"","date","FFIN"
"319","2008-04-09",6.885
"320","2008-04-10",6.915
"321","2008-04-11",6.831666
"322","2008-04-14",6.78
"323","2008-04-15",6.946667
"324","2008-04-16",7.15
"325","2008-04-17",7.065
"326","2008-04-18",7.483333
"327","2008-04-21",7.446667
"328","2008-04-22",7.376667
"329","2008-04-23",7.325
"330","2008-04-24",7.663333
"331","2008-04-25",7.605
"332","2008-04-28",7.661667
"333","2008-04-29",7.528333
"334","2008-04-30",7.498333
"335","2008-05-01",7.661667
"336","2008-05-02",7.555
"337","2008-05-05",7.48
"338","2008-05-06",7.535
"339","2008-05-07",7.263333
"340","2008-05-08",7.311666
"341","2008-05-09",7.328333
"342","2008-05-12",7.498333
"343","2008-05-13",7.518333
"344","2008-05-14",7.473333
"345","2008-05-15",7.501667
"346","2008-05-16",7.466667
"347","2008-05-19",7.411667
"348","2008-05-20",7.395
"349","2008-05-21",7.44
"350","2008-05-22",7.586667
"351","2008-05-23",7.496666
"352","2008-05-27",7.635
"353","2008-05-28",7.535
"354","2008-05-29",7.733333
"355","2008-05-30",7.633333
"356","2008-06-02",7.481667
"357","2008-06-03",7.368333
"358","2008-06-04",7.443333
"359","2008-06-05",7.633333
"360","2008-06-06",7.548333
"361","2008-06-09",7.451667
"362","2008-06-10",7.596667
"363","2008-06-11",7.458333
"364","2008-06-12",7.478333
"365","2008-06-13",7.516667
"366","2008-06-16",7.571667
"367","2008-06-17",7.385
"368","2008-06-18",7.348333
"369","2008-06-19",7.391667
"370","2008-06-20",7.38
"371","2008-06-23",7.2
"372","2008-06-24",7.183333
"373","2008-06-25",7.306667
"374","2008-06-26",7.605
"375","2008-06-27",7.695
"376","2008-06-30",7.635
"377","2008-07-01",7.691667
"378","2008-07-02",7.55
"379","2008-07-03",7.393333
"380","2008-07-07",7.313334
"381","2008-07-08",7.591667
"382","2008-07-09",7.335
"383","2008-07-10",7.533333
"384","2008-07-11",7.598333
"385","2008-07-14",7.386667
"386","2008-07-15",7.278333
"387","2008-07-16",7.73
"388","2008-07-17",7.841667
"389","2008-07-18",7.578333
"390","2008-07-21",7.405
"391","2008-07-22",7.65
"392","2008-07-23",7.673333
"393","2008-07-24",7.461667
"394","2008-07-25",7.58
"395","2008-07-28",7.396667
"396","2008-07-29",7.666667
"397","2008-07-30",7.638333
"398","2008-07-31",7.648334
"399","2008-08-01",7.706666
"400","2008-08-04",7.75
"401","2008-08-05",7.836667
"402","2008-08-06",7.805
"403","2008-08-07",7.696667
"404","2008-08-08",7.96
"405","2008-08-11",8.333333
"406","2008-08-12",8.196667
"407","2008-08-13",8.09
"408","2008-08-14",8.133333
"409","2008-08-15",8.133333
"410","2008-08-18",8.043333
"411","2008-08-19",7.998333
"412","2008-08-20",7.956666
"413","2008-08-21",7.786667
"414","2008-08-22",7.983333
"415","2008-08-25",7.82
"416","2008-08-26",7.918334
"417","2008-08-27",7.983333
"418","2008-08-28",8.248333
"419","2008-08-29",8.178333
"420","2008-09-02",8.27
"421","2008-09-03",8.411667
"422","2008-09-04",8.176666
"423","2008-09-05",8.366667
"424","2008-09-08",8.583333
"425","2008-09-09",8.525
"426","2008-09-10",8.565
"427","2008-09-11",8.571667
"428","2008-09-12",8.506667
"429","2008-09-15",8.383333
"430","2008-09-16",9.063334
"431","2008-09-17",8.776667
"432","2008-09-18",9.453333
"433","2008-09-19",9.5
"434","2008-09-22",9.458333
"435","2008-09-23",9.221666
"436","2008-09-24",8.698334
"437","2008-09-25",8.843333
"438","2008-09-26",8.675
"439","2008-09-29",8.531667
"440","2008-09-30",8.646667
"441","2008-10-01",8.833333
"442","2008-10-02",8.721666
"443","2008-10-03",8.555
"444","2008-10-06",8.793333
"445","2008-10-07",8.321667
"446","2008-10-08",8.111667
"447","2008-10-09",7.091667
"448","2008-10-10",7.843333
"449","2008-10-13",8.441667
"450","2008-10-14",8.211667
"451","2008-10-15",7.743333
"452","2008-10-16",8.205
"453","2008-10-17",7.891667
"454","2008-10-20",8.161667
"455","2008-10-21",7.945
"456","2008-10-22",7.758333
"457","2008-10-23",7.701667
"458","2008-10-24",7.645
"459","2008-10-27",7.651667
"460","2008-10-28",7.875
"461","2008-10-29",8.161667
"462","2008-10-30",8.553333
"463","2008-10-31",9.031667
"464","2008-11-03",9.135
"465","2008-11-04",9.018333
"466","2008-11-05",8.755
"467","2008-11-06",8.721666
"468","2008-11-07",8.805
"469","2008-11-10",8.725
"470","2008-11-11",8.665
"471","2008-11-12",8.31
"472","2008-11-13",8.846666
"473","2008-11-14",8.363334
"474","2008-11-17",8.455
"475","2008-11-18",8.68
"476","2008-11-19",8.138333
"477","2008-11-20",7.675
"478","2008-11-21",8.233334
"479","2008-11-24",8.633333
"480","2008-11-25",8.57
"481","2008-11-26",8.678333
"482","2008-11-28",8.708333
"483","2008-12-01",7.671667
"484","2008-12-02",8.071667
"485","2008-12-03",8.453333
"486","2008-12-04",8.355
"487","2008-12-05",8.703333
"488","2008-12-08",8.786667
"489","2008-12-09",8.298333
"490","2008-12-10",8.666667
"491","2008-12-11",8.541667
"492","2008-12-12",8.828333
"493","2008-12-15",8.635
"494","2008-12-16",9.136666
"495","2008-12-17",8.851666
"496","2008-12-18",8.876667
"497","2008-12-19",8.868333
"498","2008-12-22",8.931666
"499","2008-12-23",8.978333
"500","2008-12-24",8.901667
"501","2008-12-26",8.941667
"502","2008-12-29",8.951667
"503","2008-12-30",9.165
"504","2008-12-31",9.201667
"505","2009-01-02",9.098333
"506","2009-01-05",8.778334
"507","2009-01-06",8.785
"508","2009-01-07",8.466666
"509","2009-01-08",8.415
"510","2009-01-09",8.12
"511","2009-01-12",8.08
"512","2009-01-13",8.328333
"513","2009-01-14",8.073334
"514","2009-01-15",8.108334
"515","2009-01-16",8.126667
"516","2009-01-20",7.57
"517","2009-01-21",7.883333
"518","2009-01-22",7.631667
"519","2009-01-23",7.466667
"520","2009-01-26",7.27
"521","2009-01-27",7.376667
"522","2009-01-28",7.971667
"523","2009-01-29",7.633333
"524","2009-01-30",7.398334
"525","2009-02-02",7.63
"526","2009-02-03",7.478333
"527","2009-02-04",7.565
"528","2009-02-05",7.758333
"529","2009-02-06",8.17
"530","2009-02-09",8.186666
"531","2009-02-10",7.81
"532","2009-02-11",7.92
"533","2009-02-12",7.89
"534","2009-02-13",7.678333
"535","2009-02-17",7.308333
"536","2009-02-18",7.265
"537","2009-02-19",7.058333
"538","2009-02-20",6.915
"539","2009-02-23",6.766667
"540","2009-02-24",7.19
"541","2009-02-25",7.233333
"542","2009-02-26",7.318333
"543","2009-02-27",7.17
"544","2009-03-02",6.988333
"545","2009-03-03",6.62
"546","2009-03-04",6.836667
"547","2009-03-05",6.296667
"548","2009-03-06",6.241667
"549","2009-03-09",6.111667
"550","2009-03-10",6.618333
"551","2009-03-11",6.561666
"552","2009-03-12",7.073333
"553","2009-03-13",7.025
"554","2009-03-16",6.915
"555","2009-03-17",7.36
"556","2009-03-18",7.79
"557","2009-03-19",7.596667
"558","2009-03-20",7.513333
"559","2009-03-23",8.096666
"560","2009-03-24",7.66
"561","2009-03-25",7.845
"562","2009-03-26",8.026667
"563","2009-03-27",7.796667
"564","2009-03-30",7.7
"565","2009-03-31",8.028334
"566","2009-04-01",8.141666
"567","2009-04-02",8.193334
"568","2009-04-03",8.291667
"569","2009-04-06",8.051666
"570","2009-04-07",7.753334
"571","2009-04-08",7.883333
"572","2009-04-09",8.488334
"573","2009-04-13",8.546667
"574","2009-04-14",7.928333
"575","2009-04-15",8.131667
"576","2009-04-16",8.276667
"577","2009-04-17",8.381667
"578","2009-04-20",7.923333
"579","2009-04-21",8.313334
"580","2009-04-22",8.2
"581","2009-04-23",8.186666
"582","2009-04-24",8.368333
"583","2009-04-27",8.366667
"584","2009-04-28",8.25
"585","2009-04-29",8.585
"586","2009-04-30",8.213333
"587","2009-05-01",8.073334
"588","2009-05-04",8.5
"589","2009-05-05",8.206667
"590","2009-05-06",8.475
"591","2009-05-07",8.166667
"592","2009-05-08",8.391666
"593","2009-05-11",8.306666
"594","2009-05-12",8.125
"595","2009-05-13",7.766667
"596","2009-05-14",7.931667
"597","2009-05-15",7.83
"598","2009-05-18",8.388333
"599","2009-05-19",8.125
"600","2009-05-20",7.941667
"601","2009-05-21",7.87
"602","2009-05-22",7.838333
"603","2009-05-26",8.241667
"604","2009-05-27",7.838333
"605","2009-05-28",7.946667
"606","2009-05-29",8.138333
"607","2009-06-01",8.25
"608","2009-06-02",8.331667
"609","2009-06-03",8.308333
"610","2009-06-04",8.5
"611","2009-06-05",8.265
"612","2009-06-08",8.348333
"613","2009-06-09",8.346666
"614","2009-06-10",8.203333
"615","2009-06-11",8.24
"616","2009-06-12",8.336667
"617","2009-06-15",8.148334
"618","2009-06-16",8.233334
"619","2009-06-17",8.261666
"620","2009-06-18",8.228333
"621","2009-06-19",8.518333
"622","2009-06-22",8.216666
"623","2009-06-23",8.14
"624","2009-06-24",8.043333
"625","2009-06-25",8.373333
"626","2009-06-26",8.37
"627","2009-06-29",8.423333
"628","2009-06-30",8.393333
"629","2009-07-01",8.456667
"630","2009-07-02",8.215
"631","2009-07-06",8.288333
"632","2009-07-07",8.161667
"633","2009-07-08",8.183333
"634","2009-07-09",8.168333
"635","2009-07-10",8.175
"636","2009-07-13",8.465
"637","2009-07-14",8.386666
"638","2009-07-15",8.576667
"639","2009-07-16",8.588333
"640","2009-07-17",8.436666
"641","2009-07-20",8.45
"642","2009-07-21",8.365
"643","2009-07-22",8.365
"644","2009-07-23",8.605
"645","2009-07-24",8.666667
"646","2009-07-27",8.785
"647","2009-07-28",8.741667
"648","2009-07-29",8.726666
"649","2009-07-30",8.825
"650","2009-07-31",8.778334
"651","2009-08-03",8.905
"652","2009-08-04",9.005
"653","2009-08-05",8.983334
"654","2009-08-06",8.8
"655","2009-08-07",9.031667
"656","2009-08-10",9.053333
"657","2009-08-11",8.728333
"658","2009-08-12",8.893333
"659","2009-08-13",8.816667
"660","2009-08-14",8.62
"661","2009-08-17",8.366667
"662","2009-08-18",8.416667
"663","2009-08-19",8.495
"664","2009-08-20",8.533334
"665","2009-08-21",8.703333
"666","2009-08-24",8.53
"667","2009-08-25",8.485
"668","2009-08-26",8.453333
"669","2009-08-27",8.483334
"670","2009-08-28",8.346666
"671","2009-08-31",8.306666
"672","2009-09-01",8.17
"673","2009-09-02",8.093333
"674","2009-09-03",8.136666
"675","2009-09-04",8.25
"676","2009-09-08",8.25
"677","2009-09-09",8.293333
"678","2009-09-10",8.276667
"679","2009-09-11",8.218333
"680","2009-09-14",8.138333
"681","2009-09-15",8.176666
"682","2009-09-16",8.368333
"683","2009-09-17",8.361667
"684","2009-09-18",8.375
"685","2009-09-21",8.301666
"686","2009-09-22",8.346666
"687","2009-09-23",8.251667
"688","2009-09-24",8.226666
"689","2009-09-25",8.235
"690","2009-09-28",8.365
"691","2009-09-29",8.321667
"692","2009-09-30",8.243333
"693","2009-10-01",8.101666
"694","2009-10-02",8.173333
"695","2009-10-05",8.308333
"696","2009-10-06",8.38
"697","2009-10-07",8.33
"698","2009-10-08",8.308333
"699","2009-10-09",8.476666
"700","2009-10-12",8.375
"701","2009-10-13",8.413333
"702","2009-10-14",8.46
"703","2009-10-15",8.478333
"704","2009-10-16",8.375
"705","2009-10-19",8.406667
"706","2009-10-20",8.306666
"707","2009-10-21",8.19
"708","2009-10-22",8.186666
"709","2009-10-23",8.146667
"710","2009-10-26",8.158334
"711","2009-10-27",8.25
"712","2009-10-28",8.291667
"713","2009-10-29",8.298333
"714","2009-10-30",8.075
"715","2009-11-02",8.09
"716","2009-11-03",8.126667
"717","2009-11-04",7.976666
"718","2009-11-05",8.235
"719","2009-11-06",8.266666
"720","2009-11-09",8.335
"721","2009-11-10",8.273334
"722","2009-11-11",8.246667
"723","2009-11-12",8.141666
"724","2009-11-13",8.226666
"725","2009-11-16",8.483334
"726","2009-11-17",8.513333
"727","2009-11-18",8.575
"728","2009-11-19",8.455
"729","2009-11-20",8.501667
"730","2009-11-23",8.708333
"731","2009-11-24",8.671667
"732","2009-11-25",8.591666
"733","2009-11-27",8.381667
"734","2009-11-30",8.63
"735","2009-12-01",8.771667
"736","2009-12-02",8.783334
"737","2009-12-03",8.718333
"738","2009-12-04",8.935
"739","2009-12-07",8.938334
"740","2009-12-08",8.943334
"741","2009-12-09",8.9
"742","2009-12-10",8.88
"743","2009-12-11",8.905
"744","2009-12-14",9.033334
"745","2009-12-15",8.965
"746","2009-12-16",9.021667
"747","2009-12-17",8.966666
"748","2009-12-18",9.173333
"749","2009-12-21",9.248333
"750","2009-12-22",9.243333
"751","2009-12-23",9.208333
"752","2009-12-24",9.208333
"753","2009-12-28",9.166667
"754","2009-12-29",9.206667
"755","2009-12-30",9.155
"756","2009-12-31",9.038333
"757","2010-01-04",9.151667
"758","2010-01-05",8.975
"759","2010-01-06",8.886666
"760","2010-01-07",9.105
"761","2010-01-08",9.098333
"762","2010-01-11",8.971666
"763","2010-01-12",8.978333
"764","2010-01-13",8.973333
"765","2010-01-14",9.103333
"766","2010-01-15",8.976666
"767","2010-01-19",9.056666
"768","2010-01-20",8.94
"769","2010-01-21",8.916667
"770","2010-01-22",8.865
"771","2010-01-25",8.865
"772","2010-01-26",8.808333
"773","2010-01-27",8.936666
"774","2010-01-28",8.908334
"775","2010-01-29",8.841666
"776","2010-02-01",8.805
"777","2010-02-02",8.785
"778","2010-02-03",8.62
"779","2010-02-04",8.535
"780","2010-02-05",8.54
"781","2010-02-08",8.466666
"782","2010-02-09",8.505
"783","2010-02-10",8.515
"784","2010-02-11",8.491667
"785","2010-02-12",8.506667
"786","2010-02-16",8.616667
"787","2010-02-17",8.59
"788","2010-02-18",8.711667
"789","2010-02-19",8.743333
"790","2010-02-22",8.775
"791","2010-02-23",8.786667
"792","2010-02-24",8.876667
"793","2010-02-25",8.805
"794","2010-02-26",8.725
"795","2010-03-01",8.878333
"796","2010-03-02",8.94
"797","2010-03-03",8.933333
"798","2010-03-04",8.941667
"799","2010-03-05",9.095
"800","2010-03-08",9.021667
"801","2010-03-09",9.028334
"802","2010-03-10",9.026667
"803","2010-03-11",8.923333
"804","2010-03-12",8.835
"805","2010-03-15",8.868333
"806","2010-03-16",8.841666
"807","2010-03-17",8.89
"808","2010-03-18",8.875
"809","2010-03-19",8.94
"810","2010-03-22",8.995
"811","2010-03-23",8.996667
"812","2010-03-24",8.808333
"813","2010-03-25",8.716666
"814","2010-03-26",8.665
"815","2010-03-29",8.651667
"816","2010-03-30",8.671667
"817","2010-03-31",8.593333
"818","2010-04-01",8.655
"819","2010-04-05",8.738334
"820","2010-04-06",8.823334
"821","2010-04-07",8.836667
"822","2010-04-08",8.878333
"823","2010-04-09",8.803333
"824","2010-04-12",8.853333
"825","2010-04-13",8.806666
"826","2010-04-14",8.875
"827","2010-04-15",8.833333
"828","2010-04-16",8.768333
"829","2010-04-19",8.875
"830","2010-04-20",9.001667
"831","2010-04-21",9.111667
"832","2010-04-22",9.11
"833","2010-04-23",9.136666
"834","2010-04-26",9.006667
"835","2010-04-27",8.875
"836","2010-04-28",9.03
"837","2010-04-29",9.153334
"838","2010-04-30",8.913333
"839","2010-05-03",8.985
"840","2010-05-04",8.736667
"841","2010-05-05",8.815
"842","2010-05-06",8.653334
"843","2010-05-07",8.573334
"844","2010-05-10",8.823334
"845","2010-05-11",8.985
"846","2010-05-12",9.105
"847","2010-05-13",9.02
"848","2010-05-14",8.948334
"849","2010-05-17",9.041667
"850","2010-05-18",8.863334
"851","2010-05-19",8.79
"852","2010-05-20",8.445
"853","2010-05-21",8.556666
"854","2010-05-24",8.436666
"855","2010-05-25",8.441667
"856","2010-05-26",8.345
"857","2010-05-27",8.685
"858","2010-05-28",8.363334
"859","2010-06-01",8.203333
"860","2010-06-02",8.36
"861","2010-06-03",8.445
"862","2010-06-04",8.09
"863","2010-06-07",8.083333
"864","2010-06-08",8.226666
"865","2010-06-09",8.128333
"866","2010-06-10",8.376667
"867","2010-06-11",8.32
"868","2010-06-14",8.268333
"869","2010-06-15",8.421667
"870","2010-06-16",8.391666
"871","2010-06-17",8.411667
"872","2010-06-18",8.345
"873","2010-06-21",8.273334
"874","2010-06-22",8.266666
"875","2010-06-23",8.201667
"876","2010-06-24",8.113334
"877","2010-06-25",8.258333
"878","2010-06-28",8.286667
"879","2010-06-29",8.138333
"880","2010-06-30",8.015
"881","2010-07-01",7.906667
"882","2010-07-02",7.873333
"883","2010-07-06",7.811666
"884","2010-07-07",8.068334
"885","2010-07-08",8.113334
"886","2010-07-09",8.22
"887","2010-07-12",8.085
"888","2010-07-13",8.391666
"889","2010-07-14",8.253333
"890","2010-07-15",8.146667
"891","2010-07-16",7.8
"892","2010-07-19",7.816667
"893","2010-07-20",7.871666
"894","2010-07-21",7.618333
"895","2010-07-22",7.921667
"896","2010-07-23",8.083333
"897","2010-07-26",8.33
"898","2010-07-27",8.433333
"899","2010-07-28",8.325
"900","2010-07-29",8.286667
"901","2010-07-30",8.17
"902","2010-08-02",8.293333
"903","2010-08-03",8.2
"904","2010-08-04",8.23
"905","2010-08-05",8.093333
"906","2010-08-06",7.98
"907","2010-08-09",8.105
"908","2010-08-10",7.96
"909","2010-08-11",7.745
"910","2010-08-12",7.688334
"911","2010-08-13",7.571667
"912","2010-08-16",7.646667
"913","2010-08-17",7.716667
"914","2010-08-18",7.716667
"915","2010-08-19",7.493333
"916","2010-08-20",7.448333
"917","2010-08-23",7.371666
"918","2010-08-24",7.451667
"919","2010-08-25",7.5
"920","2010-08-26",7.446667
"921","2010-08-27",7.641667
"922","2010-08-30",7.38
"923","2010-08-31",7.445
"924","2010-09-01",7.678333
"925","2010-09-02",7.68
"926","2010-09-03",7.825
"927","2010-09-07",7.646667
"928","2010-09-08",7.673333
"929","2010-09-09",7.63
"930","2010-09-10",7.661667
"931","2010-09-13",7.765
"932","2010-09-14",7.675
"933","2010-09-15",7.686666
"934","2010-09-16",7.603333
"935","2010-09-17",7.616667
"936","2010-09-20",7.91
"937","2010-09-21",7.705
"938","2010-09-22",7.603333
"939","2010-09-23",7.513333
"940","2010-09-24",7.741667
"941","2010-09-27",7.673333
"942","2010-09-28",7.733333
"943","2010-09-29",7.76
"944","2010-09-30",7.831666
"945","2010-10-01",7.841667
"946","2010-10-04",7.708333
"947","2010-10-05",7.941667
"948","2010-10-06",7.933333
"949","2010-10-07",7.885
"950","2010-10-08",7.998333
"951","2010-10-11",7.921667
"952","2010-10-12",7.83
"953","2010-10-13",7.98
