"","date","PRPO"
"121","2017-12-20",17.25
"122","2017-12-21",18.450001
"123","2017-12-22",17.85
"124","2017-12-26",18.15
"125","2017-12-27",18.299999
"126","2017-12-28",18
"127","2017-12-29",18
"128","2018-01-02",17.25
"129","2018-01-03",17.85
"130","2018-01-04",17.700001
"131","2018-01-05",18.225
"132","2018-01-08",18
"133","2018-01-09",18.09
"134","2018-01-10",18.9
"135","2018-01-11",19.5
"136","2018-01-12",19.5
"137","2018-01-16",17.85
"138","2018-01-17",17.25
"139","2018-01-18",17.745001
"140","2018-01-19",17.4
"141","2018-01-22",17.549999
"142","2018-01-23",17.4
"143","2018-01-24",17.4
"144","2018-01-25",17.549999
"145","2018-01-26",17.4
"146","2018-01-29",17.4
"147","2018-01-30",17.25
"148","2018-01-31",17.1
"149","2018-02-01",16.65
"150","2018-02-02",16.049999
"151","2018-02-05",15.9
"152","2018-02-06",16.200001
"153","2018-02-07",16.799999
"154","2018-02-08",15.45
"155","2018-02-09",13.215
"156","2018-02-12",12.75
"157","2018-02-13",10.5
"158","2018-02-14",11.55
"159","2018-02-15",10.8
"160","2018-02-16",10.635
"161","2018-02-20",10.8
"162","2018-02-21",10.2
"163","2018-02-22",10.965
"164","2018-02-23",10.53
"165","2018-02-26",11.1
"166","2018-02-27",9.45
"167","2018-02-28",9.6
"168","2018-03-01",9.15
"169","2018-03-02",8.055
"170","2018-03-05",7.35
"171","2018-03-06",7.425
"172","2018-03-07",7.95
"173","2018-03-08",7.71
"174","2018-03-09",7.59
"175","2018-03-12",7.68
"176","2018-03-13",9.3
"177","2018-03-14",8.25
"178","2018-03-15",8.085
"179","2018-03-16",7.95
"180","2018-03-19",7.155
"181","2018-03-20",13.5
"182","2018-03-21",9.15
"183","2018-03-22",8.25
"184","2018-03-23",8.025
"185","2018-03-26",8.37
"186","2018-03-27",8.1
"187","2018-03-28",8.565
"188","2018-03-29",8.055
"189","2018-04-02",7.905
"190","2018-04-03",7.2
"191","2018-04-04",6.225
"192","2018-04-05",6.375
"193","2018-04-06",6.48
"194","2018-04-09",6.9
"195","2018-04-10",6.99
"196","2018-04-11",7.695
"197","2018-04-12",7.35
"198","2018-04-13",7.215
"199","2018-04-16",6.75
"200","2018-04-17",6.45
"201","2018-04-18",6.825
"202","2018-04-19",6.45
"203","2018-04-20",6.645
"204","2018-04-23",6.465
"205","2018-04-24",6.495
"206","2018-04-25",6.435
"207","2018-04-26",6.165
"208","2018-04-27",6.12
"209","2018-04-30",6.345
"210","2018-05-01",6.3
"211","2018-05-02",5.955
"212","2018-05-03",5.85
"213","2018-05-04",6.15
"214","2018-05-07",6.255
"215","2018-05-08",5.85
"216","2018-05-09",5.79
"217","2018-05-10",5.775
"218","2018-05-11",5.7
"219","2018-05-14",7.14
"220","2018-05-15",6.33
"221","2018-05-16",6.015
"222","2018-05-17",6.435
"223","2018-05-18",6.795
"224","2018-05-21",6.3
"225","2018-05-22",7.35
"226","2018-05-23",7.62
"227","2018-05-24",8.19
"228","2018-05-25",8.1
"229","2018-05-29",7.65
"230","2018-05-30",7.05
"231","2018-05-31",6.825
"232","2018-06-01",7.05
"233","2018-06-04",6.885
"234","2018-06-05",6.87
"235","2018-06-06",7.11
"236","2018-06-07",7.065
"237","2018-06-08",7.05
"238","2018-06-11",6.99
"239","2018-06-12",7.065
"240","2018-06-13",7.275
"241","2018-06-14",7.425
"242","2018-06-15",7.305
"243","2018-06-18",7.005
"244","2018-06-19",6.555
"245","2018-06-20",6.465
"246","2018-06-21",6.45
"247","2018-06-22",6.3
"248","2018-06-25",5.805
"249","2018-06-26",6.06
"250","2018-06-27",5.85
"251","2018-06-28",5.43
"252","2018-06-29",5.52
"253","2018-07-02",5.37
"254","2018-07-03",5.4
"255","2018-07-05",5.4
"256","2018-07-06",5.16
"257","2018-07-09",5.025
"258","2018-07-10",5.1
"259","2018-07-11",4.92
"260","2018-07-12",4.95
"261","2018-07-13",5.085
"262","2018-07-16",5.1
"263","2018-07-17",5.55
"264","2018-07-18",7.17
"265","2018-07-19",6.3
"266","2018-07-20",6
"267","2018-07-23",5.73
"268","2018-07-24",5.625
"269","2018-07-25",5.625
"270","2018-07-26",5.85
"271","2018-07-27",5.94
"272","2018-07-30",5.805
"273","2018-07-31",5.94
"274","2018-08-01",7.575
"275","2018-08-02",6.75
"276","2018-08-03",6.405
"277","2018-08-06",6.435
"278","2018-08-07",6.375
"279","2018-08-08",6.54
"280","2018-08-09",6.45
"281","2018-08-10",6.39
"282","2018-08-13",6.615
"283","2018-08-14",6.69
"284","2018-08-15",6.48
"285","2018-08-16",6.585
"286","2018-08-17",6.345
"287","2018-08-20",6.615
"288","2018-08-21",6.6
"289","2018-08-22",7.125
"290","2018-08-23",6.525
"291","2018-08-24",6.54
"292","2018-08-27",6.225
"293","2018-08-28",6.225
"294","2018-08-29",6.045
"295","2018-08-30",5.925
"296","2018-08-31",6
"297","2018-09-04",6
"298","2018-09-05",6
"299","2018-09-06",6.435
"300","2018-09-07",6.285
"301","2018-09-10",6.075
"302","2018-09-11",5.865
"303","2018-09-12",6
"304","2018-09-13",5.97
"305","2018-09-14",5.775
"306","2018-09-17",5.745
"307","2018-09-18",5.775
"308","2018-09-19",6.045
"309","2018-09-20",6.18
"310","2018-09-21",6.3
"311","2018-09-24",5.925
"312","2018-09-25",6
"313","2018-09-26",6.015
"314","2018-09-27",6
"315","2018-09-28",5.925
"316","2018-10-01",6.03
"317","2018-10-02",5.94
"318","2018-10-03",5.925
"319","2018-10-04",5.82
"320","2018-10-05",5.625
"321","2018-10-08",5.67
"322","2018-10-09",5.4
"323","2018-10-10",4.8
"324","2018-10-11",4.92
"325","2018-10-12",4.95
"326","2018-10-15",4.695
"327","2018-10-16",4.95
"328","2018-10-17",5.1
"329","2018-10-18",4.95
"330","2018-10-19",4.8
"331","2018-10-22",4.65
"332","2018-10-23",4.44
"333","2018-10-24",4.35
"334","2018-10-25",4.215
"335","2018-10-26",4.2
"336","2018-10-29",3.9
"337","2018-10-30",3.9
"338","2018-10-31",4.05
"339","2018-11-01",4.35
"340","2018-11-02",4.215
"341","2018-11-05",4.2
"342","2018-11-06",4.275
"343","2018-11-07",4.275
"344","2018-11-08",4.2
"345","2018-11-09",4.23
"346","2018-11-12",4.08
"347","2018-11-13",4.725
"348","2018-11-14",4.56
"349","2018-11-15",4.53
"350","2018-11-16",4.23
"351","2018-11-19",4.365
"352","2018-11-20",4.32
"353","2018-11-21",4.08
"354","2018-11-23",4.02
"355","2018-11-26",3.9
"356","2018-11-27",3.78
"357","2018-11-28",3.6
"358","2018-11-29",3.6
"359","2018-11-30",3.465
"360","2018-12-03",3.6
"361","2018-12-04",3.3
"362","2018-12-06",3.075
"363","2018-12-07",2.88
"364","2018-12-10",3
"365","2018-12-11",2.985
"366","2018-12-12",2.895
"367","2018-12-13",2.925
"368","2018-12-14",2.79
"369","2018-12-17",2.595
"370","2018-12-18",2.4
"371","2018-12-19",2.55
"372","2018-12-20",2.64
"373","2018-12-21",2.535
"374","2018-12-24",2.295
"375","2018-12-26",2.385
"376","2018-12-27",2.25
"377","2018-12-28",2.325
"378","2018-12-31",2.31
"379","2019-01-02",2.4
"380","2019-01-03",2.475
"381","2019-01-04",2.52
"382","2019-01-07",2.52
"383","2019-01-08",2.55
"384","2019-01-09",2.475
"385","2019-01-10",3.525
"386","2019-01-11",3.9
"387","2019-01-14",3.36
"388","2019-01-15",3.345
"389","2019-01-16",3.075
"390","2019-01-17",3.09
"391","2019-01-18",3.06
"392","2019-01-22",3.075
"393","2019-01-23",3.195
"394","2019-01-24",3.105
"395","2019-01-25",3.195
"396","2019-01-28",3.105
"397","2019-01-29",2.91
"398","2019-01-30",2.925
"399","2019-01-31",2.82
"400","2019-02-01",2.82
"401","2019-02-04",2.565
"402","2019-02-05",2.535
"403","2019-02-06",2.58
"404","2019-02-07",2.55
"405","2019-02-08",2.475
"406","2019-02-11",2.46
"407","2019-02-12",2.445
"408","2019-02-13",2.55
"409","2019-02-14",3.045
"410","2019-02-15",2.67
"411","2019-02-19",2.67
"412","2019-02-20",2.55
"413","2019-02-21",2.655
"414","2019-02-22",2.55
"415","2019-02-25",2.595
"416","2019-02-26",2.475
"417","2019-02-27",2.37
"418","2019-02-28",2.37
"419","2019-03-01",2.4
"420","2019-03-04",2.43
"421","2019-03-05",2.49
"422","2019-03-06",2.37
"423","2019-03-07",2.325
"424","2019-03-08",2.175
"425","2019-03-11",2.444999
"426","2019-03-12",2.384999
"427","2019-03-13",2.354999
"428","2019-03-14",2.324999
"429","2019-03-15",2.309999
"430","2019-03-18",2.279999
"431","2019-03-19",2.399999
"432","2019-03-20",2.339999
"433","2019-03-21",2.324999
"434","2019-03-22",2.264999
"435","2019-03-25",2.219999
"436","2019-03-26",2.099999
"437","2019-03-27",1.829999
"438","2019-03-28",2.024999
"439","2019-03-29",1.874999
"440","2019-04-01",1.979999
"441","2019-04-02",1.889999
"442","2019-04-03",2.069999
"443","2019-04-04",1.904999
"444","2019-04-05",2.249999
"445","2019-04-08",3.659998
"446","2019-04-09",4.799998
"447","2019-04-10",4.499998
"448","2019-04-11",3.974998
"449","2019-04-12",4.199998
"450","2019-04-15",5.954997
"451","2019-04-16",7.199996
"452","2019-04-17",6.149997
"453","2019-04-18",7.124997
"454","2019-04-22",7.604996
"455","2019-04-23",7.199996
"456","2019-04-24",7.424996
"457","2019-04-25",7.034997
"458","2019-04-26",4.799998
"459","2019-04-29",4.8
"460","2019-04-30",6.05
"461","2019-05-01",8.4
"462","2019-05-02",9.15
"463","2019-05-03",7.89
"464","2019-05-06",7.7
"465","2019-05-07",7.1
"466","2019-05-08",6.14
"467","2019-05-09",6.73
"468","2019-05-10",6.56
"469","2019-05-13",6.37
"470","2019-05-14",6.5
"471","2019-05-15",7.13
"472","2019-05-16",6.69
"473","2019-05-17",6.39
"474","2019-05-20",6.02
"475","2019-05-21",6.07
"476","2019-05-22",5.69
"477","2019-05-23",5.75
"478","2019-05-24",5.83
"479","2019-05-28",6.29
"480","2019-05-29",5.99
"481","2019-05-30",5.77
"482","2019-05-31",5.45
"483","2019-06-03",4.95
"484","2019-06-04",5.2
"485","2019-06-05",4.85
"486","2019-06-06",4.48
"487","2019-06-07",4.2
"488","2019-06-10",4.31
"489","2019-06-11",4.54
"490","2019-06-12",4.33
"491","2019-06-13",4.24
"492","2019-06-14",4.08
"493","2019-06-17",3.22
"494","2019-06-18",3.15
"495","2019-06-19",3.12
"496","2019-06-20",3.04
"497","2019-06-21",3.01
"498","2019-06-24",2.9
"499","2019-06-25",2.95
"500","2019-06-26",2.68
"501","2019-06-27",2.65
"502","2019-06-28",3.38
"503","2019-07-01",4.08
"504","2019-07-02",3.48
"505","2019-07-03",3.35
"506","2019-07-05",3.4
"507","2019-07-08",3.27
"508","2019-07-09",3.26
"509","2019-07-10",3.35
"510","2019-07-11",3.33
"511","2019-07-12",3.27
"512","2019-07-15",3.17
"513","2019-07-16",3.06
"514","2019-07-17",3.02
"515","2019-07-18",3.02
"516","2019-07-19",3.03
"517","2019-07-22",2.95
"518","2019-07-23",2.93
"519","2019-07-24",2.87
"520","2019-07-25",2.88
"521","2019-07-26",2.93
"522","2019-07-29",2.97
"523","2019-07-30",2.98
"524","2019-07-31",2.92
"525","2019-08-01",2.91
"526","2019-08-02",2.85
"527","2019-08-05",2.7
"528","2019-08-06",2.7
"529","2019-08-07",2.8
"530","2019-08-08",2.84
"531","2019-08-09",2.9
"532","2019-08-12",2.81
"533","2019-08-13",2.88
"534","2019-08-14",2.7
"535","2019-08-15",2.78
"536","2019-08-16",2.77
"537","2019-08-19",2.93
"538","2019-08-20",2.9
"539","2019-08-21",2.97
"540","2019-08-22",2.72
"541","2019-08-23",2.62
"542","2019-08-26",2.57
"543","2019-08-27",2.5
"544","2019-08-28",2.41
"545","2019-08-29",2.55
"546","2019-08-30",2.54
"547","2019-09-03",2.45
"548","2019-09-04",2.48
"549","2019-09-05",2.5
"550","2019-09-06",2.5
"551","2019-09-09",2.46
"552","2019-09-10",2.45
"553","2019-09-11",2.476
"554","2019-09-12",2.47
"555","2019-09-13",2.52
"556","2019-09-16",2.52
"557","2019-09-17",2.525
"558","2019-09-18",2.48
"559","2019-09-19",2.4
"560","2019-09-20",2.47
"561","2019-09-23",2.44
"562","2019-09-24",2.3
"563","2019-09-25",2.18
"564","2019-09-26",3.27
"565","2019-09-27",2.81
"566","2019-09-30",2.61
"567","2019-10-01",2.45
"568","2019-10-02",2.26
"569","2019-10-03",2.36
"570","2019-10-04",2.35
"571","2019-10-07",2.49
"572","2019-10-08",2.36
"573","2019-10-09",2.59
"574","2019-10-10",2.6
"575","2019-10-11",2.44
"576","2019-10-14",2.35
"577","2019-10-15",2.39
"578","2019-10-16",2.45
"579","2019-10-17",2.41
"580","2019-10-18",2.33
"581","2019-10-21",2.38
"582","2019-10-22",2.4
"583","2019-10-23",2.39
"584","2019-10-24",2.36
"585","2019-10-25",2.42
"586","2019-10-28",2.54
"587","2019-10-29",2.51
"588","2019-10-30",2.47
"589","2019-10-31",2.37
"590","2019-11-01",2.44
"591","2019-11-04",2.42
"592","2019-11-05",2.4
"593","2019-11-06",2.37
"594","2019-11-07",2.4
"595","2019-11-08",2.42
"596","2019-11-11",2.33
"597","2019-11-12",2.35
"598","2019-11-13",2.33
"599","2019-11-14",2.23
"600","2019-11-15",2.18
"601","2019-11-18",2.14
"602","2019-11-19",2.05
"603","2019-11-20",2
"604","2019-11-21",2.02
"605","2019-11-22",2.07
"606","2019-11-25",2.06
"607","2019-11-26",1.98
"608","2019-11-27",2.05
"609","2019-11-29",2.115
"610","2019-12-02",2.09
"611","2019-12-03",2.18
"612","2019-12-04",2.13
"613","2019-12-05",2.07
"614","2019-12-06",2.03
"615","2019-12-09",2
"616","2019-12-10",1.945
"617","2019-12-11",1.87
"618","2019-12-12",1.85
"619","2019-12-13",1.82
"620","2019-12-16",1.81
"621","2019-12-17",2.28
"622","2019-12-18",2.17
"623","2019-12-19",2.13
"624","2019-12-20",2.12
"625","2019-12-23",2.01
"626","2019-12-24",2
"627","2019-12-26",2.05
"628","2019-12-27",2.04
"629","2019-12-30",1.97
"630","2019-12-31",2.05
"631","2020-01-02",1.99
"632","2020-01-03",1.96
"633","2020-01-06",1.92
"634","2020-01-07",1.99
"635","2020-01-08",1.93
"636","2020-01-09",1.9
"637","2020-01-10",1.92
"638","2020-01-13",1.91
"639","2020-01-14",2.15
"640","2020-01-15",2.17
"641","2020-01-16",2.14
"642","2020-01-17",2.09
"643","2020-01-21",2.297
"644","2020-01-22",2.12
"645","2020-01-23",2.09
"646","2020-01-24",2.04
"647","2020-01-27",1.91
"648","2020-01-28",2.02
"649","2020-01-29",1.93
"650","2020-01-30",1.93
"651","2020-01-31",1.875
"652","2020-02-03",1.9
"653","2020-02-04",1.87
"654","2020-02-05",1.85
"655","2020-02-06",1.84
"656","2020-02-07",1.83
"657","2020-02-10",1.78
"658","2020-02-11",1.79
"659","2020-02-12",1.74
"660","2020-02-13",1.69
"661","2020-02-14",1.69
"662","2020-02-18",1.72
"663","2020-02-19",1.7
"664","2020-02-20",1.71
"665","2020-02-21",1.66
"666","2020-02-24",1.56
"667","2020-02-25",1.45
"668","2020-02-26",1.47
"669","2020-02-27",1.38
"670","2020-02-28",1.53
"671","2020-03-02",1.6
"672","2020-03-03",1.48
"673","2020-03-04",1.47
"674","2020-03-05",1.49
"675","2020-03-06",1.37
"676","2020-03-09",1.23
"677","2020-03-10",1.27
"678","2020-03-11",1.174
"679","2020-03-12",1.05
"680","2020-03-13",1.04
"681","2020-03-16",1.05
"682","2020-03-17",0.97
"683","2020-03-18",0.78
"684","2020-03-19",0.841
"685","2020-03-20",0.695
"686","2020-03-23",0.675
"687","2020-03-24",0.684
"688","2020-03-25",0.722
"689","2020-03-26",0.78
"690","2020-03-27",0.73
"691","2020-03-30",0.705
"692","2020-03-31",0.7
"693","2020-04-01",0.679
"694","2020-04-02",0.632
"695","2020-04-03",0.6
"696","2020-04-06",0.605
"697","2020-04-07",0.58
"698","2020-04-08",0.58
"699","2020-04-09",0.625
"700","2020-04-13",0.594
"701","2020-04-14",0.713
"702","2020-04-15",0.69
"703","2020-04-16",0.65
"704","2020-04-17",0.625
"705","2020-04-20",0.634
"706","2020-04-21",0.59
"707","2020-04-22",0.586
"708","2020-04-23",0.595
"709","2020-04-24",0.59
"710","2020-04-27",0.628
"711","2020-04-28",0.625
"712","2020-04-29",0.673
"713","2020-04-30",0.737
"714","2020-05-01",0.726
"715","2020-05-04",0.703
"716","2020-05-05",0.666
"717","2020-05-06",0.685
"718","2020-05-07",0.719
"719","2020-05-08",0.72
"720","2020-05-11",0.75
"721","2020-05-12",0.735
"722","2020-05-13",0.66
"723","2020-05-14",0.669
"724","2020-05-15",0.665
"725","2020-05-18",0.67
"726","2020-05-19",0.67
"727","2020-05-20",0.71
"728","2020-05-21",0.91
"729","2020-05-22",0.9
"730","2020-05-26",0.901
"731","2020-05-27",0.899
"732","2020-05-28",0.823
"733","2020-05-29",0.838
"734","2020-06-01",0.96
"735","2020-06-02",1.04
"736","2020-06-03",0.98
"737","2020-06-04",0.95
"738","2020-06-05",1
"739","2020-06-08",1.34
"740","2020-06-09",1.1
"741","2020-06-10",1.02
"742","2020-06-11",0.94
"743","2020-06-12",0.975
"744","2020-06-15",1.13
"745","2020-06-16",1.08
"746","2020-06-17",1.13
"747","2020-06-18",1.08
"748","2020-06-19",1.13
"749","2020-06-22",1.39
"750","2020-06-23",1.35
"751","2020-06-24",1.51
"752","2020-06-25",1.43
"753","2020-06-26",1.46
"754","2020-06-29",1.38
"755","2020-06-30",1.42
"756","2020-07-01",1.3
"757","2020-07-02",1.3
"758","2020-07-06",1.31
"759","2020-07-07",1.26
"760","2020-07-08",1.3
"761","2020-07-09",1.27
"762","2020-07-10",1.18
"763","2020-07-13",1.26
"764","2020-07-14",1.16
"765","2020-07-15",1.18
"766","2020-07-16",1.2
"767","2020-07-17",1.41
"768","2020-07-20",1.49
"769","2020-07-21",1.6
"770","2020-07-22",1.47
"771","2020-07-23",1.3
"772","2020-07-24",1.34
"773","2020-07-27",1.28
"774","2020-07-28",1.2
"775","2020-07-29",1.23
"776","2020-07-30",7
"777","2020-07-31",3.14
"778","2020-08-03",3.17
"779","2020-08-04",3.97
"780","2020-08-05",3.75
"781","2020-08-06",3.46
"782","2020-08-07",3.16
"783","2020-08-10",3.38
"784","2020-08-11",3.3
"785","2020-08-12",3.07
"786","2020-08-13",3.2
"787","2020-08-14",3.17
"788","2020-08-17",3.25
"789","2020-08-18",2.57
"790","2020-08-19",2.56
"791","2020-08-20",2.72
"792","2020-08-21",2.41
"793","2020-08-24",2.29
"794","2020-08-25",2.27
"795","2020-08-26",2.24
"796","2020-08-27",2.16
"797","2020-08-28",2.25
"798","2020-08-31",2.18
"799","2020-09-01",2.19
"800","2020-09-02",2.13
"801","2020-09-03",1.92
"802","2020-09-04",2.16
"803","2020-09-08",2.36
"804","2020-09-09",2.86
"805","2020-09-10",2.19
"806","2020-09-11",2.11
"807","2020-09-14",2.08
"808","2020-09-15",2.17
"809","2020-09-16",2.09
"810","2020-09-17",2.11
"811","2020-09-18",2.17
"812","2020-09-21",2.28
"813","2020-09-22",2.34
"814","2020-09-23",2.22
"815","2020-09-24",2.19
"816","2020-09-25",2.33
"817","2020-09-28",2.37
"818","2020-09-29",2.48
"819","2020-09-30",2.45
"820","2020-10-01",2.45
"821","2020-10-02",2.64
"822","2020-10-05",2.54
"823","2020-10-06",2.37
"824","2020-10-07",2.4
"825","2020-10-08",2.33
"826","2020-10-09",2.3
"827","2020-10-12",2.245
"828","2020-10-13",2.23
"829","2020-10-14",2.22
"830","2020-10-15",2.31
"831","2020-10-16",2.32
"832","2020-10-19",2.36
"833","2020-10-20",2.31
"834","2020-10-21",2.24
"835","2020-10-22",2.16
"836","2020-10-23",2.2
"837","2020-10-26",2.21
"838","2020-10-27",2.22
"839","2020-10-28",2.16
"840","2020-10-29",2.11
"841","2020-10-30",1.94
"842","2020-11-02",2.07
"843","2020-11-03",2
"844","2020-11-04",2.1
"845","2020-11-05",2.06
"846","2020-11-06",2
"847","2020-11-09",1.99
"848","2020-11-10",2.04
"849","2020-11-11",2.03
"850","2020-11-12",2.15
"851","2020-11-13",2.1
"852","2020-11-16",2.21
"853","2020-11-17",2.15
"854","2020-11-18",2.13
"855","2020-11-19",2.22
"856","2020-11-20",2.13
"857","2020-11-23",2.12
"858","2020-11-24",2.41
"859","2020-11-25",2.22
"860","2020-11-27",2.24
