"","date","BPMC"
"241","2016-04-13",20
"242","2016-04-14",19.08
"243","2016-04-15",18.98
"244","2016-04-18",19.4
"245","2016-04-19",18.280001
"246","2016-04-20",18.129999
"247","2016-04-21",18.360001
"248","2016-04-22",18.77
"249","2016-04-25",18.040001
"250","2016-04-26",17.309999
"251","2016-04-27",15.89
"252","2016-04-28",15.06
"253","2016-04-29",15.18
"254","2016-05-02",15.84
"255","2016-05-03",15.1
"256","2016-05-04",14.75
"257","2016-05-05",13.9
"258","2016-05-06",13.65
"259","2016-05-09",15.45
"260","2016-05-10",15.36
"261","2016-05-11",15.24
"262","2016-05-12",14.7
"263","2016-05-13",15.31
"264","2016-05-16",15.98
"265","2016-05-17",16.450001
"266","2016-05-18",16.67
"267","2016-05-19",17.299999
"268","2016-05-20",18.02
"269","2016-05-23",17.91
"270","2016-05-24",18.23
"271","2016-05-25",18.129999
"272","2016-05-26",18.09
"273","2016-05-27",18.59
"274","2016-05-31",18.99
"275","2016-06-01",19.030001
"276","2016-06-02",19.65
"277","2016-06-03",20.360001
"278","2016-06-06",21.530001
"279","2016-06-07",22.040001
"280","2016-06-08",20.610001
"281","2016-06-09",20.52
"282","2016-06-10",19.65
"283","2016-06-13",19.299999
"284","2016-06-14",18.940001
"285","2016-06-15",18.709999
"286","2016-06-16",19.08
"287","2016-06-17",18.190001
"288","2016-06-20",18.969999
"289","2016-06-21",18.66
"290","2016-06-22",18.74
"291","2016-06-23",19.530001
"292","2016-06-24",18.959999
"293","2016-06-27",17.559999
"294","2016-06-28",18.25
"295","2016-06-29",19.059999
"296","2016-06-30",20.25
"297","2016-07-01",20.290001
"298","2016-07-05",19.719999
"299","2016-07-06",20.07
"300","2016-07-07",20.42
"301","2016-07-08",21.280001
"302","2016-07-11",21.1
"303","2016-07-12",21.35
"304","2016-07-13",20.219999
"305","2016-07-14",20.129999
"306","2016-07-15",20.65
"307","2016-07-18",20.66
"308","2016-07-19",20.049999
"309","2016-07-20",20.950001
"310","2016-07-21",21.389999
"311","2016-07-22",21.450001
"312","2016-07-25",21.73
"313","2016-07-26",21.469999
"314","2016-07-27",21.75
"315","2016-07-28",21.540001
"316","2016-07-29",22.110001
"317","2016-08-01",22.110001
"318","2016-08-02",20.889999
"319","2016-08-03",21.780001
"320","2016-08-04",21.950001
"321","2016-08-05",23.01
"322","2016-08-08",23.01
"323","2016-08-09",23.76
"324","2016-08-10",23.57
"325","2016-08-11",24.08
"326","2016-08-12",24.66
"327","2016-08-15",25.01
"328","2016-08-16",26.25
"329","2016-08-17",26.450001
"330","2016-08-18",26.6
"331","2016-08-19",27.110001
"332","2016-08-22",28.059999
"333","2016-08-23",27.950001
"334","2016-08-24",27.209999
"335","2016-08-25",27.15
"336","2016-08-26",27.959999
"337","2016-08-29",28.040001
"338","2016-08-30",28.34
"339","2016-08-31",27.879999
"340","2016-09-01",27.620001
"341","2016-09-02",27.280001
"342","2016-09-06",28.18
"343","2016-09-07",28.23
"344","2016-09-08",28.040001
"345","2016-09-09",27.200001
"346","2016-09-12",26.620001
"347","2016-09-13",25.59
"348","2016-09-14",27.299999
"349","2016-09-15",28
"350","2016-09-16",28.08
"351","2016-09-19",28.969999
"352","2016-09-20",29.27
"353","2016-09-21",29.17
"354","2016-09-22",29.110001
"355","2016-09-23",28.6
"356","2016-09-26",27.370001
"357","2016-09-27",27.719999
"358","2016-09-28",28.51
"359","2016-09-29",28.110001
"360","2016-09-30",29.700001
"361","2016-10-03",28.360001
"362","2016-10-04",27.860001
"363","2016-10-05",28.200001
"364","2016-10-06",26.780001
"365","2016-10-07",27.74
"366","2016-10-10",28.559999
"367","2016-10-11",27.870001
"368","2016-10-12",28.030001
"369","2016-10-13",30.35
"370","2016-10-14",29.75
"371","2016-10-17",28.9
"372","2016-10-18",30
"373","2016-10-19",29.5
"374","2016-10-20",31.459999
"375","2016-10-21",31.030001
"376","2016-10-24",31.700001
"377","2016-10-25",32.68
"378","2016-10-26",32.610001
"379","2016-10-27",31.32
"380","2016-10-28",30.639999
"381","2016-10-31",29.98
"382","2016-11-01",29.879999
"383","2016-11-02",28.540001
"384","2016-11-03",28.02
"385","2016-11-04",29.75
"386","2016-11-07",29.950001
"387","2016-11-08",29.549999
"388","2016-11-09",31.65
"389","2016-11-10",33.189999
"390","2016-11-11",34.77
"391","2016-11-14",35
"392","2016-11-15",34.970001
"393","2016-11-16",35.150002
"394","2016-11-17",36
"395","2016-11-18",36.34
"396","2016-11-21",37.110001
"397","2016-11-22",36.43
"398","2016-11-23",38.060001
"399","2016-11-25",37.470001
"400","2016-11-28",35.5
"401","2016-11-29",30.34
"402","2016-11-30",29.370001
"403","2016-12-01",28
"404","2016-12-02",27.01
"405","2016-12-05",28.65
"406","2016-12-06",28.43
"407","2016-12-07",26.200001
"408","2016-12-08",27.66
"409","2016-12-09",26.98
"410","2016-12-12",25.879999
"411","2016-12-13",25.58
"412","2016-12-14",26.18
"413","2016-12-15",27.030001
"414","2016-12-16",28.43
"415","2016-12-19",28.190001
"416","2016-12-20",28.83
"417","2016-12-21",28.379999
"418","2016-12-22",26.91
"419","2016-12-23",28.15
"420","2016-12-27",28.059999
"421","2016-12-28",27.969999
"422","2016-12-29",27.84
"423","2016-12-30",28.049999
"424","2017-01-03",28.950001
"425","2017-01-04",29.83
"426","2017-01-05",30.65
"427","2017-01-06",31.110001
"428","2017-01-09",32.060001
"429","2017-01-10",32.310001
"430","2017-01-11",32.34
"431","2017-01-12",32.299999
"432","2017-01-13",32.509998
"433","2017-01-17",31.690001
"434","2017-01-18",32.610001
"435","2017-01-19",32.599998
"436","2017-01-20",32.310001
"437","2017-01-23",32.139999
"438","2017-01-24",32.82
"439","2017-01-25",33.91
"440","2017-01-26",34.110001
"441","2017-01-27",34.639999
"442","2017-01-30",33.209999
"443","2017-01-31",34.080002
"444","2017-02-01",34.959999
"445","2017-02-02",35.049999
"446","2017-02-03",35.779999
"447","2017-02-06",35.84
"448","2017-02-07",35.889999
"449","2017-02-08",35.849998
"450","2017-02-09",35.439999
"451","2017-02-10",35.169998
"452","2017-02-13",34.310001
"453","2017-02-14",34.349998
"454","2017-02-15",35.869999
"455","2017-02-16",36.049999
"456","2017-02-17",35.509998
"457","2017-02-21",33.849998
"458","2017-02-22",33.299999
"459","2017-02-23",34.369999
"460","2017-02-24",34.639999
"461","2017-02-27",36.52
"462","2017-02-28",35.18
"463","2017-03-01",34.98
"464","2017-03-02",35.110001
"465","2017-03-03",35.119999
"466","2017-03-06",35.189999
"467","2017-03-07",34.259998
"468","2017-03-08",34.790001
"469","2017-03-09",36.23
"470","2017-03-10",39.32
"471","2017-03-13",41.34
"472","2017-03-14",40
"473","2017-03-15",42
"474","2017-03-16",40.740002
"475","2017-03-17",41.360001
"476","2017-03-20",41.41
"477","2017-03-21",40.880001
"478","2017-03-22",41.040001
"479","2017-03-23",41.009998
"480","2017-03-24",43.959999
"481","2017-03-27",44.009998
"482","2017-03-28",42.310001
"483","2017-03-29",41.240002
"484","2017-03-30",39.619999
"485","2017-03-31",39.990002
"486","2017-04-03",40.139999
"487","2017-04-04",41.98
"488","2017-04-05",42.610001
"489","2017-04-06",44.560001
"490","2017-04-07",44.759998
"491","2017-04-10",44.34
"492","2017-04-11",42.66
"493","2017-04-12",42.779999
"494","2017-04-13",45.59
"495","2017-04-17",46.080002
"496","2017-04-18",45.509998
"497","2017-04-19",46.759998
"498","2017-04-20",46
"499","2017-04-21",45.119999
"500","2017-04-24",46.490002
"501","2017-04-25",46.400002
"502","2017-04-26",46.75
"503","2017-04-27",46
"504","2017-04-28",46.580002
"505","2017-05-01",48.490002
"506","2017-05-02",47.040001
"507","2017-05-03",43.810001
"508","2017-05-04",41.57
"509","2017-05-05",40.529999
"510","2017-05-08",40.950001
"511","2017-05-09",40.66
"512","2017-05-10",40.560001
"513","2017-05-11",40.720001
"514","2017-05-12",40.580002
"515","2017-05-15",40.91
"516","2017-05-16",41.32
"517","2017-05-17",38.700001
"518","2017-05-18",40.540001
"519","2017-05-19",39.610001
"520","2017-05-22",39.900002
"521","2017-05-23",39
"522","2017-05-24",38.73
"523","2017-05-25",38.369999
"524","2017-05-26",36.43
"525","2017-05-30",35.349998
"526","2017-05-31",35.880001
"527","2017-06-01",38.220001
"528","2017-06-02",39.860001
"529","2017-06-05",36.950001
"530","2017-06-06",37.599998
"531","2017-06-07",37.630001
"532","2017-06-08",36.700001
"533","2017-06-09",35.41
"534","2017-06-12",35.98
"535","2017-06-13",37.029999
"536","2017-06-14",38.830002
"537","2017-06-15",38.98
"538","2017-06-16",39.900002
"539","2017-06-19",40.75
"540","2017-06-20",42.389999
"541","2017-06-21",46.02
"542","2017-06-22",47.790001
"543","2017-06-23",50
"544","2017-06-26",52.23
"545","2017-06-27",49.240002
"546","2017-06-28",51.314999
"547","2017-06-29",50.790001
"548","2017-06-30",50.669998
"549","2017-07-03",51.060001
"550","2017-07-05",55.985001
"551","2017-07-06",53.77
"552","2017-07-07",53.380001
"553","2017-07-10",52.939999
"554","2017-07-11",53.889999
"555","2017-07-12",53.695
"556","2017-07-13",52.990002
"557","2017-07-14",52.23
"558","2017-07-17",52.900002
"559","2017-07-18",53.029999
"560","2017-07-19",53.450001
"561","2017-07-20",54.720001
"562","2017-07-21",54.580002
"563","2017-07-24",55.919998
"564","2017-07-25",55.27
"565","2017-07-26",55.759998
"566","2017-07-27",52.259998
"567","2017-07-28",53.07
"568","2017-07-31",52.330002
"569","2017-08-01",53.220001
"570","2017-08-02",49.290001
"571","2017-08-03",47.98
"572","2017-08-04",48.66
"573","2017-08-07",49.549999
"574","2017-08-08",49.299999
"575","2017-08-09",47.950001
"576","2017-08-10",46.959999
"577","2017-08-11",46.110001
"578","2017-08-14",45.799999
"579","2017-08-15",45.990002
"580","2017-08-16",45.389999
"581","2017-08-17",42.75
"582","2017-08-18",42.369999
"583","2017-08-21",42.419998
"584","2017-08-22",47.77
"585","2017-08-23",50.77
"586","2017-08-24",51.779999
"587","2017-08-25",50.200001
"588","2017-08-28",52.32
"589","2017-08-29",52.959999
"590","2017-08-30",51.869999
"591","2017-08-31",54.220001
"592","2017-09-01",55.279999
"593","2017-09-05",55.950001
"594","2017-09-06",53.950001
"595","2017-09-07",53.049999
"596","2017-09-08",52.279999
"597","2017-09-11",48.5
"598","2017-09-12",48.369999
"599","2017-09-13",52.779999
"600","2017-09-14",56.560001
"601","2017-09-15",57.82
"602","2017-09-18",62.880001
"603","2017-09-19",63.860001
"604","2017-09-20",61.860001
"605","2017-09-21",62.459999
"606","2017-09-22",62.279999
"607","2017-09-25",62.66
"608","2017-09-26",63.02
"609","2017-09-27",66.139999
"610","2017-09-28",68.449997
"611","2017-09-29",69.669998
"612","2017-10-02",69.019997
"613","2017-10-03",70.18
"614","2017-10-04",67.720001
"615","2017-10-05",67.059998
"616","2017-10-06",66.260002
"617","2017-10-09",66.110001
"618","2017-10-10",67.660004
"619","2017-10-11",66.050003
"620","2017-10-12",64.620003
"621","2017-10-13",62.91
"622","2017-10-16",64.160004
"623","2017-10-17",64.93
"624","2017-10-18",66.510002
"625","2017-10-19",64.209999
"626","2017-10-20",64.93
"627","2017-10-23",66.379997
"628","2017-10-24",68.870003
"629","2017-10-25",68.330002
"630","2017-10-26",67.550003
"631","2017-10-27",70
"632","2017-10-30",68.529999
"633","2017-10-31",66.419998
"634","2017-11-01",71.800003
"635","2017-11-02",72.290001
"636","2017-11-03",73.989998
"637","2017-11-06",70.220001
"638","2017-11-07",70.480003
"639","2017-11-08",69.959999
"640","2017-11-09",70.220001
"641","2017-11-10",68.32
"642","2017-11-13",69.050003
"643","2017-11-14",63.919998
"644","2017-11-15",64.290001
"645","2017-11-16",66.739998
"646","2017-11-17",66.169998
"647","2017-11-20",67.029999
"648","2017-11-21",65.800003
"649","2017-11-22",70.360001
"650","2017-11-24",70.57
"651","2017-11-27",70.459999
"652","2017-11-28",72.029999
"653","2017-11-29",70.559998
"654","2017-11-30",75.059998
"655","2017-12-01",72.82
"656","2017-12-04",69.709999
"657","2017-12-05",67.089996
"658","2017-12-06",67.349998
"659","2017-12-07",71.559998
"660","2017-12-08",71.860001
"661","2017-12-11",88.32
"662","2017-12-12",81.980003
"663","2017-12-13",82.160004
"664","2017-12-14",75.330002
"665","2017-12-15",75.129997
"666","2017-12-18",73.220001
"667","2017-12-19",72.379997
"668","2017-12-20",75.93
"669","2017-12-21",76.599998
"670","2017-12-22",78.470001
"671","2017-12-26",75.470001
"672","2017-12-27",76.790001
"673","2017-12-28",77.309998
"674","2017-12-29",75.410004
"675","2018-01-02",80.010002
"676","2018-01-03",84.010002
"677","2018-01-04",78.550003
"678","2018-01-05",77.739998
"679","2018-01-08",74.639999
"680","2018-01-09",78.019997
"681","2018-01-10",77.150002
"682","2018-01-11",78.449997
"683","2018-01-12",79.239998
"684","2018-01-16",73.279999
"685","2018-01-17",75.419998
"686","2018-01-18",76.389999
"687","2018-01-19",77.529999
"688","2018-01-22",84
"689","2018-01-23",87.260002
"690","2018-01-24",82.919998
"691","2018-01-25",83.440002
"692","2018-01-26",83.010002
"693","2018-01-29",83.110001
"694","2018-01-30",80.940002
"695","2018-01-31",78.650002
"696","2018-02-01",80.07
"697","2018-02-02",79.050003
"698","2018-02-05",75.730003
"699","2018-02-06",77.230003
"700","2018-02-07",78.550003
"701","2018-02-08",73.68
"702","2018-02-09",74.620003
"703","2018-02-12",73.669998
"704","2018-02-13",77.980003
"705","2018-02-14",82.93
"706","2018-02-15",82.550003
"707","2018-02-16",81.440002
"708","2018-02-20",81.839996
"709","2018-02-21",87.489998
"710","2018-02-22",86.349998
"711","2018-02-23",88.019997
"712","2018-02-26",90.790001
"713","2018-02-27",88.790001
"714","2018-02-28",86.559998
"715","2018-03-01",90
"716","2018-03-02",95.199997
"717","2018-03-05",95.949997
"718","2018-03-06",97.540001
"719","2018-03-07",99.879997
"720","2018-03-08",99.089996
"721","2018-03-09",101.050003
"722","2018-03-12",100.580002
"723","2018-03-13",99.300003
"724","2018-03-14",99.68
"725","2018-03-15",102.949997
"726","2018-03-16",99.519997
"727","2018-03-19",100.239998
"728","2018-03-20",102.489998
"729","2018-03-21",100.610001
"730","2018-03-22",96.529999
"731","2018-03-23",94.559998
"732","2018-03-26",94.32
"733","2018-03-27",88.779999
"734","2018-03-28",86.959999
"735","2018-03-29",91.699997
"736","2018-04-02",88.510002
"737","2018-04-03",89.059998
"738","2018-04-04",97.800003
"739","2018-04-05",92
"740","2018-04-06",89.639999
"741","2018-04-09",90.949997
"742","2018-04-10",93.290001
"743","2018-04-11",97.849998
"744","2018-04-12",101.18
"745","2018-04-13",98.980003
"746","2018-04-16",86.464996
"747","2018-04-17",88.190002
"748","2018-04-18",86.769997
"749","2018-04-19",83.25
"750","2018-04-20",81.959999
"751","2018-04-23",79.129997
"752","2018-04-24",80.980003
"753","2018-04-25",78.330002
"754","2018-04-26",79.239998
"755","2018-04-27",81.57
"756","2018-04-30",76.720001
"757","2018-05-01",79.639999
"758","2018-05-02",83.059998
"759","2018-05-03",80.660004
"760","2018-05-04",78.43
"761","2018-05-07",78.730003
"762","2018-05-08",78.470001
"763","2018-05-09",79.894997
"764","2018-05-10",75.989998
"765","2018-05-11",81.510002
"766","2018-05-14",80.970001
"767","2018-05-15",80.900002
"768","2018-05-16",86.379997
"769","2018-05-17",81.900002
"770","2018-05-18",82.07
"771","2018-05-21",82.540001
"772","2018-05-22",84.080002
"773","2018-05-23",80.68
"774","2018-05-24",84.300003
"775","2018-05-25",83.389999
"776","2018-05-29",81.510002
"777","2018-05-30",82.5
"778","2018-05-31",84.080002
"779","2018-06-01",84.480003
"780","2018-06-04",76.669998
"781","2018-06-05",75.300003
"782","2018-06-06",71.360001
"783","2018-06-07",68
"784","2018-06-08",66.870003
"785","2018-06-11",70.330002
"786","2018-06-12",72.349998
"787","2018-06-13",73.489998
"788","2018-06-14",74.870003
"789","2018-06-15",69.410004
"790","2018-06-18",67.82
"791","2018-06-19",69.57
"792","2018-06-20",69.610001
"793","2018-06-21",69.790001
"794","2018-06-22",66.440002
"795","2018-06-25",62.700001
"796","2018-06-26",64.730003
"797","2018-06-27",61.360001
"798","2018-06-28",60.959999
"799","2018-06-29",63.48
"800","2018-07-02",64.870003
"801","2018-07-03",65.419998
"802","2018-07-05",66.230003
"803","2018-07-06",67.110001
"804","2018-07-09",66.800003
"805","2018-07-10",66.480003
"806","2018-07-11",66.110001
"807","2018-07-12",67.029999
"808","2018-07-13",66.980003
"809","2018-07-16",66.900002
"810","2018-07-17",66.889999
"811","2018-07-18",63.759998
"812","2018-07-19",63.84
"813","2018-07-20",62.290001
"814","2018-07-23",60.73
"815","2018-07-24",61.400002
"816","2018-07-25",61.360001
"817","2018-07-26",61.970001
"818","2018-07-27",59.720001
"819","2018-07-30",58.91
"820","2018-07-31",59.540001
"821","2018-08-01",66.790001
"822","2018-08-02",70.199997
"823","2018-08-03",68.25
"824","2018-08-06",70.720001
"825","2018-08-07",71.559998
"826","2018-08-08",69.82
"827","2018-08-09",68.440002
"828","2018-08-10",68.860001
"829","2018-08-13",69.07
"830","2018-08-14",71.18
"831","2018-08-15",70.230003
"832","2018-08-16",70.730003
"833","2018-08-17",69.690002
"834","2018-08-20",68.440002
"835","2018-08-21",71.330002
"836","2018-08-22",71.25
"837","2018-08-23",69.699997
"838","2018-08-24",69.080002
"839","2018-08-27",72.910004
"840","2018-08-28",72.760002
"841","2018-08-29",74.129997
"842","2018-08-30",74.440002
"843","2018-08-31",76.669998
"844","2018-09-04",75.440002
"845","2018-09-05",75.059998
"846","2018-09-06",73.379997
"847","2018-09-07",74.610001
"848","2018-09-10",75.709999
"849","2018-09-11",76.669998
"850","2018-09-12",74.800003
"851","2018-09-13",74.739998
"852","2018-09-14",73.989998
"853","2018-09-17",68.669998
"854","2018-09-18",70.959999
"855","2018-09-19",71.620003
"856","2018-09-20",71.620003
"857","2018-09-21",69.610001
"858","2018-09-24",71.589996
"859","2018-09-25",75.199997
"860","2018-09-26",77.959999
"861","2018-09-27",78.32
"862","2018-09-28",78.059998
"863","2018-10-01",73.889999
"864","2018-10-02",72.019997
"865","2018-10-03",74.260002
"866","2018-10-04",71.199997
"867","2018-10-05",69.540001
"868","2018-10-08",69.389999
"869","2018-10-09",68.610001
"870","2018-10-10",66.860001
"871","2018-10-11",67.18
"872","2018-10-12",69.110001
"873","2018-10-15",67.93
"874","2018-10-16",72.07
"875","2018-10-17",70.620003
"876","2018-10-18",69.690002
"877","2018-10-19",67.919998
"878","2018-10-22",69.25
"879","2018-10-23",69.839996
"880","2018-10-24",62.450001
"881","2018-10-25",64.419998
"882","2018-10-26",65.440002
"883","2018-10-29",61.630001
"884","2018-10-30",60.799999
"885","2018-10-31",60.77
"886","2018-11-01",65.75
"887","2018-11-02",65.760002
"888","2018-11-05",63.470001
"889","2018-11-06",61.689999
"890","2018-11-07",68.169998
"891","2018-11-08",63.290001
"892","2018-11-09",60.220001
"893","2018-11-12",59.779999
"894","2018-11-13",60.209999
"895","2018-11-14",56.18
"896","2018-11-15",52.259998
"897","2018-11-16",55.25
"898","2018-11-19",52.73
"899","2018-11-20",51.880001
"900","2018-11-21",55.139999
"901","2018-11-23",55.400002
"902","2018-11-26",57.849998
"903","2018-11-27",55.299999
"904","2018-11-28",56.459999
"905","2018-11-29",56.720001
"906","2018-11-30",57.369999
"907","2018-12-03",60.290001
"908","2018-12-04",58.43
"909","2018-12-06",58.290001
"910","2018-12-07",57.470001
"911","2018-12-10",59.220001
"912","2018-12-11",57.23
"913","2018-12-12",57.900002
"914","2018-12-13",56.16
"915","2018-12-14",56.240002
"916","2018-12-17",55.689999
"917","2018-12-18",55.939999
"918","2018-12-19",51.950001
"919","2018-12-20",49.830002
"920","2018-12-21",45.57
"921","2018-12-24",46.91
"922","2018-12-26",50.939999
"923","2018-12-27",50.619999
"924","2018-12-28",50.720001
"925","2018-12-31",53.91
"926","2019-01-02",51.18
"927","2019-01-03",48.700001
"928","2019-01-04",53.48
"929","2019-01-07",61.040001
"930","2019-01-08",62.52
"931","2019-01-09",61.630001
"932","2019-01-10",64.269997
"933","2019-01-11",64.43
"934","2019-01-14",64.599998
"935","2019-01-15",66.150002
"936","2019-01-16",67.830002
"937","2019-01-17",67.239998
"938","2019-01-18",70.019997
"939","2019-01-22",66.660004
"940","2019-01-23",66.769997
"941","2019-01-24",67.099998
"942","2019-01-25",69.32
"943","2019-01-28",69.400002
"944","2019-01-29",69.550003
"945","2019-01-30",70.900002
"946","2019-01-31",72.089996
"947","2019-02-01",73.730003
"948","2019-02-04",73.050003
"949","2019-02-05",72.190002
"950","2019-02-06",72.989998
"951","2019-02-07",73.190002
"952","2019-02-08",73.139999
"953","2019-02-11",72.529999
"954","2019-02-12",74.470001
"955","2019-02-13",74.339996
"956","2019-02-14",74.639999
"957","2019-02-15",76.089996
