"","date","NBR"
"101","2007-05-29",1726
"102","2007-05-30",1756.5
"103","2007-05-31",1747
"104","2007-06-01",1758.5
"105","2007-06-04",1792.5
"106","2007-06-05",1775
"107","2007-06-06",1746.5
"108","2007-06-07",1700.5
"109","2007-06-08",1710
"110","2007-06-11",1730
"111","2007-06-12",1685
"112","2007-06-13",1708.5
"113","2007-06-14",1733
"114","2007-06-15",1760.5
"115","2007-06-18",1769
"116","2007-06-19",1777.5
"117","2007-06-20",1744
"118","2007-06-21",1743
"119","2007-06-22",1754.5
"120","2007-06-25",1711
"121","2007-06-26",1685
"122","2007-06-27",1709
"123","2007-06-28",1668.5
"124","2007-06-29",1669
"125","2007-07-02",1667.5
"126","2007-07-03",1667.5
"127","2007-07-05",1634
"128","2007-07-06",1639.5
"129","2007-07-09",1640
"130","2007-07-10",1609.5
"131","2007-07-11",1595.5
"132","2007-07-12",1601.5
"133","2007-07-13",1624
"134","2007-07-16",1581
"135","2007-07-17",1574
"136","2007-07-18",1604.5
"137","2007-07-19",1625.5
"138","2007-07-20",1620.5
"139","2007-07-23",1624.5
"140","2007-07-24",1577.5
"141","2007-07-25",1556
"142","2007-07-26",1515.5
"143","2007-07-27",1483.5
"144","2007-07-30",1484.5
"145","2007-07-31",1462
"146","2007-08-01",1457
"147","2007-08-02",1444
"148","2007-08-03",1390.5
"149","2007-08-06",1404.5
"150","2007-08-07",1442
"151","2007-08-08",1497
"152","2007-08-09",1487.5
"153","2007-08-10",1515.5
"154","2007-08-13",1480
"155","2007-08-14",1438.5
"156","2007-08-15",1407.5
"157","2007-08-16",1390.5
"158","2007-08-17",1429.5
"159","2007-08-20",1449
"160","2007-08-21",1429
"161","2007-08-22",1426.5
"162","2007-08-23",1445
"163","2007-08-24",1517.5
"164","2007-08-27",1474
"165","2007-08-28",1458
"166","2007-08-29",1493.5
"167","2007-08-30",1470
"168","2007-08-31",1479.5
"169","2007-09-04",1512
"170","2007-09-05",1505
"171","2007-09-06",1515
"172","2007-09-07",1520
"173","2007-09-10",1507.5
"174","2007-09-11",1521
"175","2007-09-12",1551.5
"176","2007-09-13",1548.5
"177","2007-09-14",1568.5
"178","2007-09-17",1546.5
"179","2007-09-18",1577
"180","2007-09-19",1561.5
"181","2007-09-20",1564
"182","2007-09-21",1583.5
"183","2007-09-24",1576.5
"184","2007-09-25",1548
"185","2007-09-26",1519.5
"186","2007-09-27",1548.5
"187","2007-09-28",1538.5
"188","2007-10-01",1556.5
"189","2007-10-02",1532.5
"190","2007-10-03",1513
"191","2007-10-04",1519
"192","2007-10-05",1477.5
"193","2007-10-08",1461
"194","2007-10-09",1455
"195","2007-10-10",1499.5
"196","2007-10-11",1506.5
"197","2007-10-12",1520
"198","2007-10-15",1512.5
"199","2007-10-16",1507
"200","2007-10-17",1485
"201","2007-10-18",1490.5
"202","2007-10-19",1437.5
"203","2007-10-22",1418.5
"204","2007-10-23",1427.5
"205","2007-10-24",1426.5
"206","2007-10-25",1403
"207","2007-10-26",1378
"208","2007-10-29",1375.5
"209","2007-10-30",1341
"210","2007-10-31",1404
"211","2007-11-01",1399
"212","2007-11-02",1457
"213","2007-11-05",1473.5
"214","2007-11-06",1476.5
"215","2007-11-07",1423
"216","2007-11-08",1424.5
"217","2007-11-09",1395.5
"218","2007-11-12",1359
"219","2007-11-13",1396
"220","2007-11-14",1379.5
"221","2007-11-15",1366
"222","2007-11-16",1389
"223","2007-11-19",1354
"224","2007-11-20",1378
"225","2007-11-21",1351
"226","2007-11-23",1375.5
"227","2007-11-26",1340
"228","2007-11-27",1329.5
"229","2007-11-28",1335.5
"230","2007-11-29",1348.5
"231","2007-11-30",1345
"232","2007-12-03",1341
"233","2007-12-04",1321
"234","2007-12-05",1330.5
"235","2007-12-06",1363.5
"236","2007-12-07",1376
"237","2007-12-10",1399
"238","2007-12-11",1378.5
"239","2007-12-12",1420
"240","2007-12-13",1424.5
"241","2007-12-14",1390.5
"242","2007-12-17",1367
"243","2007-12-18",1383.5
"244","2007-12-19",1385
"245","2007-12-20",1398
"246","2007-12-21",1411
"247","2007-12-24",1416
"248","2007-12-26",1420.5
"249","2007-12-27",1394
"250","2007-12-28",1380.5
"251","2007-12-31",1369.5
"252","2008-01-02",1413
"253","2008-01-03",1401.5
"254","2008-01-04",1356.5
"255","2008-01-07",1336.5
"256","2008-01-08",1310.5
"257","2008-01-09",1330
"258","2008-01-10",1361
"259","2008-01-11",1364
"260","2008-01-14",1410.5
"261","2008-01-15",1373.5
"262","2008-01-16",1342
"263","2008-01-17",1300.5
"264","2008-01-18",1278
"265","2008-01-22",1256
"266","2008-01-23",1287.5
"267","2008-01-24",1332
"268","2008-01-25",1309.5
"269","2008-01-28",1347
"270","2008-01-29",1355
"271","2008-01-30",1339
"272","2008-01-31",1357
"273","2008-02-01",1396.5
"274","2008-02-04",1476
"275","2008-02-05",1390
"276","2008-02-06",1447.5
"277","2008-02-07",1500
"278","2008-02-08",1500
"279","2008-02-11",1577
"280","2008-02-12",1534
"281","2008-02-13",1575.5
"282","2008-02-14",1546.5
"283","2008-02-15",1535
"284","2008-02-19",1574.5
"285","2008-02-20",1569
"286","2008-02-21",1528
"287","2008-02-22",1545
"288","2008-02-25",1565
"289","2008-02-26",1601.5
"290","2008-02-27",1584
"291","2008-02-28",1623.5
"292","2008-02-29",1576.5
"293","2008-03-03",1543
"294","2008-03-04",1527.5
"295","2008-03-05",1587.5
"296","2008-03-06",1577.5
"297","2008-03-07",1580.5
"298","2008-03-10",1542.5
"299","2008-03-11",1612.5
"300","2008-03-12",1592.5
"301","2008-03-13",1604
"302","2008-03-14",1606.5
"303","2008-03-17",1561
"304","2008-03-18",1587.5
"305","2008-03-19",1530
"306","2008-03-20",1518.5
"307","2008-03-24",1567.5
"308","2008-03-25",1635
"309","2008-03-26",1657.5
"310","2008-03-27",1672
"311","2008-03-28",1669.5
"312","2008-03-31",1688.5
"313","2008-04-01",1697.5
"314","2008-04-02",1717
"315","2008-04-03",1745
"316","2008-04-04",1766
"317","2008-04-07",1732
"318","2008-04-08",1755
"319","2008-04-09",1769.5
"320","2008-04-10",1745.5
"321","2008-04-11",1720.5
"322","2008-04-14",1763.5
"323","2008-04-15",1773.5
"324","2008-04-16",1787.5
"325","2008-04-17",1820
"326","2008-04-18",1886
"327","2008-04-21",1886
"328","2008-04-22",1895
"329","2008-04-23",1929
"330","2008-04-24",1886
"331","2008-04-25",1916
"332","2008-04-28",1919
"333","2008-04-29",1865
"334","2008-04-30",1877
"335","2008-05-01",1869
"336","2008-05-02",1931.5
"337","2008-05-05",1948.5
"338","2008-05-06",1957.5
"339","2008-05-07",1940.5
"340","2008-05-08",1976.5
"341","2008-05-09",1983
"342","2008-05-12",1930
"343","2008-05-13",1975.5
"344","2008-05-14",1964
"345","2008-05-15",2003.5
"346","2008-05-16",2056.5
"347","2008-05-19",2073.5
"348","2008-05-20",2103.5
"349","2008-05-21",2077.5
"350","2008-05-22",2070.5
"351","2008-05-23",2070
"352","2008-05-27",2065
"353","2008-05-28",2096
"354","2008-05-29",2047
"355","2008-05-30",2102
"356","2008-06-02",2102
"357","2008-06-03",2056.5
"358","2008-06-04",2083.5
"359","2008-06-05",2192
"360","2008-06-06",2162.5
"361","2008-06-09",2246.5
"362","2008-06-10",2195
"363","2008-06-11",2240
"364","2008-06-12",2224
"365","2008-06-13",2223.5
"366","2008-06-16",2276
"367","2008-06-17",2350
"368","2008-06-18",2351.5
"369","2008-06-19",2331.5
"370","2008-06-20",2356
"371","2008-06-23",2488.5
"372","2008-06-24",2446
"373","2008-06-25",2453
"374","2008-06-26",2412.5
"375","2008-06-27",2470.5
"376","2008-06-30",2461.5
"377","2008-07-01",2457.5
"378","2008-07-02",2455.5
"379","2008-07-03",2435.5
"380","2008-07-07",2337.5
"381","2008-07-08",2280
"382","2008-07-09",2240
"383","2008-07-10",2314.5
"384","2008-07-11",2279
"385","2008-07-14",2301.5
"386","2008-07-15",2195
"387","2008-07-16",2177.5
"388","2008-07-17",2087.5
"389","2008-07-18",2126
"390","2008-07-21",2185.5
"391","2008-07-22",2095.5
"392","2008-07-23",1960.5
"393","2008-07-24",1914
"394","2008-07-25",1981.5
"395","2008-07-28",1937.5
"396","2008-07-29",1850
"397","2008-07-30",1904.5
"398","2008-07-31",1823
"399","2008-08-01",1836
"400","2008-08-04",1715
"401","2008-08-05",1663
"402","2008-08-06",1700.5
"403","2008-08-07",1657
"404","2008-08-08",1655.5
"405","2008-08-11",1648.5
"406","2008-08-12",1638
"407","2008-08-13",1725
"408","2008-08-14",1696
"409","2008-08-15",1641.5
"410","2008-08-18",1620
"411","2008-08-19",1696
"412","2008-08-20",1754.5
"413","2008-08-21",1802.5
"414","2008-08-22",1751.5
"415","2008-08-25",1767
"416","2008-08-26",1833.5
"417","2008-08-27",1858
"418","2008-08-28",1802
"419","2008-08-29",1780
"420","2008-09-02",1652.5
"421","2008-09-03",1630
"422","2008-09-04",1597.5
"423","2008-09-05",1570
"424","2008-09-08",1519
"425","2008-09-09",1401.5
"426","2008-09-10",1415
"427","2008-09-11",1391.5
"428","2008-09-12",1445
"429","2008-09-15",1296
"430","2008-09-16",1304.5
"431","2008-09-17",1229.5
"432","2008-09-18",1308.5
"433","2008-09-19",1401.5
"434","2008-09-22",1433
"435","2008-09-23",1298
"436","2008-09-24",1315.5
"437","2008-09-25",1333
"438","2008-09-26",1307.5
"439","2008-09-29",1163
"440","2008-09-30",1246
"441","2008-10-01",1200
"442","2008-10-02",1095
"443","2008-10-03",1060
"444","2008-10-06",974.5
"445","2008-10-07",889
"446","2008-10-08",879
"447","2008-10-09",808.5
"448","2008-10-10",700
"449","2008-10-13",801.5
"450","2008-10-14",841
"451","2008-10-15",714.5
"452","2008-10-16",746
"453","2008-10-17",775.5
"454","2008-10-20",828
"455","2008-10-21",796
"456","2008-10-22",715
"457","2008-10-23",682
"458","2008-10-24",642
"459","2008-10-27",618.5
"460","2008-10-28",611.5
"461","2008-10-29",676.5
"462","2008-10-30",748.5
"463","2008-10-31",718.5
"464","2008-11-03",742.5
"465","2008-11-04",862.5
"466","2008-11-05",837.5
"467","2008-11-06",746
"468","2008-11-07",756
"469","2008-11-10",803
"470","2008-11-11",757.5
"471","2008-11-12",687
"472","2008-11-13",762.5
"473","2008-11-14",680.5
"474","2008-11-17",688
"475","2008-11-18",704.5
"476","2008-11-19",644.5
"477","2008-11-20",511
"478","2008-11-21",592.5
"479","2008-11-24",669.5
"480","2008-11-25",668.5
"481","2008-11-26",750
"482","2008-11-28",725
"483","2008-12-01",608
"484","2008-12-02",605
"485","2008-12-03",616.5
"486","2008-12-04",547
"487","2008-12-05",547.5
"488","2008-12-08",606.5
"489","2008-12-09",630
"490","2008-12-10",645
"491","2008-12-11",605
"492","2008-12-12",609
"493","2008-12-15",627.5
"494","2008-12-16",652
"495","2008-12-17",649.5
"496","2008-12-18",546
"497","2008-12-19",561.5
"498","2008-12-22",542.5
"499","2008-12-23",527
"500","2008-12-24",519
"501","2008-12-26",542.5
"502","2008-12-29",560.5
"503","2008-12-30",577.5
"504","2008-12-31",598.5
"505","2009-01-02",663.5
"506","2009-01-05",645.5
"507","2009-01-06",666
"508","2009-01-07",639.5
"509","2009-01-08",654.5
"510","2009-01-09",605.5
"511","2009-01-12",579
"512","2009-01-13",592
"513","2009-01-14",539
"514","2009-01-15",562.5
"515","2009-01-16",564.5
"516","2009-01-20",525.5
"517","2009-01-21",587
"518","2009-01-22",542
"519","2009-01-23",584
"520","2009-01-26",599.5
"521","2009-01-27",597.5
"522","2009-01-28",598.5
"523","2009-01-29",556.5
"524","2009-01-30",547.5
"525","2009-02-02",522.5
"526","2009-02-03",540
"527","2009-02-04",545.5
"528","2009-02-05",568
"529","2009-02-06",591.5
"530","2009-02-09",596
"531","2009-02-10",543
"532","2009-02-11",541.5
"533","2009-02-12",550.5
"534","2009-02-13",557
"535","2009-02-17",507.5
"536","2009-02-18",484.5
"537","2009-02-19",492.5
"538","2009-02-20",476
"539","2009-02-23",457
"540","2009-02-24",475.5
"541","2009-02-25",493.5
"542","2009-02-26",500
"543","2009-02-27",485.5
"544","2009-03-02",425
"545","2009-03-03",428
"546","2009-03-04",456.5
"547","2009-03-05",432.5
"548","2009-03-06",429
"549","2009-03-09",438.5
"550","2009-03-10",459
"551","2009-03-11",455
"552","2009-03-12",473
"553","2009-03-13",444
"554","2009-03-16",461.5
"555","2009-03-17",477.5
"556","2009-03-18",498.5
"557","2009-03-19",550
"558","2009-03-20",516.5
"559","2009-03-23",574.5
"560","2009-03-24",550.5
"561","2009-03-25",552
"562","2009-03-26",552.5
"563","2009-03-27",534.5
"564","2009-03-30",496.5
"565","2009-03-31",499.5
"566","2009-04-01",512.5
"567","2009-04-02",551
"568","2009-04-03",602
"569","2009-04-06",574.5
"570","2009-04-07",562.5
"571","2009-04-08",581
"572","2009-04-09",622
"573","2009-04-13",609
"574","2009-04-14",633.5
"575","2009-04-15",673
"576","2009-04-16",728.5
"577","2009-04-17",760.5
"578","2009-04-20",670.5
"579","2009-04-21",729.5
"580","2009-04-22",767.5
"581","2009-04-23",770.5
"582","2009-04-24",808
"583","2009-04-27",767.5
"584","2009-04-28",754.5
"585","2009-04-29",788
"586","2009-04-30",760.5
"587","2009-05-01",815.5
"588","2009-05-04",847
"589","2009-05-05",860.5
"590","2009-05-06",893
"591","2009-05-07",848
"592","2009-05-08",928.5
"593","2009-05-11",873.5
"594","2009-05-12",876.5
"595","2009-05-13",820
"596","2009-05-14",852.5
"597","2009-05-15",803
"598","2009-05-18",866
"599","2009-05-19",858
"600","2009-05-20",875.5
"601","2009-05-21",831
"602","2009-05-22",840
"603","2009-05-26",878
"604","2009-05-27",854
"605","2009-05-28",889.5
"606","2009-05-29",894
"607","2009-06-01",961.5
"608","2009-06-02",975
"609","2009-06-03",898
"610","2009-06-04",947.5
"611","2009-06-05",916.5
"612","2009-06-08",906.5
"613","2009-06-09",921.5
"614","2009-06-10",932
"615","2009-06-11",947.5
"616","2009-06-12",914.5
"617","2009-06-15",869
"618","2009-06-16",835.5
"619","2009-06-17",807.5
"620","2009-06-18",804
"621","2009-06-19",794
"622","2009-06-22",718.5
"623","2009-06-23",727.5
"624","2009-06-24",735.5
"625","2009-06-25",757.5
"626","2009-06-26",760.5
"627","2009-06-29",763.5
"628","2009-06-30",779
"629","2009-07-01",790
"630","2009-07-02",740
"631","2009-07-06",719
"632","2009-07-07",704.5
"633","2009-07-08",723.5
"634","2009-07-09",744
"635","2009-07-10",739.5
"636","2009-07-13",757.5
"637","2009-07-14",766
"638","2009-07-15",796
"639","2009-07-16",822
"640","2009-07-17",837.5
"641","2009-07-20",864.5
"642","2009-07-21",858
"643","2009-07-22",807.5
"644","2009-07-23",845.5
"645","2009-07-24",854
"646","2009-07-27",878
"647","2009-07-28",846.5
"648","2009-07-29",808.5
"649","2009-07-30",838.5
"650","2009-07-31",851
"651","2009-08-03",905
"652","2009-08-04",884.5
"653","2009-08-05",879.5
"654","2009-08-06",876.5
"655","2009-08-07",889.5
"656","2009-08-10",908.5
"657","2009-08-11",879.5
"658","2009-08-12",905
"659","2009-08-13",911
"660","2009-08-14",885
"661","2009-08-17",836.5
"662","2009-08-18",860.5
"663","2009-08-19",872
"664","2009-08-20",880.5
"665","2009-08-21",940
"666","2009-08-24",959
"667","2009-08-25",932.5
"668","2009-08-26",927
"669","2009-08-27",918.5
"670","2009-08-28",911
"671","2009-08-31",884
"672","2009-09-01",858.5
"673","2009-09-02",845
"674","2009-09-03",863.5
"675","2009-09-04",898
"676","2009-09-08",926.5
"677","2009-09-09",927.5
"678","2009-09-10",948.5
"679","2009-09-11",958
"680","2009-09-14",975
"681","2009-09-15",1005
"682","2009-09-16",1070.5
"683","2009-09-17",1024
"684","2009-09-18",1020.5
"685","2009-09-21",1014.5
"686","2009-09-22",1050
"687","2009-09-23",1025
"688","2009-09-24",992
"689","2009-09-25",974
"690","2009-09-28",1003
"691","2009-09-29",1033.5
"692","2009-09-30",1045
"693","2009-10-01",997
"694","2009-10-02",964.5
"695","2009-10-05",1002.5
"696","2009-10-06",1028
"697","2009-10-07",1044.5
"698","2009-10-08",1095.5
"699","2009-10-09",1067
"700","2009-10-12",1093
"701","2009-10-13",1083.5
"702","2009-10-14",1101.5
"703","2009-10-15",1146
"704","2009-10-16",1124.5
"705","2009-10-19",1145.5
"706","2009-10-20",1120.5
"707","2009-10-21",1153
"708","2009-10-22",1173
"709","2009-10-23",1130
"710","2009-10-26",1096
"711","2009-10-27",1121
"712","2009-10-28",1054
"713","2009-10-29",1116.5
"714","2009-10-30",1041.5
"715","2009-11-02",1048.5
"716","2009-11-03",1076
"717","2009-11-04",1068.5
"718","2009-11-05",1111.5
"719","2009-11-06",1099.5
"720","2009-11-09",1144
"721","2009-11-10",1133
"722","2009-11-11",1140.5
"723","2009-11-12",1088
"724","2009-11-13",1087.5
"725","2009-11-16",1132
"726","2009-11-17",1118
"727","2009-11-18",1112.5
"728","2009-11-19",1052
"729","2009-11-20",991.5
"730","2009-11-23",1017.5
"731","2009-11-24",1035.5
"732","2009-11-25",1064
"733","2009-11-27",1028.5
"734","2009-11-30",1032.5
"735","2009-12-01",1037.5
"736","2009-12-02",1029.5
"737","2009-12-03",1012
"738","2009-12-04",1011.5
"739","2009-12-07",1014.5
"740","2009-12-08",974
"741","2009-12-09",978.5
"742","2009-12-10",1017
"743","2009-12-11",1014
"744","2009-12-14",1047
"745","2009-12-15",1051
"746","2009-12-16",1076.5
"747","2009-12-17",1086.5
"748","2009-12-18",1097.5
"749","2009-12-21",1109.5
"750","2009-12-22",1113
"751","2009-12-23",1144
"752","2009-12-24",1148
"753","2009-12-28",1141.5
"754","2009-12-29",1118
"755","2009-12-30",1113.5
"756","2009-12-31",1094.5
"757","2010-01-04",1159.5
"758","2010-01-05",1256.5
"759","2010-01-06",1287
"760","2010-01-07",1308
"761","2010-01-08",1343.5
"762","2010-01-11",1299.5
"763","2010-01-12",1261
"764","2010-01-13",1292.5
"765","2010-01-14",1299
"766","2010-01-15",1277.5
"767","2010-01-19",1322.5
"768","2010-01-20",1289.5
"769","2010-01-21",1262
"770","2010-01-22",1194
"771","2010-01-25",1216.5
"772","2010-01-26",1209
"773","2010-01-27",1179.5
"774","2010-01-28",1167
"775","2010-01-29",1115
"776","2010-02-01",1177.5
"777","2010-02-02",1190
"778","2010-02-03",1185.5
"779","2010-02-04",1112
"780","2010-02-05",1108
"781","2010-02-08",1076.5
"782","2010-02-09",1114.5
"783","2010-02-10",1133.5
"784","2010-02-11",1166
"785","2010-02-12",1178
"786","2010-02-16",1193
"787","2010-02-17",1154
"788","2010-02-18",1170
"789","2010-02-19",1169
"790","2010-02-22",1127
"791","2010-02-23",1094
"792","2010-02-24",1096
"793","2010-02-25",1100
"794","2010-02-26",1102
"795","2010-03-01",1116.5
"796","2010-03-02",1140.5
"797","2010-03-03",1160
"798","2010-03-04",1125
"799","2010-03-05",1125.5
"800","2010-03-08",1121
"801","2010-03-09",1104.5
"802","2010-03-10",1126
"803","2010-03-11",1125.5
"804","2010-03-12",1125.5
"805","2010-03-15",1095
"806","2010-03-16",1103
"807","2010-03-17",1084
"808","2010-03-18",1031.5
"809","2010-03-19",994
"810","2010-03-22",1013.5
"811","2010-03-23",969.5
"812","2010-03-24",979
"813","2010-03-25",938
"814","2010-03-26",947.5
"815","2010-03-29",976.5
"816","2010-03-30",967.5
"817","2010-03-31",981.5
"818","2010-04-01",995
"819","2010-04-05",1032
"820","2010-04-06",1034
"821","2010-04-07",1018
"822","2010-04-08",1001
"823","2010-04-09",993.5
"824","2010-04-12",991
"825","2010-04-13",983
"826","2010-04-14",995
"827","2010-04-15",1003
"828","2010-04-16",976
"829","2010-04-19",983
"830","2010-04-20",1017.5
"831","2010-04-21",1050.5
"832","2010-04-22",1089.5
"833","2010-04-23",1130.5
"834","2010-04-26",1091.5
"835","2010-04-27",1037.5
"836","2010-04-28",1072
"837","2010-04-29",1086
"838","2010-04-30",1078.5
"839","2010-05-03",1078.5
"840","2010-05-04",1044.5
"841","2010-05-05",1019.5
"842","2010-05-06",966.5
"843","2010-05-07",945.5
"844","2010-05-10",1009.5
"845","2010-05-11",1005.5
"846","2010-05-12",1023.5
"847","2010-05-13",1007
"848","2010-05-14",980.5
"849","2010-05-17",964
"850","2010-05-18",942.5
"851","2010-05-19",918.5
"852","2010-05-20",863.5
"853","2010-05-21",886.5
"854","2010-05-24",854
"855","2010-05-25",860
"856","2010-05-26",859.5
"857","2010-05-27",919.5
"858","2010-05-28",951.5
"859","2010-06-01",933
"860","2010-06-02",990.5
"861","2010-06-03",1029.5
"862","2010-06-04",969
"863","2010-06-07",978
"864","2010-06-08",1003
"865","2010-06-09",993.5
"866","2010-06-10",1058
"867","2010-06-11",1057
"868","2010-06-14",1040.5
"869","2010-06-15",1082
"870","2010-06-16",1064.5
"871","2010-06-17",1063.5
"872","2010-06-18",1075.5
"873","2010-06-21",1060
"874","2010-06-22",1014.5
"875","2010-06-23",1004
"876","2010-06-24",967
"877","2010-06-25",955
"878","2010-06-28",941
"879","2010-06-29",898
"880","2010-06-30",881
"881","2010-07-01",881
"882","2010-07-02",866
"883","2010-07-06",876.5
"884","2010-07-07",932.5
"885","2010-07-08",899.5
"886","2010-07-09",917.5
"887","2010-07-12",905.5
"888","2010-07-13",893.5
"889","2010-07-14",893.5
"890","2010-07-15",890.5
"891","2010-07-16",847.5
"892","2010-07-19",868
"893","2010-07-20",894.5
"894","2010-07-21",884
"895","2010-07-22",905
"896","2010-07-23",934
"897","2010-07-26",940
"898","2010-07-27",919
"899","2010-07-28",899
"900","2010-07-29",930
"901","2010-07-30",920.5
"902","2010-08-02",938
"903","2010-08-03",910.5
"904","2010-08-04",928
"905","2010-08-05",910
"906","2010-08-06",899
"907","2010-08-09",916
"908","2010-08-10",867
"909","2010-08-11",819.5
"910","2010-08-12",817
"911","2010-08-13",823
"912","2010-08-16",845
"913","2010-08-17",870
"914","2010-08-18",874
"915","2010-08-19",859
"916","2010-08-20",825.5
"917","2010-08-23",821.5
"918","2010-08-24",810
"919","2010-08-25",797.5
"920","2010-08-26",782
"921","2010-08-27",812.5
"922","2010-08-30",796.5
"923","2010-08-31",784
"924","2010-09-01",838
"925","2010-09-02",843
"926","2010-09-03",870
"927","2010-09-07",847
"928","2010-09-08",872.5
"929","2010-09-09",871
"930","2010-09-10",874.5
"931","2010-09-13",881
"932","2010-09-14",872
"933","2010-09-15",870
"934","2010-09-16",846.5
"935","2010-09-17",852.5
"936","2010-09-20",885
"937","2010-09-21",907.5
"938","2010-09-22",918
"939","2010-09-23",911
"940","2010-09-24",949.5
"941","2010-09-27",918.5
"942","2010-09-28",911.5
"943","2010-09-29",927.5
"944","2010-09-30",903
"945","2010-10-01",891.5
"946","2010-10-04",879.5
"947","2010-10-05",910.5
"948","2010-10-06",910.5
"949","2010-10-07",896
"950","2010-10-08",929.5
"951","2010-10-11",941.5
"952","2010-10-12",943.5
"953","2010-10-13",970
"954","2010-10-14",962
"955","2010-10-15",977.5
"956","2010-10-18",972
"957","2010-10-19",916.5
"958","2010-10-20",946
"959","2010-10-21",945.5
"960","2010-10-22",967.5
"961","2010-10-25",966.5
"962","2010-10-26",972
"963","2010-10-27",1026
"964","2010-10-28",1015
"965","2010-10-29",1045
"966","2010-11-01",1039.5
"967","2010-11-02",1039.5
"968","2010-11-03",1050
"969","2010-11-04",1084
"970","2010-11-05",1085
"971","2010-11-08",1098.5
"972","2010-11-09",1078
"973","2010-11-10",1101.5
"974","2010-11-11",1118.5
"975","2010-11-12",1088
"976","2010-11-15",1082
"977","2010-11-16",1064
"978","2010-11-17",1075.5
"979","2010-11-18",1113.5
"980","2010-11-19",1120.5
"981","2010-11-22",1121.5
"982","2010-11-23",1066.5
"983","2010-11-24",1104.5
"984","2010-11-26",1087.5
"985","2010-11-29",1109.5
"986","2010-11-30",1104.5
"987","2010-12-01",1142
"988","2010-12-02",1156.5
"989","2010-12-03",1179.5
"990","2010-12-06",1191.5
"991","2010-12-07",1159
"992","2010-12-08",1137
"993","2010-12-09",1132
"994","2010-12-10",1144
"995","2010-12-13",1145.5
"996","2010-12-14",1130.5
"997","2010-12-15",1115.5
"998","2010-12-16",1098.5
"999","2010-12-17",1092
"1000","2010-12-20",1111
"1001","2010-12-21",1118.5
"1002","2010-12-22",1117.5
"1003","2010-12-23",1140
"1004","2010-12-27",1141.5
"1005","2010-12-28",1151.5
"1006","2010-12-29",1168.5
"1007","2010-12-30",1164
"1008","2010-12-31",1173
"1009","2011-01-03",1167.5
"1010","2011-01-04",1136
"1011","2011-01-05",1159
"1012","2011-01-06",1140
"1013","2011-01-07",1138
"1014","2011-01-10",1113.5
"1015","2011-01-11",1123.5
"1016","2011-01-12",1118.5
"1017","2011-01-13",1104
"1018","2011-01-14",1126
"1019","2011-01-18",1134
"1020","2011-01-19",1122
"1021","2011-01-20",1116.5
"1022","2011-01-21",1122
