"","date","BHC"
"71","2007-04-16",24.360001
"72","2007-04-17",24.030001
"73","2007-04-18",24.440001
"74","2007-04-19",25.01
"75","2007-04-20",25.02
"76","2007-04-23",24.85
"77","2007-04-24",25
"78","2007-04-25",24.9
"79","2007-04-26",24.610001
"80","2007-04-27",25.15
"81","2007-04-30",24.389999
"82","2007-05-01",24.459999
"83","2007-05-02",24.59
"84","2007-05-03",24.76
"85","2007-05-04",24.9
"86","2007-05-07",24.59
"87","2007-05-08",24.530001
"88","2007-05-09",24.68
"89","2007-05-10",24.58
"90","2007-05-11",24.73
"91","2007-05-14",24.26
"92","2007-05-15",24.52
"93","2007-05-16",24.98
"94","2007-05-17",25
"95","2007-05-18",24.530001
"96","2007-05-21",24.860001
"97","2007-05-22",25.059999
"98","2007-05-23",24.799999
"99","2007-05-24",24.530001
"100","2007-05-25",24.629999
"101","2007-05-29",24.49
"102","2007-05-30",24.209999
"103","2007-05-31",24.26
"104","2007-06-01",25.549999
"105","2007-06-04",25.370001
"106","2007-06-05",25.459999
"107","2007-06-06",25.27
"108","2007-06-07",24.66
"109","2007-06-08",25.07
"110","2007-06-11",25.190001
"111","2007-06-12",25.02
"112","2007-06-13",25.379999
"113","2007-06-14",25.23
"114","2007-06-15",25.33
"115","2007-06-18",25.559999
"116","2007-06-19",25.4
"117","2007-06-20",24.780001
"118","2007-06-21",25.32
"119","2007-06-22",24.99
"120","2007-06-25",24.99
"121","2007-06-26",24.889999
"122","2007-06-27",25.049999
"123","2007-06-28",24.969999
"124","2007-06-29",25.42
"125","2007-07-02",25.65
"126","2007-07-03",25.34
"127","2007-07-05",25.4
"128","2007-07-06",25.389999
"129","2007-07-09",25.57
"130","2007-07-10",25.360001
"131","2007-07-11",25.59
"132","2007-07-12",25.940001
"133","2007-07-13",26.25
"134","2007-07-16",25.76
"135","2007-07-17",25.4
"136","2007-07-18",25.4
"137","2007-07-19",25.51
"138","2007-07-20",20.030001
"139","2007-07-23",20.68
"140","2007-07-24",20.85
"141","2007-07-25",20.83
"142","2007-07-26",20.07
"143","2007-07-27",19.26
"144","2007-07-30",19.059999
"145","2007-07-31",19.09
"146","2007-08-01",19.059999
"147","2007-08-02",19.35
"148","2007-08-03",18.76
"149","2007-08-06",18.68
"150","2007-08-07",18.629999
"151","2007-08-08",17.440001
"152","2007-08-09",16.209999
"153","2007-08-10",16.379999
"154","2007-08-13",17
"155","2007-08-14",16.51
"156","2007-08-15",16.27
"157","2007-08-16",16.73
"158","2007-08-17",17.5
"159","2007-08-20",17.120001
"160","2007-08-21",17.17
"161","2007-08-22",17.379999
"162","2007-08-23",17.32
"163","2007-08-24",17.34
"164","2007-08-27",17.209999
"165","2007-08-28",16.99
"166","2007-08-29",17.440001
"167","2007-08-30",17.23
"168","2007-08-31",17.52
"169","2007-09-04",17.860001
"170","2007-09-05",17.57
"171","2007-09-06",17.370001
"172","2007-09-07",17.299999
"173","2007-09-10",17.219999
"174","2007-09-11",17.209999
"175","2007-09-12",17.18
"176","2007-09-13",17.58
"177","2007-09-14",17.41
"178","2007-09-17",17.200001
"179","2007-09-18",17.18
"180","2007-09-19",17.440001
"181","2007-09-20",17.98
"182","2007-09-21",17.91
"183","2007-09-24",17.9
"184","2007-09-25",17.52
"185","2007-09-26",17.35
"186","2007-09-27",17.26
"187","2007-09-28",17.370001
"188","2007-10-01",17.77
"189","2007-10-02",18.030001
"190","2007-10-03",18.01
"191","2007-10-04",18.049999
"192","2007-10-05",18.450001
"193","2007-10-08",18.43
"194","2007-10-09",18.17
"195","2007-10-10",18.23
"196","2007-10-11",18.25
"197","2007-10-12",17.75
"198","2007-10-15",17.52
"199","2007-10-16",17.65
"200","2007-10-17",17.790001
"201","2007-10-18",17.84
"202","2007-10-19",17.690001
"203","2007-10-22",17.75
"204","2007-10-23",18.07
"205","2007-10-24",18.700001
"206","2007-10-25",19.67
"207","2007-10-26",19.76
"208","2007-10-29",19.73
"209","2007-10-30",19.84
"210","2007-10-31",20.01
"211","2007-11-01",19.790001
"212","2007-11-02",19.190001
"213","2007-11-05",19.040001
"214","2007-11-06",18.860001
"215","2007-11-07",18.91
"216","2007-11-08",18.48
"217","2007-11-09",17.719999
"218","2007-11-12",17.23
"219","2007-11-13",17.15
"220","2007-11-14",17.25
"221","2007-11-15",17.43
"222","2007-11-16",16.75
"223","2007-11-19",16.450001
"224","2007-11-20",14.51
"225","2007-11-21",14.97
"226","2007-11-23",14.54
"227","2007-11-26",14.52
"228","2007-11-27",14.6
"229","2007-11-28",14.9
"230","2007-11-29",14.76
"231","2007-11-30",15.29
"232","2007-12-03",14.61
"233","2007-12-04",14.69
"234","2007-12-05",14.79
"235","2007-12-06",15.01
"236","2007-12-07",15.01
"237","2007-12-10",14.88
"238","2007-12-11",14.82
"239","2007-12-12",14.73
"240","2007-12-13",14.6
"241","2007-12-14",14.5
"242","2007-12-17",14.02
"243","2007-12-18",14.04
"244","2007-12-19",13.69
"245","2007-12-20",13.52
"246","2007-12-21",13.45
"247","2007-12-24",13.32
"248","2007-12-26",13.39
"249","2007-12-27",13.38
"250","2007-12-28",13.37
"251","2007-12-31",13.46
"252","2008-01-02",13.42
"253","2008-01-03",13.1
"254","2008-01-04",12.93
"255","2008-01-07",13.11
"256","2008-01-08",13.03
"257","2008-01-09",13.04
"258","2008-01-10",13.08
"259","2008-01-11",12.86
"260","2008-01-14",13
"261","2008-01-15",13
"262","2008-01-16",12.77
"263","2008-01-17",12.57
"264","2008-01-18",12.55
"265","2008-01-22",12.3
"266","2008-01-23",12.59
"267","2008-01-24",12.87
"268","2008-01-25",12.62
"269","2008-01-28",12.85
"270","2008-01-29",13.17
"271","2008-01-30",13.11
"272","2008-01-31",13.7
"273","2008-02-01",13.24
"274","2008-02-04",13.8
"275","2008-02-05",13.6
"276","2008-02-06",13.63
"277","2008-02-07",13.75
"278","2008-02-08",14.12
"279","2008-02-11",13.79
"280","2008-02-12",13.92
"281","2008-02-13",13.94
"282","2008-02-14",13.95
"283","2008-02-15",14
"284","2008-02-19",13.8
"285","2008-02-20",13.96
"286","2008-02-21",13.56
"287","2008-02-22",13.74
"288","2008-02-25",13.92
"289","2008-02-26",13.97
"290","2008-02-27",13.92
"291","2008-02-28",14.72
"292","2008-02-29",14.17
"293","2008-03-03",14.42
"294","2008-03-04",13.93
"295","2008-03-05",14.2
"296","2008-03-06",13.93
"297","2008-03-07",13.62
"298","2008-03-10",13.59
"299","2008-03-11",13.42
"300","2008-03-12",13.26
"301","2008-03-13",13.38
"302","2008-03-14",12.39
"303","2008-03-17",11.82
"304","2008-03-18",11.86
"305","2008-03-19",11.45
"306","2008-03-20",11.48
"307","2008-03-24",12.01
"308","2008-03-25",10.88
"309","2008-03-26",10.76
"310","2008-03-27",10.92
"311","2008-03-28",10.66
"312","2008-03-31",10.65
"313","2008-04-01",10.63
"314","2008-04-02",10.97
"315","2008-04-03",11.23
"316","2008-04-04",11.16
"317","2008-04-07",11
"318","2008-04-08",11.1
"319","2008-04-09",10.84
"320","2008-04-10",11.06
"321","2008-04-11",10.92
"322","2008-04-14",10.77
"323","2008-04-15",10.86
"324","2008-04-16",11.05
"325","2008-04-17",10.87
"326","2008-04-18",10.98
"327","2008-04-21",11.01
"328","2008-04-22",10.99
"329","2008-04-23",10.71
"330","2008-04-24",11.35
"331","2008-04-25",11.14
"332","2008-04-28",11.46
"333","2008-04-29",11.36
"334","2008-04-30",11.44
"335","2008-05-01",11.59
"336","2008-05-02",12.04
"337","2008-05-05",11.81
"338","2008-05-06",12.02
"339","2008-05-07",11.74
"340","2008-05-08",12.29
"341","2008-05-09",12.64
"342","2008-05-12",12.4
"343","2008-05-13",12.5
"344","2008-05-14",12.54
"345","2008-05-15",12.72
"346","2008-05-16",12.78
"347","2008-05-19",12.87
"348","2008-05-20",12.18
"349","2008-05-21",12.22
"350","2008-05-22",12.37
"351","2008-05-23",12.08
"352","2008-05-27",12.02
"353","2008-05-28",11.88
"354","2008-05-29",11.72
"355","2008-05-30",11.73
"356","2008-06-02",11.61
"357","2008-06-03",11.72
"358","2008-06-04",11.71
"359","2008-06-05",11.82
"360","2008-06-06",11.69
"361","2008-06-09",11.5
"362","2008-06-10",11.24
"363","2008-06-11",10.98
"364","2008-06-12",10.61
"365","2008-06-13",10.57
"366","2008-06-16",10.66
"367","2008-06-17",10.67
"368","2008-06-18",10.61
"369","2008-06-19",11.25
"370","2008-06-20",10.55
"371","2008-06-23",10.61
"372","2008-06-24",10.76
"373","2008-06-25",10.68
"374","2008-06-26",10.14
"375","2008-06-27",9.94
"376","2008-06-30",9.65
"377","2008-07-01",9.75
"378","2008-07-02",10.03
"379","2008-07-03",10
"380","2008-07-07",9.9
"381","2008-07-08",10.17
"382","2008-07-09",10.1
"383","2008-07-10",10.14
"384","2008-07-11",10.08
"385","2008-07-14",9.87
"386","2008-07-15",9.85
"387","2008-07-16",9.84
"388","2008-07-17",9.91
"389","2008-07-18",10.31
"390","2008-07-21",10.4
"391","2008-07-22",10.77
"392","2008-07-23",11.02
"393","2008-07-24",10.96
"394","2008-07-25",11.02
"395","2008-07-28",9.84
"396","2008-07-29",10.37
"397","2008-07-30",10.39
"398","2008-07-31",10.15
"399","2008-08-01",10.12
"400","2008-08-04",10.22
"401","2008-08-05",10.16
"402","2008-08-06",10.23
"403","2008-08-07",10.01
"404","2008-08-08",9.98
"405","2008-08-11",9.92
"406","2008-08-12",9.93
"407","2008-08-13",9.56
"408","2008-08-14",9.67
"409","2008-08-15",9.69
"410","2008-08-18",9.88
"411","2008-08-19",10.05
"412","2008-08-20",10.47
"413","2008-08-21",10.08
"414","2008-08-22",10.31
"415","2008-08-25",10.58
"416","2008-08-26",10.64
"417","2008-08-27",10.78
"418","2008-08-28",10.87
"419","2008-08-29",10.7
"420","2008-09-02",10.77
"421","2008-09-03",10.91
"422","2008-09-04",10.79
"423","2008-09-05",10.68
"424","2008-09-08",10.49
"425","2008-09-09",10.38
"426","2008-09-10",10.47
"427","2008-09-11",10.11
"428","2008-09-12",10.98
"429","2008-09-15",10.47
"430","2008-09-16",10.22
"431","2008-09-17",9.3
"432","2008-09-18",9.62
"433","2008-09-19",9.93
"434","2008-09-22",10.08
"435","2008-09-23",9.93
"436","2008-09-24",9.6
"437","2008-09-25",9.8
"438","2008-09-26",10.35
"439","2008-09-29",9.35
"440","2008-09-30",9.77
"441","2008-10-01",9.85
"442","2008-10-02",9.56
"443","2008-10-03",9.51
"444","2008-10-06",8.83
"445","2008-10-07",8.55
"446","2008-10-08",8.73
"447","2008-10-09",7.56
"448","2008-10-10",7.39
"449","2008-10-13",7.68
"450","2008-10-14",7.69
"451","2008-10-15",7.43
"452","2008-10-16",7.58
"453","2008-10-17",7.68
"454","2008-10-20",7.94
"455","2008-10-21",8.23
"456","2008-10-22",8.22
"457","2008-10-23",8.65
"458","2008-10-24",8.2
"459","2008-10-27",7.8
"460","2008-10-28",7.82
"461","2008-10-29",8.09
"462","2008-10-30",8.24
"463","2008-10-31",8.6
"464","2008-11-03",8.98
"465","2008-11-04",9.12
"466","2008-11-05",9.1
"467","2008-11-06",8.97
"468","2008-11-07",8.88
"469","2008-11-10",8.55
"470","2008-11-11",8.66
"471","2008-11-12",8.55
"472","2008-11-13",8.76
"473","2008-11-14",8.57
"474","2008-11-17",8.74
"475","2008-11-18",8.35
"476","2008-11-19",8.19
"477","2008-11-20",7.67
"478","2008-11-21",7.51
"479","2008-11-24",7.89
"480","2008-11-25",7.95
"481","2008-11-26",8.33
"482","2008-11-28",8.55
"483","2008-12-01",8.75
"484","2008-12-02",8.82
"485","2008-12-03",8.65
"486","2008-12-04",8.26
"487","2008-12-05",8.41
"488","2008-12-08",9.04
"489","2008-12-09",9.13
"490","2008-12-10",9.05
"491","2008-12-11",9.07
"492","2008-12-12",9.21
"493","2008-12-15",9.05
"494","2008-12-16",9.51
"495","2008-12-17",9.18
"496","2008-12-18",9.01
"497","2008-12-19",9.01
"498","2008-12-22",8.9
"499","2008-12-23",8.9
"500","2008-12-24",8.82
"501","2008-12-26",8.73
"502","2008-12-29",8.92
"503","2008-12-30",9.23
"504","2008-12-31",9.45
"505","2009-01-02",9.65
"506","2009-01-05",10.39
"507","2009-01-06",10.66
"508","2009-01-07",10.59
"509","2009-01-08",11.01
"510","2009-01-09",11.09
"511","2009-01-12",10.79
"512","2009-01-13",11.14
"513","2009-01-14",10.59
"514","2009-01-15",11.16
"515","2009-01-16",10.83
"516","2009-01-20",10.38
"517","2009-01-21",11.23
"518","2009-01-22",10.76
"519","2009-01-23",10.69
"520","2009-01-26",11.17
"521","2009-01-27",11.23
"522","2009-01-28",11.2
"523","2009-01-29",11.11
"524","2009-01-30",10.93
"525","2009-02-02",10.77
"526","2009-02-03",10.76
"527","2009-02-04",11.27
"528","2009-02-05",11.4
"529","2009-02-06",11.4
"530","2009-02-09",11.92
"531","2009-02-10",11.36
"532","2009-02-11",11.72
"533","2009-02-12",11.72
"534","2009-02-13",11.8
"535","2009-02-17",11.19
"536","2009-02-18",10.73
"537","2009-02-19",10.96
"538","2009-02-20",10.65
"539","2009-02-23",10.39
"540","2009-02-24",10.93
"541","2009-02-25",10.95
"542","2009-02-26",10.58
"543","2009-02-27",10.55
"544","2009-03-02",10.93
"545","2009-03-03",10.45
"546","2009-03-04",11.19
"547","2009-03-05",11.06
"548","2009-03-06",10.79
"549","2009-03-09",10.24
"550","2009-03-10",11.01
"551","2009-03-11",10.92
"552","2009-03-12",11.23
"553","2009-03-13",11.32
"554","2009-03-16",11.66
"555","2009-03-17",11.83
"556","2009-03-18",11.82
"557","2009-03-19",11.8
"558","2009-03-20",11.24
"559","2009-03-23",11
"560","2009-03-24",11.03
"561","2009-03-25",10.79
"562","2009-03-26",10.72
"563","2009-03-27",10.49
"564","2009-03-30",10.55
"565","2009-03-31",10.95
"566","2009-04-01",10.97
"567","2009-04-02",10.87
"568","2009-04-03",10.74
"569","2009-04-06",10.52
"570","2009-04-07",10.51
"571","2009-04-08",10.86
"572","2009-04-09",10.95
"573","2009-04-13",10.68
"574","2009-04-14",10.62
"575","2009-04-15",10.76
"576","2009-04-16",11.07
"577","2009-04-17",11.05
"578","2009-04-20",10.89
"579","2009-04-21",11.07
"580","2009-04-22",11.12
"581","2009-04-23",11.35
"582","2009-04-24",11.5
"583","2009-04-27",11.38
"584","2009-04-28",11.2
"585","2009-04-29",11.35
"586","2009-04-30",10.99
"587","2009-05-01",11.14
"588","2009-05-04",11.49
"589","2009-05-05",11.4
"590","2009-05-06",10.05
"591","2009-05-07",10.32
"592","2009-05-08",11.35
"593","2009-05-11",11.17
"594","2009-05-12",11.26
"595","2009-05-13",10.88
"596","2009-05-14",10.98
"597","2009-05-15",11.02
"598","2009-05-18",11.43
"599","2009-05-19",12.05
"600","2009-05-20",12.65
"601","2009-05-21",12.6
"602","2009-05-22",12.98
"603","2009-05-26",12.86
"604","2009-05-27",12.65
"605","2009-05-28",12.34
"606","2009-05-29",12.72
"607","2009-06-01",12.82
"608","2009-06-02",12.86
"609","2009-06-03",11.83
"610","2009-06-04",11.8
"611","2009-06-05",11.9
"612","2009-06-08",11.95
"613","2009-06-09",11.89
"614","2009-06-10",12.62
"615","2009-06-11",12.83
"616","2009-06-12",12.64
"617","2009-06-15",12.23
"618","2009-06-16",11.85
"619","2009-06-17",11.84
"620","2009-06-18",12.34
"621","2009-06-19",12.96
"622","2009-06-22",12.55
"623","2009-06-23",12.57
"624","2009-06-24",13.17
"625","2009-06-25",13.7
"626","2009-06-26",13.63
"627","2009-06-29",13.59
"628","2009-06-30",13.45
"629","2009-07-01",13.74
"630","2009-07-02",13.25
"631","2009-07-06",12.99
"632","2009-07-07",13.16
"633","2009-07-08",13.46
"634","2009-07-09",13.47
"635","2009-07-10",13.2
"636","2009-07-13",13.29
"637","2009-07-14",13.64
"638","2009-07-15",13.86
"639","2009-07-16",13.66
"640","2009-07-17",13.56
"641","2009-07-20",13.75
"642","2009-07-21",13.87
"643","2009-07-22",13.89
"644","2009-07-23",13.94
"645","2009-07-24",13.79
"646","2009-07-27",13.59
"647","2009-07-28",13.81
"648","2009-07-29",13.55
"649","2009-07-30",13.48
"650","2009-07-31",13.39
"651","2009-08-03",13.33
"652","2009-08-04",13.66
"653","2009-08-05",13.56
"654","2009-08-06",14.09
"655","2009-08-07",14.08
"656","2009-08-10",13.87
"657","2009-08-11",13.52
"658","2009-08-12",13.9
"659","2009-08-13",13.84
"660","2009-08-14",13.89
"661","2009-08-17",13.69
"662","2009-08-18",13.35
"663","2009-08-19",13.52
"664","2009-08-20",13.55
"665","2009-08-21",13.69
"666","2009-08-24",13.72
"667","2009-08-25",13.35
"668","2009-08-26",13.02
"669","2009-08-27",13
"670","2009-08-28",12.77
"671","2009-08-31",12.72
"672","2009-09-01",12.35
"673","2009-09-02",12.36
"674","2009-09-03",12.52
"675","2009-09-04",12.7
"676","2009-09-08",12.63
"677","2009-09-09",12.64
"678","2009-09-10",13.01
"679","2009-09-11",13.06
"680","2009-09-14",13.72
"681","2009-09-15",13.71
"682","2009-09-16",13.9
"683","2009-09-17",14
"684","2009-09-18",14
"685","2009-09-21",13.86
"686","2009-09-22",14.04
"687","2009-09-23",14.01
"688","2009-09-24",13.88
"689","2009-09-25",14.77
"690","2009-09-28",14.76
"691","2009-09-29",14.83
"692","2009-09-30",15.43
"693","2009-10-01",14.9
"694","2009-10-02",14.66
"695","2009-10-05",14.7
"696","2009-10-06",14.75
"697","2009-10-07",14.6
"698","2009-10-08",14.82
"699","2009-10-09",14.76
"700","2009-10-12",14.83
"701","2009-10-13",14.87
"702","2009-10-14",14.9
"703","2009-10-15",14.82
"704","2009-10-16",14.64
"705","2009-10-19",14.59
"706","2009-10-20",14.1
"707","2009-10-21",13.97
"708","2009-10-22",14.21
"709","2009-10-23",13.99
"710","2009-10-26",13.7
"711","2009-10-27",13.64
"712","2009-10-28",13.13
"713","2009-10-29",13.34
"714","2009-10-30",13.46
"715","2009-11-02",13.39
"716","2009-11-03",13.34
"717","2009-11-04",13.25
"718","2009-11-05",13.02
"719","2009-11-06",13.32
"720","2009-11-09",13.5
"721","2009-11-10",13.44
"722","2009-11-11",13.65
"723","2009-11-12",13.66
"724","2009-11-13",13.93
"725","2009-11-16",13.8
"726","2009-11-17",13.86
"727","2009-11-18",14.1
"728","2009-11-19",14.1
"729","2009-11-20",14.24
"730","2009-11-23",14.52
"731","2009-11-24",14.23
"732","2009-11-25",14.34
"733","2009-11-27",14.14
"734","2009-11-30",14.43
"735","2009-12-01",14.57
"736","2009-12-02",14.6
"737","2009-12-03",14.62
"738","2009-12-04",14.39
"739","2009-12-07",14.18
"740","2009-12-08",13.89
"741","2009-12-09",13.59
"742","2009-12-10",14.03
"743","2009-12-11",14
"744","2009-12-14",14.15
"745","2009-12-15",13.82
"746","2009-12-16",13.85
"747","2009-12-17",13.7
"748","2009-12-18",13.9
"749","2009-12-21",13.94
"750","2009-12-22",14
"751","2009-12-23",13.95
"752","2009-12-24",14.03
"753","2009-12-28",13.96
"754","2009-12-29",13.97
"755","2009-12-30",13.89
"756","2009-12-31",13.96
"757","2010-01-04",14.68
"758","2010-01-05",14.88
"759","2010-01-06",14.97
"760","2010-01-07",14.8
"761","2010-01-08",14.99
"762","2010-01-11",15.36
"763","2010-01-12",15.23
"764","2010-01-13",15.43
"765","2010-01-14",16.030001
"766","2010-01-15",15.73
"767","2010-01-19",15.64
"768","2010-01-20",15.33
"769","2010-01-21",14.88
"770","2010-01-22",14.6
"771","2010-01-25",14.9
"772","2010-01-26",14.78
"773","2010-01-27",14.6
"774","2010-01-28",14.29
"775","2010-01-29",14.52
"776","2010-02-01",14.96
"777","2010-02-02",14.98
"778","2010-02-03",14.48
"779","2010-02-04",14
"780","2010-02-05",13.96
"781","2010-02-08",13.74
"782","2010-02-09",13.94
"783","2010-02-10",14.23
"784","2010-02-11",14.45
"785","2010-02-12",14.41
"786","2010-02-16",14.76
"787","2010-02-17",14.95
"788","2010-02-18",14.95
"789","2010-02-19",14.97
"790","2010-02-22",14.83
"791","2010-02-23",14.45
"792","2010-02-24",14.51
"793","2010-02-25",14.43
"794","2010-02-26",14.83
"795","2010-03-01",14.98
"796","2010-03-02",15.07
"797","2010-03-03",15.5
"798","2010-03-04",15.41
"799","2010-03-05",15.3
"800","2010-03-08",15.3
"801","2010-03-09",15.09
"802","2010-03-10",15.48
"803","2010-03-11",15.69
"804","2010-03-12",15.6
"805","2010-03-15",15.66
"806","2010-03-16",15.78
"807","2010-03-17",15.93
"808","2010-03-18",15.8
"809","2010-03-19",15.91
"810","2010-03-22",16.030001
"811","2010-03-23",16.27
"812","2010-03-24",16.389999
"813","2010-03-25",16.35
"814","2010-03-26",16.299999
"815","2010-03-29",16.860001
"816","2010-03-30",16.82
"817","2010-03-31",16.77
"818","2010-04-01",16.66
"819","2010-04-05",16.74
"820","2010-04-06",16.9
"821","2010-04-07",16.77
"822","2010-04-08",16.379999
"823","2010-04-09",16.76
"824","2010-04-12",16.59
"825","2010-04-13",16.57
"826","2010-04-14",16.74
"827","2010-04-15",16.889999
"828","2010-04-16",16.93
"829","2010-04-19",16.84
"830","2010-04-20",16.85
"831","2010-04-21",16.84
"832","2010-04-22",16.690001
"833","2010-04-23",16.940001
"834","2010-04-26",16.799999
"835","2010-04-27",16.6
"836","2010-04-28",16.6
"837","2010-04-29",16.950001
"838","2010-04-30",17
"839","2010-05-03",17.110001
"840","2010-05-04",16.530001
"841","2010-05-05",16.459999
"842","2010-05-06",15.88
"843","2010-05-07",15.81
"844","2010-05-10",16.639999
"845","2010-05-11",16.860001
"846","2010-05-12",16.82
"847","2010-05-13",16.4
"848","2010-05-14",16.27
"849","2010-05-17",15.95
"850","2010-05-18",15.82
"851","2010-05-19",15.8
"852","2010-05-20",15.01
"853","2010-05-21",15.02
"854","2010-05-24",15.33
"855","2010-05-25",14.81
"856","2010-05-26",14.86
"857","2010-05-27",14.9
"858","2010-05-28",15.01
"859","2010-06-01",14.61
"860","2010-06-02",14.83
"861","2010-06-03",14.91
"862","2010-06-04",14.15
"863","2010-06-07",14.13
"864","2010-06-08",13.99
"865","2010-06-09",13.84
"866","2010-06-10",14.46
"867","2010-06-11",14.38
"868","2010-06-14",14.37
"869","2010-06-15",14.68
"870","2010-06-16",14.66
"871","2010-06-17",14.58
"872","2010-06-18",14.6
"873","2010-06-21",16.67
"874","2010-06-22",18.780001
"875","2010-06-23",18.58
"876","2010-06-24",19.01
"877","2010-06-25",19.540001
"878","2010-06-28",19.76
"879","2010-06-29",19.18
"880","2010-06-30",19.24
"881","2010-07-01",18.5
"882","2010-07-02",18.870001
"883","2010-07-06",18.940001
"884","2010-07-07",19.33
"885","2010-07-08",19.23
"886","2010-07-09",19.34
"887","2010-07-12",18.889999
"888","2010-07-13",19.01
"889","2010-07-14",19.200001
"890","2010-07-15",19.83
"891","2010-07-16",20.49
"892","2010-07-19",21.16
"893","2010-07-20",20.790001
"894","2010-07-21",20.52
"895","2010-07-22",20.98
"896","2010-07-23",21.299999
"897","2010-07-26",21.48
"898","2010-07-27",21.799999
"899","2010-07-28",21.98
"900","2010-07-29",21.91
"901","2010-07-30",21.889999
"902","2010-08-02",22.610001
"903","2010-08-03",22.48
"904","2010-08-04",22.370001
"905","2010-08-05",22.639999
"906","2010-08-06",22.41
"907","2010-08-09",23.09
"908","2010-08-10",23.059999
"909","2010-08-11",22.620001
"910","2010-08-12",22.67
"911","2010-08-13",22.5
"912","2010-08-16",22.41
"913","2010-08-17",22.540001
"914","2010-08-18",22.700001
"915","2010-08-19",22.52
"916","2010-08-20",22.48
"917","2010-08-23",22.440001
"918","2010-08-24",22.309999
"919","2010-08-25",22.709999
"920","2010-08-26",22.719999
"921","2010-08-27",23.190001
"922","2010-08-30",22.67
"923","2010-08-31",22.870001
"924","2010-09-01",23.85
"925","2010-09-02",23.879999
"926","2010-09-03",23.959999
"927","2010-09-07",26.25
"928","2010-09-08",26.51
"929","2010-09-09",26.82
"930","2010-09-10",26.85
"931","2010-09-13",27.040001
"932","2010-09-14",26.99
"933","2010-09-15",27.190001
"934","2010-09-16",26.719999
"935","2010-09-17",26.6
"936","2010-09-20",26.75
"937","2010-09-21",26.43
"938","2010-09-22",25.860001
"939","2010-09-23",26.75
"940","2010-09-24",27.110001
"941","2010-09-27",26.35
"942","2010-09-28",26
"943","2010-09-29",25.389999
"944","2010-09-30",25.049999
"945","2010-10-01",25.75
"946","2010-10-04",25.870001
"947","2010-10-05",26.299999
"948","2010-10-06",26.690001
"949","2010-10-07",26.6
"950","2010-10-08",26.84
"951","2010-10-11",27.16
"952","2010-10-12",27.879999
"953","2010-10-13",27.860001
"954","2010-10-14",27.290001
"955","2010-10-15",26.709999
"956","2010-10-18",26.59
"957","2010-10-19",26.24
"958","2010-10-20",26.559999
"959","2010-10-21",26.49
"960","2010-10-22",26.299999
"961","2010-10-25",26.58
"962","2010-10-26",26.799999
"963","2010-10-27",27.09
"964","2010-10-28",27.059999
"965","2010-10-29",27.610001
"966","2010-11-01",27.549999
"967","2010-11-02",27.67
"968","2010-11-03",28.26
"969","2010-11-04",27.18
"970","2010-11-05",27.15
"971","2010-11-08",25.719999
"972","2010-11-09",25.950001
"973","2010-11-10",25.629999
"974","2010-11-11",25.290001
"975","2010-11-12",25.049999
"976","2010-11-15",25.059999
"977","2010-11-16",24.610001
"978","2010-11-17",24.790001
"979","2010-11-18",24.870001
"980","2010-11-19",24.59
"981","2010-11-22",25
"982","2010-11-23",24.969999
"983","2010-11-24",25.66
"984","2010-11-26",25.559999
"985","2010-11-29",25.559999
"986","2010-11-30",25.870001
"987","2010-12-01",26.92
"988","2010-12-02",27.719999
"989","2010-12-03",28.32
