"","date","EL"
"164","2007-08-27",21.209999
"165","2007-08-28",20.639999
"166","2007-08-29",20.815001
"167","2007-08-30",20.775
"168","2007-08-31",20.795
"169","2007-09-04",20.945
"170","2007-09-05",20.735001
"171","2007-09-06",20.605
"172","2007-09-07",20.434999
"173","2007-09-10",20.1
"174","2007-09-11",20.055
"175","2007-09-12",20.155001
"176","2007-09-13",20.26
"177","2007-09-14",20.045
"178","2007-09-17",20.08
"179","2007-09-18",20.735001
"180","2007-09-19",20.57
"181","2007-09-20",20.315001
"182","2007-09-21",21.290001
"183","2007-09-24",21.190001
"184","2007-09-25",21.35
"185","2007-09-26",21.280001
"186","2007-09-27",21.395
"187","2007-09-28",21.23
"188","2007-10-01",21.455
"189","2007-10-02",21.52
"190","2007-10-03",21.885
"191","2007-10-04",22.075001
"192","2007-10-05",21.98
"193","2007-10-08",21.945
"194","2007-10-09",21.705
"195","2007-10-10",21.530001
"196","2007-10-11",21.57
"197","2007-10-12",21.57
"198","2007-10-15",21.450001
"199","2007-10-16",21.139999
"200","2007-10-17",21.004999
"201","2007-10-18",21.855
"202","2007-10-19",21.834999
"203","2007-10-22",22.174999
"204","2007-10-23",22.155001
"205","2007-10-24",21.66
"206","2007-10-25",22.360001
"207","2007-10-26",22.555
"208","2007-10-29",22.254999
"209","2007-10-30",21.969999
"210","2007-10-31",21.950001
"211","2007-11-01",21.59
"212","2007-11-02",21.105
"213","2007-11-05",20.875
"214","2007-11-06",20.98
"215","2007-11-07",20.615
"216","2007-11-08",20.540001
"217","2007-11-09",22.125
"218","2007-11-12",21.5
"219","2007-11-13",22.23
"220","2007-11-14",22.045
"221","2007-11-15",21.915001
"222","2007-11-16",22.290001
"223","2007-11-19",21.450001
"224","2007-11-20",21.450001
"225","2007-11-21",21.115
"226","2007-11-23",20.975
"227","2007-11-26",21.08
"228","2007-11-27",21.174999
"229","2007-11-28",22.049999
"230","2007-11-29",21.905001
"231","2007-11-30",22.440001
"232","2007-12-03",21.809999
"233","2007-12-04",21.870001
"234","2007-12-05",21.76
"235","2007-12-06",21.6
"236","2007-12-07",21.780001
"237","2007-12-10",22.01
"238","2007-12-11",21.74
"239","2007-12-12",22.235001
"240","2007-12-13",22.125
"241","2007-12-14",21.65
"242","2007-12-17",21.389999
"243","2007-12-18",21.610001
"244","2007-12-19",21.705
"245","2007-12-20",22.120001
"246","2007-12-21",22.475
"247","2007-12-24",22.285
"248","2007-12-26",22.17
"249","2007-12-27",21.895
"250","2007-12-28",21.905001
"251","2007-12-31",21.805
"252","2008-01-02",21.559999
"253","2008-01-03",21.625
"254","2008-01-04",20.934999
"255","2008-01-07",20.965
"256","2008-01-08",20.92
"257","2008-01-09",20.98
"258","2008-01-10",20.91
"259","2008-01-11",19.379999
"260","2008-01-14",19.290001
"261","2008-01-15",19.02
"262","2008-01-16",19.389999
"263","2008-01-17",19.17
"264","2008-01-18",19.385
"265","2008-01-22",19.605
"266","2008-01-23",20.545
"267","2008-01-24",19.540001
"268","2008-01-25",19.620001
"269","2008-01-28",19.92
"270","2008-01-29",20.6
"271","2008-01-30",20.32
"272","2008-01-31",21.110001
"273","2008-02-01",22.415001
"274","2008-02-04",22.045
"275","2008-02-05",21.594999
"276","2008-02-06",21.799999
"277","2008-02-07",22.139999
"278","2008-02-08",21.775
"279","2008-02-11",21.924999
"280","2008-02-12",21.92
"281","2008-02-13",21.950001
"282","2008-02-14",21.754999
"283","2008-02-15",21.725
"284","2008-02-19",21.305
"285","2008-02-20",21.02
"286","2008-02-21",20.959999
"287","2008-02-22",21.25
"288","2008-02-25",21.525
"289","2008-02-26",21.76
"290","2008-02-27",21.625
"291","2008-02-28",21.424999
"292","2008-02-29",21.290001
"293","2008-03-03",21.715
"294","2008-03-04",21.645
"295","2008-03-05",22
"296","2008-03-06",21.799999
"297","2008-03-07",21.865
"298","2008-03-10",22.030001
"299","2008-03-11",22.485001
"300","2008-03-12",22.555
"301","2008-03-13",22.775
"302","2008-03-14",22.165001
"303","2008-03-17",22.155001
"304","2008-03-18",22.68
"305","2008-03-19",22.245001
"306","2008-03-20",22.66
"307","2008-03-24",22.65
"308","2008-03-25",22.52
"309","2008-03-26",22.6
"310","2008-03-27",22.879999
"311","2008-03-28",22.639999
"312","2008-03-31",22.924999
"313","2008-04-01",23.700001
"314","2008-04-02",23.485001
"315","2008-04-03",23.885
"316","2008-04-04",23.635
"317","2008-04-07",23.01
"318","2008-04-08",23.055
"319","2008-04-09",22.32
"320","2008-04-10",22.719999
"321","2008-04-11",22.690001
"322","2008-04-14",22.969999
"323","2008-04-15",22.485001
"324","2008-04-16",22.379999
"325","2008-04-17",22.295
"326","2008-04-18",22.174999
"327","2008-04-21",22.209999
"328","2008-04-22",22.094999
"329","2008-04-23",22
"330","2008-04-24",22.565001
"331","2008-04-25",22.825001
"332","2008-04-28",22.955
"333","2008-04-29",23.195
"334","2008-04-30",22.805
"335","2008-05-01",22.625
"336","2008-05-02",22.165001
"337","2008-05-05",22.700001
"338","2008-05-06",24.334999
"339","2008-05-07",23.815001
"340","2008-05-08",23.905001
"341","2008-05-09",24.040001
"342","2008-05-12",24.375
"343","2008-05-13",24.34
"344","2008-05-14",23.924999
"345","2008-05-15",24.125
"346","2008-05-16",24.025
"347","2008-05-19",23.950001
"348","2008-05-20",23.635
"349","2008-05-21",23.424999
"350","2008-05-22",23.65
"351","2008-05-23",23.27
"352","2008-05-27",23.475
"353","2008-05-28",23.389999
"354","2008-05-29",23.9
"355","2008-05-30",23.799999
"356","2008-06-02",23.58
"357","2008-06-03",23.5
"358","2008-06-04",23.535
"359","2008-06-05",23.815001
"360","2008-06-06",23.120001
"361","2008-06-09",23.48
"362","2008-06-10",24.145
"363","2008-06-11",23.834999
"364","2008-06-12",23.82
"365","2008-06-13",24.42
"366","2008-06-16",24.370001
"367","2008-06-17",24.004999
"368","2008-06-18",23.51
"369","2008-06-19",23.645
"370","2008-06-20",23.025
"371","2008-06-23",22.92
"372","2008-06-24",22.844999
"373","2008-06-25",23.344999
"374","2008-06-26",23.075001
"375","2008-06-27",23.059999
"376","2008-06-30",23.225
"377","2008-07-01",23.059999
"378","2008-07-02",22.405001
"379","2008-07-03",22.9
"380","2008-07-07",22.745001
"381","2008-07-08",22.76
"382","2008-07-09",23.030001
"383","2008-07-10",22.379999
"384","2008-07-11",21.445
"385","2008-07-14",21.4
"386","2008-07-15",21.08
"387","2008-07-16",21.459999
"388","2008-07-17",22.004999
"389","2008-07-18",21.705
"390","2008-07-21",21.66
"391","2008-07-22",21.844999
"392","2008-07-23",22.200001
"393","2008-07-24",21.545
"394","2008-07-25",21.455
"395","2008-07-28",21.344999
"396","2008-07-29",21.785
"397","2008-07-30",22.165001
"398","2008-07-31",22.049999
"399","2008-08-01",22.09
"400","2008-08-04",22.385
"401","2008-08-05",23.125
"402","2008-08-06",23.200001
"403","2008-08-07",22.905001
"404","2008-08-08",23.195
"405","2008-08-11",22.82
"406","2008-08-12",22.705
"407","2008-08-13",22.48
"408","2008-08-14",25.625
"409","2008-08-15",25.99
"410","2008-08-18",25.295
"411","2008-08-19",25.26
"412","2008-08-20",25.1
"413","2008-08-21",25.030001
"414","2008-08-22",25.219999
"415","2008-08-25",24.955
"416","2008-08-26",24.785
"417","2008-08-27",24.775
"418","2008-08-28",25.025
"419","2008-08-29",24.885
"420","2008-09-02",24.85
"421","2008-09-03",25.305
"422","2008-09-04",25.504999
"423","2008-09-05",26.385
"424","2008-09-08",26.870001
"425","2008-09-09",26.184999
"426","2008-09-10",25.965
"427","2008-09-11",26.415001
"428","2008-09-12",26.709999
"429","2008-09-15",26.805
"430","2008-09-16",26.16
"431","2008-09-17",25.215
"432","2008-09-18",25.805
"433","2008-09-19",25.48
"434","2008-09-22",24.969999
"435","2008-09-23",24.860001
"436","2008-09-24",25.219999
"437","2008-09-25",25.34
"438","2008-09-26",25.440001
"439","2008-09-29",24.365
"440","2008-09-30",24.955
"441","2008-10-01",25.195
"442","2008-10-02",24.125
"443","2008-10-03",23.065001
"444","2008-10-06",22.75
"445","2008-10-07",21.68
"446","2008-10-08",20.84
"447","2008-10-09",19.834999
"448","2008-10-10",19.875
"449","2008-10-13",20.975
"450","2008-10-14",20.299999
"451","2008-10-15",19.1
"452","2008-10-16",18.690001
"453","2008-10-17",18.264999
"454","2008-10-20",18.74
"455","2008-10-21",18.1
"456","2008-10-22",17.25
"457","2008-10-23",16.915001
"458","2008-10-24",16.219999
"459","2008-10-27",16.295
"460","2008-10-28",17.684999
"461","2008-10-29",17.389999
"462","2008-10-30",17.459999
"463","2008-10-31",18.02
"464","2008-11-03",17.495001
"465","2008-11-04",18.415001
"466","2008-11-05",17.1
"467","2008-11-06",16.58
"468","2008-11-07",16.809999
"469","2008-11-10",16.655001
"470","2008-11-11",16.465
"471","2008-11-12",15.39
"472","2008-11-13",15.915
"473","2008-11-14",14.965
"474","2008-11-17",14.865
"475","2008-11-18",14.575
"476","2008-11-19",13.96
"477","2008-11-20",12.36
"478","2008-11-21",12.825
"479","2008-11-24",13.315
"480","2008-11-25",13.49
"481","2008-11-26",13.815
"482","2008-11-28",13.95
"483","2008-12-01",12.51
"484","2008-12-02",13.535
"485","2008-12-03",13.8
"486","2008-12-04",13.39
"487","2008-12-05",14.055
"488","2008-12-08",13.915
"489","2008-12-09",14.055
"490","2008-12-10",14.505
"491","2008-12-11",14.34
"492","2008-12-12",14.8
"493","2008-12-15",14.595
"494","2008-12-16",15.19
"495","2008-12-17",15.125
"496","2008-12-18",14.88
"497","2008-12-19",14.815
"498","2008-12-22",14.71
"499","2008-12-23",14.54
"500","2008-12-24",14.755
"501","2008-12-26",14.76
"502","2008-12-29",14.73
"503","2008-12-30",15.185
"504","2008-12-31",15.48
"505","2009-01-02",16.325001
"506","2009-01-05",15.54
"507","2009-01-06",15.59
"508","2009-01-07",15.455
"509","2009-01-08",15.565
"510","2009-01-09",15.285
"511","2009-01-12",14.755
"512","2009-01-13",14.365
"513","2009-01-14",14.18
"514","2009-01-15",14.515
"515","2009-01-16",13.055
"516","2009-01-20",13.06
"517","2009-01-21",13.13
"518","2009-01-22",13.285
"519","2009-01-23",12.65
"520","2009-01-26",12.82
"521","2009-01-27",12.905
"522","2009-01-28",13.45
"523","2009-01-29",13.395
"524","2009-01-30",13.125
"525","2009-02-02",12.935
"526","2009-02-03",13.09
"527","2009-02-04",13.095
"528","2009-02-05",13.41
"529","2009-02-06",14.06
"530","2009-02-09",14.365
"531","2009-02-10",13.39
"532","2009-02-11",13.415
"533","2009-02-12",13.69
"534","2009-02-13",13.445
"535","2009-02-17",12.88
"536","2009-02-18",12.74
"537","2009-02-19",12.6
"538","2009-02-20",12.365
"539","2009-02-23",11.655
"540","2009-02-24",11.755
"541","2009-02-25",11.64
"542","2009-02-26",11.44
"543","2009-02-27",11.325
"544","2009-03-02",10.555
"545","2009-03-03",10.485
"546","2009-03-04",10.87
"547","2009-03-05",10.29
"548","2009-03-06",10.33
"549","2009-03-09",9.975
"550","2009-03-10",10.51
"551","2009-03-11",10.55
"552","2009-03-12",10.8
"553","2009-03-13",11.07
"554","2009-03-16",11.14
"555","2009-03-17",11.53
"556","2009-03-18",11.845
"557","2009-03-19",11.8
"558","2009-03-20",11.605
"559","2009-03-23",12.4
"560","2009-03-24",12.525
"561","2009-03-25",12.625
"562","2009-03-26",13
"563","2009-03-27",12.86
"564","2009-03-30",12.32
"565","2009-03-31",12.325
"566","2009-04-01",12.565
"567","2009-04-02",13.395
"568","2009-04-03",13.34
"569","2009-04-06",13.415
"570","2009-04-07",12.49
"571","2009-04-08",12.87
"572","2009-04-09",13.35
"573","2009-04-13",13.485
"574","2009-04-14",13.185
"575","2009-04-15",13.12
"576","2009-04-16",13.44
"577","2009-04-17",13.99
"578","2009-04-20",13.215
"579","2009-04-21",13.68
"580","2009-04-22",13.95
"581","2009-04-23",13.985
"582","2009-04-24",14.64
"583","2009-04-27",14.1
"584","2009-04-28",14.2
"585","2009-04-29",14.31
"586","2009-04-30",14.95
"587","2009-05-01",15.565
"588","2009-05-04",18.440001
"589","2009-05-05",17.280001
"590","2009-05-06",16.780001
"591","2009-05-07",16.82
"592","2009-05-08",16.950001
"593","2009-05-11",16.924999
"594","2009-05-12",16.610001
"595","2009-05-13",16
"596","2009-05-14",16.094999
"597","2009-05-15",16.040001
"598","2009-05-18",16.68
"599","2009-05-19",16.540001
"600","2009-05-20",16.58
"601","2009-05-21",16.02
"602","2009-05-22",16.200001
"603","2009-05-26",16.635
"604","2009-05-27",16.309999
"605","2009-05-28",16.215
"606","2009-05-29",16.540001
"607","2009-06-01",17.184999
"608","2009-06-02",17.205
"609","2009-06-03",16.905001
"610","2009-06-04",16.98
"611","2009-06-05",16.860001
"612","2009-06-08",16.799999
"613","2009-06-09",16.855
"614","2009-06-10",16.825001
"615","2009-06-11",17.075001
"616","2009-06-12",16.965
"617","2009-06-15",16.34
"618","2009-06-16",15.635
"619","2009-06-17",15.56
"620","2009-06-18",15.685
"621","2009-06-19",15.72
"622","2009-06-22",15.295
"623","2009-06-23",15.805
"624","2009-06-24",16.215
"625","2009-06-25",16.690001
"626","2009-06-26",16.41
"627","2009-06-29",16.59
"628","2009-06-30",16.334999
"629","2009-07-01",16.75
"630","2009-07-02",16.215
"631","2009-07-06",16.25
"632","2009-07-07",15.745
"633","2009-07-08",15.585
"634","2009-07-09",15.28
"635","2009-07-10",15.135
"636","2009-07-13",15.685
"637","2009-07-14",15.89
"638","2009-07-15",16.514999
"639","2009-07-16",16.695
"640","2009-07-17",16.605
"641","2009-07-20",17.02
"642","2009-07-21",16.969999
"643","2009-07-22",17.040001
"644","2009-07-23",17.780001
"645","2009-07-24",17.809999
"646","2009-07-27",17.745001
"647","2009-07-28",17.875
"648","2009-07-29",17.875
"649","2009-07-30",18.254999
"650","2009-07-31",18.219999
"651","2009-08-03",18.309999
"652","2009-08-04",18.344999
"653","2009-08-05",18.18
"654","2009-08-06",18.094999
"655","2009-08-07",18.605
"656","2009-08-10",18.655001
"657","2009-08-11",18.49
"658","2009-08-12",18.82
"659","2009-08-13",18.9
"660","2009-08-14",18.040001
"661","2009-08-17",17.5
"662","2009-08-18",17.42
"663","2009-08-19",17.5
"664","2009-08-20",17.690001
"665","2009-08-21",17.92
"666","2009-08-24",17.805
"667","2009-08-25",17.969999
"668","2009-08-26",17.950001
"669","2009-08-27",18.125
"670","2009-08-28",18.285
"671","2009-08-31",17.924999
"672","2009-09-01",17.35
"673","2009-09-02",17
"674","2009-09-03",16.84
"675","2009-09-04",17.290001
"676","2009-09-08",17.334999
"677","2009-09-09",17.145
"678","2009-09-10",17.24
"679","2009-09-11",17.125
"680","2009-09-14",17.309999
"681","2009-09-15",17.455
"682","2009-09-16",17.745001
"683","2009-09-17",17.709999
"684","2009-09-18",18.395
"685","2009-09-21",18.379999
"686","2009-09-22",18.66
"687","2009-09-23",18.49
"688","2009-09-24",18.07
"689","2009-09-25",17.915001
"690","2009-09-28",18.18
"691","2009-09-29",18.355
"692","2009-09-30",18.540001
"693","2009-10-01",17.969999
"694","2009-10-02",18.17
"695","2009-10-05",18.344999
"696","2009-10-06",18.459999
"697","2009-10-07",19.280001
"698","2009-10-08",19.764999
"699","2009-10-09",19.84
"700","2009-10-12",19.365
"701","2009-10-13",19.26
"702","2009-10-14",19.42
"703","2009-10-15",19.559999
"704","2009-10-16",20.555
"705","2009-10-19",20.85
"706","2009-10-20",20.955
"707","2009-10-21",21.16
"708","2009-10-22",21.375
"709","2009-10-23",21
"710","2009-10-26",20.83
"711","2009-10-27",20.610001
"712","2009-10-28",20.014999
"713","2009-10-29",20.57
"714","2009-10-30",21.25
"715","2009-11-02",22.195
"716","2009-11-03",22.33
"717","2009-11-04",22.370001
"718","2009-11-05",23.084999
"719","2009-11-06",23.375
"720","2009-11-09",23.57
"721","2009-11-10",23.424999
"722","2009-11-11",23.264999
"723","2009-11-12",23.23
"724","2009-11-13",23.315001
"725","2009-11-16",24.43
"726","2009-11-17",24.504999
"727","2009-11-18",24.075001
"728","2009-11-19",23.805
"729","2009-11-20",23.93
"730","2009-11-23",24.145
"731","2009-11-24",24.025
"732","2009-11-25",24.110001
"733","2009-11-27",23.495001
"734","2009-11-30",23.415001
"735","2009-12-01",24.334999
"736","2009-12-02",24.75
"737","2009-12-03",24.665001
"738","2009-12-04",24.405001
"739","2009-12-07",24.535
"740","2009-12-08",23.92
"741","2009-12-09",23.764999
"742","2009-12-10",24.1
"743","2009-12-11",24.65
"744","2009-12-14",25.139999
"745","2009-12-15",24.959999
"746","2009-12-16",24.77
"747","2009-12-17",24.075001
"748","2009-12-18",23.745001
"749","2009-12-21",23.985001
"750","2009-12-22",24.035
"751","2009-12-23",24.17
"752","2009-12-24",24.395
"753","2009-12-28",24.645
"754","2009-12-29",24.709999
"755","2009-12-30",24.584999
"756","2009-12-31",24.18
"757","2010-01-04",24.27
"758","2010-01-05",24.174999
"759","2010-01-06",24.25
"760","2010-01-07",24.555
"761","2010-01-08",24.655001
"762","2010-01-11",24.889999
"763","2010-01-12",24.780001
"764","2010-01-13",24.985001
"765","2010-01-14",24.950001
"766","2010-01-15",24.879999
"767","2010-01-19",24.995001
"768","2010-01-20",24.52
"769","2010-01-21",26.764999
"770","2010-01-22",26.584999
"771","2010-01-25",26.584999
"772","2010-01-26",26.775
"773","2010-01-27",26.82
"774","2010-01-28",26.52
"775","2010-01-29",26.26
"776","2010-02-01",26.9
"777","2010-02-02",28
"778","2010-02-03",28.285
"779","2010-02-04",27.92
"780","2010-02-05",27.700001
"781","2010-02-08",27.834999
"782","2010-02-09",28.125
"783","2010-02-10",28.030001
"784","2010-02-11",28.434999
"785","2010-02-12",28.33
"786","2010-02-16",29.18
"787","2010-02-17",29.43
"788","2010-02-18",29.754999
"789","2010-02-19",29.415001
"790","2010-02-22",29.545
"791","2010-02-23",29.33
"792","2010-02-24",30.004999
"793","2010-02-25",30.285
"794","2010-02-26",30.065001
"795","2010-03-01",31.08
"796","2010-03-02",30.855
"797","2010-03-03",30.59
"798","2010-03-04",30.540001
"799","2010-03-05",30.83
"800","2010-03-08",31.17
"801","2010-03-09",30.825001
"802","2010-03-10",30.93
"803","2010-03-11",31.594999
"804","2010-03-12",31.754999
"805","2010-03-15",31.555
"806","2010-03-16",31.719999
"807","2010-03-17",31.965
"808","2010-03-18",31.9
"809","2010-03-19",31.565001
"810","2010-03-22",32.474998
"811","2010-03-23",32.650002
"812","2010-03-24",31.844999
"813","2010-03-25",31.695
"814","2010-03-26",31.959999
"815","2010-03-29",32.540001
"816","2010-03-30",32.75
"817","2010-03-31",32.435001
"818","2010-04-01",32.790001
"819","2010-04-05",32.375
"820","2010-04-06",31.639999
"821","2010-04-07",31.74
"822","2010-04-08",32.02
"823","2010-04-09",32.73
"824","2010-04-12",32.959999
"825","2010-04-13",32.924999
"826","2010-04-14",33.355
"827","2010-04-15",33.605
"828","2010-04-16",33.945
"829","2010-04-19",33.709999
"830","2010-04-20",34.275002
"831","2010-04-21",33.814999
"832","2010-04-22",34.485001
"833","2010-04-23",34.75
"834","2010-04-26",34.990002
"835","2010-04-27",33.529999
"836","2010-04-28",33.299999
"837","2010-04-29",33.105
"838","2010-04-30",32.959999
"839","2010-05-03",33.064999
"840","2010-05-04",32.529999
"841","2010-05-05",31.4
"842","2010-05-06",30.395
"843","2010-05-07",29.264999
"844","2010-05-10",31.41
"845","2010-05-11",31.57
"846","2010-05-12",31.950001
"847","2010-05-13",31.6
"848","2010-05-14",30.52
"849","2010-05-17",30.885
"850","2010-05-18",30.215
"851","2010-05-19",30.040001
"852","2010-05-20",29.025
"853","2010-05-21",29.450001
"854","2010-05-24",29.295
"855","2010-05-25",28.785
"856","2010-05-26",28.235001
"857","2010-05-27",29.344999
"858","2010-05-28",29.135
"859","2010-06-01",28.959999
"860","2010-06-02",29.344999
"861","2010-06-03",29.754999
"862","2010-06-04",27.67
"863","2010-06-07",27.445
"864","2010-06-08",28.035
"865","2010-06-09",28.495001
"866","2010-06-10",29.055
"867","2010-06-11",28.93
"868","2010-06-14",29.08
"869","2010-06-15",30.125
"870","2010-06-16",29.725
"871","2010-06-17",29.865
"872","2010-06-18",29.969999
"873","2010-06-21",29.49
"874","2010-06-22",28.879999
"875","2010-06-23",28.67
"876","2010-06-24",28.254999
"877","2010-06-25",28.115
"878","2010-06-28",28.094999
"879","2010-06-29",27.695
"880","2010-06-30",27.865
"881","2010-07-01",28.455
"882","2010-07-02",28.695
"883","2010-07-06",29.33
"884","2010-07-07",30.195
"885","2010-07-08",30.75
"886","2010-07-09",31.094999
"887","2010-07-12",31.075001
"888","2010-07-13",31.865
"889","2010-07-14",32.560001
"890","2010-07-15",32.465
"891","2010-07-16",31.735001
"892","2010-07-19",31.405001
"893","2010-07-20",31.209999
"894","2010-07-21",30.58
"895","2010-07-22",31.135
"896","2010-07-23",31.334999
"897","2010-07-26",31.485001
"898","2010-07-27",31.715
"899","2010-07-28",31
"900","2010-07-29",31.195
"901","2010-07-30",31.125
"902","2010-08-02",31.725
"903","2010-08-03",31.389999
"904","2010-08-04",31.639999
"905","2010-08-05",31.655001
"906","2010-08-06",31.73
"907","2010-08-09",31.965
"908","2010-08-10",31.48
"909","2010-08-11",30.174999
"910","2010-08-12",29.4
"911","2010-08-13",28.91
"912","2010-08-16",28.715
"913","2010-08-17",29.280001
"914","2010-08-18",29.360001
"915","2010-08-19",29.02
"916","2010-08-20",28.695
"917","2010-08-23",28.280001
"918","2010-08-24",28.235001
"919","2010-08-25",28.459999
"920","2010-08-26",28.325001
"921","2010-08-27",28.68
"922","2010-08-30",27.855
"923","2010-08-31",28.035
"924","2010-09-01",29.040001
"925","2010-09-02",29.18
"926","2010-09-03",29.559999
"927","2010-09-07",28.790001
"928","2010-09-08",29.18
"929","2010-09-09",29.174999
"930","2010-09-10",29.32
"931","2010-09-13",29.42
"932","2010-09-14",29.485001
"933","2010-09-15",29.655001
"934","2010-09-16",29.594999
"935","2010-09-17",29.434999
"936","2010-09-20",30.174999
"937","2010-09-21",30.16
"938","2010-09-22",30.18
"939","2010-09-23",30.02
"940","2010-09-24",30.705
"941","2010-09-27",30.65
"942","2010-09-28",31.4
"943","2010-09-29",32.064999
"944","2010-09-30",31.615
"945","2010-10-01",31.645
"946","2010-10-04",31.465
"947","2010-10-05",31.885
"948","2010-10-06",31.275
"949","2010-10-07",31.5
"950","2010-10-08",32.830002
"951","2010-10-11",32.700001
"952","2010-10-12",33.5
"953","2010-10-13",33.264999
"954","2010-10-14",33.25
"955","2010-10-15",33.615002
"956","2010-10-18",33.52
"957","2010-10-19",32.755001
"958","2010-10-20",33.119999
"959","2010-10-21",33.055
"960","2010-10-22",33.130001
"961","2010-10-25",32.744999
"962","2010-10-26",32.404999
"963","2010-10-27",32.384998
"964","2010-10-28",32.205002
"965","2010-10-29",35.584999
"966","2010-11-01",34.93
"967","2010-11-02",35.275002
"968","2010-11-03",35.494999
"969","2010-11-04",36.064999
"970","2010-11-05",36.080002
"971","2010-11-08",35.915001
