"","date","GLYC"
"1001","2017-12-29",16.790001
"1002","2018-01-02",17.08
"1003","2018-01-03",17.84
"1004","2018-01-04",17.68
"1005","2018-01-05",18.82
"1006","2018-01-08",18.469999
"1007","2018-01-09",18.92
"1008","2018-01-10",20.030001
"1009","2018-01-11",20.809999
"1010","2018-01-12",20.25
"1011","2018-01-16",18.790001
"1012","2018-01-17",19.65
"1013","2018-01-18",21.75
"1014","2018-01-19",23.59
"1015","2018-01-22",23.209999
"1016","2018-01-23",23.940001
"1017","2018-01-24",23.85
"1018","2018-01-25",23.23
"1019","2018-01-26",22.469999
"1020","2018-01-29",22.809999
"1021","2018-01-30",22.540001
"1022","2018-01-31",22.49
"1023","2018-02-01",21.969999
"1024","2018-02-02",22.33
"1025","2018-02-05",21.690001
"1026","2018-02-06",21.93
"1027","2018-02-07",23.809999
"1028","2018-02-08",22.030001
"1029","2018-02-09",22.32
"1030","2018-02-12",23.370001
"1031","2018-02-13",23.969999
"1032","2018-02-14",24.639999
"1033","2018-02-15",25.35
"1034","2018-02-16",25.01
"1035","2018-02-20",24.040001
"1036","2018-02-21",24.379999
"1037","2018-02-22",23.35
"1038","2018-02-23",24.190001
"1039","2018-02-26",23.99
"1040","2018-02-27",23.16
"1041","2018-02-28",23.01
"1042","2018-03-01",23.51
"1043","2018-03-02",24.25
"1044","2018-03-05",22.82
"1045","2018-03-06",18.75
"1046","2018-03-07",18.139999
"1047","2018-03-08",17.950001
"1048","2018-03-09",17.83
"1049","2018-03-12",18.870001
"1050","2018-03-13",18.48
"1051","2018-03-14",18.66
"1052","2018-03-15",18.379999
"1053","2018-03-16",17.790001
"1054","2018-03-19",16.77
"1055","2018-03-20",17.57
"1056","2018-03-21",17.629999
"1057","2018-03-22",16.41
"1058","2018-03-23",16.139999
"1059","2018-03-26",17.24
"1060","2018-03-27",16.370001
"1061","2018-03-28",16.059999
"1062","2018-03-29",16.23
"1063","2018-04-02",15.93
"1064","2018-04-03",15.89
"1065","2018-04-04",17.16
"1066","2018-04-05",16.219999
"1067","2018-04-06",15.49
"1068","2018-04-09",15.83
"1069","2018-04-10",17
"1070","2018-04-11",16.790001
"1071","2018-04-12",17.790001
"1072","2018-04-13",17.58
"1073","2018-04-16",17.209999
"1074","2018-04-17",17.76
"1075","2018-04-18",18.030001
"1076","2018-04-19",17.309999
"1077","2018-04-20",17.65
"1078","2018-04-23",17.719999
"1079","2018-04-24",16.780001
"1080","2018-04-25",16.66
"1081","2018-04-26",16.91
"1082","2018-04-27",17.02
"1083","2018-04-30",16.889999
"1084","2018-05-01",17.83
"1085","2018-05-02",17.870001
"1086","2018-05-03",16.709999
"1087","2018-05-04",17.790001
"1088","2018-05-07",17.940001
"1089","2018-05-08",17.959999
"1090","2018-05-09",18.25
"1091","2018-05-10",17.809999
"1092","2018-05-11",18.49
"1093","2018-05-14",19.190001
"1094","2018-05-15",18.92
"1095","2018-05-16",18.799999
"1096","2018-05-17",18.299999
"1097","2018-05-18",18.41
"1098","2018-05-21",17.690001
"1099","2018-05-22",17.719999
"1100","2018-05-23",17.77
"1101","2018-05-24",17.959999
"1102","2018-05-25",17.76
"1103","2018-05-29",17.719999
"1104","2018-05-30",18.1
"1105","2018-05-31",17.870001
"1106","2018-06-01",17.879999
"1107","2018-06-04",17.610001
"1108","2018-06-05",18.309999
"1109","2018-06-06",18.6
"1110","2018-06-07",18.18
"1111","2018-06-08",18.370001
"1112","2018-06-11",18.02
"1113","2018-06-12",17.940001
"1114","2018-06-13",17.49
"1115","2018-06-14",16.43
"1116","2018-06-15",15.86
"1117","2018-06-18",15.49
"1118","2018-06-19",15.59
"1119","2018-06-20",15.82
"1120","2018-06-21",14.89
"1121","2018-06-22",14.76
"1122","2018-06-25",15.33
"1123","2018-06-26",14.63
"1124","2018-06-27",14.91
"1125","2018-06-28",15.77
"1126","2018-06-29",16.129999
"1127","2018-07-02",15.77
"1128","2018-07-03",15.62
"1129","2018-07-05",16.01
"1130","2018-07-06",16.889999
"1131","2018-07-09",16.9
"1132","2018-07-10",16.91
"1133","2018-07-11",16.75
"1134","2018-07-12",16.82
"1135","2018-07-13",17.120001
"1136","2018-07-16",15.89
"1137","2018-07-17",15.99
"1138","2018-07-18",15.91
"1139","2018-07-19",16.48
"1140","2018-07-20",16.440001
"1141","2018-07-23",16.9
"1142","2018-07-24",16.690001
"1143","2018-07-25",15.01
"1144","2018-07-26",14.31
"1145","2018-07-27",13.85
"1146","2018-07-30",13.7
"1147","2018-07-31",14.69
"1148","2018-08-01",14.7
"1149","2018-08-02",14.69
"1150","2018-08-03",14.54
"1151","2018-08-06",14.75
"1152","2018-08-07",15.05
"1153","2018-08-08",15
"1154","2018-08-09",14.93
"1155","2018-08-10",14.45
"1156","2018-08-13",14.62
"1157","2018-08-14",14.95
"1158","2018-08-15",14.72
"1159","2018-08-16",14.34
"1160","2018-08-17",14.51
"1161","2018-08-20",15.38
"1162","2018-08-21",15.82
"1163","2018-08-22",15.74
"1164","2018-08-23",15.32
"1165","2018-08-24",15.08
"1166","2018-08-27",15.37
"1167","2018-08-28",15.31
"1168","2018-08-29",15.04
"1169","2018-08-30",14.94
"1170","2018-08-31",14.72
"1171","2018-09-04",15.11
"1172","2018-09-05",15.18
"1173","2018-09-06",14.77
"1174","2018-09-07",14.32
"1175","2018-09-10",14.12
"1176","2018-09-11",14.79
"1177","2018-09-12",14.14
"1178","2018-09-13",14.23
"1179","2018-09-14",13.86
"1180","2018-09-17",13.91
"1181","2018-09-18",14.58
"1182","2018-09-19",14.55
"1183","2018-09-20",14.46
"1184","2018-09-21",14.18
"1185","2018-09-24",14.43
"1186","2018-09-25",14.5
"1187","2018-09-26",14.17
"1188","2018-09-27",14.51
"1189","2018-09-28",14.4
"1190","2018-10-01",14.29
"1191","2018-10-02",14.41
"1192","2018-10-03",14.71
"1193","2018-10-04",14.08
"1194","2018-10-05",13.94
"1195","2018-10-08",13.61
"1196","2018-10-09",13.34
"1197","2018-10-10",13.06
"1198","2018-10-11",13.29
"1199","2018-10-12",13.69
"1200","2018-10-15",13.51
"1201","2018-10-16",14.02
"1202","2018-10-17",13.96
"1203","2018-10-18",14.25
"1204","2018-10-19",14.15
"1205","2018-10-22",13.33
"1206","2018-10-23",13.21
"1207","2018-10-24",11.43
"1208","2018-10-25",11.93
"1209","2018-10-26",12.04
"1210","2018-10-29",12.09
"1211","2018-10-30",12.63
"1212","2018-10-31",12.58
"1213","2018-11-01",12.75
"1214","2018-11-02",13.25
"1215","2018-11-05",13.83
"1216","2018-11-06",13.36
"1217","2018-11-07",13.75
"1218","2018-11-08",14.19
"1219","2018-11-09",13.28
"1220","2018-11-12",12.25
"1221","2018-11-13",11.92
"1222","2018-11-14",11.17
"1223","2018-11-15",11.64
"1224","2018-11-16",11.95
"1225","2018-11-19",11.54
"1226","2018-11-20",11.82
"1227","2018-11-21",11.93
"1228","2018-11-23",12
"1229","2018-11-26",12.65
"1230","2018-11-27",11.52
"1231","2018-11-28",12.12
"1232","2018-11-29",11.44
"1233","2018-11-30",11.49
"1234","2018-12-03",11.9
"1235","2018-12-04",11.24
"1236","2018-12-06",10.87
"1237","2018-12-07",10.55
"1238","2018-12-10",10.73
"1239","2018-12-11",10.61
"1240","2018-12-12",10.79
"1241","2018-12-13",10.11
"1242","2018-12-14",10.33
"1243","2018-12-17",10.29
"1244","2018-12-18",10.24
"1245","2018-12-19",9.77
"1246","2018-12-20",9.56
"1247","2018-12-21",9.08
"1248","2018-12-24",8.47
"1249","2018-12-26",8.91
"1250","2018-12-27",8.68
"1251","2018-12-28",9.12
"1252","2018-12-31",9.47
"1253","2019-01-02",10.02
"1254","2019-01-03",9.96
"1255","2019-01-04",10.57
"1256","2019-01-07",10.69
"1257","2019-01-08",10.88
"1258","2019-01-09",10.8
"1259","2019-01-10",10.98
"1260","2019-01-11",10.68
"1261","2019-01-14",10.18
"1262","2019-01-15",10.48
"1263","2019-01-16",10.69
"1264","2019-01-17",10.59
"1265","2019-01-18",10.81
"1266","2019-01-22",10.29
"1267","2019-01-23",10.18
"1268","2019-01-24",10.46
"1269","2019-01-25",10.81
"1270","2019-01-28",10.19
"1271","2019-01-29",10.52
"1272","2019-01-30",11.21
"1273","2019-01-31",11.2
"1274","2019-02-01",11.2
"1275","2019-02-04",11.2
"1276","2019-02-05",11.28
"1277","2019-02-06",11.15
"1278","2019-02-07",10.78
"1279","2019-02-08",11.08
"1280","2019-02-11",11.08
"1281","2019-02-12",11.32
"1282","2019-02-13",11.47
"1283","2019-02-14",11.45
"1284","2019-02-15",11.89
"1285","2019-02-19",11.63
"1286","2019-02-20",11.85
"1287","2019-02-21",11.47
"1288","2019-02-22",11.72
"1289","2019-02-25",12.18
"1290","2019-02-26",12.1
"1291","2019-02-27",12.21
"1292","2019-02-28",12.29
"1293","2019-03-01",12.67
"1294","2019-03-04",11.92
"1295","2019-03-05",11.7
"1296","2019-03-06",11.3
"1297","2019-03-07",11.01
"1298","2019-03-08",11.24
"1299","2019-03-11",11.68
"1300","2019-03-12",11.66
"1301","2019-03-13",11.75
"1302","2019-03-14",11.42
"1303","2019-03-15",12.1
"1304","2019-03-18",12.54
"1305","2019-03-19",12.64
"1306","2019-03-20",12.87
"1307","2019-03-21",13.1
"1308","2019-03-22",12.97
"1309","2019-03-25",13.32
"1310","2019-03-26",13.44
"1311","2019-03-27",12.35
"1312","2019-03-28",12.75
"1313","2019-03-29",12.46
"1314","2019-04-01",12.18
"1315","2019-04-02",11.95
"1316","2019-04-03",12
"1317","2019-04-04",12.12
"1318","2019-04-05",12.64
"1319","2019-04-08",12.45
"1320","2019-04-09",11.83
"1321","2019-04-10",12.11
"1322","2019-04-11",12.2
"1323","2019-04-12",12.02
"1324","2019-04-15",12.04
"1325","2019-04-16",12.33
"1326","2019-04-17",11.97
"1327","2019-04-18",12.11
"1328","2019-04-22",12.46
"1329","2019-04-23",13.01
"1330","2019-04-24",12.75
"1331","2019-04-25",12.91
"1332","2019-04-26",13
"1333","2019-04-29",12.48
"1334","2019-04-30",12.17
"1335","2019-05-01",11.76
"1336","2019-05-02",11.94
"1337","2019-05-03",12.47
"1338","2019-05-06",13.12
"1339","2019-05-07",12.31
"1340","2019-05-08",12.26
"1341","2019-05-09",12.37
"1342","2019-05-10",12.19
"1343","2019-05-13",11.66
"1344","2019-05-14",12.19
"1345","2019-05-15",12.54
"1346","2019-05-16",12.87
"1347","2019-05-17",12.39
"1348","2019-05-20",11.81
"1349","2019-05-21",12.1
"1350","2019-05-22",11.87
"1351","2019-05-23",11.57
"1352","2019-05-24",11.72
"1353","2019-05-28",11.98
"1354","2019-05-29",12.02
"1355","2019-05-30",11.78
"1356","2019-05-31",11.84
"1357","2019-06-03",12
"1358","2019-06-04",11.99
"1359","2019-06-05",12.01
"1360","2019-06-06",11.6
"1361","2019-06-07",11.69
"1362","2019-06-10",10.6
"1363","2019-06-11",10.73
"1364","2019-06-12",10.85
"1365","2019-06-13",11.35
"1366","2019-06-14",11.19
"1367","2019-06-17",11.21
"1368","2019-06-18",11.65
"1369","2019-06-19",11.48
"1370","2019-06-20",11.23
"1371","2019-06-21",11.12
"1372","2019-06-24",11.23
"1373","2019-06-25",11.39
"1374","2019-06-26",11.12
"1375","2019-06-27",11.5
"1376","2019-06-28",11.92
"1377","2019-07-01",11.99
"1378","2019-07-02",11.67
"1379","2019-07-03",11.81
"1380","2019-07-05",11.97
"1381","2019-07-08",12.05
"1382","2019-07-09",12.12
"1383","2019-07-10",12.7
"1384","2019-07-11",12.32
"1385","2019-07-12",12.66
"1386","2019-07-15",12.85
"1387","2019-07-16",12.72
"1388","2019-07-17",12.39
"1389","2019-07-18",11.88
"1390","2019-07-19",11.17
"1391","2019-07-22",9.78
"1392","2019-07-23",9.59
"1393","2019-07-24",9.01
"1394","2019-07-25",9.16
"1395","2019-07-26",9.18
"1396","2019-07-29",9.02
"1397","2019-07-30",9.19
"1398","2019-07-31",9.23
"1399","2019-08-01",9.25
"1400","2019-08-02",9.13
"1401","2019-08-05",2.8
"1402","2019-08-06",3.08
"1403","2019-08-07",3.19
"1404","2019-08-08",3.24
"1405","2019-08-09",3.17
"1406","2019-08-12",3.18
"1407","2019-08-13",3.18
"1408","2019-08-14",2.91
"1409","2019-08-15",3.05
"1410","2019-08-16",3.4
"1411","2019-08-19",3.5
"1412","2019-08-20",3.37
"1413","2019-08-21",3.49
"1414","2019-08-22",3.37
"1415","2019-08-23",3.2
"1416","2019-08-26",3.4
"1417","2019-08-27",3.34
"1418","2019-08-28",3.29
"1419","2019-08-29",3.42
"1420","2019-08-30",3.33
"1421","2019-09-03",3.24
"1422","2019-09-04",3.13
"1423","2019-09-05",3.32
"1424","2019-09-06",3.48
"1425","2019-09-09",3.68
"1426","2019-09-10",4.2
"1427","2019-09-11",4.6
"1428","2019-09-12",4.48
"1429","2019-09-13",4.62
"1430","2019-09-16",4.67
"1431","2019-09-17",4.69
"1432","2019-09-18",4.53
"1433","2019-09-19",4.53
"1434","2019-09-20",4.41
"1435","2019-09-23",4.47
"1436","2019-09-24",4.26
"1437","2019-09-25",4.5
"1438","2019-09-26",4.33
"1439","2019-09-27",4.4
"1440","2019-09-30",4.31
"1441","2019-10-01",4.03
"1442","2019-10-02",4.3
"1443","2019-10-03",4.36
"1444","2019-10-04",4.38
"1445","2019-10-07",4.39
"1446","2019-10-08",4.33
"1447","2019-10-09",4.27
"1448","2019-10-10",4.37
"1449","2019-10-11",4.58
"1450","2019-10-14",4.46
"1451","2019-10-15",4.61
"1452","2019-10-16",4.45
"1453","2019-10-17",4.73
"1454","2019-10-18",4.67
"1455","2019-10-21",5.12
"1456","2019-10-22",5.14
"1457","2019-10-23",4.96
"1458","2019-10-24",4.86
"1459","2019-10-25",5.14
"1460","2019-10-28",5.06
"1461","2019-10-29",5.17
"1462","2019-10-30",5.57
"1463","2019-10-31",5.28
"1464","2019-11-01",5.56
"1465","2019-11-04",5.95
"1466","2019-11-05",5.84
"1467","2019-11-06",5.62
"1468","2019-11-07",5.96
"1469","2019-11-08",6.24
"1470","2019-11-11",5.9
"1471","2019-11-12",5.96
"1472","2019-11-13",6.26
"1473","2019-11-14",6.5
"1474","2019-11-15",6.22
"1475","2019-11-18",5.72
"1476","2019-11-19",6.09
"1477","2019-11-20",6.4
"1478","2019-11-21",5.32
"1479","2019-11-22",4.94
"1480","2019-11-25",5.52
"1481","2019-11-26",5.55
"1482","2019-11-27",5.76
"1483","2019-11-29",5.88
"1484","2019-12-02",5.86
"1485","2019-12-03",5.71
"1486","2019-12-04",6.08
"1487","2019-12-05",5.88
"1488","2019-12-06",5.99
"1489","2019-12-09",6.02
"1490","2019-12-10",5.76
"1491","2019-12-11",5.57
"1492","2019-12-12",6.16
"1493","2019-12-13",5.96
"1494","2019-12-16",5.96
"1495","2019-12-17",5.69
"1496","2019-12-18",5.65
"1497","2019-12-19",5.7
"1498","2019-12-20",5.5
"1499","2019-12-23",5.52
"1500","2019-12-24",5.61
"1501","2019-12-26",5.99
"1502","2019-12-27",5.7
"1503","2019-12-30",5.42
"1504","2019-12-31",5.29
"1505","2020-01-02",5.18
"1506","2020-01-03",5.09
"1507","2020-01-06",5.08
"1508","2020-01-07",5.41
"1509","2020-01-08",5.1
"1510","2020-01-09",4.99
"1511","2020-01-10",4.86
"1512","2020-01-13",4.72
"1513","2020-01-14",4.77
"1514","2020-01-15",4.87
"1515","2020-01-16",4.86
"1516","2020-01-17",4.89
"1517","2020-01-21",4.69
"1518","2020-01-22",4.72
"1519","2020-01-23",4.69
"1520","2020-01-24",4.56
"1521","2020-01-27",4.28
"1522","2020-01-28",4.48
"1523","2020-01-29",4.35
"1524","2020-01-30",4.3
"1525","2020-01-31",4.28
"1526","2020-02-03",4.32
"1527","2020-02-04",4.46
"1528","2020-02-05",4.44
"1529","2020-02-06",4.33
"1530","2020-02-07",4.37
"1531","2020-02-10",4.3
"1532","2020-02-11",4.36
"1533","2020-02-12",4.37
"1534","2020-02-13",4.25
"1535","2020-02-14",4.24
"1536","2020-02-18",4.32
"1537","2020-02-19",4.23
"1538","2020-02-20",4.21
"1539","2020-02-21",4.1
"1540","2020-02-24",3.97
"1541","2020-02-25",3.77
"1542","2020-02-26",3.66
"1543","2020-02-27",3.49
"1544","2020-02-28",3.62
"1545","2020-03-02",3.51
"1546","2020-03-03",3.47
"1547","2020-03-04",3.5
"1548","2020-03-05",3.49
"1549","2020-03-06",3.47
"1550","2020-03-09",3.22
"1551","2020-03-10",3.1
"1552","2020-03-11",2.94
"1553","2020-03-12",2.65
"1554","2020-03-13",2.54
"1555","2020-03-16",1.92
"1556","2020-03-17",2.21
"1557","2020-03-18",1.83
"1558","2020-03-19",2
"1559","2020-03-20",2.08
"1560","2020-03-23",2.15
"1561","2020-03-24",2.23
"1562","2020-03-25",2.37
"1563","2020-03-26",2.4
"1564","2020-03-27",2.32
"1565","2020-03-30",2.33
"1566","2020-03-31",2.28
"1567","2020-04-01",2.06
"1568","2020-04-02",2.08
"1569","2020-04-03",2.11
"1570","2020-04-06",2.19
"1571","2020-04-07",2.22
"1572","2020-04-08",2.35
"1573","2020-04-09",2.66
"1574","2020-04-13",2.62
"1575","2020-04-14",2.6
"1576","2020-04-15",2.58
"1577","2020-04-16",2.52
"1578","2020-04-17",2.57
"1579","2020-04-20",2.56
"1580","2020-04-21",2.41
"1581","2020-04-22",2.5
"1582","2020-04-23",2.46
"1583","2020-04-24",2.5
"1584","2020-04-27",2.81
"1585","2020-04-28",2.58
"1586","2020-04-29",2.91
"1587","2020-04-30",2.79
"1588","2020-05-01",2.67
"1589","2020-05-04",2.77
"1590","2020-05-05",2.62
"1591","2020-05-06",2.71
"1592","2020-05-07",2.79
"1593","2020-05-08",2.98
"1594","2020-05-11",3.13
"1595","2020-05-12",2.93
"1596","2020-05-13",3.08
"1597","2020-05-14",2.89
"1598","2020-05-15",3.11
"1599","2020-05-18",3.17
"1600","2020-05-19",3
"1601","2020-05-20",3.18
"1602","2020-05-21",3.06
"1603","2020-05-22",3
"1604","2020-05-26",2.99
"1605","2020-05-27",2.96
"1606","2020-05-28",2.95
"1607","2020-05-29",2.83
"1608","2020-06-01",2.85
"1609","2020-06-02",2.84
"1610","2020-06-03",2.83
"1611","2020-06-04",2.87
"1612","2020-06-05",2.95
"1613","2020-06-08",3.2
"1614","2020-06-09",3.08
"1615","2020-06-10",2.94
"1616","2020-06-11",2.67
"1617","2020-06-12",3
"1618","2020-06-15",3.03
"1619","2020-06-16",3.12
"1620","2020-06-17",2.99
"1621","2020-06-18",3.02
"1622","2020-06-19",2.98
"1623","2020-06-22",3.08
"1624","2020-06-23",3.06
"1625","2020-06-24",3
"1626","2020-06-25",3.01
"1627","2020-06-26",3.46
"1628","2020-06-29",3.74
"1629","2020-06-30",3.76
"1630","2020-07-01",3.83
"1631","2020-07-02",3.76
"1632","2020-07-06",3.8
"1633","2020-07-07",3.75
"1634","2020-07-08",3.94
"1635","2020-07-09",4.02
"1636","2020-07-10",4.01
"1637","2020-07-13",3.88
"1638","2020-07-14",4.01
"1639","2020-07-15",4.37
"1640","2020-07-16",4.34
"1641","2020-07-17",4.65
"1642","2020-07-20",5
"1643","2020-07-21",4.82
"1644","2020-07-22",4.83
"1645","2020-07-23",4.7
"1646","2020-07-24",4.47
"1647","2020-07-27",4.61
"1648","2020-07-28",4.4
"1649","2020-07-29",4.29
"1650","2020-07-30",4.15
"1651","2020-07-31",3.94
"1652","2020-08-03",4
"1653","2020-08-04",3.93
"1654","2020-08-05",3.86
"1655","2020-08-06",3.88
"1656","2020-08-07",3.91
"1657","2020-08-10",4
"1658","2020-08-11",3.75
"1659","2020-08-12",3.75
"1660","2020-08-13",3.78
"1661","2020-08-14",3.7
"1662","2020-08-17",3.85
"1663","2020-08-18",3.74
"1664","2020-08-19",3.72
"1665","2020-08-20",3.74
"1666","2020-08-21",3.57
"1667","2020-08-24",3.46
"1668","2020-08-25",3.58
"1669","2020-08-26",3.61
"1670","2020-08-27",3.61
"1671","2020-08-28",3.77
"1672","2020-08-31",3.69
"1673","2020-09-01",3.78
"1674","2020-09-02",3.72
"1675","2020-09-03",3.39
"1676","2020-09-04",3.32
"1677","2020-09-08",3.42
"1678","2020-09-09",3.44
"1679","2020-09-10",3.4
"1680","2020-09-11",3.37
"1681","2020-09-14",3.56
"1682","2020-09-15",3.56
"1683","2020-09-16",3.72
"1684","2020-09-17",3.71
"1685","2020-09-18",3.61
"1686","2020-09-21",3.52
"1687","2020-09-22",3.41
"1688","2020-09-23",3.32
"1689","2020-09-24",3.23
"1690","2020-09-25",3.23
"1691","2020-09-28",3.26
"1692","2020-09-29",3.12
"1693","2020-09-30",3.07
"1694","2020-10-01",3.18
"1695","2020-10-02",3.13
"1696","2020-10-05",3.27
"1697","2020-10-06",3.41
"1698","2020-10-07",3.5
"1699","2020-10-08",3.53
"1700","2020-10-09",3.55
"1701","2020-10-12",3.58
"1702","2020-10-13",3.56
"1703","2020-10-14",3.43
"1704","2020-10-15",3.28
"1705","2020-10-16",3.35
"1706","2020-10-19",3.28
"1707","2020-10-20",3.34
"1708","2020-10-21",3.19
"1709","2020-10-22",3.22
"1710","2020-10-23",3.23
"1711","2020-10-26",3.32
"1712","2020-10-27",3.26
"1713","2020-10-28",2.98
"1714","2020-10-29",2.88
"1715","2020-10-30",2.8
"1716","2020-11-02",2.71
"1717","2020-11-03",2.69
"1718","2020-11-04",2.96
"1719","2020-11-05",3.05
"1720","2020-11-06",2.98
"1721","2020-11-09",3.12
"1722","2020-11-10",3.35
"1723","2020-11-11",3.65
"1724","2020-11-12",3.6
"1725","2020-11-13",3.49
"1726","2020-11-16",3.77
"1727","2020-11-17",4.02
"1728","2020-11-18",4.03
"1729","2020-11-19",3.82
"1730","2020-11-20",3.66
"1731","2020-11-23",3.65
"1732","2020-11-24",3.6
"1733","2020-11-25",3.61
"1734","2020-11-27",3.66
