"","date","KKR"
"345","2011-11-22",11.8
"346","2011-11-23",11.5
"347","2011-11-25",11.09
"348","2011-11-28",11.98
"349","2011-11-29",12.02
"350","2011-11-30",12.83
"351","2011-12-01",13.01
"352","2011-12-02",13.1
"353","2011-12-05",13.52
"354","2011-12-06",13.49
"355","2011-12-07",13.53
"356","2011-12-08",12.48
"357","2011-12-09",12.93
"358","2011-12-12",12.89
"359","2011-12-13",12.72
"360","2011-12-14",12.4
"361","2011-12-15",12.32
"362","2011-12-16",12.7
"363","2011-12-19",12.35
"364","2011-12-20",12.67
"365","2011-12-21",12.63
"366","2011-12-22",13
"367","2011-12-23",13.18
"368","2011-12-27",13.41
"369","2011-12-28",13.15
"370","2011-12-29",13.44
"371","2011-12-30",12.83
"372","2012-01-03",13.3
"373","2012-01-04",13.26
"374","2012-01-05",13.22
"375","2012-01-06",13.4
"376","2012-01-09",13.59
"377","2012-01-10",13.71
"378","2012-01-11",13.9
"379","2012-01-12",13.91
"380","2012-01-13",14.07
"381","2012-01-17",13.94
"382","2012-01-18",13.93
"383","2012-01-19",14.1
"384","2012-01-20",14.1
"385","2012-01-23",13.88
"386","2012-01-24",13.68
"387","2012-01-25",13.97
"388","2012-01-26",13.75
"389","2012-01-27",13.83
"390","2012-01-30",13.94
"391","2012-01-31",13.98
"392","2012-02-01",14.56
"393","2012-02-02",14.46
"394","2012-02-03",14.54
"395","2012-02-06",14.82
"396","2012-02-07",14.96
"397","2012-02-08",14.87
"398","2012-02-09",15.06
"399","2012-02-10",15.07
"400","2012-02-13",15.01
"401","2012-02-14",14.61
"402","2012-02-15",14.54
"403","2012-02-16",14.89
"404","2012-02-17",15.1
"405","2012-02-21",15.08
"406","2012-02-22",14.97
"407","2012-02-23",14.89
"408","2012-02-24",14.75
"409","2012-02-27",14.58
"410","2012-02-28",14.32
"411","2012-02-29",14.32
"412","2012-03-01",14.24
"413","2012-03-02",13.92
"414","2012-03-05",13.86
"415","2012-03-06",13.61
"416","2012-03-07",13.98
"417","2012-03-08",14.18
"418","2012-03-09",14.26
"419","2012-03-12",14.26
"420","2012-03-13",14.49
"421","2012-03-14",14.34
"422","2012-03-15",14.31
"423","2012-03-16",14.33
"424","2012-03-19",14.4
"425","2012-03-20",14.19
"426","2012-03-21",14.34
"427","2012-03-22",14.18
"428","2012-03-23",14.51
"429","2012-03-26",14.57
"430","2012-03-27",14.73
"431","2012-03-28",14.83
"432","2012-03-29",14.76
"433","2012-03-30",14.83
"434","2012-04-02",15.01
"435","2012-04-03",15.03
"436","2012-04-04",14.73
"437","2012-04-05",14.69
"438","2012-04-09",14.15
"439","2012-04-10",13.66
"440","2012-04-11",13.9
"441","2012-04-12",14.42
"442","2012-04-13",14.19
"443","2012-04-16",14.07
"444","2012-04-17",14.32
"445","2012-04-18",14.29
"446","2012-04-19",14.29
"447","2012-04-20",14.09
"448","2012-04-23",13.63
"449","2012-04-24",13.65
"450","2012-04-25",13.85
"451","2012-04-26",14.05
"452","2012-04-27",14.4
"453","2012-04-30",14.12
"454","2012-05-01",14.15
"455","2012-05-02",13.57
"456","2012-05-03",13.5
"457","2012-05-04",13.11
"458","2012-05-07",13.29
"459","2012-05-08",13.03
"460","2012-05-09",13
"461","2012-05-10",12.92
"462","2012-05-11",12.82
"463","2012-05-14",12.72
"464","2012-05-15",12.39
"465","2012-05-16",12.06
"466","2012-05-17",11.47
"467","2012-05-18",11.1
"468","2012-05-21",11.34
"469","2012-05-22",11.59
"470","2012-05-23",11.58
"471","2012-05-24",11.63
"472","2012-05-25",11.7
"473","2012-05-29",12.17
"474","2012-05-30",12.01
"475","2012-05-31",11.75
"476","2012-06-01",11.74
"477","2012-06-04",11.81
"478","2012-06-05",11.75
"479","2012-06-06",11.98
"480","2012-06-07",11.9
"481","2012-06-08",11.98
"482","2012-06-11",11.92
"483","2012-06-12",11.8
"484","2012-06-13",11.87
"485","2012-06-14",11.7
"486","2012-06-15",12.02
"487","2012-06-18",11.68
"488","2012-06-19",12.48
"489","2012-06-20",12.74
"490","2012-06-21",12.64
"491","2012-06-22",12.6
"492","2012-06-25",12.42
"493","2012-06-26",12.41
"494","2012-06-27",12.54
"495","2012-06-28",12.61
"496","2012-06-29",12.89
"497","2012-07-02",13.15
"498","2012-07-03",13.29
"499","2012-07-05",13.31
"500","2012-07-06",13.23
"501","2012-07-09",12.97
"502","2012-07-10",13.03
"503","2012-07-11",13.08
"504","2012-07-12",12.97
"505","2012-07-13",13.11
"506","2012-07-16",13.2
"507","2012-07-17",13.34
"508","2012-07-18",13.6
"509","2012-07-19",14.1
"510","2012-07-20",14
"511","2012-07-23",13.88
"512","2012-07-24",14.06
"513","2012-07-25",13.98
"514","2012-07-26",14.25
"515","2012-07-27",14.28
"516","2012-07-30",14.57
"517","2012-07-31",13.99
"518","2012-08-01",14.17
"519","2012-08-02",13.88
"520","2012-08-03",14
"521","2012-08-06",14.05
"522","2012-08-07",14.03
"523","2012-08-08",13.97
"524","2012-08-09",14.21
"525","2012-08-10",14.24
"526","2012-08-13",14.29
"527","2012-08-14",14.41
"528","2012-08-15",14.52
"529","2012-08-16",14.52
"530","2012-08-17",14.51
"531","2012-08-20",14.56
"532","2012-08-21",14.48
"533","2012-08-22",14.39
"534","2012-08-23",14.25
"535","2012-08-24",14.17
"536","2012-08-27",14.2
"537","2012-08-28",14.2
"538","2012-08-29",14.52
"539","2012-08-30",14.23
"540","2012-08-31",14.25
"541","2012-09-04",14.25
"542","2012-09-05",13.92
"543","2012-09-06",14.2
"544","2012-09-07",14.35
"545","2012-09-10",14.37
"546","2012-09-11",14.48
"547","2012-09-12",14.63
"548","2012-09-13",14.81
"549","2012-09-14",15.33
"550","2012-09-17",15.19
"551","2012-09-18",15.03
"552","2012-09-19",14.99
"553","2012-09-20",14.91
"554","2012-09-21",14.98
"555","2012-09-24",14.98
"556","2012-09-25",14.71
"557","2012-09-26",14.36
"558","2012-09-27",14.85
"559","2012-09-28",15.11
"560","2012-10-01",14.95
"561","2012-10-02",14.7
"562","2012-10-03",14.78
"563","2012-10-04",14.86
"564","2012-10-05",14.84
"565","2012-10-08",14.84
"566","2012-10-09",14.8
"567","2012-10-10",14.84
"568","2012-10-11",14.89
"569","2012-10-12",14.95
"570","2012-10-15",15.16
"571","2012-10-16",15.22
"572","2012-10-17",15.1
"573","2012-10-18",15.25
"574","2012-10-19",15.05
"575","2012-10-22",15.1
"576","2012-10-23",14.54
"577","2012-10-24",14.49
"578","2012-10-25",14.84
"579","2012-10-26",14.74
"580","2012-10-31",15.05
"581","2012-11-01",15.41
"582","2012-11-02",15.25
"583","2012-11-05",15.25
"584","2012-11-06",15.16
"585","2012-11-07",14.5
"586","2012-11-08",14.46
"587","2012-11-09",14.41
"588","2012-11-12",14.5
"589","2012-11-13",14.59
"590","2012-11-14",14.36
"591","2012-11-15",13.99
"592","2012-11-16",13.95
"593","2012-11-19",14.02
"594","2012-11-20",13.87
"595","2012-11-21",13.87
"596","2012-11-23",14.11
"597","2012-11-26",14.01
"598","2012-11-27",13.94
"599","2012-11-28",13.89
"600","2012-11-29",13.93
"601","2012-11-30",13.75
"602","2012-12-03",13.89
"603","2012-12-04",13.78
"604","2012-12-05",13.58
"605","2012-12-06",13.84
"606","2012-12-07",14.04
"607","2012-12-10",14.06
"608","2012-12-11",14.16
"609","2012-12-12",14.06
"610","2012-12-13",13.88
"611","2012-12-14",13.85
"612","2012-12-17",13.98
"613","2012-12-18",14.31
"614","2012-12-19",14.7
"615","2012-12-20",14.57
"616","2012-12-21",14.57
"617","2012-12-24",14.61
"618","2012-12-26",14.5
"619","2012-12-27",14.64
"620","2012-12-28",14.7
"621","2012-12-31",15.23
"622","2013-01-02",15.7
"623","2013-01-03",15.51
"624","2013-01-04",15.49
"625","2013-01-07",15.54
"626","2013-01-08",15.64
"627","2013-01-09",15.74
"628","2013-01-10",15.92
"629","2013-01-11",15.98
"630","2013-01-14",16.280001
"631","2013-01-15",16.620001
"632","2013-01-16",16.4
"633","2013-01-17",16.67
"634","2013-01-18",16.93
"635","2013-01-22",17.08
"636","2013-01-23",17.27
"637","2013-01-24",17.209999
"638","2013-01-25",16.9
"639","2013-01-28",16.85
"640","2013-01-29",16.93
"641","2013-01-30",17.02
"642","2013-01-31",16.879999
"643","2013-02-01",17.49
"644","2013-02-04",17.450001
"645","2013-02-05",17.799999
"646","2013-02-06",17.780001
"647","2013-02-07",17.719999
"648","2013-02-08",17.85
"649","2013-02-11",17.700001
"650","2013-02-12",17.9
"651","2013-02-13",18.02
"652","2013-02-14",17.83
"653","2013-02-15",18.030001
"654","2013-02-19",18
"655","2013-02-20",17.58
"656","2013-02-21",17.35
"657","2013-02-22",17.75
"658","2013-02-25",17.459999
"659","2013-02-26",17.780001
"660","2013-02-27",18.02
"661","2013-02-28",18.219999
"662","2013-03-01",18.290001
"663","2013-03-04",18.48
"664","2013-03-05",18.799999
"665","2013-03-06",18.85
"666","2013-03-07",18.799999
"667","2013-03-08",19.030001
"668","2013-03-11",19.219999
"669","2013-03-12",19.200001
"670","2013-03-13",19.629999
"671","2013-03-14",19.719999
"672","2013-03-15",19.51
"673","2013-03-18",19.33
"674","2013-03-19",18.690001
"675","2013-03-20",19.290001
"676","2013-03-21",18.940001
"677","2013-03-22",18.620001
"678","2013-03-25",18.309999
"679","2013-03-26",19.07
"680","2013-03-27",19.34
"681","2013-03-28",19.32
"682","2013-04-01",19.4
"683","2013-04-02",19.290001
"684","2013-04-03",18.610001
"685","2013-04-04",18.84
"686","2013-04-05",19.120001
"687","2013-04-08",19.42
"688","2013-04-09",19.6
"689","2013-04-10",20.200001
"690","2013-04-11",19.76
"691","2013-04-12",19.549999
"692","2013-04-15",19.360001
"693","2013-04-16",20.370001
"694","2013-04-17",19.690001
"695","2013-04-18",19.26
"696","2013-04-19",19.25
"697","2013-04-22",19.49
"698","2013-04-23",19.9
"699","2013-04-24",20.190001
"700","2013-04-25",21.059999
"701","2013-04-26",21.049999
"702","2013-04-29",21.02
"703","2013-04-30",21
"704","2013-05-01",20.74
"705","2013-05-02",20.5
"706","2013-05-03",20.77
"707","2013-05-06",21.15
"708","2013-05-07",20.6
"709","2013-05-08",21.129999
"710","2013-05-09",20.950001
"711","2013-05-10",20.700001
"712","2013-05-13",20.379999
"713","2013-05-14",21
"714","2013-05-15",20.57
"715","2013-05-16",20.549999
"716","2013-05-17",20.91
"717","2013-05-20",20.969999
"718","2013-05-21",20.91
"719","2013-05-22",20.51
"720","2013-05-23",20.07
"721","2013-05-24",20.16
"722","2013-05-28",20.65
"723","2013-05-29",20.110001
"724","2013-05-30",20.120001
"725","2013-05-31",19.48
"726","2013-06-03",19.040001
"727","2013-06-04",18.77
"728","2013-06-05",18.299999
"729","2013-06-06",18.43
"730","2013-06-07",19.559999
"731","2013-06-10",19.4
"732","2013-06-11",19.26
"733","2013-06-12",19.35
"734","2013-06-13",19.25
"735","2013-06-14",19.75
"736","2013-06-17",19.57
"737","2013-06-18",19.719999
"738","2013-06-19",19.450001
"739","2013-06-20",18.66
"740","2013-06-21",18.700001
"741","2013-06-24",17.799999
"742","2013-06-25",18.959999
"743","2013-06-26",18.92
"744","2013-06-27",19.49
"745","2013-06-28",19.66
"746","2013-07-01",19.76
"747","2013-07-02",19.360001
"748","2013-07-03",19.030001
"749","2013-07-05",19.49
"750","2013-07-08",19.940001
"751","2013-07-09",19.889999
"752","2013-07-10",19.709999
"753","2013-07-11",20.049999
"754","2013-07-12",20.459999
"755","2013-07-15",20.530001
"756","2013-07-16",20.07
"757","2013-07-17",19.74
"758","2013-07-18",20.450001
"759","2013-07-19",20.91
"760","2013-07-22",21.42
"761","2013-07-23",21.290001
"762","2013-07-24",20.66
"763","2013-07-25",20.940001
"764","2013-07-26",20.67
"765","2013-07-29",20.77
"766","2013-07-30",20.809999
"767","2013-07-31",20.450001
"768","2013-08-01",20.809999
"769","2013-08-02",20.709999
"770","2013-08-05",20.65
"771","2013-08-06",20.6
"772","2013-08-07",20.200001
"773","2013-08-08",20.09
"774","2013-08-09",20.15
"775","2013-08-12",20.370001
"776","2013-08-13",20.43
"777","2013-08-14",20.25
"778","2013-08-15",19.49
"779","2013-08-16",19.370001
"780","2013-08-19",19.530001
"781","2013-08-20",19.620001
"782","2013-08-21",19.370001
"783","2013-08-22",19.41
"784","2013-08-23",19.440001
"785","2013-08-26",19.15
"786","2013-08-27",18.870001
"787","2013-08-28",19.209999
"788","2013-08-29",19.48
"789","2013-08-30",19.110001
"790","2013-09-03",19.190001
"791","2013-09-04",19.33
"792","2013-09-05",19.42
"793","2013-09-06",19.57
"794","2013-09-09",19.780001
"795","2013-09-10",20.110001
"796","2013-09-11",20
"797","2013-09-12",20.01
"798","2013-09-13",20.030001
"799","2013-09-16",20.26
"800","2013-09-17",20.25
"801","2013-09-18",20.49
"802","2013-09-19",20.6
"803","2013-09-20",20.139999
"804","2013-09-23",19.620001
"805","2013-09-24",19.5
"806","2013-09-25",20.09
"807","2013-09-26",20.6
"808","2013-09-27",20.889999
"809","2013-09-30",20.58
"810","2013-10-01",21.08
"811","2013-10-02",21.139999
"812","2013-10-03",21
"813","2013-10-04",20.879999
"814","2013-10-07",20.709999
"815","2013-10-08",20.299999
"816","2013-10-09",19.940001
"817","2013-10-10",20.41
"818","2013-10-11",21.01
"819","2013-10-14",20.799999
"820","2013-10-15",20.780001
"821","2013-10-16",21.85
"822","2013-10-17",22.01
"823","2013-10-18",22.84
"824","2013-10-21",22.950001
"825","2013-10-22",23.209999
"826","2013-10-23",22.91
"827","2013-10-24",23.360001
"828","2013-10-25",23.65
"829","2013-10-28",23.73
"830","2013-10-29",23.75
"831","2013-10-30",22.959999
"832","2013-10-31",21.950001
"833","2013-11-01",22.459999
"834","2013-11-04",22.870001
"835","2013-11-05",23
"836","2013-11-06",23.24
"837","2013-11-07",22.799999
"838","2013-11-08",23.35
"839","2013-11-11",23
"840","2013-11-12",22.459999
"841","2013-11-13",22.68
"842","2013-11-14",22.99
"843","2013-11-15",22.959999
"844","2013-11-18",22.77
"845","2013-11-19",22.709999
"846","2013-11-20",22.73
"847","2013-11-21",22.889999
"848","2013-11-22",23.299999
"849","2013-11-25",23.700001
"850","2013-11-26",23.799999
"851","2013-11-27",23.82
"852","2013-11-29",23.73
"853","2013-12-02",23.91
"854","2013-12-03",23.799999
"855","2013-12-04",23.440001
"856","2013-12-05",23.08
"857","2013-12-06",23.23
"858","2013-12-09",24
"859","2013-12-10",24.74
"860","2013-12-11",24.200001
"861","2013-12-12",24.25
"862","2013-12-13",24.98
"863","2013-12-16",25.08
"864","2013-12-17",24.790001
"865","2013-12-18",24.530001
"866","2013-12-19",23.98
"867","2013-12-20",24.469999
"868","2013-12-23",24.35
"869","2013-12-24",24.440001
"870","2013-12-26",24.43
"871","2013-12-27",24.15
"872","2013-12-30",24
"873","2013-12-31",24.34
"874","2014-01-02",24.67
"875","2014-01-03",25.200001
"876","2014-01-06",25.389999
"877","2014-01-07",25.66
"878","2014-01-08",25.780001
"879","2014-01-09",25.83
"880","2014-01-10",25.950001
"881","2014-01-13",25.41
"882","2014-01-14",25.75
"883","2014-01-15",25.75
"884","2014-01-16",25.83
"885","2014-01-17",25.719999
"886","2014-01-21",26.24
"887","2014-01-22",26.299999
"888","2014-01-23",25.77
"889","2014-01-24",24.559999
"890","2014-01-27",24
"891","2014-01-28",24.219999
"892","2014-01-29",23.950001
"893","2014-01-30",24.450001
"894","2014-01-31",24.110001
"895","2014-02-03",22.790001
"896","2014-02-04",23.43
"897","2014-02-05",23.209999
"898","2014-02-06",23.889999
"899","2014-02-07",24.17
"900","2014-02-10",24.48
"901","2014-02-11",24.25
"902","2014-02-12",24.379999
"903","2014-02-13",24.129999
"904","2014-02-14",24.139999
"905","2014-02-18",23.969999
"906","2014-02-19",23.950001
"907","2014-02-20",23.83
"908","2014-02-21",23.98
"909","2014-02-24",24.15
"910","2014-02-25",24.030001
"911","2014-02-26",23.809999
"912","2014-02-27",23.809999
"913","2014-02-28",24.139999
"914","2014-03-03",23.65
"915","2014-03-04",24.120001
"916","2014-03-05",24.24
"917","2014-03-06",24.459999
"918","2014-03-07",24.280001
"919","2014-03-10",24.33
"920","2014-03-11",24.219999
"921","2014-03-12",23.92
"922","2014-03-13",23.559999
"923","2014-03-14",22.969999
"924","2014-03-17",23.24
"925","2014-03-18",23.41
"926","2014-03-19",23.290001
"927","2014-03-20",23.459999
"928","2014-03-21",22.99
"929","2014-03-24",22.83
"930","2014-03-25",22.690001
"931","2014-03-26",22.32
"932","2014-03-27",22.4
"933","2014-03-28",22.540001
"934","2014-03-31",22.84
"935","2014-04-01",23.389999
"936","2014-04-02",23.059999
"937","2014-04-03",23.700001
"938","2014-04-04",23.65
"939","2014-04-07",22.99
"940","2014-04-08",22.469999
"941","2014-04-09",23.280001
"942","2014-04-10",22.440001
"943","2014-04-11",21.870001
"944","2014-04-14",21.76
"945","2014-04-15",22.110001
"946","2014-04-16",23.17
"947","2014-04-17",23.059999
"948","2014-04-21",23.200001
"949","2014-04-22",23.85
"950","2014-04-23",23.639999
"951","2014-04-24",24.41
"952","2014-04-25",23.709999
"953","2014-04-28",23.209999
"954","2014-04-29",23.24
"955","2014-04-30",22.709999
"956","2014-05-01",23.5
"957","2014-05-02",22.959999
"958","2014-05-05",22.98
"959","2014-05-06",22.92
"960","2014-05-07",22.030001
"961","2014-05-08",21.76
"962","2014-05-09",22.34
"963","2014-05-12",22.950001
"964","2014-05-13",23.209999
"965","2014-05-14",23.1
"966","2014-05-15",22.389999
"967","2014-05-16",22.42
"968","2014-05-19",23.280001
"969","2014-05-20",22.860001
"970","2014-05-21",23.41
"971","2014-05-22",23.379999
"972","2014-05-23",23.040001
"973","2014-05-27",22.91
"974","2014-05-28",22.91
"975","2014-05-29",22.780001
"976","2014-05-30",22.73
"977","2014-06-02",22.9
"978","2014-06-03",23.35
"979","2014-06-04",23.639999
"980","2014-06-05",23.709999
"981","2014-06-06",24.049999
"982","2014-06-09",24.200001
"983","2014-06-10",24.120001
"984","2014-06-11",24.17
"985","2014-06-12",24.24
