"","date","BLKB"
"78","2007-04-25",22.700001
"79","2007-04-26",22.67
"80","2007-04-27",22.42
"81","2007-04-30",22.08
"82","2007-05-01",21.5
"83","2007-05-02",21.57
"84","2007-05-03",21.620001
"85","2007-05-04",25.290001
"86","2007-05-07",24.68
"87","2007-05-08",24.24
"88","2007-05-09",24.98
"89","2007-05-10",24.57
"90","2007-05-11",24.91
"91","2007-05-14",24.57
"92","2007-05-15",24.040001
"93","2007-05-16",24.219999
"94","2007-05-17",23.559999
"95","2007-05-18",23.549999
"96","2007-05-21",24.129999
"97","2007-05-22",24.030001
"98","2007-05-23",23.290001
"99","2007-05-24",22.780001
"100","2007-05-25",22.5
"101","2007-05-29",23.139999
"102","2007-05-30",23.200001
"103","2007-05-31",23.690001
"104","2007-06-01",24.09
"105","2007-06-04",23.51
"106","2007-06-05",23.34
"107","2007-06-06",22.639999
"108","2007-06-07",22.049999
"109","2007-06-08",22.27
"110","2007-06-11",22.059999
"111","2007-06-12",21.75
"112","2007-06-13",21.93
"113","2007-06-14",22.040001
"114","2007-06-15",22.309999
"115","2007-06-18",22.33
"116","2007-06-19",22.530001
"117","2007-06-20",22.530001
"118","2007-06-21",22.51
"119","2007-06-22",22.51
"120","2007-06-25",22.540001
"121","2007-06-26",22.200001
"122","2007-06-27",22.43
"123","2007-06-28",22.42
"124","2007-06-29",22.08
"125","2007-07-02",22.5
"126","2007-07-03",22.4
"127","2007-07-05",22.49
"128","2007-07-06",22.23
"129","2007-07-09",22.290001
"130","2007-07-10",22.1
"131","2007-07-11",22.139999
"132","2007-07-12",23.280001
"133","2007-07-13",22.870001
"134","2007-07-16",22.700001
"135","2007-07-17",22.639999
"136","2007-07-18",23.040001
"137","2007-07-19",23.51
"138","2007-07-20",23.26
"139","2007-07-23",23.059999
"140","2007-07-24",22.549999
"141","2007-07-25",22.66
"142","2007-07-26",22.219999
"143","2007-07-27",21.719999
"144","2007-07-30",21.18
"145","2007-07-31",20.940001
"146","2007-08-01",21.18
"147","2007-08-02",21.73
"148","2007-08-03",20.950001
"149","2007-08-06",21.809999
"150","2007-08-07",24.16
"151","2007-08-08",23.940001
"152","2007-08-09",24.43
"153","2007-08-10",24.719999
"154","2007-08-13",24.540001
"155","2007-08-14",24.639999
"156","2007-08-15",24.950001
"157","2007-08-16",25.93
"158","2007-08-17",26.84
"159","2007-08-20",27.17
"160","2007-08-21",25.25
"161","2007-08-22",25.75
"162","2007-08-23",24.940001
"163","2007-08-24",25.17
"164","2007-08-27",24.99
"165","2007-08-28",24.75
"166","2007-08-29",25.18
"167","2007-08-30",25.07
"168","2007-08-31",25.27
"169","2007-09-04",25.459999
"170","2007-09-05",25.75
"171","2007-09-06",25.99
"172","2007-09-07",25.700001
"173","2007-09-10",25.139999
"174","2007-09-11",25.540001
"175","2007-09-12",25.99
"176","2007-09-13",26.34
"177","2007-09-14",25.98
"178","2007-09-17",25.540001
"179","2007-09-18",25.82
"180","2007-09-19",26.389999
"181","2007-09-20",26.18
"182","2007-09-21",25.790001
"183","2007-09-24",25.440001
"184","2007-09-25",25.360001
"185","2007-09-26",25.91
"186","2007-09-27",26.15
"187","2007-09-28",25.24
"188","2007-10-01",26.76
"189","2007-10-02",26.75
"190","2007-10-03",25.59
"191","2007-10-04",25.83
"192","2007-10-05",26.450001
"193","2007-10-08",26.48
"194","2007-10-09",26.870001
"195","2007-10-10",26.889999
"196","2007-10-11",25.870001
"197","2007-10-12",25.99
"198","2007-10-15",25.73
"199","2007-10-16",25.690001
"200","2007-10-17",25.809999
"201","2007-10-18",25.969999
"202","2007-10-19",25.110001
"203","2007-10-22",26.049999
"204","2007-10-23",26.32
"205","2007-10-24",26
"206","2007-10-25",25.99
"207","2007-10-26",26.870001
"208","2007-10-29",27.25
"209","2007-10-30",27.379999
"210","2007-10-31",26.950001
"211","2007-11-01",27.6
"212","2007-11-02",26.16
"213","2007-11-05",26.110001
"214","2007-11-06",26.969999
"215","2007-11-07",26.25
"216","2007-11-08",27.26
"217","2007-11-09",26.68
"218","2007-11-12",27.82
"219","2007-11-13",28
"220","2007-11-14",28
"221","2007-11-15",27.9
"222","2007-11-16",27.950001
"223","2007-11-19",26.870001
"224","2007-11-20",27.26
"225","2007-11-21",26.58
"226","2007-11-23",27.18
"227","2007-11-26",26.610001
"228","2007-11-27",26.9
"229","2007-11-28",27.98
"230","2007-11-29",27.809999
"231","2007-11-30",28.459999
"232","2007-12-03",28.52
"233","2007-12-04",27.6
"234","2007-12-05",27.74
"235","2007-12-06",28.200001
"236","2007-12-07",28.48
"237","2007-12-10",28.58
"238","2007-12-11",27.709999
"239","2007-12-12",27.99
"240","2007-12-13",27.809999
"241","2007-12-14",27.299999
"242","2007-12-17",27.959999
"243","2007-12-18",28.77
"244","2007-12-19",28.639999
"245","2007-12-20",29.549999
"246","2007-12-21",29.59
"247","2007-12-24",29.540001
"248","2007-12-26",29.74
"249","2007-12-27",28.42
"250","2007-12-28",28.5
"251","2007-12-31",28.040001
"252","2008-01-02",27.75
"253","2008-01-03",27.280001
"254","2008-01-04",26.370001
"255","2008-01-07",27.09
"256","2008-01-08",25.799999
"257","2008-01-09",26.42
"258","2008-01-10",26
"259","2008-01-11",25.190001
"260","2008-01-14",25.780001
"261","2008-01-15",25.27
"262","2008-01-16",25.610001
"263","2008-01-17",25.77
"264","2008-01-18",26.82
"265","2008-01-22",26.120001
"266","2008-01-23",27.48
"267","2008-01-24",26.879999
"268","2008-01-25",25.690001
"269","2008-01-28",25.780001
"270","2008-01-29",26.190001
"271","2008-01-30",26.040001
"272","2008-01-31",27.67
"273","2008-02-01",27.68
"274","2008-02-04",27.469999
"275","2008-02-05",26.52
"276","2008-02-06",26.690001
"277","2008-02-07",26.65
"278","2008-02-08",25.93
"279","2008-02-11",26.17
"280","2008-02-12",26.290001
"281","2008-02-13",26.9
"282","2008-02-14",26.709999
"283","2008-02-15",25.41
"284","2008-02-19",24.93
"285","2008-02-20",24.99
"286","2008-02-21",23.889999
"287","2008-02-22",23.629999
"288","2008-02-25",24.110001
"289","2008-02-26",24.450001
"290","2008-02-27",24.24
"291","2008-02-28",24.73
"292","2008-02-29",26.139999
"293","2008-03-03",25.26
"294","2008-03-04",25.16
"295","2008-03-05",25.200001
"296","2008-03-06",24.6
"297","2008-03-07",24.870001
"298","2008-03-10",24.84
"299","2008-03-11",24.84
"300","2008-03-12",24.57
"301","2008-03-13",24
"302","2008-03-14",23.23
"303","2008-03-17",23.4
"304","2008-03-18",24.709999
"305","2008-03-19",24.08
"306","2008-03-20",24.9
"307","2008-03-24",25.43
"308","2008-03-25",25.559999
"309","2008-03-26",25.4
"310","2008-03-27",24.16
"311","2008-03-28",23.950001
"312","2008-03-31",24.280001
"313","2008-04-01",25.48
"314","2008-04-02",25.719999
"315","2008-04-03",22.719999
"316","2008-04-04",22.76
"317","2008-04-07",22.719999
"318","2008-04-08",22.870001
"319","2008-04-09",22.35
"320","2008-04-10",22.450001
"321","2008-04-11",21.76
"322","2008-04-14",22.26
"323","2008-04-15",22.41
"324","2008-04-16",23.129999
"325","2008-04-17",22.91
"326","2008-04-18",23.43
"327","2008-04-21",23.360001
"328","2008-04-22",23.01
"329","2008-04-23",23.059999
"330","2008-04-24",24.030001
"331","2008-04-25",23.690001
"332","2008-04-28",23.690001
"333","2008-04-29",23.6
"334","2008-04-30",23.49
"335","2008-05-01",24.370001
"336","2008-05-02",23.549999
"337","2008-05-05",23.450001
"338","2008-05-06",23.780001
"339","2008-05-07",22.959999
"340","2008-05-08",23.58
"341","2008-05-09",23.110001
"342","2008-05-12",23.74
"343","2008-05-13",24.209999
"344","2008-05-14",24.790001
"345","2008-05-15",24.74
"346","2008-05-16",24.34
"347","2008-05-19",24.129999
"348","2008-05-20",23.790001
"349","2008-05-21",23.68
"350","2008-05-22",24.299999
"351","2008-05-23",23.68
"352","2008-05-27",24.08
"353","2008-05-28",24.26
"354","2008-05-29",24.559999
"355","2008-05-30",23.66
"356","2008-06-02",23.16
"357","2008-06-03",23.219999
"358","2008-06-04",23.299999
"359","2008-06-05",23.43
"360","2008-06-06",22.559999
"361","2008-06-09",22.299999
"362","2008-06-10",22.07
"363","2008-06-11",21.379999
"364","2008-06-12",21.52
"365","2008-06-13",21.549999
"366","2008-06-16",21.08
"367","2008-06-17",20.68
"368","2008-06-18",21.27
"369","2008-06-19",21.51
"370","2008-06-20",21.34
"371","2008-06-23",21.559999
"372","2008-06-24",21.709999
"373","2008-06-25",22.08
"374","2008-06-26",21.75
"375","2008-06-27",21.530001
"376","2008-06-30",21.4
"377","2008-07-01",21.84
"378","2008-07-02",21.35
"379","2008-07-03",20.940001
"380","2008-07-07",21.23
"381","2008-07-08",21.84
"382","2008-07-09",20.940001
"383","2008-07-10",20.469999
"384","2008-07-11",20.15
"385","2008-07-14",19.440001
"386","2008-07-15",19.790001
"387","2008-07-16",20.030001
"388","2008-07-17",20
"389","2008-07-18",19.74
"390","2008-07-21",19.690001
"391","2008-07-22",20.030001
"392","2008-07-23",20.23
"393","2008-07-24",19.889999
"394","2008-07-25",19.98
"395","2008-07-28",19.559999
"396","2008-07-29",19.940001
"397","2008-07-30",19.709999
"398","2008-07-31",17.860001
"399","2008-08-01",18.530001
"400","2008-08-04",18.110001
"401","2008-08-05",19.08
"402","2008-08-06",20.629999
"403","2008-08-07",20.51
"404","2008-08-08",21.4
"405","2008-08-11",22.43
"406","2008-08-12",22.110001
"407","2008-08-13",22.57
"408","2008-08-14",22.66
"409","2008-08-15",22.690001
"410","2008-08-18",21.940001
"411","2008-08-19",21.719999
"412","2008-08-20",21.889999
"413","2008-08-21",21.43
"414","2008-08-22",21.83
"415","2008-08-25",21.200001
"416","2008-08-26",20.620001
"417","2008-08-27",20.6
"418","2008-08-28",20.620001
"419","2008-08-29",20.190001
"420","2008-09-02",20.25
"421","2008-09-03",20.17
"422","2008-09-04",19.889999
"423","2008-09-05",19.690001
"424","2008-09-08",20.07
"425","2008-09-09",19.200001
"426","2008-09-10",19.799999
"427","2008-09-11",19.950001
"428","2008-09-12",19.389999
"429","2008-09-15",19.08
"430","2008-09-16",20.01
"431","2008-09-17",19.9
"432","2008-09-18",21.1
"433","2008-09-19",21.9
"434","2008-09-22",20.469999
"435","2008-09-23",19.98
"436","2008-09-24",19.440001
"437","2008-09-25",19.879999
"438","2008-09-26",19.67
"439","2008-09-29",18.879999
"440","2008-09-30",18.450001
"441","2008-10-01",18.700001
"442","2008-10-02",18.040001
"443","2008-10-03",17.01
"444","2008-10-06",15.6
"445","2008-10-07",15.26
"446","2008-10-08",14.93
"447","2008-10-09",14.24
"448","2008-10-10",15.67
"449","2008-10-13",17.030001
"450","2008-10-14",15.84
"451","2008-10-15",14.37
"452","2008-10-16",14.92
"453","2008-10-17",15.29
"454","2008-10-20",15.5
"455","2008-10-21",14.85
"456","2008-10-22",14.1
"457","2008-10-23",13.93
"458","2008-10-24",13.08
"459","2008-10-27",12.54
"460","2008-10-28",13.65
"461","2008-10-29",13.69
"462","2008-10-30",14.44
"463","2008-10-31",15.2
"464","2008-11-03",15.23
"465","2008-11-04",13.91
"466","2008-11-05",13.06
"467","2008-11-06",12.42
"468","2008-11-07",12.4
"469","2008-11-10",12.31
"470","2008-11-11",12.37
"471","2008-11-12",12
"472","2008-11-13",13.24
"473","2008-11-14",11.31
"474","2008-11-17",11.69
"475","2008-11-18",12.49
"476","2008-11-19",11.7
"477","2008-11-20",10.77
"478","2008-11-21",11.83
"479","2008-11-24",12.77
"480","2008-11-25",12.12
"481","2008-11-26",12.42
"482","2008-11-28",12.5
"483","2008-12-01",11.45
"484","2008-12-02",12.03
"485","2008-12-03",12.22
"486","2008-12-04",11.78
"487","2008-12-05",12.57
"488","2008-12-08",12.87
"489","2008-12-09",13.06
"490","2008-12-10",13.68
"491","2008-12-11",13.06
"492","2008-12-12",13.09
"493","2008-12-15",12.29
"494","2008-12-16",13.57
"495","2008-12-17",13.42
"496","2008-12-18",13
"497","2008-12-19",13.3
"498","2008-12-22",13.06
"499","2008-12-23",13.02
"500","2008-12-24",12.93
"501","2008-12-26",12.9
"502","2008-12-29",12.69
"503","2008-12-30",13.18
"504","2008-12-31",13.5
"505","2009-01-02",13.43
"506","2009-01-05",13.21
"507","2009-01-06",13.33
"508","2009-01-07",12.92
"509","2009-01-08",13.43
"510","2009-01-09",12.85
"511","2009-01-12",12.76
"512","2009-01-13",12.69
"513","2009-01-14",12
"514","2009-01-15",11.87
"515","2009-01-16",12.01
"516","2009-01-20",11.5
"517","2009-01-21",12.21
"518","2009-01-22",11.7
"519","2009-01-23",11.59
"520","2009-01-26",11.73
"521","2009-01-27",11.82
"522","2009-01-28",12.33
"523","2009-01-29",11.32
"524","2009-01-30",11.13
"525","2009-02-02",10.92
"526","2009-02-03",10.98
"527","2009-02-04",11.26
"528","2009-02-05",11.57
"529","2009-02-06",12.2
"530","2009-02-09",12.2
"531","2009-02-10",11.51
"532","2009-02-11",11.43
"533","2009-02-12",11.54
"534","2009-02-13",11.47
"535","2009-02-17",10.96
"536","2009-02-18",10.82
"537","2009-02-19",10.72
"538","2009-02-20",10.96
"539","2009-02-23",10.73
"540","2009-02-24",10.95
"541","2009-02-25",10.58
"542","2009-02-26",10.42
"543","2009-02-27",10.24
"544","2009-03-02",9.77
"545","2009-03-03",9.45
"546","2009-03-04",9.56
"547","2009-03-05",9.44
"548","2009-03-06",9.49
"549","2009-03-09",9.15
"550","2009-03-10",9.83
"551","2009-03-11",9.95
"552","2009-03-12",10.29
"553","2009-03-13",10.2
"554","2009-03-16",10.14
"555","2009-03-17",10.5
"556","2009-03-18",10.64
"557","2009-03-19",10.49
"558","2009-03-20",10.02
"559","2009-03-23",11.2
"560","2009-03-24",10.72
"561","2009-03-25",10.99
"562","2009-03-26",11.25
"563","2009-03-27",10.79
"564","2009-03-30",10.92
"565","2009-03-31",11.61
"566","2009-04-01",12.35
"567","2009-04-02",13.17
"568","2009-04-03",13.5
"569","2009-04-06",13.18
"570","2009-04-07",13.11
"571","2009-04-08",13.44
"572","2009-04-09",14.16
"573","2009-04-13",14.01
"574","2009-04-14",13.86
"575","2009-04-15",13.71
"576","2009-04-16",14.23
"577","2009-04-17",14.26
"578","2009-04-20",13.66
"579","2009-04-21",14.36
"580","2009-04-22",14.37
"581","2009-04-23",14.38
"582","2009-04-24",14.9
"583","2009-04-27",14.8
"584","2009-04-28",14.81
"585","2009-04-29",15.3
"586","2009-04-30",15.22
"587","2009-05-01",15.35
"588","2009-05-04",15.69
"589","2009-05-05",15.56
"590","2009-05-06",15.35
"591","2009-05-07",14.98
"592","2009-05-08",15.41
"593","2009-05-11",15.14
"594","2009-05-12",14.94
"595","2009-05-13",13.96
"596","2009-05-14",13.98
"597","2009-05-15",14.05
"598","2009-05-18",14.19
"599","2009-05-19",14.2
"600","2009-05-20",14.2
"601","2009-05-21",13.77
"602","2009-05-22",13.78
"603","2009-05-26",14.54
"604","2009-05-27",14.28
"605","2009-05-28",13.95
"606","2009-05-29",13.87
"607","2009-06-01",14.23
"608","2009-06-02",14.72
"609","2009-06-03",14.84
"610","2009-06-04",15.37
"611","2009-06-05",15.41
"612","2009-06-08",15.26
"613","2009-06-09",15.46
"614","2009-06-10",15.37
"615","2009-06-11",15.39
"616","2009-06-12",15.37
"617","2009-06-15",14.69
"618","2009-06-16",14.59
"619","2009-06-17",15.3
"620","2009-06-18",15.47
"621","2009-06-19",15.65
"622","2009-06-22",15.34
"623","2009-06-23",15.21
"624","2009-06-24",14.99
"625","2009-06-25",15.3
"626","2009-06-26",15.77
"627","2009-06-29",15.66
"628","2009-06-30",15.55
"629","2009-07-01",16.940001
"630","2009-07-02",16
"631","2009-07-06",14.09
"632","2009-07-07",13.52
"633","2009-07-08",13.61
"634","2009-07-09",13.55
"635","2009-07-10",13.63
"636","2009-07-13",14.05
"637","2009-07-14",14.1
"638","2009-07-15",14.61
"639","2009-07-16",15.03
"640","2009-07-17",15.38
"641","2009-07-20",15.98
"642","2009-07-21",16.110001
"643","2009-07-22",16.25
"644","2009-07-23",16.98
"645","2009-07-24",16.690001
"646","2009-07-27",17
"647","2009-07-28",17.040001
"648","2009-07-29",17.23
"649","2009-07-30",17.26
"650","2009-07-31",18.700001
"651","2009-08-03",19.73
"652","2009-08-04",19.83
"653","2009-08-05",19.77
"654","2009-08-06",19.26
"655","2009-08-07",19.57
"656","2009-08-10",19.209999
"657","2009-08-11",18.799999
"658","2009-08-12",19.1
"659","2009-08-13",19.120001
"660","2009-08-14",18.709999
"661","2009-08-17",18.360001
"662","2009-08-18",18.41
"663","2009-08-19",18.790001
"664","2009-08-20",18.9
"665","2009-08-21",19.65
"666","2009-08-24",19.98
"667","2009-08-25",19.950001
"668","2009-08-26",19.91
"669","2009-08-27",19.790001
"670","2009-08-28",19.469999
"671","2009-08-31",19.25
"672","2009-09-01",18.940001
"673","2009-09-02",19.040001
"674","2009-09-03",19.219999
"675","2009-09-04",19.49
"676","2009-09-08",19.709999
"677","2009-09-09",20.15
"678","2009-09-10",20.25
"679","2009-09-11",20.139999
"680","2009-09-14",20.32
"681","2009-09-15",19.76
"682","2009-09-16",21.27
"683","2009-09-17",21.809999
"684","2009-09-18",23.48
"685","2009-09-21",24.4
"686","2009-09-22",23.92
"687","2009-09-23",23.6
"688","2009-09-24",23.43
"689","2009-09-25",23.26
"690","2009-09-28",23.26
"691","2009-09-29",22.93
"692","2009-09-30",23.200001
"693","2009-10-01",22.9
"694","2009-10-02",22.969999
"695","2009-10-05",23.6
"696","2009-10-06",23.99
"697","2009-10-07",23.73
"698","2009-10-08",24.030001
"699","2009-10-09",24.290001
"700","2009-10-12",24.17
"701","2009-10-13",23.940001
"702","2009-10-14",23.9
"703","2009-10-15",24.01
"704","2009-10-16",23.76
"705","2009-10-19",23.76
"706","2009-10-20",23.389999
"707","2009-10-21",23.16
"708","2009-10-22",23.48
"709","2009-10-23",22.9
"710","2009-10-26",22.700001
"711","2009-10-27",22.209999
"712","2009-10-28",21.18
"713","2009-10-29",22.82
"714","2009-10-30",22.190001
"715","2009-11-02",22.049999
"716","2009-11-03",22
"717","2009-11-04",21.75
"718","2009-11-05",22
"719","2009-11-06",22.129999
"720","2009-11-09",22.450001
"721","2009-11-10",22.34
"722","2009-11-11",22.030001
"723","2009-11-12",21.65
"724","2009-11-13",21.809999
"725","2009-11-16",22
"726","2009-11-17",22
"727","2009-11-18",21.93
"728","2009-11-19",21.690001
"729","2009-11-20",21.6
"730","2009-11-23",21.950001
"731","2009-11-24",22.09
"732","2009-11-25",22.07
"733","2009-11-27",21.59
"734","2009-11-30",22.26
"735","2009-12-01",22.07
"736","2009-12-02",21.93
"737","2009-12-03",21.389999
"738","2009-12-04",22.17
"739","2009-12-07",22.18
"740","2009-12-08",22.33
"741","2009-12-09",22.32
"742","2009-12-10",21.98
"743","2009-12-11",22.09
"744","2009-12-14",22.49
"745","2009-12-15",22.360001
"746","2009-12-16",22.49
"747","2009-12-17",22.610001
"748","2009-12-18",22.639999
"749","2009-12-21",23.379999
"750","2009-12-22",24.07
"751","2009-12-23",24.43
"752","2009-12-24",24.42
"753","2009-12-28",24.379999
"754","2009-12-29",24.26
"755","2009-12-30",24.059999
"756","2009-12-31",23.629999
"757","2010-01-04",24.15
"758","2010-01-05",23.99
"759","2010-01-06",24.08
"760","2010-01-07",23.85
"761","2010-01-08",23.879999
"762","2010-01-11",23.75
"763","2010-01-12",23.309999
"764","2010-01-13",23.530001
"765","2010-01-14",23.57
"766","2010-01-15",23.41
"767","2010-01-19",23.129999
"768","2010-01-20",22.559999
"769","2010-01-21",22.379999
"770","2010-01-22",22.01
"771","2010-01-25",21.93
"772","2010-01-26",21.959999
"773","2010-01-27",22.309999
"774","2010-01-28",22.190001
"775","2010-01-29",22.299999
"776","2010-02-01",22.540001
"777","2010-02-02",22.75
"778","2010-02-03",22.91
"779","2010-02-04",22.280001
"780","2010-02-05",21.5
"781","2010-02-08",21.17
"782","2010-02-09",21.370001
"783","2010-02-10",21.440001
"784","2010-02-11",21.77
"785","2010-02-12",22.17
"786","2010-02-16",22.790001
"787","2010-02-17",23.030001
"788","2010-02-18",23.049999
"789","2010-02-19",23.35
"790","2010-02-22",23.440001
"791","2010-02-23",23.68
"792","2010-02-24",23.74
"793","2010-02-25",23.459999
"794","2010-02-26",23.280001
"795","2010-03-01",24.280001
"796","2010-03-02",24.49
"797","2010-03-03",24.780001
"798","2010-03-04",24.82
"799","2010-03-05",24.940001
"800","2010-03-08",24.93
"801","2010-03-09",25.18
"802","2010-03-10",25.25
"803","2010-03-11",25.190001
"804","2010-03-12",25.120001
"805","2010-03-15",25.35
"806","2010-03-16",25.620001
"807","2010-03-17",25.639999
"808","2010-03-18",25.780001
"809","2010-03-19",25.73
"810","2010-03-22",26.219999
"811","2010-03-23",26.33
"812","2010-03-24",25.92
"813","2010-03-25",25.549999
"814","2010-03-26",25.450001
"815","2010-03-29",25.5
"816","2010-03-30",25.780001
"817","2010-03-31",25.219999
"818","2010-04-01",25.040001
"819","2010-04-05",25.620001
"820","2010-04-06",25.5
"821","2010-04-07",24.68
"822","2010-04-08",24.85
"823","2010-04-09",24.719999
"824","2010-04-12",25.059999
"825","2010-04-13",25.280001
"826","2010-04-14",26.139999
"827","2010-04-15",26.290001
"828","2010-04-16",26
"829","2010-04-19",26.040001
"830","2010-04-20",26.57
"831","2010-04-21",26.870001
"832","2010-04-22",26.4
"833","2010-04-23",26
"834","2010-04-26",25.99
"835","2010-04-27",25.639999
"836","2010-04-28",23.049999
"837","2010-04-29",23.940001
"838","2010-04-30",23.049999
"839","2010-05-03",23.76
"840","2010-05-04",22.950001
"841","2010-05-05",22.469999
"842","2010-05-06",22.01
"843","2010-05-07",21.469999
"844","2010-05-10",22.58
"845","2010-05-11",22.6
"846","2010-05-12",23.74
"847","2010-05-13",23.559999
"848","2010-05-14",23.34
"849","2010-05-17",23.74
"850","2010-05-18",23.43
"851","2010-05-19",23.25
"852","2010-05-20",22.309999
"853","2010-05-21",22.190001
"854","2010-05-24",22.16
"855","2010-05-25",22.23
"856","2010-05-26",22.52
"857","2010-05-27",22.809999
"858","2010-05-28",22.549999
"859","2010-06-01",21.879999
"860","2010-06-02",22.540001
"861","2010-06-03",22.98
"862","2010-06-04",21.879999
"863","2010-06-07",21.389999
"864","2010-06-08",21.5
"865","2010-06-09",21.5
"866","2010-06-10",21.98
"867","2010-06-11",22.219999
"868","2010-06-14",22.18
"869","2010-06-15",23.030001
"870","2010-06-16",22.530001
"871","2010-06-17",22.360001
"872","2010-06-18",22.15
"873","2010-06-21",22.15
"874","2010-06-22",21.940001
"875","2010-06-23",21.719999
"876","2010-06-24",21.969999
"877","2010-06-25",21.950001
"878","2010-06-28",22.4
"879","2010-06-29",21.85
"880","2010-06-30",21.77
"881","2010-07-01",22
"882","2010-07-02",21.92
"883","2010-07-06",21.620001
"884","2010-07-07",22.08
"885","2010-07-08",22.07
"886","2010-07-09",22.290001
"887","2010-07-12",22.1
"888","2010-07-13",23.01
"889","2010-07-14",23.25
"890","2010-07-15",22.969999
"891","2010-07-16",22.200001
"892","2010-07-19",22.07
"893","2010-07-20",22.139999
"894","2010-07-21",21.77
"895","2010-07-22",22.559999
"896","2010-07-23",23.219999
"897","2010-07-26",23.82
"898","2010-07-27",23.950001
"899","2010-07-28",23.42
"900","2010-07-29",23.17
"901","2010-07-30",23.690001
"902","2010-08-02",24.07
"903","2010-08-03",23.959999
"904","2010-08-04",24.610001
"905","2010-08-05",24.280001
"906","2010-08-06",24.059999
"907","2010-08-09",24.610001
"908","2010-08-10",24
"909","2010-08-11",22.860001
"910","2010-08-12",22.459999
"911","2010-08-13",22.309999
"912","2010-08-16",22.059999
"913","2010-08-17",22.389999
"914","2010-08-18",22.209999
"915","2010-08-19",21.639999
"916","2010-08-20",21.700001
"917","2010-08-23",21.559999
"918","2010-08-24",21.17
"919","2010-08-25",21.18
"920","2010-08-26",21.030001
"921","2010-08-27",21.549999
"922","2010-08-30",20.959999
"923","2010-08-31",20.82
"924","2010-09-01",21.41
"925","2010-09-02",21.379999
"926","2010-09-03",21.67
"927","2010-09-07",21.690001
"928","2010-09-08",21.74
"929","2010-09-09",22.07
"930","2010-09-10",22.15
"931","2010-09-13",22.92
"932","2010-09-14",22.6
"933","2010-09-15",22.799999
"934","2010-09-16",22.76
"935","2010-09-17",22.799999
"936","2010-09-20",23.469999
"937","2010-09-21",23.209999
"938","2010-09-22",23
"939","2010-09-23",22.690001
"940","2010-09-24",23.58
"941","2010-09-27",23.59
"942","2010-09-28",23.950001
"943","2010-09-29",24.09
"944","2010-09-30",24.040001
"945","2010-10-01",24.219999
"946","2010-10-04",23.809999
"947","2010-10-05",24.459999
"948","2010-10-06",24.209999
"949","2010-10-07",24.200001
"950","2010-10-08",24.469999
"951","2010-10-11",24.25
"952","2010-10-12",24.309999
"953","2010-10-13",24.9
"954","2010-10-14",24.98
"955","2010-10-15",25.26
"956","2010-10-18",25.49
"957","2010-10-19",25.01
"958","2010-10-20",24.98
"959","2010-10-21",25
"960","2010-10-22",25.34
"961","2010-10-25",25.27
"962","2010-10-26",25.370001
"963","2010-10-27",25.4
"964","2010-10-28",25.27
"965","2010-10-29",25.389999
"966","2010-11-01",25.059999
"967","2010-11-02",25.67
"968","2010-11-03",25.9
"969","2010-11-04",26.98
"970","2010-11-05",26.52
"971","2010-11-08",26.790001
"972","2010-11-09",26.889999
"973","2010-11-10",27
"974","2010-11-11",26.68
"975","2010-11-12",26.32
