"","date","RMNI"
"503","2017-08-25",10
"504","2017-08-28",10
"505","2017-08-29",10
"506","2017-08-30",10
"507","2017-08-31",10.01
"508","2017-09-01",10.01
"509","2017-09-05",10.01
"510","2017-09-06",10.01
"511","2017-09-07",10.01
"512","2017-09-08",10.01
"513","2017-09-11",10.01
"514","2017-09-12",10.01
"515","2017-09-13",10.01
"516","2017-09-14",10.01
"517","2017-09-15",9.95
"518","2017-09-18",10
"519","2017-09-19",10
"520","2017-09-20",10
"521","2017-09-21",10
"522","2017-09-22",10
"523","2017-09-25",9.91
"524","2017-09-26",9.91
"525","2017-09-27",9.91
"526","2017-09-28",9.933
"527","2017-09-29",9.5
"528","2017-10-02",8.9
"529","2017-10-03",9
"530","2017-10-04",9
"531","2017-10-05",9.75
"532","2017-10-06",8.9
"533","2017-10-09",9.85
"534","2017-10-10",9.85
"535","2017-10-11",9.61
"536","2017-10-12",9.85
"537","2017-10-13",9.724
"538","2017-10-16",8.952
"539","2017-10-17",8.5
"540","2017-10-18",9.465
"541","2017-10-19",9.651
"542","2017-10-20",9.75
"543","2017-10-23",9.627
"544","2017-10-24",9.75
"545","2017-10-25",9.5
"546","2017-10-26",9.653
"547","2017-10-27",9.9
"548","2017-10-30",9.71
"549","2017-10-31",9.548
"550","2017-11-01",9.75
"551","2017-11-02",9.7
"552","2017-11-03",9.7
"553","2017-11-06",9.65
"554","2017-11-07",9.21
"555","2017-11-08",9.27
"556","2017-11-09",9.22
"557","2017-11-10",8.71
"558","2017-11-13",8.469
"559","2017-11-14",7.22
"560","2017-11-15",6.58
"561","2017-11-16",7.769
"562","2017-11-17",8
"563","2017-11-20",7.456
"564","2017-11-21",7.54
"565","2017-11-22",7.3
"566","2017-11-24",7.5
"567","2017-11-27",6.506
"568","2017-11-28",7
"569","2017-11-29",7.24
"570","2017-11-30",7
"571","2017-12-01",7.13
"572","2017-12-04",7.24
"573","2017-12-05",7.34
"574","2017-12-06",7.29
"575","2017-12-07",7.4
"576","2017-12-08",7.96
"577","2017-12-11",7.98
"578","2017-12-12",7.96
"579","2017-12-13",7.97
"580","2017-12-14",7.97
"581","2017-12-15",8.02
"582","2017-12-18",7.98
"583","2017-12-19",8.04
"584","2017-12-20",7.98
"585","2017-12-21",8.03
"586","2017-12-22",7.71
"587","2017-12-26",7.63
"588","2017-12-27",7.67
"589","2017-12-28",7.75
"590","2017-12-29",7.91
"591","2018-01-02",7.8
"592","2018-01-03",7.92
"593","2018-01-04",7.7
"594","2018-01-05",7.89
"595","2018-01-08",7.59
"596","2018-01-09",8.05
"597","2018-01-10",8.29
"598","2018-01-11",8.06
"599","2018-01-12",8.39
"600","2018-01-16",8.4
"601","2018-01-17",8.54
"602","2018-01-18",8.48
"603","2018-01-19",8.5
"604","2018-01-22",8.62
"605","2018-01-23",8.5
"606","2018-01-24",8.8
"607","2018-01-25",8.62
"608","2018-01-26",8.78
"609","2018-01-29",8.74
"610","2018-01-30",8.61
"611","2018-01-31",8.65
"612","2018-02-01",8.59
"613","2018-02-02",8.59
"614","2018-02-05",8.6
"615","2018-02-06",8.605
"616","2018-02-07",8.62
"617","2018-02-08",8.61
"618","2018-02-09",8.58
"619","2018-02-12",8.58
"620","2018-02-13",8.42
"621","2018-02-14",8.48
"622","2018-02-15",8.56
"623","2018-02-16",8.46
"624","2018-02-20",8.58
"625","2018-02-21",8.61
"626","2018-02-22",8.66
"627","2018-02-23",8.61
"628","2018-02-26",8.6
"629","2018-02-27",8.61
"630","2018-02-28",8.59
"631","2018-03-01",8.38
"632","2018-03-02",8.46
"633","2018-03-05",8.18
"634","2018-03-06",8.23
"635","2018-03-07",8.35
"636","2018-03-08",8.36
"637","2018-03-09",7.69
"638","2018-03-12",7.56
"639","2018-03-13",7.84
"640","2018-03-14",8.31
"641","2018-03-15",8.26
"642","2018-03-16",8.5
"643","2018-03-19",8.56
"644","2018-03-20",8.63
"645","2018-03-21",8.61
"646","2018-03-22",8.56
"647","2018-03-23",8.55
"648","2018-03-26",8.53
"649","2018-03-27",8.54
"650","2018-03-28",8.26
"651","2018-03-29",8.56
"652","2018-04-02",8.49
"653","2018-04-03",8.54
"654","2018-04-04",8.5
"655","2018-04-05",8.49
"656","2018-04-06",8.27
"657","2018-04-09",8.22
"658","2018-04-10",8.11
"659","2018-04-11",8.08
"660","2018-04-12",8
"661","2018-04-13",7.99
"662","2018-04-16",8.11
"663","2018-04-17",8.19
"664","2018-04-18",8.05
"665","2018-04-19",8.05
"666","2018-04-20",7.83
"667","2018-04-23",7.9
"668","2018-04-24",8.07
"669","2018-04-25",7.85
"670","2018-04-26",7.72
"671","2018-04-27",7.94
"672","2018-04-30",7.96
"673","2018-05-01",7.93
"674","2018-05-02",7.83
"675","2018-05-03",7.76
"676","2018-05-04",7.79
"677","2018-05-07",8.08
"678","2018-05-08",8
"679","2018-05-09",7.93
"680","2018-05-10",7.25
"681","2018-05-11",6.83
"682","2018-05-14",6.45
"683","2018-05-15",5.85
"684","2018-05-16",5.61
"685","2018-05-17",5.38
"686","2018-05-18",5.3
"687","2018-05-21",5.41
"688","2018-05-22",5.75
"689","2018-05-23",5.27
"690","2018-05-24",5.4
"691","2018-05-25",5.7
"692","2018-05-29",5.3
"693","2018-05-30",5.44
"694","2018-05-31",5.25
"695","2018-06-01",5.3
"696","2018-06-04",5.5
"697","2018-06-05",5.31
"698","2018-06-06",5.34
"699","2018-06-07",5.34
"700","2018-06-08",5.6
"701","2018-06-11",6.05
"702","2018-06-12",6.06
"703","2018-06-13",6.11
"704","2018-06-14",6.07
"705","2018-06-15",5.83
"706","2018-06-18",5.57
"707","2018-06-19",5.87
"708","2018-06-20",6.06
"709","2018-06-21",6.2
"710","2018-06-22",6.32
"711","2018-06-25",5.68
"712","2018-06-26",6.1
"713","2018-06-27",6.25
"714","2018-06-28",6.62
"715","2018-06-29",6.55
"716","2018-07-02",6.57
"717","2018-07-03",6.97
"718","2018-07-05",7
"719","2018-07-06",7.07
"720","2018-07-09",6.9
"721","2018-07-10",7.11
"722","2018-07-11",6.79
"723","2018-07-12",7.05
"724","2018-07-13",6.95
"725","2018-07-16",6.95
"726","2018-07-17",7.12
"727","2018-07-18",6.95
"728","2018-07-19",7.03
"729","2018-07-20",7.24
"730","2018-07-23",7
"731","2018-07-24",7
"732","2018-07-25",7.02
"733","2018-07-26",6.99
"734","2018-07-27",6.71
"735","2018-07-30",6.89
"736","2018-07-31",7
"737","2018-08-01",8.16
"738","2018-08-02",8.07
"739","2018-08-03",8.07
"740","2018-08-06",8.4
"741","2018-08-07",8.16
"742","2018-08-08",8.06
"743","2018-08-09",8.37
"744","2018-08-10",7.19
"745","2018-08-13",5.93
"746","2018-08-14",6.01
"747","2018-08-15",5.64
"748","2018-08-16",5.38
"749","2018-08-17",4.82
"750","2018-08-20",4.5
"751","2018-08-21",5.03
"752","2018-08-22",5.04
"753","2018-08-23",5.07
"754","2018-08-24",5.12
"755","2018-08-27",5.01
"756","2018-08-28",5.07
"757","2018-08-29",5.01
"758","2018-08-30",4.99
"759","2018-08-31",5.08
"760","2018-09-04",4.87
"761","2018-09-05",4.64
"762","2018-09-06",4.93
"763","2018-09-07",5.13
"764","2018-09-10",5.9
"765","2018-09-11",6.83
"766","2018-09-12",6.76
"767","2018-09-13",6.57
"768","2018-09-14",6.26
"769","2018-09-17",6.22
"770","2018-09-18",6.59
"771","2018-09-19",6.92
"772","2018-09-20",6.97
"773","2018-09-21",6.75
"774","2018-09-24",6.55
"775","2018-09-25",6.28
"776","2018-09-26",6.36
"777","2018-09-27",6.37
"778","2018-09-28",6.31
"779","2018-10-01",6
"780","2018-10-02",5.92
"781","2018-10-03",6.34
"782","2018-10-04",6.38
"783","2018-10-05",6.29
"784","2018-10-08",6.2
"785","2018-10-09",6.55
"786","2018-10-10",6.44
"787","2018-10-11",6.23
"788","2018-10-12",6.29
"789","2018-10-15",6.52
"790","2018-10-16",6.81
"791","2018-10-17",6.82
"792","2018-10-18",6.9
"793","2018-10-19",6.9
"794","2018-10-22",6.9
"795","2018-10-23",6.9
"796","2018-10-24",6.71
"797","2018-10-25",6.71
"798","2018-10-26",6.95
"799","2018-10-29",6.59
"800","2018-10-30",6.96
"801","2018-10-31",7.15
"802","2018-11-01",7.25
"803","2018-11-02",7.19
"804","2018-11-05",6.86
"805","2018-11-06",6.83
"806","2018-11-07",6.86
"807","2018-11-08",6.45
"808","2018-11-09",5.98
"809","2018-11-12",5.74
"810","2018-11-13",5.37
"811","2018-11-14",5.3
"812","2018-11-15",5.77
"813","2018-11-16",5.58
"814","2018-11-19",5.22
"815","2018-11-20",5.13
"816","2018-11-21",5.36
"817","2018-11-23",5.12
"818","2018-11-26",5.32
"819","2018-11-27",5.11
"820","2018-11-28",5.09
"821","2018-11-29",5.08
"822","2018-11-30",5.14
"823","2018-12-03",5.42
"824","2018-12-04",5.04
"825","2018-12-06",5.07
"826","2018-12-07",5.12
"827","2018-12-10",4.92
"828","2018-12-11",4.55
"829","2018-12-12",4.92
"830","2018-12-13",4.77
"831","2018-12-14",4.74
"832","2018-12-17",4.64
"833","2018-12-18",4.66
"834","2018-12-19",4.66
"835","2018-12-20",4.71
"836","2018-12-21",4.56
"837","2018-12-24",4.7
"838","2018-12-26",4.9
"839","2018-12-27",4.89
"840","2018-12-28",4.92
"841","2018-12-31",5.15
"842","2019-01-02",5.39
"843","2019-01-03",5.07
"844","2019-01-04",5.56
"845","2019-01-07",5.58
"846","2019-01-08",5.7
"847","2019-01-09",5.4
"848","2019-01-10",5.32
"849","2019-01-11",5.58
"850","2019-01-14",5.41
"851","2019-01-15",5.53
"852","2019-01-16",5.36
"853","2019-01-17",5.44
"854","2019-01-18",5.39
"855","2019-01-22",5.12
"856","2019-01-23",5.21
"857","2019-01-24",5.45
"858","2019-01-25",5.63
"859","2019-01-28",5.32
"860","2019-01-29",5.29
"861","2019-01-30",5.53
"862","2019-01-31",5.3
"863","2019-02-01",5.47
"864","2019-02-04",5.68
"865","2019-02-05",5.45
"866","2019-02-06",5.3
"867","2019-02-07",5.3
"868","2019-02-08",5.56
"869","2019-02-11",5.64
"870","2019-02-12",5.84
"871","2019-02-13",5.91
"872","2019-02-14",5.9
"873","2019-02-15",5.75
"874","2019-02-19",5.75
"875","2019-02-20",5.87
"876","2019-02-21",5.52
"877","2019-02-22",5.16
"878","2019-02-25",5.29
"879","2019-02-26",5.32
"880","2019-02-27",5.46
"881","2019-02-28",5.46
"882","2019-03-01",5.58
"883","2019-03-04",5.94
"884","2019-03-05",5.6
"885","2019-03-06",5.37
"886","2019-03-07",5.15
"887","2019-03-08",5.01
"888","2019-03-11",5.36
"889","2019-03-12",5.41
"890","2019-03-13",5.17
"891","2019-03-14",5.11
"892","2019-03-15",5.02
"893","2019-03-18",5.35
"894","2019-03-19",5.25
"895","2019-03-20",5
"896","2019-03-21",5.09
"897","2019-03-22",4.96
"898","2019-03-25",5
"899","2019-03-26",5.11
"900","2019-03-27",5.05
"901","2019-03-28",5.05
"902","2019-03-29",5
"903","2019-04-01",4.99
"904","2019-04-02",5
"905","2019-04-03",5.06
"906","2019-04-04",5.1
"907","2019-04-05",5.15
"908","2019-04-08",5.12
"909","2019-04-09",5.12
"910","2019-04-10",5
"911","2019-04-11",5.105
"912","2019-04-12",5.21
"913","2019-04-15",5.25
"914","2019-04-16",5.14
"915","2019-04-17",5.16
"916","2019-04-18",5.16
"917","2019-04-22",5.09
"918","2019-04-23",5.08
"919","2019-04-24",5.09
"920","2019-04-25",5.01
"921","2019-04-26",5.06
"922","2019-04-29",5.11
"923","2019-04-30",5.08
"924","2019-05-01",5.07
"925","2019-05-02",5.15
"926","2019-05-03",5.18
"927","2019-05-06",5.15
"928","2019-05-07",5.17
"929","2019-05-08",4.94
"930","2019-05-09",5.03
"931","2019-05-10",5.17
"932","2019-05-13",4.73
"933","2019-05-14",4.91
"934","2019-05-15",4.84
"935","2019-05-16",4.9
"936","2019-05-17",4.9
"937","2019-05-20",4.87
"938","2019-05-21",4.88
"939","2019-05-22",4.91
"940","2019-05-23",4.9
"941","2019-05-24",4.74
"942","2019-05-28",4.85
"943","2019-05-29",4.75
"944","2019-05-30",4.85
"945","2019-05-31",4.84
"946","2019-06-03",4.85
"947","2019-06-04",4.87
"948","2019-06-05",4.9
"949","2019-06-06",4.93
"950","2019-06-07",4.91
"951","2019-06-10",5
"952","2019-06-11",5.11
"953","2019-06-12",5.1
"954","2019-06-13",5.16
"955","2019-06-14",5.09
"956","2019-06-17",5.14
"957","2019-06-18",5.16
"958","2019-06-19",5.19
"959","2019-06-20",5.2
"960","2019-06-21",5.23
"961","2019-06-24",5.18
"962","2019-06-25",5.18
"963","2019-06-26",5.1
"964","2019-06-27",5.15
"965","2019-06-28",5.3
"966","2019-07-01",5.39
"967","2019-07-02",5.27
"968","2019-07-03",5.25
"969","2019-07-05",5.24
"970","2019-07-08",5.2
"971","2019-07-09",5.21
"972","2019-07-10",5.19
"973","2019-07-11",5.26
"974","2019-07-12",5.26
"975","2019-07-15",5.2
"976","2019-07-16",5.08
"977","2019-07-17",5.08
"978","2019-07-18",5.09
"979","2019-07-19",5.1
"980","2019-07-22",5
"981","2019-07-23",5
"982","2019-07-24",5.1
"983","2019-07-25",4.98
"984","2019-07-26",5.04
"985","2019-07-29",4.99
"986","2019-07-30",4.97
"987","2019-07-31",4.93
"988","2019-08-01",4.74
"989","2019-08-02",4.67
"990","2019-08-05",4.66
"991","2019-08-06",4.71
"992","2019-08-07",4.75
"993","2019-08-08",4.8
"994","2019-08-09",4.91
"995","2019-08-12",4.73
"996","2019-08-13",4.88
"997","2019-08-14",4.76
"998","2019-08-15",4.76
"999","2019-08-16",4.88
"1000","2019-08-19",4.92
"1001","2019-08-20",4.92
"1002","2019-08-21",4.88
"1003","2019-08-22",4.76
"1004","2019-08-23",4.83
"1005","2019-08-26",4.8
