"","date","UNM"
"108","2007-06-07",25.41
"109","2007-06-08",25.85
"110","2007-06-11",26.030001
"111","2007-06-12",25.73
"112","2007-06-13",26.09
"113","2007-06-14",26.190001
"114","2007-06-15",26.33
"115","2007-06-18",26.25
"116","2007-06-19",26.49
"117","2007-06-20",26.219999
"118","2007-06-21",26.17
"119","2007-06-22",25.82
"120","2007-06-25",25.77
"121","2007-06-26",25.84
"122","2007-06-27",25.92
"123","2007-06-28",26.26
"124","2007-06-29",26.110001
"125","2007-07-02",26.290001
"126","2007-07-03",26.52
"127","2007-07-05",26.25
"128","2007-07-06",26.23
"129","2007-07-09",26.389999
"130","2007-07-10",25.549999
"131","2007-07-11",25.620001
"132","2007-07-12",26.370001
"133","2007-07-13",26.35
"134","2007-07-16",26.02
"135","2007-07-17",25.99
"136","2007-07-18",25.799999
"137","2007-07-19",26.1
"138","2007-07-20",25.57
"139","2007-07-23",25.84
"140","2007-07-24",24.809999
"141","2007-07-25",25.18
"142","2007-07-26",24.34
"143","2007-07-27",23.540001
"144","2007-07-30",23.82
"145","2007-07-31",24.299999
"146","2007-08-01",23.99
"147","2007-08-02",25.49
"148","2007-08-03",23.690001
"149","2007-08-06",25.610001
"150","2007-08-07",24.950001
"151","2007-08-08",24.219999
"152","2007-08-09",23.280001
"153","2007-08-10",23.870001
"154","2007-08-13",24
"155","2007-08-14",23.92
"156","2007-08-15",23.83
"157","2007-08-16",23.940001
"158","2007-08-17",24.85
"159","2007-08-20",24.73
"160","2007-08-21",24.83
"161","2007-08-22",25.040001
"162","2007-08-23",24.959999
"163","2007-08-24",25.290001
"164","2007-08-27",24.92
"165","2007-08-28",23.73
"166","2007-08-29",24.73
"167","2007-08-30",24.389999
"168","2007-08-31",24.469999
"169","2007-09-04",24.950001
"170","2007-09-05",24.790001
"171","2007-09-06",24.42
"172","2007-09-07",24.049999
"173","2007-09-10",24.059999
"174","2007-09-11",24.15
"175","2007-09-12",23.91
"176","2007-09-13",23.91
"177","2007-09-14",23.84
"178","2007-09-17",23.67
"179","2007-09-18",24.530001
"180","2007-09-19",24.790001
"181","2007-09-20",24.33
"182","2007-09-21",24.49
"183","2007-09-24",24.18
"184","2007-09-25",24.16
"185","2007-09-26",24.23
"186","2007-09-27",24.459999
"187","2007-09-28",24.469999
"188","2007-10-01",25
"189","2007-10-02",25.27
"190","2007-10-03",25
"191","2007-10-04",25.129999
"192","2007-10-05",25.66
"193","2007-10-08",25.6
"194","2007-10-09",25.9
"195","2007-10-10",25.360001
"196","2007-10-11",25.27
"197","2007-10-12",25.33
"198","2007-10-15",24.76
"199","2007-10-16",24.309999
"200","2007-10-17",24.549999
"201","2007-10-18",24.129999
"202","2007-10-19",23.139999
"203","2007-10-22",23.610001
"204","2007-10-23",23.68
"205","2007-10-24",23.15
"206","2007-10-25",22.860001
"207","2007-10-26",23.57
"208","2007-10-29",22.99
"209","2007-10-30",22.799999
"210","2007-10-31",23.34
"211","2007-11-01",25.32
"212","2007-11-02",25.110001
"213","2007-11-05",24.98
"214","2007-11-06",25.27
"215","2007-11-07",24.299999
"216","2007-11-08",24.15
"217","2007-11-09",23.84
"218","2007-11-12",24.530001
"219","2007-11-13",25
"220","2007-11-14",24.870001
"221","2007-11-15",24.08
"222","2007-11-16",24.08
"223","2007-11-19",23.950001
"224","2007-11-20",23.780001
"225","2007-11-21",22.860001
"226","2007-11-23",23.43
"227","2007-11-26",22.9
"228","2007-11-27",23.77
"229","2007-11-28",24.9
"230","2007-11-29",24.77
"231","2007-11-30",24.84
"232","2007-12-03",24.58
"233","2007-12-04",24.690001
"234","2007-12-05",25.110001
"235","2007-12-06",25.540001
"236","2007-12-07",25.65
"237","2007-12-10",25.76
"238","2007-12-11",24.23
"239","2007-12-12",24.190001
"240","2007-12-13",24.379999
"241","2007-12-14",23.379999
"242","2007-12-17",23.49
"243","2007-12-18",23.370001
"244","2007-12-19",23.52
"245","2007-12-20",23.360001
"246","2007-12-21",23.780001
"247","2007-12-24",24.370001
"248","2007-12-26",24
"249","2007-12-27",23.83
"250","2007-12-28",23.879999
"251","2007-12-31",23.790001
"252","2008-01-02",23.379999
"253","2008-01-03",23.48
"254","2008-01-04",22.33
"255","2008-01-07",22.309999
"256","2008-01-08",21.67
"257","2008-01-09",22.049999
"258","2008-01-10",22.610001
"259","2008-01-11",22.41
"260","2008-01-14",22.610001
"261","2008-01-15",21.91
"262","2008-01-16",22.26
"263","2008-01-17",21.139999
"264","2008-01-18",20.620001
"265","2008-01-22",20.76
"266","2008-01-23",20.190001
"267","2008-01-24",20.780001
"268","2008-01-25",20.58
"269","2008-01-28",20.85
"270","2008-01-29",22.07
"271","2008-01-30",22.18
"272","2008-01-31",22.620001
"273","2008-02-01",23.379999
"274","2008-02-04",23.43
"275","2008-02-05",22.6
"276","2008-02-06",22.77
"277","2008-02-07",23.18
"278","2008-02-08",22.690001
"279","2008-02-11",22.209999
"280","2008-02-12",23.120001
"281","2008-02-13",23.5
"282","2008-02-14",23.059999
"283","2008-02-15",23.459999
"284","2008-02-19",23.809999
"285","2008-02-20",24.139999
"286","2008-02-21",23.74
"287","2008-02-22",24.09
"288","2008-02-25",24.049999
"289","2008-02-26",24.040001
"290","2008-02-27",24.23
"291","2008-02-28",23.49
"292","2008-02-29",22.91
"293","2008-03-03",22.799999
"294","2008-03-04",22.65
"295","2008-03-05",22.379999
"296","2008-03-06",21.83
"297","2008-03-07",21.76
"298","2008-03-10",21.6
"299","2008-03-11",21.959999
"300","2008-03-12",21.530001
"301","2008-03-13",21.5
"302","2008-03-14",21.09
"303","2008-03-17",20.98
"304","2008-03-18",21.610001
"305","2008-03-19",21.4
"306","2008-03-20",21.77
"307","2008-03-24",21.870001
"308","2008-03-25",21.879999
"309","2008-03-26",21.93
"310","2008-03-27",21.75
"311","2008-03-28",21.76
"312","2008-03-31",22.01
"313","2008-04-01",22.67
"314","2008-04-02",22.77
"315","2008-04-03",23.16
"316","2008-04-04",23.02
"317","2008-04-07",23.129999
"318","2008-04-08",23.200001
"319","2008-04-09",22.879999
"320","2008-04-10",22.9
"321","2008-04-11",22.5
"322","2008-04-14",22.41
"323","2008-04-15",22.58
"324","2008-04-16",23.51
"325","2008-04-17",23.530001
"326","2008-04-18",23.5
"327","2008-04-21",23.15
"328","2008-04-22",22.959999
"329","2008-04-23",22.93
"330","2008-04-24",23.209999
"331","2008-04-25",23.780001
"332","2008-04-28",23.74
"333","2008-04-29",23.68
"334","2008-04-30",23.209999
"335","2008-05-01",24.24
"336","2008-05-02",24.83
"337","2008-05-05",24.709999
"338","2008-05-06",24.719999
"339","2008-05-07",23.91
"340","2008-05-08",23.82
"341","2008-05-09",23.65
"342","2008-05-12",24.09
"343","2008-05-13",23.99
"344","2008-05-14",24.370001
"345","2008-05-15",24.68
"346","2008-05-16",24.530001
"347","2008-05-19",24.67
"348","2008-05-20",24.280001
"349","2008-05-21",23.790001
"350","2008-05-22",24.360001
"351","2008-05-23",24.18
"352","2008-05-27",24.25
"353","2008-05-28",24.34
"354","2008-05-29",24.639999
"355","2008-05-30",24.08
"356","2008-06-02",23.559999
"357","2008-06-03",23.610001
"358","2008-06-04",23.34
"359","2008-06-05",23.65
"360","2008-06-06",22.75
"361","2008-06-09",23.059999
"362","2008-06-10",23.440001
"363","2008-06-11",22.799999
"364","2008-06-12",23.23
"365","2008-06-13",23.290001
"366","2008-06-16",23.58
"367","2008-06-17",22.950001
"368","2008-06-18",22.74
"369","2008-06-19",22.799999
"370","2008-06-20",22.1
"371","2008-06-23",21.75
"372","2008-06-24",21.540001
"373","2008-06-25",21.66
"374","2008-06-26",21.040001
"375","2008-06-27",21.01
"376","2008-06-30",20.450001
"377","2008-07-01",21.049999
"378","2008-07-02",21
"379","2008-07-03",20.93
"380","2008-07-07",20.42
"381","2008-07-08",21.309999
"382","2008-07-09",20.709999
"383","2008-07-10",20.85
"384","2008-07-11",20.68
"385","2008-07-14",20.08
"386","2008-07-15",19.73
"387","2008-07-16",20.92
"388","2008-07-17",21.93
"389","2008-07-18",22.32
"390","2008-07-21",22.18
"391","2008-07-22",23.01
"392","2008-07-23",23.01
"393","2008-07-24",22.02
"394","2008-07-25",21.92
"395","2008-07-28",21.41
"396","2008-07-29",22.129999
"397","2008-07-30",22.440001
"398","2008-07-31",24.16
"399","2008-08-01",23.41
"400","2008-08-04",23.01
"401","2008-08-05",24
"402","2008-08-06",23.58
"403","2008-08-07",23.23
"404","2008-08-08",24.209999
"405","2008-08-11",24.610001
"406","2008-08-12",24.27
"407","2008-08-13",23.93
"408","2008-08-14",24.360001
"409","2008-08-15",24.790001
"410","2008-08-18",24.200001
"411","2008-08-19",23.98
"412","2008-08-20",24.16
"413","2008-08-21",24.09
"414","2008-08-22",24.5
"415","2008-08-25",24.129999
"416","2008-08-26",24.33
"417","2008-08-27",24.52
"418","2008-08-28",25.33
"419","2008-08-29",25.41
"420","2008-09-02",25.709999
"421","2008-09-03",25.75
"422","2008-09-04",25.200001
"423","2008-09-05",25.469999
"424","2008-09-08",26.139999
"425","2008-09-09",25.26
"426","2008-09-10",25.690001
"427","2008-09-11",25.73
"428","2008-09-12",25.709999
"429","2008-09-15",24.799999
"430","2008-09-16",25.08
"431","2008-09-17",23.120001
"432","2008-09-18",24.950001
"433","2008-09-19",26
"434","2008-09-22",24.59
"435","2008-09-23",25.74
"436","2008-09-24",25.690001
"437","2008-09-25",25.540001
"438","2008-09-26",26.07
"439","2008-09-29",24.1
"440","2008-09-30",25.1
"441","2008-10-01",24.58
"442","2008-10-02",23.9
"443","2008-10-03",23.5
"444","2008-10-06",21.889999
"445","2008-10-07",21.290001
"446","2008-10-08",20.99
"447","2008-10-09",14.77
"448","2008-10-10",16.469999
"449","2008-10-13",19.99
"450","2008-10-14",19.77
"451","2008-10-15",17.67
"452","2008-10-16",16.200001
"453","2008-10-17",15.88
"454","2008-10-20",18.459999
"455","2008-10-21",18.110001
"456","2008-10-22",16.67
"457","2008-10-23",15.01
"458","2008-10-24",15.1
"459","2008-10-27",14.1
"460","2008-10-28",15.19
"461","2008-10-29",15.17
"462","2008-10-30",14.66
"463","2008-10-31",15.75
"464","2008-11-03",16.85
"465","2008-11-04",18.35
"466","2008-11-05",17.360001
"467","2008-11-06",16.35
"468","2008-11-07",16.809999
"469","2008-11-10",15.83
"470","2008-11-11",15.42
"471","2008-11-12",13.83
"472","2008-11-13",15.87
"473","2008-11-14",15.04
"474","2008-11-17",13.56
"475","2008-11-18",14.08
"476","2008-11-19",12.5
"477","2008-11-20",9.48
"478","2008-11-21",11.58
"479","2008-11-24",13.46
"480","2008-11-25",14.18
"481","2008-11-26",13.94
"482","2008-11-28",14.9
"483","2008-12-01",13.69
"484","2008-12-02",14.6
"485","2008-12-03",15.03
"486","2008-12-04",14.67
"487","2008-12-05",17.299999
"488","2008-12-08",16.190001
"489","2008-12-09",15.76
"490","2008-12-10",16.1
"491","2008-12-11",14.76
"492","2008-12-12",15.62
"493","2008-12-15",14.91
"494","2008-12-16",17.719999
"495","2008-12-17",17.49
"496","2008-12-18",17.01
"497","2008-12-19",18.139999
"498","2008-12-22",16.91
"499","2008-12-23",16.98
"500","2008-12-24",16.92
"501","2008-12-26",17.07
"502","2008-12-29",16.76
"503","2008-12-30",17.98
"504","2008-12-31",18.6
"505","2009-01-02",18.43
"506","2009-01-05",19.450001
"507","2009-01-06",19.969999
"508","2009-01-07",17.43
"509","2009-01-08",18.190001
"510","2009-01-09",17.25
"511","2009-01-12",16.120001
"512","2009-01-13",16.559999
"513","2009-01-14",15.26
"514","2009-01-15",15.54
"515","2009-01-16",16.209999
"516","2009-01-20",14
"517","2009-01-21",16.27
"518","2009-01-22",14.5
"519","2009-01-23",15.31
"520","2009-01-26",14.59
"521","2009-01-27",15.28
"522","2009-01-28",16.43
"523","2009-01-29",14.78
"524","2009-01-30",14.16
"525","2009-02-02",14.67
"526","2009-02-03",14.24
"527","2009-02-04",14.19
"528","2009-02-05",14.77
"529","2009-02-06",14.99
"530","2009-02-09",14.7
"531","2009-02-10",12.69
"532","2009-02-11",12.98
"533","2009-02-12",13.17
"534","2009-02-13",12.82
"535","2009-02-17",11.32
"536","2009-02-18",11.68
"537","2009-02-19",10.24
"538","2009-02-20",10.59
"539","2009-02-23",9.83
"540","2009-02-24",11.37
"541","2009-02-25",10.58
"542","2009-02-26",11
"543","2009-02-27",10.18
"544","2009-03-02",9.34
"545","2009-03-03",8.67
"546","2009-03-04",9.28
"547","2009-03-05",7.99
"548","2009-03-06",8.11
"549","2009-03-09",8.17
"550","2009-03-10",9.44
"551","2009-03-11",9.93
"552","2009-03-12",10.84
"553","2009-03-13",11.02
"554","2009-03-16",10.47
"555","2009-03-17",11.48
"556","2009-03-18",12.8
"557","2009-03-19",12.09
"558","2009-03-20",11.41
"559","2009-03-23",13.35
"560","2009-03-24",12.69
"561","2009-03-25",12.93
"562","2009-03-26",13.4
"563","2009-03-27",13.11
"564","2009-03-30",11.76
"565","2009-03-31",12.5
"566","2009-04-01",13.11
"567","2009-04-02",13.6
"568","2009-04-03",13.92
"569","2009-04-06",13.64
"570","2009-04-07",13.04
"571","2009-04-08",13.46
"572","2009-04-09",14.67
"573","2009-04-13",14.96
"574","2009-04-14",13.64
"575","2009-04-15",14.77
"576","2009-04-16",14.57
"577","2009-04-17",15.03
"578","2009-04-20",14.02
"579","2009-04-21",15.42
"580","2009-04-22",14.46
"581","2009-04-23",15.1
"582","2009-04-24",15.04
"583","2009-04-27",15.24
"584","2009-04-28",15.3
"585","2009-04-29",16.110001
"586","2009-04-30",16.34
"587","2009-05-01",16.66
"588","2009-05-04",17.719999
"589","2009-05-05",17.75
"590","2009-05-06",18.030001
"591","2009-05-07",17.4
"592","2009-05-08",18.940001
"593","2009-05-11",17.02
"594","2009-05-12",16.91
"595","2009-05-13",16.129999
"596","2009-05-14",16.74
"597","2009-05-15",16.27
"598","2009-05-18",17.5
"599","2009-05-19",17.129999
"600","2009-05-20",16.639999
"601","2009-05-21",16.530001
"602","2009-05-22",16.59
"603","2009-05-26",17.48
"604","2009-05-27",16.23
"605","2009-05-28",16.85
"606","2009-05-29",17.110001
"607","2009-06-01",17.24
"608","2009-06-02",17.6
"609","2009-06-03",16.940001
"610","2009-06-04",17.41
"611","2009-06-05",17.190001
"612","2009-06-08",17.27
"613","2009-06-09",16.950001
"614","2009-06-10",16.790001
"615","2009-06-11",17.01
"616","2009-06-12",16.860001
"617","2009-06-15",16.68
"618","2009-06-16",15.96
"619","2009-06-17",15.52
"620","2009-06-18",15.77
"621","2009-06-19",16.120001
"622","2009-06-22",15.14
"623","2009-06-23",15.39
"624","2009-06-24",15.7
"625","2009-06-25",15.92
"626","2009-06-26",15.94
"627","2009-06-29",15.95
"628","2009-06-30",15.86
"629","2009-07-01",16
"630","2009-07-02",15.04
"631","2009-07-06",15.09
"632","2009-07-07",14.86
"633","2009-07-08",14.8
"634","2009-07-09",15.16
"635","2009-07-10",14.85
"636","2009-07-13",16.030001
"637","2009-07-14",15.89
"638","2009-07-15",16.389999
"639","2009-07-16",16.219999
"640","2009-07-17",16.360001
"641","2009-07-20",17.129999
"642","2009-07-21",17.219999
"643","2009-07-22",17.360001
"644","2009-07-23",18.02
"645","2009-07-24",18.559999
"646","2009-07-27",18.52
"647","2009-07-28",18.32
"648","2009-07-29",18.110001
"649","2009-07-30",18.58
"650","2009-07-31",18.77
"651","2009-08-03",19.040001
"652","2009-08-04",19.9
"653","2009-08-05",19.75
"654","2009-08-06",20.07
"655","2009-08-07",20.610001
"656","2009-08-10",20.120001
"657","2009-08-11",20.25
"658","2009-08-12",21.16
"659","2009-08-13",21.73
"660","2009-08-14",21.34
"661","2009-08-17",20.49
"662","2009-08-18",21.08
"663","2009-08-19",21.23
"664","2009-08-20",21.48
"665","2009-08-21",22.15
"666","2009-08-24",21.98
"667","2009-08-25",22.780001
"668","2009-08-26",22.629999
"669","2009-08-27",22.49
"670","2009-08-28",22.65
"671","2009-08-31",22.530001
"672","2009-09-01",21
"673","2009-09-02",21.02
"674","2009-09-03",21.629999
"675","2009-09-04",21.52
"676","2009-09-08",21.51
"677","2009-09-09",21.889999
"678","2009-09-10",21.889999
"679","2009-09-11",21.92
"680","2009-09-14",21.92
"681","2009-09-15",21.98
"682","2009-09-16",22.889999
"683","2009-09-17",22.49
"684","2009-09-18",22.459999
"685","2009-09-21",22.15
"686","2009-09-22",22.459999
"687","2009-09-23",21.559999
"688","2009-09-24",21.17
"689","2009-09-25",20.83
"690","2009-09-28",21.440001
"691","2009-09-29",21.690001
"692","2009-09-30",21.440001
"693","2009-10-01",20.41
"694","2009-10-02",20.35
"695","2009-10-05",21.110001
"696","2009-10-06",21.530001
"697","2009-10-07",21.65
"698","2009-10-08",21.67
"699","2009-10-09",21.6
"700","2009-10-12",21.92
"701","2009-10-13",21.84
"702","2009-10-14",22.74
"703","2009-10-15",22.49
"704","2009-10-16",21.780001
"705","2009-10-19",22.42
"706","2009-10-20",21.99
"707","2009-10-21",21.309999
"708","2009-10-22",21.9
"709","2009-10-23",21.34
"710","2009-10-26",20.75
"711","2009-10-27",20.5
"712","2009-10-28",19.870001
"713","2009-10-29",21.190001
"714","2009-10-30",19.950001
"715","2009-11-02",20.23
"716","2009-11-03",20.190001
"717","2009-11-04",19.18
"718","2009-11-05",19.200001
"719","2009-11-06",19.530001
"720","2009-11-09",20.360001
"721","2009-11-10",20.23
"722","2009-11-11",20.549999
"723","2009-11-12",19.5
"724","2009-11-13",19.65
"725","2009-11-16",20.059999
"726","2009-11-17",19.799999
"727","2009-11-18",19.549999
"728","2009-11-19",19.129999
"729","2009-11-20",19.08
"730","2009-11-23",19.309999
"731","2009-11-24",19.370001
"732","2009-11-25",19.66
"733","2009-11-27",18.9
"734","2009-11-30",19.040001
"735","2009-12-01",19.02
"736","2009-12-02",19.370001
"737","2009-12-03",18.76
"738","2009-12-04",19.09
"739","2009-12-07",18.879999
"740","2009-12-08",18.629999
"741","2009-12-09",18.639999
"742","2009-12-10",18.92
"743","2009-12-11",19.040001
"744","2009-12-14",19.42
"745","2009-12-15",19.040001
"746","2009-12-16",19.26
"747","2009-12-17",19.280001
"748","2009-12-18",19.15
"749","2009-12-21",19.440001
"750","2009-12-22",19.67
"751","2009-12-23",19.83
"752","2009-12-24",20.040001
"753","2009-12-28",20.08
"754","2009-12-29",20.1
"755","2009-12-30",19.9
"756","2009-12-31",19.52
"757","2010-01-04",19.940001
"758","2010-01-05",20.23
"759","2010-01-06",20.41
"760","2010-01-07",20.860001
"761","2010-01-08",20.58
"762","2010-01-11",20.959999
"763","2010-01-12",20.91
"764","2010-01-13",21.049999
"765","2010-01-14",21.450001
"766","2010-01-15",21.389999
"767","2010-01-19",21.639999
"768","2010-01-20",21.530001
"769","2010-01-21",20.98
"770","2010-01-22",20.190001
"771","2010-01-25",20.33
"772","2010-01-26",19.799999
"773","2010-01-27",19.99
"774","2010-01-28",19.610001
"775","2010-01-29",19.57
"776","2010-02-01",20.1
"777","2010-02-02",20.67
"778","2010-02-03",19.950001
"779","2010-02-04",18.9
"780","2010-02-05",19.219999
"781","2010-02-08",18.73
"782","2010-02-09",19.01
"783","2010-02-10",19.139999
"784","2010-02-11",19.42
"785","2010-02-12",19.52
"786","2010-02-16",20.08
"787","2010-02-17",20.530001
"788","2010-02-18",20.92
"789","2010-02-19",21.01
"790","2010-02-22",21.01
"791","2010-02-23",20.639999
"792","2010-02-24",20.93
"793","2010-02-25",20.780001
"794","2010-02-26",20.809999
"795","2010-03-01",21.309999
"796","2010-03-02",21.299999
"797","2010-03-03",21.35
"798","2010-03-04",21.68
"799","2010-03-05",22.200001
"800","2010-03-08",22.42
"801","2010-03-09",22.48
"802","2010-03-10",22.77
"803","2010-03-11",23.25
"804","2010-03-12",23.4
"805","2010-03-15",23.84
"806","2010-03-16",24.17
"807","2010-03-17",24.43
"808","2010-03-18",24.33
"809","2010-03-19",23.93
"810","2010-03-22",23.889999
"811","2010-03-23",24.190001
"812","2010-03-24",24.18
"813","2010-03-25",24.389999
"814","2010-03-26",24.65
"815","2010-03-29",24.870001
"816","2010-03-30",24.73
"817","2010-03-31",24.77
"818","2010-04-01",25.17
"819","2010-04-05",25.34
"820","2010-04-06",25.6
"821","2010-04-07",25.360001
"822","2010-04-08",25.43
"823","2010-04-09",25.530001
"824","2010-04-12",25.540001
"825","2010-04-13",25.59
"826","2010-04-14",26.41
"827","2010-04-15",26.07
"828","2010-04-16",25.32
"829","2010-04-19",25.48
"830","2010-04-20",25.889999
"831","2010-04-21",25.65
"832","2010-04-22",25.51
"833","2010-04-23",25.91
"834","2010-04-26",25.639999
"835","2010-04-27",24.27
"836","2010-04-28",24.280001
"837","2010-04-29",24.709999
"838","2010-04-30",24.469999
"839","2010-05-03",24.360001
"840","2010-05-04",23.57
"841","2010-05-05",23.58
"842","2010-05-06",22.66
"843","2010-05-07",22.440001
"844","2010-05-10",24.32
"845","2010-05-11",24.049999
"846","2010-05-12",24.309999
"847","2010-05-13",23.57
"848","2010-05-14",22.709999
"849","2010-05-17",22.59
"850","2010-05-18",22.07
"851","2010-05-19",22.049999
"852","2010-05-20",21.51
"853","2010-05-21",22.459999
"854","2010-05-24",22.08
"855","2010-05-25",22.190001
"856","2010-05-26",22.4
"857","2010-05-27",23.52
"858","2010-05-28",23.1
"859","2010-06-01",22.620001
"860","2010-06-02",23.4
"861","2010-06-03",23.26
"862","2010-06-04",22.280001
"863","2010-06-07",21.73
"864","2010-06-08",22.280001
"865","2010-06-09",22.139999
"866","2010-06-10",23.059999
"867","2010-06-11",23.290001
"868","2010-06-14",23.35
"869","2010-06-15",23.82
"870","2010-06-16",23.43
"871","2010-06-17",23.360001
"872","2010-06-18",23.58
"873","2010-06-21",23.440001
"874","2010-06-22",22.959999
"875","2010-06-23",22.74
"876","2010-06-24",22.33
"877","2010-06-25",22.690001
"878","2010-06-28",22.790001
"879","2010-06-29",21.91
"880","2010-06-30",21.700001
"881","2010-07-01",21.34
"882","2010-07-02",21.26
"883","2010-07-06",21.299999
"884","2010-07-07",21.950001
"885","2010-07-08",22.4
"886","2010-07-09",22.66
"887","2010-07-12",22.51
"888","2010-07-13",22.889999
"889","2010-07-14",22.440001
"890","2010-07-15",22.459999
"891","2010-07-16",21.73
"892","2010-07-19",21.719999
"893","2010-07-20",22.15
"894","2010-07-21",21.799999
"895","2010-07-22",21.809999
"896","2010-07-23",22.459999
"897","2010-07-26",22.32
"898","2010-07-27",22.879999
"899","2010-07-28",22.389999
"900","2010-07-29",22.74
"901","2010-07-30",22.82
"902","2010-08-02",23.24
"903","2010-08-03",22.73
"904","2010-08-04",21.83
"905","2010-08-05",21.879999
"906","2010-08-06",21.809999
"907","2010-08-09",22.309999
"908","2010-08-10",21.92
"909","2010-08-11",20.92
"910","2010-08-12",20.780001
"911","2010-08-13",20.809999
"912","2010-08-16",20.719999
"913","2010-08-17",21.030001
"914","2010-08-18",21.01
"915","2010-08-19",20.43
"916","2010-08-20",20.33
"917","2010-08-23",20.41
"918","2010-08-24",19.809999
"919","2010-08-25",19.58
"920","2010-08-26",19.450001
"921","2010-08-27",20.209999
"922","2010-08-30",19.6
"923","2010-08-31",20.049999
"924","2010-09-01",20.93
"925","2010-09-02",21.450001
"926","2010-09-03",22.27
"927","2010-09-07",21.290001
"928","2010-09-08",21.389999
"929","2010-09-09",21.67
"930","2010-09-10",21.870001
"931","2010-09-13",22.24
"932","2010-09-14",22.17
"933","2010-09-15",22.15
"934","2010-09-16",22.120001
"935","2010-09-17",22.200001
"936","2010-09-20",22.639999
"937","2010-09-21",22.52
"938","2010-09-22",22.200001
"939","2010-09-23",21.9
"940","2010-09-24",22.4
"941","2010-09-27",22.15
"942","2010-09-28",22.35
"943","2010-09-29",22.25
"944","2010-09-30",22.15
"945","2010-10-01",22.040001
"946","2010-10-04",21.799999
"947","2010-10-05",22.5
"948","2010-10-06",22.450001
"949","2010-10-07",22.34
"950","2010-10-08",22.370001
"951","2010-10-11",22.299999
"952","2010-10-12",22.25
"953","2010-10-13",22.549999
"954","2010-10-14",22.52
"955","2010-10-15",22.52
"956","2010-10-18",22.84
"957","2010-10-19",22.27
"958","2010-10-20",22.27
"959","2010-10-21",22.450001
"960","2010-10-22",22.42
"961","2010-10-25",22.35
"962","2010-10-26",22.42
"963","2010-10-27",22.84
"964","2010-10-28",22.77
"965","2010-10-29",22.42
"966","2010-11-01",22.469999
"967","2010-11-02",22.82
"968","2010-11-03",22.07
"969","2010-11-04",22.92
"970","2010-11-05",22.879999
"971","2010-11-08",22.35
"972","2010-11-09",21.74
"973","2010-11-10",22.110001
"974","2010-11-11",22.08
