"","date","SOS"
"166","2017-12-21",57.599998
"167","2017-12-22",58
"168","2017-12-26",56.5
"169","2017-12-27",56.299999
"170","2017-12-28",58.299999
"171","2017-12-29",57.200001
"172","2018-01-02",62.700001
"173","2018-01-03",61.099998
"174","2018-01-04",61.200001
"175","2018-01-05",63.299999
"176","2018-01-08",60.200001
"177","2018-01-09",61.200001
"178","2018-01-10",61.5
"179","2018-01-11",58.900002
"180","2018-01-12",55.900002
"181","2018-01-16",54.799999
"182","2018-01-17",55.099998
"183","2018-01-18",55.5
"184","2018-01-19",54.5
"185","2018-01-22",55.5
"186","2018-01-23",56
"187","2018-01-24",59.400002
"188","2018-01-25",59.5
"189","2018-01-26",59.400002
"190","2018-01-29",58.099998
"191","2018-01-30",55.200001
"192","2018-01-31",57.400002
"193","2018-02-01",54.799999
"194","2018-02-02",51.599998
"195","2018-02-05",48.200001
"196","2018-02-06",48.200001
"197","2018-02-07",47.700001
"198","2018-02-08",46.599998
"199","2018-02-09",45.5
"200","2018-02-12",46.200001
"201","2018-02-13",46.299999
"202","2018-02-14",47.599998
"203","2018-02-15",51.700001
"204","2018-02-16",50.599998
"205","2018-02-20",49
"206","2018-02-21",50.099998
"207","2018-02-22",49.400002
"208","2018-02-23",48.799999
"209","2018-02-26",47.400002
"210","2018-02-27",49.5
"211","2018-02-28",46.700001
"212","2018-03-01",49.200001
"213","2018-03-02",51.599998
"214","2018-03-05",50.200001
"215","2018-03-06",49.700001
"216","2018-03-07",49.299999
"217","2018-03-08",52.299999
"218","2018-03-09",54.400002
"219","2018-03-12",55.900002
"220","2018-03-13",53.599998
"221","2018-03-14",52.099998
"222","2018-03-15",53.400002
"223","2018-03-16",53.799999
"224","2018-03-19",53.599998
"225","2018-03-20",52
"226","2018-03-21",52
"227","2018-03-22",51
"228","2018-03-23",47.299999
"229","2018-03-26",48
"230","2018-03-27",47.299999
"231","2018-03-28",48.099998
"232","2018-03-29",49.799999
"233","2018-04-02",49.5
"234","2018-04-03",48.799999
"235","2018-04-04",45.799999
"236","2018-04-05",42.5
"237","2018-04-06",40.799999
"238","2018-04-09",40.099998
"239","2018-04-10",41
"240","2018-04-11",41
"241","2018-04-12",41.799999
"242","2018-04-13",45.299999
"243","2018-04-16",43.099998
"244","2018-04-17",44.900002
"245","2018-04-18",44.099998
"246","2018-04-19",43.099998
"247","2018-04-20",43.5
"248","2018-04-23",41.799999
"249","2018-04-24",41.700001
"250","2018-04-25",39
"251","2018-04-26",40.799999
"252","2018-04-27",41.400002
"253","2018-04-30",41.400002
"254","2018-05-01",40.299999
"255","2018-05-02",41
"256","2018-05-03",41.799999
"257","2018-05-04",42.5
"258","2018-05-07",42.099998
"259","2018-05-08",41.5
"260","2018-05-09",41.799999
"261","2018-05-10",41.299999
"262","2018-05-11",42.799999
"263","2018-05-14",42.099998
"264","2018-05-15",40.299999
"265","2018-05-16",37.900002
"266","2018-05-17",38.400002
"267","2018-05-18",38.099998
"268","2018-05-21",36.700001
"269","2018-05-22",33.5
"270","2018-05-23",29.5
"271","2018-05-24",32.900002
"272","2018-05-25",31.5
"273","2018-05-29",30.1
"274","2018-05-30",29.5
"275","2018-05-31",31.299999
"276","2018-06-01",31.1
"277","2018-06-04",33.799999
"278","2018-06-05",33.400002
"279","2018-06-06",31.799999
"280","2018-06-07",30.6
"281","2018-06-08",26.5
"282","2018-06-11",29.4
"283","2018-06-12",29.5
"284","2018-06-13",29.299999
"285","2018-06-14",30
"286","2018-06-15",29.6
"287","2018-06-18",28
"288","2018-06-19",27.5
"289","2018-06-20",26.700001
"290","2018-06-21",26.299999
"291","2018-06-22",25.700001
"292","2018-06-25",24
"293","2018-06-26",25.1
"294","2018-06-27",24.200001
"295","2018-06-28",24.299999
"296","2018-06-29",21.700001
"297","2018-07-02",21.6
"298","2018-07-03",22.299999
"299","2018-07-05",21.9
"300","2018-07-06",21.5
"301","2018-07-09",21.700001
"302","2018-07-10",20.9
"303","2018-07-11",20.4
"304","2018-07-12",20.4
"305","2018-07-13",19.799999
"306","2018-07-16",18.4
"307","2018-07-17",21.5
"308","2018-07-18",21
"309","2018-07-19",19.6
"310","2018-07-20",19.700001
"311","2018-07-23",19.4
"312","2018-07-24",19.6
"313","2018-07-25",19.9
"314","2018-07-26",19.700001
"315","2018-07-27",19.4
"316","2018-07-30",18.799999
"317","2018-07-31",17.5
"318","2018-08-01",18.1
"319","2018-08-02",17.799999
"320","2018-08-03",18.5
"321","2018-08-06",17.299999
"322","2018-08-07",17.5
"323","2018-08-08",17.5
"324","2018-08-09",17.1
"325","2018-08-10",17.1
"326","2018-08-13",17.5
"327","2018-08-14",18.6
"328","2018-08-15",21.6
"329","2018-08-16",28.1
"330","2018-08-17",28.9
"331","2018-08-20",28.6
"332","2018-08-21",27.200001
"333","2018-08-22",24.799999
"334","2018-08-23",23.700001
"335","2018-08-24",22.4
"336","2018-08-27",25
"337","2018-08-28",24.700001
"338","2018-08-29",26
"339","2018-08-30",25.4
"340","2018-08-31",25.799999
"341","2018-09-04",24.9
"342","2018-09-05",24
"343","2018-09-06",23.299999
"344","2018-09-07",24.299999
"345","2018-09-10",23.799999
"346","2018-09-11",23.799999
"347","2018-09-12",22.700001
"348","2018-09-13",23.5
"349","2018-09-14",22.4
"350","2018-09-17",22.700001
"351","2018-09-18",23.799999
"352","2018-09-19",24.6
"353","2018-09-20",25.200001
"354","2018-09-21",25.700001
"355","2018-09-24",25.700001
"356","2018-09-25",25.200001
"357","2018-09-26",26.4
"358","2018-09-27",26.5
"359","2018-09-28",28.6
"360","2018-10-01",29.4
"361","2018-10-02",29.200001
"362","2018-10-03",29.9
"363","2018-10-04",26.1
"364","2018-10-05",25.6
"365","2018-10-08",24.799999
"366","2018-10-09",24.5
"367","2018-10-10",26.299999
"368","2018-10-11",24.700001
"369","2018-10-12",24.6
"370","2018-10-15",23.700001
"371","2018-10-16",24.700001
"372","2018-10-17",24.9
"373","2018-10-18",24.799999
"374","2018-10-19",24.200001
"375","2018-10-22",23.799999
"376","2018-10-23",23.4
"377","2018-10-24",23.4
"378","2018-10-25",24.200001
"379","2018-10-26",25
"380","2018-10-29",24.5
"381","2018-10-30",24
"382","2018-10-31",24.9
"383","2018-11-01",25.5
"384","2018-11-02",24.5
"385","2018-11-05",24.9
"386","2018-11-06",24.6
"387","2018-11-07",25
"388","2018-11-08",25.200001
"389","2018-11-09",24.6
"390","2018-11-12",24.6
"391","2018-11-13",25
"392","2018-11-14",24.9
"393","2018-11-15",23.299999
"394","2018-11-16",23.799999
"395","2018-11-19",22.299999
"396","2018-11-20",21.5
"397","2018-11-21",19.6
"398","2018-11-23",19.1
"399","2018-11-26",19
"400","2018-11-27",18.1
"401","2018-11-28",16.9
"402","2018-11-29",16.4
"403","2018-11-30",16.700001
"404","2018-12-03",16.9
"405","2018-12-04",16.4
"406","2018-12-06",16.5
"407","2018-12-07",16.1
"408","2018-12-10",16.4
"409","2018-12-11",15.8
"410","2018-12-12",15.9
"411","2018-12-13",15.5
"412","2018-12-14",14.9
"413","2018-12-17",14.9
"414","2018-12-18",14.7
"415","2018-12-19",12.1
"416","2018-12-20",11.6
"417","2018-12-21",12.1
"418","2018-12-24",11.7
"419","2018-12-26",11.2
"420","2018-12-27",10.6
"421","2018-12-28",11.1
"422","2018-12-31",10.2
"423","2019-01-02",11.8
"424","2019-01-03",11.4
"425","2019-01-04",10.9
"426","2019-01-07",11.1
"427","2019-01-08",11
"428","2019-01-09",11.3
"429","2019-01-10",11.3
"430","2019-01-11",10.6
"431","2019-01-14",11.5
"432","2019-01-15",11.4
"433","2019-01-16",11.2
"434","2019-01-17",12.9
"435","2019-01-18",13.9
"436","2019-01-22",13.8
"437","2019-01-23",13
"438","2019-01-24",12.6
"439","2019-01-25",12.8
"440","2019-01-28",12.56
"441","2019-01-29",12.8
"442","2019-01-30",12.3
"443","2019-01-31",12.4
"444","2019-02-01",12.2
"445","2019-02-04",12.3
"446","2019-02-05",12
"447","2019-02-06",11.95
"448","2019-02-07",11.8
"449","2019-02-08",11.9
"450","2019-02-11",11.5
"451","2019-02-12",12
"452","2019-02-13",11.8
"453","2019-02-14",12
"454","2019-02-15",11.8
"455","2019-02-19",11.4
"456","2019-02-20",11.4
"457","2019-02-21",11.8
"458","2019-02-22",11.9
"459","2019-02-25",13.4
"460","2019-02-26",13.3
"461","2019-02-27",12.4
"462","2019-02-28",12.2
"463","2019-03-01",12.3
"464","2019-03-04",12.5
"465","2019-03-05",16.5
"466","2019-03-06",14.6
"467","2019-03-07",14.6
"468","2019-03-08",12.8
"469","2019-03-11",13.3
"470","2019-03-12",13.4
"471","2019-03-13",14.2
"472","2019-03-14",13.1
"473","2019-03-15",13.1
"474","2019-03-18",12.3
"475","2019-03-19",12.5
"476","2019-03-20",11.5
"477","2019-03-21",10.8
"478","2019-03-22",11.2
"479","2019-03-25",10.8
"480","2019-03-26",11
"481","2019-03-27",11.2
"482","2019-03-28",10.7
"483","2019-03-29",11.1
"484","2019-04-01",10.6
"485","2019-04-02",10.5
"486","2019-04-03",10.5
"487","2019-04-04",10.2
"488","2019-04-05",11
"489","2019-04-08",11.1
"490","2019-04-09",11
"491","2019-04-10",10.8
"492","2019-04-11",11.5
"493","2019-04-12",11
"494","2019-04-15",10.4
"495","2019-04-16",8.8
"496","2019-04-17",8.8
"497","2019-04-18",9.6
"498","2019-04-22",9.69
"499","2019-04-23",9.4
"500","2019-04-24",9
"501","2019-04-25",8.88
"502","2019-04-26",8.5
"503","2019-04-29",8.9
"504","2019-04-30",7.59
"505","2019-05-01",8.43
"506","2019-05-02",8.72
"507","2019-05-03",8.74
"508","2019-05-06",8.32
"509","2019-05-07",8.28
"510","2019-05-08",8.01
"511","2019-05-09",7.5
"512","2019-05-10",7.13
"513","2019-05-13",6.97
"514","2019-05-14",6.43
"515","2019-05-15",6.5
"516","2019-05-16",6.55
"517","2019-05-17",4.1
"518","2019-05-20",3.6
"519","2019-05-21",3.1
"520","2019-05-22",2.8
"521","2019-05-23",2.3
"522","2019-05-24",3.07
"523","2019-05-28",5.3
"524","2019-05-29",4.79
"525","2019-05-30",5.15
"526","2019-05-31",5.75
"527","2019-06-03",4.77
"528","2019-06-04",4.02
"529","2019-06-05",4.14
"530","2019-06-06",3.72
"531","2019-06-07",3.4
"532","2019-06-10",3.4
"533","2019-06-11",3.53
"534","2019-06-12",3.42
"535","2019-06-13",3.85
"536","2019-06-14",4.82
"537","2019-06-17",5.7
"538","2019-06-18",5.35
"539","2019-06-19",5.2
"540","2019-06-20",5.4
"541","2019-06-21",5.47
"542","2019-06-24",5.5
"543","2019-06-25",5.3
"544","2019-06-26",5.11
"545","2019-06-27",4.65
"546","2019-06-28",5.04
"547","2019-07-01",4.6
"548","2019-07-02",4.6
"549","2019-07-03",4.34
"550","2019-07-05",4.05
"551","2019-07-08",3.81
"552","2019-07-09",4.1
"553","2019-07-10",3.9
"554","2019-07-11",4.05
"555","2019-07-12",4.06
"556","2019-07-15",3.95
"557","2019-07-16",3.99
"558","2019-07-17",3.99
"559","2019-07-18",3.65
"560","2019-07-19",3.68
"561","2019-07-22",4
"562","2019-07-23",3.75
"563","2019-07-24",3.83
"564","2019-07-25",4
"565","2019-07-26",4.01
"566","2019-07-29",4.08
"567","2019-07-30",4.07
"568","2019-07-31",4.3
"569","2019-08-01",4.32
"570","2019-08-02",4.75
"571","2019-08-05",4.93
"572","2019-08-06",5
"573","2019-08-07",4.75
"574","2019-08-08",4.8
"575","2019-08-09",5.22
"576","2019-08-12",5.5
"577","2019-08-13",5.7
"578","2019-08-14",5.57
"579","2019-08-15",5.7
"580","2019-08-16",5.89
"581","2019-08-19",6.49
"582","2019-08-20",6.61
"583","2019-08-21",6.8
"584","2019-08-22",7.49
"585","2019-08-23",7.86
"586","2019-08-26",6.7
"587","2019-08-27",6.3
"588","2019-08-28",6.01
"589","2019-08-29",6.48
"590","2019-08-30",7.07
"591","2019-09-03",7.07
"592","2019-09-04",6.3
"593","2019-09-05",6.55
"594","2019-09-06",6.88
"595","2019-09-09",6.2
"596","2019-09-10",6.24
"597","2019-09-11",6.3
"598","2019-09-12",6.5
"599","2019-09-13",6.79
"600","2019-09-16",6.75
"601","2019-09-17",6.12
"602","2019-09-18",6.3
"603","2019-09-19",6.28
"604","2019-09-20",6.18
"605","2019-09-23",6.1
"606","2019-09-24",5.31
"607","2019-09-25",5
"608","2019-09-26",4.73
"609","2019-09-27",4.76
"610","2019-09-30",5.2
"611","2019-10-01",5
"612","2019-10-02",4.31
"613","2019-10-03",4.3
"614","2019-10-04",4.05
"615","2019-10-07",4.1
"616","2019-10-08",4
"617","2019-10-09",3.46
"618","2019-10-10",3.49
"619","2019-10-11",3.31
"620","2019-10-14",3.1
"621","2019-10-15",3.2
"622","2019-10-16",3.25
"623","2019-10-17",3.6
"624","2019-10-18",3.3
"625","2019-10-21",3.1
"626","2019-10-22",2.94
"627","2019-10-23",2.89
"628","2019-10-24",2.88
"629","2019-10-25",2.8
"630","2019-10-28",2.89
"631","2019-10-29",2.7
"632","2019-10-30",2.7
"633","2019-10-31",2.84
"634","2019-11-01",2.76
"635","2019-11-04",3.11
"636","2019-11-05",3.33
"637","2019-11-06",2.8
"638","2019-11-07",2.98
"639","2019-11-08",3.15
"640","2019-11-11",2.82
"641","2019-11-12",2.92
"642","2019-11-13",2.93
"643","2019-11-14",2.9
"644","2019-11-15",3
"645","2019-11-18",2.8
"646","2019-11-19",2.9
"647","2019-11-20",2.8
"648","2019-11-21",2.69
"649","2019-11-22",2.4
"650","2019-11-25",2.21
"651","2019-11-26",2.41
"652","2019-11-27",2.49
"653","2019-11-29",2.75
"654","2019-12-02",2.68
"655","2019-12-03",2.25
"656","2019-12-04",1.91
"657","2019-12-05",1.77
"658","2019-12-06",1.685
"659","2019-12-09",1.66
"660","2019-12-10",1.632
"661","2019-12-11",1.592
"662","2019-12-12",1.667
"663","2019-12-13",1.84
"664","2019-12-16",1.9
"665","2019-12-17",1.81
"666","2019-12-18",2.062
"667","2019-12-19",2.13
"668","2019-12-20",2
"669","2019-12-23",1.922
"670","2019-12-24",1.83
"671","2019-12-26",3.9
"672","2019-12-27",3.81
"673","2019-12-30",3.53
"674","2019-12-31",3.69
"675","2020-01-02",3.68
"676","2020-01-03",3.3
"677","2020-01-06",2.75
"678","2020-01-07",2.7
"679","2020-01-08",2.67
"680","2020-01-09",2.84
"681","2020-01-10",2.6
"682","2020-01-13",2.59
"683","2020-01-14",2.68
"684","2020-01-15",2.65
"685","2020-01-16",2.5
"686","2020-01-17",2.28
"687","2020-01-21",2.27
"688","2020-01-22",2.204
"689","2020-01-23",2.19
"690","2020-01-24",1.921
"691","2020-01-27",1.77
"692","2020-01-28",1.94
"693","2020-01-29",1.83
"694","2020-01-30",1.9
"695","2020-01-31",1.75
"696","2020-02-03",1.67
"697","2020-02-04",1.75
"698","2020-02-05",1.66
"699","2020-02-06",1.52
"700","2020-02-07",1.61
"701","2020-02-10",1.7
"702","2020-02-11",1.7
"703","2020-02-12",1.71
"704","2020-02-13",1.715
"705","2020-02-14",1.75
"706","2020-02-18",1.826
"707","2020-02-19",1.93
"708","2020-02-20",2.05
"709","2020-02-21",2
"710","2020-02-24",1.98
"711","2020-02-25",1.89
"712","2020-02-26",1.863
"713","2020-02-27",1.729
"714","2020-02-28",1.67
"715","2020-03-02",1.67
"716","2020-03-03",1.61
"717","2020-03-04",1.61
"718","2020-03-05",1.58
"719","2020-03-06",1.6
"720","2020-03-09",1.439
"721","2020-03-10",1.35
"722","2020-03-11",0.83
"723","2020-03-12",0.608
"724","2020-03-13",0.711
"725","2020-03-16",0.7
"726","2020-03-17",0.73
"727","2020-03-18",0.588
"728","2020-03-19",0.692
"729","2020-03-20",0.83
"730","2020-03-23",1
"731","2020-03-24",1.1
"732","2020-03-25",1.47
"733","2020-03-26",1.34
"734","2020-03-27",1.26
"735","2020-03-30",1.155
"736","2020-03-31",1.5
"737","2020-04-01",1.36
"738","2020-04-02",1.17
"739","2020-04-03",1.01
"740","2020-04-06",1.06
"741","2020-04-07",1.046
"742","2020-04-08",1.005
"743","2020-04-09",0.98
"744","2020-04-13",0.88
"745","2020-04-14",1.17
"746","2020-04-15",1.11
"747","2020-04-16",0.99
"748","2020-04-17",1
"749","2020-04-20",0.995
"750","2020-04-21",0.987
"751","2020-04-22",1
"752","2020-04-23",1.03
"753","2020-04-24",1.071
"754","2020-04-27",1.02
"755","2020-04-28",1.04
"756","2020-04-29",0.991
"757","2020-04-30",0.97
"758","2020-05-01",0.941
"759","2020-05-04",0.94
"760","2020-05-05",0.94
"761","2020-05-06",1.65
"762","2020-05-07",1.71
"763","2020-05-08",1.7
"764","2020-05-11",1.59
"765","2020-05-12",1.52
"766","2020-05-13",1.32
"767","2020-05-14",1.11
"768","2020-05-15",1.26
"769","2020-05-18",1.33
"770","2020-05-19",1.4
"771","2020-05-20",1.34
"772","2020-05-21",1.31
"773","2020-05-22",1.28
"774","2020-05-26",1.28
"775","2020-05-27",1.23
"776","2020-05-28",1.39
"777","2020-05-29",1.25
"778","2020-06-01",1.32
"779","2020-06-02",1.33
"780","2020-06-03",1.37
"781","2020-06-04",1.34
"782","2020-06-05",1.38
"783","2020-06-08",1.4
"784","2020-06-09",1.58
"785","2020-06-10",1.78
"786","2020-06-11",1.65
"787","2020-06-12",2.83
"788","2020-06-15",2.34
"789","2020-06-16",2.12
"790","2020-06-17",2.7
"791","2020-06-18",2.33
"792","2020-06-19",2.65
"793","2020-06-22",2.47
"794","2020-06-23",3.48
"795","2020-06-24",3.3
"796","2020-06-25",3.25
"797","2020-06-26",2.77
"798","2020-06-29",2.92
"799","2020-06-30",2.78
"800","2020-07-01",2.89
"801","2020-07-02",3.15
"802","2020-07-06",3.31
"803","2020-07-07",3.48
"804","2020-07-08",3.6
"805","2020-07-09",3.41
"806","2020-07-10",3.01
"807","2020-07-13",2.97
"808","2020-07-14",2.9
"809","2020-07-15",3.06
"810","2020-07-16",3.18
"811","2020-07-17",3.05
"812","2020-07-20",2.45
"813","2020-07-21",2.03
"814","2020-07-22",2.16
"815","2020-07-23",2.15
"816","2020-07-24",1.89
"817","2020-07-27",2.06
"818","2020-07-28",2.13
"819","2020-07-29",2.69
"820","2020-07-30",2.74
"821","2020-07-31",2.418
"822","2020-08-03",2.425
"823","2020-08-04",2.31
"824","2020-08-05",2.14
"825","2020-08-06",2.21
"826","2020-08-07",2.11
"827","2020-08-10",2.16
"828","2020-08-11",2.25
"829","2020-08-12",2.07
"830","2020-08-13",1.91
"831","2020-08-14",2.05
"832","2020-08-17",2.05
"833","2020-08-18",1.82
"834","2020-08-19",1.65
"835","2020-08-20",1.88
"836","2020-08-21",1.83
"837","2020-08-24",1.74
"838","2020-08-25",1.93
"839","2020-08-26",1.89
"840","2020-08-27",1.8
"841","2020-08-28",1.87
"842","2020-08-31",2.01
"843","2020-09-01",1.893
"844","2020-09-02",1.84
"845","2020-09-03",1.7
"846","2020-09-04",1.62
"847","2020-09-08",1.5
"848","2020-09-09",1.67
"849","2020-09-10",1.78
"850","2020-09-11",1.74
"851","2020-09-14",1.8
"852","2020-09-15",1.79
"853","2020-09-16",1.77
"854","2020-09-17",1.74
"855","2020-09-18",1.84
"856","2020-09-21",1.61
"857","2020-09-22",1.61
"858","2020-09-23",1.6
"859","2020-09-24",1.68
"860","2020-09-25",1.77
"861","2020-09-28",1.896
"862","2020-09-29",1.88
"863","2020-09-30",1.87
"864","2020-10-01",1.952
"865","2020-10-02",2.02
"866","2020-10-05",1.97
"867","2020-10-06",1.88
"868","2020-10-07",2.02
"869","2020-10-08",1.89
"870","2020-10-09",1.96
"871","2020-10-12",2.11
"872","2020-10-13",2.69
"873","2020-10-14",2.79
"874","2020-10-15",2.73
"875","2020-10-16",2.11
"876","2020-10-19",2.23
"877","2020-10-20",2.59
"878","2020-10-21",2.55
"879","2020-10-22",2.495
"880","2020-10-23",2.53
"881","2020-10-26",2.42
"882","2020-10-27",2.25
"883","2020-10-28",1.99
"884","2020-10-29",2.03
"885","2020-10-30",1.92
"886","2020-11-02",1.9
"887","2020-11-03",1.83
"888","2020-11-04",1.69
"889","2020-11-05",1.72
"890","2020-11-06",1.75
"891","2020-11-09",2.01
"892","2020-11-10",2.18
"893","2020-11-11",2.09
"894","2020-11-12",2.13
"895","2020-11-13",2.03
"896","2020-11-16",2.17
"897","2020-11-17",2.11
"898","2020-11-18",2.06
"899","2020-11-19",2.01
"900","2020-11-20",1.91
"901","2020-11-23",1.9
"902","2020-11-24",2.07
"903","2020-11-25",2.06
"904","2020-11-27",2
