"","date","MCRI"
"248","2007-12-26",25.09
"249","2007-12-27",24.23
"250","2007-12-28",24.08
"251","2007-12-31",24.08
"252","2008-01-02",22.83
"253","2008-01-03",22.43
"254","2008-01-04",21.07
"255","2008-01-07",21.549999
"256","2008-01-08",21.16
"257","2008-01-09",20.91
"258","2008-01-10",20.4
"259","2008-01-11",20.16
"260","2008-01-14",20.110001
"261","2008-01-15",18.870001
"262","2008-01-16",19.280001
"263","2008-01-17",18.6
"264","2008-01-18",19.049999
"265","2008-01-22",19.040001
"266","2008-01-23",20.85
"267","2008-01-24",20.299999
"268","2008-01-25",19.799999
"269","2008-01-28",20.690001
"270","2008-01-29",20.559999
"271","2008-01-30",20.75
"272","2008-01-31",21.370001
"273","2008-02-01",22.040001
"274","2008-02-04",21.129999
"275","2008-02-05",20.959999
"276","2008-02-06",20.219999
"277","2008-02-07",20.459999
"278","2008-02-08",19.73
"279","2008-02-11",19.030001
"280","2008-02-12",19.23
"281","2008-02-13",19.91
"282","2008-02-14",19.67
"283","2008-02-15",19.040001
"284","2008-02-19",19.360001
"285","2008-02-20",19.23
"286","2008-02-21",17.25
"287","2008-02-22",17.1
"288","2008-02-25",16.93
"289","2008-02-26",16.860001
"290","2008-02-27",16.950001
"291","2008-02-28",16.780001
"292","2008-02-29",16.620001
"293","2008-03-03",16.290001
"294","2008-03-04",16.049999
"295","2008-03-05",16.51
"296","2008-03-06",16.17
"297","2008-03-07",16.049999
"298","2008-03-10",16.02
"299","2008-03-11",16.799999
"300","2008-03-12",16.120001
"301","2008-03-13",17.450001
"302","2008-03-14",16.84
"303","2008-03-17",16.9
"304","2008-03-18",17.389999
"305","2008-03-19",17.41
"306","2008-03-20",17.889999
"307","2008-03-24",18.700001
"308","2008-03-25",18.82
"309","2008-03-26",18.27
"310","2008-03-27",18.209999
"311","2008-03-28",18.16
"312","2008-03-31",17.709999
"313","2008-04-01",18.620001
"314","2008-04-02",18.889999
"315","2008-04-03",18.790001
"316","2008-04-04",18.190001
"317","2008-04-07",18.049999
"318","2008-04-08",18.049999
"319","2008-04-09",17.9
"320","2008-04-10",17.75
"321","2008-04-11",17.389999
"322","2008-04-14",17.17
"323","2008-04-15",16.370001
"324","2008-04-16",16.790001
"325","2008-04-17",16.959999
"326","2008-04-18",17.76
"327","2008-04-21",17.549999
"328","2008-04-22",17.18
"329","2008-04-23",17.26
"330","2008-04-24",13.81
"331","2008-04-25",13.96
"332","2008-04-28",12.68
"333","2008-04-29",12.99
"334","2008-04-30",13.24
"335","2008-05-01",13.6
"336","2008-05-02",13.48
"337","2008-05-05",13.67
"338","2008-05-06",13.96
"339","2008-05-07",14.25
"340","2008-05-08",13.66
"341","2008-05-09",13.54
"342","2008-05-12",13.82
"343","2008-05-13",14.01
"344","2008-05-14",14.18
"345","2008-05-15",14.43
"346","2008-05-16",14.12
"347","2008-05-19",14.07
"348","2008-05-20",13.92
"349","2008-05-21",13.49
"350","2008-05-22",13.73
"351","2008-05-23",13.81
"352","2008-05-27",13.97
"353","2008-05-28",13.98
"354","2008-05-29",13.97
"355","2008-05-30",13.85
"356","2008-06-02",13.48
"357","2008-06-03",13.13
"358","2008-06-04",12.99
"359","2008-06-05",13.85
"360","2008-06-06",13.05
"361","2008-06-09",12.88
"362","2008-06-10",12.76
"363","2008-06-11",12.3
"364","2008-06-12",12.52
"365","2008-06-13",12.9
"366","2008-06-16",13.46
"367","2008-06-17",13.4
"368","2008-06-18",13.31
"369","2008-06-19",13.43
"370","2008-06-20",13.19
"371","2008-06-23",13.08
"372","2008-06-24",12.1
"373","2008-06-25",12.45
"374","2008-06-26",11.93
"375","2008-06-27",11.64
"376","2008-06-30",11.8
"377","2008-07-01",11.87
"378","2008-07-02",11.01
"379","2008-07-03",11
"380","2008-07-07",10.7
"381","2008-07-08",11.54
"382","2008-07-09",11.15
"383","2008-07-10",10.76
"384","2008-07-11",11.06
"385","2008-07-14",10.53
"386","2008-07-15",11.05
"387","2008-07-16",11.77
"388","2008-07-17",12.36
"389","2008-07-18",12.07
"390","2008-07-21",12.37
"391","2008-07-22",13.73
"392","2008-07-23",13.95
"393","2008-07-24",12.51
"394","2008-07-25",11.9
"395","2008-07-28",11.31
"396","2008-07-29",12.09
"397","2008-07-30",11.99
"398","2008-07-31",12.32
"399","2008-08-01",12.18
"400","2008-08-04",12.04
"401","2008-08-05",12.57
"402","2008-08-06",12.57
"403","2008-08-07",12.15
"404","2008-08-08",12.62
"405","2008-08-11",13.46
"406","2008-08-12",13.68
"407","2008-08-13",13.69
"408","2008-08-14",13.75
"409","2008-08-15",13.89
"410","2008-08-18",13.51
"411","2008-08-19",12.83
"412","2008-08-20",12.24
"413","2008-08-21",12.14
"414","2008-08-22",13.03
"415","2008-08-25",12.69
"416","2008-08-26",12.56
"417","2008-08-27",12.33
"418","2008-08-28",13.13
"419","2008-08-29",13.39
"420","2008-09-02",13.51
"421","2008-09-03",13.51
"422","2008-09-04",12.78
"423","2008-09-05",12.85
"424","2008-09-08",13.37
"425","2008-09-09",12.72
"426","2008-09-10",12.54
"427","2008-09-11",12.46
"428","2008-09-12",12.2
"429","2008-09-15",11.59
"430","2008-09-16",11.45
"431","2008-09-17",10.7
"432","2008-09-18",13.16
"433","2008-09-19",12.99
"434","2008-09-22",12.68
"435","2008-09-23",12.19
"436","2008-09-24",11.69
"437","2008-09-25",11.46
"438","2008-09-26",12.52
"439","2008-09-29",11.23
"440","2008-09-30",11.39
"441","2008-10-01",10.88
"442","2008-10-02",9
"443","2008-10-03",8.46
"444","2008-10-06",8.41
"445","2008-10-07",7.7
"446","2008-10-08",7.23
"447","2008-10-09",6.33
"448","2008-10-10",6.61
"449","2008-10-13",7.28
"450","2008-10-14",7.54
"451","2008-10-15",6.79
"452","2008-10-16",7.25
"453","2008-10-17",7.1
"454","2008-10-20",7.48
"455","2008-10-21",6.8
"456","2008-10-22",6.7
"457","2008-10-23",6.93
"458","2008-10-24",6.8
"459","2008-10-27",6.74
"460","2008-10-28",7.04
"461","2008-10-29",8.12
"462","2008-10-30",8.81
"463","2008-10-31",8.91
"464","2008-11-03",8.98
"465","2008-11-04",9.24
"466","2008-11-05",9.12
"467","2008-11-06",8.77
"468","2008-11-07",9.11
"469","2008-11-10",8.46
"470","2008-11-11",7.93
"471","2008-11-12",7.54
"472","2008-11-13",7.86
"473","2008-11-14",7.45
"474","2008-11-17",6.86
"475","2008-11-18",6.48
"476","2008-11-19",6.26
"477","2008-11-20",6.06
"478","2008-11-21",7.09
"479","2008-11-24",7.33
"480","2008-11-25",7.69
"481","2008-11-26",8.73
"482","2008-11-28",9
"483","2008-12-01",7.46
"484","2008-12-02",8.33
"485","2008-12-03",9.12
"486","2008-12-04",9.45
"487","2008-12-05",9.76
"488","2008-12-08",10.53
"489","2008-12-09",9.69
"490","2008-12-10",9.85
"491","2008-12-11",9.21
"492","2008-12-12",9.93
"493","2008-12-15",9.4
"494","2008-12-16",10.06
"495","2008-12-17",10.34
"496","2008-12-18",10.31
"497","2008-12-19",10.78
"498","2008-12-22",10.85
"499","2008-12-23",10.71
"500","2008-12-24",10.81
"501","2008-12-26",11.16
"502","2008-12-29",11.34
"503","2008-12-30",11.6
"504","2008-12-31",11.65
"505","2009-01-02",11.99
"506","2009-01-05",11.85
"507","2009-01-06",12.2
"508","2009-01-07",11.62
"509","2009-01-08",12.01
"510","2009-01-09",11.51
"511","2009-01-12",10.73
"512","2009-01-13",10.61
"513","2009-01-14",9.8
"514","2009-01-15",10.2
"515","2009-01-16",10.74
"516","2009-01-20",10.26
"517","2009-01-21",10.2
"518","2009-01-22",10.16
"519","2009-01-23",10.13
"520","2009-01-26",10.31
"521","2009-01-27",10.17
"522","2009-01-28",10.3
"523","2009-01-29",10.24
"524","2009-01-30",10.24
"525","2009-02-02",10.24
"526","2009-02-03",10.21
"527","2009-02-04",10.16
"528","2009-02-05",10.2
"529","2009-02-06",10.41
"530","2009-02-09",10.18
"531","2009-02-10",9.97
"532","2009-02-11",9.9
"533","2009-02-12",9.85
"534","2009-02-13",9.46
"535","2009-02-17",9.06
"536","2009-02-18",8.52
"537","2009-02-19",8.77
"538","2009-02-20",8.8
"539","2009-02-23",8.28
"540","2009-02-24",8.63
"541","2009-02-25",7.83
"542","2009-02-26",7.71
"543","2009-02-27",7.29
"544","2009-03-02",5.53
"545","2009-03-03",4.75
"546","2009-03-04",4.47
"547","2009-03-05",4.02
"548","2009-03-06",3.8
"549","2009-03-09",4
"550","2009-03-10",4.41
"551","2009-03-11",4.76
"552","2009-03-12",5.38
"553","2009-03-13",5.16
"554","2009-03-16",4.72
"555","2009-03-17",4.82
"556","2009-03-18",4.87
"557","2009-03-19",4.65
"558","2009-03-20",4.34
"559","2009-03-23",4.47
"560","2009-03-24",4.26
"561","2009-03-25",4.44
"562","2009-03-26",4.78
"563","2009-03-27",4.89
"564","2009-03-30",5.08
"565","2009-03-31",5.16
"566","2009-04-01",5.16
"567","2009-04-02",5.78
"568","2009-04-03",6.35
"569","2009-04-06",6.31
"570","2009-04-07",5.76
"571","2009-04-08",5.97
"572","2009-04-09",6.96
"573","2009-04-13",6.8
"574","2009-04-14",6.84
"575","2009-04-15",6.92
"576","2009-04-16",7.1
"577","2009-04-17",7.12
"578","2009-04-20",6.46
"579","2009-04-21",6.62
"580","2009-04-22",6.89
"581","2009-04-23",9.25
"582","2009-04-24",10.41
"583","2009-04-27",10.34
"584","2009-04-28",10.15
"585","2009-04-29",10.34
"586","2009-04-30",10.22
"587","2009-05-01",9.96
"588","2009-05-04",10.34
"589","2009-05-05",10.47
"590","2009-05-06",10.03
"591","2009-05-07",10.16
"592","2009-05-08",10.66
"593","2009-05-11",10.51
"594","2009-05-12",10.9
"595","2009-05-13",8.74
"596","2009-05-14",9.91
"597","2009-05-15",8.95
"598","2009-05-18",9.55
"599","2009-05-19",9.07
"600","2009-05-20",8.85
"601","2009-05-21",8.49
"602","2009-05-22",8.09
"603","2009-05-26",8.55
"604","2009-05-27",8.14
"605","2009-05-28",8.12
"606","2009-05-29",8.13
"607","2009-06-01",8.59
"608","2009-06-02",8.15
"609","2009-06-03",8.1
"610","2009-06-04",7.99
"611","2009-06-05",8.11
"612","2009-06-08",7.66
"613","2009-06-09",7.65
"614","2009-06-10",7.41
"615","2009-06-11",7.16
"616","2009-06-12",7.23
"617","2009-06-15",6.95
"618","2009-06-16",6.9
"619","2009-06-17",7.11
"620","2009-06-18",7.22
"621","2009-06-19",7.28
"622","2009-06-22",6.96
"623","2009-06-23",6.81
"624","2009-06-24",6.89
"625","2009-06-25",7.27
"626","2009-06-26",6.7
"627","2009-06-29",7.18
"628","2009-06-30",7.3
"629","2009-07-01",7.31
"630","2009-07-02",7.3
"631","2009-07-06",7.06
"632","2009-07-07",7.04
"633","2009-07-08",7.22
"634","2009-07-09",7.39
"635","2009-07-10",7.92
"636","2009-07-13",8.22
"637","2009-07-14",8.28
"638","2009-07-15",8.35
"639","2009-07-16",9.02
"640","2009-07-17",9.18
"641","2009-07-20",9.42
"642","2009-07-21",8.8
"643","2009-07-22",8.85
"644","2009-07-23",8.87
"645","2009-07-24",9.24
"646","2009-07-27",9.12
"647","2009-07-28",9.17
"648","2009-07-29",8.96
"649","2009-07-30",9.15
"650","2009-07-31",9.06
"651","2009-08-03",9.28
"652","2009-08-04",9.77
"653","2009-08-05",9.46
"654","2009-08-06",9.27
"655","2009-08-07",9.58
"656","2009-08-10",9.47
"657","2009-08-11",9.04
"658","2009-08-12",9.29
"659","2009-08-13",9.35
"660","2009-08-14",9.24
"661","2009-08-17",9.09
"662","2009-08-18",9.3
"663","2009-08-19",9.58
"664","2009-08-20",9.78
"665","2009-08-21",9.97
"666","2009-08-24",10.11
"667","2009-08-25",10.24
"668","2009-08-26",10.3
"669","2009-08-27",10.31
"670","2009-08-28",10.02
"671","2009-08-31",10.03
"672","2009-09-01",9.7
"673","2009-09-02",9.49
"674","2009-09-03",9.36
"675","2009-09-04",9.64
"676","2009-09-08",9.79
"677","2009-09-09",9.96
"678","2009-09-10",10.23
"679","2009-09-11",10.39
"680","2009-09-14",10.72
"681","2009-09-15",10.83
"682","2009-09-16",11.11
"683","2009-09-17",11.35
"684","2009-09-18",11.96
"685","2009-09-21",11.59
"686","2009-09-22",11.33
"687","2009-09-23",11.26
"688","2009-09-24",10.84
"689","2009-09-25",10.71
"690","2009-09-28",11.05
"691","2009-09-29",10.9
"692","2009-09-30",10.76
"693","2009-10-01",10.16
"694","2009-10-02",9.95
"695","2009-10-05",10.02
"696","2009-10-06",10.13
"697","2009-10-07",10.14
"698","2009-10-08",10.08
"699","2009-10-09",10.13
"700","2009-10-12",10.21
"701","2009-10-13",10.26
"702","2009-10-14",10.56
"703","2009-10-15",10.52
"704","2009-10-16",10.57
"705","2009-10-19",10.43
"706","2009-10-20",10.65
"707","2009-10-21",10.43
"708","2009-10-22",9
"709","2009-10-23",8.54
"710","2009-10-26",8.2
"711","2009-10-27",7.64
"712","2009-10-28",7.24
"713","2009-10-29",7.2
"714","2009-10-30",6.94
"715","2009-11-02",6.58
"716","2009-11-03",6.36
"717","2009-11-04",6.29
"718","2009-11-05",6.41
"719","2009-11-06",6.36
"720","2009-11-09",6.49
"721","2009-11-10",6.47
"722","2009-11-11",6.53
"723","2009-11-12",6.48
"724","2009-11-13",6.5
"725","2009-11-16",6.65
"726","2009-11-17",6.66
"727","2009-11-18",6.96
"728","2009-11-19",7.51
"729","2009-11-20",7.97
"730","2009-11-23",8
"731","2009-11-24",7.95
"732","2009-11-25",7.93
"733","2009-11-27",7.6
"734","2009-11-30",7.48
"735","2009-12-01",7.68
"736","2009-12-02",7.85
"737","2009-12-03",7.66
"738","2009-12-04",7.88
"739","2009-12-07",7.49
"740","2009-12-08",7.22
"741","2009-12-09",7.15
"742","2009-12-10",7.36
"743","2009-12-11",7.6
"744","2009-12-14",7.67
"745","2009-12-15",7.63
"746","2009-12-16",7.52
"747","2009-12-17",7.53
"748","2009-12-18",7.5
"749","2009-12-21",7.71
"750","2009-12-22",7.69
"751","2009-12-23",7.95
"752","2009-12-24",8.04
"753","2009-12-28",7.91
"754","2009-12-29",7.95
"755","2009-12-30",8.16
"756","2009-12-31",8.1
"757","2010-01-04",8.5
"758","2010-01-05",8.28
"759","2010-01-06",8.16
"760","2010-01-07",8.25
"761","2010-01-08",8
"762","2010-01-11",7.86
"763","2010-01-12",7.6
"764","2010-01-13",7.71
"765","2010-01-14",7.79
"766","2010-01-15",7.64
"767","2010-01-19",8.02
"768","2010-01-20",7.76
"769","2010-01-21",7.75
"770","2010-01-22",7.47
"771","2010-01-25",7.42
"772","2010-01-26",7.06
"773","2010-01-27",7.09
"774","2010-01-28",7.07
"775","2010-01-29",7.15
"776","2010-02-01",6.97
"777","2010-02-02",7.02
"778","2010-02-03",6.96
"779","2010-02-04",6.51
"780","2010-02-05",6.81
"781","2010-02-08",6.56
"782","2010-02-09",6.92
"783","2010-02-10",6.72
"784","2010-02-11",6.91
"785","2010-02-12",7.13
"786","2010-02-16",7.09
"787","2010-02-17",7.09
"788","2010-02-18",7
"789","2010-02-19",7.21
"790","2010-02-22",7.4
"791","2010-02-23",7.51
"792","2010-02-24",7.42
"793","2010-02-25",7.32
"794","2010-02-26",7.45
"795","2010-03-01",7.48
"796","2010-03-02",7.72
"797","2010-03-03",7.8
"798","2010-03-04",7.94
"799","2010-03-05",8.34
"800","2010-03-08",8.42
"801","2010-03-09",8.36
"802","2010-03-10",8.25
"803","2010-03-11",7.99
"804","2010-03-12",7.97
"805","2010-03-15",7.92
"806","2010-03-16",7.91
"807","2010-03-17",8.21
"808","2010-03-18",8.38
"809","2010-03-19",8.64
"810","2010-03-22",9.22
"811","2010-03-23",9.37
"812","2010-03-24",9.25
"813","2010-03-25",9.21
"814","2010-03-26",9.27
"815","2010-03-29",8.86
"816","2010-03-30",8.86
"817","2010-03-31",8.5
"818","2010-04-01",8.78
"819","2010-04-05",9.05
"820","2010-04-06",8.97
"821","2010-04-07",9.03
"822","2010-04-08",9.15
"823","2010-04-09",9.31
"824","2010-04-12",9.27
"825","2010-04-13",9.32
"826","2010-04-14",9.69
"827","2010-04-15",9.52
"828","2010-04-16",9.39
"829","2010-04-19",9.33
"830","2010-04-20",9.82
"831","2010-04-21",10.16
"832","2010-04-22",11.16
"833","2010-04-23",11.69
"834","2010-04-26",11.85
"835","2010-04-27",11.44
"836","2010-04-28",12.05
"837","2010-04-29",12.17
"838","2010-04-30",11.64
"839","2010-05-03",12.3
"840","2010-05-04",11.86
"841","2010-05-05",12.01
"842","2010-05-06",11.1
"843","2010-05-07",10.73
"844","2010-05-10",11.37
"845","2010-05-11",11.85
"846","2010-05-12",12.03
"847","2010-05-13",12.2
"848","2010-05-14",12.17
"849","2010-05-17",12.33
"850","2010-05-18",12.21
"851","2010-05-19",12.04
"852","2010-05-20",11.22
"853","2010-05-21",11.33
"854","2010-05-24",11.32
"855","2010-05-25",10.94
"856","2010-05-26",11.05
"857","2010-05-27",11.9
"858","2010-05-28",11.58
"859","2010-06-01",11.39
"860","2010-06-02",12
"861","2010-06-03",12.07
"862","2010-06-04",11.29
"863","2010-06-07",10.76
"864","2010-06-08",10.4
"865","2010-06-09",10.47
"866","2010-06-10",10.73
"867","2010-06-11",11.31
"868","2010-06-14",11.14
"869","2010-06-15",11.56
"870","2010-06-16",11.18
"871","2010-06-17",11.15
"872","2010-06-18",11.2
"873","2010-06-21",11.15
"874","2010-06-22",10.73
"875","2010-06-23",11.03
"876","2010-06-24",10.79
"877","2010-06-25",11.63
"878","2010-06-28",11.43
"879","2010-06-29",10.84
"880","2010-06-30",10.13
"881","2010-07-01",10.39
"882","2010-07-02",10.25
"883","2010-07-06",9.96
"884","2010-07-07",10.37
"885","2010-07-08",10.26
"886","2010-07-09",10.49
"887","2010-07-12",10.2
"888","2010-07-13",10.61
"889","2010-07-14",10.87
"890","2010-07-15",10.71
"891","2010-07-16",9.93
"892","2010-07-19",10.01
"893","2010-07-20",10.33
"894","2010-07-21",10.17
"895","2010-07-22",10.65
"896","2010-07-23",10.87
"897","2010-07-26",11.09
"898","2010-07-27",11.15
"899","2010-07-28",10.48
"900","2010-07-29",10.55
"901","2010-07-30",10.65
"902","2010-08-02",10.8
"903","2010-08-03",11.26
"904","2010-08-04",11.46
"905","2010-08-05",10.82
"906","2010-08-06",10.76
"907","2010-08-09",10.94
"908","2010-08-10",10.87
"909","2010-08-11",10.48
"910","2010-08-12",10.42
"911","2010-08-13",10.14
"912","2010-08-16",9.92
"913","2010-08-17",10.47
"914","2010-08-18",10.94
"915","2010-08-19",10.07
"916","2010-08-20",10.17
"917","2010-08-23",9.65
"918","2010-08-24",9.5
"919","2010-08-25",10.09
"920","2010-08-26",9.62
"921","2010-08-27",9.96
"922","2010-08-30",9.46
"923","2010-08-31",9.52
"924","2010-09-01",10.13
"925","2010-09-02",10.38
"926","2010-09-03",10.44
"927","2010-09-07",10.02
"928","2010-09-08",10.2
"929","2010-09-09",10.12
"930","2010-09-10",10.1
"931","2010-09-13",10.31
"932","2010-09-14",10.43
"933","2010-09-15",10.47
"934","2010-09-16",10.6
"935","2010-09-17",10.63
"936","2010-09-20",10.68
"937","2010-09-21",10.61
"938","2010-09-22",10.67
"939","2010-09-23",10.45
"940","2010-09-24",10.54
"941","2010-09-27",11.01
"942","2010-09-28",11.22
"943","2010-09-29",11.14
"944","2010-09-30",11.22
"945","2010-10-01",11.09
"946","2010-10-04",11.1
"947","2010-10-05",11.51
"948","2010-10-06",11.42
"949","2010-10-07",11.4
"950","2010-10-08",11.87
"951","2010-10-11",11.26
"952","2010-10-12",11.69
"953","2010-10-13",11.95
"954","2010-10-14",12.11
"955","2010-10-15",12.06
"956","2010-10-18",12.27
"957","2010-10-19",11.86
"958","2010-10-20",11.63
"959","2010-10-21",11.48
"960","2010-10-22",11.67
"961","2010-10-25",11.87
"962","2010-10-26",11.74
"963","2010-10-27",11.41
"964","2010-10-28",11.53
"965","2010-10-29",11.55
"966","2010-11-01",11.23
"967","2010-11-02",11.68
"968","2010-11-03",12
"969","2010-11-04",12.38
"970","2010-11-05",11.85
"971","2010-11-08",11.87
"972","2010-11-09",11.55
"973","2010-11-10",12.02
"974","2010-11-11",11.79
"975","2010-11-12",11.54
"976","2010-11-15",11.86
"977","2010-11-16",11.78
"978","2010-11-17",11.67
"979","2010-11-18",12.05
"980","2010-11-19",12.06
"981","2010-11-22",12.02
"982","2010-11-23",11.86
"983","2010-11-24",12.15
"984","2010-11-26",12.03
"985","2010-11-29",12.07
"986","2010-11-30",12.01
"987","2010-12-01",12.06
"988","2010-12-02",12.05
