"","date","MRLN"
"94","2007-05-17",19.440001
"95","2007-05-18",20.110001
"96","2007-05-21",20.16
"97","2007-05-22",20.389999
"98","2007-05-23",20.110001
"99","2007-05-24",20.09
"100","2007-05-25",20.35
"101","2007-05-29",20.370001
"102","2007-05-30",20.950001
"103","2007-05-31",20.59
"104","2007-06-01",20.889999
"105","2007-06-04",20.43
"106","2007-06-05",19.889999
"107","2007-06-06",19.91
"108","2007-06-07",19.809999
"109","2007-06-08",20.059999
"110","2007-06-11",20.200001
"111","2007-06-12",19.530001
"112","2007-06-13",19.73
"113","2007-06-14",19.4
"114","2007-06-15",19.950001
"115","2007-06-18",19.93
"116","2007-06-19",20.35
"117","2007-06-20",20.209999
"118","2007-06-21",20.17
"119","2007-06-22",20.459999
"120","2007-06-25",20.65
"121","2007-06-26",20.74
"122","2007-06-27",20.91
"123","2007-06-28",21.16
"124","2007-06-29",21.309999
"125","2007-07-02",21.34
"126","2007-07-03",21.6
"127","2007-07-05",21.799999
"128","2007-07-06",21.559999
"129","2007-07-09",21.639999
"130","2007-07-10",21.559999
"131","2007-07-11",21.66
"132","2007-07-12",21.52
"133","2007-07-13",21.440001
"134","2007-07-16",20.950001
"135","2007-07-17",20.82
"136","2007-07-18",20.549999
"137","2007-07-19",20.75
"138","2007-07-20",20.719999
"139","2007-07-23",20.700001
"140","2007-07-24",20.879999
"141","2007-07-25",20.67
"142","2007-07-26",20.59
"143","2007-07-27",20.27
"144","2007-07-30",19.91
"145","2007-07-31",19.49
"146","2007-08-01",19.139999
"147","2007-08-02",19.33
"148","2007-08-03",18.99
"149","2007-08-06",18.389999
"150","2007-08-07",18.49
"151","2007-08-08",18.200001
"152","2007-08-09",17.110001
"153","2007-08-10",16.51
"154","2007-08-13",16.719999
"155","2007-08-14",16.879999
"156","2007-08-15",16.790001
"157","2007-08-16",16.700001
"158","2007-08-17",16.83
"159","2007-08-20",17.059999
"160","2007-08-21",17.030001
"161","2007-08-22",17.360001
"162","2007-08-23",17.290001
"163","2007-08-24",17.030001
"164","2007-08-27",16.76
"165","2007-08-28",16.219999
"166","2007-08-29",16.549999
"167","2007-08-30",16.620001
"168","2007-08-31",16.57
"169","2007-09-04",16.959999
"170","2007-09-05",16.77
"171","2007-09-06",16.58
"172","2007-09-07",16.49
"173","2007-09-10",15.96
"174","2007-09-11",15.85
"175","2007-09-12",15.68
"176","2007-09-13",15.64
"177","2007-09-14",15.64
"178","2007-09-17",15.46
"179","2007-09-18",15.74
"180","2007-09-19",16.02
"181","2007-09-20",15.94
"182","2007-09-21",15.75
"183","2007-09-24",15.57
"184","2007-09-25",15.21
"185","2007-09-26",14.6
"186","2007-09-27",14.66
"187","2007-09-28",14.33
"188","2007-10-01",14.22
"189","2007-10-02",14.25
"190","2007-10-03",14.24
"191","2007-10-04",14.2
"192","2007-10-05",14.45
"193","2007-10-08",14.37
"194","2007-10-09",14.2
"195","2007-10-10",14.68
"196","2007-10-11",15.2
"197","2007-10-12",15.13
"198","2007-10-15",15.08
"199","2007-10-16",15.01
"200","2007-10-17",15.32
"201","2007-10-18",15.11
"202","2007-10-19",14.95
"203","2007-10-22",14.86
"204","2007-10-23",14.75
"205","2007-10-24",14.75
"206","2007-10-25",14.15
"207","2007-10-26",13.49
"208","2007-10-29",13
"209","2007-10-30",13.01
"210","2007-10-31",12.69
"211","2007-11-01",12.31
"212","2007-11-02",12.35
"213","2007-11-05",12.32
"214","2007-11-06",12.48
"215","2007-11-07",12.65
"216","2007-11-08",13.04
"217","2007-11-09",13.26
"218","2007-11-12",13.14
"219","2007-11-13",14.12
"220","2007-11-14",13.96
"221","2007-11-15",13.97
"222","2007-11-16",14.34
"223","2007-11-19",14
"224","2007-11-20",13.85
"225","2007-11-21",13.68
"226","2007-11-23",14.05
"227","2007-11-26",13.51
"228","2007-11-27",13.68
"229","2007-11-28",13.75
"230","2007-11-29",13.41
"231","2007-11-30",13.5
"232","2007-12-03",13.29
"233","2007-12-04",13.03
"234","2007-12-05",13
"235","2007-12-06",13.2
"236","2007-12-07",13.24
"237","2007-12-10",13.2
"238","2007-12-11",13.12
"239","2007-12-12",12.91
"240","2007-12-13",12.34
"241","2007-12-14",11.72
"242","2007-12-17",11.49
"243","2007-12-18",11.54
"244","2007-12-19",11.72
"245","2007-12-20",11.27
"246","2007-12-21",11.5
"247","2007-12-24",11.58
"248","2007-12-26",11.77
"249","2007-12-27",12.1
"250","2007-12-28",11.4
"251","2007-12-31",12.06
"252","2008-01-02",11.57
"253","2008-01-03",11.15
"254","2008-01-04",11.12
"255","2008-01-07",10.95
"256","2008-01-08",10.06
"257","2008-01-09",9.81
"258","2008-01-10",10
"259","2008-01-11",9.69
"260","2008-01-14",10.2
"261","2008-01-15",9.82
"262","2008-01-16",9.76
"263","2008-01-17",9.6
"264","2008-01-18",9.64
"265","2008-01-22",9.54
"266","2008-01-23",9.81
"267","2008-01-24",10.2
"268","2008-01-25",10.59
"269","2008-01-28",10.7
"270","2008-01-29",10.7
"271","2008-01-30",10.69
"272","2008-01-31",10.69
"273","2008-02-01",10.97
"274","2008-02-04",10.55
"275","2008-02-05",10.19
"276","2008-02-06",10.74
"277","2008-02-07",10.2
"278","2008-02-08",10.28
"279","2008-02-11",10.28
"280","2008-02-12",10.38
"281","2008-02-13",10.55
"282","2008-02-14",10.39
"283","2008-02-15",9.71
"284","2008-02-19",9.47
"285","2008-02-20",9.44
"286","2008-02-21",9.52
"287","2008-02-22",9.22
"288","2008-02-25",10.29
"289","2008-02-26",10.24
"290","2008-02-27",10.46
"291","2008-02-28",10.05
"292","2008-02-29",9.52
"293","2008-03-03",9.05
"294","2008-03-04",8.98
"295","2008-03-05",8.66
"296","2008-03-06",8.39
"297","2008-03-07",8.57
"298","2008-03-10",8.65
"299","2008-03-11",8.69
"300","2008-03-12",8.87
"301","2008-03-13",8.3
"302","2008-03-14",8.07
"303","2008-03-17",8.2
"304","2008-03-18",8.08
"305","2008-03-19",8.05
"306","2008-03-20",7.91
"307","2008-03-24",8.14
"308","2008-03-25",8.25
"309","2008-03-26",7.97
"310","2008-03-27",7.81
"311","2008-03-28",7.84
"312","2008-03-31",7.55
"313","2008-04-01",7.4
"314","2008-04-02",7.55
"315","2008-04-03",7.62
"316","2008-04-04",7.74
"317","2008-04-07",8.01
"318","2008-04-08",7.82
"319","2008-04-09",7.75
"320","2008-04-10",7.82
"321","2008-04-11",7.78
"322","2008-04-14",7.54
"323","2008-04-15",7.48
"324","2008-04-16",7.47
"325","2008-04-17",7.61
"326","2008-04-18",7.88
"327","2008-04-21",7.43
"328","2008-04-22",6.96
"329","2008-04-23",6.26
"330","2008-04-24",6.79
"331","2008-04-25",6.74
"332","2008-04-28",7.03
"333","2008-04-29",6.81
"334","2008-04-30",6.5
"335","2008-05-01",6.48
"336","2008-05-02",6.6
"337","2008-05-05",6.28
"338","2008-05-06",6.38
"339","2008-05-07",6.25
"340","2008-05-08",6.17
"341","2008-05-09",6.12
"342","2008-05-12",6.27
"343","2008-05-13",6.02
"344","2008-05-14",6.09
"345","2008-05-15",6.42
"346","2008-05-16",6.28
"347","2008-05-19",6.56
"348","2008-05-20",6.5
"349","2008-05-21",6.55
"350","2008-05-22",6.6
"351","2008-05-23",6.67
"352","2008-05-27",6.93
"353","2008-05-28",7
"354","2008-05-29",6.95
"355","2008-05-30",7.14
"356","2008-06-02",7.66
"357","2008-06-03",7.27
"358","2008-06-04",7.13
"359","2008-06-05",7.14
"360","2008-06-06",6.99
"361","2008-06-09",7.21
"362","2008-06-10",7
"363","2008-06-11",7.08
"364","2008-06-12",7.04
"365","2008-06-13",7.27
"366","2008-06-16",7.32
"367","2008-06-17",7.64
"368","2008-06-18",7.39
"369","2008-06-19",7.06
"370","2008-06-20",7.13
"371","2008-06-23",6.72
"372","2008-06-24",6.76
"373","2008-06-25",6.95
"374","2008-06-26",7.22
"375","2008-06-27",7
"376","2008-06-30",6.93
"377","2008-07-01",6.95
"378","2008-07-02",7.25
"379","2008-07-03",7.34
"380","2008-07-07",7.06
"381","2008-07-08",7.1
"382","2008-07-09",7.17
"383","2008-07-10",7.05
"384","2008-07-11",6.99
"385","2008-07-14",6.64
"386","2008-07-15",6.19
"387","2008-07-16",6.44
"388","2008-07-17",6.58
"389","2008-07-18",6.24
"390","2008-07-21",6.27
"391","2008-07-22",6.31
"392","2008-07-23",6.47
"393","2008-07-24",6.44
"394","2008-07-25",6.33
"395","2008-07-28",6.32
"396","2008-07-29",6.33
"397","2008-07-30",6.37
"398","2008-07-31",6.25
"399","2008-08-01",6.12
"400","2008-08-04",6.18
"401","2008-08-05",6.52
"402","2008-08-06",6.67
"403","2008-08-07",7.52
"404","2008-08-08",7.11
"405","2008-08-11",7.02
"406","2008-08-12",7.54
"407","2008-08-13",7.64
"408","2008-08-14",8.13
"409","2008-08-15",8.52
"410","2008-08-18",9.19
"411","2008-08-19",9.08
"412","2008-08-20",9.03
"413","2008-08-21",8.64
"414","2008-08-22",8.32
"415","2008-08-25",8.12
"416","2008-08-26",7.97
"417","2008-08-27",8.1
"418","2008-08-28",7.92
"419","2008-08-29",7.75
"420","2008-09-02",8.03
"421","2008-09-03",7.58
"422","2008-09-04",7.76
"423","2008-09-05",8.27
"424","2008-09-08",8.43
"425","2008-09-09",7.83
"426","2008-09-10",7.45
"427","2008-09-11",7.42
"428","2008-09-12",7.11
"429","2008-09-15",7.01
"430","2008-09-16",7.34
"431","2008-09-17",7.82
"432","2008-09-18",8.28
"433","2008-09-19",8.19
"434","2008-09-22",8.55
"435","2008-09-23",8.5
"436","2008-09-24",8.55
"437","2008-09-25",8.32
"438","2008-09-26",8.5
"439","2008-09-29",8.35
"440","2008-09-30",8.48
"441","2008-10-01",8.75
"442","2008-10-02",8.49
"443","2008-10-03",8.49
"444","2008-10-06",7.65
"445","2008-10-07",7.63
"446","2008-10-08",7.24
"447","2008-10-09",4.33
"448","2008-10-10",5.7
"449","2008-10-13",6.26
"450","2008-10-14",5.91
"451","2008-10-15",6.06
"452","2008-10-16",6.14
"453","2008-10-17",6.27
"454","2008-10-20",6.3
"455","2008-10-21",6.32
"456","2008-10-22",5.41
"457","2008-10-23",4.35
"458","2008-10-24",4.25
"459","2008-10-27",3.7
"460","2008-10-28",3.85
"461","2008-10-29",3.85
"462","2008-10-30",4.03
"463","2008-10-31",3.95
"464","2008-11-03",4.02
"465","2008-11-04",4.33
"466","2008-11-05",4.27
"467","2008-11-06",3.99
"468","2008-11-07",3.79
"469","2008-11-10",3.63
"470","2008-11-11",3.6
"471","2008-11-12",3.69
"472","2008-11-13",3.79
"473","2008-11-14",3.67
"474","2008-11-17",3.31
"475","2008-11-18",3.1
"476","2008-11-19",2.58
"477","2008-11-20",2.59
"478","2008-11-21",1.36
"479","2008-11-24",1.8
"480","2008-11-25",3
"481","2008-11-26",4.7
"482","2008-11-28",4.46
"483","2008-12-01",4.44
"484","2008-12-02",4.54
"485","2008-12-03",4.75
"486","2008-12-04",4.21
"487","2008-12-05",4.09
"488","2008-12-08",4.1
"489","2008-12-09",4.1
"490","2008-12-10",3.84
"491","2008-12-11",3.64
"492","2008-12-12",3.18
"493","2008-12-15",2.98
"494","2008-12-16",3.1
"495","2008-12-17",2.53
"496","2008-12-18",2.51
"497","2008-12-19",3.11
"498","2008-12-22",2.97
"499","2008-12-23",3.14
"500","2008-12-24",3.07
"501","2008-12-26",2.95
"502","2008-12-29",2.87
"503","2008-12-30",2.66
"504","2008-12-31",2.61
"505","2009-01-02",2.55
"506","2009-01-05",2.52
"507","2009-01-06",3.38
"508","2009-01-07",3.92
"509","2009-01-08",3.72
"510","2009-01-09",4
"511","2009-01-12",3.99
"512","2009-01-13",3.74
"513","2009-01-14",3.75
"514","2009-01-15",4
"515","2009-01-16",3.85
"516","2009-01-20",3.88
"517","2009-01-21",3.57
"518","2009-01-22",3.6
"519","2009-01-23",3.85
"520","2009-01-26",4.66
"521","2009-01-27",3.95
"522","2009-01-28",3.7
"523","2009-01-29",3.99
"524","2009-01-30",3.97
"525","2009-02-02",3.94
"526","2009-02-03",3.94
"527","2009-02-04",4.01
"528","2009-02-05",3.97
"529","2009-02-06",3.4
"530","2009-02-09",4.05
"531","2009-02-10",3.91
"532","2009-02-11",4.08
"533","2009-02-12",3.83
"534","2009-02-13",4.03
"535","2009-02-17",3.94
"536","2009-02-18",4.5
"537","2009-02-19",4.27
"538","2009-02-20",4.16
"539","2009-02-23",4.11
"540","2009-02-24",4.17
"541","2009-02-25",4.17
"542","2009-02-26",4
"543","2009-02-27",3.75
"544","2009-03-02",3.48
"545","2009-03-03",3.55
"546","2009-03-04",2.81
"547","2009-03-05",3.02
"548","2009-03-06",2.92
"549","2009-03-09",2.88
"550","2009-03-10",3.05
"551","2009-03-11",2.88
"552","2009-03-12",3.17
"553","2009-03-13",3.08
"554","2009-03-16",3.3
"555","2009-03-17",3.83
"556","2009-03-18",3.65
"557","2009-03-19",3.44
"558","2009-03-20",3.95
"559","2009-03-23",4.09
"560","2009-03-24",4.08
"561","2009-03-25",4.05
"562","2009-03-26",4.23
"563","2009-03-27",4.41
"564","2009-03-30",3.84
"565","2009-03-31",3.95
"566","2009-04-01",3.7
"567","2009-04-02",3.78
"568","2009-04-03",3.8
"569","2009-04-06",3.59
"570","2009-04-07",3.58
"571","2009-04-08",3.76
"572","2009-04-09",3.85
"573","2009-04-13",3.85
"574","2009-04-14",3.6
"575","2009-04-15",3.69
"576","2009-04-16",3.85
"577","2009-04-17",3.67
"578","2009-04-20",3.84
"579","2009-04-21",3.71
"580","2009-04-22",3.55
"581","2009-04-23",3.5
"582","2009-04-24",3.44
"583","2009-04-27",3.34
"584","2009-04-28",3.14
"585","2009-04-29",3.17
"586","2009-04-30",3.23
"587","2009-05-01",3.27
"588","2009-05-04",3.36
"589","2009-05-05",3.35
"590","2009-05-06",3.25
"591","2009-05-07",3.25
"592","2009-05-08",3.81
"593","2009-05-11",3.77
"594","2009-05-12",3.85
"595","2009-05-13",3.9
"596","2009-05-14",3.86
"597","2009-05-15",3.83
"598","2009-05-18",3.87
"599","2009-05-19",3.86
"600","2009-05-20",3.85
"601","2009-05-21",4.07
"602","2009-05-22",4.05
"603","2009-05-26",4.01
"604","2009-05-27",4.01
"605","2009-05-28",3.93
"606","2009-05-29",3.8
"607","2009-06-01",3.89
"608","2009-06-02",3.82
"609","2009-06-03",3.85
"610","2009-06-04",4.3
"611","2009-06-05",4.21
"612","2009-06-08",4.3
"613","2009-06-09",4.44
"614","2009-06-10",4.3
"615","2009-06-11",4.41
"616","2009-06-12",4.25
"617","2009-06-15",3.92
"618","2009-06-16",4.1
"619","2009-06-17",4.36
"620","2009-06-18",4.3
"621","2009-06-19",4.6
"622","2009-06-22",4.49
"623","2009-06-23",4.76
"624","2009-06-24",4.58
"625","2009-06-25",5.14
"626","2009-06-26",5.35
"627","2009-06-29",5.45
"628","2009-06-30",5.6
"629","2009-07-01",5.49
"630","2009-07-02",5.37
"631","2009-07-06",4.98
"632","2009-07-07",5.03
"633","2009-07-08",4.94
"634","2009-07-09",5.34
"635","2009-07-10",5.05
"636","2009-07-13",5.48
"637","2009-07-14",5.46
"638","2009-07-15",5.6
"639","2009-07-16",5.53
"640","2009-07-17",5.52
"641","2009-07-20",5.56
"642","2009-07-21",5.74
"643","2009-07-22",6.05
"644","2009-07-23",5.31
"645","2009-07-24",5.53
"646","2009-07-27",5.87
"647","2009-07-28",5.98
"648","2009-07-29",5.99
"649","2009-07-30",6.08
"650","2009-07-31",6.74
"651","2009-08-03",6.89
"652","2009-08-04",6.98
"653","2009-08-05",7.09
"654","2009-08-06",6.91
"655","2009-08-07",7.5
"656","2009-08-10",8.37
"657","2009-08-11",8.23
"658","2009-08-12",7.72
"659","2009-08-13",8.19
"660","2009-08-14",8.64
"661","2009-08-17",8.08
"662","2009-08-18",8.05
"663","2009-08-19",7.82
"664","2009-08-20",7.75
"665","2009-08-21",7.99
"666","2009-08-24",8.06
"667","2009-08-25",8
"668","2009-08-26",7.97
"669","2009-08-27",8.05
"670","2009-08-28",7.84
"671","2009-08-31",7.5
"672","2009-09-01",7.46
"673","2009-09-02",7.34
"674","2009-09-03",7.38
"675","2009-09-04",7.56
"676","2009-09-08",7
"677","2009-09-09",7.53
"678","2009-09-10",7.43
"679","2009-09-11",7.44
"680","2009-09-14",7.63
"681","2009-09-15",8.01
"682","2009-09-16",7.79
"683","2009-09-17",8.04
"684","2009-09-18",7.37
"685","2009-09-21",7.58
"686","2009-09-22",7.9
"687","2009-09-23",7.83
"688","2009-09-24",7.84
"689","2009-09-25",8.24
"690","2009-09-28",8.23
"691","2009-09-29",8.2
"692","2009-09-30",8.18
"693","2009-10-01",8
"694","2009-10-02",7.89
"695","2009-10-05",7.6
"696","2009-10-06",7.03
"697","2009-10-07",7.65
"698","2009-10-08",7.5
"699","2009-10-09",7.41
"700","2009-10-12",7.55
"701","2009-10-13",7.6
"702","2009-10-14",7.65
"703","2009-10-15",7.54
"704","2009-10-16",7.48
"705","2009-10-19",7.57
"706","2009-10-20",7.6
"707","2009-10-21",7.56
"708","2009-10-22",7.6
"709","2009-10-23",7.58
"710","2009-10-26",7.45
"711","2009-10-27",7.49
"712","2009-10-28",7.17
"713","2009-10-29",6.87
"714","2009-10-30",6.71
"715","2009-11-02",7
"716","2009-11-03",6.83
"717","2009-11-04",7.04
"718","2009-11-05",7.14
"719","2009-11-06",7.19
"720","2009-11-09",7.15
"721","2009-11-10",7.15
"722","2009-11-11",7.18
"723","2009-11-12",7.2
"724","2009-11-13",7.21
"725","2009-11-16",7.24
"726","2009-11-17",7.17
"727","2009-11-18",7.22
"728","2009-11-19",7.13
"729","2009-11-20",7.07
"730","2009-11-23",7.09
"731","2009-11-24",7.2
"732","2009-11-25",7.25
"733","2009-11-27",7.25
"734","2009-11-30",7.05
"735","2009-12-01",7.15
"736","2009-12-02",7.15
"737","2009-12-03",7.8
"738","2009-12-04",7.99
"739","2009-12-07",8.04
"740","2009-12-08",7.93
"741","2009-12-09",8.01
"742","2009-12-10",7.98
"743","2009-12-11",7.83
"744","2009-12-14",7.7
"745","2009-12-15",7.88
"746","2009-12-16",7.83
"747","2009-12-17",8
"748","2009-12-18",8
"749","2009-12-21",8.01
"750","2009-12-22",8.02
"751","2009-12-23",8.09
"752","2009-12-24",8.11
"753","2009-12-28",8.1
"754","2009-12-29",7.9
"755","2009-12-30",7.9
"756","2009-12-31",7.93
"757","2010-01-04",8.36
"758","2010-01-05",8.41
"759","2010-01-06",8.5
"760","2010-01-07",9.02
"761","2010-01-08",9.29
"762","2010-01-11",10.75
"763","2010-01-12",10.5
"764","2010-01-13",10.34
"765","2010-01-14",9.6
"766","2010-01-15",9.39
"767","2010-01-19",9.64
"768","2010-01-20",9.56
"769","2010-01-21",10.1
"770","2010-01-22",10.1
"771","2010-01-25",10.23
"772","2010-01-26",9.98
"773","2010-01-27",10.15
"774","2010-01-28",10.25
"775","2010-01-29",9.82
"776","2010-02-01",9.51
"777","2010-02-02",9.8
"778","2010-02-03",10.18
"779","2010-02-04",9.74
"780","2010-02-05",9.77
"781","2010-02-08",10
"782","2010-02-09",9.75
"783","2010-02-10",9.93
"784","2010-02-11",9.95
"785","2010-02-12",9.84
"786","2010-02-16",9.63
"787","2010-02-17",9.63
"788","2010-02-18",9.68
"789","2010-02-19",9.25
"790","2010-02-22",8.35
"791","2010-02-23",8.48
"792","2010-02-24",8.85
"793","2010-02-25",8.75
"794","2010-02-26",8.93
"795","2010-03-01",8.82
"796","2010-03-02",8.8
"797","2010-03-03",8.75
"798","2010-03-04",8.85
"799","2010-03-05",8.92
"800","2010-03-08",8.82
"801","2010-03-09",8.7
"802","2010-03-10",9.2
"803","2010-03-11",9.52
"804","2010-03-12",9.52
"805","2010-03-15",9.4
"806","2010-03-16",10.13
"807","2010-03-17",10.19
"808","2010-03-18",10.17
"809","2010-03-19",10.25
"810","2010-03-22",10.26
"811","2010-03-23",10.6
"812","2010-03-24",10.49
"813","2010-03-25",10.12
"814","2010-03-26",10.17
"815","2010-03-29",10.25
"816","2010-03-30",10.24
"817","2010-03-31",10.15
"818","2010-04-01",10.31
"819","2010-04-05",10.23
"820","2010-04-06",10.24
"821","2010-04-07",10.24
"822","2010-04-08",10.25
"823","2010-04-09",10.36
"824","2010-04-12",10.49
"825","2010-04-13",10.72
"826","2010-04-14",10.99
"827","2010-04-15",11.95
"828","2010-04-16",12.05
"829","2010-04-19",12.58
"830","2010-04-20",12.37
"831","2010-04-21",12.45
"832","2010-04-22",12.45
"833","2010-04-23",12.66
"834","2010-04-26",12.94
"835","2010-04-27",12.75
"836","2010-04-28",12.12
"837","2010-04-29",11.94
"838","2010-04-30",11.74
"839","2010-05-03",12.25
"840","2010-05-04",12.5
"841","2010-05-05",12.5
"842","2010-05-06",12.53
"843","2010-05-07",11.31
"844","2010-05-10",11.43
"845","2010-05-11",11.94
"846","2010-05-12",12.74
"847","2010-05-13",12.85
"848","2010-05-14",12.83
"849","2010-05-17",13.02
"850","2010-05-18",12.87
"851","2010-05-19",12.39
"852","2010-05-20",12.28
"853","2010-05-21",12.36
"854","2010-05-24",12.41
"855","2010-05-25",12.08
"856","2010-05-26",11.97
"857","2010-05-27",10.77
"858","2010-05-28",11.3
"859","2010-06-01",11.26
"860","2010-06-02",11.71
"861","2010-06-03",11.9
"862","2010-06-04",12.05
"863","2010-06-07",11.81
"864","2010-06-08",11.93
"865","2010-06-09",11.84
"866","2010-06-10",11.89
"867","2010-06-11",11.9
"868","2010-06-14",11.82
"869","2010-06-15",12.09
"870","2010-06-16",12.48
"871","2010-06-17",12.4
"872","2010-06-18",12.9
"873","2010-06-21",13.24
"874","2010-06-22",13.06
"875","2010-06-23",13.22
"876","2010-06-24",13.38
"877","2010-06-25",13.03
"878","2010-06-28",12.7
"879","2010-06-29",12.05
"880","2010-06-30",12.09
"881","2010-07-01",11.86
"882","2010-07-02",11.62
"883","2010-07-06",10.83
"884","2010-07-07",10.75
"885","2010-07-08",10.8
"886","2010-07-09",10.87
"887","2010-07-12",10.66
"888","2010-07-13",11
"889","2010-07-14",10.79
"890","2010-07-15",10.69
"891","2010-07-16",10.24
"892","2010-07-19",9.9
"893","2010-07-20",9.83
"894","2010-07-21",10.04
"895","2010-07-22",10.49
"896","2010-07-23",10.81
"897","2010-07-26",10.98
"898","2010-07-27",11.11
"899","2010-07-28",11.17
"900","2010-07-29",11.25
"901","2010-07-30",11.18
"902","2010-08-02",11.32
"903","2010-08-03",11.37
"904","2010-08-04",11.87
"905","2010-08-05",11.75
"906","2010-08-06",11.54
"907","2010-08-09",11.74
"908","2010-08-10",11.55
"909","2010-08-11",10.71
"910","2010-08-12",10.53
"911","2010-08-13",10.33
"912","2010-08-16",10.67
"913","2010-08-17",10.93
"914","2010-08-18",10.96
"915","2010-08-19",10.14
"916","2010-08-20",9.47
"917","2010-08-23",9.73
"918","2010-08-24",9.81
"919","2010-08-25",9.89
"920","2010-08-26",9.96
"921","2010-08-27",10.38
"922","2010-08-30",9.85
"923","2010-08-31",9.75
"924","2010-09-01",9.8
"925","2010-09-02",10.02
"926","2010-09-03",10.37
"927","2010-09-07",9.82
"928","2010-09-08",10.27
"929","2010-09-09",10.33
"930","2010-09-10",10.83
"931","2010-09-13",11.13
"932","2010-09-14",10.91
"933","2010-09-15",11.1
"934","2010-09-16",11.03
"935","2010-09-17",11.03
"936","2010-09-20",11.66
"937","2010-09-21",11.53
"938","2010-09-22",11.16
"939","2010-09-23",11.09
"940","2010-09-24",11.76
"941","2010-09-27",11.6
"942","2010-09-28",11.77
"943","2010-09-29",12.52
"944","2010-09-30",12
"945","2010-10-01",12.31
"946","2010-10-04",12.14
"947","2010-10-05",12.87
"948","2010-10-06",12.89
"949","2010-10-07",12.71
"950","2010-10-08",12.83
"951","2010-10-11",12.87
"952","2010-10-12",12.66
"953","2010-10-13",12.68
"954","2010-10-14",12.84
"955","2010-10-15",12.9
"956","2010-10-18",13
"957","2010-10-19",12.83
"958","2010-10-20",12.86
"959","2010-10-21",12.83
"960","2010-10-22",12.86
"961","2010-10-25",12.97
"962","2010-10-26",12.68
"963","2010-10-27",12.27
"964","2010-10-28",12.26
"965","2010-10-29",12.17
"966","2010-11-01",12.13
"967","2010-11-02",12.53
"968","2010-11-03",12.53
"969","2010-11-04",12.75
"970","2010-11-05",12.55
"971","2010-11-08",12.82
"972","2010-11-09",12.79
"973","2010-11-10",12.79
"974","2010-11-11",12.32
"975","2010-11-12",11.86
"976","2010-11-15",11.45
"977","2010-11-16",10.94
"978","2010-11-17",10.86
"979","2010-11-18",10.91
"980","2010-11-19",11.08
"981","2010-11-22",11.08
"982","2010-11-23",10.82
"983","2010-11-24",10.84
"984","2010-11-26",10.76
"985","2010-11-29",10.66
"986","2010-11-30",10.6
"987","2010-12-01",10.73
"988","2010-12-02",10.84
"989","2010-12-03",10.85
"990","2010-12-06",10.38
"991","2010-12-07",10.73
"992","2010-12-08",10.75
"993","2010-12-09",10.92
"994","2010-12-10",11.11
"995","2010-12-13",11.48
"996","2010-12-14",11.69
