"","date","SR"
"189","2007-10-02",33.360001
"190","2007-10-03",33.130001
"191","2007-10-04",33.389999
"192","2007-10-05",34.5
"193","2007-10-08",33.689999
"194","2007-10-09",34.02
"195","2007-10-10",33.84
"196","2007-10-11",33.540001
"197","2007-10-12",34
"198","2007-10-15",33.650002
"199","2007-10-16",32.959999
"200","2007-10-17",33
"201","2007-10-18",32.779999
"202","2007-10-19",31.77
"203","2007-10-22",33.049999
"204","2007-10-23",33.599998
"205","2007-10-24",33.619999
"206","2007-10-25",33.669998
"207","2007-10-26",34.080002
"208","2007-10-29",33.849998
"209","2007-10-30",33.799999
"210","2007-10-31",34.790001
"211","2007-11-01",32.889999
"212","2007-11-02",33.049999
"213","2007-11-05",32.689999
"214","2007-11-06",34.240002
"215","2007-11-07",32.84
"216","2007-11-08",33.23
"217","2007-11-09",33.560001
"218","2007-11-12",33.98
"219","2007-11-13",34.529999
"220","2007-11-14",34.16
"221","2007-11-15",34.540001
"222","2007-11-16",34.619999
"223","2007-11-19",33.900002
"224","2007-11-20",34.470001
"225","2007-11-21",34.189999
"226","2007-11-23",34.68
"227","2007-11-26",34.139999
"228","2007-11-27",33.740002
"229","2007-11-28",34.849998
"230","2007-11-29",34.299999
"231","2007-11-30",34.41
"232","2007-12-03",34.490002
"233","2007-12-04",33.709999
"234","2007-12-05",34.25
"235","2007-12-06",35.439999
"236","2007-12-07",34.669998
"237","2007-12-10",34.59
"238","2007-12-11",33.459999
"239","2007-12-12",33.740002
"240","2007-12-13",34.27
"241","2007-12-14",33.669998
"242","2007-12-17",33.459999
"243","2007-12-18",34.400002
"244","2007-12-19",34.639999
"245","2007-12-20",34.639999
"246","2007-12-21",35.369999
"247","2007-12-24",35.540001
"248","2007-12-26",35.450001
"249","2007-12-27",34.599998
"250","2007-12-28",34.34
"251","2007-12-31",34.240002
"252","2008-01-02",34.150002
"253","2008-01-03",33.830002
"254","2008-01-04",33.07
"255","2008-01-07",33.98
"256","2008-01-08",33.959999
"257","2008-01-09",34.77
"258","2008-01-10",35
"259","2008-01-11",34.900002
"260","2008-01-14",34.75
"261","2008-01-15",34.509998
"262","2008-01-16",34.27
"263","2008-01-17",33.709999
"264","2008-01-18",32.939999
"265","2008-01-22",32.509998
"266","2008-01-23",34.25
"267","2008-01-24",33.259998
"268","2008-01-25",33.639999
"269","2008-01-28",33.630001
"270","2008-01-29",33.169998
"271","2008-01-30",32.880001
"272","2008-01-31",33.77
"273","2008-02-01",34.41
"274","2008-02-04",34.990002
"275","2008-02-05",34.009998
"276","2008-02-06",33.169998
"277","2008-02-07",33.580002
"278","2008-02-08",33.169998
"279","2008-02-11",33.18
"280","2008-02-12",33.599998
"281","2008-02-13",34.450001
"282","2008-02-14",34.099998
"283","2008-02-15",33.599998
"284","2008-02-19",34.200001
"285","2008-02-20",34.630001
"286","2008-02-21",34.330002
"287","2008-02-22",34.049999
"288","2008-02-25",34.810001
"289","2008-02-26",34.860001
"290","2008-02-27",35.080002
"291","2008-02-28",34.790001
"292","2008-02-29",34.150002
"293","2008-03-03",34.459999
"294","2008-03-04",35.5
"295","2008-03-05",34.91
"296","2008-03-06",34.150002
"297","2008-03-07",33.950001
"298","2008-03-10",34.009998
"299","2008-03-11",35.209999
"300","2008-03-12",35.02
"301","2008-03-13",35.490002
"302","2008-03-14",35.200001
"303","2008-03-17",35.330002
"304","2008-03-18",35.779999
"305","2008-03-19",35.380001
"306","2008-03-20",35.720001
"307","2008-03-24",35.799999
"308","2008-03-25",35.439999
"309","2008-03-26",35.939999
"310","2008-03-27",35.540001
"311","2008-03-28",35.41
"312","2008-03-31",35.630001
"313","2008-04-01",35.900002
"314","2008-04-02",36.799999
"315","2008-04-03",36.189999
"316","2008-04-04",35.740002
"317","2008-04-07",35.889999
"318","2008-04-08",36.419998
"319","2008-04-09",36.040001
"320","2008-04-10",36.560001
"321","2008-04-11",36.360001
"322","2008-04-14",36.59
"323","2008-04-15",36.599998
"324","2008-04-16",37
"325","2008-04-17",36.98
"326","2008-04-18",37
"327","2008-04-21",36.450001
"328","2008-04-22",36.459999
"329","2008-04-23",36.439999
"330","2008-04-24",36.5
"331","2008-04-25",36.389999
"332","2008-04-28",36.439999
"333","2008-04-29",37.799999
"334","2008-04-30",37.82
"335","2008-05-01",38.279999
"336","2008-05-02",38.23
"337","2008-05-05",38.529999
"338","2008-05-06",38.369999
"339","2008-05-07",39.200001
"340","2008-05-08",39.900002
"341","2008-05-09",39.779999
"342","2008-05-12",40.59
"343","2008-05-13",40.369999
"344","2008-05-14",41.240002
"345","2008-05-15",39.990002
"346","2008-05-16",39.880001
"347","2008-05-19",39.490002
"348","2008-05-20",39.830002
"349","2008-05-21",40.360001
"350","2008-05-22",41
"351","2008-05-23",40.369999
"352","2008-05-27",40.790001
"353","2008-05-28",40.52
"354","2008-05-29",40.599998
"355","2008-05-30",40
"356","2008-06-02",40.119999
"357","2008-06-03",39.759998
"358","2008-06-04",40.240002
"359","2008-06-05",41.049999
"360","2008-06-06",39.970001
"361","2008-06-09",40.099998
"362","2008-06-10",39.490002
"363","2008-06-11",39.139999
"364","2008-06-12",39.5
"365","2008-06-13",39.57
"366","2008-06-16",40.07
"367","2008-06-17",39.900002
"368","2008-06-18",40.52
"369","2008-06-19",41.040001
"370","2008-06-20",40.560001
"371","2008-06-23",40.77
"372","2008-06-24",39.790001
"373","2008-06-25",41.049999
"374","2008-06-26",41.080002
"375","2008-06-27",40.66
"376","2008-06-30",40.369999
"377","2008-07-01",40.720001
"378","2008-07-02",40.73
"379","2008-07-03",40.189999
"380","2008-07-07",39.189999
"381","2008-07-08",39.560001
"382","2008-07-09",39.380001
"383","2008-07-10",39.619999
"384","2008-07-11",40.119999
"385","2008-07-14",40.25
"386","2008-07-15",39.779999
"387","2008-07-16",39.279999
"388","2008-07-17",38.450001
"389","2008-07-18",38.119999
"390","2008-07-21",38.849998
"391","2008-07-22",39.619999
"392","2008-07-23",39.400002
"393","2008-07-24",40.540001
"394","2008-07-25",40.959999
"395","2008-07-28",40.509998
"396","2008-07-29",41.290001
"397","2008-07-30",42.27
"398","2008-07-31",42.41
"399","2008-08-01",42.360001
"400","2008-08-04",42.68
"401","2008-08-05",43.48
"402","2008-08-06",43.849998
"403","2008-08-07",42.549999
"404","2008-08-08",44.279999
"405","2008-08-11",45.41
"406","2008-08-12",45.32
"407","2008-08-13",45.959999
"408","2008-08-14",45.529999
"409","2008-08-15",45.68
"410","2008-08-18",46.610001
"411","2008-08-19",47.099998
"412","2008-08-20",47.540001
"413","2008-08-21",46.459999
"414","2008-08-22",46.439999
"415","2008-08-25",45.98
"416","2008-08-26",46
"417","2008-08-27",46.599998
"418","2008-08-28",46.830002
"419","2008-08-29",44.93
"420","2008-09-02",44.68
"421","2008-09-03",43.869999
"422","2008-09-04",43.119999
"423","2008-09-05",43.130001
"424","2008-09-08",44.599998
"425","2008-09-09",43.98
"426","2008-09-10",44.939999
"427","2008-09-11",45.369999
"428","2008-09-12",45.529999
"429","2008-09-15",44.580002
"430","2008-09-16",45.25
"431","2008-09-17",43
"432","2008-09-18",45.990002
"433","2008-09-19",49.220001
"434","2008-09-22",48.049999
"435","2008-09-23",48.150002
"436","2008-09-24",48.09
"437","2008-09-25",50.23
"438","2008-09-26",49.040001
"439","2008-09-29",44.93
"440","2008-09-30",48.490002
"441","2008-10-01",50.77
"442","2008-10-02",50.18
"443","2008-10-03",49.279999
"444","2008-10-06",49.639999
"445","2008-10-07",46.630001
"446","2008-10-08",45.639999
"447","2008-10-09",38.689999
"448","2008-10-10",39.799999
"449","2008-10-13",43.110001
"450","2008-10-14",42.860001
"451","2008-10-15",41.810001
"452","2008-10-16",47.66
"453","2008-10-17",44.639999
"454","2008-10-20",48.560001
"455","2008-10-21",47.32
"456","2008-10-22",47.369999
"457","2008-10-23",49.380001
"458","2008-10-24",47.709999
"459","2008-10-27",44.970001
"460","2008-10-28",48.380001
"461","2008-10-29",50.18
"462","2008-10-30",52.759998
"463","2008-10-31",52.32
"464","2008-11-03",54.630001
"465","2008-11-04",52.560001
"466","2008-11-05",50.889999
"467","2008-11-06",49.290001
"468","2008-11-07",49.619999
"469","2008-11-10",52.16
"470","2008-11-11",51.98
"471","2008-11-12",50.220001
"472","2008-11-13",54.34
"473","2008-11-14",49.869999
"474","2008-11-17",50.630001
"475","2008-11-18",51.75
"476","2008-11-19",50.82
"477","2008-11-20",48.68
"478","2008-11-21",52.759998
"479","2008-11-24",53.57
"480","2008-11-25",53.759998
"481","2008-11-26",51.459999
"482","2008-11-28",52.68
"483","2008-12-01",47.869999
"484","2008-12-02",48.889999
"485","2008-12-03",48.560001
"486","2008-12-04",47.299999
"487","2008-12-05",49.830002
"488","2008-12-08",48.799999
"489","2008-12-09",47.119999
"490","2008-12-10",47.630001
"491","2008-12-11",46.009998
"492","2008-12-12",47.299999
"493","2008-12-15",46.23
"494","2008-12-16",46.34
"495","2008-12-17",46.009998
"496","2008-12-18",45
"497","2008-12-19",43.799999
"498","2008-12-22",44.16
"499","2008-12-23",43.970001
"500","2008-12-24",44.09
"501","2008-12-26",44.73
"502","2008-12-29",44.849998
"503","2008-12-30",45.939999
"504","2008-12-31",46.84
"505","2009-01-02",46.810001
"506","2009-01-05",47.580002
"507","2009-01-06",46.689999
"508","2009-01-07",45.470001
"509","2009-01-08",45.459999
"510","2009-01-09",44.360001
"511","2009-01-12",44.09
"512","2009-01-13",44.73
"513","2009-01-14",43.259998
"514","2009-01-15",43.549999
"515","2009-01-16",43.939999
"516","2009-01-20",42.330002
"517","2009-01-21",42.389999
"518","2009-01-22",42.09
"519","2009-01-23",41.669998
"520","2009-01-26",42.139999
"521","2009-01-27",42.32
"522","2009-01-28",42.459999
"523","2009-01-29",46.52
"524","2009-01-30",45.389999
"525","2009-02-02",45.330002
"526","2009-02-03",45.5
"527","2009-02-04",45.669998
"528","2009-02-05",45.02
"529","2009-02-06",45.939999
"530","2009-02-09",46.369999
"531","2009-02-10",45.529999
"532","2009-02-11",45.52
"533","2009-02-12",45.799999
"534","2009-02-13",45.299999
"535","2009-02-17",44
"536","2009-02-18",42.68
"537","2009-02-19",42.790001
"538","2009-02-20",42.279999
"539","2009-02-23",41.25
"540","2009-02-24",41.080002
"541","2009-02-25",40.439999
"542","2009-02-26",40.43
"543","2009-02-27",39.580002
"544","2009-03-02",40.060001
"545","2009-03-03",38.099998
"546","2009-03-04",39.130001
"547","2009-03-05",37.389999
"548","2009-03-06",37.259998
"549","2009-03-09",36.220001
"550","2009-03-10",36.439999
"551","2009-03-11",35.73
"552","2009-03-12",36.57
"553","2009-03-13",36.860001
"554","2009-03-16",36.400002
"555","2009-03-17",37.25
"556","2009-03-18",37.93
"557","2009-03-19",38.09
"558","2009-03-20",37.950001
"559","2009-03-23",38.59
"560","2009-03-24",37.259998
"561","2009-03-25",37.790001
"562","2009-03-26",38.450001
"563","2009-03-27",38.040001
"564","2009-03-30",38.259998
"565","2009-03-31",38.98
"566","2009-04-01",39.189999
"567","2009-04-02",39.080002
"568","2009-04-03",39.02
"569","2009-04-06",37.990002
"570","2009-04-07",37.490002
"571","2009-04-08",37.68
"572","2009-04-09",37.419998
"573","2009-04-13",36.57
"574","2009-04-14",36.009998
"575","2009-04-15",36.169998
"576","2009-04-16",36.509998
"577","2009-04-17",36.099998
"578","2009-04-20",35.860001
"579","2009-04-21",35.93
"580","2009-04-22",35.32
"581","2009-04-23",34.240002
"582","2009-04-24",34.34
"583","2009-04-27",34.610001
"584","2009-04-28",35.009998
"585","2009-04-29",35.939999
"586","2009-04-30",34.68
"587","2009-05-01",35.630001
"588","2009-05-04",34.900002
"589","2009-05-05",33.5
"590","2009-05-06",33.439999
"591","2009-05-07",33.619999
"592","2009-05-08",33.419998
"593","2009-05-11",33.080002
"594","2009-05-12",33.189999
"595","2009-05-13",32.310001
"596","2009-05-14",32.240002
"597","2009-05-15",31.370001
"598","2009-05-18",30.700001
"599","2009-05-19",30.870001
"600","2009-05-20",30.049999
"601","2009-05-21",30.15
"602","2009-05-22",29.799999
"603","2009-05-26",30.83
"604","2009-05-27",29.5
"605","2009-05-28",30.040001
"606","2009-05-29",31.08
"607","2009-06-01",32.189999
"608","2009-06-02",33.049999
"609","2009-06-03",33.060001
"610","2009-06-04",33.41
"611","2009-06-05",33.529999
"612","2009-06-08",33.799999
"613","2009-06-09",33.200001
"614","2009-06-10",33.400002
"615","2009-06-11",33.57
"616","2009-06-12",34.330002
"617","2009-06-15",33.16
"618","2009-06-16",33.470001
"619","2009-06-17",33.580002
"620","2009-06-18",34.029999
"621","2009-06-19",33.48
"622","2009-06-22",33.16
"623","2009-06-23",32.82
"624","2009-06-24",32.540001
"625","2009-06-25",32.990002
"626","2009-06-26",33.259998
"627","2009-06-29",32.990002
"628","2009-06-30",33.130001
"629","2009-07-01",33.740002
"630","2009-07-02",32.549999
"631","2009-07-06",33.169998
"632","2009-07-07",32.490002
"633","2009-07-08",32.169998
"634","2009-07-09",31.549999
"635","2009-07-10",31.540001
"636","2009-07-13",31.709999
"637","2009-07-14",31.75
"638","2009-07-15",32.400002
"639","2009-07-16",32.52
"640","2009-07-17",32.669998
"641","2009-07-20",32.310001
"642","2009-07-21",32.369999
"643","2009-07-22",32.68
"644","2009-07-23",33.389999
"645","2009-07-24",34.610001
"646","2009-07-27",33.990002
"647","2009-07-28",34.240002
"648","2009-07-29",33.959999
"649","2009-07-30",34.189999
"650","2009-07-31",33.57
"651","2009-08-03",32.080002
"652","2009-08-04",31.74
"653","2009-08-05",31.57
"654","2009-08-06",31.18
"655","2009-08-07",32.110001
"656","2009-08-10",32.310001
"657","2009-08-11",33.080002
"658","2009-08-12",33.259998
"659","2009-08-13",33.07
"660","2009-08-14",33.23
"661","2009-08-17",33.240002
"662","2009-08-18",33.560001
"663","2009-08-19",34.009998
"664","2009-08-20",34.07
"665","2009-08-21",34.779999
"666","2009-08-24",34.950001
"667","2009-08-25",34.5
"668","2009-08-26",34.27
"669","2009-08-27",34.080002
"670","2009-08-28",33.259998
"671","2009-08-31",32.560001
"672","2009-09-01",32.610001
"673","2009-09-02",32.610001
"674","2009-09-03",32.720001
"675","2009-09-04",32.889999
"676","2009-09-08",33.220001
"677","2009-09-09",32.91
"678","2009-09-10",32.66
"679","2009-09-11",32.32
"680","2009-09-14",32.509998
"681","2009-09-15",32.75
"682","2009-09-16",33.349998
"683","2009-09-17",33.459999
"684","2009-09-18",33.209999
"685","2009-09-21",33.049999
"686","2009-09-22",32.93
"687","2009-09-23",32.549999
"688","2009-09-24",32.369999
"689","2009-09-25",32.25
"690","2009-09-28",32.34
"691","2009-09-29",32.799999
"692","2009-09-30",32.16
"693","2009-10-01",32.07
"694","2009-10-02",31.9
"695","2009-10-05",31.85
"696","2009-10-06",31.959999
"697","2009-10-07",31.790001
"698","2009-10-08",31.74
"699","2009-10-09",32.27
"700","2009-10-12",32.360001
"701","2009-10-13",32.509998
"702","2009-10-14",32.560001
"703","2009-10-15",32.799999
"704","2009-10-16",32.25
"705","2009-10-19",32.369999
"706","2009-10-20",32.389999
"707","2009-10-21",31.940001
"708","2009-10-22",32.09
"709","2009-10-23",31.66
"710","2009-10-26",30.91
"711","2009-10-27",31.32
"712","2009-10-28",31.629999
"713","2009-10-29",31.84
"714","2009-10-30",30.709999
"715","2009-11-02",30.440001
"716","2009-11-03",30.700001
"717","2009-11-04",30.34
"718","2009-11-05",31.23
"719","2009-11-06",31.299999
"720","2009-11-09",31.709999
"721","2009-11-10",31.58
"722","2009-11-11",31.59
"723","2009-11-12",31.15
"724","2009-11-13",31.209999
"725","2009-11-16",32.220001
"726","2009-11-17",32.5
"727","2009-11-18",32.439999
"728","2009-11-19",31.6
"729","2009-11-20",31.4
"730","2009-11-23",31.57
"731","2009-11-24",31.43
"732","2009-11-25",31.860001
"733","2009-11-27",31.5
"734","2009-11-30",31.309999
"735","2009-12-01",31.83
"736","2009-12-02",32.490002
"737","2009-12-03",32.34
"738","2009-12-04",32.77
"739","2009-12-07",32.919998
"740","2009-12-08",33.25
"741","2009-12-09",33.400002
"742","2009-12-10",33.290001
"743","2009-12-11",33.869999
"744","2009-12-14",34
"745","2009-12-15",33.900002
"746","2009-12-16",33.970001
"747","2009-12-17",33.779999
"748","2009-12-18",34.049999
"749","2009-12-21",34.310001
"750","2009-12-22",34.220001
"751","2009-12-23",34.48
"752","2009-12-24",34.310001
"753","2009-12-28",34.419998
"754","2009-12-29",34.580002
"755","2009-12-30",34.73
"756","2009-12-31",33.77
"757","2010-01-04",34.43
"758","2010-01-05",33.34
"759","2010-01-06",32.919998
"760","2010-01-07",33.060001
"761","2010-01-08",33.009998
"762","2010-01-11",33.02
"763","2010-01-12",33.099998
"764","2010-01-13",33.200001
"765","2010-01-14",33.139999
"766","2010-01-15",32.84
"767","2010-01-19",33.41
"768","2010-01-20",32.939999
"769","2010-01-21",32.279999
"770","2010-01-22",32.130001
"771","2010-01-25",32.369999
"772","2010-01-26",32
"773","2010-01-27",32.32
"774","2010-01-28",32.32
"775","2010-01-29",32.259998
"776","2010-02-01",32.200001
"777","2010-02-02",32.02
"778","2010-02-03",31.9
"779","2010-02-04",31.299999
"780","2010-02-05",31.49
"781","2010-02-08",31.16
"782","2010-02-09",31.290001
"783","2010-02-10",31.24
"784","2010-02-11",31.24
"785","2010-02-12",31.41
"786","2010-02-16",31.93
"787","2010-02-17",32.349998
"788","2010-02-18",32.540001
"789","2010-02-19",33.080002
"790","2010-02-22",33.029999
"791","2010-02-23",33.360001
"792","2010-02-24",33.450001
"793","2010-02-25",33.43
"794","2010-02-26",32.790001
"795","2010-03-01",33.689999
"796","2010-03-02",33.810001
"797","2010-03-03",33.610001
"798","2010-03-04",33.68
"799","2010-03-05",33.57
"800","2010-03-08",33.740002
"801","2010-03-09",33.509998
"802","2010-03-10",33.84
"803","2010-03-11",33.82
"804","2010-03-12",33.709999
"805","2010-03-15",33.619999
"806","2010-03-16",33.650002
"807","2010-03-17",34
"808","2010-03-18",34.139999
"809","2010-03-19",34.610001
"810","2010-03-22",34.450001
"811","2010-03-23",34.57
"812","2010-03-24",34.150002
"813","2010-03-25",33.639999
"814","2010-03-26",33.439999
"815","2010-03-29",33.82
"816","2010-03-30",33.91
"817","2010-03-31",33.720001
"818","2010-04-01",34.049999
"819","2010-04-05",34.240002
"820","2010-04-06",34.669998
"821","2010-04-07",34.709999
"822","2010-04-08",34.299999
"823","2010-04-09",34.5
"824","2010-04-12",34.439999
"825","2010-04-13",34.110001
"826","2010-04-14",34.360001
"827","2010-04-15",34.52
"828","2010-04-16",34.450001
"829","2010-04-19",34.439999
"830","2010-04-20",34.490002
"831","2010-04-21",34.84
"832","2010-04-22",34.889999
"833","2010-04-23",35.299999
"834","2010-04-26",35.029999
"835","2010-04-27",34.540001
"836","2010-04-28",34.84
"837","2010-04-29",35.349998
"838","2010-04-30",34.080002
"839","2010-05-03",35.049999
"840","2010-05-04",35.029999
"841","2010-05-05",34.75
"842","2010-05-06",33.75
"843","2010-05-07",32.990002
"844","2010-05-10",34.299999
"845","2010-05-11",35.029999
"846","2010-05-12",35.380001
"847","2010-05-13",35.619999
"848","2010-05-14",35.279999
"849","2010-05-17",35.529999
"850","2010-05-18",35.169998
"851","2010-05-19",34.900002
"852","2010-05-20",33.57
"853","2010-05-21",33.5
"854","2010-05-24",33.150002
"855","2010-05-25",32.669998
"856","2010-05-26",32.599998
"857","2010-05-27",33.18
"858","2010-05-28",33.09
"859","2010-06-01",32.02
"860","2010-06-02",32.740002
"861","2010-06-03",33.52
"862","2010-06-04",32.709999
"863","2010-06-07",32.360001
"864","2010-06-08",32.349998
"865","2010-06-09",31.809999
"866","2010-06-10",32.599998
"867","2010-06-11",32.84
"868","2010-06-14",32.990002
"869","2010-06-15",33.349998
"870","2010-06-16",33.639999
"871","2010-06-17",33.900002
"872","2010-06-18",34.169998
"873","2010-06-21",33.919998
"874","2010-06-22",33.310001
"875","2010-06-23",32.869999
"876","2010-06-24",32.950001
"877","2010-06-25",33.720001
"878","2010-06-28",34.009998
"879","2010-06-29",33.279999
"880","2010-06-30",33.130001
"881","2010-07-01",32.799999
"882","2010-07-02",32.73
"883","2010-07-06",32.59
"884","2010-07-07",33.200001
"885","2010-07-08",33.869999
"886","2010-07-09",34.130001
"887","2010-07-12",33.810001
"888","2010-07-13",34.400002
"889","2010-07-14",34.259998
"890","2010-07-15",34.209999
"891","2010-07-16",33.41
"892","2010-07-19",33.740002
"893","2010-07-20",34.139999
"894","2010-07-21",33.48
"895","2010-07-22",34.400002
"896","2010-07-23",34.799999
"897","2010-07-26",35.419998
"898","2010-07-27",35.900002
"899","2010-07-28",35.360001
"900","2010-07-29",34.84
"901","2010-07-30",34.939999
"902","2010-08-02",35.209999
"903","2010-08-03",35.349998
"904","2010-08-04",35.650002
"905","2010-08-05",35.110001
"906","2010-08-06",34.93
"907","2010-08-09",35.380001
"908","2010-08-10",35.02
"909","2010-08-11",34.169998
"910","2010-08-12",34.119999
"911","2010-08-13",33.860001
"912","2010-08-16",33.799999
"913","2010-08-17",34.02
"914","2010-08-18",33.830002
"915","2010-08-19",33
"916","2010-08-20",33.009998
"917","2010-08-23",32.830002
"918","2010-08-24",32.900002
"919","2010-08-25",33.419998
"920","2010-08-26",33.32
"921","2010-08-27",34.150002
"922","2010-08-30",33.220001
"923","2010-08-31",33.299999
"924","2010-09-01",34.389999
"925","2010-09-02",34.049999
"926","2010-09-03",34.400002
"927","2010-09-07",34
"928","2010-09-08",33.509998
"929","2010-09-09",33.990002
"930","2010-09-10",34.029999
"931","2010-09-13",34.279999
"932","2010-09-14",34.139999
"933","2010-09-15",33.91
"934","2010-09-16",33.5
"935","2010-09-17",33.369999
"936","2010-09-20",34.150002
"937","2010-09-21",33.889999
"938","2010-09-22",33.950001
"939","2010-09-23",33.599998
"940","2010-09-24",34.209999
"941","2010-09-27",34.200001
"942","2010-09-28",34.209999
"943","2010-09-29",34.43
"944","2010-09-30",34.419998
"945","2010-10-01",34.84
"946","2010-10-04",34.439999
"947","2010-10-05",35.07
"948","2010-10-06",35.099998
"949","2010-10-07",35.029999
"950","2010-10-08",35.130001
"951","2010-10-11",35.049999
"952","2010-10-12",34.77
"953","2010-10-13",35.27
"954","2010-10-14",35.290001
"955","2010-10-15",35.290001
