"","date","CHKP"
"144","2007-07-30",24.809999
"145","2007-07-31",24.360001
"146","2007-08-01",24.09
"147","2007-08-02",24.73
"148","2007-08-03",23.719999
"149","2007-08-06",24.18
"150","2007-08-07",24.35
"151","2007-08-08",23.690001
"152","2007-08-09",22.26
"153","2007-08-10",23.110001
"154","2007-08-13",22.92
"155","2007-08-14",23.049999
"156","2007-08-15",22.82
"157","2007-08-16",22.6
"158","2007-08-17",22.620001
"159","2007-08-20",22.83
"160","2007-08-21",23.459999
"161","2007-08-22",23.450001
"162","2007-08-23",23.360001
"163","2007-08-24",23.299999
"164","2007-08-27",23.110001
"165","2007-08-28",22.889999
"166","2007-08-29",23.360001
"167","2007-08-30",23.299999
"168","2007-08-31",23.459999
"169","2007-09-04",23.65
"170","2007-09-05",24.15
"171","2007-09-06",24.559999
"172","2007-09-07",24.219999
"173","2007-09-10",23.99
"174","2007-09-11",24.66
"175","2007-09-12",24.52
"176","2007-09-13",24.620001
"177","2007-09-14",24.4
"178","2007-09-17",24.1
"179","2007-09-18",24.43
"180","2007-09-19",24.549999
"181","2007-09-20",24.52
"182","2007-09-21",24.190001
"183","2007-09-24",24.129999
"184","2007-09-25",24.82
"185","2007-09-26",25.049999
"186","2007-09-27",25.389999
"187","2007-09-28",25.18
"188","2007-10-01",25.389999
"189","2007-10-02",25.049999
"190","2007-10-03",24.98
"191","2007-10-04",25.5
"192","2007-10-05",25.83
"193","2007-10-08",25.75
"194","2007-10-09",26.299999
"195","2007-10-10",26.16
"196","2007-10-11",25.690001
"197","2007-10-12",26.389999
"198","2007-10-15",26.34
"199","2007-10-16",26.280001
"200","2007-10-17",26.57
"201","2007-10-18",26.5
"202","2007-10-19",25.98
"203","2007-10-22",25.9
"204","2007-10-23",25.629999
"205","2007-10-24",25
"206","2007-10-25",24.780001
"207","2007-10-26",25.299999
"208","2007-10-29",25.57
"209","2007-10-30",25.07
"210","2007-10-31",25.26
"211","2007-11-01",24.9
"212","2007-11-02",24.82
"213","2007-11-05",24.280001
"214","2007-11-06",24.68
"215","2007-11-07",24.07
"216","2007-11-08",23.299999
"217","2007-11-09",22.24
"218","2007-11-12",21.85
"219","2007-11-13",22.4
"220","2007-11-14",22.01
"221","2007-11-15",21.620001
"222","2007-11-16",21.690001
"223","2007-11-19",21.4
"224","2007-11-20",21.08
"225","2007-11-21",21.370001
"226","2007-11-23",21.41
"227","2007-11-26",20.82
"228","2007-11-27",21.51
"229","2007-11-28",22.43
"230","2007-11-29",22.32
"231","2007-11-30",22.82
"232","2007-12-03",22.459999
"233","2007-12-04",22.299999
"234","2007-12-05",22.190001
"235","2007-12-06",22.639999
"236","2007-12-07",22.43
"237","2007-12-10",22.51
"238","2007-12-11",22.110001
"239","2007-12-12",22.049999
"240","2007-12-13",21.6
"241","2007-12-14",21.370001
"242","2007-12-17",20.58
"243","2007-12-18",20.84
"244","2007-12-19",20.700001
"245","2007-12-20",20.940001
"246","2007-12-21",22.129999
"247","2007-12-24",22.440001
"248","2007-12-26",22.690001
"249","2007-12-27",22.32
"250","2007-12-28",22.26
"251","2007-12-31",21.959999
"252","2008-01-02",21.870001
"253","2008-01-03",22.58
"254","2008-01-04",21.77
"255","2008-01-07",21.459999
"256","2008-01-08",20.85
"257","2008-01-09",21.629999
"258","2008-01-10",21.34
"259","2008-01-11",21.18
"260","2008-01-14",21.780001
"261","2008-01-15",21.42
"262","2008-01-16",21.76
"263","2008-01-17",21.17
"264","2008-01-18",20.9
"265","2008-01-22",20.91
"266","2008-01-23",21.200001
"267","2008-01-24",21.530001
"268","2008-01-25",20.959999
"269","2008-01-28",20.75
"270","2008-01-29",20.950001
"271","2008-01-30",21.18
"272","2008-01-31",21.299999
"273","2008-02-01",21.709999
"274","2008-02-04",22.08
"275","2008-02-05",21.15
"276","2008-02-06",20.629999
"277","2008-02-07",20.58
"278","2008-02-08",20.879999
"279","2008-02-11",21.280001
"280","2008-02-12",21.719999
"281","2008-02-13",22.32
"282","2008-02-14",21.969999
"283","2008-02-15",21.860001
"284","2008-02-19",21.67
"285","2008-02-20",22.23
"286","2008-02-21",22.08
"287","2008-02-22",22.26
"288","2008-02-25",22.450001
"289","2008-02-26",22.700001
"290","2008-02-27",22.870001
"291","2008-02-28",22.709999
"292","2008-02-29",21.92
"293","2008-03-03",21.85
"294","2008-03-04",21.58
"295","2008-03-05",21.469999
"296","2008-03-06",20.99
"297","2008-03-07",21.01
"298","2008-03-10",20.83
"299","2008-03-11",21.719999
"300","2008-03-12",22.120001
"301","2008-03-13",22.6
"302","2008-03-14",22.559999
"303","2008-03-17",21.870001
"304","2008-03-18",22.76
"305","2008-03-19",22.040001
"306","2008-03-20",23.459999
"307","2008-03-24",24.16
"308","2008-03-25",24.059999
"309","2008-03-26",23.629999
"310","2008-03-27",22.540001
"311","2008-03-28",22.620001
"312","2008-03-31",22.4
"313","2008-04-01",22.940001
"314","2008-04-02",22.49
"315","2008-04-03",22.469999
"316","2008-04-04",22.610001
"317","2008-04-07",22.18
"318","2008-04-08",22
"319","2008-04-09",21.77
"320","2008-04-10",22.01
"321","2008-04-11",21.450001
"322","2008-04-14",21.219999
"323","2008-04-15",21.27
"324","2008-04-16",22.280001
"325","2008-04-17",22.889999
"326","2008-04-18",23.92
"327","2008-04-21",24
"328","2008-04-22",23.450001
"329","2008-04-23",23.92
"330","2008-04-24",24.41
"331","2008-04-25",24.4
"332","2008-04-28",24.16
"333","2008-04-29",24.33
"334","2008-04-30",23.620001
"335","2008-05-01",24.309999
"336","2008-05-02",24.08
"337","2008-05-05",23.959999
"338","2008-05-06",24.02
"339","2008-05-07",23.370001
"340","2008-05-08",23.620001
"341","2008-05-09",24.030001
"342","2008-05-12",24.17
"343","2008-05-13",24
"344","2008-05-14",24.209999
"345","2008-05-15",24.99
"346","2008-05-16",24.799999
"347","2008-05-19",24.559999
"348","2008-05-20",24.610001
"349","2008-05-21",24.139999
"350","2008-05-22",24.65
"351","2008-05-23",24.469999
"352","2008-05-27",24.66
"353","2008-05-28",24.67
"354","2008-05-29",25.01
"355","2008-05-30",24.83
"356","2008-06-02",24.33
"357","2008-06-03",24.58
"358","2008-06-04",24.99
"359","2008-06-05",25.110001
"360","2008-06-06",24.780001
"361","2008-06-09",24.74
"362","2008-06-10",24.5
"363","2008-06-11",23.99
"364","2008-06-12",24
"365","2008-06-13",25.18
"366","2008-06-16",24.940001
"367","2008-06-17",23.969999
"368","2008-06-18",23.77
"369","2008-06-19",24.18
"370","2008-06-20",23.74
"371","2008-06-23",24.01
"372","2008-06-24",23.59
"373","2008-06-25",23.67
"374","2008-06-26",23.84
"375","2008-06-27",23.959999
"376","2008-06-30",23.67
"377","2008-07-01",23.9
"378","2008-07-02",23.34
"379","2008-07-03",23.32
"380","2008-07-07",23.049999
"381","2008-07-08",23.6
"382","2008-07-09",23.290001
"383","2008-07-10",23.440001
"384","2008-07-11",23.370001
"385","2008-07-14",23.190001
"386","2008-07-15",23.32
"387","2008-07-16",23.700001
"388","2008-07-17",24.200001
"389","2008-07-18",24.07
"390","2008-07-21",23.450001
"391","2008-07-22",23.620001
"392","2008-07-23",23.35
"393","2008-07-24",22.959999
"394","2008-07-25",23.17
"395","2008-07-28",23
"396","2008-07-29",23.5
"397","2008-07-30",23.209999
"398","2008-07-31",22.83
"399","2008-08-01",22.379999
"400","2008-08-04",22.129999
"401","2008-08-05",22.9
"402","2008-08-06",23.700001
"403","2008-08-07",24.41
"404","2008-08-08",24.84
"405","2008-08-11",25.190001
"406","2008-08-12",25.07
"407","2008-08-13",24.92
"408","2008-08-14",25.02
"409","2008-08-15",25.059999
"410","2008-08-18",24.950001
"411","2008-08-19",25.15
"412","2008-08-20",25.58
"413","2008-08-21",24.92
"414","2008-08-22",24.93
"415","2008-08-25",24.41
"416","2008-08-26",24.48
"417","2008-08-27",24.620001
"418","2008-08-28",24.690001
"419","2008-08-29",24.49
"420","2008-09-02",24.92
"421","2008-09-03",24.620001
"422","2008-09-04",24.01
"423","2008-09-05",24.530001
"424","2008-09-08",24.83
"425","2008-09-09",24.18
"426","2008-09-10",24.43
"427","2008-09-11",24.67
"428","2008-09-12",24.780001
"429","2008-09-15",24.4
"430","2008-09-16",24.43
"431","2008-09-17",23.43
"432","2008-09-18",23.26
"433","2008-09-19",23.57
"434","2008-09-22",22.73
"435","2008-09-23",22.700001
"436","2008-09-24",22.559999
"437","2008-09-25",23.200001
"438","2008-09-26",23.18
"439","2008-09-29",21.549999
"440","2008-09-30",22.74
"441","2008-10-01",22.5
"442","2008-10-02",21.870001
"443","2008-10-03",21.120001
"444","2008-10-06",19.91
"445","2008-10-07",18.629999
"446","2008-10-08",18.67
"447","2008-10-09",18.17
"448","2008-10-10",17.82
"449","2008-10-13",19.959999
"450","2008-10-14",19.299999
"451","2008-10-15",17.43
"452","2008-10-16",18.540001
"453","2008-10-17",18.790001
"454","2008-10-20",19.620001
"455","2008-10-21",18.469999
"456","2008-10-22",18.469999
"457","2008-10-23",18.6
"458","2008-10-24",18.200001
"459","2008-10-27",17.51
"460","2008-10-28",19.25
"461","2008-10-29",19.370001
"462","2008-10-30",20.25
"463","2008-10-31",20.219999
"464","2008-11-03",20
"465","2008-11-04",20.129999
"466","2008-11-05",18.950001
"467","2008-11-06",19
"468","2008-11-07",19.75
"469","2008-11-10",19.91
"470","2008-11-11",19.6
"471","2008-11-12",19.16
"472","2008-11-13",20.65
"473","2008-11-14",20.01
"474","2008-11-17",20.209999
"475","2008-11-18",19.77
"476","2008-11-19",18.440001
"477","2008-11-20",18.49
"478","2008-11-21",19.65
"479","2008-11-24",20.76
"480","2008-11-25",20
"481","2008-11-26",20.530001
"482","2008-11-28",20.610001
"483","2008-12-01",19.4
"484","2008-12-02",19.01
"485","2008-12-03",18.99
"486","2008-12-04",18.34
"487","2008-12-05",19.01
"488","2008-12-08",19.690001
"489","2008-12-09",19.35
"490","2008-12-10",19.540001
"491","2008-12-11",18.68
"492","2008-12-12",19.040001
"493","2008-12-15",18.879999
"494","2008-12-16",19.860001
"495","2008-12-17",19.48
"496","2008-12-18",18.57
"497","2008-12-19",18.620001
"498","2008-12-22",18.379999
"499","2008-12-23",18.35
"500","2008-12-24",18.52
"501","2008-12-26",18.530001
"502","2008-12-29",18.5
"503","2008-12-30",18.959999
"504","2008-12-31",18.99
"505","2009-01-02",19.74
"506","2009-01-05",20.209999
"507","2009-01-06",20.58
"508","2009-01-07",20.77
"509","2009-01-08",21.209999
"510","2009-01-09",21.129999
"511","2009-01-12",21.059999
"512","2009-01-13",21.32
"513","2009-01-14",21.25
"514","2009-01-15",20.9
"515","2009-01-16",20.959999
"516","2009-01-20",20.950001
"517","2009-01-21",21.83
"518","2009-01-22",21.049999
"519","2009-01-23",21
"520","2009-01-26",21.040001
"521","2009-01-27",22.84
"522","2009-01-28",22.82
"523","2009-01-29",22.49
"524","2009-01-30",22.67
"525","2009-02-02",22.76
"526","2009-02-03",23.15
"527","2009-02-04",22.540001
"528","2009-02-05",22.120001
"529","2009-02-06",23.030001
"530","2009-02-09",23.34
"531","2009-02-10",22.790001
"532","2009-02-11",22.950001
"533","2009-02-12",22.91
"534","2009-02-13",23.17
"535","2009-02-17",22.879999
"536","2009-02-18",22.75
"537","2009-02-19",22.040001
"538","2009-02-20",21.9
"539","2009-02-23",21.42
"540","2009-02-24",22.35
"541","2009-02-25",22.41
"542","2009-02-26",21.57
"543","2009-02-27",21.969999
"544","2009-03-02",21.360001
"545","2009-03-03",21.41
"546","2009-03-04",21.82
"547","2009-03-05",21.24
"548","2009-03-06",21.040001
"549","2009-03-09",20.1
"550","2009-03-10",20.889999
"551","2009-03-11",20.719999
"552","2009-03-12",21.48
"553","2009-03-13",21.450001
"554","2009-03-16",21.120001
"555","2009-03-17",21.530001
"556","2009-03-18",21.4
"557","2009-03-19",21.1
"558","2009-03-20",20.99
"559","2009-03-23",21.76
"560","2009-03-24",21.540001
"561","2009-03-25",21.67
"562","2009-03-26",22.959999
"563","2009-03-27",22.059999
"564","2009-03-30",21.68
"565","2009-03-31",22.209999
"566","2009-04-01",22.15
"567","2009-04-02",22.77
"568","2009-04-03",22.709999
"569","2009-04-06",23.219999
"570","2009-04-07",23
"571","2009-04-08",23.67
"572","2009-04-09",24.25
"573","2009-04-13",24.049999
"574","2009-04-14",24.32
"575","2009-04-15",24.17
"576","2009-04-16",24.440001
"577","2009-04-17",24.719999
"578","2009-04-20",24.65
"579","2009-04-21",24.93
"580","2009-04-22",24.93
"581","2009-04-23",24.75
"582","2009-04-24",25.18
"583","2009-04-27",23.59
"584","2009-04-28",23.27
"585","2009-04-29",22.93
"586","2009-04-30",23.17
"587","2009-05-01",23.629999
"588","2009-05-04",23.85
"589","2009-05-05",23.82
"590","2009-05-06",22.790001
"591","2009-05-07",22.459999
"592","2009-05-08",22.379999
"593","2009-05-11",22.870001
"594","2009-05-12",22.18
"595","2009-05-13",21.950001
"596","2009-05-14",22.33
"597","2009-05-15",22.309999
"598","2009-05-18",23.129999
"599","2009-05-19",23.65
"600","2009-05-20",23.93
"601","2009-05-21",23.73
"602","2009-05-22",23.610001
"603","2009-05-26",23.790001
"604","2009-05-27",22.92
"605","2009-05-28",23.299999
"606","2009-05-29",23.35
"607","2009-06-01",23.549999
"608","2009-06-02",23.76
"609","2009-06-03",23.49
"610","2009-06-04",23.370001
"611","2009-06-05",23.879999
"612","2009-06-08",23.780001
"613","2009-06-09",23.860001
"614","2009-06-10",23.98
"615","2009-06-11",23.84
"616","2009-06-12",24.09
"617","2009-06-15",24.01
"618","2009-06-16",23.700001
"619","2009-06-17",23.959999
"620","2009-06-18",23.35
"621","2009-06-19",23.389999
"622","2009-06-22",22.83
"623","2009-06-23",22.84
"624","2009-06-24",23.719999
"625","2009-06-25",23.700001
"626","2009-06-26",23.65
"627","2009-06-29",23.58
"628","2009-06-30",23.469999
"629","2009-07-01",23.219999
"630","2009-07-02",23.049999
"631","2009-07-06",22.940001
"632","2009-07-07",22.24
"633","2009-07-08",22.27
"634","2009-07-09",22.360001
"635","2009-07-10",22.370001
"636","2009-07-13",22.870001
"637","2009-07-14",23.120001
"638","2009-07-15",23.870001
"639","2009-07-16",24.18
"640","2009-07-17",24.309999
"641","2009-07-20",24.450001
"642","2009-07-21",24.57
"643","2009-07-22",24.57
"644","2009-07-23",24.73
"645","2009-07-24",24.799999
"646","2009-07-27",24.84
"647","2009-07-28",26.09
"648","2009-07-29",26.469999
"649","2009-07-30",26.639999
"650","2009-07-31",26.690001
"651","2009-08-03",26.809999
"652","2009-08-04",26.59
"653","2009-08-05",26.77
"654","2009-08-06",26.83
"655","2009-08-07",27.17
"656","2009-08-10",27.09
"657","2009-08-11",26.82
"658","2009-08-12",27.42
"659","2009-08-13",28.629999
"660","2009-08-14",27.98
"661","2009-08-17",27.530001
"662","2009-08-18",27.549999
"663","2009-08-19",27.860001
"664","2009-08-20",28.23
"665","2009-08-21",28.25
"666","2009-08-24",28.26
"667","2009-08-25",28.290001
"668","2009-08-26",28.18
"669","2009-08-27",27.9
"670","2009-08-28",28.07
"671","2009-08-31",27.870001
"672","2009-09-01",27.110001
"673","2009-09-02",27.02
"674","2009-09-03",26.77
"675","2009-09-04",27.49
"676","2009-09-08",27.379999
"677","2009-09-09",27.610001
"678","2009-09-10",27.83
"679","2009-09-11",27.66
"680","2009-09-14",27.84
"681","2009-09-15",27.459999
"682","2009-09-16",28.02
"683","2009-09-17",27.75
"684","2009-09-18",27.280001
"685","2009-09-21",27.190001
"686","2009-09-22",27.24
"687","2009-09-23",27.860001
"688","2009-09-24",27.93
"689","2009-09-25",27.870001
"690","2009-09-28",28.049999
"691","2009-09-29",27.889999
"692","2009-09-30",28.35
"693","2009-10-01",27.959999
"694","2009-10-02",28.469999
"695","2009-10-05",28.41
"696","2009-10-06",29.190001
"697","2009-10-07",29.4
"698","2009-10-08",29.27
"699","2009-10-09",29.620001
"700","2009-10-12",29.879999
"701","2009-10-13",29.74
"702","2009-10-14",29.959999
"703","2009-10-15",29.690001
"704","2009-10-16",29.6
"705","2009-10-19",30.08
"706","2009-10-20",30.15
"707","2009-10-21",30.1
"708","2009-10-22",31.610001
"709","2009-10-23",31.799999
"710","2009-10-26",31.74
"711","2009-10-27",31.309999
"712","2009-10-28",30.73
"713","2009-10-29",31.309999
"714","2009-10-30",31.049999
"715","2009-11-02",31.120001
"716","2009-11-03",31.01
"717","2009-11-04",31
"718","2009-11-05",32.369999
"719","2009-11-06",32.310001
"720","2009-11-09",32.610001
"721","2009-11-10",32.310001
"722","2009-11-11",32.27
"723","2009-11-12",31.969999
"724","2009-11-13",32.32
"725","2009-11-16",32.900002
"726","2009-11-17",32.82
"727","2009-11-18",33.18
"728","2009-11-19",32.77
"729","2009-11-20",32.48
"730","2009-11-23",33.189999
"731","2009-11-24",32.900002
"732","2009-11-25",32.540001
"733","2009-11-27",31.940001
"734","2009-11-30",31.59
"735","2009-12-01",32.779999
"736","2009-12-02",32.860001
"737","2009-12-03",32.439999
"738","2009-12-04",33.060001
"739","2009-12-07",33.450001
"740","2009-12-08",33.389999
"741","2009-12-09",33.099998
"742","2009-12-10",33.110001
"743","2009-12-11",33.369999
"744","2009-12-14",33.529999
"745","2009-12-15",33.310001
"746","2009-12-16",33.73
"747","2009-12-17",32.939999
"748","2009-12-18",33.130001
"749","2009-12-21",33.139999
"750","2009-12-22",33.189999
"751","2009-12-23",33.810001
"752","2009-12-24",34.060001
"753","2009-12-28",34.25
"754","2009-12-29",34.23
"755","2009-12-30",34.27
"756","2009-12-31",33.880001
"757","2010-01-04",34.110001
"758","2010-01-05",33.82
"759","2010-01-06",34
"760","2010-01-07",33.919998
"761","2010-01-08",33.59
"762","2010-01-11",33.68
"763","2010-01-12",33.75
"764","2010-01-13",33.860001
"765","2010-01-14",34.099998
"766","2010-01-15",34.41
"767","2010-01-19",34.52
"768","2010-01-20",33.669998
"769","2010-01-21",33.200001
"770","2010-01-22",33.040001
"771","2010-01-25",32.990002
"772","2010-01-26",32.98
"773","2010-01-27",33.169998
"774","2010-01-28",33.549999
"775","2010-01-29",31.98
"776","2010-02-01",32.049999
"777","2010-02-02",32.400002
"778","2010-02-03",32.610001
"779","2010-02-04",32.470001
"780","2010-02-05",32.32
"781","2010-02-08",32.310001
"782","2010-02-09",32.880001
"783","2010-02-10",32.75
"784","2010-02-11",32.919998
"785","2010-02-12",32.740002
"786","2010-02-16",32.790001
"787","2010-02-17",32.869999
"788","2010-02-18",32.84
"789","2010-02-19",33.099998
"790","2010-02-22",32.830002
"791","2010-02-23",32.630001
"792","2010-02-24",32.779999
"793","2010-02-25",32.580002
"794","2010-02-26",32.599998
"795","2010-03-01",32.91
"796","2010-03-02",33.130001
"797","2010-03-03",33.200001
"798","2010-03-04",33.560001
"799","2010-03-05",33.75
"800","2010-03-08",33.759998
"801","2010-03-09",34.040001
"802","2010-03-10",34.5
"803","2010-03-11",34.700001
"804","2010-03-12",34.759998
"805","2010-03-15",34.599998
"806","2010-03-16",34.509998
"807","2010-03-17",34.360001
"808","2010-03-18",34.439999
"809","2010-03-19",34.310001
"810","2010-03-22",34.810001
"811","2010-03-23",34.849998
"812","2010-03-24",34.93
"813","2010-03-25",34.84
"814","2010-03-26",34.700001
"815","2010-03-29",34.650002
"816","2010-03-30",34.799999
"817","2010-03-31",35.07
"818","2010-04-01",35.099998
"819","2010-04-05",35.799999
"820","2010-04-06",36.23
"821","2010-04-07",35.93
"822","2010-04-08",35.919998
"823","2010-04-09",36.139999
"824","2010-04-12",36.09
"825","2010-04-13",35.950001
"826","2010-04-14",36.110001
"827","2010-04-15",35.650002
"828","2010-04-16",35.32
"829","2010-04-19",35.259998
"830","2010-04-20",35.580002
"831","2010-04-21",35.669998
"832","2010-04-22",35.669998
"833","2010-04-23",36.02
"834","2010-04-26",35.529999
"835","2010-04-27",35.959999
"836","2010-04-28",35.650002
"837","2010-04-29",35.790001
"838","2010-04-30",35.619999
"839","2010-05-03",35.349998
"840","2010-05-04",34.349998
"841","2010-05-05",33.619999
"842","2010-05-06",32.34
"843","2010-05-07",31.93
"844","2010-05-10",32.580002
"845","2010-05-11",32.470001
"846","2010-05-12",33.07
"847","2010-05-13",33.02
"848","2010-05-14",32.630001
"849","2010-05-17",32.549999
"850","2010-05-18",32.16
"851","2010-05-19",32.02
"852","2010-05-20",31.120001
"853","2010-05-21",31.120001
"854","2010-05-24",30.719999
"855","2010-05-25",30.549999
"856","2010-05-26",29.66
"857","2010-05-27",30.52
"858","2010-05-28",30.67
"859","2010-06-01",30.41
"860","2010-06-02",30.76
"861","2010-06-03",31.370001
"862","2010-06-04",30.27
"863","2010-06-07",29.85
"864","2010-06-08",29.870001
"865","2010-06-09",29.93
"866","2010-06-10",30.190001
"867","2010-06-11",30.709999
"868","2010-06-14",30.889999
"869","2010-06-15",31.219999
"870","2010-06-16",31.4
"871","2010-06-17",31.6
"872","2010-06-18",31.49
"873","2010-06-21",31.530001
"874","2010-06-22",31.360001
"875","2010-06-23",30.98
"876","2010-06-24",30.51
"877","2010-06-25",30.559999
"878","2010-06-28",30.379999
"879","2010-06-29",29.49
"880","2010-06-30",29.48
"881","2010-07-01",29.23
"882","2010-07-02",29.209999
"883","2010-07-06",29.17
"884","2010-07-07",30.290001
"885","2010-07-08",30.33
"886","2010-07-09",30.690001
"887","2010-07-12",31.01
"888","2010-07-13",32.560001
"889","2010-07-14",32.869999
"890","2010-07-15",33.139999
"891","2010-07-16",32.560001
"892","2010-07-19",33.049999
"893","2010-07-20",33.240002
"894","2010-07-21",32.959999
"895","2010-07-22",33.91
"896","2010-07-23",33.959999
"897","2010-07-26",33.66
"898","2010-07-27",33.689999
"899","2010-07-28",33.48
"900","2010-07-29",33.529999
"901","2010-07-30",34.02
"902","2010-08-02",34.34
"903","2010-08-03",34.16
"904","2010-08-04",34.490002
"905","2010-08-05",34.43
"906","2010-08-06",34.700001
"907","2010-08-09",34.689999
"908","2010-08-10",34.599998
"909","2010-08-11",34.02
"910","2010-08-12",33.57
"911","2010-08-13",33.689999
"912","2010-08-16",33.619999
"913","2010-08-17",34.299999
"914","2010-08-18",34.299999
"915","2010-08-19",34.709999
"916","2010-08-20",34.720001
"917","2010-08-23",35.389999
"918","2010-08-24",35.439999
"919","2010-08-25",35
"920","2010-08-26",34.84
"921","2010-08-27",35.200001
"922","2010-08-30",34.98
"923","2010-08-31",34.869999
"924","2010-09-01",35.77
"925","2010-09-02",36.049999
"926","2010-09-03",35.529999
"927","2010-09-07",34
"928","2010-09-08",34.040001
"929","2010-09-09",34.07
"930","2010-09-10",34.540001
"931","2010-09-13",35
"932","2010-09-14",35.209999
"933","2010-09-15",35.5
"934","2010-09-16",35.540001
"935","2010-09-17",35.080002
"936","2010-09-20",35.41
"937","2010-09-21",34.98
"938","2010-09-22",34.299999
"939","2010-09-23",34.009998
"940","2010-09-24",34.52
"941","2010-09-27",34.860001
"942","2010-09-28",35.509998
"943","2010-09-29",36.400002
"944","2010-09-30",36.93
"945","2010-10-01",36.91
"946","2010-10-04",36.720001
"947","2010-10-05",37.830002
"948","2010-10-06",37.02
"949","2010-10-07",37.75
"950","2010-10-08",37.75
"951","2010-10-11",38.279999
"952","2010-10-12",39.209999
"953","2010-10-13",39.740002
"954","2010-10-14",39.290001
"955","2010-10-15",39.27
"956","2010-10-18",38.970001
"957","2010-10-19",38.560001
"958","2010-10-20",40.189999
"959","2010-10-21",40.580002
"960","2010-10-22",41.630001
"961","2010-10-25",42
"962","2010-10-26",42.279999
"963","2010-10-27",42.849998
"964","2010-10-28",42.880001
"965","2010-10-29",42.75
"966","2010-11-01",43.360001
