"","date","SRPT"
"153","2007-08-10",16.98
"154","2007-08-13",16.200001
"155","2007-08-14",15.84
"156","2007-08-15",15.48
"157","2007-08-16",15.12
"158","2007-08-17",15.42
"159","2007-08-20",15
"160","2007-08-21",15.12
"161","2007-08-22",15.06
"162","2007-08-23",14.94
"163","2007-08-24",15.36
"164","2007-08-27",15.66
"165","2007-08-28",15.42
"166","2007-08-29",15.84
"167","2007-08-30",15.66
"168","2007-08-31",15.66
"169","2007-09-04",15.96
"170","2007-09-05",15.6
"171","2007-09-06",15.78
"172","2007-09-07",16.139999
"173","2007-09-10",15.48
"174","2007-09-11",15.48
"175","2007-09-12",16.08
"176","2007-09-13",15.9
"177","2007-09-14",16.559999
"178","2007-09-17",15.84
"179","2007-09-18",16.02
"180","2007-09-19",16.02
"181","2007-09-20",16.139999
"182","2007-09-21",15.9
"183","2007-09-24",15.54
"184","2007-09-25",15.36
"185","2007-09-26",15.48
"186","2007-09-27",15.36
"187","2007-09-28",15.3
"188","2007-10-01",15.36
"189","2007-10-02",15.18
"190","2007-10-03",15.48
"191","2007-10-04",15.3
"192","2007-10-05",16.98
"193","2007-10-08",17.58
"194","2007-10-09",18.42
"195","2007-10-10",17.700001
"196","2007-10-11",17.4
"197","2007-10-12",17.280001
"198","2007-10-15",17.1
"199","2007-10-16",17.16
"200","2007-10-17",17.639999
"201","2007-10-18",17.52
"202","2007-10-19",17.1
"203","2007-10-22",17.58
"204","2007-10-23",17.4
"205","2007-10-24",17.639999
"206","2007-10-25",17.1
"207","2007-10-26",17.639999
"208","2007-10-29",16.98
"209","2007-10-30",16.92
"210","2007-10-31",16.98
"211","2007-11-01",16.5
"212","2007-11-02",16.200001
"213","2007-11-05",16.08
"214","2007-11-06",15.54
"215","2007-11-07",15
"216","2007-11-08",15
"217","2007-11-09",14.7
"218","2007-11-12",15.12
"219","2007-11-13",15.9
"220","2007-11-14",16.620001
"221","2007-11-15",15.96
"222","2007-11-16",15.36
"223","2007-11-19",15.12
"224","2007-11-20",15
"225","2007-11-21",14.28
"226","2007-11-23",14.94
"227","2007-11-26",14.46
"228","2007-11-27",13.98
"229","2007-11-28",14.22
"230","2007-11-29",14.34
"231","2007-11-30",13.98
"232","2007-12-03",14.46
"233","2007-12-04",13.92
"234","2007-12-05",14.04
"235","2007-12-06",14.04
"236","2007-12-07",13.68
"237","2007-12-10",13.86
"238","2007-12-11",13.44
"239","2007-12-12",13.38
"240","2007-12-13",10.08
"241","2007-12-14",9.72
"242","2007-12-17",8.46
"243","2007-12-18",8.4
"244","2007-12-19",8.16
"245","2007-12-20",8.28
"246","2007-12-21",8.52
"247","2007-12-24",8.4
"248","2007-12-26",8.22
"249","2007-12-27",8.1
"250","2007-12-28",7.86
"251","2007-12-31",8.46
"252","2008-01-02",8.52
"253","2008-01-03",8.88
"254","2008-01-04",8.52
"255","2008-01-07",8.1
"256","2008-01-08",8.4
"257","2008-01-09",8.52
"258","2008-01-10",9.06
"259","2008-01-11",8.88
"260","2008-01-14",8.7
"261","2008-01-15",8.58
"262","2008-01-16",8.7
"263","2008-01-17",8.1
"264","2008-01-18",8.22
"265","2008-01-22",8.16
"266","2008-01-23",7.74
"267","2008-01-24",7.56
"268","2008-01-25",7.32
"269","2008-01-28",7.26
"270","2008-01-29",7.74
"271","2008-01-30",7.56
"272","2008-01-31",7.44
"273","2008-02-01",7.68
"274","2008-02-04",7.68
"275","2008-02-05",7.08
"276","2008-02-06",6.42
"277","2008-02-07",6.6
"278","2008-02-08",6.54
"279","2008-02-11",7.8
"280","2008-02-12",8.46
"281","2008-02-13",8.88
"282","2008-02-14",8.1
"283","2008-02-15",8.34
"284","2008-02-19",8.76
"285","2008-02-20",8.64
"286","2008-02-21",8.28
"287","2008-02-22",8.1
"288","2008-02-25",8.52
"289","2008-02-26",8.64
"290","2008-02-27",8.34
"291","2008-02-28",8.34
"292","2008-02-29",8.16
"293","2008-03-03",7.5
"294","2008-03-04",7.98
"295","2008-03-05",8.04
"296","2008-03-06",7.68
"297","2008-03-07",7.5
"298","2008-03-10",8.16
"299","2008-03-11",8.64
"300","2008-03-12",8.34
"301","2008-03-13",8.28
"302","2008-03-14",8.28
"303","2008-03-17",7.98
"304","2008-03-18",8.16
"305","2008-03-19",8.52
"306","2008-03-20",8.58
"307","2008-03-24",9.6
"308","2008-03-25",10.14
"309","2008-03-26",10.32
"310","2008-03-27",10.62
"311","2008-03-28",10.56
"312","2008-03-31",11.04
"313","2008-04-01",11.16
"314","2008-04-02",11.1
"315","2008-04-03",11.22
"316","2008-04-04",11.28
"317","2008-04-07",10.92
"318","2008-04-08",10.32
"319","2008-04-09",10.44
"320","2008-04-10",10.26
"321","2008-04-11",9.9
"322","2008-04-14",9.48
"323","2008-04-15",8.76
"324","2008-04-16",9
"325","2008-04-17",10.08
"326","2008-04-18",9.9
"327","2008-04-21",9.18
"328","2008-04-22",8.82
"329","2008-04-23",9.18
"330","2008-04-24",9.12
"331","2008-04-25",9
"332","2008-04-28",9
"333","2008-04-29",8.94
"334","2008-04-30",9
"335","2008-05-01",8.94
"336","2008-05-02",8.88
"337","2008-05-05",8.4
"338","2008-05-06",7.68
"339","2008-05-07",7.98
"340","2008-05-08",8.76
"341","2008-05-09",9.3
"342","2008-05-12",9.72
"343","2008-05-13",9.54
"344","2008-05-14",9.24
"345","2008-05-15",9.18
"346","2008-05-16",9.6
"347","2008-05-19",9.54
"348","2008-05-20",9.3
"349","2008-05-21",8.58
"350","2008-05-22",8.58
"351","2008-05-23",8.76
"352","2008-05-27",8.58
"353","2008-05-28",8.52
"354","2008-05-29",8.64
"355","2008-05-30",8.4
"356","2008-06-02",8.64
"357","2008-06-03",8.34
"358","2008-06-04",8.16
"359","2008-06-05",8.16
"360","2008-06-06",8.28
"361","2008-06-09",7.74
"362","2008-06-10",6.96
"363","2008-06-11",6.96
"364","2008-06-12",6.9
"365","2008-06-13",7.08
"366","2008-06-16",7.44
"367","2008-06-17",7.56
"368","2008-06-18",7.44
"369","2008-06-19",7.5
"370","2008-06-20",7.5
"371","2008-06-23",7.56
"372","2008-06-24",7.5
"373","2008-06-25",7.5
"374","2008-06-26",7.2
"375","2008-06-27",6.96
"376","2008-06-30",6.72
"377","2008-07-01",6.6
"378","2008-07-02",7.02
"379","2008-07-03",7.26
"380","2008-07-07",6.96
"381","2008-07-08",7.02
"382","2008-07-09",6.84
"383","2008-07-10",6.96
"384","2008-07-11",7.56
"385","2008-07-14",7.32
"386","2008-07-15",6.84
"387","2008-07-16",7.32
"388","2008-07-17",7.5
"389","2008-07-18",7.2
"390","2008-07-21",7.08
"391","2008-07-22",7.38
"392","2008-07-23",7.38
"393","2008-07-24",7.26
"394","2008-07-25",6.9
"395","2008-07-28",6.9
"396","2008-07-29",6.72
"397","2008-07-30",7.2
"398","2008-07-31",7.38
"399","2008-08-01",7.56
"400","2008-08-04",7.26
"401","2008-08-05",7.38
"402","2008-08-06",7.32
"403","2008-08-07",6.6
"404","2008-08-08",7.26
"405","2008-08-11",7.38
"406","2008-08-12",7.26
"407","2008-08-13",7.2
"408","2008-08-14",7.32
"409","2008-08-15",7.26
"410","2008-08-18",7.26
"411","2008-08-19",7.26
"412","2008-08-20",7.08
"413","2008-08-21",7.02
"414","2008-08-22",7.02
"415","2008-08-25",6.78
"416","2008-08-26",6.66
"417","2008-08-27",6.84
"418","2008-08-28",7.08
"419","2008-08-29",6.72
"420","2008-09-02",6.72
"421","2008-09-03",6.9
"422","2008-09-04",7.02
"423","2008-09-05",6.9
"424","2008-09-08",7.14
"425","2008-09-09",6.96
"426","2008-09-10",6.9
"427","2008-09-11",6.78
"428","2008-09-12",6.78
"429","2008-09-15",6.54
"430","2008-09-16",6.6
"431","2008-09-17",5.88
"432","2008-09-18",5.76
"433","2008-09-19",6.18
"434","2008-09-22",6
"435","2008-09-23",6.3
"436","2008-09-24",6.18
"437","2008-09-25",6.72
"438","2008-09-26",6.9
"439","2008-09-29",7.14
"440","2008-09-30",7.26
"441","2008-10-01",6.6
"442","2008-10-02",6.3
"443","2008-10-03",6.36
"444","2008-10-06",5.88
"445","2008-10-07",5.52
"446","2008-10-08",5.46
"447","2008-10-09",5.52
"448","2008-10-10",5.4
"449","2008-10-13",6.12
"450","2008-10-14",6.66
"451","2008-10-15",6.54
"452","2008-10-16",6.18
"453","2008-10-17",6.06
"454","2008-10-20",6
"455","2008-10-21",5.16
"456","2008-10-22",4.98
"457","2008-10-23",4.32
"458","2008-10-24",4.32
"459","2008-10-27",3.9
"460","2008-10-28",3.72
"461","2008-10-29",4.98
"462","2008-10-30",5.1
"463","2008-10-31",5.16
"464","2008-11-03",6.06
"465","2008-11-04",6.24
"466","2008-11-05",6
"467","2008-11-06",5.64
"468","2008-11-07",5.7
"469","2008-11-10",6.24
"470","2008-11-11",5.52
"471","2008-11-12",5.22
"472","2008-11-13",4.8
"473","2008-11-14",4.56
"474","2008-11-17",4.14
"475","2008-11-18",4.08
"476","2008-11-19",3.84
"477","2008-11-20",3.48
"478","2008-11-21",3.12
"479","2008-11-24",3.36
"480","2008-11-25",3.24
"481","2008-11-26",3.66
"482","2008-11-28",3.9
"483","2008-12-01",3.9
"484","2008-12-02",3.6
"485","2008-12-03",3.6
"486","2008-12-04",3.48
"487","2008-12-05",3.12
"488","2008-12-08",3.3
"489","2008-12-09",3.06
"490","2008-12-10",3.3
"491","2008-12-11",3.36
"492","2008-12-12",3.3
"493","2008-12-15",3.24
"494","2008-12-16",3.42
"495","2008-12-17",3.3
"496","2008-12-18",2.88
"497","2008-12-19",2.88
"498","2008-12-22",3
"499","2008-12-23",2.94
"500","2008-12-24",4.02
"501","2008-12-26",3.66
"502","2008-12-29",3.84
"503","2008-12-30",3.78
"504","2008-12-31",3.96
"505","2009-01-02",4.08
"506","2009-01-05",4.32
"507","2009-01-06",5.1
"508","2009-01-07",4.74
"509","2009-01-08",5.22
"510","2009-01-09",5.1
"511","2009-01-12",5.1
"512","2009-01-13",5.82
"513","2009-01-14",5.64
"514","2009-01-15",6.9
"515","2009-01-16",6.72
"516","2009-01-20",7.74
"517","2009-01-21",8.46
"518","2009-01-22",7.74
"519","2009-01-23",8.1
"520","2009-01-26",8.16
"521","2009-01-27",7.38
"522","2009-01-28",7.5
"523","2009-01-29",6.96
"524","2009-01-30",5.22
"525","2009-02-02",4.56
"526","2009-02-03",4.68
"527","2009-02-04",5.22
"528","2009-02-05",5.1
"529","2009-02-06",5.34
"530","2009-02-09",5.82
"531","2009-02-10",5.52
"532","2009-02-11",5.52
"533","2009-02-12",5.46
"534","2009-02-13",5.04
"535","2009-02-17",4.86
"536","2009-02-18",5.16
"537","2009-02-19",4.8
"538","2009-02-20",4.38
"539","2009-02-23",3.9
"540","2009-02-24",4.26
"541","2009-02-25",3.9
"542","2009-02-26",4.02
"543","2009-02-27",3.6
"544","2009-03-02",3.36
"545","2009-03-03",3.36
"546","2009-03-04",3.6
"547","2009-03-05",3.66
"548","2009-03-06",3.78
"549","2009-03-09",3.6
"550","2009-03-10",3.72
"551","2009-03-11",3.42
"552","2009-03-12",3.3
"553","2009-03-13",3.84
"554","2009-03-16",4.08
"555","2009-03-17",4.26
"556","2009-03-18",4.5
"557","2009-03-19",4.56
"558","2009-03-20",4.5
"559","2009-03-23",4.56
"560","2009-03-24",4.2
"561","2009-03-25",4.44
"562","2009-03-26",4.62
"563","2009-03-27",4.68
"564","2009-03-30",4.44
"565","2009-03-31",3.96
"566","2009-04-01",4.26
"567","2009-04-02",4.32
"568","2009-04-03",4.14
"569","2009-04-06",4.2
"570","2009-04-07",4.14
"571","2009-04-08",4.14
"572","2009-04-09",4.02
"573","2009-04-13",4.14
"574","2009-04-14",4.14
"575","2009-04-15",4.26
"576","2009-04-16",4.08
"577","2009-04-17",4.26
"578","2009-04-20",4.26
"579","2009-04-21",4.62
"580","2009-04-22",4.44
"581","2009-04-23",4.44
"582","2009-04-24",5.34
"583","2009-04-27",5.94
"584","2009-04-28",5.88
"585","2009-04-29",5.16
"586","2009-04-30",4.86
"587","2009-05-01",4.8
"588","2009-05-04",4.56
"589","2009-05-05",4.68
"590","2009-05-06",5.16
"591","2009-05-07",5.52
"592","2009-05-08",5.34
"593","2009-05-11",5.94
"594","2009-05-12",6.12
"595","2009-05-13",6.24
"596","2009-05-14",6
"597","2009-05-15",6
"598","2009-05-18",6
"599","2009-05-19",6.6
"600","2009-05-20",6.36
"601","2009-05-21",6.18
"602","2009-05-22",6.54
"603","2009-05-26",7.08
"604","2009-05-27",7.56
"605","2009-05-28",7.62
"606","2009-05-29",7.32
"607","2009-06-01",7.86
"608","2009-06-02",7.8
"609","2009-06-03",9.12
"610","2009-06-04",9.36
"611","2009-06-05",9.54
"612","2009-06-08",9.66
"613","2009-06-09",9.84
"614","2009-06-10",9
"615","2009-06-11",9.24
"616","2009-06-12",8.94
"617","2009-06-15",8.22
"618","2009-06-16",8.28
"619","2009-06-17",8.34
"620","2009-06-18",8.82
"621","2009-06-19",9.18
"622","2009-06-22",9.18
"623","2009-06-23",8.82
"624","2009-06-24",9
"625","2009-06-25",9.84
"626","2009-06-26",11.22
"627","2009-06-29",10.08
"628","2009-06-30",9.48
"629","2009-07-01",9.6
"630","2009-07-02",9.36
"631","2009-07-06",9.54
"632","2009-07-07",9.24
"633","2009-07-08",7.68
"634","2009-07-09",7.5
"635","2009-07-10",7.92
"636","2009-07-13",8.1
"637","2009-07-14",9.3
"638","2009-07-15",9.24
"639","2009-07-16",9.54
"640","2009-07-17",10.26
"641","2009-07-20",10.08
"642","2009-07-21",10.08
"643","2009-07-22",10.38
"644","2009-07-23",10.5
"645","2009-07-24",11.46
"646","2009-07-27",12.6
"647","2009-07-28",14.82
"648","2009-07-29",13.74
"649","2009-07-30",14.22
"650","2009-07-31",13.8
"651","2009-08-03",12.84
"652","2009-08-04",13.38
"653","2009-08-05",14.1
"654","2009-08-06",13.2
"655","2009-08-07",14.4
"656","2009-08-10",13.2
"657","2009-08-11",12.66
"658","2009-08-12",12.48
"659","2009-08-13",11.4
"660","2009-08-14",10.68
"661","2009-08-17",10.14
"662","2009-08-18",10.38
"663","2009-08-19",10.68
"664","2009-08-20",8.04
"665","2009-08-21",8.34
"666","2009-08-24",8.1
"667","2009-08-25",8.34
"668","2009-08-26",8.52
"669","2009-08-27",8.82
"670","2009-08-28",8.7
"671","2009-08-31",10.26
"672","2009-09-01",12.48
"673","2009-09-02",10.68
"674","2009-09-03",10.74
"675","2009-09-04",10.74
"676","2009-09-08",10.92
"677","2009-09-09",10.44
"678","2009-09-10",10.8
"679","2009-09-11",12.3
"680","2009-09-14",11.64
"681","2009-09-15",11.4
"682","2009-09-16",11.88
"683","2009-09-17",11.16
"684","2009-09-18",10.8
"685","2009-09-21",10.74
"686","2009-09-22",10.86
"687","2009-09-23",10.8
"688","2009-09-24",10.08
"689","2009-09-25",9.66
"690","2009-09-28",9.66
"691","2009-09-29",9.36
"692","2009-09-30",10.32
"693","2009-10-01",9.78
"694","2009-10-02",9.36
"695","2009-10-05",11.52
"696","2009-10-06",10.86
"697","2009-10-07",11.4
"698","2009-10-08",10.98
"699","2009-10-09",10.86
"700","2009-10-12",10.62
"701","2009-10-13",11.1
"702","2009-10-14",11.22
"703","2009-10-15",11.22
"704","2009-10-16",10.68
"705","2009-10-19",10.68
"706","2009-10-20",10.26
"707","2009-10-21",10.26
"708","2009-10-22",10.26
"709","2009-10-23",10.26
"710","2009-10-26",9.78
"711","2009-10-27",9.6
"712","2009-10-28",8.52
"713","2009-10-29",9.06
"714","2009-10-30",8.82
"715","2009-11-02",8.7
"716","2009-11-03",9.42
"717","2009-11-04",8.64
"718","2009-11-05",8.94
"719","2009-11-06",8.64
"720","2009-11-09",9.18
"721","2009-11-10",8.64
"722","2009-11-11",8.34
"723","2009-11-12",8.82
"724","2009-11-13",8.82
"725","2009-11-16",9.66
"726","2009-11-17",9.54
"727","2009-11-18",9.18
"728","2009-11-19",9.3
"729","2009-11-20",8.76
"730","2009-11-23",8.94
"731","2009-11-24",8.94
"732","2009-11-25",8.88
"733","2009-11-27",8.76
"734","2009-11-30",8.52
"735","2009-12-01",8.64
"736","2009-12-02",9.66
"737","2009-12-03",9.72
"738","2009-12-04",9.96
"739","2009-12-07",9.9
"740","2009-12-08",9.18
"741","2009-12-09",9.18
"742","2009-12-10",9.06
"743","2009-12-11",9.12
"744","2009-12-14",9.24
"745","2009-12-15",9.06
"746","2009-12-16",9
"747","2009-12-17",8.76
"748","2009-12-18",8.7
"749","2009-12-21",8.94
"750","2009-12-22",9.66
"751","2009-12-23",9.84
"752","2009-12-24",9.66
"753","2009-12-28",9.18
"754","2009-12-29",9.06
"755","2009-12-30",8.82
"756","2009-12-31",8.76
"757","2010-01-04",9.48
"758","2010-01-05",9.3
"759","2010-01-06",9
"760","2010-01-07",9.12
"761","2010-01-08",9.3
"762","2010-01-11",9.3
"763","2010-01-12",9
"764","2010-01-13",9.42
"765","2010-01-14",9.48
"766","2010-01-15",9.54
"767","2010-01-19",9.9
"768","2010-01-20",10.74
"769","2010-01-21",10.02
"770","2010-01-22",9.66
"771","2010-01-25",9.3
"772","2010-01-26",9.24
"773","2010-01-27",9.12
"774","2010-01-28",8.76
"775","2010-01-29",8.76
"776","2010-02-01",8.7
"777","2010-02-02",8.64
"778","2010-02-03",8.88
"779","2010-02-04",8.52
"780","2010-02-05",8.52
"781","2010-02-08",8.94
"782","2010-02-09",8.7
"783","2010-02-10",8.1
"784","2010-02-11",8.34
"785","2010-02-12",8.76
"786","2010-02-16",8.76
"787","2010-02-17",8.88
"788","2010-02-18",8.64
"789","2010-02-19",8.64
"790","2010-02-22",8.52
"791","2010-02-23",8.64
"792","2010-02-24",8.7
"793","2010-02-25",8.58
"794","2010-02-26",8.64
"795","2010-03-01",9
"796","2010-03-02",8.58
"797","2010-03-03",8.58
"798","2010-03-04",7.74
"799","2010-03-05",8.16
"800","2010-03-08",8.04
"801","2010-03-09",7.8
"802","2010-03-10",7.92
"803","2010-03-11",7.92
"804","2010-03-12",7.86
"805","2010-03-15",7.26
"806","2010-03-16",7.8
"807","2010-03-17",7.56
"808","2010-03-18",7.74
"809","2010-03-19",7.74
"810","2010-03-22",7.74
"811","2010-03-23",7.98
"812","2010-03-24",8.04
"813","2010-03-25",7.44
"814","2010-03-26",7.74
"815","2010-03-29",7.62
"816","2010-03-30",7.08
"817","2010-03-31",7.08
"818","2010-04-01",6.9
"819","2010-04-05",7.2
"820","2010-04-06",7.02
"821","2010-04-07",6.9
"822","2010-04-08",7.08
"823","2010-04-09",7.2
"824","2010-04-12",7.38
"825","2010-04-13",7.38
"826","2010-04-14",7.32
"827","2010-04-15",7.38
"828","2010-04-16",7.32
"829","2010-04-19",7.2
"830","2010-04-20",7.44
"831","2010-04-21",7.32
"832","2010-04-22",7.62
"833","2010-04-23",8.28
"834","2010-04-26",8.1
"835","2010-04-27",7.8
"836","2010-04-28",7.62
"837","2010-04-29",7.86
"838","2010-04-30",7.92
"839","2010-05-03",7.8
"840","2010-05-04",7.44
"841","2010-05-05",7.8
"842","2010-05-06",7.26
"843","2010-05-07",6.9
"844","2010-05-10",7.5
"845","2010-05-11",7.68
"846","2010-05-12",7.98
"847","2010-05-13",8.34
"848","2010-05-14",8.34
"849","2010-05-17",8.46
"850","2010-05-18",8.58
"851","2010-05-19",8.46
"852","2010-05-20",7.86
"853","2010-05-21",8.04
"854","2010-05-24",8.34
"855","2010-05-25",8.4
"856","2010-05-26",8.22
"857","2010-05-27",8.58
"858","2010-05-28",8.58
"859","2010-06-01",8.34
"860","2010-06-02",9.18
"861","2010-06-03",8.82
"862","2010-06-04",8.34
"863","2010-06-07",8.22
"864","2010-06-08",7.8
"865","2010-06-09",7.98
"866","2010-06-10",8.7
"867","2010-06-11",8.7
"868","2010-06-14",9.66
"869","2010-06-15",9.66
"870","2010-06-16",10.2
"871","2010-06-17",10.26
"872","2010-06-18",10.74
"873","2010-06-21",10.74
"874","2010-06-22",10.02
"875","2010-06-23",9.96
"876","2010-06-24",10.08
"877","2010-06-25",10.2
"878","2010-06-28",10.02
"879","2010-06-29",9.36
"880","2010-06-30",9.66
"881","2010-07-01",9.42
"882","2010-07-02",9.24
"883","2010-07-06",8.7
"884","2010-07-07",8.82
"885","2010-07-08",9.42
"886","2010-07-09",9.84
"887","2010-07-12",9.36
"888","2010-07-13",9.66
"889","2010-07-14",9.96
"890","2010-07-15",9.78
"891","2010-07-16",10.86
"892","2010-07-19",11.64
"893","2010-07-20",11.04
"894","2010-07-21",10.86
"895","2010-07-22",10.74
"896","2010-07-23",10.8
"897","2010-07-26",11.46
"898","2010-07-27",11.1
"899","2010-07-28",11.4
"900","2010-07-29",11.28
"901","2010-07-30",11.7
"902","2010-08-02",11.88
"903","2010-08-03",11.58
"904","2010-08-04",11.88
"905","2010-08-05",11.7
"906","2010-08-06",11.82
"907","2010-08-09",11.94
"908","2010-08-10",12.18
"909","2010-08-11",11.94
"910","2010-08-12",11.88
"911","2010-08-13",11.46
"912","2010-08-16",12
"913","2010-08-17",12.42
"914","2010-08-18",12.12
"915","2010-08-19",12.06
"916","2010-08-20",12.24
"917","2010-08-23",12.18
"918","2010-08-24",12.48
"919","2010-08-25",13.08
"920","2010-08-26",12.3
"921","2010-08-27",12.66
"922","2010-08-30",12.6
"923","2010-08-31",12.54
"924","2010-09-01",12.9
"925","2010-09-02",12.84
"926","2010-09-03",13.08
"927","2010-09-07",12.66
"928","2010-09-08",12.9
"929","2010-09-09",12.72
"930","2010-09-10",12.6
"931","2010-09-13",12.66
"932","2010-09-14",11.94
"933","2010-09-15",12.06
"934","2010-09-16",11.7
"935","2010-09-17",11.7
"936","2010-09-20",11.88
"937","2010-09-21",11.28
"938","2010-09-22",11.34
"939","2010-09-23",11.7
"940","2010-09-24",11.64
"941","2010-09-27",11.28
"942","2010-09-28",11.1
"943","2010-09-29",10.92
"944","2010-09-30",10.98
"945","2010-10-01",10.74
"946","2010-10-04",10.38
"947","2010-10-05",10.56
"948","2010-10-06",11.04
"949","2010-10-07",10.68
"950","2010-10-08",11.04
"951","2010-10-11",11.1
"952","2010-10-12",11.1
"953","2010-10-13",11.28
"954","2010-10-14",11.46
"955","2010-10-15",11.46
"956","2010-10-18",12.42
"957","2010-10-19",12
"958","2010-10-20",12.12
"959","2010-10-21",12.42
"960","2010-10-22",12.72
"961","2010-10-25",12.66
"962","2010-10-26",12.84
"963","2010-10-27",12.78
"964","2010-10-28",12.48
"965","2010-10-29",12.72
"966","2010-11-01",11.76
"967","2010-11-02",11.7
"968","2010-11-03",11.94
"969","2010-11-04",12.18
"970","2010-11-05",12.12
"971","2010-11-08",11.64
"972","2010-11-09",11.22
"973","2010-11-10",11.28
"974","2010-11-11",11.22
"975","2010-11-12",10.98
"976","2010-11-15",11.1
"977","2010-11-16",10.56
"978","2010-11-17",10.98
"979","2010-11-18",11.34
"980","2010-11-19",11.16
"981","2010-11-22",11.28
"982","2010-11-23",10.98
"983","2010-11-24",10.92
"984","2010-11-26",10.68
"985","2010-11-29",10.86
"986","2010-11-30",11.04
"987","2010-12-01",11.04
"988","2010-12-02",10.86
"989","2010-12-03",10.86
"990","2010-12-06",10.8
"991","2010-12-07",11.04
"992","2010-12-08",11.22
"993","2010-12-09",11.1
"994","2010-12-10",11.1
"995","2010-12-13",10.98
"996","2010-12-14",11.52
"997","2010-12-15",11.76
