"","date","UBS"
"201","2015-09-18",19.24
"202","2015-09-21",19.27
"203","2015-09-22",18.790001
"204","2015-09-23",18.35
"205","2015-09-24",18.129999
"206","2015-09-25",18.389999
"207","2015-09-28",18.030001
"208","2015-09-29",18.280001
"209","2015-09-30",18.52
"210","2015-10-01",18.700001
"211","2015-10-02",19.23
"212","2015-10-05",19.610001
"213","2015-10-06",19.77
"214","2015-10-07",19.969999
"215","2015-10-08",19.889999
"216","2015-10-09",19.790001
"217","2015-10-12",19.75
"218","2015-10-13",19.530001
"219","2015-10-14",19.67
"220","2015-10-15",20.040001
"221","2015-10-16",20.51
"222","2015-10-19",20.200001
"223","2015-10-20",20.040001
"224","2015-10-21",19.76
"225","2015-10-22",20.190001
"226","2015-10-23",20.549999
"227","2015-10-26",20.540001
"228","2015-10-27",20.299999
"229","2015-10-28",20.32
"230","2015-10-29",19.969999
"231","2015-10-30",20.030001
"232","2015-11-02",20.41
"233","2015-11-03",19.219999
"234","2015-11-04",19.27
"235","2015-11-05",19.299999
"236","2015-11-06",19.74
"237","2015-11-09",19.58
"238","2015-11-10",19.4
"239","2015-11-11",19.48
"240","2015-11-12",19.059999
"241","2015-11-13",18.969999
"242","2015-11-16",18.879999
"243","2015-11-17",19.16
"244","2015-11-18",19.49
"245","2015-11-19",19.709999
"246","2015-11-20",19.48
"247","2015-11-23",19.190001
"248","2015-11-24",19.200001
"249","2015-11-25",19.23
"250","2015-11-27",19.18
"251","2015-11-30",19.16
"252","2015-12-01",19.360001
"253","2015-12-02",19.33
"254","2015-12-03",19.34
"255","2015-12-04",19.639999
"256","2015-12-07",19.360001
"257","2015-12-08",19.030001
"258","2015-12-09",19.01
"259","2015-12-10",18.860001
"260","2015-12-11",18.35
"261","2015-12-14",18.309999
"262","2015-12-15",18.690001
"263","2015-12-16",19.16
"264","2015-12-17",19.209999
"265","2015-12-18",19.129999
"266","2015-12-21",19.16
"267","2015-12-22",19.389999
"268","2015-12-23",19.67
"269","2015-12-24",19.68
"270","2015-12-28",19.75
"271","2015-12-29",19.91
"272","2015-12-30",19.700001
"273","2015-12-31",19.370001
"274","2016-01-04",19.129999
"275","2016-01-05",19.02
"276","2016-01-06",18.780001
"277","2016-01-07",18.299999
"278","2016-01-08",17.370001
"279","2016-01-11",17.58
"280","2016-01-12",17.67
"281","2016-01-13",17.280001
"282","2016-01-14",17.42
"283","2016-01-15",16.620001
"284","2016-01-19",16.870001
"285","2016-01-20",16.43
"286","2016-01-21",16.309999
"287","2016-01-22",16.66
"288","2016-01-25",16.15
"289","2016-01-26",16.389999
"290","2016-01-27",16.209999
"291","2016-01-28",16.34
"292","2016-01-29",16.639999
"293","2016-02-01",16.52
"294","2016-02-02",15.23
"295","2016-02-03",15.45
"296","2016-02-04",15.41
"297","2016-02-05",15.25
"298","2016-02-08",14.76
"299","2016-02-09",14.18
"300","2016-02-10",14.68
"301","2016-02-11",14.27
"302","2016-02-12",15.06
"303","2016-02-16",14.91
"304","2016-02-17",15.24
"305","2016-02-18",15.01
"306","2016-02-19",14.88
"307","2016-02-22",15.22
"308","2016-02-23",14.85
"309","2016-02-24",14.98
"310","2016-02-25",15.26
"311","2016-02-26",15.3
"312","2016-02-29",15.22
"313","2016-03-01",15.82
"314","2016-03-02",16.26
"315","2016-03-03",16.52
"316","2016-03-04",16.51
"317","2016-03-07",16.57
"318","2016-03-08",16.25
"319","2016-03-09",16.309999
"320","2016-03-10",16.32
"321","2016-03-11",16.969999
"322","2016-03-14",16.9
"323","2016-03-15",16.83
"324","2016-03-16",16.049999
"325","2016-03-17",16.57
"326","2016-03-18",16.719999
"327","2016-03-21",16.9
"328","2016-03-22",16.790001
"329","2016-03-23",16.35
"330","2016-03-24",16.24
"331","2016-03-28",16.299999
"332","2016-03-29",16.32
"333","2016-03-30",16.34
"334","2016-03-31",16.02
"335","2016-04-01",15.81
"336","2016-04-04",15.54
"337","2016-04-05",14.99
"338","2016-04-06",15.25
"339","2016-04-07",14.95
"340","2016-04-08",15.17
"341","2016-04-11",15.22
"342","2016-04-12",15.44
"343","2016-04-13",15.97
"344","2016-04-14",16.1
"345","2016-04-15",15.97
"346","2016-04-18",16.18
"347","2016-04-19",16.52
"348","2016-04-20",16.75
"349","2016-04-21",16.469999
"350","2016-04-22",16.610001
"351","2016-04-25",16.639999
"352","2016-04-26",17.02
"353","2016-04-27",17.120001
"354","2016-04-28",17.16
"355","2016-04-29",17.27
"356","2016-05-02",17.23
"357","2016-05-03",15.91
"358","2016-05-04",15.69
"359","2016-05-05",15.6
"360","2016-05-06",15.6
"361","2016-05-09",15.68
"362","2016-05-10",15.99
"363","2016-05-11",15.82
"364","2016-05-12",15.01
"365","2016-05-13",14.72
"366","2016-05-16",14.64
"367","2016-05-17",14.43
"368","2016-05-18",14.7
"369","2016-05-19",14.76
"370","2016-05-20",14.83
"371","2016-05-23",14.85
"372","2016-05-24",15.06
"373","2016-05-25",15.41
"374","2016-05-26",15.49
"375","2016-05-27",15.44
"376","2016-05-31",15.39
"377","2016-06-01",15.34
"378","2016-06-02",15.13
"379","2016-06-03",14.8
"380","2016-06-06",14.91
"381","2016-06-07",15.08
"382","2016-06-08",15.12
"383","2016-06-09",14.75
"384","2016-06-10",14.33
"385","2016-06-13",13.97
"386","2016-06-14",13.79
"387","2016-06-15",13.95
"388","2016-06-16",14.11
"389","2016-06-17",14.71
"390","2016-06-20",15.06
"391","2016-06-21",15.44
"392","2016-06-22",15.49
"393","2016-06-23",16.1
"394","2016-06-24",13.95
"395","2016-06-27",12.81
"396","2016-06-28",12.68
"397","2016-06-29",13.04
"398","2016-06-30",12.96
"399","2016-07-01",13.17
"400","2016-07-05",12.36
"401","2016-07-06",12.4
"402","2016-07-07",12.23
"403","2016-07-08",12.25
"404","2016-07-11",12.51
"405","2016-07-12",12.82
"406","2016-07-13",12.92
"407","2016-07-14",13.22
"408","2016-07-15",13.17
"409","2016-07-18",13.22
"410","2016-07-19",13.03
"411","2016-07-20",13.29
"412","2016-07-21",13.21
"413","2016-07-22",13.29
"414","2016-07-25",13.47
"415","2016-07-26",13.5
"416","2016-07-27",13.66
"417","2016-07-28",13.56
"418","2016-07-29",13.78
"419","2016-08-01",13.49
"420","2016-08-02",12.97
"421","2016-08-03",13.12
"422","2016-08-04",13.23
"423","2016-08-05",13.46
"424","2016-08-08",13.55
"425","2016-08-09",13.66
"426","2016-08-10",13.69
"427","2016-08-11",13.78
"428","2016-08-12",13.86
"429","2016-08-15",13.81
"430","2016-08-16",13.72
"431","2016-08-17",13.71
"432","2016-08-18",13.66
"433","2016-08-19",13.46
"434","2016-08-22",13.49
"435","2016-08-23",13.84
"436","2016-08-24",14.09
"437","2016-08-25",14.05
"438","2016-08-26",14.03
"439","2016-08-29",14.1
"440","2016-08-30",14.28
"441","2016-08-31",14.45
"442","2016-09-01",14.46
"443","2016-09-02",14.71
"444","2016-09-06",14.54
"445","2016-09-07",14.58
"446","2016-09-08",14.68
"447","2016-09-09",14.68
"448","2016-09-12",14.67
"449","2016-09-13",14.35
"450","2016-09-14",14.17
"451","2016-09-15",14.26
"452","2016-09-16",13.77
"453","2016-09-19",13.63
"454","2016-09-20",13.51
"455","2016-09-21",13.83
"456","2016-09-22",13.97
"457","2016-09-23",13.81
"458","2016-09-26",13.45
"459","2016-09-27",13.43
"460","2016-09-28",13.57
"461","2016-09-29",13.06
"462","2016-09-30",13.62
"463","2016-10-03",13.52
"464","2016-10-04",13.83
"465","2016-10-05",14.1
"466","2016-10-06",13.93
"467","2016-10-07",13.91
"468","2016-10-10",13.93
"469","2016-10-11",13.77
"470","2016-10-12",13.68
"471","2016-10-13",13.35
"472","2016-10-14",13.42
"473","2016-10-17",13.35
"474","2016-10-18",13.51
"475","2016-10-19",13.71
"476","2016-10-20",13.64
"477","2016-10-21",13.67
"478","2016-10-24",13.85
"479","2016-10-25",13.8
"480","2016-10-26",13.77
"481","2016-10-27",13.98
"482","2016-10-28",14.36
"483","2016-10-31",14.07
"484","2016-11-01",13.99
"485","2016-11-02",13.77
"486","2016-11-03",13.58
"487","2016-11-04",13.51
"488","2016-11-07",14.15
"489","2016-11-08",14.15
"490","2016-11-09",14.44
"491","2016-11-10",15.7
"492","2016-11-11",15.81
"493","2016-11-14",16.35
"494","2016-11-15",16.33
"495","2016-11-16",15.9
"496","2016-11-17",15.99
"497","2016-11-18",15.89
"498","2016-11-21",15.75
"499","2016-11-22",15.78
"500","2016-11-23",15.62
"501","2016-11-25",15.77
"502","2016-11-28",15.35
"503","2016-11-29",15.51
"504","2016-11-30",15.85
"505","2016-12-01",15.96
"506","2016-12-02",15.66
"507","2016-12-05",16.129999
"508","2016-12-06",17.030001
"509","2016-12-07",17.370001
"510","2016-12-08",17.299999
"511","2016-12-09",16.780001
"512","2016-12-12",16.540001
"513","2016-12-13",16.77
"514","2016-12-14",16.360001
"515","2016-12-15",16.209999
"516","2016-12-16",16.030001
"517","2016-12-19",16.07
"518","2016-12-20",16.17
"519","2016-12-21",16.030001
"520","2016-12-22",15.89
"521","2016-12-23",15.73
"522","2016-12-27",15.8
"523","2016-12-28",15.56
"524","2016-12-29",15.48
"525","2016-12-30",15.67
"526","2017-01-03",16.34
"527","2017-01-04",16.870001
"528","2017-01-05",16.799999
"529","2017-01-06",16.780001
"530","2017-01-09",16.459999
"531","2017-01-10",16.469999
"532","2017-01-11",16.77
"533","2017-01-12",16.67
"534","2017-01-13",17.059999
"535","2017-01-17",16.74
"536","2017-01-18",16.5
"537","2017-01-19",16.67
"538","2017-01-20",16.629999
"539","2017-01-23",16.58
"540","2017-01-24",16.85
"541","2017-01-25",17.25
"542","2017-01-26",16.91
"543","2017-01-27",16.299999
"544","2017-01-30",16.280001
"545","2017-01-31",16.110001
"546","2017-02-01",16.049999
"547","2017-02-02",15.85
"548","2017-02-03",16.16
"549","2017-02-06",15.91
"550","2017-02-07",15.87
"551","2017-02-08",15.88
"552","2017-02-09",15.98
"553","2017-02-10",15.9
"554","2017-02-13",15.84
"555","2017-02-14",15.88
"556","2017-02-15",16.040001
"557","2017-02-16",15.98
"558","2017-02-17",15.85
"559","2017-02-21",15.84
"560","2017-02-22",15.55
"561","2017-02-23",15.51
"562","2017-02-24",15.32
"563","2017-02-27",15.38
"564","2017-02-28",15.37
"565","2017-03-01",16.049999
"566","2017-03-02",15.81
"567","2017-03-03",16
"568","2017-03-06",15.8
"569","2017-03-07",15.67
"570","2017-03-08",15.57
"571","2017-03-09",15.88
"572","2017-03-10",16.02
"573","2017-03-13",15.93
"574","2017-03-14",15.84
"575","2017-03-15",15.94
"576","2017-03-16",16.26
"577","2017-03-17",16.040001
"578","2017-03-20",15.79
"579","2017-03-21",15.69
"580","2017-03-22",15.66
"581","2017-03-23",15.6
"582","2017-03-24",15.63
"583","2017-03-27",15.79
"584","2017-03-28",15.89
"585","2017-03-29",15.85
"586","2017-03-30",15.96
"587","2017-03-31",15.95
"588","2017-04-03",15.8
"589","2017-04-04",15.71
"590","2017-04-05",15.49
"591","2017-04-06",15.58
"592","2017-04-07",15.55
"593","2017-04-10",15.65
"594","2017-04-11",15.65
"595","2017-04-12",15.39
"596","2017-04-13",15.19
"597","2017-04-17",15.44
"598","2017-04-18",15.2
"599","2017-04-19",15.33
"600","2017-04-20",15.57
"601","2017-04-21",15.56
"602","2017-04-24",16.469999
"603","2017-04-25",16.620001
"604","2017-04-26",16.74
"605","2017-04-27",16.73
"606","2017-04-28",17.01
"607","2017-05-01",17.129999
"608","2017-05-02",17.290001
"609","2017-05-03",17.4
"610","2017-05-04",17.610001
"611","2017-05-05",17.65
"612","2017-05-08",17.049999
"613","2017-05-09",16.790001
"614","2017-05-10",16.93
"615","2017-05-11",16.700001
"616","2017-05-12",16.77
"617","2017-05-15",16.280001
"618","2017-05-16",16.5
"619","2017-05-17",16.1
"620","2017-05-18",16.07
"621","2017-05-19",16.370001
"622","2017-05-22",16.459999
"623","2017-05-23",16.48
"624","2017-05-24",16.24
"625","2017-05-25",16.219999
"626","2017-05-26",16.219999
"627","2017-05-30",16
"628","2017-05-31",15.89
"629","2017-06-01",16.1
"630","2017-06-02",16.07
"631","2017-06-05",15.95
"632","2017-06-06",15.98
"633","2017-06-07",16.07
"634","2017-06-08",15.86
"635","2017-06-09",16.040001
"636","2017-06-12",15.96
"637","2017-06-13",16.32
"638","2017-06-14",16.18
"639","2017-06-15",16
"640","2017-06-16",16.23
"641","2017-06-19",16.290001
"642","2017-06-20",16.02
"643","2017-06-21",16.129999
"644","2017-06-22",16.139999
"645","2017-06-23",16.059999
"646","2017-06-26",16.24
"647","2017-06-27",16.59
"648","2017-06-28",17.049999
"649","2017-06-29",17.110001
"650","2017-06-30",16.98
"651","2017-07-03",17.32
"652","2017-07-05",17.360001
"653","2017-07-06",17.309999
"654","2017-07-07",17.549999
"655","2017-07-10",17.559999
"656","2017-07-11",17.51
"657","2017-07-12",17.459999
"658","2017-07-13",17.51
"659","2017-07-14",17.559999
"660","2017-07-17",17.49
"661","2017-07-18",17.65
"662","2017-07-19",17.77
"663","2017-07-20",17.799999
"664","2017-07-21",17.66
"665","2017-07-24",18.059999
"666","2017-07-25",18.18
"667","2017-07-26",18.110001
"668","2017-07-27",17.98
"669","2017-07-28",17.52
"670","2017-07-31",17.43
"671","2017-08-01",17.58
"672","2017-08-02",17.49
"673","2017-08-03",17.459999
"674","2017-08-04",17.530001
"675","2017-08-07",17.48
"676","2017-08-08",17.23
"677","2017-08-09",17.309999
"678","2017-08-10",17.049999
"679","2017-08-11",17.049999
"680","2017-08-14",17.120001
"681","2017-08-15",17.1
"682","2017-08-16",17.08
"683","2017-08-17",16.75
"684","2017-08-18",16.83
"685","2017-08-21",16.76
"686","2017-08-22",16.75
"687","2017-08-23",16.65
"688","2017-08-24",16.690001
"689","2017-08-25",16.809999
"690","2017-08-28",16.700001
"691","2017-08-29",16.549999
"692","2017-08-30",16.51
"693","2017-08-31",16.440001
"694","2017-09-01",16.42
"695","2017-09-05",16.16
"696","2017-09-06",16.309999
"697","2017-09-07",16.25
"698","2017-09-08",16.4
"699","2017-09-11",16.48
"700","2017-09-12",16.709999
"701","2017-09-13",16.66
"702","2017-09-14",16.629999
"703","2017-09-15",16.700001
"704","2017-09-18",16.809999
"705","2017-09-19",16.940001
"706","2017-09-20",16.889999
"707","2017-09-21",16.959999
"708","2017-09-22",16.98
"709","2017-09-25",16.780001
"710","2017-09-26",16.68
"711","2017-09-27",16.93
"712","2017-09-28",16.98
"713","2017-09-29",17.15
"714","2017-10-02",17.120001
"715","2017-10-03",17.190001
"716","2017-10-04",16.950001
"717","2017-10-05",17.17
"718","2017-10-06",17.110001
"719","2017-10-09",17.030001
"720","2017-10-10",17.209999
"721","2017-10-11",17.16
"722","2017-10-12",17.18
"723","2017-10-13",17.280001
"724","2017-10-16",17.280001
"725","2017-10-17",17.24
"726","2017-10-18",17.26
"727","2017-10-19",17.309999
"728","2017-10-20",17.43
"729","2017-10-23",17.33
"730","2017-10-24",17.41
"731","2017-10-25",17.280001
"732","2017-10-26",17.120001
"733","2017-10-27",17.01
"734","2017-10-30",16.92
"735","2017-10-31",17.01
"736","2017-11-01",16.9
"737","2017-11-02",17.26
"738","2017-11-03",17.08
"739","2017-11-06",17.049999
"740","2017-11-07",16.9
"741","2017-11-08",16.950001
"742","2017-11-09",16.93
"743","2017-11-10",17.110001
"744","2017-11-13",17.01
"745","2017-11-14",17.01
"746","2017-11-15",16.98
"747","2017-11-16",17.049999
"748","2017-11-17",17.15
"749","2017-11-20",17.1
"750","2017-11-21",17.110001
"751","2017-11-22",17.200001
"752","2017-11-24",17.26
"753","2017-11-27",17.139999
"754","2017-11-28",17.309999
"755","2017-11-29",17.280001
"756","2017-11-30",17.18
"757","2017-12-01",17.52
"758","2017-12-04",17.360001
"759","2017-12-05",17.1
"760","2017-12-06",16.969999
"761","2017-12-07",17.040001
"762","2017-12-08",17.48
"763","2017-12-11",17.799999
"764","2017-12-12",17.860001
"765","2017-12-13",17.889999
"766","2017-12-14",18.040001
"767","2017-12-15",18.110001
"768","2017-12-18",18.370001
"769","2017-12-19",18.379999
"770","2017-12-20",18.209999
"771","2017-12-21",18.4
"772","2017-12-22",18.309999
"773","2017-12-26",18.25
"774","2017-12-27",18.15
"775","2017-12-28",18.370001
"776","2017-12-29",18.389999
"777","2018-01-02",18.5
"778","2018-01-03",18.790001
"779","2018-01-04",18.950001
"780","2018-01-05",18.790001
"781","2018-01-08",18.879999
"782","2018-01-09",18.93
"783","2018-01-10",19.02
"784","2018-01-11",19.299999
"785","2018-01-12",19.59
"786","2018-01-16",19.42
"787","2018-01-17",19.48
"788","2018-01-18",19.85
"789","2018-01-19",20.16
"790","2018-01-22",20.27
"791","2018-01-23",20.440001
"792","2018-01-24",20.639999
"793","2018-01-25",20.620001
"794","2018-01-26",20.889999
"795","2018-01-29",20.530001
"796","2018-01-30",20.360001
"797","2018-01-31",20.32
"798","2018-02-01",20.67
"799","2018-02-02",20.139999
"800","2018-02-05",19.15
"801","2018-02-06",19.209999
"802","2018-02-07",19.15
"803","2018-02-08",18.5
"804","2018-02-09",18.6
"805","2018-02-12",18.709999
"806","2018-02-13",18.620001
"807","2018-02-14",19.1
"808","2018-02-15",19.190001
"809","2018-02-16",19.209999
"810","2018-02-20",19.18
"811","2018-02-21",19.24
"812","2018-02-22",19.219999
"813","2018-02-23",19.42
"814","2018-02-26",19.49
"815","2018-02-27",19.32
"816","2018-02-28",18.969999
"817","2018-03-01",18.690001
"818","2018-03-02",18.52
"819","2018-03-05",18.379999
"820","2018-03-06",18.58
"821","2018-03-07",18.450001
"822","2018-03-08",18.41
"823","2018-03-09",18.389999
"824","2018-03-12",18.549999
"825","2018-03-13",18.23
"826","2018-03-14",18.200001
"827","2018-03-15",18.389999
"828","2018-03-16",18.450001
"829","2018-03-19",18.27
"830","2018-03-20",18.35
"831","2018-03-21",18.120001
"832","2018-03-22",17.34
"833","2018-03-23",17.24
"834","2018-03-26",17.620001
"835","2018-03-27",17.469999
"836","2018-03-28",17.59
"837","2018-03-29",17.66
"838","2018-04-02",17.370001
"839","2018-04-03",17.280001
"840","2018-04-04",17.08
"841","2018-04-05",17.309999
"842","2018-04-06",17.09
"843","2018-04-09",17.23
"844","2018-04-10",17.440001
"845","2018-04-11",17.32
"846","2018-04-12",17.530001
"847","2018-04-13",17.450001
"848","2018-04-16",17.52
"849","2018-04-17",17.51
"850","2018-04-18",17.440001
"851","2018-04-19",17.65
"852","2018-04-20",17.65
"853","2018-04-23",17.129999
"854","2018-04-24",16.879999
"855","2018-04-25",16.77
"856","2018-04-26",16.91
"857","2018-04-27",16.82
"858","2018-04-30",16.799999
"859","2018-05-01",16.68
"860","2018-05-02",16.52
"861","2018-05-03",16.52
"862","2018-05-04",16.6
"863","2018-05-07",15.98
"864","2018-05-08",15.98
"865","2018-05-09",16.219999
"866","2018-05-10",16.26
"867","2018-05-11",16.34
"868","2018-05-14",16.27
"869","2018-05-15",16.200001
"870","2018-05-16",16.08
"871","2018-05-17",16.07
"872","2018-05-18",15.97
"873","2018-05-21",16.030001
"874","2018-05-22",16.34
"875","2018-05-23",16.15
"876","2018-05-24",15.97
"877","2018-05-25",15.88
"878","2018-05-29",15.21
"879","2018-05-30",15.39
"880","2018-05-31",15.22
"881","2018-06-01",15.62
"882","2018-06-04",15.64
"883","2018-06-05",15.28
"884","2018-06-06",15.48
"885","2018-06-07",15.55
"886","2018-06-08",15.45
"887","2018-06-11",15.91
"888","2018-06-12",15.88
"889","2018-06-13",15.83
"890","2018-06-14",15.8
"891","2018-06-15",15.55
"892","2018-06-18",15.28
"893","2018-06-19",15.16
"894","2018-06-20",15.31
"895","2018-06-21",15.19
"896","2018-06-22",15.59
"897","2018-06-25",15.24
"898","2018-06-26",15.33
"899","2018-06-27",15.15
"900","2018-06-28",15.21
"901","2018-06-29",15.34
"902","2018-07-02",15.18
"903","2018-07-03",15.14
"904","2018-07-05",15.21
"905","2018-07-06",15.37
"906","2018-07-09",15.39
"907","2018-07-10",15.29
"908","2018-07-11",14.98
"909","2018-07-12",15
"910","2018-07-13",15
"911","2018-07-16",15.22
"912","2018-07-17",15.19
"913","2018-07-18",15.4
"914","2018-07-19",15.33
"915","2018-07-20",15.38
"916","2018-07-23",15.52
"917","2018-07-24",16.049999
"918","2018-07-25",16.059999
"919","2018-07-26",16.07
"920","2018-07-27",16.139999
"921","2018-07-30",16.309999
"922","2018-07-31",16.42
"923","2018-08-01",16.379999
"924","2018-08-02",16.129999
"925","2018-08-03",16.17
"926","2018-08-06",15.93
"927","2018-08-07",15.98
"928","2018-08-08",16.120001
"929","2018-08-09",16.02
"930","2018-08-10",15.61
"931","2018-08-13",15.45
"932","2018-08-14",15.55
"933","2018-08-15",15.48
"934","2018-08-16",15.46
"935","2018-08-17",15.47
"936","2018-08-20",15.54
"937","2018-08-21",15.73
"938","2018-08-22",15.72
"939","2018-08-23",15.51
"940","2018-08-24",15.59
"941","2018-08-27",15.81
"942","2018-08-28",15.78
"943","2018-08-29",15.9
"944","2018-08-30",15.76
"945","2018-08-31",15.66
"946","2018-09-04",15.65
"947","2018-09-05",15.87
"948","2018-09-06",15.8
"949","2018-09-07",15.66
"950","2018-09-10",15.54
"951","2018-09-11",15.48
"952","2018-09-12",15.47
"953","2018-09-13",15.58
"954","2018-09-14",15.62
"955","2018-09-17",15.66
"956","2018-09-18",15.71
"957","2018-09-19",15.97
"958","2018-09-20",16.65
"959","2018-09-21",16.51
"960","2018-09-24",16.4
"961","2018-09-25",16.33
"962","2018-09-26",16.32
"963","2018-09-27",16.120001
"964","2018-09-28",15.73
"965","2018-10-01",15.57
"966","2018-10-02",15.39
"967","2018-10-03",15.43
"968","2018-10-04",15.47
"969","2018-10-05",15.12
"970","2018-10-08",14.92
"971","2018-10-09",14.84
"972","2018-10-10",14.55
"973","2018-10-11",14.11
"974","2018-10-12",14.27
"975","2018-10-15",14.22
"976","2018-10-16",14.32
