"","date","JOUT"
"88","2007-05-09",19.48
"89","2007-05-10",19.48
"90","2007-05-11",19.4
"91","2007-05-14",19.389999
"92","2007-05-15",19.27
"93","2007-05-16",19.379999
"94","2007-05-17",19.52
"95","2007-05-18",19.51
"96","2007-05-21",19.200001
"97","2007-05-22",18.610001
"98","2007-05-23",18.48
"99","2007-05-24",18.5
"100","2007-05-25",18.5
"101","2007-05-29",18.360001
"102","2007-05-30",18.780001
"103","2007-05-31",19.01
"104","2007-06-01",19
"105","2007-06-04",19.25
"106","2007-06-05",19.389999
"107","2007-06-06",19.49
"108","2007-06-07",19.5
"109","2007-06-08",19.52
"110","2007-06-11",19.52
"111","2007-06-12",19.51
"112","2007-06-13",19.799999
"113","2007-06-14",19.84
"114","2007-06-15",19.93
"115","2007-06-18",20
"116","2007-06-19",20
"117","2007-06-20",19.99
"118","2007-06-21",19.93
"119","2007-06-22",19.9
"120","2007-06-25",19.9
"121","2007-06-26",19.870001
"122","2007-06-27",19.790001
"123","2007-06-28",20
"124","2007-06-29",20.190001
"125","2007-07-02",20.389999
"126","2007-07-03",20.67
"127","2007-07-05",21.559999
"128","2007-07-06",21.52
"129","2007-07-09",21.58
"130","2007-07-10",21.709999
"131","2007-07-11",22.52
"132","2007-07-12",22.860001
"133","2007-07-13",22.82
"134","2007-07-16",22.92
"135","2007-07-17",23.58
"136","2007-07-18",23.17
"137","2007-07-19",21.91
"138","2007-07-20",22.07
"139","2007-07-23",22.860001
"140","2007-07-24",22.85
"141","2007-07-25",23.629999
"142","2007-07-26",23.040001
"143","2007-07-27",22.85
"144","2007-07-30",23.030001
"145","2007-07-31",23.200001
"146","2007-08-01",22.639999
"147","2007-08-02",22.15
"148","2007-08-03",20.299999
"149","2007-08-06",19.76
"150","2007-08-07",20.700001
"151","2007-08-08",20.35
"152","2007-08-09",20.629999
"153","2007-08-10",18.5
"154","2007-08-13",18.5
"155","2007-08-14",17.91
"156","2007-08-15",17.08
"157","2007-08-16",17.01
"158","2007-08-17",17.110001
"159","2007-08-20",17.1
"160","2007-08-21",17.35
"161","2007-08-22",17.41
"162","2007-08-23",17.4
"163","2007-08-24",17.4
"164","2007-08-27",17.4
"165","2007-08-28",17.59
"166","2007-08-29",17.85
"167","2007-08-30",18.360001
"168","2007-08-31",18.91
"169","2007-09-04",19.299999
"170","2007-09-05",19.299999
"171","2007-09-06",19.23
"172","2007-09-07",19.24
"173","2007-09-10",19.18
"174","2007-09-11",19.299999
"175","2007-09-12",20
"176","2007-09-13",21.68
"177","2007-09-14",21.889999
"178","2007-09-17",21.790001
"179","2007-09-18",21.700001
"180","2007-09-19",21.77
"181","2007-09-20",21.67
"182","2007-09-21",21.540001
"183","2007-09-24",21.51
"184","2007-09-25",21.700001
"185","2007-09-26",21.700001
"186","2007-09-27",21.26
"187","2007-09-28",21.66
"188","2007-10-01",21.51
"189","2007-10-02",21.690001
"190","2007-10-03",21.860001
"191","2007-10-04",21.860001
"192","2007-10-05",21.85
"193","2007-10-08",21.85
"194","2007-10-09",21.860001
"195","2007-10-10",21.860001
"196","2007-10-11",21.49
"197","2007-10-12",21.76
"198","2007-10-15",21.780001
"199","2007-10-16",21.85
"200","2007-10-17",21.82
"201","2007-10-18",21.610001
"202","2007-10-19",21.65
"203","2007-10-22",21.950001
"204","2007-10-23",21.98
"205","2007-10-24",21.82
"206","2007-10-25",21.84
"207","2007-10-26",22.23
"208","2007-10-29",21.860001
"209","2007-10-30",21.82
"210","2007-10-31",21.9
"211","2007-11-01",21.790001
"212","2007-11-02",21.6
"213","2007-11-05",22.450001
"214","2007-11-06",21.610001
"215","2007-11-07",21.610001
"216","2007-11-08",21.549999
"217","2007-11-09",22.23
"218","2007-11-12",21.77
"219","2007-11-13",21.450001
"220","2007-11-14",21.450001
"221","2007-11-15",22.030001
"222","2007-11-16",21.77
"223","2007-11-19",21.690001
"224","2007-11-20",21.450001
"225","2007-11-21",21.440001
"226","2007-11-23",21.99
"227","2007-11-26",22.83
"228","2007-11-27",22.84
"229","2007-11-28",22.58
"230","2007-11-29",22.58
"231","2007-11-30",23.309999
"232","2007-12-03",22.74
"233","2007-12-04",22.49
"234","2007-12-05",22.49
"235","2007-12-06",22.49
"236","2007-12-07",22.190001
"237","2007-12-10",22.01
"238","2007-12-11",21.950001
"239","2007-12-12",22.5
"240","2007-12-13",22.5
"241","2007-12-14",21.450001
"242","2007-12-17",21.92
"243","2007-12-18",22
"244","2007-12-19",22
"245","2007-12-20",22.700001
"246","2007-12-21",22.200001
"247","2007-12-24",22.59
"248","2007-12-26",22.5
"249","2007-12-27",22.450001
"250","2007-12-28",22.1
"251","2007-12-31",22.5
"252","2008-01-02",22.17
"253","2008-01-03",21.299999
"254","2008-01-04",21.299999
"255","2008-01-07",20.77
"256","2008-01-08",20.99
"257","2008-01-09",21.1
"258","2008-01-10",20.52
"259","2008-01-11",20.48
"260","2008-01-14",20.42
"261","2008-01-15",20.48
"262","2008-01-16",20.790001
"263","2008-01-17",20.790001
"264","2008-01-18",20.940001
"265","2008-01-22",20.700001
"266","2008-01-23",20.1
"267","2008-01-24",20.219999
"268","2008-01-25",19
"269","2008-01-28",18.5
"270","2008-01-29",17.93
"271","2008-01-30",18.65
"272","2008-01-31",18.549999
"273","2008-02-01",19
"274","2008-02-04",20.57
"275","2008-02-05",19.1
"276","2008-02-06",19.1
"277","2008-02-07",20.27
"278","2008-02-08",19.26
"279","2008-02-11",21.360001
"280","2008-02-12",19.99
"281","2008-02-13",20
"282","2008-02-14",20
"283","2008-02-15",20
"284","2008-02-19",20
"285","2008-02-20",19.969999
"286","2008-02-21",19.969999
"287","2008-02-22",18.040001
"288","2008-02-25",18.57
"289","2008-02-26",18.02
"290","2008-02-27",19.73
"291","2008-02-28",19.73
"292","2008-02-29",18.51
"293","2008-03-03",18.07
"294","2008-03-04",18.07
"295","2008-03-05",19
"296","2008-03-06",19
"297","2008-03-07",18.02
"298","2008-03-10",18.809999
"299","2008-03-11",18.780001
"300","2008-03-12",18.780001
"301","2008-03-13",17.799999
"302","2008-03-14",17.799999
"303","2008-03-17",17.799999
"304","2008-03-18",17.59
"305","2008-03-19",17.5
"306","2008-03-20",16.120001
"307","2008-03-24",16.299999
"308","2008-03-25",17.1
"309","2008-03-26",16.85
"310","2008-03-27",16.85
"311","2008-03-28",16.85
"312","2008-03-31",17.09
"313","2008-04-01",17.030001
"314","2008-04-02",17.030001
"315","2008-04-03",16
"316","2008-04-04",16
"317","2008-04-07",15.8
"318","2008-04-08",15.8
"319","2008-04-09",15.82
"320","2008-04-10",15.65
"321","2008-04-11",15.75
"322","2008-04-14",15.77
"323","2008-04-15",15.65
"324","2008-04-16",15.71
"325","2008-04-17",15.66
"326","2008-04-18",15.85
"327","2008-04-21",15.95
"328","2008-04-22",16.15
"329","2008-04-23",15.7
"330","2008-04-24",15.7
"331","2008-04-25",16.1
"332","2008-04-28",16.1
"333","2008-04-29",16.1
"334","2008-04-30",16.1
"335","2008-05-01",16.1
"336","2008-05-02",16.1
"337","2008-05-05",16.110001
"338","2008-05-06",16.09
"339","2008-05-07",15.99
"340","2008-05-08",15.99
"341","2008-05-09",16.190001
"342","2008-05-12",16.190001
"343","2008-05-13",15.99
"344","2008-05-14",16.190001
"345","2008-05-15",16.190001
"346","2008-05-16",16.17
"347","2008-05-19",16.5
"348","2008-05-20",15.61
"349","2008-05-21",15.4
"350","2008-05-22",17
"351","2008-05-23",15.47
"352","2008-05-27",15.55
"353","2008-05-28",16.42
"354","2008-05-29",16.42
"355","2008-05-30",16.42
"356","2008-06-02",16.42
"357","2008-06-03",16
"358","2008-06-04",16.65
"359","2008-06-05",16
"360","2008-06-06",16
"361","2008-06-09",15.55
"362","2008-06-10",15.55
"363","2008-06-11",15.78
"364","2008-06-12",16.6
"365","2008-06-13",16.6
"366","2008-06-16",16.65
"367","2008-06-17",16.65
"368","2008-06-18",16.65
"369","2008-06-19",16
"370","2008-06-20",15.6
"371","2008-06-23",15.79
"372","2008-06-24",15.76
"373","2008-06-25",16.27
"374","2008-06-26",16.33
"375","2008-06-27",15.76
"376","2008-06-30",15.6
"377","2008-07-01",15.65
"378","2008-07-02",15.4
"379","2008-07-03",15.31
"380","2008-07-07",15.2
"381","2008-07-08",15.7
"382","2008-07-09",15.3
"383","2008-07-10",15.5
"384","2008-07-11",15.5
"385","2008-07-14",15.75
"386","2008-07-15",15.75
"387","2008-07-16",15.5
"388","2008-07-17",15.73
"389","2008-07-18",15.73
"390","2008-07-21",15.95
"391","2008-07-22",15.95
"392","2008-07-23",15.95
"393","2008-07-24",15.99
"394","2008-07-25",15.99
"395","2008-07-28",15.53
"396","2008-07-29",15.92
"397","2008-07-30",15.72
"398","2008-07-31",15.72
"399","2008-08-01",15.5
"400","2008-08-04",15.5
"401","2008-08-05",15.08
"402","2008-08-06",15.41
"403","2008-08-07",15.41
"404","2008-08-08",15.41
"405","2008-08-11",15.14
"406","2008-08-12",15.06
"407","2008-08-13",15.06
"408","2008-08-14",15.17
"409","2008-08-15",15.37
"410","2008-08-18",15.38
"411","2008-08-19",15.4
"412","2008-08-20",15.31
"413","2008-08-21",15.31
"414","2008-08-22",15.46
"415","2008-08-25",15.46
"416","2008-08-26",15.54
"417","2008-08-27",15.62
"418","2008-08-28",15.51
"419","2008-08-29",15.98
"420","2008-09-02",15.65
"421","2008-09-03",15.65
"422","2008-09-04",15.3
"423","2008-09-05",15.5
"424","2008-09-08",15.2
"425","2008-09-09",15.5
"426","2008-09-10",14.95
"427","2008-09-11",14.97
"428","2008-09-12",14.97
"429","2008-09-15",15.38
"430","2008-09-16",14.65
"431","2008-09-17",14.65
"432","2008-09-18",14.2
"433","2008-09-19",14.2
"434","2008-09-22",13.82
"435","2008-09-23",13.6
"436","2008-09-24",13.3
"437","2008-09-25",13.01
"438","2008-09-26",12.83
"439","2008-09-29",12.85
"440","2008-09-30",12.6
"441","2008-10-01",12.4
"442","2008-10-02",12.72
"443","2008-10-03",12.4
"444","2008-10-06",11.93
"445","2008-10-07",11.91
"446","2008-10-08",11.61
"447","2008-10-09",11.2
"448","2008-10-10",11.1
"449","2008-10-13",10.87
"450","2008-10-14",10.9
"451","2008-10-15",10.7
"452","2008-10-16",9.81
"453","2008-10-17",9.99
"454","2008-10-20",9.47
"455","2008-10-21",9.9
"456","2008-10-22",9.01
"457","2008-10-23",8.75
"458","2008-10-24",8.45
"459","2008-10-27",8.25
"460","2008-10-28",7.96
"461","2008-10-29",7.25
"462","2008-10-30",7.25
"463","2008-10-31",8.36
"464","2008-11-03",8.2
"465","2008-11-04",8.2
"466","2008-11-05",8.8
"467","2008-11-06",7.21
"468","2008-11-07",7.21
"469","2008-11-10",6.9
"470","2008-11-11",6.51
"471","2008-11-12",6.4
"472","2008-11-13",7
"473","2008-11-14",7
"474","2008-11-17",7
"475","2008-11-18",7
"476","2008-11-19",6.56
"477","2008-11-20",6.5
"478","2008-11-21",6.99
"479","2008-11-24",7
"480","2008-11-25",7
"481","2008-11-26",7
"482","2008-11-28",7
"483","2008-12-01",7
"484","2008-12-02",7
"485","2008-12-03",6.4
"486","2008-12-04",6.8
"487","2008-12-05",6.75
"488","2008-12-08",6.52
"489","2008-12-09",5.55
"490","2008-12-10",5.95
"491","2008-12-11",5.5
"492","2008-12-12",5.49
"493","2008-12-15",5.5
"494","2008-12-16",5.21
"495","2008-12-17",5.21
"496","2008-12-18",5.17
"497","2008-12-19",5.3
"498","2008-12-22",5.12
"499","2008-12-23",5.12
"500","2008-12-24",5.15
"501","2008-12-26",5.46
"502","2008-12-29",5.7
"503","2008-12-30",5.67
"504","2008-12-31",5.57
"505","2009-01-02",5.1
"506","2009-01-05",5.2
"507","2009-01-06",5.16
"508","2009-01-07",5.3
"509","2009-01-08",5.62
"510","2009-01-09",5.67
"511","2009-01-12",5.64
"512","2009-01-13",5.64
"513","2009-01-14",5.59
"514","2009-01-15",6.21
"515","2009-01-16",6.41
"516","2009-01-20",7.45
"517","2009-01-21",7.59
"518","2009-01-22",7.59
"519","2009-01-23",6
"520","2009-01-26",7.22
"521","2009-01-27",7.7
"522","2009-01-28",7.59
"523","2009-01-29",7.59
"524","2009-01-30",7.59
"525","2009-02-02",7.11
"526","2009-02-03",7.48
"527","2009-02-04",7.48
"528","2009-02-05",7.22
"529","2009-02-06",7.55
"530","2009-02-09",7.59
"531","2009-02-10",7.42
"532","2009-02-11",7.42
"533","2009-02-12",7.42
"534","2009-02-13",7.4
"535","2009-02-17",7.4
"536","2009-02-18",7.26
"537","2009-02-19",6.13
"538","2009-02-20",7
"539","2009-02-23",7
"540","2009-02-24",5.98
"541","2009-02-25",4.81
"542","2009-02-26",5.33
"543","2009-02-27",4.83
"544","2009-03-02",5
"545","2009-03-03",4.94
"546","2009-03-04",5.1
"547","2009-03-05",5.05
"548","2009-03-06",5.1
"549","2009-03-09",4.89
"550","2009-03-10",5.04
"551","2009-03-11",5.14
"552","2009-03-12",5.12
"553","2009-03-13",5.12
"554","2009-03-16",5.36
"555","2009-03-17",5.5
"556","2009-03-18",5.3
"557","2009-03-19",5.02
"558","2009-03-20",4.68
"559","2009-03-23",5
"560","2009-03-24",5.21
"561","2009-03-25",5.24
"562","2009-03-26",5.23
"563","2009-03-27",5.22
"564","2009-03-30",5.09
"565","2009-03-31",5.05
"566","2009-04-01",5.03
"567","2009-04-02",5.05
"568","2009-04-03",5.04
"569","2009-04-06",5
"570","2009-04-07",5.04
"571","2009-04-08",5.03
"572","2009-04-09",5.4
"573","2009-04-13",5.25
"574","2009-04-14",5.5
"575","2009-04-15",5.69
"576","2009-04-16",6.1
"577","2009-04-17",6.65
"578","2009-04-20",6.94
"579","2009-04-21",6.97
"580","2009-04-22",6.75
"581","2009-04-23",6.19
"582","2009-04-24",6.37
"583","2009-04-27",6.28
"584","2009-04-28",6
"585","2009-04-29",6.33
"586","2009-04-30",6.34
"587","2009-05-01",6.34
"588","2009-05-04",6.8
"589","2009-05-05",7
"590","2009-05-06",6.85
"591","2009-05-07",7.05
"592","2009-05-08",7
"593","2009-05-11",6.99
"594","2009-05-12",6.65
"595","2009-05-13",6.99
"596","2009-05-14",6.71
"597","2009-05-15",6.56
"598","2009-05-18",6.75
"599","2009-05-19",6.8
"600","2009-05-20",6.6
"601","2009-05-21",6.37
"602","2009-05-22",6.48
"603","2009-05-26",6.16
"604","2009-05-27",5.99
"605","2009-05-28",5.99
"606","2009-05-29",6.2
"607","2009-06-01",6.86
"608","2009-06-02",7.8
"609","2009-06-03",7.7
"610","2009-06-04",7.7
"611","2009-06-05",7.44
"612","2009-06-08",7.62
"613","2009-06-09",7.68
"614","2009-06-10",7.43
"615","2009-06-11",7.33
"616","2009-06-12",7.2
"617","2009-06-15",7.34
"618","2009-06-16",7.49
"619","2009-06-17",6.9
"620","2009-06-18",6.83
"621","2009-06-19",6.78
"622","2009-06-22",7
"623","2009-06-23",7.29
"624","2009-06-24",6.93
"625","2009-06-25",6.93
"626","2009-06-26",6.94
"627","2009-06-29",5.93
"628","2009-06-30",5.51
"629","2009-07-01",6.08
"630","2009-07-02",6.08
"631","2009-07-06",5.39
"632","2009-07-07",5.41
"633","2009-07-08",5.62
"634","2009-07-09",5.62
"635","2009-07-10",5.3
"636","2009-07-13",5.77
"637","2009-07-14",6.05
"638","2009-07-15",6.4
"639","2009-07-16",6.37
"640","2009-07-17",6.35
"641","2009-07-20",6.55
"642","2009-07-21",5.51
"643","2009-07-22",5.42
"644","2009-07-23",6.24
"645","2009-07-24",5.92
"646","2009-07-27",5.86
"647","2009-07-28",5.88
"648","2009-07-29",5.88
"649","2009-07-30",5.92
"650","2009-07-31",6.54
"651","2009-08-03",7.5
"652","2009-08-04",7.06
"653","2009-08-05",7.06
"654","2009-08-06",7.18
"655","2009-08-07",7.37
"656","2009-08-10",7.77
"657","2009-08-11",7.4
"658","2009-08-12",7.5
"659","2009-08-13",7.5
"660","2009-08-14",7.5
"661","2009-08-17",6.96
"662","2009-08-18",7.41
"663","2009-08-19",7.61
"664","2009-08-20",7.7
"665","2009-08-21",7.62
"666","2009-08-24",8.05
"667","2009-08-25",7.96
"668","2009-08-26",8.29
"669","2009-08-27",8.39
"670","2009-08-28",9.89
"671","2009-08-31",9.75
"672","2009-09-01",9.41
"673","2009-09-02",8.76
"674","2009-09-03",8.76
"675","2009-09-04",8.76
"676","2009-09-08",8.65
"677","2009-09-09",8.66
"678","2009-09-10",9
"679","2009-09-11",8.2
"680","2009-09-14",8.81
"681","2009-09-15",8.68
"682","2009-09-16",8.7
"683","2009-09-17",9.47
"684","2009-09-18",8.86
"685","2009-09-21",9.1
"686","2009-09-22",8.99
"687","2009-09-23",8.77
"688","2009-09-24",8.75
"689","2009-09-25",8.8
"690","2009-09-28",8.77
"691","2009-09-29",8.98
"692","2009-09-30",9
"693","2009-10-01",9
"694","2009-10-02",9.1
"695","2009-10-05",9.2
"696","2009-10-06",9.1
"697","2009-10-07",9.18
"698","2009-10-08",9.18
"699","2009-10-09",9.32
"700","2009-10-12",9.15
"701","2009-10-13",9.05
"702","2009-10-14",9.05
"703","2009-10-15",9.12
"704","2009-10-16",9.11
"705","2009-10-19",9.14
"706","2009-10-20",9.58
"707","2009-10-21",9.58
"708","2009-10-22",9.58
"709","2009-10-23",9.58
"710","2009-10-26",9.15
"711","2009-10-27",9.12
"712","2009-10-28",9.08
"713","2009-10-29",9
"714","2009-10-30",8.75
"715","2009-11-02",8.78
"716","2009-11-03",8.78
"717","2009-11-04",8.78
"718","2009-11-05",8.78
"719","2009-11-06",8.65
"720","2009-11-09",8.99
"721","2009-11-10",8.83
"722","2009-11-11",8.83
"723","2009-11-12",8.83
"724","2009-11-13",8.83
"725","2009-11-16",9.46
"726","2009-11-17",9.89
"727","2009-11-18",9.85
"728","2009-11-19",9.85
"729","2009-11-20",9.83
"730","2009-11-23",9.65
"731","2009-11-24",9.51
"732","2009-11-25",9.69
"733","2009-11-27",9.6
"734","2009-11-30",9.5
"735","2009-12-01",9.57
"736","2009-12-02",9.49
"737","2009-12-03",9.55
"738","2009-12-04",9.67
"739","2009-12-07",9.67
"740","2009-12-08",9.64
"741","2009-12-09",9.56
"742","2009-12-10",9.56
"743","2009-12-11",9.5
"744","2009-12-14",9.58
"745","2009-12-15",9.6
"746","2009-12-16",9.55
"747","2009-12-17",9.59
"748","2009-12-18",9.5
"749","2009-12-21",9.56
"750","2009-12-22",9.56
"751","2009-12-23",9.56
"752","2009-12-24",9.56
"753","2009-12-28",10.75
"754","2009-12-29",9.75
"755","2009-12-30",10
"756","2009-12-31",9.77
"757","2010-01-04",10.25
"758","2010-01-05",10.25
"759","2010-01-06",10.6
"760","2010-01-07",10.99
"761","2010-01-08",10.99
"762","2010-01-11",10.45
"763","2010-01-12",10.5
"764","2010-01-13",10.73
"765","2010-01-14",10.74
"766","2010-01-15",10.69
"767","2010-01-19",10.37
"768","2010-01-20",10.25
"769","2010-01-21",10.27
"770","2010-01-22",10.25
"771","2010-01-25",10.25
"772","2010-01-26",10.66
"773","2010-01-27",10.32
"774","2010-01-28",10.25
"775","2010-01-29",10.61
"776","2010-02-01",10.74
"777","2010-02-02",10.74
"778","2010-02-03",10.74
"779","2010-02-04",10.61
"780","2010-02-05",10.8
"781","2010-02-08",10.77
"782","2010-02-09",10.8
"783","2010-02-10",10.8
"784","2010-02-11",10.96
"785","2010-02-12",10.96
"786","2010-02-16",11
"787","2010-02-17",11
"788","2010-02-18",11
"789","2010-02-19",11
"790","2010-02-22",10.8
"791","2010-02-23",10.8
"792","2010-02-24",10.8
"793","2010-02-25",10.8
"794","2010-02-26",10.77
"795","2010-03-01",11
"796","2010-03-02",10.97
"797","2010-03-03",11.11
"798","2010-03-04",11.52
"799","2010-03-05",11.43
"800","2010-03-08",11.43
"801","2010-03-09",11.11
"802","2010-03-10",11.45
"803","2010-03-11",11.5
"804","2010-03-12",11.5
"805","2010-03-15",11.5
"806","2010-03-16",11.5
"807","2010-03-17",11.5
"808","2010-03-18",11.5
"809","2010-03-19",11.5
"810","2010-03-22",11.5
"811","2010-03-23",11.28
"812","2010-03-24",11.15
"813","2010-03-25",11.35
"814","2010-03-26",11.39
"815","2010-03-29",11.13
"816","2010-03-30",11.35
"817","2010-03-31",11.35
"818","2010-04-01",11.31
"819","2010-04-05",11.1
"820","2010-04-06",11
"821","2010-04-07",11.35
"822","2010-04-08",11.26
"823","2010-04-09",11.3
"824","2010-04-12",11.27
"825","2010-04-13",11.27
"826","2010-04-14",11.1
"827","2010-04-15",11.2
"828","2010-04-16",11.15
"829","2010-04-19",11.19
"830","2010-04-20",11.01
"831","2010-04-21",11.28
"832","2010-04-22",11.21
"833","2010-04-23",11.25
"834","2010-04-26",11.27
"835","2010-04-27",11.33
"836","2010-04-28",11.31
"837","2010-04-29",11.47
"838","2010-04-30",12.71
"839","2010-05-03",12.91
"840","2010-05-04",12.78
"841","2010-05-05",12.66
"842","2010-05-06",12.43
"843","2010-05-07",12.5
"844","2010-05-10",12.57
"845","2010-05-11",12.5
"846","2010-05-12",12.5
"847","2010-05-13",12.26
"848","2010-05-14",12.48
"849","2010-05-17",12.48
"850","2010-05-18",12.28
"851","2010-05-19",12.48
"852","2010-05-20",12.4
"853","2010-05-21",12.8
"854","2010-05-24",13.34
"855","2010-05-25",14
"856","2010-05-26",14.35
"857","2010-05-27",14.49
"858","2010-05-28",14.38
"859","2010-06-01",14.49
"860","2010-06-02",14.32
"861","2010-06-03",13.8
"862","2010-06-04",12.63
"863","2010-06-07",12.79
"864","2010-06-08",12.48
"865","2010-06-09",12.99
"866","2010-06-10",13.44
"867","2010-06-11",13.56
"868","2010-06-14",13.29
"869","2010-06-15",14.39
"870","2010-06-16",14.46
"871","2010-06-17",14.27
"872","2010-06-18",14.6
"873","2010-06-21",14.24
"874","2010-06-22",14.03
"875","2010-06-23",14.13
"876","2010-06-24",14.67
"877","2010-06-25",14.03
"878","2010-06-28",12.77
"879","2010-06-29",11.66
"880","2010-06-30",11.25
"881","2010-07-01",11.78
"882","2010-07-02",11.37
"883","2010-07-06",11.46
"884","2010-07-07",11
"885","2010-07-08",9.93
"886","2010-07-09",10.02
"887","2010-07-12",11.18
"888","2010-07-13",11.98
"889","2010-07-14",11.01
"890","2010-07-15",10.68
"891","2010-07-16",10.51
"892","2010-07-19",11.32
"893","2010-07-20",12.14
"894","2010-07-21",11.7
"895","2010-07-22",12.7
"896","2010-07-23",12.93
"897","2010-07-26",13.07
"898","2010-07-27",13.21
"899","2010-07-28",13.05
"900","2010-07-29",13.03
"901","2010-07-30",12.73
"902","2010-08-02",12.78
"903","2010-08-03",12.96
"904","2010-08-04",13.05
"905","2010-08-05",12.71
"906","2010-08-06",12.68
"907","2010-08-09",12.55
"908","2010-08-10",11.92
"909","2010-08-11",10.89
"910","2010-08-12",10.86
"911","2010-08-13",10.74
"912","2010-08-16",11.21
"913","2010-08-17",11.58
"914","2010-08-18",11.54
"915","2010-08-19",11.42
"916","2010-08-20",10.76
"917","2010-08-23",10.06
"918","2010-08-24",10.38
"919","2010-08-25",10.45
"920","2010-08-26",10.55
"921","2010-08-27",11.03
"922","2010-08-30",10.4
"923","2010-08-31",9.95
"924","2010-09-01",10.37
"925","2010-09-02",10.37
"926","2010-09-03",10.41
"927","2010-09-07",9.95
"928","2010-09-08",9.69
"929","2010-09-09",9.82
"930","2010-09-10",8.96
"931","2010-09-13",9.13
"932","2010-09-14",10
"933","2010-09-15",10.32
"934","2010-09-16",10.21
"935","2010-09-17",10.08
"936","2010-09-20",10.8
"937","2010-09-21",11.11
"938","2010-09-22",10.94
"939","2010-09-23",10.95
"940","2010-09-24",11.99
"941","2010-09-27",12.27
"942","2010-09-28",12.9
"943","2010-09-29",12.9
"944","2010-09-30",12.82
"945","2010-10-01",12.75
"946","2010-10-04",12.16
"947","2010-10-05",12.5
"948","2010-10-06",12.93
"949","2010-10-07",13.08
"950","2010-10-08",13.2
"951","2010-10-11",12.88
"952","2010-10-12",12.92
"953","2010-10-13",13.65
"954","2010-10-14",13.64
"955","2010-10-15",13.32
"956","2010-10-18",13.7
"957","2010-10-19",14
"958","2010-10-20",14.34
"959","2010-10-21",15
"960","2010-10-22",15
"961","2010-10-25",15.22
"962","2010-10-26",14.97
"963","2010-10-27",14.59
"964","2010-10-28",14.48
"965","2010-10-29",14.28
"966","2010-11-01",14.43
"967","2010-11-02",14.95
"968","2010-11-03",15.05
"969","2010-11-04",14.98
"970","2010-11-05",15
"971","2010-11-08",14.98
"972","2010-11-09",14.79
"973","2010-11-10",14.84
"974","2010-11-11",14.5
"975","2010-11-12",14.26
"976","2010-11-15",14.14
"977","2010-11-16",13.05
"978","2010-11-17",13.09
"979","2010-11-18",13.2
"980","2010-11-19",13.14
"981","2010-11-22",13.57
"982","2010-11-23",13.18
"983","2010-11-24",13.27
"984","2010-11-26",13.27
"985","2010-11-29",12.21
"986","2010-11-30",12.95
"987","2010-12-01",13.11
"988","2010-12-02",13.47
"989","2010-12-03",13.48
"990","2010-12-06",13.14
"991","2010-12-07",13.14
"992","2010-12-08",13.27
"993","2010-12-09",13.22
"994","2010-12-10",13.13
"995","2010-12-13",13.07
"996","2010-12-14",12.4
"997","2010-12-15",12.7
"998","2010-12-16",12.63
