"","date","OTRK"
"1106","2011-05-23",48
"1107","2011-05-24",48
"1108","2011-05-25",48
"1109","2011-05-26",48
"1110","2011-05-27",48
"1111","2011-05-31",48
"1112","2011-06-01",48
"1113","2011-06-02",48
"1114","2011-06-03",48
"1115","2011-06-06",48
"1116","2011-06-07",48
"1117","2011-06-08",48
"1118","2011-06-09",48
"1119","2011-06-10",48
"1120","2011-06-13",48
"1121","2011-06-14",24
"1122","2011-06-15",24
"1123","2011-06-16",48
"1124","2011-06-17",48
"1125","2011-06-20",48
"1126","2011-06-21",24
"1127","2011-06-22",24
"1128","2011-06-23",24
"1129","2011-06-24",24
"1130","2011-06-27",24
"1131","2011-06-28",24
"1132","2011-06-29",24
"1133","2011-06-30",24
"1134","2011-07-01",24
"1135","2011-07-05",24
"1136","2011-07-06",24
"1137","2011-07-07",24
"1138","2011-07-08",24
"1139","2011-07-11",24
"1140","2011-07-12",24
"1141","2011-07-13",24
"1142","2011-07-14",24
"1143","2011-07-15",24
"1144","2011-07-18",24
"1145","2011-07-19",24
"1146","2011-07-20",24
"1147","2011-07-21",24
"1148","2011-07-22",24
"1149","2011-07-25",24
"1150","2011-07-26",24
"1151","2011-07-27",24
"1152","2011-07-28",24
"1153","2011-07-29",24
"1154","2011-08-01",24
"1155","2011-08-02",24
"1156","2011-08-03",24
"1157","2011-08-04",24
"1158","2011-08-05",24
"1159","2011-08-08",24
"1160","2011-08-09",24
"1161","2011-08-10",24
"1162","2011-08-11",24
"1163","2011-08-12",24
"1164","2011-08-15",24
"1165","2011-08-16",24
"1166","2011-08-17",24
"1167","2011-08-18",24
"1168","2011-08-19",24
"1169","2011-08-22",24
"1170","2011-08-23",24
"1171","2011-08-24",24
"1172","2011-08-25",24
"1173","2011-08-26",24
"1174","2011-08-29",24
"1175","2011-08-30",24
"1176","2011-08-31",24
"1177","2011-09-01",24
"1178","2011-09-02",24
"1179","2011-09-06",26.4
"1180","2011-09-07",12
"1181","2011-09-08",24
"1182","2011-09-09",24
"1183","2011-09-12",24
"1184","2011-09-13",24
"1185","2011-09-14",24
"1186","2011-09-15",24
"1187","2011-09-16",27
"1188","2011-09-19",30
"1189","2011-09-20",28.200001
"1190","2011-09-21",27
"1191","2011-09-22",27
"1192","2011-09-23",27
"1193","2011-09-26",18.6
"1194","2011-09-27",24
"1195","2011-09-28",18.6
"1196","2011-09-29",23.4
"1197","2011-09-30",18.6
"1198","2011-10-03",18.6
"1199","2011-10-04",18
"1200","2011-10-05",18
"1201","2011-10-06",23.4
"1202","2011-10-07",23.4
"1203","2011-10-10",16.200001
"1204","2011-10-11",23.4
"1205","2011-10-12",24
"1206","2011-10-13",25.200001
"1207","2011-10-14",25.200001
"1208","2011-10-17",25.200001
"1209","2011-10-18",25.200001
"1210","2011-10-19",25.200001
"1211","2011-10-20",24
"1212","2011-10-21",24
"1213","2011-10-24",16.799999
"1214","2011-10-25",30.6
"1215","2011-10-26",24
"1216","2011-10-27",26.4
"1217","2011-10-28",27.6
"1218","2011-10-31",27.6
"1219","2011-11-01",21
"1220","2011-11-02",24.6
"1221","2011-11-03",24.6
"1222","2011-11-04",21
"1223","2011-11-07",21
"1224","2011-11-08",15.6
"1225","2011-11-09",18
"1226","2011-11-10",24
"1227","2011-11-11",18.6
"1228","2011-11-14",25.200001
"1229","2011-11-15",24
"1230","2011-11-16",24
"1231","2011-11-17",24
"1232","2011-11-18",21.6
"1233","2011-11-21",19.799999
"1234","2011-11-22",21.6
"1235","2011-11-23",18
"1236","2011-11-25",18
"1237","2011-11-28",15.6
"1238","2011-11-29",16.799999
"1239","2011-11-30",18.6
"1240","2011-12-01",18.6
"1241","2011-12-02",18
"1242","2011-12-05",17.4
"1243","2011-12-06",19.200001
"1244","2011-12-07",18
"1245","2011-12-08",18
"1246","2011-12-09",16.200001
"1247","2011-12-12",16.799999
"1248","2011-12-13",22.200001
"1249","2011-12-14",33.599998
"1250","2011-12-15",31.200001
"1251","2011-12-16",29.4
"1252","2011-12-19",34.200001
"1253","2011-12-20",22.799999
"1254","2011-12-21",16.200001
"1255","2011-12-22",16.799999
"1256","2011-12-23",15
"1257","2011-12-27",13.2
"1258","2011-12-28",11.4
"1259","2011-12-29",12
"1260","2011-12-30",15
"1261","2012-01-03",14.4
"1262","2012-01-04",14.4
"1263","2012-01-05",15
"1264","2012-01-06",14.4
"1265","2012-01-09",15
"1266","2012-01-10",15
"1267","2012-01-11",14.4
"1268","2012-01-12",13.8
"1269","2012-01-13",13.2
"1270","2012-01-17",14.4
"1271","2012-01-18",14.4
"1272","2012-01-19",13.2
"1273","2012-01-20",13.2
"1274","2012-01-23",15
"1275","2012-01-24",16.799999
"1276","2012-01-25",16.799999
"1277","2012-01-26",15
"1278","2012-01-27",15
"1279","2012-01-30",15
"1280","2012-01-31",15
"1281","2012-02-01",15
"1282","2012-02-02",15
"1283","2012-02-03",15
"1284","2012-02-06",16.799999
"1285","2012-02-07",15
"1286","2012-02-08",15
"1287","2012-02-09",15
"1288","2012-02-10",15
"1289","2012-02-13",15
"1290","2012-02-14",15
"1291","2012-02-15",15
"1292","2012-02-16",15
"1293","2012-02-17",15
"1294","2012-02-21",14.4
"1295","2012-02-22",14.4
"1296","2012-02-23",14.4
"1297","2012-02-24",18
"1298","2012-02-27",15
"1299","2012-02-28",15
"1300","2012-02-29",15
"1301","2012-03-01",15
"1302","2012-03-02",15
"1303","2012-03-05",15
"1304","2012-03-06",15
"1305","2012-03-07",15
"1306","2012-03-08",15
"1307","2012-03-09",15
"1308","2012-03-12",15
"1309","2012-03-13",15
"1310","2012-03-14",15
"1311","2012-03-15",15
"1312","2012-03-16",12
"1313","2012-03-19",15
"1314","2012-03-20",15
"1315","2012-03-21",15
"1316","2012-03-22",15
"1317","2012-03-23",15
"1318","2012-03-26",15
"1319","2012-03-27",15
"1320","2012-03-28",15
"1321","2012-03-29",15
"1322","2012-03-30",15
"1323","2012-04-02",15
"1324","2012-04-03",15
"1325","2012-04-04",15
"1326","2012-04-05",15
"1327","2012-04-09",15
"1328","2012-04-10",18
"1329","2012-04-11",18
"1330","2012-04-12",17.4
"1331","2012-04-13",18
"1332","2012-04-16",15.6
"1333","2012-04-17",15.6
"1334","2012-04-18",15.6
"1335","2012-04-19",15
"1336","2012-04-20",15
"1337","2012-04-23",15
"1338","2012-04-24",14.4
"1339","2012-04-25",13.8
"1340","2012-04-26",13.8
"1341","2012-04-27",14.4
"1342","2012-04-30",13.8
"1343","2012-05-01",13.8
"1344","2012-05-02",14.4
"1345","2012-05-03",14.4
"1346","2012-05-04",14.4
"1347","2012-05-07",15
"1348","2012-05-08",15
"1349","2012-05-09",14.4
"1350","2012-05-10",13.2
"1351","2012-05-11",15
"1352","2012-05-14",13.2
"1353","2012-05-15",12.6
"1354","2012-05-16",13.8
"1355","2012-05-17",15
"1356","2012-05-18",14.4
"1357","2012-05-21",14.4
"1358","2012-05-22",12.6
"1359","2012-05-23",12.6
"1360","2012-05-24",12.6
"1361","2012-05-25",12.6
"1362","2012-05-29",12.6
"1363","2012-05-30",13.2
"1364","2012-05-31",12
"1365","2012-06-01",12
"1366","2012-06-04",11.4
"1367","2012-06-05",12
"1368","2012-06-06",12.6
"1369","2012-06-07",12.6
"1370","2012-06-08",13.2
"1371","2012-06-11",14.4
"1372","2012-06-12",13.8
"1373","2012-06-13",14.4
"1374","2012-06-14",14.4
"1375","2012-06-15",13.2
"1376","2012-06-18",13.8
"1377","2012-06-19",9
"1378","2012-06-20",10.8
"1379","2012-06-21",10.8
"1380","2012-06-22",12.6
"1381","2012-06-25",12.6
"1382","2012-06-26",12
"1383","2012-06-27",12.6
"1384","2012-06-28",12
"1385","2012-06-29",12
"1386","2012-07-02",12.6
"1387","2012-07-03",11.4
"1388","2012-07-05",12.6
"1389","2012-07-06",12.6
"1390","2012-07-09",12
"1391","2012-07-10",13.2
"1392","2012-07-11",14.4
"1393","2012-07-12",14.4
"1394","2012-07-13",13.2
"1395","2012-07-16",12
"1396","2012-07-17",12
"1397","2012-07-18",12
"1398","2012-07-19",12
"1399","2012-07-20",12
"1400","2012-07-23",13.2
"1401","2012-07-24",13.2
"1402","2012-07-25",13.2
"1403","2012-07-26",13.2
"1404","2012-07-27",12.6
"1405","2012-07-30",12.6
"1406","2012-07-31",12.6
"1407","2012-08-01",12.6
"1408","2012-08-02",12.6
"1409","2012-08-03",12.6
"1410","2012-08-06",12.6
"1411","2012-08-07",12
"1412","2012-08-08",12
"1413","2012-08-09",12
"1414","2012-08-10",12
"1415","2012-08-13",11.4
"1416","2012-08-14",11.4
"1417","2012-08-15",11.4
"1418","2012-08-16",12
"1419","2012-08-17",12
"1420","2012-08-20",10.8
"1421","2012-08-21",10.8
"1422","2012-08-22",9.6
"1423","2012-08-23",9.6
"1424","2012-08-24",10.8
"1425","2012-08-27",10.8
"1426","2012-08-28",10.8
"1427","2012-08-29",10.2
"1428","2012-08-30",9.6
"1429","2012-08-31",9
"1430","2012-09-04",9.6
"1431","2012-09-05",9
"1432","2012-09-06",9
"1433","2012-09-07",9
"1434","2012-09-10",9.6
"1435","2012-09-11",9.6
"1436","2012-09-12",9
"1437","2012-09-13",9
"1438","2012-09-14",8.4
"1439","2012-09-17",9
"1440","2012-09-18",9
"1441","2012-09-19",7.8
"1442","2012-09-20",8.4
"1443","2012-09-21",7.8
"1444","2012-09-24",7.8
"1445","2012-09-25",7.8
"1446","2012-09-26",7.8
"1447","2012-09-27",8.4
"1448","2012-09-28",8.4
"1449","2012-10-01",8.4
"1450","2012-10-02",7.8
"1451","2012-10-03",8.4
"1452","2012-10-04",8.4
"1453","2012-10-05",8.4
"1454","2012-10-08",8.4
"1455","2012-10-09",8.4
"1456","2012-10-10",8.4
"1457","2012-10-11",8.4
"1458","2012-10-12",8.4
"1459","2012-10-15",8.4
"1460","2012-10-16",8.4
"1461","2012-10-17",8.4
"1462","2012-10-18",7.2
"1463","2012-10-19",7.2
"1464","2012-10-22",7.2
"1465","2012-10-23",7.2
"1466","2012-10-24",7.8
"1467","2012-10-25",7.8
"1468","2012-10-26",7.8
"1469","2012-10-31",7.8
"1470","2012-11-01",7.8
"1471","2012-11-02",9.6
"1472","2012-11-05",9.6
"1473","2012-11-06",9.6
"1474","2012-11-07",9.6
"1475","2012-11-08",9
"1476","2012-11-09",9
"1477","2012-11-12",8.4
"1478","2012-11-13",8.4
"1479","2012-11-14",8.4
"1480","2012-11-15",8.4
"1481","2012-11-16",9
"1482","2012-11-19",8.4
"1483","2012-11-20",8.4
"1484","2012-11-21",8.4
"1485","2012-11-23",8.4
"1486","2012-11-26",8.4
"1487","2012-11-27",8.4
"1488","2012-11-28",7.2
"1489","2012-11-29",7.2
"1490","2012-11-30",7.2
"1491","2012-12-03",7.2
"1492","2012-12-04",7.2
"1493","2012-12-05",7.2
"1494","2012-12-06",6.6
"1495","2012-12-07",7.8
"1496","2012-12-10",7.2
"1497","2012-12-11",8.4
"1498","2012-12-12",9
"1499","2012-12-13",8.4
"1500","2012-12-14",8.4
"1501","2012-12-17",8.4
"1502","2012-12-18",8.4
"1503","2012-12-19",7.2
"1504","2012-12-20",7.2
"1505","2012-12-21",7.8
"1506","2012-12-24",7.8
"1507","2012-12-26",7.8
"1508","2012-12-27",7.8
"1509","2012-12-28",7.8
"1510","2012-12-31",8.4
"1511","2013-01-02",8.4
"1512","2013-01-03",8.4
"1513","2013-01-04",8.4
"1514","2013-01-07",8.4
"1515","2013-01-08",8.4
"1516","2013-01-09",8.4
"1517","2013-01-10",7.8
"1518","2013-01-11",7.2
"1519","2013-01-14",7.2
"1520","2013-01-15",7.2
"1521","2013-01-16",7.2
"1522","2013-01-17",6.6
"1523","2013-01-18",7.2
"1524","2013-01-22",7.2
"1525","2013-01-23",7.8
"1526","2013-01-24",7.8
"1527","2013-01-25",7.2
"1528","2013-01-28",7.2
"1529","2013-01-29",7.2
"1530","2013-01-30",7.2
"1531","2013-01-31",7.2
"1532","2013-02-01",7.2
"1533","2013-02-04",7.2
"1534","2013-02-05",7.2
"1535","2013-02-06",7.2
"1536","2013-02-07",7.8
"1537","2013-02-08",7.8
"1538","2013-02-11",7.2
"1539","2013-02-12",7.2
"1540","2013-02-13",7.2
"1541","2013-02-14",7.2
"1542","2013-02-15",7.2
"1543","2013-02-19",7.2
"1544","2013-02-20",7.8
"1545","2013-02-21",7.2
"1546","2013-02-22",7.2
"1547","2013-02-25",7.2
"1548","2013-02-26",7.2
"1549","2013-02-27",7.2
"1550","2013-02-28",7.2
"1551","2013-03-01",7.2
"1552","2013-03-04",7.2
"1553","2013-03-05",7.2
"1554","2013-03-06",6
"1555","2013-03-07",7.2
"1556","2013-03-08",7.2
"1557","2013-03-11",7.2
"1558","2013-03-12",7.2
"1559","2013-03-13",7.2
"1560","2013-03-14",7.2
"1561","2013-03-15",7.2
"1562","2013-03-18",7.2
"1563","2013-03-19",6.6
"1564","2013-03-20",6
"1565","2013-03-21",6
"1566","2013-03-22",6
"1567","2013-03-25",6
"1568","2013-03-26",6
"1569","2013-03-27",6
"1570","2013-03-28",6
"1571","2013-04-01",6
"1572","2013-04-02",6
"1573","2013-04-03",6
"1574","2013-04-04",6
"1575","2013-04-05",6
"1576","2013-04-08",6
"1577","2013-04-09",7.2
"1578","2013-04-10",6.6
"1579","2013-04-11",6.6
"1580","2013-04-12",6.6
"1581","2013-04-15",6.6
"1582","2013-04-16",6.6
"1583","2013-04-17",6.6
"1584","2013-04-18",6.6
"1585","2013-04-19",6.6
"1586","2013-04-22",6.6
"1587","2013-04-23",7.2
"1588","2013-04-24",7.2
"1589","2013-04-25",6.6
"1590","2013-04-26",6.6
"1591","2013-04-29",7.2
"1592","2013-04-30",7.2
"1593","2013-05-01",7.2
"1594","2013-05-02",7.2
"1595","2013-05-03",7.2
"1596","2013-05-06",6.6
"1597","2013-05-07",7.2
"1598","2013-05-08",6.9
"1599","2013-05-09",6.9
"1600","2013-05-10",6.9
"1601","2013-05-13",6.9
"1602","2013-05-14",8.34
"1603","2013-05-15",8.28
"1604","2013-05-16",6.9
"1605","2013-05-17",8.28
"1606","2013-05-20",8.16
"1607","2013-05-21",8.1
"1608","2013-05-22",8.04
"1609","2013-05-23",8.04
"1610","2013-05-24",8.04
"1611","2013-05-28",8.1
"1612","2013-05-29",7.8
"1613","2013-05-30",7.74
"1614","2013-05-31",7.74
"1615","2013-06-03",7.5
"1616","2013-06-04",7.5
"1617","2013-06-05",7.44
"1618","2013-06-06",7.38
"1619","2013-06-07",7.38
"1620","2013-06-10",7.32
"1621","2013-06-11",7.62
"1622","2013-06-12",7.62
"1623","2013-06-13",7.56
"1624","2013-06-14",7.62
"1625","2013-06-17",7.56
"1626","2013-06-18",7.56
"1627","2013-06-19",7.68
"1628","2013-06-20",7.8
"1629","2013-06-21",7.8
"1630","2013-06-24",6.9
"1631","2013-06-25",8.16
"1632","2013-06-26",8.1
"1633","2013-06-27",8.16
"1634","2013-06-28",8.04
"1635","2013-07-01",8.1
"1636","2013-07-02",7.98
"1637","2013-07-03",7.98
"1638","2013-07-05",8.1
"1639","2013-07-08",8.1
"1640","2013-07-09",8.04
"1641","2013-07-10",7.68
"1642","2013-07-11",7.8
"1643","2013-07-12",7.5
"1644","2013-07-15",7.8
"1645","2013-07-16",7.86
"1646","2013-07-17",7.92
"1647","2013-07-18",7.62
"1648","2013-07-19",7.8
"1649","2013-07-22",7.8
"1650","2013-07-23",7.26
"1651","2013-07-24",7.2
"1652","2013-07-25",6.6
"1653","2013-07-26",7.08
"1654","2013-07-29",7.5
"1655","2013-07-30",6.72
"1656","2013-07-31",6.48
"1657","2013-08-01",6
"1658","2013-08-02",5.64
"1659","2013-08-05",5.64
"1660","2013-08-06",6.6
"1661","2013-08-07",6.48
"1662","2013-08-08",6.48
"1663","2013-08-09",6.6
"1664","2013-08-12",6.48
"1665","2013-08-13",5.88
"1666","2013-08-14",5.88
"1667","2013-08-15",5.88
"1668","2013-08-16",5.88
"1669","2013-08-19",5.88
"1670","2013-08-20",6.3
"1671","2013-08-21",5.88
"1672","2013-08-22",5.88
"1673","2013-08-23",5.88
"1674","2013-08-26",5.7
"1675","2013-08-27",5.7
"1676","2013-08-28",7.14
"1677","2013-08-29",7.08
"1678","2013-08-30",7.02
"1679","2013-09-03",7.02
"1680","2013-09-04",7.02
"1681","2013-09-05",7.02
"1682","2013-09-06",7.08
"1683","2013-09-09",7.02
"1684","2013-09-10",7.26
"1685","2013-09-11",7.2
"1686","2013-09-12",7.2
"1687","2013-09-13",7.14
"1688","2013-09-16",7.08
"1689","2013-09-17",7.08
"1690","2013-09-18",7.08
"1691","2013-09-19",7.08
"1692","2013-09-20",7.08
"1693","2013-09-23",7.08
"1694","2013-09-24",7.08
"1695","2013-09-25",7.08
"1696","2013-09-26",7.02
"1697","2013-09-27",7.02
"1698","2013-09-30",7.02
"1699","2013-10-01",7.02
"1700","2013-10-02",6.96
"1701","2013-10-03",6.96
"1702","2013-10-04",6.96
"1703","2013-10-07",6.96
"1704","2013-10-08",6.96
"1705","2013-10-09",6.96
"1706","2013-10-10",6.96
"1707","2013-10-11",6.96
"1708","2013-10-14",6.96
"1709","2013-10-15",6.78
"1710","2013-10-16",6.96
"1711","2013-10-17",6.6
"1712","2013-10-18",6.3
"1713","2013-10-21",6.6
"1714","2013-10-22",6.06
"1715","2013-10-23",6.66
"1716","2013-10-24",6.84
"1717","2013-10-25",6.78
"1718","2013-10-28",6.78
"1719","2013-10-29",6.78
"1720","2013-10-30",6.78
"1721","2013-10-31",6.78
"1722","2013-11-01",6.78
"1723","2013-11-04",6.78
"1724","2013-11-05",6.78
"1725","2013-11-06",6.78
"1726","2013-11-07",6.6
"1727","2013-11-08",6.72
"1728","2013-11-11",6.66
"1729","2013-11-12",6.6
"1730","2013-11-13",6.3
"1731","2013-11-14",6.3
"1732","2013-11-15",6.6
"1733","2013-11-18",6.6
"1734","2013-11-19",6.3
"1735","2013-11-20",6.48
"1736","2013-11-21",6.3
"1737","2013-11-22",6.3
"1738","2013-11-25",6.24
"1739","2013-11-26",6.24
"1740","2013-11-27",6.24
"1741","2013-11-29",6.24
"1742","2013-12-02",6.24
"1743","2013-12-03",6.24
"1744","2013-12-04",6.18
"1745","2013-12-05",6
"1746","2013-12-06",5.1
"1747","2013-12-09",4.8
"1748","2013-12-10",4.8
"1749","2013-12-11",5.94
"1750","2013-12-12",5.94
"1751","2013-12-13",5.94
"1752","2013-12-16",5.88
"1753","2013-12-17",5.7
"1754","2013-12-18",5.88
"1755","2013-12-19",5.88
"1756","2013-12-20",5.88
"1757","2013-12-23",5.88
"1758","2013-12-24",5.88
"1759","2013-12-26",6.12
"1760","2013-12-27",5.4
"1761","2013-12-30",5.52
"1762","2013-12-31",6.06
"1763","2014-01-02",6.12
"1764","2014-01-03",6.24
"1765","2014-01-06",6.12
"1766","2014-01-07",6.12
"1767","2014-01-08",6.12
"1768","2014-01-09",6.12
"1769","2014-01-10",6.24
"1770","2014-01-13",6.24
"1771","2014-01-14",6.24
"1772","2014-01-15",5.46
"1773","2014-01-16",6.18
"1774","2014-01-17",6.18
"1775","2014-01-21",6.24
"1776","2014-01-22",6.24
"1777","2014-01-23",6.24
"1778","2014-01-24",6.18
"1779","2014-01-27",6.12
"1780","2014-01-28",6
"1781","2014-01-29",9.6
"1782","2014-01-30",9.3
"1783","2014-01-31",8.4
"1784","2014-02-03",7.98
"1785","2014-02-04",7.68
"1786","2014-02-05",7.02
"1787","2014-02-06",7.02
"1788","2014-02-07",7.38
"1789","2014-02-10",7.44
"1790","2014-02-11",7.08
"1791","2014-02-12",6.6
"1792","2014-02-13",6.48
"1793","2014-02-14",7.32
"1794","2014-02-18",6.48
"1795","2014-02-19",6.66
"1796","2014-02-20",6.9
"1797","2014-02-21",6.78
"1798","2014-02-24",6.3
"1799","2014-02-25",6.6
"1800","2014-02-26",6.54
"1801","2014-02-27",6.54
"1802","2014-02-28",6.54
"1803","2014-03-03",6.36
"1804","2014-03-04",6.36
"1805","2014-03-05",6.36
"1806","2014-03-06",6.06
"1807","2014-03-07",6.06
"1808","2014-03-10",6
"1809","2014-03-11",5.4
"1810","2014-03-12",5.4
"1811","2014-03-13",6.24
"1812","2014-03-14",5.52
"1813","2014-03-17",5.52
"1814","2014-03-18",5.28
"1815","2014-03-19",5.28
"1816","2014-03-20",5.28
"1817","2014-03-21",5.28
"1818","2014-03-24",5.82
"1819","2014-03-25",5.64
"1820","2014-03-26",5.64
"1821","2014-03-27",5.64
"1822","2014-03-28",4.68
"1823","2014-03-31",4.68
"1824","2014-04-01",4.68
"1825","2014-04-02",5.04
"1826","2014-04-03",4.98
"1827","2014-04-04",4.92
"1828","2014-04-07",4.92
"1829","2014-04-08",4.92
"1830","2014-04-09",5.82
"1831","2014-04-10",7.5
"1832","2014-04-11",7.5
"1833","2014-04-14",7.86
"1834","2014-04-15",7.62
"1835","2014-04-16",7.5
"1836","2014-04-17",7.5
"1837","2014-04-21",5.94
"1838","2014-04-22",6.78
"1839","2014-04-23",7.2
"1840","2014-04-24",7.38
"1841","2014-04-25",7.38
"1842","2014-04-28",7.44
"1843","2014-04-29",7.38
"1844","2014-04-30",7.32
"1845","2014-05-01",6.96
"1846","2014-05-02",6.84
"1847","2014-05-05",7.08
"1848","2014-05-06",7.08
"1849","2014-05-07",7.74
"1850","2014-05-08",7.62
"1851","2014-05-09",7.62
"1852","2014-05-12",7.5
"1853","2014-05-13",7.5
"1854","2014-05-14",7.5
"1855","2014-05-15",7.5
"1856","2014-05-16",6.84
"1857","2014-05-19",7.2
"1858","2014-05-20",6.9
"1859","2014-05-21",6.9
"1860","2014-05-22",6.9
"1861","2014-05-23",6.9
"1862","2014-05-27",7.2
"1863","2014-05-28",6.78
"1864","2014-05-29",9
"1865","2014-05-30",8.7
"1866","2014-06-02",8.94
"1867","2014-06-03",9.3
"1868","2014-06-04",11.28
"1869","2014-06-05",11.1
"1870","2014-06-06",9.9
"1871","2014-06-09",9.9
"1872","2014-06-10",10.5
"1873","2014-06-11",10.5
"1874","2014-06-12",10.5
"1875","2014-06-13",11.7
"1876","2014-06-16",11.16
"1877","2014-06-17",10.5
"1878","2014-06-18",10.5
"1879","2014-06-19",10.14
"1880","2014-06-20",11.82
"1881","2014-06-23",11.4
"1882","2014-06-24",11.4
"1883","2014-06-25",11.94
"1884","2014-06-26",11.7
"1885","2014-06-27",11.4
"1886","2014-06-30",12.3
"1887","2014-07-01",12
"1888","2014-07-02",12.54
"1889","2014-07-03",12.54
"1890","2014-07-07",12
"1891","2014-07-08",12
"1892","2014-07-09",11.76
"1893","2014-07-10",11.76
"1894","2014-07-11",11.76
"1895","2014-07-14",11.76
"1896","2014-07-15",11.7
"1897","2014-07-16",11.7
"1898","2014-07-17",10.98
"1899","2014-07-18",10.98
"1900","2014-07-21",10.98
"1901","2014-07-22",10.98
"1902","2014-07-23",11.7
"1903","2014-07-24",10.8
"1904","2014-07-25",10.74
"1905","2014-07-28",10.26
"1906","2014-07-29",10.8
"1907","2014-07-30",11.1
"1908","2014-07-31",10.8
"1909","2014-08-01",10.2
"1910","2014-08-04",10.2
"1911","2014-08-05",10.26
"1912","2014-08-06",10.2
"1913","2014-08-07",10.5
"1914","2014-08-08",10.5
"1915","2014-08-11",10.32
"1916","2014-08-12",10.32
"1917","2014-08-13",10.02
"1918","2014-08-14",10.56
"1919","2014-08-15",11.7
"1920","2014-08-18",11.7
"1921","2014-08-19",12.54
"1922","2014-08-20",12.06
"1923","2014-08-21",12
"1924","2014-08-22",11.4
"1925","2014-08-25",11.4
"1926","2014-08-26",13.02
"1927","2014-08-27",12.6
"1928","2014-08-28",11.94
"1929","2014-08-29",12.3
"1930","2014-09-02",11.82
"1931","2014-09-03",11.7
"1932","2014-09-04",11.22
"1933","2014-09-05",11.28
"1934","2014-09-08",11.64
"1935","2014-09-09",11.64
"1936","2014-09-10",11.64
"1937","2014-09-11",11.64
"1938","2014-09-12",12.84
"1939","2014-09-15",12.84
"1940","2014-09-16",13.2
"1941","2014-09-17",13.2
"1942","2014-09-18",13.62
"1943","2014-09-19",13.44
"1944","2014-09-22",11.94
"1945","2014-09-23",11.88
"1946","2014-09-24",11.88
"1947","2014-09-25",11.88
"1948","2014-09-26",11.82
"1949","2014-09-29",11.82
"1950","2014-09-30",12
"1951","2014-10-01",12
"1952","2014-10-02",13.2
"1953","2014-10-03",12.18
"1954","2014-10-06",12.9
"1955","2014-10-07",12.9
"1956","2014-10-08",12.72
"1957","2014-10-09",11.88
"1958","2014-10-10",12
"1959","2014-10-13",12.24
"1960","2014-10-14",11.94
"1961","2014-10-15",12.24
"1962","2014-10-16",12
"1963","2014-10-17",12
"1964","2014-10-20",12.6
"1965","2014-10-21",12.72
"1966","2014-10-22",12.6
"1967","2014-10-23",12.78
"1968","2014-10-24",12.3
"1969","2014-10-27",12.66
"1970","2014-10-28",12.9
"1971","2014-10-29",12.72
"1972","2014-10-30",13.26
"1973","2014-10-31",13.74
"1974","2014-11-03",13.74
"1975","2014-11-04",13.74
"1976","2014-11-05",13.68
"1977","2014-11-06",13.68
"1978","2014-11-07",13.02
"1979","2014-11-10",13.32
"1980","2014-11-11",12.9
"1981","2014-11-12",12
"1982","2014-11-13",12.12
"1983","2014-11-14",12.18
"1984","2014-11-17",11.76
"1985","2014-11-18",11.82
"1986","2014-11-19",10.8
"1987","2014-11-20",11.88
"1988","2014-11-21",11.7
"1989","2014-11-24",11.7
"1990","2014-11-25",11.1
"1991","2014-11-26",10.5
"1992","2014-11-28",10.5
"1993","2014-12-01",11.94
"1994","2014-12-02",11.46
"1995","2014-12-03",11.7
"1996","2014-12-04",11.58
"1997","2014-12-05",11.4
"1998","2014-12-08",11.22
"1999","2014-12-09",11.58
"2000","2014-12-10",11.58
"2001","2014-12-11",11.64
"2002","2014-12-12",11.82
"2003","2014-12-15",11.94
"2004","2014-12-16",11.82
"2005","2014-12-17",11.58
"2006","2014-12-18",12.3
"2007","2014-12-19",12.6
"2008","2014-12-22",12.6
"2009","2014-12-23",12.54
"2010","2014-12-24",12.54
"2011","2014-12-26",12.6
"2012","2014-12-29",11.82
"2013","2014-12-30",11.76
"2014","2014-12-31",12.6
"2015","2015-01-02",13.74
"2016","2015-01-05",14.64
"2017","2015-01-06",13.8
"2018","2015-01-07",13.8
"2019","2015-01-08",14.34
"2020","2015-01-09",13.8
"2021","2015-01-12",13.8
"2022","2015-01-13",13.2
"2023","2015-01-14",12.42
"2024","2015-01-15",12.3
"2025","2015-01-16",12
"2026","2015-01-20",12.24
"2027","2015-01-21",12.42
"2028","2015-01-22",14.46
"2029","2015-01-23",14.46
"2030","2015-01-26",13.8
"2031","2015-01-27",13.68
"2032","2015-01-28",13.74
"2033","2015-01-29",13.8
"2034","2015-01-30",13.5
"2035","2015-02-02",13.44
"2036","2015-02-03",13.38
"2037","2015-02-04",13.38
"2038","2015-02-05",13.74
"2039","2015-02-06",13.8
"2040","2015-02-09",13.14
"2041","2015-02-10",13.2
"2042","2015-02-11",13.62
"2043","2015-02-12",13.62
"2044","2015-02-13",13.5
"2045","2015-02-17",13.2
"2046","2015-02-18",13.2
"2047","2015-02-19",13.5
"2048","2015-02-20",13.32
"2049","2015-02-23",13.26
"2050","2015-02-24",12.84
"2051","2015-02-25",13.2
"2052","2015-02-26",13.5
"2053","2015-02-27",13.38
"2054","2015-03-02",12.6
"2055","2015-03-03",11.82
"2056","2015-03-04",12.6
"2057","2015-03-05",13.14
"2058","2015-03-06",12.3
"2059","2015-03-09",11.94
"2060","2015-03-10",12.84
"2061","2015-03-11",11.94
"2062","2015-03-12",11.7
"2063","2015-03-13",12.18
"2064","2015-03-16",12.6
"2065","2015-03-17",12.24
"2066","2015-03-18",12.24
