"","date","SRCE"
"121","2007-06-26",25.209999
"122","2007-06-27",25.58
"123","2007-06-28",25.77
"124","2007-06-29",24.92
"125","2007-07-02",25.09
"126","2007-07-03",25.450001
"127","2007-07-05",25.610001
"128","2007-07-06",25.76
"129","2007-07-09",26.459999
"130","2007-07-10",25.709999
"131","2007-07-11",25.65
"132","2007-07-12",26.129999
"133","2007-07-13",25.959999
"134","2007-07-16",25.18
"135","2007-07-17",24.66
"136","2007-07-18",24.25
"137","2007-07-19",24.040001
"138","2007-07-20",22.59
"139","2007-07-23",22.76
"140","2007-07-24",21.49
"141","2007-07-25",21.84
"142","2007-07-26",22
"143","2007-07-27",21.57
"144","2007-07-30",21.32
"145","2007-07-31",20.469999
"146","2007-08-01",20.75
"147","2007-08-02",20.469999
"148","2007-08-03",18.99
"149","2007-08-06",20.059999
"150","2007-08-07",20.73
"151","2007-08-08",21.49
"152","2007-08-09",20.16
"153","2007-08-10",22.23
"154","2007-08-13",21.120001
"155","2007-08-14",21.030001
"156","2007-08-15",22
"157","2007-08-16",24.51
"158","2007-08-17",25.6
"159","2007-08-20",24.65
"160","2007-08-21",24.49
"161","2007-08-22",23.879999
"162","2007-08-23",23.030001
"163","2007-08-24",24.059999
"164","2007-08-27",23.42
"165","2007-08-28",22.190001
"166","2007-08-29",23.610001
"167","2007-08-30",23.27
"168","2007-08-31",23.51
"169","2007-09-04",23.549999
"170","2007-09-05",22.34
"171","2007-09-06",22
"172","2007-09-07",21.549999
"173","2007-09-10",21.59
"174","2007-09-11",21.67
"175","2007-09-12",21.32
"176","2007-09-13",21.969999
"177","2007-09-14",21.5
"178","2007-09-17",21.18
"179","2007-09-18",23.200001
"180","2007-09-19",24.26
"181","2007-09-20",23.57
"182","2007-09-21",23.6
"183","2007-09-24",23.1
"184","2007-09-25",22.389999
"185","2007-09-26",22.85
"186","2007-09-27",23.549999
"187","2007-09-28",22.9
"188","2007-10-01",23.67
"189","2007-10-02",23.459999
"190","2007-10-03",23.09
"191","2007-10-04",22.950001
"192","2007-10-05",24.1
"193","2007-10-08",24.190001
"194","2007-10-09",23.4
"195","2007-10-10",23.24
"196","2007-10-11",23.01
"197","2007-10-12",22.77
"198","2007-10-15",21.49
"199","2007-10-16",21.549999
"200","2007-10-17",21.52
"201","2007-10-18",20.299999
"202","2007-10-19",19.07
"203","2007-10-22",19.370001
"204","2007-10-23",18.99
"205","2007-10-24",19.09
"206","2007-10-25",19.02
"207","2007-10-26",19.389999
"208","2007-10-29",18.799999
"209","2007-10-30",18.629999
"210","2007-10-31",19.24
"211","2007-11-01",17.84
"212","2007-11-02",17.25
"213","2007-11-05",16.66
"214","2007-11-06",17.84
"215","2007-11-07",16.84
"216","2007-11-08",18.379999
"217","2007-11-09",18.65
"218","2007-11-12",19.049999
"219","2007-11-13",20.66
"220","2007-11-14",20.139999
"221","2007-11-15",19.26
"222","2007-11-16",19.92
"223","2007-11-19",19.459999
"224","2007-11-20",19.940001
"225","2007-11-21",19.889999
"226","2007-11-23",20.84
"227","2007-11-26",19.690001
"228","2007-11-27",20.129999
"229","2007-11-28",20.450001
"230","2007-11-29",20.15
"231","2007-11-30",20.139999
"232","2007-12-03",19.27
"233","2007-12-04",19.23
"234","2007-12-05",19.82
"235","2007-12-06",20.92
"236","2007-12-07",20.32
"237","2007-12-10",19.790001
"238","2007-12-11",18.629999
"239","2007-12-12",19.639999
"240","2007-12-13",19.059999
"241","2007-12-14",17.639999
"242","2007-12-17",17.389999
"243","2007-12-18",18.190001
"244","2007-12-19",18.02
"245","2007-12-20",18.200001
"246","2007-12-21",18.290001
"247","2007-12-24",18.200001
"248","2007-12-26",19.120001
"249","2007-12-27",17.690001
"250","2007-12-28",17.190001
"251","2007-12-31",17.309999
"252","2008-01-02",16.459999
"253","2008-01-03",16.58
"254","2008-01-04",16.200001
"255","2008-01-07",17.129999
"256","2008-01-08",15.62
"257","2008-01-09",16.82
"258","2008-01-10",16.9
"259","2008-01-11",15.98
"260","2008-01-14",16.59
"261","2008-01-15",15.99
"262","2008-01-16",17.049999
"263","2008-01-17",16.32
"264","2008-01-18",15.64
"265","2008-01-22",16.360001
"266","2008-01-23",19.059999
"267","2008-01-24",17.549999
"268","2008-01-25",17.57
"269","2008-01-28",18.65
"270","2008-01-29",18.559999
"271","2008-01-30",18.84
"272","2008-01-31",19.5
"273","2008-02-01",20.309999
"274","2008-02-04",19.700001
"275","2008-02-05",18.85
"276","2008-02-06",18.51
"277","2008-02-07",18.76
"278","2008-02-08",18.48
"279","2008-02-11",18.26
"280","2008-02-12",18.709999
"281","2008-02-13",19.52
"282","2008-02-14",18.42
"283","2008-02-15",18.34
"284","2008-02-19",18.209999
"285","2008-02-20",18.780001
"286","2008-02-21",18.4
"287","2008-02-22",18.049999
"288","2008-02-25",18.450001
"289","2008-02-26",18.91
"290","2008-02-27",19.059999
"291","2008-02-28",18.23
"292","2008-02-29",17.459999
"293","2008-03-03",16.709999
"294","2008-03-04",17
"295","2008-03-05",16.719999
"296","2008-03-06",15.89
"297","2008-03-07",16.48
"298","2008-03-10",16.290001
"299","2008-03-11",19.26
"300","2008-03-12",18.440001
"301","2008-03-13",18.959999
"302","2008-03-14",18.08
"303","2008-03-17",18.610001
"304","2008-03-18",20.030001
"305","2008-03-19",19.049999
"306","2008-03-20",20.83
"307","2008-03-24",20.790001
"308","2008-03-25",20.940001
"309","2008-03-26",21.4
"310","2008-03-27",21.4
"311","2008-03-28",21.09
"312","2008-03-31",21.049999
"313","2008-04-01",22.450001
"314","2008-04-02",22.379999
"315","2008-04-03",21.73
"316","2008-04-04",21.4
"317","2008-04-07",21.51
"318","2008-04-08",21.370001
"319","2008-04-09",20.26
"320","2008-04-10",20.59
"321","2008-04-11",19.700001
"322","2008-04-14",19.34
"323","2008-04-15",19.93
"324","2008-04-16",21.209999
"325","2008-04-17",20.77
"326","2008-04-18",21.120001
"327","2008-04-21",20.540001
"328","2008-04-22",19.59
"329","2008-04-23",18.74
"330","2008-04-24",19.969999
"331","2008-04-25",20.43
"332","2008-04-28",20.629999
"333","2008-04-29",20.27
"334","2008-04-30",19.82
"335","2008-05-01",20.82
"336","2008-05-02",20.33
"337","2008-05-05",20.32
"338","2008-05-06",21.290001
"339","2008-05-07",20.459999
"340","2008-05-08",20.27
"341","2008-05-09",20.129999
"342","2008-05-12",21.07
"343","2008-05-13",21.23
"344","2008-05-14",21.27
"345","2008-05-15",21.77
"346","2008-05-16",21.57
"347","2008-05-19",21.18
"348","2008-05-20",20.780001
"349","2008-05-21",20.67
"350","2008-05-22",21.440001
"351","2008-05-23",21.059999
"352","2008-05-27",22.1
"353","2008-05-28",21.76
"354","2008-05-29",22.280001
"355","2008-05-30",21.84
"356","2008-06-02",20.709999
"357","2008-06-03",20.27
"358","2008-06-04",20.139999
"359","2008-06-05",20.049999
"360","2008-06-06",19.25
"361","2008-06-09",19.030001
"362","2008-06-10",19.09
"363","2008-06-11",17.92
"364","2008-06-12",18.219999
"365","2008-06-13",18.48
"366","2008-06-16",18.9
"367","2008-06-17",18.17
"368","2008-06-18",17.799999
"369","2008-06-19",17.969999
"370","2008-06-20",17.82
"371","2008-06-23",17
"372","2008-06-24",17.15
"373","2008-06-25",17.459999
"374","2008-06-26",16.9
"375","2008-06-27",16.48
"376","2008-06-30",16.1
"377","2008-07-01",16.51
"378","2008-07-02",16
"379","2008-07-03",15.61
"380","2008-07-07",15.14
"381","2008-07-08",17.639999
"382","2008-07-09",16.040001
"383","2008-07-10",17.09
"384","2008-07-11",18.190001
"385","2008-07-14",17.17
"386","2008-07-15",16.83
"387","2008-07-16",19.65
"388","2008-07-17",20.860001
"389","2008-07-18",20.459999
"390","2008-07-21",20.16
"391","2008-07-22",21.25
"392","2008-07-23",21.379999
"393","2008-07-24",21.66
"394","2008-07-25",21.879999
"395","2008-07-28",20.950001
"396","2008-07-29",22.700001
"397","2008-07-30",23.09
"398","2008-07-31",23.34
"399","2008-08-01",23.139999
"400","2008-08-04",22.74
"401","2008-08-05",23.43
"402","2008-08-06",23.459999
"403","2008-08-07",21.91
"404","2008-08-08",23.120001
"405","2008-08-11",24
"406","2008-08-12",24.540001
"407","2008-08-13",23.84
"408","2008-08-14",23.719999
"409","2008-08-15",23.83
"410","2008-08-18",23.200001
"411","2008-08-19",22.92
"412","2008-08-20",22.709999
"413","2008-08-21",21.799999
"414","2008-08-22",21.66
"415","2008-08-25",21.15
"416","2008-08-26",20.67
"417","2008-08-27",20.950001
"418","2008-08-28",21.879999
"419","2008-08-29",21.73
"420","2008-09-02",24.110001
"421","2008-09-03",25.540001
"422","2008-09-04",24.309999
"423","2008-09-05",24.84
"424","2008-09-08",25.27
"425","2008-09-09",23.99
"426","2008-09-10",25.41
"427","2008-09-11",25.43
"428","2008-09-12",25.139999
"429","2008-09-15",24.129999
"430","2008-09-16",26
"431","2008-09-17",22.379999
"432","2008-09-18",25.75
"433","2008-09-19",27
"434","2008-09-22",25.969999
"435","2008-09-23",25.6
"436","2008-09-24",25.49
"437","2008-09-25",26.049999
"438","2008-09-26",26.24
"439","2008-09-29",23.049999
"440","2008-09-30",23.5
"441","2008-10-01",22.709999
"442","2008-10-02",21.969999
"443","2008-10-03",20.620001
"444","2008-10-06",23.139999
"445","2008-10-07",19.75
"446","2008-10-08",18.780001
"447","2008-10-09",16
"448","2008-10-10",21.99
"449","2008-10-13",22.700001
"450","2008-10-14",20.450001
"451","2008-10-15",19.58
"452","2008-10-16",21.25
"453","2008-10-17",20.639999
"454","2008-10-20",21.48
"455","2008-10-21",20.23
"456","2008-10-22",19.620001
"457","2008-10-23",20.540001
"458","2008-10-24",19.93
"459","2008-10-27",19.030001
"460","2008-10-28",22.200001
"461","2008-10-29",22.49
"462","2008-10-30",21.09
"463","2008-10-31",21.459999
"464","2008-11-03",21.959999
"465","2008-11-04",22.32
"466","2008-11-05",20.91
"467","2008-11-06",20.870001
"468","2008-11-07",21.58
"469","2008-11-10",21.690001
"470","2008-11-11",21.549999
"471","2008-11-12",19.65
"472","2008-11-13",21.370001
"473","2008-11-14",19.709999
"474","2008-11-17",19.879999
"475","2008-11-18",20.280001
"476","2008-11-19",19
"477","2008-11-20",17.67
"478","2008-11-21",20.01
"479","2008-11-24",20.02
"480","2008-11-25",20.74
"481","2008-11-26",22.129999
"482","2008-11-28",22.209999
"483","2008-12-01",16.280001
"484","2008-12-02",15
"485","2008-12-03",16.83
"486","2008-12-04",16.780001
"487","2008-12-05",18.450001
"488","2008-12-08",18.629999
"489","2008-12-09",18.17
"490","2008-12-10",19.15
"491","2008-12-11",17.860001
"492","2008-12-12",19.559999
"493","2008-12-15",18.370001
"494","2008-12-16",20.59
"495","2008-12-17",20.889999
"496","2008-12-18",21.030001
"497","2008-12-19",21.42
"498","2008-12-22",20.940001
"499","2008-12-23",20.360001
"500","2008-12-24",19.77
"501","2008-12-26",20.76
"502","2008-12-29",21.309999
"503","2008-12-30",22.450001
"504","2008-12-31",23.629999
"505","2009-01-02",23.440001
"506","2009-01-05",22.16
"507","2009-01-06",22.07
"508","2009-01-07",21.040001
"509","2009-01-08",20.9
"510","2009-01-09",19.209999
"511","2009-01-12",18.719999
"512","2009-01-13",18.700001
"513","2009-01-14",18.059999
"514","2009-01-15",19.219999
"515","2009-01-16",19.35
"516","2009-01-20",16.870001
"517","2009-01-21",18.26
"518","2009-01-22",16.93
"519","2009-01-23",17.43
"520","2009-01-26",18.049999
"521","2009-01-27",18.25
"522","2009-01-28",19.620001
"523","2009-01-29",18.27
"524","2009-01-30",17.799999
"525","2009-02-02",18.84
"526","2009-02-03",19.26
"527","2009-02-04",18.790001
"528","2009-02-05",19.35
"529","2009-02-06",20.4
"530","2009-02-09",20.360001
"531","2009-02-10",19.07
"532","2009-02-11",19.18
"533","2009-02-12",19.110001
"534","2009-02-13",19.43
"535","2009-02-17",18.129999
"536","2009-02-18",17.65
"537","2009-02-19",17.57
"538","2009-02-20",17.360001
"539","2009-02-23",16.25
"540","2009-02-24",17.99
"541","2009-02-25",17.59
"542","2009-02-26",18.09
"543","2009-02-27",17.879999
"544","2009-03-02",17
"545","2009-03-03",16.66
"546","2009-03-04",17.43
"547","2009-03-05",14.63
"548","2009-03-06",15.16
"549","2009-03-09",14.22
"550","2009-03-10",16.42
"551","2009-03-11",15.53
"552","2009-03-12",17.98
"553","2009-03-13",17.93
"554","2009-03-16",17.450001
"555","2009-03-17",19.17
"556","2009-03-18",20.85
"557","2009-03-19",19.65
"558","2009-03-20",18.35
"559","2009-03-23",20.23
"560","2009-03-24",18.549999
"561","2009-03-25",19.209999
"562","2009-03-26",20.25
"563","2009-03-27",18.93
"564","2009-03-30",17.99
"565","2009-03-31",18.049999
"566","2009-04-01",19.629999
"567","2009-04-02",20
"568","2009-04-03",20.639999
"569","2009-04-06",19.110001
"570","2009-04-07",17.959999
"571","2009-04-08",18.01
"572","2009-04-09",20.540001
"573","2009-04-13",21.290001
"574","2009-04-14",19.559999
"575","2009-04-15",20.91
"576","2009-04-16",21.65
"577","2009-04-17",21.870001
"578","2009-04-20",19.33
"579","2009-04-21",21.290001
"580","2009-04-22",20.18
"581","2009-04-23",19.040001
"582","2009-04-24",19.719999
"583","2009-04-27",18.549999
"584","2009-04-28",18.540001
"585","2009-04-29",19.719999
"586","2009-04-30",19.639999
"587","2009-05-01",18.4
"588","2009-05-04",19.27
"589","2009-05-05",18.360001
"590","2009-05-06",18.68
"591","2009-05-07",18.32
"592","2009-05-08",19.34
"593","2009-05-11",19.190001
"594","2009-05-12",18.389999
"595","2009-05-13",17.440001
"596","2009-05-14",18.15
"597","2009-05-15",17.200001
"598","2009-05-18",18.4
"599","2009-05-19",17.629999
"600","2009-05-20",17
"601","2009-05-21",16.889999
"602","2009-05-22",17.01
"603","2009-05-26",18.280001
"604","2009-05-27",17.32
"605","2009-05-28",17.07
"606","2009-05-29",17.9
"607","2009-06-01",18.559999
"608","2009-06-02",19.110001
"609","2009-06-03",18.870001
"610","2009-06-04",19.5
"611","2009-06-05",18.99
"612","2009-06-08",18.82
"613","2009-06-09",19.01
"614","2009-06-10",18.16
"615","2009-06-11",18.469999
"616","2009-06-12",19.059999
"617","2009-06-15",18.059999
"618","2009-06-16",17.32
"619","2009-06-17",17.309999
"620","2009-06-18",17.559999
"621","2009-06-19",17.6
"622","2009-06-22",17
"623","2009-06-23",16.540001
"624","2009-06-24",16.540001
"625","2009-06-25",17.25
"626","2009-06-26",16.959999
"627","2009-06-29",17.17
"628","2009-06-30",17.27
"629","2009-07-01",17.67
"630","2009-07-02",17.5
"631","2009-07-06",17.34
"632","2009-07-07",17.16
"633","2009-07-08",16.99
"634","2009-07-09",16.59
"635","2009-07-10",16.700001
"636","2009-07-13",17.17
"637","2009-07-14",16.84
"638","2009-07-15",17.799999
"639","2009-07-16",17.719999
"640","2009-07-17",16.809999
"641","2009-07-20",16.440001
"642","2009-07-21",15.91
"643","2009-07-22",15.97
"644","2009-07-23",16.129999
"645","2009-07-24",16.16
"646","2009-07-27",15.96
"647","2009-07-28",16.35
"648","2009-07-29",16.33
"649","2009-07-30",16.950001
"650","2009-07-31",16.51
"651","2009-08-03",16.139999
"652","2009-08-04",16.6
"653","2009-08-05",16.110001
"654","2009-08-06",16.09
"655","2009-08-07",17.32
"656","2009-08-10",17.459999
"657","2009-08-11",16.809999
"658","2009-08-12",17.57
"659","2009-08-13",17.34
"660","2009-08-14",16.59
"661","2009-08-17",16.280001
"662","2009-08-18",16.35
"663","2009-08-19",16.700001
"664","2009-08-20",16.809999
"665","2009-08-21",17.049999
"666","2009-08-24",16.93
"667","2009-08-25",16.77
"668","2009-08-26",16.870001
"669","2009-08-27",16.84
"670","2009-08-28",16.6
"671","2009-08-31",16.200001
"672","2009-09-01",15.84
"673","2009-09-02",15.76
"674","2009-09-03",15.61
"675","2009-09-04",15.62
"676","2009-09-08",15.2
"677","2009-09-09",15.24
"678","2009-09-10",15.16
"679","2009-09-11",15.15
"680","2009-09-14",15.17
"681","2009-09-15",15.2
"682","2009-09-16",15.44
"683","2009-09-17",15.83
"684","2009-09-18",16.200001
"685","2009-09-21",15.98
"686","2009-09-22",16.15
"687","2009-09-23",15.82
"688","2009-09-24",15.59
"689","2009-09-25",15.93
"690","2009-09-28",16.27
"691","2009-09-29",16.190001
"692","2009-09-30",16.299999
"693","2009-10-01",15.63
"694","2009-10-02",15.55
"695","2009-10-05",15.78
"696","2009-10-06",15.88
"697","2009-10-07",15.81
"698","2009-10-08",15.64
"699","2009-10-09",16.049999
"700","2009-10-12",15.9
"701","2009-10-13",15.49
"702","2009-10-14",15.69
"703","2009-10-15",15.47
"704","2009-10-16",15.18
"705","2009-10-19",15.21
"706","2009-10-20",15.18
"707","2009-10-21",14.71
"708","2009-10-22",15.36
"709","2009-10-23",14.95
"710","2009-10-26",14.65
"711","2009-10-27",14.67
"712","2009-10-28",14.53
"713","2009-10-29",14.63
"714","2009-10-30",14.82
"715","2009-11-02",14.98
"716","2009-11-03",14.42
"717","2009-11-04",14.11
"718","2009-11-05",14.85
"719","2009-11-06",14.32
"720","2009-11-09",14.37
"721","2009-11-10",14
"722","2009-11-11",14.25
"723","2009-11-12",13.95
"724","2009-11-13",14.12
"725","2009-11-16",14.42
"726","2009-11-17",14.5
"727","2009-11-18",14.88
"728","2009-11-19",14.36
"729","2009-11-20",14.3
"730","2009-11-23",14.69
"731","2009-11-24",14.55
"732","2009-11-25",14.38
"733","2009-11-27",14.02
"734","2009-11-30",14.2
"735","2009-12-01",14.17
"736","2009-12-02",14.39
"737","2009-12-03",13.88
"738","2009-12-04",14.29
"739","2009-12-07",14.5
"740","2009-12-08",14.45
"741","2009-12-09",14.29
"742","2009-12-10",14.19
"743","2009-12-11",14.34
"744","2009-12-14",14.53
"745","2009-12-15",14.66
"746","2009-12-16",14.84
"747","2009-12-17",14.69
"748","2009-12-18",15.83
"749","2009-12-21",15.91
"750","2009-12-22",15.98
"751","2009-12-23",16.24
"752","2009-12-24",16.25
"753","2009-12-28",16.34
"754","2009-12-29",16.34
"755","2009-12-30",16.4
"756","2009-12-31",16.09
"757","2010-01-04",16.280001
"758","2010-01-05",15.23
"759","2010-01-06",14.82
"760","2010-01-07",14.79
"761","2010-01-08",15.06
"762","2010-01-11",14.73
"763","2010-01-12",15.2
"764","2010-01-13",15.84
"765","2010-01-14",15.46
"766","2010-01-15",15.14
"767","2010-01-19",15.42
"768","2010-01-20",15.12
"769","2010-01-21",15.25
"770","2010-01-22",15.46
"771","2010-01-25",15.49
"772","2010-01-26",15.26
"773","2010-01-27",15.62
"774","2010-01-28",15.2
"775","2010-01-29",15.25
"776","2010-02-01",15.27
"777","2010-02-02",15.18
"778","2010-02-03",15.03
"779","2010-02-04",14.41
"780","2010-02-05",14.93
"781","2010-02-08",14.36
"782","2010-02-09",14.52
"783","2010-02-10",14.65
"784","2010-02-11",14.98
"785","2010-02-12",15.09
"786","2010-02-16",15.25
"787","2010-02-17",15
"788","2010-02-18",15.26
"789","2010-02-19",15.38
"790","2010-02-22",15.7
"791","2010-02-23",15.2
"792","2010-02-24",15.28
"793","2010-02-25",14.93
"794","2010-02-26",14.93
"795","2010-03-01",15.04
"796","2010-03-02",15.2
"797","2010-03-03",15.3
"798","2010-03-04",15.73
"799","2010-03-05",16.200001
"800","2010-03-08",16.280001
"801","2010-03-09",16.469999
"802","2010-03-10",16.49
"803","2010-03-11",16.780001
"804","2010-03-12",16.66
"805","2010-03-15",16.66
"806","2010-03-16",16.74
"807","2010-03-17",16.83
"808","2010-03-18",16.93
"809","2010-03-19",18.059999
"810","2010-03-22",18.48
"811","2010-03-23",18.49
"812","2010-03-24",18.389999
"813","2010-03-25",17.969999
"814","2010-03-26",17.690001
"815","2010-03-29",17.620001
"816","2010-03-30",17.6
"817","2010-03-31",17.549999
"818","2010-04-01",17.32
"819","2010-04-05",17.9
"820","2010-04-06",17.82
"821","2010-04-07",18.040001
"822","2010-04-08",18.02
"823","2010-04-09",17.629999
"824","2010-04-12",17.700001
"825","2010-04-13",17.73
"826","2010-04-14",18.49
"827","2010-04-15",18.379999
"828","2010-04-16",18.389999
"829","2010-04-19",18.68
"830","2010-04-20",18.75
"831","2010-04-21",18.43
"832","2010-04-22",18.700001
"833","2010-04-23",18.99
"834","2010-04-26",19.15
"835","2010-04-27",19.16
"836","2010-04-28",19.379999
"837","2010-04-29",20
"838","2010-04-30",19.129999
"839","2010-05-03",19.91
"840","2010-05-04",18.74
"841","2010-05-05",19.040001
"842","2010-05-06",18.209999
"843","2010-05-07",17.5
"844","2010-05-10",18.99
"845","2010-05-11",19.610001
"846","2010-05-12",20.110001
"847","2010-05-13",19.91
"848","2010-05-14",19.76
"849","2010-05-17",19.440001
"850","2010-05-18",19.65
"851","2010-05-19",19.530001
"852","2010-05-20",18.360001
"853","2010-05-21",18.780001
"854","2010-05-24",18.379999
"855","2010-05-25",18.219999
"856","2010-05-26",18.27
"857","2010-05-27",19.32
"858","2010-05-28",19.23
"859","2010-06-01",17.799999
"860","2010-06-02",18.43
"861","2010-06-03",18.24
"862","2010-06-04",17.030001
"863","2010-06-07",16.93
"864","2010-06-08",17.01
"865","2010-06-09",16.709999
"866","2010-06-10",17.07
"867","2010-06-11",17.139999
"868","2010-06-14",17.25
"869","2010-06-15",17.690001
"870","2010-06-16",17.85
"871","2010-06-17",18.200001
"872","2010-06-18",17.940001
"873","2010-06-21",17.68
"874","2010-06-22",17.65
"875","2010-06-23",17.690001
"876","2010-06-24",17.209999
"877","2010-06-25",18.209999
"878","2010-06-28",18.16
"879","2010-06-29",17.360001
"880","2010-06-30",16.92
"881","2010-07-01",17.17
"882","2010-07-02",16.719999
"883","2010-07-06",16.879999
"884","2010-07-07",17.07
"885","2010-07-08",17.5
"886","2010-07-09",18.040001
"887","2010-07-12",17.52
"888","2010-07-13",18.360001
"889","2010-07-14",18.27
"890","2010-07-15",17.879999
"891","2010-07-16",16.469999
"892","2010-07-19",16.93
"893","2010-07-20",16.91
"894","2010-07-21",16.26
"895","2010-07-22",17.02
"896","2010-07-23",18.030001
"897","2010-07-26",18.58
"898","2010-07-27",18.42
"899","2010-07-28",18.27
"900","2010-07-29",18.610001
"901","2010-07-30",18.389999
"902","2010-08-02",18.74
"903","2010-08-03",18.49
"904","2010-08-04",18.9
"905","2010-08-05",18.559999
"906","2010-08-06",18.139999
"907","2010-08-09",18.799999
"908","2010-08-10",17.77
"909","2010-08-11",16.790001
"910","2010-08-12",16.700001
"911","2010-08-13",16.6
"912","2010-08-16",16.809999
"913","2010-08-17",17.129999
"914","2010-08-18",16.959999
"915","2010-08-19",16.27
"916","2010-08-20",16.299999
"917","2010-08-23",16.049999
"918","2010-08-24",15.99
"919","2010-08-25",16.57
"920","2010-08-26",16.23
"921","2010-08-27",16.780001
"922","2010-08-30",16.219999
"923","2010-08-31",16.219999
"924","2010-09-01",16.74
"925","2010-09-02",16.65
"926","2010-09-03",17
"927","2010-09-07",16.41
"928","2010-09-08",16.41
"929","2010-09-09",16.559999
"930","2010-09-10",16.780001
"931","2010-09-13",17.299999
"932","2010-09-14",17.02
"933","2010-09-15",17.16
"934","2010-09-16",16.52
"935","2010-09-17",16.879999
"936","2010-09-20",17.950001
"937","2010-09-21",17.65
"938","2010-09-22",17.200001
"939","2010-09-23",16.59
"940","2010-09-24",17.48
"941","2010-09-27",17.16
"942","2010-09-28",17.32
"943","2010-09-29",17.370001
"944","2010-09-30",17.360001
"945","2010-10-01",17.52
"946","2010-10-04",17.370001
"947","2010-10-05",17.99
"948","2010-10-06",17.940001
"949","2010-10-07",17.75
"950","2010-10-08",18.15
"951","2010-10-11",18.09
"952","2010-10-12",18.09
"953","2010-10-13",18.84
"954","2010-10-14",18.690001
"955","2010-10-15",18.629999
"956","2010-10-18",19.790001
"957","2010-10-19",18.790001
"958","2010-10-20",18.950001
"959","2010-10-21",18.99
"960","2010-10-22",18.879999
"961","2010-10-25",18.6
"962","2010-10-26",18.01
"963","2010-10-27",17.690001
"964","2010-10-28",17.370001
"965","2010-10-29",17.67
"966","2010-11-01",17.18
"967","2010-11-02",17.85
"968","2010-11-03",17.98
"969","2010-11-04",19
"970","2010-11-05",18.93
"971","2010-11-08",18.57
"972","2010-11-09",18.469999
"973","2010-11-10",19.24
"974","2010-11-11",18.85
