"","date","ALT"
"151","2017-12-29",59.700001
"152","2018-01-02",60
"153","2018-01-03",60
"154","2018-01-04",59.400002
"155","2018-01-05",60.900002
"156","2018-01-08",58.5
"157","2018-01-09",59.549999
"158","2018-01-10",59.400002
"159","2018-01-11",58.5
"160","2018-01-12",58.799999
"161","2018-01-16",57
"162","2018-01-17",56.099998
"163","2018-01-18",55.5
"164","2018-01-19",54.599998
"165","2018-01-22",54.599998
"166","2018-01-23",55.200001
"167","2018-01-24",57.900002
"168","2018-01-25",55.200001
"169","2018-01-26",54.599998
"170","2018-01-29",57
"171","2018-01-30",54.900002
"172","2018-01-31",54.299999
"173","2018-02-01",48.900002
"174","2018-02-02",46.799999
"175","2018-02-05",48
"176","2018-02-06",47.400002
"177","2018-02-07",47.099998
"178","2018-02-08",45.900002
"179","2018-02-09",46.799999
"180","2018-02-12",45
"181","2018-02-13",42
"182","2018-02-14",44.700001
"183","2018-02-15",44.099998
"184","2018-02-16",43.799999
"185","2018-02-20",44.400002
"186","2018-02-21",47.700001
"187","2018-02-22",45.299999
"188","2018-02-23",45.599998
"189","2018-02-26",47.91
"190","2018-02-27",46.200001
"191","2018-02-28",47.400002
"192","2018-03-01",47.400002
"193","2018-03-02",48.299999
"194","2018-03-05",47.099998
"195","2018-03-06",44.400002
"196","2018-03-07",46.799999
"197","2018-03-08",50.099998
"198","2018-03-09",52.5
"199","2018-03-12",52.200001
"200","2018-03-13",54
"201","2018-03-14",51.599998
"202","2018-03-15",51.299999
"203","2018-03-16",48.900002
"204","2018-03-19",49.200001
"205","2018-03-20",47.400002
"206","2018-03-21",46.799999
"207","2018-03-22",45.599998
"208","2018-03-23",45.900002
"209","2018-03-26",46.200001
"210","2018-03-27",37.950001
"211","2018-03-28",33
"212","2018-03-29",34.799999
"213","2018-04-02",35.700001
"214","2018-04-03",32.099998
"215","2018-04-04",31.200001
"216","2018-04-05",28.5
"217","2018-04-06",27.870001
"218","2018-04-09",26.52
"219","2018-04-10",27.9
"220","2018-04-11",26.73
"221","2018-04-12",25.35
"222","2018-04-13",25.799999
"223","2018-04-16",25.08
"224","2018-04-17",23.4
"225","2018-04-18",23.280001
"226","2018-04-19",22.709999
"227","2018-04-20",21.24
"228","2018-04-23",21
"229","2018-04-24",21.6
"230","2018-04-25",21
"231","2018-04-26",21.450001
"232","2018-04-27",24.299999
"233","2018-04-30",21.75
"234","2018-05-01",21.09
"235","2018-05-02",20.58
"236","2018-05-03",18.57
"237","2018-05-04",18.9
"238","2018-05-07",18.059999
"239","2018-05-08",18.299999
"240","2018-05-09",18
"241","2018-05-10",17.1
"242","2018-05-11",15.93
"243","2018-05-14",15.6
"244","2018-05-15",16.02
"245","2018-05-16",17.280001
"246","2018-05-17",15.15
"247","2018-05-18",15.3
"248","2018-05-21",13.35
"249","2018-05-22",15.24
"250","2018-05-23",16.59
"251","2018-05-24",15.3
"252","2018-05-25",15.06
"253","2018-05-29",15.3
"254","2018-05-30",16.35
"255","2018-05-31",18.299999
"256","2018-06-01",17.610001
"257","2018-06-04",16.77
"258","2018-06-05",17.700001
"259","2018-06-06",20.610001
"260","2018-06-07",20.4
"261","2018-06-08",19.74
"262","2018-06-11",16.799999
"263","2018-06-12",16.799999
"264","2018-06-13",15.09
"265","2018-06-14",15.87
"266","2018-06-15",15.54
"267","2018-06-18",16.200001
"268","2018-06-19",18.75
"269","2018-06-20",18.719999
"270","2018-06-21",17.52
"271","2018-06-22",17.639999
"272","2018-06-25",16.049999
"273","2018-06-26",15.66
"274","2018-06-27",13.65
"275","2018-06-28",13.86
"276","2018-06-29",13.35
"277","2018-07-02",12.3
"278","2018-07-03",12.51
"279","2018-07-05",12.96
"280","2018-07-06",12.42
"281","2018-07-09",13.92
"282","2018-07-10",13.89
"283","2018-07-11",13.11
"284","2018-07-12",13.62
"285","2018-07-13",15.3
"286","2018-07-16",13.65
"287","2018-07-17",11.07
"288","2018-07-18",10.98
"289","2018-07-19",10.8
"290","2018-07-20",12
"291","2018-07-23",11.85
"292","2018-07-24",11.1
"293","2018-07-25",11.13
"294","2018-07-26",11.46
"295","2018-07-27",11.13
"296","2018-07-30",11.1
"297","2018-07-31",9.99
"298","2018-08-01",9.6
"299","2018-08-02",10.14
"300","2018-08-03",10.05
"301","2018-08-06",9.6
"302","2018-08-07",10.02
"303","2018-08-08",10.11
"304","2018-08-09",9.69
"305","2018-08-10",9.3
"306","2018-08-13",9.87
"307","2018-08-14",10.8
"308","2018-08-15",10.35
"309","2018-08-16",10.2
"310","2018-08-17",9.9
"311","2018-08-20",9.3
"312","2018-08-21",9.18
"313","2018-08-22",9
"314","2018-08-23",9.57
"315","2018-08-24",9.3
"316","2018-08-27",9.54
"317","2018-08-28",9.21
"318","2018-08-29",9.3
"319","2018-08-30",9.33
"320","2018-08-31",9.6
"321","2018-09-04",9.6
"322","2018-09-05",9.3
"323","2018-09-06",9.51
"324","2018-09-07",8.85
"325","2018-09-10",8.7
"326","2018-09-11",8.76
"327","2018-09-12",8.64
"328","2018-09-13",7.8
"329","2018-09-14",5.45
"330","2018-09-17",4.89
"331","2018-09-18",4.27
"332","2018-09-19",16.459999
"333","2018-09-20",26.23
"334","2018-09-21",26.190001
"335","2018-09-24",13.9
"336","2018-09-25",13.09
"337","2018-09-26",12.13
"338","2018-09-27",8.78
"339","2018-09-28",4.4
"340","2018-10-01",4.98
"341","2018-10-02",4.61
"342","2018-10-03",4.75
"343","2018-10-04",4.7
"344","2018-10-05",7.24
"345","2018-10-08",4.94
"346","2018-10-09",4.63
"347","2018-10-10",4.59
"348","2018-10-11",4.17
"349","2018-10-12",4.16
"350","2018-10-15",3.85
"351","2018-10-16",4.65
"352","2018-10-17",4.47
"353","2018-10-18",4.15
"354","2018-10-19",4.31
"355","2018-10-22",4.11
"356","2018-10-23",4.24
"357","2018-10-24",3.91
"358","2018-10-25",4.14
"359","2018-10-26",4.08
"360","2018-10-29",4.04
"361","2018-10-30",3.97
"362","2018-10-31",3.81
"363","2018-11-01",4
"364","2018-11-02",4
"365","2018-11-05",3.99
"366","2018-11-06",3.97
"367","2018-11-07",4.02
"368","2018-11-08",3.91
"369","2018-11-09",3.71
"370","2018-11-12",3.52
"371","2018-11-13",3.4
"372","2018-11-14",3.28
"373","2018-11-15",3.28
"374","2018-11-16",3.2
"375","2018-11-19",3.15
"376","2018-11-20",3.04
"377","2018-11-21",3.34
"378","2018-11-23",3.21
"379","2018-11-26",3.41
"380","2018-11-27",3.27
"381","2018-11-28",3.31
"382","2018-11-29",3.4
"383","2018-11-30",3.59
"384","2018-12-03",3.49
"385","2018-12-04",3.25
"386","2018-12-06",3.2
"387","2018-12-07",3.19
"388","2018-12-10",3.08
"389","2018-12-11",3.05
"390","2018-12-12",3.05
"391","2018-12-13",2.41
"392","2018-12-14",2.15
"393","2018-12-17",2.195
"394","2018-12-18",2.16
"395","2018-12-19",2.08
"396","2018-12-20",1.94
"397","2018-12-21",1.86
"398","2018-12-24",1.72
"399","2018-12-26",1.9
"400","2018-12-27",1.81
"401","2018-12-28",1.84
"402","2018-12-31",2.06
"403","2019-01-02",2.6
"404","2019-01-03",2.54
"405","2019-01-04",2.62
"406","2019-01-07",2.85
"407","2019-01-08",2.8
"408","2019-01-09",2.76
"409","2019-01-10",2.8
"410","2019-01-11",2.68
"411","2019-01-14",2.66
"412","2019-01-15",2.74
"413","2019-01-16",3.15
"414","2019-01-17",3.1
"415","2019-01-18",2.91
"416","2019-01-22",3.37
"417","2019-01-23",3.33
"418","2019-01-24",3.42
"419","2019-01-25",3.41
"420","2019-01-28",3.2
"421","2019-01-29",3.05
"422","2019-01-30",3.32
"423","2019-01-31",3.19
"424","2019-02-01",3.33
"425","2019-02-04",3.34
"426","2019-02-05",3.23
"427","2019-02-06",3.31
"428","2019-02-07",3.2
"429","2019-02-08",3.14
"430","2019-02-11",2.98
"431","2019-02-12",3.03
"432","2019-02-13",3.05
"433","2019-02-14",2.99
"434","2019-02-15",2.99
"435","2019-02-19",2.97
"436","2019-02-20",2.86
"437","2019-02-21",2.79
"438","2019-02-22",2.81
"439","2019-02-25",2.77
"440","2019-02-26",2.81
"441","2019-02-27",2.83
"442","2019-02-28",2.69
"443","2019-03-01",2.71
"444","2019-03-04",2.66
"445","2019-03-05",2.69
"446","2019-03-06",3.02
"447","2019-03-07",4.54
"448","2019-03-08",2.88
"449","2019-03-11",2.78
"450","2019-03-12",2.76
"451","2019-03-13",2.85
"452","2019-03-14",2.75
"453","2019-03-15",2.7
"454","2019-03-18",2.89
"455","2019-03-19",3.32
"456","2019-03-20",3.03
"457","2019-03-21",3
"458","2019-03-22",2.84
"459","2019-03-25",2.91
"460","2019-03-26",2.95
"461","2019-03-27",2.99
"462","2019-03-28",3.03
"463","2019-03-29",2.9
"464","2019-04-01",3.25
"465","2019-04-02",3
"466","2019-04-03",3.08
"467","2019-04-04",3.17
"468","2019-04-05",3.09
"469","2019-04-08",3.22
"470","2019-04-09",3.17
"471","2019-04-10",3.3
"472","2019-04-11",3.4
"473","2019-04-12",3.18
"474","2019-04-15",3
"475","2019-04-16",2.96
"476","2019-04-17",2.82
"477","2019-04-18",2.74
"478","2019-04-22",2.71
"479","2019-04-23",2.68
"480","2019-04-24",2.71
"481","2019-04-25",2.73
"482","2019-04-26",2.81
"483","2019-04-29",2.96
"484","2019-04-30",2.86
"485","2019-05-01",2.88
"486","2019-05-02",2.89
"487","2019-05-03",2.94
"488","2019-05-06",3.04
"489","2019-05-07",2.94
"490","2019-05-08",2.99
"491","2019-05-09",2.86
"492","2019-05-10",2.77
"493","2019-05-13",2.57
"494","2019-05-14",2.63
"495","2019-05-15",2.64
"496","2019-05-16",2.61
"497","2019-05-17",2.45
"498","2019-05-20",2.45
"499","2019-05-21",2.54
"500","2019-05-22",2.44
"501","2019-05-23",2.43
"502","2019-05-24",2.51
"503","2019-05-28",2.56
"504","2019-05-29",2.49
"505","2019-05-30",2.43
"506","2019-05-31",2.43
"507","2019-06-03",2.48
"508","2019-06-04",2.445
"509","2019-06-05",2.44
"510","2019-06-06",2.32
"511","2019-06-07",2.36
"512","2019-06-10",2.34
"513","2019-06-11",2.35
"514","2019-06-12",2.35
"515","2019-06-13",2.48
"516","2019-06-14",2.58
"517","2019-06-17",2.46
"518","2019-06-18",2.36
"519","2019-06-19",2.33
"520","2019-06-20",2.31
"521","2019-06-21",2.3
"522","2019-06-24",2.2
"523","2019-06-25",2.19
"524","2019-06-26",2.23
"525","2019-06-27",2.31
"526","2019-06-28",2.38
"527","2019-07-01",2.38
"528","2019-07-02",2.36
"529","2019-07-03",2.38
"530","2019-07-05",2.42
"531","2019-07-08",2.5
"532","2019-07-09",2.66
"533","2019-07-10",2.45
"534","2019-07-11",2.4
"535","2019-07-12",2.45
"536","2019-07-15",2.47
"537","2019-07-16",2.49
"538","2019-07-17",2.45
"539","2019-07-18",2.33
"540","2019-07-19",2.35
"541","2019-07-22",2.34
"542","2019-07-23",2.31
"543","2019-07-24",2.33
"544","2019-07-25",2.33
"545","2019-07-26",2.41
"546","2019-07-29",2.35
"547","2019-07-30",2.39
"548","2019-07-31",2.4
"549","2019-08-01",2.38
"550","2019-08-02",2.29
"551","2019-08-05",2.23
"552","2019-08-06",2.22
"553","2019-08-07",2.26
"554","2019-08-08",2.26
"555","2019-08-09",2.21
"556","2019-08-12",2.17
"557","2019-08-13",2.12
"558","2019-08-14",2.03
"559","2019-08-15",2.06
"560","2019-08-16",2.03
"561","2019-08-19",2.19
"562","2019-08-20",2.13
"563","2019-08-21",2.12
"564","2019-08-22",2.133
"565","2019-08-23",2.08
"566","2019-08-26",2.02
"567","2019-08-27",1.96
"568","2019-08-28",1.98
"569","2019-08-29",2.06
"570","2019-08-30",2.11
"571","2019-09-03",2.1
"572","2019-09-04",2.1
"573","2019-09-05",2.06
"574","2019-09-06",2.02
"575","2019-09-09",2.13
"576","2019-09-10",2.2
"577","2019-09-11",2.2
"578","2019-09-12",2.15
"579","2019-09-13",2.25
"580","2019-09-16",2.22
"581","2019-09-17",2.17
"582","2019-09-18",2.1
"583","2019-09-19",2.04
"584","2019-09-20",2.11
"585","2019-09-23",2.09
"586","2019-09-24",2.03
"587","2019-09-25",2.01
"588","2019-09-26",2
"589","2019-09-27",1.95
"590","2019-09-30",1.95
"591","2019-10-01",1.9
"592","2019-10-02",1.89
"593","2019-10-03",1.88
"594","2019-10-04",1.9
"595","2019-10-07",1.9
"596","2019-10-08",1.93
"597","2019-10-09",1.92
"598","2019-10-10",1.9
"599","2019-10-11",1.96
"600","2019-10-14",1.97
"601","2019-10-15",2.05
"602","2019-10-16",2.03
"603","2019-10-17",1.99
"604","2019-10-18",2.02
"605","2019-10-21",1.98
"606","2019-10-22",2.01
"607","2019-10-23",2.02
"608","2019-10-24",2
"609","2019-10-25",1.98
"610","2019-10-28",2.02
"611","2019-10-29",1.98
"612","2019-10-30",1.95
"613","2019-10-31",1.91
"614","2019-11-01",1.95
"615","2019-11-04",1.93
"616","2019-11-05",1.92
"617","2019-11-06",1.87
"618","2019-11-07",1.857
"619","2019-11-08",1.84
"620","2019-11-11",1.78
"621","2019-11-12",1.75
"622","2019-11-13",1.76
"623","2019-11-14",1.61
"624","2019-11-15",1.61
"625","2019-11-18",1.56
"626","2019-11-19",1.53
"627","2019-11-20",1.55
"628","2019-11-21",1.67
"629","2019-11-22",1.62
"630","2019-11-25",1.65
"631","2019-11-26",1.65
"632","2019-11-27",1.66
"633","2019-11-29",1.82
"634","2019-12-02",1.94
"635","2019-12-03",2.15
"636","2019-12-04",2.14
"637","2019-12-05",1.83
"638","2019-12-06",1.88
"639","2019-12-09",1.84
"640","2019-12-10",1.83
"641","2019-12-11",1.85
"642","2019-12-12",1.79
"643","2019-12-13",1.72
"644","2019-12-16",1.74
"645","2019-12-17",1.74
"646","2019-12-18",1.71
"647","2019-12-19",1.78
"648","2019-12-20",1.76
"649","2019-12-23",1.77
"650","2019-12-24",1.77
"651","2019-12-26",1.79
"652","2019-12-27",1.8
"653","2019-12-30",1.8
"654","2019-12-31",1.89
"655","2020-01-02",1.921
"656","2020-01-03",1.92
"657","2020-01-06",1.95
"658","2020-01-07",1.95
"659","2020-01-08",1.88
"660","2020-01-09",1.87
"661","2020-01-10",1.85
"662","2020-01-13",1.78
"663","2020-01-14",1.77
"664","2020-01-15",1.8
"665","2020-01-16",1.823
"666","2020-01-17",1.84
"667","2020-01-21",2.02
"668","2020-01-22",2.025
"669","2020-01-23",2.01
"670","2020-01-24",1.91
"671","2020-01-27",1.85
"672","2020-01-28",1.83
"673","2020-01-29",1.81
"674","2020-01-30",1.77
"675","2020-01-31",1.72
"676","2020-02-03",1.76
"677","2020-02-04",1.75
"678","2020-02-05",1.81
"679","2020-02-06",1.79
"680","2020-02-07",1.8
"681","2020-02-10",1.79
"682","2020-02-11",1.77
"683","2020-02-12",1.72
"684","2020-02-13",1.71
"685","2020-02-14",1.74
"686","2020-02-18",1.71
"687","2020-02-19",1.76
"688","2020-02-20",1.77
"689","2020-02-21",1.76
"690","2020-02-24",1.77
"691","2020-02-25",1.73
"692","2020-02-26",1.69
"693","2020-02-27",1.76
"694","2020-02-28",3.7
"695","2020-03-02",3.16
"696","2020-03-03",3.26
"697","2020-03-04",2.85
"698","2020-03-05",3.37
"699","2020-03-06",3.8
"700","2020-03-09",3.16
"701","2020-03-10",2.61
"702","2020-03-11",3.19
"703","2020-03-12",3.3
"704","2020-03-13",2.89
"705","2020-03-16",2.89
"706","2020-03-17",2.99
"707","2020-03-18",2.82
"708","2020-03-19",2.85
"709","2020-03-20",2.94
"710","2020-03-23",2.95
"711","2020-03-24",3.2
"712","2020-03-25",3.43
"713","2020-03-26",3.25
"714","2020-03-27",2.85
"715","2020-03-30",3.02
"716","2020-03-31",3.21
"717","2020-04-01",3.04
"718","2020-04-02",3.02
"719","2020-04-03",2.9
"720","2020-04-06",2.97
"721","2020-04-07",3.35
"722","2020-04-08",3.35
"723","2020-04-09",3.17
"724","2020-04-13",3.26
"725","2020-04-14",3.25
"726","2020-04-15",3.41
"727","2020-04-16",3.46
"728","2020-04-17",3.32
"729","2020-04-20",3.23
"730","2020-04-21",3.17
"731","2020-04-22",3.07
"732","2020-04-23",3.09
"733","2020-04-24",3.16
"734","2020-04-27",3.16
"735","2020-04-28",3.09
"736","2020-04-29",3.04
"737","2020-04-30",3.05
"738","2020-05-01",2.96
"739","2020-05-04",3.15
"740","2020-05-05",3.14
"741","2020-05-06",3.1
"742","2020-05-07",3.12
"743","2020-05-08",3.11
"744","2020-05-11",3.15
"745","2020-05-12",3.7
"746","2020-05-13",4.13
"747","2020-05-14",4.49
"748","2020-05-15",4.48
"749","2020-05-18",4.5
"750","2020-05-19",4.93
"751","2020-05-20",6.06
"752","2020-05-21",6.08
"753","2020-05-22",6.95
"754","2020-05-26",8.42
"755","2020-05-27",8.09
"756","2020-05-28",8.18
"757","2020-05-29",9.28
"758","2020-06-01",8.64
"759","2020-06-02",8.95
"760","2020-06-03",8.33
"761","2020-06-04",7.55
"762","2020-06-05",7.56
"763","2020-06-08",6.95
"764","2020-06-09",6.47
"765","2020-06-10",6.05
"766","2020-06-11",7.11
"767","2020-06-12",7.54
"768","2020-06-15",7.68
"769","2020-06-16",7.75
"770","2020-06-17",7.42
"771","2020-06-18",7.3
"772","2020-06-19",7.4
"773","2020-06-22",8.18
"774","2020-06-23",8.35
"775","2020-06-24",8.38
"776","2020-06-25",9.19
"777","2020-06-26",10.6
"778","2020-06-29",10.42
"779","2020-06-30",10.71
"780","2020-07-01",9.94
"781","2020-07-02",10.42
"782","2020-07-06",9.93
"783","2020-07-07",11.19
"784","2020-07-08",17.030001
"785","2020-07-09",20.219999
"786","2020-07-10",22.35
"787","2020-07-13",25
"788","2020-07-14",29.030001
"789","2020-07-15",26.5
"790","2020-07-16",26.58
"791","2020-07-17",28.66
"792","2020-07-20",33.259998
"793","2020-07-21",31.4
"794","2020-07-22",28.98
"795","2020-07-23",27.65
"796","2020-07-24",25.629999
"797","2020-07-27",22.43
"798","2020-07-28",23.6
"799","2020-07-29",22.52
"800","2020-07-30",26.059999
"801","2020-07-31",26.58
"802","2020-08-03",27.25
"803","2020-08-04",28.18
"804","2020-08-05",27.16
"805","2020-08-06",26.5
"806","2020-08-07",27.379999
"807","2020-08-10",26.094999
"808","2020-08-11",23.1
"809","2020-08-12",22.58
"810","2020-08-13",23.700001
"811","2020-08-14",24.66
"812","2020-08-17",26.559999
"813","2020-08-18",25.76
"814","2020-08-19",24.43
"815","2020-08-20",26.07
"816","2020-08-21",24.040001
"817","2020-08-24",21.99
"818","2020-08-25",21.57
"819","2020-08-26",18.42
"820","2020-08-27",18.219999
"821","2020-08-28",17.620001
"822","2020-08-31",16.870001
"823","2020-09-01",15.09
"824","2020-09-02",14.61
"825","2020-09-03",13.41
"826","2020-09-04",12.43
"827","2020-09-08",12.65
"828","2020-09-09",12.54
"829","2020-09-10",11.93
"830","2020-09-11",12.09
"831","2020-09-14",13.24
"832","2020-09-15",12.45
"833","2020-09-16",13.84
"834","2020-09-17",14.02
"835","2020-09-18",14.12
"836","2020-09-21",13.57
"837","2020-09-22",14.35
"838","2020-09-23",12.53
"839","2020-09-24",12.03
"840","2020-09-25",12.92
"841","2020-09-28",12.3
"842","2020-09-29",13.01
"843","2020-09-30",13.2
"844","2020-10-01",12.93
"845","2020-10-02",12.97
"846","2020-10-05",13.87
"847","2020-10-06",13.64
"848","2020-10-07",13.78
"849","2020-10-08",13.3
"850","2020-10-09",12.37
"851","2020-10-12",12.6
"852","2020-10-13",14.22
"853","2020-10-14",12.8
"854","2020-10-15",13.13
"855","2020-10-16",12.97
"856","2020-10-19",12.19
"857","2020-10-20",11.39
"858","2020-10-21",11.05
"859","2020-10-22",11.68
"860","2020-10-23",12
"861","2020-10-26",11.81
"862","2020-10-27",11.81
"863","2020-10-28",11.2
"864","2020-10-29",11.43
"865","2020-10-30",11.45
"866","2020-11-02",11.35
"867","2020-11-03",11.65
"868","2020-11-04",12.51
"869","2020-11-05",12.4
"870","2020-11-06",12.45
"871","2020-11-09",7.835
"872","2020-11-10",9.33
"873","2020-11-11",9.98
"874","2020-11-12",10.64
"875","2020-11-13",10.13
"876","2020-11-16",9.42
"877","2020-11-17",9.51
"878","2020-11-18",9.32
"879","2020-11-19",9.57
"880","2020-11-20",9.32
"881","2020-11-23",9.24
"882","2020-11-24",9.25
"883","2020-11-25",10.09
"884","2020-11-27",10.52
