"","date","CDZI"
"1","2007-01-03",22.950001
"2","2007-01-04",22.59
"3","2007-01-05",22.42
"4","2007-01-08",22.02
"5","2007-01-09",22.01
"6","2007-01-10",22.08
"7","2007-01-11",22.1
"8","2007-01-12",22.440001
"9","2007-01-16",22.51
"10","2007-01-17",22.66
"11","2007-01-18",22.719999
"12","2007-01-19",22.92
"13","2007-01-22",22.92
"14","2007-01-23",23.950001
"15","2007-01-24",24
"16","2007-01-25",24.84
"17","2007-01-26",26
"18","2007-01-29",26.75
"19","2007-01-30",26.91
"20","2007-01-31",26.98
"21","2007-02-01",26.52
"22","2007-02-02",25.309999
"23","2007-02-05",24.65
"24","2007-02-06",23.74
"25","2007-02-07",23.85
"26","2007-02-08",23.99
"27","2007-02-09",23.629999
"28","2007-02-12",23.91
"29","2007-02-13",25.379999
"30","2007-02-14",26.450001
"31","2007-02-15",26.440001
"32","2007-02-16",26.290001
"33","2007-02-20",26.35
"34","2007-02-21",25.809999
"35","2007-02-22",25.799999
"36","2007-02-23",25.4
"37","2007-02-26",26.440001
"38","2007-02-27",25.82
"39","2007-02-28",26.67
"40","2007-03-01",26.42
"41","2007-03-02",26.59
"42","2007-03-05",26
"43","2007-03-06",25.959999
"44","2007-03-07",25.860001
"45","2007-03-08",25.65
"46","2007-03-09",26.1
"47","2007-03-12",26.09
"48","2007-03-13",26.209999
"49","2007-03-14",25.98
"50","2007-03-15",25.9
"51","2007-03-16",25.93
"52","2007-03-19",25.93
"53","2007-03-20",25.870001
"54","2007-03-21",25.799999
"55","2007-03-22",25.83
"56","2007-03-23",25.76
"57","2007-03-26",25.889999
"58","2007-03-27",25.610001
"59","2007-03-28",25.99
"60","2007-03-29",25.76
"61","2007-03-30",25.440001
"62","2007-04-02",25.25
"63","2007-04-03",25.15
"64","2007-04-04",25.49
"65","2007-04-05",25.65
"66","2007-04-09",25.42
"67","2007-04-10",25.48
"68","2007-04-11",25.6
"69","2007-04-12",25.780001
"70","2007-04-13",25.799999
"71","2007-04-16",25.51
"72","2007-04-17",25.5
"73","2007-04-18",25.41
"74","2007-04-19",25.209999
"75","2007-04-20",25.9
"76","2007-04-23",26.02
"77","2007-04-24",26.129999
"78","2007-04-25",25.75
"79","2007-04-26",25.440001
"80","2007-04-27",25.280001
"81","2007-04-30",24.700001
"82","2007-05-01",21.559999
"83","2007-05-02",22.360001
"84","2007-05-03",22.700001
"85","2007-05-04",22.99
"86","2007-05-07",22.76
"87","2007-05-08",22.549999
"88","2007-05-09",22.190001
"89","2007-05-10",22.790001
"90","2007-05-11",22.709999
"91","2007-05-14",22.879999
"92","2007-05-15",22.52
"93","2007-05-16",22.799999
"94","2007-05-17",23.99
"95","2007-05-18",23.9
"96","2007-05-21",23.870001
"97","2007-05-22",23.49
"98","2007-05-23",24.200001
"99","2007-05-24",23.620001
"100","2007-05-25",23.43
"101","2007-05-29",23.82
"102","2007-05-30",22.790001
"103","2007-05-31",22.42
"104","2007-06-01",22.950001
"105","2007-06-04",23.15
"106","2007-06-05",23.559999
"107","2007-06-06",23.219999
"108","2007-06-07",22.9
"109","2007-06-08",23.450001
"110","2007-06-11",23.98
"111","2007-06-12",23.969999
"112","2007-06-13",23.209999
"113","2007-06-14",23.280001
"114","2007-06-15",23.1
"115","2007-06-18",23.139999
"116","2007-06-19",23.15
"117","2007-06-20",22.940001
"118","2007-06-21",22.26
"119","2007-06-22",21.209999
"120","2007-06-25",20.950001
"121","2007-06-26",21.559999
"122","2007-06-27",22.700001
"123","2007-06-28",22.59
"124","2007-06-29",22.469999
"125","2007-07-02",21.6
"126","2007-07-03",21.48
"127","2007-07-05",20.77
"128","2007-07-06",20.41
"129","2007-07-09",19.790001
"130","2007-07-10",19.01
"131","2007-07-11",20.26
"132","2007-07-12",21.23
"133","2007-07-13",21.299999
"134","2007-07-16",22.209999
"135","2007-07-17",22.65
"136","2007-07-18",23
"137","2007-07-19",22.629999
"138","2007-07-20",22.469999
"139","2007-07-23",22.459999
"140","2007-07-24",21.48
"141","2007-07-25",19.74
"142","2007-07-26",18.5
"143","2007-07-27",18.34
"144","2007-07-30",17.99
"145","2007-07-31",17.559999
"146","2007-08-01",17.25
"147","2007-08-02",16.32
"148","2007-08-03",16.219999
"149","2007-08-06",17.379999
"150","2007-08-07",19.030001
"151","2007-08-08",20.200001
"152","2007-08-09",19.280001
"153","2007-08-10",20.950001
"154","2007-08-13",21.120001
"155","2007-08-14",19.700001
"156","2007-08-15",19.129999
"157","2007-08-16",20.190001
"158","2007-08-17",20.18
"159","2007-08-20",20.559999
"160","2007-08-21",20.07
"161","2007-08-22",20.129999
"162","2007-08-23",20.219999
"163","2007-08-24",20.110001
"164","2007-08-27",19.76
"165","2007-08-28",17.83
"166","2007-08-29",19.469999
"167","2007-08-30",19.639999
"168","2007-08-31",19.93
"169","2007-09-04",19.83
"170","2007-09-05",18.860001
"171","2007-09-06",19.18
"172","2007-09-07",18.82
"173","2007-09-10",18.41
"174","2007-09-11",19.02
"175","2007-09-12",19.299999
"176","2007-09-13",19.030001
"177","2007-09-14",19.09
"178","2007-09-17",18.219999
"179","2007-09-18",18.85
"180","2007-09-19",18.99
"181","2007-09-20",18.780001
"182","2007-09-21",18.18
"183","2007-09-24",18.6
"184","2007-09-25",18.16
"185","2007-09-26",17.809999
"186","2007-09-27",18.75
"187","2007-09-28",18.9
"188","2007-10-01",18.92
"189","2007-10-02",19.27
"190","2007-10-03",18.73
"191","2007-10-04",18.540001
"192","2007-10-05",19.139999
"193","2007-10-08",18.780001
"194","2007-10-09",18.780001
"195","2007-10-10",18.549999
"196","2007-10-11",18.58
"197","2007-10-12",18.51
"198","2007-10-15",17.780001
"199","2007-10-16",17.82
"200","2007-10-17",17.440001
"201","2007-10-18",18.040001
"202","2007-10-19",17.030001
"203","2007-10-22",17.17
"204","2007-10-23",17.219999
"205","2007-10-24",17.299999
"206","2007-10-25",17.07
"207","2007-10-26",17.9
"208","2007-10-29",17.93
"209","2007-10-30",17.389999
"210","2007-10-31",19
"211","2007-11-01",17.620001
"212","2007-11-02",17.219999
"213","2007-11-05",17.209999
"214","2007-11-06",17.02
"215","2007-11-07",17.030001
"216","2007-11-08",17.02
"217","2007-11-09",17.15
"218","2007-11-12",17.41
"219","2007-11-13",18.9
"220","2007-11-14",19.049999
"221","2007-11-15",18.879999
"222","2007-11-16",19.059999
"223","2007-11-19",18.07
"224","2007-11-20",18.440001
"225","2007-11-21",18.73
"226","2007-11-23",18.41
"227","2007-11-26",18.059999
"228","2007-11-27",18.24
"229","2007-11-28",19.43
"230","2007-11-29",19.07
"231","2007-11-30",19.860001
"232","2007-12-03",19.559999
"233","2007-12-04",18.76
"234","2007-12-05",19.76
"235","2007-12-06",20.74
"236","2007-12-07",20.76
"237","2007-12-10",20.68
"238","2007-12-11",20.200001
"239","2007-12-12",20.59
"240","2007-12-13",20
"241","2007-12-14",19.35
"242","2007-12-17",18.52
"243","2007-12-18",19.77
"244","2007-12-19",19.129999
"245","2007-12-20",18.85
"246","2007-12-21",19.690001
"247","2007-12-24",20.17
"248","2007-12-26",20.52
"249","2007-12-27",19.51
"250","2007-12-28",19.719999
"251","2007-12-31",21
"252","2008-01-02",20.15
"253","2008-01-03",20.73
"254","2008-01-04",19.1
"255","2008-01-07",19.440001
"256","2008-01-08",18.92
"257","2008-01-09",18.99
"258","2008-01-10",19.379999
"259","2008-01-11",19.219999
"260","2008-01-14",19.52
"261","2008-01-15",19.280001
"262","2008-01-16",19.24
"263","2008-01-17",18.42
"264","2008-01-18",17.290001
"265","2008-01-22",16.809999
"266","2008-01-23",17.190001
"267","2008-01-24",17.120001
"268","2008-01-25",17.02
"269","2008-01-28",16.860001
"270","2008-01-29",17.07
"271","2008-01-30",16.299999
"272","2008-01-31",17.700001
"273","2008-02-01",18.4
"274","2008-02-04",18.620001
"275","2008-02-05",17.700001
"276","2008-02-06",17.530001
"277","2008-02-07",17.84
"278","2008-02-08",17.200001
"279","2008-02-11",17.889999
"280","2008-02-12",17.67
"281","2008-02-13",17.790001
"282","2008-02-14",17.559999
"283","2008-02-15",17.309999
"284","2008-02-19",16.67
"285","2008-02-20",16.99
"286","2008-02-21",16.83
"287","2008-02-22",16.51
"288","2008-02-25",16.860001
"289","2008-02-26",17.370001
"290","2008-02-27",16.91
"291","2008-02-28",15.19
"292","2008-02-29",14.92
"293","2008-03-03",13.98
"294","2008-03-04",14.08
"295","2008-03-05",14.71
"296","2008-03-06",13.81
"297","2008-03-07",14.02
"298","2008-03-10",14.4
"299","2008-03-11",14.95
"300","2008-03-12",15.69
"301","2008-03-13",16.540001
"302","2008-03-14",14.77
"303","2008-03-17",14.3
"304","2008-03-18",15.18
"305","2008-03-19",14.7
"306","2008-03-20",15.2
"307","2008-03-24",15.48
"308","2008-03-25",15.27
"309","2008-03-26",15.49
"310","2008-03-27",15.3
"311","2008-03-28",14.99
"312","2008-03-31",15.38
"313","2008-04-01",15.75
"314","2008-04-02",15.73
"315","2008-04-03",15.41
"316","2008-04-04",15.15
"317","2008-04-07",15.16
"318","2008-04-08",15.36
"319","2008-04-09",15.71
"320","2008-04-10",16.98
"321","2008-04-11",16.17
"322","2008-04-14",15.94
"323","2008-04-15",16.200001
"324","2008-04-16",16.77
"325","2008-04-17",16.370001
"326","2008-04-18",16.780001
"327","2008-04-21",18.42
"328","2008-04-22",17.73
"329","2008-04-23",18.200001
"330","2008-04-24",17.790001
"331","2008-04-25",18.49
"332","2008-04-28",19
"333","2008-04-29",19.24
"334","2008-04-30",18.959999
"335","2008-05-01",19.57
"336","2008-05-02",19.25
"337","2008-05-05",19.07
"338","2008-05-06",18.92
"339","2008-05-07",17.450001
"340","2008-05-08",17.76
"341","2008-05-09",17
"342","2008-05-12",17.799999
"343","2008-05-13",17.85
"344","2008-05-14",17.969999
"345","2008-05-15",17.51
"346","2008-05-16",17.4
"347","2008-05-19",17.290001
"348","2008-05-20",17.16
"349","2008-05-21",17.08
"350","2008-05-22",16.299999
"351","2008-05-23",15.89
"352","2008-05-27",16.27
"353","2008-05-28",16.32
"354","2008-05-29",15.73
"355","2008-05-30",16.790001
"356","2008-06-02",15.92
"357","2008-06-03",15.6
"358","2008-06-04",16.09
"359","2008-06-05",17.5
"360","2008-06-06",16.709999
"361","2008-06-09",16.540001
"362","2008-06-10",17.360001
"363","2008-06-11",16.93
"364","2008-06-12",16.639999
"365","2008-06-13",16.91
"366","2008-06-16",17.5
"367","2008-06-17",17.9
"368","2008-06-18",18.27
"369","2008-06-19",19
"370","2008-06-20",18.309999
"371","2008-06-23",17.58
"372","2008-06-24",17.280001
"373","2008-06-25",17.33
"374","2008-06-26",16.559999
"375","2008-06-27",16.93
"376","2008-06-30",16.120001
"377","2008-07-01",15.66
"378","2008-07-02",15.63
"379","2008-07-03",15.73
"380","2008-07-07",14.66
"381","2008-07-08",16.26
"382","2008-07-09",15.4
"383","2008-07-10",16.35
"384","2008-07-11",17.049999
"385","2008-07-14",16.049999
"386","2008-07-15",16.25
"387","2008-07-16",16.620001
"388","2008-07-17",17
"389","2008-07-18",16.950001
"390","2008-07-21",17.58
"391","2008-07-22",18.41
"392","2008-07-23",18.68
"393","2008-07-24",18.42
"394","2008-07-25",19.26
"395","2008-07-28",19.74
"396","2008-07-29",20.389999
"397","2008-07-30",19.91
"398","2008-07-31",19.9
"399","2008-08-01",19.190001
"400","2008-08-04",18.74
"401","2008-08-05",18.67
"402","2008-08-06",18.52
"403","2008-08-07",17.940001
"404","2008-08-08",17.74
"405","2008-08-11",17.940001
"406","2008-08-12",17.780001
"407","2008-08-13",18.77
"408","2008-08-14",18.870001
"409","2008-08-15",18.299999
"410","2008-08-18",18.360001
"411","2008-08-19",17.969999
"412","2008-08-20",17.9
"413","2008-08-21",17.940001
"414","2008-08-22",18.559999
"415","2008-08-25",18.18
"416","2008-08-26",18.219999
"417","2008-08-27",18.620001
"418","2008-08-28",18.700001
"419","2008-08-29",19.51
"420","2008-09-02",20.18
"421","2008-09-03",19.75
"422","2008-09-04",19.15
"423","2008-09-05",19.25
"424","2008-09-08",19.35
"425","2008-09-09",18.93
"426","2008-09-10",18.59
"427","2008-09-11",18.450001
"428","2008-09-12",17.75
"429","2008-09-15",16.950001
"430","2008-09-16",18.51
"431","2008-09-17",17.34
"432","2008-09-18",19
"433","2008-09-19",19.76
"434","2008-09-22",19.66
"435","2008-09-23",19.4
"436","2008-09-24",19.129999
"437","2008-09-25",18.950001
"438","2008-09-26",18.99
"439","2008-09-29",18.690001
"440","2008-09-30",19.07
"441","2008-10-01",18.77
"442","2008-10-02",18.559999
"443","2008-10-03",17.15
"444","2008-10-06",16.639999
"445","2008-10-07",16.4
"446","2008-10-08",14.86
"447","2008-10-09",13.35
"448","2008-10-10",13.18
"449","2008-10-13",14.5
"450","2008-10-14",14.38
"451","2008-10-15",12.28
"452","2008-10-16",14.81
"453","2008-10-17",13.79
"454","2008-10-20",15.34
"455","2008-10-21",14.34
"456","2008-10-22",13.16
"457","2008-10-23",14.06
"458","2008-10-24",13.44
"459","2008-10-27",11.96
"460","2008-10-28",12.88
"461","2008-10-29",12.71
"462","2008-10-30",13.02
"463","2008-10-31",13.91
"464","2008-11-03",13
"465","2008-11-04",12.94
"466","2008-11-05",12.08
"467","2008-11-06",11.92
"468","2008-11-07",11.45
"469","2008-11-10",11.13
"470","2008-11-11",10.69
"471","2008-11-12",9.54
"472","2008-11-13",10.48
"473","2008-11-14",9.41
"474","2008-11-17",10.19
"475","2008-11-18",9.58
"476","2008-11-19",9.3
"477","2008-11-20",8.76
"478","2008-11-21",9.87
"479","2008-11-24",10.09
"480","2008-11-25",9.97
"481","2008-11-26",11.24
"482","2008-11-28",12.19
"483","2008-12-01",8.45
"484","2008-12-02",9.85
"485","2008-12-03",10.44
"486","2008-12-04",9.1
"487","2008-12-05",10.5
"488","2008-12-08",11.62
"489","2008-12-09",12.15
"490","2008-12-10",12.32
"491","2008-12-11",11.03
"492","2008-12-12",10.94
"493","2008-12-15",11.2
"494","2008-12-16",12.16
"495","2008-12-17",11.34
"496","2008-12-18",11.4
"497","2008-12-19",11.97
"498","2008-12-22",12.02
"499","2008-12-23",11.7
"500","2008-12-24",11.7
"501","2008-12-26",11.74
"502","2008-12-29",11.06
"503","2008-12-30",11.99
"504","2008-12-31",12.51
"505","2009-01-02",13.23
"506","2009-01-05",12.25
"507","2009-01-06",12.04
"508","2009-01-07",11.41
"509","2009-01-08",11.85
"510","2009-01-09",10.98
"511","2009-01-12",10.6
"512","2009-01-13",11
"513","2009-01-14",10.1
"514","2009-01-15",10.2
"515","2009-01-16",10.2
"516","2009-01-20",8.88
"517","2009-01-21",9.31
"518","2009-01-22",8.72
"519","2009-01-23",8.93
"520","2009-01-26",9.27
"521","2009-01-27",8.88
"522","2009-01-28",9.45
"523","2009-01-29",8.75
"524","2009-01-30",9.28
"525","2009-02-02",9.3
"526","2009-02-03",10.05
"527","2009-02-04",9.12
"528","2009-02-05",9.12
"529","2009-02-06",8.98
"530","2009-02-09",8.92
"531","2009-02-10",8.52
"532","2009-02-11",8.4
"533","2009-02-12",8.3
"534","2009-02-13",8.5
"535","2009-02-17",7.95
"536","2009-02-18",7.75
"537","2009-02-19",7.95
"538","2009-02-20",7.74
"539","2009-02-23",7.45
"540","2009-02-24",7.5
"541","2009-02-25",7.5
"542","2009-02-26",7.43
"543","2009-02-27",7.94
"544","2009-03-02",7.3
"545","2009-03-03",7.26
"546","2009-03-04",7.2
"547","2009-03-05",6.47
"548","2009-03-06",6.74
"549","2009-03-09",6.14
"550","2009-03-10",6.58
"551","2009-03-11",6.36
"552","2009-03-12",6.84
"553","2009-03-13",6.65
"554","2009-03-16",6.58
"555","2009-03-17",6.77
"556","2009-03-18",6.88
"557","2009-03-19",6.68
"558","2009-03-20",6.48
"559","2009-03-23",7.31
"560","2009-03-24",7.11
"561","2009-03-25",7.63
"562","2009-03-26",8.57
"563","2009-03-27",7.57
"564","2009-03-30",7.69
"565","2009-03-31",7.98
"566","2009-04-01",8.17
"567","2009-04-02",8.41
"568","2009-04-03",7.99
"569","2009-04-06",7.5
"570","2009-04-07",6.56
"571","2009-04-08",6.88
"572","2009-04-09",7.39
"573","2009-04-13",7.2
"574","2009-04-14",6.2
"575","2009-04-15",6.19
"576","2009-04-16",6.43
"577","2009-04-17",6.21
"578","2009-04-20",6.17
"579","2009-04-21",6.65
"580","2009-04-22",6.28
"581","2009-04-23",5.95
"582","2009-04-24",6.03
"583","2009-04-27",5.86
"584","2009-04-28",5.99
"585","2009-04-29",6.23
"586","2009-04-30",6.05
"587","2009-05-01",6.14
"588","2009-05-04",6.65
"589","2009-05-05",6.97
"590","2009-05-06",7.03
"591","2009-05-07",7.16
"592","2009-05-08",7.03
"593","2009-05-11",6.67
"594","2009-05-12",6.46
"595","2009-05-13",6
"596","2009-05-14",6.28
"597","2009-05-15",5.94
"598","2009-05-18",7.12
"599","2009-05-19",6.36
"600","2009-05-20",6.37
"601","2009-05-21",6.32
"602","2009-05-22",6.65
"603","2009-05-26",7.58
"604","2009-05-27",7.32
"605","2009-05-28",7.39
"606","2009-05-29",7.61
"607","2009-06-01",8.29
"608","2009-06-02",8.24
"609","2009-06-03",8.46
"610","2009-06-04",8.6
"611","2009-06-05",12.5
"612","2009-06-08",12.19
"613","2009-06-09",11.9
"614","2009-06-10",12.46
"615","2009-06-11",13.07
"616","2009-06-12",12.24
"617","2009-06-15",12.26
"618","2009-06-16",11.9
"619","2009-06-17",11.75
"620","2009-06-18",11.5
"621","2009-06-19",11.29
"622","2009-06-22",10.07
"623","2009-06-23",10.21
"624","2009-06-24",9.09
"625","2009-06-25",9.35
"626","2009-06-26",9
"627","2009-06-29",9.68
"628","2009-06-30",9.63
"629","2009-07-01",9.76
"630","2009-07-02",9.08
"631","2009-07-06",8.51
"632","2009-07-07",9.76
"633","2009-07-08",10.36
"634","2009-07-09",10.31
"635","2009-07-10",10.08
"636","2009-07-13",10.14
"637","2009-07-14",10.63
"638","2009-07-15",11.5
"639","2009-07-16",11.61
"640","2009-07-17",11.03
"641","2009-07-20",11.47
"642","2009-07-21",10.99
"643","2009-07-22",11.5
"644","2009-07-23",12.23
"645","2009-07-24",12.46
"646","2009-07-27",12.5
"647","2009-07-28",12.25
"648","2009-07-29",11.53
"649","2009-07-30",12.05
"650","2009-07-31",11.64
"651","2009-08-03",12.05
"652","2009-08-04",11.58
"653","2009-08-05",11.37
"654","2009-08-06",10.88
"655","2009-08-07",11.71
"656","2009-08-10",11.85
"657","2009-08-11",11.98
"658","2009-08-12",11.78
"659","2009-08-13",11.5
"660","2009-08-14",10.74
"661","2009-08-17",10.06
"662","2009-08-18",10.16
"663","2009-08-19",10.71
"664","2009-08-20",12.1
"665","2009-08-21",11.77
"666","2009-08-24",11.22
"667","2009-08-25",11.45
"668","2009-08-26",11.54
"669","2009-08-27",12.08
"670","2009-08-28",12.06
"671","2009-08-31",12.12
"672","2009-09-01",11.57
"673","2009-09-02",11.97
"674","2009-09-03",12.01
"675","2009-09-04",12.05
"676","2009-09-08",11.96
"677","2009-09-09",12
"678","2009-09-10",11.88
"679","2009-09-11",11.98
"680","2009-09-14",12.21
"681","2009-09-15",11.99
"682","2009-09-16",11.94
"683","2009-09-17",12.08
"684","2009-09-18",11.89
"685","2009-09-21",11.87
"686","2009-09-22",11.65
"687","2009-09-23",11.64
"688","2009-09-24",11.66
"689","2009-09-25",11.57
"690","2009-09-28",11.91
"691","2009-09-29",11.79
"692","2009-09-30",11.7
"693","2009-10-01",11.08
"694","2009-10-02",11.08
"695","2009-10-05",11.24
"696","2009-10-06",11.23
"697","2009-10-07",11.26
"698","2009-10-08",11.37
"699","2009-10-09",11.94
"700","2009-10-12",11.76
"701","2009-10-13",11.78
"702","2009-10-14",11.8
"703","2009-10-15",11.59
"704","2009-10-16",11.42
"705","2009-10-19",11.44
"706","2009-10-20",11.31
"707","2009-10-21",11.29
"708","2009-10-22",11.18
"709","2009-10-23",11.18
"710","2009-10-26",11.17
"711","2009-10-27",11.45
"712","2009-10-28",11.06
"713","2009-10-29",10.76
"714","2009-10-30",10.69
"715","2009-11-02",10.6
"716","2009-11-03",10.63
"717","2009-11-04",10.44
"718","2009-11-05",11.01
"719","2009-11-06",10.99
"720","2009-11-09",11.35
"721","2009-11-10",11.33
"722","2009-11-11",11.45
"723","2009-11-12",10.52
"724","2009-11-13",10.59
"725","2009-11-16",11
"726","2009-11-17",11
"727","2009-11-18",10.84
"728","2009-11-19",10.82
"729","2009-11-20",10.94
"730","2009-11-23",11.9
"731","2009-11-24",11.79
"732","2009-11-25",11.98
"733","2009-11-27",12.48
"734","2009-11-30",12.94
"735","2009-12-01",13.04
"736","2009-12-02",13.01
"737","2009-12-03",12.59
"738","2009-12-04",12.84
"739","2009-12-07",13.05
"740","2009-12-08",12.86
"741","2009-12-09",12.91
"742","2009-12-10",12.81
"743","2009-12-11",12.97
"744","2009-12-14",12.97
"745","2009-12-15",12.85
"746","2009-12-16",12.79
"747","2009-12-17",12.76
"748","2009-12-18",12.58
"749","2009-12-21",11.98
"750","2009-12-22",11.77
"751","2009-12-23",12.45
"752","2009-12-24",11.97
"753","2009-12-28",12.13
"754","2009-12-29",12.1
