"","date","TMO"
"319","2008-04-09",56.549999
"320","2008-04-10",55.799999
"321","2008-04-11",54.459999
"322","2008-04-14",54.75
"323","2008-04-15",53.459999
"324","2008-04-16",54.860001
"325","2008-04-17",55.07
"326","2008-04-18",56.720001
"327","2008-04-21",56.009998
"328","2008-04-22",55.18
"329","2008-04-23",56.119999
"330","2008-04-24",55.580002
"331","2008-04-25",55.970001
"332","2008-04-28",57.16
"333","2008-04-29",57.439999
"334","2008-04-30",57.869999
"335","2008-05-01",58.740002
"336","2008-05-02",58.650002
"337","2008-05-05",58.220001
"338","2008-05-06",57.23
"339","2008-05-07",56.709999
"340","2008-05-08",56.950001
"341","2008-05-09",56.259998
"342","2008-05-12",57.150002
"343","2008-05-13",57.619999
"344","2008-05-14",57.43
"345","2008-05-15",57.580002
"346","2008-05-16",57.939999
"347","2008-05-19",58.439999
"348","2008-05-20",58.349998
"349","2008-05-21",59.040001
"350","2008-05-22",57.990002
"351","2008-05-23",57.91
"352","2008-05-27",58
"353","2008-05-28",57.939999
"354","2008-05-29",58.650002
"355","2008-05-30",59.02
"356","2008-06-02",58.130001
"357","2008-06-03",58.349998
"358","2008-06-04",58.299999
"359","2008-06-05",59.240002
"360","2008-06-06",57.919998
"361","2008-06-09",57.59
"362","2008-06-10",57.970001
"363","2008-06-11",56.889999
"364","2008-06-12",58.310001
"365","2008-06-13",58.709999
"366","2008-06-16",59.299999
"367","2008-06-17",58.950001
"368","2008-06-18",57.849998
"369","2008-06-19",58.48
"370","2008-06-20",57.549999
"371","2008-06-23",57.310001
"372","2008-06-24",55.799999
"373","2008-06-25",55.830002
"374","2008-06-26",54.610001
"375","2008-06-27",55.32
"376","2008-06-30",55.73
"377","2008-07-01",56.200001
"378","2008-07-02",56.580002
"379","2008-07-03",56.759998
"380","2008-07-07",57.07
"381","2008-07-08",58.68
"382","2008-07-09",57.720001
"383","2008-07-10",58.400002
"384","2008-07-11",57.150002
"385","2008-07-14",55.84
"386","2008-07-15",56.529999
"387","2008-07-16",56.48
"388","2008-07-17",57.060001
"389","2008-07-18",55.939999
"390","2008-07-21",56.130001
"391","2008-07-22",59.330002
"392","2008-07-23",58.779999
"393","2008-07-24",58.830002
"394","2008-07-25",58.799999
"395","2008-07-28",58.029999
"396","2008-07-29",58.150002
"397","2008-07-30",59.549999
"398","2008-07-31",60.52
"399","2008-08-01",60.200001
"400","2008-08-04",59.830002
"401","2008-08-05",60.119999
"402","2008-08-06",60.93
"403","2008-08-07",60.02
"404","2008-08-08",61
"405","2008-08-11",61.860001
"406","2008-08-12",61.470001
"407","2008-08-13",61.869999
"408","2008-08-14",61.619999
"409","2008-08-15",62.700001
"410","2008-08-18",61.549999
"411","2008-08-19",60.860001
"412","2008-08-20",59.939999
"413","2008-08-21",60.16
"414","2008-08-22",61.279999
"415","2008-08-25",60.009998
"416","2008-08-26",60.23
"417","2008-08-27",60.700001
"418","2008-08-28",61.389999
"419","2008-08-29",60.560001
"420","2008-09-02",60.349998
"421","2008-09-03",59.52
"422","2008-09-04",57.049999
"423","2008-09-05",56.380001
"424","2008-09-08",57.98
"425","2008-09-09",56.509998
"426","2008-09-10",56.560001
"427","2008-09-11",57.439999
"428","2008-09-12",58.52
"429","2008-09-15",56.939999
"430","2008-09-16",57.150002
"431","2008-09-17",54.720001
"432","2008-09-18",56.27
"433","2008-09-19",56.98
"434","2008-09-22",54.990002
"435","2008-09-23",54.43
"436","2008-09-24",54.290001
"437","2008-09-25",56.009998
"438","2008-09-26",56.619999
"439","2008-09-29",52.970001
"440","2008-09-30",55
"441","2008-10-01",53.169998
"442","2008-10-02",50.369999
"443","2008-10-03",50.57
"444","2008-10-06",48.639999
"445","2008-10-07",48.439999
"446","2008-10-08",46.970001
"447","2008-10-09",42.610001
"448","2008-10-10",41.009998
"449","2008-10-13",47.939999
"450","2008-10-14",44.650002
"451","2008-10-15",40.450001
"452","2008-10-16",42.330002
"453","2008-10-17",43.349998
"454","2008-10-20",44.150002
"455","2008-10-21",43.139999
"456","2008-10-22",41.029999
"457","2008-10-23",38.41
"458","2008-10-24",37.439999
"459","2008-10-27",35.299999
"460","2008-10-28",36.009998
"461","2008-10-29",36.82
"462","2008-10-30",39.799999
"463","2008-10-31",40.599998
"464","2008-11-03",40.66
"465","2008-11-04",42.84
"466","2008-11-05",40.169998
"467","2008-11-06",37.639999
"468","2008-11-07",37.73
"469","2008-11-10",37.200001
"470","2008-11-11",36.02
"471","2008-11-12",32.91
"472","2008-11-13",36.32
"473","2008-11-14",34.040001
"474","2008-11-17",32.540001
"475","2008-11-18",32.02
"476","2008-11-19",31.75
"477","2008-11-20",28.9
"478","2008-11-21",29.73
"479","2008-11-24",32.099998
"480","2008-11-25",34.68
"481","2008-11-26",34.630001
"482","2008-11-28",35.68
"483","2008-12-01",32.810001
"484","2008-12-02",33.450001
"485","2008-12-03",33.939999
"486","2008-12-04",32.509998
"487","2008-12-05",33.970001
"488","2008-12-08",34.580002
"489","2008-12-09",34.799999
"490","2008-12-10",34.18
"491","2008-12-11",33.32
"492","2008-12-12",30.459999
"493","2008-12-15",29.82
"494","2008-12-16",31.76
"495","2008-12-17",33.130001
"496","2008-12-18",32.540001
"497","2008-12-19",32.529999
"498","2008-12-22",32.389999
"499","2008-12-23",32.509998
"500","2008-12-24",32.93
"501","2008-12-26",32.82
"502","2008-12-29",32.75
"503","2008-12-30",33.540001
"504","2008-12-31",34.07
"505","2009-01-02",35.360001
"506","2009-01-05",35.48
"507","2009-01-06",35.299999
"508","2009-01-07",34.919998
"509","2009-01-08",33.959999
"510","2009-01-09",33.799999
"511","2009-01-12",34.150002
"512","2009-01-13",37.080002
"513","2009-01-14",36.450001
"514","2009-01-15",38.279999
"515","2009-01-16",38.900002
"516","2009-01-20",36.439999
"517","2009-01-21",36.23
"518","2009-01-22",35.91
"519","2009-01-23",34.689999
"520","2009-01-26",35.09
"521","2009-01-27",36.290001
"522","2009-01-28",37.369999
"523","2009-01-29",36.529999
"524","2009-01-30",35.93
"525","2009-02-02",35.849998
"526","2009-02-03",36.689999
"527","2009-02-04",37.080002
"528","2009-02-05",38.919998
"529","2009-02-06",40
"530","2009-02-09",39.509998
"531","2009-02-10",37.91
"532","2009-02-11",38.599998
"533","2009-02-12",39.009998
"534","2009-02-13",39.919998
"535","2009-02-17",38.549999
"536","2009-02-18",37.779999
"537","2009-02-19",37.939999
"538","2009-02-20",37.009998
"539","2009-02-23",36.419998
"540","2009-02-24",37.919998
"541","2009-02-25",36.93
"542","2009-02-26",36.099998
"543","2009-02-27",36.259998
"544","2009-03-02",34.900002
"545","2009-03-03",34.459999
"546","2009-03-04",36.060001
"547","2009-03-05",34.560001
"548","2009-03-06",34.16
"549","2009-03-09",32.849998
"550","2009-03-10",33.98
"551","2009-03-11",33.5
"552","2009-03-12",33.849998
"553","2009-03-13",34.689999
"554","2009-03-16",34.77
"555","2009-03-17",35.16
"556","2009-03-18",34.09
"557","2009-03-19",33.669998
"558","2009-03-20",33.310001
"559","2009-03-23",34.900002
"560","2009-03-24",34.560001
"561","2009-03-25",35.09
"562","2009-03-26",36.860001
"563","2009-03-27",36.599998
"564","2009-03-30",35.900002
"565","2009-03-31",35.669998
"566","2009-04-01",34.380001
"567","2009-04-02",35.849998
"568","2009-04-03",35.529999
"569","2009-04-06",36.279999
"570","2009-04-07",35.59
"571","2009-04-08",35.919998
"572","2009-04-09",37.139999
"573","2009-04-13",37.16
"574","2009-04-14",36.389999
"575","2009-04-15",36.400002
"576","2009-04-16",37.16
"577","2009-04-17",37.669998
"578","2009-04-20",36.549999
"579","2009-04-21",35.799999
"580","2009-04-22",35.189999
"581","2009-04-23",32.389999
"582","2009-04-24",33.150002
"583","2009-04-27",32.790001
"584","2009-04-28",33.77
"585","2009-04-29",33.950001
"586","2009-04-30",35.080002
"587","2009-05-01",36.549999
"588","2009-05-04",37
"589","2009-05-05",36.57
"590","2009-05-06",35.580002
"591","2009-05-07",36.540001
"592","2009-05-08",36.689999
"593","2009-05-11",36.43
"594","2009-05-12",36.950001
"595","2009-05-13",35.959999
"596","2009-05-14",35.639999
"597","2009-05-15",35.139999
"598","2009-05-18",35.470001
"599","2009-05-19",35.950001
"600","2009-05-20",35.889999
"601","2009-05-21",35.32
"602","2009-05-22",36.259998
"603","2009-05-26",38.009998
"604","2009-05-27",37.970001
"605","2009-05-28",38.389999
"606","2009-05-29",38.91
"607","2009-06-01",39.849998
"608","2009-06-02",40.080002
"609","2009-06-03",39.330002
"610","2009-06-04",39.34
"611","2009-06-05",39.990002
"612","2009-06-08",39.66
"613","2009-06-09",40.790001
"614","2009-06-10",41.700001
"615","2009-06-11",41.869999
"616","2009-06-12",41.790001
"617","2009-06-15",40.419998
"618","2009-06-16",40.200001
"619","2009-06-17",40.91
"620","2009-06-18",41.09
"621","2009-06-19",41.369999
"622","2009-06-22",39.84
"623","2009-06-23",39.279999
"624","2009-06-24",40.27
"625","2009-06-25",41.790001
"626","2009-06-26",41.91
"627","2009-06-29",41.82
"628","2009-06-30",40.77
"629","2009-07-01",40.389999
"630","2009-07-02",39
"631","2009-07-06",39.720001
"632","2009-07-07",38.68
"633","2009-07-08",38.060001
"634","2009-07-09",38.130001
"635","2009-07-10",38.380001
"636","2009-07-13",39.23
"637","2009-07-14",39.349998
"638","2009-07-15",39.98
"639","2009-07-16",40.720001
"640","2009-07-17",40.880001
"641","2009-07-20",41.650002
"642","2009-07-21",41.630001
"643","2009-07-22",41.82
"644","2009-07-23",43.93
"645","2009-07-24",44.389999
"646","2009-07-27",44.32
"647","2009-07-28",44.369999
"648","2009-07-29",45.389999
"649","2009-07-30",45.509998
"650","2009-07-31",45.279999
"651","2009-08-03",45.740002
"652","2009-08-04",45.299999
"653","2009-08-05",45.189999
"654","2009-08-06",44.68
"655","2009-08-07",45.209999
"656","2009-08-10",45.57
"657","2009-08-11",44.630001
"658","2009-08-12",45.869999
"659","2009-08-13",46.77
"660","2009-08-14",45.07
"661","2009-08-17",44.759998
"662","2009-08-18",44.91
"663","2009-08-19",44.959999
"664","2009-08-20",45.43
"665","2009-08-21",45.669998
"666","2009-08-24",45.34
"667","2009-08-25",45.779999
"668","2009-08-26",45.639999
"669","2009-08-27",45.5
"670","2009-08-28",45.450001
"671","2009-08-31",45.209999
"672","2009-09-01",44.73
"673","2009-09-02",43.279999
"674","2009-09-03",44.470001
"675","2009-09-04",44.700001
"676","2009-09-08",44.790001
"677","2009-09-09",45.84
"678","2009-09-10",46.549999
"679","2009-09-11",47.139999
"680","2009-09-14",47.59
"681","2009-09-15",45.459999
"682","2009-09-16",45.639999
"683","2009-09-17",45.689999
"684","2009-09-18",44.869999
"685","2009-09-21",45.889999
"686","2009-09-22",46.07
"687","2009-09-23",45.279999
"688","2009-09-24",44.759998
"689","2009-09-25",44
"690","2009-09-28",44.02
"691","2009-09-29",43.610001
"692","2009-09-30",43.669998
"693","2009-10-01",43.41
"694","2009-10-02",44.200001
"695","2009-10-05",44.57
"696","2009-10-06",45.259998
"697","2009-10-07",45.75
"698","2009-10-08",45.400002
"699","2009-10-09",45.5
"700","2009-10-12",45.200001
"701","2009-10-13",45.630001
"702","2009-10-14",47.040001
"703","2009-10-15",47.419998
"704","2009-10-16",47.400002
"705","2009-10-19",47.650002
"706","2009-10-20",47.240002
"707","2009-10-21",47.310001
"708","2009-10-22",47.049999
"709","2009-10-23",47.66
"710","2009-10-26",46.599998
"711","2009-10-27",45.700001
"712","2009-10-28",45.299999
"713","2009-10-29",45.900002
"714","2009-10-30",45
"715","2009-11-02",44.599998
"716","2009-11-03",44.25
"717","2009-11-04",44.060001
"718","2009-11-05",44.73
"719","2009-11-06",44.880001
"720","2009-11-09",45.389999
"721","2009-11-10",45.119999
"722","2009-11-11",44.75
"723","2009-11-12",44.470001
"724","2009-11-13",44.599998
"725","2009-11-16",45.5
"726","2009-11-17",46.139999
"727","2009-11-18",46.48
"728","2009-11-19",46.419998
"729","2009-11-20",46.560001
"730","2009-11-23",46.82
"731","2009-11-24",47.43
"732","2009-11-25",47.790001
"733","2009-11-27",47.48
"734","2009-11-30",47.23
"735","2009-12-01",47.889999
"736","2009-12-02",48.060001
"737","2009-12-03",47.82
"738","2009-12-04",48.380001
"739","2009-12-07",48.630001
"740","2009-12-08",48.009998
"741","2009-12-09",47.93
"742","2009-12-10",48.48
"743","2009-12-11",48.200001
"744","2009-12-14",49
"745","2009-12-15",49.009998
"746","2009-12-16",48.950001
"747","2009-12-17",48.529999
"748","2009-12-18",48.310001
"749","2009-12-21",48.549999
"750","2009-12-22",49.029999
"751","2009-12-23",48.959999
"752","2009-12-24",48.790001
"753","2009-12-28",48.549999
"754","2009-12-29",48.66
"755","2009-12-30",48.049999
"756","2009-12-31",47.689999
"757","2010-01-04",47.5
"758","2010-01-05",47.66
"759","2010-01-06",48.110001
"760","2010-01-07",48.110001
"761","2010-01-08",48.919998
"762","2010-01-11",49.5
"763","2010-01-12",48.68
"764","2010-01-13",48.700001
"765","2010-01-14",48.419998
"766","2010-01-15",47.75
"767","2010-01-19",48.970001
"768","2010-01-20",48.77
"769","2010-01-21",47.77
"770","2010-01-22",47.040001
"771","2010-01-25",47.099998
"772","2010-01-26",46.490002
"773","2010-01-27",46.459999
"774","2010-01-28",46.299999
"775","2010-01-29",46.150002
"776","2010-02-01",46.919998
"777","2010-02-02",47.599998
"778","2010-02-03",48.41
"779","2010-02-04",47.259998
"780","2010-02-05",47
"781","2010-02-08",46.790001
"782","2010-02-09",47.68
"783","2010-02-10",47.130001
"784","2010-02-11",47.310001
"785","2010-02-12",47.259998
"786","2010-02-16",48.209999
"787","2010-02-17",48.709999
"788","2010-02-18",49.32
"789","2010-02-19",49.220001
"790","2010-02-22",48.099998
"791","2010-02-23",49.669998
"792","2010-02-24",48.389999
"793","2010-02-25",49.279999
"794","2010-02-26",48.77
"795","2010-03-01",48.650002
"796","2010-03-02",49.419998
"797","2010-03-03",49.139999
"798","2010-03-04",48.619999
"799","2010-03-05",49.490002
"800","2010-03-08",49.93
"801","2010-03-09",50.23
"802","2010-03-10",50.41
"803","2010-03-11",50.84
"804","2010-03-12",50.16
"805","2010-03-15",49.939999
"806","2010-03-16",49.509998
"807","2010-03-17",49.970001
"808","2010-03-18",49.860001
"809","2010-03-19",49.880001
"810","2010-03-22",50.799999
"811","2010-03-23",50.849998
"812","2010-03-24",50.73
"813","2010-03-25",50.400002
"814","2010-03-26",50.009998
"815","2010-03-29",50.509998
"816","2010-03-30",51.66
"817","2010-03-31",51.439999
"818","2010-04-01",51.77
"819","2010-04-05",51.869999
"820","2010-04-06",51.700001
"821","2010-04-07",51.580002
"822","2010-04-08",51.43
"823","2010-04-09",52.279999
"824","2010-04-12",52.139999
"825","2010-04-13",52.310001
"826","2010-04-14",53.68
"827","2010-04-15",54.130001
"828","2010-04-16",53.259998
"829","2010-04-19",53.41
"830","2010-04-20",54.200001
"831","2010-04-21",53.560001
"832","2010-04-22",53.419998
"833","2010-04-23",53.700001
"834","2010-04-26",54.009998
"835","2010-04-27",53.68
"836","2010-04-28",55.93
"837","2010-04-29",55.939999
"838","2010-04-30",55.279999
"839","2010-05-03",55.48
"840","2010-05-04",54.490002
"841","2010-05-05",54.830002
"842","2010-05-06",53.330002
"843","2010-05-07",51.41
"844","2010-05-10",54.200001
"845","2010-05-11",53.75
"846","2010-05-12",54.849998
"847","2010-05-13",53.759998
"848","2010-05-14",52.509998
"849","2010-05-17",52.810001
"850","2010-05-18",52.389999
"851","2010-05-19",51.810001
"852","2010-05-20",49.830002
"853","2010-05-21",50.860001
"854","2010-05-24",50.970001
"855","2010-05-25",50.669998
"856","2010-05-26",50.919998
"857","2010-05-27",52.73
"858","2010-05-28",52.060001
"859","2010-06-01",50.939999
"860","2010-06-02",51.919998
"861","2010-06-03",52.119999
"862","2010-06-04",49.529999
"863","2010-06-07",49.720001
"864","2010-06-08",49.59
"865","2010-06-09",49.720001
"866","2010-06-10",51.720001
"867","2010-06-11",51.950001
"868","2010-06-14",52.16
"869","2010-06-15",53.48
"870","2010-06-16",53.43
"871","2010-06-17",53.439999
"872","2010-06-18",53.66
"873","2010-06-21",53.630001
"874","2010-06-22",52.41
"875","2010-06-23",52.349998
"876","2010-06-24",50.970001
"877","2010-06-25",50.900002
"878","2010-06-28",51.049999
"879","2010-06-29",49.75
"880","2010-06-30",49.049999
"881","2010-07-01",48.16
"882","2010-07-02",47.580002
"883","2010-07-06",48.970001
"884","2010-07-07",48.639999
"885","2010-07-08",48.880001
"886","2010-07-09",49.279999
"887","2010-07-12",48.220001
"888","2010-07-13",49.540001
"889","2010-07-14",49.740002
"890","2010-07-15",50.16
"891","2010-07-16",49.060001
"892","2010-07-19",49.07
"893","2010-07-20",49.450001
"894","2010-07-21",48.709999
"895","2010-07-22",50.380001
"896","2010-07-23",51.09
"897","2010-07-26",50.990002
"898","2010-07-27",46.169998
"899","2010-07-28",46
"900","2010-07-29",44.970001
"901","2010-07-30",44.860001
"902","2010-08-02",45.009998
"903","2010-08-03",44.549999
"904","2010-08-04",45.459999
"905","2010-08-05",44.990002
"906","2010-08-06",45.77
"907","2010-08-09",46
"908","2010-08-10",45.84
"909","2010-08-11",45.040001
"910","2010-08-12",44.5
"911","2010-08-13",44.299999
"912","2010-08-16",44.259998
"913","2010-08-17",45.52
"914","2010-08-18",45.169998
"915","2010-08-19",44.349998
"916","2010-08-20",44.200001
"917","2010-08-23",44.02
"918","2010-08-24",42.650002
"919","2010-08-25",43.34
"920","2010-08-26",42.880001
"921","2010-08-27",43.18
"922","2010-08-30",42.349998
"923","2010-08-31",42.119999
"924","2010-09-01",43.869999
"925","2010-09-02",44.209999
"926","2010-09-03",45.189999
"927","2010-09-07",44.650002
"928","2010-09-08",44.52
"929","2010-09-09",45.790001
"930","2010-09-10",45.880001
"931","2010-09-13",46.700001
"932","2010-09-14",46.880001
"933","2010-09-15",46.990002
"934","2010-09-16",47.029999
"935","2010-09-17",47.310001
"936","2010-09-20",47.59
"937","2010-09-21",47.919998
"938","2010-09-22",48.150002
"939","2010-09-23",47.82
"940","2010-09-24",47.900002
"941","2010-09-27",47.720001
"942","2010-09-28",48.18
"943","2010-09-29",47.849998
"944","2010-09-30",47.880001
"945","2010-10-01",47.82
"946","2010-10-04",47.380001
"947","2010-10-05",48.400002
"948","2010-10-06",47.919998
"949","2010-10-07",47.599998
"950","2010-10-08",47.459999
"951","2010-10-11",47.59
"952","2010-10-12",48.459999
