"","date","ATLO"
"173","2007-09-10",19.99
"174","2007-09-11",19.5
"175","2007-09-12",19.059999
"176","2007-09-13",20
"177","2007-09-14",20
"178","2007-09-17",20
"179","2007-09-18",20.5
"180","2007-09-19",20.5
"181","2007-09-20",20.5
"182","2007-09-21",20.5
"183","2007-09-24",20.450001
"184","2007-09-25",20.450001
"185","2007-09-26",20.01
"186","2007-09-27",20.370001
"187","2007-09-28",20.370001
"188","2007-10-01",21
"189","2007-10-02",21
"190","2007-10-03",21
"191","2007-10-04",21.219999
"192","2007-10-05",20.99
"193","2007-10-08",21
"194","2007-10-09",21
"195","2007-10-10",20.6
"196","2007-10-11",20.6
"197","2007-10-12",20.58
"198","2007-10-15",20.58
"199","2007-10-16",20.629999
"200","2007-10-17",20
"201","2007-10-18",20
"202","2007-10-19",20.280001
"203","2007-10-22",20.02
"204","2007-10-23",20
"205","2007-10-24",20.049999
"206","2007-10-25",20.049999
"207","2007-10-26",20.049999
"208","2007-10-29",20
"209","2007-10-30",19.73
"210","2007-10-31",20.66
"211","2007-11-01",20.66
"212","2007-11-02",19.99
"213","2007-11-05",20.4
"214","2007-11-06",20.4
"215","2007-11-07",20
"216","2007-11-08",20.08
"217","2007-11-09",20.16
"218","2007-11-12",21
"219","2007-11-13",21
"220","2007-11-14",20.809999
"221","2007-11-15",20.41
"222","2007-11-16",20
"223","2007-11-19",20
"224","2007-11-20",20
"225","2007-11-21",20.5
"226","2007-11-23",20
"227","2007-11-26",19.57
"228","2007-11-27",19.4
"229","2007-11-28",20.950001
"230","2007-11-29",19.68
"231","2007-11-30",19.5
"232","2007-12-03",19.48
"233","2007-12-04",20.92
"234","2007-12-05",20.030001
"235","2007-12-06",19.5
"236","2007-12-07",19.5
"237","2007-12-10",19.51
"238","2007-12-11",19.969999
"239","2007-12-12",19.57
"240","2007-12-13",19.889999
"241","2007-12-14",19.889999
"242","2007-12-17",19
"243","2007-12-18",18.98
"244","2007-12-19",19.35
"245","2007-12-20",18.35
"246","2007-12-21",18.5
"247","2007-12-24",18.5
"248","2007-12-26",19.75
"249","2007-12-27",19.75
"250","2007-12-28",19.200001
"251","2007-12-31",19.5
"252","2008-01-02",19.059999
"253","2008-01-03",19.059999
"254","2008-01-04",19
"255","2008-01-07",19
"256","2008-01-08",18.92
"257","2008-01-09",19
"258","2008-01-10",18.9
"259","2008-01-11",18.75
"260","2008-01-14",18.440001
"261","2008-01-15",19
"262","2008-01-16",19
"263","2008-01-17",18.82
"264","2008-01-18",18.76
"265","2008-01-22",18.98
"266","2008-01-23",18.75
"267","2008-01-24",18.889999
"268","2008-01-25",18.75
"269","2008-01-28",18.75
"270","2008-01-29",18.549999
"271","2008-01-30",18.5
"272","2008-01-31",18.5
"273","2008-02-01",18.5
"274","2008-02-04",18.5
"275","2008-02-05",18.85
"276","2008-02-06",18.5
"277","2008-02-07",18.5
"278","2008-02-08",18.5
"279","2008-02-11",19
"280","2008-02-12",20
"281","2008-02-13",20
"282","2008-02-14",19.110001
"283","2008-02-15",19.209999
"284","2008-02-19",20.25
"285","2008-02-20",20.25
"286","2008-02-21",19.290001
"287","2008-02-22",19.290001
"288","2008-02-25",20.1
"289","2008-02-26",20.950001
"290","2008-02-27",20.950001
"291","2008-02-28",20.950001
"292","2008-02-29",20.950001
"293","2008-03-03",20.950001
"294","2008-03-04",20
"295","2008-03-05",19.780001
"296","2008-03-06",19.5
"297","2008-03-07",19.040001
"298","2008-03-10",20
"299","2008-03-11",19.5
"300","2008-03-12",19.5
"301","2008-03-13",19.75
"302","2008-03-14",19.75
"303","2008-03-17",19.75
"304","2008-03-18",19.75
"305","2008-03-19",19.99
"306","2008-03-20",20
"307","2008-03-24",20
"308","2008-03-25",20
"309","2008-03-26",20
"310","2008-03-27",20.1
"311","2008-03-28",19.75
"312","2008-03-31",19.75
"313","2008-04-01",20
"314","2008-04-02",20.41
"315","2008-04-03",20
"316","2008-04-04",20
"317","2008-04-07",20
"318","2008-04-08",20
"319","2008-04-09",20.74
"320","2008-04-10",20.25
"321","2008-04-11",20.25
"322","2008-04-14",19.6
"323","2008-04-15",21.18
"324","2008-04-16",20.950001
"325","2008-04-17",19.559999
"326","2008-04-18",20.200001
"327","2008-04-21",20
"328","2008-04-22",20.5
"329","2008-04-23",20.5
"330","2008-04-24",20
"331","2008-04-25",20
"332","2008-04-28",20.75
"333","2008-04-29",20.75
"334","2008-04-30",20.75
"335","2008-05-01",20.549999
"336","2008-05-02",19.73
"337","2008-05-05",20.059999
"338","2008-05-06",20.24
"339","2008-05-07",20.24
"340","2008-05-08",20
"341","2008-05-09",20
"342","2008-05-12",19.5
"343","2008-05-13",19.5
"344","2008-05-14",19.5
"345","2008-05-15",19.120001
"346","2008-05-16",19.5
"347","2008-05-19",19.4
"348","2008-05-20",19.690001
"349","2008-05-21",19.5
"350","2008-05-22",19.5
"351","2008-05-23",19.5
"352","2008-05-27",19.5
"353","2008-05-28",19.5
"354","2008-05-29",20.27
"355","2008-05-30",22
"356","2008-06-02",21.049999
"357","2008-06-03",20.5
"358","2008-06-04",21
"359","2008-06-05",21
"360","2008-06-06",20.25
"361","2008-06-09",20.92
"362","2008-06-10",20.42
"363","2008-06-11",20.42
"364","2008-06-12",21.219999
"365","2008-06-13",21.25
"366","2008-06-16",21.889999
"367","2008-06-17",21.75
"368","2008-06-18",21.709999
"369","2008-06-19",22.24
"370","2008-06-20",21.969999
"371","2008-06-23",22.030001
"372","2008-06-24",22.17
"373","2008-06-25",21
"374","2008-06-26",20.889999
"375","2008-06-27",20.620001
"376","2008-06-30",16.73
"377","2008-07-01",16.879999
"378","2008-07-02",16.51
"379","2008-07-03",16.799999
"380","2008-07-07",15.8
"381","2008-07-08",17.870001
"382","2008-07-09",16.879999
"383","2008-07-10",15.78
"384","2008-07-11",16.700001
"385","2008-07-14",17.040001
"386","2008-07-15",16.280001
"387","2008-07-16",18.98
"388","2008-07-17",18.620001
"389","2008-07-18",19.190001
"390","2008-07-21",17.969999
"391","2008-07-22",20.08
"392","2008-07-23",23.129999
"393","2008-07-24",23.870001
"394","2008-07-25",25.469999
"395","2008-07-28",23.23
"396","2008-07-29",25.35
"397","2008-07-30",22.690001
"398","2008-07-31",23.120001
"399","2008-08-01",23.17
"400","2008-08-04",19.49
"401","2008-08-05",21.42
"402","2008-08-06",22.200001
"403","2008-08-07",21.129999
"404","2008-08-08",20.76
"405","2008-08-11",21.91
"406","2008-08-12",23.9
"407","2008-08-13",24.84
"408","2008-08-14",25.629999
"409","2008-08-15",24.879999
"410","2008-08-18",25.02
"411","2008-08-19",24.5
"412","2008-08-20",24.49
"413","2008-08-21",24.49
"414","2008-08-22",24.5
"415","2008-08-25",22.75
"416","2008-08-26",23.5
"417","2008-08-27",22.969999
"418","2008-08-28",24.25
"419","2008-08-29",22.959999
"420","2008-09-02",21.48
"421","2008-09-03",22.07
"422","2008-09-04",21.360001
"423","2008-09-05",22.530001
"424","2008-09-08",23.290001
"425","2008-09-09",23.27
"426","2008-09-10",24.74
"427","2008-09-11",24.719999
"428","2008-09-12",22.440001
"429","2008-09-15",21.959999
"430","2008-09-16",23.24
"431","2008-09-17",24.790001
"432","2008-09-18",42.110001
"433","2008-09-19",27.700001
"434","2008-09-22",27.950001
"435","2008-09-23",26.9
"436","2008-09-24",26.709999
"437","2008-09-25",27.469999
"438","2008-09-26",28
"439","2008-09-29",25.379999
"440","2008-09-30",25.950001
"441","2008-10-01",24.92
"442","2008-10-02",25
"443","2008-10-03",25.52
"444","2008-10-06",25.9
"445","2008-10-07",23.85
"446","2008-10-08",23.59
"447","2008-10-09",21
"448","2008-10-10",23.889999
"449","2008-10-13",26.25
"450","2008-10-14",21.75
"451","2008-10-15",20.58
"452","2008-10-16",22.809999
"453","2008-10-17",24.01
"454","2008-10-20",26.02
"455","2008-10-21",26.82
"456","2008-10-22",25.74
"457","2008-10-23",23.33
"458","2008-10-24",21.610001
"459","2008-10-27",21.1
"460","2008-10-28",22.030001
"461","2008-10-29",23.450001
"462","2008-10-30",23.030001
"463","2008-10-31",25
"464","2008-11-03",24.700001
"465","2008-11-04",25
"466","2008-11-05",24.700001
"467","2008-11-06",24.59
"468","2008-11-07",23.059999
"469","2008-11-10",22.26
"470","2008-11-11",25.049999
"471","2008-11-12",23.299999
"472","2008-11-13",25.280001
"473","2008-11-14",23.200001
"474","2008-11-17",24.469999
"475","2008-11-18",23.49
"476","2008-11-19",22.120001
"477","2008-11-20",21
"478","2008-11-21",23.959999
"479","2008-11-24",24.5
"480","2008-11-25",22.42
"481","2008-11-26",24.99
"482","2008-11-28",24.709999
"483","2008-12-01",21.719999
"484","2008-12-02",24.32
"485","2008-12-03",23.99
"486","2008-12-04",22.040001
"487","2008-12-05",22.629999
"488","2008-12-08",24.68
"489","2008-12-09",23.139999
"490","2008-12-10",24.780001
"491","2008-12-11",23.719999
"492","2008-12-12",24.040001
"493","2008-12-15",22.530001
"494","2008-12-16",25.6
"495","2008-12-17",25.559999
"496","2008-12-18",25.83
"497","2008-12-19",25.24
"498","2008-12-22",24.209999
"499","2008-12-23",24.93
"500","2008-12-24",24.950001
"501","2008-12-26",25.57
"502","2008-12-29",25.01
"503","2008-12-30",25.9
"504","2008-12-31",26.540001
"505","2009-01-02",26.99
"506","2009-01-05",27.41
"507","2009-01-06",26.809999
"508","2009-01-07",26.51
"509","2009-01-08",27.139999
"510","2009-01-09",26.74
"511","2009-01-12",26.5
"512","2009-01-13",28.57
"513","2009-01-14",26.889999
"514","2009-01-15",27.780001
"515","2009-01-16",27.209999
"516","2009-01-20",23.379999
"517","2009-01-21",26.110001
"518","2009-01-22",23.969999
"519","2009-01-23",23.66
"520","2009-01-26",25.17
"521","2009-01-27",25.17
"522","2009-01-28",24.959999
"523","2009-01-29",23.93
"524","2009-01-30",22.879999
"525","2009-02-02",25.219999
"526","2009-02-03",24.74
"527","2009-02-04",24.469999
"528","2009-02-05",25.16
"529","2009-02-06",26.48
"530","2009-02-09",26.299999
"531","2009-02-10",23.65
"532","2009-02-11",23.870001
"533","2009-02-12",23.700001
"534","2009-02-13",23.620001
"535","2009-02-17",17.790001
"536","2009-02-18",15.65
"537","2009-02-19",16.030001
"538","2009-02-20",16.5
"539","2009-02-23",15.12
"540","2009-02-24",17.34
"541","2009-02-25",17.700001
"542","2009-02-26",16.780001
"543","2009-02-27",16.040001
"544","2009-03-02",16.129999
"545","2009-03-03",15.91
"546","2009-03-04",16.99
"547","2009-03-05",15.24
"548","2009-03-06",15.71
"549","2009-03-09",14.92
"550","2009-03-10",16.129999
"551","2009-03-11",15.07
"552","2009-03-12",17.08
"553","2009-03-13",17.030001
"554","2009-03-16",17.709999
"555","2009-03-17",18.219999
"556","2009-03-18",17.200001
"557","2009-03-19",17.35
"558","2009-03-20",17.68
"559","2009-03-23",18.290001
"560","2009-03-24",17.67
"561","2009-03-25",17.57
"562","2009-03-26",18.25
"563","2009-03-27",17.110001
"564","2009-03-30",17.139999
"565","2009-03-31",17.09
"566","2009-04-01",18.17
"567","2009-04-02",19.870001
"568","2009-04-03",20.43
"569","2009-04-06",19.1
"570","2009-04-07",17.889999
"571","2009-04-08",19.1
"572","2009-04-09",20.49
"573","2009-04-13",20.1
"574","2009-04-14",18.73
"575","2009-04-15",19.98
"576","2009-04-16",20.389999
"577","2009-04-17",20.4
"578","2009-04-20",19.719999
"579","2009-04-21",21
"580","2009-04-22",20.99
"581","2009-04-23",19.92
"582","2009-04-24",21.299999
"583","2009-04-27",19.879999
"584","2009-04-28",20.120001
"585","2009-04-29",21.74
"586","2009-04-30",21.68
"587","2009-05-01",20.059999
"588","2009-05-04",20.049999
"589","2009-05-05",19.08
"590","2009-05-06",18.27
"591","2009-05-07",16.74
"592","2009-05-08",18.99
"593","2009-05-11",17.540001
"594","2009-05-12",18.4
"595","2009-05-13",16.690001
"596","2009-05-14",17.91
"597","2009-05-15",17.629999
"598","2009-05-18",18.02
"599","2009-05-19",17.57
"600","2009-05-20",19.120001
"601","2009-05-21",18.5
"602","2009-05-22",18.98
"603","2009-05-26",20.16
"604","2009-05-27",19.889999
"605","2009-05-28",19.77
"606","2009-05-29",20.469999
"607","2009-06-01",22.02
"608","2009-06-02",21.959999
"609","2009-06-03",21.92
"610","2009-06-04",22.35
"611","2009-06-05",22.08
"612","2009-06-08",21.68
"613","2009-06-09",21.92
"614","2009-06-10",21.41
"615","2009-06-11",21.59
"616","2009-06-12",21.92
"617","2009-06-15",21.23
"618","2009-06-16",20.75
"619","2009-06-17",22.860001
"620","2009-06-18",23.030001
"621","2009-06-19",23
"622","2009-06-22",21.91
"623","2009-06-23",22.290001
"624","2009-06-24",21.620001
"625","2009-06-25",22.26
"626","2009-06-26",27
"627","2009-06-29",24.889999
"628","2009-06-30",24.41
"629","2009-07-01",25.01
"630","2009-07-02",23.959999
"631","2009-07-06",24.200001
"632","2009-07-07",23.360001
"633","2009-07-08",23.360001
"634","2009-07-09",22.49
"635","2009-07-10",22.52
"636","2009-07-13",22.540001
"637","2009-07-14",22.58
"638","2009-07-15",24.530001
"639","2009-07-16",25.940001
"640","2009-07-17",25.43
"641","2009-07-20",24.67
"642","2009-07-21",23.700001
"643","2009-07-22",24.459999
"644","2009-07-23",24.950001
"645","2009-07-24",25.99
"646","2009-07-27",25.809999
"647","2009-07-28",25.83
"648","2009-07-29",25.77
"649","2009-07-30",26.299999
"650","2009-07-31",26.120001
"651","2009-08-03",25.530001
"652","2009-08-04",26.16
"653","2009-08-05",24.709999
"654","2009-08-06",24.790001
"655","2009-08-07",26.83
"656","2009-08-10",25.66
"657","2009-08-11",24.889999
"658","2009-08-12",25.629999
"659","2009-08-13",25.940001
"660","2009-08-14",23.629999
"661","2009-08-17",24.280001
"662","2009-08-18",26.299999
"663","2009-08-19",25.08
"664","2009-08-20",26.18
"665","2009-08-21",25.27
"666","2009-08-24",24.84
"667","2009-08-25",24.99
"668","2009-08-26",26.08
"669","2009-08-27",26.26
"670","2009-08-28",24.790001
"671","2009-08-31",24.27
"672","2009-09-01",23.690001
"673","2009-09-02",23.68
"674","2009-09-03",24.25
"675","2009-09-04",23.690001
"676","2009-09-08",23.959999
"677","2009-09-09",24.280001
"678","2009-09-10",23.85
"679","2009-09-11",23.16
"680","2009-09-14",23.450001
"681","2009-09-15",23.610001
"682","2009-09-16",24.27
"683","2009-09-17",24.620001
"684","2009-09-18",24.99
"685","2009-09-21",25.059999
"686","2009-09-22",25.110001
"687","2009-09-23",24.6
"688","2009-09-24",24.16
"689","2009-09-25",25.07
"690","2009-09-28",25.35
"691","2009-09-29",24.27
"692","2009-09-30",24.110001
"693","2009-10-01",23.709999
"694","2009-10-02",24.059999
"695","2009-10-05",23.129999
"696","2009-10-06",23.74
"697","2009-10-07",23.52
"698","2009-10-08",23.43
"699","2009-10-09",23.959999
"700","2009-10-12",23.52
"701","2009-10-13",24.559999
"702","2009-10-14",24.6
"703","2009-10-15",24
"704","2009-10-16",23.059999
"705","2009-10-19",23.1
"706","2009-10-20",22.68
"707","2009-10-21",22.18
"708","2009-10-22",23.1
"709","2009-10-23",22.15
"710","2009-10-26",22
"711","2009-10-27",22.25
"712","2009-10-28",22.309999
"713","2009-10-29",22.07
"714","2009-10-30",21
"715","2009-11-02",21.99
"716","2009-11-03",21.620001
"717","2009-11-04",19.959999
"718","2009-11-05",20.73
"719","2009-11-06",20.16
"720","2009-11-09",20.82
"721","2009-11-10",20.18
"722","2009-11-11",20.34
"723","2009-11-12",19.09
"724","2009-11-13",19.1
"725","2009-11-16",19.379999
"726","2009-11-17",19.26
"727","2009-11-18",19.25
"728","2009-11-19",19.25
"729","2009-11-20",19.280001
"730","2009-11-23",20.360001
"731","2009-11-24",20.139999
"732","2009-11-25",19.700001
"733","2009-11-27",18.9
"734","2009-11-30",19.33
"735","2009-12-01",21.370001
"736","2009-12-02",21.299999
"737","2009-12-03",19.77
"738","2009-12-04",19.879999
"739","2009-12-07",19.719999
"740","2009-12-08",19.32
"741","2009-12-09",19.85
"742","2009-12-10",19.719999
"743","2009-12-11",20.360001
"744","2009-12-14",20.780001
"745","2009-12-15",19.99
"746","2009-12-16",20.629999
"747","2009-12-17",20.59
"748","2009-12-18",21.98
"749","2009-12-21",21.27
"750","2009-12-22",20.77
"751","2009-12-23",20.879999
"752","2009-12-24",21.139999
"753","2009-12-28",21.77
"754","2009-12-29",21.49
"755","2009-12-30",21.209999
"756","2009-12-31",21.110001
"757","2010-01-04",21.129999
"758","2010-01-05",20.610001
"759","2010-01-06",19.48
"760","2010-01-07",19.27
"761","2010-01-08",19.629999
"762","2010-01-11",19.68
"763","2010-01-12",19.17
"764","2010-01-13",19.82
"765","2010-01-14",19.33
"766","2010-01-15",19.27
"767","2010-01-19",19.42
"768","2010-01-20",19.1
"769","2010-01-21",18.389999
"770","2010-01-22",18.139999
"771","2010-01-25",18
"772","2010-01-26",18
"773","2010-01-27",18.41
"774","2010-01-28",18.059999
"775","2010-01-29",18.5
"776","2010-02-01",18.129999
"777","2010-02-02",17.860001
"778","2010-02-03",17.76
"779","2010-02-04",17.25
"780","2010-02-05",17.48
"781","2010-02-08",17.049999
"782","2010-02-09",17.540001
"783","2010-02-10",17.83
"784","2010-02-11",17.709999
"785","2010-02-12",18.09
"786","2010-02-16",18.459999
"787","2010-02-17",18.58
"788","2010-02-18",18.85
"789","2010-02-19",18.860001
"790","2010-02-22",18.969999
"791","2010-02-23",18.65
"792","2010-02-24",18.790001
"793","2010-02-25",18.83
"794","2010-02-26",18.51
"795","2010-03-01",18.559999
"796","2010-03-02",18.85
"797","2010-03-03",18.879999
"798","2010-03-04",18.9
"799","2010-03-05",19.75
"800","2010-03-08",19.74
"801","2010-03-09",20
"802","2010-03-10",20.059999
"803","2010-03-11",20.26
"804","2010-03-12",19.98
"805","2010-03-15",20.139999
"806","2010-03-16",20.610001
"807","2010-03-17",20.43
"808","2010-03-18",20.32
"809","2010-03-19",20.91
"810","2010-03-22",21.25
"811","2010-03-23",20.85
"812","2010-03-24",20.379999
"813","2010-03-25",21
"814","2010-03-26",20
"815","2010-03-29",19.91
"816","2010-03-30",20.59
"817","2010-03-31",20.049999
"818","2010-04-01",19.68
"819","2010-04-05",19.889999
"820","2010-04-06",19.620001
"821","2010-04-07",19.09
"822","2010-04-08",18.959999
"823","2010-04-09",18.469999
"824","2010-04-12",19.530001
"825","2010-04-13",18.51
"826","2010-04-14",19.15
"827","2010-04-15",19.01
"828","2010-04-16",19.049999
"829","2010-04-19",18.52
"830","2010-04-20",18.940001
"831","2010-04-21",18.98
"832","2010-04-22",20.059999
"833","2010-04-23",20.290001
"834","2010-04-26",19.68
"835","2010-04-27",18.68
"836","2010-04-28",18.9
"837","2010-04-29",19.540001
"838","2010-04-30",19.129999
"839","2010-05-03",19.52
"840","2010-05-04",18.74
"841","2010-05-05",18.59
"842","2010-05-06",18.1
"843","2010-05-07",17.99
"844","2010-05-10",18.92
"845","2010-05-11",19.9
"846","2010-05-12",20.389999
"847","2010-05-13",20.57
"848","2010-05-14",19.120001
"849","2010-05-17",19.41
"850","2010-05-18",19
"851","2010-05-19",19.34
"852","2010-05-20",19
"853","2010-05-21",18.809999
"854","2010-05-24",19.280001
"855","2010-05-25",18.719999
"856","2010-05-26",18.77
"857","2010-05-27",19.120001
"858","2010-05-28",18.66
"859","2010-06-01",18.190001
"860","2010-06-02",19.09
"861","2010-06-03",19.1
"862","2010-06-04",18.030001
"863","2010-06-07",17.639999
"864","2010-06-08",17.559999
"865","2010-06-09",17.74
"866","2010-06-10",18.549999
"867","2010-06-11",18.5
"868","2010-06-14",18.48
"869","2010-06-15",19.07
"870","2010-06-16",18.549999
"871","2010-06-17",18.82
"872","2010-06-18",19.290001
"873","2010-06-21",19.25
"874","2010-06-22",19.57
"875","2010-06-23",19.98
"876","2010-06-24",19.91
"877","2010-06-25",20.209999
"878","2010-06-28",20.25
"879","2010-06-29",19.07
"880","2010-06-30",19.540001
"881","2010-07-01",18.9
"882","2010-07-02",19.370001
"883","2010-07-06",18.75
"884","2010-07-07",19.84
"885","2010-07-08",19.99
"886","2010-07-09",19.719999
"887","2010-07-12",19.58
"888","2010-07-13",20.23
"889","2010-07-14",20.23
"890","2010-07-15",19.9
"891","2010-07-16",18.200001
"892","2010-07-19",18.51
"893","2010-07-20",19.6
"894","2010-07-21",18.5
"895","2010-07-22",18.84
"896","2010-07-23",19.68
"897","2010-07-26",20
"898","2010-07-27",19.42
"899","2010-07-28",18.950001
"900","2010-07-29",19.17
"901","2010-07-30",19.35
"902","2010-08-02",19.34
"903","2010-08-03",19.549999
"904","2010-08-04",19.75
"905","2010-08-05",19.530001
"906","2010-08-06",19.25
"907","2010-08-09",19.4
"908","2010-08-10",19.33
"909","2010-08-11",19.200001
"910","2010-08-12",18.09
"911","2010-08-13",18
"912","2010-08-16",18.549999
"913","2010-08-17",18.66
"914","2010-08-18",18.450001
"915","2010-08-19",17.57
"916","2010-08-20",17.43
"917","2010-08-23",16.74
"918","2010-08-24",16.65
"919","2010-08-25",17.18
"920","2010-08-26",16.91
"921","2010-08-27",17.530001
"922","2010-08-30",17.09
"923","2010-08-31",17.09
"924","2010-09-01",17.540001
"925","2010-09-02",17.58
"926","2010-09-03",18.389999
"927","2010-09-07",18.049999
"928","2010-09-08",17.790001
"929","2010-09-09",17.610001
"930","2010-09-10",17.389999
"931","2010-09-13",18.34
"932","2010-09-14",18.23
"933","2010-09-15",18.379999
"934","2010-09-16",18.129999
"935","2010-09-17",18.07
"936","2010-09-20",19.629999
"937","2010-09-21",19.370001
"938","2010-09-22",19.030001
"939","2010-09-23",18.200001
"940","2010-09-24",19.4
"941","2010-09-27",19.040001
"942","2010-09-28",19.190001
"943","2010-09-29",19.57
"944","2010-09-30",19.940001
"945","2010-10-01",19.59
"946","2010-10-04",19.200001
"947","2010-10-05",19.91
"948","2010-10-06",19.68
"949","2010-10-07",19.99
"950","2010-10-08",19.99
"951","2010-10-11",19.41
"952","2010-10-12",19.5
"953","2010-10-13",19.6
"954","2010-10-14",19.549999
"955","2010-10-15",19.74
"956","2010-10-18",19.75
"957","2010-10-19",19.709999
"958","2010-10-20",19.940001
"959","2010-10-21",19.66
"960","2010-10-22",19.75
"961","2010-10-25",19.75
"962","2010-10-26",19.73
"963","2010-10-27",19.610001
"964","2010-10-28",19.389999
"965","2010-10-29",19.41
"966","2010-11-01",19
"967","2010-11-02",19.639999
"968","2010-11-03",19.790001
"969","2010-11-04",20.15
"970","2010-11-05",20.77
"971","2010-11-08",20.290001
"972","2010-11-09",20.09
"973","2010-11-10",20.5
"974","2010-11-11",20.190001
"975","2010-11-12",20.110001
"976","2010-11-15",20.5
"977","2010-11-16",20.17
"978","2010-11-17",19.690001
"979","2010-11-18",19.940001
"980","2010-11-19",20.209999
"981","2010-11-22",19.91
"982","2010-11-23",19.360001
"983","2010-11-24",19.75
"984","2010-11-26",19.459999
"985","2010-11-29",19.629999
