"","date","DKS"
"124","2007-06-29",29.084999
"125","2007-07-02",29.15
"126","2007-07-03",29.18
"127","2007-07-05",29.33
"128","2007-07-06",29.535
"129","2007-07-09",29.41
"130","2007-07-10",28.545
"131","2007-07-11",29.025
"132","2007-07-12",29.290001
"133","2007-07-13",29.344999
"134","2007-07-16",29
"135","2007-07-17",28.52
"136","2007-07-18",28.35
"137","2007-07-19",28.5
"138","2007-07-20",28.5
"139","2007-07-23",28.315001
"140","2007-07-24",28.309999
"141","2007-07-25",28.200001
"142","2007-07-26",27.469999
"143","2007-07-27",27.405001
"144","2007-07-30",27.889999
"145","2007-07-31",28.115
"146","2007-08-01",28.709999
"147","2007-08-02",29.145
"148","2007-08-03",28.725
"149","2007-08-06",29.235001
"150","2007-08-07",29.695
"151","2007-08-08",30.02
"152","2007-08-09",30.25
"153","2007-08-10",28.92
"154","2007-08-13",29.075001
"155","2007-08-14",27.469999
"156","2007-08-15",26.575001
"157","2007-08-16",26.360001
"158","2007-08-17",27.205
"159","2007-08-20",27.790001
"160","2007-08-21",30.215
"161","2007-08-22",30.655001
"162","2007-08-23",30.469999
"163","2007-08-24",31.375
"164","2007-08-27",31.379999
"165","2007-08-28",31.15
"166","2007-08-29",32.150002
"167","2007-08-30",32.060001
"168","2007-08-31",32.450001
"169","2007-09-04",32.884998
"170","2007-09-05",32.455002
"171","2007-09-06",33.634998
"172","2007-09-07",32.630001
"173","2007-09-10",33.150002
"174","2007-09-11",33.400002
"175","2007-09-12",33.869999
"176","2007-09-13",33.91
"177","2007-09-14",34.415001
"178","2007-09-17",34.549999
"179","2007-09-18",35.654999
"180","2007-09-19",35.84
"181","2007-09-20",34.424999
"182","2007-09-21",34.634998
"183","2007-09-24",34.744999
"184","2007-09-25",34.369999
"185","2007-09-26",33.57
"186","2007-09-27",33.744999
"187","2007-09-28",33.575001
"188","2007-10-01",34.259998
"189","2007-10-02",34.564999
"190","2007-10-03",34.154999
"191","2007-10-04",33.705002
"192","2007-10-05",34.130001
"193","2007-10-08",33.645
"194","2007-10-09",33.384998
"195","2007-10-10",33.445
"196","2007-10-11",33.790001
"197","2007-10-12",33.970001
"198","2007-10-15",33.349998
"199","2007-10-16",32.535
"200","2007-10-17",31.549999
"201","2007-10-18",31.445
"202","2007-10-19",31.795
"203","2007-10-22",32.349998
"204","2007-10-23",32.73
"205","2007-10-24",32.200001
"206","2007-10-25",32.25
"207","2007-10-26",32.450001
"208","2007-10-29",33.130001
"209","2007-10-30",32.799999
"210","2007-10-31",33.369999
"211","2007-11-01",31.18
"212","2007-11-02",30.32
"213","2007-11-05",29.440001
"214","2007-11-06",30.040001
"215","2007-11-07",29.870001
"216","2007-11-08",28.07
"217","2007-11-09",27.469999
"218","2007-11-12",27.93
"219","2007-11-13",29.33
"220","2007-11-14",29.969999
"221","2007-11-15",28.76
"222","2007-11-16",28.959999
"223","2007-11-19",29.01
"224","2007-11-20",30.540001
"225","2007-11-21",30.9
"226","2007-11-23",32.009998
"227","2007-11-26",30.02
"228","2007-11-27",30.68
"229","2007-11-28",32.09
"230","2007-11-29",31.290001
"231","2007-11-30",31.26
"232","2007-12-03",31.68
"233","2007-12-04",31.01
"234","2007-12-05",31.42
"235","2007-12-06",31.969999
"236","2007-12-07",31.84
"237","2007-12-10",31.940001
"238","2007-12-11",30.940001
"239","2007-12-12",30.58
"240","2007-12-13",31.17
"241","2007-12-14",30.139999
"242","2007-12-17",29.379999
"243","2007-12-18",29.76
"244","2007-12-19",28.639999
"245","2007-12-20",28.73
"246","2007-12-21",28.5
"247","2007-12-24",29
"248","2007-12-26",28.57
"249","2007-12-27",27.73
"250","2007-12-28",27.67
"251","2007-12-31",27.76
"252","2008-01-02",28.440001
"253","2008-01-03",28.780001
"254","2008-01-04",27.049999
"255","2008-01-07",27.719999
"256","2008-01-08",28.209999
"257","2008-01-09",27.49
"258","2008-01-10",27.709999
"259","2008-01-11",26.110001
"260","2008-01-14",25.74
"261","2008-01-15",26.290001
"262","2008-01-16",28.02
"263","2008-01-17",26.549999
"264","2008-01-18",26.18
"265","2008-01-22",28.17
"266","2008-01-23",31.43
"267","2008-01-24",30.889999
"268","2008-01-25",30.040001
"269","2008-01-28",30.709999
"270","2008-01-29",31.26
"271","2008-01-30",31.879999
"272","2008-01-31",32.509998
"273","2008-02-01",32.93
"274","2008-02-04",31.790001
"275","2008-02-05",30.450001
"276","2008-02-06",31.4
"277","2008-02-07",32.5
"278","2008-02-08",32.630001
"279","2008-02-11",33.400002
"280","2008-02-12",32.400002
"281","2008-02-13",32.18
"282","2008-02-14",30.469999
"283","2008-02-15",30.33
"284","2008-02-19",29.93
"285","2008-02-20",30.549999
"286","2008-02-21",29.5
"287","2008-02-22",29.49
"288","2008-02-25",28.950001
"289","2008-02-26",29.84
"290","2008-02-27",29.48
"291","2008-02-28",29.27
"292","2008-02-29",27.58
"293","2008-03-03",27.799999
"294","2008-03-04",27.190001
"295","2008-03-05",27.799999
"296","2008-03-06",27.09
"297","2008-03-07",26.59
"298","2008-03-10",25.690001
"299","2008-03-11",25.360001
"300","2008-03-12",25.049999
"301","2008-03-13",26.01
"302","2008-03-14",27.18
"303","2008-03-17",26.809999
"304","2008-03-18",27.32
"305","2008-03-19",26.809999
"306","2008-03-20",27.860001
"307","2008-03-24",28.82
"308","2008-03-25",28.809999
"309","2008-03-26",27.870001
"310","2008-03-27",26.860001
"311","2008-03-28",26.18
"312","2008-03-31",26.780001
"313","2008-04-01",27.940001
"314","2008-04-02",27.15
"315","2008-04-03",26.4
"316","2008-04-04",26.24
"317","2008-04-07",26.1
"318","2008-04-08",25.4
"319","2008-04-09",24.639999
"320","2008-04-10",25.790001
"321","2008-04-11",25.07
"322","2008-04-14",25.09
"323","2008-04-15",25.129999
"324","2008-04-16",25.33
"325","2008-04-17",25.01
"326","2008-04-18",25.82
"327","2008-04-21",26.530001
"328","2008-04-22",25.799999
"329","2008-04-23",26.190001
"330","2008-04-24",27.280001
"331","2008-04-25",28.08
"332","2008-04-28",28.120001
"333","2008-04-29",27.91
"334","2008-04-30",28.6
"335","2008-05-01",29.469999
"336","2008-05-02",29.58
"337","2008-05-05",29.52
"338","2008-05-06",29.209999
"339","2008-05-07",28.73
"340","2008-05-08",28.709999
"341","2008-05-09",27.940001
"342","2008-05-12",28.860001
"343","2008-05-13",28.68
"344","2008-05-14",29.030001
"345","2008-05-15",29.48
"346","2008-05-16",29.120001
"347","2008-05-19",27.719999
"348","2008-05-20",26.959999
"349","2008-05-21",26.540001
"350","2008-05-22",22.25
"351","2008-05-23",22.49
"352","2008-05-27",22.32
"353","2008-05-28",22.299999
"354","2008-05-29",23.15
"355","2008-05-30",23.15
"356","2008-06-02",22.68
"357","2008-06-03",22.799999
"358","2008-06-04",22.51
"359","2008-06-05",23.58
"360","2008-06-06",22.57
"361","2008-06-09",22.32
"362","2008-06-10",22.700001
"363","2008-06-11",21.690001
"364","2008-06-12",21.73
"365","2008-06-13",22.450001
"366","2008-06-16",22.530001
"367","2008-06-17",21.879999
"368","2008-06-18",21.42
"369","2008-06-19",21.530001
"370","2008-06-20",20.91
"371","2008-06-23",19.65
"372","2008-06-24",19.110001
"373","2008-06-25",19.34
"374","2008-06-26",18.370001
"375","2008-06-27",18.049999
"376","2008-06-30",17.74
"377","2008-07-01",17.99
"378","2008-07-02",16.540001
"379","2008-07-03",17.059999
"380","2008-07-07",16.68
"381","2008-07-08",17.9
"382","2008-07-09",17.75
"383","2008-07-10",16.73
"384","2008-07-11",16.24
"385","2008-07-14",15.65
"386","2008-07-15",16.030001
"387","2008-07-16",16.549999
"388","2008-07-17",18.01
"389","2008-07-18",17.73
"390","2008-07-21",17.52
"391","2008-07-22",17.27
"392","2008-07-23",18.709999
"393","2008-07-24",17.969999
"394","2008-07-25",17.57
"395","2008-07-28",17.49
"396","2008-07-29",18.51
"397","2008-07-30",17.98
"398","2008-07-31",17.549999
"399","2008-08-01",17.49
"400","2008-08-04",17.950001
"401","2008-08-05",19.459999
"402","2008-08-06",18.809999
"403","2008-08-07",18.25
"404","2008-08-08",19.15
"405","2008-08-11",18.93
"406","2008-08-12",18.74
"407","2008-08-13",18.360001
"408","2008-08-14",18.629999
"409","2008-08-15",18.809999
"410","2008-08-18",18.620001
"411","2008-08-19",18.280001
"412","2008-08-20",18.290001
"413","2008-08-21",20.92
"414","2008-08-22",22.23
"415","2008-08-25",22.120001
"416","2008-08-26",22.09
"417","2008-08-27",22.629999
"418","2008-08-28",22.530001
"419","2008-08-29",22.889999
"420","2008-09-02",23.200001
"421","2008-09-03",23.73
"422","2008-09-04",22.18
"423","2008-09-05",22.190001
"424","2008-09-08",23.969999
"425","2008-09-09",22.85
"426","2008-09-10",22.68
"427","2008-09-11",22.51
"428","2008-09-12",22.370001
"429","2008-09-15",21.66
"430","2008-09-16",22.309999
"431","2008-09-17",21.85
"432","2008-09-18",22.16
"433","2008-09-19",23.370001
"434","2008-09-22",21.379999
"435","2008-09-23",21.129999
"436","2008-09-24",21.01
"437","2008-09-25",21.139999
"438","2008-09-26",20.93
"439","2008-09-29",19.280001
"440","2008-09-30",19.58
"441","2008-10-01",19.280001
"442","2008-10-02",18.26
"443","2008-10-03",16.790001
"444","2008-10-06",16.92
"445","2008-10-07",16.110001
"446","2008-10-08",16.629999
"447","2008-10-09",16.49
"448","2008-10-10",18.200001
"449","2008-10-13",18.799999
"450","2008-10-14",17.98
"451","2008-10-15",16.24
"452","2008-10-16",16.34
"453","2008-10-17",16.469999
"454","2008-10-20",16.379999
"455","2008-10-21",16
"456","2008-10-22",15.02
"457","2008-10-23",13.75
"458","2008-10-24",13.11
"459","2008-10-27",13.14
"460","2008-10-28",14.38
"461","2008-10-29",14.31
"462","2008-10-30",14.71
"463","2008-10-31",15.32
"464","2008-11-03",15.42
"465","2008-11-04",16.360001
"466","2008-11-05",15.07
"467","2008-11-06",14.5
"468","2008-11-07",14.13
"469","2008-11-10",14.18
"470","2008-11-11",11.94
"471","2008-11-12",11.32
"472","2008-11-13",12.96
"473","2008-11-14",12.01
"474","2008-11-17",11.21
"475","2008-11-18",10.24
"476","2008-11-19",9.56
"477","2008-11-20",9.63
"478","2008-11-21",10.01
"479","2008-11-24",10.87
"480","2008-11-25",11.11
"481","2008-11-26",12.54
"482","2008-11-28",12.61
"483","2008-12-01",11.45
"484","2008-12-02",12.14
"485","2008-12-03",12.97
"486","2008-12-04",13.5
"487","2008-12-05",15.72
"488","2008-12-08",16.01
"489","2008-12-09",14.62
"490","2008-12-10",14.47
"491","2008-12-11",13.19
"492","2008-12-12",13.4
"493","2008-12-15",12.61
"494","2008-12-16",13.77
"495","2008-12-17",14.66
"496","2008-12-18",13.78
"497","2008-12-19",13.49
"498","2008-12-22",12.5
"499","2008-12-23",12.58
"500","2008-12-24",12.94
"501","2008-12-26",13
"502","2008-12-29",12.47
"503","2008-12-30",13.04
"504","2008-12-31",14.11
"505","2009-01-02",15.03
"506","2009-01-05",14.85
"507","2009-01-06",14.9
"508","2009-01-07",14.27
"509","2009-01-08",14.6
"510","2009-01-09",14.01
"511","2009-01-12",13.04
"512","2009-01-13",12.3
"513","2009-01-14",11.72
"514","2009-01-15",11.96
"515","2009-01-16",12.18
"516","2009-01-20",11.36
"517","2009-01-21",11.6
"518","2009-01-22",11.19
"519","2009-01-23",10.99
"520","2009-01-26",11.1
"521","2009-01-27",11.1
"522","2009-01-28",11.65
"523","2009-01-29",11.29
"524","2009-01-30",11.01
"525","2009-02-02",10.95
"526","2009-02-03",11.26
"527","2009-02-04",11.1
"528","2009-02-05",11.26
"529","2009-02-06",13.15
"530","2009-02-09",13.01
"531","2009-02-10",12.24
"532","2009-02-11",11.99
"533","2009-02-12",12.45
"534","2009-02-13",12.19
"535","2009-02-17",11.92
"536","2009-02-18",11.66
"537","2009-02-19",11.55
"538","2009-02-20",12.36
"539","2009-02-23",11.5
"540","2009-02-24",12.11
"541","2009-02-25",12.44
"542","2009-02-26",12.24
"543","2009-02-27",12.35
"544","2009-03-02",11.61
"545","2009-03-03",11.4
"546","2009-03-04",11.71
"547","2009-03-05",10.96
"548","2009-03-06",10.77
"549","2009-03-09",10.93
"550","2009-03-10",12.84
"551","2009-03-11",13.41
"552","2009-03-12",14.14
"553","2009-03-13",13.71
"554","2009-03-16",13.06
"555","2009-03-17",13.82
"556","2009-03-18",14.33
"557","2009-03-19",14.85
"558","2009-03-20",14.56
"559","2009-03-23",15.56
"560","2009-03-24",14.81
"561","2009-03-25",14.85
"562","2009-03-26",15.55
"563","2009-03-27",15.18
"564","2009-03-30",14.22
"565","2009-03-31",14.27
"566","2009-04-01",14.91
"567","2009-04-02",15.76
"568","2009-04-03",16.6
"569","2009-04-06",16.290001
"570","2009-04-07",15.73
"571","2009-04-08",15.84
"572","2009-04-09",16.82
"573","2009-04-13",16.629999
"574","2009-04-14",16.07
"575","2009-04-15",16.389999
"576","2009-04-16",17.870001
"577","2009-04-17",18.389999
"578","2009-04-20",17.620001
"579","2009-04-21",18.799999
"580","2009-04-22",19.620001
"581","2009-04-23",19.24
"582","2009-04-24",19.440001
"583","2009-04-27",19.26
"584","2009-04-28",19.23
"585","2009-04-29",18.84
"586","2009-04-30",19
"587","2009-05-01",18.51
"588","2009-05-04",19.969999
"589","2009-05-05",19.34
"590","2009-05-06",19.959999
"591","2009-05-07",19.23
"592","2009-05-08",18.709999
"593","2009-05-11",18.57
"594","2009-05-12",18.35
"595","2009-05-13",17.32
"596","2009-05-14",17.940001
"597","2009-05-15",18.190001
"598","2009-05-18",19.780001
"599","2009-05-19",18.67
"600","2009-05-20",18.549999
"601","2009-05-21",17.74
"602","2009-05-22",17.66
"603","2009-05-26",18.549999
"604","2009-05-27",18.1
"605","2009-05-28",17.73
"606","2009-05-29",17.799999
"607","2009-06-01",18.65
"608","2009-06-02",18.76
"609","2009-06-03",18.42
"610","2009-06-04",18.530001
"611","2009-06-05",18.43
"612","2009-06-08",18.440001
"613","2009-06-09",18.99
"614","2009-06-10",18.57
"615","2009-06-11",17.4
"616","2009-06-12",17.25
"617","2009-06-15",16.76
"618","2009-06-16",16.34
"619","2009-06-17",16.52
"620","2009-06-18",16.389999
"621","2009-06-19",16.52
"622","2009-06-22",16.200001
"623","2009-06-23",16.139999
"624","2009-06-24",16.709999
"625","2009-06-25",17.209999
"626","2009-06-26",17.450001
"627","2009-06-29",17.469999
"628","2009-06-30",17.200001
"629","2009-07-01",17.049999
"630","2009-07-02",16.629999
"631","2009-07-06",16.75
"632","2009-07-07",16.9
"633","2009-07-08",16.9
"634","2009-07-09",17.15
"635","2009-07-10",16.85
"636","2009-07-13",17.57
"637","2009-07-14",17.91
"638","2009-07-15",18.389999
"639","2009-07-16",18.6
"640","2009-07-17",18.68
"641","2009-07-20",19.139999
"642","2009-07-21",18.83
"643","2009-07-22",19.040001
"644","2009-07-23",19.68
"645","2009-07-24",20.040001
"646","2009-07-27",19.959999
"647","2009-07-28",19.879999
"648","2009-07-29",19.6
"649","2009-07-30",20.040001
"650","2009-07-31",19.85
"651","2009-08-03",20
"652","2009-08-04",20.059999
"653","2009-08-05",20.809999
"654","2009-08-06",20.700001
"655","2009-08-07",21.610001
"656","2009-08-10",21.23
"657","2009-08-11",20.83
"658","2009-08-12",20.690001
"659","2009-08-13",20.75
"660","2009-08-14",20.1
"661","2009-08-17",19.450001
"662","2009-08-18",19.48
"663","2009-08-19",20.27
"664","2009-08-20",21.690001
"665","2009-08-21",21.73
"666","2009-08-24",22.309999
"667","2009-08-25",22.52
"668","2009-08-26",22.92
"669","2009-08-27",22.82
"670","2009-08-28",22.809999
"671","2009-08-31",22.41
"672","2009-09-01",21.6
"673","2009-09-02",21.059999
"674","2009-09-03",21.68
"675","2009-09-04",21.690001
"676","2009-09-08",21.84
"677","2009-09-09",21.9
"678","2009-09-10",21.52
"679","2009-09-11",21.42
"680","2009-09-14",22.43
"681","2009-09-15",22.879999
"682","2009-09-16",23.049999
"683","2009-09-17",22.879999
"684","2009-09-18",23.15
"685","2009-09-21",22.690001
"686","2009-09-22",22.469999
"687","2009-09-23",22.059999
"688","2009-09-24",21.809999
"689","2009-09-25",21.969999
"690","2009-09-28",22.639999
"691","2009-09-29",22.540001
"692","2009-09-30",22.4
"693","2009-10-01",21.6
"694","2009-10-02",21.290001
"695","2009-10-05",22.15
"696","2009-10-06",23.17
"697","2009-10-07",23.41
"698","2009-10-08",23.540001
"699","2009-10-09",24.129999
"700","2009-10-12",24.889999
"701","2009-10-13",24.870001
"702","2009-10-14",25.139999
"703","2009-10-15",25.74
"704","2009-10-16",25.139999
"705","2009-10-19",25.18
"706","2009-10-20",24.73
"707","2009-10-21",24.08
"708","2009-10-22",24.91
"709","2009-10-23",24.83
"710","2009-10-26",24.93
"711","2009-10-27",23.85
"712","2009-10-28",22.66
"713","2009-10-29",23.450001
"714","2009-10-30",22.690001
"715","2009-11-02",23.610001
"716","2009-11-03",23.940001
"717","2009-11-04",24.209999
"718","2009-11-05",24.59
"719","2009-11-06",24.620001
"720","2009-11-09",24.98
"721","2009-11-10",24.91
"722","2009-11-11",24.75
"723","2009-11-12",24.059999
"724","2009-11-13",23.98
"725","2009-11-16",25.120001
"726","2009-11-17",24.92
"727","2009-11-18",24.82
"728","2009-11-19",22.52
"729","2009-11-20",21.58
"730","2009-11-23",21.690001
"731","2009-11-24",21.15
"732","2009-11-25",21.77
"733","2009-11-27",21.15
"734","2009-11-30",20.76
"735","2009-12-01",21.25
"736","2009-12-02",21.27
"737","2009-12-03",20.76
"738","2009-12-04",21.92
"739","2009-12-07",21.950001
"740","2009-12-08",21.790001
"741","2009-12-09",21.41
"742","2009-12-10",22.469999
"743","2009-12-11",22.98
"744","2009-12-14",22.639999
"745","2009-12-15",22.33
"746","2009-12-16",22.91
"747","2009-12-17",23.200001
"748","2009-12-18",23.67
"749","2009-12-21",25.18
"750","2009-12-22",25.52
"751","2009-12-23",25.26
"752","2009-12-24",25.360001
"753","2009-12-28",25.379999
"754","2009-12-29",25.33
"755","2009-12-30",25.18
"756","2009-12-31",24.870001
"757","2010-01-04",25
"758","2010-01-05",25.309999
"759","2010-01-06",25.059999
"760","2010-01-07",26.049999
"761","2010-01-08",25.700001
"762","2010-01-11",25.07
"763","2010-01-12",24.389999
"764","2010-01-13",24.48
"765","2010-01-14",23.99
"766","2010-01-15",23.540001
"767","2010-01-19",24.049999
"768","2010-01-20",23.620001
"769","2010-01-21",23.24
"770","2010-01-22",22.91
"771","2010-01-25",23.360001
"772","2010-01-26",23.450001
"773","2010-01-27",23.41
"774","2010-01-28",22.780001
"775","2010-01-29",22.370001
"776","2010-02-01",22.709999
"777","2010-02-02",22.77
"778","2010-02-03",23.059999
"779","2010-02-04",22.459999
"780","2010-02-05",22.549999
"781","2010-02-08",22.780001
"782","2010-02-09",22.959999
"783","2010-02-10",22.77
"784","2010-02-11",23.15
"785","2010-02-12",23.620001
"786","2010-02-16",23.459999
"787","2010-02-17",24.309999
"788","2010-02-18",24.1
"789","2010-02-19",24.290001
"790","2010-02-22",23.879999
"791","2010-02-23",23.84
"792","2010-02-24",24.389999
"793","2010-02-25",24.33
"794","2010-02-26",24.33
"795","2010-03-01",24.719999
"796","2010-03-02",24.23
"797","2010-03-03",24.120001
"798","2010-03-04",24.360001
"799","2010-03-05",25.190001
"800","2010-03-08",25.620001
"801","2010-03-09",25.450001
"802","2010-03-10",25.889999
"803","2010-03-11",25.6
"804","2010-03-12",26
"805","2010-03-15",26.030001
"806","2010-03-16",26.549999
"807","2010-03-17",26.629999
"808","2010-03-18",26.5
"809","2010-03-19",26
"810","2010-03-22",26.91
"811","2010-03-23",26.99
"812","2010-03-24",26.59
"813","2010-03-25",26.6
"814","2010-03-26",26.65
"815","2010-03-29",26.559999
"816","2010-03-30",26.43
"817","2010-03-31",26.110001
"818","2010-04-01",26.299999
"819","2010-04-05",26.889999
"820","2010-04-06",27.139999
"821","2010-04-07",26.82
"822","2010-04-08",26.93
"823","2010-04-09",27.76
"824","2010-04-12",27.950001
"825","2010-04-13",27.92
"826","2010-04-14",28.65
"827","2010-04-15",28.790001
"828","2010-04-16",28.860001
"829","2010-04-19",28.190001
"830","2010-04-20",28.24
"831","2010-04-21",28.719999
"832","2010-04-22",29.52
"833","2010-04-23",30.780001
"834","2010-04-26",30.209999
"835","2010-04-27",29.049999
"836","2010-04-28",28.870001
"837","2010-04-29",30.139999
"838","2010-04-30",29.110001
"839","2010-05-03",29.719999
"840","2010-05-04",29.280001
"841","2010-05-05",28.99
"842","2010-05-06",27.68
"843","2010-05-07",26.59
"844","2010-05-10",28.360001
"845","2010-05-11",29.09
"846","2010-05-12",29.57
"847","2010-05-13",28.610001
"848","2010-05-14",28.139999
"849","2010-05-17",28.48
"850","2010-05-18",27.5
"851","2010-05-19",27.309999
"852","2010-05-20",26.74
"853","2010-05-21",27.559999
"854","2010-05-24",27.24
"855","2010-05-25",27.67
"856","2010-05-26",27.549999
"857","2010-05-27",28.67
"858","2010-05-28",28.51
"859","2010-06-01",27.84
"860","2010-06-02",27.99
"861","2010-06-03",29.219999
"862","2010-06-04",27.620001
"863","2010-06-07",26.59
"864","2010-06-08",26.25
"865","2010-06-09",26.940001
"866","2010-06-10",27.84
"867","2010-06-11",27.77
"868","2010-06-14",28.76
"869","2010-06-15",29.219999
"870","2010-06-16",28.889999
"871","2010-06-17",28.4
"872","2010-06-18",28.41
"873","2010-06-21",27.91
"874","2010-06-22",26.73
"875","2010-06-23",26.68
"876","2010-06-24",25.969999
"877","2010-06-25",26.370001
"878","2010-06-28",26.27
"879","2010-06-29",25.18
"880","2010-06-30",24.889999
"881","2010-07-01",24.92
"882","2010-07-02",24.389999
"883","2010-07-06",24.43
"884","2010-07-07",25.41
"885","2010-07-08",25.719999
"886","2010-07-09",25.780001
"887","2010-07-12",25.120001
"888","2010-07-13",25.51
"889","2010-07-14",25.24
"890","2010-07-15",25.299999
"891","2010-07-16",24.719999
"892","2010-07-19",24.530001
"893","2010-07-20",25.18
"894","2010-07-21",24.5
"895","2010-07-22",24.959999
"896","2010-07-23",25.389999
"897","2010-07-26",26.690001
"898","2010-07-27",27.17
"899","2010-07-28",26.690001
"900","2010-07-29",26.49
"901","2010-07-30",26.309999
"902","2010-08-02",27.16
"903","2010-08-03",26.690001
"904","2010-08-04",27.27
"905","2010-08-05",27.48
"906","2010-08-06",27.98
"907","2010-08-09",27.870001
"908","2010-08-10",27.66
"909","2010-08-11",27.389999
"910","2010-08-12",27.139999
"911","2010-08-13",27.24
"912","2010-08-16",26.84
"913","2010-08-17",26.940001
"914","2010-08-18",27.32
"915","2010-08-19",26.57
"916","2010-08-20",26.469999
"917","2010-08-23",25.799999
"918","2010-08-24",25.07
"919","2010-08-25",25.43
"920","2010-08-26",25.01
"921","2010-08-27",25.219999
"922","2010-08-30",24.870001
"923","2010-08-31",24.469999
"924","2010-09-01",25.120001
"925","2010-09-02",25.98
"926","2010-09-03",26.309999
"927","2010-09-07",25.92
"928","2010-09-08",25.76
"929","2010-09-09",25.74
"930","2010-09-10",25.76
"931","2010-09-13",26.5
"932","2010-09-14",27.129999
"933","2010-09-15",27.09
"934","2010-09-16",27.32
"935","2010-09-17",27.299999
"936","2010-09-20",27.940001
"937","2010-09-21",27.85
"938","2010-09-22",27.23
"939","2010-09-23",27.389999
"940","2010-09-24",28.35
"941","2010-09-27",28.030001
"942","2010-09-28",28.209999
"943","2010-09-29",28.09
"944","2010-09-30",28.040001
"945","2010-10-01",28.35
"946","2010-10-04",27.85
"947","2010-10-05",28.51
"948","2010-10-06",28.65
"949","2010-10-07",28.74
"950","2010-10-08",28.85
"951","2010-10-11",29.08
"952","2010-10-12",29.08
"953","2010-10-13",29.15
"954","2010-10-14",29.129999
"955","2010-10-15",29.48
"956","2010-10-18",29.34
"957","2010-10-19",28.790001
"958","2010-10-20",28.950001
"959","2010-10-21",28.950001
"960","2010-10-22",29.1
"961","2010-10-25",29.23
"962","2010-10-26",29.26
"963","2010-10-27",28.790001
"964","2010-10-28",28.66
"965","2010-10-29",28.82
"966","2010-11-01",28.99
"967","2010-11-02",29.540001
"968","2010-11-03",29.610001
"969","2010-11-04",29.700001
