"","date","CKH"
"1","2007-01-03",71.707893
"2","2007-01-04",70.25872
"3","2007-01-05",69.342659
"4","2007-01-08",69.853249
"5","2007-01-09",70.033455
"6","2007-01-10",70.123566
"7","2007-01-11",66.669571
"8","2007-01-12",69.177467
"9","2007-01-16",68.629333
"10","2007-01-17",68.704422
"11","2007-01-18",68.426598
"12","2007-01-19",69.830727
"13","2007-01-22",69.793182
"14","2007-01-23",71.482635
"15","2007-01-24",72.271042
"16","2007-01-25",72.308586
"17","2007-01-26",73.044441
"18","2007-01-29",73.449905
"19","2007-01-30",74.583717
"20","2007-01-31",76.010368
"21","2007-02-01",75.822655
"22","2007-02-02",76.145523
"23","2007-02-05",76.363274
"24","2007-02-06",76.385803
"25","2007-02-07",76.558502
"26","2007-02-08",77.196739
"27","2007-02-09",76.41584
"28","2007-02-12",75.980331
"29","2007-02-13",77.069092
"30","2007-02-14",76.813797
"31","2007-02-15",75.860191
"32","2007-02-16",76.138016
"33","2007-02-20",76.2957
"34","2007-02-21",77.099129
"35","2007-02-22",76.78376
"36","2007-02-23",74.208282
"37","2007-02-26",73.975517
"38","2007-02-27",71.97821
"39","2007-02-28",72.684021
"40","2007-03-01",71.835541
"41","2007-03-02",71.670349
"42","2007-03-05",70.829376
"43","2007-03-06",70.859413
"44","2007-03-07",72.271042
"45","2007-03-08",71.955681
"46","2007-03-09",72.293571
"47","2007-03-12",72.233505
"48","2007-03-13",70.694221
"49","2007-03-14",71.122215
"50","2007-03-15",70.896957
"51","2007-03-16",70.423912
"52","2007-03-19",71.542702
"53","2007-03-20",71.97821
"54","2007-03-21",72.901772
"55","2007-03-22",73.630119
"56","2007-03-23",74.33593
"57","2007-03-26",74.33593
"58","2007-03-27",73.735237
"59","2007-03-28",72.796654
"60","2007-03-29",74.55368
"61","2007-03-30",73.885414
"62","2007-04-02",74.163231
"63","2007-04-03",73.802818
"64","2007-04-04",73.164581
"65","2007-04-05",73.442398
"66","2007-04-09",73.675171
"67","2007-04-10",74.55368
"68","2007-04-11",74.380981
"69","2007-04-12",75.199432
"70","2007-04-13",74.538666
"71","2007-04-16",74.118179
"72","2007-04-17",73.547523
"73","2007-04-18",73.464928
"74","2007-04-19",72.316101
"75","2007-04-20",73.344788
"76","2007-04-23",73.284714
"77","2007-04-24",73.104507
"78","2007-04-25",73.885414
"79","2007-04-26",73.540009
"80","2007-04-27",72.916794
"81","2007-04-30",71.542702
"82","2007-05-01",71.850563
"83","2007-05-02",72.00824
"84","2007-05-03",71.52018
"85","2007-05-04",71.392532
"86","2007-05-07",73.21714
"87","2007-05-08",71.445091
"88","2007-05-09",71.437584
"89","2007-05-10",69.943352
"90","2007-05-11",70.739273
"91","2007-05-14",69.53038
"92","2007-05-15",69.184975
"93","2007-05-16",69.575432
"94","2007-05-17",71.092186
"95","2007-05-18",72.361153
"96","2007-05-21",71.707893
"97","2007-05-22",71.843048
"98","2007-05-23",70.694221
"99","2007-05-24",69.237541
"100","2007-05-25",69.41024
"101","2007-05-29",68.884628
"102","2007-05-30",68.877121
"103","2007-05-31",69.447784
"104","2007-06-01",70.851906
"105","2007-06-04",71.204811
"106","2007-06-05",70.836891
"107","2007-06-06",69.875778
"108","2007-06-07",69.079857
"109","2007-06-08",68.764488
"110","2007-06-11",69.973389
"111","2007-06-12",68.899651
"112","2007-06-13",69.582939
"113","2007-06-14",71.264885
"114","2007-06-15",71.565231
"115","2007-06-18",70.589104
"116","2007-06-19",71.047127
"117","2007-06-20",69.485329
"118","2007-06-21",70.881943
"119","2007-06-22",70.911972
"120","2007-06-25",69.845741
"121","2007-06-26",68.787018
"122","2007-06-27",69.612976
"123","2007-06-28",69.154945
"124","2007-06-29",70.101036
"125","2007-07-02",69.627991
"126","2007-07-03",70.356331
"127","2007-07-05",69.77816
"128","2007-07-06",69.335152
"129","2007-07-09",70.01844
"130","2007-07-10",68.741966
"131","2007-07-11",68.464142
"132","2007-07-12",68.494179
"133","2007-07-13",69.177467
"134","2007-07-16",67.998604
"135","2007-07-17",68.028641
"136","2007-07-18",67.518051
"137","2007-07-19",67.780853
"138","2007-07-20",67.840927
"139","2007-07-23",67.645699
"140","2007-07-24",67.172653
"141","2007-07-25",67.623169
"142","2007-07-26",66.031334
"143","2007-07-27",65.918701
"144","2007-07-30",65.99379
"145","2007-07-31",65.490707
"146","2007-08-01",66.662064
"147","2007-08-02",66.60199
"148","2007-08-03",65.257935
"149","2007-08-06",64.63472
"150","2007-08-07",64.364403
"151","2007-08-08",64.191704
"152","2007-08-09",61.518616
"153","2007-08-10",61.413494
"154","2007-08-13",63.560978
"155","2007-08-14",63.09544
"156","2007-08-15",61.999172
"157","2007-08-16",61.270828
"158","2007-08-17",62.434673
"159","2007-08-20",62.584846
"160","2007-08-21",63.155506
"161","2007-08-22",63.651081
"162","2007-08-23",64.439491
"163","2007-08-24",65.640884
"164","2007-08-27",65.640884
"165","2007-08-28",64.582153
"166","2007-08-29",65.250427
"167","2007-08-30",65.070221
"168","2007-08-31",65.926208
"169","2007-09-04",67.93103
"170","2007-09-05",68.276428
"171","2007-09-06",68.764488
"172","2007-09-07",68.824562
"173","2007-09-10",68.531723
"174","2007-09-11",69.372696
"175","2007-09-12",70.206161
"176","2007-09-13",70.25872
"177","2007-09-14",70.581589
"178","2007-09-17",70.881943
"179","2007-09-18",70.994568
"180","2007-09-19",72.188446
"181","2007-09-20",72.083328
"182","2007-09-21",71.2799
"183","2007-09-24",71.114708
"184","2007-09-25",69.935844
"185","2007-09-26",69.177467
"186","2007-09-27",70.453941
"187","2007-09-28",71.407547
"188","2007-10-01",72.353638
"189","2007-10-02",72.413712
"190","2007-10-03",71.542702
"191","2007-10-04",71.167267
"192","2007-10-05",71.219833
"193","2007-10-08",70.446434
"194","2007-10-09",70.754295
"195","2007-10-10",70.806854
"196","2007-10-11",70.063492
"197","2007-10-12",69.995918
"198","2007-10-15",70.581589
"199","2007-10-16",69.102379
"200","2007-10-17",68.711929
"201","2007-10-18",68.449127
"202","2007-10-19",67.127602
"203","2007-10-22",66.692093
"204","2007-10-23",67.623169
"205","2007-10-24",67.390404
"206","2007-10-25",66.384239
"207","2007-10-26",69.965881
"208","2007-10-29",69.703079
"209","2007-10-30",68.794525
"210","2007-10-31",68.817055
"211","2007-11-01",68.621826
"212","2007-11-02",68.944702
"213","2007-11-05",68.907158
"214","2007-11-06",68.29895
"215","2007-11-07",69.19249
"216","2007-11-08",69.710587
"217","2007-11-09",69.109894
"218","2007-11-12",67.285278
"219","2007-11-13",68.554245
"220","2007-11-14",67.900993
"221","2007-11-15",67.375389
"222","2007-11-16",68.028641
"223","2007-11-19",68.021133
"224","2007-11-20",67.578117
"225","2007-11-21",66.098907
"226","2007-11-23",68.133766
"227","2007-11-26",67.330338
"228","2007-11-27",65.97126
"229","2007-11-28",66.707115
"230","2007-11-29",67.375389
"231","2007-11-30",68.006119
"232","2007-12-03",68.306465
"233","2007-12-04",67.743309
"234","2007-12-05",68.464142
"235","2007-12-06",69.342659
"236","2007-12-07",70.221176
"237","2007-12-10",70.131073
"238","2007-12-11",68.959717
"239","2007-12-12",69.53038
"240","2007-12-13",69.56041
"241","2007-12-14",68.56176
"242","2007-12-17",67.563103
"243","2007-12-18",67.968575
"244","2007-12-19",67.998604
"245","2007-12-20",68.141273
"246","2007-12-21",68.944702
"247","2007-12-24",69.275085
"248","2007-12-26",69.612976
"249","2007-12-27",68.922173
"250","2007-12-28",68.764488
"251","2007-12-31",69.635498
"252","2008-01-02",71.174782
"253","2008-01-03",72.496307
"254","2008-01-04",71.565231
"255","2008-01-07",71.294914
"256","2008-01-08",70.806854
"257","2008-01-09",71.189796
"258","2008-01-10",70.499001
"259","2008-01-11",69.785675
"260","2008-01-14",70.123566
"261","2008-01-15",69.838234
"262","2008-01-16",69.327644
"263","2008-01-17",67.953552
"264","2008-01-18",67.232719
"265","2008-01-22",67.172653
"266","2008-01-23",66.474342
"267","2008-01-24",66.361717
"268","2008-01-25",65.60334
"269","2008-01-28",66.369225
"270","2008-01-29",66.219048
"271","2008-01-30",65.145309
"272","2008-01-31",66.189018
"273","2008-02-01",67.014969
"274","2008-02-04",67.112579
"275","2008-02-05",65.423126
"276","2008-02-06",65.100258
"277","2008-02-07",66.354202
"278","2008-02-08",66.729637
"279","2008-02-11",67.052513
"280","2008-02-12",66.827255
"281","2008-02-13",67.848434
"282","2008-02-14",67.653206
"283","2008-02-15",68.426598
"284","2008-02-19",69.207504
"285","2008-02-20",70.559067
"286","2008-02-21",70.01844
"287","2008-02-22",71.054642
"288","2008-02-25",71.865578
"289","2008-02-26",72.97686
"290","2008-02-27",72.886757
"291","2008-02-28",73.097
"292","2008-02-29",72.075821
"293","2008-03-03",71.332458
"294","2008-03-04",71.294914
"295","2008-03-05",71.550209
"296","2008-03-06",70.514015
"297","2008-03-07",69.860756
"298","2008-03-10",69.537888
"299","2008-03-11",70.86692
"300","2008-03-12",70.679207
"301","2008-03-13",71.264885
"302","2008-03-14",70.438927
"303","2008-03-17",68.021133
"304","2008-03-18",65.190361
"305","2008-03-19",63.200562
"306","2008-03-20",62.832634
"307","2008-03-24",62.825127
"308","2008-03-25",63.117966
"309","2008-03-26",62.584846
"310","2008-03-27",61.916576
"311","2008-03-28",61.841488
"312","2008-03-31",64.094093
"313","2008-04-01",63.786236
"314","2008-04-02",63.94392
"315","2008-04-03",64.086586
"316","2008-04-04",63.966446
"317","2008-04-07",63.996479
"318","2008-04-08",63.358242
"319","2008-04-09",63.410805
"320","2008-04-10",63.455856
"321","2008-04-11",62.697479
"322","2008-04-14",63.696133
"323","2008-04-15",64.026512
"324","2008-04-16",65.858635
"325","2008-04-17",66.076385
"326","2008-04-18",67.210197
"327","2008-04-21",66.84227
"328","2008-04-22",65.250427
"329","2008-04-23",64.281807
"330","2008-04-24",63.816273
"331","2008-04-25",64.184196
"332","2008-04-28",64.304337
"333","2008-04-29",63.425819
"334","2008-04-30",63.906376
"335","2008-05-01",64.537102
"336","2008-05-02",65.393097
"337","2008-05-05",63.027859
"338","2008-05-06",63.628555
"339","2008-05-07",64.431984
"340","2008-05-08",65.00264
"341","2008-05-09",65.573303
"342","2008-05-12",65.761017
"343","2008-05-13",65.205376
"344","2008-05-14",65.618355
"345","2008-05-15",66.827255
"346","2008-05-16",67.630684
"347","2008-05-19",68.148781
"348","2008-05-20",68.261414
"349","2008-05-21",67.976082
"350","2008-05-22",67.352859
"351","2008-05-23",66.309151
"352","2008-05-27",66.271606
"353","2008-05-28",66.774689
"354","2008-05-29",66.81974
"355","2008-05-30",66.812233
"356","2008-06-02",67.638191
"357","2008-06-03",66.143959
"358","2008-06-04",66.45182
"359","2008-06-05",67.780853
"360","2008-06-06",67.750816
"361","2008-06-09",69.207504
"362","2008-06-10",68.29895
"363","2008-06-11",68.216354
"364","2008-06-12",66.752167
"365","2008-06-13",66.804726
"366","2008-06-16",67.285278
"367","2008-06-17",68.29895
"368","2008-06-18",68.29895
"369","2008-06-19",67.555595
"370","2008-06-20",67.345352
"371","2008-06-23",68.043655
"372","2008-06-24",67.232719
"373","2008-06-25",67.247742
"374","2008-06-26",67.014969
"375","2008-06-27",67.503036
"376","2008-06-30",67.210197
"377","2008-07-01",66.669571
"378","2008-07-02",64.627213
"379","2008-07-03",64.296829
"380","2008-07-07",63.403294
"381","2008-07-08",63.080421
"382","2008-07-09",63.94392
"383","2008-07-10",64.176689
"384","2008-07-11",64.882507
"385","2008-07-14",65.190361
"386","2008-07-15",63.973953
"387","2008-07-16",63.801254
"388","2008-07-17",63.25312
"389","2008-07-18",63.988972
"390","2008-07-21",64.259285
"391","2008-07-22",63.94392
"392","2008-07-23",62.592358
"393","2008-07-24",61.638756
"394","2008-07-25",62.276993
"395","2008-07-28",62.487236
"396","2008-07-29",62.637409
"397","2008-07-30",64.259285
"398","2008-07-31",62.825127
"399","2008-08-01",63.410805
"400","2008-08-04",61.999172
"401","2008-08-05",62.322044
"402","2008-08-06",63.771221
"403","2008-08-07",62.307026
"404","2008-08-08",62.179379
"405","2008-08-11",62.314537
"406","2008-08-12",62.06675
"407","2008-08-13",63.500908
"408","2008-08-14",63.756203
"409","2008-08-15",63.155506
"410","2008-08-18",62.945263
"411","2008-08-19",63.718658
"412","2008-08-20",64.49205
"413","2008-08-21",65.025169
"414","2008-08-22",63.973953
"415","2008-08-25",63.718658
"416","2008-08-26",65.227905
"417","2008-08-27",66.286629
"418","2008-08-28",65.768532
"419","2008-08-29",66.189018
"420","2008-09-02",63.913883
"421","2008-09-03",63.19305
"422","2008-09-04",62.096783
"423","2008-09-05",62.427166
"424","2008-09-08",62.592358
"425","2008-09-09",61.323391
"426","2008-09-10",62.322044
"427","2008-09-11",61.71384
"428","2008-09-12",64.469528
"429","2008-09-15",61.49609
"430","2008-09-16",63.966446
"431","2008-09-17",61.848999
"432","2008-09-18",64.12413
"433","2008-09-19",65.520744
"434","2008-09-22",65.333023
"435","2008-09-23",63.238102
"436","2008-09-24",62.322044
"437","2008-09-25",62.472218
"438","2008-09-26",61.871525
"439","2008-09-29",57.441402
"440","2008-09-30",59.281029
"441","2008-10-01",58.327427
"442","2008-10-02",55.684372
"443","2008-10-03",53.807201
"444","2008-10-06",49.669918
"445","2008-10-07",49.279469
"446","2008-10-08",48.348392
"447","2008-10-09",43.445221
"448","2008-10-10",42.048607
"449","2008-10-13",47.192055
"450","2008-10-14",47.304684
"451","2008-10-15",41.222652
"452","2008-10-16",43.392662
"453","2008-10-17",42.957157
"454","2008-10-20",44.909416
"455","2008-10-21",45.067097
"456","2008-10-22",42.078644
"457","2008-10-23",43.204945
"458","2008-10-24",42.003555
"459","2008-10-27",40.096352
"460","2008-10-28",44.015881
"461","2008-10-29",45.074608
"462","2008-10-30",48.57365
"463","2008-10-31",50.435802
"464","2008-11-03",48.791405
"465","2008-11-04",50.315666
"466","2008-11-05",49.820091
"467","2008-11-06",49.091751
"468","2008-11-07",50.263103
"469","2008-11-10",52.117748
"470","2008-11-11",50.218052
"471","2008-11-12",48.325863
"472","2008-11-13",52.215363
"473","2008-11-14",51.689754
"474","2008-11-17",49.174347
"475","2008-11-18",51.074043
"476","2008-11-19",48.956593
"477","2008-11-20",42.431549
"478","2008-11-21",44.503948
"479","2008-11-24",46.531292
"480","2008-11-25",46.966793
"481","2008-11-26",50.338192
"482","2008-11-28",49.6549
"483","2008-12-01",47.09444
"484","2008-12-02",47.319702
"485","2008-12-03",46.020699
"486","2008-12-04",44.301212
"487","2008-12-05",44.88689
"488","2008-12-08",45.817966
"489","2008-12-09",46.516273
"490","2008-12-10",48.776386
"491","2008-12-11",47.6651
"492","2008-12-12",47.259632
"493","2008-12-15",47.424824
"494","2008-12-16",48.75386
"495","2008-12-17",49.527252
"496","2008-12-18",47.597523
"497","2008-12-19",48.190708
"498","2008-12-22",46.974304
"499","2008-12-23",46.658939
"500","2008-12-24",46.418659
"501","2008-12-26",46.734024
"502","2008-12-29",46.899216
"503","2008-12-30",48.866489
"504","2008-12-31",50.045353
"505","2009-01-02",51.824909
"506","2009-01-05",52.072697
"507","2009-01-06",53.266575
"508","2009-01-07",52.185326
"509","2009-01-08",53.289101
"510","2009-01-09",51.021481
"511","2009-01-12",49.729988
"512","2009-01-13",50.938885
"513","2009-01-14",49.422131
"514","2009-01-15",49.467182
"515","2009-01-16",49.091751
"516","2009-01-20",46.621395
"517","2009-01-21",47.882854
"518","2009-01-22",47.424824
"519","2009-01-23",48.618702
"520","2009-01-26",49.422131
"521","2009-01-27",49.542271
"522","2009-01-28",50.075386
"523","2009-01-29",49.061714
"524","2009-01-30",48.836456
"525","2009-02-02",48.506073
"526","2009-02-03",49.031681
"527","2009-02-04",49.377079
"528","2009-02-05",50.691097
"529","2009-02-06",51.381897
"530","2009-02-09",50.848782
"531","2009-02-10",49.407116
"532","2009-02-11",49.579815
"533","2009-02-12",50.210545
"534","2009-02-13",50.90134
"535","2009-02-17",49.790058
"536","2009-02-18",49.26445
"537","2009-02-19",49.437149
"538","2009-02-20",48.025517
"539","2009-02-23",45.817966
"540","2009-02-24",46.478729
"541","2009-02-25",45.720352
"542","2009-02-26",45.682808
"543","2009-02-27",44.984501
"544","2009-03-02",42.491619
"545","2009-03-03",41.665665
"546","2009-03-04",42.536671
"547","2009-03-05",40.787151
"548","2009-03-06",41.222652
"549","2009-03-09",40.599434
"550","2009-03-10",40.576908
"551","2009-03-11",40.336628
"552","2009-03-12",41.507984
"553","2009-03-13",41.815838
"554","2009-03-16",42.424042
"555","2009-03-17",43.617924
"556","2009-03-18",43.895744
"557","2009-03-19",44.226124
"558","2009-03-20",43.062279
"559","2009-03-23",45.142185
"560","2009-03-24",45.059589
"561","2009-03-25",45.645267
"562","2009-03-26",45.570179
"563","2009-03-27",45.33741
"564","2009-03-30",44.053425
"565","2009-03-31",43.783112
"566","2009-04-01",44.796783
"567","2009-04-02",46.283504
"568","2009-04-03",46.313538
"569","2009-04-06",45.817966
"570","2009-04-07",45.344917
"571","2009-04-08",44.616577
"572","2009-04-09",44.751732
"573","2009-04-13",44.639103
"574","2009-04-14",44.331245
"575","2009-04-15",44.669136
"576","2009-04-16",45.675301
"577","2009-04-17",45.878036
"578","2009-04-20",43.775604
"579","2009-04-21",45.164711
"580","2009-04-22",44.804295
"581","2009-04-23",47.252125
"582","2009-04-24",48.145657
"583","2009-04-27",47.409805
"584","2009-04-28",47.417313
"585","2009-04-29",49.947739
"586","2009-04-30",49.347046
"587","2009-05-01",51.261757
"588","2009-05-04",53.041317
"589","2009-05-05",53.161453
"590","2009-05-06",53.897305
"591","2009-05-07",53.431767
"592","2009-05-08",54.625648
"593","2009-05-11",53.717098
"594","2009-05-12",55.016098
"595","2009-05-13",53.867271
"596","2009-05-14",54.122566
"597","2009-05-15",54.513016
"598","2009-05-18",56.472782
"599","2009-05-19",57.621609
"600","2009-05-20",57.148563
"601","2009-05-21",55.564232
"602","2009-05-22",55.346481
"603","2009-05-26",55.714405
"604","2009-05-27",55.691879
"605","2009-05-28",57.05846
"606","2009-05-29",57.373825
"607","2009-06-01",59.250996
"608","2009-06-02",59.701515
"609","2009-06-03",58.049606
"610","2009-06-04",58.530159
"611","2009-06-05",58.387497
"612","2009-06-08",58.267357
"613","2009-06-09",59.296047
"614","2009-06-10",59.213451
"615","2009-06-11",59.378643
"616","2009-06-12",59.468746
"617","2009-06-15",58.079639
"618","2009-06-16",57.313755
"619","2009-06-17",56.765621
"620","2009-06-18",56.652992
"621","2009-06-19",56.84071
"622","2009-06-22",54.738277
"623","2009-06-23",54.828381
"624","2009-06-24",54.828381
"625","2009-06-25",55.376514
"626","2009-06-26",56.02977
"627","2009-06-29",56.119873
"628","2009-06-30",56.495308
"629","2009-07-01",57.831852
"630","2009-07-02",56.577904
"631","2009-07-06",56.607941
"632","2009-07-07",55.429077
"633","2009-07-08",55.414059
"634","2009-07-09",56.442749
"635","2009-07-10",56.285065
"636","2009-07-13",57.584068
"637","2009-07-14",57.756767
"638","2009-07-15",59.44622
"639","2009-07-16",59.44622
"640","2009-07-17",60.152035
"641","2009-07-20",61.285847
"642","2009-07-21",61.706333
"643","2009-07-22",61.330898
"644","2009-07-23",60.782764
"645","2009-07-24",60.910412
"646","2009-07-27",61.781418
"647","2009-07-28",60.640099
"648","2009-07-29",59.588886
"649","2009-07-30",60.001862
"650","2009-07-31",59.678989
"651","2009-08-03",61.345917
"652","2009-08-04",61.300865
"653","2009-08-05",61.308372
"654","2009-08-06",61.015533
