"","date","JAGX"
"1147","2019-11-27",0.602
"1148","2019-11-29",0.61
"1149","2019-12-02",0.667
"1150","2019-12-03",0.655
"1151","2019-12-04",0.603
"1152","2019-12-05",0.607
"1153","2019-12-06",0.581
"1154","2019-12-09",0.55
"1155","2019-12-10",0.55
"1156","2019-12-11",0.578
"1157","2019-12-12",0.59
"1158","2019-12-13",0.572
"1159","2019-12-16",0.59
"1160","2019-12-17",0.582
"1161","2019-12-18",0.596
"1162","2019-12-19",0.621
"1163","2019-12-20",0.626
"1164","2019-12-23",0.64
"1165","2019-12-24",0.62
"1166","2019-12-26",0.626
"1167","2019-12-27",0.668
"1168","2019-12-30",0.651
"1169","2019-12-31",0.801
"1170","2020-01-02",0.787
"1171","2020-01-03",0.746
"1172","2020-01-06",0.767
"1173","2020-01-07",0.792
"1174","2020-01-08",0.81
"1175","2020-01-09",0.793
"1176","2020-01-10",0.758
"1177","2020-01-13",0.76
"1178","2020-01-14",0.809
"1179","2020-01-15",0.793
"1180","2020-01-16",0.807
"1181","2020-01-17",0.881
"1182","2020-01-21",0.96
"1183","2020-01-22",0.829
"1184","2020-01-23",0.805
"1185","2020-01-24",0.767
"1186","2020-01-27",0.741
"1187","2020-01-28",0.762
"1188","2020-01-29",0.73
"1189","2020-01-30",0.75
"1190","2020-01-31",0.768
"1191","2020-02-03",0.738
"1192","2020-02-04",0.733
"1193","2020-02-05",0.733
"1194","2020-02-06",0.745
"1195","2020-02-07",0.702
"1196","2020-02-10",0.715
"1197","2020-02-11",0.704
"1198","2020-02-12",0.692
"1199","2020-02-13",0.68
"1200","2020-02-14",0.68
"1201","2020-02-18",0.681
"1202","2020-02-19",0.683
"1203","2020-02-20",0.703
"1204","2020-02-21",0.71
"1205","2020-02-24",0.675
"1206","2020-02-25",0.655
"1207","2020-02-26",0.631
"1208","2020-02-27",0.595
"1209","2020-02-28",0.57
"1210","2020-03-02",0.6
"1211","2020-03-03",0.634
"1212","2020-03-04",0.625
"1213","2020-03-05",0.65
"1214","2020-03-06",0.586
"1215","2020-03-09",0.52
"1216","2020-03-10",0.49
"1217","2020-03-11",0.45
"1218","2020-03-12",0.38
"1219","2020-03-13",0.4
"1220","2020-03-16",0.405
"1221","2020-03-17",0.408
"1222","2020-03-18",0.38
"1223","2020-03-19",0.458
"1224","2020-03-20",0.446
"1225","2020-03-23",0.486
"1226","2020-03-24",0.48
"1227","2020-03-25",0.536
"1228","2020-03-26",0.55
"1229","2020-03-27",0.527
"1230","2020-03-30",0.528
"1231","2020-03-31",0.48
"1232","2020-04-01",0.496
"1233","2020-04-02",0.475
"1234","2020-04-03",0.505
"1235","2020-04-06",0.48
"1236","2020-04-07",0.475
"1237","2020-04-08",0.481
"1238","2020-04-09",0.472
"1239","2020-04-13",0.498
"1240","2020-04-14",0.5
"1241","2020-04-15",0.5
"1242","2020-04-16",0.475
"1243","2020-04-17",0.46
"1244","2020-04-20",0.449
"1245","2020-04-21",0.437
"1246","2020-04-22",0.438
"1247","2020-04-23",0.44
"1248","2020-04-24",0.45
"1249","2020-04-27",0.467
"1250","2020-04-28",0.47
"1251","2020-04-29",0.445
"1252","2020-04-30",0.456
"1253","2020-05-01",0.46
"1254","2020-05-04",0.463
"1255","2020-05-05",0.538
"1256","2020-05-06",0.515
"1257","2020-05-07",0.52
"1258","2020-05-08",0.529
"1259","2020-05-11",0.54
"1260","2020-05-12",0.573
"1261","2020-05-13",0.541
"1262","2020-05-14",0.507
"1263","2020-05-15",0.492
"1264","2020-05-18",0.5
"1265","2020-05-19",0.515
"1266","2020-05-20",0.505
"1267","2020-05-21",0.64
"1268","2020-05-22",0.439
"1269","2020-05-26",0.435
"1270","2020-05-27",0.412
"1271","2020-05-28",0.423
"1272","2020-05-29",0.483
"1273","2020-06-01",0.44
"1274","2020-06-02",0.442
"1275","2020-06-03",0.452
"1276","2020-06-04",0.443
"1277","2020-06-05",0.468
"1278","2020-06-08",0.49
"1279","2020-06-09",0.57
"1280","2020-06-10",0.539
"1281","2020-06-11",0.488
"1282","2020-06-12",0.5
"1283","2020-06-15",0.545
"1284","2020-06-16",0.524
"1285","2020-06-17",0.513
"1286","2020-06-18",0.549
"1287","2020-06-19",0.545
"1288","2020-06-22",0.563
"1289","2020-06-23",0.538
"1290","2020-06-24",0.521
"1291","2020-06-25",0.523
"1292","2020-06-26",0.5
"1293","2020-06-29",0.494
"1294","2020-06-30",0.485
"1295","2020-07-01",0.481
"1296","2020-07-02",0.475
"1297","2020-07-06",0.49
"1298","2020-07-07",0.54
"1299","2020-07-08",0.561
"1300","2020-07-09",0.652
"1301","2020-07-10",0.695
"1302","2020-07-13",0.657
"1303","2020-07-14",0.627
"1304","2020-07-15",0.661
"1305","2020-07-16",0.696
"1306","2020-07-17",0.689
"1307","2020-07-20",0.76
"1308","2020-07-21",0.717
"1309","2020-07-22",0.739
"1310","2020-07-23",0.674
"1311","2020-07-24",0.698
"1312","2020-07-27",0.699
"1313","2020-07-28",0.685
"1314","2020-07-29",0.678
"1315","2020-07-30",0.67
"1316","2020-07-31",0.654
"1317","2020-08-03",0.68
"1318","2020-08-04",0.68
"1319","2020-08-05",0.735
"1320","2020-08-06",0.774
"1321","2020-08-07",0.745
"1322","2020-08-10",0.8
"1323","2020-08-11",0.729
"1324","2020-08-12",0.639
"1325","2020-08-13",0.553
"1326","2020-08-14",0.503
"1327","2020-08-17",0.53
"1328","2020-08-18",0.541
"1329","2020-08-19",0.52
"1330","2020-08-20",0.499
"1331","2020-08-21",0.447
"1332","2020-08-24",0.393
"1333","2020-08-25",0.428
"1334","2020-08-26",0.418
"1335","2020-08-27",0.396
"1336","2020-08-28",0.393
"1337","2020-08-31",0.4
"1338","2020-09-01",0.384
"1339","2020-09-02",0.367
"1340","2020-09-03",0.345
"1341","2020-09-04",0.315
"1342","2020-09-08",0.343
"1343","2020-09-09",0.35
"1344","2020-09-10",0.38
"1345","2020-09-11",0.406
"1346","2020-09-14",0.39
"1347","2020-09-15",0.382
"1348","2020-09-16",0.381
"1349","2020-09-17",0.371
"1350","2020-09-18",0.358
"1351","2020-09-21",0.36
"1352","2020-09-22",0.345
"1353","2020-09-23",0.322
"1354","2020-09-24",0.296
"1355","2020-09-25",0.312
"1356","2020-09-28",0.306
"1357","2020-09-29",0.297
"1358","2020-09-30",0.29
"1359","2020-10-01",0.303
"1360","2020-10-02",0.3
"1361","2020-10-05",0.31
"1362","2020-10-06",0.328
"1363","2020-10-07",0.317
"1364","2020-10-08",0.333
"1365","2020-10-09",0.322
"1366","2020-10-12",0.316
"1367","2020-10-13",0.315
"1368","2020-10-14",0.306
"1369","2020-10-15",0.307
"1370","2020-10-16",0.303
"1371","2020-10-19",0.307
"1372","2020-10-20",0.3
"1373","2020-10-21",0.29
"1374","2020-10-22",0.268
"1375","2020-10-23",0.264
"1376","2020-10-26",0.256
"1377","2020-10-27",0.234
"1378","2020-10-28",0.212
"1379","2020-10-29",0.218
"1380","2020-10-30",0.199
"1381","2020-11-02",0.192
"1382","2020-11-03",0.2
"1383","2020-11-04",0.196
"1384","2020-11-05",0.201
"1385","2020-11-06",0.206
"1386","2020-11-09",0.197
"1387","2020-11-10",0.201
"1388","2020-11-11",0.212
"1389","2020-11-12",0.208
"1390","2020-11-13",0.202
"1391","2020-11-16",0.195
"1392","2020-11-17",0.19
"1393","2020-11-18",0.208
"1394","2020-11-19",0.223
"1395","2020-11-20",0.206
"1396","2020-11-23",0.212
"1397","2020-11-24",0.213
"1398","2020-11-25",0.209
"1399","2020-11-27",0.21
