"","date","GPN"
"210","2007-10-31",23.780001
"211","2007-11-01",23.75
"212","2007-11-02",23.66
"213","2007-11-05",23.135
"214","2007-11-06",23.235001
"215","2007-11-07",22.93
"216","2007-11-08",22.67
"217","2007-11-09",22.48
"218","2007-11-12",22.115
"219","2007-11-13",22.469999
"220","2007-11-14",22.16
"221","2007-11-15",22
"222","2007-11-16",22
"223","2007-11-19",21.35
"224","2007-11-20",21.52
"225","2007-11-21",21.57
"226","2007-11-23",21.889999
"227","2007-11-26",21.6
"228","2007-11-27",21.594999
"229","2007-11-28",21.860001
"230","2007-11-29",21.98
"231","2007-11-30",21.610001
"232","2007-12-03",21.445
"233","2007-12-04",21.6
"234","2007-12-05",22.02
"235","2007-12-06",22.195
"236","2007-12-07",22.16
"237","2007-12-10",22.375
"238","2007-12-11",21.885
"239","2007-12-12",21.690001
"240","2007-12-13",22.225
"241","2007-12-14",22.075001
"242","2007-12-17",21.965
"243","2007-12-18",21.799999
"244","2007-12-19",21.705
"245","2007-12-20",21.299999
"246","2007-12-21",21.51
"247","2007-12-24",22.65
"248","2007-12-26",22.469999
"249","2007-12-27",22.469999
"250","2007-12-28",22.92
"251","2007-12-31",23.26
"252","2008-01-02",22.635
"253","2008-01-03",22.605
"254","2008-01-04",19.084999
"255","2008-01-07",18.365
"256","2008-01-08",18.355
"257","2008-01-09",18.985001
"258","2008-01-10",19.549999
"259","2008-01-11",19.155001
"260","2008-01-14",19.16
"261","2008-01-15",18.49
"262","2008-01-16",18.870001
"263","2008-01-17",18.594999
"264","2008-01-18",18.450001
"265","2008-01-22",18.605
"266","2008-01-23",18.549999
"267","2008-01-24",18.76
"268","2008-01-25",18.280001
"269","2008-01-28",18.51
"270","2008-01-29",18.415001
"271","2008-01-30",18.26
"272","2008-01-31",18.645
"273","2008-02-01",19.23
"274","2008-02-04",19.355
"275","2008-02-05",19.030001
"276","2008-02-06",18.834999
"277","2008-02-07",19.014999
"278","2008-02-08",19.215
"279","2008-02-11",19.445
"280","2008-02-12",19.705
"281","2008-02-13",19.98
"282","2008-02-14",19.549999
"283","2008-02-15",19.360001
"284","2008-02-19",19.275
"285","2008-02-20",19.615
"286","2008-02-21",19.66
"287","2008-02-22",19.67
"288","2008-02-25",20.459999
"289","2008-02-26",21
"290","2008-02-27",21.030001
"291","2008-02-28",20.450001
"292","2008-02-29",19.834999
"293","2008-03-03",20.035
"294","2008-03-04",20.285
"295","2008-03-05",20.245001
"296","2008-03-06",19.139999
"297","2008-03-07",19.125
"298","2008-03-10",19.075001
"299","2008-03-11",19.385
"300","2008-03-12",19.325001
"301","2008-03-13",19.219999
"302","2008-03-14",18.969999
"303","2008-03-17",18.68
"304","2008-03-18",19.43
"305","2008-03-19",19.665001
"306","2008-03-20",20
"307","2008-03-24",20.139999
"308","2008-03-25",19.68
"309","2008-03-26",19.525
"310","2008-03-27",19.815001
"311","2008-03-28",20.405001
"312","2008-03-31",20.68
"313","2008-04-01",21.65
"314","2008-04-02",21.34
"315","2008-04-03",21.344999
"316","2008-04-04",21.42
"317","2008-04-07",21.264999
"318","2008-04-08",21.344999
"319","2008-04-09",20.870001
"320","2008-04-10",20.629999
"321","2008-04-11",20.305
"322","2008-04-14",20.174999
"323","2008-04-15",20.07
"324","2008-04-16",20.629999
"325","2008-04-17",20.625
"326","2008-04-18",20.934999
"327","2008-04-21",20.924999
"328","2008-04-22",20.5
"329","2008-04-23",20.66
"330","2008-04-24",21.684999
"331","2008-04-25",21.955
"332","2008-04-28",21.885
"333","2008-04-29",22.285
"334","2008-04-30",22.129999
"335","2008-05-01",22.610001
"336","2008-05-02",22.65
"337","2008-05-05",22.674999
"338","2008-05-06",22.155001
"339","2008-05-07",21.809999
"340","2008-05-08",21.745001
"341","2008-05-09",21.870001
"342","2008-05-12",21.805
"343","2008-05-13",22.33
"344","2008-05-14",22.555
"345","2008-05-15",22.825001
"346","2008-05-16",23.245001
"347","2008-05-19",22.825001
"348","2008-05-20",22.860001
"349","2008-05-21",22.690001
"350","2008-05-22",22.725
"351","2008-05-23",22.594999
"352","2008-05-27",22.99
"353","2008-05-28",23.555
"354","2008-05-29",23.434999
"355","2008-05-30",23.610001
"356","2008-06-02",23.23
"357","2008-06-03",23.5
"358","2008-06-04",24.09
"359","2008-06-05",24.545
"360","2008-06-06",23.705
"361","2008-06-09",23.5
"362","2008-06-10",23.059999
"363","2008-06-11",22.844999
"364","2008-06-12",23.225
"365","2008-06-13",23.639999
"366","2008-06-16",23.389999
"367","2008-06-17",24.295
"368","2008-06-18",23.825001
"369","2008-06-19",24.190001
"370","2008-06-20",24.629999
"371","2008-06-23",24.885
"372","2008-06-24",24.174999
"373","2008-06-25",24.26
"374","2008-06-26",23.264999
"375","2008-06-27",23.25
"376","2008-06-30",23.299999
"377","2008-07-01",23.105
"378","2008-07-02",23.290001
"379","2008-07-03",23.09
"380","2008-07-07",22.905001
"381","2008-07-08",23.51
"382","2008-07-09",23.334999
"383","2008-07-10",22.469999
"384","2008-07-11",22.24
"385","2008-07-14",22.264999
"386","2008-07-15",22.389999
"387","2008-07-16",22.725
"388","2008-07-17",23.200001
"389","2008-07-18",23.254999
"390","2008-07-21",23.184999
"391","2008-07-22",23.49
"392","2008-07-23",23.23
"393","2008-07-24",22.865
"394","2008-07-25",21.42
"395","2008-07-28",22.24
"396","2008-07-29",22.450001
"397","2008-07-30",22.68
"398","2008-07-31",22.145
"399","2008-08-01",22.309999
"400","2008-08-04",22.139999
"401","2008-08-05",22.84
"402","2008-08-06",23.165001
"403","2008-08-07",23.094999
"404","2008-08-08",23.870001
"405","2008-08-11",23.805
"406","2008-08-12",23.805
"407","2008-08-13",24.059999
"408","2008-08-14",24.33
"409","2008-08-15",24.360001
"410","2008-08-18",24.115
"411","2008-08-19",23.875
"412","2008-08-20",23.325001
"413","2008-08-21",23.379999
"414","2008-08-22",24.030001
"415","2008-08-25",23.450001
"416","2008-08-26",23.66
"417","2008-08-27",24.045
"418","2008-08-28",24.57
"419","2008-08-29",24.105
"420","2008-09-02",24.049999
"421","2008-09-03",24.370001
"422","2008-09-04",23.865
"423","2008-09-05",22.735001
"424","2008-09-08",23.030001
"425","2008-09-09",23.209999
"426","2008-09-10",23.145
"427","2008-09-11",23.475
"428","2008-09-12",23.645
"429","2008-09-15",22.565001
"430","2008-09-16",22.780001
"431","2008-09-17",22.405001
"432","2008-09-18",22.719999
"433","2008-09-19",23.379999
"434","2008-09-22",23.225
"435","2008-09-23",23.525
"436","2008-09-24",23.225
"437","2008-09-25",23.725
"438","2008-09-26",22.985001
"439","2008-09-29",21.889999
"440","2008-09-30",22.43
"441","2008-10-01",22.045
"442","2008-10-02",20.530001
"443","2008-10-03",24.465
"444","2008-10-06",23.33
"445","2008-10-07",22.24
"446","2008-10-08",21.790001
"447","2008-10-09",19.945
"448","2008-10-10",20.559999
"449","2008-10-13",21.375
"450","2008-10-14",20.9
"451","2008-10-15",18.870001
"452","2008-10-16",20.02
"453","2008-10-17",20.375
"454","2008-10-20",21.285
"455","2008-10-21",20.780001
"456","2008-10-22",19.285
"457","2008-10-23",19.184999
"458","2008-10-24",18.66
"459","2008-10-27",17.639999
"460","2008-10-28",19.17
"461","2008-10-29",19.33
"462","2008-10-30",19.655001
"463","2008-10-31",20.254999
"464","2008-11-03",21.014999
"465","2008-11-04",21.795
"466","2008-11-05",21.455
"467","2008-11-06",20.690001
"468","2008-11-07",20.535
"469","2008-11-10",20.004999
"470","2008-11-11",19.764999
"471","2008-11-12",18.385
"472","2008-11-13",19.02
"473","2008-11-14",18.379999
"474","2008-11-17",17.805
"475","2008-11-18",17.725
"476","2008-11-19",16.754999
"477","2008-11-20",15.68
"478","2008-11-21",16.42
"479","2008-11-24",17.594999
"480","2008-11-25",16.875
"481","2008-11-26",17.629999
"482","2008-11-28",18.084999
"483","2008-12-01",16.645
"484","2008-12-02",16.35
"485","2008-12-03",16.365
"486","2008-12-04",16.455
"487","2008-12-05",16.995001
"488","2008-12-08",17.405001
"489","2008-12-09",16.445
"490","2008-12-10",16.469999
"491","2008-12-11",15.86
"492","2008-12-12",16.305
"493","2008-12-15",15.76
"494","2008-12-16",16.48
"495","2008-12-17",16.450001
"496","2008-12-18",16.605
"497","2008-12-19",16.545
"498","2008-12-22",16.34
"499","2008-12-23",16.299999
"500","2008-12-24",16.25
"501","2008-12-26",16.49
"502","2008-12-29",16.26
"503","2008-12-30",16.5
"504","2008-12-31",16.395
"505","2009-01-02",17.09
"506","2009-01-05",16.75
"507","2009-01-06",17.389999
"508","2009-01-07",17.475
"509","2009-01-08",17.615
"510","2009-01-09",17.745001
"511","2009-01-12",17.625
"512","2009-01-13",17.715
"513","2009-01-14",17.275
"514","2009-01-15",17.360001
"515","2009-01-16",17.309999
"516","2009-01-20",16.334999
"517","2009-01-21",16.790001
"518","2009-01-22",16.450001
"519","2009-01-23",16.35
"520","2009-01-26",16.190001
"521","2009-01-27",16.790001
"522","2009-01-28",17.6
"523","2009-01-29",17.315001
"524","2009-01-30",17.355
"525","2009-02-02",17.51
"526","2009-02-03",17.615
"527","2009-02-04",17.475
"528","2009-02-05",17.84
"529","2009-02-06",18.15
"530","2009-02-09",17.875
"531","2009-02-10",17.4
"532","2009-02-11",17.48
"533","2009-02-12",17.76
"534","2009-02-13",17.625
"535","2009-02-17",16.99
"536","2009-02-18",17.084999
"537","2009-02-19",16.465
"538","2009-02-20",16.4
"539","2009-02-23",15.65
"540","2009-02-24",16.35
"541","2009-02-25",15.935
"542","2009-02-26",15.48
"543","2009-02-27",15.34
"544","2009-03-02",14.48
"545","2009-03-03",14.94
"546","2009-03-04",14.765
"547","2009-03-05",14.335
"548","2009-03-06",14.17
"549","2009-03-09",13.795
"550","2009-03-10",14.515
"551","2009-03-11",14.675
"552","2009-03-12",14.805
"553","2009-03-13",15.34
"554","2009-03-16",15.35
"555","2009-03-17",15.74
"556","2009-03-18",16.059999
"557","2009-03-19",15.785
"558","2009-03-20",15.955
"559","2009-03-23",16.700001
"560","2009-03-24",16.174999
"561","2009-03-25",16.385
"562","2009-03-26",16.955
"563","2009-03-27",16.549999
"564","2009-03-30",16.344999
"565","2009-03-31",16.705
"566","2009-04-01",16.674999
"567","2009-04-02",16.91
"568","2009-04-03",16
"569","2009-04-06",15.945
"570","2009-04-07",16.184999
"571","2009-04-08",16.545
"572","2009-04-09",16.700001
"573","2009-04-13",16.385
"574","2009-04-14",16.115
"575","2009-04-15",16.344999
"576","2009-04-16",16.77
"577","2009-04-17",16.700001
"578","2009-04-20",16.27
"579","2009-04-21",16.105
"580","2009-04-22",16
"581","2009-04-23",15.82
"582","2009-04-24",15.485
"583","2009-04-27",15.635
"584","2009-04-28",15.665
"585","2009-04-29",16.030001
"586","2009-04-30",16.030001
"587","2009-05-01",16.184999
"588","2009-05-04",16.530001
"589","2009-05-05",16.25
"590","2009-05-06",16.545
"591","2009-05-07",16.514999
"592","2009-05-08",16.815001
"593","2009-05-11",16.525
"594","2009-05-12",16.645
"595","2009-05-13",15.97
"596","2009-05-14",15.68
"597","2009-05-15",15.595
"598","2009-05-18",15.685
"599","2009-05-19",16.09
"600","2009-05-20",16.455
"601","2009-05-21",17.209999
"602","2009-05-22",17.035
"603","2009-05-26",17.565001
"604","2009-05-27",17.5
"605","2009-05-28",17.73
"606","2009-05-29",17.98
"607","2009-06-01",18.305
"608","2009-06-02",18.58
"609","2009-06-03",18.495001
"610","2009-06-04",18.635
"611","2009-06-05",18.879999
"612","2009-06-08",18.665001
"613","2009-06-09",18.73
"614","2009-06-10",18.799999
"615","2009-06-11",18.725
"616","2009-06-12",19.25
"617","2009-06-15",18.9
"618","2009-06-16",18.655001
"619","2009-06-17",18.91
"620","2009-06-18",18.940001
"621","2009-06-19",19.25
"622","2009-06-22",18.66
"623","2009-06-23",18.725
"624","2009-06-24",18.790001
"625","2009-06-25",18.965
"626","2009-06-26",18.879999
"627","2009-06-29",18.924999
"628","2009-06-30",18.73
"629","2009-07-01",18.995001
"630","2009-07-02",18.4
"631","2009-07-06",18.549999
"632","2009-07-07",18.115
"633","2009-07-08",17.969999
"634","2009-07-09",18.110001
"635","2009-07-10",17.969999
"636","2009-07-13",18.645
"637","2009-07-14",18.9
"638","2009-07-15",19.584999
"639","2009-07-16",19.940001
"640","2009-07-17",19.959999
"641","2009-07-20",20.195
"642","2009-07-21",20.254999
"643","2009-07-22",20.115
"644","2009-07-23",20.15
"645","2009-07-24",21.165001
"646","2009-07-27",21.145
"647","2009-07-28",21.305
"648","2009-07-29",21.09
"649","2009-07-30",21.355
"650","2009-07-31",21.15
"651","2009-08-03",21.004999
"652","2009-08-04",21.325001
"653","2009-08-05",21.155001
"654","2009-08-06",21.094999
"655","2009-08-07",21.459999
"656","2009-08-10",21.275
"657","2009-08-11",21.139999
"658","2009-08-12",21.42
"659","2009-08-13",21.290001
"660","2009-08-14",21.25
"661","2009-08-17",21.045
"662","2009-08-18",21.344999
"663","2009-08-19",21.535
"664","2009-08-20",21.5
"665","2009-08-21",21.475
"666","2009-08-24",21.59
"667","2009-08-25",21.74
"668","2009-08-26",21.92
"669","2009-08-27",21.75
"670","2009-08-28",21.629999
"671","2009-08-31",21.219999
"672","2009-09-01",21.174999
"673","2009-09-02",21.225
"674","2009-09-03",21.504999
"675","2009-09-04",21.76
"676","2009-09-08",21.799999
"677","2009-09-09",21.605
"678","2009-09-10",21.875
"679","2009-09-11",22.040001
"680","2009-09-14",22.24
"681","2009-09-15",22.33
"682","2009-09-16",22.695
"683","2009-09-17",22.775
"684","2009-09-18",22.735001
"685","2009-09-21",22.844999
"686","2009-09-22",22.9
"687","2009-09-23",22.885
"688","2009-09-24",22.73
"689","2009-09-25",22.379999
"690","2009-09-28",23.09
"691","2009-09-29",23.33
"692","2009-09-30",23.35
"693","2009-10-01",23.08
"694","2009-10-02",22.785
"695","2009-10-05",23.865
"696","2009-10-06",24.42
"697","2009-10-07",24.26
"698","2009-10-08",24.334999
"699","2009-10-09",24.190001
"700","2009-10-12",24.285
"701","2009-10-13",24.280001
"702","2009-10-14",24.584999
"703","2009-10-15",24.915001
"704","2009-10-16",25.25
"705","2009-10-19",25.525
"706","2009-10-20",25.43
"707","2009-10-21",25.305
"708","2009-10-22",25.264999
"709","2009-10-23",25.415001
"710","2009-10-26",25.264999
"711","2009-10-27",24.77
"712","2009-10-28",24.530001
"713","2009-10-29",24.684999
"714","2009-10-30",24.615
"715","2009-11-02",24.790001
"716","2009-11-03",24.780001
"717","2009-11-04",25.174999
"718","2009-11-05",26.195
"719","2009-11-06",26.25
"720","2009-11-09",26.59
"721","2009-11-10",26.934999
"722","2009-11-11",26.915001
"723","2009-11-12",26.540001
"724","2009-11-13",26.52
"725","2009-11-16",26.934999
"726","2009-11-17",26.879999
"727","2009-11-18",25.945
"728","2009-11-19",24.92
"729","2009-11-20",24.934999
"730","2009-11-23",25.719999
"731","2009-11-24",26.030001
"732","2009-11-25",26.129999
"733","2009-11-27",25.610001
"734","2009-11-30",25.629999
"735","2009-12-01",25.799999
"736","2009-12-02",25.365
"737","2009-12-03",25.07
"738","2009-12-04",25.49
"739","2009-12-07",25.48
"740","2009-12-08",25.34
"741","2009-12-09",25.370001
"742","2009-12-10",25.495001
"743","2009-12-11",25.344999
"744","2009-12-14",25.709999
"745","2009-12-15",25.905001
"746","2009-12-16",26.155001
"747","2009-12-17",25.805
"748","2009-12-18",26.09
"749","2009-12-21",26.26
"750","2009-12-22",26.375
"751","2009-12-23",26.440001
"752","2009-12-24",26.695
"753","2009-12-28",26.665001
"754","2009-12-29",26.719999
"755","2009-12-30",27.075001
"756","2009-12-31",26.93
"757","2010-01-04",26.334999
"758","2010-01-05",26.280001
"759","2010-01-06",26.184999
"760","2010-01-07",26.02
"761","2010-01-08",24.485001
"762","2010-01-11",23.91
"763","2010-01-12",23.885
"764","2010-01-13",23.905001
"765","2010-01-14",23.49
"766","2010-01-15",23.24
"767","2010-01-19",23.379999
"768","2010-01-20",23.344999
"769","2010-01-21",22.934999
"770","2010-01-22",22.700001
"771","2010-01-25",22.65
"772","2010-01-26",22.620001
"773","2010-01-27",22.754999
"774","2010-01-28",22.639999
"775","2010-01-29",22.25
"776","2010-02-01",22.5
"777","2010-02-02",22.66
"778","2010-02-03",22.629999
"779","2010-02-04",22.610001
"780","2010-02-05",22.565001
"781","2010-02-08",22.49
"782","2010-02-09",22.74
"783","2010-02-10",22.6
"784","2010-02-11",22.795
"785","2010-02-12",22.245001
"786","2010-02-16",22.295
"787","2010-02-17",21.85
"788","2010-02-18",21.92
"789","2010-02-19",21.795
"790","2010-02-22",21.51
"791","2010-02-23",21.360001
"792","2010-02-24",21.545
"793","2010-02-25",21.469999
"794","2010-02-26",21.405001
"795","2010-03-01",21.885
"796","2010-03-02",21.754999
"797","2010-03-03",21.41
"798","2010-03-04",21.375
"799","2010-03-05",21.825001
"800","2010-03-08",21.98
"801","2010-03-09",22.514999
"802","2010-03-10",22.705
"803","2010-03-11",22.629999
"804","2010-03-12",22.6
"805","2010-03-15",22.309999
"806","2010-03-16",22.5
"807","2010-03-17",23.030001
"808","2010-03-18",23.219999
"809","2010-03-19",23.01
"810","2010-03-22",23.370001
"811","2010-03-23",23.190001
"812","2010-03-24",22.555
"813","2010-03-25",22.725
"814","2010-03-26",22.799999
"815","2010-03-29",22.934999
"816","2010-03-30",23.16
"817","2010-03-31",22.775
"818","2010-04-01",22.82
"819","2010-04-05",22.344999
"820","2010-04-06",22.610001
"821","2010-04-07",22.105
"822","2010-04-08",21.825001
"823","2010-04-09",21.635
"824","2010-04-12",21.959999
"825","2010-04-13",21.775
"826","2010-04-14",22.129999
"827","2010-04-15",22.815001
"828","2010-04-16",22.934999
"829","2010-04-19",22.924999
"830","2010-04-20",22.684999
"831","2010-04-21",22.745001
"832","2010-04-22",22.629999
"833","2010-04-23",22.955
"834","2010-04-26",22.65
"835","2010-04-27",22.295
"836","2010-04-28",22.209999
"837","2010-04-29",22.139999
"838","2010-04-30",21.405001
"839","2010-05-03",21.610001
"840","2010-05-04",21.434999
"841","2010-05-05",21.5
"842","2010-05-06",21.459999
"843","2010-05-07",20.24
"844","2010-05-10",20.805
"845","2010-05-11",20.575001
"846","2010-05-12",20.99
"847","2010-05-13",21.43
"848","2010-05-14",20.805
"849","2010-05-17",21.17
"850","2010-05-18",21.254999
"851","2010-05-19",21.165001
"852","2010-05-20",20.51
"853","2010-05-21",21.014999
"854","2010-05-24",20.645
"855","2010-05-25",20.59
"856","2010-05-26",20.610001
"857","2010-05-27",21.15
"858","2010-05-28",21.094999
"859","2010-06-01",20.719999
"860","2010-06-02",20.790001
"861","2010-06-03",21.15
"862","2010-06-04",20.434999
"863","2010-06-07",20.030001
"864","2010-06-08",20.049999
"865","2010-06-09",20
"866","2010-06-10",20.745001
"867","2010-06-11",20.785
"868","2010-06-14",20.73
"869","2010-06-15",21.32
"870","2010-06-16",21.275
"871","2010-06-17",21.280001
"872","2010-06-18",21.305
"873","2010-06-21",19.445
"874","2010-06-22",19.700001
"875","2010-06-23",19.455
"876","2010-06-24",19.075001
"877","2010-06-25",19.325001
"878","2010-06-28",19.295
"879","2010-06-29",18.59
"880","2010-06-30",18.27
"881","2010-07-01",18.049999
"882","2010-07-02",18.084999
"883","2010-07-06",18.125
"884","2010-07-07",18.715
"885","2010-07-08",18.545
"886","2010-07-09",18.799999
"887","2010-07-12",18.780001
"888","2010-07-13",19.129999
"889","2010-07-14",19.195
"890","2010-07-15",19.120001
"891","2010-07-16",18.475
"892","2010-07-19",18.615
"893","2010-07-20",18.695
"894","2010-07-21",18.695
"895","2010-07-22",19.395
"896","2010-07-23",19.84
"897","2010-07-26",20.035
"898","2010-07-27",19.965
"899","2010-07-28",18.275
"900","2010-07-29",18.700001
"901","2010-07-30",18.865
"902","2010-08-02",19.264999
"903","2010-08-03",19.145
"904","2010-08-04",19.115
"905","2010-08-05",19.075001
"906","2010-08-06",19.295
"907","2010-08-09",19.57
"908","2010-08-10",19.4
"909","2010-08-11",18.955
"910","2010-08-12",18.75
"911","2010-08-13",18.594999
"912","2010-08-16",18.674999
"913","2010-08-17",18.860001
"914","2010-08-18",18.995001
"915","2010-08-19",18.799999
"916","2010-08-20",18.945
"917","2010-08-23",18.73
"918","2010-08-24",18.700001
"919","2010-08-25",18.844999
"920","2010-08-26",18.889999
"921","2010-08-27",19.174999
"922","2010-08-30",18.965
"923","2010-08-31",18.815001
"924","2010-09-01",19.395
"925","2010-09-02",19.530001
"926","2010-09-03",19.75
"927","2010-09-07",19.424999
"928","2010-09-08",19.51
"929","2010-09-09",19.785
"930","2010-09-10",19.945
"931","2010-09-13",20.275
"932","2010-09-14",20.209999
"933","2010-09-15",20.32
"934","2010-09-16",20.440001
"935","2010-09-17",20.389999
"936","2010-09-20",20.665001
"937","2010-09-21",20.459999
"938","2010-09-22",20.370001
"939","2010-09-23",20.184999
"940","2010-09-24",20.709999
"941","2010-09-27",20.959999
"942","2010-09-28",20.995001
"943","2010-09-29",21.235001
"944","2010-09-30",21.445
"945","2010-10-01",21.035
"946","2010-10-04",20.825001
"947","2010-10-05",20.950001
"948","2010-10-06",20.885
"949","2010-10-07",20.889999
"950","2010-10-08",21.014999
"951","2010-10-11",21.17
"952","2010-10-12",19.450001
"953","2010-10-13",19.379999
"954","2010-10-14",19.295
"955","2010-10-15",19.450001
"956","2010-10-18",19.535
"957","2010-10-19",19.184999
"958","2010-10-20",19.205
"959","2010-10-21",19.219999
"960","2010-10-22",19.65
"961","2010-10-25",19.92
"962","2010-10-26",19.93
"963","2010-10-27",19.65
"964","2010-10-28",19.504999
"965","2010-10-29",19.48
"966","2010-11-01",19.48
"967","2010-11-02",19.84
"968","2010-11-03",19.83
"969","2010-11-04",20.120001
