"","date","RDFN"
"166","2018-03-26",22.68
"167","2018-03-27",22.33
"168","2018-03-28",22.35
"169","2018-03-29",22.83
"170","2018-04-02",22.76
"171","2018-04-03",23
"172","2018-04-04",23.110001
"173","2018-04-05",22.129999
"174","2018-04-06",22.030001
"175","2018-04-09",22.4
"176","2018-04-10",22.68
"177","2018-04-11",22.809999
"178","2018-04-12",22.719999
"179","2018-04-13",22.809999
"180","2018-04-16",23.190001
"181","2018-04-17",23.299999
"182","2018-04-18",23.99
"183","2018-04-19",23.879999
"184","2018-04-20",22.709999
"185","2018-04-23",22.469999
"186","2018-04-24",22.219999
"187","2018-04-25",21.709999
"188","2018-04-26",21.68
"189","2018-04-27",21.68
"190","2018-04-30",21.4
"191","2018-05-01",21.639999
"192","2018-05-02",22.01
"193","2018-05-03",21.84
"194","2018-05-04",22
"195","2018-05-07",22.559999
"196","2018-05-08",22.790001
"197","2018-05-09",23.08
"198","2018-05-10",22.98
"199","2018-05-11",22.940001
"200","2018-05-14",22.01
"201","2018-05-15",21.459999
"202","2018-05-16",21.940001
"203","2018-05-17",22.02
"204","2018-05-18",22.02
"205","2018-05-21",22
"206","2018-05-22",22.15
"207","2018-05-23",22.209999
"208","2018-05-24",22.030001
"209","2018-05-25",21.73
"210","2018-05-29",21.969999
"211","2018-05-30",22.690001
"212","2018-05-31",22.1
"213","2018-06-01",21.620001
"214","2018-06-04",22.110001
"215","2018-06-05",22.809999
"216","2018-06-06",22.969999
"217","2018-06-07",22.870001
"218","2018-06-08",23.030001
"219","2018-06-11",23.4
"220","2018-06-12",23.719999
"221","2018-06-13",23.9
"222","2018-06-14",24.639999
"223","2018-06-15",24.030001
"224","2018-06-18",22.24
"225","2018-06-19",22.18
"226","2018-06-20",22.24
"227","2018-06-21",21.25
"228","2018-06-22",21.6
"229","2018-06-25",22.5
"230","2018-06-26",22.620001
"231","2018-06-27",22.51
"232","2018-06-28",23.02
"233","2018-06-29",23.09
"234","2018-07-02",23.139999
"235","2018-07-03",23.68
"236","2018-07-05",22.959999
"237","2018-07-06",22.98
"238","2018-07-09",22.809999
"239","2018-07-10",23.790001
"240","2018-07-11",23.540001
"241","2018-07-12",23.620001
"242","2018-07-13",23.52
"243","2018-07-16",23.99
"244","2018-07-17",23.4
"245","2018-07-18",24
"246","2018-07-19",24.780001
"247","2018-07-20",24.530001
"248","2018-07-23",24.639999
"249","2018-07-24",24.92
"250","2018-07-25",25.68
"251","2018-07-26",25.370001
"252","2018-07-27",24.75
"253","2018-07-30",24.26
"254","2018-07-31",24.5
"255","2018-08-01",24.67
"256","2018-08-02",24.02
"257","2018-08-03",23.540001
"258","2018-08-06",23.24
"259","2018-08-07",22.389999
"260","2018-08-08",22.67
"261","2018-08-09",23.139999
"262","2018-08-10",17.959999
"263","2018-08-13",18.475
"264","2018-08-14",18.17
"265","2018-08-15",17.860001
"266","2018-08-16",17.32
"267","2018-08-17",17.190001
"268","2018-08-20",18.07
"269","2018-08-21",18.85
"270","2018-08-22",19.209999
"271","2018-08-23",19.469999
"272","2018-08-24",19.719999
"273","2018-08-27",19.709999
"274","2018-08-28",19.92
"275","2018-08-29",19.700001
"276","2018-08-30",19.82
"277","2018-08-31",19.809999
"278","2018-09-04",19.809999
"279","2018-09-05",19.93
"280","2018-09-06",19.719999
"281","2018-09-07",19.73
"282","2018-09-10",19.809999
"283","2018-09-11",19.93
"284","2018-09-12",19.780001
"285","2018-09-13",18.77
"286","2018-09-14",19.299999
"287","2018-09-17",19.209999
"288","2018-09-18",19.379999
"289","2018-09-19",19.059999
"290","2018-09-20",18.629999
"291","2018-09-21",17.91
"292","2018-09-24",18.25
"293","2018-09-25",18.43
"294","2018-09-26",18.43
"295","2018-09-27",18.08
"296","2018-09-28",18.700001
"297","2018-10-01",18.110001
"298","2018-10-02",17.530001
"299","2018-10-03",17.360001
"300","2018-10-04",17.08
"301","2018-10-05",16.620001
"302","2018-10-08",16.459999
"303","2018-10-09",16.209999
"304","2018-10-10",15.44
"305","2018-10-11",15.97
"306","2018-10-12",15.66
"307","2018-10-15",16.110001
"308","2018-10-16",17.08
"309","2018-10-17",17.17
"310","2018-10-18",16.48
"311","2018-10-19",15.42
"312","2018-10-22",15.97
"313","2018-10-23",16.440001
"314","2018-10-24",16.129999
"315","2018-10-25",16.83
"316","2018-10-26",15.72
"317","2018-10-29",14.79
"318","2018-10-30",15.46
"319","2018-10-31",15.45
"320","2018-11-01",16.23
"321","2018-11-02",16.02
"322","2018-11-05",16.07
"323","2018-11-06",16.469999
"324","2018-11-07",15.43
"325","2018-11-08",14.85
"326","2018-11-09",15.06
"327","2018-11-12",15.34
"328","2018-11-13",15.6
"329","2018-11-14",15.16
"330","2018-11-15",15.05
"331","2018-11-16",15.22
"332","2018-11-19",14.67
"333","2018-11-20",14.41
"334","2018-11-21",14.38
"335","2018-11-23",14.73
"336","2018-11-26",15.36
"337","2018-11-27",15.46
"338","2018-11-28",16.280001
"339","2018-11-29",17.120001
"340","2018-11-30",16.959999
"341","2018-12-03",17.15
"342","2018-12-04",16.799999
"343","2018-12-06",17.58
"344","2018-12-07",17.459999
"345","2018-12-10",16.99
"346","2018-12-11",16.799999
"347","2018-12-12",17.07
"348","2018-12-13",16.780001
"349","2018-12-14",15.91
"350","2018-12-17",15.38
"351","2018-12-18",15.14
"352","2018-12-19",14.53
"353","2018-12-20",14.21
"354","2018-12-21",14.09
"355","2018-12-24",13.92
"356","2018-12-26",14.93
"357","2018-12-27",15.19
"358","2018-12-28",14.46
"359","2018-12-31",14.4
"360","2019-01-02",14.57
"361","2019-01-03",14.65
"362","2019-01-04",15.2
"363","2019-01-07",15.8
"364","2019-01-08",15.56
"365","2019-01-09",15.78
"366","2019-01-10",16.360001
"367","2019-01-11",16.959999
"368","2019-01-14",17.120001
"369","2019-01-15",17.200001
"370","2019-01-16",17.370001
"371","2019-01-17",18.01
"372","2019-01-18",18.48
"373","2019-01-22",16.16
"374","2019-01-23",15.86
"375","2019-01-24",16.129999
"376","2019-01-25",16.709999
"377","2019-01-28",16.940001
"378","2019-01-29",17.6
"379","2019-01-30",17.18
"380","2019-01-31",17.889999
"381","2019-02-01",17.469999
"382","2019-02-04",18.219999
"383","2019-02-05",18.68
"384","2019-02-06",18.309999
"385","2019-02-07",17.73
"386","2019-02-08",18.139999
"387","2019-02-11",18.120001
"388","2019-02-12",18.18
"389","2019-02-13",18.16
"390","2019-02-14",18.33
"391","2019-02-15",19.99
"392","2019-02-19",19.1
"393","2019-02-20",18.65
"394","2019-02-21",19.059999
"395","2019-02-22",19.709999
"396","2019-02-25",19.52
"397","2019-02-26",19.110001
"398","2019-02-27",19.610001
"399","2019-02-28",19.969999
"400","2019-03-01",20
"401","2019-03-04",20.43
"402","2019-03-05",20.42
"403","2019-03-06",19.440001
"404","2019-03-07",19.16
"405","2019-03-08",19.07
"406","2019-03-11",19.129999
"407","2019-03-12",19.09
"408","2019-03-13",19.09
"409","2019-03-14",18.5
"410","2019-03-15",18.48
"411","2019-03-18",18.450001
"412","2019-03-19",19.049999
"413","2019-03-20",19.030001
"414","2019-03-21",19.51
"415","2019-03-22",19.42
"416","2019-03-25",19.549999
"417","2019-03-26",20.08
"418","2019-03-27",20.639999
"419","2019-03-28",20.299999
"420","2019-03-29",20.27
"421","2019-04-01",21.65
"422","2019-04-02",22.26
"423","2019-04-03",22.639999
"424","2019-04-04",22.799999
"425","2019-04-05",23.450001
"426","2019-04-08",22.860001
"427","2019-04-09",21.959999
"428","2019-04-10",22.450001
"429","2019-04-11",22.559999
"430","2019-04-12",22.75
"431","2019-04-15",22.24
"432","2019-04-16",22.209999
"433","2019-04-17",21.790001
"434","2019-04-18",22.15
"435","2019-04-22",21.48
"436","2019-04-23",21.82
"437","2019-04-24",21.139999
"438","2019-04-25",21.42
"439","2019-04-26",21.799999
"440","2019-04-29",21.860001
"441","2019-04-30",20.68
"442","2019-05-01",19.879999
"443","2019-05-02",19.6
"444","2019-05-03",20.299999
"445","2019-05-06",20.450001
"446","2019-05-07",20.709999
"447","2019-05-08",20.040001
"448","2019-05-09",16.959999
"449","2019-05-10",17.030001
"450","2019-05-13",16.73
"451","2019-05-14",17.35
"452","2019-05-15",17.299999
"453","2019-05-16",16.92
"454","2019-05-17",17.370001
"455","2019-05-20",16.98
"456","2019-05-21",17.5
"457","2019-05-22",17.379999
"458","2019-05-23",16.940001
"459","2019-05-24",17.26
"460","2019-05-28",17.469999
"461","2019-05-29",16.73
"462","2019-05-30",16.389999
"463","2019-05-31",15.76
"464","2019-06-03",15.51
"465","2019-06-04",16.290001
"466","2019-06-05",16.01
"467","2019-06-06",16.08
"468","2019-06-07",16.85
"469","2019-06-10",18.110001
"470","2019-06-11",17.790001
"471","2019-06-12",17.67
"472","2019-06-13",18.040001
"473","2019-06-14",17.9
"474","2019-06-17",18.219999
"475","2019-06-18",18.5
"476","2019-06-19",18.4
"477","2019-06-20",18.67
"478","2019-06-21",18.52
"479","2019-06-24",18.52
"480","2019-06-25",17.34
"481","2019-06-26",17.200001
"482","2019-06-27",17.790001
"483","2019-06-28",17.98
"484","2019-07-01",17.940001
"485","2019-07-02",17.969999
"486","2019-07-03",17.639999
"487","2019-07-05",17.780001
"488","2019-07-08",17.889999
"489","2019-07-09",17.969999
"490","2019-07-10",17.940001
"491","2019-07-11",17.709999
"492","2019-07-12",17.879999
"493","2019-07-15",17.52
"494","2019-07-16",17.120001
"495","2019-07-17",17.58
"496","2019-07-18",16.85
"497","2019-07-19",16.98
"498","2019-07-22",17.379999
"499","2019-07-23",17.790001
"500","2019-07-24",17.98
"501","2019-07-25",17.59
"502","2019-07-26",17.959999
"503","2019-07-29",17.459999
"504","2019-07-30",18.01
"505","2019-07-31",18.040001
"506","2019-08-01",17.719999
"507","2019-08-02",19.66
"508","2019-08-05",18.85
"509","2019-08-06",19.51
"510","2019-08-07",20
"511","2019-08-08",18.690001
"512","2019-08-09",19.129999
"513","2019-08-12",18.27
"514","2019-08-13",18.200001
"515","2019-08-14",17.77
"516","2019-08-15",16.76
"517","2019-08-16",17.01
"518","2019-08-19",17.040001
"519","2019-08-20",17.450001
"520","2019-08-21",18.389999
"521","2019-08-22",18.040001
"522","2019-08-23",16.860001
"523","2019-08-26",16.870001
"524","2019-08-27",16.459999
"525","2019-08-28",16.92
"526","2019-08-29",16.73
"527","2019-08-30",16.889999
"528","2019-09-03",16.450001
"529","2019-09-04",16.24
"530","2019-09-05",16.65
"531","2019-09-06",16.52
"532","2019-09-09",17.209999
"533","2019-09-10",17.870001
"534","2019-09-11",17.889999
"535","2019-09-12",18.07
"536","2019-09-13",17.91
"537","2019-09-16",18.690001
"538","2019-09-17",18.389999
"539","2019-09-18",17.799999
"540","2019-09-19",17.18
"541","2019-09-20",17.16
"542","2019-09-23",17.26
"543","2019-09-24",16.709999
"544","2019-09-25",17.094999
"545","2019-09-26",16.764999
"546","2019-09-27",16.67
"547","2019-09-30",16.84
"548","2019-10-01",16.02
"549","2019-10-02",15.975
"550","2019-10-03",15.59
"551","2019-10-04",15.68
"552","2019-10-07",15.64
"553","2019-10-08",15.43
"554","2019-10-09",15.57
"555","2019-10-10",15.57
"556","2019-10-11",16.445
"557","2019-10-14",16.209999
"558","2019-10-15",16.700001
"559","2019-10-16",17.59
"560","2019-10-17",18.1
"561","2019-10-18",18.219999
"562","2019-10-21",18.32
"563","2019-10-22",18.58
"564","2019-10-23",18.469999
"565","2019-10-24",17.950001
"566","2019-10-25",17.969999
"567","2019-10-28",18.290001
"568","2019-10-29",18.15
"569","2019-10-30",17.809999
"570","2019-10-31",17.389999
"571","2019-11-01",18.25
"572","2019-11-04",18.370001
"573","2019-11-05",18.885
"574","2019-11-06",18.540001
"575","2019-11-07",17.950001
"576","2019-11-08",20.190001
"577","2019-11-11",20.76
"578","2019-11-12",20.41
"579","2019-11-13",20.08
"580","2019-11-14",20.35
"581","2019-11-15",20.299999
"582","2019-11-18",20.139999
"583","2019-11-19",20.02
"584","2019-11-20",20.49
"585","2019-11-21",20.67
"586","2019-11-22",20.09
"587","2019-11-25",19.969999
"588","2019-11-26",20
"589","2019-11-27",19.780001
"590","2019-11-29",19.280001
"591","2019-12-02",18.969999
"592","2019-12-03",19.35
"593","2019-12-04",20
"594","2019-12-05",20.549999
"595","2019-12-06",21.219999
"596","2019-12-09",20.77
"597","2019-12-10",21.295
"598","2019-12-11",21.190001
"599","2019-12-12",21.25
"600","2019-12-13",21.370001
"601","2019-12-16",21.4
"602","2019-12-17",20.530001
"603","2019-12-18",20.93
"604","2019-12-19",21.110001
"605","2019-12-20",21.41
"606","2019-12-23",21.48
"607","2019-12-24",21.52
"608","2019-12-26",21.32
"609","2019-12-27",21.200001
"610","2019-12-30",21.200001
"611","2019-12-31",21.139999
"612","2020-01-02",21.625
"613","2020-01-03",21.610001
"614","2020-01-06",21.41
"615","2020-01-07",21.469999
"616","2020-01-08",21.459999
"617","2020-01-09",21.709999
"618","2020-01-10",21.85
"619","2020-01-13",22.25
"620","2020-01-14",22.360001
"621","2020-01-15",23.950001
"622","2020-01-16",24.219999
"623","2020-01-17",23.52
"624","2020-01-21",24.049999
"625","2020-01-22",24.49
"626","2020-01-23",24.950001
"627","2020-01-24",25
"628","2020-01-27",24.66
"629","2020-01-28",24.92
"630","2020-01-29",24.98
"631","2020-01-30",24.35
"632","2020-01-31",24.33
"633","2020-02-03",24.58
"634","2020-02-04",25.84
"635","2020-02-05",25.4
"636","2020-02-06",25.790001
"637","2020-02-07",25.1
"638","2020-02-10",24.67
"639","2020-02-11",25.110001
"640","2020-02-12",25.5
"641","2020-02-13",30.110001
"642","2020-02-14",31.23
"643","2020-02-18",30.9
"644","2020-02-19",31.389999
"645","2020-02-20",32.209999
"646","2020-02-21",32.43
"647","2020-02-24",31.629999
"648","2020-02-25",29.75
"649","2020-02-26",29.26
"650","2020-02-27",27.690001
"651","2020-02-28",27.059999
"652","2020-03-02",28.620001
"653","2020-03-03",29.030001
"654","2020-03-04",29.700001
"655","2020-03-05",28.809999
"656","2020-03-06",26.4
"657","2020-03-09",23.01
"658","2020-03-10",23.74
"659","2020-03-11",21.719999
"660","2020-03-12",17.299999
"661","2020-03-13",17.139999
"662","2020-03-16",13.74
"663","2020-03-17",13.69
"664","2020-03-18",10.33
"665","2020-03-19",12.04
"666","2020-03-20",11.6
"667","2020-03-23",11.96
"668","2020-03-24",16.200001
"669","2020-03-25",18.16
"670","2020-03-26",18.790001
"671","2020-03-27",16.09
"672","2020-03-30",15.96
"673","2020-03-31",15.42
"674","2020-04-01",13.5
"675","2020-04-02",13.52
"676","2020-04-03",13.36
"677","2020-04-06",16.299999
"678","2020-04-07",16.549999
"679","2020-04-08",17.25
"680","2020-04-09",18.52
"681","2020-04-13",17.9
"682","2020-04-14",19.34
"683","2020-04-15",18.459999
"684","2020-04-16",16.940001
"685","2020-04-17",18.360001
"686","2020-04-20",17.709999
"687","2020-04-21",17.35
"688","2020-04-22",17.309999
"689","2020-04-23",18.66
"690","2020-04-24",19.24
"691","2020-04-27",20.360001
"692","2020-04-28",19.74
"693","2020-04-29",21.43
"694","2020-04-30",21.129999
"695","2020-05-01",19.290001
"696","2020-05-04",19.84
"697","2020-05-05",20.190001
"698","2020-05-06",21.5
"699","2020-05-07",22.65
"700","2020-05-08",24.5
"701","2020-05-11",24.83
"702","2020-05-12",23.76
"703","2020-05-13",23.190001
"704","2020-05-14",23.73
"705","2020-05-15",24.24
"706","2020-05-18",25.889999
"707","2020-05-19",26.200001
"708","2020-05-20",27.49
"709","2020-05-21",27.5
"710","2020-05-22",29.48
"711","2020-05-26",29.74
"712","2020-05-27",30.049999
"713","2020-05-28",29.360001
"714","2020-05-29",29.99
"715","2020-06-01",29.58
"716","2020-06-02",31.120001
"717","2020-06-03",32.57
"718","2020-06-04",33.450001
"719","2020-06-05",34.82
"720","2020-06-08",34.950001
"721","2020-06-09",33.84
"722","2020-06-10",33.98
"723","2020-06-11",32.07
"724","2020-06-12",32.755001
"725","2020-06-15",34.189999
"726","2020-06-16",35
"727","2020-06-17",34.68
"728","2020-06-18",36.389999
"729","2020-06-19",37.32
"730","2020-06-22",38.41
"731","2020-06-23",39.685001
"732","2020-06-24",38.080002
"733","2020-06-25",40.41
"734","2020-06-26",38.799999
"735","2020-06-29",39.360001
"736","2020-06-30",41.91
"737","2020-07-01",41.700001
"738","2020-07-02",41.950001
"739","2020-07-06",42.389999
"740","2020-07-07",40.389999
"741","2020-07-08",41.689999
"742","2020-07-09",40.130001
"743","2020-07-10",37.139999
"744","2020-07-13",35.869999
"745","2020-07-14",35.540001
"746","2020-07-15",37.279999
"747","2020-07-16",37.290001
"748","2020-07-17",38.779999
"749","2020-07-20",40.400002
"750","2020-07-21",39.59
"751","2020-07-22",41.150002
"752","2020-07-23",41.689999
"753","2020-07-24",40.240002
"754","2020-07-27",43.490002
"755","2020-07-28",39.490002
"756","2020-07-29",41.490002
"757","2020-07-30",42.970001
"758","2020-07-31",41.580002
"759","2020-08-03",40.705002
"760","2020-08-04",41.369999
"761","2020-08-05",41.830002
"762","2020-08-06",43.380001
"763","2020-08-07",43.689999
"764","2020-08-10",41.700001
"765","2020-08-11",42.84
"766","2020-08-12",43.240002
"767","2020-08-13",43.540001
"768","2020-08-14",43.220001
"769","2020-08-17",43.810001
"770","2020-08-18",43.66
"771","2020-08-19",45.299999
"772","2020-08-20",47.02
"773","2020-08-21",47.439999
"774","2020-08-24",46.48
"775","2020-08-25",46.68
"776","2020-08-26",46.959999
"777","2020-08-27",46.349998
"778","2020-08-28",48.310001
"779","2020-08-31",47.57
"780","2020-09-01",49.990002
"781","2020-09-02",51.049999
"782","2020-09-03",47.560001
"783","2020-09-04",45.150002
"784","2020-09-08",44.970001
"785","2020-09-09",48.049999
"786","2020-09-10",50.259998
"787","2020-09-11",48.360001
"788","2020-09-14",49.450001
"789","2020-09-15",52
"790","2020-09-16",51.25
"791","2020-09-17",49.450001
"792","2020-09-18",45.919998
"793","2020-09-21",45.48
"794","2020-09-22",47
"795","2020-09-23",45.209999
"796","2020-09-24",46.43
"797","2020-09-25",47.529999
"798","2020-09-28",48.700001
"799","2020-09-29",49.740002
"800","2020-09-30",49.93
"801","2020-10-01",52.860001
"802","2020-10-02",52.759998
"803","2020-10-05",53.560001
"804","2020-10-06",53.009998
"805","2020-10-07",54.080002
"806","2020-10-08",53.669998
"807","2020-10-09",54.830002
"808","2020-10-12",54.900002
"809","2020-10-13",54.459999
"810","2020-10-14",55.669998
"811","2020-10-15",51.790001
"812","2020-10-16",48.400002
"813","2020-10-19",48.689999
"814","2020-10-20",47.360001
"815","2020-10-21",45.150002
"816","2020-10-22",45.869999
"817","2020-10-23",44.959999
"818","2020-10-26",43.950001
"819","2020-10-27",43.259998
"820","2020-10-28",44.040001
"821","2020-10-29",44.900002
"822","2020-10-30",41.77
"823","2020-11-02",42.990002
"824","2020-11-03",43.459999
"825","2020-11-04",47.369999
"826","2020-11-05",47.810001
"827","2020-11-06",45.110001
"828","2020-11-09",39.290001
"829","2020-11-10",39.240002
"830","2020-11-11",42.279999
"831","2020-11-12",43.700001
"832","2020-11-13",42.939999
"833","2020-11-16",44.52
"834","2020-11-17",43.779999
"835","2020-11-18",42
"836","2020-11-19",43.279999
"837","2020-11-20",43.860001
"838","2020-11-23",45.470001
"839","2020-11-24",45.540001
"840","2020-11-25",46.84
"841","2020-11-27",48.759998
