"","date","MDP"
"110","2007-06-11",62.369999
"111","2007-06-12",61.84
"112","2007-06-13",61.830002
"113","2007-06-14",61.939999
"114","2007-06-15",61.91
"115","2007-06-18",61.77
"116","2007-06-19",61.700001
"117","2007-06-20",62.880001
"118","2007-06-21",63.18
"119","2007-06-22",61.93
"120","2007-06-25",61.43
"121","2007-06-26",61.57
"122","2007-06-27",62.130001
"123","2007-06-28",61.779999
"124","2007-06-29",61.599998
"125","2007-07-02",61.939999
"126","2007-07-03",61.599998
"127","2007-07-05",62.419998
"128","2007-07-06",62.23
"129","2007-07-09",61.939999
"130","2007-07-10",61.049999
"131","2007-07-11",61.330002
"132","2007-07-12",61.950001
"133","2007-07-13",61.529999
"134","2007-07-16",61.799999
"135","2007-07-17",62.099998
"136","2007-07-18",61.689999
"137","2007-07-19",61.310001
"138","2007-07-20",60.700001
"139","2007-07-23",61.110001
"140","2007-07-24",60.099998
"141","2007-07-25",59.720001
"142","2007-07-26",58.23
"143","2007-07-27",57.290001
"144","2007-07-30",57.150002
"145","2007-07-31",56.490002
"146","2007-08-01",56.779999
"147","2007-08-02",56.48
"148","2007-08-03",54.490002
"149","2007-08-06",54.580002
"150","2007-08-07",53.900002
"151","2007-08-08",51.080002
"152","2007-08-09",50.490002
"153","2007-08-10",53.540001
"154","2007-08-13",54.299999
"155","2007-08-14",53.959999
"156","2007-08-15",53.959999
"157","2007-08-16",53.77
"158","2007-08-17",54.32
"159","2007-08-20",54.5
"160","2007-08-21",54.75
"161","2007-08-22",55.330002
"162","2007-08-23",55.630001
"163","2007-08-24",56.09
"164","2007-08-27",55.450001
"165","2007-08-28",55.07
"166","2007-08-29",55.619999
"167","2007-08-30",55.389999
"168","2007-08-31",55.900002
"169","2007-09-04",55.59
"170","2007-09-05",55.91
"171","2007-09-06",55.849998
"172","2007-09-07",56.939999
"173","2007-09-10",56.220001
"174","2007-09-11",56.740002
"175","2007-09-12",56.799999
"176","2007-09-13",56.799999
"177","2007-09-14",56.900002
"178","2007-09-17",55.959999
"179","2007-09-18",56.68
"180","2007-09-19",57.150002
"181","2007-09-20",56.43
"182","2007-09-21",57.169998
"183","2007-09-24",56.860001
"184","2007-09-25",55.91
"185","2007-09-26",55.939999
"186","2007-09-27",56.23
"187","2007-09-28",57.299999
"188","2007-10-01",57.869999
"189","2007-10-02",58.93
"190","2007-10-03",59.279999
"191","2007-10-04",59.189999
"192","2007-10-05",59.860001
"193","2007-10-08",59.580002
"194","2007-10-09",59.650002
"195","2007-10-10",59.369999
"196","2007-10-11",59.189999
"197","2007-10-12",58.970001
"198","2007-10-15",58.279999
"199","2007-10-16",57.5
"200","2007-10-17",57.459999
"201","2007-10-18",57
"202","2007-10-19",56.07
"203","2007-10-22",56.200001
"204","2007-10-23",56.700001
"205","2007-10-24",57.98
"206","2007-10-25",61.119999
"207","2007-10-26",61.43
"208","2007-10-29",61.419998
"209","2007-10-30",61.25
"210","2007-10-31",62.25
"211","2007-11-01",60.259998
"212","2007-11-02",60.450001
"213","2007-11-05",60.419998
"214","2007-11-06",60.540001
"215","2007-11-07",58.950001
"216","2007-11-08",59.98
"217","2007-11-09",58.849998
"218","2007-11-12",58.060001
"219","2007-11-13",58.610001
"220","2007-11-14",57.639999
"221","2007-11-15",57.580002
"222","2007-11-16",58.330002
"223","2007-11-19",56.889999
"224","2007-11-20",57.099998
"225","2007-11-21",55.990002
"226","2007-11-23",56.330002
"227","2007-11-26",55.669998
"228","2007-11-27",56.080002
"229","2007-11-28",56.299999
"230","2007-11-29",54.98
"231","2007-11-30",55.049999
"232","2007-12-03",54.470001
"233","2007-12-04",54
"234","2007-12-05",55.09
"235","2007-12-06",55.580002
"236","2007-12-07",55.889999
"237","2007-12-10",56.240002
"238","2007-12-11",55.75
"239","2007-12-12",55.93
"240","2007-12-13",56.759998
"241","2007-12-14",55.919998
"242","2007-12-17",55.66
"243","2007-12-18",55.849998
"244","2007-12-19",55.439999
"245","2007-12-20",55.470001
"246","2007-12-21",56.34
"247","2007-12-24",56.34
"248","2007-12-26",56.119999
"249","2007-12-27",55.279999
"250","2007-12-28",55.110001
"251","2007-12-31",54.98
"252","2008-01-02",53.779999
"253","2008-01-03",53.27
"254","2008-01-04",52.32
"255","2008-01-07",53.009998
"256","2008-01-08",51.880001
"257","2008-01-09",53.16
"258","2008-01-10",51.630001
"259","2008-01-11",50.630001
"260","2008-01-14",50.330002
"261","2008-01-15",50.5
"262","2008-01-16",50.919998
"263","2008-01-17",49.66
"264","2008-01-18",48.849998
"265","2008-01-22",47.130001
"266","2008-01-23",46.360001
"267","2008-01-24",46.400002
"268","2008-01-25",46.209999
"269","2008-01-28",47.259998
"270","2008-01-29",46.610001
"271","2008-01-30",46.75
"272","2008-01-31",46.990002
"273","2008-02-01",47.139999
"274","2008-02-04",47.950001
"275","2008-02-05",46.990002
"276","2008-02-06",46.669998
"277","2008-02-07",46.380001
"278","2008-02-08",45.950001
"279","2008-02-11",46.630001
"280","2008-02-12",46.959999
"281","2008-02-13",47.400002
"282","2008-02-14",46.82
"283","2008-02-15",46.720001
"284","2008-02-19",46.779999
"285","2008-02-20",46.060001
"286","2008-02-21",45.470001
"287","2008-02-22",45.810001
"288","2008-02-25",46.68
"289","2008-02-26",46.720001
"290","2008-02-27",46.59
"291","2008-02-28",44.720001
"292","2008-02-29",43.349998
"293","2008-03-03",43.41
"294","2008-03-04",42.52
"295","2008-03-05",42.849998
"296","2008-03-06",41.540001
"297","2008-03-07",41.040001
"298","2008-03-10",40.040001
"299","2008-03-11",39.380001
"300","2008-03-12",39.790001
"301","2008-03-13",39.25
"302","2008-03-14",38.91
"303","2008-03-17",38.849998
"304","2008-03-18",39.73
"305","2008-03-19",39.220001
"306","2008-03-20",39.799999
"307","2008-03-24",40.450001
"308","2008-03-25",39.07
"309","2008-03-26",38.52
"310","2008-03-27",37.84
"311","2008-03-28",37.349998
"312","2008-03-31",38.25
"313","2008-04-01",38.689999
"314","2008-04-02",39.650002
"315","2008-04-03",39.110001
"316","2008-04-04",38.990002
"317","2008-04-07",39.040001
"318","2008-04-08",38.790001
"319","2008-04-09",37.490002
"320","2008-04-10",37.43
"321","2008-04-11",36.75
"322","2008-04-14",36.77
"323","2008-04-15",36.529999
"324","2008-04-16",37.290001
"325","2008-04-17",37.049999
"326","2008-04-18",37.310001
"327","2008-04-21",37.34
"328","2008-04-22",32.189999
"329","2008-04-23",31.85
"330","2008-04-24",32.189999
"331","2008-04-25",32.09
"332","2008-04-28",32.09
"333","2008-04-29",32.98
"334","2008-04-30",32.41
"335","2008-05-01",34
"336","2008-05-02",34.139999
"337","2008-05-05",33.759998
"338","2008-05-06",34.060001
"339","2008-05-07",33.619999
"340","2008-05-08",34.349998
"341","2008-05-09",34.200001
"342","2008-05-12",34.43
"343","2008-05-13",34.02
"344","2008-05-14",34.259998
"345","2008-05-15",34.330002
"346","2008-05-16",34.009998
"347","2008-05-19",34.689999
"348","2008-05-20",34.290001
"349","2008-05-21",33.830002
"350","2008-05-22",33.990002
"351","2008-05-23",32.93
"352","2008-05-27",33.459999
"353","2008-05-28",32.939999
"354","2008-05-29",33.07
"355","2008-05-30",32.810001
"356","2008-06-02",33.130001
"357","2008-06-03",33.049999
"358","2008-06-04",33.18
"359","2008-06-05",32.990002
"360","2008-06-06",31.91
"361","2008-06-09",30.969999
"362","2008-06-10",30.91
"363","2008-06-11",30.1
"364","2008-06-12",30.35
"365","2008-06-13",30.77
"366","2008-06-16",30.440001
"367","2008-06-17",30.059999
"368","2008-06-18",29.200001
"369","2008-06-19",29.15
"370","2008-06-20",28.950001
"371","2008-06-23",28.51
"372","2008-06-24",28.610001
"373","2008-06-25",29.540001
"374","2008-06-26",29.24
"375","2008-06-27",28.58
"376","2008-06-30",28.290001
"377","2008-07-01",27.42
"378","2008-07-02",27.01
"379","2008-07-03",27.07
"380","2008-07-07",26.52
"381","2008-07-08",26.030001
"382","2008-07-09",25.190001
"383","2008-07-10",24.629999
"384","2008-07-11",24.17
"385","2008-07-14",24.059999
"386","2008-07-15",23.459999
"387","2008-07-16",24.209999
"388","2008-07-17",24.780001
"389","2008-07-18",25.16
"390","2008-07-21",25.540001
"391","2008-07-22",27.02
"392","2008-07-23",28.549999
"393","2008-07-24",27.51
"394","2008-07-25",27.1
"395","2008-07-28",26.58
"396","2008-07-29",27.790001
"397","2008-07-30",26.16
"398","2008-07-31",25.559999
"399","2008-08-01",25.35
"400","2008-08-04",26.139999
"401","2008-08-05",27.08
"402","2008-08-06",27.139999
"403","2008-08-07",26.76
"404","2008-08-08",28.27
"405","2008-08-11",29.65
"406","2008-08-12",29.23
"407","2008-08-13",29.18
"408","2008-08-14",29.9
"409","2008-08-15",29.59
"410","2008-08-18",29.040001
"411","2008-08-19",28.040001
"412","2008-08-20",27
"413","2008-08-21",27.110001
"414","2008-08-22",28.18
"415","2008-08-25",27.370001
"416","2008-08-26",27.610001
"417","2008-08-27",27.860001
"418","2008-08-28",29.049999
"419","2008-08-29",28.379999
"420","2008-09-02",28.629999
"421","2008-09-03",29.190001
"422","2008-09-04",28.540001
"423","2008-09-05",28.48
"424","2008-09-08",29.799999
"425","2008-09-09",29.790001
"426","2008-09-10",29.190001
"427","2008-09-11",29.65
"428","2008-09-12",29.4
"429","2008-09-15",28
"430","2008-09-16",27.77
"431","2008-09-17",27.469999
"432","2008-09-18",29.459999
"433","2008-09-19",30.08
"434","2008-09-22",29.01
"435","2008-09-23",27.85
"436","2008-09-24",27.98
"437","2008-09-25",28.549999
"438","2008-09-26",29.07
"439","2008-09-29",28.870001
"440","2008-09-30",28.040001
"441","2008-10-01",27.75
"442","2008-10-02",26.549999
"443","2008-10-03",25.200001
"444","2008-10-06",24.450001
"445","2008-10-07",23.219999
"446","2008-10-08",21.91
"447","2008-10-09",20.35
"448","2008-10-10",20.299999
"449","2008-10-13",21.6
"450","2008-10-14",21.75
"451","2008-10-15",19.98
"452","2008-10-16",19.959999
"453","2008-10-17",19.24
"454","2008-10-20",19.43
"455","2008-10-21",18.950001
"456","2008-10-22",18.379999
"457","2008-10-23",17.950001
"458","2008-10-24",17.49
"459","2008-10-27",16.68
"460","2008-10-28",18.950001
"461","2008-10-29",17.85
"462","2008-10-30",18.33
"463","2008-10-31",19.370001
"464","2008-11-03",20.75
"465","2008-11-04",20.99
"466","2008-11-05",20.309999
"467","2008-11-06",18.559999
"468","2008-11-07",18.43
"469","2008-11-10",17.84
"470","2008-11-11",17.07
"471","2008-11-12",16.200001
"472","2008-11-13",16.92
"473","2008-11-14",16.110001
"474","2008-11-17",15.68
"475","2008-11-18",15.68
"476","2008-11-19",14.32
"477","2008-11-20",12.94
"478","2008-11-21",12.66
"479","2008-11-24",14.2
"480","2008-11-25",14.59
"481","2008-11-26",15.71
"482","2008-11-28",16.139999
"483","2008-12-01",15.2
"484","2008-12-02",16.16
"485","2008-12-03",16.469999
"486","2008-12-04",15.99
"487","2008-12-05",16.629999
"488","2008-12-08",17.200001
"489","2008-12-09",16.5
"490","2008-12-10",16.35
"491","2008-12-11",15.62
"492","2008-12-12",15.8
"493","2008-12-15",15.35
"494","2008-12-16",16.190001
"495","2008-12-17",16.74
"496","2008-12-18",16.24
"497","2008-12-19",16.799999
"498","2008-12-22",16.709999
"499","2008-12-23",16.17
"500","2008-12-24",16.08
"501","2008-12-26",16.280001
"502","2008-12-29",16.26
"503","2008-12-30",16.42
"504","2008-12-31",17.120001
"505","2009-01-02",17.639999
"506","2009-01-05",17.959999
"507","2009-01-06",18.629999
"508","2009-01-07",18.42
"509","2009-01-08",18.549999
"510","2009-01-09",18.190001
"511","2009-01-12",17.49
"512","2009-01-13",17.459999
"513","2009-01-14",17.280001
"514","2009-01-15",17.76
"515","2009-01-16",18.82
"516","2009-01-20",18.379999
"517","2009-01-21",18.75
"518","2009-01-22",17.75
"519","2009-01-23",17.280001
"520","2009-01-26",16.82
"521","2009-01-27",16.98
"522","2009-01-28",17.610001
"523","2009-01-29",16.92
"524","2009-01-30",15.97
"525","2009-02-02",16.299999
"526","2009-02-03",15.67
"527","2009-02-04",15.4
"528","2009-02-05",15
"529","2009-02-06",15.7
"530","2009-02-09",15.8
"531","2009-02-10",15.03
"532","2009-02-11",15.01
"533","2009-02-12",15.19
"534","2009-02-13",14.86
"535","2009-02-17",13.93
"536","2009-02-18",13.56
"537","2009-02-19",13.04
"538","2009-02-20",12.96
"539","2009-02-23",12.75
"540","2009-02-24",13.38
"541","2009-02-25",13.08
"542","2009-02-26",12.97
"543","2009-02-27",12.85
"544","2009-03-02",12.31
"545","2009-03-03",11.86
"546","2009-03-04",11.93
"547","2009-03-05",10.88
"548","2009-03-06",11.28
"549","2009-03-09",10.99
"550","2009-03-10",12.79
"551","2009-03-11",13.59
"552","2009-03-12",14.33
"553","2009-03-13",14.95
"554","2009-03-16",14.85
"555","2009-03-17",15.4
"556","2009-03-18",15.79
"557","2009-03-19",15.52
"558","2009-03-20",15.64
"559","2009-03-23",17.48
"560","2009-03-24",17.450001
"561","2009-03-25",17.85
"562","2009-03-26",18.629999
"563","2009-03-27",17.040001
"564","2009-03-30",16.540001
"565","2009-03-31",16.639999
"566","2009-04-01",17.620001
"567","2009-04-02",18.639999
"568","2009-04-03",19.42
"569","2009-04-06",19.08
"570","2009-04-07",18.280001
"571","2009-04-08",18.83
"572","2009-04-09",19.99
"573","2009-04-13",20.129999
"574","2009-04-14",19.24
"575","2009-04-15",19.469999
"576","2009-04-16",19.84
"577","2009-04-17",19.790001
"578","2009-04-20",18.219999
"579","2009-04-21",19.059999
"580","2009-04-22",19.52
"581","2009-04-23",19.84
"582","2009-04-24",21.32
"583","2009-04-27",21.889999
"584","2009-04-28",21.1
"585","2009-04-29",24.389999
"586","2009-04-30",25.08
"587","2009-05-01",25.709999
"588","2009-05-04",26.67
"589","2009-05-05",26.82
"590","2009-05-06",27.370001
"591","2009-05-07",27.77
"592","2009-05-08",28.51
"593","2009-05-11",28.280001
"594","2009-05-12",27.85
"595","2009-05-13",25.610001
"596","2009-05-14",25.639999
"597","2009-05-15",25.450001
"598","2009-05-18",26.870001
"599","2009-05-19",27.610001
"600","2009-05-20",27.719999
"601","2009-05-21",26.719999
"602","2009-05-22",26.389999
"603","2009-05-26",28
"604","2009-05-27",27.299999
"605","2009-05-28",27.190001
"606","2009-05-29",26.959999
"607","2009-06-01",28.049999
"608","2009-06-02",28.25
"609","2009-06-03",28.709999
"610","2009-06-04",29.41
"611","2009-06-05",29.17
"612","2009-06-08",29.15
"613","2009-06-09",29.51
"614","2009-06-10",28.790001
"615","2009-06-11",28.6
"616","2009-06-12",28.200001
"617","2009-06-15",27.07
"618","2009-06-16",26.26
"619","2009-06-17",25.5
"620","2009-06-18",25.610001
"621","2009-06-19",26.5
"622","2009-06-22",25.65
"623","2009-06-23",25.35
"624","2009-06-24",25.280001
"625","2009-06-25",25.809999
"626","2009-06-26",25.870001
"627","2009-06-29",25.860001
"628","2009-06-30",25.549999
"629","2009-07-01",25.67
"630","2009-07-02",24.48
"631","2009-07-06",24.74
"632","2009-07-07",23.93
"633","2009-07-08",24.08
"634","2009-07-09",24.26
"635","2009-07-10",24.23
"636","2009-07-13",24.66
"637","2009-07-14",25.42
"638","2009-07-15",26.389999
"639","2009-07-16",27.040001
"640","2009-07-17",26.75
"641","2009-07-20",28.219999
"642","2009-07-21",26.85
"643","2009-07-22",27.4
"644","2009-07-23",28.629999
"645","2009-07-24",28.809999
"646","2009-07-27",29.809999
"647","2009-07-28",30.129999
"648","2009-07-29",26.26
"649","2009-07-30",26.379999
"650","2009-07-31",26.469999
"651","2009-08-03",27.040001
"652","2009-08-04",26.83
"653","2009-08-05",26.52
"654","2009-08-06",26.6
"655","2009-08-07",27.799999
"656","2009-08-10",28.200001
"657","2009-08-11",28.6
"658","2009-08-12",28.360001
"659","2009-08-13",28.33
"660","2009-08-14",27.709999
"661","2009-08-17",26.67
"662","2009-08-18",26.75
"663","2009-08-19",27.209999
"664","2009-08-20",27.49
"665","2009-08-21",27.950001
"666","2009-08-24",28
"667","2009-08-25",28
"668","2009-08-26",28.35
"669","2009-08-27",28.25
"670","2009-08-28",28.040001
"671","2009-08-31",27.68
"672","2009-09-01",26.83
"673","2009-09-02",26.389999
"674","2009-09-03",25.870001
"675","2009-09-04",26.49
"676","2009-09-08",26.370001
"677","2009-09-09",27.450001
"678","2009-09-10",27.84
"679","2009-09-11",27.559999
"680","2009-09-14",28.209999
"681","2009-09-15",29.059999
"682","2009-09-16",30.83
"683","2009-09-17",31.700001
"684","2009-09-18",31.77
"685","2009-09-21",31.540001
"686","2009-09-22",31.469999
"687","2009-09-23",30.540001
"688","2009-09-24",29.93
"689","2009-09-25",28.969999
"690","2009-09-28",30.139999
"691","2009-09-29",29.959999
"692","2009-09-30",29.940001
"693","2009-10-01",28.6
"694","2009-10-02",27.950001
"695","2009-10-05",28.5
"696","2009-10-06",29.25
"697","2009-10-07",29
"698","2009-10-08",30.26
"699","2009-10-09",30.27
"700","2009-10-12",30.41
"701","2009-10-13",30.65
"702","2009-10-14",31.58
"703","2009-10-15",31.549999
"704","2009-10-16",30.870001
"705","2009-10-19",31.43
"706","2009-10-20",30.65
"707","2009-10-21",30.610001
"708","2009-10-22",31.43
"709","2009-10-23",31.299999
"710","2009-10-26",31.16
"711","2009-10-27",30.67
"712","2009-10-28",29.440001
"713","2009-10-29",28.120001
"714","2009-10-30",27.059999
"715","2009-11-02",26.700001
"716","2009-11-03",27.469999
"717","2009-11-04",27.389999
"718","2009-11-05",28.24
"719","2009-11-06",27.860001
"720","2009-11-09",28.799999
"721","2009-11-10",28.360001
"722","2009-11-11",28.549999
"723","2009-11-12",27.75
"724","2009-11-13",28.23
"725","2009-11-16",29.09
"726","2009-11-17",29.4
"727","2009-11-18",29.129999
"728","2009-11-19",28.440001
"729","2009-11-20",27.75
"730","2009-11-23",28.27
"731","2009-11-24",27.98
"732","2009-11-25",27.93
"733","2009-11-27",27.27
"734","2009-11-30",26.35
"735","2009-12-01",26.27
"736","2009-12-02",27.129999
"737","2009-12-03",27.190001
"738","2009-12-04",28.440001
"739","2009-12-07",28.68
"740","2009-12-08",28.879999
"741","2009-12-09",29.43
"742","2009-12-10",29.450001
"743","2009-12-11",29.700001
"744","2009-12-14",30.6
"745","2009-12-15",30.870001
"746","2009-12-16",31.309999
"747","2009-12-17",30.719999
"748","2009-12-18",30.700001
"749","2009-12-21",30.959999
"750","2009-12-22",30.940001
"751","2009-12-23",31.02
"752","2009-12-24",31
"753","2009-12-28",31.35
"754","2009-12-29",31.09
"755","2009-12-30",30.98
"756","2009-12-31",30.85
"757","2010-01-04",31.26
"758","2010-01-05",31.469999
"759","2010-01-06",32.849998
"760","2010-01-07",33.98
"761","2010-01-08",33.740002
"762","2010-01-11",33.889999
"763","2010-01-12",33.330002
"764","2010-01-13",33.380001
"765","2010-01-14",33.689999
"766","2010-01-15",33.119999
"767","2010-01-19",33.25
"768","2010-01-20",33.16
"769","2010-01-21",31.77
"770","2010-01-22",31.5
"771","2010-01-25",31.4
"772","2010-01-26",31.280001
"773","2010-01-27",31.15
"774","2010-01-28",30.870001
"775","2010-01-29",30.98
"776","2010-02-01",31.469999
"777","2010-02-02",31.809999
"778","2010-02-03",31.41
"779","2010-02-04",30.139999
"780","2010-02-05",29.68
"781","2010-02-08",29.530001
"782","2010-02-09",30.02
"783","2010-02-10",29.860001
"784","2010-02-11",30.18
"785","2010-02-12",30
"786","2010-02-16",30.76
"787","2010-02-17",31.190001
"788","2010-02-18",31.9
"789","2010-02-19",32.330002
"790","2010-02-22",31.84
"791","2010-02-23",31.16
"792","2010-02-24",31.110001
"793","2010-02-25",30.58
"794","2010-02-26",30.719999
"795","2010-03-01",31.42
"796","2010-03-02",31.610001
"797","2010-03-03",31.629999
"798","2010-03-04",32.580002
"799","2010-03-05",33.25
"800","2010-03-08",33.369999
"801","2010-03-09",33.32
"802","2010-03-10",33.34
"803","2010-03-11",33.48
"804","2010-03-12",33.380001
"805","2010-03-15",33.34
"806","2010-03-16",33.310001
"807","2010-03-17",33.610001
"808","2010-03-18",33.91
"809","2010-03-19",34.299999
"810","2010-03-22",34.540001
"811","2010-03-23",34.939999
"812","2010-03-24",34.389999
"813","2010-03-25",34.529999
"814","2010-03-26",34.439999
"815","2010-03-29",34.34
"816","2010-03-30",34.549999
"817","2010-03-31",34.41
"818","2010-04-01",34.77
"819","2010-04-05",35.119999
"820","2010-04-06",34.93
"821","2010-04-07",34.73
"822","2010-04-08",34.630001
"823","2010-04-09",34.919998
"824","2010-04-12",34.849998
"825","2010-04-13",35.23
"826","2010-04-14",35.939999
"827","2010-04-15",36.389999
"828","2010-04-16",36.009998
"829","2010-04-19",35.779999
"830","2010-04-20",36.630001
"831","2010-04-21",36.919998
"832","2010-04-22",37.009998
"833","2010-04-23",37.099998
"834","2010-04-26",37.810001
"835","2010-04-27",37.220001
"836","2010-04-28",36.259998
"837","2010-04-29",37.049999
"838","2010-04-30",35.93
"839","2010-05-03",36.669998
"840","2010-05-04",35.330002
"841","2010-05-05",35.119999
"842","2010-05-06",34.119999
"843","2010-05-07",33.119999
"844","2010-05-10",35.150002
"845","2010-05-11",34.970001
"846","2010-05-12",35.610001
"847","2010-05-13",34.810001
"848","2010-05-14",34.220001
"849","2010-05-17",34.59
"850","2010-05-18",34.290001
"851","2010-05-19",34.299999
"852","2010-05-20",32.98
"853","2010-05-21",33.75
"854","2010-05-24",33.52
"855","2010-05-25",33.540001
"856","2010-05-26",32.959999
"857","2010-05-27",34.18
"858","2010-05-28",33.59
"859","2010-06-01",32.84
"860","2010-06-02",33.91
"861","2010-06-03",34.599998
"862","2010-06-04",33.599998
"863","2010-06-07",32.810001
"864","2010-06-08",32.810001
"865","2010-06-09",32.889999
"866","2010-06-10",34.150002
"867","2010-06-11",34.259998
"868","2010-06-14",34.529999
"869","2010-06-15",35.540001
"870","2010-06-16",35.389999
"871","2010-06-17",35.470001
"872","2010-06-18",35.349998
"873","2010-06-21",34.93
"874","2010-06-22",34.060001
"875","2010-06-23",33.919998
"876","2010-06-24",32.82
"877","2010-06-25",33
"878","2010-06-28",33.009998
"879","2010-06-29",32.040001
"880","2010-06-30",31.129999
"881","2010-07-01",31.49
"882","2010-07-02",30.879999
"883","2010-07-06",30.33
"884","2010-07-07",30.6
"885","2010-07-08",31.5
"886","2010-07-09",31.700001
"887","2010-07-12",31.32
"888","2010-07-13",32.02
"889","2010-07-14",32
"890","2010-07-15",32.27
"891","2010-07-16",30.57
"892","2010-07-19",30.58
"893","2010-07-20",30.77
"894","2010-07-21",30.120001
"895","2010-07-22",30.790001
"896","2010-07-23",31.17
"897","2010-07-26",32.279999
"898","2010-07-27",32.130001
"899","2010-07-28",31.549999
"900","2010-07-29",31.67
"901","2010-07-30",31.75
"902","2010-08-02",33.639999
"903","2010-08-03",33.009998
"904","2010-08-04",33.150002
"905","2010-08-05",32.93
"906","2010-08-06",32.349998
"907","2010-08-09",32.75
"908","2010-08-10",32.849998
"909","2010-08-11",31.9
"910","2010-08-12",31.65
"911","2010-08-13",31.33
"912","2010-08-16",31.290001
"913","2010-08-17",31.48
"914","2010-08-18",31.58
"915","2010-08-19",30.66
"916","2010-08-20",30.17
"917","2010-08-23",29.83
"918","2010-08-24",29.5
"919","2010-08-25",29.9
"920","2010-08-26",29.780001
"921","2010-08-27",30.190001
"922","2010-08-30",29.57
"923","2010-08-31",29.26
"924","2010-09-01",30.41
"925","2010-09-02",31.17
"926","2010-09-03",32.200001
"927","2010-09-07",31.76
"928","2010-09-08",31.299999
"929","2010-09-09",31.27
"930","2010-09-10",31.790001
"931","2010-09-13",32.27
"932","2010-09-14",32.220001
"933","2010-09-15",32.330002
"934","2010-09-16",31.9
"935","2010-09-17",32.189999
"936","2010-09-20",33.049999
"937","2010-09-21",32.939999
"938","2010-09-22",32.380001
"939","2010-09-23",31.93
"940","2010-09-24",33.02
"941","2010-09-27",32.889999
"942","2010-09-28",33.139999
"943","2010-09-29",33.150002
"944","2010-09-30",33.310001
"945","2010-10-01",33.060001
"946","2010-10-04",32.709999
"947","2010-10-05",33.07
"948","2010-10-06",33.09
"949","2010-10-07",33.32
"950","2010-10-08",34.32
"951","2010-10-11",34.439999
"952","2010-10-12",34.599998
"953","2010-10-13",34.869999
"954","2010-10-14",34.619999
"955","2010-10-15",34.59
"956","2010-10-18",34.880001
"957","2010-10-19",34.380001
"958","2010-10-20",35.049999
"959","2010-10-21",35.060001
"960","2010-10-22",35
"961","2010-10-25",35.34
"962","2010-10-26",34.5
