"","date","ESNT"
"95","2014-03-19",23.74
"96","2014-03-20",24.01
"97","2014-03-21",23.059999
"98","2014-03-24",23.08
"99","2014-03-25",23.129999
"100","2014-03-26",22.92
"101","2014-03-27",22.24
"102","2014-03-28",22.18
"103","2014-03-31",22.459999
"104","2014-04-01",22.290001
"105","2014-04-02",22.139999
"106","2014-04-03",21.68
"107","2014-04-04",21.26
"108","2014-04-07",21.15
"109","2014-04-08",21.370001
"110","2014-04-09",21.84
"111","2014-04-10",21.25
"112","2014-04-11",20.92
"113","2014-04-14",20.16
"114","2014-04-15",20.34
"115","2014-04-16",20.709999
"116","2014-04-17",20.77
"117","2014-04-21",20.629999
"118","2014-04-22",20.68
"119","2014-04-23",19.940001
"120","2014-04-24",19.91
"121","2014-04-25",19.76
"122","2014-04-28",19.5
"123","2014-04-29",19.200001
"124","2014-04-30",18.85
"125","2014-05-01",18.559999
"126","2014-05-02",19.129999
"127","2014-05-05",19.02
"128","2014-05-06",19
"129","2014-05-07",19.27
"130","2014-05-08",20.15
"131","2014-05-09",20
"132","2014-05-12",20.299999
"133","2014-05-13",20.5
"134","2014-05-14",20.1
"135","2014-05-15",19.83
"136","2014-05-16",19.91
"137","2014-05-19",19.91
"138","2014-05-20",19.75
"139","2014-05-21",19.66
"140","2014-05-22",19.6
"141","2014-05-23",19.690001
"142","2014-05-27",20.24
"143","2014-05-28",19.98
"144","2014-05-29",20
"145","2014-05-30",19.950001
"146","2014-06-02",19.67
"147","2014-06-03",19.530001
"148","2014-06-04",19.51
"149","2014-06-05",19.969999
"150","2014-06-06",20.629999
"151","2014-06-09",20.92
"152","2014-06-10",21.030001
"153","2014-06-11",20.700001
"154","2014-06-12",20.66
"155","2014-06-13",20.620001
"156","2014-06-16",20.83
"157","2014-06-17",21.16
"158","2014-06-18",21.059999
"159","2014-06-19",20.889999
"160","2014-06-20",20.889999
"161","2014-06-23",20.780001
"162","2014-06-24",20.870001
"163","2014-06-25",20.9
"164","2014-06-26",20.620001
"165","2014-06-27",20.290001
"166","2014-06-30",20.09
"167","2014-07-01",20.48
"168","2014-07-02",20.35
"169","2014-07-03",20.389999
"170","2014-07-07",19.629999
"171","2014-07-08",19.5
"172","2014-07-09",19.42
"173","2014-07-10",19.299999
"174","2014-07-11",18.84
"175","2014-07-14",18.629999
"176","2014-07-15",18.74
"177","2014-07-16",18.709999
"178","2014-07-17",18.540001
"179","2014-07-18",18.700001
"180","2014-07-21",18.280001
"181","2014-07-22",18.049999
"182","2014-07-23",17.940001
"183","2014-07-24",17.83
"184","2014-07-25",17.98
"185","2014-07-28",18.24
"186","2014-07-29",18.4
"187","2014-07-30",18.610001
"188","2014-07-31",18.209999
"189","2014-08-01",17.620001
"190","2014-08-04",17.51
"191","2014-08-05",17.709999
"192","2014-08-06",18.15
"193","2014-08-07",18.49
"194","2014-08-08",19.860001
"195","2014-08-11",19.82
"196","2014-08-12",19.98
"197","2014-08-13",19.719999
"198","2014-08-14",20.07
"199","2014-08-15",20.719999
"200","2014-08-18",20.75
"201","2014-08-19",20.67
"202","2014-08-20",20.620001
"203","2014-08-21",20.91
"204","2014-08-22",21.02
"205","2014-08-25",21.26
"206","2014-08-26",21.190001
"207","2014-08-27",20.950001
"208","2014-08-28",20.879999
"209","2014-08-29",21.059999
"210","2014-09-02",20.9
"211","2014-09-03",20.9
"212","2014-09-04",20.92
"213","2014-09-05",20.77
"214","2014-09-08",22.629999
"215","2014-09-09",22.82
"216","2014-09-10",23.07
"217","2014-09-11",23
"218","2014-09-12",22.43
"219","2014-09-15",21.940001
"220","2014-09-16",21.959999
"221","2014-09-17",22.07
"222","2014-09-18",21.98
"223","2014-09-19",21.51
"224","2014-09-22",21.860001
"225","2014-09-23",21.59
"226","2014-09-24",21.559999
"227","2014-09-25",21.549999
"228","2014-09-26",21.809999
"229","2014-09-29",21.6
"230","2014-09-30",21.41
"231","2014-10-01",21.43
"232","2014-10-02",21.639999
"233","2014-10-03",21.629999
"234","2014-10-06",21.299999
"235","2014-10-07",21.25
"236","2014-10-08",21.719999
"237","2014-10-09",21.450001
"238","2014-10-10",21.469999
"239","2014-10-13",21.85
"240","2014-10-14",22.15
"241","2014-10-15",22.389999
"242","2014-10-16",22.66
"243","2014-10-17",23.26
"244","2014-10-20",23.76
"245","2014-10-21",23.690001
"246","2014-10-22",23
"247","2014-10-23",23.389999
"248","2014-10-24",23.370001
"249","2014-10-27",23.280001
"250","2014-10-28",24.030001
"251","2014-10-29",24
"252","2014-10-30",24.24
"253","2014-10-31",24.34
"254","2014-11-03",24.08
"255","2014-11-04",24.030001
"256","2014-11-05",24.030001
"257","2014-11-06",24.02
"258","2014-11-07",24.08
"259","2014-11-10",23.969999
"260","2014-11-11",24.299999
"261","2014-11-12",24.700001
"262","2014-11-13",24.129999
"263","2014-11-14",23.950001
"264","2014-11-17",23.76
"265","2014-11-18",22.66
"266","2014-11-19",22.440001
"267","2014-11-20",23.75
"268","2014-11-21",24.15
"269","2014-11-24",24.07
"270","2014-11-25",24.540001
"271","2014-11-26",24.950001
"272","2014-11-28",25.200001
"273","2014-12-01",24.629999
"274","2014-12-02",24.75
"275","2014-12-03",24.98
"276","2014-12-04",24.799999
"277","2014-12-05",24.25
"278","2014-12-08",24.23
"279","2014-12-09",24.6
"280","2014-12-10",24.120001
"281","2014-12-11",24.49
"282","2014-12-12",24.200001
"283","2014-12-15",23.940001
"284","2014-12-16",23.82
"285","2014-12-17",24.82
"286","2014-12-18",24.98
"287","2014-12-19",25.01
"288","2014-12-22",24.870001
"289","2014-12-23",25.18
"290","2014-12-24",25.440001
"291","2014-12-26",25.440001
"292","2014-12-29",25.450001
"293","2014-12-30",25.700001
"294","2014-12-31",25.709999
"295","2015-01-02",25.73
"296","2015-01-05",25.559999
"297","2015-01-06",25.27
"298","2015-01-07",23.5
"299","2015-01-08",23.610001
"300","2015-01-09",23.59
"301","2015-01-12",23.870001
"302","2015-01-13",23.91
"303","2015-01-14",24.16
"304","2015-01-15",23.76
"305","2015-01-16",23.82
"306","2015-01-20",24.040001
"307","2015-01-21",23.709999
"308","2015-01-22",24.17
"309","2015-01-23",23.959999
"310","2015-01-26",24.5
"311","2015-01-27",24.33
"312","2015-01-28",24.01
"313","2015-01-29",23.98
"314","2015-01-30",23.389999
"315","2015-02-02",23.6
"316","2015-02-03",24.07
"317","2015-02-04",24.25
"318","2015-02-05",24.780001
"319","2015-02-06",24.74
"320","2015-02-09",24.459999
"321","2015-02-10",24.459999
"322","2015-02-11",24.23
"323","2015-02-12",24.02
"324","2015-02-13",24.18
"325","2015-02-17",24.16
"326","2015-02-18",23.98
"327","2015-02-19",23.59
"328","2015-02-20",23.48
"329","2015-02-23",23.309999
"330","2015-02-24",23.059999
"331","2015-02-25",23.18
"332","2015-02-26",23.200001
"333","2015-02-27",23.219999
"334","2015-03-02",23.469999
"335","2015-03-03",23.41
"336","2015-03-04",23.9
"337","2015-03-05",23.9
"338","2015-03-06",24.049999
"339","2015-03-09",24.1
"340","2015-03-10",23.940001
"341","2015-03-11",24.1
"342","2015-03-12",24.26
"343","2015-03-13",24.209999
"344","2015-03-16",24.110001
"345","2015-03-17",24.24
"346","2015-03-18",24.07
"347","2015-03-19",23.99
"348","2015-03-20",23.99
"349","2015-03-23",24.139999
"350","2015-03-24",24.23
"351","2015-03-25",23.9
"352","2015-03-26",24.120001
"353","2015-03-27",23.84
"354","2015-03-30",24.030001
"355","2015-03-31",23.91
"356","2015-04-01",23.639999
"357","2015-04-02",23.940001
"358","2015-04-06",24.040001
"359","2015-04-07",24.030001
"360","2015-04-08",24.139999
"361","2015-04-09",24.65
"362","2015-04-10",24.68
"363","2015-04-13",24.639999
"364","2015-04-14",24.92
"365","2015-04-15",24.92
"366","2015-04-16",25.01
"367","2015-04-17",24.940001
"368","2015-04-20",24.799999
"369","2015-04-21",25.209999
"370","2015-04-22",25.440001
"371","2015-04-23",25.74
"372","2015-04-24",25.76
"373","2015-04-27",25.629999
"374","2015-04-28",25.74
"375","2015-04-29",25.450001
"376","2015-04-30",24.950001
"377","2015-05-01",24.75
"378","2015-05-04",25.16
"379","2015-05-05",24.719999
"380","2015-05-06",24.52
"381","2015-05-07",25.16
"382","2015-05-08",26
"383","2015-05-11",25.91
"384","2015-05-12",25.700001
"385","2015-05-13",25.6
"386","2015-05-14",25.959999
"387","2015-05-15",25.780001
"388","2015-05-18",26.15
"389","2015-05-19",26.01
"390","2015-05-20",25.790001
"391","2015-05-21",25.77
"392","2015-05-22",25.690001
"393","2015-05-26",25.5
"394","2015-05-27",25.57
"395","2015-05-28",25.5
"396","2015-05-29",25.51
"397","2015-06-01",25.549999
"398","2015-06-02",25.49
"399","2015-06-03",25.5
"400","2015-06-04",25.360001
"401","2015-06-05",25.450001
"402","2015-06-08",25.41
"403","2015-06-09",24.959999
"404","2015-06-10",25.76
"405","2015-06-11",26.41
"406","2015-06-12",26.75
"407","2015-06-15",26.889999
"408","2015-06-16",27.41
"409","2015-06-17",27.51
"410","2015-06-18",27.690001
"411","2015-06-19",27.74
"412","2015-06-22",27.85
"413","2015-06-23",27.700001
"414","2015-06-24",27.559999
"415","2015-06-25",27.549999
"416","2015-06-26",27.66
"417","2015-06-29",27.280001
"418","2015-06-30",27.35
"419","2015-07-01",27.540001
"420","2015-07-02",27.549999
"421","2015-07-06",27.98
"422","2015-07-07",28
"423","2015-07-08",28.059999
"424","2015-07-09",28.48
"425","2015-07-10",28.540001
"426","2015-07-13",28.85
"427","2015-07-14",29.290001
"428","2015-07-15",29.030001
"429","2015-07-16",29.030001
"430","2015-07-17",29.33
"431","2015-07-20",29.48
"432","2015-07-21",29.25
"433","2015-07-22",29.43
"434","2015-07-23",29.16
"435","2015-07-24",29.110001
"436","2015-07-27",29.190001
"437","2015-07-28",29.23
"438","2015-07-29",29.299999
"439","2015-07-30",29.23
"440","2015-07-31",29.27
"441","2015-08-03",29.280001
"442","2015-08-04",29.08
"443","2015-08-05",29.25
"444","2015-08-06",28.799999
"445","2015-08-07",26.469999
"446","2015-08-10",27.15
"447","2015-08-11",27.93
"448","2015-08-12",27.709999
"449","2015-08-13",28.01
"450","2015-08-14",27.959999
"451","2015-08-17",28.450001
"452","2015-08-18",27.6
"453","2015-08-19",27.879999
"454","2015-08-20",27.76
"455","2015-08-21",27.190001
"456","2015-08-24",26.34
"457","2015-08-25",26.08
"458","2015-08-26",26.74
"459","2015-08-27",26.98
"460","2015-08-28",26.879999
"461","2015-08-31",26.790001
"462","2015-09-01",25.879999
"463","2015-09-02",25.98
"464","2015-09-03",25.959999
"465","2015-09-04",25.620001
"466","2015-09-08",26.15
"467","2015-09-09",26.219999
"468","2015-09-10",26.370001
"469","2015-09-11",26.43
"470","2015-09-14",26.01
"471","2015-09-15",26.48
"472","2015-09-16",26.25
"473","2015-09-17",26.07
"474","2015-09-18",25.92
"475","2015-09-21",26.02
"476","2015-09-22",26.01
"477","2015-09-23",26.32
"478","2015-09-24",25.799999
"479","2015-09-25",25.719999
"480","2015-09-28",24.93
"481","2015-09-29",24.549999
"482","2015-09-30",24.85
"483","2015-10-01",24.610001
"484","2015-10-02",24.42
"485","2015-10-05",24.700001
"486","2015-10-06",25.15
"487","2015-10-07",25.67
"488","2015-10-08",25.969999
"489","2015-10-09",25.75
"490","2015-10-12",26.27
"491","2015-10-13",25.98
"492","2015-10-14",25.700001
"493","2015-10-15",26.26
"494","2015-10-16",26.52
"495","2015-10-19",26.6
"496","2015-10-20",25.799999
"497","2015-10-21",25.15
"498","2015-10-22",25.360001
"499","2015-10-23",25.870001
"500","2015-10-26",26.030001
"501","2015-10-27",24.6
"502","2015-10-28",24.200001
"503","2015-10-29",24.610001
"504","2015-10-30",24.1
"505","2015-11-02",24.219999
"506","2015-11-03",24.209999
"507","2015-11-04",24.110001
"508","2015-11-05",24.34
"509","2015-11-06",24.68
"510","2015-11-09",24.610001
"511","2015-11-10",24.74
"512","2015-11-11",24.219999
"513","2015-11-12",23.709999
"514","2015-11-13",23.58
"515","2015-11-16",23.75
"516","2015-11-17",23.360001
"517","2015-11-18",23.6
"518","2015-11-19",23.799999
"519","2015-11-20",23.959999
"520","2015-11-23",23.790001
"521","2015-11-24",23.799999
"522","2015-11-25",24.059999
"523","2015-11-27",24.18
"524","2015-11-30",24.719999
"525","2015-12-01",24.92
"526","2015-12-02",24.5
"527","2015-12-03",24.129999
"528","2015-12-04",24.49
"529","2015-12-07",24.35
"530","2015-12-08",23.969999
"531","2015-12-09",23.58
"532","2015-12-10",23.709999
"533","2015-12-11",22.92
"534","2015-12-14",22.889999
"535","2015-12-15",23.09
"536","2015-12-16",22.860001
"537","2015-12-17",22.629999
"538","2015-12-18",22.559999
"539","2015-12-21",22.559999
"540","2015-12-22",22.58
"541","2015-12-23",22.540001
"542","2015-12-24",22.6
"543","2015-12-28",22.360001
"544","2015-12-29",22.790001
"545","2015-12-30",22.33
"546","2015-12-31",21.889999
"547","2016-01-04",21.440001
"548","2016-01-05",21.32
"549","2016-01-06",21.17
"550","2016-01-07",20.459999
"551","2016-01-08",20.299999
"552","2016-01-11",20.309999
"553","2016-01-12",19.93
"554","2016-01-13",19.389999
"555","2016-01-14",19.1
"556","2016-01-15",19.57
"557","2016-01-19",19.16
"558","2016-01-20",19.309999
"559","2016-01-21",18.299999
"560","2016-01-22",17.620001
"561","2016-01-25",16.65
"562","2016-01-26",16.92
"563","2016-01-27",17.040001
"564","2016-01-28",17.5
"565","2016-01-29",17.969999
"566","2016-02-01",18.35
"567","2016-02-02",17.84
"568","2016-02-03",17.35
"569","2016-02-04",18.139999
"570","2016-02-05",17.59
"571","2016-02-08",16.889999
"572","2016-02-09",16.93
"573","2016-02-10",17.01
"574","2016-02-11",16.92
"575","2016-02-12",17.15
"576","2016-02-16",17.15
"577","2016-02-17",18.129999
"578","2016-02-18",18.26
"579","2016-02-19",18.76
"580","2016-02-22",19.5
"581","2016-02-23",19.18
"582","2016-02-24",19.139999
"583","2016-02-25",19.43
"584","2016-02-26",19.450001
"585","2016-02-29",19.25
"586","2016-03-01",19.950001
"587","2016-03-02",19.74
"588","2016-03-03",19.92
"589","2016-03-04",19.84
"590","2016-03-07",19.91
"591","2016-03-08",19.370001
"592","2016-03-09",19.59
"593","2016-03-10",19.620001
"594","2016-03-11",20.5
"595","2016-03-14",19.879999
"596","2016-03-15",19.620001
"597","2016-03-16",20
"598","2016-03-17",20.24
"599","2016-03-18",20.49
"600","2016-03-21",20.299999
"601","2016-03-22",20.209999
"602","2016-03-23",19.98
"603","2016-03-24",19.620001
"604","2016-03-28",19.700001
"605","2016-03-29",20.389999
"606","2016-03-30",20.59
"607","2016-03-31",20.799999
"608","2016-04-01",20.459999
"609","2016-04-04",20.43
"610","2016-04-05",20
"611","2016-04-06",20.25
"612","2016-04-07",19.870001
"613","2016-04-08",19.969999
"614","2016-04-11",19.559999
"615","2016-04-12",19.719999
"616","2016-04-13",21.09
"617","2016-04-14",20.65
"618","2016-04-15",20.57
"619","2016-04-18",20.76
"620","2016-04-19",20.469999
"621","2016-04-20",20.620001
"622","2016-04-21",20.57
"623","2016-04-22",20.76
"624","2016-04-25",20.41
"625","2016-04-26",20.9
"626","2016-04-27",20.639999
"627","2016-04-28",20.389999
"628","2016-04-29",20.42
"629","2016-05-02",20.549999
"630","2016-05-03",19.84
"631","2016-05-04",19.73
"632","2016-05-05",20.969999
"633","2016-05-06",20.67
"634","2016-05-09",20.75
"635","2016-05-10",21.17
"636","2016-05-11",20.59
"637","2016-05-12",20.33
"638","2016-05-13",20.030001
"639","2016-05-16",20.200001
"640","2016-05-17",19.809999
"641","2016-05-18",20.09
"642","2016-05-19",19.719999
"643","2016-05-20",20.34
"644","2016-05-23",20.33
"645","2016-05-24",21.25
"646","2016-05-25",21.030001
"647","2016-05-26",21.379999
"648","2016-05-27",21.77
"649","2016-05-31",21.860001
"650","2016-06-01",22.299999
"651","2016-06-02",22.15
"652","2016-06-03",22
"653","2016-06-06",22.25
"654","2016-06-07",22.1
"655","2016-06-08",22.09
"656","2016-06-09",21.84
"657","2016-06-10",21.73
"658","2016-06-13",21.73
"659","2016-06-14",21.450001
"660","2016-06-15",21.68
"661","2016-06-16",21.42
"662","2016-06-17",21.040001
"663","2016-06-20",20.99
"664","2016-06-21",20.6
"665","2016-06-22",20.66
"666","2016-06-23",21.09
"667","2016-06-24",20.27
"668","2016-06-27",20.200001
"669","2016-06-28",20.889999
"670","2016-06-29",21.48
"671","2016-06-30",21.809999
"672","2016-07-01",22.08
"673","2016-07-05",21.200001
"674","2016-07-06",21.370001
"675","2016-07-07",21.809999
"676","2016-07-08",22.65
"677","2016-07-11",23.27
"678","2016-07-12",23.49
"679","2016-07-13",23.129999
"680","2016-07-14",23.32
"681","2016-07-15",23.700001
"682","2016-07-18",24
"683","2016-07-19",24.08
"684","2016-07-20",24.27
"685","2016-07-21",23.879999
"686","2016-07-22",23.809999
"687","2016-07-25",23.879999
"688","2016-07-26",23.790001
"689","2016-07-27",23.93
"690","2016-07-28",23.959999
"691","2016-07-29",23.959999
"692","2016-08-01",23.84
"693","2016-08-02",23.58
"694","2016-08-03",23.780001
"695","2016-08-04",25.040001
"696","2016-08-05",25.41
"697","2016-08-08",26.01
"698","2016-08-09",26.280001
"699","2016-08-10",25.51
"700","2016-08-11",25.799999
"701","2016-08-12",25.85
"702","2016-08-15",26.030001
"703","2016-08-16",26.139999
"704","2016-08-17",25.85
"705","2016-08-18",25.93
"706","2016-08-19",25.879999
"707","2016-08-22",26.25
"708","2016-08-23",26.35
"709","2016-08-24",26.57
"710","2016-08-25",27.17
"711","2016-08-26",27.190001
"712","2016-08-29",27.43
"713","2016-08-30",27.190001
"714","2016-08-31",26.58
"715","2016-09-01",26.379999
"716","2016-09-02",26.58
"717","2016-09-06",26.459999
"718","2016-09-07",26.639999
"719","2016-09-08",26.690001
"720","2016-09-09",26.030001
"721","2016-09-12",26.4
"722","2016-09-13",25.93
"723","2016-09-14",25.85
"724","2016-09-15",26.57
"725","2016-09-16",27.68
"726","2016-09-19",27.879999
"727","2016-09-20",27.190001
"728","2016-09-21",27.23
"729","2016-09-22",27.040001
"730","2016-09-23",26.57
"731","2016-09-26",26.6
"732","2016-09-27",26.68
"733","2016-09-28",27.200001
"734","2016-09-29",26.450001
"735","2016-09-30",26.610001
"736","2016-10-03",26.68
"737","2016-10-04",27
"738","2016-10-05",26.9
"739","2016-10-06",26.74
"740","2016-10-07",26.84
"741","2016-10-10",27.24
"742","2016-10-11",27.16
"743","2016-10-12",27.99
"744","2016-10-13",27.6
"745","2016-10-14",27.82
"746","2016-10-17",27.959999
"747","2016-10-18",28.139999
"748","2016-10-19",28.389999
"749","2016-10-20",28.110001
"750","2016-10-21",28.02
"751","2016-10-24",28.540001
"752","2016-10-25",28.219999
"753","2016-10-26",27.9
"754","2016-10-27",26.75
"755","2016-10-28",26.49
"756","2016-10-31",26.440001
"757","2016-11-01",26
"758","2016-11-02",26.129999
"759","2016-11-03",26.219999
"760","2016-11-04",27.1
"761","2016-11-07",27.49
"762","2016-11-08",27.120001
"763","2016-11-09",28.459999
"764","2016-11-10",29.629999
"765","2016-11-11",29.190001
"766","2016-11-14",28.280001
"767","2016-11-15",28.280001
"768","2016-11-16",28.49
"769","2016-11-17",28.25
"770","2016-11-18",28.700001
"771","2016-11-21",28.440001
"772","2016-11-22",29.01
"773","2016-11-23",29.35
"774","2016-11-25",29.82
"775","2016-11-28",30
"776","2016-11-29",30.58
"777","2016-11-30",30.52
"778","2016-12-01",31.299999
"779","2016-12-02",31.690001
"780","2016-12-05",32.369999
"781","2016-12-06",32.810001
"782","2016-12-07",32.52
"783","2016-12-08",33.009998
"784","2016-12-09",33.57
"785","2016-12-12",33.59
"786","2016-12-13",32.360001
"787","2016-12-14",31.84
"788","2016-12-15",32.049999
"789","2016-12-16",31.92
"790","2016-12-19",32.279999
"791","2016-12-20",32.27
"792","2016-12-21",32.490002
"793","2016-12-22",32.450001
"794","2016-12-23",32.66
"795","2016-12-27",32.599998
"796","2016-12-28",32.189999
"797","2016-12-29",32.220001
"798","2016-12-30",32.369999
"799","2017-01-03",32.419998
"800","2017-01-04",33.110001
"801","2017-01-05",32.290001
"802","2017-01-06",32.77
"803","2017-01-09",31.799999
"804","2017-01-10",32.419998
"805","2017-01-11",32.709999
"806","2017-01-12",32.040001
"807","2017-01-13",32.439999
"808","2017-01-17",31.809999
"809","2017-01-18",32.48
"810","2017-01-19",32.630001
"811","2017-01-20",32.990002
"812","2017-01-23",32.75
"813","2017-01-24",33.240002
"814","2017-01-25",34.150002
"815","2017-01-26",34.639999
"816","2017-01-27",34.310001
"817","2017-01-30",34.43
"818","2017-01-31",34.57
"819","2017-02-01",35.66
"820","2017-02-02",35.110001
"821","2017-02-03",35.91
"822","2017-02-06",35.720001
"823","2017-02-07",36.040001
"824","2017-02-08",36.290001
"825","2017-02-09",36.240002
"826","2017-02-10",36.5
"827","2017-02-13",36.84
"828","2017-02-14",36.560001
"829","2017-02-15",36.389999
"830","2017-02-16",36.220001
"831","2017-02-17",35.68
"832","2017-02-21",34.709999
"833","2017-02-22",34.779999
"834","2017-02-23",34.400002
"835","2017-02-24",34.439999
"836","2017-02-27",34.75
"837","2017-02-28",34.810001
"838","2017-03-01",35.540001
"839","2017-03-02",34.970001
"840","2017-03-03",35.18
"841","2017-03-06",35.029999
"842","2017-03-07",35.040001
"843","2017-03-08",34.810001
"844","2017-03-09",34.869999
"845","2017-03-10",35.099998
"846","2017-03-13",36.119999
"847","2017-03-14",36.310001
"848","2017-03-15",36.240002
"849","2017-03-16",36.299999
"850","2017-03-17",36
"851","2017-03-20",35.48
"852","2017-03-21",34.98
"853","2017-03-22",34.630001
"854","2017-03-23",35.139999
"855","2017-03-24",35.009998
"856","2017-03-27",34.93
"857","2017-03-28",35.77
"858","2017-03-29",35.509998
"859","2017-03-30",36.009998
"860","2017-03-31",36.169998
"861","2017-04-03",36.029999
"862","2017-04-04",36.380001
"863","2017-04-05",36.599998
"864","2017-04-06",36.73
"865","2017-04-07",36.610001
"866","2017-04-10",37.110001
"867","2017-04-11",37.98
"868","2017-04-12",37.790001
"869","2017-04-13",36.82
"870","2017-04-17",37.810001
"871","2017-04-18",37.939999
"872","2017-04-19",38.720001
"873","2017-04-20",38.639999
"874","2017-04-21",37.619999
"875","2017-04-24",37.66
"876","2017-04-25",37.98
"877","2017-04-26",38.91
"878","2017-04-27",37.549999
"879","2017-04-28",37.009998
"880","2017-05-01",36.790001
"881","2017-05-02",36.650002
"882","2017-05-03",36.639999
"883","2017-05-04",36.740002
"884","2017-05-05",35.93
"885","2017-05-08",34.759998
"886","2017-05-09",36.27
"887","2017-05-10",36.68
"888","2017-05-11",37.07
"889","2017-05-12",36.720001
"890","2017-05-15",37.080002
"891","2017-05-16",37.209999
"892","2017-05-17",36.549999
"893","2017-05-18",36.200001
"894","2017-05-19",35.830002
"895","2017-05-22",36
"896","2017-05-23",36.560001
"897","2017-05-24",36.57
"898","2017-05-25",36.48
"899","2017-05-26",36.889999
"900","2017-05-30",36.23
"901","2017-05-31",36.27
"902","2017-06-01",36.740002
"903","2017-06-02",36.560001
"904","2017-06-05",35.169998
"905","2017-06-06",34.990002
"906","2017-06-07",35.540001
"907","2017-06-08",36.18
"908","2017-06-09",36.610001
"909","2017-06-12",36.720001
"910","2017-06-13",37.169998
"911","2017-06-14",36.959999
"912","2017-06-15",36.540001
"913","2017-06-16",36.439999
"914","2017-06-19",36.84
"915","2017-06-20",36.279999
"916","2017-06-21",36.23
"917","2017-06-22",36.009998
"918","2017-06-23",36
"919","2017-06-26",35.75
"920","2017-06-27",36.040001
"921","2017-06-28",36.490002
"922","2017-06-29",37.220001
"923","2017-06-30",37.139999
"924","2017-07-03",38.060001
"925","2017-07-05",38.18
"926","2017-07-06",38.25
"927","2017-07-07",39.189999
"928","2017-07-10",38.509998
"929","2017-07-11",38.27
"930","2017-07-12",38.77
"931","2017-07-13",38.799999
"932","2017-07-14",38.790001
"933","2017-07-17",38.939999
"934","2017-07-18",39.07
"935","2017-07-19",38.970001
"936","2017-07-20",39.099998
"937","2017-07-21",38.669998
"938","2017-07-24",38.09
"939","2017-07-25",38.349998
"940","2017-07-26",37.82
"941","2017-07-27",37.779999
"942","2017-07-28",37.73
"943","2017-07-31",38.419998
"944","2017-08-01",39.099998
"945","2017-08-02",38.619999
"946","2017-08-03",38.380001
"947","2017-08-04",40.02
"948","2017-08-07",40.66
"949","2017-08-08",39.439999
"950","2017-08-09",39.040001
"951","2017-08-10",37.599998
"952","2017-08-11",38.200001
"953","2017-08-14",38.98
"954","2017-08-15",38.77
"955","2017-08-16",38.98
"956","2017-08-17",38.419998
"957","2017-08-18",37.869999
"958","2017-08-21",37.91
"959","2017-08-22",38.369999
"960","2017-08-23",39.700001
"961","2017-08-24",39.209999
"962","2017-08-25",38.400002
"963","2017-08-28",38.130001
"964","2017-08-29",37.310001
"965","2017-08-30",38.040001
"966","2017-08-31",39.080002
"967","2017-09-01",38.98
"968","2017-09-05",37.299999
