"","date","HBMD"
"237","2008-09-16",9.75
"238","2008-09-17",9.75
"239","2008-09-18",9.75
"240","2008-09-19",9.75
"241","2008-09-22",9.75
"242","2008-09-23",10.05
"243","2008-09-24",10.45
"244","2008-09-25",10.45
"245","2008-09-26",10.45
"246","2008-09-29",10.45
"247","2008-09-30",10.45
"248","2008-10-01",10.45
"249","2008-10-02",10.45
"250","2008-10-03",10.39
"251","2008-10-06",10.39
"252","2008-10-07",10.39
"253","2008-10-08",10.39
"254","2008-10-09",10.39
"255","2008-10-10",10.39
"256","2008-10-13",10.39
"257","2008-10-14",10.39
"258","2008-10-15",10.39
"259","2008-10-16",10.39
"260","2008-10-17",10.39
"261","2008-10-20",10.39
"262","2008-10-21",10.39
"263","2008-10-22",10.39
"264","2008-10-23",10.39
"265","2008-10-24",10.39
"266","2008-10-27",10.39
"267","2008-10-28",10.39
"268","2008-10-29",10.39
"269","2008-10-30",10.39
"270","2008-10-31",10.39
"271","2008-11-03",10.39
"272","2008-11-04",10.39
"273","2008-11-05",10
"274","2008-11-06",10
"275","2008-11-07",10
"276","2008-11-10",10
"277","2008-11-11",10
"278","2008-11-12",10
"279","2008-11-13",10
"280","2008-11-14",10
"281","2008-11-17",10
"282","2008-11-18",9.75
"283","2008-11-19",9.75
"284","2008-11-20",9.75
"285","2008-11-21",9.85
"286","2008-11-24",9.75
"287","2008-11-25",9.75
"288","2008-11-26",9.75
"289","2008-11-28",9.76
"290","2008-12-01",9.3
"291","2008-12-02",9.3
"292","2008-12-03",9.3
"293","2008-12-04",9.75
"294","2008-12-05",9.66
"295","2008-12-08",9.66
"296","2008-12-09",9.72
"297","2008-12-10",9.72
"298","2008-12-11",9.72
"299","2008-12-12",9.72
"300","2008-12-15",9.72
"301","2008-12-16",9.72
"302","2008-12-17",9.95
"303","2008-12-18",9.95
"304","2008-12-19",9.95
"305","2008-12-22",9.95
"306","2008-12-23",9.95
"307","2008-12-24",10.05
"308","2008-12-26",10.05
"309","2008-12-29",10.05
"310","2008-12-30",10.2
"311","2008-12-31",10.2
"312","2009-01-02",10.2
"313","2009-01-05",10.2
"314","2009-01-06",10.3
"315","2009-01-07",10.4
"316","2009-01-08",10.05
"317","2009-01-09",10.05
"318","2009-01-12",10.05
"319","2009-01-13",10
"320","2009-01-14",10
"321","2009-01-15",10
"322","2009-01-16",10
"323","2009-01-20",10.1
"324","2009-01-21",10.1
"325","2009-01-22",10.1
"326","2009-01-23",9.9
"327","2009-01-26",9.9
"328","2009-01-27",9.9
"329","2009-01-28",9.9
"330","2009-01-29",9.7
"331","2009-01-30",9.7
"332","2009-02-02",9.7
"333","2009-02-03",9.7
"334","2009-02-04",9.7
"335","2009-02-05",9.7
"336","2009-02-06",9.8
"337","2009-02-09",9.8
"338","2009-02-10",9.8
"339","2009-02-11",9.8
"340","2009-02-12",9.8
"341","2009-02-13",9.8
"342","2009-02-17",9.55
"343","2009-02-18",9.55
"344","2009-02-19",9.55
"345","2009-02-20",9.55
"346","2009-02-23",9.55
"347","2009-02-24",9.55
"348","2009-02-25",9.55
"349","2009-02-26",9.55
"350","2009-02-27",9.55
"351","2009-03-02",9.55
"352","2009-03-03",9.55
"353","2009-03-04",9.55
"354","2009-03-05",7
"355","2009-03-06",5.57
"356","2009-03-09",7
"357","2009-03-10",7.75
"358","2009-03-11",7.75
"359","2009-03-12",7.75
"360","2009-03-13",8.15
"361","2009-03-16",8.15
"362","2009-03-17",8.15
"363","2009-03-18",8.3
"364","2009-03-19",8.3
"365","2009-03-20",8.3
"366","2009-03-23",8.5
"367","2009-03-24",8.5
"368","2009-03-25",8.5
"369","2009-03-26",8.5
"370","2009-03-27",8.5
"371","2009-03-30",8.5
"372","2009-03-31",8.5
"373","2009-04-01",8.5
"374","2009-04-02",8.5
"375","2009-04-03",8.5
"376","2009-04-06",8.5
"377","2009-04-07",8.5
"378","2009-04-08",8.5
"379","2009-04-09",8.5
"380","2009-04-13",8.5
"381","2009-04-14",8.5
"382","2009-04-15",8.5
"383","2009-04-16",8.5
"384","2009-04-17",8.5
"385","2009-04-20",8.5
"386","2009-04-21",8.5
"387","2009-04-22",8.5
"388","2009-04-23",8.5
"389","2009-04-24",8
"390","2009-04-27",8
"391","2009-04-28",8
"392","2009-04-29",8
"393","2009-04-30",8
"394","2009-05-01",8
"395","2009-05-04",7.25
"396","2009-05-05",8.5
"397","2009-05-06",8.5
"398","2009-05-07",8.5
"399","2009-05-08",8.5
"400","2009-05-11",8.5
"401","2009-05-12",8.5
"402","2009-05-13",8.5
"403","2009-05-14",8.5
"404","2009-05-15",6.75
"405","2009-05-18",6.75
"406","2009-05-19",8.25
"407","2009-05-20",8.25
"408","2009-05-21",8.25
"409","2009-05-22",8.25
"410","2009-05-26",8.25
"411","2009-05-27",8.25
"412","2009-05-28",8.25
"413","2009-05-29",8.25
"414","2009-06-01",8.25
"415","2009-06-02",8.25
"416","2009-06-03",8.25
"417","2009-06-04",8.25
"418","2009-06-05",8.25
"419","2009-06-08",8.25
"420","2009-06-09",8.25
"421","2009-06-10",8.25
"422","2009-06-11",8.25
"423","2009-06-12",8.25
"424","2009-06-15",8.25
"425","2009-06-16",8.25
"426","2009-06-17",8.25
"427","2009-06-18",8.25
"428","2009-06-19",8.25
"429","2009-06-22",8.25
"430","2009-06-23",8.25
"431","2009-06-24",8.25
"432","2009-06-25",7.65
"433","2009-06-26",7.65
"434","2009-06-29",7.65
"435","2009-06-30",7.65
"436","2009-07-01",7.65
"437","2009-07-02",7.65
"438","2009-07-06",7.65
"439","2009-07-07",7.65
"440","2009-07-08",7.65
"441","2009-07-09",7.65
"442","2009-07-10",7.65
"443","2009-07-13",7.65
"444","2009-07-14",7.65
"445","2009-07-15",7.65
"446","2009-07-16",7.65
"447","2009-07-17",6.75
"448","2009-07-20",6.75
"449","2009-07-21",7.5
"450","2009-07-22",7.5
"451","2009-07-23",7.5
"452","2009-07-24",7.75
"453","2009-07-27",7.75
"454","2009-07-28",7.75
"455","2009-07-29",7.75
"456","2009-07-30",7.75
"457","2009-07-31",7.75
"458","2009-08-03",7.75
"459","2009-08-04",8
"460","2009-08-05",8
"461","2009-08-06",7
"462","2009-08-07",7
"463","2009-08-10",7.25
"464","2009-08-11",7.25
"465","2009-08-12",7.25
"466","2009-08-13",7.25
"467","2009-08-14",7.25
"468","2009-08-17",7.25
"469","2009-08-18",7.25
"470","2009-08-19",7.25
"471","2009-08-20",8.4
"472","2009-08-21",8.4
"473","2009-08-24",8.4
"474","2009-08-25",8.4
"475","2009-08-26",8.5
"476","2009-08-27",8.5
"477","2009-08-28",8.5
"478","2009-08-31",8.5
"479","2009-09-01",7.75
"480","2009-09-02",7.75
"481","2009-09-03",7.75
"482","2009-09-04",7.75
"483","2009-09-08",7.75
"484","2009-09-09",7.75
"485","2009-09-10",8
"486","2009-09-11",8
"487","2009-09-14",8
"488","2009-09-15",8
"489","2009-09-16",8.5
"490","2009-09-17",8.5
"491","2009-09-18",8.5
"492","2009-09-21",8.5
"493","2009-09-22",8.5
"494","2009-09-23",8.5
"495","2009-09-24",8.5
"496","2009-09-25",8.5
"497","2009-09-28",8.5
"498","2009-09-29",8.5
"499","2009-09-30",8.5
"500","2009-10-01",8.5
"501","2009-10-02",8.5
"502","2009-10-05",8.5
"503","2009-10-06",8.5
"504","2009-10-07",8.5
"505","2009-10-08",8.5
"506","2009-10-09",7.5
"507","2009-10-12",7.5
"508","2009-10-13",7.5
"509","2009-10-14",7.5
"510","2009-10-15",7.5
"511","2009-10-16",7.5
"512","2009-10-19",7.5
"513","2009-10-20",7.5
"514","2009-10-21",6.5
"515","2009-10-22",6.5
"516","2009-10-23",6.5
"517","2009-10-26",6.5
"518","2009-10-27",7.5
"519","2009-10-28",7.5
"520","2009-10-29",7.5
"521","2009-10-30",7.5
"522","2009-11-02",7.5
"523","2009-11-03",7.5
"524","2009-11-04",7.5
"525","2009-11-05",7.5
"526","2009-11-06",7.5
"527","2009-11-09",7.5
"528","2009-11-10",7.5
"529","2009-11-11",7.5
"530","2009-11-12",7.5
"531","2009-11-13",7.5
"532","2009-11-16",7.5
"533","2009-11-17",7.5
"534","2009-11-18",7.5
"535","2009-11-19",7.5
"536","2009-11-20",7.5
"537","2009-11-23",7.5
"538","2009-11-24",7.5
"539","2009-11-25",7.5
"540","2009-11-27",7.5
"541","2009-11-30",7
"542","2009-12-01",7
"543","2009-12-02",7
"544","2009-12-03",7
"545","2009-12-04",7
"546","2009-12-07",7
"547","2009-12-08",7.95
"548","2009-12-09",7.95
"549","2009-12-10",7.95
"550","2009-12-11",7.95
"551","2009-12-14",7.95
"552","2009-12-15",7.95
"553","2009-12-16",7.95
"554","2009-12-17",7.95
"555","2009-12-18",8
"556","2009-12-21",8
"557","2009-12-22",8
"558","2009-12-23",8
"559","2009-12-24",8
"560","2009-12-28",8
"561","2009-12-29",8
"562","2009-12-30",8
"563","2009-12-31",8
"564","2010-01-04",8
"565","2010-01-05",8
"566","2010-01-06",8
"567","2010-01-07",8
"568","2010-01-08",8
"569","2010-01-11",8
"570","2010-01-12",8
"571","2010-01-13",8
"572","2010-01-14",8
"573","2010-01-15",8
"574","2010-01-19",7
"575","2010-01-20",7
"576","2010-01-21",7
"577","2010-01-22",7
"578","2010-01-25",7
"579","2010-01-26",7
"580","2010-01-27",7
"581","2010-01-28",7
"582","2010-01-29",7.5
"583","2010-02-01",7
"584","2010-02-02",7.5
"585","2010-02-03",6.95
"586","2010-02-04",6.95
"587","2010-02-05",6.95
"588","2010-02-08",6.95
"589","2010-02-09",6.95
"590","2010-02-10",6.95
"591","2010-02-11",6.95
"592","2010-02-12",6.95
"593","2010-02-16",6.95
"594","2010-02-17",6.95
"595","2010-02-18",6.95
"596","2010-02-19",7.25
"597","2010-02-22",7.5
"598","2010-02-23",7.5
"599","2010-02-24",7.5
"600","2010-02-25",7.49
"601","2010-02-26",7.5
"602","2010-03-01",7.5
"603","2010-03-02",7.5
"604","2010-03-03",7.5
"605","2010-03-04",7.5
"606","2010-03-05",7.5
"607","2010-03-08",7.5
"608","2010-03-09",7.5
"609","2010-03-10",7.5
"610","2010-03-11",7.5
"611","2010-03-12",7.5
"612","2010-03-15",7.5
"613","2010-03-16",7.5
"614","2010-03-17",7.25
"615","2010-03-18",7.25
"616","2010-03-19",7.25
"617","2010-03-22",7.25
"618","2010-03-23",7.25
"619","2010-03-24",7.25
"620","2010-03-25",7.25
"621","2010-03-26",7.25
"622","2010-03-29",7.25
"623","2010-03-30",7.25
"624","2010-03-31",7.25
"625","2010-04-01",7.25
"626","2010-04-05",7.25
"627","2010-04-06",7.25
"628","2010-04-07",7.25
"629","2010-04-08",7.25
"630","2010-04-09",7.25
"631","2010-04-12",7.25
"632","2010-04-13",7.25
"633","2010-04-14",7.25
"634","2010-04-15",7.25
"635","2010-04-16",7.25
"636","2010-04-19",7.25
"637","2010-04-20",7
"638","2010-04-21",7
"639","2010-04-22",7
"640","2010-04-23",7.15
"641","2010-04-26",7.15
"642","2010-04-27",7.15
"643","2010-04-28",7.15
"644","2010-04-29",7.15
"645","2010-04-30",7.15
"646","2010-05-03",7.25
"647","2010-05-04",7.25
"648","2010-05-05",7.05
"649","2010-05-06",7.05
"650","2010-05-07",7.05
"651","2010-05-10",7.05
"652","2010-05-11",7.3
"653","2010-05-12",7.3
"654","2010-05-13",7.3
"655","2010-05-14",7.3
"656","2010-05-17",7.3
"657","2010-05-18",7.3
"658","2010-05-19",7.3
"659","2010-05-20",7
"660","2010-05-21",7
"661","2010-05-24",7
"662","2010-05-25",7
"663","2010-05-26",7
"664","2010-05-27",7
"665","2010-05-28",7
"666","2010-06-01",7
"667","2010-06-02",7
"668","2010-06-03",7
"669","2010-06-04",7
"670","2010-06-07",7
"671","2010-06-08",7
"672","2010-06-09",7
"673","2010-06-10",7
"674","2010-06-11",7
"675","2010-06-14",7
"676","2010-06-15",7
"677","2010-06-16",7
"678","2010-06-17",7
"679","2010-06-18",7
"680","2010-06-21",7
"681","2010-06-22",7
"682","2010-06-23",7
"683","2010-06-24",7
"684","2010-06-25",7
"685","2010-06-28",7
"686","2010-06-29",7
"687","2010-06-30",7
"688","2010-07-01",7
"689","2010-07-02",7
"690","2010-07-06",7
"691","2010-07-07",6.95
"692","2010-07-08",6.95
"693","2010-07-09",6.95
"694","2010-07-12",6.95
"695","2010-07-13",6.95
"696","2010-07-14",6.95
"697","2010-07-15",6.95
"698","2010-07-16",6.95
"699","2010-07-19",6.95
"700","2010-07-20",6.95
"701","2010-07-21",6.95
"702","2010-07-22",6.95
"703","2010-07-23",7
"704","2010-07-26",7
"705","2010-07-27",7.5
"706","2010-07-28",5.5
"707","2010-07-29",5.75
"708","2010-07-30",5.35
"709","2010-08-02",5.5
"710","2010-08-03",5.4
"711","2010-08-04",5.38
"712","2010-08-05",5.25
"713","2010-08-06",5.25
"714","2010-08-09",5.9
"715","2010-08-10",5.9
"716","2010-08-11",5.9
"717","2010-08-12",5.8
"718","2010-08-13",6.1
"719","2010-08-16",6.8
"720","2010-08-17",6.8
"721","2010-08-18",6.8
"722","2010-08-19",6.8
"723","2010-08-20",6.8
"724","2010-08-23",6.8
"725","2010-08-24",6.8
"726","2010-08-25",6.8
"727","2010-08-26",6.8
"728","2010-08-27",6.8
"729","2010-08-30",6.8
"730","2010-08-31",6.8
"731","2010-09-01",6.8
"732","2010-09-02",6.8
"733","2010-09-03",6.8
"734","2010-09-07",6.8
"735","2010-09-08",6.8
"736","2010-09-09",6.8
"737","2010-09-10",6.8
"738","2010-09-13",6.8
"739","2010-09-14",5.51
"740","2010-09-15",5.5
"741","2010-09-16",5.75
"742","2010-09-17",6.5
"743","2010-09-20",5.81
"744","2010-09-21",6.25
"745","2010-09-22",6.25
"746","2010-09-23",6.25
"747","2010-09-24",6.25
"748","2010-09-27",6.25
"749","2010-09-28",6.25
"750","2010-09-29",6.25
"751","2010-09-30",6.25
"752","2010-10-01",5.95
"753","2010-10-04",5.95
"754","2010-10-05",5.95
"755","2010-10-06",6
"756","2010-10-07",6
"757","2010-10-08",6
"758","2010-10-11",6
"759","2010-10-12",5.5
"760","2010-10-13",5.5
"761","2010-10-14",5.5
"762","2010-10-15",5.5
"763","2010-10-18",5.5
"764","2010-10-19",5.5
"765","2010-10-20",5.5
"766","2010-10-21",5.3
"767","2010-10-22",5.5
"768","2010-10-25",5.5
"769","2010-10-26",5.5
"770","2010-10-27",5.5
"771","2010-10-28",5.5
"772","2010-10-29",5.5
"773","2010-11-01",5.5
"774","2010-11-02",5.5
"775","2010-11-03",5.35
"776","2010-11-04",5.65
"777","2010-11-05",6
"778","2010-11-08",5.9
"779","2010-11-09",5.9
"780","2010-11-10",5.9
"781","2010-11-11",5.9
"782","2010-11-12",5.9
"783","2010-11-15",5.7
"784","2010-11-16",5.7
"785","2010-11-17",5.72
"786","2010-11-18",5.72
"787","2010-11-19",5.72
"788","2010-11-22",5.72
"789","2010-11-23",5.72
"790","2010-11-24",5.72
"791","2010-11-26",5.72
"792","2010-11-29",5.72
"793","2010-11-30",5.72
"794","2010-12-01",5.72
"795","2010-12-02",5.72
"796","2010-12-03",5.72
"797","2010-12-06",5.72
"798","2010-12-07",5.75
"799","2010-12-08",5.75
"800","2010-12-09",5.75
"801","2010-12-10",5.75
"802","2010-12-13",5.7
"803","2010-12-14",5.75
"804","2010-12-15",5.75
"805","2010-12-16",5.75
"806","2010-12-17",5.75
"807","2010-12-20",5.75
"808","2010-12-21",5.75
"809","2010-12-22",5.75
"810","2010-12-23",5.85
"811","2010-12-27",6
"812","2010-12-28",6
"813","2010-12-29",6
"814","2010-12-30",6
"815","2010-12-31",6
"816","2011-01-03",6
"817","2011-01-04",6
"818","2011-01-05",6
"819","2011-01-06",6
"820","2011-01-07",6
"821","2011-01-10",5.8
"822","2011-01-11",5.8
"823","2011-01-12",6
"824","2011-01-13",6
"825","2011-01-14",5.95
"826","2011-01-18",5.95
"827","2011-01-19",5.95
"828","2011-01-20",5.95
"829","2011-01-21",5.95
"830","2011-01-24",5.95
"831","2011-01-25",5.95
"832","2011-01-26",5.95
"833","2011-01-27",5.95
"834","2011-01-28",5.95
"835","2011-01-31",5.95
"836","2011-02-01",5.95
"837","2011-02-02",5.95
"838","2011-02-03",5.95
"839","2011-02-04",6
"840","2011-02-07",7.25
"841","2011-02-08",7.25
"842","2011-02-09",7.25
"843","2011-02-10",7.25
"844","2011-02-11",7.25
"845","2011-02-14",7.25
"846","2011-02-15",7.25
"847","2011-02-16",7.25
"848","2011-02-17",7.25
"849","2011-02-18",7.25
"850","2011-02-22",7.25
"851","2011-02-23",7.25
"852","2011-02-24",7.25
"853","2011-02-25",7.25
"854","2011-02-28",7.25
"855","2011-03-01",7.25
"856","2011-03-02",7.25
"857","2011-03-03",7.25
"858","2011-03-04",7.25
"859","2011-03-07",7.25
"860","2011-03-08",7.25
"861","2011-03-09",7.25
"862","2011-03-10",7.25
"863","2011-03-11",7.25
"864","2011-03-14",7.25
"865","2011-03-15",7.25
"866","2011-03-16",7.25
"867","2011-03-17",7.25
"868","2011-03-18",6.74
"869","2011-03-21",6.74
"870","2011-03-22",6.74
"871","2011-03-23",7
"872","2011-03-24",7
"873","2011-03-25",7
"874","2011-03-28",7
"875","2011-03-29",7
"876","2011-03-30",7
"877","2011-03-31",7
"878","2011-04-01",7
"879","2011-04-04",7
"880","2011-04-05",7
"881","2011-04-06",7
"882","2011-04-07",7
"883","2011-04-08",7
"884","2011-04-11",7
"885","2011-04-12",7
"886","2011-04-13",6.1
"887","2011-04-14",6.1
"888","2011-04-15",6.1
"889","2011-04-18",6.1
"890","2011-04-19",6.1
"891","2011-04-20",6.1
"892","2011-04-21",6.1
"893","2011-04-25",6.1
"894","2011-04-26",6.1
"895","2011-04-27",6.05
"896","2011-04-28",6.05
"897","2011-04-29",6.25
"898","2011-05-02",6.25
"899","2011-05-03",6.25
"900","2011-05-04",6.25
"901","2011-05-05",6.25
"902","2011-05-06",6.25
"903","2011-05-09",6.25
"904","2011-05-10",6.25
"905","2011-05-11",6.05
"906","2011-05-12",6.05
"907","2011-05-13",6.05
"908","2011-05-16",6.05
"909","2011-05-17",6.1
"910","2011-05-18",6.1
"911","2011-05-19",6.1
"912","2011-05-20",6.1
"913","2011-05-23",6.05
"914","2011-05-24",6.05
"915","2011-05-25",6.05
"916","2011-05-26",6.05
"917","2011-05-27",6.05
"918","2011-05-31",6.05
"919","2011-06-01",6.05
"920","2011-06-02",6.05
"921","2011-06-03",6.05
"922","2011-06-06",6.05
"923","2011-06-07",6.05
"924","2011-06-08",6.05
"925","2011-06-09",6.05
"926","2011-06-10",6.05
"927","2011-06-13",6.05
"928","2011-06-14",6.05
"929","2011-06-15",6.05
"930","2011-06-16",6.05
"931","2011-06-17",6.05
"932","2011-06-20",6.05
"933","2011-06-21",6.05
"934","2011-06-22",6.05
"935","2011-06-23",6.05
"936","2011-06-24",6.05
"937","2011-06-27",6.05
"938","2011-06-28",6.05
"939","2011-06-29",6.05
"940","2011-06-30",6.05
"941","2011-07-01",6.05
"942","2011-07-05",6.05
"943","2011-07-06",6.05
"944","2011-07-07",6.1
"945","2011-07-08",6.1
"946","2011-07-11",6.1
"947","2011-07-12",5.6
"948","2011-07-13",6
"949","2011-07-14",6
"950","2011-07-15",6
"951","2011-07-18",6
"952","2011-07-19",6
"953","2011-07-20",6
"954","2011-07-21",6
"955","2011-07-22",5.75
"956","2011-07-25",5.75
"957","2011-07-26",5.6
"958","2011-07-27",5.8
"959","2011-07-28",5.8
"960","2011-07-29",5.8
"961","2011-08-01",5.55
"962","2011-08-02",5.55
"963","2011-08-03",5.55
"964","2011-08-04",5.55
"965","2011-08-05",5.55
"966","2011-08-08",5.55
"967","2011-08-09",5.55
"968","2011-08-10",5.55
"969","2011-08-11",5.55
"970","2011-08-12",5.55
"971","2011-08-15",5.55
"972","2011-08-16",5.55
"973","2011-08-17",5.55
"974","2011-08-18",5.55
"975","2011-08-19",5.55
"976","2011-08-22",5.55
"977","2011-08-23",5.55
"978","2011-08-24",5.55
"979","2011-08-25",5.55
"980","2011-08-26",5.55
"981","2011-08-29",5.55
"982","2011-08-30",5.55
"983","2011-08-31",5.55
"984","2011-09-01",5.55
"985","2011-09-02",5.55
"986","2011-09-06",5.55
"987","2011-09-07",5.55
"988","2011-09-08",5.55
"989","2011-09-09",5.55
"990","2011-09-12",5.55
"991","2011-09-13",5.55
"992","2011-09-14",5.55
"993","2011-09-15",5.55
"994","2011-09-16",5.2
"995","2011-09-19",5.25
"996","2011-09-20",5.25
"997","2011-09-21",5.25
"998","2011-09-22",5.25
"999","2011-09-23",5.25
"1000","2011-09-26",5.1
"1001","2011-09-27",5.2
"1002","2011-09-28",5.2
"1003","2011-09-29",5.2
"1004","2011-09-30",5.2
"1005","2011-10-03",5.2
"1006","2011-10-04",5.25
"1007","2011-10-05",5.25
"1008","2011-10-06",5.25
"1009","2011-10-07",5.25
"1010","2011-10-10",5.25
"1011","2011-10-11",5.25
"1012","2011-10-12",5.25
"1013","2011-10-13",5.25
"1014","2011-10-14",5.25
"1015","2011-10-17",5.25
"1016","2011-10-18",5.25
"1017","2011-10-19",5.25
"1018","2011-10-20",5.25
"1019","2011-10-21",5.25
"1020","2011-10-24",5.25
"1021","2011-10-25",5.25
