"","date","HESM"
"398","2018-10-31",22.48
"399","2018-11-01",21.370001
"400","2018-11-02",21.07
"401","2018-11-05",20.83
"402","2018-11-06",20.77
"403","2018-11-07",21
"404","2018-11-08",21.01
"405","2018-11-09",21.629999
"406","2018-11-12",20.84
"407","2018-11-13",20.43
"408","2018-11-14",20.120001
"409","2018-11-15",20.190001
"410","2018-11-16",20.6
"411","2018-11-19",20.34
"412","2018-11-20",19.610001
"413","2018-11-21",19.99
"414","2018-11-23",19.370001
"415","2018-11-26",19.08
"416","2018-11-27",19.129999
"417","2018-11-28",18.860001
"418","2018-11-29",19.26
"419","2018-11-30",19.26
"420","2018-12-03",20.51
"421","2018-12-04",19.91
"422","2018-12-06",19.450001
"423","2018-12-07",19.450001
"424","2018-12-10",19.91
"425","2018-12-11",19.049999
"426","2018-12-12",19.49
"427","2018-12-13",19.959999
"428","2018-12-14",19.1
"429","2018-12-17",19.129999
"430","2018-12-18",18.549999
"431","2018-12-19",18.67
"432","2018-12-20",18.299999
"433","2018-12-21",17.030001
"434","2018-12-24",16.389999
"435","2018-12-26",17.57
"436","2018-12-27",17.290001
"437","2018-12-28",17.24
"438","2018-12-31",16.98
"439","2019-01-02",17.620001
"440","2019-01-03",17.870001
"441","2019-01-04",18.58
"442","2019-01-07",19.639999
"443","2019-01-08",20.77
"444","2019-01-09",20.450001
"445","2019-01-10",20.219999
"446","2019-01-11",19.73
"447","2019-01-14",19.450001
"448","2019-01-15",19.76
"449","2019-01-16",19.870001
"450","2019-01-17",19.9
"451","2019-01-18",20.120001
"452","2019-01-22",20.1
"453","2019-01-23",19.98
"454","2019-01-24",19.92
"455","2019-01-25",20.280001
"456","2019-01-28",20.32
"457","2019-01-29",20.82
"458","2019-01-30",21.1
"459","2019-01-31",21.84
"460","2019-02-01",21.91
"461","2019-02-04",21.889999
"462","2019-02-05",22.040001
"463","2019-02-06",21.92
"464","2019-02-07",21.219999
"465","2019-02-08",21.120001
"466","2019-02-11",21
"467","2019-02-12",21.27
"468","2019-02-13",21.469999
"469","2019-02-14",21.82
"470","2019-02-15",22.190001
"471","2019-02-19",22.870001
"472","2019-02-20",22.209999
"473","2019-02-21",21.83
"474","2019-02-22",22.059999
"475","2019-02-25",22.110001
"476","2019-02-26",22.719999
"477","2019-02-27",23
"478","2019-02-28",22.879999
"479","2019-03-01",22.889999
"480","2019-03-04",23
"481","2019-03-05",22.93
"482","2019-03-06",22.6
"483","2019-03-07",22.82
"484","2019-03-08",22.76
"485","2019-03-11",22.549999
"486","2019-03-12",22.51
"487","2019-03-13",22.5
"488","2019-03-14",22.65
"489","2019-03-15",22.33
"490","2019-03-18",22.82
"491","2019-03-19",22.76
"492","2019-03-20",22.610001
"493","2019-03-21",22.51
"494","2019-03-22",21.870001
"495","2019-03-25",21.299999
"496","2019-03-26",21.35
"497","2019-03-27",21.120001
"498","2019-03-28",21.200001
"499","2019-03-29",21.200001
"500","2019-04-01",21.27
"501","2019-04-02",20.9
"502","2019-04-03",20.9
"503","2019-04-04",21.049999
"504","2019-04-05",21.290001
"505","2019-04-08",21.559999
"506","2019-04-09",21.309999
"507","2019-04-10",21.27
"508","2019-04-11",21.4
"509","2019-04-12",21.940001
"510","2019-04-15",22.07
"511","2019-04-16",22.41
"512","2019-04-17",22.48
"513","2019-04-18",22.26
"514","2019-04-22",22.799999
"515","2019-04-23",22.879999
"516","2019-04-24",22.940001
"517","2019-04-25",22.75
"518","2019-04-26",22.77
"519","2019-04-29",22.809999
"520","2019-04-30",22.1
"521","2019-05-01",22.07
"522","2019-05-02",21.360001
"523","2019-05-03",21.200001
"524","2019-05-06",20.99
"525","2019-05-07",20.889999
"526","2019-05-08",20.799999
"527","2019-05-09",20.440001
"528","2019-05-10",20.610001
"529","2019-05-13",20.26
"530","2019-05-14",20.360001
"531","2019-05-15",20.27
"532","2019-05-16",20.5
"533","2019-05-17",20.379999
"534","2019-05-20",20.23
"535","2019-05-21",20.459999
"536","2019-05-22",20.610001
"537","2019-05-23",20.1
"538","2019-05-24",20.17
"539","2019-05-28",19.82
"540","2019-05-29",19.52
"541","2019-05-30",19.26
"542","2019-05-31",19.299999
"543","2019-06-03",19.389999
"544","2019-06-04",19.5
"545","2019-06-05",19
"546","2019-06-06",19.17
"547","2019-06-07",19.27
"548","2019-06-10",19.360001
"549","2019-06-11",19.35
"550","2019-06-12",19.200001
"551","2019-06-13",19.35
"552","2019-06-14",19.1
"553","2019-06-17",19.15
"554","2019-06-18",18.870001
"555","2019-06-19",18.889999
"556","2019-06-20",19.07
"557","2019-06-21",19.24
"558","2019-06-24",19.299999
"559","2019-06-25",19.219999
"560","2019-06-26",19.48
"561","2019-06-27",19.450001
"562","2019-06-28",19.5
"563","2019-07-01",19.67
"564","2019-07-02",19.709999
"565","2019-07-03",19.73
"566","2019-07-05",19.92
"567","2019-07-08",19.77
"568","2019-07-09",19.950001
"569","2019-07-10",20.51
"570","2019-07-11",20.66
"571","2019-07-12",20.879999
"572","2019-07-15",20.950001
"573","2019-07-16",20.83
"574","2019-07-17",20.6
"575","2019-07-18",20.219999
"576","2019-07-19",20.280001
"577","2019-07-22",20.370001
"578","2019-07-23",20.27
"579","2019-07-24",20.43
"580","2019-07-25",20.16
"581","2019-07-26",20.32
"582","2019-07-29",20.16
"583","2019-07-30",20.6
"584","2019-07-31",20.16
"585","2019-08-01",20.1
"586","2019-08-02",19.450001
"587","2019-08-05",18.92
"588","2019-08-06",18.940001
"589","2019-08-07",18.18
"590","2019-08-08",18.440001
"591","2019-08-09",18.129999
"592","2019-08-12",18.42
"593","2019-08-13",18.42
"594","2019-08-14",18.200001
"595","2019-08-15",17.969999
"596","2019-08-16",18.41
"597","2019-08-19",18.719999
"598","2019-08-20",19.049999
"599","2019-08-21",18.799999
"600","2019-08-22",18.41
"601","2019-08-23",18.18
"602","2019-08-26",18.07
"603","2019-08-27",18.190001
"604","2019-08-28",18.690001
"605","2019-08-29",19.32
"606","2019-08-30",18.99
"607","2019-09-03",19.34
"608","2019-09-04",19.48
"609","2019-09-05",19.33
"610","2019-09-06",19.09
"611","2019-09-09",19.73
"612","2019-09-10",19.26
"613","2019-09-11",19.35
"614","2019-09-12",19.059999
"615","2019-09-13",19.58
"616","2019-09-16",19.440001
"617","2019-09-17",19.35
"618","2019-09-18",19.52
"619","2019-09-19",19.540001
"620","2019-09-20",19.99
"621","2019-09-23",19.879999
"622","2019-09-24",19.809999
"623","2019-09-25",19.49
"624","2019-09-26",19.48
"625","2019-09-27",19.549999
"626","2019-09-30",19.26
"627","2019-10-01",19.27
"628","2019-10-02",19.389999
"629","2019-10-03",19.540001
"630","2019-10-04",20.639999
"631","2019-10-07",20.299999
"632","2019-10-08",20.15
"633","2019-10-09",20.17
"634","2019-10-10",20.42
"635","2019-10-11",20.620001
"636","2019-10-14",20.620001
"637","2019-10-15",21.1
"638","2019-10-16",21.200001
"639","2019-10-17",21.1
"640","2019-10-18",21.139999
"641","2019-10-21",20.709999
"642","2019-10-22",20.719999
"643","2019-10-23",20.74
"644","2019-10-24",21.200001
"645","2019-10-25",21.440001
"646","2019-10-28",21.17
"647","2019-10-29",21.389999
"648","2019-10-30",21.549999
"649","2019-10-31",21.309999
"650","2019-11-01",20.92
"651","2019-11-04",21.35
"652","2019-11-05",21.379999
"653","2019-11-06",21.049999
"654","2019-11-07",21.209999
"655","2019-11-08",21
"656","2019-11-11",20.99
"657","2019-11-12",20.870001
"658","2019-11-13",20.73
"659","2019-11-14",20.18
"660","2019-11-15",20.15
"661","2019-11-18",19.950001
"662","2019-11-19",19.83
"663","2019-11-20",19.93
"664","2019-11-21",20.35
"665","2019-11-22",20.440001
"666","2019-11-25",20.530001
"667","2019-11-26",20.43
"668","2019-11-27",20.66
"669","2019-11-29",20.450001
"670","2019-12-02",20.120001
"671","2019-12-03",20.360001
"672","2019-12-04",20.51
"673","2019-12-05",20.620001
"674","2019-12-06",20.57
"675","2019-12-09",20.83
"676","2019-12-10",20.969999
"677","2019-12-11",20.93
"678","2019-12-12",20.98
"679","2019-12-13",20.940001
"680","2019-12-16",20.82
"681","2019-12-17",21.780001
"682","2019-12-18",21.65
"683","2019-12-19",21.91
"684","2019-12-20",21.75
"685","2019-12-23",22.41
"686","2019-12-24",22.68
"687","2019-12-26",22.98
"688","2019-12-27",22.43
"689","2019-12-30",22.620001
"690","2019-12-31",22.68
"691","2020-01-02",22.43
"692","2020-01-03",23.129999
"693","2020-01-06",23.34
"694","2020-01-07",23.799999
"695","2020-01-08",24.08
"696","2020-01-09",24.25
"697","2020-01-10",24.780001
"698","2020-01-13",25
"699","2020-01-14",25.190001
"700","2020-01-15",25.35
"701","2020-01-16",25.58
"702","2020-01-17",25.530001
"703","2020-01-21",24.58
"704","2020-01-22",24.16
"705","2020-01-23",23.99
"706","2020-01-24",23.48
"707","2020-01-27",22.99
"708","2020-01-28",23.91
"709","2020-01-29",23.469999
"710","2020-01-30",24.01
"711","2020-01-31",23.82
"712","2020-02-03",23.469999
"713","2020-02-04",23.639999
"714","2020-02-05",22.85
"715","2020-02-06",22.52
"716","2020-02-07",22.6
"717","2020-02-10",21.73
"718","2020-02-11",22.25
"719","2020-02-12",21.99
"720","2020-02-13",21.58
"721","2020-02-14",21.01
"722","2020-02-18",21.17
"723","2020-02-19",21.059999
"724","2020-02-20",21.34
"725","2020-02-21",20.969999
"726","2020-02-24",20.32
"727","2020-02-25",19.91
"728","2020-02-26",20.09
"729","2020-02-27",19.370001
"730","2020-02-28",19.08
"731","2020-03-02",19.709999
"732","2020-03-03",19.610001
"733","2020-03-04",20.040001
"734","2020-03-05",19.77
"735","2020-03-06",18.299999
"736","2020-03-09",11.4
"737","2020-03-10",11.26
"738","2020-03-11",10.92
"739","2020-03-12",8.78
"740","2020-03-13",10.71
"741","2020-03-16",9.55
"742","2020-03-17",7.89
"743","2020-03-18",6.24
"744","2020-03-19",7.61
"745","2020-03-20",8.86
"746","2020-03-23",7.99
"747","2020-03-24",8.75
"748","2020-03-25",9.41
"749","2020-03-26",9.71
"750","2020-03-27",8.46
"751","2020-03-30",8.22
"752","2020-03-31",10.16
"753","2020-04-01",9.33
"754","2020-04-02",11.02
"755","2020-04-03",11.3
"756","2020-04-06",11.06
"757","2020-04-07",11.71
"758","2020-04-08",11.72
"759","2020-04-09",11.44
"760","2020-04-13",12.03
"761","2020-04-14",13.72
"762","2020-04-15",12.08
"763","2020-04-16",12.55
"764","2020-04-17",13.83
"765","2020-04-20",14.05
"766","2020-04-21",14.46
"767","2020-04-22",15.08
"768","2020-04-23",15.73
"769","2020-04-24",16.360001
"770","2020-04-27",16.66
"771","2020-04-28",16.83
"772","2020-04-29",17.879999
"773","2020-04-30",17.48
"774","2020-05-01",15.7
"775","2020-05-04",15.97
"776","2020-05-05",14.65
"777","2020-05-06",14.74
"778","2020-05-07",16.049999
"779","2020-05-08",16.16
"780","2020-05-11",16.559999
"781","2020-05-12",16.629999
"782","2020-05-13",16.709999
"783","2020-05-14",16.860001
"784","2020-05-15",17.27
"785","2020-05-18",17.85
"786","2020-05-19",18.35
"787","2020-05-20",18.41
"788","2020-05-21",18.610001
"789","2020-05-22",19.290001
"790","2020-05-26",18.9
"791","2020-05-27",18.77
"792","2020-05-28",19.389999
"793","2020-05-29",19.42
"794","2020-06-01",18.91
"795","2020-06-02",19.120001
"796","2020-06-03",19.15
"797","2020-06-04",18.92
"798","2020-06-05",19.32
"799","2020-06-08",19.93
"800","2020-06-09",19.82
"801","2020-06-10",19.360001
"802","2020-06-11",18.209999
"803","2020-06-12",18.309999
"804","2020-06-15",19.120001
"805","2020-06-16",19.65
"806","2020-06-17",19.51
"807","2020-06-18",19.629999
"808","2020-06-19",19.209999
"809","2020-06-22",19.34
"810","2020-06-23",19.35
"811","2020-06-24",18.610001
"812","2020-06-25",18.709999
"813","2020-06-26",17.65
"814","2020-06-29",18.18
"815","2020-06-30",18.32
"816","2020-07-01",17.98
"817","2020-07-02",18.1
"818","2020-07-06",17.280001
"819","2020-07-07",16.799999
"820","2020-07-08",17.200001
"821","2020-07-09",16.59
"822","2020-07-10",16.860001
"823","2020-07-13",17
"824","2020-07-14",17.299999
"825","2020-07-15",18.15
"826","2020-07-16",17.620001
"827","2020-07-17",17.67
"828","2020-07-20",17.49
"829","2020-07-21",18.07
"830","2020-07-22",17.58
"831","2020-07-23",17.43
"832","2020-07-24",17.08
"833","2020-07-27",16.93
"834","2020-07-28",17
"835","2020-07-29",17.6
"836","2020-07-30",17.799999
"837","2020-07-31",17.389999
"838","2020-08-03",18.4
"839","2020-08-04",18.83
"840","2020-08-05",19.1
"841","2020-08-06",19.040001
"842","2020-08-07",18.34
"843","2020-08-10",18.290001
"844","2020-08-11",17.940001
"845","2020-08-12",18.57
"846","2020-08-13",18.65
"847","2020-08-14",18.65
"848","2020-08-17",18.85
"849","2020-08-18",18.35
"850","2020-08-19",18.08
"851","2020-08-20",18.08
"852","2020-08-21",17.799999
"853","2020-08-24",17.91
"854","2020-08-25",17.77
"855","2020-08-26",17.26
"856","2020-08-27",17.82
"857","2020-08-28",17.889999
"858","2020-08-31",17.68
"859","2020-09-01",17.629999
"860","2020-09-02",17.82
"861","2020-09-03",17.77
"862","2020-09-04",17.700001
"863","2020-09-08",16.969999
"864","2020-09-09",17.190001
"865","2020-09-10",17.209999
"866","2020-09-11",17.129999
"867","2020-09-14",17.01
"868","2020-09-15",16.530001
"869","2020-09-16",17.129999
"870","2020-09-17",17.049999
"871","2020-09-18",16.709999
"872","2020-09-21",16.360001
"873","2020-09-22",16.129999
"874","2020-09-23",15.09
"875","2020-09-24",15.3
"876","2020-09-25",15.14
"877","2020-09-28",15.25
"878","2020-09-29",15.11
"879","2020-09-30",15.1
"880","2020-10-01",14.94
"881","2020-10-02",15.02
"882","2020-10-05",15.47
"883","2020-10-06",15.33
"884","2020-10-07",15.23
"885","2020-10-08",16.1
"886","2020-10-09",16.620001
"887","2020-10-12",16.9
"888","2020-10-13",16.93
"889","2020-10-14",17.370001
"890","2020-10-15",17.559999
"891","2020-10-16",17.700001
"892","2020-10-19",17.07
"893","2020-10-20",16.41
"894","2020-10-21",16.379999
"895","2020-10-22",17.540001
"896","2020-10-23",17.690001
"897","2020-10-26",17.309999
"898","2020-10-27",17.719999
"899","2020-10-28",17.6
"900","2020-10-29",17.639999
"901","2020-10-30",17.08
"902","2020-11-02",16.82
"903","2020-11-03",16.85
"904","2020-11-04",16.129999
"905","2020-11-05",16.1
"906","2020-11-06",15.82
"907","2020-11-09",16.84
"908","2020-11-10",17.469999
"909","2020-11-11",17.440001
"910","2020-11-12",16.870001
"911","2020-11-13",16.969999
"912","2020-11-16",17.370001
"913","2020-11-17",17.879999
"914","2020-11-18",17.91
"915","2020-11-19",17.709999
"916","2020-11-20",17.690001
"917","2020-11-23",18.549999
"918","2020-11-24",18.540001
"919","2020-11-25",18.690001
"920","2020-11-27",18.379999
