"","date","MTRX"
"82","2007-05-01",25.02
"83","2007-05-02",25.23
"84","2007-05-03",25.25
"85","2007-05-04",25.57
"86","2007-05-07",25.93
"87","2007-05-08",25.950001
"88","2007-05-09",26.200001
"89","2007-05-10",26.23
"90","2007-05-11",27.190001
"91","2007-05-14",26.66
"92","2007-05-15",26.450001
"93","2007-05-16",25.450001
"94","2007-05-17",25.34
"95","2007-05-18",25.85
"96","2007-05-21",26.370001
"97","2007-05-22",26.620001
"98","2007-05-23",26.370001
"99","2007-05-24",25.18
"100","2007-05-25",26.02
"101","2007-05-29",25.76
"102","2007-05-30",25.84
"103","2007-05-31",25.549999
"104","2007-06-01",26.469999
"105","2007-06-04",26.84
"106","2007-06-05",26.66
"107","2007-06-06",26.18
"108","2007-06-07",25.41
"109","2007-06-08",25.74
"110","2007-06-11",25.58
"111","2007-06-12",25.49
"112","2007-06-13",25.4
"113","2007-06-14",25.59
"114","2007-06-15",26.5
"115","2007-06-18",27.690001
"116","2007-06-19",29.110001
"117","2007-06-20",24.08
"118","2007-06-21",25.07
"119","2007-06-22",24.959999
"120","2007-06-25",25.290001
"121","2007-06-26",24.940001
"122","2007-06-27",25.09
"123","2007-06-28",24.75
"124","2007-06-29",24.85
"125","2007-07-02",24.83
"126","2007-07-03",24.99
"127","2007-07-05",25.040001
"128","2007-07-06",24.889999
"129","2007-07-09",25.01
"130","2007-07-10",24.450001
"131","2007-07-11",24.48
"132","2007-07-12",24.99
"133","2007-07-13",25.02
"134","2007-07-16",25.030001
"135","2007-07-17",24.82
"136","2007-07-18",25.110001
"137","2007-07-19",25.01
"138","2007-07-20",24.809999
"139","2007-07-23",25.049999
"140","2007-07-24",24.360001
"141","2007-07-25",24.23
"142","2007-07-26",24.280001
"143","2007-07-27",23.879999
"144","2007-07-30",23.959999
"145","2007-07-31",23.09
"146","2007-08-01",22.700001
"147","2007-08-02",22.58
"148","2007-08-03",21.370001
"149","2007-08-06",20.34
"150","2007-08-07",20.23
"151","2007-08-08",18.790001
"152","2007-08-09",16.99
"153","2007-08-10",17.790001
"154","2007-08-13",20.530001
"155","2007-08-14",19.99
"156","2007-08-15",18.860001
"157","2007-08-16",19.360001
"158","2007-08-17",19.25
"159","2007-08-20",19.25
"160","2007-08-21",18.889999
"161","2007-08-22",19.379999
"162","2007-08-23",18.809999
"163","2007-08-24",18.719999
"164","2007-08-27",18.629999
"165","2007-08-28",18.26
"166","2007-08-29",18.76
"167","2007-08-30",18.76
"168","2007-08-31",18.92
"169","2007-09-04",18.68
"170","2007-09-05",18.610001
"171","2007-09-06",18.690001
"172","2007-09-07",18.049999
"173","2007-09-10",17.74
"174","2007-09-11",18.02
"175","2007-09-12",18.91
"176","2007-09-13",19.809999
"177","2007-09-14",20.18
"178","2007-09-17",20.120001
"179","2007-09-18",20.950001
"180","2007-09-19",21.08
"181","2007-09-20",21
"182","2007-09-21",21.059999
"183","2007-09-24",21.620001
"184","2007-09-25",21.459999
"185","2007-09-26",21.18
"186","2007-09-27",20.719999
"187","2007-09-28",20.950001
"188","2007-10-01",22.040001
"189","2007-10-02",22.09
"190","2007-10-03",22.66
"191","2007-10-04",24.23
"192","2007-10-05",24.42
"193","2007-10-08",24.02
"194","2007-10-09",25.32
"195","2007-10-10",26.33
"196","2007-10-11",28.25
"197","2007-10-12",29.190001
"198","2007-10-15",28.49
"199","2007-10-16",27.690001
"200","2007-10-17",27.959999
"201","2007-10-18",27.48
"202","2007-10-19",27.219999
"203","2007-10-22",27.73
"204","2007-10-23",28.809999
"205","2007-10-24",28.66
"206","2007-10-25",28.040001
"207","2007-10-26",29.25
"208","2007-10-29",28.389999
"209","2007-10-30",28.639999
"210","2007-10-31",29.49
"211","2007-11-01",29.25
"212","2007-11-02",28.690001
"213","2007-11-05",28.889999
"214","2007-11-06",30.32
"215","2007-11-07",28.65
"216","2007-11-08",29.639999
"217","2007-11-09",28.540001
"218","2007-11-12",26.940001
"219","2007-11-13",27.559999
"220","2007-11-14",28.959999
"221","2007-11-15",27.49
"222","2007-11-16",27.92
"223","2007-11-19",26.66
"224","2007-11-20",27.469999
"225","2007-11-21",25.73
"226","2007-11-23",25.58
"227","2007-11-26",25.5
"228","2007-11-27",25.34
"229","2007-11-28",26.26
"230","2007-11-29",26.49
"231","2007-11-30",26.09
"232","2007-12-03",27.16
"233","2007-12-04",26.620001
"234","2007-12-05",27.709999
"235","2007-12-06",28.15
"236","2007-12-07",27.82
"237","2007-12-10",25.58
"238","2007-12-11",23.67
"239","2007-12-12",25.18
"240","2007-12-13",24.34
"241","2007-12-14",24.15
"242","2007-12-17",21.530001
"243","2007-12-18",21.09
"244","2007-12-19",20.67
"245","2007-12-20",21.4
"246","2007-12-21",24.4
"247","2007-12-24",23.120001
"248","2007-12-26",23.48
"249","2007-12-27",22.41
"250","2007-12-28",22.42
"251","2007-12-31",21.82
"252","2008-01-02",21.83
"253","2008-01-03",21.440001
"254","2008-01-04",20.120001
"255","2008-01-07",19.200001
"256","2008-01-08",18.870001
"257","2008-01-09",20.34
"258","2008-01-10",21.370001
"259","2008-01-11",21.969999
"260","2008-01-14",21.459999
"261","2008-01-15",20.129999
"262","2008-01-16",19.809999
"263","2008-01-17",18.98
"264","2008-01-18",18.6
"265","2008-01-22",17.5
"266","2008-01-23",17.16
"267","2008-01-24",17.41
"268","2008-01-25",17.98
"269","2008-01-28",18.059999
"270","2008-01-29",17.690001
"271","2008-01-30",17.42
"272","2008-01-31",18.02
"273","2008-02-01",19.01
"274","2008-02-04",17.799999
"275","2008-02-05",17.48
"276","2008-02-06",17.459999
"277","2008-02-07",17.91
"278","2008-02-08",17.93
"279","2008-02-11",18.16
"280","2008-02-12",19.01
"281","2008-02-13",21.190001
"282","2008-02-14",21.17
"283","2008-02-15",20.15
"284","2008-02-19",20.889999
"285","2008-02-20",21.73
"286","2008-02-21",20.49
"287","2008-02-22",20.030001
"288","2008-02-25",20.639999
"289","2008-02-26",20.49
"290","2008-02-27",20.41
"291","2008-02-28",20.4
"292","2008-02-29",20.34
"293","2008-03-03",19.76
"294","2008-03-04",19.879999
"295","2008-03-05",20.75
"296","2008-03-06",20.77
"297","2008-03-07",20.51
"298","2008-03-10",19.52
"299","2008-03-11",20.5
"300","2008-03-12",19.59
"301","2008-03-13",20.52
"302","2008-03-14",19.879999
"303","2008-03-17",18.879999
"304","2008-03-18",18.959999
"305","2008-03-19",17.17
"306","2008-03-20",16.639999
"307","2008-03-24",16.76
"308","2008-03-25",17.379999
"309","2008-03-26",17.049999
"310","2008-03-27",17.09
"311","2008-03-28",17.360001
"312","2008-03-31",17.18
"313","2008-04-01",17.5
"314","2008-04-02",16.99
"315","2008-04-03",19.07
"316","2008-04-04",19.26
"317","2008-04-07",19.23
"318","2008-04-08",20.02
"319","2008-04-09",19.82
"320","2008-04-10",20.65
"321","2008-04-11",20.4
"322","2008-04-14",20.24
"323","2008-04-15",20.49
"324","2008-04-16",21.200001
"325","2008-04-17",21.059999
"326","2008-04-18",21.6
"327","2008-04-21",21.129999
"328","2008-04-22",20.25
"329","2008-04-23",20.17
"330","2008-04-24",20.120001
"331","2008-04-25",20.440001
"332","2008-04-28",20.42
"333","2008-04-29",20.25
"334","2008-04-30",20.110001
"335","2008-05-01",19.68
"336","2008-05-02",19.530001
"337","2008-05-05",20.290001
"338","2008-05-06",21.34
"339","2008-05-07",21.809999
"340","2008-05-08",23.67
"341","2008-05-09",23.610001
"342","2008-05-12",24.75
"343","2008-05-13",24.83
"344","2008-05-14",24
"345","2008-05-15",24.559999
"346","2008-05-16",24.799999
"347","2008-05-19",24.67
"348","2008-05-20",24.49
"349","2008-05-21",24.559999
"350","2008-05-22",23.799999
"351","2008-05-23",23.16
"352","2008-05-27",23.860001
"353","2008-05-28",24.76
"354","2008-05-29",24.43
"355","2008-05-30",24.110001
"356","2008-06-02",24.02
"357","2008-06-03",23.68
"358","2008-06-04",23.370001
"359","2008-06-05",24.370001
"360","2008-06-06",24.049999
"361","2008-06-09",24.379999
"362","2008-06-10",23.969999
"363","2008-06-11",23.620001
"364","2008-06-12",23.74
"365","2008-06-13",24.16
"366","2008-06-16",24.440001
"367","2008-06-17",24.700001
"368","2008-06-18",24.280001
"369","2008-06-19",24.190001
"370","2008-06-20",23.790001
"371","2008-06-23",24.09
"372","2008-06-24",23.33
"373","2008-06-25",23.25
"374","2008-06-26",23.73
"375","2008-06-27",22.969999
"376","2008-06-30",23.059999
"377","2008-07-01",22.99
"378","2008-07-02",20.93
"379","2008-07-03",20.190001
"380","2008-07-07",19.940001
"381","2008-07-08",20.690001
"382","2008-07-09",20.41
"383","2008-07-10",20.870001
"384","2008-07-11",20.549999
"385","2008-07-14",20.809999
"386","2008-07-15",20.370001
"387","2008-07-16",19.299999
"388","2008-07-17",19.129999
"389","2008-07-18",18.969999
"390","2008-07-21",18.559999
"391","2008-07-22",19.200001
"392","2008-07-23",19.700001
"393","2008-07-24",19.09
"394","2008-07-25",21.1
"395","2008-07-28",20.219999
"396","2008-07-29",21.1
"397","2008-07-30",21.93
"398","2008-07-31",22.57
"399","2008-08-01",22.879999
"400","2008-08-04",22.280001
"401","2008-08-05",22.879999
"402","2008-08-06",24
"403","2008-08-07",24.200001
"404","2008-08-08",23.809999
"405","2008-08-11",24.5
"406","2008-08-12",23.83
"407","2008-08-13",24.92
"408","2008-08-14",24.85
"409","2008-08-15",24.030001
"410","2008-08-18",24.379999
"411","2008-08-19",24.25
"412","2008-08-20",24.66
"413","2008-08-21",24.969999
"414","2008-08-22",24.959999
"415","2008-08-25",24.389999
"416","2008-08-26",24.540001
"417","2008-08-27",25.15
"418","2008-08-28",26.5
"419","2008-08-29",26.280001
"420","2008-09-02",23.74
"421","2008-09-03",23.35
"422","2008-09-04",22.219999
"423","2008-09-05",22.059999
"424","2008-09-08",22.110001
"425","2008-09-09",20.58
"426","2008-09-10",22.32
"427","2008-09-11",22.389999
"428","2008-09-12",23.530001
"429","2008-09-15",20.59
"430","2008-09-16",19.07
"431","2008-09-17",17.969999
"432","2008-09-18",16.92
"433","2008-09-19",20.58
"434","2008-09-22",20.799999
"435","2008-09-23",21.059999
"436","2008-09-24",20.799999
"437","2008-09-25",21.309999
"438","2008-09-26",20.959999
"439","2008-09-29",18
"440","2008-09-30",19.1
"441","2008-10-01",18.35
"442","2008-10-02",13.23
"443","2008-10-03",13.92
"444","2008-10-06",12.53
"445","2008-10-07",11.21
"446","2008-10-08",10.62
"447","2008-10-09",9.49
"448","2008-10-10",9.43
"449","2008-10-13",10.94
"450","2008-10-14",12.03
"451","2008-10-15",9.84
"452","2008-10-16",10.48
"453","2008-10-17",10.43
"454","2008-10-20",11.61
"455","2008-10-21",11.5
"456","2008-10-22",11.15
"457","2008-10-23",11.81
"458","2008-10-24",11.5
"459","2008-10-27",11.35
"460","2008-10-28",11.75
"461","2008-10-29",11.62
"462","2008-10-30",11.9
"463","2008-10-31",12.25
"464","2008-11-03",12.35
"465","2008-11-04",12.94
"466","2008-11-05",11.94
"467","2008-11-06",11.34
"468","2008-11-07",11.67
"469","2008-11-10",11.07
"470","2008-11-11",10.61
"471","2008-11-12",8.92
"472","2008-11-13",9.74
"473","2008-11-14",8.75
"474","2008-11-17",8.51
"475","2008-11-18",8.41
"476","2008-11-19",7.9
"477","2008-11-20",6.07
"478","2008-11-21",5.71
"479","2008-11-24",6.57
"480","2008-11-25",6.24
"481","2008-11-26",7.19
"482","2008-11-28",7.64
"483","2008-12-01",6.28
"484","2008-12-02",6.98
"485","2008-12-03",7.72
"486","2008-12-04",7
"487","2008-12-05",7.52
"488","2008-12-08",8.55
"489","2008-12-09",8.2
"490","2008-12-10",8.37
"491","2008-12-11",7.82
"492","2008-12-12",8
"493","2008-12-15",7.86
"494","2008-12-16",8.55
"495","2008-12-17",8.73
"496","2008-12-18",8.37
"497","2008-12-19",8.33
"498","2008-12-22",7.9
"499","2008-12-23",7.64
"500","2008-12-24",7.48
"501","2008-12-26",7.85
"502","2008-12-29",7.36
"503","2008-12-30",6.97
"504","2008-12-31",7.67
"505","2009-01-02",8.35
"506","2009-01-05",8.91
"507","2009-01-06",8.6
"508","2009-01-07",8.69
"509","2009-01-08",8.26
"510","2009-01-09",7.84
"511","2009-01-12",7.08
"512","2009-01-13",6.81
"513","2009-01-14",6.24
"514","2009-01-15",6.17
"515","2009-01-16",6
"516","2009-01-20",5.72
"517","2009-01-21",5.88
"518","2009-01-22",5.59
"519","2009-01-23",5.34
"520","2009-01-26",5.59
"521","2009-01-27",5.54
"522","2009-01-28",5.69
"523","2009-01-29",5.11
"524","2009-01-30",5.29
"525","2009-02-02",5.1
"526","2009-02-03",5.24
"527","2009-02-04",5.27
"528","2009-02-05",5.44
"529","2009-02-06",6.12
"530","2009-02-09",6.2
"531","2009-02-10",5.79
"532","2009-02-11",6.1
"533","2009-02-12",6.62
"534","2009-02-13",7.12
"535","2009-02-17",7.4
"536","2009-02-18",7.29
"537","2009-02-19",7.53
"538","2009-02-20",7.3
"539","2009-02-23",7.03
"540","2009-02-24",7.43
"541","2009-02-25",6.87
"542","2009-02-26",6.74
"543","2009-02-27",6.96
"544","2009-03-02",6.4
"545","2009-03-03",6.23
"546","2009-03-04",6.6
"547","2009-03-05",6.01
"548","2009-03-06",6.11
"549","2009-03-09",6.28
"550","2009-03-10",6.7
"551","2009-03-11",6.73
"552","2009-03-12",7.25
"553","2009-03-13",7.2
"554","2009-03-16",7.21
"555","2009-03-17",7.97
"556","2009-03-18",8.21
"557","2009-03-19",8.38
"558","2009-03-20",8.14
"559","2009-03-23",9.04
"560","2009-03-24",8.83
"561","2009-03-25",8.74
"562","2009-03-26",8.93
"563","2009-03-27",8.64
"564","2009-03-30",8.17
"565","2009-03-31",8.22
"566","2009-04-01",8.18
"567","2009-04-02",9.15
"568","2009-04-03",9.75
"569","2009-04-06",8.39
"570","2009-04-07",8.23
"571","2009-04-08",8.56
"572","2009-04-09",8.27
"573","2009-04-13",8.39
"574","2009-04-14",7.91
"575","2009-04-15",8.26
"576","2009-04-16",8.7
"577","2009-04-17",9.09
"578","2009-04-20",8.32
"579","2009-04-21",9.14
"580","2009-04-22",9.13
"581","2009-04-23",9.1
"582","2009-04-24",9.36
"583","2009-04-27",9.21
"584","2009-04-28",9.41
"585","2009-04-29",9.82
"586","2009-04-30",9.58
"587","2009-05-01",9.74
"588","2009-05-04",10
"589","2009-05-05",9.87
"590","2009-05-06",10.14
"591","2009-05-07",9.92
"592","2009-05-08",10.55
"593","2009-05-11",10.22
"594","2009-05-12",9.9
"595","2009-05-13",8.79
"596","2009-05-14",9.06
"597","2009-05-15",8.79
"598","2009-05-18",9.34
"599","2009-05-19",9.63
"600","2009-05-20",9.92
"601","2009-05-21",9.94
"602","2009-05-22",9.96
"603","2009-05-26",10.46
"604","2009-05-27",10.32
"605","2009-05-28",10.54
"606","2009-05-29",11.32
"607","2009-06-01",12.07
"608","2009-06-02",12.56
"609","2009-06-03",12.63
"610","2009-06-04",12.77
"611","2009-06-05",12.76
"612","2009-06-08",12.32
"613","2009-06-09",12.4
"614","2009-06-10",12.88
"615","2009-06-11",12.9
"616","2009-06-12",13.01
"617","2009-06-15",12.87
"618","2009-06-16",12.24
"619","2009-06-17",11.93
"620","2009-06-18",11.53
"621","2009-06-19",11.58
"622","2009-06-22",10.66
"623","2009-06-23",10.99
"624","2009-06-24",11.14
"625","2009-06-25",11.39
"626","2009-06-26",11.39
"627","2009-06-29",11.54
"628","2009-06-30",11.48
"629","2009-07-01",11.71
"630","2009-07-02",11.17
"631","2009-07-06",10.96
"632","2009-07-07",10.5
"633","2009-07-08",9.93
"634","2009-07-09",9.91
"635","2009-07-10",9.83
"636","2009-07-13",9.93
"637","2009-07-14",10.13
"638","2009-07-15",10.3
"639","2009-07-16",10.32
"640","2009-07-17",10.65
"641","2009-07-20",10
"642","2009-07-21",9.78
"643","2009-07-22",9.59
"644","2009-07-23",9.9
"645","2009-07-24",10.15
"646","2009-07-27",10.24
"647","2009-07-28",9.89
"648","2009-07-29",9.92
"649","2009-07-30",9.94
"650","2009-07-31",10.14
"651","2009-08-03",10.35
"652","2009-08-04",10.49
"653","2009-08-05",10.39
"654","2009-08-06",10.07
"655","2009-08-07",10.33
"656","2009-08-10",10.75
"657","2009-08-11",10.28
"658","2009-08-12",10.98
"659","2009-08-13",11.36
"660","2009-08-14",11.36
"661","2009-08-17",11.15
"662","2009-08-18",11.3
"663","2009-08-19",11.23
"664","2009-08-20",11.35
"665","2009-08-21",11.74
"666","2009-08-24",11.67
"667","2009-08-25",11.26
"668","2009-08-26",11.41
"669","2009-08-27",11.55
"670","2009-08-28",11.56
"671","2009-08-31",11.02
"672","2009-09-01",10.43
"673","2009-09-02",10.55
"674","2009-09-03",10.42
"675","2009-09-04",10.39
"676","2009-09-08",10.5
"677","2009-09-09",10.6
"678","2009-09-10",10.51
"679","2009-09-11",10.58
"680","2009-09-14",10.7
"681","2009-09-15",11.3
"682","2009-09-16",11.1
"683","2009-09-17",10.72
"684","2009-09-18",11.07
"685","2009-09-21",11.02
"686","2009-09-22",11.11
"687","2009-09-23",11
"688","2009-09-24",10.85
"689","2009-09-25",10.82
"690","2009-09-28",11
"691","2009-09-29",11.05
"692","2009-09-30",10.87
"693","2009-10-01",10.4
"694","2009-10-02",10.2
"695","2009-10-05",10.15
"696","2009-10-06",10.16
"697","2009-10-07",10.2
"698","2009-10-08",10.15
"699","2009-10-09",10.23
"700","2009-10-12",10.17
"701","2009-10-13",10.21
"702","2009-10-14",10.4
"703","2009-10-15",10.51
"704","2009-10-16",10.08
"705","2009-10-19",10.23
"706","2009-10-20",9.97
"707","2009-10-21",9.66
"708","2009-10-22",9.63
"709","2009-10-23",9.56
"710","2009-10-26",9.42
"711","2009-10-27",9.31
"712","2009-10-28",8.91
"713","2009-10-29",9.28
"714","2009-10-30",8.87
"715","2009-11-02",8.78
"716","2009-11-03",9.48
"717","2009-11-04",9.19
"718","2009-11-05",9.48
"719","2009-11-06",9.48
"720","2009-11-09",9.61
"721","2009-11-10",9.27
"722","2009-11-11",9.58
"723","2009-11-12",9.1
"724","2009-11-13",9.43
"725","2009-11-16",9.51
"726","2009-11-17",9.44
"727","2009-11-18",9.24
"728","2009-11-19",9.05
"729","2009-11-20",8.99
"730","2009-11-23",9.32
"731","2009-11-24",9.27
"732","2009-11-25",9.11
"733","2009-11-27",8.64
"734","2009-11-30",8.56
"735","2009-12-01",8.83
"736","2009-12-02",8.73
"737","2009-12-03",8.88
"738","2009-12-04",9.32
"739","2009-12-07",9.25
"740","2009-12-08",8.93
"741","2009-12-09",8.94
"742","2009-12-10",8.81
"743","2009-12-11",9.1
"744","2009-12-14",9.29
"745","2009-12-15",9.46
"746","2009-12-16",9.57
"747","2009-12-17",9.46
"748","2009-12-18",9.85
"749","2009-12-21",10.27
"750","2009-12-22",10.55
"751","2009-12-23",10.52
"752","2009-12-24",10.55
"753","2009-12-28",10.53
"754","2009-12-29",10.46
"755","2009-12-30",10.68
"756","2009-12-31",10.65
"757","2010-01-04",10.94
"758","2010-01-05",10.88
"759","2010-01-06",11.2
"760","2010-01-07",11.25
"761","2010-01-08",11.49
"762","2010-01-11",11.34
"763","2010-01-12",11.16
"764","2010-01-13",11.32
"765","2010-01-14",11.19
"766","2010-01-15",10.99
"767","2010-01-19",11.22
"768","2010-01-20",11.03
"769","2010-01-21",10.92
"770","2010-01-22",10.55
"771","2010-01-25",10.47
"772","2010-01-26",10.44
"773","2010-01-27",10.61
"774","2010-01-28",10.41
"775","2010-01-29",10.09
"776","2010-02-01",10.52
"777","2010-02-02",10.73
"778","2010-02-03",10.65
"779","2010-02-04",9.55
"780","2010-02-05",9.49
"781","2010-02-08",9.43
"782","2010-02-09",9.7
"783","2010-02-10",9.87
"784","2010-02-11",10.46
"785","2010-02-12",10.35
"786","2010-02-16",10.4
"787","2010-02-17",10.45
"788","2010-02-18",10.05
"789","2010-02-19",10.2
"790","2010-02-22",10.19
"791","2010-02-23",10.16
"792","2010-02-24",10.34
"793","2010-02-25",10.9
"794","2010-02-26",10.7
"795","2010-03-01",11.06
"796","2010-03-02",11.44
"797","2010-03-03",11.6
"798","2010-03-04",11.66
"799","2010-03-05",11.98
"800","2010-03-08",12.12
"801","2010-03-09",12.11
"802","2010-03-10",12.2
"803","2010-03-11",12.09
"804","2010-03-12",12.19
"805","2010-03-15",11.79
"806","2010-03-16",11.74
"807","2010-03-17",11.92
"808","2010-03-18",11.83
"809","2010-03-19",11
"810","2010-03-22",11.06
"811","2010-03-23",11.1
"812","2010-03-24",11.15
"813","2010-03-25",10.74
"814","2010-03-26",10.53
"815","2010-03-29",10.66
"816","2010-03-30",10.61
"817","2010-03-31",10.76
"818","2010-04-01",10.71
"819","2010-04-05",10.73
"820","2010-04-06",11.08
"821","2010-04-07",11.1
"822","2010-04-08",11.25
"823","2010-04-09",11.19
"824","2010-04-12",11.38
"825","2010-04-13",11.17
"826","2010-04-14",11.5
"827","2010-04-15",11.35
"828","2010-04-16",11.09
"829","2010-04-19",11.1
"830","2010-04-20",11.6
"831","2010-04-21",11.42
"832","2010-04-22",11.28
"833","2010-04-23",11.18
"834","2010-04-26",11.01
"835","2010-04-27",10.82
"836","2010-04-28",11.3
"837","2010-04-29",11.26
"838","2010-04-30",10.63
"839","2010-05-03",11.21
"840","2010-05-04",11.01
"841","2010-05-05",10.98
"842","2010-05-06",10.77
"843","2010-05-07",10.66
"844","2010-05-10",12.04
"845","2010-05-11",12.14
"846","2010-05-12",12.38
"847","2010-05-13",11.72
"848","2010-05-14",11.27
"849","2010-05-17",11.2
"850","2010-05-18",10.79
"851","2010-05-19",10.82
"852","2010-05-20",10.14
"853","2010-05-21",10.48
"854","2010-05-24",9.99
"855","2010-05-25",9.95
"856","2010-05-26",9.76
"857","2010-05-27",10.31
"858","2010-05-28",9.84
"859","2010-06-01",9.29
"860","2010-06-02",9.92
"861","2010-06-03",9.94
"862","2010-06-04",9.29
"863","2010-06-07",8.86
"864","2010-06-08",8.58
"865","2010-06-09",8.77
"866","2010-06-10",9.64
"867","2010-06-11",9.81
"868","2010-06-14",10.05
"869","2010-06-15",10.29
"870","2010-06-16",10.11
"871","2010-06-17",10.04
"872","2010-06-18",10.22
"873","2010-06-21",10.39
"874","2010-06-22",10.08
"875","2010-06-23",9.85
"876","2010-06-24",9.38
"877","2010-06-25",10
"878","2010-06-28",9.69
"879","2010-06-29",9.24
"880","2010-06-30",9.31
"881","2010-07-01",9.25
"882","2010-07-02",9.54
"883","2010-07-06",9.15
"884","2010-07-07",9.39
"885","2010-07-08",9.49
"886","2010-07-09",9.5
"887","2010-07-12",9.31
"888","2010-07-13",9.83
"889","2010-07-14",9.59
"890","2010-07-15",9.61
"891","2010-07-16",9.26
"892","2010-07-19",9.43
"893","2010-07-20",9.61
"894","2010-07-21",9.27
"895","2010-07-22",9.77
"896","2010-07-23",9.94
"897","2010-07-26",9.97
"898","2010-07-27",9.85
"899","2010-07-28",9.59
"900","2010-07-29",9.84
"901","2010-07-30",9.69
"902","2010-08-02",10
"903","2010-08-03",9.89
"904","2010-08-04",9.97
"905","2010-08-05",9.94
"906","2010-08-06",9.67
"907","2010-08-09",9.77
"908","2010-08-10",9.42
"909","2010-08-11",8.88
"910","2010-08-12",8.97
"911","2010-08-13",8.63
"912","2010-08-16",8.93
"913","2010-08-17",9.24
"914","2010-08-18",9.08
"915","2010-08-19",8.55
"916","2010-08-20",8.65
"917","2010-08-23",8.5
"918","2010-08-24",8.45
"919","2010-08-25",8.51
"920","2010-08-26",8.51
"921","2010-08-27",8.71
"922","2010-08-30",8.62
"923","2010-08-31",8.49
"924","2010-09-01",8.61
"925","2010-09-02",8.73
"926","2010-09-03",8.83
"927","2010-09-07",8.85
"928","2010-09-08",9.01
"929","2010-09-09",8.97
"930","2010-09-10",9.31
"931","2010-09-13",9.09
"932","2010-09-14",8.92
"933","2010-09-15",9.01
"934","2010-09-16",8.91
"935","2010-09-17",8.8
"936","2010-09-20",9.12
"937","2010-09-21",8.99
"938","2010-09-22",8.94
"939","2010-09-23",8.96
"940","2010-09-24",9.33
"941","2010-09-27",9.17
"942","2010-09-28",9.15
"943","2010-09-29",8.77
"944","2010-09-30",8.76
"945","2010-10-01",8.7
"946","2010-10-04",8.61
"947","2010-10-05",8.98
"948","2010-10-06",9.53
"949","2010-10-07",9.36
"950","2010-10-08",9.68
"951","2010-10-11",9.46
"952","2010-10-12",9.43
"953","2010-10-13",9.77
"954","2010-10-14",9.85
"955","2010-10-15",9.72
"956","2010-10-18",9.7
"957","2010-10-19",9.28
"958","2010-10-20",9.59
"959","2010-10-21",9.4
"960","2010-10-22",9.42
"961","2010-10-25",9.51
"962","2010-10-26",9.42
"963","2010-10-27",9.3
"964","2010-10-28",9.08
"965","2010-10-29",9.08
"966","2010-11-01",8.88
"967","2010-11-02",9.41
"968","2010-11-03",9.28
"969","2010-11-04",9.71
"970","2010-11-05",10.29
"971","2010-11-08",10.8
"972","2010-11-09",9.63
"973","2010-11-10",9.77
"974","2010-11-11",9.77
"975","2010-11-12",9.6
"976","2010-11-15",9.52
"977","2010-11-16",9.59
"978","2010-11-17",9.67
"979","2010-11-18",10.1
"980","2010-11-19",9.88
"981","2010-11-22",9.73
"982","2010-11-23",9.57
"983","2010-11-24",9.63
"984","2010-11-26",9.55
"985","2010-11-29",9.92
"986","2010-11-30",9.93
