"","date","GPI"
"225","2007-11-21",26.639999
"226","2007-11-23",28.110001
"227","2007-11-26",25.92
"228","2007-11-27",25.9
"229","2007-11-28",27.389999
"230","2007-11-29",26.57
"231","2007-11-30",26.879999
"232","2007-12-03",26.33
"233","2007-12-04",26.02
"234","2007-12-05",26.219999
"235","2007-12-06",27.200001
"236","2007-12-07",28.120001
"237","2007-12-10",28.07
"238","2007-12-11",27.82
"239","2007-12-12",26.459999
"240","2007-12-13",26.26
"241","2007-12-14",24.940001
"242","2007-12-17",25
"243","2007-12-18",25.879999
"244","2007-12-19",26.02
"245","2007-12-20",26.58
"246","2007-12-21",26.190001
"247","2007-12-24",26.129999
"248","2007-12-26",25.02
"249","2007-12-27",25.02
"250","2007-12-28",23.709999
"251","2007-12-31",23.75
"252","2008-01-02",23.610001
"253","2008-01-03",22.77
"254","2008-01-04",21.530001
"255","2008-01-07",20.690001
"256","2008-01-08",20.33
"257","2008-01-09",20.530001
"258","2008-01-10",21.07
"259","2008-01-11",20.77
"260","2008-01-14",20.700001
"261","2008-01-15",20.530001
"262","2008-01-16",21.639999
"263","2008-01-17",21.32
"264","2008-01-18",21.209999
"265","2008-01-22",22.209999
"266","2008-01-23",23.889999
"267","2008-01-24",23.219999
"268","2008-01-25",23.57
"269","2008-01-28",24.84
"270","2008-01-29",24.52
"271","2008-01-30",25.18
"272","2008-01-31",26.459999
"273","2008-02-01",26.67
"274","2008-02-04",25.709999
"275","2008-02-05",24.629999
"276","2008-02-06",23.93
"277","2008-02-07",24.299999
"278","2008-02-08",24.559999
"279","2008-02-11",24.98
"280","2008-02-12",24.83
"281","2008-02-13",25.6
"282","2008-02-14",24.889999
"283","2008-02-15",25.040001
"284","2008-02-19",25.09
"285","2008-02-20",25.360001
"286","2008-02-21",24.040001
"287","2008-02-22",24.469999
"288","2008-02-25",24.84
"289","2008-02-26",26.780001
"290","2008-02-27",26.68
"291","2008-02-28",25.809999
"292","2008-02-29",24.5
"293","2008-03-03",24.790001
"294","2008-03-04",24.4
"295","2008-03-05",24.139999
"296","2008-03-06",23.51
"297","2008-03-07",23.83
"298","2008-03-10",23.719999
"299","2008-03-11",24.860001
"300","2008-03-12",23.75
"301","2008-03-13",24.030001
"302","2008-03-14",22.92
"303","2008-03-17",22.440001
"304","2008-03-18",23.870001
"305","2008-03-19",23.879999
"306","2008-03-20",25.01
"307","2008-03-24",26.139999
"308","2008-03-25",25.59
"309","2008-03-26",25.389999
"310","2008-03-27",24.52
"311","2008-03-28",23.33
"312","2008-03-31",23.48
"313","2008-04-01",24.17
"314","2008-04-02",24.32
"315","2008-04-03",24.379999
"316","2008-04-04",24.42
"317","2008-04-07",23.969999
"318","2008-04-08",23.98
"319","2008-04-09",23.15
"320","2008-04-10",22.860001
"321","2008-04-11",22.52
"322","2008-04-14",22.059999
"323","2008-04-15",22.57
"324","2008-04-16",23.219999
"325","2008-04-17",23.629999
"326","2008-04-18",24.68
"327","2008-04-21",24.879999
"328","2008-04-22",24.49
"329","2008-04-23",24.25
"330","2008-04-24",25.49
"331","2008-04-25",25.5
"332","2008-04-28",26.57
"333","2008-04-29",26.959999
"334","2008-04-30",26.68
"335","2008-05-01",28.139999
"336","2008-05-02",28.110001
"337","2008-05-05",27.59
"338","2008-05-06",27.690001
"339","2008-05-07",27.27
"340","2008-05-08",27.309999
"341","2008-05-09",27.51
"342","2008-05-12",28.08
"343","2008-05-13",28.280001
"344","2008-05-14",28.379999
"345","2008-05-15",29.08
"346","2008-05-16",28.9
"347","2008-05-19",28.790001
"348","2008-05-20",28.120001
"349","2008-05-21",27.450001
"350","2008-05-22",27.389999
"351","2008-05-23",26.870001
"352","2008-05-27",27.18
"353","2008-05-28",26.309999
"354","2008-05-29",26.290001
"355","2008-05-30",26.040001
"356","2008-06-02",25.73
"357","2008-06-03",25.690001
"358","2008-06-04",25.620001
"359","2008-06-05",25.73
"360","2008-06-06",24.379999
"361","2008-06-09",23.780001
"362","2008-06-10",23.209999
"363","2008-06-11",22.23
"364","2008-06-12",22.030001
"365","2008-06-13",22.469999
"366","2008-06-16",22.639999
"367","2008-06-17",22.4
"368","2008-06-18",21.790001
"369","2008-06-19",22.190001
"370","2008-06-20",21.33
"371","2008-06-23",20.67
"372","2008-06-24",20.969999
"373","2008-06-25",21.83
"374","2008-06-26",21.1
"375","2008-06-27",20.629999
"376","2008-06-30",19.870001
"377","2008-07-01",20.120001
"378","2008-07-02",19.27
"379","2008-07-03",18.08
"380","2008-07-07",17.84
"381","2008-07-08",18.27
"382","2008-07-09",17.35
"383","2008-07-10",16.84
"384","2008-07-11",16.959999
"385","2008-07-14",16.639999
"386","2008-07-15",15.08
"387","2008-07-16",16.190001
"388","2008-07-17",17.200001
"389","2008-07-18",16.450001
"390","2008-07-21",16.33
"391","2008-07-22",18.219999
"392","2008-07-23",18.030001
"393","2008-07-24",17.91
"394","2008-07-25",17.549999
"395","2008-07-28",17.219999
"396","2008-07-29",19.85
"397","2008-07-30",19.280001
"398","2008-07-31",19.65
"399","2008-08-01",19.969999
"400","2008-08-04",21.190001
"401","2008-08-05",22.26
"402","2008-08-06",21.110001
"403","2008-08-07",20.379999
"404","2008-08-08",22.42
"405","2008-08-11",23
"406","2008-08-12",23.15
"407","2008-08-13",22.969999
"408","2008-08-14",23.040001
"409","2008-08-15",23
"410","2008-08-18",22.440001
"411","2008-08-19",20.950001
"412","2008-08-20",20.690001
"413","2008-08-21",20.190001
"414","2008-08-22",21.98
"415","2008-08-25",20.75
"416","2008-08-26",21.42
"417","2008-08-27",21.940001
"418","2008-08-28",21.49
"419","2008-08-29",21.16
"420","2008-09-02",22.110001
"421","2008-09-03",23.290001
"422","2008-09-04",23
"423","2008-09-05",23.08
"424","2008-09-08",24.190001
"425","2008-09-09",23.719999
"426","2008-09-10",23.629999
"427","2008-09-11",24.709999
"428","2008-09-12",24.790001
"429","2008-09-15",25.209999
"430","2008-09-16",25.66
"431","2008-09-17",24.1
"432","2008-09-18",27.700001
"433","2008-09-19",26.92
"434","2008-09-22",25.610001
"435","2008-09-23",24.120001
"436","2008-09-24",22.92
"437","2008-09-25",22.35
"438","2008-09-26",21.610001
"439","2008-09-29",20.85
"440","2008-09-30",21.73
"441","2008-10-01",19.9
"442","2008-10-02",18.780001
"443","2008-10-03",18.049999
"444","2008-10-06",17.65
"445","2008-10-07",16.059999
"446","2008-10-08",15.59
"447","2008-10-09",13.68
"448","2008-10-10",13.62
"449","2008-10-13",12.16
"450","2008-10-14",11.31
"451","2008-10-15",10.04
"452","2008-10-16",10.33
"453","2008-10-17",10.36
"454","2008-10-20",9.07
"455","2008-10-21",8.33
"456","2008-10-22",6.55
"457","2008-10-23",5.9
"458","2008-10-24",5.92
"459","2008-10-27",5.65
"460","2008-10-28",6.14
"461","2008-10-29",7.64
"462","2008-10-30",8.05
"463","2008-10-31",10.05
"464","2008-11-03",9.17
"465","2008-11-04",9.57
"466","2008-11-05",8.9
"467","2008-11-06",9.44
"468","2008-11-07",9.51
"469","2008-11-10",8.7
"470","2008-11-11",8.52
"471","2008-11-12",7.83
"472","2008-11-13",9.27
"473","2008-11-14",7.86
"474","2008-11-17",7.18
"475","2008-11-18",6.85
"476","2008-11-19",6.87
"477","2008-11-20",6.38
"478","2008-11-21",6.25
"479","2008-11-24",7.03
"480","2008-11-25",7.31
"481","2008-11-26",10.3
"482","2008-11-28",10.49
"483","2008-12-01",7.68
"484","2008-12-02",8.75
"485","2008-12-03",9
"486","2008-12-04",8.88
"487","2008-12-05",9.33
"488","2008-12-08",10.95
"489","2008-12-09",9.81
"490","2008-12-10",9.73
"491","2008-12-11",9.28
"492","2008-12-12",9.46
"493","2008-12-15",8.39
"494","2008-12-16",9.55
"495","2008-12-17",9.54
"496","2008-12-18",9.16
"497","2008-12-19",9.65
"498","2008-12-22",9.36
"499","2008-12-23",9.77
"500","2008-12-24",10.04
"501","2008-12-26",9.98
"502","2008-12-29",10
"503","2008-12-30",10.23
"504","2008-12-31",10.77
"505","2009-01-02",11.04
"506","2009-01-05",10.8
"507","2009-01-06",11.57
"508","2009-01-07",11.17
"509","2009-01-08",10.75
"510","2009-01-09",10.68
"511","2009-01-12",9.86
"512","2009-01-13",9.8
"513","2009-01-14",9.15
"514","2009-01-15",9.93
"515","2009-01-16",10
"516","2009-01-20",8.8
"517","2009-01-21",8.97
"518","2009-01-22",9
"519","2009-01-23",9.14
"520","2009-01-26",9.67
"521","2009-01-27",9.57
"522","2009-01-28",9.95
"523","2009-01-29",9.93
"524","2009-01-30",9.97
"525","2009-02-02",9.79
"526","2009-02-03",9.1
"527","2009-02-04",9.04
"528","2009-02-05",9.27
"529","2009-02-06",10.78
"530","2009-02-09",10.71
"531","2009-02-10",10.1
"532","2009-02-11",10.08
"533","2009-02-12",9.98
"534","2009-02-13",9.97
"535","2009-02-17",9
"536","2009-02-18",7.87
"537","2009-02-19",7.42
"538","2009-02-20",9.64
"539","2009-02-23",10.21
"540","2009-02-24",11.29
"541","2009-02-25",11.07
"542","2009-02-26",10.99
"543","2009-02-27",10.7
"544","2009-03-02",10.1
"545","2009-03-03",9.21
"546","2009-03-04",9.32
"547","2009-03-05",8.64
"548","2009-03-06",8.33
"549","2009-03-09",8.13
"550","2009-03-10",9.11
"551","2009-03-11",9.4
"552","2009-03-12",10.26
"553","2009-03-13",10.79
"554","2009-03-16",10.63
"555","2009-03-17",11.69
"556","2009-03-18",13.18
"557","2009-03-19",13.85
"558","2009-03-20",12.21
"559","2009-03-23",14.04
"560","2009-03-24",13.82
"561","2009-03-25",14.3
"562","2009-03-26",15.5
"563","2009-03-27",14.74
"564","2009-03-30",13.62
"565","2009-03-31",13.97
"566","2009-04-01",14.02
"567","2009-04-02",16.540001
"568","2009-04-03",16.809999
"569","2009-04-06",15.45
"570","2009-04-07",13.8
"571","2009-04-08",14.38
"572","2009-04-09",15.57
"573","2009-04-13",16.01
"574","2009-04-14",15.51
"575","2009-04-15",15.43
"576","2009-04-16",16.299999
"577","2009-04-17",16.969999
"578","2009-04-20",16.129999
"579","2009-04-21",17.25
"580","2009-04-22",17.52
"581","2009-04-23",17.469999
"582","2009-04-24",18.17
"583","2009-04-27",18.110001
"584","2009-04-28",18.940001
"585","2009-04-29",20.9
"586","2009-04-30",21.299999
"587","2009-05-01",22.389999
"588","2009-05-04",23.49
"589","2009-05-05",23.299999
"590","2009-05-06",22.5
"591","2009-05-07",21.969999
"592","2009-05-08",22.27
"593","2009-05-11",21.190001
"594","2009-05-12",19.389999
"595","2009-05-13",17.700001
"596","2009-05-14",18.450001
"597","2009-05-15",17.4
"598","2009-05-18",19.540001
"599","2009-05-19",19.639999
"600","2009-05-20",19.299999
"601","2009-05-21",18.540001
"602","2009-05-22",18.299999
"603","2009-05-26",21.1
"604","2009-05-27",20.25
"605","2009-05-28",20.4
"606","2009-05-29",21.41
"607","2009-06-01",23.790001
"608","2009-06-02",25.219999
"609","2009-06-03",24.370001
"610","2009-06-04",24.120001
"611","2009-06-05",24.469999
"612","2009-06-08",24.74
"613","2009-06-09",23.65
"614","2009-06-10",23.370001
"615","2009-06-11",22.57
"616","2009-06-12",22.24
"617","2009-06-15",21.440001
"618","2009-06-16",21.08
"619","2009-06-17",21.58
"620","2009-06-18",20.469999
"621","2009-06-19",20.299999
"622","2009-06-22",19.969999
"623","2009-06-23",19.719999
"624","2009-06-24",21.09
"625","2009-06-25",23.42
"626","2009-06-26",25.059999
"627","2009-06-29",25.67
"628","2009-06-30",26.02
"629","2009-07-01",26.74
"630","2009-07-02",25.51
"631","2009-07-06",24
"632","2009-07-07",23.49
"633","2009-07-08",24.040001
"634","2009-07-09",24.01
"635","2009-07-10",24.15
"636","2009-07-13",25.49
"637","2009-07-14",26.139999
"638","2009-07-15",27.59
"639","2009-07-16",27.58
"640","2009-07-17",27.809999
"641","2009-07-20",28.389999
"642","2009-07-21",27.719999
"643","2009-07-22",27.629999
"644","2009-07-23",28.59
"645","2009-07-24",28.790001
"646","2009-07-27",28.440001
"647","2009-07-28",27.5
"648","2009-07-29",27.73
"649","2009-07-30",28.98
"650","2009-07-31",29.459999
"651","2009-08-03",31.209999
"652","2009-08-04",31.9
"653","2009-08-05",31.370001
"654","2009-08-06",31.559999
"655","2009-08-07",32.77
"656","2009-08-10",32.029999
"657","2009-08-11",31.23
"658","2009-08-12",31.040001
"659","2009-08-13",30.540001
"660","2009-08-14",29.030001
"661","2009-08-17",28.370001
"662","2009-08-18",29.99
"663","2009-08-19",30.49
"664","2009-08-20",30.129999
"665","2009-08-21",30.290001
"666","2009-08-24",29.18
"667","2009-08-25",29.85
"668","2009-08-26",29.9
"669","2009-08-27",28.98
"670","2009-08-28",29.110001
"671","2009-08-31",28.17
"672","2009-09-01",26.66
"673","2009-09-02",26.219999
"674","2009-09-03",27.68
"675","2009-09-04",27.790001
"676","2009-09-08",28.469999
"677","2009-09-09",29
"678","2009-09-10",29.01
"679","2009-09-11",27.610001
"680","2009-09-14",27.709999
"681","2009-09-15",29.110001
"682","2009-09-16",29.41
"683","2009-09-17",27.959999
"684","2009-09-18",28.57
"685","2009-09-21",27.959999
"686","2009-09-22",28.17
"687","2009-09-23",27.43
"688","2009-09-24",26.34
"689","2009-09-25",26.620001
"690","2009-09-28",27.290001
"691","2009-09-29",26.889999
"692","2009-09-30",26.85
"693","2009-10-01",25.049999
"694","2009-10-02",24.879999
"695","2009-10-05",26
"696","2009-10-06",26
"697","2009-10-07",27.809999
"698","2009-10-08",29.139999
"699","2009-10-09",29.33
"700","2009-10-12",29.620001
"701","2009-10-13",29.780001
"702","2009-10-14",32.77
"703","2009-10-15",33.220001
"704","2009-10-16",33
"705","2009-10-19",34.099998
"706","2009-10-20",33.990002
"707","2009-10-21",33.490002
"708","2009-10-22",34.470001
"709","2009-10-23",32.84
"710","2009-10-26",33.189999
"711","2009-10-27",29.120001
"712","2009-10-28",27.4
"713","2009-10-29",27.02
"714","2009-10-30",25.42
"715","2009-11-02",25.26
"716","2009-11-03",26.360001
"717","2009-11-04",25.379999
"718","2009-11-05",25.65
"719","2009-11-06",26.780001
"720","2009-11-09",27.57
"721","2009-11-10",27.01
"722","2009-11-11",27.27
"723","2009-11-12",26.309999
"724","2009-11-13",26.41
"725","2009-11-16",28.690001
"726","2009-11-17",28.639999
"727","2009-11-18",28.030001
"728","2009-11-19",27.040001
"729","2009-11-20",26.48
"730","2009-11-23",26.91
"731","2009-11-24",26
"732","2009-11-25",26.49
"733","2009-11-27",25.73
"734","2009-11-30",25.24
"735","2009-12-01",26.450001
"736","2009-12-02",27.129999
"737","2009-12-03",25.83
"738","2009-12-04",27.26
"739","2009-12-07",27.17
"740","2009-12-08",26.870001
"741","2009-12-09",26.74
"742","2009-12-10",26.959999
"743","2009-12-11",27.200001
"744","2009-12-14",27.83
"745","2009-12-15",27.700001
"746","2009-12-16",28.35
"747","2009-12-17",28.65
"748","2009-12-18",29.690001
"749","2009-12-21",30.51
"750","2009-12-22",30.549999
"751","2009-12-23",31.129999
"752","2009-12-24",31.43
"753","2009-12-28",30.690001
"754","2009-12-29",30.700001
"755","2009-12-30",29.83
"756","2009-12-31",28.35
"757","2010-01-04",29.290001
"758","2010-01-05",30.5
"759","2010-01-06",32.189999
"760","2010-01-07",33.650002
"761","2010-01-08",33.849998
"762","2010-01-11",33.240002
"763","2010-01-12",31.4
"764","2010-01-13",31.57
"765","2010-01-14",31.219999
"766","2010-01-15",30.139999
"767","2010-01-19",31.49
"768","2010-01-20",30.75
"769","2010-01-21",29.84
"770","2010-01-22",28.610001
"771","2010-01-25",31.049999
"772","2010-01-26",31.459999
"773","2010-01-27",29.540001
"774","2010-01-28",29
"775","2010-01-29",29
"776","2010-02-01",30.700001
"777","2010-02-02",31.68
"778","2010-02-03",31.299999
"779","2010-02-04",29.309999
"780","2010-02-05",30.1
"781","2010-02-08",29.75
"782","2010-02-09",30.879999
"783","2010-02-10",30.26
"784","2010-02-11",28.41
"785","2010-02-12",26.299999
"786","2010-02-16",25.73
"787","2010-02-17",26.809999
"788","2010-02-18",28.07
"789","2010-02-19",28.299999
"790","2010-02-22",27.540001
"791","2010-02-23",27.07
"792","2010-02-24",26.799999
"793","2010-02-25",27.92
"794","2010-02-26",27.77
"795","2010-03-01",28.120001
"796","2010-03-02",28.27
"797","2010-03-03",29.35
"798","2010-03-04",30.700001
"799","2010-03-05",31.799999
"800","2010-03-08",31.959999
"801","2010-03-09",31.23
"802","2010-03-10",32.16
"803","2010-03-11",32.139999
"804","2010-03-12",32.299999
"805","2010-03-15",32.040001
"806","2010-03-16",31.52
"807","2010-03-17",32.689999
"808","2010-03-18",33.220001
"809","2010-03-19",33.419998
"810","2010-03-22",33.900002
"811","2010-03-23",35.080002
"812","2010-03-24",33.43
"813","2010-03-25",33.509998
"814","2010-03-26",33.73
"815","2010-03-29",32.860001
"816","2010-03-30",32.91
"817","2010-03-31",31.860001
"818","2010-04-01",32.650002
"819","2010-04-05",32.59
"820","2010-04-06",32.25
"821","2010-04-07",32.139999
"822","2010-04-08",32.18
"823","2010-04-09",31.08
"824","2010-04-12",31.41
"825","2010-04-13",31.43
"826","2010-04-14",33.68
"827","2010-04-15",34.040001
"828","2010-04-16",33.700001
"829","2010-04-19",33.529999
"830","2010-04-20",33.970001
"831","2010-04-21",36.709999
"832","2010-04-22",37.810001
"833","2010-04-23",37.82
"834","2010-04-26",37.560001
"835","2010-04-27",35.860001
"836","2010-04-28",33.509998
"837","2010-04-29",33.900002
"838","2010-04-30",31.049999
"839","2010-05-03",32.130001
"840","2010-05-04",31
"841","2010-05-05",30.18
"842","2010-05-06",28.700001
"843","2010-05-07",26.809999
"844","2010-05-10",29.809999
"845","2010-05-11",30.02
"846","2010-05-12",30.99
"847","2010-05-13",29.299999
"848","2010-05-14",28.809999
"849","2010-05-17",28.860001
"850","2010-05-18",27.219999
"851","2010-05-19",27.51
"852","2010-05-20",26.15
"853","2010-05-21",27.84
"854","2010-05-24",27.360001
"855","2010-05-25",27.370001
"856","2010-05-26",27.709999
"857","2010-05-27",29.49
"858","2010-05-28",28.440001
"859","2010-06-01",26.23
"860","2010-06-02",27.950001
"861","2010-06-03",29.030001
"862","2010-06-04",27.209999
"863","2010-06-07",25.24
"864","2010-06-08",27.24
"865","2010-06-09",26.43
"866","2010-06-10",27.1
"867","2010-06-11",27.309999
"868","2010-06-14",28
"869","2010-06-15",29.549999
"870","2010-06-16",28.700001
"871","2010-06-17",28.040001
"872","2010-06-18",26.48
"873","2010-06-21",25.309999
"874","2010-06-22",24.709999
"875","2010-06-23",24.98
"876","2010-06-24",23.75
"877","2010-06-25",24.67
"878","2010-06-28",24.4
"879","2010-06-29",24
"880","2010-06-30",23.530001
"881","2010-07-01",24.24
"882","2010-07-02",23.690001
"883","2010-07-06",22.49
"884","2010-07-07",23.85
"885","2010-07-08",23.809999
"886","2010-07-09",24.200001
"887","2010-07-12",23.5
"888","2010-07-13",24.459999
"889","2010-07-14",24.26
"890","2010-07-15",24.17
"891","2010-07-16",24.110001
"892","2010-07-19",24.49
"893","2010-07-20",25.99
"894","2010-07-21",25.58
"895","2010-07-22",27.360001
"896","2010-07-23",28.4
"897","2010-07-26",28.639999
"898","2010-07-27",28.85
"899","2010-07-28",28.02
"900","2010-07-29",27.9
"901","2010-07-30",27.719999
"902","2010-08-02",28.530001
"903","2010-08-03",26.879999
"904","2010-08-04",27.610001
"905","2010-08-05",27.57
"906","2010-08-06",27.33
"907","2010-08-09",28.4
"908","2010-08-10",27.4
"909","2010-08-11",26.370001
"910","2010-08-12",26.610001
"911","2010-08-13",26.450001
"912","2010-08-16",27.17
"913","2010-08-17",27.950001
"914","2010-08-18",27.76
"915","2010-08-19",26.309999
"916","2010-08-20",26.190001
"917","2010-08-23",25.469999
"918","2010-08-24",25.09
"919","2010-08-25",25.559999
"920","2010-08-26",24.459999
"921","2010-08-27",24.93
"922","2010-08-30",24.59
"923","2010-08-31",25.24
"924","2010-09-01",26.73
"925","2010-09-02",27.32
"926","2010-09-03",28.73
"927","2010-09-07",27.42
"928","2010-09-08",27.870001
"929","2010-09-09",26.780001
"930","2010-09-10",26.67
"931","2010-09-13",27.49
"932","2010-09-14",28.200001
"933","2010-09-15",28.27
"934","2010-09-16",28.1
"935","2010-09-17",26.92
"936","2010-09-20",27.68
"937","2010-09-21",27.059999
"938","2010-09-22",26.68
"939","2010-09-23",26.530001
"940","2010-09-24",28.08
"941","2010-09-27",28.629999
"942","2010-09-28",28.709999
"943","2010-09-29",29.01
"944","2010-09-30",29.879999
"945","2010-10-01",29.790001
"946","2010-10-04",29.57
"947","2010-10-05",31.02
"948","2010-10-06",31.32
"949","2010-10-07",31.42
"950","2010-10-08",32.049999
"951","2010-10-11",31.84
"952","2010-10-12",32.990002
"953","2010-10-13",33.27
"954","2010-10-14",33.279999
"955","2010-10-15",33.169998
"956","2010-10-18",32.639999
"957","2010-10-19",31.559999
"958","2010-10-20",32.139999
"959","2010-10-21",32.060001
"960","2010-10-22",32.099998
"961","2010-10-25",32.34
"962","2010-10-26",35.080002
"963","2010-10-27",34.91
"964","2010-10-28",34.689999
"965","2010-10-29",35.259998
"966","2010-11-01",34.75
"967","2010-11-02",35.080002
