"","date","COST"
"337","2008-05-05",72.43
"338","2008-05-06",72.650002
"339","2008-05-07",72.080002
"340","2008-05-08",71.199997
"341","2008-05-09",71.440002
"342","2008-05-12",73.68
"343","2008-05-13",73.980003
"344","2008-05-14",74.220001
"345","2008-05-15",74.449997
"346","2008-05-16",73.269997
"347","2008-05-19",72.110001
"348","2008-05-20",71.389999
"349","2008-05-21",69.389999
"350","2008-05-22",70.760002
"351","2008-05-23",71.32
"352","2008-05-27",72.589996
"353","2008-05-28",73.239998
"354","2008-05-29",72.980003
"355","2008-05-30",71.32
"356","2008-06-02",70.330002
"357","2008-06-03",70.040001
"358","2008-06-04",70.809998
"359","2008-06-05",73.5
"360","2008-06-06",71.190002
"361","2008-06-09",71.330002
"362","2008-06-10",70.459999
"363","2008-06-11",68.870003
"364","2008-06-12",68.199997
"365","2008-06-13",70.32
"366","2008-06-16",70.419998
"367","2008-06-17",69.93
"368","2008-06-18",68.959999
"369","2008-06-19",70.239998
"370","2008-06-20",68.730003
"371","2008-06-23",68.440002
"372","2008-06-24",69.260002
"373","2008-06-25",70.889999
"374","2008-06-26",69.029999
"375","2008-06-27",70.260002
"376","2008-06-30",70.139999
"377","2008-07-01",72.550003
"378","2008-07-02",72.129997
"379","2008-07-03",72.230003
"380","2008-07-07",72.870003
"381","2008-07-08",74.660004
"382","2008-07-09",72.150002
"383","2008-07-10",70.860001
"384","2008-07-11",69.830002
"385","2008-07-14",69.57
"386","2008-07-15",69.57
"387","2008-07-16",72.580002
"388","2008-07-17",74.129997
"389","2008-07-18",72.230003
"390","2008-07-21",69.660004
"391","2008-07-22",72
"392","2008-07-23",63.43
"393","2008-07-24",62.98
"394","2008-07-25",61.759998
"395","2008-07-28",60.349998
"396","2008-07-29",61.779999
"397","2008-07-30",63
"398","2008-07-31",62.68
"399","2008-08-01",62.200001
"400","2008-08-04",62.52
"401","2008-08-05",64.629997
"402","2008-08-06",65.720001
"403","2008-08-07",65.82
"404","2008-08-08",66.989998
"405","2008-08-11",67.099998
"406","2008-08-12",67.779999
"407","2008-08-13",66.949997
"408","2008-08-14",67.139999
"409","2008-08-15",68
"410","2008-08-18",67.410004
"411","2008-08-19",66.459999
"412","2008-08-20",65.940002
"413","2008-08-21",66.25
"414","2008-08-22",67.43
"415","2008-08-25",66.449997
"416","2008-08-26",66.519997
"417","2008-08-27",66.709999
"418","2008-08-28",67.809998
"419","2008-08-29",67.059998
"420","2008-09-02",68.260002
"421","2008-09-03",68.330002
"422","2008-09-04",67.360001
"423","2008-09-05",68.440002
"424","2008-09-08",68.93
"425","2008-09-09",68.629997
"426","2008-09-10",69.43
"427","2008-09-11",70.370003
"428","2008-09-12",69.550003
"429","2008-09-15",68.949997
"430","2008-09-16",68.879997
"431","2008-09-17",65.370003
"432","2008-09-18",68.230003
"433","2008-09-19",66.089996
"434","2008-09-22",64.32
"435","2008-09-23",64.160004
"436","2008-09-24",64.790001
"437","2008-09-25",65.980003
"438","2008-09-26",66.290001
"439","2008-09-29",63.200001
"440","2008-09-30",64.93
"441","2008-10-01",64.690002
"442","2008-10-02",61.919998
"443","2008-10-03",62.599998
"444","2008-10-06",60.470001
"445","2008-10-07",57.799999
"446","2008-10-08",57.060001
"447","2008-10-09",54.400002
"448","2008-10-10",53.900002
"449","2008-10-13",59.52
"450","2008-10-14",58.41
"451","2008-10-15",53.610001
"452","2008-10-16",57.790001
"453","2008-10-17",57.98
"454","2008-10-20",58.080002
"455","2008-10-21",55.860001
"456","2008-10-22",53.549999
"457","2008-10-23",52.209999
"458","2008-10-24",50.93
"459","2008-10-27",51.900002
"460","2008-10-28",57.48
"461","2008-10-29",56.880001
"462","2008-10-30",56.970001
"463","2008-10-31",57.009998
"464","2008-11-03",53.470001
"465","2008-11-04",55.09
"466","2008-11-05",53.709999
"467","2008-11-06",53.509998
"468","2008-11-07",54.07
"469","2008-11-10",53
"470","2008-11-11",52.279999
"471","2008-11-12",48.779999
"472","2008-11-13",49.970001
"473","2008-11-14",48.060001
"474","2008-11-17",47.310001
"475","2008-11-18",46.759998
"476","2008-11-19",45.27
"477","2008-11-20",44.990002
"478","2008-11-21",46.709999
"479","2008-11-24",49.450001
"480","2008-11-25",50.669998
"481","2008-11-26",51.450001
"482","2008-11-28",51.470001
"483","2008-12-01",47.91
"484","2008-12-02",50.099998
"485","2008-12-03",51.419998
"486","2008-12-04",52.75
"487","2008-12-05",55.580002
"488","2008-12-08",55.189999
"489","2008-12-09",53.099998
"490","2008-12-10",53.689999
"491","2008-12-11",52.060001
"492","2008-12-12",53.400002
"493","2008-12-15",52.740002
"494","2008-12-16",53.029999
"495","2008-12-17",53.939999
"496","2008-12-18",54.150002
"497","2008-12-19",53.790001
"498","2008-12-22",52.720001
"499","2008-12-23",51.470001
"500","2008-12-24",51.689999
"501","2008-12-26",51.470001
"502","2008-12-29",50.830002
"503","2008-12-30",51.130001
"504","2008-12-31",52.5
"505","2009-01-02",53.349998
"506","2009-01-05",52.290001
"507","2009-01-06",51.450001
"508","2009-01-07",50.119999
"509","2009-01-08",50.650002
"510","2009-01-09",49.139999
"511","2009-01-12",49.43
"512","2009-01-13",48.939999
"513","2009-01-14",47.630001
"514","2009-01-15",48.470001
"515","2009-01-16",48.799999
"516","2009-01-20",47.220001
"517","2009-01-21",47.900002
"518","2009-01-22",47.450001
"519","2009-01-23",46.970001
"520","2009-01-26",47.349998
"521","2009-01-27",47.900002
"522","2009-01-28",47.810001
"523","2009-01-29",46.450001
"524","2009-01-30",45.029999
"525","2009-02-02",45.299999
"526","2009-02-03",46.119999
"527","2009-02-04",42.98
"528","2009-02-05",43.830002
"529","2009-02-06",45.209999
"530","2009-02-09",45.169998
"531","2009-02-10",43.970001
"532","2009-02-11",43.540001
"533","2009-02-12",44.32
"534","2009-02-13",42.759998
"535","2009-02-17",42.119999
"536","2009-02-18",42.380001
"537","2009-02-19",42.619999
"538","2009-02-20",42.759998
"539","2009-02-23",41.169998
"540","2009-02-24",42.549999
"541","2009-02-25",42
"542","2009-02-26",41.549999
"543","2009-02-27",42.34
"544","2009-03-02",40.84
"545","2009-03-03",40.689999
"546","2009-03-04",40.810001
"547","2009-03-05",39.560001
"548","2009-03-06",38.98
"549","2009-03-09",38.439999
"550","2009-03-10",40.139999
"551","2009-03-11",39.560001
"552","2009-03-12",40.860001
"553","2009-03-13",42.200001
"554","2009-03-16",42.119999
"555","2009-03-17",43.98
"556","2009-03-18",44.459999
"557","2009-03-19",45.119999
"558","2009-03-20",44.830002
"559","2009-03-23",47.540001
"560","2009-03-24",46.360001
"561","2009-03-25",46.810001
"562","2009-03-26",48.459999
"563","2009-03-27",47.400002
"564","2009-03-30",46.25
"565","2009-03-31",46.32
"566","2009-04-01",46.349998
"567","2009-04-02",48.07
"568","2009-04-03",48.91
"569","2009-04-06",47.740002
"570","2009-04-07",46.389999
"571","2009-04-08",47.700001
"572","2009-04-09",46.900002
"573","2009-04-13",46.41
"574","2009-04-14",45.349998
"575","2009-04-15",45.66
"576","2009-04-16",46.23
"577","2009-04-17",45.77
"578","2009-04-20",44.34
"579","2009-04-21",46.459999
"580","2009-04-22",47.07
"581","2009-04-23",46.830002
"582","2009-04-24",48.169998
"583","2009-04-27",47.639999
"584","2009-04-28",47.07
"585","2009-04-29",47.669998
"586","2009-04-30",48.599998
"587","2009-05-01",47.689999
"588","2009-05-04",47.709999
"589","2009-05-05",47.650002
"590","2009-05-06",46.869999
"591","2009-05-07",45.93
"592","2009-05-08",46.599998
"593","2009-05-11",46.02
"594","2009-05-12",46.91
"595","2009-05-13",45.650002
"596","2009-05-14",44.799999
"597","2009-05-15",44.75
"598","2009-05-18",46.09
"599","2009-05-19",47.209999
"600","2009-05-20",48.779999
"601","2009-05-21",48.310001
"602","2009-05-22",48.299999
"603","2009-05-26",49.139999
"604","2009-05-27",48.830002
"605","2009-05-28",47.970001
"606","2009-05-29",48.52
"607","2009-06-01",49.700001
"608","2009-06-02",49.450001
"609","2009-06-03",48.470001
"610","2009-06-04",47.869999
"611","2009-06-05",47.639999
"612","2009-06-08",47.529999
"613","2009-06-09",47.130001
"614","2009-06-10",46.59
"615","2009-06-11",46.27
"616","2009-06-12",47.029999
"617","2009-06-15",46.330002
"618","2009-06-16",45.950001
"619","2009-06-17",46.59
"620","2009-06-18",46.240002
"621","2009-06-19",46.110001
"622","2009-06-22",45.349998
"623","2009-06-23",45.07
"624","2009-06-24",45.040001
"625","2009-06-25",46.279999
"626","2009-06-26",46.41
"627","2009-06-29",46.200001
"628","2009-06-30",45.779999
"629","2009-07-01",45.790001
"630","2009-07-02",44.639999
"631","2009-07-06",45.700001
"632","2009-07-07",44.540001
"633","2009-07-08",46.02
"634","2009-07-09",45.5
"635","2009-07-10",44.970001
"636","2009-07-13",44.970001
"637","2009-07-14",45.029999
"638","2009-07-15",46.900002
"639","2009-07-16",47.490002
"640","2009-07-17",47.48
"641","2009-07-20",48.470001
"642","2009-07-21",48.380001
"643","2009-07-22",48.82
"644","2009-07-23",48.599998
"645","2009-07-24",49.130001
"646","2009-07-27",48.68
"647","2009-07-28",48.84
"648","2009-07-29",48.77
"649","2009-07-30",49.25
"650","2009-07-31",49.5
"651","2009-08-03",50
"652","2009-08-04",49.48
"653","2009-08-05",49.060001
"654","2009-08-06",48.75
"655","2009-08-07",50.099998
"656","2009-08-10",49.400002
"657","2009-08-11",48.919998
"658","2009-08-12",49.150002
"659","2009-08-13",48.880001
"660","2009-08-14",48.630001
"661","2009-08-17",47.470001
"662","2009-08-18",47.400002
"663","2009-08-19",47.939999
"664","2009-08-20",47.91
"665","2009-08-21",48.560001
"666","2009-08-24",48.119999
"667","2009-08-25",49.619999
"668","2009-08-26",50.23
"669","2009-08-27",51.310001
"670","2009-08-28",51.77
"671","2009-08-31",50.98
"672","2009-09-01",50.650002
"673","2009-09-02",50.650002
"674","2009-09-03",54.990002
"675","2009-09-04",55.470001
"676","2009-09-08",56.73
"677","2009-09-09",57.060001
"678","2009-09-10",56.91
"679","2009-09-11",56.810001
"680","2009-09-14",56.990002
"681","2009-09-15",56.82
"682","2009-09-16",57.700001
"683","2009-09-17",57.959999
"684","2009-09-18",57.549999
"685","2009-09-21",58.580002
"686","2009-09-22",58.400002
"687","2009-09-23",57.98
"688","2009-09-24",57.43
"689","2009-09-25",56.279999
"690","2009-09-28",56.560001
"691","2009-09-29",56.490002
"692","2009-09-30",56.380001
"693","2009-10-01",55.689999
"694","2009-10-02",56.470001
"695","2009-10-05",56.880001
"696","2009-10-06",57.93
"697","2009-10-07",59
"698","2009-10-08",58.630001
"699","2009-10-09",58.639999
"700","2009-10-12",58.029999
"701","2009-10-13",58.48
"702","2009-10-14",58.77
"703","2009-10-15",58.970001
"704","2009-10-16",58.48
"705","2009-10-19",59.23
"706","2009-10-20",59.09
"707","2009-10-21",57.709999
"708","2009-10-22",58.27
"709","2009-10-23",57.810001
"710","2009-10-26",57.650002
"711","2009-10-27",57.150002
"712","2009-10-28",56.720001
"713","2009-10-29",57.919998
"714","2009-10-30",56.849998
"715","2009-11-02",57.75
"716","2009-11-03",57.650002
"717","2009-11-04",58.810001
"718","2009-11-05",59.41
"719","2009-11-06",59.41
"720","2009-11-09",60.439999
"721","2009-11-10",60.040001
"722","2009-11-11",60.400002
"723","2009-11-12",60.119999
"724","2009-11-13",60.470001
"725","2009-11-16",61.119999
"726","2009-11-17",60.619999
"727","2009-11-18",60.77
"728","2009-11-19",60.48
"729","2009-11-20",60.060001
"730","2009-11-23",60.57
"731","2009-11-24",60.509998
"732","2009-11-25",60.889999
"733","2009-11-27",60.029999
"734","2009-11-30",59.91
"735","2009-12-01",60.73
"736","2009-12-02",60.869999
"737","2009-12-03",59.02
"738","2009-12-04",59.189999
"739","2009-12-07",59.349998
"740","2009-12-08",58.75
"741","2009-12-09",58.66
"742","2009-12-10",58.759998
"743","2009-12-11",59.32
"744","2009-12-14",59.470001
"745","2009-12-15",58.98
"746","2009-12-16",58.77
"747","2009-12-17",57.799999
"748","2009-12-18",58.43
"749","2009-12-21",59.27
"750","2009-12-22",59.57
"751","2009-12-23",60.07
"752","2009-12-24",60.400002
"753","2009-12-28",60.560001
"754","2009-12-29",60.259998
"755","2009-12-30",60.049999
"756","2009-12-31",59.169998
"757","2010-01-04",59.41
"758","2010-01-05",59.23
"759","2010-01-06",60
"760","2010-01-07",59.709999
"761","2010-01-08",59.279999
"762","2010-01-11",59.349998
"763","2010-01-12",59.029999
"764","2010-01-13",59.400002
"765","2010-01-14",58.720001
"766","2010-01-15",58.790001
"767","2010-01-19",58.950001
"768","2010-01-20",58.27
"769","2010-01-21",57.52
"770","2010-01-22",57.07
"771","2010-01-25",57.549999
"772","2010-01-26",57.93
"773","2010-01-27",57.529999
"774","2010-01-28",57.349998
"775","2010-01-29",57.43
"776","2010-02-01",57.91
"777","2010-02-02",58.77
"778","2010-02-03",58.419998
"779","2010-02-04",58.52
"780","2010-02-05",58.580002
"781","2010-02-08",58.139999
"782","2010-02-09",58.759998
"783","2010-02-10",59.150002
"784","2010-02-11",59.669998
"785","2010-02-12",59.279999
"786","2010-02-16",60.669998
"787","2010-02-17",61.049999
"788","2010-02-18",60.959999
"789","2010-02-19",61.139999
"790","2010-02-22",60.790001
"791","2010-02-23",60.509998
"792","2010-02-24",60.860001
"793","2010-02-25",61.400002
"794","2010-02-26",60.970001
"795","2010-03-01",61.650002
"796","2010-03-02",61.380001
"797","2010-03-03",60.68
"798","2010-03-04",60.799999
"799","2010-03-05",60.68
"800","2010-03-08",60.669998
"801","2010-03-09",60.130001
"802","2010-03-10",59.84
"803","2010-03-11",59.900002
"804","2010-03-12",60.169998
"805","2010-03-15",60.549999
"806","2010-03-16",60.91
"807","2010-03-17",61.330002
"808","2010-03-18",61.27
"809","2010-03-19",60.720001
"810","2010-03-22",60.880001
"811","2010-03-23",60.759998
"812","2010-03-24",60.07
"813","2010-03-25",60.049999
"814","2010-03-26",60.130001
"815","2010-03-29",60.139999
"816","2010-03-30",60.169998
"817","2010-03-31",59.709999
"818","2010-04-01",60.139999
"819","2010-04-05",60.82
"820","2010-04-06",61.740002
"821","2010-04-07",61.720001
"822","2010-04-08",60.98
"823","2010-04-09",61.209999
"824","2010-04-12",60.349998
"825","2010-04-13",59.889999
"826","2010-04-14",59.619999
"827","2010-04-15",59.029999
"828","2010-04-16",59.189999
"829","2010-04-19",59.470001
"830","2010-04-20",59.490002
"831","2010-04-21",59.509998
"832","2010-04-22",60.220001
"833","2010-04-23",60.200001
"834","2010-04-26",60.07
"835","2010-04-27",59.169998
"836","2010-04-28",58.849998
"837","2010-04-29",59.349998
"838","2010-04-30",59.080002
"839","2010-05-03",59.310001
"840","2010-05-04",59.880001
"841","2010-05-05",60.360001
"842","2010-05-06",58.029999
"843","2010-05-07",57.310001
"844","2010-05-10",57.52
"845","2010-05-11",57.939999
"846","2010-05-12",57.880001
"847","2010-05-13",57.669998
"848","2010-05-14",57.740002
"849","2010-05-17",58.349998
"850","2010-05-18",57.779999
"851","2010-05-19",57.77
"852","2010-05-20",56.59
"853","2010-05-21",57.439999
"854","2010-05-24",56.759998
"855","2010-05-25",56.5
"856","2010-05-26",55.98
"857","2010-05-27",58.740002
"858","2010-05-28",58.25
"859","2010-06-01",57.98
"860","2010-06-02",58.950001
"861","2010-06-03",57.93
"862","2010-06-04",56.169998
"863","2010-06-07",55.849998
"864","2010-06-08",56.66
"865","2010-06-09",57.400002
"866","2010-06-10",57.650002
"867","2010-06-11",57.52
"868","2010-06-14",57.52
"869","2010-06-15",59.16
"870","2010-06-16",58.34
"871","2010-06-17",58.580002
"872","2010-06-18",58.209999
"873","2010-06-21",57.779999
"874","2010-06-22",57.610001
"875","2010-06-23",57.439999
"876","2010-06-24",56.220001
"877","2010-06-25",56.439999
"878","2010-06-28",56.650002
"879","2010-06-29",55.630001
"880","2010-06-30",54.830002
"881","2010-07-01",54.900002
"882","2010-07-02",54.23
"883","2010-07-06",54
"884","2010-07-07",54.290001
"885","2010-07-08",55.709999
"886","2010-07-09",56.189999
"887","2010-07-12",55.93
"888","2010-07-13",56.509998
"889","2010-07-14",56.349998
"890","2010-07-15",56.549999
"891","2010-07-16",54.98
"892","2010-07-19",54.82
"893","2010-07-20",55.09
"894","2010-07-21",53.610001
"895","2010-07-22",54.900002
"896","2010-07-23",55.950001
"897","2010-07-26",55.709999
"898","2010-07-27",57.209999
"899","2010-07-28",56.509998
"900","2010-07-29",56.209999
"901","2010-07-30",56.709999
"902","2010-08-02",56.84
"903","2010-08-03",56.549999
"904","2010-08-04",57.400002
"905","2010-08-05",56.459999
"906","2010-08-06",56.540001
"907","2010-08-09",57.16
"908","2010-08-10",56.98
"909","2010-08-11",55.869999
"910","2010-08-12",55.669998
"911","2010-08-13",55.310001
"912","2010-08-16",55.369999
"913","2010-08-17",55.830002
"914","2010-08-18",55.68
"915","2010-08-19",55.009998
"916","2010-08-20",55.040001
"917","2010-08-23",54.900002
"918","2010-08-24",55.599998
"919","2010-08-25",57.07
"920","2010-08-26",56.279999
"921","2010-08-27",56.189999
"922","2010-08-30",56.07
"923","2010-08-31",56.5
"924","2010-09-01",57.790001
"925","2010-09-02",58.59
"926","2010-09-03",58.57
"927","2010-09-07",58.639999
"928","2010-09-08",59.209999
"929","2010-09-09",58.939999
"930","2010-09-10",59.540001
"931","2010-09-13",60.049999
"932","2010-09-14",61.040001
"933","2010-09-15",61.189999
"934","2010-09-16",61.240002
"935","2010-09-17",61.290001
"936","2010-09-20",61.279999
"937","2010-09-21",61.27
"938","2010-09-22",62.330002
"939","2010-09-23",62.5
"940","2010-09-24",64.050003
"941","2010-09-27",63.73
"942","2010-09-28",65
"943","2010-09-29",64.669998
"944","2010-09-30",64.489998
"945","2010-10-01",65.050003
"946","2010-10-04",64.559998
"947","2010-10-05",64.660004
"948","2010-10-06",65.410004
"949","2010-10-07",65.260002
"950","2010-10-08",64.290001
"951","2010-10-11",64.32
