"","date","AVGO"
"114","2010-01-19",17.809999
"115","2010-01-20",17.959999
"116","2010-01-21",17.99
"117","2010-01-22",17.559999
"118","2010-01-25",17.65
"119","2010-01-26",17.76
"120","2010-01-27",17.41
"121","2010-01-28",17.719999
"122","2010-01-29",17.379999
"123","2010-02-01",17.5
"124","2010-02-02",17.700001
"125","2010-02-03",17.620001
"126","2010-02-04",17.219999
"127","2010-02-05",17.200001
"128","2010-02-08",17.01
"129","2010-02-09",16.99
"130","2010-02-10",16.799999
"131","2010-02-11",17.129999
"132","2010-02-12",17.360001
"133","2010-02-16",17.48
"134","2010-02-17",17.41
"135","2010-02-18",17.450001
"136","2010-02-19",17.530001
"137","2010-02-22",17.35
"138","2010-02-23",17.379999
"139","2010-02-24",17.74
"140","2010-02-25",18.09
"141","2010-02-26",18.15
"142","2010-03-01",18.299999
"143","2010-03-02",18.719999
"144","2010-03-03",18.91
"145","2010-03-04",19.059999
"146","2010-03-05",19.360001
"147","2010-03-08",19.309999
"148","2010-03-09",19.35
"149","2010-03-10",19.74
"150","2010-03-11",19.860001
"151","2010-03-12",19.65
"152","2010-03-15",19.42
"153","2010-03-16",19.5
"154","2010-03-17",19.889999
"155","2010-03-18",19.98
"156","2010-03-19",20.110001
"157","2010-03-22",19.940001
"158","2010-03-23",20.219999
"159","2010-03-24",19.620001
"160","2010-03-25",19.65
"161","2010-03-26",19.91
"162","2010-03-29",20.219999
"163","2010-03-30",20.379999
"164","2010-03-31",20.559999
"165","2010-04-01",20.5
"166","2010-04-05",20.26
"167","2010-04-06",20.68
"168","2010-04-07",20.48
"169","2010-04-08",20.1
"170","2010-04-09",20.01
"171","2010-04-12",20.02
"172","2010-04-13",20.15
"173","2010-04-14",21.549999
"174","2010-04-15",21.959999
"175","2010-04-16",21.879999
"176","2010-04-19",21.9
"177","2010-04-20",22.370001
"178","2010-04-21",21.84
"179","2010-04-22",21.530001
"180","2010-04-23",21.49
"181","2010-04-26",21.790001
"182","2010-04-27",21
"183","2010-04-28",21.01
"184","2010-04-29",21.4
"185","2010-04-30",20.51
"186","2010-05-03",21.120001
"187","2010-05-04",20.049999
"188","2010-05-05",19.59
"189","2010-05-06",19.200001
"190","2010-05-07",19.290001
"191","2010-05-10",20.74
"192","2010-05-11",20.66
"193","2010-05-12",20.719999
"194","2010-05-13",20.459999
"195","2010-05-14",20.23
"196","2010-05-17",20.52
"197","2010-05-18",20.08
"198","2010-05-19",20.02
"199","2010-05-20",20.1
"200","2010-05-21",19.809999
"201","2010-05-24",19.389999
"202","2010-05-25",19.23
"203","2010-05-26",20.02
"204","2010-05-27",21.34
"205","2010-05-28",20.65
"206","2010-06-01",20.389999
"207","2010-06-02",21.110001
"208","2010-06-03",21.66
"209","2010-06-04",20.809999
"210","2010-06-07",20.77
"211","2010-06-08",21.09
"212","2010-06-09",21.07
"213","2010-06-10",21.799999
"214","2010-06-11",21.93
"215","2010-06-14",21.51
"216","2010-06-15",22.25
"217","2010-06-16",22.879999
"218","2010-06-17",23.35
"219","2010-06-18",23.040001
"220","2010-06-21",22.99
"221","2010-06-22",22.26
"222","2010-06-23",22.540001
"223","2010-06-24",21.24
"224","2010-06-25",21.469999
"225","2010-06-28",21.75
"226","2010-06-29",20.969999
"227","2010-06-30",21.059999
"228","2010-07-01",21.41
"229","2010-07-02",21.57
"230","2010-07-06",20.870001
"231","2010-07-07",21.67
"232","2010-07-08",21.790001
"233","2010-07-09",22.01
"234","2010-07-12",22.1
"235","2010-07-13",22.48
"236","2010-07-14",22.290001
"237","2010-07-15",22.91
"238","2010-07-16",21.99
"239","2010-07-19",22.27
"240","2010-07-20",22
"241","2010-07-21",21.77
"242","2010-07-22",22.85
"243","2010-07-23",22.879999
"244","2010-07-26",22.799999
"245","2010-07-27",22.42
"246","2010-07-28",21.799999
"247","2010-07-29",21.77
"248","2010-07-30",21.76
"249","2010-08-02",21.83
"250","2010-08-03",21.6
"251","2010-08-04",22.34
"252","2010-08-05",22.74
"253","2010-08-06",22.59
"254","2010-08-09",22.9
"255","2010-08-10",22.299999
"256","2010-08-11",20.23
"257","2010-08-12",20.41
"258","2010-08-13",19.99
"259","2010-08-16",20.27
"260","2010-08-17",20.370001
"261","2010-08-18",20.75
"262","2010-08-19",20.51
"263","2010-08-20",20.43
"264","2010-08-23",20.4
"265","2010-08-24",20.24
"266","2010-08-25",20.290001
"267","2010-08-26",20.6
"268","2010-08-27",20.309999
"269","2010-08-30",20
"270","2010-08-31",20.15
"271","2010-09-01",21
"272","2010-09-02",21.049999
"273","2010-09-03",20.98
"274","2010-09-07",20.58
"275","2010-09-08",20.08
"276","2010-09-09",19.67
"277","2010-09-10",18.65
"278","2010-09-13",18.950001
"279","2010-09-14",19.9
"280","2010-09-15",19.110001
"281","2010-09-16",19.25
"282","2010-09-17",20.040001
"283","2010-09-20",20.629999
"284","2010-09-21",20.77
"285","2010-09-22",20.76
"286","2010-09-23",21.33
"287","2010-09-24",21.58
"288","2010-09-27",21.950001
"289","2010-09-28",22.299999
"290","2010-09-29",22.33
"291","2010-09-30",22.51
"292","2010-10-01",22.629999
"293","2010-10-04",22.309999
"294","2010-10-05",22.450001
"295","2010-10-06",22.280001
"296","2010-10-07",22.879999
"297","2010-10-08",22.200001
"298","2010-10-11",22.34
"299","2010-10-12",22.02
"300","2010-10-13",22
"301","2010-10-14",22.42
"302","2010-10-15",22.690001
"303","2010-10-18",22.74
"304","2010-10-19",22.389999
"305","2010-10-20",22.1
"306","2010-10-21",21.950001
"307","2010-10-22",22.48
"308","2010-10-25",22.860001
"309","2010-10-26",23.42
"310","2010-10-27",23.700001
"311","2010-10-28",23.43
"312","2010-10-29",24.68
"313","2010-11-01",23.83
"314","2010-11-02",24.08
"315","2010-11-03",24.68
"316","2010-11-04",25.290001
"317","2010-11-05",25.370001
"318","2010-11-08",25.25
"319","2010-11-09",24.83
"320","2010-11-10",24.610001
"321","2010-11-11",24.85
"322","2010-11-12",25.719999
"323","2010-11-15",25.17
"324","2010-11-16",24.9
"325","2010-11-17",24.6
"326","2010-11-18",25.07
"327","2010-11-19",25.27
"328","2010-11-22",26.01
"329","2010-11-23",25.98
"330","2010-11-24",26.299999
"331","2010-11-26",27.01
"332","2010-11-29",26.92
"333","2010-11-30",26.110001
"334","2010-12-01",26.860001
"335","2010-12-02",28.41
"336","2010-12-03",26.549999
"337","2010-12-06",26.85
"338","2010-12-07",24.860001
"339","2010-12-08",25.4
"340","2010-12-09",26.41
"341","2010-12-10",26.4
"342","2010-12-13",26.58
"343","2010-12-14",26.290001
"344","2010-12-15",26.4
"345","2010-12-16",27.639999
"346","2010-12-17",28.17
"347","2010-12-20",27.809999
"348","2010-12-21",27.879999
"349","2010-12-22",28.139999
"350","2010-12-23",28.129999
"351","2010-12-27",28.76
"352","2010-12-28",28.299999
"353","2010-12-29",28.629999
"354","2010-12-30",28.879999
"355","2010-12-31",28.41
"356","2011-01-03",27.799999
"357","2011-01-04",28
"358","2011-01-05",27.99
"359","2011-01-06",28.52
"360","2011-01-07",28.280001
"361","2011-01-10",28.9
"362","2011-01-11",29.24
"363","2011-01-12",28.17
"364","2011-01-13",28.35
"365","2011-01-14",29.01
"366","2011-01-18",27.75
"367","2011-01-19",27.76
"368","2011-01-20",27.700001
"369","2011-01-21",27.77
"370","2011-01-24",28.09
"371","2011-01-25",28.02
"372","2011-01-26",28.25
"373","2011-01-27",29.219999
"374","2011-01-28",28.049999
"375","2011-01-31",28.709999
"376","2011-02-01",29.07
"377","2011-02-02",28.799999
"378","2011-02-03",29.41
"379","2011-02-04",31.200001
"380","2011-02-07",30.790001
"381","2011-02-08",31.91
"382","2011-02-09",32.77
"383","2011-02-10",32.48
"384","2011-02-11",33.290001
"385","2011-02-14",34.040001
"386","2011-02-15",33.709999
"387","2011-02-16",34.380001
"388","2011-02-17",33.630001
"389","2011-02-18",33.849998
"390","2011-02-22",32.599998
"391","2011-02-23",31.34
"392","2011-02-24",33.98
"393","2011-02-25",34.360001
"394","2011-02-28",33.990002
"395","2011-03-01",32.07
"396","2011-03-02",32.459999
"397","2011-03-03",33
"398","2011-03-04",32.790001
"399","2011-03-07",31.98
"400","2011-03-08",32.389999
"401","2011-03-09",31
"402","2011-03-10",31.01
"403","2011-03-11",31.23
"404","2011-03-14",31
"405","2011-03-15",31.07
"406","2011-03-16",29.559999
"407","2011-03-17",29.32
"408","2011-03-18",30.32
"409","2011-03-21",30.99
"410","2011-03-22",30.709999
"411","2011-03-23",31.01
"412","2011-03-24",31.07
"413","2011-03-25",30.85
"414","2011-03-28",30.99
"415","2011-03-29",30.969999
"416","2011-03-30",31.49
"417","2011-03-31",31.1
"418","2011-04-01",31.52
"419","2011-04-04",30.6
"420","2011-04-05",31.67
"421","2011-04-06",32.77
"422","2011-04-07",32.470001
"423","2011-04-08",32.57
"424","2011-04-11",32.23
"425","2011-04-12",31.370001
"426","2011-04-13",31.799999
"427","2011-04-14",31.07
"428","2011-04-15",31.74
"429","2011-04-18",31.6
"430","2011-04-19",31.77
"431","2011-04-20",32.560001
"432","2011-04-21",32.599998
"433","2011-04-25",32.240002
"434","2011-04-26",32.349998
"435","2011-04-27",33.389999
"436","2011-04-28",32.889999
"437","2011-04-29",33.459999
"438","2011-05-02",33.150002
"439","2011-05-03",32.16
"440","2011-05-04",32.540001
"441","2011-05-05",33.240002
"442","2011-05-06",34.91
"443","2011-05-09",35.459999
"444","2011-05-10",35.810001
"445","2011-05-11",35.869999
"446","2011-05-12",35.060001
"447","2011-05-13",34.889999
"448","2011-05-16",34.259998
"449","2011-05-17",34.27
"450","2011-05-18",34.630001
"451","2011-05-19",34.810001
"452","2011-05-20",34.389999
"453","2011-05-23",32.029999
"454","2011-05-24",31.709999
"455","2011-05-25",34.5
"456","2011-05-26",34.709999
"457","2011-05-27",35.009998
"458","2011-05-31",33.790001
"459","2011-06-01",33.77
"460","2011-06-02",33.52
"461","2011-06-03",33.889999
"462","2011-06-06",33.330002
"463","2011-06-07",34.049999
"464","2011-06-08",33.41
"465","2011-06-09",34.23
"466","2011-06-10",33.77
"467","2011-06-13",33.470001
"468","2011-06-14",34.220001
"469","2011-06-15",33.560001
"470","2011-06-16",33.369999
"471","2011-06-17",32.5
"472","2011-06-20",32.75
"473","2011-06-21",34.07
"474","2011-06-22",36
"475","2011-06-23",35.82
"476","2011-06-24",35.52
"477","2011-06-27",35.450001
"478","2011-06-28",36.950001
"479","2011-06-29",37.709999
"480","2011-06-30",38
"481","2011-07-01",38.66
"482","2011-07-05",38.959999
"483","2011-07-06",39.080002
"484","2011-07-07",38.66
"485","2011-07-08",37.959999
"486","2011-07-11",37.389999
"487","2011-07-12",35.41
"488","2011-07-13",35.380001
"489","2011-07-14",35.18
"490","2011-07-15",35.509998
"491","2011-07-18",35
"492","2011-07-19",36.200001
"493","2011-07-20",36.07
"494","2011-07-21",36.759998
"495","2011-07-22",37.07
"496","2011-07-25",36.09
"497","2011-07-26",36.66
"498","2011-07-27",33.630001
"499","2011-07-28",34.639999
"500","2011-07-29",33.630001
"501","2011-08-01",33.200001
"502","2011-08-02",32.049999
"503","2011-08-03",32.779999
"504","2011-08-04",30.9
"505","2011-08-05",29.34
"506","2011-08-08",27.190001
"507","2011-08-09",29.629999
"508","2011-08-10",29.25
"509","2011-08-11",30.709999
"510","2011-08-12",31.040001
"511","2011-08-15",31.610001
"512","2011-08-16",30.969999
"513","2011-08-17",30.700001
"514","2011-08-18",28.610001
"515","2011-08-19",28.290001
"516","2011-08-22",27.639999
"517","2011-08-23",29.26
"518","2011-08-24",32.27
"519","2011-08-25",30.879999
"520","2011-08-26",31.52
"521","2011-08-29",32.849998
"522","2011-08-30",33.130001
"523","2011-08-31",33.110001
"524","2011-09-01",31.559999
"525","2011-09-02",31.129999
"526","2011-09-06",31.459999
"527","2011-09-07",32.700001
"528","2011-09-08",33.09
"529","2011-09-09",32.299999
"530","2011-09-12",33.529999
"531","2011-09-13",34.32
"532","2011-09-14",36.560001
"533","2011-09-15",36.740002
"534","2011-09-16",36.490002
"535","2011-09-19",37.349998
"536","2011-09-20",36.32
"537","2011-09-21",35.98
"538","2011-09-22",33.98
"539","2011-09-23",34.799999
"540","2011-09-26",34.099998
"541","2011-09-27",34.490002
"542","2011-09-28",33.009998
"543","2011-09-29",33.169998
"544","2011-09-30",32.77
"545","2011-10-03",31.889999
"546","2011-10-04",32.34
"547","2011-10-05",32.610001
"548","2011-10-06",32.950001
"549","2011-10-07",32.880001
"550","2011-10-10",33.66
"551","2011-10-11",33.330002
"552","2011-10-12",33.650002
"553","2011-10-13",34.060001
"554","2011-10-14",35.700001
"555","2011-10-17",35.060001
"556","2011-10-18",35.84
"557","2011-10-19",34.630001
"558","2011-10-20",33.98
"559","2011-10-21",33.84
"560","2011-10-24",35.349998
"561","2011-10-25",34.439999
"562","2011-10-26",33.77
"563","2011-10-27",33.759998
"564","2011-10-28",33.59
"565","2011-10-31",33.77
"566","2011-11-01",33
"567","2011-11-02",32.599998
"568","2011-11-03",34.330002
"569","2011-11-04",34.380001
"570","2011-11-07",34.580002
"571","2011-11-08",34.73
"572","2011-11-09",33.23
"573","2011-11-10",33.110001
"574","2011-11-11",34.290001
"575","2011-11-14",33.09
"576","2011-11-15",32.990002
"577","2011-11-16",32.099998
"578","2011-11-17",31.200001
"579","2011-11-18",29.860001
"580","2011-11-21",29.450001
"581","2011-11-22",29.41
"582","2011-11-23",28.969999
"583","2011-11-25",28.440001
"584","2011-11-28",28.58
"585","2011-11-29",28.870001
"586","2011-11-30",29.92
"587","2011-12-01",29.91
"588","2011-12-02",31.16
"589","2011-12-05",31.040001
"590","2011-12-06",30.809999
"591","2011-12-07",31.219999
"592","2011-12-08",30.68
"593","2011-12-09",30.610001
"594","2011-12-12",29.459999
"595","2011-12-13",29.24
"596","2011-12-14",28.709999
"597","2011-12-15",28.639999
"598","2011-12-16",28.799999
"599","2011-12-19",27.549999
"600","2011-12-20",28.83
"601","2011-12-21",27.91
"602","2011-12-22",29.02
"603","2011-12-23",29.389999
"604","2011-12-27",29.34
"605","2011-12-28",28.74
"606","2011-12-29",29.120001
"607","2011-12-30",28.860001
"608","2012-01-03",28.950001
"609","2012-01-04",28.450001
"610","2012-01-05",28.49
"611","2012-01-06",28.309999
"612","2012-01-09",30.219999
"613","2012-01-10",30.65
"614","2012-01-11",31.200001
"615","2012-01-12",31.68
"616","2012-01-13",31.57
"617","2012-01-17",31.65
"618","2012-01-18",33.939999
"619","2012-01-19",33.619999
"620","2012-01-20",33.810001
"621","2012-01-23",33.66
"622","2012-01-24",33.869999
"623","2012-01-25",33.950001
"624","2012-01-26",34.080002
"625","2012-01-27",33.98
"626","2012-01-30",33.73
"627","2012-01-31",33.939999
"628","2012-02-01",34.619999
"629","2012-02-02",35
"630","2012-02-03",35.130001
"631","2012-02-06",34.299999
"632","2012-02-07",34.580002
"633","2012-02-08",34.880001
"634","2012-02-09",35.130001
"635","2012-02-10",34.490002
"636","2012-02-13",34.810001
"637","2012-02-14",34.509998
"638","2012-02-15",34.98
"639","2012-02-16",35.860001
"640","2012-02-17",35.240002
"641","2012-02-21",35.470001
"642","2012-02-22",35.900002
"643","2012-02-23",37.189999
"644","2012-02-24",36.32
"645","2012-02-27",36.98
"646","2012-02-28",37.009998
"647","2012-02-29",37.610001
"648","2012-03-01",37.32
"649","2012-03-02",36.599998
"650","2012-03-05",35.450001
"651","2012-03-06",35.310001
"652","2012-03-07",35.75
"653","2012-03-08",36.419998
"654","2012-03-09",36.77
"655","2012-03-12",36.599998
"656","2012-03-13",37.630001
"657","2012-03-14",37.110001
"658","2012-03-15",37.759998
"659","2012-03-16",37.900002
"660","2012-03-19",38.060001
"661","2012-03-20",38.029999
"662","2012-03-21",38.360001
"663","2012-03-22",37.950001
"664","2012-03-23",38.099998
"665","2012-03-26",38.84
"666","2012-03-27",38.779999
"667","2012-03-28",37.970001
"668","2012-03-29",38.34
"669","2012-03-30",38.970001
"670","2012-04-02",38.689999
"671","2012-04-03",38.369999
"672","2012-04-04",37.41
"673","2012-04-05",37.610001
"674","2012-04-09",37.580002
"675","2012-04-10",36.799999
"676","2012-04-11",37.48
"677","2012-04-12",38.150002
"678","2012-04-13",37.279999
"679","2012-04-16",37.049999
"680","2012-04-17",37.740002
"681","2012-04-18",37.48
"682","2012-04-19",35.709999
"683","2012-04-20",34.279999
"684","2012-04-23",33.23
"685","2012-04-24",32.68
"686","2012-04-25",34.98
"687","2012-04-26",35.060001
"688","2012-04-27",34.599998
"689","2012-04-30",34.48
"690","2012-05-01",34.459999
"691","2012-05-02",34.779999
"692","2012-05-03",33.360001
"693","2012-05-04",31.629999
"694","2012-05-07",31.299999
"695","2012-05-08",31.549999
"696","2012-05-09",31.07
"697","2012-05-10",30.879999
"698","2012-05-11",30.940001
"699","2012-05-14",31.129999
"700","2012-05-15",31.049999
"701","2012-05-16",30.77
"702","2012-05-17",30.07
"703","2012-05-18",30.02
"704","2012-05-21",30.91
"705","2012-05-22",31.27
"706","2012-05-23",33.52
"707","2012-05-24",32.509998
"708","2012-05-25",33.150002
"709","2012-05-29",34.450001
"710","2012-05-30",33.060001
"711","2012-05-31",33.099998
"712","2012-06-01",30.98
"713","2012-06-04",30.530001
"714","2012-06-05",31.41
"715","2012-06-06",32.970001
"716","2012-06-07",32.950001
"717","2012-06-08",33.84
"718","2012-06-11",33.240002
"719","2012-06-12",33.919998
"720","2012-06-13",34.040001
"721","2012-06-14",33.310001
"722","2012-06-15",34.07
"723","2012-06-18",34.759998
"724","2012-06-19",34.700001
"725","2012-06-20",35.27
"726","2012-06-21",34.48
"727","2012-06-22",34.799999
"728","2012-06-25",34.209999
"729","2012-06-26",34.389999
"730","2012-06-27",34.900002
"731","2012-06-28",34.310001
"732","2012-06-29",35.900002
"733","2012-07-02",35.490002
"734","2012-07-03",35.740002
"735","2012-07-05",35.580002
"736","2012-07-06",34.48
"737","2012-07-09",33.290001
"738","2012-07-10",33.43
"739","2012-07-11",33.099998
"740","2012-07-12",32.580002
"741","2012-07-13",33.150002
"742","2012-07-16",32.740002
"743","2012-07-17",33.040001
"744","2012-07-18",33.790001
"745","2012-07-19",36.040001
"746","2012-07-20",35.279999
"747","2012-07-23",34.490002
"748","2012-07-24",34.18
"749","2012-07-25",34.209999
"750","2012-07-26",35.439999
"751","2012-07-27",36.130001
"752","2012-07-30",35.970001
"753","2012-07-31",36.900002
"754","2012-08-01",36.689999
"755","2012-08-02",36.540001
"756","2012-08-03",37.110001
"757","2012-08-06",37.07
"758","2012-08-07",37.400002
"759","2012-08-08",37.48
"760","2012-08-09",37.32
"761","2012-08-10",37.150002
"762","2012-08-13",36.27
"763","2012-08-14",36.150002
"764","2012-08-15",36.580002
"765","2012-08-16",36.91
"766","2012-08-17",36.84
"767","2012-08-20",35.959999
"768","2012-08-21",36.380001
"769","2012-08-22",36.490002
"770","2012-08-23",36.02
"771","2012-08-24",36.049999
"772","2012-08-27",35.77
"773","2012-08-28",36.27
"774","2012-08-29",36.599998
"775","2012-08-30",36.02
"776","2012-08-31",36.57
"777","2012-09-04",35.889999
"778","2012-09-05",35.18
"779","2012-09-06",36.610001
"780","2012-09-07",36.200001
"781","2012-09-10",35
"782","2012-09-11",34.959999
"783","2012-09-12",35.23
"784","2012-09-13",35.07
"785","2012-09-14",35.060001
"786","2012-09-17",35.279999
"787","2012-09-18",35.16
"788","2012-09-19",35.049999
"789","2012-09-20",33.75
"790","2012-09-21",35.509998
"791","2012-09-24",34.599998
"792","2012-09-25",33.009998
"793","2012-09-26",33.459999
"794","2012-09-27",34.900002
"795","2012-09-28",34.869999
"796","2012-10-01",34.689999
"797","2012-10-02",34.419998
"798","2012-10-03",34.57
"799","2012-10-04",34.419998
"800","2012-10-05",34.439999
"801","2012-10-08",33.880001
"802","2012-10-09",33.59
"803","2012-10-10",32.59
"804","2012-10-11",32.93
"805","2012-10-12",32.98
"806","2012-10-15",33.189999
"807","2012-10-16",34.349998
"808","2012-10-17",34.110001
"809","2012-10-18",34.049999
"810","2012-10-19",33.189999
"811","2012-10-22",33.400002
"812","2012-10-23",33.240002
"813","2012-10-24",32.73
"814","2012-10-25",33.700001
"815","2012-10-26",33.830002
"816","2012-10-31",33.029999
"817","2012-11-01",34.5
"818","2012-11-02",33.970001
"819","2012-11-05",34.32
"820","2012-11-06",35.279999
"821","2012-11-07",33.959999
"822","2012-11-08",33.84
"823","2012-11-09",33.48
"824","2012-11-12",33.610001
"825","2012-11-13",33.279999
"826","2012-11-14",33.029999
"827","2012-11-15",32.25
"828","2012-11-16",31.940001
"829","2012-11-19",32.75
"830","2012-11-20",32.810001
"831","2012-11-21",32.82
"832","2012-11-23",33.549999
"833","2012-11-26",34.040001
"834","2012-11-27",34.119999
"835","2012-11-28",34.560001
"836","2012-11-29",35.099998
"837","2012-11-30",35.099998
"838","2012-12-03",34.810001
"839","2012-12-04",34.919998
"840","2012-12-05",34.529999
"841","2012-12-06",35.119999
"842","2012-12-07",34.25
"843","2012-12-10",34.450001
"844","2012-12-11",34.560001
"845","2012-12-12",34.57
"846","2012-12-13",33.700001
"847","2012-12-14",31.139999
"848","2012-12-17",31.99
"849","2012-12-18",32.27
"850","2012-12-19",31.99
"851","2012-12-20",31.9
"852","2012-12-21",31.360001
"853","2012-12-24",31.15
"854","2012-12-26",30.879999
"855","2012-12-27",31.370001
"856","2012-12-28",31.15
"857","2012-12-31",31.65
"858","2013-01-02",32.540001
"859","2013-01-03",32.709999
"860","2013-01-04",32.5
"861","2013-01-07",32.32
"862","2013-01-08",32.099998
"863","2013-01-09",32.810001
"864","2013-01-10",33.52
"865","2013-01-11",34.34
"866","2013-01-14",34.57
"867","2013-01-15",33.869999
"868","2013-01-16",34.560001
"869","2013-01-17",34.810001
"870","2013-01-18",34.439999
"871","2013-01-22",34.439999
"872","2013-01-23",34.419998
"873","2013-01-24",33.93
"874","2013-01-25",34.16
"875","2013-01-28",34.48
"876","2013-01-29",34.57
"877","2013-01-30",35.049999
"878","2013-01-31",35.77
"879","2013-02-01",36.259998
"880","2013-02-04",35.18
"881","2013-02-05",35.41
"882","2013-02-06",35.639999
"883","2013-02-07",34.959999
"884","2013-02-08",35.32
"885","2013-02-11",35.400002
"886","2013-02-12",35.139999
"887","2013-02-13",35.169998
"888","2013-02-14",35.639999
"889","2013-02-15",35.139999
"890","2013-02-19",35.540001
"891","2013-02-20",34.669998
"892","2013-02-21",33.669998
"893","2013-02-22",34.09
"894","2013-02-25",32.950001
"895","2013-02-26",33.130001
"896","2013-02-27",33.689999
"897","2013-02-28",34.220001
"898","2013-03-01",33.700001
"899","2013-03-04",33.540001
"900","2013-03-05",34.330002
"901","2013-03-06",34.709999
"902","2013-03-07",34.970001
"903","2013-03-08",35.27
"904","2013-03-11",35.259998
"905","2013-03-12",35.450001
"906","2013-03-13",35.990002
"907","2013-03-14",36.66
"908","2013-03-15",36
"909","2013-03-18",35.259998
"910","2013-03-19",35.299999
"911","2013-03-20",35.93
"912","2013-03-21",35.560001
"913","2013-03-22",35.799999
"914","2013-03-25",35.52
"915","2013-03-26",35.790001
"916","2013-03-27",35.639999
"917","2013-03-28",35.919998
"918","2013-04-01",35.34
"919","2013-04-02",34.880001
"920","2013-04-03",34.310001
"921","2013-04-04",34.599998
"922","2013-04-05",34.330002
"923","2013-04-08",34.66
"924","2013-04-09",34.779999
"925","2013-04-10",35.380001
"926","2013-04-11",35.630001
"927","2013-04-12",34.91
"928","2013-04-15",33.779999
"929","2013-04-16",34.580002
"930","2013-04-17",32.400002
"931","2013-04-18",31.370001
"932","2013-04-19",31.26
"933","2013-04-22",31.58
"934","2013-04-23",32.369999
"935","2013-04-24",32.619999
"936","2013-04-25",32.630001
"937","2013-04-26",32.110001
"938","2013-04-29",32.529999
"939","2013-04-30",31.959999
"940","2013-05-01",31.32
"941","2013-05-02",32.09
"942","2013-05-03",31.879999
"943","2013-05-06",32.799999
"944","2013-05-07",32.540001
"945","2013-05-08",33.5
"946","2013-05-09",33.869999
"947","2013-05-10",34.060001
"948","2013-05-13",33.619999
"949","2013-05-14",33.700001
"950","2013-05-15",34.18
"951","2013-05-16",34.209999
"952","2013-05-17",34.43
"953","2013-05-20",34.439999
"954","2013-05-21",35.09
"955","2013-05-22",34.560001
"956","2013-05-23",33.970001
"957","2013-05-24",34.099998
"958","2013-05-28",34.439999
"959","2013-05-29",34.43
"960","2013-05-30",37.82
"961","2013-05-31",37.73
"962","2013-06-03",37.299999
"963","2013-06-04",37.799999
"964","2013-06-05",37
