"","date","TFX"
"99","2007-05-24",77.07
"100","2007-05-25",77.68
"101","2007-05-29",78.339996
"102","2007-05-30",79.199997
"103","2007-05-31",80.300003
"104","2007-06-01",80.730003
"105","2007-06-04",80.940002
"106","2007-06-05",81.07
"107","2007-06-06",78.849998
"108","2007-06-07",76.760002
"109","2007-06-08",77.660004
"110","2007-06-11",78.010002
"111","2007-06-12",77.830002
"112","2007-06-13",79.080002
"113","2007-06-14",79.779999
"114","2007-06-15",82.839996
"115","2007-06-18",82.370003
"116","2007-06-19",82.599998
"117","2007-06-20",82.300003
"118","2007-06-21",82.449997
"119","2007-06-22",82.150002
"120","2007-06-25",82.599998
"121","2007-06-26",81.050003
"122","2007-06-27",80.760002
"123","2007-06-28",81.910004
"124","2007-06-29",81.779999
"125","2007-07-02",83.5
"126","2007-07-03",82.82
"127","2007-07-05",82.800003
"128","2007-07-06",83.25
"129","2007-07-09",83.150002
"130","2007-07-10",82.199997
"131","2007-07-11",82.830002
"132","2007-07-12",85.019997
"133","2007-07-13",84.82
"134","2007-07-16",86.120003
"135","2007-07-17",86.099998
"136","2007-07-18",86.190002
"137","2007-07-19",85.910004
"138","2007-07-20",85.300003
"139","2007-07-23",85.400002
"140","2007-07-24",83.18
"141","2007-07-25",82.760002
"142","2007-07-26",78.099998
"143","2007-07-27",77.110001
"144","2007-07-30",78.190002
"145","2007-07-31",76.43
"146","2007-08-01",75.790001
"147","2007-08-02",75.480003
"148","2007-08-03",72.629997
"149","2007-08-06",71.5
"150","2007-08-07",70.330002
"151","2007-08-08",64.980003
"152","2007-08-09",63
"153","2007-08-10",74.910004
"154","2007-08-13",74.419998
"155","2007-08-14",72.75
"156","2007-08-15",71.760002
"157","2007-08-16",71.709999
"158","2007-08-17",74.919998
"159","2007-08-20",74.769997
"160","2007-08-21",76.529999
"161","2007-08-22",77.339996
"162","2007-08-23",77.470001
"163","2007-08-24",77.660004
"164","2007-08-27",77.099998
"165","2007-08-28",75
"166","2007-08-29",76.010002
"167","2007-08-30",76.529999
"168","2007-08-31",77.769997
"169","2007-09-04",78.269997
"170","2007-09-05",75.709999
"171","2007-09-06",76.400002
"172","2007-09-07",74.989998
"173","2007-09-10",73.599998
"174","2007-09-11",74.519997
"175","2007-09-12",75
"176","2007-09-13",74.629997
"177","2007-09-14",75.279999
"178","2007-09-17",74.650002
"179","2007-09-18",77.139999
"180","2007-09-19",77.400002
"181","2007-09-20",76.629997
"182","2007-09-21",76.18
"183","2007-09-24",75.300003
"184","2007-09-25",75.43
"185","2007-09-26",77.699997
"186","2007-09-27",77.480003
"187","2007-09-28",77.919998
"188","2007-10-01",78.209999
"189","2007-10-02",77.330002
"190","2007-10-03",76.279999
"191","2007-10-04",76.620003
"192","2007-10-05",76.339996
"193","2007-10-08",75.470001
"194","2007-10-09",75.019997
"195","2007-10-10",75.620003
"196","2007-10-11",73.949997
"197","2007-10-12",74.93
"198","2007-10-15",74.059998
"199","2007-10-16",73.650002
"200","2007-10-17",73.830002
"201","2007-10-18",74.019997
"202","2007-10-19",73.540001
"203","2007-10-22",72.379997
"204","2007-10-23",72.32
"205","2007-10-24",71.160004
"206","2007-10-25",70.730003
"207","2007-10-26",71.419998
"208","2007-10-29",71.639999
"209","2007-10-30",71.93
"210","2007-10-31",73.209999
"211","2007-11-01",71.669998
"212","2007-11-02",68.370003
"213","2007-11-05",68.010002
"214","2007-11-06",67.160004
"215","2007-11-07",65.669998
"216","2007-11-08",67.110001
"217","2007-11-09",65.639999
"218","2007-11-12",63.84
"219","2007-11-13",64.860001
"220","2007-11-14",63.84
"221","2007-11-15",62.009998
"222","2007-11-16",61.57
"223","2007-11-19",60.740002
"224","2007-11-20",60.68
"225","2007-11-21",60.080002
"226","2007-11-23",60.650002
"227","2007-11-26",58.700001
"228","2007-11-27",58.75
"229","2007-11-28",60.029999
"230","2007-11-29",59.93
"231","2007-11-30",60.330002
"232","2007-12-03",59.360001
"233","2007-12-04",57.25
"234","2007-12-05",59.439999
"235","2007-12-06",59.490002
"236","2007-12-07",60.919998
"237","2007-12-10",61.540001
"238","2007-12-11",60.5
"239","2007-12-12",59.779999
"240","2007-12-13",59.549999
"241","2007-12-14",59.52
"242","2007-12-17",58.830002
"243","2007-12-18",59.630001
"244","2007-12-19",59.529999
"245","2007-12-20",59.110001
"246","2007-12-21",60.48
"247","2007-12-24",61.150002
"248","2007-12-26",60.759998
"249","2007-12-27",60.830002
"250","2007-12-28",62.169998
"251","2007-12-31",63.009998
"252","2008-01-02",63.09
"253","2008-01-03",63.299999
"254","2008-01-04",61.25
"255","2008-01-07",59.07
"256","2008-01-08",59.689999
"257","2008-01-09",60
"258","2008-01-10",61.200001
"259","2008-01-11",61.919998
"260","2008-01-14",61.200001
"261","2008-01-15",58.990002
"262","2008-01-16",57.610001
"263","2008-01-17",56.970001
"264","2008-01-18",56.650002
"265","2008-01-22",56
"266","2008-01-23",57
"267","2008-01-24",57.25
"268","2008-01-25",56.599998
"269","2008-01-28",56.310001
"270","2008-01-29",58.07
"271","2008-01-30",57.650002
"272","2008-01-31",59.119999
"273","2008-02-01",60.869999
"274","2008-02-04",60.5
"275","2008-02-05",59.25
"276","2008-02-06",58.650002
"277","2008-02-07",59.5
"278","2008-02-08",58.82
"279","2008-02-11",58.349998
"280","2008-02-12",58.400002
"281","2008-02-13",60.310001
"282","2008-02-14",59.889999
"283","2008-02-15",59.700001
"284","2008-02-19",59.189999
"285","2008-02-20",59.310001
"286","2008-02-21",59.07
"287","2008-02-22",58.619999
"288","2008-02-25",60.700001
"289","2008-02-26",60.830002
"290","2008-02-27",60.860001
"291","2008-02-28",60.75
"292","2008-02-29",56.549999
"293","2008-03-03",56.150002
"294","2008-03-04",56.669998
"295","2008-03-05",55.689999
"296","2008-03-06",54.240002
"297","2008-03-07",53.599998
"298","2008-03-10",51.02
"299","2008-03-11",51.75
"300","2008-03-12",50.59
"301","2008-03-13",50.220001
"302","2008-03-14",49.299999
"303","2008-03-17",48.669998
"304","2008-03-18",50.080002
"305","2008-03-19",48.650002
"306","2008-03-20",49.259998
"307","2008-03-24",50.09
"308","2008-03-25",50.099998
"309","2008-03-26",48.799999
"310","2008-03-27",48.630001
"311","2008-03-28",47.93
"312","2008-03-31",47.709999
"313","2008-04-01",50.259998
"314","2008-04-02",49.669998
"315","2008-04-03",49.16
"316","2008-04-04",49.650002
"317","2008-04-07",50.43
"318","2008-04-08",50.09
"319","2008-04-09",49.799999
"320","2008-04-10",50.540001
"321","2008-04-11",50
"322","2008-04-14",49.299999
"323","2008-04-15",49.43
"324","2008-04-16",52.110001
"325","2008-04-17",51.630001
"326","2008-04-18",52.889999
"327","2008-04-21",52.380001
"328","2008-04-22",51.57
"329","2008-04-23",51.619999
"330","2008-04-24",51.939999
"331","2008-04-25",52.110001
"332","2008-04-28",52.939999
"333","2008-04-29",56.549999
"334","2008-04-30",55.09
"335","2008-05-01",56.759998
"336","2008-05-02",56.43
"337","2008-05-05",56.610001
"338","2008-05-06",56.950001
"339","2008-05-07",56.950001
"340","2008-05-08",57.130001
"341","2008-05-09",56.810001
"342","2008-05-12",56.98
"343","2008-05-13",57.09
"344","2008-05-14",57.93
"345","2008-05-15",57.619999
"346","2008-05-16",58.07
"347","2008-05-19",57.91
"348","2008-05-20",57.110001
"349","2008-05-21",56.360001
"350","2008-05-22",56.619999
"351","2008-05-23",55.389999
"352","2008-05-27",56.59
"353","2008-05-28",57.220001
"354","2008-05-29",58.689999
"355","2008-05-30",59.290001
"356","2008-06-02",59.25
"357","2008-06-03",59.389999
"358","2008-06-04",59.049999
"359","2008-06-05",60.139999
"360","2008-06-06",58.27
"361","2008-06-09",57.84
"362","2008-06-10",58.290001
"363","2008-06-11",58.049999
"364","2008-06-12",58.110001
"365","2008-06-13",59.259998
"366","2008-06-16",59.27
"367","2008-06-17",58.779999
"368","2008-06-18",58.029999
"369","2008-06-19",58.209999
"370","2008-06-20",58.040001
"371","2008-06-23",57.759998
"372","2008-06-24",57.369999
"373","2008-06-25",57.310001
"374","2008-06-26",56.259998
"375","2008-06-27",55.869999
"376","2008-06-30",55.59
"377","2008-07-01",55.93
"378","2008-07-02",54.040001
"379","2008-07-03",54.110001
"380","2008-07-07",54.09
"381","2008-07-08",54.689999
"382","2008-07-09",54.25
"383","2008-07-10",54.709999
"384","2008-07-11",53.889999
"385","2008-07-14",52.889999
"386","2008-07-15",52.610001
"387","2008-07-16",52.799999
"388","2008-07-17",53.470001
"389","2008-07-18",53.439999
"390","2008-07-21",54.009998
"391","2008-07-22",54.279999
"392","2008-07-23",55.18
"393","2008-07-24",54.330002
"394","2008-07-25",55.060001
"395","2008-07-28",54.939999
"396","2008-07-29",62.959999
"397","2008-07-30",64.75
"398","2008-07-31",61.32
"399","2008-08-01",62.68
"400","2008-08-04",64.029999
"401","2008-08-05",65
"402","2008-08-06",64.730003
"403","2008-08-07",63.290001
"404","2008-08-08",64.82
"405","2008-08-11",64.830002
"406","2008-08-12",64.419998
"407","2008-08-13",64.040001
"408","2008-08-14",65.349998
"409","2008-08-15",66
"410","2008-08-18",66.010002
"411","2008-08-19",64.699997
"412","2008-08-20",64.510002
"413","2008-08-21",64.580002
"414","2008-08-22",65.25
"415","2008-08-25",64.360001
"416","2008-08-26",63.549999
"417","2008-08-27",64.230003
"418","2008-08-28",65.540001
"419","2008-08-29",64.57
"420","2008-09-02",64.330002
"421","2008-09-03",64.349998
"422","2008-09-04",64.919998
"423","2008-09-05",64.330002
"424","2008-09-08",65.830002
"425","2008-09-09",64.919998
"426","2008-09-10",66.57
"427","2008-09-11",67.129997
"428","2008-09-12",67.860001
"429","2008-09-15",65.489998
"430","2008-09-16",64.169998
"431","2008-09-17",63.5
"432","2008-09-18",63.880001
"433","2008-09-19",66.589996
"434","2008-09-22",66.110001
"435","2008-09-23",65.809998
"436","2008-09-24",65.220001
"437","2008-09-25",66.260002
"438","2008-09-26",66.809998
"439","2008-09-29",63.389999
"440","2008-09-30",63.490002
"441","2008-10-01",62.139999
"442","2008-10-02",59.34
"443","2008-10-03",59.279999
"444","2008-10-06",54.650002
"445","2008-10-07",53.369999
"446","2008-10-08",52.130001
"447","2008-10-09",48.990002
"448","2008-10-10",47.34
"449","2008-10-13",52.77
"450","2008-10-14",53.77
"451","2008-10-15",49.57
"452","2008-10-16",50.02
"453","2008-10-17",50.220001
"454","2008-10-20",52.610001
"455","2008-10-21",50.709999
"456","2008-10-22",46.860001
"457","2008-10-23",46.119999
"458","2008-10-24",44.360001
"459","2008-10-27",43.470001
"460","2008-10-28",48.810001
"461","2008-10-29",49.619999
"462","2008-10-30",52.110001
"463","2008-10-31",52.990002
"464","2008-11-03",52.919998
"465","2008-11-04",54.049999
"466","2008-11-05",53.02
"467","2008-11-06",49.5
"468","2008-11-07",50.150002
"469","2008-11-10",50.650002
"470","2008-11-11",49.970001
"471","2008-11-12",47.610001
"472","2008-11-13",51.75
"473","2008-11-14",48.330002
"474","2008-11-17",47.759998
"475","2008-11-18",47.869999
"476","2008-11-19",44.48
"477","2008-11-20",41.990002
"478","2008-11-21",42.07
"479","2008-11-24",42.599998
"480","2008-11-25",44.610001
"481","2008-11-26",46.759998
"482","2008-11-28",47.380001
"483","2008-12-01",43.41
"484","2008-12-02",45.84
"485","2008-12-03",47.369999
"486","2008-12-04",45.970001
"487","2008-12-05",46.110001
"488","2008-12-08",46.959999
"489","2008-12-09",46.310001
"490","2008-12-10",46.41
"491","2008-12-11",45.18
"492","2008-12-12",46.27
"493","2008-12-15",45.540001
"494","2008-12-16",46.959999
"495","2008-12-17",47.299999
"496","2008-12-18",48.599998
"497","2008-12-19",48.560001
"498","2008-12-22",48.060001
"499","2008-12-23",46.75
"500","2008-12-24",47.130001
"501","2008-12-26",47.66
"502","2008-12-29",47.540001
"503","2008-12-30",48.299999
"504","2008-12-31",50.099998
"505","2009-01-02",50.48
"506","2009-01-05",50.029999
"507","2009-01-06",48.639999
"508","2009-01-07",48.240002
"509","2009-01-08",50.419998
"510","2009-01-09",50.02
"511","2009-01-12",50
"512","2009-01-13",50.619999
"513","2009-01-14",49.970001
"514","2009-01-15",51.540001
"515","2009-01-16",51.25
"516","2009-01-20",50.349998
"517","2009-01-21",51.639999
"518","2009-01-22",51.16
"519","2009-01-23",50.959999
"520","2009-01-26",50.419998
"521","2009-01-27",51.810001
"522","2009-01-28",53.360001
"523","2009-01-29",52.360001
"524","2009-01-30",53.18
"525","2009-02-02",52.869999
"526","2009-02-03",53.080002
"527","2009-02-04",53.279999
"528","2009-02-05",53.16
"529","2009-02-06",54
"530","2009-02-09",53.75
"531","2009-02-10",52.779999
"532","2009-02-11",52.849998
"533","2009-02-12",53.5
"534","2009-02-13",53.119999
"535","2009-02-17",51.939999
"536","2009-02-18",51.34
"537","2009-02-19",50.849998
"538","2009-02-20",49.610001
"539","2009-02-23",48.310001
"540","2009-02-24",49.07
"541","2009-02-25",51.580002
"542","2009-02-26",49.439999
"543","2009-02-27",47.5
"544","2009-03-02",46.119999
"545","2009-03-03",45.740002
"546","2009-03-04",46.049999
"547","2009-03-05",43.959999
"548","2009-03-06",43.849998
"549","2009-03-09",42.380001
"550","2009-03-10",43.68
"551","2009-03-11",43.279999
"552","2009-03-12",45.200001
"553","2009-03-13",46.349998
"554","2009-03-16",45.259998
"555","2009-03-17",43.75
"556","2009-03-18",43.5
"557","2009-03-19",42.470001
"558","2009-03-20",42.150002
"559","2009-03-23",38.599998
"560","2009-03-24",39.119999
"561","2009-03-25",39.580002
"562","2009-03-26",39.599998
"563","2009-03-27",39.34
"564","2009-03-30",38.779999
"565","2009-03-31",39.09
"566","2009-04-01",38.810001
"567","2009-04-02",39.18
"568","2009-04-03",39.080002
"569","2009-04-06",38.18
"570","2009-04-07",38.150002
"571","2009-04-08",38.23
"572","2009-04-09",39.360001
"573","2009-04-13",39.490002
"574","2009-04-14",39.110001
"575","2009-04-15",39.259998
"576","2009-04-16",39.700001
"577","2009-04-17",40.48
"578","2009-04-20",39.799999
"579","2009-04-21",39.66
"580","2009-04-22",40.27
"581","2009-04-23",39.439999
"582","2009-04-24",39.57
"583","2009-04-27",39.540001
"584","2009-04-28",42.150002
"585","2009-04-29",43.5
"586","2009-04-30",42.98
"587","2009-05-01",42.93
"588","2009-05-04",43.599998
"589","2009-05-05",44.139999
"590","2009-05-06",44.599998
"591","2009-05-07",44.720001
"592","2009-05-08",45.580002
"593","2009-05-11",45.650002
"594","2009-05-12",45.209999
"595","2009-05-13",43.939999
"596","2009-05-14",44.169998
"597","2009-05-15",43.669998
"598","2009-05-18",44.759998
"599","2009-05-19",44.299999
"600","2009-05-20",44.23
"601","2009-05-21",44.139999
"602","2009-05-22",43.830002
"603","2009-05-26",44.82
"604","2009-05-27",44.139999
"605","2009-05-28",44.490002
"606","2009-05-29",44.849998
"607","2009-06-01",45.5
"608","2009-06-02",45.970001
"609","2009-06-03",45.869999
"610","2009-06-04",45.560001
"611","2009-06-05",45.669998
"612","2009-06-08",45.349998
"613","2009-06-09",45.32
"614","2009-06-10",45.360001
"615","2009-06-11",46.27
"616","2009-06-12",46.139999
"617","2009-06-15",45.700001
"618","2009-06-16",44.700001
"619","2009-06-17",45.639999
"620","2009-06-18",45.41
"621","2009-06-19",45.490002
"622","2009-06-22",44.849998
"623","2009-06-23",44.209999
"624","2009-06-24",44.220001
"625","2009-06-25",44.939999
"626","2009-06-26",44.849998
"627","2009-06-29",45.16
"628","2009-06-30",44.830002
"629","2009-07-01",45.240002
"630","2009-07-02",44.41
"631","2009-07-06",43.389999
"632","2009-07-07",43.48
"633","2009-07-08",44.060001
"634","2009-07-09",43.52
"635","2009-07-10",43.610001
"636","2009-07-13",44.290001
"637","2009-07-14",44.43
"638","2009-07-15",45.18
"639","2009-07-16",46
"640","2009-07-17",45.639999
"641","2009-07-20",45.18
"642","2009-07-21",45.25
"643","2009-07-22",45.43
"644","2009-07-23",46.27
"645","2009-07-24",46.93
"646","2009-07-27",48.779999
"647","2009-07-28",48.939999
"648","2009-07-29",49.470001
"649","2009-07-30",49.080002
"650","2009-07-31",47.959999
"651","2009-08-03",47.5
"652","2009-08-04",47.68
"653","2009-08-05",47.169998
"654","2009-08-06",47.259998
"655","2009-08-07",47.950001
"656","2009-08-10",47.43
"657","2009-08-11",46.48
"658","2009-08-12",46.27
"659","2009-08-13",46.290001
"660","2009-08-14",45.73
"661","2009-08-17",44.91
"662","2009-08-18",44.529999
"663","2009-08-19",44.669998
"664","2009-08-20",44.799999
"665","2009-08-21",45.27
"666","2009-08-24",45.310001
"667","2009-08-25",45.279999
"668","2009-08-26",45.549999
"669","2009-08-27",46.169998
"670","2009-08-28",46.040001
"671","2009-08-31",45.299999
"672","2009-09-01",44.389999
"673","2009-09-02",43.98
"674","2009-09-03",44.150002
"675","2009-09-04",43.900002
"676","2009-09-08",45.049999
"677","2009-09-09",46.200001
"678","2009-09-10",46.439999
"679","2009-09-11",46.23
"680","2009-09-14",47.380001
"681","2009-09-15",47.68
"682","2009-09-16",48.5
"683","2009-09-17",48.759998
"684","2009-09-18",48.93
"685","2009-09-21",48.82
"686","2009-09-22",48.619999
"687","2009-09-23",48.110001
"688","2009-09-24",47.709999
"689","2009-09-25",47.34
"690","2009-09-28",48.200001
"691","2009-09-29",48.57
"692","2009-09-30",48.310001
"693","2009-10-01",47.209999
"694","2009-10-02",47.09
"695","2009-10-05",47.299999
"696","2009-10-06",47.470001
"697","2009-10-07",47.5
"698","2009-10-08",47.860001
"699","2009-10-09",47.950001
"700","2009-10-12",47.779999
"701","2009-10-13",47.259998
"702","2009-10-14",48.580002
"703","2009-10-15",49.049999
"704","2009-10-16",49.450001
"705","2009-10-19",50.259998
"706","2009-10-20",50.259998
"707","2009-10-21",50.32
"708","2009-10-22",50.959999
"709","2009-10-23",50.869999
"710","2009-10-26",50.860001
"711","2009-10-27",49.619999
"712","2009-10-28",50.169998
"713","2009-10-29",50.23
"714","2009-10-30",49.75
"715","2009-11-02",50.93
"716","2009-11-03",51.310001
"717","2009-11-04",50.16
"718","2009-11-05",51.349998
"719","2009-11-06",51.060001
"720","2009-11-09",52.18
"721","2009-11-10",52.5
"722","2009-11-11",52.470001
"723","2009-11-12",51.900002
"724","2009-11-13",52.48
"725","2009-11-16",52.860001
"726","2009-11-17",53.490002
"727","2009-11-18",52.73
"728","2009-11-19",51.560001
"729","2009-11-20",51.630001
"730","2009-11-23",51.830002
"731","2009-11-24",52.25
"732","2009-11-25",53.009998
"733","2009-11-27",52.380001
"734","2009-11-30",52.09
"735","2009-12-01",52.490002
"736","2009-12-02",52.93
"737","2009-12-03",52.169998
"738","2009-12-04",52.869999
"739","2009-12-07",53.130001
"740","2009-12-08",52.459999
"741","2009-12-09",52.529999
"742","2009-12-10",52.630001
"743","2009-12-11",52.98
"744","2009-12-14",53.599998
"745","2009-12-15",53.84
"746","2009-12-16",53.950001
"747","2009-12-17",53.279999
"748","2009-12-18",53.209999
"749","2009-12-21",54.259998
"750","2009-12-22",54.830002
"751","2009-12-23",54.799999
"752","2009-12-24",54.810001
"753","2009-12-28",54.880001
"754","2009-12-29",54.950001
"755","2009-12-30",54.720001
"756","2009-12-31",53.889999
"757","2010-01-04",55.490002
"758","2010-01-05",54.900002
"759","2010-01-06",55.450001
"760","2010-01-07",55.959999
"761","2010-01-08",56.290001
"762","2010-01-11",60.689999
"763","2010-01-12",60.18
"764","2010-01-13",60
"765","2010-01-14",59.810001
"766","2010-01-15",58.82
"767","2010-01-19",60.84
"768","2010-01-20",60.580002
"769","2010-01-21",60.110001
"770","2010-01-22",58.82
"771","2010-01-25",58.529999
"772","2010-01-26",58.549999
"773","2010-01-27",58.43
"774","2010-01-28",58.310001
"775","2010-01-29",57.16
"776","2010-02-01",57.720001
"777","2010-02-02",58.540001
"778","2010-02-03",58.299999
"779","2010-02-04",56.939999
"780","2010-02-05",56.77
"781","2010-02-08",57.220001
"782","2010-02-09",57.849998
"783","2010-02-10",57.369999
"784","2010-02-11",57.75
"785","2010-02-12",57.849998
"786","2010-02-16",59.099998
"787","2010-02-17",59.09
"788","2010-02-18",59.02
"789","2010-02-19",59.75
"790","2010-02-22",59.639999
"791","2010-02-23",59.799999
"792","2010-02-24",59.740002
"793","2010-02-25",59.689999
"794","2010-02-26",60.939999
"795","2010-03-01",61.34
"796","2010-03-02",63.23
"797","2010-03-03",63.209999
"798","2010-03-04",62.709999
"799","2010-03-05",63.610001
"800","2010-03-08",63.25
"801","2010-03-09",63.110001
"802","2010-03-10",62.900002
"803","2010-03-11",62.060001
"804","2010-03-12",62.240002
"805","2010-03-15",61.93
"806","2010-03-16",62.110001
"807","2010-03-17",62.66
"808","2010-03-18",63.599998
"809","2010-03-19",62.740002
"810","2010-03-22",63.73
"811","2010-03-23",64.029999
"812","2010-03-24",62.77
"813","2010-03-25",63.279999
"814","2010-03-26",62.98
"815","2010-03-29",64.519997
"816","2010-03-30",64.459999
"817","2010-03-31",64.07
"818","2010-04-01",64.300003
"819","2010-04-05",64.720001
"820","2010-04-06",64.489998
"821","2010-04-07",64.389999
"822","2010-04-08",63.66
"823","2010-04-09",63.970001
"824","2010-04-12",63.509998
"825","2010-04-13",63.689999
"826","2010-04-14",65.720001
"827","2010-04-15",65.389999
"828","2010-04-16",64.410004
"829","2010-04-19",64.699997
"830","2010-04-20",66.019997
"831","2010-04-21",65.57
"832","2010-04-22",64.459999
"833","2010-04-23",65.300003
"834","2010-04-26",64.849998
"835","2010-04-27",61.549999
"836","2010-04-28",62.110001
"837","2010-04-29",63.34
"838","2010-04-30",61.32
"839","2010-05-03",61.990002
"840","2010-05-04",60.529999
"841","2010-05-05",59.889999
"842","2010-05-06",58.43
"843","2010-05-07",58.119999
"844","2010-05-10",59.75
"845","2010-05-11",59.860001
"846","2010-05-12",60.52
"847","2010-05-13",59.540001
"848","2010-05-14",57.830002
"849","2010-05-17",58.380001
"850","2010-05-18",58.189999
"851","2010-05-19",57.669998
"852","2010-05-20",55.759998
"853","2010-05-21",55.779999
"854","2010-05-24",55.91
"855","2010-05-25",55.41
"856","2010-05-26",55.119999
"857","2010-05-27",56.91
"858","2010-05-28",56.080002
"859","2010-06-01",55.02
"860","2010-06-02",56.82
"861","2010-06-03",56.880001
"862","2010-06-04",54.860001
"863","2010-06-07",54.66
"864","2010-06-08",53.889999
"865","2010-06-09",53.700001
"866","2010-06-10",55.869999
"867","2010-06-11",56.349998
"868","2010-06-14",56.880001
"869","2010-06-15",57.869999
"870","2010-06-16",58.240002
"871","2010-06-17",58.650002
"872","2010-06-18",58.400002
"873","2010-06-21",58.43
"874","2010-06-22",57.73
"875","2010-06-23",57.509998
"876","2010-06-24",56.060001
"877","2010-06-25",55.939999
"878","2010-06-28",56.470001
"879","2010-06-29",55.259998
"880","2010-06-30",54.279999
"881","2010-07-01",53.139999
"882","2010-07-02",53.389999
"883","2010-07-06",53.779999
"884","2010-07-07",55.139999
"885","2010-07-08",55.259998
"886","2010-07-09",55.02
"887","2010-07-12",54.43
"888","2010-07-13",55.049999
"889","2010-07-14",54.799999
"890","2010-07-15",54.790001
"891","2010-07-16",52.450001
"892","2010-07-19",52.630001
"893","2010-07-20",53.23
"894","2010-07-21",52.279999
"895","2010-07-22",54.799999
"896","2010-07-23",58.439999
"897","2010-07-26",58.82
"898","2010-07-27",58.310001
"899","2010-07-28",57.299999
"900","2010-07-29",57.34
"901","2010-07-30",56.669998
"902","2010-08-02",56.799999
"903","2010-08-03",53.32
"904","2010-08-04",53.990002
"905","2010-08-05",54.200001
"906","2010-08-06",53.459999
"907","2010-08-09",53.59
"908","2010-08-10",53.200001
"909","2010-08-11",51.740002
"910","2010-08-12",51.43
"911","2010-08-13",51.52
"912","2010-08-16",51.310001
"913","2010-08-17",52.509998
"914","2010-08-18",52.669998
"915","2010-08-19",51.41
"916","2010-08-20",51.439999
"917","2010-08-23",51.049999
"918","2010-08-24",49.509998
"919","2010-08-25",49.509998
"920","2010-08-26",49.349998
"921","2010-08-27",50.029999
"922","2010-08-30",49.07
"923","2010-08-31",48.060001
"924","2010-09-01",49.790001
"925","2010-09-02",50.720001
"926","2010-09-03",51.200001
"927","2010-09-07",51.68
"928","2010-09-08",51.529999
"929","2010-09-09",52.279999
"930","2010-09-10",52.509998
"931","2010-09-13",53.060001
"932","2010-09-14",53.560001
"933","2010-09-15",54.25
"934","2010-09-16",54.060001
"935","2010-09-17",54.540001
"936","2010-09-20",55.459999
"937","2010-09-21",55.759998
"938","2010-09-22",55.950001
"939","2010-09-23",55.349998
"940","2010-09-24",56.599998
"941","2010-09-27",56.330002
"942","2010-09-28",56.830002
"943","2010-09-29",57.09
"944","2010-09-30",56.779999
"945","2010-10-01",57.169998
"946","2010-10-04",56.48
"947","2010-10-05",58
"948","2010-10-06",57.919998
"949","2010-10-07",57.82
"950","2010-10-08",58.139999
