"","date","GLP"
"72","2007-04-17",34.549999
"73","2007-04-18",34.75
"74","2007-04-19",34.549999
"75","2007-04-20",35.459999
"76","2007-04-23",35.619999
"77","2007-04-24",36.450001
"78","2007-04-25",36.91
"79","2007-04-26",37.150002
"80","2007-04-27",36.48
"81","2007-04-30",37.439999
"82","2007-05-01",37.549999
"83","2007-05-02",36.830002
"84","2007-05-03",37.349998
"85","2007-05-04",37.560001
"86","2007-05-07",36.889999
"87","2007-05-08",36.700001
"88","2007-05-09",36.709999
"89","2007-05-10",37.599998
"90","2007-05-11",37.34
"91","2007-05-14",37.93
"92","2007-05-15",37.360001
"93","2007-05-16",37.099998
"94","2007-05-17",37.049999
"95","2007-05-18",37.200001
"96","2007-05-21",37
"97","2007-05-22",37.279999
"98","2007-05-23",37.400002
"99","2007-05-24",36.779999
"100","2007-05-25",36.619999
"101","2007-05-29",37.700001
"102","2007-05-30",37.369999
"103","2007-05-31",37.459999
"104","2007-06-01",37.389999
"105","2007-06-04",37.400002
"106","2007-06-05",37.349998
"107","2007-06-06",37.400002
"108","2007-06-07",36.619999
"109","2007-06-08",35.560001
"110","2007-06-11",35.169998
"111","2007-06-12",34.099998
"112","2007-06-13",34.32
"113","2007-06-14",36.240002
"114","2007-06-15",36.610001
"115","2007-06-18",36.700001
"116","2007-06-19",35.869999
"117","2007-06-20",36.290001
"118","2007-06-21",37.130001
"119","2007-06-22",36.919998
"120","2007-06-25",35.810001
"121","2007-06-26",35.400002
"122","2007-06-27",35.150002
"123","2007-06-28",34.700001
"124","2007-06-29",35.939999
"125","2007-07-02",37.130001
"126","2007-07-03",37.5
"127","2007-07-05",37.5
"128","2007-07-06",37.549999
"129","2007-07-09",37.459999
"130","2007-07-10",37.5
"131","2007-07-11",38.279999
"132","2007-07-12",37.290001
"133","2007-07-13",37.490002
"134","2007-07-16",38.299999
"135","2007-07-17",38
"136","2007-07-18",39.07
"137","2007-07-19",39.349998
"138","2007-07-20",39.509998
"139","2007-07-23",39.349998
"140","2007-07-24",39.450001
"141","2007-07-25",39.529999
"142","2007-07-26",39.279999
"143","2007-07-27",39.279999
"144","2007-07-30",38.93
"145","2007-07-31",39.799999
"146","2007-08-01",39.360001
"147","2007-08-02",37
"148","2007-08-03",33.779999
"149","2007-08-06",30.639999
"150","2007-08-07",32.27
"151","2007-08-08",30.84
"152","2007-08-09",30.469999
"153","2007-08-10",29.48
"154","2007-08-13",30.51
"155","2007-08-14",29
"156","2007-08-15",28.700001
"157","2007-08-16",27.139999
"158","2007-08-17",29.129999
"159","2007-08-20",28.860001
"160","2007-08-21",28.450001
"161","2007-08-22",29.85
"162","2007-08-23",31.18
"163","2007-08-24",31.709999
"164","2007-08-27",31.629999
"165","2007-08-28",30.809999
"166","2007-08-29",30.440001
"167","2007-08-30",30.530001
"168","2007-08-31",31.940001
"169","2007-09-04",31.93
"170","2007-09-05",32.919998
"171","2007-09-06",31.879999
"172","2007-09-07",31.209999
"173","2007-09-10",30.93
"174","2007-09-11",30.879999
"175","2007-09-12",30.620001
"176","2007-09-13",30.459999
"177","2007-09-14",30.23
"178","2007-09-17",29.83
"179","2007-09-18",30.25
"180","2007-09-19",29.85
"181","2007-09-20",29.299999
"182","2007-09-21",28.700001
"183","2007-09-24",28.950001
"184","2007-09-25",28.76
"185","2007-09-26",28.790001
"186","2007-09-27",29.030001
"187","2007-09-28",29.15
"188","2007-10-01",28.700001
"189","2007-10-02",28.860001
"190","2007-10-03",28.370001
"191","2007-10-04",28.799999
"192","2007-10-05",29.040001
"193","2007-10-08",29.110001
"194","2007-10-09",29.17
"195","2007-10-10",30.200001
"196","2007-10-11",30.02
"197","2007-10-12",30.110001
"198","2007-10-15",30.459999
"199","2007-10-16",30.1
"200","2007-10-17",30.370001
"201","2007-10-18",30
"202","2007-10-19",29.700001
"203","2007-10-22",29.35
"204","2007-10-23",30.07
"205","2007-10-24",30.370001
"206","2007-10-25",30.870001
"207","2007-10-26",30.620001
"208","2007-10-29",30.5
"209","2007-10-30",30.059999
"210","2007-10-31",31.110001
"211","2007-11-01",29.459999
"212","2007-11-02",29.26
"213","2007-11-05",29.709999
"214","2007-11-06",29.51
"215","2007-11-07",29.610001
"216","2007-11-08",29.09
"217","2007-11-09",29.110001
"218","2007-11-12",28.9
"219","2007-11-13",28.85
"220","2007-11-14",28.74
"221","2007-11-15",29.18
"222","2007-11-16",28.51
"223","2007-11-19",27.870001
"224","2007-11-20",27.75
"225","2007-11-21",27.610001
"226","2007-11-23",27.780001
"227","2007-11-26",27.26
"228","2007-11-27",27.200001
"229","2007-11-28",27.299999
"230","2007-11-29",27.41
"231","2007-11-30",27.469999
"232","2007-12-03",26.6
"233","2007-12-04",26.6
"234","2007-12-05",26.440001
"235","2007-12-06",25.82
"236","2007-12-07",25.059999
"237","2007-12-10",25.200001
"238","2007-12-11",26.42
"239","2007-12-12",26.299999
"240","2007-12-13",25.76
"241","2007-12-14",25.66
"242","2007-12-17",25.17
"243","2007-12-18",24.879999
"244","2007-12-19",24.91
"245","2007-12-20",25.09
"246","2007-12-21",25.200001
"247","2007-12-24",25.950001
"248","2007-12-26",26.620001
"249","2007-12-27",26.6
"250","2007-12-28",26.209999
"251","2007-12-31",26.049999
"252","2008-01-02",26.26
"253","2008-01-03",26.540001
"254","2008-01-04",25.879999
"255","2008-01-07",26.1
"256","2008-01-08",25.98
"257","2008-01-09",26
"258","2008-01-10",25.879999
"259","2008-01-11",26.08
"260","2008-01-14",26.129999
"261","2008-01-15",26.15
"262","2008-01-16",26.18
"263","2008-01-17",26.1
"264","2008-01-18",26
"265","2008-01-22",25.370001
"266","2008-01-23",25.719999
"267","2008-01-24",25.690001
"268","2008-01-25",25.91
"269","2008-01-28",26.389999
"270","2008-01-29",26.67
"271","2008-01-30",27
"272","2008-01-31",27.43
"273","2008-02-01",27.4
"274","2008-02-04",27.620001
"275","2008-02-05",27.34
"276","2008-02-06",27.200001
"277","2008-02-07",27.66
"278","2008-02-08",27.9
"279","2008-02-11",27.700001
"280","2008-02-12",27.5
"281","2008-02-13",27.690001
"282","2008-02-14",27.5
"283","2008-02-15",27.5
"284","2008-02-19",26.799999
"285","2008-02-20",27.969999
"286","2008-02-21",27.48
"287","2008-02-22",28.190001
"288","2008-02-25",28.030001
"289","2008-02-26",28.040001
"290","2008-02-27",27.879999
"291","2008-02-28",27.84
"292","2008-02-29",27.32
"293","2008-03-03",26.9
"294","2008-03-04",26.93
"295","2008-03-05",27.139999
"296","2008-03-06",26.299999
"297","2008-03-07",26.200001
"298","2008-03-10",25.530001
"299","2008-03-11",26.5
"300","2008-03-12",26.299999
"301","2008-03-13",22.5
"302","2008-03-14",22
"303","2008-03-17",20.719999
"304","2008-03-18",21.1
"305","2008-03-19",19.91
"306","2008-03-20",19.620001
"307","2008-03-24",19.27
"308","2008-03-25",18.709999
"309","2008-03-26",18.15
"310","2008-03-27",18.1
"311","2008-03-28",18
"312","2008-03-31",18
"313","2008-04-01",18.190001
"314","2008-04-02",19
"315","2008-04-03",19.82
"316","2008-04-04",20.860001
"317","2008-04-07",21.09
"318","2008-04-08",21.139999
"319","2008-04-09",21.15
"320","2008-04-10",21.040001
"321","2008-04-11",20.959999
"322","2008-04-14",20.93
"323","2008-04-15",20.799999
"324","2008-04-16",21.290001
"325","2008-04-17",21.25
"326","2008-04-18",21.6
"327","2008-04-21",21.65
"328","2008-04-22",21.6
"329","2008-04-23",21.450001
"330","2008-04-24",21.309999
"331","2008-04-25",21.190001
"332","2008-04-28",21.200001
"333","2008-04-29",20.42
"334","2008-04-30",20.26
"335","2008-05-01",20.48
"336","2008-05-02",19.77
"337","2008-05-05",19.41
"338","2008-05-06",19.469999
"339","2008-05-07",19.209999
"340","2008-05-08",20.129999
"341","2008-05-09",19.309999
"342","2008-05-12",19.01
"343","2008-05-13",19.040001
"344","2008-05-14",19
"345","2008-05-15",18.98
"346","2008-05-16",19
"347","2008-05-19",19.040001
"348","2008-05-20",18.99
"349","2008-05-21",19.049999
"350","2008-05-22",18.959999
"351","2008-05-23",18.719999
"352","2008-05-27",18.49
"353","2008-05-28",18.65
"354","2008-05-29",18.91
"355","2008-05-30",18.82
"356","2008-06-02",18.6
"357","2008-06-03",18.52
"358","2008-06-04",18.34
"359","2008-06-05",18.360001
"360","2008-06-06",18.129999
"361","2008-06-09",17.99
"362","2008-06-10",17.9
"363","2008-06-11",17.4
"364","2008-06-12",17.200001
"365","2008-06-13",17.01
"366","2008-06-16",16.780001
"367","2008-06-17",16.75
"368","2008-06-18",16.450001
"369","2008-06-19",16.42
"370","2008-06-20",16.24
"371","2008-06-23",16.450001
"372","2008-06-24",16.25
"373","2008-06-25",16.139999
"374","2008-06-26",16.1
"375","2008-06-27",16
"376","2008-06-30",15.83
"377","2008-07-01",16.1
"378","2008-07-02",15.3
"379","2008-07-03",15.12
"380","2008-07-07",15.03
"381","2008-07-08",14.8
"382","2008-07-09",14.97
"383","2008-07-10",15.06
"384","2008-07-11",14.97
"385","2008-07-14",14.87
"386","2008-07-15",14.21
"387","2008-07-16",14.18
"388","2008-07-17",13.71
"389","2008-07-18",12.97
"390","2008-07-21",13.83
"391","2008-07-22",13.7
"392","2008-07-23",13.7
"393","2008-07-24",13.67
"394","2008-07-25",13.74
"395","2008-07-28",13.56
"396","2008-07-29",13.71
"397","2008-07-30",13.93
"398","2008-07-31",13.93
"399","2008-08-01",13.36
"400","2008-08-04",12.82
"401","2008-08-05",12.9
"402","2008-08-06",12.96
"403","2008-08-07",12.85
"404","2008-08-08",12.78
"405","2008-08-11",12.78
"406","2008-08-12",12.98
"407","2008-08-13",12.97
"408","2008-08-14",13.28
"409","2008-08-15",12.99
"410","2008-08-18",12.95
"411","2008-08-19",12.39
"412","2008-08-20",12.46
"413","2008-08-21",12.36
"414","2008-08-22",12.58
"415","2008-08-25",12.42
"416","2008-08-26",12.4
"417","2008-08-27",12.6
"418","2008-08-28",12.51
"419","2008-08-29",12.43
"420","2008-09-02",12.39
"421","2008-09-03",12.2
"422","2008-09-04",11.98
"423","2008-09-05",11.71
"424","2008-09-08",11.44
"425","2008-09-09",11.29
"426","2008-09-10",11.59
"427","2008-09-11",11.5
"428","2008-09-12",11.79
"429","2008-09-15",11.35
"430","2008-09-16",11.1
"431","2008-09-17",10.5
"432","2008-09-18",10.45
"433","2008-09-19",12.85
"434","2008-09-22",12.19
"435","2008-09-23",11.35
"436","2008-09-24",11.04
"437","2008-09-25",10.04
"438","2008-09-26",10.05
"439","2008-09-29",9.25
"440","2008-09-30",9.48
"441","2008-10-01",9.55
"442","2008-10-02",9.3
"443","2008-10-03",9.1
"444","2008-10-06",8.61
"445","2008-10-07",7.75
"446","2008-10-08",7.89
"447","2008-10-09",7.12
"448","2008-10-10",6.75
"449","2008-10-13",8.06
"450","2008-10-14",9.44
"451","2008-10-15",9.22
"452","2008-10-16",8.9
"453","2008-10-17",8.62
"454","2008-10-20",10.18
"455","2008-10-21",10.66
"456","2008-10-22",10.5
"457","2008-10-23",10.85
"458","2008-10-24",10.15
"459","2008-10-27",10.29
"460","2008-10-28",10.21
"461","2008-10-29",10.5
"462","2008-10-30",10.9
"463","2008-10-31",12
"464","2008-11-03",12.86
"465","2008-11-04",13.3
"466","2008-11-05",13.6
"467","2008-11-06",10.3
"468","2008-11-07",11
"469","2008-11-10",10.66
"470","2008-11-11",10.65
"471","2008-11-12",10.65
"472","2008-11-13",10.44
"473","2008-11-14",10
"474","2008-11-17",9.5
"475","2008-11-18",9.26
"476","2008-11-19",8.6
"477","2008-11-20",7.66
"478","2008-11-21",8
"479","2008-11-24",8.84
"480","2008-11-25",8.32
"481","2008-11-26",8.84
"482","2008-11-28",11.4
"483","2008-12-01",10.14
"484","2008-12-02",9.65
"485","2008-12-03",9.71
"486","2008-12-04",9.52
"487","2008-12-05",10
"488","2008-12-08",10.6
"489","2008-12-09",11.37
"490","2008-12-10",12.44
"491","2008-12-11",12.44
"492","2008-12-12",12.7
"493","2008-12-15",11.5
"494","2008-12-16",11.6
"495","2008-12-17",10.91
"496","2008-12-18",10.29
"497","2008-12-19",10.5
"498","2008-12-22",10.44
"499","2008-12-23",10.26
"500","2008-12-24",10.31
"501","2008-12-26",10.17
"502","2008-12-29",9.5
"503","2008-12-30",10.03
"504","2008-12-31",11.3
"505","2009-01-02",11.16
"506","2009-01-05",11.6
"507","2009-01-06",11.75
"508","2009-01-07",11.74
"509","2009-01-08",11.67
"510","2009-01-09",11.59
"511","2009-01-12",11.45
"512","2009-01-13",11.3
"513","2009-01-14",11.5
"514","2009-01-15",11.09
"515","2009-01-16",11.51
"516","2009-01-20",11.34
"517","2009-01-21",12
"518","2009-01-22",12.37
"519","2009-01-23",12.7
"520","2009-01-26",13.69
"521","2009-01-27",13.65
"522","2009-01-28",13.5
"523","2009-01-29",13.52
"524","2009-01-30",13.77
"525","2009-02-02",13.6
"526","2009-02-03",13.25
"527","2009-02-04",13.52
"528","2009-02-05",13.01
"529","2009-02-06",13
"530","2009-02-09",13.06
"531","2009-02-10",13.08
"532","2009-02-11",12.87
"533","2009-02-12",13.13
"534","2009-02-13",13.02
"535","2009-02-17",12.6
"536","2009-02-18",12.56
"537","2009-02-19",12.64
"538","2009-02-20",11.86
"539","2009-02-23",10.51
"540","2009-02-24",10.28
"541","2009-02-25",10.55
"542","2009-02-26",11
"543","2009-02-27",10.7
"544","2009-03-02",10.27
"545","2009-03-03",9.85
"546","2009-03-04",9.92
"547","2009-03-05",9.78
"548","2009-03-06",9.86
"549","2009-03-09",9.21
"550","2009-03-10",10.49
"551","2009-03-11",10.56
"552","2009-03-12",11.94
"553","2009-03-13",11.84
"554","2009-03-16",11.85
"555","2009-03-17",11.57
"556","2009-03-18",11.28
"557","2009-03-19",11.33
"558","2009-03-20",11.14
"559","2009-03-23",11.45
"560","2009-03-24",11.43
"561","2009-03-25",11.9
"562","2009-03-26",12.56
"563","2009-03-27",12.27
"564","2009-03-30",11.8
"565","2009-03-31",12.3
"566","2009-04-01",12.33
"567","2009-04-02",12.27
"568","2009-04-03",12.46
"569","2009-04-06",12.42
"570","2009-04-07",12.07
"571","2009-04-08",12.15
"572","2009-04-09",12.35
"573","2009-04-13",12.83
"574","2009-04-14",12.64
"575","2009-04-15",12.32
"576","2009-04-16",12.37
"577","2009-04-17",12.67
"578","2009-04-20",12.25
"579","2009-04-21",12.6
"580","2009-04-22",14.35
"581","2009-04-23",14.5
"582","2009-04-24",14.48
"583","2009-04-27",14.5
"584","2009-04-28",14.5
"585","2009-04-29",14.7
"586","2009-04-30",14.57
"587","2009-05-01",14.51
"588","2009-05-04",14.51
"589","2009-05-05",13.87
"590","2009-05-06",13.8
"591","2009-05-07",15.12
"592","2009-05-08",15.04
"593","2009-05-11",14.9
"594","2009-05-12",14.9
"595","2009-05-13",14.74
"596","2009-05-14",14.73
"597","2009-05-15",14.51
"598","2009-05-18",15.2
"599","2009-05-19",15.92
"600","2009-05-20",15.75
"601","2009-05-21",15.21
"602","2009-05-22",16
"603","2009-05-26",16.17
"604","2009-05-27",16.25
"605","2009-05-28",16.15
"606","2009-05-29",16.5
"607","2009-06-01",17.49
"608","2009-06-02",17.6
"609","2009-06-03",17.75
"610","2009-06-04",19
"611","2009-06-05",19.440001
"612","2009-06-08",19.200001
"613","2009-06-09",19.24
"614","2009-06-10",17.99
"615","2009-06-11",18.26
"616","2009-06-12",19.23
"617","2009-06-15",19.24
"618","2009-06-16",18.74
"619","2009-06-17",17.34
"620","2009-06-18",18.040001
"621","2009-06-19",18.83
"622","2009-06-22",18.709999
"623","2009-06-23",18.530001
"624","2009-06-24",18.17
"625","2009-06-25",18.459999
"626","2009-06-26",18.530001
"627","2009-06-29",18.620001
"628","2009-06-30",18.549999
"629","2009-07-01",18.34
"630","2009-07-02",18.68
"631","2009-07-06",18.15
"632","2009-07-07",17.91
"633","2009-07-08",17.67
"634","2009-07-09",17.530001
"635","2009-07-10",17.5
"636","2009-07-13",17.299999
"637","2009-07-14",18.440001
"638","2009-07-15",18.469999
"639","2009-07-16",18.5
"640","2009-07-17",18.9
"641","2009-07-20",18.99
"642","2009-07-21",19
"643","2009-07-22",19.6
"644","2009-07-23",19.959999
"645","2009-07-24",20.91
"646","2009-07-27",21.57
"647","2009-07-28",21.799999
"648","2009-07-29",21.799999
"649","2009-07-30",21.719999
"650","2009-07-31",22
"651","2009-08-03",21.41
"652","2009-08-04",20.950001
"653","2009-08-05",21.5
"654","2009-08-06",20.66
"655","2009-08-07",20.790001
"656","2009-08-10",21.35
"657","2009-08-11",21.469999
"658","2009-08-12",21.700001
"659","2009-08-13",22
"660","2009-08-14",21.700001
"661","2009-08-17",21.1
"662","2009-08-18",21.59
"663","2009-08-19",21.6
"664","2009-08-20",22
"665","2009-08-21",22.5
"666","2009-08-24",23.09
"667","2009-08-25",23.280001
"668","2009-08-26",23.190001
"669","2009-08-27",21.85
"670","2009-08-28",21.84
"671","2009-08-31",22.059999
"672","2009-09-01",22.09
"673","2009-09-02",22.33
"674","2009-09-03",22.559999
"675","2009-09-04",22.85
"676","2009-09-08",23
"677","2009-09-09",23.32
"678","2009-09-10",24
"679","2009-09-11",24.09
"680","2009-09-14",24.309999
"681","2009-09-15",24.6
"682","2009-09-16",24.629999
"683","2009-09-17",24.65
"684","2009-09-18",25
"685","2009-09-21",24.6
"686","2009-09-22",24.6
"687","2009-09-23",24.99
"688","2009-09-24",24.379999
"689","2009-09-25",24.129999
"690","2009-09-28",24.120001
"691","2009-09-29",24.18
"692","2009-09-30",25
"693","2009-10-01",24.98
"694","2009-10-02",24.01
"695","2009-10-05",24.84
"696","2009-10-06",25.07
"697","2009-10-07",25.41
"698","2009-10-08",25.870001
"699","2009-10-09",25.889999
"700","2009-10-12",26.15
"701","2009-10-13",26.49
"702","2009-10-14",26.99
"703","2009-10-15",26.790001
"704","2009-10-16",26.469999
"705","2009-10-19",26.549999
"706","2009-10-20",26.549999
"707","2009-10-21",26.85
"708","2009-10-22",26.24
"709","2009-10-23",26.059999
"710","2009-10-26",24.5
"711","2009-10-27",22.91
"712","2009-10-28",23.389999
"713","2009-10-29",23.99
"714","2009-10-30",24.700001
"715","2009-11-02",22.200001
"716","2009-11-03",23.25
"717","2009-11-04",22.950001
"718","2009-11-05",22.639999
"719","2009-11-06",22.620001
"720","2009-11-09",23.129999
"721","2009-11-10",23.43
"722","2009-11-11",22.639999
"723","2009-11-12",22.690001
"724","2009-11-13",22.76
"725","2009-11-16",23.299999
"726","2009-11-17",23.58
"727","2009-11-18",23.5
"728","2009-11-19",23.34
"729","2009-11-20",23.450001
"730","2009-11-23",24
"731","2009-11-24",23.73
"732","2009-11-25",24
"733","2009-11-27",23.799999
"734","2009-11-30",23.49
"735","2009-12-01",24
"736","2009-12-02",23.75
"737","2009-12-03",23.67
"738","2009-12-04",23.700001
"739","2009-12-07",23.530001
"740","2009-12-08",23.57
"741","2009-12-09",23.309999
"742","2009-12-10",23.27
"743","2009-12-11",22.639999
"744","2009-12-14",22.15
"745","2009-12-15",22.639999
"746","2009-12-16",22.879999
"747","2009-12-17",23.16
"748","2009-12-18",21.65
"749","2009-12-21",22.76
"750","2009-12-22",22.85
"751","2009-12-23",22.82
"752","2009-12-24",22.85
"753","2009-12-28",22.629999
"754","2009-12-29",22.790001
"755","2009-12-30",22.84
"756","2009-12-31",22.959999
"757","2010-01-04",23.549999
"758","2010-01-05",23.9
"759","2010-01-06",23.959999
"760","2010-01-07",24.440001
"761","2010-01-08",24.85
"762","2010-01-11",25.42
"763","2010-01-12",25.309999
"764","2010-01-13",25.610001
"765","2010-01-14",25.799999
"766","2010-01-15",25.559999
"767","2010-01-19",25.639999
"768","2010-01-20",25.92
"769","2010-01-21",25.870001
"770","2010-01-22",26.16
"771","2010-01-25",26
"772","2010-01-26",26.530001
"773","2010-01-27",25.52
"774","2010-01-28",25.02
"775","2010-01-29",25.68
"776","2010-02-01",25.549999
"777","2010-02-02",25.280001
"778","2010-02-03",24.75
"779","2010-02-04",24.15
"780","2010-02-05",23.370001
"781","2010-02-08",23.77
"782","2010-02-09",23.450001
"783","2010-02-10",22.91
"784","2010-02-11",23.309999
"785","2010-02-12",24.33
"786","2010-02-16",25.049999
"787","2010-02-17",24.700001
"788","2010-02-18",24.58
"789","2010-02-19",24.889999
"790","2010-02-22",24.209999
"791","2010-02-23",25.129999
"792","2010-02-24",25
"793","2010-02-25",25
"794","2010-02-26",24.66
"795","2010-03-01",24.040001
"796","2010-03-02",23.82
"797","2010-03-03",24.25
"798","2010-03-04",24.26
"799","2010-03-05",24.02
"800","2010-03-08",24.190001
"801","2010-03-09",24
"802","2010-03-10",24.059999
"803","2010-03-11",24.9
"804","2010-03-12",24.799999
"805","2010-03-15",24
"806","2010-03-16",22.68
"807","2010-03-17",22.75
"808","2010-03-18",22.67
"809","2010-03-19",22.52
"810","2010-03-22",22.34
"811","2010-03-23",22.129999
"812","2010-03-24",22.17
"813","2010-03-25",21.549999
"814","2010-03-26",21.33
"815","2010-03-29",22.43
"816","2010-03-30",22.25
"817","2010-03-31",22.360001
"818","2010-04-01",22.690001
"819","2010-04-05",22.75
"820","2010-04-06",22.5
"821","2010-04-07",22.370001
"822","2010-04-08",22.709999
"823","2010-04-09",22.549999
"824","2010-04-12",22.719999
"825","2010-04-13",22.540001
"826","2010-04-14",22.549999
"827","2010-04-15",22.549999
"828","2010-04-16",22.43
"829","2010-04-19",22.290001
"830","2010-04-20",22.799999
"831","2010-04-21",22.719999
"832","2010-04-22",22.85
"833","2010-04-23",22.889999
"834","2010-04-26",22.969999
"835","2010-04-27",22.790001
"836","2010-04-28",22.940001
"837","2010-04-29",22.92
"838","2010-04-30",22.940001
"839","2010-05-03",22.77
"840","2010-05-04",22.43
"841","2010-05-05",21.780001
"842","2010-05-06",19.58
"843","2010-05-07",19.799999
"844","2010-05-10",22.200001
"845","2010-05-11",21.17
"846","2010-05-12",21.799999
"847","2010-05-13",21.83
"848","2010-05-14",21.629999
"849","2010-05-17",21.23
"850","2010-05-18",20.629999
"851","2010-05-19",20.17
"852","2010-05-20",20.110001
"853","2010-05-21",20.5
"854","2010-05-24",20.219999
"855","2010-05-25",19.9
"856","2010-05-26",20.68
"857","2010-05-27",21.290001
"858","2010-05-28",21.299999
"859","2010-06-01",21.43
"860","2010-06-02",21.58
"861","2010-06-03",21.85
"862","2010-06-04",21.639999
"863","2010-06-07",21.370001
"864","2010-06-08",21.33
"865","2010-06-09",21.34
"866","2010-06-10",21.9
"867","2010-06-11",22
"868","2010-06-14",21.889999
"869","2010-06-15",22.540001
"870","2010-06-16",22.65
"871","2010-06-17",22.280001
"872","2010-06-18",22.57
"873","2010-06-21",22.67
"874","2010-06-22",22.780001
"875","2010-06-23",22.49
"876","2010-06-24",22.440001
"877","2010-06-25",22.74
"878","2010-06-28",22.540001
"879","2010-06-29",22.299999
"880","2010-06-30",22.49
"881","2010-07-01",21.809999
"882","2010-07-02",21.93
"883","2010-07-06",21.9
"884","2010-07-07",22.290001
"885","2010-07-08",22.809999
"886","2010-07-09",23
"887","2010-07-12",22.93
"888","2010-07-13",22.99
"889","2010-07-14",22.99
"890","2010-07-15",23
"891","2010-07-16",22.91
"892","2010-07-19",23.129999
"893","2010-07-20",23.33
"894","2010-07-21",24
"895","2010-07-22",24.48
"896","2010-07-23",24.48
"897","2010-07-26",25.15
"898","2010-07-27",25.209999
"899","2010-07-28",25.139999
"900","2010-07-29",25.190001
"901","2010-07-30",25.120001
"902","2010-08-02",24.5
"903","2010-08-03",24.639999
"904","2010-08-04",24.469999
"905","2010-08-05",23.73
"906","2010-08-06",23.98
"907","2010-08-09",24
"908","2010-08-10",23.15
"909","2010-08-11",22.6
"910","2010-08-12",22.860001
"911","2010-08-13",23.32
"912","2010-08-16",23.120001
"913","2010-08-17",23.299999
"914","2010-08-18",23.219999
"915","2010-08-19",23.049999
"916","2010-08-20",23.299999
"917","2010-08-23",23.92
"918","2010-08-24",24
"919","2010-08-25",24.15
"920","2010-08-26",24.4
"921","2010-08-27",24.75
"922","2010-08-30",24.940001
"923","2010-08-31",24.84
"924","2010-09-01",25
"925","2010-09-02",24.75
"926","2010-09-03",24.15
"927","2010-09-07",24.26
"928","2010-09-08",24.09
"929","2010-09-09",24.299999
"930","2010-09-10",24.84
"931","2010-09-13",24.969999
"932","2010-09-14",24.85
"933","2010-09-15",24.91
"934","2010-09-16",24.77
"935","2010-09-17",25.17
"936","2010-09-20",24.65
"937","2010-09-21",24.549999
"938","2010-09-22",24.780001
"939","2010-09-23",24.389999
"940","2010-09-24",24.4
"941","2010-09-27",24.799999
"942","2010-09-28",24.809999
"943","2010-09-29",24.940001
"944","2010-09-30",24.83
"945","2010-10-01",25
"946","2010-10-04",24.9
"947","2010-10-05",24.870001
"948","2010-10-06",25.030001
"949","2010-10-07",25.16
"950","2010-10-08",25.41
"951","2010-10-11",25.33
"952","2010-10-12",25.809999
"953","2010-10-13",25.74
"954","2010-10-14",25.639999
"955","2010-10-15",25.450001
"956","2010-10-18",25.5
"957","2010-10-19",25.370001
"958","2010-10-20",25.58
"959","2010-10-21",25.790001
"960","2010-10-22",25.969999
"961","2010-10-25",26.379999
"962","2010-10-26",26.77
"963","2010-10-27",27.6
"964","2010-10-28",27.299999
"965","2010-10-29",27.370001
"966","2010-11-01",26.459999
"967","2010-11-02",26.219999
"968","2010-11-03",25.940001
"969","2010-11-04",26.360001
"970","2010-11-05",26.5
"971","2010-11-08",26.549999
"972","2010-11-09",26.559999
"973","2010-11-10",26.51
"974","2010-11-11",25.57
"975","2010-11-12",25.66
"976","2010-11-15",25.860001
"977","2010-11-16",25.35
"978","2010-11-17",25.25
"979","2010-11-18",25.77
