"","date","VRME"
"103","2007-05-31",102
"104","2007-06-01",102
"105","2007-06-04",102
"106","2007-06-05",102
"107","2007-06-06",102
"108","2007-06-07",102
"109","2007-06-08",102
"110","2007-06-11",102
"111","2007-06-12",102
"112","2007-06-13",102
"113","2007-06-14",51
"114","2007-06-15",51
"115","2007-06-18",51
"116","2007-06-19",51
"117","2007-06-20",51
"118","2007-06-21",51
"119","2007-06-22",51
"120","2007-06-25",51
"121","2007-06-26",51
"122","2007-06-27",51
"123","2007-06-28",51
"124","2007-06-29",51
"125","2007-07-02",51
"126","2007-07-03",51
"127","2007-07-05",51
"128","2007-07-06",51
"129","2007-07-09",51
"130","2007-07-10",51
"131","2007-07-11",51
"132","2007-07-12",51
"133","2007-07-13",51
"134","2007-07-16",51
"135","2007-07-17",51
"136","2007-07-18",51
"137","2007-07-19",51
"138","2007-07-20",51
"139","2007-07-23",51
"140","2007-07-24",51
"141","2007-07-25",51
"142","2007-07-26",51
"143","2007-07-27",51
"144","2007-07-30",51
"145","2007-07-31",51
"146","2007-08-01",51
"147","2007-08-02",51
"148","2007-08-03",51
"149","2007-08-06",51
"150","2007-08-07",51
"151","2007-08-08",51
"152","2007-08-09",51
"153","2007-08-10",34.849998
"154","2007-08-13",34.849998
"155","2007-08-14",34.849998
"156","2007-08-15",34.849998
"157","2007-08-16",34.849998
"158","2007-08-17",34.849998
"159","2007-08-20",34.849998
"160","2007-08-21",34.849998
"161","2007-08-22",34
"162","2007-08-23",34
"163","2007-08-24",34
"164","2007-08-27",34
"165","2007-08-28",34
"166","2007-08-29",34
"167","2007-08-30",34
"168","2007-08-31",34
"169","2007-09-04",34
"170","2007-09-05",34
"171","2007-09-06",34
"172","2007-09-07",34
"173","2007-09-10",34
"174","2007-09-11",34
"175","2007-09-12",34
"176","2007-09-13",34
"177","2007-09-14",34
"178","2007-09-17",34
"179","2007-09-18",34
"180","2007-09-19",34
"181","2007-09-20",34
"182","2007-09-21",34
"183","2007-09-24",34
"184","2007-09-25",34
"185","2007-09-26",34
"186","2007-09-27",34
"187","2007-09-28",34
"188","2007-10-01",34
"189","2007-10-02",34
"190","2007-10-03",34
"191","2007-10-04",34
"192","2007-10-05",34
"193","2007-10-08",34
"194","2007-10-09",34
"195","2007-10-10",34
"196","2007-10-11",34
"197","2007-10-12",34
"198","2007-10-15",34
"199","2007-10-16",34
"200","2007-10-17",34
"201","2007-10-18",34
"202","2007-10-19",34
"203","2007-10-22",34
"204","2007-10-23",34
"205","2007-10-24",34
"206","2007-10-25",34
"207","2007-10-26",34
"208","2007-10-29",34
"209","2007-10-30",34
"210","2007-10-31",34
"211","2007-11-01",34
"212","2007-11-02",34
"213","2007-11-05",34
"214","2007-11-06",34
"215","2007-11-07",34
"216","2007-11-08",25.5
"217","2007-11-09",25.5
"218","2007-11-12",25.5
"219","2007-11-13",25.5
"220","2007-11-14",63.75
"221","2007-11-15",46.75
"222","2007-11-16",46.75
"223","2007-11-19",46.75
"224","2007-11-20",46.75
"225","2007-11-21",46.75
"226","2007-11-23",127.5
"227","2007-11-26",106.25
"228","2007-11-27",85
"229","2007-11-28",85
"230","2007-11-29",55.25
"231","2007-11-30",55.25
"232","2007-12-03",55.25
"233","2007-12-04",55.25
"234","2007-12-05",55.25
"235","2007-12-06",55.25
"236","2007-12-07",55.25
"237","2007-12-10",55.25
"238","2007-12-11",55.25
"239","2007-12-12",55.25
"240","2007-12-13",55.25
"241","2007-12-14",55.25
"242","2007-12-17",55.25
"243","2007-12-18",55.25
"244","2007-12-19",46.75
"245","2007-12-20",46.75
"246","2007-12-21",46.75
"247","2007-12-24",42.5
"248","2007-12-26",42.5
"249","2007-12-27",25.5
"250","2007-12-28",25.5
"251","2007-12-31",25.5
"252","2008-01-02",25.5
"253","2008-01-03",25.5
"254","2008-01-04",25.5
"255","2008-01-07",25.5
"256","2008-01-08",25.5
"257","2008-01-09",25.5
"258","2008-01-10",25.5
"259","2008-01-11",42.5
"260","2008-01-14",29.75
"261","2008-01-15",29.75
"262","2008-01-16",29.75
"263","2008-01-17",29.75
"264","2008-01-18",29.75
"265","2008-01-22",29.75
"266","2008-01-23",29.75
"267","2008-01-24",29.75
"268","2008-01-25",29.75
"269","2008-01-28",29.75
"270","2008-01-29",29.75
"271","2008-01-30",29.75
"272","2008-01-31",29.75
"273","2008-02-01",29.75
"274","2008-02-04",29.75
"275","2008-02-05",29.75
"276","2008-02-06",29.75
"277","2008-02-07",29.75
"278","2008-02-08",29.75
"279","2008-02-11",29.75
"280","2008-02-12",29.75
"281","2008-02-13",29.75
"282","2008-02-14",29.75
"283","2008-02-15",29.75
"284","2008-02-19",63.75
"285","2008-02-20",63.75
"286","2008-02-21",63.75
"287","2008-02-22",63.75
"288","2008-02-25",63.75
"289","2008-02-26",63.75
"290","2008-02-27",63.75
"291","2008-02-28",63.75
"292","2008-02-29",63.75
"293","2008-03-03",63.75
"294","2008-03-04",63.75
"295","2008-03-05",38.25
"296","2008-03-06",38.25
"297","2008-03-07",38.25
"298","2008-03-10",38.25
"299","2008-03-11",38.25
"300","2008-03-12",38.25
"301","2008-03-13",38.25
"302","2008-03-14",38.25
"303","2008-03-17",38.25
"304","2008-03-18",38.25
"305","2008-03-19",42.5
"306","2008-03-20",42.5
"307","2008-03-24",42.5
"308","2008-03-25",42.5
"309","2008-03-26",42.5
"310","2008-03-27",42.5
"311","2008-03-28",42.5
"312","2008-03-31",42.5
"313","2008-04-01",42.5
"314","2008-04-02",42.5
"315","2008-04-03",34
"316","2008-04-04",34
"317","2008-04-07",34
"318","2008-04-08",34
"319","2008-04-09",34
"320","2008-04-10",34
"321","2008-04-11",34
"322","2008-04-14",34
"323","2008-04-15",34
"324","2008-04-16",34
"325","2008-04-17",34
"326","2008-04-18",34
"327","2008-04-21",34
"328","2008-04-22",34
"329","2008-04-23",34
"330","2008-04-24",34
"331","2008-04-25",34
"332","2008-04-28",34
"333","2008-04-29",34
"334","2008-04-30",34
"335","2008-05-01",34
"336","2008-05-02",34
"337","2008-05-05",34
"338","2008-05-06",34
"339","2008-05-07",34
"340","2008-05-08",34
"341","2008-05-09",29.75
"342","2008-05-12",29.75
"343","2008-05-13",29.75
"344","2008-05-14",29.75
"345","2008-05-15",29.75
"346","2008-05-16",29.75
"347","2008-05-19",29.75
"348","2008-05-20",29.75
"349","2008-05-21",29.75
"350","2008-05-22",29.75
"351","2008-05-23",55.25
"352","2008-05-27",63.75
"353","2008-05-28",42.5
"354","2008-05-29",42.5
"355","2008-05-30",29.75
"356","2008-06-02",29.75
"357","2008-06-03",29.75
"358","2008-06-04",29.75
"359","2008-06-05",29.75
"360","2008-06-06",29.75
"361","2008-06-09",29.75
"362","2008-06-10",29.75
"363","2008-06-11",29.75
"364","2008-06-12",29.75
"365","2008-06-13",29.75
"366","2008-06-16",29.75
"367","2008-06-17",29.75
"368","2008-06-18",29.75
"369","2008-06-19",29.75
"370","2008-06-20",29.75
"371","2008-06-23",29.75
"372","2008-06-24",29.75
"373","2008-06-25",31.875
"374","2008-06-26",31.875
"375","2008-06-27",31.875
"376","2008-06-30",63.75
"377","2008-07-01",63.75
"378","2008-07-02",63.75
"379","2008-07-03",63.75
"380","2008-07-07",63.75
"381","2008-07-08",63.75
"382","2008-07-09",63.75
"383","2008-07-10",63.75
"384","2008-07-11",63.75
"385","2008-07-14",63.75
"386","2008-07-15",63.75
"387","2008-07-16",63.75
"388","2008-07-17",63.75
"389","2008-07-18",63.75
"390","2008-07-21",63.75
"391","2008-07-22",63.75
"392","2008-07-23",63.75
"393","2008-07-24",63.75
"394","2008-07-25",63.75
"395","2008-07-28",63.75
"396","2008-07-29",63.75
"397","2008-07-30",63.75
"398","2008-07-31",63.75
"399","2008-08-01",63.75
"400","2008-08-04",63.75
"401","2008-08-05",63.75
"402","2008-08-06",63.75
"403","2008-08-07",63.75
"404","2008-08-08",63.75
"405","2008-08-11",63.75
"406","2008-08-12",63.75
"407","2008-08-13",63.75
"408","2008-08-14",63.75
"409","2008-08-15",63.75
"410","2008-08-18",63.75
"411","2008-08-19",63.75
"412","2008-08-20",63.75
"413","2008-08-21",63.75
"414","2008-08-22",63.75
"415","2008-08-25",63.75
"416","2008-08-26",63.75
"417","2008-08-27",63.75
"418","2008-08-28",63.75
"419","2008-08-29",63.75
"420","2008-09-02",63.75
"421","2008-09-03",63.75
"422","2008-09-04",63.75
"423","2008-09-05",63.75
"424","2008-09-08",63.75
"425","2008-09-09",63.75
"426","2008-09-10",63.75
"427","2008-09-11",63.75
"428","2008-09-12",63.75
"429","2008-09-15",63.75
"430","2008-09-16",63.75
"431","2008-09-17",34
"432","2008-09-18",34
"433","2008-09-19",34
"434","2008-09-22",34
"435","2008-09-23",34
"436","2008-09-24",34
"437","2008-09-25",34
"438","2008-09-26",42.5
"439","2008-09-29",42.5
"440","2008-09-30",42.5
"441","2008-10-01",42.5
"442","2008-10-02",42.5
"443","2008-10-03",42.5
"444","2008-10-06",42.5
"445","2008-10-07",42.5
"446","2008-10-08",42.5
"447","2008-10-09",34
"448","2008-10-10",34
"449","2008-10-13",34
"450","2008-10-14",34
"451","2008-10-15",34
"452","2008-10-16",34
"453","2008-10-17",34
"454","2008-10-20",34
"455","2008-10-21",34
"456","2008-10-22",34
"457","2008-10-23",34
"458","2008-10-24",34
"459","2008-10-27",34
"460","2008-10-28",34
"461","2008-10-29",34
"462","2008-10-30",34
"463","2008-10-31",34
"464","2008-11-03",34
"465","2008-11-04",34
"466","2008-11-05",42.5
"467","2008-11-06",42.5
"468","2008-11-07",42.5
"469","2008-11-10",42.5
"470","2008-11-11",42.5
"471","2008-11-12",42.5
"472","2008-11-13",42.5
"473","2008-11-14",21.25
"474","2008-11-17",21.25
"475","2008-11-18",31.875
"476","2008-11-19",31.875
"477","2008-11-20",31.875
"478","2008-11-21",31.875
"479","2008-11-24",31.875
"480","2008-11-25",31.875
"481","2008-11-26",21.25
"482","2008-11-28",21.25
"483","2008-12-01",21.25
"484","2008-12-02",21.25
"485","2008-12-03",21.25
"486","2008-12-04",21.25
"487","2008-12-05",21.25
"488","2008-12-08",21.25
"489","2008-12-09",21.25
"490","2008-12-10",17
"491","2008-12-11",12.75
"492","2008-12-12",12.75
"493","2008-12-15",12.75
"494","2008-12-16",12.75
"495","2008-12-17",8.5
"496","2008-12-18",6.375
"497","2008-12-19",6.375
"498","2008-12-22",6.375
"499","2008-12-23",6.375
"500","2008-12-24",6.375
"501","2008-12-26",8.5
"502","2008-12-29",2.975
"503","2008-12-30",2.975
"504","2008-12-31",2.975
"505","2009-01-02",2.975
"506","2009-01-05",2.975
"507","2009-01-06",2.975
"508","2009-01-07",2.975
"509","2009-01-08",2.975
"510","2009-01-09",2.975
"511","2009-01-12",2.975
"512","2009-01-13",2.975
"513","2009-01-14",2.975
"514","2009-01-15",2.975
"515","2009-01-16",2.975
"516","2009-01-20",2.975
"517","2009-01-21",2.975
"518","2009-01-22",2.975
"519","2009-01-23",2.975
"520","2009-01-26",2.975
"521","2009-01-27",2.975
"522","2009-01-28",2.975
"523","2009-01-29",2.975
"524","2009-01-30",10.625
"525","2009-02-02",42.5
"526","2009-02-03",42.5
"527","2009-02-04",42.5
"528","2009-02-05",42.5
"529","2009-02-06",42.5
"530","2009-02-09",42.5
"531","2009-02-10",42.5
"532","2009-02-11",42.5
"533","2009-02-12",42.5
"534","2009-02-13",42.5
"535","2009-02-17",42.5
"536","2009-02-18",42.5
"537","2009-02-19",42.5
"538","2009-02-20",25.5
"539","2009-02-23",4.25
"540","2009-02-24",4.25
"541","2009-02-25",4.25
"542","2009-02-26",4.25
"543","2009-02-27",4.25
"544","2009-03-02",4.25
"545","2009-03-03",4.25
"546","2009-03-04",4.25
"547","2009-03-05",4.25
"548","2009-03-06",4.25
"549","2009-03-09",4.25
"550","2009-03-10",4.25
"551","2009-03-11",4.25
"552","2009-03-12",4.25
"553","2009-03-13",4.25
"554","2009-03-16",4.25
"555","2009-03-17",4.25
"556","2009-03-18",4.25
"557","2009-03-19",4.25
"558","2009-03-20",4.25
"559","2009-03-23",4.25
"560","2009-03-24",4.25
"561","2009-03-25",4.25
"562","2009-03-26",4.25
"563","2009-03-27",4.25
"564","2009-03-30",4.25
"565","2009-03-31",4.25
"566","2009-04-01",4.25
"567","2009-04-02",4.25
"568","2009-04-03",4.25
"569","2009-04-06",4.25
"570","2009-04-07",4.25
"571","2009-04-08",4.25
"572","2009-04-09",4.25
"573","2009-04-13",4.25
"574","2009-04-14",4.25
"575","2009-04-15",4.25
"576","2009-04-16",4.25
"577","2009-04-17",4.25
"578","2009-04-20",4.25
"579","2009-04-21",4.25
"580","2009-04-22",4.25
"581","2009-04-23",4.25
"582","2009-04-24",4.25
"583","2009-04-27",4.25
"584","2009-04-28",4.25
"585","2009-04-29",4.25
"586","2009-04-30",4.25
"587","2009-05-01",4.25
"588","2009-05-04",8.5
"589","2009-05-05",8.5
"590","2009-05-06",8.5
"591","2009-05-07",8.5
"592","2009-05-08",8.5
"593","2009-05-11",8.5
"594","2009-05-12",8.5
"595","2009-05-13",8.5
"596","2009-05-14",8.5
"597","2009-05-15",8.5
"598","2009-05-18",8.5
"599","2009-05-19",12.75
"600","2009-05-20",12.75
"601","2009-05-21",12.75
"602","2009-05-22",12.75
"603","2009-05-26",12.75
"604","2009-05-27",12.75
"605","2009-05-28",12.75
"606","2009-05-29",12.75
"607","2009-06-01",12.75
"608","2009-06-02",12.75
"609","2009-06-03",12.75
"610","2009-06-04",12.75
"611","2009-06-05",12.75
"612","2009-06-08",12.75
"613","2009-06-09",12.75
"614","2009-06-10",12.75
"615","2009-06-11",12.75
"616","2009-06-12",12.75
"617","2009-06-15",12.75
"618","2009-06-16",12.75
"619","2009-06-17",12.75
"620","2009-06-18",12.75
"621","2009-06-19",12.75
"622","2009-06-22",12.75
"623","2009-06-23",12.75
"624","2009-06-24",12.75
"625","2009-06-25",12.75
"626","2009-06-26",12.75
"627","2009-06-29",12.75
"628","2009-06-30",17
"629","2009-07-01",17
"630","2009-07-02",17
"631","2009-07-06",17
"632","2009-07-07",17
"633","2009-07-08",17
"634","2009-07-09",17
"635","2009-07-10",17
"636","2009-07-13",17
"637","2009-07-14",17
"638","2009-07-15",17
"639","2009-07-16",17
"640","2009-07-17",17
"641","2009-07-20",17
"642","2009-07-21",17
"643","2009-07-22",17
"644","2009-07-23",17
"645","2009-07-24",17
"646","2009-07-27",17
"647","2009-07-28",17
"648","2009-07-29",17
"649","2009-07-30",42.5
"650","2009-07-31",42.5
"651","2009-08-03",42.5
"652","2009-08-04",42.5
"653","2009-08-05",42.5
"654","2009-08-06",42.5
"655","2009-08-07",42.5
"656","2009-08-10",42.5
"657","2009-08-11",42.5
"658","2009-08-12",42.5
"659","2009-08-13",42.5
"660","2009-08-14",34
"661","2009-08-17",34
"662","2009-08-18",42.5
"663","2009-08-19",42.5
"664","2009-08-20",42.5
"665","2009-08-21",42.5
"666","2009-08-24",42.5
"667","2009-08-25",42.5
"668","2009-08-26",42.5
"669","2009-08-27",42.5
"670","2009-08-28",42.5
"671","2009-08-31",42.5
"672","2009-09-01",42.5
"673","2009-09-02",8.5
"674","2009-09-03",8.5
"675","2009-09-04",8.5
"676","2009-09-08",8.5
"677","2009-09-09",8.5
"678","2009-09-10",8.5
"679","2009-09-11",8.5
"680","2009-09-14",8.5
"681","2009-09-15",8.5
"682","2009-09-16",8.5
"683","2009-09-17",8.5
"684","2009-09-18",8.5
"685","2009-09-21",8.5
"686","2009-09-22",8.5
"687","2009-09-23",8.5
"688","2009-09-24",8.5
"689","2009-09-25",8.5
"690","2009-09-28",8.5
"691","2009-09-29",8.5
"692","2009-09-30",41.650002
"693","2009-10-01",8.5
"694","2009-10-02",8.5
"695","2009-10-05",8.5
"696","2009-10-06",8.5
"697","2009-10-07",8.5
"698","2009-10-08",8.5
"699","2009-10-09",8.5
"700","2009-10-12",8.5
"701","2009-10-13",8.5
"702","2009-10-14",41.650002
"703","2009-10-15",41.650002
"704","2009-10-16",41.650002
"705","2009-10-19",41.650002
"706","2009-10-20",41.650002
"707","2009-10-21",41.650002
"708","2009-10-22",41.650002
"709","2009-10-23",41.650002
"710","2009-10-26",41.650002
"711","2009-10-27",41.650002
"712","2009-10-28",41.650002
"713","2009-10-29",41.650002
"714","2009-10-30",41.650002
"715","2009-11-02",51
"716","2009-11-03",51
"717","2009-11-04",42.5
"718","2009-11-05",42.5
"719","2009-11-06",85
"720","2009-11-09",85
"721","2009-11-10",85
"722","2009-11-11",85
"723","2009-11-12",21.25
"724","2009-11-13",21.25
"725","2009-11-16",21.25
"726","2009-11-17",21.25
"727","2009-11-18",21.25
"728","2009-11-19",21.25
"729","2009-11-20",21.25
"730","2009-11-23",21.25
"731","2009-11-24",42.5
"732","2009-11-25",42.5
"733","2009-11-27",42.5
"734","2009-11-30",42.5
"735","2009-12-01",42.5
"736","2009-12-02",42.5
"737","2009-12-03",42.5
"738","2009-12-04",42.5
"739","2009-12-07",42.5
"740","2009-12-08",42.5
"741","2009-12-09",42.5
"742","2009-12-10",42.5
"743","2009-12-11",42.5
"744","2009-12-14",42.5
"745","2009-12-15",42.5
"746","2009-12-16",42.5
"747","2009-12-17",42.5
"748","2009-12-18",42.5
"749","2009-12-21",42.5
"750","2009-12-22",42.5
"751","2009-12-23",42.5
"752","2009-12-24",42.5
"753","2009-12-28",42.5
"754","2009-12-29",42.5
"755","2009-12-30",42.5
"756","2009-12-31",42.5
"757","2010-01-04",42.5
"758","2010-01-05",42.5
"759","2010-01-06",42.5
"760","2010-01-07",42.5
"761","2010-01-08",42.5
"762","2010-01-11",42.5
"763","2010-01-12",42.5
"764","2010-01-13",42.5
"765","2010-01-14",42.5
"766","2010-01-15",42.5
"767","2010-01-19",42.5
"768","2010-01-20",127.5
"769","2010-01-21",127.5
"770","2010-01-22",127.5
"771","2010-01-25",127.5
"772","2010-01-26",63.75
"773","2010-01-27",63.75
"774","2010-01-28",63.75
"775","2010-01-29",76.5
"776","2010-02-01",85
"777","2010-02-02",85
"778","2010-02-03",85
"779","2010-02-04",85
"780","2010-02-05",85
"781","2010-02-08",85
"782","2010-02-09",85
"783","2010-02-10",85
"784","2010-02-11",85
"785","2010-02-12",85
"786","2010-02-16",85
"787","2010-02-17",85
"788","2010-02-18",85
"789","2010-02-19",85
"790","2010-02-22",85
"791","2010-02-23",85
"792","2010-02-24",85
"793","2010-02-25",63.75
"794","2010-02-26",63.75
"795","2010-03-01",63.75
"796","2010-03-02",63.75
"797","2010-03-03",63.75
"798","2010-03-04",63.75
"799","2010-03-05",63.75
"800","2010-03-08",63.75
"801","2010-03-09",63.75
"802","2010-03-10",63.75
"803","2010-03-11",63.75
"804","2010-03-12",63.75
"805","2010-03-15",63.75
"806","2010-03-16",63.75
"807","2010-03-17",63.75
"808","2010-03-18",63.75
"809","2010-03-19",63.75
"810","2010-03-22",63.75
"811","2010-03-23",63.75
"812","2010-03-24",63.75
"813","2010-03-25",63.75
"814","2010-03-26",63.75
"815","2010-03-29",63.75
"816","2010-03-30",85
"817","2010-03-31",85
"818","2010-04-01",85
"819","2010-04-05",85
"820","2010-04-06",85
"821","2010-04-07",85
"822","2010-04-08",85
"823","2010-04-09",85
"824","2010-04-12",85
"825","2010-04-13",85
"826","2010-04-14",85
"827","2010-04-15",85
"828","2010-04-16",85
"829","2010-04-19",85
"830","2010-04-20",85
"831","2010-04-21",85
"832","2010-04-22",85
"833","2010-04-23",85
"834","2010-04-26",85
"835","2010-04-27",85
"836","2010-04-28",85
"837","2010-04-29",85
"838","2010-04-30",85
"839","2010-05-03",85
"840","2010-05-04",85
"841","2010-05-05",85
"842","2010-05-06",85
"843","2010-05-07",42.5
"844","2010-05-10",42.5
"845","2010-05-11",127.5
"846","2010-05-12",127.5
"847","2010-05-13",127.5
"848","2010-05-14",127.5
"849","2010-05-17",127.5
"850","2010-05-18",127.5
"851","2010-05-19",127.5
"852","2010-05-20",127.5
"853","2010-05-21",34
"854","2010-05-24",34
"855","2010-05-25",63.75
"856","2010-05-26",63.75
"857","2010-05-27",63.75
"858","2010-05-28",63.75
"859","2010-06-01",42.5
"860","2010-06-02",42.5
"861","2010-06-03",42.5
"862","2010-06-04",42.5
"863","2010-06-07",42.5
"864","2010-06-08",42.5
"865","2010-06-09",42.5
"866","2010-06-10",42.5
"867","2010-06-11",42.5
"868","2010-06-14",42.5
"869","2010-06-15",42.5
"870","2010-06-16",42.5
"871","2010-06-17",42.5
"872","2010-06-18",42.5
"873","2010-06-21",42.5
"874","2010-06-22",42.5
"875","2010-06-23",42.5
"876","2010-06-24",42.5
"877","2010-06-25",42.5
"878","2010-06-28",42.5
"879","2010-06-29",42.5
"880","2010-06-30",42.5
"881","2010-07-01",42.5
"882","2010-07-02",42.5
"883","2010-07-06",42.5
"884","2010-07-07",42.5
"885","2010-07-08",42.5
"886","2010-07-09",42.5
"887","2010-07-12",42.5
"888","2010-07-13",42.5
"889","2010-07-14",42.5
"890","2010-07-15",42.5
"891","2010-07-16",42.5
"892","2010-07-19",42.5
"893","2010-07-20",42.5
"894","2010-07-21",38.25
"895","2010-07-22",38.25
"896","2010-07-23",38.25
"897","2010-07-26",38.25
"898","2010-07-27",38.25
"899","2010-07-28",38.25
"900","2010-07-29",38.25
"901","2010-07-30",42.5
"902","2010-08-02",42.5
"903","2010-08-03",42.5
"904","2010-08-04",42.5
"905","2010-08-05",42.5
"906","2010-08-06",42.5
"907","2010-08-09",42.5
"908","2010-08-10",42.5
"909","2010-08-11",42.5
"910","2010-08-12",42.5
"911","2010-08-13",42.5
"912","2010-08-16",42.5
"913","2010-08-17",42.5
"914","2010-08-18",42.5
"915","2010-08-19",42.5
"916","2010-08-20",42.5
"917","2010-08-23",42.5
"918","2010-08-24",42.5
"919","2010-08-25",42.5
"920","2010-08-26",42.5
"921","2010-08-27",42.5
"922","2010-08-30",38.25
"923","2010-08-31",38.25
"924","2010-09-01",38.25
"925","2010-09-02",38.25
"926","2010-09-03",38.25
"927","2010-09-07",38.25
"928","2010-09-08",38.25
"929","2010-09-09",38.25
"930","2010-09-10",38.25
"931","2010-09-13",38.25
"932","2010-09-14",38.25
"933","2010-09-15",38.25
"934","2010-09-16",38.25
"935","2010-09-17",38.25
"936","2010-09-20",38.25
"937","2010-09-21",38.25
"938","2010-09-22",34
"939","2010-09-23",34
"940","2010-09-24",34
"941","2010-09-27",34
"942","2010-09-28",34
"943","2010-09-29",34
"944","2010-09-30",34
"945","2010-10-01",34
"946","2010-10-04",34
"947","2010-10-05",34
"948","2010-10-06",34
"949","2010-10-07",63.75
"950","2010-10-08",29.75
"951","2010-10-11",42.5
"952","2010-10-12",31.875
"953","2010-10-13",31.875
"954","2010-10-14",31.875
"955","2010-10-15",31.875
"956","2010-10-18",31.875
"957","2010-10-19",31.875
"958","2010-10-20",31.875
"959","2010-10-21",31.875
"960","2010-10-22",31.875
"961","2010-10-25",31.875
"962","2010-10-26",31.875
"963","2010-10-27",31.875
"964","2010-10-28",31.875
"965","2010-10-29",31.875
"966","2010-11-01",31.875
"967","2010-11-02",31.875
"968","2010-11-03",31.875
"969","2010-11-04",31.875
"970","2010-11-05",31.875
"971","2010-11-08",31.875
"972","2010-11-09",31.875
"973","2010-11-10",34
"974","2010-11-11",34
"975","2010-11-12",42.5
"976","2010-11-15",42.5
"977","2010-11-16",42.5
"978","2010-11-17",42.5
"979","2010-11-18",34
"980","2010-11-19",34
"981","2010-11-22",34
"982","2010-11-23",34
"983","2010-11-24",34
"984","2010-11-26",34
"985","2010-11-29",34
"986","2010-11-30",34
"987","2010-12-01",34
"988","2010-12-02",34
"989","2010-12-03",34
"990","2010-12-06",34
"991","2010-12-07",34
"992","2010-12-08",34
"993","2010-12-09",34
"994","2010-12-10",34
"995","2010-12-13",34
"996","2010-12-14",34
"997","2010-12-15",34
"998","2010-12-16",34
"999","2010-12-17",34
"1000","2010-12-20",34
"1001","2010-12-21",34
"1002","2010-12-22",34
"1003","2010-12-23",34
"1004","2010-12-27",34
"1005","2010-12-28",34
"1006","2010-12-29",34
"1007","2010-12-30",34
"1008","2010-12-31",34
"1009","2011-01-03",34
"1010","2011-01-04",34
"1011","2011-01-05",34
"1012","2011-01-06",34
"1013","2011-01-07",34
"1014","2011-01-10",34
"1015","2011-01-11",34
"1016","2011-01-12",34
"1017","2011-01-13",34
"1018","2011-01-14",34
"1019","2011-01-18",21.25
"1020","2011-01-19",21.25
"1021","2011-01-20",21.25
"1022","2011-01-21",21.25
"1023","2011-01-24",21.25
"1024","2011-01-25",21.25
"1025","2011-01-26",21.25
"1026","2011-01-27",21.25
"1027","2011-01-28",21.25
"1028","2011-01-31",21.25
"1029","2011-02-01",21.25
"1030","2011-02-02",21.25
"1031","2011-02-03",21.25
"1032","2011-02-04",21.25
"1033","2011-02-07",21.25
"1034","2011-02-08",21.25
"1035","2011-02-09",21.25
"1036","2011-02-10",21.25
"1037","2011-02-11",21.25
"1038","2011-02-14",21.25
"1039","2011-02-15",34
"1040","2011-02-16",34
"1041","2011-02-17",34
"1042","2011-02-18",34
"1043","2011-02-22",34
"1044","2011-02-23",34
