"","date","QQQX"
"77","2007-05-22",19.49
"78","2007-05-23",19.24
"79","2007-05-24",19.209999
"80","2007-05-25",19.15
"81","2007-05-29",19.26
"82","2007-05-30",19.25
"83","2007-05-31",19.360001
"84","2007-06-01",19.51
"85","2007-06-04",19.370001
"86","2007-06-05",19.6
"87","2007-06-06",19.459999
"88","2007-06-07",19.299999
"89","2007-06-08",19.4
"90","2007-06-11",19.48
"91","2007-06-12",19.26
"92","2007-06-13",19.5
"93","2007-06-14",19.68
"94","2007-06-15",19.84
"95","2007-06-18",19.82
"96","2007-06-19",19.700001
"97","2007-06-20",19.41
"98","2007-06-21",19.32
"99","2007-06-22",18.950001
"100","2007-06-25",19.049999
"101","2007-06-26",18.91
"102","2007-06-27",18.959999
"103","2007-06-28",19.120001
"104","2007-06-29",19.25
"105","2007-07-02",19.43
"106","2007-07-03",19.65
"107","2007-07-05",19.77
"108","2007-07-06",19.98
"109","2007-07-09",19.99
"110","2007-07-10",19.99
"111","2007-07-11",19.879999
"112","2007-07-12",19.959999
"113","2007-07-13",20
"114","2007-07-16",19.67
"115","2007-07-17",19.93
"116","2007-07-18",19.65
"117","2007-07-19",19.559999
"118","2007-07-20",19
"119","2007-07-23",18.99
"120","2007-07-24",18.610001
"121","2007-07-25",18.6
"122","2007-07-26",18.540001
"123","2007-07-27",18.719999
"124","2007-07-30",18.66
"125","2007-07-31",18.9
"126","2007-08-01",18.74
"127","2007-08-02",18.870001
"128","2007-08-03",18.76
"129","2007-08-06",18.59
"130","2007-08-07",18.84
"131","2007-08-08",19.370001
"132","2007-08-09",18.959999
"133","2007-08-10",18.52
"134","2007-08-13",18.48
"135","2007-08-14",17.65
"136","2007-08-15",17.08
"137","2007-08-16",16.870001
"138","2007-08-17",17.370001
"139","2007-08-20",17.889999
"140","2007-08-21",17.959999
"141","2007-08-22",18.219999
"142","2007-08-23",18.120001
"143","2007-08-24",18.6
"144","2007-08-27",18.41
"145","2007-08-28",17.82
"146","2007-08-29",18.23
"147","2007-08-30",18.190001
"148","2007-08-31",18.66
"149","2007-09-04",18.91
"150","2007-09-05",18.700001
"151","2007-09-06",18.9
"152","2007-09-07",18.68
"153","2007-09-10",18.82
"154","2007-09-11",19.02
"155","2007-09-12",18.860001
"156","2007-09-13",18.969999
"157","2007-09-14",18.77
"158","2007-09-17",18.639999
"159","2007-09-18",18.969999
"160","2007-09-19",18.76
"161","2007-09-20",18.43
"162","2007-09-21",18.65
"163","2007-09-24",18.450001
"164","2007-09-25",18.469999
"165","2007-09-26",18.639999
"166","2007-09-27",18.700001
"167","2007-09-28",18.790001
"168","2007-10-01",19
"169","2007-10-02",19.040001
"170","2007-10-03",19
"171","2007-10-04",19.049999
"172","2007-10-05",19.200001
"173","2007-10-08",19.1
"174","2007-10-09",19.299999
"175","2007-10-10",19.389999
"176","2007-10-11",19.48
"177","2007-10-12",19.620001
"178","2007-10-15",19.51
"179","2007-10-16",19.219999
"180","2007-10-17",19.200001
"181","2007-10-18",19.41
"182","2007-10-19",18.809999
"183","2007-10-22",18.73
"184","2007-10-23",19.32
"185","2007-10-24",19.200001
"186","2007-10-25",19.25
"187","2007-10-26",19.68
"188","2007-10-29",19.76
"189","2007-10-30",19.629999
"190","2007-10-31",19.610001
"191","2007-11-01",19.25
"192","2007-11-02",19.370001
"193","2007-11-05",19.309999
"194","2007-11-06",19.459999
"195","2007-11-07",19.049999
"196","2007-11-08",18.59
"197","2007-11-09",18.16
"198","2007-11-12",17.77
"199","2007-11-13",18.27
"200","2007-11-14",18.27
"201","2007-11-15",18.049999
"202","2007-11-16",18.190001
"203","2007-11-19",17.83
"204","2007-11-20",17.84
"205","2007-11-21",17.629999
"206","2007-11-23",17.879999
"207","2007-11-26",17.52
"208","2007-11-27",17.690001
"209","2007-11-28",18.360001
"210","2007-11-29",18.379999
"211","2007-11-30",18.450001
"212","2007-12-03",18.299999
"213","2007-12-04",18.290001
"214","2007-12-05",18.719999
"215","2007-12-06",18.68
"216","2007-12-07",18.790001
"217","2007-12-10",18.75
"218","2007-12-11",18.219999
"219","2007-12-12",18.200001
"220","2007-12-13",18.110001
"221","2007-12-14",18.18
"222","2007-12-17",17.940001
"223","2007-12-18",17.450001
"224","2007-12-19",17.4
"225","2007-12-20",17.440001
"226","2007-12-21",17.77
"227","2007-12-24",18
"228","2007-12-26",18.139999
"229","2007-12-27",17.959999
"230","2007-12-28",18.030001
"231","2007-12-31",18.219999
"232","2008-01-02",18.33
"233","2008-01-03",18.65
"234","2008-01-04",18.290001
"235","2008-01-07",17.969999
"236","2008-01-08",17.790001
"237","2008-01-09",17.9
"238","2008-01-10",17.940001
"239","2008-01-11",17.690001
"240","2008-01-14",17.76
"241","2008-01-15",17.549999
"242","2008-01-16",17.370001
"243","2008-01-17",16.790001
"244","2008-01-18",16.51
"245","2008-01-22",16.200001
"246","2008-01-23",15.98
"247","2008-01-24",16.360001
"248","2008-01-25",16.299999
"249","2008-01-28",16.280001
"250","2008-01-29",16.4
"251","2008-01-30",16.440001
"252","2008-01-31",16.76
"253","2008-02-01",16.969999
"254","2008-02-04",16.66
"255","2008-02-05",16.25
"256","2008-02-06",16.1
"257","2008-02-07",16.290001
"258","2008-02-08",16.280001
"259","2008-02-11",16.389999
"260","2008-02-12",16.26
"261","2008-02-13",16.68
"262","2008-02-14",16.27
"263","2008-02-15",16.25
"264","2008-02-19",16.110001
"265","2008-02-20",16.18
"266","2008-02-21",16.120001
"267","2008-02-22",16.24
"268","2008-02-25",16.25
"269","2008-02-26",16.290001
"270","2008-02-27",16.34
"271","2008-02-28",16.41
"272","2008-02-29",16.139999
"273","2008-03-03",15.91
"274","2008-03-04",15.91
"275","2008-03-05",16.030001
"276","2008-03-06",15.87
"277","2008-03-07",15.82
"278","2008-03-10",15.4
"279","2008-03-11",15.5
"280","2008-03-12",15.61
"281","2008-03-13",15.71
"282","2008-03-14",15.42
"283","2008-03-17",15.03
"284","2008-03-18",15.53
"285","2008-03-19",15.04
"286","2008-03-20",15.14
"287","2008-03-24",15.58
"288","2008-03-25",15.58
"289","2008-03-26",15.47
"290","2008-03-27",15.25
"291","2008-03-28",15.15
"292","2008-03-31",15.31
"293","2008-04-01",15.99
"294","2008-04-02",15.9
"295","2008-04-03",16.040001
"296","2008-04-04",16.18
"297","2008-04-07",16.280001
"298","2008-04-08",15.83
"299","2008-04-09",15.68
"300","2008-04-10",15.9
"301","2008-04-11",15.45
"302","2008-04-14",15.39
"303","2008-04-15",15.42
"304","2008-04-16",15.9
"305","2008-04-17",15.84
"306","2008-04-18",16.26
"307","2008-04-21",16.299999
"308","2008-04-22",16.07
"309","2008-04-23",16.18
"310","2008-04-24",16.49
"311","2008-04-25",16.49
"312","2008-04-28",16.4
"313","2008-04-29",16.43
"314","2008-04-30",16.42
"315","2008-05-01",16.92
"316","2008-05-02",16.959999
"317","2008-05-05",16.809999
"318","2008-05-06",16.950001
"319","2008-05-07",16.700001
"320","2008-05-08",16.84
"321","2008-05-09",16.709999
"322","2008-05-12",16.940001
"323","2008-05-13",17
"324","2008-05-14",17.01
"325","2008-05-15",17.34
"326","2008-05-16",17.32
"327","2008-05-19",17.26
"328","2008-05-20",17.190001
"329","2008-05-21",16.879999
"330","2008-05-22",17
"331","2008-05-23",16.76
"332","2008-05-27",17.1
"333","2008-05-28",17.280001
"334","2008-05-29",17.4
"335","2008-05-30",17.469999
"336","2008-06-02",17.35
"337","2008-06-03",17.33
"338","2008-06-04",17.34
"339","2008-06-05",17.559999
"340","2008-06-06",17.129999
"341","2008-06-09",16.969999
"342","2008-06-10",17.1
"343","2008-06-11",16.82
"344","2008-06-12",16.83
"345","2008-06-13",17.02
"346","2008-06-16",17.23
"347","2008-06-17",17.219999
"348","2008-06-18",17.059999
"349","2008-06-19",16.690001
"350","2008-06-20",16.33
"351","2008-06-23",16.139999
"352","2008-06-24",16.030001
"353","2008-06-25",16.370001
"354","2008-06-26",16.01
"355","2008-06-27",15.79
"356","2008-06-30",15.76
"357","2008-07-01",15.95
"358","2008-07-02",15.7
"359","2008-07-03",15.61
"360","2008-07-07",15.66
"361","2008-07-08",16.18
"362","2008-07-09",15.9
"363","2008-07-10",15.97
"364","2008-07-11",15.76
"365","2008-07-14",15.34
"366","2008-07-15",14.86
"367","2008-07-16",15.2
"368","2008-07-17",15.46
"369","2008-07-18",15.4
"370","2008-07-21",15.33
"371","2008-07-22",15.39
"372","2008-07-23",15.66
"373","2008-07-24",15.48
"374","2008-07-25",15.61
"375","2008-07-28",15.29
"376","2008-07-29",15.67
"377","2008-07-30",15.93
"378","2008-07-31",15.91
"379","2008-08-01",15.77
"380","2008-08-04",15.66
"381","2008-08-05",16.139999
"382","2008-08-06",16.16
"383","2008-08-07",16.030001
"384","2008-08-08",16.52
"385","2008-08-11",16.709999
"386","2008-08-12",16.52
"387","2008-08-13",16.58
"388","2008-08-14",16.690001
"389","2008-08-15",16.65
"390","2008-08-18",16.32
"391","2008-08-19",16.18
"392","2008-08-20",16.1
"393","2008-08-21",16.049999
"394","2008-08-22",16.360001
"395","2008-08-25",16.09
"396","2008-08-26",16.02
"397","2008-08-27",16.1
"398","2008-08-28",16.25
"399","2008-08-29",16.129999
"400","2008-09-02",16.01
"401","2008-09-03",15.96
"402","2008-09-04",15.4
"403","2008-09-05",15.17
"404","2008-09-08",15.35
"405","2008-09-09",15.05
"406","2008-09-10",15.06
"407","2008-09-11",15.04
"408","2008-09-12",15.07
"409","2008-09-15",14.49
"410","2008-09-16",14.29
"411","2008-09-17",13.89
"412","2008-09-18",13.68
"413","2008-09-19",14.43
"414","2008-09-22",13.76
"415","2008-09-23",13.4
"416","2008-09-24",13.48
"417","2008-09-25",13.6
"418","2008-09-26",13.28
"419","2008-09-29",12.06
"420","2008-09-30",12.37
"421","2008-10-01",12.66
"422","2008-10-02",12.1
"423","2008-10-03",12.02
"424","2008-10-06",11.4
"425","2008-10-07",10.94
"426","2008-10-08",10.54
"427","2008-10-09",9.43
"428","2008-10-10",8.75
"429","2008-10-13",10.74
"430","2008-10-14",11.04
"431","2008-10-15",10.01
"432","2008-10-16",10.51
"433","2008-10-17",10.6
"434","2008-10-20",11.04
"435","2008-10-21",10.56
"436","2008-10-22",10.23
"437","2008-10-23",10.2
"438","2008-10-24",9.93
"439","2008-10-27",9.84
"440","2008-10-28",10.68
"441","2008-10-29",10.9
"442","2008-10-30",10.87
"443","2008-10-31",10.91
"444","2008-11-03",10.81
"445","2008-11-04",11.39
"446","2008-11-05",10.86
"447","2008-11-06",10.38
"448","2008-11-07",10.39
"449","2008-11-10",10.25
"450","2008-11-11",9.78
"451","2008-11-12",9.4
"452","2008-11-13",9.72
"453","2008-11-14",9.2
"454","2008-11-17",8.92
"455","2008-11-18",8.69
"456","2008-11-19",8.02
"457","2008-11-20",7.51
"458","2008-11-21",7.69
"459","2008-11-24",8.35
"460","2008-11-25",8.42
"461","2008-11-26",8.76
"462","2008-11-28",8.73
"463","2008-12-01",8.18
"464","2008-12-02",8.54
"465","2008-12-03",8.82
"466","2008-12-04",8.67
"467","2008-12-05",8.86
"468","2008-12-08",9.4
"469","2008-12-09",9.11
"470","2008-12-10",9.26
"471","2008-12-11",9.1
"472","2008-12-12",9.08
"473","2008-12-15",9.05
"474","2008-12-16",9.5
"475","2008-12-17",9.01
"476","2008-12-18",8.91
"477","2008-12-19",8.97
"478","2008-12-22",8.74
"479","2008-12-23",8.72
"480","2008-12-24",8.93
"481","2008-12-26",9.13
"482","2008-12-29",9.01
"483","2008-12-30",9.2
"484","2008-12-31",9.29
"485","2009-01-02",10.01
"486","2009-01-05",10
"487","2009-01-06",10.49
"488","2009-01-07",10.08
"489","2009-01-08",10.1
"490","2009-01-09",9.97
"491","2009-01-12",9.5
"492","2009-01-13",9.54
"493","2009-01-14",9.51
"494","2009-01-15",9.37
"495","2009-01-16",9.52
"496","2009-01-20",9.57
"497","2009-01-21",9.55
"498","2009-01-22",9.4
"499","2009-01-23",9.56
"500","2009-01-26",9.77
"501","2009-01-27",9.72
"502","2009-01-28",10.08
"503","2009-01-29",9.91
"504","2009-01-30",9.73
"505","2009-02-02",9.67
"506","2009-02-03",10.07
"507","2009-02-04",10.08
"508","2009-02-05",10.46
"509","2009-02-06",10.65
"510","2009-02-09",10.89
"511","2009-02-10",10.46
"512","2009-02-11",10.11
"513","2009-02-12",10.04
"514","2009-02-13",10.01
"515","2009-02-17",9.81
"516","2009-02-18",9.75
"517","2009-02-19",9.56
"518","2009-02-20",9.35
"519","2009-02-23",8.99
"520","2009-02-24",9.59
"521","2009-02-25",9.51
"522","2009-02-26",9.47
"523","2009-02-27",9.22
"524","2009-03-02",8.74
"525","2009-03-03",8.5
"526","2009-03-04",8.8
"527","2009-03-05",8.6
"528","2009-03-06",8.3
"529","2009-03-09",8.07
"530","2009-03-10",8.5
"531","2009-03-11",8.62
"532","2009-03-12",9.1
"533","2009-03-13",9.24
"534","2009-03-16",9.05
"535","2009-03-17",9.33
"536","2009-03-18",9.47
"537","2009-03-19",9.55
"538","2009-03-20",8.85
"539","2009-03-23",9.39
"540","2009-03-24",9.36
"541","2009-03-25",9.52
"542","2009-03-26",9.86
"543","2009-03-27",9.84
"544","2009-03-30",9.48
"545","2009-03-31",9.74
"546","2009-04-01",9.96
"547","2009-04-02",10.18
"548","2009-04-03",10.25
"549","2009-04-06",10.43
"550","2009-04-07",10.38
"551","2009-04-08",10.56
"552","2009-04-09",10.78
"553","2009-04-13",10.97
"554","2009-04-14",10.52
"555","2009-04-15",10.39
"556","2009-04-16",10.72
"557","2009-04-17",11.18
"558","2009-04-20",10.67
"559","2009-04-21",11
"560","2009-04-22",11.02
"561","2009-04-23",11.35
"562","2009-04-24",11.54
"563","2009-04-27",11.8
"564","2009-04-28",11.62
"565","2009-04-29",11.57
"566","2009-04-30",11.36
"567","2009-05-01",11.68
"568","2009-05-04",11.87
"569","2009-05-05",12.04
"570","2009-05-06",12
"571","2009-05-07",11.77
"572","2009-05-08",11.95
"573","2009-05-11",12.01
"574","2009-05-12",11.86
"575","2009-05-13",11.31
"576","2009-05-14",11.34
"577","2009-05-15",11
"578","2009-05-18",11.71
"579","2009-05-19",11.84
"580","2009-05-20",11.62
"581","2009-05-21",11.4
"582","2009-05-22",11.72
"583","2009-05-26",11.98
"584","2009-05-27",12.08
"585","2009-05-28",12.22
"586","2009-05-29",12.33
"587","2009-06-01",12.65
"588","2009-06-02",12.4
"589","2009-06-03",12.22
"590","2009-06-04",12.46
"591","2009-06-05",12.5
"592","2009-06-08",12.42
"593","2009-06-09",12.35
"594","2009-06-10",12.34
"595","2009-06-11",12.29
"596","2009-06-12",12.64
"597","2009-06-15",12.59
"598","2009-06-16",12.64
"599","2009-06-17",12.67
"600","2009-06-18",12.28
"601","2009-06-19",12.35
"602","2009-06-22",11.81
"603","2009-06-23",11.77
"604","2009-06-24",12.1
"605","2009-06-25",12.41
"606","2009-06-26",12.48
"607","2009-06-29",12.53
"608","2009-06-30",12.26
"609","2009-07-01",12.62
"610","2009-07-02",12.6
"611","2009-07-06",12.56
"612","2009-07-07",12.4
"613","2009-07-08",12.29
"614","2009-07-09",12.17
"615","2009-07-10",12.25
"616","2009-07-13",12.61
"617","2009-07-14",12.74
"618","2009-07-15",13.36
"619","2009-07-16",13.9
"620","2009-07-17",13.96
"621","2009-07-20",14.1
"622","2009-07-21",13.92
"623","2009-07-22",13.47
"624","2009-07-23",13.64
"625","2009-07-24",13.75
"626","2009-07-27",13.83
"627","2009-07-28",14.05
"628","2009-07-29",13.95
"629","2009-07-30",14.38
"630","2009-07-31",14.75
"631","2009-08-03",15.05
"632","2009-08-04",14.89
"633","2009-08-05",15.02
"634","2009-08-06",14.31
"635","2009-08-07",14.85
"636","2009-08-10",14.37
"637","2009-08-11",14.21
"638","2009-08-12",14
"639","2009-08-13",14.27
"640","2009-08-14",13.71
"641","2009-08-17",13.17
"642","2009-08-18",13.91
"643","2009-08-19",13.9
"644","2009-08-20",14
"645","2009-08-21",14.18
"646","2009-08-24",13.95
"647","2009-08-25",14.37
"648","2009-08-26",13.99
"649","2009-08-27",14.05
"650","2009-08-28",14.25
"651","2009-08-31",14.24
"652","2009-09-01",13.72
"653","2009-09-02",13.75
"654","2009-09-03",13.83
"655","2009-09-04",14.26
"656","2009-09-08",14.49
"657","2009-09-09",14.42
"658","2009-09-10",14.47
"659","2009-09-11",14.59
"660","2009-09-14",14.95
"661","2009-09-15",15.15
"662","2009-09-16",15.61
"663","2009-09-17",15.67
"664","2009-09-18",15.17
"665","2009-09-21",14.67
"666","2009-09-22",14.79
"667","2009-09-23",14.75
"668","2009-09-24",14.42
"669","2009-09-25",14.56
"670","2009-09-28",15
"671","2009-09-29",14.95
"672","2009-09-30",14.75
"673","2009-10-01",14.29
"674","2009-10-02",14
"675","2009-10-05",14.25
"676","2009-10-06",14.51
"677","2009-10-07",14.64
"678","2009-10-08",14.75
"679","2009-10-09",14.82
"680","2009-10-12",14.93
"681","2009-10-13",14.85
"682","2009-10-14",14.86
"683","2009-10-15",14.79
"684","2009-10-16",14.75
"685","2009-10-19",14.98
"686","2009-10-20",15.04
"687","2009-10-21",14.89
"688","2009-10-22",14.95
"689","2009-10-23",14.95
"690","2009-10-26",14.68
"691","2009-10-27",14.55
"692","2009-10-28",13.96
"693","2009-10-29",14.46
"694","2009-10-30",13.92
"695","2009-11-02",13.75
"696","2009-11-03",13.76
"697","2009-11-04",14.01
"698","2009-11-05",14.55
"699","2009-11-06",14.43
"700","2009-11-09",14.78
"701","2009-11-10",14.85
"702","2009-11-11",14.99
"703","2009-11-12",14.8
"704","2009-11-13",14.72
"705","2009-11-16",14.78
"706","2009-11-17",14.77
"707","2009-11-18",15.1
"708","2009-11-19",14.73
"709","2009-11-20",14.61
"710","2009-11-23",14.57
"711","2009-11-24",14.5
"712","2009-11-25",14.63
"713","2009-11-27",14.43
"714","2009-11-30",14.49
"715","2009-12-01",14.79
"716","2009-12-02",14.99
"717","2009-12-03",15.01
"718","2009-12-04",15.22
"719","2009-12-07",15.21
"720","2009-12-08",15.15
"721","2009-12-09",15.18
"722","2009-12-10",15.23
"723","2009-12-11",15.23
"724","2009-12-14",15.49
"725","2009-12-15",15.4
"726","2009-12-16",14.99
"727","2009-12-17",14.77
"728","2009-12-18",14.81
"729","2009-12-21",15.07
"730","2009-12-22",15.39
"731","2009-12-23",15.33
"732","2009-12-24",15.3
"733","2009-12-28",15.15
"734","2009-12-29",15.01
"735","2009-12-30",14.26
"736","2009-12-31",14.41
"737","2010-01-04",14.17
"738","2010-01-05",14.14
"739","2010-01-06",14.1
"740","2010-01-07",14.05
"741","2010-01-08",14.11
"742","2010-01-11",14.05
"743","2010-01-12",13.7
"744","2010-01-13",14.08
"745","2010-01-14",14.06
"746","2010-01-15",13.89
"747","2010-01-19",14.06
"748","2010-01-20",13.84
"749","2010-01-21",13.76
"750","2010-01-22",13.19
"751","2010-01-25",13.15
"752","2010-01-26",12.81
"753","2010-01-27",12.78
"754","2010-01-28",12.57
"755","2010-01-29",12.49
"756","2010-02-01",12.62
"757","2010-02-02",12.7
"758","2010-02-03",12.88
"759","2010-02-04",12.53
"760","2010-02-05",12.59
"761","2010-02-08",12.41
"762","2010-02-09",12.6
"763","2010-02-10",12.56
"764","2010-02-11",12.76
"765","2010-02-12",12.82
"766","2010-02-16",12.97
"767","2010-02-17",13.04
"768","2010-02-18",13.14
"769","2010-02-19",13.15
"770","2010-02-22",13.21
"771","2010-02-23",13.08
"772","2010-02-24",13.21
"773","2010-02-25",13.24
"774","2010-02-26",13.19
"775","2010-03-01",13.44
"776","2010-03-02",13.54
"777","2010-03-03",13.58
"778","2010-03-04",13.68
"779","2010-03-05",13.97
"780","2010-03-08",14.08
"781","2010-03-09",14.13
"782","2010-03-10",14.23
"783","2010-03-11",14.32
"784","2010-03-12",14.34
"785","2010-03-15",14.34
"786","2010-03-16",14.41
"787","2010-03-17",14.47
"788","2010-03-18",14.15
"789","2010-03-19",13.79
"790","2010-03-22",13.9
"791","2010-03-23",13.96
"792","2010-03-24",13.73
"793","2010-03-25",13.89
"794","2010-03-26",13.91
"795","2010-03-29",14.03
"796","2010-03-30",14.06
"797","2010-03-31",13.9
"798","2010-04-01",13.96
"799","2010-04-05",13.82
"800","2010-04-06",13.85
"801","2010-04-07",13.84
"802","2010-04-08",13.86
"803","2010-04-09",13.89
"804","2010-04-12",13.89
"805","2010-04-13",13.98
"806","2010-04-14",14.18
"807","2010-04-15",14.23
"808","2010-04-16",14.1
"809","2010-04-19",14.05
"810","2010-04-20",14.2
"811","2010-04-21",14.17
"812","2010-04-22",14.25
"813","2010-04-23",14.25
"814","2010-04-26",14.26
"815","2010-04-27",13.9
"816","2010-04-28",13.96
"817","2010-04-29",14.21
"818","2010-04-30",13.92
"819","2010-05-03",14.05
"820","2010-05-04",13.67
"821","2010-05-05",13.58
"822","2010-05-06",12.98
"823","2010-05-07",12.74
"824","2010-05-10",13.38
"825","2010-05-11",13.33
"826","2010-05-12",13.58
"827","2010-05-13",13.38
"828","2010-05-14",13.01
"829","2010-05-17",13.05
"830","2010-05-18",13.03
"831","2010-05-19",12.95
"832","2010-05-20",12.46
"833","2010-05-21",12.58
"834","2010-05-24",12.47
"835","2010-05-25",12.45
"836","2010-05-26",12.46
"837","2010-05-27",12.98
"838","2010-05-28",13.05
"839","2010-06-01",12.78
"840","2010-06-02",13.07
"841","2010-06-03",13.12
"842","2010-06-04",12.68
"843","2010-06-07",12.54
"844","2010-06-08",12.48
"845","2010-06-09",12.34
"846","2010-06-10",12.7
"847","2010-06-11",12.79
"848","2010-06-14",12.88
"849","2010-06-15",13.22
"850","2010-06-16",13.28
"851","2010-06-17",13.21
"852","2010-06-18",12.97
"853","2010-06-21",12.83
"854","2010-06-22",12.65
"855","2010-06-23",12.61
"856","2010-06-24",12.46
"857","2010-06-25",12.6
"858","2010-06-28",12.55
"859","2010-06-29",12.11
"860","2010-06-30",11.92
"861","2010-07-01",11.78
"862","2010-07-02",11.77
"863","2010-07-06",11.8
"864","2010-07-07",12.15
"865","2010-07-08",12.21
"866","2010-07-09",12.34
"867","2010-07-12",12.45
"868","2010-07-13",12.65
"869","2010-07-14",12.7
"870","2010-07-15",12.68
"871","2010-07-16",12.37
"872","2010-07-19",12.53
"873","2010-07-20",12.71
"874","2010-07-21",12.55
"875","2010-07-22",12.82
"876","2010-07-23",12.85
"877","2010-07-26",12.95
"878","2010-07-27",12.82
"879","2010-07-28",12.86
"880","2010-07-29",12.92
"881","2010-07-30",12.81
"882","2010-08-02",13.06
"883","2010-08-03",13.08
"884","2010-08-04",13.14
"885","2010-08-05",12.98
"886","2010-08-06",13.01
"887","2010-08-09",13.2
"888","2010-08-10",13.11
"889","2010-08-11",12.69
"890","2010-08-12",12.74
"891","2010-08-13",12.6
"892","2010-08-16",12.74
"893","2010-08-17",12.89
"894","2010-08-18",13.03
"895","2010-08-19",12.85
"896","2010-08-20",12.86
"897","2010-08-23",12.77
"898","2010-08-24",12.61
"899","2010-08-25",12.59
"900","2010-08-26",12.47
"901","2010-08-27",12.5
"902","2010-08-30",12.4
"903","2010-08-31",12.37
"904","2010-09-01",12.63
"905","2010-09-02",12.82
"906","2010-09-03",13.03
"907","2010-09-07",12.92
"908","2010-09-08",13.11
"909","2010-09-09",13.15
"910","2010-09-10",13.15
"911","2010-09-13",13.38
"912","2010-09-14",13.5
"913","2010-09-15",13.58
"914","2010-09-16",13.56
"915","2010-09-17",13.51
"916","2010-09-20",13.49
"917","2010-09-21",13.41
"918","2010-09-22",13.35
"919","2010-09-23",13.36
"920","2010-09-24",13.6
"921","2010-09-27",13.54
"922","2010-09-28",13.6
"923","2010-09-29",13.52
"924","2010-09-30",13.35
"925","2010-10-01",13.42
"926","2010-10-04",13.09
"927","2010-10-05",13.44
"928","2010-10-06",13.34
"929","2010-10-07",13.41
"930","2010-10-08",13.45
"931","2010-10-11",13.48
"932","2010-10-12",13.53
"933","2010-10-13",13.62
"934","2010-10-14",13.49
"935","2010-10-15",13.79
"936","2010-10-18",13.85
"937","2010-10-19",13.6
"938","2010-10-20",13.65
"939","2010-10-21",13.6
"940","2010-10-22",13.71
"941","2010-10-25",13.7
"942","2010-10-26",13.77
"943","2010-10-27",13.84
"944","2010-10-28",13.78
"945","2010-10-29",13.85
"946","2010-11-01",13.79
"947","2010-11-02",13.88
"948","2010-11-03",13.88
"949","2010-11-04",14.11
"950","2010-11-05",14.09
"951","2010-11-08",14.12
"952","2010-11-09",14.09
"953","2010-11-10",14
"954","2010-11-11",14
"955","2010-11-12",13.71
"956","2010-11-15",13.75
"957","2010-11-16",13.59
"958","2010-11-17",13.64
"959","2010-11-18",13.87
"960","2010-11-19",13.86
"961","2010-11-22",14.04
"962","2010-11-23",13.87
"963","2010-11-24",14.16
"964","2010-11-26",14.12
"965","2010-11-29",14.11
"966","2010-11-30",14.04
"967","2010-12-01",14.2
"968","2010-12-02",14.27
"969","2010-12-03",14.29
"970","2010-12-06",14.4
"971","2010-12-07",14.39
"972","2010-12-08",14.44
"973","2010-12-09",14.45
"974","2010-12-10",14.63
"975","2010-12-13",14.28
"976","2010-12-14",14.11
"977","2010-12-15",14
"978","2010-12-16",14.07
"979","2010-12-17",13.89
"980","2010-12-20",13.94
"981","2010-12-21",14.07
"982","2010-12-22",14.3
"983","2010-12-23",14.39
"984","2010-12-27",14.36
"985","2010-12-28",14.19
"986","2010-12-29",14.22
"987","2010-12-30",14.12
"988","2010-12-31",14.1
"989","2011-01-03",14.36
"990","2011-01-04",14.32
"991","2011-01-05",14.5
"992","2011-01-06",14.49
