"","date","KOF"
"98","2007-05-23",40.860001
"99","2007-05-24",39.59
"100","2007-05-25",39.5
"101","2007-05-29",39.810001
"102","2007-05-30",40.529999
"103","2007-05-31",40.200001
"104","2007-06-01",40.439999
"105","2007-06-04",39.459999
"106","2007-06-05",40.389999
"107","2007-06-06",40.450001
"108","2007-06-07",41.09
"109","2007-06-08",41.889999
"110","2007-06-11",42.700001
"111","2007-06-12",41.82
"112","2007-06-13",41.799999
"113","2007-06-14",41.93
"114","2007-06-15",42.07
"115","2007-06-18",42.560001
"116","2007-06-19",42.900002
"117","2007-06-20",43.860001
"118","2007-06-21",45.400002
"119","2007-06-22",45.830002
"120","2007-06-25",45.400002
"121","2007-06-26",44.540001
"122","2007-06-27",44.240002
"123","2007-06-28",44
"124","2007-06-29",44.279999
"125","2007-07-02",46.700001
"126","2007-07-03",47.25
"127","2007-07-05",47.900002
"128","2007-07-06",47.990002
"129","2007-07-09",48.049999
"130","2007-07-10",47.200001
"131","2007-07-11",46.990002
"132","2007-07-12",47.759998
"133","2007-07-13",46.73
"134","2007-07-16",47.389999
"135","2007-07-17",47.709999
"136","2007-07-18",47.93
"137","2007-07-19",47.98
"138","2007-07-20",47.18
"139","2007-07-23",47.150002
"140","2007-07-24",46.400002
"141","2007-07-25",46.299999
"142","2007-07-26",43.860001
"143","2007-07-27",43.349998
"144","2007-07-30",45.34
"145","2007-07-31",45.43
"146","2007-08-01",44.959999
"147","2007-08-02",44.009998
"148","2007-08-03",41.07
"149","2007-08-06",41.990002
"150","2007-08-07",40.650002
"151","2007-08-08",39.380001
"152","2007-08-09",38
"153","2007-08-10",39.169998
"154","2007-08-13",41.540001
"155","2007-08-14",41
"156","2007-08-15",39.540001
"157","2007-08-16",38.650002
"158","2007-08-17",39.290001
"159","2007-08-20",38.889999
"160","2007-08-21",39.009998
"161","2007-08-22",40.259998
"162","2007-08-23",40.490002
"163","2007-08-24",40.880001
"164","2007-08-27",40.349998
"165","2007-08-28",39
"166","2007-08-29",39.849998
"167","2007-08-30",40.16
"168","2007-08-31",40.599998
"169","2007-09-04",41.700001
"170","2007-09-05",41.610001
"171","2007-09-06",41.799999
"172","2007-09-07",41.5
"173","2007-09-10",40.91
"174","2007-09-11",39.75
"175","2007-09-12",39.709999
"176","2007-09-13",40.080002
"177","2007-09-14",39.900002
"178","2007-09-17",39.200001
"179","2007-09-18",39.790001
"180","2007-09-19",40.139999
"181","2007-09-20",39.849998
"182","2007-09-21",39.310001
"183","2007-09-24",40.450001
"184","2007-09-25",40.380001
"185","2007-09-26",41.400002
"186","2007-09-27",42.139999
"187","2007-09-28",42.919998
"188","2007-10-01",44.029999
"189","2007-10-02",44.23
"190","2007-10-03",43.639999
"191","2007-10-04",43.700001
"192","2007-10-05",43.639999
"193","2007-10-08",44.09
"194","2007-10-09",44.200001
"195","2007-10-10",45.419998
"196","2007-10-11",44.73
"197","2007-10-12",45.52
"198","2007-10-15",45
"199","2007-10-16",43.689999
"200","2007-10-17",45.139999
"201","2007-10-18",44.639999
"202","2007-10-19",43.389999
"203","2007-10-22",44.139999
"204","2007-10-23",44.650002
"205","2007-10-24",44.220001
"206","2007-10-25",44.919998
"207","2007-10-26",44.93
"208","2007-10-29",46.810001
"209","2007-10-30",46.77
"210","2007-10-31",46.32
"211","2007-11-01",45.900002
"212","2007-11-02",45.049999
"213","2007-11-05",44.759998
"214","2007-11-06",45.5
"215","2007-11-07",43.919998
"216","2007-11-08",43.439999
"217","2007-11-09",43.110001
"218","2007-11-12",42.119999
"219","2007-11-13",43.290001
"220","2007-11-14",42.599998
"221","2007-11-15",41.650002
"222","2007-11-16",41.049999
"223","2007-11-19",40.540001
"224","2007-11-20",41.849998
"225","2007-11-21",40.650002
"226","2007-11-23",42.07
"227","2007-11-26",43.009998
"228","2007-11-27",43.450001
"229","2007-11-28",46.02
"230","2007-11-29",45.41
"231","2007-11-30",45.330002
"232","2007-12-03",44.98
"233","2007-12-04",45.459999
"234","2007-12-05",45.400002
"235","2007-12-06",45.07
"236","2007-12-07",45.529999
"237","2007-12-10",45.93
"238","2007-12-11",45.830002
"239","2007-12-12",46.849998
"240","2007-12-13",46.259998
"241","2007-12-14",45.98
"242","2007-12-17",45.189999
"243","2007-12-18",45.450001
"244","2007-12-19",46.299999
"245","2007-12-20",47.450001
"246","2007-12-21",48.209999
"247","2007-12-24",48.509998
"248","2007-12-26",47.330002
"249","2007-12-27",48.400002
"250","2007-12-28",48.720001
"251","2007-12-31",49.279999
"252","2008-01-02",47.990002
"253","2008-01-03",46.880001
"254","2008-01-04",45.790001
"255","2008-01-07",48
"256","2008-01-08",47.09
"257","2008-01-09",47.98
"258","2008-01-10",47.549999
"259","2008-01-11",47.400002
"260","2008-01-14",47.169998
"261","2008-01-15",46.580002
"262","2008-01-16",48
"263","2008-01-17",46.900002
"264","2008-01-18",47.27
"265","2008-01-22",46.299999
"266","2008-01-23",46.080002
"267","2008-01-24",46.84
"268","2008-01-25",46.27
"269","2008-01-28",46.700001
"270","2008-01-29",47.459999
"271","2008-01-30",47.009998
"272","2008-01-31",47.009998
"273","2008-02-01",48.299999
"274","2008-02-04",51.73
"275","2008-02-05",50.939999
"276","2008-02-06",52.310001
"277","2008-02-07",52.25
"278","2008-02-08",52.43
"279","2008-02-11",53.939999
"280","2008-02-12",56
"281","2008-02-13",54.5
"282","2008-02-14",54.98
"283","2008-02-15",54.380001
"284","2008-02-19",53.91
"285","2008-02-20",52.130001
"286","2008-02-21",52.27
"287","2008-02-22",53
"288","2008-02-25",53.700001
"289","2008-02-26",55.66
"290","2008-02-27",55.25
"291","2008-02-28",55.509998
"292","2008-02-29",52.439999
"293","2008-03-03",54.630001
"294","2008-03-04",54.459999
"295","2008-03-05",54.310001
"296","2008-03-06",53.279999
"297","2008-03-07",53.450001
"298","2008-03-10",53.400002
"299","2008-03-11",56.459999
"300","2008-03-12",56.490002
"301","2008-03-13",57.57
"302","2008-03-14",55.93
"303","2008-03-17",55.299999
"304","2008-03-18",56.66
"305","2008-03-19",55.290001
"306","2008-03-20",56.439999
"307","2008-03-24",58.279999
"308","2008-03-25",57.5
"309","2008-03-26",58
"310","2008-03-27",57.959999
"311","2008-03-28",57.169998
"312","2008-03-31",56.330002
"313","2008-04-01",58.34
"314","2008-04-02",56.200001
"315","2008-04-03",54.18
"316","2008-04-04",53.220001
"317","2008-04-07",54.360001
"318","2008-04-08",53.459999
"319","2008-04-09",52.860001
"320","2008-04-10",52.779999
"321","2008-04-11",52.779999
"322","2008-04-14",54.75
"323","2008-04-15",53.490002
"324","2008-04-16",52.950001
"325","2008-04-17",53.560001
"326","2008-04-18",54.16
"327","2008-04-21",52.919998
"328","2008-04-22",52.990002
"329","2008-04-23",52.400002
"330","2008-04-24",52.220001
"331","2008-04-25",52.34
"332","2008-04-28",51.880001
"333","2008-04-29",51.470001
"334","2008-04-30",52.139999
"335","2008-05-01",52.75
"336","2008-05-02",54.59
"337","2008-05-05",54.560001
"338","2008-05-06",56.259998
"339","2008-05-07",54.459999
"340","2008-05-08",56.049999
"341","2008-05-09",56.900002
"342","2008-05-12",57.18
"343","2008-05-13",59.009998
"344","2008-05-14",58.029999
"345","2008-05-15",59.189999
"346","2008-05-16",59.810001
"347","2008-05-19",61.259998
"348","2008-05-20",59.060001
"349","2008-05-21",59.66
"350","2008-05-22",60.139999
"351","2008-05-23",59.259998
"352","2008-05-27",61.279999
"353","2008-05-28",59.169998
"354","2008-05-29",60.599998
"355","2008-05-30",62.400002
"356","2008-06-02",62.110001
"357","2008-06-03",62.400002
"358","2008-06-04",61.860001
"359","2008-06-05",62.5
"360","2008-06-06",61.68
"361","2008-06-09",59.849998
"362","2008-06-10",58.66
"363","2008-06-11",58.709999
"364","2008-06-12",59.830002
"365","2008-06-13",58.23
"366","2008-06-16",58.27
"367","2008-06-17",56.599998
"368","2008-06-18",54.25
"369","2008-06-19",55.299999
"370","2008-06-20",54.57
"371","2008-06-23",54.5
"372","2008-06-24",54.439999
"373","2008-06-25",55.09
"374","2008-06-26",54.93
"375","2008-06-27",54.709999
"376","2008-06-30",56.389999
"377","2008-07-01",54.880001
"378","2008-07-02",53.080002
"379","2008-07-03",54.299999
"380","2008-07-07",54.709999
"381","2008-07-08",55.330002
"382","2008-07-09",55.799999
"383","2008-07-10",55.34
"384","2008-07-11",54.650002
"385","2008-07-14",56.48
"386","2008-07-15",57.040001
"387","2008-07-16",57.810001
"388","2008-07-17",58.18
"389","2008-07-18",59.029999
"390","2008-07-21",57.82
"391","2008-07-22",57.400002
"392","2008-07-23",57.720001
"393","2008-07-24",57.880001
"394","2008-07-25",56.900002
"395","2008-07-28",58.150002
"396","2008-07-29",57.919998
"397","2008-07-30",56.900002
"398","2008-07-31",56.77
"399","2008-08-01",57.43
"400","2008-08-04",57.970001
"401","2008-08-05",60.5
"402","2008-08-06",62.060001
"403","2008-08-07",62.150002
"404","2008-08-08",61.080002
"405","2008-08-11",60.150002
"406","2008-08-12",59.470001
"407","2008-08-13",59.110001
"408","2008-08-14",60
"409","2008-08-15",58.700001
"410","2008-08-18",59.880001
"411","2008-08-19",59.630001
"412","2008-08-20",61.639999
"413","2008-08-21",61.220001
"414","2008-08-22",59.029999
"415","2008-08-25",58.330002
"416","2008-08-26",57.41
"417","2008-08-27",57.130001
"418","2008-08-28",57.209999
"419","2008-08-29",56.740002
"420","2008-09-02",58
"421","2008-09-03",57.66
"422","2008-09-04",58.169998
"423","2008-09-05",58.439999
"424","2008-09-08",59.400002
"425","2008-09-09",59.040001
"426","2008-09-10",59.5
"427","2008-09-11",58.950001
"428","2008-09-12",58.959999
"429","2008-09-15",57.650002
"430","2008-09-16",57.330002
"431","2008-09-17",57.18
"432","2008-09-18",56.5
"433","2008-09-19",54.540001
"434","2008-09-22",53.189999
"435","2008-09-23",52.709999
"436","2008-09-24",51.02
"437","2008-09-25",53.509998
"438","2008-09-26",52.18
"439","2008-09-29",48.130001
"440","2008-09-30",50.459999
"441","2008-10-01",52.669998
"442","2008-10-02",50.639999
"443","2008-10-03",48.5
"444","2008-10-06",44
"445","2008-10-07",40.900002
"446","2008-10-08",40.049999
"447","2008-10-09",36.32
"448","2008-10-10",34.75
"449","2008-10-13",38.610001
"450","2008-10-14",38.34
"451","2008-10-15",36.830002
"452","2008-10-16",37.279999
"453","2008-10-17",38.099998
"454","2008-10-20",40.130001
"455","2008-10-21",37.889999
"456","2008-10-22",34.389999
"457","2008-10-23",29.51
"458","2008-10-24",28.129999
"459","2008-10-27",27.74
"460","2008-10-28",29.23
"461","2008-10-29",30.6
"462","2008-10-30",30.860001
"463","2008-10-31",31.84
"464","2008-11-03",33.880001
"465","2008-11-04",35.279999
"466","2008-11-05",32.34
"467","2008-11-06",30.040001
"468","2008-11-07",32.639999
"469","2008-11-10",32.299999
"470","2008-11-11",31.17
"471","2008-11-12",30.74
"472","2008-11-13",33.560001
"473","2008-11-14",34.450001
"474","2008-11-17",33.68
"475","2008-11-18",34.490002
"476","2008-11-19",32.220001
"477","2008-11-20",30.65
"478","2008-11-21",31.91
"479","2008-11-24",33.349998
"480","2008-11-25",32.209999
"481","2008-11-26",34
"482","2008-11-28",34.799999
"483","2008-12-01",32.990002
"484","2008-12-02",34.650002
"485","2008-12-03",34.310001
"486","2008-12-04",33.290001
"487","2008-12-05",35.889999
"488","2008-12-08",38.82
"489","2008-12-09",37.880001
"490","2008-12-10",38.470001
"491","2008-12-11",37.060001
"492","2008-12-12",37.439999
"493","2008-12-15",40.950001
"494","2008-12-16",43.5
"495","2008-12-17",41.549999
"496","2008-12-18",42.610001
"497","2008-12-19",41.919998
"498","2008-12-22",41.110001
"499","2008-12-23",42.900002
"500","2008-12-24",43.040001
"501","2008-12-26",41.900002
"502","2008-12-29",43.16
"503","2008-12-30",44.220001
"504","2008-12-31",43.509998
"505","2009-01-02",45.130001
"506","2009-01-05",44.810001
"507","2009-01-06",42
"508","2009-01-07",41.09
"509","2009-01-08",39.849998
"510","2009-01-09",38.560001
"511","2009-01-12",35.939999
"512","2009-01-13",34.759998
"513","2009-01-14",33.09
"514","2009-01-15",35.43
"515","2009-01-16",35.52
"516","2009-01-20",34.799999
"517","2009-01-21",36.189999
"518","2009-01-22",35.919998
"519","2009-01-23",35.380001
"520","2009-01-26",36.939999
"521","2009-01-27",38.389999
"522","2009-01-28",39.279999
"523","2009-01-29",38.720001
"524","2009-01-30",37.779999
"525","2009-02-02",35.740002
"526","2009-02-03",35.240002
"527","2009-02-04",34.59
"528","2009-02-05",33.490002
"529","2009-02-06",34.419998
"530","2009-02-09",34.57
"531","2009-02-10",32.77
"532","2009-02-11",34.220001
"533","2009-02-12",34.869999
"534","2009-02-13",35.759998
"535","2009-02-17",33.669998
"536","2009-02-18",33.380001
"537","2009-02-19",32.240002
"538","2009-02-20",32.639999
"539","2009-02-23",30.629999
"540","2009-02-24",31.610001
"541","2009-02-25",31.450001
"542","2009-02-26",31.290001
"543","2009-02-27",31.16
"544","2009-03-02",28.68
"545","2009-03-03",28.280001
"546","2009-03-04",28
"547","2009-03-05",26.41
"548","2009-03-06",27.67
"549","2009-03-09",27.75
"550","2009-03-10",29.84
"551","2009-03-11",30.08
"552","2009-03-12",30.959999
"553","2009-03-13",33.130001
"554","2009-03-16",33.490002
"555","2009-03-17",33.900002
"556","2009-03-18",33.439999
"557","2009-03-19",33.759998
"558","2009-03-20",32.549999
"559","2009-03-23",33.830002
"560","2009-03-24",33.73
"561","2009-03-25",35
"562","2009-03-26",36.110001
"563","2009-03-27",35.790001
"564","2009-03-30",33.360001
"565","2009-03-31",34.060001
"566","2009-04-01",35.16
"567","2009-04-02",36.049999
"568","2009-04-03",37.040001
"569","2009-04-06",36.490002
"570","2009-04-07",36.869999
"571","2009-04-08",37.369999
"572","2009-04-09",37.860001
"573","2009-04-13",36.869999
"574","2009-04-14",36.919998
"575","2009-04-15",37.060001
"576","2009-04-16",36.869999
"577","2009-04-17",37.790001
"578","2009-04-20",36.610001
"579","2009-04-21",37.82
"580","2009-04-22",38.400002
"581","2009-04-23",39.34
"582","2009-04-24",38.419998
"583","2009-04-27",36.880001
"584","2009-04-28",35.98
"585","2009-04-29",38.810001
"586","2009-04-30",39.34
"587","2009-05-01",39.740002
"588","2009-05-04",39.720001
"589","2009-05-05",40.439999
"590","2009-05-06",40.849998
"591","2009-05-07",41.099998
"592","2009-05-08",41.130001
"593","2009-05-11",39.48
"594","2009-05-12",38.860001
"595","2009-05-13",38.189999
"596","2009-05-14",38.110001
"597","2009-05-15",38.509998
"598","2009-05-18",40.209999
"599","2009-05-19",40
"600","2009-05-20",41.369999
"601","2009-05-21",41.43
"602","2009-05-22",41.259998
"603","2009-05-26",42.450001
"604","2009-05-27",42.09
"605","2009-05-28",41.580002
"606","2009-05-29",41.279999
"607","2009-06-01",41.509998
"608","2009-06-02",43.09
"609","2009-06-03",42.34
"610","2009-06-04",42.279999
"611","2009-06-05",41.77
"612","2009-06-08",41.049999
"613","2009-06-09",41
"614","2009-06-10",41.27
"615","2009-06-11",40.93
"616","2009-06-12",40.880001
"617","2009-06-15",40.610001
"618","2009-06-16",38.619999
"619","2009-06-17",38.73
"620","2009-06-18",39.57
"621","2009-06-19",40.25
"622","2009-06-22",39.02
"623","2009-06-23",40.02
"624","2009-06-24",38.66
"625","2009-06-25",39.75
"626","2009-06-26",39.549999
"627","2009-06-29",40.119999
"628","2009-06-30",40.119999
"629","2009-07-01",41.060001
"630","2009-07-02",40.23
"631","2009-07-06",40.700001
"632","2009-07-07",39.73
"633","2009-07-08",39.82
"634","2009-07-09",39.099998
"635","2009-07-10",39.029999
"636","2009-07-13",39.029999
"637","2009-07-14",39.060001
"638","2009-07-15",41.130001
"639","2009-07-16",42.060001
"640","2009-07-17",42.41
"641","2009-07-20",42.330002
"642","2009-07-21",41.970001
"643","2009-07-22",43.330002
"644","2009-07-23",43.93
"645","2009-07-24",44.400002
"646","2009-07-27",45.380001
"647","2009-07-28",45.139999
"648","2009-07-29",44.529999
"649","2009-07-30",45.759998
"650","2009-07-31",46.200001
"651","2009-08-03",49
"652","2009-08-04",49.419998
"653","2009-08-05",49
"654","2009-08-06",48.93
"655","2009-08-07",48.900002
"656","2009-08-10",48.990002
"657","2009-08-11",46.740002
"658","2009-08-12",46.529999
"659","2009-08-13",47.150002
"660","2009-08-14",46.860001
"661","2009-08-17",45.669998
"662","2009-08-18",45.299999
"663","2009-08-19",46.049999
"664","2009-08-20",46.599998
"665","2009-08-21",47.27
"666","2009-08-24",46.990002
"667","2009-08-25",46.93
"668","2009-08-26",45.919998
"669","2009-08-27",47.240002
"670","2009-08-28",46.860001
"671","2009-08-31",44.580002
"672","2009-09-01",42.830002
"673","2009-09-02",43.529999
"674","2009-09-03",43.880001
"675","2009-09-04",45.439999
"676","2009-09-08",45.330002
"677","2009-09-09",44.349998
"678","2009-09-10",44.860001
"679","2009-09-11",45.689999
"680","2009-09-14",44.549999
"681","2009-09-15",45.32
"682","2009-09-16",46.57
"683","2009-09-17",47.619999
"684","2009-09-18",49.470001
"685","2009-09-21",47.900002
"686","2009-09-22",48.48
"687","2009-09-23",48.41
"688","2009-09-24",47.580002
"689","2009-09-25",47.650002
"690","2009-09-28",47.619999
"691","2009-09-29",47.619999
"692","2009-09-30",48.099998
"693","2009-10-01",47.75
"694","2009-10-02",50.48
"695","2009-10-05",50.200001
"696","2009-10-06",50.450001
"697","2009-10-07",50.18
"698","2009-10-08",50.75
"699","2009-10-09",50.259998
"700","2009-10-12",51.599998
"701","2009-10-13",53.139999
"702","2009-10-14",53.299999
"703","2009-10-15",53.23
"704","2009-10-16",53.57
"705","2009-10-19",54.720001
"706","2009-10-20",54.189999
"707","2009-10-21",54.060001
"708","2009-10-22",54.400002
"709","2009-10-23",54.310001
"710","2009-10-26",53.18
"711","2009-10-27",52.689999
"712","2009-10-28",53.099998
"713","2009-10-29",54.400002
"714","2009-10-30",53.939999
"715","2009-11-02",53.869999
"716","2009-11-03",52.950001
"717","2009-11-04",54.419998
"718","2009-11-05",54.68
"719","2009-11-06",53.91
"720","2009-11-09",55
"721","2009-11-10",55.110001
"722","2009-11-11",54.169998
"723","2009-11-12",53.049999
"724","2009-11-13",53.939999
"725","2009-11-16",55.27
"726","2009-11-17",56.360001
"727","2009-11-18",55.650002
"728","2009-11-19",55.82
"729","2009-11-20",55.119999
"730","2009-11-23",55.860001
"731","2009-11-24",58.669998
"732","2009-11-25",59.25
"733","2009-11-27",57.459999
"734","2009-11-30",57.130001
"735","2009-12-01",57.540001
"736","2009-12-02",58.200001
"737","2009-12-03",58.080002
"738","2009-12-04",59.02
"739","2009-12-07",59.150002
"740","2009-12-08",58.790001
"741","2009-12-09",59
"742","2009-12-10",60.080002
"743","2009-12-11",61.549999
"744","2009-12-14",62.470001
"745","2009-12-15",61.709999
"746","2009-12-16",61.82
"747","2009-12-17",61.669998
"748","2009-12-18",61.77
"749","2009-12-21",61.950001
"750","2009-12-22",63.529999
"751","2009-12-23",65.709999
"752","2009-12-24",66.870003
"753","2009-12-28",66.389999
"754","2009-12-29",65.989998
"755","2009-12-30",66.010002
"756","2009-12-31",65.720001
"757","2010-01-04",66.669998
"758","2010-01-05",65.620003
"759","2010-01-06",65.839996
"760","2010-01-07",66.050003
"761","2010-01-08",64.809998
"762","2010-01-11",60.66
"763","2010-01-12",59.919998
"764","2010-01-13",61.669998
"765","2010-01-14",61.779999
"766","2010-01-15",61.709999
"767","2010-01-19",60.689999
"768","2010-01-20",58.599998
"769","2010-01-21",58.029999
"770","2010-01-22",58.529999
"771","2010-01-25",58.279999
"772","2010-01-26",57.669998
"773","2010-01-27",58.77
"774","2010-01-28",61.599998
"775","2010-01-29",61.91
"776","2010-02-01",61.52
"777","2010-02-02",62.639999
"778","2010-02-03",62.43
"779","2010-02-04",59.200001
"780","2010-02-05",59.200001
"781","2010-02-08",59.18
"782","2010-02-09",61.16
"783","2010-02-10",59.169998
"784","2010-02-11",59.849998
"785","2010-02-12",59.400002
"786","2010-02-16",59.68
"787","2010-02-17",61.119999
"788","2010-02-18",62.75
"789","2010-02-19",62.48
"790","2010-02-22",63.799999
"791","2010-02-23",62.810001
"792","2010-02-24",63.16
"793","2010-02-25",63.869999
"794","2010-02-26",64.209999
"795","2010-03-01",66.160004
"796","2010-03-02",67.449997
"797","2010-03-03",68.129997
"798","2010-03-04",68.959999
"799","2010-03-05",69.669998
"800","2010-03-08",68.099998
"801","2010-03-09",66.150002
"802","2010-03-10",65.489998
"803","2010-03-11",65.599998
"804","2010-03-12",66.010002
"805","2010-03-15",63.84
"806","2010-03-16",64.080002
"807","2010-03-17",64.050003
"808","2010-03-18",63.689999
"809","2010-03-19",63.16
"810","2010-03-22",64
"811","2010-03-23",65.459999
"812","2010-03-24",65.980003
"813","2010-03-25",65.040001
"814","2010-03-26",64.830002
"815","2010-03-29",65.379997
"816","2010-03-30",67.360001
"817","2010-03-31",66.449997
"818","2010-04-01",67.660004
"819","2010-04-05",68.449997
"820","2010-04-06",67.669998
"821","2010-04-07",67.339996
"822","2010-04-08",65.410004
"823","2010-04-09",66.82
"824","2010-04-12",65.870003
"825","2010-04-13",69.540001
"826","2010-04-14",70.25
"827","2010-04-15",70.379997
"828","2010-04-16",67.629997
"829","2010-04-19",68.459999
"830","2010-04-20",70.010002
"831","2010-04-21",68.120003
"832","2010-04-22",68.510002
"833","2010-04-23",69.279999
"834","2010-04-26",70.989998
"835","2010-04-27",66.839996
"836","2010-04-28",68.339996
"837","2010-04-29",70.260002
"838","2010-04-30",70
"839","2010-05-03",69.760002
"840","2010-05-04",66.510002
"841","2010-05-05",65.129997
"842","2010-05-06",63.59
"843","2010-05-07",63.330002
"844","2010-05-10",68.029999
"845","2010-05-11",68.519997
"846","2010-05-12",68.790001
"847","2010-05-13",68.800003
"848","2010-05-14",67.839996
"849","2010-05-17",68.889999
"850","2010-05-18",67.120003
"851","2010-05-19",65.989998
"852","2010-05-20",63.75
"853","2010-05-21",65.309998
"854","2010-05-24",65.75
"855","2010-05-25",64.830002
"856","2010-05-26",65.43
"857","2010-05-27",68.400002
"858","2010-05-28",66.519997
"859","2010-06-01",67.550003
"860","2010-06-02",69
"861","2010-06-03",69.599998
"862","2010-06-04",67.779999
"863","2010-06-07",66.199997
"864","2010-06-08",66
"865","2010-06-09",66.150002
"866","2010-06-10",69.400002
"867","2010-06-11",69.889999
"868","2010-06-14",69.550003
"869","2010-06-15",70.199997
"870","2010-06-16",70.279999
"871","2010-06-17",70.18
"872","2010-06-18",70.370003
"873","2010-06-21",68.57
"874","2010-06-22",68.239998
"875","2010-06-23",66.580002
"876","2010-06-24",66.25
"877","2010-06-25",66.169998
"878","2010-06-28",66.269997
"879","2010-06-29",63.099998
"880","2010-06-30",62.59
"881","2010-07-01",62.759998
"882","2010-07-02",63.84
"883","2010-07-06",67.120003
"884","2010-07-07",67.18
"885","2010-07-08",66.360001
"886","2010-07-09",68.389999
"887","2010-07-12",68.239998
"888","2010-07-13",68.650002
"889","2010-07-14",69.400002
"890","2010-07-15",69.300003
"891","2010-07-16",67.029999
"892","2010-07-19",66.709999
"893","2010-07-20",66.279999
"894","2010-07-21",66.75
"895","2010-07-22",67.080002
"896","2010-07-23",66.949997
"897","2010-07-26",67.07
"898","2010-07-27",66.919998
"899","2010-07-28",66.150002
"900","2010-07-29",66.529999
"901","2010-07-30",68.5
"902","2010-08-02",69.309998
"903","2010-08-03",69.760002
"904","2010-08-04",70.809998
"905","2010-08-05",69.800003
"906","2010-08-06",70.099998
"907","2010-08-09",70.379997
"908","2010-08-10",70.120003
"909","2010-08-11",68.260002
"910","2010-08-12",69.169998
"911","2010-08-13",70.18
"912","2010-08-16",70.370003
"913","2010-08-17",71.75
"914","2010-08-18",75.419998
"915","2010-08-19",74.489998
"916","2010-08-20",73.620003
"917","2010-08-23",73.5
"918","2010-08-24",72.370003
"919","2010-08-25",74.18
"920","2010-08-26",74.199997
"921","2010-08-27",74.849998
"922","2010-08-30",74.529999
"923","2010-08-31",75.07
"924","2010-09-01",76.769997
"925","2010-09-02",77.099998
"926","2010-09-03",77.5
"927","2010-09-07",77.410004
"928","2010-09-08",77.169998
"929","2010-09-09",77.300003
"930","2010-09-10",78.209999
"931","2010-09-13",79.5
"932","2010-09-14",80.300003
"933","2010-09-15",80.419998
"934","2010-09-16",80.010002
"935","2010-09-17",80
"936","2010-09-20",80.260002
"937","2010-09-21",80.699997
"938","2010-09-22",81.040001
"939","2010-09-23",80.129997
"940","2010-09-24",80.809998
"941","2010-09-27",81.260002
"942","2010-09-28",80.379997
"943","2010-09-29",80.139999
"944","2010-09-30",78.220001
"945","2010-10-01",78.779999
"946","2010-10-04",78.489998
"947","2010-10-05",80.309998
"948","2010-10-06",78.019997
"949","2010-10-07",77.93
"950","2010-10-08",79.139999
"951","2010-10-11",78.639999
"952","2010-10-12",80.519997
"953","2010-10-13",81.82
