"","date","ESPR"
"229","2014-05-22",14.38
"230","2014-05-23",14.57
"231","2014-05-27",15.21
"232","2014-05-28",15.01
"233","2014-05-29",15.39
"234","2014-05-30",15.26
"235","2014-06-02",14.44
"236","2014-06-03",14.06
"237","2014-06-04",14.7
"238","2014-06-05",14.85
"239","2014-06-06",14.91
"240","2014-06-09",14.96
"241","2014-06-10",15.13
"242","2014-06-11",15.47
"243","2014-06-12",14.69
"244","2014-06-13",14.85
"245","2014-06-16",14.62
"246","2014-06-17",14.61
"247","2014-06-18",14.87
"248","2014-06-19",15.21
"249","2014-06-20",15.33
"250","2014-06-23",15.09
"251","2014-06-24",15.03
"252","2014-06-25",15.17
"253","2014-06-26",15.16
"254","2014-06-27",15.45
"255","2014-06-30",15.84
"256","2014-07-01",15.86
"257","2014-07-02",15.91
"258","2014-07-03",15.82
"259","2014-07-07",15.18
"260","2014-07-08",15.35
"261","2014-07-09",15.47
"262","2014-07-10",15.49
"263","2014-07-11",15.33
"264","2014-07-14",15.55
"265","2014-07-15",14.66
"266","2014-07-16",14.03
"267","2014-07-17",14.01
"268","2014-07-18",14.61
"269","2014-07-21",14.43
"270","2014-07-22",14.49
"271","2014-07-23",15.12
"272","2014-07-24",14.34
"273","2014-07-25",13.92
"274","2014-07-28",13.97
"275","2014-07-29",14.25
"276","2014-07-30",14.96
"277","2014-07-31",14.33
"278","2014-08-01",15.73
"279","2014-08-04",16.139999
"280","2014-08-05",15.56
"281","2014-08-06",15.51
"282","2014-08-07",15.33
"283","2014-08-08",15.34
"284","2014-08-11",16
"285","2014-08-12",15.86
"286","2014-08-13",16.08
"287","2014-08-14",16.15
"288","2014-08-15",16.16
"289","2014-08-18",16.190001
"290","2014-08-19",15.98
"291","2014-08-20",15.95
"292","2014-08-21",15.44
"293","2014-08-22",15.41
"294","2014-08-25",15.89
"295","2014-08-26",15.69
"296","2014-08-27",15.65
"297","2014-08-28",15.54
"298","2014-08-29",15.59
"299","2014-09-02",15.71
"300","2014-09-03",15.49
"301","2014-09-04",15.45
"302","2014-09-05",15.1
"303","2014-09-08",15.56
"304","2014-09-09",15.01
"305","2014-09-10",16.32
"306","2014-09-11",15.94
"307","2014-09-12",15.45
"308","2014-09-15",15.86
"309","2014-09-16",15.8
"310","2014-09-17",16.02
"311","2014-09-18",16.219999
"312","2014-09-19",16.34
"313","2014-09-22",16.17
"314","2014-09-23",16.17
"315","2014-09-24",18.33
"316","2014-09-25",18.030001
"317","2014-09-26",23.02
"318","2014-09-29",22.360001
"319","2014-09-30",24.459999
"320","2014-10-01",24.42
"321","2014-10-02",27
"322","2014-10-03",28.379999
"323","2014-10-06",28.549999
"324","2014-10-07",28.780001
"325","2014-10-08",29
"326","2014-10-09",27.83
"327","2014-10-10",26.09
"328","2014-10-13",27.809999
"329","2014-10-14",25.92
"330","2014-10-15",23.25
"331","2014-10-16",20.690001
"332","2014-10-17",21.530001
"333","2014-10-20",22.09
"334","2014-10-21",22.799999
"335","2014-10-22",23.17
"336","2014-10-23",23.76
"337","2014-10-24",24.68
"338","2014-10-27",25.719999
"339","2014-10-28",27.709999
"340","2014-10-29",28.34
"341","2014-10-30",28.67
"342","2014-10-31",29.25
"343","2014-11-03",28.85
"344","2014-11-04",28.969999
"345","2014-11-05",28.690001
"346","2014-11-06",27.559999
"347","2014-11-07",25.17
"348","2014-11-10",25.83
"349","2014-11-11",27.719999
"350","2014-11-12",29.67
"351","2014-11-13",30.389999
"352","2014-11-14",29.809999
"353","2014-11-17",31.709999
"354","2014-11-18",32.52
"355","2014-11-19",30.77
"356","2014-11-20",29.25
"357","2014-11-21",29.639999
"358","2014-11-24",30.99
"359","2014-11-25",30.75
"360","2014-11-26",31.83
"361","2014-11-28",31.629999
"362","2014-12-01",29.969999
"363","2014-12-02",31.620001
"364","2014-12-03",31.879999
"365","2014-12-04",35.959999
"366","2014-12-05",37.540001
"367","2014-12-08",38.09
"368","2014-12-09",39.470001
"369","2014-12-10",38.290001
"370","2014-12-11",38.48
"371","2014-12-12",37.48
"372","2014-12-15",35
"373","2014-12-16",34.52
"374","2014-12-17",35.349998
"375","2014-12-18",36.34
"376","2014-12-19",38.299999
"377","2014-12-22",38.82
"378","2014-12-23",36.049999
"379","2014-12-24",35.970001
"380","2014-12-26",36.849998
"381","2014-12-29",36.299999
"382","2014-12-30",39.169998
"383","2014-12-31",40.439999
"384","2015-01-02",41.23
"385","2015-01-05",44.189999
"386","2015-01-06",43.369999
"387","2015-01-07",47.07
"388","2015-01-08",47.959999
"389","2015-01-09",44.939999
"390","2015-01-12",48.52
"391","2015-01-13",45.25
"392","2015-01-14",49.130001
"393","2015-01-15",42.82
"394","2015-01-16",45.290001
"395","2015-01-20",45.669998
"396","2015-01-21",45.43
"397","2015-01-22",46.73
"398","2015-01-23",46.310001
"399","2015-01-26",47.900002
"400","2015-01-27",47.119999
"401","2015-01-28",45.66
"402","2015-01-29",47.810001
"403","2015-01-30",45.900002
"404","2015-02-02",44.790001
"405","2015-02-03",51.779999
"406","2015-02-04",55.009998
"407","2015-02-05",58.529999
"408","2015-02-06",59.389999
"409","2015-02-09",58.689999
"410","2015-02-10",61.25
"411","2015-02-11",64.32
"412","2015-02-12",67.459999
"413","2015-02-13",67.129997
"414","2015-02-17",67.720001
"415","2015-02-18",70.059998
"416","2015-02-19",65.029999
"417","2015-02-20",65.980003
"418","2015-02-23",64.019997
"419","2015-02-24",65.400002
"420","2015-02-25",66.059998
"421","2015-02-26",66.32
"422","2015-02-27",62.450001
"423","2015-03-02",61.41
"424","2015-03-03",62.139999
"425","2015-03-04",64.279999
"426","2015-03-05",63.16
"427","2015-03-06",65.279999
"428","2015-03-09",67.290001
"429","2015-03-10",67.739998
"430","2015-03-11",69.099998
"431","2015-03-12",70.800003
"432","2015-03-13",74.389999
"433","2015-03-16",77.099998
"434","2015-03-17",99.599998
"435","2015-03-18",105.720001
"436","2015-03-19",110.139999
"437","2015-03-20",112.330002
"438","2015-03-23",112.699997
"439","2015-03-24",102.739998
"440","2015-03-25",87.230003
"441","2015-03-26",88.5
"442","2015-03-27",90.650002
"443","2015-03-30",92.040001
"444","2015-03-31",92.599998
"445","2015-04-01",105.239998
"446","2015-04-02",99.790001
"447","2015-04-06",100.589996
"448","2015-04-07",98.720001
"449","2015-04-08",101.019997
"450","2015-04-09",100.139999
"451","2015-04-10",100.860001
"452","2015-04-13",100.550003
"453","2015-04-14",103.75
"454","2015-04-15",101.910004
"455","2015-04-16",101.349998
"456","2015-04-17",101.220001
"457","2015-04-20",100.870003
"458","2015-04-21",103.129997
"459","2015-04-22",100.529999
"460","2015-04-23",108.889999
"461","2015-04-24",104.599998
"462","2015-04-27",100.07
"463","2015-04-28",100.5
"464","2015-04-29",99.019997
"465","2015-04-30",95.129997
"466","2015-05-01",100.400002
"467","2015-05-04",103.849998
"468","2015-05-05",97
"469","2015-05-06",100.870003
"470","2015-05-07",99.980003
"471","2015-05-08",103.540001
"472","2015-05-11",104.300003
"473","2015-05-12",105.599998
"474","2015-05-13",104.970001
"475","2015-05-14",107.739998
"476","2015-05-15",106.529999
"477","2015-05-18",109.790001
"478","2015-05-19",115.300003
"479","2015-05-20",115.110001
"480","2015-05-21",113.769997
"481","2015-05-22",107.940002
"482","2015-05-26",103.75
"483","2015-05-27",105.82
"484","2015-05-28",105.349998
"485","2015-05-29",107.510002
"486","2015-06-01",104.029999
"487","2015-06-02",100.029999
"488","2015-06-03",105.839996
"489","2015-06-04",102.209999
"490","2015-06-05",102.839996
"491","2015-06-08",100.769997
"492","2015-06-09",100.529999
"493","2015-06-10",81.68
"494","2015-06-11",79.290001
"495","2015-06-12",74.239998
"496","2015-06-15",78.269997
"497","2015-06-16",76.779999
"498","2015-06-17",79.269997
"499","2015-06-18",80.699997
"500","2015-06-19",81.690002
"501","2015-06-22",82.110001
"502","2015-06-23",80.970001
"503","2015-06-24",84.019997
"504","2015-06-25",82.07
"505","2015-06-26",82.830002
"506","2015-06-29",78.279999
"507","2015-06-30",81.760002
"508","2015-07-01",82.269997
"509","2015-07-02",83.160004
"510","2015-07-06",85.169998
"511","2015-07-07",91.230003
"512","2015-07-08",88.18
"513","2015-07-09",88.690002
"514","2015-07-10",90.010002
"515","2015-07-13",89.529999
"516","2015-07-14",91.629997
"517","2015-07-15",96.68
"518","2015-07-16",97.93
"519","2015-07-17",98.910004
"520","2015-07-20",96.769997
"521","2015-07-21",95.870003
"522","2015-07-22",95.739998
"523","2015-07-23",95.739998
"524","2015-07-24",75.910004
"525","2015-07-27",71.650002
"526","2015-07-28",69.010002
"527","2015-07-29",62.48
"528","2015-07-30",64.25
"529","2015-07-31",62
"530","2015-08-03",60.849998
"531","2015-08-04",61.919998
"532","2015-08-05",60.279999
"533","2015-08-06",55.610001
"534","2015-08-07",58.740002
"535","2015-08-10",68.32
"536","2015-08-11",65.739998
"537","2015-08-12",67.550003
"538","2015-08-13",67.610001
"539","2015-08-14",66.18
"540","2015-08-17",75.510002
"541","2015-08-18",64.169998
"542","2015-08-19",57.540001
"543","2015-08-20",52.959999
"544","2015-08-21",54.470001
"545","2015-08-24",51.959999
"546","2015-08-25",50.259998
"547","2015-08-26",52.849998
"548","2015-08-27",52.009998
"549","2015-08-28",52.509998
"550","2015-08-31",47.950001
"551","2015-09-01",46.939999
"552","2015-09-02",48.990002
"553","2015-09-03",45.279999
"554","2015-09-04",44.560001
"555","2015-09-08",46.84
"556","2015-09-09",46.200001
"557","2015-09-10",46.400002
"558","2015-09-11",47.040001
"559","2015-09-14",47.610001
"560","2015-09-15",46.790001
"561","2015-09-16",45.790001
"562","2015-09-17",47.52
"563","2015-09-18",46.799999
"564","2015-09-21",43.5
"565","2015-09-22",43.950001
"566","2015-09-23",45.419998
"567","2015-09-24",42.720001
"568","2015-09-25",39.360001
"569","2015-09-28",35.09
"570","2015-09-29",18.33
"571","2015-09-30",23.59
"572","2015-10-01",23.82
"573","2015-10-02",26.799999
"574","2015-10-05",24.969999
"575","2015-10-06",24.07
"576","2015-10-07",24.74
"577","2015-10-08",24.139999
"578","2015-10-09",24.959999
"579","2015-10-12",24.309999
"580","2015-10-13",22.190001
"581","2015-10-14",21.959999
"582","2015-10-15",24.389999
"583","2015-10-16",23.110001
"584","2015-10-19",23.51
"585","2015-10-20",22.799999
"586","2015-10-21",22.51
"587","2015-10-22",22.35
"588","2015-10-23",22.379999
"589","2015-10-26",23.620001
"590","2015-10-27",23.799999
"591","2015-10-28",25.049999
"592","2015-10-29",24.040001
"593","2015-10-30",24
"594","2015-11-02",26.52
"595","2015-11-03",27.4
"596","2015-11-04",28.73
"597","2015-11-05",27.5
"598","2015-11-06",27.77
"599","2015-11-09",29.219999
"600","2015-11-10",27.559999
"601","2015-11-11",28.129999
"602","2015-11-12",26.6
"603","2015-11-13",26.610001
"604","2015-11-16",26.9
"605","2015-11-17",25.780001
"606","2015-11-18",27.719999
"607","2015-11-19",26.440001
"608","2015-11-20",26.23
"609","2015-11-23",27.469999
"610","2015-11-24",27.809999
"611","2015-11-25",28.200001
"612","2015-11-27",28.59
"613","2015-11-30",28.41
"614","2015-12-01",29.15
"615","2015-12-02",29.82
"616","2015-12-03",27.15
"617","2015-12-04",27.809999
"618","2015-12-07",25.809999
"619","2015-12-08",25.799999
"620","2015-12-09",25.42
"621","2015-12-10",26.57
"622","2015-12-11",25.030001
"623","2015-12-14",23.67
"624","2015-12-15",22.950001
"625","2015-12-16",23.719999
"626","2015-12-17",23.98
"627","2015-12-18",22.58
"628","2015-12-21",22.59
"629","2015-12-22",22.83
"630","2015-12-23",22.950001
"631","2015-12-24",23.370001
"632","2015-12-28",22.49
"633","2015-12-29",22.790001
"634","2015-12-30",22.76
"635","2015-12-31",22.26
"636","2016-01-04",21.65
"637","2016-01-05",22.07
"638","2016-01-06",20.26
"639","2016-01-07",18.15
"640","2016-01-08",18.040001
"641","2016-01-11",16.34
"642","2016-01-12",16.48
"643","2016-01-13",14.11
"644","2016-01-14",15.4
"645","2016-01-15",13.77
"646","2016-01-19",13.51
"647","2016-01-20",15.68
"648","2016-01-21",17.17
"649","2016-01-22",18.790001
"650","2016-01-25",16.620001
"651","2016-01-26",16.389999
"652","2016-01-27",14.66
"653","2016-01-28",13.91
"654","2016-01-29",14.88
"655","2016-02-01",16.049999
"656","2016-02-02",14.59
"657","2016-02-03",15.28
"658","2016-02-04",16.15
"659","2016-02-05",15.54
"660","2016-02-08",14.1
"661","2016-02-09",14.31
"662","2016-02-10",14.06
"663","2016-02-11",14.6
"664","2016-02-12",14.92
"665","2016-02-16",16.030001
"666","2016-02-17",16.68
"667","2016-02-18",15.97
"668","2016-02-19",16.58
"669","2016-02-22",16.93
"670","2016-02-23",15.74
"671","2016-02-24",16.09
"672","2016-02-25",14.97
"673","2016-02-26",15.54
"674","2016-02-29",14.89
"675","2016-03-01",15.53
"676","2016-03-02",18.25
"677","2016-03-03",17.33
"678","2016-03-04",17.32
"679","2016-03-07",18.32
"680","2016-03-08",15.8
"681","2016-03-09",15.72
"682","2016-03-10",15.26
"683","2016-03-11",15.47
"684","2016-03-14",17.120001
"685","2016-03-15",15.35
"686","2016-03-16",14.69
"687","2016-03-17",14.38
"688","2016-03-18",15.5
"689","2016-03-21",16.389999
"690","2016-03-22",16.4
"691","2016-03-23",14.73
"692","2016-03-24",15.72
"693","2016-03-28",15.31
"694","2016-03-29",16.370001
"695","2016-03-30",16.49
"696","2016-03-31",16.91
"697","2016-04-01",17.5
"698","2016-04-04",19.360001
"699","2016-04-05",17.950001
"700","2016-04-06",19.24
"701","2016-04-07",19
"702","2016-04-08",18.66
"703","2016-04-11",17.790001
"704","2016-04-12",17.73
"705","2016-04-13",18.57
"706","2016-04-14",18.43
"707","2016-04-15",18.66
"708","2016-04-18",18.940001
"709","2016-04-19",18.559999
"710","2016-04-20",18.32
"711","2016-04-21",19.139999
"712","2016-04-22",19.299999
"713","2016-04-25",18.24
"714","2016-04-26",17.41
"715","2016-04-27",17.23
"716","2016-04-28",16.84
"717","2016-04-29",16.389999
"718","2016-05-02",16.030001
"719","2016-05-03",15.57
"720","2016-05-04",14.37
"721","2016-05-05",14.35
"722","2016-05-06",14.85
"723","2016-05-09",15.38
"724","2016-05-10",15.67
"725","2016-05-11",14.93
"726","2016-05-12",14.41
"727","2016-05-13",14.71
"728","2016-05-16",15.52
"729","2016-05-17",14.65
"730","2016-05-18",14.47
"731","2016-05-19",14.25
"732","2016-05-20",15.08
"733","2016-05-23",15.02
"734","2016-05-24",15.28
"735","2016-05-25",15.63
"736","2016-05-26",15.58
"737","2016-05-27",16.360001
"738","2016-05-31",17.120001
"739","2016-06-01",17.74
"740","2016-06-02",18.379999
"741","2016-06-03",16.950001
"742","2016-06-06",18.5
"743","2016-06-07",18.309999
"744","2016-06-08",18.030001
"745","2016-06-09",17.75
"746","2016-06-10",16.74
"747","2016-06-13",16.17
"748","2016-06-14",15.9
"749","2016-06-15",17.24
"750","2016-06-16",16.870001
"751","2016-06-17",16.1
"752","2016-06-20",17.34
"753","2016-06-21",16.41
"754","2016-06-22",15.94
"755","2016-06-23",16.9
"756","2016-06-24",16.120001
"757","2016-06-27",14.94
"758","2016-06-28",16.18
"759","2016-06-29",9.66
"760","2016-06-30",9.88
"761","2016-07-01",10.35
"762","2016-07-05",10.1
"763","2016-07-06",10.28
"764","2016-07-07",10.54
"765","2016-07-08",11.19
"766","2016-07-11",11.09
"767","2016-07-12",11.22
"768","2016-07-13",10.66
"769","2016-07-14",10.37
"770","2016-07-15",11.15
"771","2016-07-18",11.44
"772","2016-07-19",10.92
"773","2016-07-20",11.41
"774","2016-07-21",11.31
"775","2016-07-22",11.16
"776","2016-07-25",10.99
"777","2016-07-26",10.9
"778","2016-07-27",11.36
"779","2016-07-28",10.86
"780","2016-07-29",10.86
"781","2016-08-01",10.98
"782","2016-08-02",10.87
"783","2016-08-03",11.26
"784","2016-08-04",10.97
"785","2016-08-05",11.15
"786","2016-08-08",10.98
"787","2016-08-09",11.01
"788","2016-08-10",10.66
"789","2016-08-11",10.87
"790","2016-08-12",10.91
"791","2016-08-15",10.99
"792","2016-08-16",10.79
"793","2016-08-17",10.7
"794","2016-08-18",10.94
"795","2016-08-19",10.85
"796","2016-08-22",11.18
"797","2016-08-23",11.29
"798","2016-08-24",10.88
"799","2016-08-25",10.5
"800","2016-08-26",10.63
"801","2016-08-29",10.67
"802","2016-08-30",10.84
"803","2016-08-31",10.77
"804","2016-09-01",10.76
"805","2016-09-02",10.79
"806","2016-09-06",11.68
"807","2016-09-07",11.36
"808","2016-09-08",11.4
"809","2016-09-09",10.75
"810","2016-09-12",11.08
"811","2016-09-13",11.05
"812","2016-09-14",11
"813","2016-09-15",11.24
"814","2016-09-16",11.22
"815","2016-09-19",11.44
"816","2016-09-20",13.51
"817","2016-09-21",13.21
"818","2016-09-22",13.9
"819","2016-09-23",13.56
"820","2016-09-26",13.55
"821","2016-09-27",13.74
"822","2016-09-28",13.92
"823","2016-09-29",13.51
"824","2016-09-30",13.85
"825","2016-10-03",13.82
"826","2016-10-04",13.64
"827","2016-10-05",14.13
"828","2016-10-06",13.53
"829","2016-10-07",13.5
"830","2016-10-10",13.45
"831","2016-10-11",12.9
"832","2016-10-12",12.32
"833","2016-10-13",13.01
"834","2016-10-14",12.05
"835","2016-10-17",12.24
"836","2016-10-18",12.38
"837","2016-10-19",12.16
"838","2016-10-20",12.48
"839","2016-10-21",12.35
"840","2016-10-24",12.05
"841","2016-10-25",11.87
"842","2016-10-26",11.69
"843","2016-10-27",11.12
"844","2016-10-28",11.03
"845","2016-10-31",10.3
"846","2016-11-01",10.19
"847","2016-11-02",10.17
"848","2016-11-03",9.4
"849","2016-11-04",9.92
"850","2016-11-07",9.88
"851","2016-11-08",9.77
"852","2016-11-09",10.7
"853","2016-11-10",11.29
"854","2016-11-11",11.99
"855","2016-11-14",11.51
"856","2016-11-15",11
"857","2016-11-16",11.34
"858","2016-11-17",11.65
"859","2016-11-18",11.51
"860","2016-11-21",11.6
"861","2016-11-22",11.37
"862","2016-11-23",11.72
"863","2016-11-25",11.76
"864","2016-11-28",11
"865","2016-11-29",10.82
"866","2016-11-30",10.56
"867","2016-12-01",10.68
"868","2016-12-02",11.07
"869","2016-12-05",11.74
"870","2016-12-06",11.68
"871","2016-12-07",11.5
"872","2016-12-08",11.93
"873","2016-12-09",12.22
"874","2016-12-12",12.25
"875","2016-12-13",12.14
"876","2016-12-14",12.29
"877","2016-12-15",12.57
"878","2016-12-16",12.99
"879","2016-12-19",13.31
"880","2016-12-20",13.43
"881","2016-12-21",12.88
"882","2016-12-22",12.66
"883","2016-12-23",13.18
"884","2016-12-27",12.7
"885","2016-12-28",12.53
"886","2016-12-29",12.7
"887","2016-12-30",12.52
"888","2017-01-03",12.88
"889","2017-01-04",13.89
"890","2017-01-05",13.61
"891","2017-01-06",13.78
"892","2017-01-09",13.84
"893","2017-01-10",13.7
"894","2017-01-11",12.7
"895","2017-01-12",12.21
"896","2017-01-13",12
"897","2017-01-17",11.2
"898","2017-01-18",11.27
"899","2017-01-19",11.13
"900","2017-01-20",11.08
"901","2017-01-23",10.97
"902","2017-01-24",11.21
"903","2017-01-25",11.87
"904","2017-01-26",11.63
"905","2017-01-27",11.75
"906","2017-01-30",11.07
"907","2017-01-31",12.12
"908","2017-02-01",13.58
"909","2017-02-02",12.72
"910","2017-02-03",16.440001
"911","2017-02-06",17.66
"912","2017-02-07",20.139999
"913","2017-02-08",20.67
"914","2017-02-09",20.299999
"915","2017-02-10",21.02
"916","2017-02-13",20.07
"917","2017-02-14",20.790001
"918","2017-02-15",20.879999
"919","2017-02-16",23.190001
"920","2017-02-17",25
"921","2017-02-21",24.42
"922","2017-02-22",22.530001
"923","2017-02-23",24.370001
"924","2017-02-24",24.290001
"925","2017-02-27",25.870001
"926","2017-02-28",26.17
"927","2017-03-01",30.440001
"928","2017-03-02",29.33
"929","2017-03-03",31.25
"930","2017-03-06",31.280001
"931","2017-03-07",31.33
"932","2017-03-08",34.02
"933","2017-03-09",32.450001
"934","2017-03-10",31.1
"935","2017-03-13",31.23
"936","2017-03-14",30.65
"937","2017-03-15",31.6
"938","2017-03-16",29.65
"939","2017-03-17",23.67
"940","2017-03-20",41.220001
"941","2017-03-21",39.049999
"942","2017-03-22",39.009998
"943","2017-03-23",40.400002
"944","2017-03-24",38.939999
"945","2017-03-27",38.27
"946","2017-03-28",35.66
"947","2017-03-29",34.790001
"948","2017-03-30",35.040001
"949","2017-03-31",35.310001
"950","2017-04-03",36.790001
"951","2017-04-04",36.130001
"952","2017-04-05",35.669998
"953","2017-04-06",35.880001
"954","2017-04-07",35.82
"955","2017-04-10",38.529999
"956","2017-04-11",37.799999
"957","2017-04-12",37.73
"958","2017-04-13",39.029999
"959","2017-04-17",38.959999
"960","2017-04-18",37.310001
"961","2017-04-19",36.98
"962","2017-04-20",37.380001
"963","2017-04-21",36.689999
"964","2017-04-24",37.540001
"965","2017-04-25",37.049999
"966","2017-04-26",36.130001
"967","2017-04-27",35.509998
"968","2017-04-28",35.75
"969","2017-05-01",36.549999
"970","2017-05-02",37.540001
"971","2017-05-03",37.810001
"972","2017-05-04",36.939999
"973","2017-05-05",35.009998
"974","2017-05-08",34.459999
"975","2017-05-09",35.470001
"976","2017-05-10",35.619999
"977","2017-05-11",35.650002
