"","date","CRUS"
"999","2010-12-17",16.17
"1000","2010-12-20",16.110001
"1001","2010-12-21",16.219999
"1002","2010-12-22",16.26
"1003","2010-12-23",16.120001
"1004","2010-12-27",16.129999
"1005","2010-12-28",16
"1006","2010-12-29",15.97
"1007","2010-12-30",15.99
"1008","2010-12-31",15.98
"1009","2011-01-03",16.49
"1010","2011-01-04",16.610001
"1011","2011-01-05",17.200001
"1012","2011-01-06",17.49
"1013","2011-01-07",17.629999
"1014","2011-01-10",18
"1015","2011-01-11",18.190001
"1016","2011-01-12",18.23
"1017","2011-01-13",18.48
"1018","2011-01-14",18.93
"1019","2011-01-18",18.700001
"1020","2011-01-19",17.889999
"1021","2011-01-20",17.34
"1022","2011-01-21",17.4
"1023","2011-01-24",17.940001
"1024","2011-01-25",17.780001
"1025","2011-01-26",17.92
"1026","2011-01-27",21.290001
"1027","2011-01-28",20.719999
"1028","2011-01-31",21.030001
"1029","2011-02-01",21.33
"1030","2011-02-02",22.5
"1031","2011-02-03",23.610001
"1032","2011-02-04",24.809999
"1033","2011-02-07",24.09
"1034","2011-02-08",24.370001
"1035","2011-02-09",24.08
"1036","2011-02-10",24.110001
"1037","2011-02-11",24.26
"1038","2011-02-14",24.950001
"1039","2011-02-15",24.59
"1040","2011-02-16",25
"1041","2011-02-17",25.15
"1042","2011-02-18",24.58
"1043","2011-02-22",23.34
"1044","2011-02-23",22.219999
"1045","2011-02-24",22.790001
"1046","2011-02-25",23.799999
"1047","2011-02-28",23.35
"1048","2011-03-01",22.959999
"1049","2011-03-02",23.33
"1050","2011-03-03",24.98
"1051","2011-03-04",24.559999
"1052","2011-03-07",23.120001
"1053","2011-03-08",23.110001
"1054","2011-03-09",21.24
"1055","2011-03-10",21.25
"1056","2011-03-11",21
"1057","2011-03-14",21.83
"1058","2011-03-15",21.040001
"1059","2011-03-16",20.309999
"1060","2011-03-17",20.450001
"1061","2011-03-18",19.969999
"1062","2011-03-21",20.950001
"1063","2011-03-22",20.370001
"1064","2011-03-23",20.450001
"1065","2011-03-24",20.83
"1066","2011-03-25",21.16
"1067","2011-03-28",21.49
"1068","2011-03-29",21.34
"1069","2011-03-30",21.110001
"1070","2011-03-31",21.030001
"1071","2011-04-01",20.34
"1072","2011-04-04",19.65
"1073","2011-04-05",19.870001
"1074","2011-04-06",19.85
"1075","2011-04-07",19.370001
"1076","2011-04-08",19.030001
"1077","2011-04-11",18.51
"1078","2011-04-12",17.879999
"1079","2011-04-13",18
"1080","2011-04-14",18.1
"1081","2011-04-15",16.84
"1082","2011-04-18",15.2
"1083","2011-04-19",15.37
"1084","2011-04-20",16.6
"1085","2011-04-21",16.280001
"1086","2011-04-25",16.01
"1087","2011-04-26",16.870001
"1088","2011-04-27",16.549999
"1089","2011-04-28",16.290001
"1090","2011-04-29",16.559999
"1091","2011-05-02",15.93
"1092","2011-05-03",16.200001
"1093","2011-05-04",16.209999
"1094","2011-05-05",16.15
"1095","2011-05-06",16.49
"1096","2011-05-09",16.18
"1097","2011-05-10",16.33
"1098","2011-05-11",16.110001
"1099","2011-05-12",16.25
"1100","2011-05-13",16.42
"1101","2011-05-16",15.89
"1102","2011-05-17",15.99
"1103","2011-05-18",15.88
"1104","2011-05-19",16.02
"1105","2011-05-20",15.95
"1106","2011-05-23",15.81
"1107","2011-05-24",15.7
"1108","2011-05-25",16.02
"1109","2011-05-26",16.139999
"1110","2011-05-27",16.219999
"1111","2011-05-31",16.450001
"1112","2011-06-01",15.88
"1113","2011-06-02",16.01
"1114","2011-06-03",15.55
"1115","2011-06-06",15.16
"1116","2011-06-07",15.16
"1117","2011-06-08",14.08
"1118","2011-06-09",14.22
"1119","2011-06-10",14.09
"1120","2011-06-13",13.47
"1121","2011-06-14",14.13
"1122","2011-06-15",13.71
"1123","2011-06-16",13.63
"1124","2011-06-17",13.51
"1125","2011-06-20",13.49
"1126","2011-06-21",14.4
"1127","2011-06-22",14.05
"1128","2011-06-23",14.6
"1129","2011-06-24",14.19
"1130","2011-06-27",14.59
"1131","2011-06-28",15.37
"1132","2011-06-29",15.32
"1133","2011-06-30",15.9
"1134","2011-07-01",16.9
"1135","2011-07-05",16.549999
"1136","2011-07-06",16.280001
"1137","2011-07-07",16.690001
"1138","2011-07-08",16.09
"1139","2011-07-11",16.120001
"1140","2011-07-12",15.54
"1141","2011-07-13",16.299999
"1142","2011-07-14",16.01
"1143","2011-07-15",16.48
"1144","2011-07-18",16.200001
"1145","2011-07-19",17.139999
"1146","2011-07-20",17.9
"1147","2011-07-21",15.92
"1148","2011-07-22",16.23
"1149","2011-07-25",15.89
"1150","2011-07-26",15.88
"1151","2011-07-27",15.49
"1152","2011-07-28",15.31
"1153","2011-07-29",15.18
"1154","2011-08-01",15.22
"1155","2011-08-02",14.86
"1156","2011-08-03",15.3
"1157","2011-08-04",14.33
"1158","2011-08-05",13.9
"1159","2011-08-08",12.76
"1160","2011-08-09",13.62
"1161","2011-08-10",13.09
"1162","2011-08-11",14
"1163","2011-08-12",14.16
"1164","2011-08-15",15.1
"1165","2011-08-16",14.46
"1166","2011-08-17",14.45
"1167","2011-08-18",13.2
"1168","2011-08-19",13.09
"1169","2011-08-22",13.11
"1170","2011-08-23",14.1
"1171","2011-08-24",14.23
"1172","2011-08-25",13.95
"1173","2011-08-26",14.45
"1174","2011-08-29",15.28
"1175","2011-08-30",15.3
"1176","2011-08-31",15.18
"1177","2011-09-01",14.62
"1178","2011-09-02",14.2
"1179","2011-09-06",14.17
"1180","2011-09-07",14.84
"1181","2011-09-08",14.41
"1182","2011-09-09",14.17
"1183","2011-09-12",14.43
"1184","2011-09-13",14.65
"1185","2011-09-14",15.47
"1186","2011-09-15",15.85
"1187","2011-09-16",15.73
"1188","2011-09-19",15.73
"1189","2011-09-20",15.7
"1190","2011-09-21",15.96
"1191","2011-09-22",15.36
"1192","2011-09-23",15.61
"1193","2011-09-26",15.53
"1194","2011-09-27",16.01
"1195","2011-09-28",15.39
"1196","2011-09-29",15.76
"1197","2011-09-30",14.74
"1198","2011-10-03",13.74
"1199","2011-10-04",14.81
"1200","2011-10-05",15.41
"1201","2011-10-06",16.07
"1202","2011-10-07",16.549999
"1203","2011-10-10",16.889999
"1204","2011-10-11",16.780001
"1205","2011-10-12",17.09
"1206","2011-10-13",17.58
"1207","2011-10-14",18.32
"1208","2011-10-17",17.5
"1209","2011-10-18",18
"1210","2011-10-19",17.01
"1211","2011-10-20",14.2
"1212","2011-10-21",14.54
"1213","2011-10-24",15.44
"1214","2011-10-25",14.89
"1215","2011-10-26",16.27
"1216","2011-10-27",17.219999
"1217","2011-10-28",17.49
"1218","2011-10-31",16.639999
"1219","2011-11-01",16.23
"1220","2011-11-02",16.67
"1221","2011-11-03",17.209999
"1222","2011-11-04",17.58
"1223","2011-11-07",17.15
"1224","2011-11-08",17.25
"1225","2011-11-09",16.040001
"1226","2011-11-10",16.459999
"1227","2011-11-11",16.9
"1228","2011-11-14",16.49
"1229","2011-11-15",16.860001
"1230","2011-11-16",16.85
"1231","2011-11-17",16.25
"1232","2011-11-18",16
"1233","2011-11-21",15.4
"1234","2011-11-22",15.16
"1235","2011-11-23",14.39
"1236","2011-11-25",14.33
"1237","2011-11-28",14.89
"1238","2011-11-29",15.49
"1239","2011-11-30",16.290001
"1240","2011-12-01",16.389999
"1241","2011-12-02",16.83
"1242","2011-12-05",16.879999
"1243","2011-12-06",16.73
"1244","2011-12-07",16.690001
"1245","2011-12-08",16.309999
"1246","2011-12-09",16.700001
"1247","2011-12-12",16.27
"1248","2011-12-13",15.77
"1249","2011-12-14",15.13
"1250","2011-12-15",15.18
"1251","2011-12-16",15.1
"1252","2011-12-19",14.83
"1253","2011-12-20",15.85
"1254","2011-12-21",15.61
"1255","2011-12-22",15.97
"1256","2011-12-23",16.139999
"1257","2011-12-27",16.290001
"1258","2011-12-28",15.91
"1259","2011-12-29",16.08
"1260","2011-12-30",15.85
"1261","2012-01-03",16.120001
"1262","2012-01-04",15.97
"1263","2012-01-05",16.4
"1264","2012-01-06",16.5
"1265","2012-01-09",16.969999
"1266","2012-01-10",19.639999
"1267","2012-01-11",20.200001
"1268","2012-01-12",20.01
"1269","2012-01-13",19.42
"1270","2012-01-17",20.280001
"1271","2012-01-18",20.75
"1272","2012-01-19",21.17
"1273","2012-01-20",21.6
"1274","2012-01-23",21.68
"1275","2012-01-24",21.870001
"1276","2012-01-25",22.01
"1277","2012-01-26",22.07
"1278","2012-01-27",20.23
"1279","2012-01-30",20.639999
"1280","2012-01-31",20.43
"1281","2012-02-01",20.68
"1282","2012-02-02",20.379999
"1283","2012-02-03",20.950001
"1284","2012-02-06",20.59
"1285","2012-02-07",21.559999
"1286","2012-02-08",21.209999
"1287","2012-02-09",21.440001
"1288","2012-02-10",20.67
"1289","2012-02-13",21.120001
"1290","2012-02-14",21.030001
"1291","2012-02-15",20.9
"1292","2012-02-16",21.1
"1293","2012-02-17",21.389999
"1294","2012-02-21",21.879999
"1295","2012-02-22",21.700001
"1296","2012-02-23",22.26
"1297","2012-02-24",22.870001
"1298","2012-02-27",23
"1299","2012-02-28",23.540001
"1300","2012-02-29",23.58
"1301","2012-03-01",23.809999
"1302","2012-03-02",23.440001
"1303","2012-03-05",22.83
"1304","2012-03-06",22.15
"1305","2012-03-07",22.790001
"1306","2012-03-08",23.440001
"1307","2012-03-09",23.77
"1308","2012-03-12",23.41
"1309","2012-03-13",23.940001
"1310","2012-03-14",24.110001
"1311","2012-03-15",24.5
"1312","2012-03-16",24.25
"1313","2012-03-19",24.35
"1314","2012-03-20",24.1
"1315","2012-03-21",24.42
"1316","2012-03-22",24.33
"1317","2012-03-23",24.43
"1318","2012-03-26",24.629999
"1319","2012-03-27",24.299999
"1320","2012-03-28",23.799999
"1321","2012-03-29",23.780001
"1322","2012-03-30",23.799999
"1323","2012-04-02",24
"1324","2012-04-03",23.799999
"1325","2012-04-04",23.129999
"1326","2012-04-05",23.25
"1327","2012-04-09",23.110001
"1328","2012-04-10",22.799999
"1329","2012-04-11",23.309999
"1330","2012-04-12",23.93
"1331","2012-04-13",23.4
"1332","2012-04-16",23.18
"1333","2012-04-17",23.75
"1334","2012-04-18",23.85
"1335","2012-04-19",22.959999
"1336","2012-04-20",21.07
"1337","2012-04-23",21.15
"1338","2012-04-24",20.799999
"1339","2012-04-25",23.09
"1340","2012-04-26",27.389999
"1341","2012-04-27",27.870001
"1342","2012-04-30",27.379999
"1343","2012-05-01",26.860001
"1344","2012-05-02",27.389999
"1345","2012-05-03",26.280001
"1346","2012-05-04",25.66
"1347","2012-05-07",25.940001
"1348","2012-05-08",25.68
"1349","2012-05-09",26.030001
"1350","2012-05-10",26
"1351","2012-05-11",26.24
"1352","2012-05-14",26.370001
"1353","2012-05-15",26.25
"1354","2012-05-16",25.629999
"1355","2012-05-17",25.52
"1356","2012-05-18",24.950001
"1357","2012-05-21",26.059999
"1358","2012-05-22",26.93
"1359","2012-05-23",27.74
"1360","2012-05-24",27.16
"1361","2012-05-25",27.450001
"1362","2012-05-29",29.389999
"1363","2012-05-30",28.459999
"1364","2012-05-31",28.719999
"1365","2012-06-01",25.93
"1366","2012-06-04",26.33
"1367","2012-06-05",27.469999
"1368","2012-06-06",28.389999
"1369","2012-06-07",27.879999
"1370","2012-06-08",28.65
"1371","2012-06-11",27.459999
"1372","2012-06-12",28.57
"1373","2012-06-13",27.98
"1374","2012-06-14",28.719999
"1375","2012-06-15",28.98
"1376","2012-06-18",30.629999
"1377","2012-06-19",30.34
"1378","2012-06-20",30.309999
"1379","2012-06-21",28.52
"1380","2012-06-22",29.469999
"1381","2012-06-25",28.32
"1382","2012-06-26",28.200001
"1383","2012-06-27",28.809999
"1384","2012-06-28",28.459999
"1385","2012-06-29",29.85
"1386","2012-07-02",28.690001
"1387","2012-07-03",29.110001
"1388","2012-07-05",29.35
"1389","2012-07-06",28.5
"1390","2012-07-09",28.389999
"1391","2012-07-10",25.93
"1392","2012-07-11",26.129999
"1393","2012-07-12",26.01
"1394","2012-07-13",26.27
"1395","2012-07-16",25.57
"1396","2012-07-17",25.690001
"1397","2012-07-18",26.59
"1398","2012-07-19",28.51
"1399","2012-07-20",27.6
"1400","2012-07-23",27.16
"1401","2012-07-24",26.57
"1402","2012-07-25",26.98
"1403","2012-07-26",28.24
"1404","2012-07-27",28.959999
"1405","2012-07-30",29.84
"1406","2012-07-31",36.77
"1407","2012-08-01",35.91
"1408","2012-08-02",36.669998
"1409","2012-08-03",37.98
"1410","2012-08-06",37.529999
"1411","2012-08-07",38.169998
"1412","2012-08-08",37.849998
"1413","2012-08-09",38.060001
"1414","2012-08-10",38.389999
"1415","2012-08-13",38.34
"1416","2012-08-14",38.529999
"1417","2012-08-15",38.450001
"1418","2012-08-16",39.23
"1419","2012-08-17",39.98
"1420","2012-08-20",39.360001
"1421","2012-08-21",39.240002
"1422","2012-08-22",39.380001
"1423","2012-08-23",41.98
"1424","2012-08-24",42
"1425","2012-08-27",41.75
"1426","2012-08-28",42.150002
"1427","2012-08-29",41.919998
"1428","2012-08-30",40.990002
"1429","2012-08-31",41.669998
"1430","2012-09-04",41.580002
"1431","2012-09-05",42.59
"1432","2012-09-06",44.880001
"1433","2012-09-07",44.349998
"1434","2012-09-10",42.630001
"1435","2012-09-11",42.900002
"1436","2012-09-12",43.119999
"1437","2012-09-13",41.799999
"1438","2012-09-14",44.18
"1439","2012-09-17",43.68
"1440","2012-09-18",44.02
"1441","2012-09-19",43.900002
"1442","2012-09-20",43.43
"1443","2012-09-21",41.959999
"1444","2012-09-24",40.18
"1445","2012-09-25",38.66
"1446","2012-09-26",37.75
"1447","2012-09-27",39.689999
"1448","2012-09-28",38.389999
"1449","2012-10-01",37.599998
"1450","2012-10-02",38.150002
"1451","2012-10-03",38.990002
"1452","2012-10-04",39.32
"1453","2012-10-05",37.939999
"1454","2012-10-08",37.470001
"1455","2012-10-09",36.98
"1456","2012-10-10",37.32
"1457","2012-10-11",37.580002
"1458","2012-10-12",37.200001
"1459","2012-10-15",38.75
"1460","2012-10-16",40.759998
"1461","2012-10-17",39.990002
"1462","2012-10-18",38.490002
"1463","2012-10-19",38.220001
"1464","2012-10-22",39.66
"1465","2012-10-23",39.209999
"1466","2012-10-24",40.77
"1467","2012-10-25",39.209999
"1468","2012-10-26",39.759998
"1469","2012-10-31",40.779999
"1470","2012-11-01",36.139999
"1471","2012-11-02",32.110001
"1472","2012-11-05",32.400002
"1473","2012-11-06",33.09
"1474","2012-11-07",32.099998
"1475","2012-11-08",30.82
"1476","2012-11-09",31.299999
"1477","2012-11-12",30.85
"1478","2012-11-13",30.73
"1479","2012-11-14",30.73
"1480","2012-11-15",28.07
"1481","2012-11-16",28.27
"1482","2012-11-19",30.83
"1483","2012-11-20",30.34
"1484","2012-11-21",31.16
"1485","2012-11-23",30.870001
"1486","2012-11-26",30.76
"1487","2012-11-27",30.379999
"1488","2012-11-28",30.85
"1489","2012-11-29",31.48
"1490","2012-11-30",31.32
"1491","2012-12-03",30.73
"1492","2012-12-04",29.77
"1493","2012-12-05",28.719999
"1494","2012-12-06",28.74
"1495","2012-12-07",28.6
"1496","2012-12-10",27.629999
"1497","2012-12-11",29.280001
"1498","2012-12-12",29.120001
"1499","2012-12-13",27.41
"1500","2012-12-14",25.59
"1501","2012-12-17",27.290001
"1502","2012-12-18",28.440001
"1503","2012-12-19",28.370001
"1504","2012-12-20",27.799999
"1505","2012-12-21",27.84
"1506","2012-12-24",27.93
"1507","2012-12-26",27.73
"1508","2012-12-27",27.559999
"1509","2012-12-28",27.110001
"1510","2012-12-31",28.969999
"1511","2013-01-02",29.84
"1512","2013-01-03",29.35
"1513","2013-01-04",28.32
"1514","2013-01-07",29.67
"1515","2013-01-08",29.969999
"1516","2013-01-09",30.209999
"1517","2013-01-10",31.540001
"1518","2013-01-11",31.58
"1519","2013-01-14",28.620001
"1520","2013-01-15",27.950001
"1521","2013-01-16",29.52
"1522","2013-01-17",29.780001
"1523","2013-01-18",29.389999
"1524","2013-01-22",29
"1525","2013-01-23",29.950001
"1526","2013-01-24",26.709999
"1527","2013-01-25",29.42
"1528","2013-01-28",28.860001
"1529","2013-01-29",28.43
"1530","2013-01-30",28.639999
"1531","2013-01-31",28.23
"1532","2013-02-01",28.48
"1533","2013-02-04",27.379999
"1534","2013-02-05",27.309999
"1535","2013-02-06",27.91
"1536","2013-02-07",27.26
"1537","2013-02-08",27.620001
"1538","2013-02-11",27.969999
"1539","2013-02-12",27.75
"1540","2013-02-13",27.65
"1541","2013-02-14",27.780001
"1542","2013-02-15",27.51
"1543","2013-02-19",27.290001
"1544","2013-02-20",25.360001
"1545","2013-02-21",24.85
"1546","2013-02-22",25.389999
"1547","2013-02-25",24.459999
"1548","2013-02-26",23.879999
"1549","2013-02-27",24.17
"1550","2013-02-28",24.040001
"1551","2013-03-01",23.389999
"1552","2013-03-04",22.73
"1553","2013-03-05",23.02
"1554","2013-03-06",22.469999
"1555","2013-03-07",22.959999
"1556","2013-03-08",23.549999
"1557","2013-03-11",23.370001
"1558","2013-03-12",22.780001
"1559","2013-03-13",23.66
"1560","2013-03-14",23.610001
"1561","2013-03-15",23.459999
"1562","2013-03-18",22.959999
"1563","2013-03-19",23.280001
"1564","2013-03-20",23.389999
"1565","2013-03-21",22.83
"1566","2013-03-22",23.450001
"1567","2013-03-25",23.1
"1568","2013-03-26",23.190001
"1569","2013-03-27",22.940001
"1570","2013-03-28",22.75
"1571","2013-04-01",22.049999
"1572","2013-04-02",21.129999
"1573","2013-04-03",20.280001
"1574","2013-04-04",21.469999
"1575","2013-04-05",21.51
"1576","2013-04-08",21.370001
"1577","2013-04-09",21.450001
"1578","2013-04-10",22.16
"1579","2013-04-11",21.629999
"1580","2013-04-12",21.389999
"1581","2013-04-15",20.75
"1582","2013-04-16",21.41
"1583","2013-04-17",18.049999
"1584","2013-04-18",17.68
"1585","2013-04-19",17.77
"1586","2013-04-22",18.129999
"1587","2013-04-23",18.85
"1588","2013-04-24",19.07
"1589","2013-04-25",19.620001
"1590","2013-04-26",17.870001
"1591","2013-04-29",19.15
"1592","2013-04-30",19.309999
"1593","2013-05-01",18.889999
"1594","2013-05-02",19.469999
"1595","2013-05-03",19.889999
"1596","2013-05-06",20.9
"1597","2013-05-07",20.91
"1598","2013-05-08",21.620001
"1599","2013-05-09",23.030001
"1600","2013-05-10",23.110001
"1601","2013-05-13",22.68
"1602","2013-05-14",22.799999
"1603","2013-05-15",22.299999
"1604","2013-05-16",22.26
"1605","2013-05-17",22.25
"1606","2013-05-20",22.65
"1607","2013-05-21",22.57
"1608","2013-05-22",22.07
"1609","2013-05-23",17.76
"1610","2013-05-24",17.360001
"1611","2013-05-28",17.610001
"1612","2013-05-29",17.620001
"1613","2013-05-30",18.299999
"1614","2013-05-31",18.25
"1615","2013-06-03",18.370001
"1616","2013-06-04",18.139999
"1617","2013-06-05",18.219999
"1618","2013-06-06",18.209999
"1619","2013-06-07",18.1
"1620","2013-06-10",18.549999
"1621","2013-06-11",18.02
"1622","2013-06-12",17.690001
"1623","2013-06-13",18.09
"1624","2013-06-14",17.799999
"1625","2013-06-17",17.99
"1626","2013-06-18",18.059999
"1627","2013-06-19",17.77
"1628","2013-06-20",17.34
"1629","2013-06-21",17.48
"1630","2013-06-24",17.1
"1631","2013-06-25",17.41
"1632","2013-06-26",17.139999
"1633","2013-06-27",16.92
"1634","2013-06-28",17.360001
"1635","2013-07-01",17.73
"1636","2013-07-02",17.889999
"1637","2013-07-03",18.1
"1638","2013-07-05",18.08
"1639","2013-07-08",17.639999
"1640","2013-07-09",17.59
"1641","2013-07-10",18.200001
"1642","2013-07-11",18.530001
"1643","2013-07-12",18.780001
"1644","2013-07-15",18.85
"1645","2013-07-16",19.16
"1646","2013-07-17",19.280001
"1647","2013-07-18",18.950001
"1648","2013-07-19",19.42
"1649","2013-07-22",19.41
"1650","2013-07-23",19.219999
"1651","2013-07-24",19.41
"1652","2013-07-25",20.32
"1653","2013-07-26",17.73
"1654","2013-07-29",18.52
"1655","2013-07-30",19.549999
"1656","2013-07-31",19.280001
"1657","2013-08-01",19.6
"1658","2013-08-02",19.639999
"1659","2013-08-05",20.23
"1660","2013-08-06",20.040001
"1661","2013-08-07",19.77
"1662","2013-08-08",19.91
"1663","2013-08-09",19.690001
"1664","2013-08-12",20.34
"1665","2013-08-13",21.110001
"1666","2013-08-14",20.309999
"1667","2013-08-15",19.9
"1668","2013-08-16",20.16
"1669","2013-08-19",20.040001
"1670","2013-08-20",20.48
"1671","2013-08-21",20.42
"1672","2013-08-22",21.02
"1673","2013-08-23",21.370001
"1674","2013-08-26",21.35
"1675","2013-08-27",20.5
"1676","2013-08-28",22.42
"1677","2013-08-29",23.440001
"1678","2013-08-30",22.5
"1679","2013-09-03",22.379999
"1680","2013-09-04",23.809999
"1681","2013-09-05",24.09
"1682","2013-09-06",23.17
"1683","2013-09-09",23.42
"1684","2013-09-10",23.09
"1685","2013-09-11",21.889999
"1686","2013-09-12",21.700001
"1687","2013-09-13",22.16
"1688","2013-09-16",21.49
"1689","2013-09-17",22.290001
"1690","2013-09-18",22.879999
"1691","2013-09-19",22.379999
"1692","2013-09-20",22.01
"1693","2013-09-23",23.200001
"1694","2013-09-24",23.6
"1695","2013-09-25",23.25
"1696","2013-09-26",23.25
"1697","2013-09-27",22.969999
"1698","2013-09-30",22.66
"1699","2013-10-01",22.969999
"1700","2013-10-02",23.34
"1701","2013-10-03",23.01
"1702","2013-10-04",23.5
"1703","2013-10-07",23.35
"1704","2013-10-08",23.07
"1705","2013-10-09",22.799999
"1706","2013-10-10",23.549999
"1707","2013-10-11",23.59
"1708","2013-10-14",24.09
"1709","2013-10-15",23.93
"1710","2013-10-16",24.01
"1711","2013-10-17",24.129999
"1712","2013-10-18",24.700001
"1713","2013-10-21",25.73
"1714","2013-10-22",25.75
"1715","2013-10-23",24.51
"1716","2013-10-24",24.77
"1717","2013-10-25",25.040001
"1718","2013-10-28",24.66
"1719","2013-10-29",24.42
"1720","2013-10-30",21.059999
"1721","2013-10-31",22.43
"1722","2013-11-01",22.4
"1723","2013-11-04",22.620001
"1724","2013-11-05",22.940001
"1725","2013-11-06",22.76
"1726","2013-11-07",22.27
"1727","2013-11-08",22.25
"1728","2013-11-11",19.24
"1729","2013-11-12",19.51
"1730","2013-11-13",20.139999
"1731","2013-11-14",20.1
"1732","2013-11-15",19.709999
"1733","2013-11-18",19.379999
"1734","2013-11-19",19.32
"1735","2013-11-20",19.200001
"1736","2013-11-21",19.459999
"1737","2013-11-22",19.389999
"1738","2013-11-25",19.219999
"1739","2013-11-26",19.67
"1740","2013-11-27",20.07
"1741","2013-11-29",20.18
"1742","2013-12-02",19.860001
"1743","2013-12-03",20.309999
"1744","2013-12-04",20.309999
"1745","2013-12-05",20.49
"1746","2013-12-06",20.32
"1747","2013-12-09",20.41
"1748","2013-12-10",19.99
"1749","2013-12-11",19.709999
"1750","2013-12-12",19.48
"1751","2013-12-13",19.59
"1752","2013-12-16",19.23
"1753","2013-12-17",19.860001
"1754","2013-12-18",19.870001
"1755","2013-12-19",19.4
"1756","2013-12-20",19.860001
"1757","2013-12-23",20.82
"1758","2013-12-24",20.860001
"1759","2013-12-26",20.389999
"1760","2013-12-27",20.68
"1761","2013-12-30",20.530001
"1762","2013-12-31",20.43
"1763","2014-01-02",20.139999
"1764","2014-01-03",19.620001
"1765","2014-01-06",19.5
"1766","2014-01-07",19.58
"1767","2014-01-08",19.6
"1768","2014-01-09",19.040001
"1769","2014-01-10",19.08
"1770","2014-01-13",19.43
"1771","2014-01-14",20.1
"1772","2014-01-15",19.889999
"1773","2014-01-16",19.98
"1774","2014-01-17",19.83
"1775","2014-01-21",20.07
"1776","2014-01-22",20.59
"1777","2014-01-23",20.139999
"1778","2014-01-24",19.67
"1779","2014-01-27",19.620001
"1780","2014-01-28",18.74
"1781","2014-01-29",17.280001
"1782","2014-01-30",17.549999
"1783","2014-01-31",17.51
"1784","2014-02-03",17.01
"1785","2014-02-04",17.6
"1786","2014-02-05",17.51
"1787","2014-02-06",17.719999
"1788","2014-02-07",18.02
"1789","2014-02-10",17.99
"1790","2014-02-11",18.4
"1791","2014-02-12",18.49
"1792","2014-02-13",18.33
"1793","2014-02-14",18.18
"1794","2014-02-18",18.26
"1795","2014-02-19",18.32
"1796","2014-02-20",18.559999
"1797","2014-02-21",18.110001
"1798","2014-02-24",18.4
"1799","2014-02-25",18.809999
"1800","2014-02-26",19.26
"1801","2014-02-27",19.690001
"1802","2014-02-28",19.25
"1803","2014-03-03",19.1
"1804","2014-03-04",19.280001
"1805","2014-03-05",19.27
"1806","2014-03-06",19.25
"1807","2014-03-07",19.360001
"1808","2014-03-10",19.27
"1809","2014-03-11",18.99
"1810","2014-03-12",19.299999
"1811","2014-03-13",18.98
"1812","2014-03-14",19.059999
"1813","2014-03-17",19.040001
"1814","2014-03-18",19.77
"1815","2014-03-19",19.32
"1816","2014-03-20",19.379999
"1817","2014-03-21",19.129999
"1818","2014-03-24",19.469999
"1819","2014-03-25",19.809999
"1820","2014-03-26",19.91
"1821","2014-03-27",19.469999
"1822","2014-03-28",19.52
"1823","2014-03-31",19.870001
"1824","2014-04-01",20.209999
"1825","2014-04-02",20.43
"1826","2014-04-03",20.58
"1827","2014-04-04",20.190001
"1828","2014-04-07",19.700001
"1829","2014-04-08",20.559999
"1830","2014-04-09",20.49
"1831","2014-04-10",19.889999
"1832","2014-04-11",19.389999
"1833","2014-04-14",18.530001
"1834","2014-04-15",19.18
"1835","2014-04-16",18.68
"1836","2014-04-17",19.049999
"1837","2014-04-21",19.219999
"1838","2014-04-22",19.59
"1839","2014-04-23",19.23
"1840","2014-04-24",20.629999
"1841","2014-04-25",21.629999
"1842","2014-04-28",22.01
"1843","2014-04-29",23.459999
"1844","2014-04-30",22.299999
"1845","2014-05-01",22.18
"1846","2014-05-02",22.52
"1847","2014-05-05",22.639999
"1848","2014-05-06",22.51
"1849","2014-05-07",22.620001
"1850","2014-05-08",22.75
"1851","2014-05-09",22.719999
"1852","2014-05-12",23.07
"1853","2014-05-13",22.799999
"1854","2014-05-14",22.280001
"1855","2014-05-15",21.950001
"1856","2014-05-16",22.209999
"1857","2014-05-19",22.450001
"1858","2014-05-20",21.9
"1859","2014-05-21",21.690001
"1860","2014-05-22",21.49
"1861","2014-05-23",22.059999
"1862","2014-05-27",22.059999
"1863","2014-05-28",22.280001
"1864","2014-05-29",22.290001
"1865","2014-05-30",22.129999
"1866","2014-06-02",22.02
"1867","2014-06-03",23.110001
"1868","2014-06-04",23.26
"1869","2014-06-05",23.43
"1870","2014-06-06",23.440001
"1871","2014-06-09",22.58
"1872","2014-06-10",22.879999
"1873","2014-06-11",22.76
"1874","2014-06-12",22.639999
"1875","2014-06-13",22.83
"1876","2014-06-16",23.27
"1877","2014-06-17",23.15
"1878","2014-06-18",23.370001
"1879","2014-06-19",23.549999
"1880","2014-06-20",23.129999
"1881","2014-06-23",23.780001
"1882","2014-06-24",23.799999
"1883","2014-06-25",23.59
"1884","2014-06-26",23.1
"1885","2014-06-27",22.940001
"1886","2014-06-30",22.74
"1887","2014-07-01",22.790001
"1888","2014-07-02",22.93
"1889","2014-07-03",23.190001
"1890","2014-07-07",24.379999
"1891","2014-07-08",24.110001
"1892","2014-07-09",24.459999
"1893","2014-07-10",24.18
"1894","2014-07-11",23.879999
"1895","2014-07-14",23.879999
"1896","2014-07-15",23.809999
"1897","2014-07-16",23.959999
"1898","2014-07-17",23.33
"1899","2014-07-18",23.98
"1900","2014-07-21",24.83
"1901","2014-07-22",24.65
"1902","2014-07-23",23.969999
"1903","2014-07-24",24.09
"1904","2014-07-25",23.35
"1905","2014-07-28",23.209999
