"","date","AXGT"
"154","2016-01-20",140.720001
"155","2016-01-21",134.800003
"156","2016-01-22",142.559998
"157","2016-01-25",135.759995
"158","2016-01-26",136.880005
"159","2016-01-27",122.800003
"160","2016-01-28",119.919998
"161","2016-01-29",127.440002
"162","2016-02-01",133.199997
"163","2016-02-02",109.279999
"164","2016-02-03",105.919998
"165","2016-02-04",107.120003
"166","2016-02-05",89.839996
"167","2016-02-08",76.080002
"168","2016-02-09",80.559998
"169","2016-02-10",83.760002
"170","2016-02-11",84.480003
"171","2016-02-12",87.68
"172","2016-02-16",91.68
"173","2016-02-17",100.400002
"174","2016-02-18",99.199997
"175","2016-02-19",101.919998
"176","2016-02-22",102
"177","2016-02-23",97.839996
"178","2016-02-24",102
"179","2016-02-25",100.400002
"180","2016-02-26",101.599998
"181","2016-02-29",100.879997
"182","2016-03-01",98.400002
"183","2016-03-02",102.639999
"184","2016-03-03",98.32
"185","2016-03-04",97.519997
"186","2016-03-07",100.080002
"187","2016-03-08",97.440002
"188","2016-03-09",90.800003
"189","2016-03-10",90
"190","2016-03-11",92
"191","2016-03-14",92.239998
"192","2016-03-15",91.120003
"193","2016-03-16",89.919998
"194","2016-03-17",90
"195","2016-03-18",90.480003
"196","2016-03-21",90.720001
"197","2016-03-22",92.160004
"198","2016-03-23",89.199997
"199","2016-03-24",87.199997
"200","2016-03-28",90.800003
"201","2016-03-29",91.519997
"202","2016-03-30",91.68
"203","2016-03-31",91.839996
"204","2016-04-01",95.199997
"205","2016-04-04",94.720001
"206","2016-04-05",92.639999
"207","2016-04-06",100.400002
"208","2016-04-07",101.519997
"209","2016-04-08",94.879997
"210","2016-04-11",92.639999
"211","2016-04-12",95.199997
"212","2016-04-13",99.519997
"213","2016-04-14",99.68
"214","2016-04-15",98.32
"215","2016-04-18",100.32
"216","2016-04-19",98.959999
"217","2016-04-20",99.839996
"218","2016-04-21",102.559998
"219","2016-04-22",110.239998
"220","2016-04-25",109.919998
"221","2016-04-26",109.760002
"222","2016-04-27",106.879997
"223","2016-04-28",105.040001
"224","2016-04-29",104
"225","2016-05-02",113.040001
"226","2016-05-03",107.919998
"227","2016-05-04",103.760002
"228","2016-05-05",97.68
"229","2016-05-06",93.519997
"230","2016-05-09",94.400002
"231","2016-05-10",94.239998
"232","2016-05-11",89.839996
"233","2016-05-12",87.919998
"234","2016-05-13",88.720001
"235","2016-05-16",91.919998
"236","2016-05-17",90
"237","2016-05-18",90.160004
"238","2016-05-19",88.160004
"239","2016-05-20",90.480003
"240","2016-05-23",90.32
"241","2016-05-24",95.68
"242","2016-05-25",96.800003
"243","2016-05-26",102
"244","2016-05-27",102.480003
"245","2016-05-31",105.68
"246","2016-06-01",105.120003
"247","2016-06-02",105.760002
"248","2016-06-03",103.839996
"249","2016-06-06",105.199997
"250","2016-06-07",113.760002
"251","2016-06-08",119.599998
"252","2016-06-09",121.919998
"253","2016-06-10",118.400002
"254","2016-06-13",106.879997
"255","2016-06-14",103.68
"256","2016-06-15",103.919998
"257","2016-06-16",99.440002
"258","2016-06-17",94.400002
"259","2016-06-20",94.959999
"260","2016-06-21",92.879997
"261","2016-06-22",90.879997
"262","2016-06-23",98
"263","2016-06-24",94.080002
"264","2016-06-27",91.760002
"265","2016-06-28",99.68
"266","2016-06-29",103.440002
"267","2016-06-30",102.720001
"268","2016-07-01",107.199997
"269","2016-07-05",103.519997
"270","2016-07-06",103.519997
"271","2016-07-07",103.279999
"272","2016-07-08",104.559998
"273","2016-07-11",103.199997
"274","2016-07-12",101.839996
"275","2016-07-13",97.839996
"276","2016-07-14",99.040001
"277","2016-07-15",104
"278","2016-07-18",104.32
"279","2016-07-19",104
"280","2016-07-20",106
"281","2016-07-21",106.400002
"282","2016-07-22",113.199997
"283","2016-07-25",115.199997
"284","2016-07-26",113.279999
"285","2016-07-27",116.080002
"286","2016-07-28",116.800003
"287","2016-07-29",118.400002
"288","2016-08-01",121.599998
"289","2016-08-02",121.519997
"290","2016-08-03",123.919998
"291","2016-08-04",123.440002
"292","2016-08-05",123.360001
"293","2016-08-08",122.800003
"294","2016-08-09",122.720001
"295","2016-08-10",118.160004
"296","2016-08-11",120
"297","2016-08-12",121.040001
"298","2016-08-15",122.639999
"299","2016-08-16",123.519997
"300","2016-08-17",125.760002
"301","2016-08-18",127.839996
"302","2016-08-19",124.720001
"303","2016-08-22",130
"304","2016-08-23",132
"305","2016-08-24",131.520004
"306","2016-08-25",128.639999
"307","2016-08-26",133.520004
"308","2016-08-29",132.880005
"309","2016-08-30",133.119995
"310","2016-08-31",131.279999
"311","2016-09-01",130.160004
"312","2016-09-02",128.399994
"313","2016-09-06",129.279999
"314","2016-09-07",128.800003
"315","2016-09-08",128.240005
"316","2016-09-09",120.559998
"317","2016-09-12",125.440002
"318","2016-09-13",126.800003
"319","2016-09-14",132.240005
"320","2016-09-15",135.919998
"321","2016-09-16",133.919998
"322","2016-09-19",134.160004
"323","2016-09-20",136.080002
"324","2016-09-21",138.399994
"325","2016-09-22",121.120003
"326","2016-09-23",122.239998
"327","2016-09-26",117.68
"328","2016-09-27",116.720001
"329","2016-09-28",112.400002
"330","2016-09-29",114.400002
"331","2016-09-30",112
"332","2016-10-03",111.519997
"333","2016-10-04",110.400002
"334","2016-10-05",112.080002
"335","2016-10-06",107.68
"336","2016-10-07",107.760002
"337","2016-10-10",110.559998
"338","2016-10-11",107.199997
"339","2016-10-12",104.720001
"340","2016-10-13",106.480003
"341","2016-10-14",104
"342","2016-10-17",103.839996
"343","2016-10-18",105.040001
"344","2016-10-19",104.800003
"345","2016-10-20",108.239998
"346","2016-10-21",110.160004
"347","2016-10-24",110.480003
"348","2016-10-25",109.519997
"349","2016-10-26",108.720001
"350","2016-10-27",103.360001
"351","2016-10-28",101.760002
"352","2016-10-31",98.480003
"353","2016-11-01",100.080002
"354","2016-11-02",96.239998
"355","2016-11-03",90.080002
"356","2016-11-04",90.160004
"357","2016-11-07",96.160004
"358","2016-11-08",89.199997
"359","2016-11-09",99.040001
"360","2016-11-10",108.639999
"361","2016-11-11",106
"362","2016-11-14",107.040001
"363","2016-11-15",107.040001
"364","2016-11-16",108.959999
"365","2016-11-17",110.080002
"366","2016-11-18",107.519997
"367","2016-11-21",107.839996
"368","2016-11-22",107.599998
"369","2016-11-23",112.959999
"370","2016-11-25",113.519997
"371","2016-11-28",112.080002
"372","2016-11-29",109.599998
"373","2016-11-30",108.239998
"374","2016-12-01",107.360001
"375","2016-12-02",108.160004
"376","2016-12-05",112
"377","2016-12-06",114.480003
"378","2016-12-07",114.559998
"379","2016-12-08",114.639999
"380","2016-12-09",114
"381","2016-12-12",109.120003
"382","2016-12-13",104.800003
"383","2016-12-14",100.400002
"384","2016-12-15",101.519997
"385","2016-12-16",102.959999
"386","2016-12-19",100.959999
"387","2016-12-20",101.760002
"388","2016-12-21",98.160004
"389","2016-12-22",97.199997
"390","2016-12-23",101.760002
"391","2016-12-27",99.360001
"392","2016-12-28",98.080002
"393","2016-12-29",98.559998
"394","2016-12-30",99.360001
"395","2017-01-03",98.400002
"396","2017-01-04",103.199997
"397","2017-01-05",104.239998
"398","2017-01-06",105.519997
"399","2017-01-09",106.720001
"400","2017-01-10",103.839996
"401","2017-01-11",101.120003
"402","2017-01-12",101.919998
"403","2017-01-13",103.68
"404","2017-01-17",98.480003
"405","2017-01-18",99.919998
"406","2017-01-19",99.68
"407","2017-01-20",100
"408","2017-01-23",97.760002
"409","2017-01-24",98.080002
"410","2017-01-25",100
"411","2017-01-26",97.440002
"412","2017-01-27",96.160004
"413","2017-01-30",94.559998
"414","2017-01-31",98
"415","2017-02-01",98.080002
"416","2017-02-02",95.68
"417","2017-02-03",109.440002
"418","2017-02-06",103.760002
"419","2017-02-07",103.279999
"420","2017-02-08",103.120003
"421","2017-02-09",102.639999
"422","2017-02-10",101.360001
"423","2017-02-13",94.800003
"424","2017-02-14",93.919998
"425","2017-02-15",94.239998
"426","2017-02-16",96.720001
"427","2017-02-17",97.120003
"428","2017-02-21",96.879997
"429","2017-02-22",96.800003
"430","2017-02-23",94.720001
"431","2017-02-24",93.760002
"432","2017-02-27",100.879997
"433","2017-02-28",101.68
"434","2017-03-01",104
"435","2017-03-02",105.120003
"436","2017-03-03",104.480003
"437","2017-03-06",102.879997
"438","2017-03-07",103.199997
"439","2017-03-08",106
"440","2017-03-09",107.360001
"441","2017-03-10",108.32
"442","2017-03-13",109.599998
"443","2017-03-14",111.919998
"444","2017-03-15",121.440002
"445","2017-03-16",120.720001
"446","2017-03-17",124.800003
"447","2017-03-20",120.480003
"448","2017-03-21",114.480003
"449","2017-03-22",113.839996
"450","2017-03-23",118
"451","2017-03-24",119.279999
"452","2017-03-27",118.720001
"453","2017-03-28",117.519997
"454","2017-03-29",119.599998
"455","2017-03-30",119.519997
"456","2017-03-31",119.519997
"457","2017-04-03",120.480003
"458","2017-04-04",122.400002
"459","2017-04-05",120.160004
"460","2017-04-06",119.519997
"461","2017-04-07",121.040001
"462","2017-04-10",148.320007
"463","2017-04-11",162
"464","2017-04-12",158.399994
"465","2017-04-13",176
"466","2017-04-17",172
"467","2017-04-18",170.080002
"468","2017-04-19",173.919998
"469","2017-04-20",174.960007
"470","2017-04-21",172.320007
"471","2017-04-24",180
"472","2017-04-25",184.720001
"473","2017-04-26",190.559998
"474","2017-04-27",194.800003
"475","2017-04-28",193.919998
"476","2017-05-01",196.800003
"477","2017-05-02",199.520004
"478","2017-05-03",197.919998
"479","2017-05-04",189.679993
"480","2017-05-05",189.839996
"481","2017-05-08",189.520004
"482","2017-05-09",183.279999
"483","2017-05-10",183.119995
"484","2017-05-11",181.600006
"485","2017-05-12",177.679993
"486","2017-05-15",175.199997
"487","2017-05-16",174.639999
"488","2017-05-17",171.279999
"489","2017-05-18",177.600006
"490","2017-05-19",174.080002
"491","2017-05-22",181.360001
"492","2017-05-23",183.279999
"493","2017-05-24",181.360001
"494","2017-05-25",173.679993
"495","2017-05-26",173.839996
"496","2017-05-30",167.039993
"497","2017-05-31",171.119995
"498","2017-06-01",177.919998
"499","2017-06-02",183.919998
"500","2017-06-05",179.360001
"501","2017-06-06",177.679993
"502","2017-06-07",180.399994
"503","2017-06-08",178.399994
"504","2017-06-09",175.440002
"505","2017-06-12",173.360001
"506","2017-06-13",180.080002
"507","2017-06-14",186.479996
"508","2017-06-15",165.759995
"509","2017-06-16",168.240005
"510","2017-06-19",172.160004
"511","2017-06-20",184.960007
"512","2017-06-21",190.399994
"513","2017-06-22",192
"514","2017-06-23",190.960007
"515","2017-06-26",190.160004
"516","2017-06-27",179.279999
"517","2017-06-28",192
"518","2017-06-29",189.679993
"519","2017-06-30",185.520004
"520","2017-07-03",185.119995
"521","2017-07-05",185.360001
"522","2017-07-06",183.199997
"523","2017-07-07",180.479996
"524","2017-07-10",176.800003
"525","2017-07-11",176.720001
"526","2017-07-12",189.039993
"527","2017-07-13",191.360001
"528","2017-07-14",194.240005
"529","2017-07-17",189.360001
"530","2017-07-18",184.240005
"531","2017-07-19",184.479996
"532","2017-07-20",172.320007
"533","2017-07-21",168.479996
"534","2017-07-24",185.600006
"535","2017-07-25",174.399994
"536","2017-07-26",175.759995
"537","2017-07-27",179.199997
"538","2017-07-28",184.880005
"539","2017-07-31",183.360001
"540","2017-08-01",184.960007
"541","2017-08-02",186.240005
"542","2017-08-03",184.639999
"543","2017-08-04",187.199997
"544","2017-08-07",183.119995
"545","2017-08-08",184.399994
"546","2017-08-09",180.639999
"547","2017-08-10",175.279999
"548","2017-08-11",178.160004
"549","2017-08-14",182.880005
"550","2017-08-15",181.039993
"551","2017-08-16",174.399994
"552","2017-08-17",168.399994
"553","2017-08-18",168.080002
"554","2017-08-21",159.839996
"555","2017-08-22",157.679993
"556","2017-08-23",157.199997
"557","2017-08-24",156.320007
"558","2017-08-25",156.399994
"559","2017-08-28",162.240005
"560","2017-08-29",159.119995
"561","2017-08-30",157.919998
"562","2017-08-31",160
"563","2017-09-01",160.160004
"564","2017-09-05",162.800003
"565","2017-09-06",159.759995
"566","2017-09-07",168.639999
"567","2017-09-08",163.679993
"568","2017-09-11",172.639999
"569","2017-09-12",159.279999
"570","2017-09-13",158.639999
"571","2017-09-14",156.160004
"572","2017-09-15",170.720001
"573","2017-09-18",183.039993
"574","2017-09-19",194.160004
"575","2017-09-20",209.600006
"576","2017-09-21",208.639999
"577","2017-09-22",199.919998
"578","2017-09-25",194
"579","2017-09-26",50.639999
"580","2017-09-27",55.919998
"581","2017-09-28",54
"582","2017-09-29",55.040001
"583","2017-10-02",59.119999
"584","2017-10-03",60.240002
"585","2017-10-04",61.84
"586","2017-10-05",63.360001
"587","2017-10-06",56.400002
"588","2017-10-09",56.720001
"589","2017-10-10",53.919998
"590","2017-10-11",52.32
"591","2017-10-12",50.959999
"592","2017-10-13",49.439999
"593","2017-10-16",49.360001
"594","2017-10-17",50.080002
"595","2017-10-18",47.040001
"596","2017-10-19",46.400002
"597","2017-10-20",45.439999
"598","2017-10-23",44.080002
"599","2017-10-24",44.32
"600","2017-10-25",43.439999
"601","2017-10-26",40.799999
"602","2017-10-27",41.040001
"603","2017-10-30",41.119999
"604","2017-10-31",41.919998
"605","2017-11-01",42.080002
"606","2017-11-02",41.759998
"607","2017-11-03",42.080002
"608","2017-11-06",43.200001
"609","2017-11-07",42.16
"610","2017-11-08",40
"611","2017-11-09",40.720001
"612","2017-11-10",42.720001
"613","2017-11-13",40.880001
"614","2017-11-14",41.279999
"615","2017-11-15",40.240002
"616","2017-11-16",40.240002
"617","2017-11-17",39.919998
"618","2017-11-20",43.040001
"619","2017-11-21",43.68
"620","2017-11-22",45.200001
"621","2017-11-24",43.279999
"622","2017-11-27",43.200001
"623","2017-11-28",42.400002
"624","2017-11-29",42.400002
"625","2017-11-30",44.16
"626","2017-12-01",43.200001
"627","2017-12-04",44
"628","2017-12-05",40.959999
"629","2017-12-06",40.240002
"630","2017-12-07",40.16
"631","2017-12-08",42.400002
"632","2017-12-11",42.16
"633","2017-12-12",43.68
"634","2017-12-13",44.799999
"635","2017-12-14",43.599998
"636","2017-12-15",42.400002
"637","2017-12-18",41.279999
"638","2017-12-19",41.439999
"639","2017-12-20",41.68
"640","2017-12-21",41.279999
"641","2017-12-22",39.759998
"642","2017-12-26",42.639999
"643","2017-12-27",42.400002
"644","2017-12-28",42.400002
"645","2017-12-29",42.16
"646","2018-01-02",42.48
"647","2018-01-03",41.439999
"648","2018-01-04",41.919998
"649","2018-01-05",42.959999
"650","2018-01-08",18.48
"651","2018-01-09",19.040001
"652","2018-01-10",19.440001
"653","2018-01-11",18.16
"654","2018-01-12",16.719999
"655","2018-01-16",16.879999
"656","2018-01-17",16.559999
"657","2018-01-18",16.48
"658","2018-01-19",16.24
"659","2018-01-22",17.6
"660","2018-01-23",18.559999
"661","2018-01-24",17.84
"662","2018-01-25",17.360001
"663","2018-01-26",17.280001
"664","2018-01-29",17.200001
"665","2018-01-30",16.559999
"666","2018-01-31",16.24
"667","2018-02-01",16.24
"668","2018-02-02",15.36
"669","2018-02-05",15.84
"670","2018-02-06",16.32
"671","2018-02-07",16
"672","2018-02-08",15.52
"673","2018-02-09",15.28
"674","2018-02-12",12.28
"675","2018-02-13",14.48
"676","2018-02-14",13.04
"677","2018-02-15",13.48
"678","2018-02-16",13.44
"679","2018-02-20",13.28
"680","2018-02-21",12.88
"681","2018-02-22",12.96
"682","2018-02-23",11.6
"683","2018-02-26",12.56
"684","2018-02-27",11.68
"685","2018-02-28",11.52
"686","2018-03-01",11.92
"687","2018-03-02",12.32
"688","2018-03-05",12.4
"689","2018-03-06",12.64
"690","2018-03-07",12.48
"691","2018-03-08",12.72
"692","2018-03-09",13.12
"693","2018-03-12",12.8
"694","2018-03-13",12.24
"695","2018-03-14",12
"696","2018-03-15",11.68
"697","2018-03-16",12.08
"698","2018-03-19",11.84
"699","2018-03-20",11.68
"700","2018-03-21",11.92
"701","2018-03-22",11.6
"702","2018-03-23",11.44
"703","2018-03-26",11.28
"704","2018-03-27",10.96
"705","2018-03-28",10.8
"706","2018-03-29",10.64
"707","2018-04-02",9.84
"708","2018-04-03",9.52
"709","2018-04-04",10.04
"710","2018-04-05",9.68
"711","2018-04-06",9.36
"712","2018-04-09",9.12
"713","2018-04-10",9.2
"714","2018-04-11",10.04
"715","2018-04-12",10.08
"716","2018-04-13",9.52
"717","2018-04-16",9.36
"718","2018-04-17",9.44
"719","2018-04-18",9.2
"720","2018-04-19",8.96
"721","2018-04-20",8.64
"722","2018-04-23",8.4
"723","2018-04-24",8.64
"724","2018-04-25",8.56
"725","2018-04-26",8.8
"726","2018-04-27",8.88
"727","2018-04-30",8.56
"728","2018-05-01",8.4
"729","2018-05-02",9.04
"730","2018-05-03",8.68
"731","2018-05-04",8.88
"732","2018-05-07",11.2
"733","2018-05-08",9.12
"734","2018-05-09",10.64
"735","2018-05-10",9.36
"736","2018-05-11",9.6
"737","2018-05-14",9.84
"738","2018-05-15",9.36
"739","2018-05-16",9.92
"740","2018-05-17",9.84
"741","2018-05-18",10.4
"742","2018-05-21",9.76
"743","2018-05-22",9.84
"744","2018-05-23",9.84
"745","2018-05-24",9.6
"746","2018-05-25",9.64
"747","2018-05-29",11.92
"748","2018-05-30",11.6
"749","2018-05-31",13.52
"750","2018-06-01",15.36
"751","2018-06-04",13.92
"752","2018-06-05",14
"753","2018-06-06",36.400002
"754","2018-06-07",38.400002
"755","2018-06-08",38.400002
"756","2018-06-11",40.080002
"757","2018-06-12",32.799999
"758","2018-06-13",32.639999
"759","2018-06-14",29.92
"760","2018-06-15",30.32
"761","2018-06-18",27.360001
"762","2018-06-19",23.200001
"763","2018-06-20",22.559999
"764","2018-06-21",21.360001
"765","2018-06-22",19.280001
"766","2018-06-25",20.559999
"767","2018-06-26",18.559999
"768","2018-06-27",18.719999
"769","2018-06-28",18
"770","2018-06-29",18.08
"771","2018-07-02",18.959999
"772","2018-07-03",21.440001
"773","2018-07-05",20.639999
"774","2018-07-06",20.48
"775","2018-07-09",21.120001
"776","2018-07-10",19.84
"777","2018-07-11",21.040001
"778","2018-07-12",20
"779","2018-07-13",21.360001
"780","2018-07-16",19.68
"781","2018-07-17",19.76
"782","2018-07-18",19.200001
"783","2018-07-19",20.559999
"784","2018-07-20",19.68
"785","2018-07-23",19.52
"786","2018-07-24",19.280001
"787","2018-07-25",19.040001
"788","2018-07-26",18.48
"789","2018-07-27",17.440001
"790","2018-07-30",16.4
"791","2018-07-31",17.040001
"792","2018-08-01",16.799999
"793","2018-08-02",17.120001
"794","2018-08-03",16.719999
"795","2018-08-06",16.799999
"796","2018-08-07",16.639999
"797","2018-08-08",16.799999
"798","2018-08-09",16.32
"799","2018-08-10",16.559999
"800","2018-08-13",16.559999
"801","2018-08-14",16.799999
"802","2018-08-15",16.16
"803","2018-08-16",16.4
"804","2018-08-17",16.4
"805","2018-08-20",16.08
"806","2018-08-21",18.4
"807","2018-08-22",18.48
"808","2018-08-23",18.559999
"809","2018-08-24",18.4
"810","2018-08-27",18
"811","2018-08-28",17.92
"812","2018-08-29",19.360001
"813","2018-08-30",19.68
"814","2018-08-31",20
"815","2018-09-04",19.360001
"816","2018-09-05",19.6
"817","2018-09-06",18.559999
"818","2018-09-07",17.68
"819","2018-09-10",16.799999
"820","2018-09-11",16.24
"821","2018-09-12",16.559999
"822","2018-09-13",15.92
"823","2018-09-14",16.48
"824","2018-09-17",15.44
"825","2018-09-18",16.719999
"826","2018-09-19",16.719999
"827","2018-09-20",16.879999
"828","2018-09-21",18.24
"829","2018-09-24",17.76
"830","2018-09-25",18.719999
"831","2018-09-26",19.360001
"832","2018-09-27",18.08
"833","2018-09-28",19.360001
"834","2018-10-01",18.24
"835","2018-10-02",18.559999
"836","2018-10-03",18.24
"837","2018-10-04",16.799999
"838","2018-10-05",16.639999
"839","2018-10-08",16.32
"840","2018-10-09",17.6
"841","2018-10-10",16.719999
"842","2018-10-11",17.200001
"843","2018-10-12",18.719999
"844","2018-10-15",18.959999
"845","2018-10-16",19.52
"846","2018-10-17",20.24
"847","2018-10-18",18.719999
"848","2018-10-19",17.280001
"849","2018-10-22",16.879999
"850","2018-10-23",16.799999
"851","2018-10-24",15.84
"852","2018-10-25",16.16
"853","2018-10-26",16.4
"854","2018-10-29",15.44
"855","2018-10-30",15.36
"856","2018-10-31",14.96
"857","2018-11-01",16.799999
"858","2018-11-02",16.639999
"859","2018-11-05",16.16
"860","2018-11-06",16.24
"861","2018-11-07",16.4
"862","2018-11-08",17.120001
"863","2018-11-09",16.639999
"864","2018-11-12",15.6
"865","2018-11-13",15.6
"866","2018-11-14",15.2
"867","2018-11-15",15.36
"868","2018-11-16",16
"869","2018-11-19",15.12
"870","2018-11-20",14.32
"871","2018-11-21",15.6
"872","2018-11-23",14.56
"873","2018-11-26",15.36
"874","2018-11-27",14.48
"875","2018-11-28",14.88
"876","2018-11-29",14.56
"877","2018-11-30",14.48
"878","2018-12-03",14.24
"879","2018-12-04",13.2
"880","2018-12-06",14.16
"881","2018-12-07",13.68
"882","2018-12-10",9.92
"883","2018-12-11",9.92
"884","2018-12-12",9.68
"885","2018-12-13",9.04
"886","2018-12-14",8.08
"887","2018-12-17",9.2
"888","2018-12-18",8.48
"889","2018-12-19",8.56
"890","2018-12-20",8.4
"891","2018-12-21",7.928
"892","2018-12-24",7.52
"893","2018-12-26",7.8
"894","2018-12-27",7.96
"895","2018-12-28",7.96
"896","2018-12-31",7.968
"897","2019-01-02",8.68
"898","2019-01-03",8.4
"899","2019-01-04",8.64
"900","2019-01-07",8.96
"901","2019-01-08",8.56
"902","2019-01-09",9.12
"903","2019-01-10",9.2
"904","2019-01-11",8.88
"905","2019-01-14",8.4
"906","2019-01-15",8.64
"907","2019-01-16",8.8
"908","2019-01-17",8.16
"909","2019-01-18",8.08
"910","2019-01-22",7.68
"911","2019-01-23",7.68
"912","2019-01-24",7.72
"913","2019-01-25",8.16
"914","2019-01-28",7.976
"915","2019-01-29",8.08
"916","2019-01-30",8.24
"917","2019-01-31",8.4
"918","2019-02-01",8.88
"919","2019-02-04",9.28
"920","2019-02-05",9.36
"921","2019-02-06",10.8
"922","2019-02-07",9.76
"923","2019-02-08",10
"924","2019-02-11",10.4
"925","2019-02-12",10.32
"926","2019-02-13",9.76
"927","2019-02-14",9.28
"928","2019-02-15",9.52
"929","2019-02-19",9.6
"930","2019-02-20",9.44
"931","2019-02-21",9.52
"932","2019-02-22",10.4
"933","2019-02-25",10.72
"934","2019-02-26",10.64
"935","2019-02-27",11.04
"936","2019-02-28",10.64
"937","2019-03-01",10.72
"938","2019-03-04",11.2
"939","2019-03-05",10.96
"940","2019-03-06",10.56
"941","2019-03-07",11.28
"942","2019-03-08",11.84
"943","2019-03-11",13.52
"944","2019-03-12",14.16
"945","2019-03-13",14
"946","2019-03-14",11.36
"947","2019-03-15",11.36
"948","2019-03-18",11.12
"949","2019-03-19",11.2
"950","2019-03-20",11.44
"951","2019-03-21",11.52
"952","2019-03-22",11.12
"953","2019-03-25",10.88
"954","2019-03-26",10.96
"955","2019-03-27",10.8
"956","2019-03-28",10.96
"957","2019-03-29",10.64
"958","2019-04-01",10.08
"959","2019-04-02",10.48
"960","2019-04-03",10
