"","date","MAYS"
"78","2007-04-25",21
"79","2007-04-26",22
"80","2007-04-27",22
"81","2007-04-30",22
"82","2007-05-01",22
"83","2007-05-02",22
"84","2007-05-03",22
"85","2007-05-04",22
"86","2007-05-07",22
"87","2007-05-08",22
"88","2007-05-09",22
"89","2007-05-10",22.879999
"90","2007-05-11",22.879999
"91","2007-05-14",22.879999
"92","2007-05-15",22.879999
"93","2007-05-16",22.879999
"94","2007-05-17",22.879999
"95","2007-05-18",22.049999
"96","2007-05-21",23.33
"97","2007-05-22",23.32
"98","2007-05-23",24
"99","2007-05-24",24.030001
"100","2007-05-25",24.530001
"101","2007-05-29",23.110001
"102","2007-05-30",23.379999
"103","2007-05-31",23.379999
"104","2007-06-01",23.379999
"105","2007-06-04",23.379999
"106","2007-06-05",23.379999
"107","2007-06-06",23
"108","2007-06-07",23
"109","2007-06-08",23
"110","2007-06-11",23
"111","2007-06-12",22.969999
"112","2007-06-13",22.969999
"113","2007-06-14",22.969999
"114","2007-06-15",22.969999
"115","2007-06-18",23
"116","2007-06-19",23
"117","2007-06-20",23
"118","2007-06-21",23
"119","2007-06-22",23
"120","2007-06-25",23
"121","2007-06-26",23
"122","2007-06-27",23
"123","2007-06-28",23
"124","2007-06-29",23
"125","2007-07-02",23
"126","2007-07-03",23
"127","2007-07-05",23
"128","2007-07-06",23
"129","2007-07-09",23
"130","2007-07-10",23
"131","2007-07-11",23
"132","2007-07-12",21.77
"133","2007-07-13",22.41
"134","2007-07-16",23.799999
"135","2007-07-17",22.6
"136","2007-07-18",22.75
"137","2007-07-19",22.75
"138","2007-07-20",22.35
"139","2007-07-23",21.98
"140","2007-07-24",22.200001
"141","2007-07-25",22.200001
"142","2007-07-26",21.99
"143","2007-07-27",22.65
"144","2007-07-30",22.66
"145","2007-07-31",22.66
"146","2007-08-01",22.66
"147","2007-08-02",22.66
"148","2007-08-03",22.66
"149","2007-08-06",22.66
"150","2007-08-07",22.66
"151","2007-08-08",22.690001
"152","2007-08-09",22.02
"153","2007-08-10",22.02
"154","2007-08-13",22.02
"155","2007-08-14",22.02
"156","2007-08-15",22.02
"157","2007-08-16",22.02
"158","2007-08-17",22.02
"159","2007-08-20",22.02
"160","2007-08-21",22.02
"161","2007-08-22",22.02
"162","2007-08-23",22.02
"163","2007-08-24",22.02
"164","2007-08-27",22.02
"165","2007-08-28",22.02
"166","2007-08-29",22.02
"167","2007-08-30",22.02
"168","2007-08-31",22.02
"169","2007-09-04",22.02
"170","2007-09-05",22.02
"171","2007-09-06",22.5
"172","2007-09-07",22.5
"173","2007-09-10",22.5
"174","2007-09-11",22.5
"175","2007-09-12",22.5
"176","2007-09-13",22.5
"177","2007-09-14",22.5
"178","2007-09-17",22.5
"179","2007-09-18",22.5
"180","2007-09-19",22.5
"181","2007-09-20",22.5
"182","2007-09-21",22.5
"183","2007-09-24",22.5
"184","2007-09-25",22.5
"185","2007-09-26",22.5
"186","2007-09-27",22.5
"187","2007-09-28",22.5
"188","2007-10-01",22.5
"189","2007-10-02",22.5
"190","2007-10-03",22.5
"191","2007-10-04",22.5
"192","2007-10-05",22.5
"193","2007-10-08",22.5
"194","2007-10-09",24
"195","2007-10-10",24
"196","2007-10-11",22.969999
"197","2007-10-12",22.969999
"198","2007-10-15",23.540001
"199","2007-10-16",21.360001
"200","2007-10-17",22.139999
"201","2007-10-18",23.02
"202","2007-10-19",21.379999
"203","2007-10-22",22.139999
"204","2007-10-23",22.139999
"205","2007-10-24",22.139999
"206","2007-10-25",22.99
"207","2007-10-26",22.99
"208","2007-10-29",23.82
"209","2007-10-30",23.4
"210","2007-10-31",23.4
"211","2007-11-01",21.290001
"212","2007-11-02",22.139999
"213","2007-11-05",22.139999
"214","2007-11-06",22.139999
"215","2007-11-07",22.139999
"216","2007-11-08",22.139999
"217","2007-11-09",22.139999
"218","2007-11-12",22.139999
"219","2007-11-13",22.139999
"220","2007-11-14",22.139999
"221","2007-11-15",22.139999
"222","2007-11-16",22.139999
"223","2007-11-19",22.02
"224","2007-11-20",22.02
"225","2007-11-21",22.15
"226","2007-11-23",22.15
"227","2007-11-26",22.15
"228","2007-11-27",22.15
"229","2007-11-28",22.15
"230","2007-11-29",22.15
"231","2007-11-30",22.15
"232","2007-12-03",22.15
"233","2007-12-04",22.15
"234","2007-12-05",22.15
"235","2007-12-06",22.15
"236","2007-12-07",22.15
"237","2007-12-10",22.15
"238","2007-12-11",22.15
"239","2007-12-12",22.15
"240","2007-12-13",22.15
"241","2007-12-14",22.15
"242","2007-12-17",22.15
"243","2007-12-18",22.15
"244","2007-12-19",22.15
"245","2007-12-20",22.15
"246","2007-12-21",22.15
"247","2007-12-24",22.15
"248","2007-12-26",22.15
"249","2007-12-27",22.15
"250","2007-12-28",22.15
"251","2007-12-31",22.15
"252","2008-01-02",22.15
"253","2008-01-03",22.15
"254","2008-01-04",19.35
"255","2008-01-07",21
"256","2008-01-08",21
"257","2008-01-09",21
"258","2008-01-10",21
"259","2008-01-11",21
"260","2008-01-14",21
"261","2008-01-15",21
"262","2008-01-16",21
"263","2008-01-17",19.5
"264","2008-01-18",21
"265","2008-01-22",21
"266","2008-01-23",21
"267","2008-01-24",21
"268","2008-01-25",21
"269","2008-01-28",21
"270","2008-01-29",21
"271","2008-01-30",19
"272","2008-01-31",19
"273","2008-02-01",19
"274","2008-02-04",19
"275","2008-02-05",19
"276","2008-02-06",19.6
"277","2008-02-07",19.6
"278","2008-02-08",19.6
"279","2008-02-11",19.6
"280","2008-02-12",19.6
"281","2008-02-13",19.799999
"282","2008-02-14",19.799999
"283","2008-02-15",19.809999
"284","2008-02-19",19.809999
"285","2008-02-20",19.799999
"286","2008-02-21",19.799999
"287","2008-02-22",19.799999
"288","2008-02-25",19.799999
"289","2008-02-26",19.799999
"290","2008-02-27",19.9
"291","2008-02-28",19.9
"292","2008-02-29",19.91
"293","2008-03-03",19.91
"294","2008-03-04",19.91
"295","2008-03-05",19.91
"296","2008-03-06",19.950001
"297","2008-03-07",19.950001
"298","2008-03-10",19.950001
"299","2008-03-11",19.950001
"300","2008-03-12",19.950001
"301","2008-03-13",19.950001
"302","2008-03-14",19.950001
"303","2008-03-17",19.950001
"304","2008-03-18",19.950001
"305","2008-03-19",19.950001
"306","2008-03-20",19.950001
"307","2008-03-24",19.950001
"308","2008-03-25",19.950001
"309","2008-03-26",19.950001
"310","2008-03-27",19.950001
"311","2008-03-28",19.950001
"312","2008-03-31",19.950001
"313","2008-04-01",19.950001
"314","2008-04-02",19.950001
"315","2008-04-03",19.950001
"316","2008-04-04",19.950001
"317","2008-04-07",19.950001
"318","2008-04-08",19.950001
"319","2008-04-09",19.950001
"320","2008-04-10",19.950001
"321","2008-04-11",19.950001
"322","2008-04-14",19.950001
"323","2008-04-15",19.950001
"324","2008-04-16",20.25
"325","2008-04-17",20.25
"326","2008-04-18",20.25
"327","2008-04-21",20.25
"328","2008-04-22",20.25
"329","2008-04-23",20
"330","2008-04-24",20
"331","2008-04-25",20
"332","2008-04-28",20
"333","2008-04-29",20
"334","2008-04-30",20
"335","2008-05-01",20
"336","2008-05-02",20
"337","2008-05-05",20
"338","2008-05-06",20.1
"339","2008-05-07",20.1
"340","2008-05-08",20
"341","2008-05-09",21
"342","2008-05-12",21
"343","2008-05-13",21
"344","2008-05-14",21
"345","2008-05-15",21
"346","2008-05-16",21
"347","2008-05-19",21
"348","2008-05-20",21
"349","2008-05-21",21
"350","2008-05-22",21
"351","2008-05-23",21
"352","2008-05-27",21
"353","2008-05-28",21
"354","2008-05-29",21
"355","2008-05-30",21
"356","2008-06-02",21
"357","2008-06-03",19.809999
"358","2008-06-04",19.809999
"359","2008-06-05",19.799999
"360","2008-06-06",19.799999
"361","2008-06-09",19.799999
"362","2008-06-10",19.799999
"363","2008-06-11",19.799999
"364","2008-06-12",19.5
"365","2008-06-13",19.5
"366","2008-06-16",19.5
"367","2008-06-17",19.5
"368","2008-06-18",19.5
"369","2008-06-19",19.5
"370","2008-06-20",19.5
"371","2008-06-23",19.5
"372","2008-06-24",18
"373","2008-06-25",18.5
"374","2008-06-26",18.58
"375","2008-06-27",18.58
"376","2008-06-30",18.5
"377","2008-07-01",18.5
"378","2008-07-02",18.5
"379","2008-07-03",18.5
"380","2008-07-07",18.5
"381","2008-07-08",18.5
"382","2008-07-09",18.5
"383","2008-07-10",18.5
"384","2008-07-11",18.6
"385","2008-07-14",18.6
"386","2008-07-15",18.6
"387","2008-07-16",18.6
"388","2008-07-17",18.059999
"389","2008-07-18",18.059999
"390","2008-07-21",18.059999
"391","2008-07-22",18.059999
"392","2008-07-23",18.059999
"393","2008-07-24",18
"394","2008-07-25",18
"395","2008-07-28",18.1
"396","2008-07-29",18
"397","2008-07-30",18.1
"398","2008-07-31",18.1
"399","2008-08-01",18.049999
"400","2008-08-04",18.049999
"401","2008-08-05",18.02
"402","2008-08-06",18.02
"403","2008-08-07",17.5
"404","2008-08-08",17.5
"405","2008-08-11",17.5
"406","2008-08-12",17.5
"407","2008-08-13",17.5
"408","2008-08-14",17.5
"409","2008-08-15",17.5
"410","2008-08-18",17.5
"411","2008-08-19",17.5
"412","2008-08-20",17.26
"413","2008-08-21",16.5
"414","2008-08-22",16.950001
"415","2008-08-25",16.950001
"416","2008-08-26",16.950001
"417","2008-08-27",16.950001
"418","2008-08-28",16.950001
"419","2008-08-29",16.950001
"420","2008-09-02",16.950001
"421","2008-09-03",16.950001
"422","2008-09-04",16.950001
"423","2008-09-05",16.950001
"424","2008-09-08",16.950001
"425","2008-09-09",16.950001
"426","2008-09-10",16.950001
"427","2008-09-11",16.950001
"428","2008-09-12",16.950001
"429","2008-09-15",16.950001
"430","2008-09-16",16.950001
"431","2008-09-17",16.950001
"432","2008-09-18",16.950001
"433","2008-09-19",16.65
"434","2008-09-22",16.65
"435","2008-09-23",16.65
"436","2008-09-24",16.65
"437","2008-09-25",17.1
"438","2008-09-26",17.1
"439","2008-09-29",17.1
"440","2008-09-30",17.1
"441","2008-10-01",17.1
"442","2008-10-02",15.8
"443","2008-10-03",15.45
"444","2008-10-06",15.45
"445","2008-10-07",15.45
"446","2008-10-08",16
"447","2008-10-09",16
"448","2008-10-10",13.6
"449","2008-10-13",14.26
"450","2008-10-14",14.26
"451","2008-10-15",14.26
"452","2008-10-16",14.26
"453","2008-10-17",14.26
"454","2008-10-20",14.26
"455","2008-10-21",14.26
"456","2008-10-22",14.26
"457","2008-10-23",14.26
"458","2008-10-24",14.26
"459","2008-10-27",14.26
"460","2008-10-28",14.26
"461","2008-10-29",11.5
"462","2008-10-30",11.5
"463","2008-10-31",11.5
"464","2008-11-03",11
"465","2008-11-04",11
"466","2008-11-05",11
"467","2008-11-06",10
"468","2008-11-07",10
"469","2008-11-10",10
"470","2008-11-11",10
"471","2008-11-12",10
"472","2008-11-13",9.8
"473","2008-11-14",9.76
"474","2008-11-17",7.51
"475","2008-11-18",6.61
"476","2008-11-19",5.69
"477","2008-11-20",5.69
"478","2008-11-21",5.05
"479","2008-11-24",5.05
"480","2008-11-25",5.2
"481","2008-11-26",5.2
"482","2008-11-28",5.2
"483","2008-12-01",5.2
"484","2008-12-02",5.3
"485","2008-12-03",5.3
"486","2008-12-04",4.82
"487","2008-12-05",4.82
"488","2008-12-08",4.88
"489","2008-12-09",4.88
"490","2008-12-10",4.6
"491","2008-12-11",4.6
"492","2008-12-12",4.6
"493","2008-12-15",4.98
"494","2008-12-16",4.56
"495","2008-12-17",4.8
"496","2008-12-18",4.8
"497","2008-12-19",5.07
"498","2008-12-22",4.6
"499","2008-12-23",4.5
"500","2008-12-24",4.51
"501","2008-12-26",4.5
"502","2008-12-29",4.5
"503","2008-12-30",4.5
"504","2008-12-31",4.5
"505","2009-01-02",4.5
"506","2009-01-05",4.5
"507","2009-01-06",4.5
"508","2009-01-07",4.74
"509","2009-01-08",5.56
"510","2009-01-09",5.31
"511","2009-01-12",5.31
"512","2009-01-13",6.4
"513","2009-01-14",5.6
"514","2009-01-15",6.32
"515","2009-01-16",6.25
"516","2009-01-20",6.25
"517","2009-01-21",6.25
"518","2009-01-22",6.4
"519","2009-01-23",6.28
"520","2009-01-26",6.55
"521","2009-01-27",6.55
"522","2009-01-28",5.27
"523","2009-01-29",5.75
"524","2009-01-30",5.96
"525","2009-02-02",5.96
"526","2009-02-03",5.75
"527","2009-02-04",5.75
"528","2009-02-05",5.75
"529","2009-02-06",5.75
"530","2009-02-09",5.75
"531","2009-02-10",5.75
"532","2009-02-11",5.75
"533","2009-02-12",5.75
"534","2009-02-13",4.6
"535","2009-02-17",4.84
"536","2009-02-18",4.84
"537","2009-02-19",4.84
"538","2009-02-20",4.27
"539","2009-02-23",4.27
"540","2009-02-24",4.27
"541","2009-02-25",4.27
"542","2009-02-26",4.97
"543","2009-02-27",4.97
"544","2009-03-02",4.97
"545","2009-03-03",4.97
"546","2009-03-04",4.38
"547","2009-03-05",4.2
"548","2009-03-06",4.2
"549","2009-03-09",4.2
"550","2009-03-10",4.2
"551","2009-03-11",4.2
"552","2009-03-12",4.94
"553","2009-03-13",4.94
"554","2009-03-16",4.94
"555","2009-03-17",4.94
"556","2009-03-18",5.13
"557","2009-03-19",5.13
"558","2009-03-20",5.13
"559","2009-03-23",5.13
"560","2009-03-24",5.13
"561","2009-03-25",5.13
"562","2009-03-26",5.13
"563","2009-03-27",5.13
"564","2009-03-30",5.13
"565","2009-03-31",5.13
"566","2009-04-01",5.13
"567","2009-04-02",5.13
"568","2009-04-03",5.02
"569","2009-04-06",5.02
"570","2009-04-07",5.02
"571","2009-04-08",5.02
"572","2009-04-09",5.02
"573","2009-04-13",5.02
"574","2009-04-14",5.02
"575","2009-04-15",5.02
"576","2009-04-16",5.61
"577","2009-04-17",5.82
"578","2009-04-20",5.82
"579","2009-04-21",5.6
"580","2009-04-22",5.6
"581","2009-04-23",5.6
"582","2009-04-24",5.6
"583","2009-04-27",5.6
"584","2009-04-28",5.6
"585","2009-04-29",5.6
"586","2009-04-30",5.6
"587","2009-05-01",5.6
"588","2009-05-04",5.6
"589","2009-05-05",6.65
"590","2009-05-06",6.65
"591","2009-05-07",6.55
"592","2009-05-08",6.65
"593","2009-05-11",6.65
"594","2009-05-12",6.65
"595","2009-05-13",6.65
"596","2009-05-14",6.65
"597","2009-05-15",6.65
"598","2009-05-18",6.65
"599","2009-05-19",6.65
"600","2009-05-20",6.65
"601","2009-05-21",6.65
"602","2009-05-22",6.65
"603","2009-05-26",6.65
"604","2009-05-27",6.65
"605","2009-05-28",6.65
"606","2009-05-29",6.65
"607","2009-06-01",6.65
"608","2009-06-02",6.65
"609","2009-06-03",6.65
"610","2009-06-04",6.65
"611","2009-06-05",6.65
"612","2009-06-08",6.65
"613","2009-06-09",6.65
"614","2009-06-10",6.65
"615","2009-06-11",7.15
"616","2009-06-12",7.57
"617","2009-06-15",8.05
"618","2009-06-16",8.05
"619","2009-06-17",8.05
"620","2009-06-18",8.05
"621","2009-06-19",8.05
"622","2009-06-22",8.3
"623","2009-06-23",8.3
"624","2009-06-24",8.3
"625","2009-06-25",8.3
"626","2009-06-26",8.3
"627","2009-06-29",9.17
"628","2009-06-30",8.9
"629","2009-07-01",8.9
"630","2009-07-02",8.9
"631","2009-07-06",9.6
"632","2009-07-07",9.7
"633","2009-07-08",10.49
"634","2009-07-09",10.7
"635","2009-07-10",11.2
"636","2009-07-13",12.5
"637","2009-07-14",12.86
"638","2009-07-15",13.5
"639","2009-07-16",13.61
"640","2009-07-17",14.61
"641","2009-07-20",16
"642","2009-07-21",15.18
"643","2009-07-22",15.5
"644","2009-07-23",14.6
"645","2009-07-24",15.87
"646","2009-07-27",14.14
"647","2009-07-28",14.92
"648","2009-07-29",14.92
"649","2009-07-30",15
"650","2009-07-31",15
"651","2009-08-03",15.91
"652","2009-08-04",15.75
"653","2009-08-05",15.75
"654","2009-08-06",15.75
"655","2009-08-07",14.51
"656","2009-08-10",14.51
"657","2009-08-11",14.51
"658","2009-08-12",14.5
"659","2009-08-13",14.5
"660","2009-08-14",14.5
"661","2009-08-17",14.1
"662","2009-08-18",14.1
"663","2009-08-19",15.47
"664","2009-08-20",15.47
"665","2009-08-21",13.5
"666","2009-08-24",13.66
"667","2009-08-25",13.66
"668","2009-08-26",13.5
"669","2009-08-27",13.51
"670","2009-08-28",13.51
"671","2009-08-31",13.51
"672","2009-09-01",13.51
"673","2009-09-02",13.51
"674","2009-09-03",13.51
"675","2009-09-04",13.51
"676","2009-09-08",13.51
"677","2009-09-09",13.51
"678","2009-09-10",13.51
"679","2009-09-11",14.31
"680","2009-09-14",15
"681","2009-09-15",15.6
"682","2009-09-16",15.6
"683","2009-09-17",15.6
"684","2009-09-18",15.6
"685","2009-09-21",15.6
"686","2009-09-22",15.6
"687","2009-09-23",15.6
"688","2009-09-24",14.05
"689","2009-09-25",13.51
"690","2009-09-28",13.51
"691","2009-09-29",13.51
"692","2009-09-30",13.51
"693","2009-10-01",13.51
"694","2009-10-02",13.5
"695","2009-10-05",13.5
"696","2009-10-06",13.5
"697","2009-10-07",13.5
"698","2009-10-08",13.5
"699","2009-10-09",13.75
"700","2009-10-12",13.75
"701","2009-10-13",13.75
"702","2009-10-14",13.75
"703","2009-10-15",13.75
"704","2009-10-16",13.75
"705","2009-10-19",13.75
"706","2009-10-20",13.7
"707","2009-10-21",13.7
"708","2009-10-22",13.55
"709","2009-10-23",13.55
"710","2009-10-26",13.55
"711","2009-10-27",13.55
"712","2009-10-28",13.55
"713","2009-10-29",13.55
"714","2009-10-30",13.55
"715","2009-11-02",13.55
"716","2009-11-03",13.55
"717","2009-11-04",13.55
"718","2009-11-05",13.2
"719","2009-11-06",13.2
"720","2009-11-09",13.2
"721","2009-11-10",13.24
"722","2009-11-11",14.12
"723","2009-11-12",13.2
"724","2009-11-13",14.97
"725","2009-11-16",14.87
"726","2009-11-17",14.87
"727","2009-11-18",14.87
"728","2009-11-19",14.97
"729","2009-11-20",14.97
"730","2009-11-23",14.94
"731","2009-11-24",14.94
"732","2009-11-25",14.94
"733","2009-11-27",14.94
"734","2009-11-30",14.94
"735","2009-12-01",14.94
"736","2009-12-02",14.94
"737","2009-12-03",12.69
"738","2009-12-04",12.69
"739","2009-12-07",21.280001
"740","2009-12-08",16.450001
"741","2009-12-09",16.9
"742","2009-12-10",16.9
"743","2009-12-11",15.01
"744","2009-12-14",15
"745","2009-12-15",15
"746","2009-12-16",15
"747","2009-12-17",15
"748","2009-12-18",15
"749","2009-12-21",15
"750","2009-12-22",15
"751","2009-12-23",14.5
"752","2009-12-24",14.5
"753","2009-12-28",13.75
"754","2009-12-29",13.75
"755","2009-12-30",13.75
"756","2009-12-31",13.5
"757","2010-01-04",13.5
"758","2010-01-05",14.8
"759","2010-01-06",15.5
"760","2010-01-07",15.75
"761","2010-01-08",15.75
"762","2010-01-11",15.95
"763","2010-01-12",15.95
"764","2010-01-13",15.95
"765","2010-01-14",15.61
"766","2010-01-15",15.51
"767","2010-01-19",15.8
"768","2010-01-20",16.110001
"769","2010-01-21",15.52
"770","2010-01-22",16.200001
"771","2010-01-25",16.200001
"772","2010-01-26",16.200001
"773","2010-01-27",16.389999
"774","2010-01-28",16.389999
"775","2010-01-29",16.389999
"776","2010-02-01",16.4
"777","2010-02-02",17
"778","2010-02-03",17
"779","2010-02-04",16.209999
"780","2010-02-05",16.91
"781","2010-02-08",17.780001
"782","2010-02-09",17.780001
"783","2010-02-10",17.780001
"784","2010-02-11",17.780001
"785","2010-02-12",16.5
"786","2010-02-16",14.74
"787","2010-02-17",14.82
"788","2010-02-18",14.82
"789","2010-02-19",15.7
"790","2010-02-22",14.78
"791","2010-02-23",14.78
"792","2010-02-24",14.63
"793","2010-02-25",14.25
"794","2010-02-26",14.36
"795","2010-03-01",14.14
"796","2010-03-02",14.99
"797","2010-03-03",14.38
"798","2010-03-04",14.38
"799","2010-03-05",13.35
"800","2010-03-08",15.01
"801","2010-03-09",15.14
"802","2010-03-10",15.14
"803","2010-03-11",15.21
"804","2010-03-12",15.91
"805","2010-03-15",15.6
"806","2010-03-16",15.64
"807","2010-03-17",15.64
"808","2010-03-18",15.7
"809","2010-03-19",15.7
"810","2010-03-22",16
"811","2010-03-23",16
"812","2010-03-24",15.05
"813","2010-03-25",15.05
"814","2010-03-26",15.05
"815","2010-03-29",16.870001
"816","2010-03-30",17.91
"817","2010-03-31",16.82
"818","2010-04-01",16.719999
"819","2010-04-05",15.85
"820","2010-04-06",17.48
"821","2010-04-07",16.77
"822","2010-04-08",17.290001
"823","2010-04-09",17.299999
"824","2010-04-12",16.700001
"825","2010-04-13",16.700001
"826","2010-04-14",16.700001
"827","2010-04-15",16.700001
"828","2010-04-16",17.75
"829","2010-04-19",16.01
"830","2010-04-20",17.35
"831","2010-04-21",17.16
"832","2010-04-22",17.16
"833","2010-04-23",16.34
"834","2010-04-26",21.799999
"835","2010-04-27",20.959999
"836","2010-04-28",20.469999
"837","2010-04-29",20.32
"838","2010-04-30",22.610001
"839","2010-05-03",15.87
"840","2010-05-04",15.71
"841","2010-05-05",14.89
"842","2010-05-06",15.1
"843","2010-05-07",14.75
"844","2010-05-10",16.98
"845","2010-05-11",16.940001
"846","2010-05-12",17.15
"847","2010-05-13",16.049999
"848","2010-05-14",16.1
"849","2010-05-17",15.45
"850","2010-05-18",15.37
"851","2010-05-19",14.58
"852","2010-05-20",14.96
"853","2010-05-21",14.9
"854","2010-05-24",15.25
"855","2010-05-25",15.93
"856","2010-05-26",15.93
"857","2010-05-27",16.129999
"858","2010-05-28",16
"859","2010-06-01",16.48
"860","2010-06-02",16.48
"861","2010-06-03",15.28
"862","2010-06-04",15.6
"863","2010-06-07",15.6
"864","2010-06-08",15.6
"865","2010-06-09",15.6
"866","2010-06-10",15.6
"867","2010-06-11",15.6
"868","2010-06-14",15.6
"869","2010-06-15",15.6
"870","2010-06-16",14.54
"871","2010-06-17",14.54
"872","2010-06-18",14.54
"873","2010-06-21",16.700001
"874","2010-06-22",16.9
"875","2010-06-23",17.15
"876","2010-06-24",17.799999
"877","2010-06-25",16.57
"878","2010-06-28",16.57
"879","2010-06-29",16.57
"880","2010-06-30",16.950001
"881","2010-07-01",16.950001
"882","2010-07-02",14.37
"883","2010-07-06",14.3
"884","2010-07-07",13
"885","2010-07-08",13
"886","2010-07-09",13.25
"887","2010-07-12",16.82
"888","2010-07-13",16.98
"889","2010-07-14",16
"890","2010-07-15",16
"891","2010-07-16",17
"892","2010-07-19",16
"893","2010-07-20",16.75
"894","2010-07-21",16.75
"895","2010-07-22",16.75
"896","2010-07-23",15.01
"897","2010-07-26",14.28
"898","2010-07-27",15.48
"899","2010-07-28",14.36
"900","2010-07-29",14.36
"901","2010-07-30",15.35
"902","2010-08-02",14.3
"903","2010-08-03",14.28
"904","2010-08-04",14
"905","2010-08-05",14.15
"906","2010-08-06",14
"907","2010-08-09",16.01
"908","2010-08-10",16.01
"909","2010-08-11",16.01
"910","2010-08-12",15.61
"911","2010-08-13",15.75
"912","2010-08-16",14.95
"913","2010-08-17",14.63
"914","2010-08-18",14.63
"915","2010-08-19",14.63
"916","2010-08-20",14.63
"917","2010-08-23",14.64
"918","2010-08-24",13.79
"919","2010-08-25",13.79
"920","2010-08-26",13.79
"921","2010-08-27",13.83
"922","2010-08-30",14.12
"923","2010-08-31",14.75
"924","2010-09-01",14.9
"925","2010-09-02",15.34
"926","2010-09-03",15.45
"927","2010-09-07",14.19
"928","2010-09-08",14.15
"929","2010-09-09",14.42
"930","2010-09-10",14.42
"931","2010-09-13",15
"932","2010-09-14",15.7
"933","2010-09-15",15.49
"934","2010-09-16",15.49
"935","2010-09-17",15.28
"936","2010-09-20",14.42
"937","2010-09-21",14.42
"938","2010-09-22",14.42
"939","2010-09-23",14.42
"940","2010-09-24",14.42
"941","2010-09-27",14.4
"942","2010-09-28",15.43
"943","2010-09-29",15.43
"944","2010-09-30",15.5
"945","2010-10-01",15.5
"946","2010-10-04",14.89
"947","2010-10-05",14.89
"948","2010-10-06",14.89
"949","2010-10-07",14.42
"950","2010-10-08",14.02
"951","2010-10-11",13.75
"952","2010-10-12",13.75
"953","2010-10-13",13.75
"954","2010-10-14",13.76
"955","2010-10-15",13.75
"956","2010-10-18",13.18
"957","2010-10-19",13.18
"958","2010-10-20",13.18
"959","2010-10-21",13.18
"960","2010-10-22",13.11
"961","2010-10-25",12.64
"962","2010-10-26",12.6
"963","2010-10-27",12.6
"964","2010-10-28",12.6
"965","2010-10-29",12.6
"966","2010-11-01",12.6
"967","2010-11-02",12.65
"968","2010-11-03",12.65
"969","2010-11-04",13
"970","2010-11-05",13
"971","2010-11-08",13.05
"972","2010-11-09",13.05
"973","2010-11-10",13.05
"974","2010-11-11",13.05
"975","2010-11-12",13.05
"976","2010-11-15",13.05
"977","2010-11-16",13.05
"978","2010-11-17",13.05
"979","2010-11-18",13.05
"980","2010-11-19",12.6
"981","2010-11-22",12.6
"982","2010-11-23",13.43
"983","2010-11-24",14.25
"984","2010-11-26",15.47
"985","2010-11-29",15.51
"986","2010-11-30",14.25
"987","2010-12-01",15.71
"988","2010-12-02",15.71
"989","2010-12-03",15.71
"990","2010-12-06",15.71
"991","2010-12-07",16
"992","2010-12-08",16
"993","2010-12-09",16
"994","2010-12-10",16
"995","2010-12-13",16
"996","2010-12-14",16
"997","2010-12-15",15.3
"998","2010-12-16",16.5
"999","2010-12-17",16.5
"1000","2010-12-20",16.559999
"1001","2010-12-21",16.559999
"1002","2010-12-22",16.540001
"1003","2010-12-23",16.540001
"1004","2010-12-27",16.5
"1005","2010-12-28",16.5
"1006","2010-12-29",16.5
"1007","2010-12-30",16.5
"1008","2010-12-31",16.5
"1009","2011-01-03",16.5
