"","date","ALL"
"74","2007-04-19",61.130001
"75","2007-04-20",62.490002
"76","2007-04-23",62.130001
"77","2007-04-24",62.16
"78","2007-04-25",63.279999
"79","2007-04-26",63.310001
"80","2007-04-27",62.630001
"81","2007-04-30",62.32
"82","2007-05-01",62.459999
"83","2007-05-02",62.849998
"84","2007-05-03",63.02
"85","2007-05-04",62.84
"86","2007-05-07",63.34
"87","2007-05-08",63.279999
"88","2007-05-09",63.470001
"89","2007-05-10",63.200001
"90","2007-05-11",63.450001
"91","2007-05-14",62.860001
"92","2007-05-15",62.66
"93","2007-05-16",62.720001
"94","2007-05-17",62.490002
"95","2007-05-18",62.75
"96","2007-05-21",62.610001
"97","2007-05-22",61.919998
"98","2007-05-23",62.169998
"99","2007-05-24",61.509998
"100","2007-05-25",61.400002
"101","2007-05-29",61.599998
"102","2007-05-30",61.689999
"103","2007-05-31",61.5
"104","2007-06-01",61.580002
"105","2007-06-04",61.68
"106","2007-06-05",61.34
"107","2007-06-06",61.23
"108","2007-06-07",60.549999
"109","2007-06-08",60.849998
"110","2007-06-11",61.130001
"111","2007-06-12",60.650002
"112","2007-06-13",61.490002
"113","2007-06-14",61.52
"114","2007-06-15",61.380001
"115","2007-06-18",61.619999
"116","2007-06-19",62.169998
"117","2007-06-20",61.130001
"118","2007-06-21",61.59
"119","2007-06-22",61.18
"120","2007-06-25",61.119999
"121","2007-06-26",60.970001
"122","2007-06-27",60.59
"123","2007-06-28",61.400002
"124","2007-06-29",61.509998
"125","2007-07-02",61.740002
"126","2007-07-03",62.09
"127","2007-07-05",61.82
"128","2007-07-06",61.790001
"129","2007-07-09",61.66
"130","2007-07-10",60.93
"131","2007-07-11",60.950001
"132","2007-07-12",61.43
"133","2007-07-13",61.049999
"134","2007-07-16",60.759998
"135","2007-07-17",60.419998
"136","2007-07-18",60.560001
"137","2007-07-19",59.110001
"138","2007-07-20",57.369999
"139","2007-07-23",57.529999
"140","2007-07-24",55.799999
"141","2007-07-25",56
"142","2007-07-26",55.09
"143","2007-07-27",53.5
"144","2007-07-30",54.380001
"145","2007-07-31",53.150002
"146","2007-08-01",53.529999
"147","2007-08-02",53.779999
"148","2007-08-03",51.610001
"149","2007-08-06",54.27
"150","2007-08-07",54.27
"151","2007-08-08",54.130001
"152","2007-08-09",51.169998
"153","2007-08-10",52.09
"154","2007-08-13",52.299999
"155","2007-08-14",52.369999
"156","2007-08-15",52.68
"157","2007-08-16",54.869999
"158","2007-08-17",56.41
"159","2007-08-20",55.34
"160","2007-08-21",55.099998
"161","2007-08-22",56.439999
"162","2007-08-23",55.990002
"163","2007-08-24",56.860001
"164","2007-08-27",56.279999
"165","2007-08-28",54.709999
"166","2007-08-29",54.93
"167","2007-08-30",54.23
"168","2007-08-31",54.75
"169","2007-09-04",55.310001
"170","2007-09-05",54.790001
"171","2007-09-06",54.599998
"172","2007-09-07",53.900002
"173","2007-09-10",53.41
"174","2007-09-11",54.09
"175","2007-09-12",54.470001
"176","2007-09-13",54.810001
"177","2007-09-14",54.759998
"178","2007-09-17",54.610001
"179","2007-09-18",55.919998
"180","2007-09-19",56.389999
"181","2007-09-20",55.880001
"182","2007-09-21",55.880001
"183","2007-09-24",55.400002
"184","2007-09-25",55.360001
"185","2007-09-26",55.700001
"186","2007-09-27",56.34
"187","2007-09-28",57.189999
"188","2007-10-01",58.349998
"189","2007-10-02",58.299999
"190","2007-10-03",58.259998
"191","2007-10-04",58.450001
"192","2007-10-05",58.84
"193","2007-10-08",58.419998
"194","2007-10-09",58.830002
"195","2007-10-10",58.52
"196","2007-10-11",58.310001
"197","2007-10-12",58.810001
"198","2007-10-15",58.57
"199","2007-10-16",57.52
"200","2007-10-17",57.580002
"201","2007-10-18",55.549999
"202","2007-10-19",54.490002
"203","2007-10-22",54.450001
"204","2007-10-23",53.360001
"205","2007-10-24",53.009998
"206","2007-10-25",52.349998
"207","2007-10-26",52.43
"208","2007-10-29",52.080002
"209","2007-10-30",51.68
"210","2007-10-31",52.400002
"211","2007-11-01",51.48
"212","2007-11-02",51.25
"213","2007-11-05",50.73
"214","2007-11-06",51.279999
"215","2007-11-07",50.830002
"216","2007-11-08",52.490002
"217","2007-11-09",53.130001
"218","2007-11-12",53.18
"219","2007-11-13",54.66
"220","2007-11-14",53.959999
"221","2007-11-15",53.209999
"222","2007-11-16",52.639999
"223","2007-11-19",51.200001
"224","2007-11-20",50.84
"225","2007-11-21",49.220001
"226","2007-11-23",50.09
"227","2007-11-26",49.400002
"228","2007-11-27",50.779999
"229","2007-11-28",51.799999
"230","2007-11-29",51.27
"231","2007-11-30",51.119999
"232","2007-12-03",51.299999
"233","2007-12-04",50.700001
"234","2007-12-05",51.790001
"235","2007-12-06",52.869999
"236","2007-12-07",52.459999
"237","2007-12-10",54.169998
"238","2007-12-11",52.52
"239","2007-12-12",52.259998
"240","2007-12-13",52.34
"241","2007-12-14",51.580002
"242","2007-12-17",51.41
"243","2007-12-18",51.380001
"244","2007-12-19",50.34
"245","2007-12-20",50.029999
"246","2007-12-21",51.889999
"247","2007-12-24",52.849998
"248","2007-12-26",52.810001
"249","2007-12-27",52.029999
"250","2007-12-28",52.189999
"251","2007-12-31",52.23
"252","2008-01-02",51.150002
"253","2008-01-03",51.029999
"254","2008-01-04",51.080002
"255","2008-01-07",51.119999
"256","2008-01-08",50.5
"257","2008-01-09",51.209999
"258","2008-01-10",51.799999
"259","2008-01-11",51.490002
"260","2008-01-14",52.200001
"261","2008-01-15",51.169998
"262","2008-01-16",50.93
"263","2008-01-17",49.580002
"264","2008-01-18",48.459999
"265","2008-01-22",49.119999
"266","2008-01-23",51.299999
"267","2008-01-24",52.07
"268","2008-01-25",50.450001
"269","2008-01-28",52.669998
"270","2008-01-29",52.25
"271","2008-01-30",48.490002
"272","2008-01-31",49.220001
"273","2008-02-01",49.419998
"274","2008-02-04",48.66
"275","2008-02-05",47.57
"276","2008-02-06",47.040001
"277","2008-02-07",47.669998
"278","2008-02-08",46.57
"279","2008-02-11",45.720001
"280","2008-02-12",46.099998
"281","2008-02-13",47
"282","2008-02-14",46.580002
"283","2008-02-15",46.18
"284","2008-02-19",46.669998
"285","2008-02-20",47.119999
"286","2008-02-21",46.849998
"287","2008-02-22",47.639999
"288","2008-02-25",48.18
"289","2008-02-26",48.82
"290","2008-02-27",49.529999
"291","2008-02-28",48.580002
"292","2008-02-29",47.73
"293","2008-03-03",47.84
"294","2008-03-04",47.950001
"295","2008-03-05",47.75
"296","2008-03-06",46.709999
"297","2008-03-07",47.029999
"298","2008-03-10",47.009998
"299","2008-03-11",48.509998
"300","2008-03-12",46.709999
"301","2008-03-13",47
"302","2008-03-14",45.740002
"303","2008-03-17",45.970001
"304","2008-03-18",47.939999
"305","2008-03-19",46.52
"306","2008-03-20",48.169998
"307","2008-03-24",48.009998
"308","2008-03-25",48.169998
"309","2008-03-26",47.610001
"310","2008-03-27",48.07
"311","2008-03-28",47.57
"312","2008-03-31",48.060001
"313","2008-04-01",49.779999
"314","2008-04-02",49.830002
"315","2008-04-03",49.18
"316","2008-04-04",48.98
"317","2008-04-07",49.459999
"318","2008-04-08",48.700001
"319","2008-04-09",48.419998
"320","2008-04-10",48.59
"321","2008-04-11",48.200001
"322","2008-04-14",47.849998
"323","2008-04-15",48.549999
"324","2008-04-16",49.459999
"325","2008-04-17",49.869999
"326","2008-04-18",50.169998
"327","2008-04-21",49.580002
"328","2008-04-22",49.049999
"329","2008-04-23",48.630001
"330","2008-04-24",49.93
"331","2008-04-25",50.009998
"332","2008-04-28",50.16
"333","2008-04-29",50.66
"334","2008-04-30",50.360001
"335","2008-05-01",51.639999
"336","2008-05-02",51.889999
"337","2008-05-05",51.130001
"338","2008-05-06",51.130001
"339","2008-05-07",49.73
"340","2008-05-08",49.459999
"341","2008-05-09",49.380001
"342","2008-05-12",49.689999
"343","2008-05-13",49.689999
"344","2008-05-14",50.209999
"345","2008-05-15",50.529999
"346","2008-05-16",50.07
"347","2008-05-19",50.07
"348","2008-05-20",49.779999
"349","2008-05-21",49.470001
"350","2008-05-22",50.200001
"351","2008-05-23",49.919998
"352","2008-05-27",50.380001
"353","2008-05-28",50.439999
"354","2008-05-29",51.23
"355","2008-05-30",50.939999
"356","2008-06-02",50.950001
"357","2008-06-03",50.580002
"358","2008-06-04",50.369999
"359","2008-06-05",51.139999
"360","2008-06-06",50.029999
"361","2008-06-09",50.139999
"362","2008-06-10",50.189999
"363","2008-06-11",49.310001
"364","2008-06-12",49.779999
"365","2008-06-13",49.889999
"366","2008-06-16",49.849998
"367","2008-06-17",49.380001
"368","2008-06-18",48.799999
"369","2008-06-19",48.650002
"370","2008-06-20",47.889999
"371","2008-06-23",47.560001
"372","2008-06-24",47.459999
"373","2008-06-25",47.549999
"374","2008-06-26",46.720001
"375","2008-06-27",46.52
"376","2008-06-30",45.59
"377","2008-07-01",46.259998
"378","2008-07-02",46.73
"379","2008-07-03",47
"380","2008-07-07",46.23
"381","2008-07-08",47.099998
"382","2008-07-09",45.82
"383","2008-07-10",44.900002
"384","2008-07-11",44.150002
"385","2008-07-14",43.529999
"386","2008-07-15",42.84
"387","2008-07-16",44.82
"388","2008-07-17",44.98
"389","2008-07-18",45.09
"390","2008-07-21",44.330002
"391","2008-07-22",45.610001
"392","2008-07-23",46.169998
"393","2008-07-24",45.34
"394","2008-07-25",45.580002
"395","2008-07-28",44.830002
"396","2008-07-29",46
"397","2008-07-30",46.59
"398","2008-07-31",46.220001
"399","2008-08-01",45.959999
"400","2008-08-04",45.959999
"401","2008-08-05",47.060001
"402","2008-08-06",46.66
"403","2008-08-07",45.700001
"404","2008-08-08",46.689999
"405","2008-08-11",46.560001
"406","2008-08-12",45.91
"407","2008-08-13",45.34
"408","2008-08-14",45.580002
"409","2008-08-15",46.189999
"410","2008-08-18",45.59
"411","2008-08-19",45.099998
"412","2008-08-20",45.32
"413","2008-08-21",45.049999
"414","2008-08-22",46.139999
"415","2008-08-25",45.360001
"416","2008-08-26",45.080002
"417","2008-08-27",44.93
"418","2008-08-28",45.599998
"419","2008-08-29",45.130001
"420","2008-09-02",45.200001
"421","2008-09-03",45.540001
"422","2008-09-04",44.59
"423","2008-09-05",45.080002
"424","2008-09-08",46.48
"425","2008-09-09",45.189999
"426","2008-09-10",45.509998
"427","2008-09-11",45.779999
"428","2008-09-12",45.23
"429","2008-09-15",44.380001
"430","2008-09-16",45.59
"431","2008-09-17",42.849998
"432","2008-09-18",46.150002
"433","2008-09-19",47.540001
"434","2008-09-22",44.27
"435","2008-09-23",44.799999
"436","2008-09-24",44.669998
"437","2008-09-25",45.380001
"438","2008-09-26",46.330002
"439","2008-09-29",43.099998
"440","2008-09-30",46.119999
"441","2008-10-01",44
"442","2008-10-02",42.110001
"443","2008-10-03",42.48
"444","2008-10-06",42.099998
"445","2008-10-07",38.009998
"446","2008-10-08",29.959999
"447","2008-10-09",27.5
"448","2008-10-10",26.959999
"449","2008-10-13",32.23
"450","2008-10-14",32.869999
"451","2008-10-15",29.51
"452","2008-10-16",29.17
"453","2008-10-17",31.58
"454","2008-10-20",31.34
"455","2008-10-21",31.950001
"456","2008-10-22",28.23
"457","2008-10-23",26.59
"458","2008-10-24",25.530001
"459","2008-10-27",24.41
"460","2008-10-28",25.129999
"461","2008-10-29",25.18
"462","2008-10-30",24.719999
"463","2008-10-31",26.389999
"464","2008-11-03",28.41
"465","2008-11-04",29.5
"466","2008-11-05",27.780001
"467","2008-11-06",26
"468","2008-11-07",26.889999
"469","2008-11-10",25.65
"470","2008-11-11",25.73
"471","2008-11-12",24.07
"472","2008-11-13",29.290001
"473","2008-11-14",27.07
"474","2008-11-17",25.139999
"475","2008-11-18",25
"476","2008-11-19",19.9
"477","2008-11-20",18.1
"478","2008-11-21",21.52
"479","2008-11-24",24.459999
"480","2008-11-25",24.35
"481","2008-11-26",24.02
"482","2008-11-28",25.440001
"483","2008-12-01",21.610001
"484","2008-12-02",23.709999
"485","2008-12-03",23.549999
"486","2008-12-04",24.110001
"487","2008-12-05",27.030001
"488","2008-12-08",27.120001
"489","2008-12-09",26.43
"490","2008-12-10",26.9
"491","2008-12-11",26.27
"492","2008-12-12",27.16
"493","2008-12-15",25.719999
"494","2008-12-16",30.030001
"495","2008-12-17",29.809999
"496","2008-12-18",29.940001
"497","2008-12-19",31.860001
"498","2008-12-22",29.66
"499","2008-12-23",29.530001
"500","2008-12-24",29.459999
"501","2008-12-26",30.84
"502","2008-12-29",30.629999
"503","2008-12-30",31.91
"504","2008-12-31",32.759998
"505","2009-01-02",33.259998
"506","2009-01-05",32.57
"507","2009-01-06",31.940001
"508","2009-01-07",30.09
"509","2009-01-08",30.9
"510","2009-01-09",30.059999
"511","2009-01-12",29.809999
"512","2009-01-13",29.620001
"513","2009-01-14",28.139999
"514","2009-01-15",28.219999
"515","2009-01-16",28.77
"516","2009-01-20",26.030001
"517","2009-01-21",28.139999
"518","2009-01-22",26.42
"519","2009-01-23",26.629999
"520","2009-01-26",25.950001
"521","2009-01-27",27.219999
"522","2009-01-28",29.639999
"523","2009-01-29",23.5
"524","2009-01-30",21.67
"525","2009-02-02",20.9
"526","2009-02-03",21.879999
"527","2009-02-04",21.610001
"528","2009-02-05",21.58
"529","2009-02-06",22.700001
"530","2009-02-09",22.32
"531","2009-02-10",20.540001
"532","2009-02-11",21.77
"533","2009-02-12",21.530001
"534","2009-02-13",21.23
"535","2009-02-17",19.139999
"536","2009-02-18",19.74
"537","2009-02-19",18.08
"538","2009-02-20",18.440001
"539","2009-02-23",16.99
"540","2009-02-24",18.639999
"541","2009-02-25",17.57
"542","2009-02-26",18.469999
"543","2009-02-27",16.83
"544","2009-03-02",16.33
"545","2009-03-03",15.56
"546","2009-03-04",16.16
"547","2009-03-05",14.35
"548","2009-03-06",14.55
"549","2009-03-09",14.12
"550","2009-03-10",15.6
"551","2009-03-11",15.43
"552","2009-03-12",16.629999
"553","2009-03-13",16.82
"554","2009-03-16",16.68
"555","2009-03-17",17.940001
"556","2009-03-18",19.65
"557","2009-03-19",18.75
"558","2009-03-20",18.59
"559","2009-03-23",21.200001
"560","2009-03-24",19.940001
"561","2009-03-25",20
"562","2009-03-26",20.379999
"563","2009-03-27",20.4
"564","2009-03-30",18.530001
"565","2009-03-31",19.15
"566","2009-04-01",20.059999
"567","2009-04-02",21.040001
"568","2009-04-03",21.26
"569","2009-04-06",20.540001
"570","2009-04-07",20.26
"571","2009-04-08",21.459999
"572","2009-04-09",23.030001
"573","2009-04-13",24.209999
"574","2009-04-14",22.92
"575","2009-04-15",24.379999
"576","2009-04-16",24
"577","2009-04-17",23.42
"578","2009-04-20",21.209999
"579","2009-04-21",23.25
"580","2009-04-22",21.66
"581","2009-04-23",22.309999
"582","2009-04-24",22.309999
"583","2009-04-27",22.23
"584","2009-04-28",22.24
"585","2009-04-29",22.92
"586","2009-04-30",23.33
"587","2009-05-01",23.1
"588","2009-05-04",23.41
"589","2009-05-05",23.27
"590","2009-05-06",25.799999
"591","2009-05-07",27.6
"592","2009-05-08",26.120001
"593","2009-05-11",24.690001
"594","2009-05-12",25.25
"595","2009-05-13",24.23
"596","2009-05-14",25.25
"597","2009-05-15",24.299999
"598","2009-05-18",25.85
"599","2009-05-19",26.5
"600","2009-05-20",25.780001
"601","2009-05-21",26.26
"602","2009-05-22",26.27
"603","2009-05-26",26.379999
"604","2009-05-27",24.860001
"605","2009-05-28",25.59
"606","2009-05-29",25.73
"607","2009-06-01",26.139999
"608","2009-06-02",26.360001
"609","2009-06-03",25.709999
"610","2009-06-04",25.799999
"611","2009-06-05",25.049999
"612","2009-06-08",25.379999
"613","2009-06-09",25.459999
"614","2009-06-10",24.950001
"615","2009-06-11",24.870001
"616","2009-06-12",24.85
"617","2009-06-15",24.35
"618","2009-06-16",23.65
"619","2009-06-17",23.26
"620","2009-06-18",23.84
"621","2009-06-19",24.07
"622","2009-06-22",23.129999
"623","2009-06-23",23.48
"624","2009-06-24",23.82
"625","2009-06-25",24.26
"626","2009-06-26",24.16
"627","2009-06-29",24.6
"628","2009-06-30",24.4
"629","2009-07-01",25.07
"630","2009-07-02",24.049999
"631","2009-07-06",24.700001
"632","2009-07-07",23.85
"633","2009-07-08",23.42
"634","2009-07-09",23.360001
"635","2009-07-10",23.08
"636","2009-07-13",24.66
"637","2009-07-14",23.99
"638","2009-07-15",24.860001
"639","2009-07-16",24.5
"640","2009-07-17",24.24
"641","2009-07-20",24.24
"642","2009-07-21",24.68
"643","2009-07-22",25.07
"644","2009-07-23",25.950001
"645","2009-07-24",26.4
"646","2009-07-27",26.82
"647","2009-07-28",26.309999
"648","2009-07-29",26.08
"649","2009-07-30",26.379999
"650","2009-07-31",26.91
"651","2009-08-03",27.360001
"652","2009-08-04",28.17
"653","2009-08-05",28.23
"654","2009-08-06",27.27
"655","2009-08-07",27.790001
"656","2009-08-10",27.26
"657","2009-08-11",26.74
"658","2009-08-12",28.42
"659","2009-08-13",28.93
"660","2009-08-14",28.549999
"661","2009-08-17",27.469999
"662","2009-08-18",27.5
"663","2009-08-19",27.52
"664","2009-08-20",27.690001
"665","2009-08-21",28.629999
"666","2009-08-24",28.68
"667","2009-08-25",28.959999
"668","2009-08-26",29.110001
"669","2009-08-27",29.18
"670","2009-08-28",29.26
"671","2009-08-31",29.389999
"672","2009-09-01",28.18
"673","2009-09-02",28.059999
"674","2009-09-03",28.48
"675","2009-09-04",28.85
"676","2009-09-08",28.83
"677","2009-09-09",28.780001
"678","2009-09-10",29.23
"679","2009-09-11",28.92
"680","2009-09-14",28.99
"681","2009-09-15",28.879999
"682","2009-09-16",29.84
"683","2009-09-17",30.33
"684","2009-09-18",30.639999
"685","2009-09-21",30.290001
"686","2009-09-22",30.219999
"687","2009-09-23",29.76
"688","2009-09-24",29.15
"689","2009-09-25",29.129999
"690","2009-09-28",30.92
"691","2009-09-29",30.940001
"692","2009-09-30",30.620001
"693","2009-10-01",30.4
"694","2009-10-02",30.76
"695","2009-10-05",31.129999
"696","2009-10-06",31.190001
"697","2009-10-07",31.379999
"698","2009-10-08",31.48
"699","2009-10-09",31.92
"700","2009-10-12",31.66
"701","2009-10-13",31.02
"702","2009-10-14",31.85
"703","2009-10-15",32.150002
"704","2009-10-16",31.67
"705","2009-10-19",32.02
"706","2009-10-20",31.59
"707","2009-10-21",30.91
"708","2009-10-22",32.209999
"709","2009-10-23",31.5
"710","2009-10-26",30.34
"711","2009-10-27",29.870001
"712","2009-10-28",29.290001
"713","2009-10-29",30.75
"714","2009-10-30",29.57
"715","2009-11-02",29.639999
"716","2009-11-03",29.74
"717","2009-11-04",29.620001
"718","2009-11-05",29.049999
"719","2009-11-06",28.93
"720","2009-11-09",29.51
"721","2009-11-10",29.280001
"722","2009-11-11",29.360001
"723","2009-11-12",28.860001
"724","2009-11-13",28.91
"725","2009-11-16",29.370001
"726","2009-11-17",29.200001
"727","2009-11-18",29.209999
"728","2009-11-19",28.870001
"729","2009-11-20",29.120001
"730","2009-11-23",29.370001
"731","2009-11-24",28.99
"732","2009-11-25",29.1
"733","2009-11-27",28.27
"734","2009-11-30",28.41
"735","2009-12-01",28.52
"736","2009-12-02",28.48
"737","2009-12-03",28.17
"738","2009-12-04",28.6
"739","2009-12-07",28.280001
"740","2009-12-08",27.73
"741","2009-12-09",27.74
"742","2009-12-10",27.9
"743","2009-12-11",28.629999
"744","2009-12-14",28.629999
"745","2009-12-15",28.41
"746","2009-12-16",28.719999
"747","2009-12-17",28.309999
"748","2009-12-18",28.82
"749","2009-12-21",29.370001
"750","2009-12-22",29.610001
"751","2009-12-23",30.110001
"752","2009-12-24",30.23
"753","2009-12-28",30.35
"754","2009-12-29",30.33
"755","2009-12-30",30.530001
"756","2009-12-31",30.040001
"757","2010-01-04",30.41
"758","2010-01-05",30.91
"759","2010-01-06",30.92
"760","2010-01-07",31.08
"761","2010-01-08",31.209999
"762","2010-01-11",31.209999
"763","2010-01-12",31.18
"764","2010-01-13",31.459999
"765","2010-01-14",31.639999
"766","2010-01-15",30.91
"767","2010-01-19",31.389999
"768","2010-01-20",31.219999
"769","2010-01-21",30.83
"770","2010-01-22",29.98
"771","2010-01-25",30.35
"772","2010-01-26",30.280001
"773","2010-01-27",30.280001
"774","2010-01-28",29.950001
"775","2010-01-29",29.93
"776","2010-02-01",29.950001
"777","2010-02-02",30.52
"778","2010-02-03",29.83
"779","2010-02-04",28.690001
"780","2010-02-05",28.91
"781","2010-02-08",28.360001
"782","2010-02-09",28.73
"783","2010-02-10",28.6
"784","2010-02-11",29.41
"785","2010-02-12",29.530001
"786","2010-02-16",30.52
"787","2010-02-17",30.690001
"788","2010-02-18",31.25
"789","2010-02-19",31.219999
"790","2010-02-22",31.41
"791","2010-02-23",31.18
"792","2010-02-24",31.280001
"793","2010-02-25",31.299999
"794","2010-02-26",31.25
"795","2010-03-01",31.57
"796","2010-03-02",32.02
"797","2010-03-03",31.99
"798","2010-03-04",31.940001
"799","2010-03-05",32.139999
"800","2010-03-08",31.99
"801","2010-03-09",31.870001
"802","2010-03-10",31.6
"803","2010-03-11",31.780001
"804","2010-03-12",31.469999
"805","2010-03-15",30.93
"806","2010-03-16",31.02
"807","2010-03-17",31.27
"808","2010-03-18",31.379999
"809","2010-03-19",31.26
"810","2010-03-22",31.08
"811","2010-03-23",31.440001
"812","2010-03-24",31.33
"813","2010-03-25",31.559999
"814","2010-03-26",32.200001
"815","2010-03-29",32.259998
"816","2010-03-30",32.060001
"817","2010-03-31",32.310001
"818","2010-04-01",32.490002
"819","2010-04-05",32.630001
"820","2010-04-06",32.619999
"821","2010-04-07",32.77
"822","2010-04-08",33.099998
"823","2010-04-09",32.970001
"824","2010-04-12",33.040001
"825","2010-04-13",33.060001
"826","2010-04-14",34.330002
"827","2010-04-15",34.299999
"828","2010-04-16",33.849998
"829","2010-04-19",34.189999
"830","2010-04-20",35.43
"831","2010-04-21",34.889999
"832","2010-04-22",35.169998
"833","2010-04-23",35.189999
"834","2010-04-26",34.799999
"835","2010-04-27",33.27
"836","2010-04-28",33.77
"837","2010-04-29",33.27
"838","2010-04-30",32.669998
"839","2010-05-03",33.040001
"840","2010-05-04",32.080002
"841","2010-05-05",32.689999
"842","2010-05-06",32.060001
"843","2010-05-07",31.799999
"844","2010-05-10",33.32
"845","2010-05-11",32.75
"846","2010-05-12",33.110001
"847","2010-05-13",32.560001
"848","2010-05-14",31.870001
"849","2010-05-17",31.99
"850","2010-05-18",31.379999
"851","2010-05-19",31.379999
"852","2010-05-20",30.07
"853","2010-05-21",30.540001
"854","2010-05-24",29.84
"855","2010-05-25",30.040001
"856","2010-05-26",29.530001
"857","2010-05-27",30.77
"858","2010-05-28",30.629999
"859","2010-06-01",29.66
"860","2010-06-02",30.219999
"861","2010-06-03",30.17
"862","2010-06-04",28.940001
"863","2010-06-07",28.67
"864","2010-06-08",29.25
"865","2010-06-09",28.85
"866","2010-06-10",29.799999
"867","2010-06-11",29.98
"868","2010-06-14",29.950001
"869","2010-06-15",30.67
"870","2010-06-16",30.219999
"871","2010-06-17",30.059999
"872","2010-06-18",30.540001
"873","2010-06-21",30.27
"874","2010-06-22",30.549999
"875","2010-06-23",30.450001
"876","2010-06-24",29.57
"877","2010-06-25",30.83
"878","2010-06-28",30
"879","2010-06-29",29.01
"880","2010-06-30",28.73
"881","2010-07-01",28.389999
"882","2010-07-02",28.280001
"883","2010-07-06",27.93
"884","2010-07-07",28.809999
"885","2010-07-08",29.209999
"886","2010-07-09",29.440001
"887","2010-07-12",29.110001
"888","2010-07-13",29.32
"889","2010-07-14",29
"890","2010-07-15",28.879999
"891","2010-07-16",27.83
"892","2010-07-19",27.9
"893","2010-07-20",28.27
"894","2010-07-21",27.43
"895","2010-07-22",28.059999
"896","2010-07-23",28.280001
"897","2010-07-26",28.33
"898","2010-07-27",28.610001
"899","2010-07-28",28.25
"900","2010-07-29",28.25
"901","2010-07-30",28.24
"902","2010-08-02",28.83
"903","2010-08-03",28.549999
"904","2010-08-04",28.610001
"905","2010-08-05",29.41
"906","2010-08-06",28.98
"907","2010-08-09",29.629999
"908","2010-08-10",29.42
"909","2010-08-11",28.219999
"910","2010-08-12",28.219999
"911","2010-08-13",28.1
"912","2010-08-16",27.940001
"913","2010-08-17",28.24
"914","2010-08-18",28.360001
"915","2010-08-19",28.040001
"916","2010-08-20",27.75
"917","2010-08-23",27.91
"918","2010-08-24",27.52
"919","2010-08-25",27.82
"920","2010-08-26",27.41
"921","2010-08-27",27.99
"922","2010-08-30",27.26
"923","2010-08-31",27.6
"924","2010-09-01",28.67
"925","2010-09-02",28.620001
"926","2010-09-03",29.42
"927","2010-09-07",28.700001
"928","2010-09-08",29.1
"929","2010-09-09",29.450001
"930","2010-09-10",29.870001
"931","2010-09-13",30.290001
"932","2010-09-14",30.27
"933","2010-09-15",30.49
"934","2010-09-16",30.85
"935","2010-09-17",30.99
"936","2010-09-20",31.51
"937","2010-09-21",31.33
"938","2010-09-22",30.959999
"939","2010-09-23",30.450001
"940","2010-09-24",31.6
"941","2010-09-27",31.4
"942","2010-09-28",32.16
"943","2010-09-29",31.549999
"944","2010-09-30",31.549999
"945","2010-10-01",31.57
"946","2010-10-04",31.700001
"947","2010-10-05",32.380001
"948","2010-10-06",32.119999
"949","2010-10-07",32.200001
"950","2010-10-08",32.419998
"951","2010-10-11",32.43
"952","2010-10-12",32.52
"953","2010-10-13",32.939999
"954","2010-10-14",32.669998
"955","2010-10-15",32.43
"956","2010-10-18",32.560001
"957","2010-10-19",32.200001
"958","2010-10-20",32.599998
"959","2010-10-21",32.560001
"960","2010-10-22",32.790001
