"","date","IDCC"
"140","2007-07-24",30.32
"141","2007-07-25",30.5
"142","2007-07-26",29.940001
"143","2007-07-27",29.280001
"144","2007-07-30",29
"145","2007-07-31",27.950001
"146","2007-08-01",27.74
"147","2007-08-02",27.73
"148","2007-08-03",26.74
"149","2007-08-06",25.93
"150","2007-08-07",25.969999
"151","2007-08-08",21.969999
"152","2007-08-09",20.610001
"153","2007-08-10",22.93
"154","2007-08-13",25.51
"155","2007-08-14",24.18
"156","2007-08-15",23.67
"157","2007-08-16",24.129999
"158","2007-08-17",25.75
"159","2007-08-20",25.15
"160","2007-08-21",24.99
"161","2007-08-22",25.48
"162","2007-08-23",24.719999
"163","2007-08-24",24.74
"164","2007-08-27",24
"165","2007-08-28",23.07
"166","2007-08-29",23.57
"167","2007-08-30",23.379999
"168","2007-08-31",23.110001
"169","2007-09-04",22.6
"170","2007-09-05",21.719999
"171","2007-09-06",21.209999
"172","2007-09-07",24.139999
"173","2007-09-10",23.209999
"174","2007-09-11",23.450001
"175","2007-09-12",22.629999
"176","2007-09-13",22.66
"177","2007-09-14",22.209999
"178","2007-09-17",21.52
"179","2007-09-18",22.059999
"180","2007-09-19",21.370001
"181","2007-09-20",20.959999
"182","2007-09-21",21.200001
"183","2007-09-24",20.84
"184","2007-09-25",20.41
"185","2007-09-26",21.690001
"186","2007-09-27",20.98
"187","2007-09-28",20.780001
"188","2007-10-01",20.469999
"189","2007-10-02",21.07
"190","2007-10-03",20.799999
"191","2007-10-04",21.49
"192","2007-10-05",22.360001
"193","2007-10-08",21.690001
"194","2007-10-09",21.370001
"195","2007-10-10",21.370001
"196","2007-10-11",22.6
"197","2007-10-12",22.27
"198","2007-10-15",22.51
"199","2007-10-16",22.52
"200","2007-10-17",22.389999
"201","2007-10-18",22.049999
"202","2007-10-19",21.09
"203","2007-10-22",20.85
"204","2007-10-23",20.700001
"205","2007-10-24",20.6
"206","2007-10-25",20.08
"207","2007-10-26",20.219999
"208","2007-10-29",20.83
"209","2007-10-30",20.809999
"210","2007-10-31",21.49
"211","2007-11-01",20.879999
"212","2007-11-02",21.639999
"213","2007-11-05",21.719999
"214","2007-11-06",21.950001
"215","2007-11-07",23.469999
"216","2007-11-08",22.75
"217","2007-11-09",22.25
"218","2007-11-12",21.959999
"219","2007-11-13",22.35
"220","2007-11-14",22.040001
"221","2007-11-15",21.5
"222","2007-11-16",21.42
"223","2007-11-19",20.719999
"224","2007-11-20",20.290001
"225","2007-11-21",20.129999
"226","2007-11-23",20.82
"227","2007-11-26",18.059999
"228","2007-11-27",18.43
"229","2007-11-28",18.530001
"230","2007-11-29",18.459999
"231","2007-11-30",18
"232","2007-12-03",17.540001
"233","2007-12-04",17
"234","2007-12-05",20.129999
"235","2007-12-06",20.43
"236","2007-12-07",20.969999
"237","2007-12-10",20.540001
"238","2007-12-11",19.75
"239","2007-12-12",20.16
"240","2007-12-13",19.99
"241","2007-12-14",19.610001
"242","2007-12-17",19.540001
"243","2007-12-18",19.83
"244","2007-12-19",20.17
"245","2007-12-20",20.34
"246","2007-12-21",22.6
"247","2007-12-24",22.73
"248","2007-12-26",23.73
"249","2007-12-27",23.75
"250","2007-12-28",23.26
"251","2007-12-31",23.33
"252","2008-01-02",22.65
"253","2008-01-03",22.18
"254","2008-01-04",21.32
"255","2008-01-07",20.879999
"256","2008-01-08",20.219999
"257","2008-01-09",20.66
"258","2008-01-10",21.469999
"259","2008-01-11",20.719999
"260","2008-01-14",22.43
"261","2008-01-15",21.889999
"262","2008-01-16",22.1
"263","2008-01-17",21.620001
"264","2008-01-18",21.18
"265","2008-01-22",20.08
"266","2008-01-23",20.51
"267","2008-01-24",20.93
"268","2008-01-25",20.34
"269","2008-01-28",20.15
"270","2008-01-29",19.969999
"271","2008-01-30",19.77
"272","2008-01-31",20.209999
"273","2008-02-01",20.059999
"274","2008-02-04",19.82
"275","2008-02-05",19.01
"276","2008-02-06",18.620001
"277","2008-02-07",18.73
"278","2008-02-08",18.59
"279","2008-02-11",18.719999
"280","2008-02-12",19.17
"281","2008-02-13",19.790001
"282","2008-02-14",19.110001
"283","2008-02-15",18.76
"284","2008-02-19",18.709999
"285","2008-02-20",19.200001
"286","2008-02-21",18.59
"287","2008-02-22",18.299999
"288","2008-02-25",18.370001
"289","2008-02-26",19.030001
"290","2008-02-27",18.870001
"291","2008-02-28",17.67
"292","2008-02-29",17.389999
"293","2008-03-03",16.889999
"294","2008-03-04",17.139999
"295","2008-03-05",16.959999
"296","2008-03-06",16.559999
"297","2008-03-07",18.09
"298","2008-03-10",17.66
"299","2008-03-11",18.040001
"300","2008-03-12",18.299999
"301","2008-03-13",18.32
"302","2008-03-14",17.889999
"303","2008-03-17",17.68
"304","2008-03-18",18.85
"305","2008-03-19",18.530001
"306","2008-03-20",19.459999
"307","2008-03-24",22.309999
"308","2008-03-25",20.389999
"309","2008-03-26",19.98
"310","2008-03-27",19.719999
"311","2008-03-28",20.190001
"312","2008-03-31",19.809999
"313","2008-04-01",20.17
"314","2008-04-02",20.219999
"315","2008-04-03",20.43
"316","2008-04-04",20.4
"317","2008-04-07",20.91
"318","2008-04-08",20.690001
"319","2008-04-09",20.08
"320","2008-04-10",20.200001
"321","2008-04-11",19.6
"322","2008-04-14",19.389999
"323","2008-04-15",19.959999
"324","2008-04-16",20.809999
"325","2008-04-17",18.33
"326","2008-04-18",18.82
"327","2008-04-21",19.43
"328","2008-04-22",18.75
"329","2008-04-23",18.950001
"330","2008-04-24",19.700001
"331","2008-04-25",20.1
"332","2008-04-28",20.33
"333","2008-04-29",20.280001
"334","2008-04-30",20.27
"335","2008-05-01",21.34
"336","2008-05-02",21.120001
"337","2008-05-05",20.959999
"338","2008-05-06",21.01
"339","2008-05-07",22.01
"340","2008-05-08",22.129999
"341","2008-05-09",21.91
"342","2008-05-12",22.389999
"343","2008-05-13",22.559999
"344","2008-05-14",22.73
"345","2008-05-15",22.66
"346","2008-05-16",22.540001
"347","2008-05-19",23.299999
"348","2008-05-20",23.26
"349","2008-05-21",22.959999
"350","2008-05-22",24.24
"351","2008-05-23",23.83
"352","2008-05-27",24.6
"353","2008-05-28",24.1
"354","2008-05-29",24.9
"355","2008-05-30",24.99
"356","2008-06-02",24.83
"357","2008-06-03",24.459999
"358","2008-06-04",25.67
"359","2008-06-05",26.370001
"360","2008-06-06",25.9
"361","2008-06-09",25.67
"362","2008-06-10",25.639999
"363","2008-06-11",25.57
"364","2008-06-12",26.32
"365","2008-06-13",26.85
"366","2008-06-16",27.209999
"367","2008-06-17",26.52
"368","2008-06-18",27.08
"369","2008-06-19",27.84
"370","2008-06-20",26.65
"371","2008-06-23",25.82
"372","2008-06-24",24.85
"373","2008-06-25",26.200001
"374","2008-06-26",24.950001
"375","2008-06-27",24.84
"376","2008-06-30",24.32
"377","2008-07-01",24.370001
"378","2008-07-02",25.65
"379","2008-07-03",24.82
"380","2008-07-07",25.26
"381","2008-07-08",19.540001
"382","2008-07-09",19.43
"383","2008-07-10",18.629999
"384","2008-07-11",18.58
"385","2008-07-14",18.219999
"386","2008-07-15",18.389999
"387","2008-07-16",18.75
"388","2008-07-17",18.870001
"389","2008-07-18",18.41
"390","2008-07-21",18.91
"391","2008-07-22",18.99
"392","2008-07-23",19.309999
"393","2008-07-24",19.950001
"394","2008-07-25",20.129999
"395","2008-07-28",20.059999
"396","2008-07-29",20.73
"397","2008-07-30",20.799999
"398","2008-07-31",23.209999
"399","2008-08-01",24.719999
"400","2008-08-04",24.23
"401","2008-08-05",24.629999
"402","2008-08-06",25.01
"403","2008-08-07",24.889999
"404","2008-08-08",25.25
"405","2008-08-11",26.450001
"406","2008-08-12",26.18
"407","2008-08-13",25.620001
"408","2008-08-14",25.85
"409","2008-08-15",26.110001
"410","2008-08-18",26.049999
"411","2008-08-19",25.610001
"412","2008-08-20",25.879999
"413","2008-08-21",25.809999
"414","2008-08-22",26.08
"415","2008-08-25",25.6
"416","2008-08-26",25.9
"417","2008-08-27",26.91
"418","2008-08-28",26.85
"419","2008-08-29",26.540001
"420","2008-09-02",27.07
"421","2008-09-03",27.139999
"422","2008-09-04",26.440001
"423","2008-09-05",25.91
"424","2008-09-08",26.02
"425","2008-09-09",25.52
"426","2008-09-10",26.07
"427","2008-09-11",22.76
"428","2008-09-12",23.620001
"429","2008-09-15",21.99
"430","2008-09-16",23.27
"431","2008-09-17",22.41
"432","2008-09-18",24.5
"433","2008-09-19",25.280001
"434","2008-09-22",24.57
"435","2008-09-23",24.120001
"436","2008-09-24",24.469999
"437","2008-09-25",25.219999
"438","2008-09-26",25.49
"439","2008-09-29",24.1
"440","2008-09-30",24.049999
"441","2008-10-01",23.57
"442","2008-10-02",22.84
"443","2008-10-03",22.790001
"444","2008-10-06",21.870001
"445","2008-10-07",20.209999
"446","2008-10-08",19.67
"447","2008-10-09",18.42
"448","2008-10-10",18.530001
"449","2008-10-13",20.73
"450","2008-10-14",19.790001
"451","2008-10-15",18.25
"452","2008-10-16",18.9
"453","2008-10-17",19.26
"454","2008-10-20",20.48
"455","2008-10-21",19.93
"456","2008-10-22",18.879999
"457","2008-10-23",18.280001
"458","2008-10-24",17.6
"459","2008-10-27",16.809999
"460","2008-10-28",18.360001
"461","2008-10-29",19.01
"462","2008-10-30",20.42
"463","2008-10-31",21.780001
"464","2008-11-03",21.67
"465","2008-11-04",22.59
"466","2008-11-05",21.969999
"467","2008-11-06",22.309999
"468","2008-11-07",23.34
"469","2008-11-10",22.5
"470","2008-11-11",21.82
"471","2008-11-12",21.110001
"472","2008-11-13",22.75
"473","2008-11-14",22.33
"474","2008-11-17",21.280001
"475","2008-11-18",21.200001
"476","2008-11-19",20.299999
"477","2008-11-20",20.219999
"478","2008-11-21",20.76
"479","2008-11-24",25.68
"480","2008-11-25",25.559999
"481","2008-11-26",25.690001
"482","2008-11-28",26.52
"483","2008-12-01",24.01
"484","2008-12-02",25.299999
"485","2008-12-03",24
"486","2008-12-04",23.27
"487","2008-12-05",24.200001
"488","2008-12-08",24.48
"489","2008-12-09",24.41
"490","2008-12-10",24.6
"491","2008-12-11",23.77
"492","2008-12-12",24.43
"493","2008-12-15",23.870001
"494","2008-12-16",24.950001
"495","2008-12-17",25.51
"496","2008-12-18",25.07
"497","2008-12-19",25.92
"498","2008-12-22",26.24
"499","2008-12-23",25.57
"500","2008-12-24",25.639999
"501","2008-12-26",25.719999
"502","2008-12-29",25.629999
"503","2008-12-30",27.030001
"504","2008-12-31",27.5
"505","2009-01-02",27.790001
"506","2009-01-05",28.110001
"507","2009-01-06",27.01
"508","2009-01-07",27.299999
"509","2009-01-08",27.91
"510","2009-01-09",27.33
"511","2009-01-12",26.93
"512","2009-01-13",27.09
"513","2009-01-14",26.879999
"514","2009-01-15",26.940001
"515","2009-01-16",26.73
"516","2009-01-20",27.610001
"517","2009-01-21",30.58
"518","2009-01-22",30.98
"519","2009-01-23",31.17
"520","2009-01-26",31.969999
"521","2009-01-27",31.780001
"522","2009-01-28",32.540001
"523","2009-01-29",32.990002
"524","2009-01-30",32.330002
"525","2009-02-02",33.330002
"526","2009-02-03",33.27
"527","2009-02-04",32.52
"528","2009-02-05",32.900002
"529","2009-02-06",33.349998
"530","2009-02-09",33.009998
"531","2009-02-10",31.780001
"532","2009-02-11",31.9
"533","2009-02-12",32.779999
"534","2009-02-13",33.110001
"535","2009-02-17",31.969999
"536","2009-02-18",31.469999
"537","2009-02-19",29.27
"538","2009-02-20",29.309999
"539","2009-02-23",28.67
"540","2009-02-24",30.360001
"541","2009-02-25",29.98
"542","2009-02-26",29.25
"543","2009-02-27",29.379999
"544","2009-03-02",28.700001
"545","2009-03-03",23.17
"546","2009-03-04",23.82
"547","2009-03-05",22.51
"548","2009-03-06",21.33
"549","2009-03-09",21.139999
"550","2009-03-10",22.25
"551","2009-03-11",22.110001
"552","2009-03-12",23.77
"553","2009-03-13",22.700001
"554","2009-03-16",22.110001
"555","2009-03-17",23.17
"556","2009-03-18",24.15
"557","2009-03-19",23.860001
"558","2009-03-20",22.99
"559","2009-03-23",23.719999
"560","2009-03-24",22.610001
"561","2009-03-25",22.809999
"562","2009-03-26",23.02
"563","2009-03-27",22.09
"564","2009-03-30",26.75
"565","2009-03-31",25.82
"566","2009-04-01",26.41
"567","2009-04-02",26.860001
"568","2009-04-03",26.99
"569","2009-04-06",26.639999
"570","2009-04-07",25.76
"571","2009-04-08",26.48
"572","2009-04-09",27.559999
"573","2009-04-13",26.639999
"574","2009-04-14",25.82
"575","2009-04-15",25.85
"576","2009-04-16",26.98
"577","2009-04-17",26.889999
"578","2009-04-20",25.969999
"579","2009-04-21",26.6
"580","2009-04-22",26.16
"581","2009-04-23",25.889999
"582","2009-04-24",26.75
"583","2009-04-27",26.07
"584","2009-04-28",26.25
"585","2009-04-29",26.540001
"586","2009-04-30",26.32
"587","2009-05-01",27
"588","2009-05-04",26.969999
"589","2009-05-05",27
"590","2009-05-06",26.93
"591","2009-05-07",29.15
"592","2009-05-08",29.360001
"593","2009-05-11",28.219999
"594","2009-05-12",27.59
"595","2009-05-13",26.309999
"596","2009-05-14",26.91
"597","2009-05-15",27.139999
"598","2009-05-18",27.68
"599","2009-05-19",27.32
"600","2009-05-20",26.950001
"601","2009-05-21",26.01
"602","2009-05-22",25.52
"603","2009-05-26",25.620001
"604","2009-05-27",24.76
"605","2009-05-28",24.93
"606","2009-05-29",25.620001
"607","2009-06-01",26.690001
"608","2009-06-02",26.889999
"609","2009-06-03",26.25
"610","2009-06-04",26.360001
"611","2009-06-05",25.99
"612","2009-06-08",25.67
"613","2009-06-09",25.440001
"614","2009-06-10",25.17
"615","2009-06-11",25.549999
"616","2009-06-12",25.459999
"617","2009-06-15",24.809999
"618","2009-06-16",24.299999
"619","2009-06-17",24.41
"620","2009-06-18",24.07
"621","2009-06-19",24.459999
"622","2009-06-22",23.879999
"623","2009-06-23",23.690001
"624","2009-06-24",23.98
"625","2009-06-25",24.120001
"626","2009-06-26",23.9
"627","2009-06-29",24.120001
"628","2009-06-30",24.440001
"629","2009-07-01",24.49
"630","2009-07-02",23.83
"631","2009-07-06",23.41
"632","2009-07-07",22.950001
"633","2009-07-08",22.73
"634","2009-07-09",23.18
"635","2009-07-10",23.389999
"636","2009-07-13",23.959999
"637","2009-07-14",24.889999
"638","2009-07-15",26.209999
"639","2009-07-16",26.02
"640","2009-07-17",26.389999
"641","2009-07-20",26.59
"642","2009-07-21",26.690001
"643","2009-07-22",27.469999
"644","2009-07-23",27.93
"645","2009-07-24",28.110001
"646","2009-07-27",27.959999
"647","2009-07-28",27.82
"648","2009-07-29",29.120001
"649","2009-07-30",29.809999
"650","2009-07-31",29.610001
"651","2009-08-03",30.16
"652","2009-08-04",30.1
"653","2009-08-05",30.059999
"654","2009-08-06",29.799999
"655","2009-08-07",30.969999
"656","2009-08-10",30.92
"657","2009-08-11",31.059999
"658","2009-08-12",31.42
"659","2009-08-13",30.83
"660","2009-08-14",29.5
"661","2009-08-17",22.52
"662","2009-08-18",22.370001
"663","2009-08-19",22.41
"664","2009-08-20",22.719999
"665","2009-08-21",22.58
"666","2009-08-24",21.809999
"667","2009-08-25",21.610001
"668","2009-08-26",21.25
"669","2009-08-27",21.33
"670","2009-08-28",21.030001
"671","2009-08-31",20.959999
"672","2009-09-01",21.17
"673","2009-09-02",21.110001
"674","2009-09-03",21.610001
"675","2009-09-04",21.889999
"676","2009-09-08",21.959999
"677","2009-09-09",22.59
"678","2009-09-10",22.84
"679","2009-09-11",22.610001
"680","2009-09-14",22.540001
"681","2009-09-15",22.790001
"682","2009-09-16",23.059999
"683","2009-09-17",23.120001
"684","2009-09-18",23.25
"685","2009-09-21",23.68
"686","2009-09-22",23.75
"687","2009-09-23",23.91
"688","2009-09-24",23.42
"689","2009-09-25",23.01
"690","2009-09-28",23.389999
"691","2009-09-29",23.389999
"692","2009-09-30",23.16
"693","2009-10-01",22.41
"694","2009-10-02",22.469999
"695","2009-10-05",22.610001
"696","2009-10-06",22.84
"697","2009-10-07",23.639999
"698","2009-10-08",24
"699","2009-10-09",24.049999
"700","2009-10-12",23.58
"701","2009-10-13",23.6
"702","2009-10-14",24.280001
"703","2009-10-15",24.530001
"704","2009-10-16",24.440001
"705","2009-10-19",19.940001
"706","2009-10-20",20
"707","2009-10-21",19.58
"708","2009-10-22",19.450001
"709","2009-10-23",19.129999
"710","2009-10-26",19.040001
"711","2009-10-27",18.940001
"712","2009-10-28",18.57
"713","2009-10-29",20.51
"714","2009-10-30",20.559999
"715","2009-11-02",20.360001
"716","2009-11-03",21.01
"717","2009-11-04",20.99
"718","2009-11-05",21.92
"719","2009-11-06",21.91
"720","2009-11-09",22.360001
"721","2009-11-10",23.049999
"722","2009-11-11",23.1
"723","2009-11-12",22.77
"724","2009-11-13",22.879999
"725","2009-11-16",23.76
"726","2009-11-17",23.43
"727","2009-11-18",23.639999
"728","2009-11-19",23.370001
"729","2009-11-20",23.559999
"730","2009-11-23",24.110001
"731","2009-11-24",23.98
"732","2009-11-25",24.120001
"733","2009-11-27",23.690001
"734","2009-11-30",23.790001
"735","2009-12-01",24.219999
"736","2009-12-02",25.02
"737","2009-12-03",25
"738","2009-12-04",25.290001
"739","2009-12-07",25.5
"740","2009-12-08",25.43
"741","2009-12-09",25.34
"742","2009-12-10",25.09
"743","2009-12-11",25.219999
"744","2009-12-14",25.51
"745","2009-12-15",25.43
"746","2009-12-16",25.15
"747","2009-12-17",25.040001
"748","2009-12-18",25.290001
"749","2009-12-21",25.700001
"750","2009-12-22",26.24
"751","2009-12-23",26.52
"752","2009-12-24",26.700001
"753","2009-12-28",26.75
"754","2009-12-29",26.91
"755","2009-12-30",27.1
"756","2009-12-31",26.559999
"757","2010-01-04",27.809999
"758","2010-01-05",27.219999
"759","2010-01-06",26.540001
"760","2010-01-07",26.629999
"761","2010-01-08",26.530001
"762","2010-01-11",26.84
"763","2010-01-12",26.16
"764","2010-01-13",26.26
"765","2010-01-14",26.209999
"766","2010-01-15",25.719999
"767","2010-01-19",26.25
"768","2010-01-20",26.1
"769","2010-01-21",25.68
"770","2010-01-22",25.15
"771","2010-01-25",25.24
"772","2010-01-26",25.23
"773","2010-01-27",25.940001
"774","2010-01-28",25.17
"775","2010-01-29",24.790001
"776","2010-02-01",25.17
"777","2010-02-02",25.16
"778","2010-02-03",25.030001
"779","2010-02-04",24.35
"780","2010-02-05",24.23
"781","2010-02-08",23.48
"782","2010-02-09",23.719999
"783","2010-02-10",23.969999
"784","2010-02-11",24.07
"785","2010-02-12",25.120001
"786","2010-02-16",25.719999
"787","2010-02-17",26.120001
"788","2010-02-18",26.5
"789","2010-02-19",26.25
"790","2010-02-22",26.200001
"791","2010-02-23",25.93
"792","2010-02-24",25.950001
"793","2010-02-25",25.959999
"794","2010-02-26",25.65
"795","2010-03-01",25.83
"796","2010-03-02",26.540001
"797","2010-03-03",26.02
"798","2010-03-04",25.85
"799","2010-03-05",25.780001
"800","2010-03-08",26.08
"801","2010-03-09",26.33
"802","2010-03-10",27.610001
"803","2010-03-11",27.84
"804","2010-03-12",27.65
"805","2010-03-15",27.5
"806","2010-03-16",27.530001
"807","2010-03-17",27.870001
"808","2010-03-18",27.950001
"809","2010-03-19",27.52
"810","2010-03-22",27.709999
"811","2010-03-23",28.129999
"812","2010-03-24",27.969999
"813","2010-03-25",27.959999
"814","2010-03-26",27.73
"815","2010-03-29",27.540001
"816","2010-03-30",27.67
"817","2010-03-31",27.860001
"818","2010-04-01",27.629999
"819","2010-04-05",28.030001
"820","2010-04-06",28.91
"821","2010-04-07",29.35
"822","2010-04-08",29.16
"823","2010-04-09",29.110001
"824","2010-04-12",29.049999
"825","2010-04-13",29.16
"826","2010-04-14",29.549999
"827","2010-04-15",29.5
"828","2010-04-16",29.35
"829","2010-04-19",28.950001
"830","2010-04-20",29.58
"831","2010-04-21",29.92
"832","2010-04-22",29.51
"833","2010-04-23",28.940001
"834","2010-04-26",28.950001
"835","2010-04-27",28.48
"836","2010-04-28",28.35
"837","2010-04-29",27.49
"838","2010-04-30",27.67
"839","2010-05-03",28.379999
"840","2010-05-04",27.610001
"841","2010-05-05",28.469999
"842","2010-05-06",26.67
"843","2010-05-07",25.940001
"844","2010-05-10",26.809999
"845","2010-05-11",26.68
"846","2010-05-12",27.280001
"847","2010-05-13",27.41
"848","2010-05-14",26.32
"849","2010-05-17",26.75
"850","2010-05-18",26.209999
"851","2010-05-19",25.969999
"852","2010-05-20",24.66
"853","2010-05-21",25.59
"854","2010-05-24",25.35
"855","2010-05-25",25.540001
"856","2010-05-26",25.16
"857","2010-05-27",26.309999
"858","2010-05-28",26.1
"859","2010-06-01",25.290001
"860","2010-06-02",25.790001
"861","2010-06-03",26.07
"862","2010-06-04",25.35
"863","2010-06-07",24.870001
"864","2010-06-08",24.51
"865","2010-06-09",24.549999
"866","2010-06-10",24.92
"867","2010-06-11",25.290001
"868","2010-06-14",25.049999
"869","2010-06-15",25.719999
"870","2010-06-16",25.620001
"871","2010-06-17",25.91
"872","2010-06-18",25.82
"873","2010-06-21",25.75
"874","2010-06-22",25.52
"875","2010-06-23",25.780001
"876","2010-06-24",25.83
"877","2010-06-25",26.200001
"878","2010-06-28",26.129999
"879","2010-06-29",25.34
"880","2010-06-30",24.690001
"881","2010-07-01",24.360001
"882","2010-07-02",24.129999
"883","2010-07-06",24.280001
"884","2010-07-07",24.82
"885","2010-07-08",25.040001
"886","2010-07-09",25.43
"887","2010-07-12",25.42
"888","2010-07-13",26.190001
"889","2010-07-14",26.68
"890","2010-07-15",27.120001
"891","2010-07-16",26.440001
"892","2010-07-19",26.49
"893","2010-07-20",26.75
"894","2010-07-21",26.209999
"895","2010-07-22",27.16
"896","2010-07-23",27.26
"897","2010-07-26",27.43
"898","2010-07-27",27.02
"899","2010-07-28",26.950001
"900","2010-07-29",27.459999
"901","2010-07-30",27.290001
"902","2010-08-02",26.77
"903","2010-08-03",27.27
"904","2010-08-04",27.34
"905","2010-08-05",26.85
"906","2010-08-06",26.9
"907","2010-08-09",27
"908","2010-08-10",26.870001
"909","2010-08-11",26.15
"910","2010-08-12",26.01
"911","2010-08-13",25.879999
"912","2010-08-16",26.27
"913","2010-08-17",26.34
"914","2010-08-18",26.610001
"915","2010-08-19",26.34
"916","2010-08-20",26.610001
"917","2010-08-23",25.799999
"918","2010-08-24",25.299999
"919","2010-08-25",25.17
"920","2010-08-26",24.950001
"921","2010-08-27",25.190001
"922","2010-08-30",24.82
"923","2010-08-31",24.719999
"924","2010-09-01",25.35
"925","2010-09-02",25.610001
"926","2010-09-03",25.959999
"927","2010-09-07",25.35
"928","2010-09-08",25.5
"929","2010-09-09",25.6
"930","2010-09-10",25.5
"931","2010-09-13",25.799999
"932","2010-09-14",25.99
"933","2010-09-15",26.530001
"934","2010-09-16",26.93
"935","2010-09-17",27.01
"936","2010-09-20",27.790001
"937","2010-09-21",27.610001
"938","2010-09-22",27.74
"939","2010-09-23",27.98
"940","2010-09-24",28.629999
"941","2010-09-27",28.540001
"942","2010-09-28",28.709999
"943","2010-09-29",28.709999
"944","2010-09-30",29.610001
"945","2010-10-01",30.190001
"946","2010-10-04",29.610001
"947","2010-10-05",29.940001
"948","2010-10-06",29.5
"949","2010-10-07",29.370001
"950","2010-10-08",29.459999
"951","2010-10-11",29.620001
"952","2010-10-12",29.790001
"953","2010-10-13",29.99
"954","2010-10-14",29.790001
"955","2010-10-15",29.610001
"956","2010-10-18",29.9
"957","2010-10-19",29.35
"958","2010-10-20",29.76
"959","2010-10-21",29.870001
"960","2010-10-22",29.889999
"961","2010-10-25",30.41
"962","2010-10-26",30.860001
"963","2010-10-27",31.280001
"964","2010-10-28",33.040001
