"","date","DSX"
"230","2007-11-29",33.889999
"231","2007-11-30",35.41
"232","2007-12-03",33.459999
"233","2007-12-04",31.969999
"234","2007-12-05",32.130001
"235","2007-12-06",33.049999
"236","2007-12-07",34.650002
"237","2007-12-10",34.009998
"238","2007-12-11",32.02
"239","2007-12-12",32.099998
"240","2007-12-13",31.15
"241","2007-12-14",30.959999
"242","2007-12-17",29.290001
"243","2007-12-18",29.450001
"244","2007-12-19",28.84
"245","2007-12-20",28.18
"246","2007-12-21",29.01
"247","2007-12-24",29.629999
"248","2007-12-26",29.92
"249","2007-12-27",32.02
"250","2007-12-28",32.450001
"251","2007-12-31",31.459999
"252","2008-01-02",30.74
"253","2008-01-03",30.85
"254","2008-01-04",29.42
"255","2008-01-07",26.959999
"256","2008-01-08",27.4
"257","2008-01-09",25.889999
"258","2008-01-10",24.91
"259","2008-01-11",25.01
"260","2008-01-14",24.610001
"261","2008-01-15",22.290001
"262","2008-01-16",21.120001
"263","2008-01-17",21.57
"264","2008-01-18",23.219999
"265","2008-01-22",22.34
"266","2008-01-23",22.91
"267","2008-01-24",24.51
"268","2008-01-25",24.030001
"269","2008-01-28",24.43
"270","2008-01-29",26.66
"271","2008-01-30",27.49
"272","2008-01-31",29.51
"273","2008-02-01",28.559999
"274","2008-02-04",27.299999
"275","2008-02-05",25.99
"276","2008-02-06",26.139999
"277","2008-02-07",27.02
"278","2008-02-08",28.049999
"279","2008-02-11",30
"280","2008-02-12",29.969999
"281","2008-02-13",30.93
"282","2008-02-14",31.1
"283","2008-02-15",29.93
"284","2008-02-19",30.65
"285","2008-02-20",30.709999
"286","2008-02-21",29.940001
"287","2008-02-22",30.58
"288","2008-02-25",31.02
"289","2008-02-26",31.09
"290","2008-02-27",29.940001
"291","2008-02-28",29.200001
"292","2008-02-29",28.5
"293","2008-03-03",28
"294","2008-03-04",27.83
"295","2008-03-05",29.58
"296","2008-03-06",28.879999
"297","2008-03-07",28.09
"298","2008-03-10",25.440001
"299","2008-03-11",26.940001
"300","2008-03-12",25.73
"301","2008-03-13",24.809999
"302","2008-03-14",24.23
"303","2008-03-17",23.5
"304","2008-03-18",25.24
"305","2008-03-19",23.42
"306","2008-03-20",24.43
"307","2008-03-24",26.370001
"308","2008-03-25",26.309999
"309","2008-03-26",26.129999
"310","2008-03-27",27.049999
"311","2008-03-28",25.969999
"312","2008-03-31",26.32
"313","2008-04-01",27.110001
"314","2008-04-02",26.92
"315","2008-04-03",27.34
"316","2008-04-04",26.99
"317","2008-04-07",27.440001
"318","2008-04-08",28.01
"319","2008-04-09",27.559999
"320","2008-04-10",26.969999
"321","2008-04-11",26.049999
"322","2008-04-14",26.219999
"323","2008-04-15",26.18
"324","2008-04-16",27.959999
"325","2008-04-17",27.51
"326","2008-04-18",28.25
"327","2008-04-21",29.57
"328","2008-04-22",30.25
"329","2008-04-23",29.870001
"330","2008-04-24",30.1
"331","2008-04-25",30.84
"332","2008-04-28",31.559999
"333","2008-04-29",30.27
"334","2008-04-30",30.360001
"335","2008-05-01",30.9
"336","2008-05-02",32.07
"337","2008-05-05",32.360001
"338","2008-05-06",33.279999
"339","2008-05-07",33.759998
"340","2008-05-08",32.75
"341","2008-05-09",32.580002
"342","2008-05-12",33.619999
"343","2008-05-13",34.310001
"344","2008-05-14",34.93
"345","2008-05-15",36.599998
"346","2008-05-16",39
"347","2008-05-19",38.060001
"348","2008-05-20",38.799999
"349","2008-05-21",37.299999
"350","2008-05-22",34.860001
"351","2008-05-23",33.689999
"352","2008-05-27",32.98
"353","2008-05-28",35.080002
"354","2008-05-29",34.869999
"355","2008-05-30",34.990002
"356","2008-06-02",34.509998
"357","2008-06-03",33.150002
"358","2008-06-04",33.360001
"359","2008-06-05",34.799999
"360","2008-06-06",33.259998
"361","2008-06-09",33.080002
"362","2008-06-10",31.85
"363","2008-06-11",30.17
"364","2008-06-12",29.1
"365","2008-06-13",30.799999
"366","2008-06-16",32.450001
"367","2008-06-17",33.189999
"368","2008-06-18",31.940001
"369","2008-06-19",32.810001
"370","2008-06-20",31.92
"371","2008-06-23",31.17
"372","2008-06-24",30.98
"373","2008-06-25",32.23
"374","2008-06-26",31.870001
"375","2008-06-27",31.92
"376","2008-06-30",30.709999
"377","2008-07-01",29.5
"378","2008-07-02",27.469999
"379","2008-07-03",26.75
"380","2008-07-07",27.610001
"381","2008-07-08",29.059999
"382","2008-07-09",29.42
"383","2008-07-10",29.57
"384","2008-07-11",29.41
"385","2008-07-14",29.540001
"386","2008-07-15",29.42
"387","2008-07-16",30.209999
"388","2008-07-17",29.709999
"389","2008-07-18",29.1
"390","2008-07-21",28.99
"391","2008-07-22",29.52
"392","2008-07-23",30.9
"393","2008-07-24",28.639999
"394","2008-07-25",28.84
"395","2008-07-28",28.33
"396","2008-07-29",29.73
"397","2008-07-30",30.17
"398","2008-07-31",30.43
"399","2008-08-01",29.4
"400","2008-08-04",27.940001
"401","2008-08-05",28.52
"402","2008-08-06",29.93
"403","2008-08-07",28.629999
"404","2008-08-08",29.450001
"405","2008-08-11",30.809999
"406","2008-08-12",30.370001
"407","2008-08-13",31.450001
"408","2008-08-14",31.66
"409","2008-08-15",30.34
"410","2008-08-18",29.41
"411","2008-08-19",28.91
"412","2008-08-20",29.610001
"413","2008-08-21",29.33
"414","2008-08-22",29.15
"415","2008-08-25",29.02
"416","2008-08-26",28.469999
"417","2008-08-27",28.870001
"418","2008-08-28",28.93
"419","2008-08-29",28.379999
"420","2008-09-02",26.959999
"421","2008-09-03",25.809999
"422","2008-09-04",24.23
"423","2008-09-05",23.879999
"424","2008-09-08",23.42
"425","2008-09-09",21.32
"426","2008-09-10",22.690001
"427","2008-09-11",23.84
"428","2008-09-12",24.18
"429","2008-09-15",22.780001
"430","2008-09-16",23.16
"431","2008-09-17",23.17
"432","2008-09-18",23.709999
"433","2008-09-19",24.780001
"434","2008-09-22",23.74
"435","2008-09-23",21.67
"436","2008-09-24",21.68
"437","2008-09-25",21.59
"438","2008-09-26",21.17
"439","2008-09-29",19.209999
"440","2008-09-30",19.690001
"441","2008-10-01",20.07
"442","2008-10-02",18.82
"443","2008-10-03",18.870001
"444","2008-10-06",18
"445","2008-10-07",15.2
"446","2008-10-08",15.5
"447","2008-10-09",14.56
"448","2008-10-10",14
"449","2008-10-13",15.37
"450","2008-10-14",16.459999
"451","2008-10-15",14.71
"452","2008-10-16",14.78
"453","2008-10-17",15.61
"454","2008-10-20",17.379999
"455","2008-10-21",17.559999
"456","2008-10-22",16.129999
"457","2008-10-23",15.64
"458","2008-10-24",14.8
"459","2008-10-27",14.26
"460","2008-10-28",14.06
"461","2008-10-29",13.98
"462","2008-10-30",15
"463","2008-10-31",16.629999
"464","2008-11-03",16.629999
"465","2008-11-04",17.23
"466","2008-11-05",17.219999
"467","2008-11-06",13.96
"468","2008-11-07",14.43
"469","2008-11-10",14.38
"470","2008-11-11",13.93
"471","2008-11-12",11
"472","2008-11-13",11.54
"473","2008-11-14",10.59
"474","2008-11-17",10.38
"475","2008-11-18",10.22
"476","2008-11-19",8.55
"477","2008-11-20",8.05
"478","2008-11-21",8.06
"479","2008-11-24",7.84
"480","2008-11-25",8.58
"481","2008-11-26",9.37
"482","2008-11-28",8.84
"483","2008-12-01",7.64
"484","2008-12-02",7.24
"485","2008-12-03",7.59
"486","2008-12-04",7.63
"487","2008-12-05",8.09
"488","2008-12-08",9.62
"489","2008-12-09",10.5
"490","2008-12-10",11.3
"491","2008-12-11",10.22
"492","2008-12-12",11.1
"493","2008-12-15",12.66
"494","2008-12-16",13.53
"495","2008-12-17",14.88
"496","2008-12-18",13.45
"497","2008-12-19",13.25
"498","2008-12-22",12.23
"499","2008-12-23",12.25
"500","2008-12-24",12.11
"501","2008-12-26",12.18
"502","2008-12-29",11.73
"503","2008-12-30",12.21
"504","2008-12-31",12.76
"505","2009-01-02",13.92
"506","2009-01-05",14.32
"507","2009-01-06",15.04
"508","2009-01-07",13.39
"509","2009-01-08",14.14
"510","2009-01-09",14.69
"511","2009-01-12",12.94
"512","2009-01-13",13.22
"513","2009-01-14",12.05
"514","2009-01-15",11.96
"515","2009-01-16",12.1
"516","2009-01-20",10.83
"517","2009-01-21",12.13
"518","2009-01-22",11.81
"519","2009-01-23",11.82
"520","2009-01-26",13.13
"521","2009-01-27",12.92
"522","2009-01-28",13.98
"523","2009-01-29",13.6
"524","2009-01-30",13.29
"525","2009-02-02",12.43
"526","2009-02-03",13.49
"527","2009-02-04",15
"528","2009-02-05",15.65
"529","2009-02-06",16.629999
"530","2009-02-09",16.889999
"531","2009-02-10",15.03
"532","2009-02-11",14.54
"533","2009-02-12",15.48
"534","2009-02-13",15.09
"535","2009-02-17",13.81
"536","2009-02-18",13.63
"537","2009-02-19",14.09
"538","2009-02-20",12.57
"539","2009-02-23",11.81
"540","2009-02-24",12.62
"541","2009-02-25",12.32
"542","2009-02-26",11.85
"543","2009-02-27",11.73
"544","2009-03-02",10.15
"545","2009-03-03",10.66
"546","2009-03-04",12.23
"547","2009-03-05",12.09
"548","2009-03-06",11.86
"549","2009-03-09",12.38
"550","2009-03-10",13.53
"551","2009-03-11",12.91
"552","2009-03-12",13.47
"553","2009-03-13",12.83
"554","2009-03-16",12.35
"555","2009-03-17",12.63
"556","2009-03-18",12.9
"557","2009-03-19",13.54
"558","2009-03-20",12.34
"559","2009-03-23",13.17
"560","2009-03-24",12.77
"561","2009-03-25",12.39
"562","2009-03-26",12.75
"563","2009-03-27",13.2
"564","2009-03-30",11.58
"565","2009-03-31",11.79
"566","2009-04-01",11.73
"567","2009-04-02",12.78
"568","2009-04-03",13.43
"569","2009-04-06",13.23
"570","2009-04-07",12.47
"571","2009-04-08",12.42
"572","2009-04-09",13.19
"573","2009-04-13",14.05
"574","2009-04-14",13.97
"575","2009-04-15",13.89
"576","2009-04-16",14.38
"577","2009-04-17",15.13
"578","2009-04-20",14.13
"579","2009-04-21",15.11
"580","2009-04-22",14.99
"581","2009-04-23",14.85
"582","2009-04-24",15.68
"583","2009-04-27",14.91
"584","2009-04-28",14.74
"585","2009-04-29",15.16
"586","2009-04-30",15.7
"587","2009-05-01",16.41
"588","2009-05-04",17.57
"589","2009-05-05",17.200001
"590","2009-05-06",18.52
"591","2009-05-07",16.299999
"592","2009-05-08",16.01
"593","2009-05-11",15.57
"594","2009-05-12",15.2
"595","2009-05-13",14.14
"596","2009-05-14",14.69
"597","2009-05-15",15.12
"598","2009-05-18",15.78
"599","2009-05-19",16.290001
"600","2009-05-20",16.110001
"601","2009-05-21",15.68
"602","2009-05-22",15.72
"603","2009-05-26",16.18
"604","2009-05-27",16.35
"605","2009-05-28",17.32
"606","2009-05-29",18.030001
"607","2009-06-01",18.200001
"608","2009-06-02",17.780001
"609","2009-06-03",16.5
"610","2009-06-04",16.620001
"611","2009-06-05",16.110001
"612","2009-06-08",15.74
"613","2009-06-09",16.360001
"614","2009-06-10",16.18
"615","2009-06-11",16.18
"616","2009-06-12",15.75
"617","2009-06-15",15.29
"618","2009-06-16",15.02
"619","2009-06-17",14.72
"620","2009-06-18",14.66
"621","2009-06-19",14.36
"622","2009-06-22",13.11
"623","2009-06-23",13.42
"624","2009-06-24",13.76
"625","2009-06-25",13.7
"626","2009-06-26",13.82
"627","2009-06-29",13.81
"628","2009-06-30",13.32
"629","2009-07-01",13.24
"630","2009-07-02",12.83
"631","2009-07-06",12.42
"632","2009-07-07",12.93
"633","2009-07-08",12.92
"634","2009-07-09",13.12
"635","2009-07-10",13.21
"636","2009-07-13",13.29
"637","2009-07-14",14
"638","2009-07-15",14.29
"639","2009-07-16",14.38
"640","2009-07-17",14.21
"641","2009-07-20",14.57
"642","2009-07-21",14.46
"643","2009-07-22",14.18
"644","2009-07-23",14.52
"645","2009-07-24",14.6
"646","2009-07-27",14.98
"647","2009-07-28",14.76
"648","2009-07-29",14.18
"649","2009-07-30",14.28
"650","2009-07-31",14.24
"651","2009-08-03",14.73
"652","2009-08-04",14.45
"653","2009-08-05",14.27
"654","2009-08-06",13.34
"655","2009-08-07",13.17
"656","2009-08-10",13.35
"657","2009-08-11",13.03
"658","2009-08-12",13.28
"659","2009-08-13",13.59
"660","2009-08-14",13.31
"661","2009-08-17",12.9
"662","2009-08-18",13.04
"663","2009-08-19",12.78
"664","2009-08-20",13.24
"665","2009-08-21",13.36
"666","2009-08-24",13.38
"667","2009-08-25",13.17
"668","2009-08-26",13.2
"669","2009-08-27",13.66
"670","2009-08-28",13.57
"671","2009-08-31",12.99
"672","2009-09-01",12.55
"673","2009-09-02",12.62
"674","2009-09-03",12.66
"675","2009-09-04",12.69
"676","2009-09-08",13.19
"677","2009-09-09",13.62
"678","2009-09-10",13.76
"679","2009-09-11",13.6
"680","2009-09-14",13.73
"681","2009-09-15",14.01
"682","2009-09-16",14.52
"683","2009-09-17",14.46
"684","2009-09-18",14.01
"685","2009-09-21",13.76
"686","2009-09-22",14.03
"687","2009-09-23",13.11
"688","2009-09-24",12.45
"689","2009-09-25",12.01
"690","2009-09-28",12.26
"691","2009-09-29",12.78
"692","2009-09-30",13
"693","2009-10-01",12.85
"694","2009-10-02",12.61
"695","2009-10-05",12.62
"696","2009-10-06",13.34
"697","2009-10-07",14.32
"698","2009-10-08",14.31
"699","2009-10-09",13.98
"700","2009-10-12",13.9
"701","2009-10-13",14.1
"702","2009-10-14",14.16
"703","2009-10-15",14.54
"704","2009-10-16",14.37
"705","2009-10-19",14.42
"706","2009-10-20",14.99
"707","2009-10-21",14.99
"708","2009-10-22",14.83
"709","2009-10-23",14.37
"710","2009-10-26",13.92
"711","2009-10-27",13.7
"712","2009-10-28",12.98
"713","2009-10-29",13.38
"714","2009-10-30",12.92
"715","2009-11-02",12.78
"716","2009-11-03",13.22
"717","2009-11-04",13
"718","2009-11-05",13.45
"719","2009-11-06",13.49
"720","2009-11-09",14.16
"721","2009-11-10",14.39
"722","2009-11-11",15.93
"723","2009-11-12",15.55
"724","2009-11-13",16.299999
"725","2009-11-16",16.85
"726","2009-11-17",17.17
"727","2009-11-18",17.969999
"728","2009-11-19",16.690001
"729","2009-11-20",17.25
"730","2009-11-23",16.440001
"731","2009-11-24",16.49
"732","2009-11-25",16.35
"733","2009-11-27",15.96
"734","2009-11-30",15.55
"735","2009-12-01",16.24
"736","2009-12-02",16.110001
"737","2009-12-03",15.99
"738","2009-12-04",15.88
"739","2009-12-07",15.59
"740","2009-12-08",14.99
"741","2009-12-09",15.09
"742","2009-12-10",14.76
"743","2009-12-11",14.77
"744","2009-12-14",15.24
"745","2009-12-15",15.27
"746","2009-12-16",15
"747","2009-12-17",14.98
"748","2009-12-18",14.9
"749","2009-12-21",14.78
"750","2009-12-22",14.37
"751","2009-12-23",14.8
"752","2009-12-24",14.63
"753","2009-12-28",14.49
"754","2009-12-29",14.89
"755","2009-12-30",14.6
"756","2009-12-31",14.48
"757","2010-01-04",15.31
"758","2010-01-05",15.82
"759","2010-01-06",15.84
"760","2010-01-07",15.42
"761","2010-01-08",16.09
"762","2010-01-11",16.27
"763","2010-01-12",16.040001
"764","2010-01-13",16.18
"765","2010-01-14",16.049999
"766","2010-01-15",16.09
"767","2010-01-19",15.59
"768","2010-01-20",15.08
"769","2010-01-21",14.79
"770","2010-01-22",14.45
"771","2010-01-25",14.68
"772","2010-01-26",14.51
"773","2010-01-27",14.56
"774","2010-01-28",13.86
"775","2010-01-29",13.26
"776","2010-02-01",14.12
"777","2010-02-02",14.34
"778","2010-02-03",14.3
"779","2010-02-04",13.48
"780","2010-02-05",13.53
"781","2010-02-08",13.29
"782","2010-02-09",13.69
"783","2010-02-10",13.42
"784","2010-02-11",13.75
"785","2010-02-12",13.65
"786","2010-02-16",14.33
"787","2010-02-17",14.39
"788","2010-02-18",14.29
"789","2010-02-19",14.51
"790","2010-02-22",14.42
"791","2010-02-23",13.64
"792","2010-02-24",13.73
"793","2010-02-25",13.97
"794","2010-02-26",13.91
"795","2010-03-01",13.95
"796","2010-03-02",14.19
"797","2010-03-03",14.45
"798","2010-03-04",14.6
"799","2010-03-05",14.59
"800","2010-03-08",14.86
"801","2010-03-09",14.23
"802","2010-03-10",14.72
"803","2010-03-11",14.78
"804","2010-03-12",14.89
"805","2010-03-15",14.48
"806","2010-03-16",14.76
"807","2010-03-17",14.67
"808","2010-03-18",14.48
"809","2010-03-19",14.24
"810","2010-03-22",14.22
"811","2010-03-23",14.32
"812","2010-03-24",14.19
"813","2010-03-25",14.43
"814","2010-03-26",14.24
"815","2010-03-29",14.63
"816","2010-03-30",15.13
"817","2010-03-31",15.12
"818","2010-04-01",15.31
"819","2010-04-05",15.42
"820","2010-04-06",15.52
"821","2010-04-07",15.19
"822","2010-04-08",15.2
"823","2010-04-09",15.13
"824","2010-04-12",15.11
"825","2010-04-13",15.09
"826","2010-04-14",15.2
"827","2010-04-15",15.14
"828","2010-04-16",14.96
"829","2010-04-19",14.58
"830","2010-04-20",15.17
"831","2010-04-21",15.15
"832","2010-04-22",15.25
"833","2010-04-23",15.45
"834","2010-04-26",15.82
"835","2010-04-27",15.56
"836","2010-04-28",15.66
"837","2010-04-29",15.52
"838","2010-04-30",15.32
"839","2010-05-03",15.6
"840","2010-05-04",14.95
"841","2010-05-05",14.46
"842","2010-05-06",13.5
"843","2010-05-07",13
"844","2010-05-10",14.07
"845","2010-05-11",14.37
"846","2010-05-12",14.53
"847","2010-05-13",14.57
"848","2010-05-14",13.94
"849","2010-05-17",13.52
"850","2010-05-18",13.46
"851","2010-05-19",13.44
"852","2010-05-20",12.8
"853","2010-05-21",13.33
"854","2010-05-24",12.97
"855","2010-05-25",13.22
"856","2010-05-26",13.33
"857","2010-05-27",13.99
"858","2010-05-28",13.56
"859","2010-06-01",13.31
"860","2010-06-02",13.66
"861","2010-06-03",13.44
"862","2010-06-04",12.75
"863","2010-06-07",12.31
"864","2010-06-08",11.96
"865","2010-06-09",11.92
"866","2010-06-10",12.39
"867","2010-06-11",12.57
"868","2010-06-14",12.41
"869","2010-06-15",12.54
"870","2010-06-16",12.52
"871","2010-06-17",12.41
"872","2010-06-18",12.58
"873","2010-06-21",12.59
"874","2010-06-22",12.32
"875","2010-06-23",12.39
"876","2010-06-24",12.21
"877","2010-06-25",12.23
"878","2010-06-28",12.08
"879","2010-06-29",11.19
"880","2010-06-30",11.26
"881","2010-07-01",11.46
"882","2010-07-02",11.68
"883","2010-07-06",11.51
"884","2010-07-07",12
"885","2010-07-08",12.09
"886","2010-07-09",12.4
"887","2010-07-12",12.3
"888","2010-07-13",12.8
"889","2010-07-14",12.96
"890","2010-07-15",13.1
"891","2010-07-16",13.02
"892","2010-07-19",12.72
"893","2010-07-20",13.15
"894","2010-07-21",12.75
"895","2010-07-22",13.16
"896","2010-07-23",13.31
"897","2010-07-26",13.37
"898","2010-07-27",13.14
"899","2010-07-28",13.07
"900","2010-07-29",13.07
"901","2010-07-30",13.22
"902","2010-08-02",13.28
"903","2010-08-03",13.02
"904","2010-08-04",13.11
"905","2010-08-05",13.16
"906","2010-08-06",13.04
"907","2010-08-09",13.39
"908","2010-08-10",13.29
"909","2010-08-11",12.58
"910","2010-08-12",12.48
"911","2010-08-13",12.35
"912","2010-08-16",12.25
"913","2010-08-17",12.64
"914","2010-08-18",12.7
"915","2010-08-19",12.53
"916","2010-08-20",12.51
"917","2010-08-23",12.28
"918","2010-08-24",12.02
"919","2010-08-25",11.76
"920","2010-08-26",11.67
"921","2010-08-27",12
"922","2010-08-30",11.8
"923","2010-08-31",11.89
"924","2010-09-01",12.3
"925","2010-09-02",12.28
"926","2010-09-03",12.43
"927","2010-09-07",12.2
"928","2010-09-08",12.45
"929","2010-09-09",12.35
"930","2010-09-10",12.18
"931","2010-09-13",12.5
"932","2010-09-14",12.29
"933","2010-09-15",12.33
"934","2010-09-16",12.27
"935","2010-09-17",12.11
"936","2010-09-20",12.46
"937","2010-09-21",12.56
"938","2010-09-22",12.5
"939","2010-09-23",12.44
"940","2010-09-24",12.7
"941","2010-09-27",12.81
"942","2010-09-28",12.93
"943","2010-09-29",12.87
"944","2010-09-30",12.7
"945","2010-10-01",12.68
"946","2010-10-04",12.51
"947","2010-10-05",12.7
"948","2010-10-06",12.65
"949","2010-10-07",13.28
"950","2010-10-08",13.28
"951","2010-10-11",13.79
"952","2010-10-12",13.76
"953","2010-10-13",13.99
"954","2010-10-14",13.97
"955","2010-10-15",13.98
"956","2010-10-18",14.08
"957","2010-10-19",13.49
"958","2010-10-20",13.45
"959","2010-10-21",13.25
"960","2010-10-22",13.43
"961","2010-10-25",13.63
"962","2010-10-26",13.57
"963","2010-10-27",13.44
"964","2010-10-28",13.38
"965","2010-10-29",13.65
"966","2010-11-01",13.46
"967","2010-11-02",13.49
"968","2010-11-03",13.43
"969","2010-11-04",13.36
"970","2010-11-05",13.62
"971","2010-11-08",14.03
"972","2010-11-09",13.82
"973","2010-11-10",13.8
"974","2010-11-11",13.98
"975","2010-11-12",13.6
"976","2010-11-15",13.55
"977","2010-11-16",13.15
"978","2010-11-17",13.03
"979","2010-11-18",13.27
"980","2010-11-19",13.16
"981","2010-11-22",13.11
"982","2010-11-23",12.83
"983","2010-11-24",12.87
"984","2010-11-26",12.7
"985","2010-11-29",12.63
