"","date","AVGR"
"1044","2019-03-25",8.52
"1045","2019-03-26",8.46
"1046","2019-03-27",9.1
"1047","2019-03-28",9.25
"1048","2019-03-29",9.56
"1049","2019-04-01",10.1
"1050","2019-04-02",9.83
"1051","2019-04-03",9.65
"1052","2019-04-04",9.37
"1053","2019-04-05",9.7
"1054","2019-04-08",9.2
"1055","2019-04-09",9.15
"1056","2019-04-10",8.3
"1057","2019-04-11",7.15
"1058","2019-04-12",7.09
"1059","2019-04-15",6.68
"1060","2019-04-16",5.95
"1061","2019-04-17",6.32
"1062","2019-04-18",5.88
"1063","2019-04-22",5.41
"1064","2019-04-23",5.52
"1065","2019-04-24",6.7
"1066","2019-04-25",6.37
"1067","2019-04-26",5.92
"1068","2019-04-29",6.31
"1069","2019-04-30",6.08
"1070","2019-05-01",5.84
"1071","2019-05-02",5.8
"1072","2019-05-03",6.4
"1073","2019-05-06",7.2
"1074","2019-05-07",6.68
"1075","2019-05-08",6.96
"1076","2019-05-09",6
"1077","2019-05-10",5.81
"1078","2019-05-13",5.24
"1079","2019-05-14",5.11
"1080","2019-05-15",5.12
"1081","2019-05-16",4.9
"1082","2019-05-17",4.93
"1083","2019-05-20",5.01
"1084","2019-05-21",4.75
"1085","2019-05-22",4.7
"1086","2019-05-23",4.7
"1087","2019-05-24",4.55
"1088","2019-05-28",4.6
"1089","2019-05-29",4.64
"1090","2019-05-30",4.9
"1091","2019-05-31",5.15
"1092","2019-06-03",5.29
"1093","2019-06-04",5.25
"1094","2019-06-05",5.03
"1095","2019-06-06",4.94
"1096","2019-06-07",4.9
"1097","2019-06-10",4.98
"1098","2019-06-11",4.83
"1099","2019-06-12",4.49
"1100","2019-06-13",4.58
"1101","2019-06-14",4.48
"1102","2019-06-17",4.7
"1103","2019-06-18",4.58
"1104","2019-06-19",4.61
"1105","2019-06-20",4.56
"1106","2019-06-21",4.18
"1107","2019-06-24",3.68
"1108","2019-06-25",3.49
"1109","2019-06-26",3.32
"1110","2019-06-27",3.03
"1111","2019-06-28",3.03
"1112","2019-07-01",3.19
"1113","2019-07-02",3.07
"1114","2019-07-03",2.82
"1115","2019-07-05",2.95
"1116","2019-07-08",2.84
"1117","2019-07-09",2.93
"1118","2019-07-10",2.86
"1119","2019-07-11",2.85
"1120","2019-07-12",2.82
"1121","2019-07-15",2.72
"1122","2019-07-16",2.76
"1123","2019-07-17",2.68
"1124","2019-07-18",2.43
"1125","2019-07-19",2.37
"1126","2019-07-22",2.19
"1127","2019-07-23",1.955
"1128","2019-07-24",2.04
"1129","2019-07-25",2.1
"1130","2019-07-26",2.36
"1131","2019-07-29",2.13
"1132","2019-07-30",2.22
"1133","2019-07-31",2.2
"1134","2019-08-01",1.92
"1135","2019-08-02",1.87
"1136","2019-08-05",1.7
"1137","2019-08-06",1.44
"1138","2019-08-07",1.8
"1139","2019-08-08",1.76
"1140","2019-08-09",1.79
"1141","2019-08-12",1.72
"1142","2019-08-13",1.68
"1143","2019-08-14",1.59
"1144","2019-08-15",1.52
"1145","2019-08-16",1.64
"1146","2019-08-19",1.72
"1147","2019-08-20",1.67
"1148","2019-08-21",1.67
"1149","2019-08-22",1.13
"1150","2019-08-23",1.13
"1151","2019-08-26",1.132
"1152","2019-08-27",1.11
"1153","2019-08-28",1.1
"1154","2019-08-29",1.14
"1155","2019-08-30",1.12
"1156","2019-09-03",1.14
"1157","2019-09-04",1.11
"1158","2019-09-05",1.135
"1159","2019-09-06",1.14
"1160","2019-09-09",1.13
"1161","2019-09-10",1.15
"1162","2019-09-11",1.14
"1163","2019-09-12",1.13
"1164","2019-09-13",1.13
"1165","2019-09-16",1.11
"1166","2019-09-17",1.1
"1167","2019-09-18",1.15
"1168","2019-09-19",1.07
"1169","2019-09-20",1.08
"1170","2019-09-23",1.07
"1171","2019-09-24",1.01
"1172","2019-09-25",0.93
"1173","2019-09-26",0.893
"1174","2019-09-27",0.87
"1175","2019-09-30",0.83
"1176","2019-10-01",0.831
"1177","2019-10-02",0.778
"1178","2019-10-03",0.79
"1179","2019-10-04",0.796
"1180","2019-10-07",0.81
"1181","2019-10-08",0.844
"1182","2019-10-09",0.806
"1183","2019-10-10",0.79
"1184","2019-10-11",0.81
"1185","2019-10-14",0.81
"1186","2019-10-15",0.8
"1187","2019-10-16",0.82
"1188","2019-10-17",0.91
"1189","2019-10-18",1.11
"1190","2019-10-21",1.09
"1191","2019-10-22",0.97
"1192","2019-10-23",1.07
"1193","2019-10-24",1.13
"1194","2019-10-25",1.13
"1195","2019-10-28",1.47
"1196","2019-10-29",1.26
"1197","2019-10-30",1.35
"1198","2019-10-31",1.26
"1199","2019-11-01",1.32
"1200","2019-11-04",1.424
"1201","2019-11-05",1.421
"1202","2019-11-06",1.16
"1203","2019-11-07",1.07
"1204","2019-11-08",1.09
"1205","2019-11-11",1.03
"1206","2019-11-12",0.98
"1207","2019-11-13",0.985
"1208","2019-11-14",0.89
"1209","2019-11-15",0.935
"1210","2019-11-18",1.02
"1211","2019-11-19",1.28
"1212","2019-11-20",1.37
"1213","2019-11-21",1.45
"1214","2019-11-22",1.47
"1215","2019-11-25",1.51
"1216","2019-11-26",1.46
"1217","2019-11-27",1.54
"1218","2019-11-29",1.51
"1219","2019-12-02",1.41
"1220","2019-12-03",1.34
"1221","2019-12-04",1.5
"1222","2019-12-05",1.43
"1223","2019-12-06",1.42
"1224","2019-12-09",1.4
"1225","2019-12-10",1.345
"1226","2019-12-11",1.32
"1227","2019-12-12",1.29
"1228","2019-12-13",1.26
"1229","2019-12-16",1.17
"1230","2019-12-17",1.2
"1231","2019-12-18",1.26
"1232","2019-12-19",1.21
"1233","2019-12-20",1.29
"1234","2019-12-23",1.306
"1235","2019-12-24",1.26
"1236","2019-12-26",1.24
"1237","2019-12-27",1.14
"1238","2019-12-30",1.13
"1239","2019-12-31",1.14
"1240","2020-01-02",1.19
"1241","2020-01-03",1.17
"1242","2020-01-06",1.22
"1243","2020-01-07",1.22
"1244","2020-01-08",1.25
"1245","2020-01-09",1.25
"1246","2020-01-10",1.2
"1247","2020-01-13",1.185
"1248","2020-01-14",1.08
"1249","2020-01-15",1.05
"1250","2020-01-16",1.07
"1251","2020-01-17",1.14
"1252","2020-01-21",1.21
"1253","2020-01-22",1.12
"1254","2020-01-23",1.07
"1255","2020-01-24",1
"1256","2020-01-27",0.876
"1257","2020-01-28",0.867
"1258","2020-01-29",0.633
"1259","2020-01-30",0.614
"1260","2020-01-31",0.61
"1261","2020-02-03",0.625
"1262","2020-02-04",0.61
"1263","2020-02-05",0.607
"1264","2020-02-06",0.61
"1265","2020-02-07",0.6
"1266","2020-02-10",0.629
"1267","2020-02-11",0.64
"1268","2020-02-12",0.636
"1269","2020-02-13",0.61
"1270","2020-02-14",0.619
"1271","2020-02-18",0.613
"1272","2020-02-19",0.652
"1273","2020-02-20",0.64
"1274","2020-02-21",0.67
"1275","2020-02-24",0.647
"1276","2020-02-25",0.604
"1277","2020-02-26",0.58
"1278","2020-02-27",0.515
"1279","2020-02-28",0.61
"1280","2020-03-02",0.582
"1281","2020-03-03",0.58
"1282","2020-03-04",0.584
"1283","2020-03-05",0.669
"1284","2020-03-06",0.534
"1285","2020-03-09",0.464
"1286","2020-03-10",0.458
"1287","2020-03-11",0.427
"1288","2020-03-12",0.371
"1289","2020-03-13",0.381
"1290","2020-03-16",0.41
"1291","2020-03-17",0.39
"1292","2020-03-18",0.322
"1293","2020-03-19",0.351
"1294","2020-03-20",0.385
"1295","2020-03-23",0.384
"1296","2020-03-24",0.409
"1297","2020-03-25",0.461
"1298","2020-03-26",0.475
"1299","2020-03-27",0.46
"1300","2020-03-30",0.439
"1301","2020-03-31",0.415
"1302","2020-04-01",0.418
"1303","2020-04-02",0.448
"1304","2020-04-03",0.464
"1305","2020-04-06",0.49
"1306","2020-04-07",0.509
"1307","2020-04-08",0.44
"1308","2020-04-09",0.415
"1309","2020-04-13",0.408
"1310","2020-04-14",0.4
"1311","2020-04-15",0.43
"1312","2020-04-16",0.458
"1313","2020-04-17",0.412
"1314","2020-04-20",0.4
"1315","2020-04-21",0.395
"1316","2020-04-22",0.389
"1317","2020-04-23",0.409
"1318","2020-04-24",0.37
"1319","2020-04-27",0.342
"1320","2020-04-28",0.289
"1321","2020-04-29",0.28
"1322","2020-04-30",0.278
"1323","2020-05-01",0.291
"1324","2020-05-04",0.294
"1325","2020-05-05",0.294
"1326","2020-05-06",0.305
"1327","2020-05-07",0.315
"1328","2020-05-08",0.332
"1329","2020-05-11",0.324
"1330","2020-05-12",0.311
"1331","2020-05-13",0.309
"1332","2020-05-14",0.289
"1333","2020-05-15",0.291
"1334","2020-05-18",0.303
"1335","2020-05-19",0.3
"1336","2020-05-20",0.345
"1337","2020-05-21",0.359
"1338","2020-05-22",0.341
"1339","2020-05-26",0.338
"1340","2020-05-27",0.325
"1341","2020-05-28",0.402
"1342","2020-05-29",0.372
"1343","2020-06-01",0.375
"1344","2020-06-02",0.369
"1345","2020-06-03",0.38
"1346","2020-06-04",0.424
"1347","2020-06-05",0.45
"1348","2020-06-08",0.485
"1349","2020-06-09",0.64
"1350","2020-06-10",0.52
"1351","2020-06-11",0.44
"1352","2020-06-12",0.459
"1353","2020-06-15",0.45
"1354","2020-06-16",0.446
"1355","2020-06-17",0.395
"1356","2020-06-18",0.388
"1357","2020-06-19",0.39
"1358","2020-06-22",0.402
"1359","2020-06-23",0.39
"1360","2020-06-24",0.29
"1361","2020-06-25",0.3
"1362","2020-06-26",0.309
"1363","2020-06-29",0.298
"1364","2020-06-30",0.31
"1365","2020-07-01",0.331
"1366","2020-07-02",0.332
"1367","2020-07-06",0.347
"1368","2020-07-07",0.347
"1369","2020-07-08",0.34
"1370","2020-07-09",0.337
"1371","2020-07-10",0.334
"1372","2020-07-13",0.32
"1373","2020-07-14",0.31
"1374","2020-07-15",0.319
"1375","2020-07-16",0.324
"1376","2020-07-17",0.362
"1377","2020-07-20",0.439
"1378","2020-07-21",0.435
"1379","2020-07-22",0.404
"1380","2020-07-23",0.417
"1381","2020-07-24",0.412
"1382","2020-07-27",0.431
"1383","2020-07-28",0.482
"1384","2020-07-29",0.434
"1385","2020-07-30",0.487
"1386","2020-07-31",0.446
"1387","2020-08-03",0.558
"1388","2020-08-04",0.467
"1389","2020-08-05",0.52
"1390","2020-08-06",0.569
"1391","2020-08-07",0.535
"1392","2020-08-10",0.56
"1393","2020-08-11",0.532
"1394","2020-08-12",0.555
"1395","2020-08-13",0.555
"1396","2020-08-14",0.569
"1397","2020-08-17",0.674
"1398","2020-08-18",0.709
"1399","2020-08-19",0.685
"1400","2020-08-20",0.61
"1401","2020-08-21",0.472
"1402","2020-08-24",0.478
"1403","2020-08-25",0.526
"1404","2020-08-26",0.516
"1405","2020-08-27",0.491
"1406","2020-08-28",0.51
"1407","2020-08-31",0.485
"1408","2020-09-01",0.468
"1409","2020-09-02",0.46
"1410","2020-09-03",0.43
"1411","2020-09-04",0.42
"1412","2020-09-08",0.414
"1413","2020-09-09",0.429
"1414","2020-09-10",0.415
"1415","2020-09-11",0.365
"1416","2020-09-14",0.34
"1417","2020-09-15",0.346
"1418","2020-09-16",0.376
"1419","2020-09-17",0.345
"1420","2020-09-18",0.35
"1421","2020-09-21",0.332
"1422","2020-09-22",0.318
"1423","2020-09-23",0.291
"1424","2020-09-24",0.303
"1425","2020-09-25",0.32
"1426","2020-09-28",0.328
"1427","2020-09-29",0.328
"1428","2020-09-30",0.322
"1429","2020-10-01",0.324
"1430","2020-10-02",0.317
"1431","2020-10-05",0.322
"1432","2020-10-06",0.316
"1433","2020-10-07",0.31
"1434","2020-10-08",0.305
"1435","2020-10-09",0.303
"1436","2020-10-12",0.304
"1437","2020-10-13",0.304
"1438","2020-10-14",0.302
"1439","2020-10-15",0.297
"1440","2020-10-16",0.298
"1441","2020-10-19",0.308
"1442","2020-10-20",0.296
"1443","2020-10-21",0.299
"1444","2020-10-22",0.301
"1445","2020-10-23",0.291
"1446","2020-10-26",0.28
"1447","2020-10-27",0.266
"1448","2020-10-28",0.251
"1449","2020-10-29",0.254
"1450","2020-10-30",0.237
"1451","2020-11-02",0.225
"1452","2020-11-03",0.23
"1453","2020-11-04",0.234
"1454","2020-11-05",0.241
"1455","2020-11-06",0.247
"1456","2020-11-09",0.259
"1457","2020-11-10",0.272
"1458","2020-11-11",0.263
"1459","2020-11-12",0.26
"1460","2020-11-13",0.268
"1461","2020-11-16",0.269
"1462","2020-11-17",0.276
"1463","2020-11-18",0.284
"1464","2020-11-19",0.303
"1465","2020-11-20",0.295
"1466","2020-11-23",0.31
"1467","2020-11-24",0.297
"1468","2020-11-25",0.288
"1469","2020-11-27",0.285
