"","date","IIN"
"1008","2010-12-31",3.91
"1009","2011-01-03",4.21
"1010","2011-01-04",4.1
"1011","2011-01-05",4.1
"1012","2011-01-06",4.1
"1013","2011-01-07",4.01
"1014","2011-01-10",3.98
"1015","2011-01-11",4
"1016","2011-01-12",4
"1017","2011-01-13",4
"1018","2011-01-14",4
"1019","2011-01-18",4
"1020","2011-01-19",3.93
"1021","2011-01-20",3.92
"1022","2011-01-21",4
"1023","2011-01-24",4
"1024","2011-01-25",4
"1025","2011-01-26",4
"1026","2011-01-27",4.08
"1027","2011-01-28",4.08
"1028","2011-01-31",4
"1029","2011-02-01",4.17
"1030","2011-02-02",4.08
"1031","2011-02-03",4.08
"1032","2011-02-04",4.08
"1033","2011-02-07",4.08
"1034","2011-02-08",4.2
"1035","2011-02-09",4.2
"1036","2011-02-10",4
"1037","2011-02-11",4
"1038","2011-02-14",3.91
"1039","2011-02-15",4.07
"1040","2011-02-16",4.03
"1041","2011-02-17",4
"1042","2011-02-18",3.91
"1043","2011-02-22",3.91
"1044","2011-02-23",3.95
"1045","2011-02-24",3.94
"1046","2011-02-25",3.94
"1047","2011-02-28",3.86
"1048","2011-03-01",3.94
"1049","2011-03-02",3.81
"1050","2011-03-03",3.99
"1051","2011-03-04",3.99
"1052","2011-03-07",3.83
"1053","2011-03-08",4
"1054","2011-03-09",3.98
"1055","2011-03-10",4
"1056","2011-03-11",4.03
"1057","2011-03-14",3.99
"1058","2011-03-15",3.86
"1059","2011-03-16",3.98
"1060","2011-03-17",3.98
"1061","2011-03-18",3.98
"1062","2011-03-21",3.93
"1063","2011-03-22",3.93
"1064","2011-03-23",3.9
"1065","2011-03-24",3.91
"1066","2011-03-25",4.06
"1067","2011-03-28",4.26
"1068","2011-03-29",4.11
"1069","2011-03-30",3.96
"1070","2011-03-31",4
"1071","2011-04-01",3.91
"1072","2011-04-04",3.9
"1073","2011-04-05",3.98
"1074","2011-04-06",4.1
"1075","2011-04-07",4.11
"1076","2011-04-08",4.04
"1077","2011-04-11",4.12
"1078","2011-04-12",4.12
"1079","2011-04-13",4.19
"1080","2011-04-14",4.3
"1081","2011-04-15",4.47
"1082","2011-04-18",4.47
"1083","2011-04-19",4.41
"1084","2011-04-20",4.51
"1085","2011-04-21",4.93
"1086","2011-04-25",4.83
"1087","2011-04-26",4.61
"1088","2011-04-27",4.53
"1089","2011-04-28",4.48
"1090","2011-04-29",4.7
"1091","2011-05-02",4.64
"1092","2011-05-03",4.58
"1093","2011-05-04",4.25
"1094","2011-05-05",4.12
"1095","2011-05-06",4.18
"1096","2011-05-09",4.04
"1097","2011-05-10",3.93
"1098","2011-05-11",3.93
"1099","2011-05-12",4.16
"1100","2011-05-13",4.14
"1101","2011-05-16",4.14
"1102","2011-05-17",4.11
"1103","2011-05-18",3.96
"1104","2011-05-19",3.93
"1105","2011-05-20",3.98
"1106","2011-05-23",3.9
"1107","2011-05-24",4.03
"1108","2011-05-25",4.03
"1109","2011-05-26",4.04
"1110","2011-05-27",4.04
"1111","2011-05-31",4.05
"1112","2011-06-01",3.97
"1113","2011-06-02",3.71
"1114","2011-06-03",3.84
"1115","2011-06-06",3.75
"1116","2011-06-07",3.75
"1117","2011-06-08",3.82
"1118","2011-06-09",3.95
"1119","2011-06-10",3.95
"1120","2011-06-13",3.72
"1121","2011-06-14",3.8
"1122","2011-06-15",3.8
"1123","2011-06-16",3.79
"1124","2011-06-17",3.79
"1125","2011-06-20",3.72
"1126","2011-06-21",3.8
"1127","2011-06-22",3.7
"1128","2011-06-23",3.82
"1129","2011-06-24",3.8
"1130","2011-06-27",3.96
"1131","2011-06-28",3.8
"1132","2011-06-29",3.83
"1133","2011-06-30",3.89
"1134","2011-07-01",3.9
"1135","2011-07-05",3.73
"1136","2011-07-06",3.92
"1137","2011-07-07",3.79
"1138","2011-07-08",3.91
"1139","2011-07-11",3.86
"1140","2011-07-12",3.89
"1141","2011-07-13",3.89
"1142","2011-07-14",4.03
"1143","2011-07-15",4.45
"1144","2011-07-18",4.3
"1145","2011-07-19",4.3
"1146","2011-07-20",3.97
"1147","2011-07-21",4.28
"1148","2011-07-22",4.17
"1149","2011-07-25",4.17
"1150","2011-07-26",4.15
"1151","2011-07-27",4.05
"1152","2011-07-28",4.01
"1153","2011-07-29",3.95
"1154","2011-08-01",3.98
"1155","2011-08-02",4.14
"1156","2011-08-03",4.15
"1157","2011-08-04",3.85
"1158","2011-08-05",4.05
"1159","2011-08-08",3.79
"1160","2011-08-09",3.7
"1161","2011-08-10",3.7
"1162","2011-08-11",3.36
"1163","2011-08-12",3.05
"1164","2011-08-15",3.4
"1165","2011-08-16",3.5
"1166","2011-08-17",3.36
"1167","2011-08-18",3.32
"1168","2011-08-19",3.11
"1169","2011-08-22",3.17
"1170","2011-08-23",3.5
"1171","2011-08-24",3.62
"1172","2011-08-25",3.5
"1173","2011-08-26",3.58
"1174","2011-08-29",3.58
"1175","2011-08-30",3.68
"1176","2011-08-31",3.51
"1177","2011-09-01",3.52
"1178","2011-09-02",3.32
"1179","2011-09-06",3.31
"1180","2011-09-07",3.4
"1181","2011-09-08",3.4
"1182","2011-09-09",3.29
"1183","2011-09-12",3.16
"1184","2011-09-13",3.05
"1185","2011-09-14",3.15
"1186","2011-09-15",3.17
"1187","2011-09-16",3.13
"1188","2011-09-19",3.08
"1189","2011-09-20",3.07
"1190","2011-09-21",3.1
"1191","2011-09-22",3.05
"1192","2011-09-23",3.05
"1193","2011-09-26",3.03
"1194","2011-09-27",3
"1195","2011-09-28",3.09
"1196","2011-09-29",3.09
"1197","2011-09-30",3.07
"1198","2011-10-03",4.14
"1199","2011-10-04",4.28
"1200","2011-10-05",3.95
"1201","2011-10-06",4.3
"1202","2011-10-07",4.5
"1203","2011-10-10",4.3
"1204","2011-10-11",4.36
"1205","2011-10-12",4.29
"1206","2011-10-13",4.17
"1207","2011-10-14",4.55
"1208","2011-10-17",4.41
"1209","2011-10-18",4.66
"1210","2011-10-19",4.89
"1211","2011-10-20",4.75
"1212","2011-10-21",4.72
"1213","2011-10-24",4.99
"1214","2011-10-25",5.24
"1215","2011-10-26",5.52
"1216","2011-10-27",5.6
"1217","2011-10-28",5.38
"1218","2011-10-31",5.3
"1219","2011-11-01",5
"1220","2011-11-02",4.74
"1221","2011-11-03",5.15
"1222","2011-11-04",4.85
"1223","2011-11-07",4.9
"1224","2011-11-08",4.7
"1225","2011-11-09",4.92
"1226","2011-11-10",5.03
"1227","2011-11-11",5.19
"1228","2011-11-14",5.14
"1229","2011-11-15",5.74
"1230","2011-11-16",6.25
"1231","2011-11-17",6.12
"1232","2011-11-18",6.36
"1233","2011-11-21",5.72
"1234","2011-11-22",6.22
"1235","2011-11-23",6.11
"1236","2011-11-25",6.25
"1237","2011-11-28",6.36
"1238","2011-11-29",6.46
"1239","2011-11-30",6.4
"1240","2011-12-01",6
"1241","2011-12-02",6
"1242","2011-12-05",6.25
"1243","2011-12-06",6.94
"1244","2011-12-07",6.78
"1245","2011-12-08",6.76
"1246","2011-12-09",7.05
"1247","2011-12-12",6.84
"1248","2011-12-13",6.9
"1249","2011-12-14",7
"1250","2011-12-15",6.87
"1251","2011-12-16",6.87
"1252","2011-12-19",6.75
"1253","2011-12-20",6.57
"1254","2011-12-21",6.47
"1255","2011-12-22",6.3
"1256","2011-12-23",6.4
"1257","2011-12-27",6.24
"1258","2011-12-28",6.07
"1259","2011-12-29",5.93
"1260","2011-12-30",6.26
"1261","2012-01-03",6.99
"1262","2012-01-04",6.74
"1263","2012-01-05",6.96
"1264","2012-01-06",6.96
"1265","2012-01-09",7.1
"1266","2012-01-10",7.15
"1267","2012-01-11",7.45
"1268","2012-01-12",6.8
"1269","2012-01-13",6.83
"1270","2012-01-17",6.98
"1271","2012-01-18",6.89
"1272","2012-01-19",7.09
"1273","2012-01-20",7.1
"1274","2012-01-23",6.97
"1275","2012-01-24",7.05
"1276","2012-01-25",7.03
"1277","2012-01-26",6.99
"1278","2012-01-27",6.9
"1279","2012-01-30",7
"1280","2012-01-31",6.95
"1281","2012-02-01",6.95
"1282","2012-02-02",6.91
"1283","2012-02-03",6.94
"1284","2012-02-06",6.9
"1285","2012-02-07",6.8
"1286","2012-02-08",6.94
"1287","2012-02-09",7
"1288","2012-02-10",7
"1289","2012-02-13",6.94
"1290","2012-02-14",6.75
"1291","2012-02-15",7
"1292","2012-02-16",6.78
"1293","2012-02-17",6.93
"1294","2012-02-21",6.97
"1295","2012-02-22",6.78
"1296","2012-02-23",6.75
"1297","2012-02-24",6.74
"1298","2012-02-27",6.1
"1299","2012-02-28",6.11
"1300","2012-02-29",5.94
"1301","2012-03-01",6
"1302","2012-03-02",5.93
"1303","2012-03-05",5.81
"1304","2012-03-06",5.85
"1305","2012-03-07",5.78
"1306","2012-03-08",6.28
"1307","2012-03-09",6.06
"1308","2012-03-12",6.06
"1309","2012-03-13",6.61
"1310","2012-03-14",6.43
"1311","2012-03-15",6.32
"1312","2012-03-16",6.54
"1313","2012-03-19",6.26
"1314","2012-03-20",6.14
"1315","2012-03-21",6.55
"1316","2012-03-22",6.61
"1317","2012-03-23",7.2
"1318","2012-03-26",7.08
"1319","2012-03-27",6.94
"1320","2012-03-28",6.8
"1321","2012-03-29",6.8
"1322","2012-03-30",6.77
"1323","2012-04-02",7
"1324","2012-04-03",6.58
"1325","2012-04-04",6.5
"1326","2012-04-05",6.76
"1327","2012-04-09",6.76
"1328","2012-04-10",6.45
"1329","2012-04-11",6.19
"1330","2012-04-12",6.45
"1331","2012-04-13",6.86
"1332","2012-04-16",6.49
"1333","2012-04-17",6.42
"1334","2012-04-18",6.42
"1335","2012-04-19",6.42
"1336","2012-04-20",6.35
"1337","2012-04-23",6.28
"1338","2012-04-24",6.33
"1339","2012-04-25",7.05
"1340","2012-04-26",6.7
"1341","2012-04-27",7.02
"1342","2012-04-30",7
"1343","2012-05-01",6.96
"1344","2012-05-02",6.79
"1345","2012-05-03",6.88
"1346","2012-05-04",6.47
"1347","2012-05-07",6.52
"1348","2012-05-08",6.45
"1349","2012-05-09",6.92
"1350","2012-05-10",7
"1351","2012-05-11",6.94
"1352","2012-05-14",6.75
"1353","2012-05-15",6.98
"1354","2012-05-16",6.72
"1355","2012-05-17",6.7
"1356","2012-05-18",7
"1357","2012-05-21",6.53
"1358","2012-05-22",6.6
"1359","2012-05-23",6.6
"1360","2012-05-24",6.45
"1361","2012-05-25",6.29
"1362","2012-05-29",6.31
"1363","2012-05-30",6.5
"1364","2012-05-31",6.25
"1365","2012-06-01",6.6
"1366","2012-06-04",6.37
"1367","2012-06-05",6.41
"1368","2012-06-06",6.34
"1369","2012-06-07",6.57
"1370","2012-06-08",6.72
"1371","2012-06-11",6.6
"1372","2012-06-12",6.58
"1373","2012-06-13",6.63
"1374","2012-06-14",6.62
"1375","2012-06-15",6.83
"1376","2012-06-18",6.55
"1377","2012-06-19",6.89
"1378","2012-06-20",6.89
"1379","2012-06-21",6.89
"1380","2012-06-22",6.59
"1381","2012-06-25",6.56
"1382","2012-06-26",6.56
"1383","2012-06-27",6.56
"1384","2012-06-28",6.59
"1385","2012-06-29",6.6
"1386","2012-07-02",6.57
"1387","2012-07-03",6.47
"1388","2012-07-05",6.17
"1389","2012-07-06",6.13
"1390","2012-07-09",6.13
"1391","2012-07-10",6.01
"1392","2012-07-11",6.01
"1393","2012-07-12",6.15
"1394","2012-07-13",6.1
"1395","2012-07-16",6
"1396","2012-07-17",5.95
"1397","2012-07-18",5.67
"1398","2012-07-19",5.49
"1399","2012-07-20",5.56
"1400","2012-07-23",5.6
"1401","2012-07-24",5.62
"1402","2012-07-25",5.62
"1403","2012-07-26",5.53
"1404","2012-07-27",5.77
"1405","2012-07-30",5.94
"1406","2012-07-31",6
"1407","2012-08-01",5.95
"1408","2012-08-02",5.57
"1409","2012-08-03",5.26
"1410","2012-08-06",5.28
"1411","2012-08-07",5.06
"1412","2012-08-08",4.59
"1413","2012-08-09",4.9
"1414","2012-08-10",4.66
"1415","2012-08-13",4.6
"1416","2012-08-14",4.54
"1417","2012-08-15",4.88
"1418","2012-08-16",5.24
"1419","2012-08-17",5.24
"1420","2012-08-20",5.34
"1421","2012-08-21",5.12
"1422","2012-08-22",4.85
"1423","2012-08-23",5.05
"1424","2012-08-24",5.2
"1425","2012-08-27",5.2
"1426","2012-08-28",5
"1427","2012-08-29",4.63
"1428","2012-08-30",4.76
"1429","2012-08-31",4.87
"1430","2012-09-04",5.24
"1431","2012-09-05",5.04
"1432","2012-09-06",5.26
"1433","2012-09-07",5.5
"1434","2012-09-10",5.09
"1435","2012-09-11",4.93
"1436","2012-09-12",4.93
"1437","2012-09-13",4.93
"1438","2012-09-14",4.7
"1439","2012-09-17",4.71
"1440","2012-09-18",4.93
"1441","2012-09-19",5.28
"1442","2012-09-20",5.28
"1443","2012-09-21",5.17
"1444","2012-09-24",5.15
"1445","2012-09-25",5.15
"1446","2012-09-26",5.1
"1447","2012-09-27",5.1
"1448","2012-09-28",5.1
"1449","2012-10-01",5.09
"1450","2012-10-02",5.3
"1451","2012-10-03",5.3
"1452","2012-10-04",5.38
"1453","2012-10-05",5.25
"1454","2012-10-08",5.35
"1455","2012-10-09",5.15
"1456","2012-10-10",5.15
"1457","2012-10-11",5.07
"1458","2012-10-12",5.07
"1459","2012-10-15",5.3
"1460","2012-10-16",5.21
"1461","2012-10-17",5.07
"1462","2012-10-18",5.07
"1463","2012-10-19",4.83
"1464","2012-10-22",4.88
"1465","2012-10-23",4.87
"1466","2012-10-24",4.98
"1467","2012-10-25",5.2
"1468","2012-10-26",4.95
"1469","2012-10-31",4.93
"1470","2012-11-01",4.93
"1471","2012-11-02",5
"1472","2012-11-05",5
"1473","2012-11-06",5
"1474","2012-11-07",5
"1475","2012-11-08",4.75
"1476","2012-11-09",4.53
"1477","2012-11-12",4.67
"1478","2012-11-13",4.67
"1479","2012-11-14",4.34
"1480","2012-11-15",4.23
"1481","2012-11-16",4.3
"1482","2012-11-19",4.33
"1483","2012-11-20",4.15
"1484","2012-11-21",4.3
"1485","2012-11-23",4.3
"1486","2012-11-26",4.5
"1487","2012-11-27",4.52
"1488","2012-11-28",4.4
"1489","2012-11-29",4.4
"1490","2012-11-30",5
"1491","2012-12-03",4.65
"1492","2012-12-04",4.65
"1493","2012-12-05",4.75
"1494","2012-12-06",4.39
"1495","2012-12-07",4.37
"1496","2012-12-10",4.4
"1497","2012-12-11",4.4
"1498","2012-12-12",4.25
"1499","2012-12-13",4.27
"1500","2012-12-14",4.27
"1501","2012-12-17",4.27
"1502","2012-12-18",4.25
"1503","2012-12-19",4.39
"1504","2012-12-20",4.5
"1505","2012-12-21",4.5
"1506","2012-12-24",4.17
"1507","2012-12-26",4.16
"1508","2012-12-27",4.13
"1509","2012-12-28",4.03
"1510","2012-12-31",4.05
"1511","2013-01-02",4.2
"1512","2013-01-03",4.16
"1513","2013-01-04",4.03
"1514","2013-01-07",4.1
"1515","2013-01-08",4.1
"1516","2013-01-09",4.15
"1517","2013-01-10",4.15
"1518","2013-01-11",4.29
"1519","2013-01-14",4.49
"1520","2013-01-15",4.49
"1521","2013-01-16",4.56
"1522","2013-01-17",4.45
"1523","2013-01-18",4.6
"1524","2013-01-22",4.65
"1525","2013-01-23",4.6
"1526","2013-01-24",4.66
"1527","2013-01-25",4.66
"1528","2013-01-28",4.55
"1529","2013-01-29",4.6
"1530","2013-01-30",4.67
"1531","2013-01-31",4.7
"1532","2013-02-01",4.8
"1533","2013-02-04",4.8
"1534","2013-02-05",4.8
"1535","2013-02-06",5.1
"1536","2013-02-07",4.9
"1537","2013-02-08",4.9
"1538","2013-02-11",5.25
"1539","2013-02-12",5.25
"1540","2013-02-13",5.18
"1541","2013-02-14",5.18
"1542","2013-02-15",4.99
"1543","2013-02-19",4.6
"1544","2013-02-20",4.74
"1545","2013-02-21",4.83
"1546","2013-02-22",4.65
"1547","2013-02-25",4.65
"1548","2013-02-26",4.65
"1549","2013-02-27",4.65
"1550","2013-02-28",4.56
"1551","2013-03-01",4.56
"1552","2013-03-04",4.55
"1553","2013-03-05",4.55
"1554","2013-03-06",4.4
"1555","2013-03-07",4.4
"1556","2013-03-08",4.38
"1557","2013-03-11",4.38
"1558","2013-03-12",4.6
"1559","2013-03-13",4.6
"1560","2013-03-14",4.75
"1561","2013-03-15",4.73
"1562","2013-03-18",4.73
"1563","2013-03-19",4.73
"1564","2013-03-20",4.71
"1565","2013-03-21",4.33
"1566","2013-03-22",4.4
"1567","2013-03-25",4.63
"1568","2013-03-26",4.17
"1569","2013-03-27",4.17
"1570","2013-03-28",4.57
"1571","2013-04-01",5.14
"1572","2013-04-02",4.96
"1573","2013-04-03",4.54
"1574","2013-04-04",4.54
"1575","2013-04-05",4.58
"1576","2013-04-08",4.55
"1577","2013-04-09",4.56
"1578","2013-04-10",4.56
"1579","2013-04-11",4.45
"1580","2013-04-12",4.18
"1581","2013-04-15",4.22
"1582","2013-04-16",4.22
"1583","2013-04-17",4.28
"1584","2013-04-18",4.84
"1585","2013-04-19",4.41
"1586","2013-04-22",4.32
"1587","2013-04-23",4.15
"1588","2013-04-24",4.1
"1589","2013-04-25",4.12
"1590","2013-04-26",4.13
"1591","2013-04-29",4.02
"1592","2013-04-30",4
"1593","2013-05-01",4
"1594","2013-05-02",4.04
"1595","2013-05-03",3.83
"1596","2013-05-06",4.16
"1597","2013-05-07",3.93
"1598","2013-05-08",4.23
"1599","2013-05-09",4.62
"1600","2013-05-10",4.61
"1601","2013-05-13",4.32
"1602","2013-05-14",4.32
"1603","2013-05-15",4.13
"1604","2013-05-16",4.15
"1605","2013-05-17",4.1
"1606","2013-05-20",4.08
"1607","2013-05-21",4.15
"1608","2013-05-22",4
"1609","2013-05-23",4
"1610","2013-05-24",3.93
"1611","2013-05-28",4
"1612","2013-05-29",3.92
"1613","2013-05-30",3.92
"1614","2013-05-31",3.85
"1615","2013-06-03",3.94
"1616","2013-06-04",3.91
"1617","2013-06-05",3.91
"1618","2013-06-06",3.91
"1619","2013-06-07",3.74
"1620","2013-06-10",3.76
"1621","2013-06-11",3.87
"1622","2013-06-12",3.38
"1623","2013-06-13",3.39
"1624","2013-06-14",3.35
"1625","2013-06-17",3.33
"1626","2013-06-18",3.35
"1627","2013-06-19",3.51
"1628","2013-06-20",3.45
"1629","2013-06-21",3.69
"1630","2013-06-24",3.45
"1631","2013-06-25",3.45
"1632","2013-06-26",3.56
"1633","2013-06-27",3.56
"1634","2013-06-28",3.51
"1635","2013-07-01",3.5
"1636","2013-07-02",3.65
"1637","2013-07-03",3.6
"1638","2013-07-05",3.6
"1639","2013-07-08",3.46
"1640","2013-07-09",3.53
"1641","2013-07-10",3.5
"1642","2013-07-11",3.5
"1643","2013-07-12",3.52
"1644","2013-07-15",3.52
"1645","2013-07-16",3.52
"1646","2013-07-17",3.54
"1647","2013-07-18",3.51
"1648","2013-07-19",3.51
"1649","2013-07-22",3.89
"1650","2013-07-23",3.63
"1651","2013-07-24",3.63
"1652","2013-07-25",3.58
"1653","2013-07-26",3.58
"1654","2013-07-29",3.83
"1655","2013-07-30",3.77
"1656","2013-07-31",3.77
"1657","2013-08-01",3.85
"1658","2013-08-02",3.85
"1659","2013-08-05",4.11
"1660","2013-08-06",3.9
"1661","2013-08-07",3.9
"1662","2013-08-08",3.78
"1663","2013-08-09",3.07
"1664","2013-08-12",2.94
"1665","2013-08-13",2.75
"1666","2013-08-14",3.2
"1667","2013-08-15",3.2
"1668","2013-08-16",3.24
"1669","2013-08-19",3.25
"1670","2013-08-20",3.04
"1671","2013-08-21",3.03
"1672","2013-08-22",3.03
"1673","2013-08-23",2.91
"1674","2013-08-26",3.96
"1675","2013-08-27",4.1
"1676","2013-08-28",3.99
"1677","2013-08-29",3.99
"1678","2013-08-30",3.97
"1679","2013-09-03",3.76
"1680","2013-09-04",3.92
"1681","2013-09-05",3.96
"1682","2013-09-06",3.69
"1683","2013-09-09",3.6
"1684","2013-09-10",3.6
"1685","2013-09-11",3.6
"1686","2013-09-12",3.3
"1687","2013-09-13",3.29
"1688","2013-09-16",3.23
"1689","2013-09-17",3.12
"1690","2013-09-18",3.15
"1691","2013-09-19",3.05
"1692","2013-09-20",3.39
"1693","2013-09-23",3.39
"1694","2013-09-24",3.16
"1695","2013-09-25",3.24
"1696","2013-09-26",3.45
"1697","2013-09-27",4.13
"1698","2013-09-30",3.91
"1699","2013-10-01",3.81
"1700","2013-10-02",4.04
"1701","2013-10-03",4.5
"1702","2013-10-04",4.43
"1703","2013-10-07",4.43
"1704","2013-10-08",4.43
"1705","2013-10-09",4.33
"1706","2013-10-10",4.53
"1707","2013-10-11",4.54
"1708","2013-10-14",4.19
"1709","2013-10-15",4.08
"1710","2013-10-16",4.18
"1711","2013-10-17",4.18
"1712","2013-10-18",4.35
"1713","2013-10-21",4.31
"1714","2013-10-22",4.14
"1715","2013-10-23",4.47
"1716","2013-10-24",4.35
"1717","2013-10-25",4.44
"1718","2013-10-28",4.48
"1719","2013-10-29",4.48
"1720","2013-10-30",4.49
"1721","2013-10-31",4.49
"1722","2013-11-01",4.5
"1723","2013-11-04",4.36
"1724","2013-11-05",4.2
"1725","2013-11-06",4.11
"1726","2013-11-07",4.11
"1727","2013-11-08",4.2
"1728","2013-11-11",4.11
"1729","2013-11-12",4.16
"1730","2013-11-13",4.19
"1731","2013-11-14",4.2
"1732","2013-11-15",4.26
"1733","2013-11-18",4.35
"1734","2013-11-19",4.35
"1735","2013-11-20",4.06
"1736","2013-11-21",4
"1737","2013-11-22",4.1
"1738","2013-11-25",4.02
"1739","2013-11-26",3.94
"1740","2013-11-27",3.94
"1741","2013-11-29",4.01
"1742","2013-12-02",4
"1743","2013-12-03",3.96
"1744","2013-12-04",3.95
"1745","2013-12-05",3.9
"1746","2013-12-06",3.85
"1747","2013-12-09",3.77
"1748","2013-12-10",3.74
"1749","2013-12-11",3.55
"1750","2013-12-12",3.69
"1751","2013-12-13",3.74
"1752","2013-12-16",3.66
"1753","2013-12-17",3.87
"1754","2013-12-18",3.82
"1755","2013-12-19",3.6
"1756","2013-12-20",3.6
"1757","2013-12-23",3.85
"1758","2013-12-24",3.72
"1759","2013-12-26",3.81
"1760","2013-12-27",3.75
"1761","2013-12-30",3.76
"1762","2013-12-31",3.85
"1763","2014-01-02",3.85
"1764","2014-01-03",4
"1765","2014-01-06",4.31
"1766","2014-01-07",3.96
"1767","2014-01-08",3.85
"1768","2014-01-09",3.85
"1769","2014-01-10",4.12
"1770","2014-01-13",4.01
"1771","2014-01-14",3.96
"1772","2014-01-15",4.1
"1773","2014-01-16",4.24
"1774","2014-01-17",4.33
"1775","2014-01-21",4.39
"1776","2014-01-22",4.28
"1777","2014-01-23",4.25
"1778","2014-01-24",4.24
"1779","2014-01-27",4.65
"1780","2014-01-28",4.34
"1781","2014-01-29",4.1
"1782","2014-01-30",4.43
"1783","2014-01-31",4.43
"1784","2014-02-03",4.43
"1785","2014-02-04",4.69
"1786","2014-02-05",4.64
"1787","2014-02-06",4.77
"1788","2014-02-07",4.82
"1789","2014-02-10",4.31
"1790","2014-02-11",4.74
"1791","2014-02-12",4.38
"1792","2014-02-13",4.38
"1793","2014-02-14",4.31
"1794","2014-02-18",4.37
"1795","2014-02-19",4.25
"1796","2014-02-20",4.8
"1797","2014-02-21",4.49
"1798","2014-02-24",4.93
"1799","2014-02-25",4.93
"1800","2014-02-26",4.8
"1801","2014-02-27",4.8
"1802","2014-02-28",4.75
"1803","2014-03-03",4.8
"1804","2014-03-04",4.89
"1805","2014-03-05",4.9
"1806","2014-03-06",4.9
"1807","2014-03-07",5.09
"1808","2014-03-10",4.95
"1809","2014-03-11",4.92
"1810","2014-03-12",4.76
"1811","2014-03-13",4.77
"1812","2014-03-14",4.57
"1813","2014-03-17",4.57
"1814","2014-03-18",4.7
"1815","2014-03-19",4.7
"1816","2014-03-20",4.71
"1817","2014-03-21",4.44
"1818","2014-03-24",4.7
"1819","2014-03-25",4.72
"1820","2014-03-26",4.76
"1821","2014-03-27",4.42
"1822","2014-03-28",4.55
"1823","2014-03-31",4.5
"1824","2014-04-01",4.54
"1825","2014-04-02",4.7
"1826","2014-04-03",4.66
"1827","2014-04-04",4.54
"1828","2014-04-07",4.42
"1829","2014-04-08",4.72
"1830","2014-04-09",4.81
"1831","2014-04-10",4.59
"1832","2014-04-11",4.65
"1833","2014-04-14",4.65
"1834","2014-04-15",4.65
"1835","2014-04-16",4.65
"1836","2014-04-17",4.65
"1837","2014-04-21",4.65
"1838","2014-04-22",6.66
"1839","2014-04-23",6.82
"1840","2014-04-24",6.65
"1841","2014-04-25",6.78
"1842","2014-04-28",6.62
"1843","2014-04-29",6.68
"1844","2014-04-30",6.61
"1845","2014-05-01",6.65
"1846","2014-05-02",6.69
"1847","2014-05-05",7.26
"1848","2014-05-06",7.24
"1849","2014-05-07",7.01
"1850","2014-05-08",6.84
"1851","2014-05-09",6.95
"1852","2014-05-12",6.89
"1853","2014-05-13",6.81
"1854","2014-05-14",6.74
"1855","2014-05-15",6.6
"1856","2014-05-16",6.47
"1857","2014-05-19",6.4
"1858","2014-05-20",6.83
"1859","2014-05-21",6.95
"1860","2014-05-22",6.98
"1861","2014-05-23",7
"1862","2014-05-27",6.85
"1863","2014-05-28",6.89
"1864","2014-05-29",6.95
"1865","2014-05-30",6.99
"1866","2014-06-02",6.73
"1867","2014-06-03",6.87
"1868","2014-06-04",6.9
"1869","2014-06-05",6.9
"1870","2014-06-06",6.8
"1871","2014-06-09",7.32
"1872","2014-06-10",7.2
"1873","2014-06-11",7.48
"1874","2014-06-12",7.43
"1875","2014-06-13",7.49
"1876","2014-06-16",7.5
"1877","2014-06-17",7.6
"1878","2014-06-18",8.4
"1879","2014-06-19",8.31
"1880","2014-06-20",8.02
"1881","2014-06-23",8.8
"1882","2014-06-24",8.48
"1883","2014-06-25",8.41
"1884","2014-06-26",8.49
"1885","2014-06-27",8.5
"1886","2014-06-30",8.57
"1887","2014-07-01",8.73
"1888","2014-07-02",8.79
"1889","2014-07-03",8.79
"1890","2014-07-07",8.78
"1891","2014-07-08",8.66
"1892","2014-07-09",8.75
"1893","2014-07-10",8.67
"1894","2014-07-11",8.71
"1895","2014-07-14",8.6
"1896","2014-07-15",8.54
"1897","2014-07-16",8.35
"1898","2014-07-17",7.93
"1899","2014-07-18",8.25
"1900","2014-07-21",8.36
"1901","2014-07-22",8.14
"1902","2014-07-23",8.1
"1903","2014-07-24",6.88
"1904","2014-07-25",6.8
"1905","2014-07-28",7
"1906","2014-07-29",6.85
"1907","2014-07-30",6.8
"1908","2014-07-31",6.73
"1909","2014-08-01",6.83
"1910","2014-08-04",7.44
"1911","2014-08-05",7.5
"1912","2014-08-06",7.36
"1913","2014-08-07",7.39
"1914","2014-08-08",7.25
"1915","2014-08-11",7.24
"1916","2014-08-12",7.08
"1917","2014-08-13",7.18
"1918","2014-08-14",7.31
"1919","2014-08-15",7.34
"1920","2014-08-18",7.34
"1921","2014-08-19",7.2
"1922","2014-08-20",7.2
"1923","2014-08-21",7.16
"1924","2014-08-22",6.83
"1925","2014-08-25",6.91
"1926","2014-08-26",6.56
"1927","2014-08-27",6.68
"1928","2014-08-28",6.62
"1929","2014-08-29",6.62
"1930","2014-09-02",6.4
"1931","2014-09-03",6.39
"1932","2014-09-04",6.39
"1933","2014-09-05",6.38
"1934","2014-09-08",6.33
"1935","2014-09-09",6.11
"1936","2014-09-10",5.96
"1937","2014-09-11",5.98
"1938","2014-09-12",5.93
"1939","2014-09-15",6
"1940","2014-09-16",5.98
"1941","2014-09-17",6.25
"1942","2014-09-18",6.23
"1943","2014-09-19",5.95
"1944","2014-09-22",5.92
"1945","2014-09-23",6.15
"1946","2014-09-24",6.19
