"","date","TR"
"78","2007-04-25",23.500713
"79","2007-04-26",23.287573
"80","2007-04-27",23.192842
"81","2007-04-30",22.884974
"82","2007-05-01",22.829716
"83","2007-05-02",23.074432
"84","2007-05-03",22.900763
"85","2007-05-04",22.963915
"86","2007-05-07",22.91655
"87","2007-05-08",22.892868
"88","2007-05-09",22.908655
"89","2007-05-10",22.498163
"90","2007-05-11",22.79814
"91","2007-05-14",22.482374
"92","2007-05-15",21.827166
"93","2007-05-16",22.174505
"94","2007-05-17",22.000835
"95","2007-05-18",22.166611
"96","2007-05-21",22.245552
"97","2007-05-22",22.135035
"98","2007-05-23",22.103458
"99","2007-05-24",21.985046
"100","2007-05-25",22.158718
"101","2007-05-29",22.253447
"102","2007-05-30",22.22187
"103","2007-05-31",22.1824
"104","2007-06-01",22.35607
"105","2007-06-04",22.190294
"106","2007-06-05",22.095564
"107","2007-06-06",22.032412
"108","2007-06-07",21.969259
"109","2007-06-08",22.166611
"110","2007-06-11",22.111353
"111","2007-06-12",22.103458
"112","2007-06-13",22.229765
"113","2007-06-14",22.269234
"114","2007-06-15",22.245552
"115","2007-06-18",22.237658
"116","2007-06-19",22.206081
"117","2007-06-20",22.213976
"118","2007-06-21",22.316599
"119","2007-06-22",22.403435
"120","2007-06-25",22.261341
"121","2007-06-26",22.245552
"122","2007-06-27",22.379751
"123","2007-06-28",22.12714
"124","2007-06-29",21.874531
"125","2007-07-02",22.213976
"126","2007-07-03",22.340281
"127","2007-07-05",22.300812
"128","2007-07-06",22.158718
"129","2007-07-09",22.142929
"130","2007-07-10",21.858742
"131","2007-07-11",21.882423
"132","2007-07-12",22.237658
"133","2007-07-13",22.142929
"134","2007-07-16",21.945578
"135","2007-07-17",21.898212
"136","2007-07-18",21.827166
"137","2007-07-19",21.882423
"138","2007-07-20",21.527189
"139","2007-07-23",21.83506
"140","2007-07-24",21.298262
"141","2007-07-25",21.093016
"142","2007-07-26",20.500957
"143","2007-07-27",20.382547
"144","2007-07-30",20.058889
"145","2007-07-31",19.758913
"146","2007-08-01",20.287817
"147","2007-08-02",20.572004
"148","2007-08-03",19.893112
"149","2007-08-06",20.761463
"150","2007-08-07",21.653496
"151","2007-08-08",24.124346
"152","2007-08-09",24.353275
"153","2007-08-10",20.903557
"154","2007-08-13",21.148273
"155","2007-08-14",20.927238
"156","2007-08-15",20.83251
"157","2007-08-16",22.103458
"158","2007-08-17",22.790245
"159","2007-08-20",22.063988
"160","2007-08-21",21.456142
"161","2007-08-22",21.582449
"162","2007-08-23",21.211426
"163","2007-08-24",21.519297
"164","2007-08-27",21.235109
"165","2007-08-28",20.943027
"166","2007-08-29",21.535084
"167","2007-08-30",21.511402
"168","2007-08-31",21.39299
"169","2007-09-04",21.708754
"170","2007-09-05",21.353519
"171","2007-09-06",21.369308
"172","2007-09-07",20.721992
"173","2007-09-10",20.650946
"174","2007-09-11",20.911451
"175","2007-09-12",20.721992
"176","2007-09-13",20.48517
"177","2007-09-14",20.579899
"178","2007-09-17",20.335182
"179","2007-09-18",21.195639
"180","2007-09-19",21.511402
"181","2007-09-20",21.187744
"182","2007-09-21",21.314049
"183","2007-09-24",20.753569
"184","2007-09-25",20.856192
"185","2007-09-26",21.164063
"186","2007-09-27",21.39299
"187","2007-09-28",20.943027
"188","2007-10-01",21.39299
"189","2007-10-02",21.440355
"190","2007-10-03",21.148273
"191","2007-10-04",21.187744
"192","2007-10-05",21.66139
"193","2007-10-08",21.377203
"194","2007-10-09",21.590343
"195","2007-10-10",21.456142
"196","2007-10-11",21.227215
"197","2007-10-12",21.314049
"198","2007-10-15",20.943027
"199","2007-10-16",20.769358
"200","2007-10-17",20.682522
"201","2007-10-18",20.998285
"202","2007-10-19",20.193089
"203","2007-10-22",20.714098
"204","2007-10-23",20.532534
"205","2007-10-24",20.082571
"206","2007-10-25",19.585243
"207","2007-10-26",20.177299
"208","2007-10-29",20.279922
"209","2007-10-30",20.074677
"210","2007-10-31",20.343077
"211","2007-11-01",18.969503
"212","2007-11-02",19.21422
"213","2007-11-05",19.206327
"214","2007-11-06",18.945822
"215","2007-11-07",18.590588
"216","2007-11-08",18.945822
"217","2007-11-09",19.103703
"218","2007-11-12",19.411573
"219","2007-11-13",19.711548
"220","2007-11-14",19.222115
"221","2007-11-15",19.38789
"222","2007-11-16",19.222115
"223","2007-11-19",18.756363
"224","2007-11-20",18.953716
"225","2007-11-21",18.843199
"226","2007-11-23",19.135281
"227","2007-11-26",18.637953
"228","2007-11-27",18.961609
"229","2007-11-28",19.672077
"230","2007-11-29",19.711548
"231","2007-11-30",19.451044
"232","2007-12-03",19.316843
"233","2007-12-04",19.293161
"234","2007-12-05",19.782595
"235","2007-12-06",20.240454
"236","2007-12-07",19.901007
"237","2007-12-10",20.161512
"238","2007-12-11",19.60103
"239","2007-12-12",19.672077
"240","2007-12-13",19.948372
"241","2007-12-14",19.498407
"242","2007-12-17",19.379997
"243","2007-12-18",19.774702
"244","2007-12-19",20.019419
"245","2007-12-20",20.287817
"246","2007-12-21",20.871981
"247","2007-12-24",21.108803
"248","2007-12-26",21.156168
"249","2007-12-27",20.429911
"250","2007-12-28",20.864086
"251","2007-12-31",21.645601
"252","2008-01-02",20.785145
"253","2008-01-03",20.48517
"254","2008-01-04",20.058889
"255","2008-01-07",20.508852
"256","2008-01-08",20.050995
"257","2008-01-09",20.382547
"258","2008-01-10",20.745674
"259","2008-01-11",20.090466
"260","2008-01-14",20.098358
"261","2008-01-15",19.790489
"262","2008-01-16",20.137829
"263","2008-01-17",19.782595
"264","2008-01-18",19.301056
"265","2008-01-22",19.65629
"266","2008-01-23",20.469381
"267","2008-01-24",19.782595
"268","2008-01-25",19.672077
"269","2008-01-28",20.177299
"270","2008-01-29",20.137829
"271","2008-01-30",19.522091
"272","2008-01-31",19.719442
"273","2008-02-01",20.319393
"274","2008-02-04",19.735231
"275","2008-02-05",19.364208
"276","2008-02-06",19.30895
"277","2008-02-07",19.474726
"278","2008-02-08",19.237904
"279","2008-02-11",19.190538
"280","2008-02-12",19.498407
"281","2008-02-13",20.129936
"282","2008-02-14",19.182644
"283","2008-02-15",19.293161
"284","2008-02-19",19.237904
"285","2008-02-20",19.640501
"286","2008-02-21",19.151068
"287","2008-02-22",19.119492
"288","2008-02-25",19.529984
"289","2008-02-26",19.648396
"290","2008-02-27",19.293161
"291","2008-02-28",19.261585
"292","2008-02-29",19.127386
"293","2008-03-03",19.064234
"294","2008-03-04",18.914246
"295","2008-03-05",18.661634
"296","2008-03-06",18.237642
"297","2008-03-07",17.806704
"298","2008-03-10",17.725395
"299","2008-03-11",18.367737
"300","2008-03-12",18.74176
"301","2008-03-13",18.798676
"302","2008-03-14",18.302691
"303","2008-03-17",18.156334
"304","2008-03-18",18.839331
"305","2008-03-19",19.229614
"306","2008-03-20",20.050837
"307","2008-03-24",19.945135
"308","2008-03-25",20.034575
"309","2008-03-26",19.912611
"310","2008-03-27",19.80691
"311","2008-03-28",19.815041
"312","2008-03-31",20.489906
"313","2008-04-01",20.750095
"314","2008-04-02",20.97776
"315","2008-04-03",21.002153
"316","2008-04-04",21.343653
"317","2008-04-07",21.424961
"318","2008-04-08",21.286736
"319","2008-04-09",20.920845
"320","2008-04-10",20.831404
"321","2008-04-11",20.245979
"322","2008-04-14",20.140276
"323","2008-04-15",20.311026
"324","2008-04-16",20.327288
"325","2008-04-17",20.286633
"326","2008-04-18",20.571215
"327","2008-04-21",20.327288
"328","2008-04-22",19.953266
"329","2008-04-23",19.847565
"330","2008-04-24",19.571114
"331","2008-04-25",18.920639
"332","2008-04-28",20.132145
"333","2008-04-29",19.912611
"334","2008-04-30",19.782516
"335","2008-05-01",19.847565
"336","2008-05-02",19.619898
"337","2008-05-05",19.359709
"338","2008-05-06",19.522327
"339","2008-05-07",19.180828
"340","2008-05-08",19.221483
"341","2008-05-09",19.408495
"342","2008-05-12",19.546721
"343","2008-05-13",19.359709
"344","2008-05-14",19.457279
"345","2008-05-15",19.514196
"346","2008-05-16",19.46541
"347","2008-05-19",19.554852
"348","2008-05-20",19.546721
"349","2008-05-21",19.839434
"350","2008-05-22",20.050837
"351","2008-05-23",19.774385
"352","2008-05-27",20.489906
"353","2008-05-28",20.595608
"354","2008-05-29",20.815144
"355","2008-05-30",20.839535
"356","2008-06-02",20.571215
"357","2008-06-03",20.782619
"358","2008-06-04",21.059071
"359","2008-06-05",21.433092
"360","2008-06-06",21.311129
"361","2008-06-09",21.465616
"362","2008-06-10",21.433092
"363","2008-06-11",20.872059
"364","2008-06-12",21.660757
"365","2008-06-13",22.002256
"366","2008-06-16",21.95347
"367","2008-06-17",22.164875
"368","2008-06-18",21.904686
"369","2008-06-19",21.977863
"370","2008-06-20",21.815245
"371","2008-06-23",21.758329
"372","2008-06-24",22.051043
"373","2008-06-25",21.815245
"374","2008-06-26",21.473747
"375","2008-06-27",21.327391
"376","2008-06-30",20.432989
"377","2008-07-01",20.197193
"378","2008-07-02",20.083361
"379","2008-07-03",19.701208
"380","2008-07-07",19.245876
"381","2008-07-08",19.310923
"382","2008-07-09",19.489803
"383","2008-07-10",19.514196
"384","2008-07-11",19.961397
"385","2008-07-14",19.896349
"386","2008-07-15",20.644394
"387","2008-07-16",21.140379
"388","2008-07-17",21.58758
"389","2008-07-18",21.717674
"390","2008-07-21",21.546925
"391","2008-07-22",22.091696
"392","2008-07-23",22.587683
"393","2008-07-24",22.734039
"394","2008-07-25",23.579655
"395","2008-07-28",22.425064
"396","2008-07-29",22.416933
"397","2008-07-30",21.68515
"398","2008-07-31",21.262342
"399","2008-08-01",21.652626
"400","2008-08-04",22.441326
"401","2008-08-05",23.124323
"402","2008-08-06",23.425167
"403","2008-08-07",22.644598
"404","2008-08-08",22.547028
"405","2008-08-11",23.522738
"406","2008-08-12",23.246286
"407","2008-08-13",23.303204
"408","2008-08-14",23.303204
"409","2008-08-15",23.351988
"410","2008-08-18",23.132454
"411","2008-08-19",23.270679
"412","2008-08-20",22.977966
"413","2008-08-21",23.132454
"414","2008-08-22",23.514606
"415","2008-08-25",23.400774
"416","2008-08-26",23.09993
"417","2008-08-27",23.563393
"418","2008-08-28",23.604046
"419","2008-08-29",23.156847
"420","2008-09-02",23.116192
"421","2008-09-03",23.539
"422","2008-09-04",22.685253
"423","2008-09-05",22.66086
"424","2008-09-08",23.205631
"425","2008-09-09",23.181238
"426","2008-09-10",23.506475
"427","2008-09-11",23.595915
"428","2008-09-12",23.758533
"429","2008-09-15",22.953573
"430","2008-09-16",23.612177
"431","2008-09-17",23.238155
"432","2008-09-18",25.490419
"433","2008-09-19",24.368353
"434","2008-09-22",24.352091
"435","2008-09-23",23.628439
"436","2008-09-24",23.148716
"437","2008-09-25",22.937311
"438","2008-09-26",23.539
"439","2008-09-29",22.75843
"440","2008-09-30",23.506475
"441","2008-10-01",23.482082
"442","2008-10-02",22.839741
"443","2008-10-03",22.327494
"444","2008-10-06",22.148613
"445","2008-10-07",21.920948
"446","2008-10-08",20.847666
"447","2008-10-09",18.896246
"448","2008-10-10",19.652422
"449","2008-10-13",21.5144
"450","2008-10-14",20.465513
"451","2008-10-15",18.587273
"452","2008-10-16",19.684946
"453","2008-10-17",19.676815
"454","2008-10-20",19.937004
"455","2008-10-21",19.676815
"456","2008-10-22",19.327185
"457","2008-10-23",18.985687
"458","2008-10-24",17.969322
"459","2008-10-27",17.440813
"460","2008-10-28",19.416626
"461","2008-10-29",19.115782
"462","2008-10-30",20.156538
"463","2008-10-31",20.221586
"464","2008-11-03",20.636263
"465","2008-11-04",21.278605
"466","2008-11-05",20.514299
"467","2008-11-06",20.473644
"468","2008-11-07",20.855797
"469","2008-11-10",20.278502
"470","2008-11-11",20.424858
"471","2008-11-12",19.98579
"472","2008-11-13",21.099724
"473","2008-11-14",20.327288
"474","2008-11-17",20.115885
"475","2008-11-18",20.701309
"476","2008-11-19",19.701208
"477","2008-11-20",18.953163
"478","2008-11-21",19.896349
"479","2008-11-24",20.392336
"480","2008-11-25",19.80691
"481","2008-11-26",20.514299
"482","2008-11-28",21.099724
"483","2008-12-01",19.579243
"484","2008-12-02",20.489906
"485","2008-12-03",21.294867
"486","2008-12-04",20.189062
"487","2008-12-05",20.213455
"488","2008-12-08",20.351681
"489","2008-12-09",19.63616
"490","2008-12-10",19.847565
"491","2008-12-11",19.660553
"492","2008-12-12",19.896349
"493","2008-12-15",19.424757
"494","2008-12-16",20.132145
"495","2008-12-17",20.27037
"496","2008-12-18",20.1728
"497","2008-12-19",20.294764
"498","2008-12-22",20.538692
"499","2008-12-23",20.164669
"500","2008-12-24",20.205324
"501","2008-12-26",20.327288
"502","2008-12-29",19.98579
"503","2008-12-30",20.766357
"504","2008-12-31",20.823273
"505","2009-01-02",20.953369
"506","2009-01-05",20.847666
"507","2009-01-06",20.945238
"508","2009-01-07",20.34355
"509","2009-01-08",20.416727
"510","2009-01-09",19.457279
"511","2009-01-12",19.855694
"512","2009-01-13",19.863825
"513","2009-01-14",19.36784
"514","2009-01-15",19.63616
"515","2009-01-16",19.863825
"516","2009-01-20",19.319054
"517","2009-01-21",19.392233
"518","2009-01-22",19.302792
"519","2009-01-23",19.140175
"520","2009-01-26",19.538589
"521","2009-01-27",19.945135
"522","2009-01-28",20.237848
"523","2009-01-29",19.782516
"524","2009-01-30",19.408495
"525","2009-02-02",19.530458
"526","2009-02-03",19.782516
"527","2009-02-04",19.538589
"528","2009-02-05",19.554852
"529","2009-02-06",19.912611
"530","2009-02-09",19.611767
"531","2009-02-10",19.148306
"532","2009-02-11",19.310923
"533","2009-02-12",19.335316
"534","2009-02-13",18.920639
"535","2009-02-17",18.351475
"536","2009-02-18",18.009977
"537","2009-02-19",17.95306
"538","2009-02-20",17.676609
"539","2009-02-23",17.042398
"540","2009-02-24",17.310719
"541","2009-02-25",16.944828
"542","2009-02-26",17.091183
"543","2009-02-27",17.41642
"544","2009-03-02",16.863518
"545","2009-03-03",16.237438
"546","2009-03-04",16.871649
"547","2009-03-05",16.07482
"548","2009-03-06",16.339317
"549","2009-03-09",16.297443
"550","2009-03-10",16.573814
"551","2009-03-11",16.682686
"552","2009-03-12",17.411297
"553","2009-03-13",17.930538
"554","2009-03-16",17.880289
"555","2009-03-17",18.550276
"556","2009-03-18",18.273907
"557","2009-03-19",18.089661
"558","2009-03-20",17.796541
"559","2009-03-23",18.474903
"560","2009-03-24",18.098034
"561","2009-03-25",18.38278
"562","2009-03-26",18.474903
"563","2009-03-27",18.223658
"564","2009-03-30",18.039412
"565","2009-03-31",18.190159
"566","2009-04-01",18.273907
"567","2009-04-02",19.220264
"568","2009-04-03",19.538507
"569","2009-04-06",19.304012
"570","2009-04-07",19.195139
"571","2009-04-08",19.412886
"572","2009-04-09",19.798128
"573","2009-04-13",19.881876
"574","2009-04-14",19.479883
"575","2009-04-15",19.898626
"576","2009-04-16",20.367617
"577","2009-04-17",20.384367
"578","2009-04-20",19.999125
"579","2009-04-21",20.451366
"580","2009-04-22",20.267118
"581","2009-04-23",20.174995
"582","2009-04-24",19.71438
"583","2009-04-27",19.38776
"584","2009-04-28",19.655756
"585","2009-04-29",20.426241
"586","2009-04-30",20.392742
"587","2009-05-01",20.074497
"588","2009-05-04",20.325743
"589","2009-05-05",19.773003
"590","2009-05-06",19.371012
"591","2009-05-07",19.438009
"592","2009-05-08",19.764629
"593","2009-05-11",19.613882
"594","2009-05-12",20.066122
"595","2009-05-13",19.840002
"596","2009-05-14",19.689255
"597","2009-05-15",19.580381
"598","2009-05-18",19.63063
"599","2009-05-19",19.329136
"600","2009-05-20",18.994143
"601","2009-05-21",18.868521
"602","2009-05-22",18.90202
"603","2009-05-26",19.262138
"604","2009-05-27",18.793146
"605","2009-05-28",18.843395
"606","2009-05-29",18.843395
"607","2009-06-01",19.228638
"608","2009-06-02",19.505009
"609","2009-06-03",19.262138
"610","2009-06-04",19.237013
"611","2009-06-05",19.295637
"612","2009-06-08",19.438009
"613","2009-06-09",19.371012
"614","2009-06-10",19.077892
"615","2009-06-11",19.036016
"616","2009-06-12",19.103016
"617","2009-06-15",18.751272
"618","2009-06-16",18.357655
"619","2009-06-17",18.458153
"620","2009-06-18",18.659149
"621","2009-06-19",18.818272
"622","2009-06-22",18.742897
"623","2009-06-23",18.634026
"624","2009-06-24",18.483278
"625","2009-06-25",18.860146
"626","2009-06-26",18.650774
"627","2009-06-29",18.784771
"628","2009-06-30",19.002518
"629","2009-07-01",19.379385
"630","2009-07-02",19.002518
"631","2009-07-06",19.396135
"632","2009-07-07",19.16164
"633","2009-07-08",19.16164
"634","2009-07-09",18.994143
"635","2009-07-10",19.103016
"636","2009-07-13",19.312387
"637","2009-07-14",19.38776
"638","2009-07-15",19.747879
"639","2009-07-16",19.898626
"640","2009-07-17",19.563633
"641","2009-07-20",19.739504
"642","2009-07-21",19.747879
"643","2009-07-22",19.881876
"644","2009-07-23",20.426241
"645","2009-07-24",19.990749
"646","2009-07-27",19.881876
"647","2009-07-28",20.183371
"648","2009-07-29",20.275494
"649","2009-07-30",20.585363
"650","2009-07-31",20.225245
"651","2009-08-03",20.350868
"652","2009-08-04",20.501616
"653","2009-08-05",20.292244
"654","2009-08-06",20.099623
"655","2009-08-07",20.635612
"656","2009-08-10",20.627237
"657","2009-08-11",20.434616
"658","2009-08-12",20.627237
"659","2009-08-13",20.124746
"660","2009-08-14",19.865126
"661","2009-08-17",19.689255
"662","2009-08-18",19.856752
"663","2009-08-19",20.040998
"664","2009-08-20",20.099623
"665","2009-08-21",20.49324
"666","2009-08-24",20.040998
"667","2009-08-25",20.074497
"668","2009-08-26",19.973999
"669","2009-08-27",19.932125
"670","2009-08-28",19.798128
"671","2009-08-31",19.806503
"672","2009-09-01",19.572006
"673","2009-09-02",19.672504
"674","2009-09-03",19.672504
"675","2009-09-04",19.773003
"676","2009-09-08",20.133121
"677","2009-09-09",20.300619
"678","2009-09-10",20.342493
"679","2009-09-11",20.241995
"680","2009-09-14",20.47649
"681","2009-09-15",20.216869
"682","2009-09-16",20.334118
"683","2009-09-17",20.258743
"684","2009-09-18",20.292244
"685","2009-09-21",20.216869
"686","2009-09-22",20.107998
"687","2009-09-23",19.898626
"688","2009-09-24",19.948875
"689","2009-09-25",19.806503
"690","2009-09-28",20.074497
"691","2009-09-29",20.057749
"692","2009-09-30",19.915375
"693","2009-10-01",19.764629
"694","2009-10-02",19.831627
"695","2009-10-05",20.040998
"696","2009-10-06",20.116371
"697","2009-10-07",20.133121
"698","2009-10-08",20.200121
"699","2009-10-09",20.434616
"700","2009-10-12",20.384367
"701","2009-10-13",20.359241
"702","2009-10-14",20.627237
"703","2009-10-15",20.568613
"704","2009-10-16",20.551863
"705","2009-10-19",20.727736
"706","2009-10-20",20.643988
"707","2009-10-21",20.610487
"708","2009-10-22",20.803108
"709","2009-10-23",20.669111
"710","2009-10-26",20.736111
"711","2009-10-27",20.819859
"712","2009-10-28",21.004105
"713","2009-10-29",21.037605
"714","2009-10-30",20.777985
"715","2009-11-02",20.761234
"716","2009-11-03",20.677486
"717","2009-11-04",20.610487
"718","2009-11-05",21.054354
"719","2009-11-06",21.087854
"720","2009-11-09",21.221851
"721","2009-11-10",21.154852
"722","2009-11-11",21.246975
"723","2009-11-12",20.937107
"724","2009-11-13",21.171602
"725","2009-11-16",21.531721
"726","2009-11-17",21.489845
"727","2009-11-18",21.238602
"728","2009-11-19",21.020855
"729","2009-11-20",21.171602
"730","2009-11-23",21.741091
"731","2009-11-24",21.573595
"732","2009-11-25",21.506596
"733","2009-11-27",21.004105
"734","2009-11-30",21.288849
"735","2009-12-01",21.657343
"736","2009-12-02",21.87509
"737","2009-12-03",21.841589
"738","2009-12-04",22.5702
"739","2009-12-07",22.612076
"740","2009-12-08",22.184958
"741","2009-12-09",21.833214
"742","2009-12-10",21.648968
"743","2009-12-11",21.824841
"744","2009-12-14",22.050961
"745","2009-12-15",22.03421
"746","2009-12-16",22.151459
"747","2009-12-17",21.741091
"748","2009-12-18",21.942087
"749","2009-12-21",22.143084
"750","2009-12-22",22.511578
"751","2009-12-23",23.039192
"752","2009-12-24",23.114565
"753","2009-12-28",23.332312
"754","2009-12-29",23.499807
"755","2009-12-30",23.307186
"756","2009-12-31",22.930319
"757","2010-01-04",23.223438
"758","2010-01-05",23.064316
"759","2010-01-06",22.972193
"760","2010-01-07",22.863319
"761","2010-01-08",22.762821
"762","2010-01-11",22.65395
"763","2010-01-12",22.754448
"764","2010-01-13",22.905195
"765","2010-01-14",22.955444
"766","2010-01-15",22.58695
"767","2010-01-19",22.972193
"768","2010-01-20",22.645575
"769","2010-01-21",22.419453
"770","2010-01-22",22.285456
"771","2010-01-25",22.176582
"772","2010-01-26",22.067711
"773","2010-01-27",22.436203
"774","2010-01-28",22.193333
"775","2010-01-29",21.799715
"776","2010-02-01",21.87509
"777","2010-02-02",21.992336
"778","2010-02-03",22.059336
"779","2010-02-04",21.833214
"780","2010-02-05",21.774591
"781","2010-02-08",21.674093
"782","2010-02-09",21.908588
"783","2010-02-10",21.925339
"784","2010-02-11",22.067711
"785","2010-02-12",21.958838
"786","2010-02-16",22.025835
"787","2010-02-17",21.983961
"788","2010-02-18",22.528326
"789","2010-02-19",22.612076
"790","2010-02-22",22.679073
"791","2010-02-23",22.637199
"792","2010-02-24",22.787947
"793","2010-02-25",23.223438
"794","2010-02-26",22.787947
"795","2010-03-01",23.114565
"796","2010-03-02",23.349062
"797","2010-03-03",23.650555
"798","2010-03-04",23.617056
"799","2010-03-05",23.591932
"800","2010-03-08",23.617056
"801","2010-03-09",23.449558
"802","2010-03-10",23.43281
"803","2010-03-11",23.441185
"804","2010-03-12",23.466309
"805","2010-03-15",23.449558
"806","2010-03-16",23.449558
"807","2010-03-17",23.424435
"808","2010-03-18",23.416059
"809","2010-03-19",22.988943
"810","2010-03-22",23.173189
"811","2010-03-23",23.441185
"812","2010-03-24",23.323936
"813","2010-03-25",22.536701
"814","2010-03-26",22.561827
"815","2010-03-29",22.687449
"816","2010-03-30",22.796322
"817","2010-03-31",22.637199
"818","2010-04-01",22.712572
"819","2010-04-05",22.821445
"820","2010-04-06",22.963818
"821","2010-04-07",22.762821
"822","2010-04-08",22.762821
"823","2010-04-09",22.720947
"824","2010-04-12",22.662325
"825","2010-04-13",22.695824
"826","2010-04-14",22.821445
"827","2010-04-15",22.787947
"828","2010-04-16",22.754448
"829","2010-04-19",22.779572
"830","2010-04-20",22.88007
"831","2010-04-21",23.307186
"832","2010-04-22",23.483059
"833","2010-04-23",23.164814
"834","2010-04-26",22.997318
"835","2010-04-27",22.620449
"836","2010-04-28",22.58695
"837","2010-04-29",22.436203
"838","2010-04-30",22.277081
"839","2010-05-03",22.561827
"840","2010-05-04",22.126333
"841","2010-05-05",22.251957
"842","2010-05-06",21.623844
"843","2010-05-07",21.288849
"844","2010-05-10",22.126333
"845","2010-05-11",22.32733
"846","2010-05-12",22.838196
"847","2010-05-13",22.762821
"848","2010-05-14",22.519951
"849","2010-05-17",22.335705
"850","2010-05-18",22.134708
"851","2010-05-19",21.967213
"852","2010-05-20",21.54847
"853","2010-05-21",21.489845
"854","2010-05-24",21.288849
"855","2010-05-25",20.962231
"856","2010-05-26",20.610487
"857","2010-05-27",21.2721
"858","2010-05-28",20.970606
"859","2010-06-01",20.78636
"860","2010-06-02",21.263725
"861","2010-06-03",21.280476
"862","2010-06-04",20.518364
"863","2010-06-07",20.501616
"864","2010-06-08",20.602112
"865","2010-06-09",20.618862
"866","2010-06-10",20.928732
"867","2010-06-11",20.78636
"868","2010-06-14",20.878483
"869","2010-06-15",21.230227
"870","2010-06-16",21.179977
"871","2010-06-17",21.230227
"872","2010-06-18",21.171602
"873","2010-06-21",20.911982
"874","2010-06-22",20.71936
"875","2010-06-23",20.652361
"876","2010-06-24",20.392742
"877","2010-06-25",20.535114
"878","2010-06-28",20.618862
"879","2010-06-29",20.0075
"880","2010-06-30",19.806503
"881","2010-07-01",19.68088
"882","2010-07-02",19.546883
"883","2010-07-06",19.555258
"884","2010-07-07",19.881876
"885","2010-07-08",20.158247
"886","2010-07-09",20.225245
"887","2010-07-12",19.898626
"888","2010-07-13",20.350868
"889","2010-07-14",20.359241
"890","2010-07-15",20.392742
"891","2010-07-16",20.057749
"892","2010-07-19",20.149872
"893","2010-07-20",20.434616
"894","2010-07-21",20.208494
"895","2010-07-22",20.987356
"896","2010-07-23",21.406097
"897","2010-07-26",21.439596
"898","2010-07-27",21.732716
"899","2010-07-28",21.514971
"900","2010-07-29",21.238602
"901","2010-07-30",21.129728
"902","2010-08-02",21.481472
"903","2010-08-03",21.305599
"904","2010-08-04",21.246975
"905","2010-08-05",20.71936
"906","2010-08-06",20.585363
"907","2010-08-09",20.920357
"908","2010-08-10",20.694237
"909","2010-08-11",20.334118
"910","2010-08-12",20.292244
"911","2010-08-13",20.267118
"912","2010-08-16",20.191746
"913","2010-08-17",20.45974
"914","2010-08-18",20.384367
"915","2010-08-19",20.066122
"916","2010-08-20",20.267118
"917","2010-08-23",20.107998
"918","2010-08-24",19.806503
"919","2010-08-25",19.965624
"920","2010-08-26",19.789753
"921","2010-08-27",20.074497
"922","2010-08-30",19.764629
"923","2010-08-31",19.773003
"924","2010-09-01",20.116371
"925","2010-09-02",20.149872
"926","2010-09-03",20.066122
"927","2010-09-07",19.915375
"928","2010-09-08",19.840002
"929","2010-09-09",19.957251
"930","2010-09-10",19.990749
"931","2010-09-13",20.149872
"932","2010-09-14",20.082872
