"","date","HTH"
"1002","2010-12-22",9.98
"1003","2010-12-23",9.96
"1004","2010-12-27",9.98
"1005","2010-12-28",9.8
"1006","2010-12-29",9.8
"1007","2010-12-30",9.92
"1008","2010-12-31",9.92
"1009","2011-01-03",10.03
"1010","2011-01-04",9.89
"1011","2011-01-05",9.91
"1012","2011-01-06",9.92
"1013","2011-01-07",9.9
"1014","2011-01-10",9.92
"1015","2011-01-11",10.05
"1016","2011-01-12",10.02
"1017","2011-01-13",10.02
"1018","2011-01-14",10.03
"1019","2011-01-18",10.03
"1020","2011-01-19",9.93
"1021","2011-01-20",9.94
"1022","2011-01-21",9.9
"1023","2011-01-24",9.95
"1024","2011-01-25",9.94
"1025","2011-01-26",10.01
"1026","2011-01-27",9.95
"1027","2011-01-28",9.82
"1028","2011-01-31",9.81
"1029","2011-02-01",10
"1030","2011-02-02",9.9
"1031","2011-02-03",9.89
"1032","2011-02-04",9.86
"1033","2011-02-07",9.86
"1034","2011-02-08",9.84
"1035","2011-02-09",9.78
"1036","2011-02-10",9.77
"1037","2011-02-11",9.85
"1038","2011-02-14",9.79
"1039","2011-02-15",9.72
"1040","2011-02-16",9.73
"1041","2011-02-17",9.72
"1042","2011-02-18",9.68
"1043","2011-02-22",9.54
"1044","2011-02-23",9.59
"1045","2011-02-24",9.66
"1046","2011-02-25",9.85
"1047","2011-02-28",9.68
"1048","2011-03-01",9.55
"1049","2011-03-02",9.52
"1050","2011-03-03",9.61
"1051","2011-03-04",9.54
"1052","2011-03-07",9.44
"1053","2011-03-08",9.41
"1054","2011-03-09",9.39
"1055","2011-03-10",9.25
"1056","2011-03-11",9.37
"1057","2011-03-14",9.34
"1058","2011-03-15",9.33
"1059","2011-03-16",9.25
"1060","2011-03-17",9.3
"1061","2011-03-18",9.29
"1062","2011-03-21",9.51
"1063","2011-03-22",9.69
"1064","2011-03-23",9.79
"1065","2011-03-24",9.91
"1066","2011-03-25",10.01
"1067","2011-03-28",10.03
"1068","2011-03-29",10
"1069","2011-03-30",9.98
"1070","2011-03-31",10.04
"1071","2011-04-01",10
"1072","2011-04-04",10.01
"1073","2011-04-05",9.99
"1074","2011-04-06",9.99
"1075","2011-04-07",9.95
"1076","2011-04-08",9.78
"1077","2011-04-11",9.77
"1078","2011-04-12",9.72
"1079","2011-04-13",9.63
"1080","2011-04-14",9.6
"1081","2011-04-15",9.65
"1082","2011-04-18",9.64
"1083","2011-04-19",9.67
"1084","2011-04-20",9.75
"1085","2011-04-21",9.77
"1086","2011-04-25",9.71
"1087","2011-04-26",9.69
"1088","2011-04-27",9.65
"1089","2011-04-28",9.71
"1090","2011-04-29",9.7
"1091","2011-05-02",9.65
"1092","2011-05-03",9.52
"1093","2011-05-04",9.5
"1094","2011-05-05",9.5
"1095","2011-05-06",9.86
"1096","2011-05-09",9.9
"1097","2011-05-10",9.95
"1098","2011-05-11",9.86
"1099","2011-05-12",9.96
"1100","2011-05-13",9.87
"1101","2011-05-16",9.77
"1102","2011-05-17",9.7
"1103","2011-05-18",9.75
"1104","2011-05-19",9.77
"1105","2011-05-20",9.85
"1106","2011-05-23",9.82
"1107","2011-05-24",9.69
"1108","2011-05-25",9.63
"1109","2011-05-26",9.68
"1110","2011-05-27",9.69
"1111","2011-05-31",9.85
"1112","2011-06-01",9.62
"1113","2011-06-02",9.61
"1114","2011-06-03",9.54
"1115","2011-06-06",9.49
"1116","2011-06-07",9.44
"1117","2011-06-08",9.39
"1118","2011-06-09",9.36
"1119","2011-06-10",9.23
"1120","2011-06-13",9.2
"1121","2011-06-14",9.25
"1122","2011-06-15",9.08
"1123","2011-06-16",9.07
"1124","2011-06-17",8.87
"1125","2011-06-20",8.85
"1126","2011-06-21",8.82
"1127","2011-06-22",8.78
"1128","2011-06-23",8.7
"1129","2011-06-24",8.64
"1130","2011-06-27",8.69
"1131","2011-06-28",8.9
"1132","2011-06-29",8.85
"1133","2011-06-30",8.84
"1134","2011-07-01",8.87
"1135","2011-07-05",8.88
"1136","2011-07-06",8.86
"1137","2011-07-07",8.91
"1138","2011-07-08",8.93
"1139","2011-07-11",8.8
"1140","2011-07-12",8.81
"1141","2011-07-13",8.9
"1142","2011-07-14",8.82
"1143","2011-07-15",8.88
"1144","2011-07-18",8.74
"1145","2011-07-19",8.79
"1146","2011-07-20",8.76
"1147","2011-07-21",8.88
"1148","2011-07-22",8.81
"1149","2011-07-25",8.75
"1150","2011-07-26",8.75
"1151","2011-07-27",8.69
"1152","2011-07-28",8.76
"1153","2011-07-29",8.75
"1154","2011-08-01",8.78
"1155","2011-08-02",8.75
"1156","2011-08-03",8.69
"1157","2011-08-04",8.42
"1158","2011-08-05",8.1
"1159","2011-08-08",7.6
"1160","2011-08-09",8.26
"1161","2011-08-10",7.7
"1162","2011-08-11",8.06
"1163","2011-08-12",8.01
"1164","2011-08-15",8.08
"1165","2011-08-16",7.93
"1166","2011-08-17",7.94
"1167","2011-08-18",7.68
"1168","2011-08-19",7.55
"1169","2011-08-22",7.51
"1170","2011-08-23",7.81
"1171","2011-08-24",7.66
"1172","2011-08-25",7.51
"1173","2011-08-26",7.58
"1174","2011-08-29",7.89
"1175","2011-08-30",7.81
"1176","2011-08-31",7.79
"1177","2011-09-01",7.48
"1178","2011-09-02",7.45
"1179","2011-09-06",7.7
"1180","2011-09-07",7.87
"1181","2011-09-08",7.67
"1182","2011-09-09",7.57
"1183","2011-09-12",7.48
"1184","2011-09-13",7.6
"1185","2011-09-14",7.68
"1186","2011-09-15",7.87
"1187","2011-09-16",7.86
"1188","2011-09-19",7.86
"1189","2011-09-20",7.58
"1190","2011-09-21",7.41
"1191","2011-09-22",7.32
"1192","2011-09-23",7.25
"1193","2011-09-26",7.27
"1194","2011-09-27",7.42
"1195","2011-09-28",7.14
"1196","2011-09-29",7.41
"1197","2011-09-30",7.21
"1198","2011-10-03",6.99
"1199","2011-10-04",7.34
"1200","2011-10-05",7.46
"1201","2011-10-06",7.58
"1202","2011-10-07",7.39
"1203","2011-10-10",7.56
"1204","2011-10-11",7.56
"1205","2011-10-12",7.7
"1206","2011-10-13",7.56
"1207","2011-10-14",7.65
"1208","2011-10-17",7.38
"1209","2011-10-18",7.62
"1210","2011-10-19",7.49
"1211","2011-10-20",7.7
"1212","2011-10-21",7.81
"1213","2011-10-24",8
"1214","2011-10-25",7.77
"1215","2011-10-26",7.96
"1216","2011-10-27",8.27
"1217","2011-10-28",8.05
"1218","2011-10-31",7.88
"1219","2011-11-01",7.56
"1220","2011-11-02",7.72
"1221","2011-11-03",7.77
"1222","2011-11-04",7.64
"1223","2011-11-07",7.93
"1224","2011-11-08",7.95
"1225","2011-11-09",7.79
"1226","2011-11-10",7.86
"1227","2011-11-11",8.03
"1228","2011-11-14",7.89
"1229","2011-11-15",8.08
"1230","2011-11-16",8.05
"1231","2011-11-17",8.04
"1232","2011-11-18",8.19
"1233","2011-11-21",7.97
"1234","2011-11-22",8.11
"1235","2011-11-23",7.91
"1236","2011-11-25",7.78
"1237","2011-11-28",8.05
"1238","2011-11-29",7.98
"1239","2011-11-30",8.47
"1240","2011-12-01",8.16
"1241","2011-12-02",8.43
"1242","2011-12-05",8.5
"1243","2011-12-06",8.47
"1244","2011-12-07",8.49
"1245","2011-12-08",8.39
"1246","2011-12-09",8.48
"1247","2011-12-12",8.33
"1248","2011-12-13",8.25
"1249","2011-12-14",8.26
"1250","2011-12-15",8.37
"1251","2011-12-16",8.35
"1252","2011-12-19",8.26
"1253","2011-12-20",8.5
"1254","2011-12-21",8.48
"1255","2011-12-22",8.59
"1256","2011-12-23",8.49
"1257","2011-12-27",8.55
"1258","2011-12-28",8.46
"1259","2011-12-29",8.49
"1260","2011-12-30",8.45
"1261","2012-01-03",8.58
"1262","2012-01-04",8.64
"1263","2012-01-05",8.6
"1264","2012-01-06",8.56
"1265","2012-01-09",8.59
"1266","2012-01-10",8.66
"1267","2012-01-11",8.64
"1268","2012-01-12",8.61
"1269","2012-01-13",8.52
"1270","2012-01-17",8.34
"1271","2012-01-18",8.54
"1272","2012-01-19",8.63
"1273","2012-01-20",8.64
"1274","2012-01-23",8.59
"1275","2012-01-24",8.63
"1276","2012-01-25",8.59
"1277","2012-01-26",8.63
"1278","2012-01-27",8.65
"1279","2012-01-30",8.62
"1280","2012-01-31",8.63
"1281","2012-02-01",8.79
"1282","2012-02-02",8.89
"1283","2012-02-03",9
"1284","2012-02-06",8.86
"1285","2012-02-07",8.8
"1286","2012-02-08",8.74
"1287","2012-02-09",8.67
"1288","2012-02-10",8.51
"1289","2012-02-13",8.57
"1290","2012-02-14",8.55
"1291","2012-02-15",8.5
"1292","2012-02-16",8.56
"1293","2012-02-17",8.51
"1294","2012-02-21",8.49
"1295","2012-02-22",8.45
"1296","2012-02-23",8.53
"1297","2012-02-24",8.45
"1298","2012-02-27",8.44
"1299","2012-02-28",8.36
"1300","2012-02-29",8.24
"1301","2012-03-01",8.06
"1302","2012-03-02",7.97
"1303","2012-03-05",8.03
"1304","2012-03-06",7.88
"1305","2012-03-07",7.91
"1306","2012-03-08",8
"1307","2012-03-09",8.21
"1308","2012-03-12",8.39
"1309","2012-03-13",8.68
"1310","2012-03-14",8.63
"1311","2012-03-15",8.66
"1312","2012-03-16",8.57
"1313","2012-03-19",8.54
"1314","2012-03-20",8.51
"1315","2012-03-21",8.47
"1316","2012-03-22",8.11
"1317","2012-03-23",8.16
"1318","2012-03-26",8.53
"1319","2012-03-27",8.5
"1320","2012-03-28",8.48
"1321","2012-03-29",8.4
"1322","2012-03-30",8.39
"1323","2012-04-02",8.46
"1324","2012-04-03",8.32
"1325","2012-04-04",8.13
"1326","2012-04-05",8.13
"1327","2012-04-09",7.97
"1328","2012-04-10",7.93
"1329","2012-04-11",8.05
"1330","2012-04-12",8.13
"1331","2012-04-13",7.9
"1332","2012-04-16",7.94
"1333","2012-04-17",8.04
"1334","2012-04-18",7.89
"1335","2012-04-19",7.87
"1336","2012-04-20",7.87
"1337","2012-04-23",7.79
"1338","2012-04-24",7.84
"1339","2012-04-25",7.84
"1340","2012-04-26",7.87
"1341","2012-04-27",7.93
"1342","2012-04-30",7.93
"1343","2012-05-01",8.2
"1344","2012-05-02",8.2
"1345","2012-05-03",8.12
"1346","2012-05-04",8.1
"1347","2012-05-07",8.03
"1348","2012-05-08",7.96
"1349","2012-05-09",9.75
"1350","2012-05-10",10.56
"1351","2012-05-11",10.71
"1352","2012-05-14",10.6
"1353","2012-05-15",10.58
"1354","2012-05-16",10.43
"1355","2012-05-17",10.48
"1356","2012-05-18",10.45
"1357","2012-05-21",10.55
"1358","2012-05-22",10.32
"1359","2012-05-23",10.47
"1360","2012-05-24",10.67
"1361","2012-05-25",10.47
"1362","2012-05-29",10.5
"1363","2012-05-30",10.31
"1364","2012-05-31",10.4
"1365","2012-06-01",10.19
"1366","2012-06-04",10.36
"1367","2012-06-05",10.28
"1368","2012-06-06",10.45
"1369","2012-06-07",10.31
"1370","2012-06-08",10.36
"1371","2012-06-11",10.18
"1372","2012-06-12",10.12
"1373","2012-06-13",10.28
"1374","2012-06-14",10.25
"1375","2012-06-15",10.17
"1376","2012-06-18",10.19
"1377","2012-06-19",10.3
"1378","2012-06-20",10.24
"1379","2012-06-21",9.98
"1380","2012-06-22",10.24
"1381","2012-06-25",10.07
"1382","2012-06-26",10.06
"1383","2012-06-27",10.18
"1384","2012-06-28",10.27
"1385","2012-06-29",10.31
"1386","2012-07-02",10.46
"1387","2012-07-03",10.45
"1388","2012-07-05",10.37
"1389","2012-07-06",10.35
"1390","2012-07-09",10.34
"1391","2012-07-10",10.27
"1392","2012-07-11",10.43
"1393","2012-07-12",10.48
"1394","2012-07-13",10.49
"1395","2012-07-16",10.54
"1396","2012-07-17",10.52
"1397","2012-07-18",10.71
"1398","2012-07-19",10.77
"1399","2012-07-20",10.53
"1400","2012-07-23",10.65
"1401","2012-07-24",10.51
"1402","2012-07-25",10.4
"1403","2012-07-26",10.3
"1404","2012-07-27",10.54
"1405","2012-07-30",10.51
"1406","2012-07-31",10.51
"1407","2012-08-01",10.5
"1408","2012-08-02",10.41
"1409","2012-08-03",10.63
"1410","2012-08-06",10.44
"1411","2012-08-07",10.53
"1412","2012-08-08",10.44
"1413","2012-08-09",10.51
"1414","2012-08-10",10.5
"1415","2012-08-13",10.46
"1416","2012-08-14",10.4
"1417","2012-08-15",10.59
"1418","2012-08-16",10.7
"1419","2012-08-17",10.8
"1420","2012-08-20",10.86
"1421","2012-08-21",10.74
"1422","2012-08-22",10.8
"1423","2012-08-23",10.87
"1424","2012-08-24",10.93
"1425","2012-08-27",10.92
"1426","2012-08-28",11.01
"1427","2012-08-29",11.1
"1428","2012-08-30",11.08
"1429","2012-08-31",11.2
"1430","2012-09-04",11.33
"1431","2012-09-05",11.38
"1432","2012-09-06",11.6
"1433","2012-09-07",11.66
"1434","2012-09-10",11.66
"1435","2012-09-11",11.7
"1436","2012-09-12",12
"1437","2012-09-13",12.18
"1438","2012-09-14",12.19
"1439","2012-09-17",12.07
"1440","2012-09-18",12.12
"1441","2012-09-19",12.18
"1442","2012-09-20",12.45
"1443","2012-09-21",12.59
"1444","2012-09-24",12.58
"1445","2012-09-25",12.52
"1446","2012-09-26",12.61
"1447","2012-09-27",12.6
"1448","2012-09-28",12.71
"1449","2012-10-01",12.76
"1450","2012-10-02",12.76
"1451","2012-10-03",12.7
"1452","2012-10-04",12.77
"1453","2012-10-05",12.9
"1454","2012-10-08",12.74
"1455","2012-10-09",12.8
"1456","2012-10-10",12.81
"1457","2012-10-11",12.81
"1458","2012-10-12",12.74
"1459","2012-10-15",12.78
"1460","2012-10-16",13.51
"1461","2012-10-17",13.68
"1462","2012-10-18",13.45
"1463","2012-10-19",13.25
"1464","2012-10-22",13.35
"1465","2012-10-23",13.33
"1466","2012-10-24",13.24
"1467","2012-10-25",13.42
"1468","2012-10-26",13.3
"1469","2012-10-31",13.59
"1470","2012-11-01",13.63
"1471","2012-11-02",13.68
"1472","2012-11-05",13.48
"1473","2012-11-06",13.8
"1474","2012-11-07",13.73
"1475","2012-11-08",13.74
"1476","2012-11-09",13.56
"1477","2012-11-12",13.55
"1478","2012-11-13",13.75
"1479","2012-11-14",13.55
"1480","2012-11-15",13.44
"1481","2012-11-16",13.29
"1482","2012-11-19",13.7
"1483","2012-11-20",13.32
"1484","2012-11-21",13.44
"1485","2012-11-23",13.55
"1486","2012-11-26",13.76
"1487","2012-11-27",13.99
"1488","2012-11-28",14.12
"1489","2012-11-29",14.25
"1490","2012-11-30",14.29
"1491","2012-12-03",14.45
"1492","2012-12-04",14.4
"1493","2012-12-05",14.37
"1494","2012-12-06",14.22
"1495","2012-12-07",14.15
"1496","2012-12-10",14.07
"1497","2012-12-11",14.25
"1498","2012-12-12",14.06
"1499","2012-12-13",14.16
"1500","2012-12-14",14.01
"1501","2012-12-17",13.55
"1502","2012-12-18",13.45
"1503","2012-12-19",13.27
"1504","2012-12-20",13
"1505","2012-12-21",13.04
"1506","2012-12-24",13.46
"1507","2012-12-26",13.26
"1508","2012-12-27",13.19
"1509","2012-12-28",13.38
"1510","2012-12-31",13.54
"1511","2013-01-02",14.11
"1512","2013-01-03",14
"1513","2013-01-04",14.02
"1514","2013-01-07",13.9
"1515","2013-01-08",13.84
"1516","2013-01-09",13.97
"1517","2013-01-10",14.04
"1518","2013-01-11",13.81
"1519","2013-01-14",13.85
"1520","2013-01-15",14
"1521","2013-01-16",13.9
"1522","2013-01-17",13.76
"1523","2013-01-18",13.72
"1524","2013-01-22",13.89
"1525","2013-01-23",13.84
"1526","2013-01-24",13.65
"1527","2013-01-25",13.36
"1528","2013-01-28",13.3
"1529","2013-01-29",13.04
"1530","2013-01-30",12.96
"1531","2013-01-31",13.14
"1532","2013-02-01",13.46
"1533","2013-02-04",13.14
"1534","2013-02-05",13.65
"1535","2013-02-06",13.89
"1536","2013-02-07",13.91
"1537","2013-02-08",13.88
"1538","2013-02-11",13.86
"1539","2013-02-12",13.9
"1540","2013-02-13",13.7
"1541","2013-02-14",13.79
"1542","2013-02-15",13.61
"1543","2013-02-19",13.48
"1544","2013-02-20",13.13
"1545","2013-02-21",13.15
"1546","2013-02-22",13.16
"1547","2013-02-25",12.9
"1548","2013-02-26",13.08
"1549","2013-02-27",13.12
"1550","2013-02-28",12.84
"1551","2013-03-01",12.52
"1552","2013-03-04",12.42
"1553","2013-03-05",12.5
"1554","2013-03-06",12.54
"1555","2013-03-07",12.6
"1556","2013-03-08",12.68
"1557","2013-03-11",12.72
"1558","2013-03-12",12.7
"1559","2013-03-13",12.73
"1560","2013-03-14",13.03
"1561","2013-03-15",13.11
"1562","2013-03-18",13.21
"1563","2013-03-19",13.54
"1564","2013-03-20",13.6
"1565","2013-03-21",13.59
"1566","2013-03-22",13.58
"1567","2013-03-25",13.58
"1568","2013-03-26",13.26
"1569","2013-03-27",13.45
"1570","2013-03-28",13.49
"1571","2013-04-01",13.4
"1572","2013-04-02",13.37
"1573","2013-04-03",13.06
"1574","2013-04-04",13
"1575","2013-04-05",13.05
"1576","2013-04-08",13.05
"1577","2013-04-09",13.07
"1578","2013-04-10",13.26
"1579","2013-04-11",13.4
"1580","2013-04-12",13.18
"1581","2013-04-15",12.94
"1582","2013-04-16",13.04
"1583","2013-04-17",12.83
"1584","2013-04-18",12.74
"1585","2013-04-19",12.89
"1586","2013-04-22",12.85
"1587","2013-04-23",13.08
"1588","2013-04-24",13.27
"1589","2013-04-25",13.39
"1590","2013-04-26",13.31
"1591","2013-04-29",13.27
"1592","2013-04-30",13.39
"1593","2013-05-01",13.05
"1594","2013-05-02",13.25
"1595","2013-05-03",13.25
"1596","2013-05-06",13.88
"1597","2013-05-07",14.11
"1598","2013-05-08",14.5
"1599","2013-05-09",14.79
"1600","2013-05-10",15.28
"1601","2013-05-13",16.1
"1602","2013-05-14",16.360001
"1603","2013-05-15",16.450001
"1604","2013-05-16",16.790001
"1605","2013-05-17",16.59
"1606","2013-05-20",16.440001
"1607","2013-05-21",16.129999
"1608","2013-05-22",15.71
"1609","2013-05-23",16.030001
"1610","2013-05-24",16.15
"1611","2013-05-28",15.97
"1612","2013-05-29",16.049999
"1613","2013-05-30",16.17
"1614","2013-05-31",16
"1615","2013-06-03",16.02
"1616","2013-06-04",16.1
"1617","2013-06-05",15.83
"1618","2013-06-06",16
"1619","2013-06-07",16.02
"1620","2013-06-10",16.33
"1621","2013-06-11",16.200001
"1622","2013-06-12",16.030001
"1623","2013-06-13",16.26
"1624","2013-06-14",16.129999
"1625","2013-06-17",16.32
"1626","2013-06-18",16.450001
"1627","2013-06-19",16.24
"1628","2013-06-20",16.209999
"1629","2013-06-21",16.190001
"1630","2013-06-24",15.93
"1631","2013-06-25",16.34
"1632","2013-06-26",16.4
"1633","2013-06-27",16.43
"1634","2013-06-28",16.4
"1635","2013-07-01",16.84
"1636","2013-07-02",16.700001
"1637","2013-07-03",16.780001
"1638","2013-07-05",17.209999
"1639","2013-07-08",17.290001
"1640","2013-07-09",17.57
"1641","2013-07-10",17.32
"1642","2013-07-11",17.389999
"1643","2013-07-12",17.370001
"1644","2013-07-15",17.41
"1645","2013-07-16",17.18
"1646","2013-07-17",17.280001
"1647","2013-07-18",17.309999
"1648","2013-07-19",17.23
"1649","2013-07-22",17.08
"1650","2013-07-23",17.209999
"1651","2013-07-24",17.110001
"1652","2013-07-25",17.190001
"1653","2013-07-26",17.190001
"1654","2013-07-29",17.18
"1655","2013-07-30",17.15
"1656","2013-07-31",17.030001
"1657","2013-08-01",17.07
"1658","2013-08-02",16.969999
"1659","2013-08-05",16.49
"1660","2013-08-06",16.26
"1661","2013-08-07",15.54
"1662","2013-08-08",15.9
"1663","2013-08-09",15.76
"1664","2013-08-12",16.059999
"1665","2013-08-13",15.87
"1666","2013-08-14",15.9
"1667","2013-08-15",15.69
"1668","2013-08-16",15.74
"1669","2013-08-19",15.58
"1670","2013-08-20",15.91
"1671","2013-08-21",15.88
"1672","2013-08-22",16.030001
"1673","2013-08-23",15.9
"1674","2013-08-26",15.88
"1675","2013-08-27",15.57
"1676","2013-08-28",15.62
"1677","2013-08-29",15.78
"1678","2013-08-30",15.66
"1679","2013-09-03",15.9
"1680","2013-09-04",16.040001
"1681","2013-09-05",16.139999
"1682","2013-09-06",16.18
"1683","2013-09-09",16.389999
"1684","2013-09-10",16.610001
"1685","2013-09-11",16.309999
"1686","2013-09-12",16.26
"1687","2013-09-13",16.51
"1688","2013-09-16",17.959999
"1689","2013-09-17",17.889999
"1690","2013-09-18",18.049999
"1691","2013-09-19",18
"1692","2013-09-20",18.120001
"1693","2013-09-23",18.49
"1694","2013-09-24",18.530001
"1695","2013-09-25",18.450001
"1696","2013-09-26",18.48
"1697","2013-09-27",18.58
"1698","2013-09-30",18.5
"1699","2013-10-01",18.5
"1700","2013-10-02",18.299999
"1701","2013-10-03",17.99
"1702","2013-10-04",18.059999
"1703","2013-10-07",17.860001
"1704","2013-10-08",17.74
"1705","2013-10-09",17.74
"1706","2013-10-10",17.700001
"1707","2013-10-11",17.75
"1708","2013-10-14",17.98
"1709","2013-10-15",17.41
"1710","2013-10-16",17.25
"1711","2013-10-17",17.27
"1712","2013-10-18",17.26
"1713","2013-10-21",17.450001
"1714","2013-10-22",17.76
"1715","2013-10-23",17.709999
"1716","2013-10-24",17.93
"1717","2013-10-25",17.83
"1718","2013-10-28",17.690001
"1719","2013-10-29",17.969999
"1720","2013-10-30",17.700001
"1721","2013-10-31",17.34
"1722","2013-11-01",17.16
"1723","2013-11-04",17.469999
"1724","2013-11-05",17.540001
"1725","2013-11-06",17.389999
"1726","2013-11-07",17.34
"1727","2013-11-08",17.450001
"1728","2013-11-11",17.26
"1729","2013-11-12",19.67
"1730","2013-11-13",20.27
"1731","2013-11-14",21.280001
"1732","2013-11-15",21.84
"1733","2013-11-18",22.66
"1734","2013-11-19",22.6
"1735","2013-11-20",22.809999
"1736","2013-11-21",23.27
"1737","2013-11-22",23.68
"1738","2013-11-25",23.040001
"1739","2013-11-26",23.18
"1740","2013-11-27",23.540001
"1741","2013-11-29",23.709999
"1742","2013-12-02",23.07
"1743","2013-12-03",23.35
"1744","2013-12-04",23.49
"1745","2013-12-05",23.51
"1746","2013-12-06",23.620001
"1747","2013-12-09",23.530001
"1748","2013-12-10",23.049999
"1749","2013-12-11",22.860001
"1750","2013-12-12",22.65
"1751","2013-12-13",22.469999
"1752","2013-12-16",22.940001
"1753","2013-12-17",22.620001
"1754","2013-12-18",22.940001
"1755","2013-12-19",22.540001
"1756","2013-12-20",22.799999
"1757","2013-12-23",23.030001
"1758","2013-12-24",23
"1759","2013-12-26",22.76
"1760","2013-12-27",22.459999
"1761","2013-12-30",22.52
"1762","2013-12-31",23.129999
"1763","2014-01-02",22.66
"1764","2014-01-03",22.799999
"1765","2014-01-06",23.65
"1766","2014-01-07",23.52
"1767","2014-01-08",23.48
"1768","2014-01-09",23.440001
"1769","2014-01-10",25.4
"1770","2014-01-13",24.25
"1771","2014-01-14",24.719999
"1772","2014-01-15",24.59
"1773","2014-01-16",24.610001
"1774","2014-01-17",24.66
"1775","2014-01-21",25.059999
"1776","2014-01-22",25.459999
"1777","2014-01-23",25
"1778","2014-01-24",24.27
"1779","2014-01-27",24.110001
"1780","2014-01-28",23.99
"1781","2014-01-29",23.75
"1782","2014-01-30",23.870001
"1783","2014-01-31",23.790001
"1784","2014-02-03",23.190001
"1785","2014-02-04",23.4
"1786","2014-02-05",23.299999
"1787","2014-02-06",23.52
"1788","2014-02-07",23.620001
"1789","2014-02-10",23.58
"1790","2014-02-11",23.77
"1791","2014-02-12",23.48
"1792","2014-02-13",24.280001
"1793","2014-02-14",23.74
"1794","2014-02-18",23.65
"1795","2014-02-19",23.450001
"1796","2014-02-20",23.68
"1797","2014-02-21",23.67
"1798","2014-02-24",23.629999
"1799","2014-02-25",23.24
"1800","2014-02-26",23.42
"1801","2014-02-27",24.48
"1802","2014-02-28",24.51
"1803","2014-03-03",24.58
"1804","2014-03-04",24.84
"1805","2014-03-05",24.440001
"1806","2014-03-06",23.629999
"1807","2014-03-07",22.950001
"1808","2014-03-10",23.559999
"1809","2014-03-11",23.469999
"1810","2014-03-12",23.66
"1811","2014-03-13",23.200001
"1812","2014-03-14",23.49
"1813","2014-03-17",23.35
"1814","2014-03-18",23.370001
"1815","2014-03-19",23.049999
"1816","2014-03-20",23.290001
"1817","2014-03-21",23.5
"1818","2014-03-24",23.42
"1819","2014-03-25",23.58
"1820","2014-03-26",23.02
"1821","2014-03-27",22.75
"1822","2014-03-28",22.549999
"1823","2014-03-31",23.790001
"1824","2014-04-01",24.059999
"1825","2014-04-02",24.620001
"1826","2014-04-03",24.709999
"1827","2014-04-04",24.48
"1828","2014-04-07",24.129999
"1829","2014-04-08",23.719999
"1830","2014-04-09",23.870001
"1831","2014-04-10",23.75
"1832","2014-04-11",23.129999
"1833","2014-04-14",22.959999
"1834","2014-04-15",23.26
"1835","2014-04-16",23.440001
"1836","2014-04-17",23.82
"1837","2014-04-21",23.799999
"1838","2014-04-22",24.25
"1839","2014-04-23",24.299999
"1840","2014-04-24",24.42
"1841","2014-04-25",23.620001
"1842","2014-04-28",22.969999
"1843","2014-04-29",22.77
"1844","2014-04-30",22.34
"1845","2014-05-01",22.280001
"1846","2014-05-02",22.219999
"1847","2014-05-05",22.719999
"1848","2014-05-06",21.4
"1849","2014-05-07",21.309999
"1850","2014-05-08",20.870001
"1851","2014-05-09",21.379999
"1852","2014-05-12",21.719999
"1853","2014-05-13",21.309999
"1854","2014-05-14",21.1
"1855","2014-05-15",20.83
"1856","2014-05-16",20.450001
"1857","2014-05-19",20.959999
"1858","2014-05-20",20
"1859","2014-05-21",19.85
"1860","2014-05-22",20.02
"1861","2014-05-23",20.200001
"1862","2014-05-27",20.719999
"1863","2014-05-28",20.799999
"1864","2014-05-29",20.700001
"1865","2014-05-30",20.75
"1866","2014-06-02",20.75
"1867","2014-06-03",20.26
"1868","2014-06-04",20.01
"1869","2014-06-05",20.610001
"1870","2014-06-06",20.629999
"1871","2014-06-09",20.969999
"1872","2014-06-10",20.940001
"1873","2014-06-11",21.02
"1874","2014-06-12",21
"1875","2014-06-13",20.950001
"1876","2014-06-16",20.84
"1877","2014-06-17",21.200001
"1878","2014-06-18",21.27
"1879","2014-06-19",21.290001
"1880","2014-06-20",21.200001
"1881","2014-06-23",21.049999
"1882","2014-06-24",21.01
"1883","2014-06-25",21.15
"1884","2014-06-26",21.17
"1885","2014-06-27",21.34
"1886","2014-06-30",21.26
"1887","2014-07-01",21.620001
"1888","2014-07-02",21.370001
"1889","2014-07-03",21.84
"1890","2014-07-07",21.67
"1891","2014-07-08",21.360001
"1892","2014-07-09",21.6
"1893","2014-07-10",21.5
"1894","2014-07-11",21.639999
"1895","2014-07-14",22.129999
"1896","2014-07-15",22.25
"1897","2014-07-16",21.93
"1898","2014-07-17",20.959999
"1899","2014-07-18",21.139999
"1900","2014-07-21",20.809999
"1901","2014-07-22",21.049999
"1902","2014-07-23",20.85
"1903","2014-07-24",20.780001
"1904","2014-07-25",20.51
"1905","2014-07-28",20.690001
"1906","2014-07-29",20.530001
"1907","2014-07-30",20.629999
"1908","2014-07-31",20.5
"1909","2014-08-01",20.389999
"1910","2014-08-04",20.16
"1911","2014-08-05",19.75
"1912","2014-08-06",19.77
"1913","2014-08-07",19.639999
"1914","2014-08-08",19.43
"1915","2014-08-11",20.02
"1916","2014-08-12",19.9
"1917","2014-08-13",20
"1918","2014-08-14",20.030001
"1919","2014-08-15",20
"1920","2014-08-18",20.459999
"1921","2014-08-19",20.6
"1922","2014-08-20",20.5
"1923","2014-08-21",20.549999
"1924","2014-08-22",20.66
"1925","2014-08-25",20.76
"1926","2014-08-26",20.85
