"","date","CIR"
"281","2008-02-13",44.549999
"282","2008-02-14",42.950001
"283","2008-02-15",43.110001
"284","2008-02-19",43.860001
"285","2008-02-20",43.900002
"286","2008-02-21",47
"287","2008-02-22",46.049999
"288","2008-02-25",48.66
"289","2008-02-26",46.91
"290","2008-02-27",48.400002
"291","2008-02-28",46.900002
"292","2008-02-29",45.549999
"293","2008-03-03",46.060001
"294","2008-03-04",46.66
"295","2008-03-05",48.110001
"296","2008-03-06",45.299999
"297","2008-03-07",46.599998
"298","2008-03-10",44.060001
"299","2008-03-11",46.759998
"300","2008-03-12",45.580002
"301","2008-03-13",45.990002
"302","2008-03-14",44.580002
"303","2008-03-17",45.330002
"304","2008-03-18",47.720001
"305","2008-03-19",46.099998
"306","2008-03-20",46.049999
"307","2008-03-24",47.450001
"308","2008-03-25",47.66
"309","2008-03-26",47.209999
"310","2008-03-27",46.700001
"311","2008-03-28",45.919998
"312","2008-03-31",46.25
"313","2008-04-01",48.5
"314","2008-04-02",48.369999
"315","2008-04-03",47.380001
"316","2008-04-04",47.02
"317","2008-04-07",46.41
"318","2008-04-08",45.689999
"319","2008-04-09",44.630001
"320","2008-04-10",45.490002
"321","2008-04-11",43.93
"322","2008-04-14",44.110001
"323","2008-04-15",44.169998
"324","2008-04-16",44.150002
"325","2008-04-17",42.990002
"326","2008-04-18",43.950001
"327","2008-04-21",49.630001
"328","2008-04-22",49.09
"329","2008-04-23",49.709999
"330","2008-04-24",49.82
"331","2008-04-25",49.32
"332","2008-04-28",49.630001
"333","2008-04-29",48.549999
"334","2008-04-30",48.169998
"335","2008-05-01",51.049999
"336","2008-05-02",49.91
"337","2008-05-05",49.080002
"338","2008-05-06",50.41
"339","2008-05-07",49.619999
"340","2008-05-08",50.59
"341","2008-05-09",50.290001
"342","2008-05-12",52.209999
"343","2008-05-13",51.66
"344","2008-05-14",51.66
"345","2008-05-15",51.990002
"346","2008-05-16",51.259998
"347","2008-05-19",50.639999
"348","2008-05-20",51.34
"349","2008-05-21",50.619999
"350","2008-05-22",51.389999
"351","2008-05-23",50.939999
"352","2008-05-27",51.650002
"353","2008-05-28",52.610001
"354","2008-05-29",53.099998
"355","2008-05-30",53.41
"356","2008-06-02",52.860001
"357","2008-06-03",53.57
"358","2008-06-04",52.849998
"359","2008-06-05",53.790001
"360","2008-06-06",53.450001
"361","2008-06-09",52.560001
"362","2008-06-10",52.619999
"363","2008-06-11",51.029999
"364","2008-06-12",52.130001
"365","2008-06-13",53.900002
"366","2008-06-16",53.549999
"367","2008-06-17",53.349998
"368","2008-06-18",53.110001
"369","2008-06-19",53.849998
"370","2008-06-20",52.59
"371","2008-06-23",52.91
"372","2008-06-24",51.91
"373","2008-06-25",50.669998
"374","2008-06-26",49.849998
"375","2008-06-27",49.700001
"376","2008-06-30",48.990002
"377","2008-07-01",49.889999
"378","2008-07-02",50.25
"379","2008-07-03",47.959999
"380","2008-07-07",49.27
"381","2008-07-08",50.220001
"382","2008-07-09",61.900002
"383","2008-07-10",62.27
"384","2008-07-11",62
"385","2008-07-14",61.580002
"386","2008-07-15",61.84
"387","2008-07-16",62.490002
"388","2008-07-17",62.450001
"389","2008-07-18",60.740002
"390","2008-07-21",61
"391","2008-07-22",64.830002
"392","2008-07-23",61.32
"393","2008-07-24",58.720001
"394","2008-07-25",60.200001
"395","2008-07-28",59.549999
"396","2008-07-29",60.189999
"397","2008-07-30",63.150002
"398","2008-07-31",59.560001
"399","2008-08-01",59.349998
"400","2008-08-04",58.23
"401","2008-08-05",58.330002
"402","2008-08-06",58.299999
"403","2008-08-07",58.240002
"404","2008-08-08",58.75
"405","2008-08-11",60.830002
"406","2008-08-12",59.900002
"407","2008-08-13",62.5
"408","2008-08-14",64.5
"409","2008-08-15",60.630001
"410","2008-08-18",60.349998
"411","2008-08-19",60.470001
"412","2008-08-20",60.98
"413","2008-08-21",59.360001
"414","2008-08-22",59.419998
"415","2008-08-25",56.5
"416","2008-08-26",57.810001
"417","2008-08-27",58.66
"418","2008-08-28",61.93
"419","2008-08-29",60.259998
"420","2008-09-02",59.299999
"421","2008-09-03",58.029999
"422","2008-09-04",52.900002
"423","2008-09-05",53.639999
"424","2008-09-08",52.740002
"425","2008-09-09",50.080002
"426","2008-09-10",51.599998
"427","2008-09-11",52.900002
"428","2008-09-12",51.599998
"429","2008-09-15",46.73
"430","2008-09-16",48.400002
"431","2008-09-17",46.560001
"432","2008-09-18",48.98
"433","2008-09-19",53.360001
"434","2008-09-22",52.5
"435","2008-09-23",50.540001
"436","2008-09-24",49.650002
"437","2008-09-25",49.900002
"438","2008-09-26",44.279999
"439","2008-09-29",40.43
"440","2008-09-30",43.43
"441","2008-10-01",41.93
"442","2008-10-02",38.939999
"443","2008-10-03",39.669998
"444","2008-10-06",39.41
"445","2008-10-07",35.759998
"446","2008-10-08",37.509998
"447","2008-10-09",33.759998
"448","2008-10-10",34.599998
"449","2008-10-13",38.150002
"450","2008-10-14",36.959999
"451","2008-10-15",31.950001
"452","2008-10-16",35.360001
"453","2008-10-17",34.630001
"454","2008-10-20",37.240002
"455","2008-10-21",35.650002
"456","2008-10-22",31.32
"457","2008-10-23",28.389999
"458","2008-10-24",26.9
"459","2008-10-27",26.200001
"460","2008-10-28",28.49
"461","2008-10-29",29.9
"462","2008-10-30",32.77
"463","2008-10-31",30.65
"464","2008-11-03",31.15
"465","2008-11-04",30.440001
"466","2008-11-05",29.219999
"467","2008-11-06",26.24
"468","2008-11-07",26.549999
"469","2008-11-10",24.9
"470","2008-11-11",23.370001
"471","2008-11-12",22.59
"472","2008-11-13",25.18
"473","2008-11-14",22.35
"474","2008-11-17",22.74
"475","2008-11-18",23.27
"476","2008-11-19",21.17
"477","2008-11-20",19.120001
"478","2008-11-21",19.440001
"479","2008-11-24",20.43
"480","2008-11-25",20.290001
"481","2008-11-26",21.35
"482","2008-11-28",21.83
"483","2008-12-01",20.5
"484","2008-12-02",21.27
"485","2008-12-03",22.030001
"486","2008-12-04",21.209999
"487","2008-12-05",22.01
"488","2008-12-08",23.67
"489","2008-12-09",22.75
"490","2008-12-10",23.08
"491","2008-12-11",21.92
"492","2008-12-12",22.700001
"493","2008-12-15",21.43
"494","2008-12-16",23.32
"495","2008-12-17",22.969999
"496","2008-12-18",22.879999
"497","2008-12-19",24.5
"498","2008-12-22",25
"499","2008-12-23",25.139999
"500","2008-12-24",25.02
"501","2008-12-26",24.870001
"502","2008-12-29",24.65
"503","2008-12-30",26.030001
"504","2008-12-31",27.5
"505","2009-01-02",28.639999
"506","2009-01-05",28.209999
"507","2009-01-06",29.370001
"508","2009-01-07",28.23
"509","2009-01-08",27.48
"510","2009-01-09",26.040001
"511","2009-01-12",25.299999
"512","2009-01-13",24.879999
"513","2009-01-14",23.389999
"514","2009-01-15",24.620001
"515","2009-01-16",25.57
"516","2009-01-20",23.450001
"517","2009-01-21",23.98
"518","2009-01-22",22.969999
"519","2009-01-23",22.450001
"520","2009-01-26",22.870001
"521","2009-01-27",23.6
"522","2009-01-28",25.17
"523","2009-01-29",23.35
"524","2009-01-30",22.25
"525","2009-02-02",21.540001
"526","2009-02-03",22.120001
"527","2009-02-04",22.27
"528","2009-02-05",22.559999
"529","2009-02-06",23.17
"530","2009-02-09",23.1
"531","2009-02-10",21.879999
"532","2009-02-11",22.040001
"533","2009-02-12",22.370001
"534","2009-02-13",22.34
"535","2009-02-17",20.67
"536","2009-02-18",21.139999
"537","2009-02-19",21.23
"538","2009-02-20",20.370001
"539","2009-02-23",19.27
"540","2009-02-24",20.68
"541","2009-02-25",20.74
"542","2009-02-26",21.5
"543","2009-02-27",22.23
"544","2009-03-02",19.690001
"545","2009-03-03",19.84
"546","2009-03-04",20.370001
"547","2009-03-05",18.559999
"548","2009-03-06",18.23
"549","2009-03-09",17.48
"550","2009-03-10",18.620001
"551","2009-03-11",19.309999
"552","2009-03-12",20.43
"553","2009-03-13",20.280001
"554","2009-03-16",20.549999
"555","2009-03-17",20.889999
"556","2009-03-18",22.41
"557","2009-03-19",22.26
"558","2009-03-20",21.299999
"559","2009-03-23",22.99
"560","2009-03-24",22.58
"561","2009-03-25",23.549999
"562","2009-03-26",23.959999
"563","2009-03-27",23.41
"564","2009-03-30",22.42
"565","2009-03-31",22.52
"566","2009-04-01",24.02
"567","2009-04-02",25.74
"568","2009-04-03",25.700001
"569","2009-04-06",25.110001
"570","2009-04-07",23.549999
"571","2009-04-08",23.93
"572","2009-04-09",27.26
"573","2009-04-13",26.18
"574","2009-04-14",25.280001
"575","2009-04-15",25.610001
"576","2009-04-16",25.969999
"577","2009-04-17",27.559999
"578","2009-04-20",25.23
"579","2009-04-21",26.01
"580","2009-04-22",26.790001
"581","2009-04-23",28.040001
"582","2009-04-24",28.860001
"583","2009-04-27",28.17
"584","2009-04-28",28.799999
"585","2009-04-29",29.32
"586","2009-04-30",25.73
"587","2009-05-01",25.620001
"588","2009-05-04",26.75
"589","2009-05-05",26.129999
"590","2009-05-06",26.17
"591","2009-05-07",26.5
"592","2009-05-08",26.49
"593","2009-05-11",26.049999
"594","2009-05-12",24.639999
"595","2009-05-13",23.290001
"596","2009-05-14",23.01
"597","2009-05-15",23.09
"598","2009-05-18",23.99
"599","2009-05-19",23.700001
"600","2009-05-20",23.360001
"601","2009-05-21",22.48
"602","2009-05-22",22.219999
"603","2009-05-26",23.67
"604","2009-05-27",23.34
"605","2009-05-28",23.75
"606","2009-05-29",24.4
"607","2009-06-01",25.24
"608","2009-06-02",25.139999
"609","2009-06-03",26.459999
"610","2009-06-04",27.200001
"611","2009-06-05",27.860001
"612","2009-06-08",27.389999
"613","2009-06-09",27.309999
"614","2009-06-10",27.559999
"615","2009-06-11",27.469999
"616","2009-06-12",27.49
"617","2009-06-15",27.110001
"618","2009-06-16",26.879999
"619","2009-06-17",25.51
"620","2009-06-18",25.09
"621","2009-06-19",24.950001
"622","2009-06-22",23.74
"623","2009-06-23",23.639999
"624","2009-06-24",23.52
"625","2009-06-25",24.01
"626","2009-06-26",24.389999
"627","2009-06-29",23.879999
"628","2009-06-30",23.610001
"629","2009-07-01",24.040001
"630","2009-07-02",23.98
"631","2009-07-06",23.709999
"632","2009-07-07",23.360001
"633","2009-07-08",22.959999
"634","2009-07-09",22.26
"635","2009-07-10",22.540001
"636","2009-07-13",23.030001
"637","2009-07-14",23.059999
"638","2009-07-15",24.01
"639","2009-07-16",24.57
"640","2009-07-17",24.75
"641","2009-07-20",25.68
"642","2009-07-21",25.09
"643","2009-07-22",24.879999
"644","2009-07-23",25.02
"645","2009-07-24",25.610001
"646","2009-07-27",25.450001
"647","2009-07-28",25.01
"648","2009-07-29",23.99
"649","2009-07-30",24.5
"650","2009-07-31",23.059999
"651","2009-08-03",23.5
"652","2009-08-04",23.549999
"653","2009-08-05",23.360001
"654","2009-08-06",24.09
"655","2009-08-07",24.99
"656","2009-08-10",25.24
"657","2009-08-11",24.67
"658","2009-08-12",25.51
"659","2009-08-13",26.1
"660","2009-08-14",26.08
"661","2009-08-17",25.93
"662","2009-08-18",26.139999
"663","2009-08-19",26.459999
"664","2009-08-20",26.27
"665","2009-08-21",26.98
"666","2009-08-24",27.139999
"667","2009-08-25",27.059999
"668","2009-08-26",26.530001
"669","2009-08-27",26.549999
"670","2009-08-28",26.18
"671","2009-08-31",25.809999
"672","2009-09-01",25.83
"673","2009-09-02",25.16
"674","2009-09-03",25.07
"675","2009-09-04",25.200001
"676","2009-09-08",25.719999
"677","2009-09-09",26.32
"678","2009-09-10",26.85
"679","2009-09-11",27.700001
"680","2009-09-14",28.09
"681","2009-09-15",28.620001
"682","2009-09-16",29.27
"683","2009-09-17",28.58
"684","2009-09-18",29.530001
"685","2009-09-21",29.190001
"686","2009-09-22",29.73
"687","2009-09-23",29.620001
"688","2009-09-24",29.82
"689","2009-09-25",29.389999
"690","2009-09-28",29.950001
"691","2009-09-29",30.23
"692","2009-09-30",28.26
"693","2009-10-01",27.790001
"694","2009-10-02",26.959999
"695","2009-10-05",27.16
"696","2009-10-06",27.790001
"697","2009-10-07",27.540001
"698","2009-10-08",28.15
"699","2009-10-09",28.780001
"700","2009-10-12",28.799999
"701","2009-10-13",28.68
"702","2009-10-14",29.610001
"703","2009-10-15",29.629999
"704","2009-10-16",28.610001
"705","2009-10-19",29.58
"706","2009-10-20",28.76
"707","2009-10-21",28.459999
"708","2009-10-22",29.73
"709","2009-10-23",29.25
"710","2009-10-26",29.01
"711","2009-10-27",28.77
"712","2009-10-28",28.559999
"713","2009-10-29",28.15
"714","2009-10-30",27.25
"715","2009-11-02",26.58
"716","2009-11-03",26.35
"717","2009-11-04",25.25
"718","2009-11-05",26.33
"719","2009-11-06",26.42
"720","2009-11-09",27.43
"721","2009-11-10",26.58
"722","2009-11-11",26.209999
"723","2009-11-12",25.549999
"724","2009-11-13",26.1
"725","2009-11-16",26.690001
"726","2009-11-17",26.85
"727","2009-11-18",26.370001
"728","2009-11-19",25.41
"729","2009-11-20",25.24
"730","2009-11-23",25.700001
"731","2009-11-24",25.26
"732","2009-11-25",25.120001
"733","2009-11-27",24.24
"734","2009-11-30",24.139999
"735","2009-12-01",24.290001
"736","2009-12-02",24.84
"737","2009-12-03",24.32
"738","2009-12-04",25.51
"739","2009-12-07",25.389999
"740","2009-12-08",24.950001
"741","2009-12-09",24.51
"742","2009-12-10",24.27
"743","2009-12-11",24.790001
"744","2009-12-14",25.309999
"745","2009-12-15",24.83
"746","2009-12-16",24.879999
"747","2009-12-17",25
"748","2009-12-18",25.25
"749","2009-12-21",26.190001
"750","2009-12-22",26.42
"751","2009-12-23",26.57
"752","2009-12-24",26.559999
"753","2009-12-28",26.719999
"754","2009-12-29",26.34
"755","2009-12-30",26.200001
"756","2009-12-31",25.18
"757","2010-01-04",25.9
"758","2010-01-05",25.32
"759","2010-01-06",25.440001
"760","2010-01-07",28.17
"761","2010-01-08",28.49
"762","2010-01-11",29.32
"763","2010-01-12",30.4
"764","2010-01-13",31.41
"765","2010-01-14",31.440001
"766","2010-01-15",31.360001
"767","2010-01-19",31.1
"768","2010-01-20",29.969999
"769","2010-01-21",29.85
"770","2010-01-22",30.120001
"771","2010-01-25",29.209999
"772","2010-01-26",28.530001
"773","2010-01-27",28.25
"774","2010-01-28",27.719999
"775","2010-01-29",28.25
"776","2010-02-01",28.959999
"777","2010-02-02",29.690001
"778","2010-02-03",30.959999
"779","2010-02-04",30.6
"780","2010-02-05",30.940001
"781","2010-02-08",30.52
"782","2010-02-09",30.51
"783","2010-02-10",30.309999
"784","2010-02-11",30.700001
"785","2010-02-12",31.35
"786","2010-02-16",31.190001
"787","2010-02-17",31.379999
"788","2010-02-18",31.950001
"789","2010-02-19",32.080002
"790","2010-02-22",32.09
"791","2010-02-23",31.26
"792","2010-02-24",32.27
"793","2010-02-25",31.9
"794","2010-02-26",30.91
"795","2010-03-01",30.879999
"796","2010-03-02",31.1
"797","2010-03-03",31.040001
"798","2010-03-04",30.379999
"799","2010-03-05",31.66
"800","2010-03-08",31.73
"801","2010-03-09",31.790001
"802","2010-03-10",31.530001
"803","2010-03-11",31.709999
"804","2010-03-12",31.9
"805","2010-03-15",31.450001
"806","2010-03-16",31.200001
"807","2010-03-17",31.889999
"808","2010-03-18",33.610001
"809","2010-03-19",32.900002
"810","2010-03-22",33.380001
"811","2010-03-23",33.610001
"812","2010-03-24",33.290001
"813","2010-03-25",32.759998
"814","2010-03-26",33.66
"815","2010-03-29",34.049999
"816","2010-03-30",34.150002
"817","2010-03-31",33.209999
"818","2010-04-01",32.07
"819","2010-04-05",32.34
"820","2010-04-06",32.669998
"821","2010-04-07",32.529999
"822","2010-04-08",33.02
"823","2010-04-09",33.240002
"824","2010-04-12",33.310001
"825","2010-04-13",33.68
"826","2010-04-14",34.41
"827","2010-04-15",34.540001
"828","2010-04-16",34.599998
"829","2010-04-19",34.119999
"830","2010-04-20",34.439999
"831","2010-04-21",34.880001
"832","2010-04-22",35.450001
"833","2010-04-23",36.02
"834","2010-04-26",35.830002
"835","2010-04-27",34.32
"836","2010-04-28",34.77
"837","2010-04-29",35.119999
"838","2010-04-30",34.459999
"839","2010-05-03",34.759998
"840","2010-05-04",33.139999
"841","2010-05-05",32.540001
"842","2010-05-06",32.139999
"843","2010-05-07",30.790001
"844","2010-05-10",32.810001
"845","2010-05-11",35.209999
"846","2010-05-12",36.09
"847","2010-05-13",35.720001
"848","2010-05-14",34.639999
"849","2010-05-17",34.360001
"850","2010-05-18",33.41
"851","2010-05-19",32.43
"852","2010-05-20",29.33
"853","2010-05-21",30.309999
"854","2010-05-24",29.02
"855","2010-05-25",28.66
"856","2010-05-26",28.83
"857","2010-05-27",30.440001
"858","2010-05-28",29.719999
"859","2010-06-01",28.280001
"860","2010-06-02",29.610001
"861","2010-06-03",29.59
"862","2010-06-04",28.190001
"863","2010-06-07",27.4
"864","2010-06-08",27.139999
"865","2010-06-09",27.360001
"866","2010-06-10",27.84
"867","2010-06-11",28.200001
"868","2010-06-14",28.24
"869","2010-06-15",29.32
"870","2010-06-16",29.379999
"871","2010-06-17",28.889999
"872","2010-06-18",29.33
"873","2010-06-21",29.17
"874","2010-06-22",28.43
"875","2010-06-23",28.51
"876","2010-06-24",27.92
"877","2010-06-25",27.65
"878","2010-06-28",27.360001
"879","2010-06-29",25.889999
"880","2010-06-30",25.58
"881","2010-07-01",25.639999
"882","2010-07-02",25.440001
"883","2010-07-06",24.91
"884","2010-07-07",25.690001
"885","2010-07-08",26.059999
"886","2010-07-09",26.360001
"887","2010-07-12",27.68
"888","2010-07-13",29
"889","2010-07-14",28.5
"890","2010-07-15",28.440001
"891","2010-07-16",27.059999
"892","2010-07-19",27.32
"893","2010-07-20",27.9
"894","2010-07-21",27.440001
"895","2010-07-22",28.559999
"896","2010-07-23",29.389999
"897","2010-07-26",29.4
"898","2010-07-27",29.780001
"899","2010-07-28",29.49
"900","2010-07-29",30.719999
"901","2010-07-30",31.280001
"902","2010-08-02",31.9
"903","2010-08-03",31.58
"904","2010-08-04",32.23
"905","2010-08-05",31.92
"906","2010-08-06",32.48
"907","2010-08-09",32.400002
"908","2010-08-10",31.4
"909","2010-08-11",30.85
"910","2010-08-12",30.809999
"911","2010-08-13",30.549999
"912","2010-08-16",30.65
"913","2010-08-17",31.559999
"914","2010-08-18",31.24
"915","2010-08-19",29.540001
"916","2010-08-20",29.23
"917","2010-08-23",28.200001
"918","2010-08-24",27.559999
"919","2010-08-25",27.639999
"920","2010-08-26",26.83
"921","2010-08-27",28.83
"922","2010-08-30",27.58
"923","2010-08-31",27.85
"924","2010-09-01",29.950001
"925","2010-09-02",29.379999
"926","2010-09-03",30.76
"927","2010-09-07",29.799999
"928","2010-09-08",30.73
"929","2010-09-09",29.98
"930","2010-09-10",29.76
"931","2010-09-13",31.51
"932","2010-09-14",31.469999
"933","2010-09-15",31.6
"934","2010-09-16",31.450001
"935","2010-09-17",31.549999
"936","2010-09-20",32.619999
"937","2010-09-21",31.76
"938","2010-09-22",31.15
"939","2010-09-23",29.639999
"940","2010-09-24",31.33
"941","2010-09-27",31.110001
"942","2010-09-28",32.049999
"943","2010-09-29",32.02
"944","2010-09-30",31.6
"945","2010-10-01",31.690001
"946","2010-10-04",30.82
"947","2010-10-05",32.84
"948","2010-10-06",33.029999
"949","2010-10-07",33.009998
"950","2010-10-08",33.84
"951","2010-10-11",34
"952","2010-10-12",34.02
"953","2010-10-13",35.310001
"954","2010-10-14",34.700001
"955","2010-10-15",33.959999
"956","2010-10-18",34.490002
"957","2010-10-19",33.700001
"958","2010-10-20",34.23
"959","2010-10-21",34.369999
"960","2010-10-22",34.630001
