"","date","COHR"
"104","2007-06-01",30.959999
"105","2007-06-04",31.110001
"106","2007-06-05",30.870001
"107","2007-06-06",30.610001
"108","2007-06-07",30.610001
"109","2007-06-08",30.469999
"110","2007-06-11",30.209999
"111","2007-06-12",29.9
"112","2007-06-13",30.16
"113","2007-06-14",30.34
"114","2007-06-15",30.809999
"115","2007-06-18",31.200001
"116","2007-06-19",31.360001
"117","2007-06-20",30.780001
"118","2007-06-21",30.77
"119","2007-06-22",30.41
"120","2007-06-25",30.950001
"121","2007-06-26",30.790001
"122","2007-06-27",31.049999
"123","2007-06-28",30.860001
"124","2007-06-29",30.51
"125","2007-07-02",31.030001
"126","2007-07-03",31.15
"127","2007-07-05",31.25
"128","2007-07-06",31.27
"129","2007-07-09",31.049999
"130","2007-07-10",30.35
"131","2007-07-11",30.4
"132","2007-07-12",31.120001
"133","2007-07-13",31.23
"134","2007-07-16",30.66
"135","2007-07-17",30.889999
"136","2007-07-18",30.969999
"137","2007-07-19",31.120001
"138","2007-07-20",30.690001
"139","2007-07-23",31.059999
"140","2007-07-24",30.6
"141","2007-07-25",30.51
"142","2007-07-26",30.040001
"143","2007-07-27",29
"144","2007-07-30",29.25
"145","2007-07-31",28.950001
"146","2007-08-01",29.059999
"147","2007-08-02",29.309999
"148","2007-08-03",28.66
"149","2007-08-06",28.83
"150","2007-08-07",28.809999
"151","2007-08-08",29.27
"152","2007-08-09",27.639999
"153","2007-08-10",28.450001
"154","2007-08-13",28.190001
"155","2007-08-14",27.93
"156","2007-08-15",28.120001
"157","2007-08-16",28.440001
"158","2007-08-17",28.629999
"159","2007-08-20",29.799999
"160","2007-08-21",29.84
"161","2007-08-22",30.049999
"162","2007-08-23",29.77
"163","2007-08-24",30.5
"164","2007-08-27",30.290001
"165","2007-08-28",29.34
"166","2007-08-29",30.049999
"167","2007-08-30",29.870001
"168","2007-08-31",30.09
"169","2007-09-04",30.34
"170","2007-09-05",30.17
"171","2007-09-06",30.049999
"172","2007-09-07",29.67
"173","2007-09-10",29.530001
"174","2007-09-11",29.639999
"175","2007-09-12",29.620001
"176","2007-09-13",29.48
"177","2007-09-14",29.690001
"178","2007-09-17",29.059999
"179","2007-09-18",30.65
"180","2007-09-19",30.780001
"181","2007-09-20",30.75
"182","2007-09-21",30.950001
"183","2007-09-24",30.82
"184","2007-09-25",30.32
"185","2007-09-26",30.76
"186","2007-09-27",30.74
"187","2007-09-28",32.080002
"188","2007-10-01",32.720001
"189","2007-10-02",32.950001
"190","2007-10-03",32.549999
"191","2007-10-04",32.240002
"192","2007-10-05",32.34
"193","2007-10-08",32.439999
"194","2007-10-09",32.060001
"195","2007-10-10",32.630001
"196","2007-10-11",32.560001
"197","2007-10-12",33.02
"198","2007-10-15",32.860001
"199","2007-10-16",32.830002
"200","2007-10-17",32.82
"201","2007-10-18",32.650002
"202","2007-10-19",32.299999
"203","2007-10-22",32.759998
"204","2007-10-23",32.77
"205","2007-10-24",32.290001
"206","2007-10-25",31.98
"207","2007-10-26",32.52
"208","2007-10-29",32.369999
"209","2007-10-30",32.310001
"210","2007-10-31",32.799999
"211","2007-11-01",31.030001
"212","2007-11-02",31.559999
"213","2007-11-05",30.41
"214","2007-11-06",30.870001
"215","2007-11-07",30.33
"216","2007-11-08",29.780001
"217","2007-11-09",28.48
"218","2007-11-12",29.030001
"219","2007-11-13",29.030001
"220","2007-11-14",28.969999
"221","2007-11-15",29.01
"222","2007-11-16",28.98
"223","2007-11-19",28.52
"224","2007-11-20",28.73
"225","2007-11-21",28.870001
"226","2007-11-23",29.200001
"227","2007-11-26",28.540001
"228","2007-11-27",29.129999
"229","2007-11-28",29.889999
"230","2007-11-29",29.469999
"231","2007-11-30",28.77
"232","2007-12-03",28.65
"233","2007-12-04",27.66
"234","2007-12-05",27.82
"235","2007-12-06",28
"236","2007-12-07",28.219999
"237","2007-12-10",28.09
"238","2007-12-11",27.940001
"239","2007-12-12",28.139999
"240","2007-12-13",28.02
"241","2007-12-14",27.799999
"242","2007-12-17",27.18
"243","2007-12-18",25
"244","2007-12-19",25.549999
"245","2007-12-20",25.5
"246","2007-12-21",25.549999
"247","2007-12-24",25.4
"248","2007-12-26",24.959999
"249","2007-12-27",25.25
"250","2007-12-28",25.25
"251","2007-12-31",25.07
"252","2008-01-02",24.85
"253","2008-01-03",24.24
"254","2008-01-04",23.65
"255","2008-01-07",23.030001
"256","2008-01-08",22.860001
"257","2008-01-09",23.799999
"258","2008-01-10",23.5
"259","2008-01-11",23.200001
"260","2008-01-14",22.799999
"261","2008-01-15",22.51
"262","2008-01-16",23.1
"263","2008-01-17",23.370001
"264","2008-01-18",23.6
"265","2008-01-22",24.9
"266","2008-01-23",23.67
"267","2008-01-24",24.299999
"268","2008-01-25",24.5
"269","2008-01-28",24
"270","2008-01-29",24.15
"271","2008-01-30",24.5
"272","2008-01-31",26
"273","2008-02-01",26.25
"274","2008-02-04",26.35
"275","2008-02-05",26.1
"276","2008-02-06",26.15
"277","2008-02-07",26.27
"278","2008-02-08",26.450001
"279","2008-02-11",26.549999
"280","2008-02-12",26.4
"281","2008-02-13",28.68
"282","2008-02-14",28.75
"283","2008-02-15",28.6
"284","2008-02-19",28.290001
"285","2008-02-20",28.67
"286","2008-02-21",28.6
"287","2008-02-22",28.719999
"288","2008-02-25",28.43
"289","2008-02-26",28.83
"290","2008-02-27",28.65
"291","2008-02-28",28.540001
"292","2008-02-29",28.440001
"293","2008-03-03",28.42
"294","2008-03-04",28.459999
"295","2008-03-05",28.32
"296","2008-03-06",28.139999
"297","2008-03-07",28.01
"298","2008-03-10",28.219999
"299","2008-03-11",28.450001
"300","2008-03-12",28.67
"301","2008-03-13",28.620001
"302","2008-03-14",28.700001
"303","2008-03-17",28.469999
"304","2008-03-18",28.08
"305","2008-03-19",27.93
"306","2008-03-20",27.74
"307","2008-03-24",27.9
"308","2008-03-25",27.93
"309","2008-03-26",28.02
"310","2008-03-27",27.75
"311","2008-03-28",27.879999
"312","2008-03-31",27.889999
"313","2008-04-01",28.08
"314","2008-04-02",28.18
"315","2008-04-03",28.530001
"316","2008-04-04",28.860001
"317","2008-04-07",29.139999
"318","2008-04-08",29.440001
"319","2008-04-09",29.209999
"320","2008-04-10",29.26
"321","2008-04-11",28.57
"322","2008-04-14",28.809999
"323","2008-04-15",29.35
"324","2008-04-16",29.57
"325","2008-04-17",29.549999
"326","2008-04-18",29.84
"327","2008-04-21",29.85
"328","2008-04-22",29.870001
"329","2008-04-23",29.82
"330","2008-04-24",30.530001
"331","2008-04-25",30.610001
"332","2008-04-28",29.190001
"333","2008-04-29",29.5
"334","2008-04-30",29.799999
"335","2008-05-01",29.969999
"336","2008-05-02",29.98
"337","2008-05-05",29.27
"338","2008-05-06",29.9
"339","2008-05-07",29.74
"340","2008-05-08",29.65
"341","2008-05-09",29.77
"342","2008-05-12",30
"343","2008-05-13",30.02
"344","2008-05-14",30.200001
"345","2008-05-15",30.26
"346","2008-05-16",30.040001
"347","2008-05-19",30.65
"348","2008-05-20",30.41
"349","2008-05-21",30.16
"350","2008-05-22",30.379999
"351","2008-05-23",30.139999
"352","2008-05-27",30.1
"353","2008-05-28",30.23
"354","2008-05-29",30.129999
"355","2008-05-30",30.27
"356","2008-06-02",30
"357","2008-06-03",30.309999
"358","2008-06-04",30.91
"359","2008-06-05",31.52
"360","2008-06-06",31.27
"361","2008-06-09",32.220001
"362","2008-06-10",32.459999
"363","2008-06-11",32.470001
"364","2008-06-12",32.27
"365","2008-06-13",33.23
"366","2008-06-16",33.349998
"367","2008-06-17",33.52
"368","2008-06-18",33.799999
"369","2008-06-19",33.130001
"370","2008-06-20",32.82
"371","2008-06-23",32.73
"372","2008-06-24",31.84
"373","2008-06-25",31.77
"374","2008-06-26",31.030001
"375","2008-06-27",30.620001
"376","2008-06-30",29.889999
"377","2008-07-01",30.09
"378","2008-07-02",29.620001
"379","2008-07-03",29.700001
"380","2008-07-07",29.17
"381","2008-07-08",31.15
"382","2008-07-09",30.620001
"383","2008-07-10",31.280001
"384","2008-07-11",31.66
"385","2008-07-14",31.280001
"386","2008-07-15",30.860001
"387","2008-07-16",31.4
"388","2008-07-17",32.669998
"389","2008-07-18",32.349998
"390","2008-07-21",32.709999
"391","2008-07-22",33.490002
"392","2008-07-23",33.040001
"393","2008-07-24",32.639999
"394","2008-07-25",33.349998
"395","2008-07-28",33.169998
"396","2008-07-29",33.75
"397","2008-07-30",31.799999
"398","2008-07-31",34.5
"399","2008-08-01",34.09
"400","2008-08-04",34.049999
"401","2008-08-05",34.439999
"402","2008-08-06",35.75
"403","2008-08-07",35.709999
"404","2008-08-08",37.349998
"405","2008-08-11",37.110001
"406","2008-08-12",37.389999
"407","2008-08-13",37.830002
"408","2008-08-14",38.110001
"409","2008-08-15",36.450001
"410","2008-08-18",36.860001
"411","2008-08-19",36.220001
"412","2008-08-20",35.779999
"413","2008-08-21",35.389999
"414","2008-08-22",35.549999
"415","2008-08-25",35.02
"416","2008-08-26",35.389999
"417","2008-08-27",35.970001
"418","2008-08-28",36.619999
"419","2008-08-29",35.869999
"420","2008-09-02",35.720001
"421","2008-09-03",35.959999
"422","2008-09-04",34.610001
"423","2008-09-05",35.049999
"424","2008-09-08",36.029999
"425","2008-09-09",35.650002
"426","2008-09-10",36.419998
"427","2008-09-11",36.459999
"428","2008-09-12",36.650002
"429","2008-09-15",35.27
"430","2008-09-16",37
"431","2008-09-17",35.080002
"432","2008-09-18",36.740002
"433","2008-09-19",37
"434","2008-09-22",36.360001
"435","2008-09-23",36.16
"436","2008-09-24",35.189999
"437","2008-09-25",35.41
"438","2008-09-26",34.990002
"439","2008-09-29",33.450001
"440","2008-09-30",35.549999
"441","2008-10-01",33.630001
"442","2008-10-02",33
"443","2008-10-03",33.009998
"444","2008-10-06",32.93
"445","2008-10-07",31.469999
"446","2008-10-08",30.59
"447","2008-10-09",28.5
"448","2008-10-10",29.58
"449","2008-10-13",29.02
"450","2008-10-14",28.67
"451","2008-10-15",25.809999
"452","2008-10-16",26.52
"453","2008-10-17",25.290001
"454","2008-10-20",26.49
"455","2008-10-21",24.99
"456","2008-10-22",23.469999
"457","2008-10-23",23.700001
"458","2008-10-24",22.67
"459","2008-10-27",22.129999
"460","2008-10-28",23.59
"461","2008-10-29",23.85
"462","2008-10-30",24.809999
"463","2008-10-31",25.299999
"464","2008-11-03",25.24
"465","2008-11-04",26.16
"466","2008-11-05",24.540001
"467","2008-11-06",23.790001
"468","2008-11-07",24.5
"469","2008-11-10",23.950001
"470","2008-11-11",23.719999
"471","2008-11-12",23
"472","2008-11-13",25.01
"473","2008-11-14",23.469999
"474","2008-11-17",23.16
"475","2008-11-18",23.34
"476","2008-11-19",22.65
"477","2008-11-20",21.48
"478","2008-11-21",23.879999
"479","2008-11-24",25
"480","2008-11-25",25.18
"481","2008-11-26",25.33
"482","2008-11-28",24.889999
"483","2008-12-01",21.98
"484","2008-12-02",23.4
"485","2008-12-03",22.92
"486","2008-12-04",22.040001
"487","2008-12-05",21.26
"488","2008-12-08",21.9
"489","2008-12-09",21.57
"490","2008-12-10",21.59
"491","2008-12-11",20.790001
"492","2008-12-12",21.4
"493","2008-12-15",20.66
"494","2008-12-16",21.65
"495","2008-12-17",21.639999
"496","2008-12-18",21.940001
"497","2008-12-19",22.1
"498","2008-12-22",21.59
"499","2008-12-23",21.23
"500","2008-12-24",20.82
"501","2008-12-26",20.690001
"502","2008-12-29",20.360001
"503","2008-12-30",21.18
"504","2008-12-31",21.459999
"505","2009-01-02",21.860001
"506","2009-01-05",21.700001
"507","2009-01-06",22.299999
"508","2009-01-07",22.200001
"509","2009-01-08",22.200001
"510","2009-01-09",21.969999
"511","2009-01-12",21.82
"512","2009-01-13",21.9
"513","2009-01-14",20.24
"514","2009-01-15",20.200001
"515","2009-01-16",20.27
"516","2009-01-20",19.07
"517","2009-01-21",19.5
"518","2009-01-22",18.57
"519","2009-01-23",18.309999
"520","2009-01-26",18.379999
"521","2009-01-27",18.24
"522","2009-01-28",18.809999
"523","2009-01-29",18.309999
"524","2009-01-30",18.09
"525","2009-02-02",18.24
"526","2009-02-03",17.629999
"527","2009-02-04",17.27
"528","2009-02-05",19.57
"529","2009-02-06",20.040001
"530","2009-02-09",20.43
"531","2009-02-10",18.43
"532","2009-02-11",17.610001
"533","2009-02-12",17.120001
"534","2009-02-13",17.83
"535","2009-02-17",17.120001
"536","2009-02-18",16.24
"537","2009-02-19",15.76
"538","2009-02-20",15.84
"539","2009-02-23",15.96
"540","2009-02-24",16.030001
"541","2009-02-25",15.35
"542","2009-02-26",15.3
"543","2009-02-27",15.3
"544","2009-03-02",15.07
"545","2009-03-03",14.65
"546","2009-03-04",14.87
"547","2009-03-05",14.51
"548","2009-03-06",14.74
"549","2009-03-09",14.51
"550","2009-03-10",15.23
"551","2009-03-11",15.21
"552","2009-03-12",15.77
"553","2009-03-13",16.379999
"554","2009-03-16",16.440001
"555","2009-03-17",16.879999
"556","2009-03-18",17.309999
"557","2009-03-19",17.530001
"558","2009-03-20",17.299999
"559","2009-03-23",18.639999
"560","2009-03-24",18.07
"561","2009-03-25",18
"562","2009-03-26",18.700001
"563","2009-03-27",17.690001
"564","2009-03-30",17.52
"565","2009-03-31",17.25
"566","2009-04-01",17.959999
"567","2009-04-02",18.49
"568","2009-04-03",18.5
"569","2009-04-06",17.870001
"570","2009-04-07",16.83
"571","2009-04-08",17.280001
"572","2009-04-09",18.190001
"573","2009-04-13",17.809999
"574","2009-04-14",17.35
"575","2009-04-15",18
"576","2009-04-16",18.41
"577","2009-04-17",18.6
"578","2009-04-20",17.82
"579","2009-04-21",18.629999
"580","2009-04-22",18.35
"581","2009-04-23",18.51
"582","2009-04-24",18.74
"583","2009-04-27",18.91
"584","2009-04-28",18.959999
"585","2009-04-29",19.5
"586","2009-04-30",19
"587","2009-05-01",19.09
"588","2009-05-04",19.5
"589","2009-05-05",19.280001
"590","2009-05-06",19.23
"591","2009-05-07",18.82
"592","2009-05-08",18.1
"593","2009-05-11",18.52
"594","2009-05-12",18.23
"595","2009-05-13",17.620001
"596","2009-05-14",18.129999
"597","2009-05-15",17.959999
"598","2009-05-18",18.65
"599","2009-05-19",18.66
"600","2009-05-20",19.1
"601","2009-05-21",19.219999
"602","2009-05-22",19.15
"603","2009-05-26",19.700001
"604","2009-05-27",19.15
"605","2009-05-28",19.110001
"606","2009-05-29",19.52
"607","2009-06-01",19.959999
"608","2009-06-02",19.9
"609","2009-06-03",19.940001
"610","2009-06-04",20.200001
"611","2009-06-05",20.23
"612","2009-06-08",20.09
"613","2009-06-09",20.09
"614","2009-06-10",20.290001
"615","2009-06-11",20.559999
"616","2009-06-12",20.9
"617","2009-06-15",20.84
"618","2009-06-16",20.629999
"619","2009-06-17",20.82
"620","2009-06-18",20.77
"621","2009-06-19",20.9
"622","2009-06-22",20.73
"623","2009-06-23",20.719999
"624","2009-06-24",21
"625","2009-06-25",21.219999
"626","2009-06-26",21.01
"627","2009-06-29",20.6
"628","2009-06-30",20.68
"629","2009-07-01",20.6
"630","2009-07-02",20.379999
"631","2009-07-06",19.85
"632","2009-07-07",19.280001
"633","2009-07-08",19.059999
"634","2009-07-09",19.030001
"635","2009-07-10",18.889999
"636","2009-07-13",19.32
"637","2009-07-14",19.110001
"638","2009-07-15",20.07
"639","2009-07-16",20.219999
"640","2009-07-17",20.030001
"641","2009-07-20",19.75
"642","2009-07-21",19.709999
"643","2009-07-22",19.780001
"644","2009-07-23",19.59
"645","2009-07-24",19.51
"646","2009-07-27",19.74
"647","2009-07-28",19.860001
"648","2009-07-29",19.559999
"649","2009-07-30",19.889999
"650","2009-07-31",19.620001
"651","2009-08-03",19.950001
"652","2009-08-04",19.85
"653","2009-08-05",19.459999
"654","2009-08-06",19.620001
"655","2009-08-07",20.059999
"656","2009-08-10",21.65
"657","2009-08-11",21.48
"658","2009-08-12",21.690001
"659","2009-08-13",21.68
"660","2009-08-14",21.67
"661","2009-08-17",21.67
"662","2009-08-18",22.049999
"663","2009-08-19",22.08
"664","2009-08-20",22.379999
"665","2009-08-21",23.02
"666","2009-08-24",22.98
"667","2009-08-25",22.950001
"668","2009-08-26",23.15
"669","2009-08-27",23.09
"670","2009-08-28",22.959999
"671","2009-08-31",22.360001
"672","2009-09-01",22.01
"673","2009-09-02",22.41
"674","2009-09-03",22.76
"675","2009-09-04",22.879999
"676","2009-09-08",23.040001
"677","2009-09-09",23.08
"678","2009-09-10",23.040001
"679","2009-09-11",23.08
"680","2009-09-14",23.690001
"681","2009-09-15",24.860001
"682","2009-09-16",25.389999
"683","2009-09-17",25.51
"684","2009-09-18",25.48
"685","2009-09-21",24.92
"686","2009-09-22",24.51
"687","2009-09-23",24.01
"688","2009-09-24",23.360001
"689","2009-09-25",23.26
"690","2009-09-28",23.540001
"691","2009-09-29",23.120001
"692","2009-09-30",23.32
"693","2009-10-01",23
"694","2009-10-02",22.969999
"695","2009-10-05",23.33
"696","2009-10-06",23.780001
"697","2009-10-07",23.82
"698","2009-10-08",24.059999
"699","2009-10-09",25.07
"700","2009-10-12",25.200001
"701","2009-10-13",24.879999
"702","2009-10-14",25.98
"703","2009-10-15",26.110001
"704","2009-10-16",26.200001
"705","2009-10-19",26.93
"706","2009-10-20",26.49
"707","2009-10-21",25.879999
"708","2009-10-22",25.709999
"709","2009-10-23",25.73
"710","2009-10-26",26.07
"711","2009-10-27",26.41
"712","2009-10-28",25.709999
"713","2009-10-29",26.41
"714","2009-10-30",25.129999
"715","2009-11-02",25.049999
"716","2009-11-03",25.209999
"717","2009-11-04",24.84
"718","2009-11-05",26.17
"719","2009-11-06",26.950001
"720","2009-11-09",26.99
"721","2009-11-10",25.75
"722","2009-11-11",25.860001
"723","2009-11-12",25.879999
"724","2009-11-13",26.5
"725","2009-11-16",27.309999
"726","2009-11-17",27.27
"727","2009-11-18",26.969999
"728","2009-11-19",26.27
"729","2009-11-20",26.16
"730","2009-11-23",26.5
"731","2009-11-24",26.620001
"732","2009-11-25",26.58
"733","2009-11-27",25.879999
"734","2009-11-30",25.42
"735","2009-12-01",26.18
"736","2009-12-02",26.459999
"737","2009-12-03",25.870001
"738","2009-12-04",26.6
"739","2009-12-07",26.85
"740","2009-12-08",26.549999
"741","2009-12-09",26.57
"742","2009-12-10",26.23
"743","2009-12-11",26.32
"744","2009-12-14",26.549999
"745","2009-12-15",27.049999
"746","2009-12-16",27.219999
"747","2009-12-17",27.43
"748","2009-12-18",27.9
"749","2009-12-21",28.059999
"750","2009-12-22",28.450001
"751","2009-12-23",29.33
"752","2009-12-24",29.41
"753","2009-12-28",30.200001
"754","2009-12-29",30.040001
"755","2009-12-30",29.889999
"756","2009-12-31",29.73
"757","2010-01-04",29.9
"758","2010-01-05",29.85
"759","2010-01-06",29.73
"760","2010-01-07",29.209999
"761","2010-01-08",28.98
"762","2010-01-11",28.799999
"763","2010-01-12",28.74
"764","2010-01-13",28.84
"765","2010-01-14",29.25
"766","2010-01-15",29
"767","2010-01-19",29.27
"768","2010-01-20",29.02
"769","2010-01-21",28.83
"770","2010-01-22",27.700001
"771","2010-01-25",27.17
"772","2010-01-26",26.35
"773","2010-01-27",26.73
"774","2010-01-28",26.73
"775","2010-01-29",29.68
"776","2010-02-01",29.719999
"777","2010-02-02",30.219999
"778","2010-02-03",30.68
"779","2010-02-04",30.049999
"780","2010-02-05",29.77
"781","2010-02-08",29.389999
"782","2010-02-09",29.610001
"783","2010-02-10",29.530001
"784","2010-02-11",30.27
"785","2010-02-12",30.26
"786","2010-02-16",30.639999
"787","2010-02-17",31.379999
"788","2010-02-18",31.43
"789","2010-02-19",31.48
"790","2010-02-22",31.99
"791","2010-02-23",31.620001
"792","2010-02-24",31.799999
"793","2010-02-25",32.029999
"794","2010-02-26",31.790001
"795","2010-03-01",32.16
"796","2010-03-02",32.389999
"797","2010-03-03",32.939999
"798","2010-03-04",31.799999
"799","2010-03-05",32.279999
"800","2010-03-08",32.650002
"801","2010-03-09",32.799999
"802","2010-03-10",33.02
"803","2010-03-11",32.490002
"804","2010-03-12",32.150002
"805","2010-03-15",32.669998
"806","2010-03-16",32.93
"807","2010-03-17",32.630001
"808","2010-03-18",32.919998
"809","2010-03-19",32.049999
"810","2010-03-22",32.369999
"811","2010-03-23",32.950001
"812","2010-03-24",32.099998
"813","2010-03-25",32.25
"814","2010-03-26",32.060001
"815","2010-03-29",32.310001
"816","2010-03-30",32.439999
"817","2010-03-31",31.959999
"818","2010-04-01",32
"819","2010-04-05",32.419998
"820","2010-04-06",32.48
"821","2010-04-07",32.139999
"822","2010-04-08",32.099998
"823","2010-04-09",31.92
"824","2010-04-12",32.470001
"825","2010-04-13",32.189999
"826","2010-04-14",32.889999
"827","2010-04-15",32.650002
"828","2010-04-16",32.810001
"829","2010-04-19",32.59
"830","2010-04-20",32.73
"831","2010-04-21",33.27
"832","2010-04-22",34.529999
"833","2010-04-23",35.040001
"834","2010-04-26",34.709999
"835","2010-04-27",35.75
"836","2010-04-28",36.32
"837","2010-04-29",35.150002
"838","2010-04-30",37.630001
"839","2010-05-03",38.23
"840","2010-05-04",37.860001
"841","2010-05-05",36.240002
"842","2010-05-06",35.380001
"843","2010-05-07",35.060001
"844","2010-05-10",36.68
"845","2010-05-11",36.540001
"846","2010-05-12",36.82
"847","2010-05-13",36.52
"848","2010-05-14",36.060001
"849","2010-05-17",36.759998
"850","2010-05-18",35.919998
"851","2010-05-19",36.040001
"852","2010-05-20",33.98
"853","2010-05-21",34.540001
"854","2010-05-24",34.16
"855","2010-05-25",34.57
"856","2010-05-26",34.32
"857","2010-05-27",35.490002
"858","2010-05-28",35.299999
"859","2010-06-01",35.34
"860","2010-06-02",35.360001
"861","2010-06-03",35.360001
"862","2010-06-04",34.360001
"863","2010-06-07",33.419998
"864","2010-06-08",33.5
"865","2010-06-09",33.700001
"866","2010-06-10",34.529999
"867","2010-06-11",34.709999
"868","2010-06-14",34.93
"869","2010-06-15",35.41
"870","2010-06-16",35.5
"871","2010-06-17",35.509998
"872","2010-06-18",35.830002
"873","2010-06-21",35.360001
"874","2010-06-22",35.18
"875","2010-06-23",35.389999
"876","2010-06-24",34.540001
"877","2010-06-25",36.200001
"878","2010-06-28",36.549999
"879","2010-06-29",35.02
"880","2010-06-30",34.299999
"881","2010-07-01",33.799999
"882","2010-07-02",33.389999
"883","2010-07-06",32.830002
"884","2010-07-07",34.02
"885","2010-07-08",34.299999
"886","2010-07-09",34.32
"887","2010-07-12",34.139999
"888","2010-07-13",35.84
"889","2010-07-14",35.669998
"890","2010-07-15",35.84
"891","2010-07-16",35.299999
"892","2010-07-19",35.790001
"893","2010-07-20",36.09
"894","2010-07-21",35.57
"895","2010-07-22",36.540001
"896","2010-07-23",37.18
"897","2010-07-26",38.029999
"898","2010-07-27",37.669998
"899","2010-07-28",37.279999
"900","2010-07-29",39.099998
"901","2010-07-30",37.02
"902","2010-08-02",37.09
"903","2010-08-03",37.029999
"904","2010-08-04",37.470001
"905","2010-08-05",37.16
"906","2010-08-06",37.32
"907","2010-08-09",38.009998
"908","2010-08-10",37.689999
"909","2010-08-11",36.41
"910","2010-08-12",36.009998
"911","2010-08-13",35.369999
"912","2010-08-16",36.119999
"913","2010-08-17",37.209999
"914","2010-08-18",37.220001
"915","2010-08-19",36.57
"916","2010-08-20",36.560001
"917","2010-08-23",36.279999
"918","2010-08-24",36.27
"919","2010-08-25",36.759998
"920","2010-08-26",37.119999
"921","2010-08-27",37.549999
"922","2010-08-30",37.049999
"923","2010-08-31",37.150002
"924","2010-09-01",38.07
"925","2010-09-02",38.049999
"926","2010-09-03",38.439999
"927","2010-09-07",38.080002
"928","2010-09-08",38.259998
"929","2010-09-09",38.150002
"930","2010-09-10",38.18
"931","2010-09-13",38.369999
"932","2010-09-14",38.860001
"933","2010-09-15",38.610001
"934","2010-09-16",38.18
"935","2010-09-17",38.650002
"936","2010-09-20",39.869999
"937","2010-09-21",39.610001
"938","2010-09-22",39.240002
"939","2010-09-23",38.619999
"940","2010-09-24",39.630001
"941","2010-09-27",39.540001
"942","2010-09-28",40.189999
"943","2010-09-29",40.060001
"944","2010-09-30",40.009998
"945","2010-10-01",40.200001
"946","2010-10-04",39.27
"947","2010-10-05",40.709999
"948","2010-10-06",39.66
"949","2010-10-07",40.290001
"950","2010-10-08",41.09
"951","2010-10-11",41
"952","2010-10-12",40.66
"953","2010-10-13",41.139999
"954","2010-10-14",41.380001
"955","2010-10-15",41.119999
"956","2010-10-18",41.75
"957","2010-10-19",41.02
"958","2010-10-20",41.540001
"959","2010-10-21",41.52
"960","2010-10-22",41.200001
"961","2010-10-25",41.639999
"962","2010-10-26",41.540001
"963","2010-10-27",41.349998
"964","2010-10-28",42.439999
"965","2010-10-29",41.959999
"966","2010-11-01",42.75
