"","date","SNFCA"
"405","2008-08-11",2.178778
"406","2008-08-12",1.998288
"407","2008-08-13",2.024072
"408","2008-08-14",2.165886
"409","2008-08-15",2.19167
"410","2008-08-18",2.094979
"411","2008-08-19",1.837135
"412","2008-08-20",1.71466
"413","2008-08-21",1.837135
"414","2008-08-22",1.804905
"415","2008-08-25",1.656645
"416","2008-08-26",1.611522
"417","2008-08-27",1.740444
"418","2008-08-28",1.740444
"419","2008-08-29",1.611522
"420","2008-09-02",1.708214
"421","2008-09-03",1.740444
"422","2008-09-04",1.611522
"423","2008-09-05",1.534169
"424","2008-09-08",1.534169
"425","2008-09-09",1.521277
"426","2008-09-10",1.804905
"427","2008-09-11",1.534169
"428","2008-09-12",1.547061
"429","2008-09-15",1.675983
"430","2008-09-16",1.469708
"431","2008-09-17",1.630861
"432","2008-09-18",1.469708
"433","2008-09-19",1.733998
"434","2008-09-22",1.45037
"435","2008-09-23",1.740444
"436","2008-09-24",1.45037
"437","2008-09-25",1.41814
"438","2008-09-26",1.643753
"439","2008-09-29",1.424586
"440","2008-09-30",1.540615
"441","2008-10-01",1.540615
"442","2008-10-02",1.579292
"443","2008-10-03",1.637307
"444","2008-10-06",1.198973
"445","2008-10-07",1.128066
"446","2008-10-08",1.192526
"447","2008-10-09",1.128066
"448","2008-10-10",1.128066
"449","2008-10-13",1.108727
"450","2008-10-14",1.45037
"451","2008-10-15",1.45037
"452","2008-10-16",1.45037
"453","2008-10-17",1.115173
"454","2008-10-20",1.115173
"455","2008-10-21",1.224757
"456","2008-10-22",1.121619
"457","2008-10-23",1.121619
"458","2008-10-24",1.121619
"459","2008-10-27",1.121619
"460","2008-10-28",1.256987
"461","2008-10-29",1.256987
"462","2008-10-30",1.256987
"463","2008-10-31",1.15385
"464","2008-11-03",1.160296
"465","2008-11-04",1.128066
"466","2008-11-05",1.128066
"467","2008-11-06",1.128066
"468","2008-11-07",1.128066
"469","2008-11-10",1.250541
"470","2008-11-11",1.250541
"471","2008-11-12",1.134512
"472","2008-11-13",1.160296
"473","2008-11-14",1.121619
"474","2008-11-17",1.128066
"475","2008-11-18",1.070051
"476","2008-11-19",0.883114
"477","2008-11-20",0.883114
"478","2008-11-21",0.805761
"479","2008-11-24",0.973359
"480","2008-11-25",0.773531
"481","2008-11-26",0.844438
"482","2008-11-28",1.121619
"483","2008-12-01",0.863776
"484","2008-12-02",1.121619
"485","2008-12-03",0.934683
"486","2008-12-04",0.934683
"487","2008-12-05",0.966913
"488","2008-12-08",0.908899
"489","2008-12-09",0.908899
"490","2008-12-10",0.902452
"491","2008-12-11",0.902452
"492","2008-12-12",0.954021
"493","2008-12-15",0.908899
"494","2008-12-16",1.115173
"495","2008-12-17",0.928237
"496","2008-12-18",0.928237
"497","2008-12-19",0.966913
"498","2008-12-22",0.921791
"499","2008-12-23",0.966913
"500","2008-12-24",0.934683
"501","2008-12-26",1.012036
"502","2008-12-29",1.012036
"503","2008-12-30",0.954021
"504","2008-12-31",1.121619
"505","2009-01-02",1.121619
"506","2009-01-05",1.108727
"507","2009-01-06",0.844438
"508","2009-01-07",1.121619
"509","2009-01-08",1.102281
"510","2009-01-09",1.121619
"511","2009-01-12",1.121619
"512","2009-01-13",1.508385
"513","2009-01-14",1.252153
"514","2009-01-15",1.353679
"515","2009-01-16",1.184469
"516","2009-01-20",1.184469
"517","2009-01-21",1.184469
"518","2009-01-22",1.191237
"519","2009-01-23",1.184469
"520","2009-01-26",1.184469
"521","2009-01-27",1.184469
"522","2009-01-28",1.502583
"523","2009-01-29",1.218311
"524","2009-01-30",1.502583
"525","2009-02-02",1.502583
"526","2009-02-03",1.502583
"527","2009-02-04",1.198006
"528","2009-02-05",1.198006
"529","2009-02-06",1.238616
"530","2009-02-09",1.184469
"531","2009-02-10",1.455205
"532","2009-02-11",1.455205
"533","2009-02-12",1.184469
"534","2009-02-13",1.455205
"535","2009-02-17",1.082943
"536","2009-02-18",1.082943
"537","2009-02-19",1.082943
"538","2009-02-20",1.116785
"539","2009-02-23",1.116785
"540","2009-02-24",1.116785
"541","2009-02-25",1.116785
"542","2009-02-26",1.292763
"543","2009-02-27",1.407826
"544","2009-03-02",1.116785
"545","2009-03-03",1.116785
"546","2009-03-04",1.035564
"547","2009-03-05",1.360447
"548","2009-03-06",1.360447
"549","2009-03-09",1.164164
"550","2009-03-10",1.353679
"551","2009-03-11",1.353679
"552","2009-03-12",1.218311
"553","2009-03-13",1.218311
"554","2009-03-16",1.218311
"555","2009-03-17",1.218311
"556","2009-03-18",1.218311
"557","2009-03-19",1.157395
"558","2009-03-20",1.157395
"559","2009-03-23",1.191237
"560","2009-03-24",1.191237
"561","2009-03-25",1.150627
"562","2009-03-26",1.285995
"563","2009-03-27",1.285995
"564","2009-03-30",1.204774
"565","2009-03-31",1.319837
"566","2009-04-01",1.319837
"567","2009-04-02",1.049101
"568","2009-04-03",1.082943
"569","2009-04-06",1.082943
"570","2009-04-07",1.015259
"571","2009-04-08",1.015259
"572","2009-04-09",1.015259
"573","2009-04-13",0.947575
"574","2009-04-14",1.13709
"575","2009-04-15",0.954343
"576","2009-04-16",1.001722
"577","2009-04-17",1.116785
"578","2009-04-20",0.900196
"579","2009-04-21",0.825744
"580","2009-04-22",0.920502
"581","2009-04-23",0.920502
"582","2009-04-24",0.920502
"583","2009-04-27",0.913733
"584","2009-04-28",0.900196
"585","2009-04-29",0.812207
"586","2009-04-30",0.940807
"587","2009-05-01",0.818976
"588","2009-05-04",0.940807
"589","2009-05-05",1.042333
"590","2009-05-06",1.150627
"591","2009-05-07",1.170932
"592","2009-05-08",1.082943
"593","2009-05-11",1.082943
"594","2009-05-12",1.211542
"595","2009-05-13",1.285995
"596","2009-05-14",1.285995
"597","2009-05-15",1.326605
"598","2009-05-18",1.522889
"599","2009-05-19",1.820698
"600","2009-05-20",1.861308
"601","2009-05-21",2.02375
"602","2009-05-22",1.962834
"603","2009-05-26",1.996676
"604","2009-05-27",1.820698
"605","2009-05-28",1.881613
"606","2009-05-29",1.759782
"607","2009-06-01",1.996676
"608","2009-06-02",1.861308
"609","2009-06-03",1.89515
"610","2009-06-04",1.89515
"611","2009-06-05",1.881613
"612","2009-06-08",1.881613
"613","2009-06-09",1.996676
"614","2009-06-10",1.881613
"615","2009-06-11",2.030518
"616","2009-06-12",2.23357
"617","2009-06-15",2.301254
"618","2009-06-16",2.497537
"619","2009-06-17",2.159117
"620","2009-06-18",1.739477
"621","2009-06-19",1.353679
"622","2009-06-22",1.624414
"623","2009-06-23",1.590572
"624","2009-06-24",1.590572
"625","2009-06-25",1.624414
"626","2009-06-26",1.692098
"627","2009-06-29",1.692098
"628","2009-06-30",1.489047
"629","2009-07-01",1.692098
"630","2009-07-02",1.624414
"631","2009-07-06",1.692098
"632","2009-07-07",1.624414
"633","2009-07-08",1.68533
"634","2009-07-09",1.68533
"635","2009-07-10",1.692098
"636","2009-07-13",1.536425
"637","2009-07-14",2.030518
"638","2009-07-15",1.705635
"639","2009-07-16",1.577036
"640","2009-07-17",1.719172
"641","2009-07-20",1.759782
"642","2009-07-21",1.759782
"643","2009-07-22",1.780087
"644","2009-07-23",1.759782
"645","2009-07-24",1.759782
"646","2009-07-27",1.773319
"647","2009-07-28",1.610878
"648","2009-07-29",1.671793
"649","2009-07-30",1.671793
"650","2009-07-31",1.719172
"651","2009-08-03",1.590572
"652","2009-08-04",1.72594
"653","2009-08-05",1.72594
"654","2009-08-06",1.72594
"655","2009-08-07",1.658256
"656","2009-08-10",1.658256
"657","2009-08-11",1.658256
"658","2009-08-12",1.658256
"659","2009-08-13",1.827466
"660","2009-08-14",1.827466
"661","2009-08-17",1.827466
"662","2009-08-18",2.159117
"663","2009-08-19",2.02375
"664","2009-08-20",2.030518
"665","2009-08-21",2.030518
"666","2009-08-24",1.976371
"667","2009-08-25",1.983139
"668","2009-08-26",1.976371
"669","2009-08-27",2.098202
"670","2009-08-28",2.165886
"671","2009-08-31",2.030518
"672","2009-09-01",1.962834
"673","2009-09-02",2.030518
"674","2009-09-03",2.030518
"675","2009-09-04",1.962834
"676","2009-09-08",2.06436
"677","2009-09-09",2.165886
"678","2009-09-10",2.335096
"679","2009-09-11",2.328327
"680","2009-09-14",2.27418
"681","2009-09-15",2.673516
"682","2009-09-16",2.477232
"683","2009-09-17",2.544916
"684","2009-09-18",2.477232
"685","2009-09-21",2.504306
"686","2009-09-22",2.504306
"687","2009-09-23",2.673516
"688","2009-09-24",2.639673
"689","2009-09-25",2.673516
"690","2009-09-28",2.666747
"691","2009-09-29",2.585526
"692","2009-09-30",2.470464
"693","2009-10-01",2.639673
"694","2009-10-02",2.693821
"695","2009-10-05",2.098202
"696","2009-10-06",2.179423
"697","2009-10-07",2.287717
"698","2009-10-08",2.314791
"699","2009-10-09",2.314791
"700","2009-10-12",2.375706
"701","2009-10-13",2.368938
"702","2009-10-14",2.368938
"703","2009-10-15",2.27418
"704","2009-10-16",2.436622
"705","2009-10-19",2.565221
"706","2009-10-20",2.544916
"707","2009-10-21",2.450159
"708","2009-10-22",2.206496
"709","2009-10-23",2.314791
"710","2009-10-26",2.294485
"711","2009-10-27",2.477232
"712","2009-10-28",2.328327
"713","2009-10-29",2.497537
"714","2009-10-30",2.497537
"715","2009-11-02",2.436622
"716","2009-11-03",2.436622
"717","2009-11-04",2.382475
"718","2009-11-05",2.436622
"719","2009-11-06",2.40278
"720","2009-11-09",2.497537
"721","2009-11-10",2.423085
"722","2009-11-11",2.40278
"723","2009-11-12",2.40278
"724","2009-11-13",2.673516
"725","2009-11-16",2.314791
"726","2009-11-17",2.639673
"727","2009-11-18",2.27418
"728","2009-11-19",2.659979
"729","2009-11-20",2.321559
"730","2009-11-23",2.389243
"731","2009-11-24",2.585526
"732","2009-11-25",2.585526
"733","2009-11-27",2.328327
"734","2009-11-30",2.619368
"735","2009-12-01",2.348633
"736","2009-12-02",2.341864
"737","2009-12-03",2.538148
"738","2009-12-04",2.382475
"739","2009-12-07",2.382475
"740","2009-12-08",2.382475
"741","2009-12-09",2.436622
"742","2009-12-10",2.436622
"743","2009-12-11",2.335096
"744","2009-12-14",2.477232
"745","2009-12-15",2.477232
"746","2009-12-16",2.409548
"747","2009-12-17",2.335096
"748","2009-12-18",2.362169
"749","2009-12-21",2.40278
"750","2009-12-22",2.40278
"751","2009-12-23",2.077897
"752","2009-12-24",2.186191
"753","2009-12-28",2.030518
"754","2009-12-29",2.328327
"755","2009-12-30",2.429853
"756","2009-12-31",2.429853
"757","2010-01-04",2.375706
"758","2010-01-05",2.375706
"759","2010-01-06",2.375706
"760","2010-01-07",2.429853
"761","2010-01-08",2.382475
"762","2010-01-11",2.362169
"763","2010-01-12",2.368938
"764","2010-01-13",2.416317
"765","2010-01-14",2.380782
"766","2010-01-15",2.380782
"767","2010-01-19",2.380782
"768","2010-01-20",2.380782
"769","2010-01-21",2.27418
"770","2010-01-22",2.210219
"771","2010-01-25",2.451851
"772","2010-01-26",2.451851
"773","2010-01-27",2.373676
"774","2010-01-28",2.373676
"775","2010-01-29",2.501598
"776","2010-02-01",2.501598
"777","2010-02-02",2.501598
"778","2010-02-03",2.501598
"779","2010-02-04",2.473171
"780","2010-02-05",2.224432
"781","2010-02-08",2.402103
"782","2010-02-09",2.451851
"783","2010-02-10",2.181792
"784","2010-02-11",2.132044
"785","2010-02-12",2.366569
"786","2010-02-16",2.160471
"787","2010-02-17",2.323928
"788","2010-02-18",2.167578
"789","2010-02-19",2.203112
"790","2010-02-22",2.238646
"791","2010-02-23",2.25286
"792","2010-02-24",2.25286
"793","2010-02-25",2.132044
"794","2010-02-26",2.43053
"795","2010-03-01",2.27418
"796","2010-03-02",2.238646
"797","2010-03-03",2.309714
"798","2010-03-04",2.27418
"799","2010-03-05",2.281287
"800","2010-03-08",2.331035
"801","2010-03-09",2.331035
"802","2010-03-10",2.665055
"803","2010-03-11",2.331035
"804","2010-03-12",2.380782
"805","2010-03-15",2.345248
"806","2010-03-16",2.309714
"807","2010-03-17",2.281287
"808","2010-03-18",2.309714
"809","2010-03-19",2.295501
"810","2010-03-22",2.153364
"811","2010-03-23",2.281287
"812","2010-03-24",2.167578
"813","2010-03-25",2.139151
"814","2010-03-26",2.139151
"815","2010-03-29",2.139151
"816","2010-03-30",2.259967
"817","2010-03-31",2.231539
"818","2010-04-01",2.231539
"819","2010-04-05",2.139151
"820","2010-04-06",2.132044
"821","2010-04-07",2.210219
"822","2010-04-08",2.203112
"823","2010-04-09",2.203112
"824","2010-04-12",2.103617
"825","2010-04-13",2.160471
"826","2010-04-14",1.954374
"827","2010-04-15",2.167578
"828","2010-04-16",2.139151
"829","2010-04-19",2.309714
"830","2010-04-20",2.210219
"831","2010-04-21",2.132044
"832","2010-04-22",2.053869
"833","2010-04-23",2.07519
"834","2010-04-26",2.07519
"835","2010-04-27",2.07519
"836","2010-04-28",2.068083
"837","2010-04-29",1.982801
"838","2010-04-30",1.982801
"839","2010-05-03",1.989908
"840","2010-05-04",2.09651
"841","2010-05-05",1.954374
"842","2010-05-06",1.954374
"843","2010-05-07",1.954374
"844","2010-05-10",1.670101
"845","2010-05-11",1.847771
"846","2010-05-12",1.826451
"847","2010-05-13",1.847771
"848","2010-05-14",1.734062
"849","2010-05-17",1.670101
"850","2010-05-18",1.691422
"851","2010-05-19",1.670101
"852","2010-05-20",1.670101
"853","2010-05-21",1.826451
"854","2010-05-24",1.492431
"855","2010-05-25",1.527965
"856","2010-05-26",1.563499
"857","2010-05-27",1.655887
"858","2010-05-28",1.599033
"859","2010-06-01",1.677208
"860","2010-06-02",1.520858
"861","2010-06-03",1.520858
"862","2010-06-04",1.520858
"863","2010-06-07",1.421363
"864","2010-06-08",1.421363
"865","2010-06-09",1.421363
"866","2010-06-10",1.506644
"867","2010-06-11",1.62746
"868","2010-06-14",1.456897
"869","2010-06-15",1.421363
"870","2010-06-16",1.400042
"871","2010-06-17",1.400042
"872","2010-06-18",1.62746
"873","2010-06-21",1.520858
"874","2010-06-22",1.492431
"875","2010-06-23",1.492431
"876","2010-06-24",1.584819
"877","2010-06-25",1.591926
"878","2010-06-28",1.599033
"879","2010-06-29",1.392935
"880","2010-06-30",1.378722
"881","2010-07-01",1.421363
"882","2010-07-02",1.407149
"883","2010-07-06",1.343188
"884","2010-07-07",1.513751
"885","2010-07-08",1.513751
"886","2010-07-09",1.485324
"887","2010-07-12",1.492431
"888","2010-07-13",1.428469
"889","2010-07-14",1.421363
"890","2010-07-15",1.392935
"891","2010-07-16",1.385829
"892","2010-07-19",1.385829
"893","2010-07-20",1.385829
"894","2010-07-21",1.385829
"895","2010-07-22",1.31476
"896","2010-07-23",1.385829
"897","2010-07-26",1.392935
"898","2010-07-27",1.392935
"899","2010-07-28",1.392935
"900","2010-07-29",1.328974
"901","2010-07-30",1.385829
"902","2010-08-02",1.442683
"903","2010-08-03",1.328974
"904","2010-08-04",1.350294
"905","2010-08-05",1.350294
"906","2010-08-06",1.385829
"907","2010-08-09",1.321867
"908","2010-08-10",1.321867
"909","2010-08-11",1.321867
"910","2010-08-12",1.243692
"911","2010-08-13",1.29344
"912","2010-08-16",1.29344
"913","2010-08-17",1.31476
"914","2010-08-18",1.279226
"915","2010-08-19",1.31476
"916","2010-08-20",1.31476
"917","2010-08-23",1.31476
"918","2010-08-24",1.229479
"919","2010-08-25",1.27212
"920","2010-08-26",1.265013
"921","2010-08-27",1.378722
"922","2010-08-30",1.371615
"923","2010-08-31",1.257906
"924","2010-09-01",1.257906
"925","2010-09-02",1.257906
"926","2010-09-03",1.378722
"927","2010-09-07",1.250799
"928","2010-09-08",1.250799
"929","2010-09-09",1.250799
"930","2010-09-10",1.250799
"931","2010-09-13",1.442683
