"","date","CMCM"
"102","2014-10-01",17.77
"103","2014-10-02",18.51
"104","2014-10-03",18
"105","2014-10-06",17.66
"106","2014-10-07",17.969999
"107","2014-10-08",18.389999
"108","2014-10-09",17.01
"109","2014-10-10",16.610001
"110","2014-10-13",16.85
"111","2014-10-14",16.66
"112","2014-10-15",17.49
"113","2014-10-16",18.34
"114","2014-10-17",19.02
"115","2014-10-20",18.41
"116","2014-10-21",18.42
"117","2014-10-22",17.58
"118","2014-10-23",17.950001
"119","2014-10-24",16.68
"120","2014-10-27",16.690001
"121","2014-10-28",17.790001
"122","2014-10-29",18.85
"123","2014-10-30",20.110001
"124","2014-10-31",19.82
"125","2014-11-03",19.16
"126","2014-11-04",20.290001
"127","2014-11-05",19.24
"128","2014-11-06",20.09
"129","2014-11-07",20.200001
"130","2014-11-10",20.559999
"131","2014-11-11",18.02
"132","2014-11-12",18.67
"133","2014-11-13",18.49
"134","2014-11-14",19.389999
"135","2014-11-17",19.5
"136","2014-11-18",19.08
"137","2014-11-19",17.77
"138","2014-11-20",17.65
"139","2014-11-21",18.620001
"140","2014-11-24",17.91
"141","2014-11-25",17.52
"142","2014-11-26",17.77
"143","2014-11-28",17.549999
"144","2014-12-01",17.370001
"145","2014-12-02",16.870001
"146","2014-12-03",16.42
"147","2014-12-04",15.74
"148","2014-12-05",16.440001
"149","2014-12-08",15.15
"150","2014-12-09",15.82
"151","2014-12-10",15.4
"152","2014-12-11",15.36
"153","2014-12-12",15.65
"154","2014-12-15",15.18
"155","2014-12-16",14.93
"156","2014-12-17",14.96
"157","2014-12-18",14.96
"158","2014-12-19",15.04
"159","2014-12-22",15.01
"160","2014-12-23",15.02
"161","2014-12-24",15
"162","2014-12-26",15.42
"163","2014-12-29",14.95
"164","2014-12-30",15
"165","2014-12-31",15.12
"166","2015-01-02",15.45
"167","2015-01-05",16.940001
"168","2015-01-06",16.85
"169","2015-01-07",17.889999
"170","2015-01-08",18.93
"171","2015-01-09",19.209999
"172","2015-01-12",17.75
"173","2015-01-13",18.02
"174","2015-01-14",17.75
"175","2015-01-15",17.33
"176","2015-01-16",17.209999
"177","2015-01-20",18.18
"178","2015-01-21",18.950001
"179","2015-01-22",18.85
"180","2015-01-23",19.190001
"181","2015-01-26",19.440001
"182","2015-01-27",19.379999
"183","2015-01-28",19.540001
"184","2015-01-29",20.23
"185","2015-01-30",19.52
"186","2015-02-02",19.57
"187","2015-02-03",20.07
"188","2015-02-04",20.120001
"189","2015-02-05",20.950001
"190","2015-02-06",20.290001
"191","2015-02-09",20.219999
"192","2015-02-10",21.469999
"193","2015-02-11",19.93
"194","2015-02-12",20.1
"195","2015-02-13",20.200001
"196","2015-02-17",19.389999
"197","2015-02-18",19.48
"198","2015-02-19",20.65
"199","2015-02-20",19.51
"200","2015-02-23",19.540001
"201","2015-02-24",20.040001
"202","2015-02-25",19.91
"203","2015-02-26",19.34
"204","2015-02-27",19.25
"205","2015-03-02",18.51
"206","2015-03-03",16.82
"207","2015-03-04",17.309999
"208","2015-03-05",17.85
"209","2015-03-06",18.389999
"210","2015-03-09",18.51
"211","2015-03-10",18.33
"212","2015-03-11",18.309999
"213","2015-03-12",18.33
"214","2015-03-13",18.84
"215","2015-03-16",18.9
"216","2015-03-17",18.290001
"217","2015-03-18",18.129999
"218","2015-03-19",18.629999
"219","2015-03-20",17.530001
"220","2015-03-23",18.59
"221","2015-03-24",17.5
"222","2015-03-25",16.75
"223","2015-03-26",16.52
"224","2015-03-27",17.52
"225","2015-03-30",17.52
"226","2015-03-31",17.09
"227","2015-04-01",17.459999
"228","2015-04-02",20.09
"229","2015-04-06",21.290001
"230","2015-04-07",23.950001
"231","2015-04-08",24.24
"232","2015-04-09",22.02
"233","2015-04-10",23.67
"234","2015-04-13",22.620001
"235","2015-04-14",22.709999
"236","2015-04-15",22.74
"237","2015-04-16",22.959999
"238","2015-04-17",22.799999
"239","2015-04-20",22.040001
"240","2015-04-21",21.77
"241","2015-04-22",23.51
"242","2015-04-23",23.98
"243","2015-04-24",24.110001
"244","2015-04-27",23.48
"245","2015-04-28",24.1
"246","2015-04-29",23.51
"247","2015-04-30",22.66
"248","2015-05-01",22.83
"249","2015-05-04",23.43
"250","2015-05-05",22.67
"251","2015-05-06",22.73
"252","2015-05-07",22.67
"253","2015-05-08",22.59
"254","2015-05-11",24.9
"255","2015-05-12",25.98
"256","2015-05-13",26.83
"257","2015-05-14",28.85
"258","2015-05-15",30.530001
"259","2015-05-18",30.040001
"260","2015-05-19",34.73
"261","2015-05-20",35.080002
"262","2015-05-21",33.990002
"263","2015-05-22",33.459999
"264","2015-05-26",32.259998
"265","2015-05-27",32.970001
"266","2015-05-28",32.07
"267","2015-05-29",31.84
"268","2015-06-01",32.400002
"269","2015-06-02",32.48
"270","2015-06-03",33.540001
"271","2015-06-04",33.099998
"272","2015-06-05",34.84
"273","2015-06-08",34.25
"274","2015-06-09",32.68
"275","2015-06-10",31.92
"276","2015-06-11",32.240002
"277","2015-06-12",34.099998
"278","2015-06-15",33.490002
"279","2015-06-16",32.389999
"280","2015-06-17",33.759998
"281","2015-06-18",34.959999
"282","2015-06-19",33.75
"283","2015-06-22",33.09
"284","2015-06-23",33.080002
"285","2015-06-24",33.080002
"286","2015-06-25",33.060001
"287","2015-06-26",31.01
"288","2015-06-29",28
"289","2015-06-30",28.709999
"290","2015-07-01",27.25
"291","2015-07-02",26.959999
"292","2015-07-06",24.92
"293","2015-07-07",22.110001
"294","2015-07-08",23
"295","2015-07-09",25.780001
"296","2015-07-10",25.02
"297","2015-07-13",25.26
"298","2015-07-14",26.459999
"299","2015-07-15",25.360001
"300","2015-07-16",26.129999
"301","2015-07-17",26.540001
"302","2015-07-20",25.75
"303","2015-07-21",26.58
"304","2015-07-22",27.790001
"305","2015-07-23",28.65
"306","2015-07-24",26.93
"307","2015-07-27",26.18
"308","2015-07-28",27.59
"309","2015-07-29",27.030001
"310","2015-07-30",26.4
"311","2015-07-31",26.700001
"312","2015-08-03",25.66
"313","2015-08-04",25.67
"314","2015-08-05",24.799999
"315","2015-08-06",24.43
"316","2015-08-07",23.870001
"317","2015-08-10",24.41
"318","2015-08-11",23.02
"319","2015-08-12",23.5
"320","2015-08-13",22.620001
"321","2015-08-14",22.15
"322","2015-08-17",22.49
"323","2015-08-18",22.02
"324","2015-08-19",19.120001
"325","2015-08-20",18.92
"326","2015-08-21",17.83
"327","2015-08-24",16.530001
"328","2015-08-25",16.23
"329","2015-08-26",16.91
"330","2015-08-27",18.52
"331","2015-08-28",18
"332","2015-08-31",17.27
"333","2015-09-01",16.68
"334","2015-09-02",17.24
"335","2015-09-03",16.66
"336","2015-09-04",16.450001
"337","2015-09-08",17.09
"338","2015-09-09",16.969999
"339","2015-09-10",16.91
"340","2015-09-11",16.790001
"341","2015-09-14",16.540001
"342","2015-09-15",16.82
"343","2015-09-16",17.84
"344","2015-09-17",18.299999
"345","2015-09-18",18.93
"346","2015-09-21",19
"347","2015-09-22",17.18
"348","2015-09-23",16.41
"349","2015-09-24",16.530001
"350","2015-09-25",15.96
"351","2015-09-28",15.82
"352","2015-09-29",14
"353","2015-09-30",14.46
"354","2015-10-01",13.98
"355","2015-10-02",14.96
"356","2015-10-05",15.03
"357","2015-10-06",16.809999
"358","2015-10-07",17.700001
"359","2015-10-08",17.1
"360","2015-10-09",17.01
"361","2015-10-12",17.85
"362","2015-10-13",17.219999
"363","2015-10-14",16.719999
"364","2015-10-15",17.719999
"365","2015-10-16",17.9
"366","2015-10-19",18.549999
"367","2015-10-20",17.950001
"368","2015-10-21",18.01
"369","2015-10-22",18.67
"370","2015-10-23",19.41
"371","2015-10-26",19.940001
"372","2015-10-27",18.700001
"373","2015-10-28",19.9
"374","2015-10-29",19.27
"375","2015-10-30",19.950001
"376","2015-11-02",19.940001
"377","2015-11-03",20.139999
"378","2015-11-04",19.950001
"379","2015-11-05",19.17
"380","2015-11-06",19.200001
"381","2015-11-09",18.93
"382","2015-11-10",18.16
"383","2015-11-11",18.379999
"384","2015-11-12",18.700001
"385","2015-11-13",18.049999
"386","2015-11-16",17.17
"387","2015-11-17",18.139999
"388","2015-11-18",18.15
"389","2015-11-19",19.299999
"390","2015-11-20",19.879999
"391","2015-11-23",19.620001
"392","2015-11-24",19.75
"393","2015-11-25",19.540001
"394","2015-11-27",18.940001
"395","2015-11-30",19.299999
"396","2015-12-01",18.1
"397","2015-12-02",18.17
"398","2015-12-03",17.389999
"399","2015-12-04",17.559999
"400","2015-12-07",17.559999
"401","2015-12-08",17.620001
"402","2015-12-09",17.25
"403","2015-12-10",18.049999
"404","2015-12-11",16.85
"405","2015-12-14",16.469999
"406","2015-12-15",17.25
"407","2015-12-16",16.459999
"408","2015-12-17",16.15
"409","2015-12-18",16.91
"410","2015-12-21",16.26
"411","2015-12-22",16.209999
"412","2015-12-23",16.41
"413","2015-12-24",16.450001
"414","2015-12-28",16.049999
"415","2015-12-29",16.18
"416","2015-12-30",16.08
"417","2015-12-31",16.02
"418","2016-01-04",15.56
"419","2016-01-05",15.64
"420","2016-01-06",15.75
"421","2016-01-07",15.6
"422","2016-01-08",16.01
"423","2016-01-11",15.48
"424","2016-01-12",15.74
"425","2016-01-13",15.11
"426","2016-01-14",15.5
"427","2016-01-15",15
"428","2016-01-19",14.48
"429","2016-01-20",14.4
"430","2016-01-21",14.27
"431","2016-01-22",14.5
"432","2016-01-25",14.14
"433","2016-01-26",14.56
"434","2016-01-27",14
"435","2016-01-28",14.06
"436","2016-01-29",14.23
"437","2016-02-01",13.94
"438","2016-02-02",14
"439","2016-02-03",14.16
"440","2016-02-04",15.69
"441","2016-02-05",14.58
"442","2016-02-08",14.53
"443","2016-02-09",14.34
"444","2016-02-10",14.76
"445","2016-02-11",14.24
"446","2016-02-12",14.26
"447","2016-02-16",15.19
"448","2016-02-17",16.99
"449","2016-02-18",16.33
"450","2016-02-19",16.299999
"451","2016-02-22",16.66
"452","2016-02-23",16.219999
"453","2016-02-24",15.7
"454","2016-02-25",15.23
"455","2016-02-26",15.4
"456","2016-02-29",14.82
"457","2016-03-01",14.28
"458","2016-03-02",15.28
"459","2016-03-03",15.33
"460","2016-03-04",15
"461","2016-03-07",15
"462","2016-03-08",15.05
"463","2016-03-09",15.22
"464","2016-03-10",14.95
"465","2016-03-11",15.24
"466","2016-03-14",15.68
"467","2016-03-15",15.85
"468","2016-03-16",15.96
"469","2016-03-17",16.92
"470","2016-03-18",17.440001
"471","2016-03-21",17.799999
"472","2016-03-22",18
"473","2016-03-23",17.129999
"474","2016-03-24",17.110001
"475","2016-03-28",16.67
"476","2016-03-29",16.58
"477","2016-03-30",16.33
"478","2016-03-31",16.33
"479","2016-04-01",16.190001
"480","2016-04-04",15.93
"481","2016-04-05",15.98
"482","2016-04-06",16.27
"483","2016-04-07",16.309999
"484","2016-04-08",16.73
"485","2016-04-11",16.68
"486","2016-04-12",16.51
"487","2016-04-13",17
"488","2016-04-14",16.85
"489","2016-04-15",16.540001
"490","2016-04-18",16.799999
"491","2016-04-19",16.74
"492","2016-04-20",16.58
"493","2016-04-21",16.68
"494","2016-04-22",16.5
"495","2016-04-25",15.92
"496","2016-04-26",15.11
"497","2016-04-27",15.28
"498","2016-04-28",15.16
"499","2016-04-29",14.94
"500","2016-05-02",14.57
"501","2016-05-03",14.44
"502","2016-05-04",14.68
"503","2016-05-05",15.12
"504","2016-05-06",14.86
"505","2016-05-09",14.34
"506","2016-05-10",14.93
"507","2016-05-11",14.58
"508","2016-05-12",14.43
"509","2016-05-13",14.25
"510","2016-05-16",14.71
"511","2016-05-17",14.4
"512","2016-05-18",14
"513","2016-05-19",11.43
"514","2016-05-20",10.2
"515","2016-05-23",9.83
"516","2016-05-24",10.9
"517","2016-05-25",11.07
"518","2016-05-26",11.02
"519","2016-05-27",10.41
"520","2016-05-31",10.77
"521","2016-06-01",10.63
"522","2016-06-02",10.84
"523","2016-06-03",11.02
"524","2016-06-06",11.08
"525","2016-06-07",11.33
"526","2016-06-08",11.2
"527","2016-06-09",10.9
"528","2016-06-10",10.55
"529","2016-06-13",10.2
"530","2016-06-14",10.19
"531","2016-06-15",10.21
"532","2016-06-16",10.01
"533","2016-06-17",10.06
"534","2016-06-20",10.07
"535","2016-06-21",9.93
"536","2016-06-22",9.64
"537","2016-06-23",9.65
"538","2016-06-24",9.34
"539","2016-06-27",8.87
"540","2016-06-28",9.09
"541","2016-06-29",9.5
"542","2016-06-30",9.5
"543","2016-07-01",9.49
"544","2016-07-05",9
"545","2016-07-06",9.07
"546","2016-07-07",9.23
"547","2016-07-08",9.46
"548","2016-07-11",9.65
"549","2016-07-12",10.11
"550","2016-07-13",10.26
"551","2016-07-14",10.08
"552","2016-07-15",9.77
"553","2016-07-18",10.02
"554","2016-07-19",10.02
"555","2016-07-20",10.14
"556","2016-07-21",10.05
"557","2016-07-22",10.15
"558","2016-07-25",10.02
"559","2016-07-26",9.98
"560","2016-07-27",10.04
"561","2016-07-28",10.01
"562","2016-07-29",9.93
"563","2016-08-01",10.1
"564","2016-08-02",10.58
"565","2016-08-03",11.55
"566","2016-08-04",11.93
"567","2016-08-05",11.83
"568","2016-08-08",11.8
"569","2016-08-09",11.79
"570","2016-08-10",11.95
"571","2016-08-11",12.53
"572","2016-08-12",13.26
"573","2016-08-15",13.56
"574","2016-08-16",12.61
"575","2016-08-17",11.69
"576","2016-08-18",11.83
"577","2016-08-19",11.75
"578","2016-08-22",12.26
"579","2016-08-23",12.3
"580","2016-08-24",11.79
"581","2016-08-25",11.72
"582","2016-08-26",11.71
"583","2016-08-29",11.75
"584","2016-08-30",12.28
"585","2016-08-31",12.86
"586","2016-09-01",12.9
"587","2016-09-02",12.91
"588","2016-09-06",13.28
"589","2016-09-07",13
"590","2016-09-08",12.86
"591","2016-09-09",12.5
"592","2016-09-12",12.85
"593","2016-09-13",12
"594","2016-09-14",12.2
"595","2016-09-15",12.4
"596","2016-09-16",12.46
"597","2016-09-19",12.95
"598","2016-09-20",12.76
"599","2016-09-21",13.26
"600","2016-09-22",13.66
"601","2016-09-23",12.82
"602","2016-09-26",12.51
"603","2016-09-27",12.96
"604","2016-09-28",12.7
"605","2016-09-29",12.45
"606","2016-09-30",12.46
"607","2016-10-03",12.76
"608","2016-10-04",13.01
"609","2016-10-05",13.43
"610","2016-10-06",13.34
"611","2016-10-07",12.5
"612","2016-10-10",12.77
"613","2016-10-11",12.35
"614","2016-10-12",12.34
"615","2016-10-13",11.95
"616","2016-10-14",11.89
"617","2016-10-17",11.58
"618","2016-10-18",11.52
"619","2016-10-19",11.65
"620","2016-10-20",11.76
"621","2016-10-21",11.67
"622","2016-10-24",11.69
"623","2016-10-25",11.72
"624","2016-10-26",11.52
"625","2016-10-27",10.92
"626","2016-10-28",10.89
"627","2016-10-31",10.7
"628","2016-11-01",10.46
"629","2016-11-02",9.89
"630","2016-11-03",9.52
"631","2016-11-04",9.32
"632","2016-11-07",9.81
"633","2016-11-08",9.7
"634","2016-11-09",10.05
"635","2016-11-10",9.98
"636","2016-11-11",9.5
"637","2016-11-14",9.69
"638","2016-11-15",10
"639","2016-11-16",10.2
"640","2016-11-17",10.5
"641","2016-11-18",10.6
"642","2016-11-21",11.2
"643","2016-11-22",10.79
"644","2016-11-23",10.8
"645","2016-11-25",10.74
"646","2016-11-28",10.48
"647","2016-11-29",10.16
"648","2016-11-30",10.16
"649","2016-12-01",9.91
"650","2016-12-02",9.9
"651","2016-12-05",10
"652","2016-12-06",9.99
"653","2016-12-07",10.16
"654","2016-12-08",10.06
"655","2016-12-09",10.04
"656","2016-12-12",10.15
"657","2016-12-13",10.08
"658","2016-12-14",9.94
"659","2016-12-15",9.4
"660","2016-12-16",9.49
"661","2016-12-19",9.4
"662","2016-12-20",9.33
"663","2016-12-21",9.21
"664","2016-12-22",8.97
"665","2016-12-23",9.16
"666","2016-12-27",9.56
"667","2016-12-28",9.4
"668","2016-12-29",9.54
"669","2016-12-30",9.56
"670","2017-01-03",9.7
"671","2017-01-04",9.62
"672","2017-01-05",9.42
"673","2017-01-06",9.39
"674","2017-01-09",9.96
"675","2017-01-10",9.8
"676","2017-01-11",10.19
"677","2017-01-12",10.14
"678","2017-01-13",10.3
"679","2017-01-17",10.49
"680","2017-01-18",10.39
"681","2017-01-19",9.95
"682","2017-01-20",10.01
"683","2017-01-23",10.21
"684","2017-01-24",10.09
"685","2017-01-25",10.02
"686","2017-01-26",9.8
"687","2017-01-27",9.68
"688","2017-01-30",9.55
"689","2017-01-31",9.88
"690","2017-02-01",9.96
"691","2017-02-02",10.05
"692","2017-02-03",10.21
"693","2017-02-06",10.27
"694","2017-02-07",10.33
"695","2017-02-08",9.54
"696","2017-02-09",9.45
"697","2017-02-10",9.95
"698","2017-02-13",10
"699","2017-02-14",9.94
"700","2017-02-15",10
"701","2017-02-16",10
"702","2017-02-17",10.03
"703","2017-02-21",9.81
"704","2017-02-22",9.69
"705","2017-02-23",9.72
"706","2017-02-24",9.65
"707","2017-02-27",9.75
"708","2017-02-28",10.01
"709","2017-03-01",10.1
"710","2017-03-02",10
"711","2017-03-03",10.05
"712","2017-03-06",9.93
"713","2017-03-07",9.63
"714","2017-03-08",9.96
"715","2017-03-09",10.11
"716","2017-03-10",11.54
"717","2017-03-13",12.67
"718","2017-03-14",12.64
"719","2017-03-15",12.85
"720","2017-03-16",13.07
"721","2017-03-17",13.07
"722","2017-03-20",12.36
"723","2017-03-21",11.07
"724","2017-03-22",11.36
"725","2017-03-23",11.33
"726","2017-03-24",11.5
"727","2017-03-27",10.97
"728","2017-03-28",10.76
"729","2017-03-29",10.51
"730","2017-03-30",10.4
"731","2017-03-31",10.74
"732","2017-04-03",10.96
"733","2017-04-04",10.65
"734","2017-04-05",10.55
"735","2017-04-06",10.64
"736","2017-04-07",10.79
"737","2017-04-10",10.94
"738","2017-04-11",10.42
"739","2017-04-12",10.24
"740","2017-04-13",10.22
"741","2017-04-17",10.04
"742","2017-04-18",10.08
"743","2017-04-19",10.37
"744","2017-04-20",10.74
"745","2017-04-21",10.83
"746","2017-04-24",10.72
"747","2017-04-25",10.88
"748","2017-04-26",10.53
"749","2017-04-27",10.65
"750","2017-04-28",10.54
"751","2017-05-01",10.91
"752","2017-05-02",11.14
"753","2017-05-03",10.85
"754","2017-05-04",10.85
"755","2017-05-05",10.85
"756","2017-05-08",10.73
"757","2017-05-09",11.26
"758","2017-05-10",11.29
"759","2017-05-11",11.14
"760","2017-05-12",11.13
"761","2017-05-15",11.48
"762","2017-05-16",11.17
"763","2017-05-17",10.35
"764","2017-05-18",10.37
"765","2017-05-19",10.55
"766","2017-05-22",11.34
"767","2017-05-23",10.81
"768","2017-05-24",11.49
"769","2017-05-25",12.08
"770","2017-05-26",12.24
"771","2017-05-30",11.99
"772","2017-05-31",12.01
"773","2017-06-01",12.39
"774","2017-06-02",12
"775","2017-06-05",12
"776","2017-06-06",12.05
"777","2017-06-07",11.97
"778","2017-06-08",11.99
"779","2017-06-09",11.17
"780","2017-06-12",11.33
"781","2017-06-13",11.39
"782","2017-06-14",10.95
"783","2017-06-15",10.73
"784","2017-06-16",10.67
"785","2017-06-19",10.92
"786","2017-06-20",10.94
"787","2017-06-21",10.92
"788","2017-06-22",11.08
"789","2017-06-23",11.02
"790","2017-06-26",11.11
"791","2017-06-27",11.28
"792","2017-06-28",11.08
"793","2017-06-29",10.91
"794","2017-06-30",10.78
"795","2017-07-03",10.88
"796","2017-07-05",10.71
"797","2017-07-06",10.54
"798","2017-07-07",10.47
"799","2017-07-10",10.73
"800","2017-07-11",10.8
"801","2017-07-12",10.88
"802","2017-07-13",10.58
"803","2017-07-14",10.63
"804","2017-07-17",10.18
"805","2017-07-18",10.4
"806","2017-07-19",10.81
"807","2017-07-20",10.95
"808","2017-07-21",10.82
"809","2017-07-24",10.8
"810","2017-07-25",10.93
"811","2017-07-26",10.96
"812","2017-07-27",11.03
"813","2017-07-28",11.13
"814","2017-07-31",11.04
"815","2017-08-01",11.01
"816","2017-08-02",10.8
"817","2017-08-03",10.88
"818","2017-08-04",11.01
"819","2017-08-07",10.87
"820","2017-08-08",11.2
"821","2017-08-09",11
"822","2017-08-10",10.39
"823","2017-08-11",10.63
"824","2017-08-14",11.14
"825","2017-08-15",11.2
"826","2017-08-16",11.26
"827","2017-08-17",11.46
"828","2017-08-18",12.06
"829","2017-08-21",11.9
"830","2017-08-22",10.31
"831","2017-08-23",10.11
"832","2017-08-24",10.17
"833","2017-08-25",10.02
"834","2017-08-28",9.51
"835","2017-08-29",9.7
"836","2017-08-30",9.4
"837","2017-08-31",9.12
"838","2017-09-01",9.23
"839","2017-09-05",9.14
"840","2017-09-06",9.23
"841","2017-09-07",9.13
"842","2017-09-08",9.26
"843","2017-09-11",9.36
"844","2017-09-12",9.42
"845","2017-09-13",9.49
"846","2017-09-14",9.61
"847","2017-09-15",9.67
"848","2017-09-18",9.56
"849","2017-09-19",9.32
"850","2017-09-20",8.92
"851","2017-09-21",8.98
"852","2017-09-22",8.97
"853","2017-09-25",8.51
"854","2017-09-26",8.58
"855","2017-09-27",8.67
"856","2017-09-28",8.8
"857","2017-09-29",8.41
"858","2017-10-02",8.3
"859","2017-10-03",8.61
"860","2017-10-04",8.22
"861","2017-10-05",8.39
"862","2017-10-06",8.51
"863","2017-10-09",8.48
"864","2017-10-10",8.5
"865","2017-10-11",8.51
"866","2017-10-12",8.59
"867","2017-10-13",8.61
"868","2017-10-16",8.46
"869","2017-10-17",8.29
"870","2017-10-18",8.64
"871","2017-10-19",8.51
"872","2017-10-20",8.74
"873","2017-10-23",8.59
"874","2017-10-24",8.27
"875","2017-10-25",8.42
"876","2017-10-26",8.05
"877","2017-10-27",9.06
"878","2017-10-30",8.77
"879","2017-10-31",9.02
"880","2017-11-01",9
"881","2017-11-02",8.92
"882","2017-11-03",9.04
"883","2017-11-06",9.09
"884","2017-11-07",9.02
"885","2017-11-08",11.4
"886","2017-11-09",11.41
"887","2017-11-10",11.4
"888","2017-11-13",10.93
"889","2017-11-14",10.36
"890","2017-11-15",10.56
"891","2017-11-16",10.69
"892","2017-11-17",10.87
"893","2017-11-20",10.82
"894","2017-11-21",12.8
"895","2017-11-22",12.42
"896","2017-11-24",11.96
"897","2017-11-27",11.95
"898","2017-11-28",12.02
"899","2017-11-29",12.5
"900","2017-11-30",12.73
"901","2017-12-01",12.3
"902","2017-12-04",12.16
"903","2017-12-05",12.1
"904","2017-12-06",11.24
"905","2017-12-07",11.38
"906","2017-12-08",10.85
"907","2017-12-11",11.47
"908","2017-12-12",11.2
"909","2017-12-13",11.18
"910","2017-12-14",11.05
"911","2017-12-15",11.07
"912","2017-12-18",11.13
"913","2017-12-19",10.81
"914","2017-12-20",11.06
"915","2017-12-21",10.72
"916","2017-12-22",10.49
"917","2017-12-26",10.28
"918","2017-12-27",10.77
"919","2017-12-28",11.94
"920","2017-12-29",12.08
"921","2018-01-02",11.92
"922","2018-01-03",11.4
"923","2018-01-04",14.22
"924","2018-01-05",14.04
"925","2018-01-08",14.31
"926","2018-01-09",14
"927","2018-01-10",15.23
"928","2018-01-11",16.940001
"929","2018-01-12",15.67
"930","2018-01-16",15.26
"931","2018-01-17",15.06
"932","2018-01-18",15.83
"933","2018-01-19",16.27
"934","2018-01-22",16.24
"935","2018-01-23",15.96
"936","2018-01-24",15.82
"937","2018-01-25",16.17
"938","2018-01-26",16.59
"939","2018-01-29",16.200001
"940","2018-01-30",15.59
"941","2018-01-31",16.57
"942","2018-02-01",15.19
"943","2018-02-02",13.9
"944","2018-02-05",13.51
"945","2018-02-06",13.3
"946","2018-02-07",13.21
"947","2018-02-08",12.01
"948","2018-02-09",12.23
"949","2018-02-12",13.32
"950","2018-02-13",13.55
"951","2018-02-14",14.34
"952","2018-02-15",14
"953","2018-02-16",13.81
"954","2018-02-20",14.34
"955","2018-02-21",14.28
"956","2018-02-22",14.12
"957","2018-02-23",14.36
"958","2018-02-26",14.52
"959","2018-02-27",13.69
"960","2018-02-28",14.22
"961","2018-03-01",14.32
"962","2018-03-02",14.49
"963","2018-03-05",14.52
"964","2018-03-06",14.44
"965","2018-03-07",14.57
"966","2018-03-08",14.64
"967","2018-03-09",14.93
"968","2018-03-12",15.05
"969","2018-03-13",14.37
"970","2018-03-14",12.7
"971","2018-03-15",11.76
"972","2018-03-16",12.2
"973","2018-03-19",13.19
"974","2018-03-20",12.76
"975","2018-03-21",12.34
"976","2018-03-22",12.2
"977","2018-03-23",12.18
"978","2018-03-26",11.41
"979","2018-03-27",12.25
"980","2018-03-28",12.48
"981","2018-03-29",13.37
"982","2018-04-02",12.62
"983","2018-04-03",13
"984","2018-04-04",12.98
"985","2018-04-05",13.5
"986","2018-04-06",13.37
"987","2018-04-09",12.54
"988","2018-04-10",12.57
"989","2018-04-11",12.86
"990","2018-04-12",12.8
"991","2018-04-13",12.34
