"","date","ABUS"
"170","2008-03-28",4.05
"171","2008-03-31",5.8
"172","2008-04-01",6.85
"173","2008-04-02",6.25
"174","2008-04-03",6.1
"175","2008-04-04",6
"176","2008-04-07",5.95
"177","2008-04-08",6.4
"178","2008-04-09",6.4
"179","2008-04-10",5.85
"180","2008-04-11",5.75
"181","2008-04-14",5.75
"182","2008-04-15",5.75
"183","2008-04-16",5.75
"184","2008-04-17",5.25
"185","2008-04-18",5.85
"186","2008-04-21",5.85
"187","2008-04-22",5.85
"188","2008-04-23",5.4
"189","2008-04-24",5.4
"190","2008-04-25",5.65
"191","2008-04-28",5.9
"192","2008-04-29",5.55
"193","2008-04-30",5.6
"194","2008-05-01",5.8
"195","2008-05-02",5.9
"196","2008-05-05",5.9
"197","2008-05-06",5.95
"198","2008-05-07",6.25
"199","2008-05-08",6.05
"200","2008-05-09",6
"201","2008-05-12",6
"202","2008-05-13",6
"203","2008-05-14",6.1
"204","2008-05-15",6.3
"205","2008-05-16",6.5
"206","2008-05-19",6.5
"207","2008-05-20",6.7
"208","2008-05-21",6.65
"209","2008-05-22",6.85
"210","2008-05-23",6.85
"211","2008-05-27",7.2
"212","2008-05-28",7.2
"213","2008-05-29",7.05
"214","2008-05-30",7.05
"215","2008-06-02",7
"216","2008-06-03",7.1
"217","2008-06-04",7.05
"218","2008-06-05",7.05
"219","2008-06-06",6.5
"220","2008-06-09",6.45
"221","2008-06-10",5.95
"222","2008-06-11",5.2
"223","2008-06-12",5.45
"224","2008-06-13",4.9
"225","2008-06-16",5.1
"226","2008-06-17",5
"227","2008-06-18",5.1
"228","2008-06-19",5.15
"229","2008-06-20",4.95
"230","2008-06-23",4.95
"231","2008-06-24",4.55
"232","2008-06-25",5.25
"233","2008-06-26",4.95
"234","2008-06-27",5.2
"235","2008-06-30",4.9
"236","2008-07-01",4.9
"237","2008-07-02",5.25
"238","2008-07-03",5.2
"239","2008-07-07",4.7
"240","2008-07-08",4.15
"241","2008-07-09",4.5
"242","2008-07-10",4.75
"243","2008-07-11",4.75
"244","2008-07-14",4.75
"245","2008-07-15",4.5
"246","2008-07-16",4.75
"247","2008-07-17",4.75
"248","2008-07-18",4.55
"249","2008-07-21",4.75
"250","2008-07-22",4.5
"251","2008-07-23",4.25
"252","2008-07-24",4.25
"253","2008-07-25",4.45
"254","2008-07-28",4.45
"255","2008-07-29",4.4
"256","2008-07-30",4.65
"257","2008-07-31",4.65
"258","2008-08-01",4.45
"259","2008-08-04",4.45
"260","2008-08-05",4.2
"261","2008-08-06",4.4
"262","2008-08-07",4.45
"263","2008-08-08",4.5
"264","2008-08-11",4.5
"265","2008-08-12",4.45
"266","2008-08-13",4.55
"267","2008-08-14",5
"268","2008-08-15",4.65
"269","2008-08-18",4.5
"270","2008-08-19",4.5
"271","2008-08-20",4.45
"272","2008-08-21",4.5
"273","2008-08-22",4.4
"274","2008-08-25",4
"275","2008-08-26",4.55
"276","2008-08-27",4.25
"277","2008-08-28",4.4
"278","2008-08-29",4.4
"279","2008-09-02",4.4
"280","2008-09-03",4.25
"281","2008-09-04",4.25
"282","2008-09-05",4.05
"283","2008-09-08",4.2
"284","2008-09-09",3.7
"285","2008-09-10",3.75
"286","2008-09-11",3.75
"287","2008-09-12",3.75
"288","2008-09-15",3.75
"289","2008-09-16",3.6
"290","2008-09-17",3.6
"291","2008-09-18",3.55
"292","2008-09-19",4.05
"293","2008-09-22",3.9
"294","2008-09-23",3.75
"295","2008-09-24",3.55
"296","2008-09-25",3.8
"297","2008-09-26",3.6
"298","2008-09-29",3.2
"299","2008-09-30",3.3
"300","2008-10-01",3.3
"301","2008-10-02",2.95
"302","2008-10-03",3.15
"303","2008-10-06",2.5
"304","2008-10-07",2.55
"305","2008-10-08",2.4
"306","2008-10-09",1.95
"307","2008-10-10",1.8
"308","2008-10-13",1.8
"309","2008-10-14",2.6
"310","2008-10-15",1.8
"311","2008-10-16",2.05
"312","2008-10-17",1.9
"313","2008-10-20",2
"314","2008-10-21",2
"315","2008-10-22",1.85
"316","2008-10-23",1.75
"317","2008-10-24",1.5
"318","2008-10-27",1.7
"319","2008-10-28",1.55
"320","2008-10-29",1.65
"321","2008-10-30",1.65
"322","2008-10-31",1.7
"323","2008-11-03",1.85
"324","2008-11-04",2.15
"325","2008-11-05",1.85
"326","2008-11-06",1.6
"327","2008-11-07",1.95
"328","2008-11-10",1.95
"329","2008-11-11",1.8
"330","2008-11-12",1.55
"331","2008-11-13",1.75
"332","2008-11-14",1.75
"333","2008-11-17",1.5
"334","2008-11-18",1.5
"335","2008-11-19",1.5
"336","2008-11-20",1.5
"337","2008-11-21",1.45
"338","2008-11-24",1.4
"339","2008-11-25",1.45
"340","2008-11-26",1.5
"341","2008-11-28",1.45
"342","2008-12-01",1.45
"343","2008-12-02",1.5
"344","2008-12-03",1.6
"345","2008-12-04",1.6
"346","2008-12-05",1.55
"347","2008-12-08",1.5
"348","2008-12-09",1.45
"349","2008-12-10",1.45
"350","2008-12-11",1.45
"351","2008-12-12",1.2
"352","2008-12-15",1.4
"353","2008-12-16",1.3
"354","2008-12-17",1.3
"355","2008-12-18",1.4
"356","2008-12-19",1.5
"357","2008-12-22",1.5
"358","2008-12-23",1.4
"359","2008-12-24",1.3
"360","2008-12-26",1.3
"361","2008-12-29",1.55
"362","2008-12-30",1.55
"363","2008-12-31",1.45
"364","2009-01-02",1.9
"365","2009-01-05",2.1
"366","2009-01-06",2.75
"367","2009-01-07",2.9
"368","2009-01-08",2.85
"369","2009-01-09",2.65
"370","2009-01-12",2.65
"371","2009-01-13",2.65
"372","2009-01-14",2.55
"373","2009-01-15",2.5
"374","2009-01-16",2.6
"375","2009-01-20",2.45
"376","2009-01-21",2.7
"377","2009-01-22",2.7
"378","2009-01-23",2.7
"379","2009-01-26",2.65
"380","2009-01-27",2.7
"381","2009-01-28",2.7
"382","2009-01-29",2.7
"383","2009-01-30",2.65
"384","2009-02-02",2.65
"385","2009-02-03",2.65
"386","2009-02-04",2.6
"387","2009-02-05",2.65
"388","2009-02-06",2.55
"389","2009-02-09",2.55
"390","2009-02-10",2.55
"391","2009-02-11",2.55
"392","2009-02-12",2.5
"393","2009-02-13",2.7
"394","2009-02-17",2.65
"395","2009-02-18",2.65
"396","2009-02-19",2.55
"397","2009-02-20",2.55
"398","2009-02-23",2.45
"399","2009-02-24",2.6
"400","2009-02-25",2.8
"401","2009-02-26",2.75
"402","2009-02-27",2.6
"403","2009-03-02",2.4
"404","2009-03-03",2.4
"405","2009-03-04",2.35
"406","2009-03-05",2.25
"407","2009-03-06",2.25
"408","2009-03-09",2.45
"409","2009-03-10",2.45
"410","2009-03-11",2.45
"411","2009-03-12",2.45
"412","2009-03-13",2.45
"413","2009-03-16",2.45
"414","2009-03-17",2.5
"415","2009-03-18",2.5
"416","2009-03-19",2.65
"417","2009-03-20",2.65
"418","2009-03-23",2.6
"419","2009-03-24",2.6
"420","2009-03-25",2.6
"421","2009-03-26",2.6
"422","2009-03-27",2.9
"423","2009-03-30",2.7
"424","2009-03-31",2.7
"425","2009-04-01",2.75
"426","2009-04-02",2.9
"427","2009-04-03",2.9
"428","2009-04-06",2.9
"429","2009-04-07",3.7
"430","2009-04-08",3.6
"431","2009-04-09",3.5
"432","2009-04-13",3.45
"433","2009-04-14",3.55
"434","2009-04-15",3.55
"435","2009-04-16",4.05
"436","2009-04-17",4.05
"437","2009-04-20",4.05
"438","2009-04-21",3.5
"439","2009-04-22",3.4
"440","2009-04-23",3.45
"441","2009-04-24",3.55
"442","2009-04-27",3.55
"443","2009-04-28",3.55
"444","2009-04-29",3.55
"445","2009-04-30",3.5
"446","2009-05-01",3.5
"447","2009-05-04",3.35
"448","2009-05-05",3.6
"449","2009-05-06",3.95
"450","2009-05-07",4.05
"451","2009-05-08",4.25
"452","2009-05-11",5.6
"453","2009-05-12",5.8
"454","2009-05-13",5.35
"455","2009-05-14",5.5
"456","2009-05-15",5.5
"457","2009-05-18",5.5
"458","2009-05-19",5.3
"459","2009-05-20",5.5
"460","2009-05-21",5
"461","2009-05-22",5.45
"462","2009-05-26",5.35
"463","2009-05-27",5.3
"464","2009-05-28",5.55
"465","2009-05-29",5.7
"466","2009-06-01",5.55
"467","2009-06-02",5.6
"468","2009-06-03",5.45
"469","2009-06-04",5.7
"470","2009-06-05",5.6
"471","2009-06-08",5.5
"472","2009-06-09",5.45
"473","2009-06-10",5.45
"474","2009-06-11",5.45
"475","2009-06-12",5.35
"476","2009-06-15",5.45
"477","2009-06-16",5.35
"478","2009-06-17",5.35
"479","2009-06-18",5.35
"480","2009-06-19",5.35
"481","2009-06-22",5
"482","2009-06-23",5
"483","2009-06-24",5
"484","2009-06-25",5
"485","2009-06-26",4.95
"486","2009-06-29",4.85
"487","2009-06-30",4.85
"488","2009-07-01",4.85
"489","2009-07-02",4.7
"490","2009-07-06",5
"491","2009-07-07",4.9
"492","2009-07-08",4.8
"493","2009-07-09",4.8
"494","2009-07-10",4.45
"495","2009-07-13",4.3
"496","2009-07-14",4.25
"497","2009-07-15",4.3
"498","2009-07-16",4.25
"499","2009-07-17",4.5
"500","2009-07-20",4.55
"501","2009-07-21",4.4
"502","2009-07-22",4.55
"503","2009-07-23",4.65
"504","2009-07-24",4.65
"505","2009-07-27",4.6
"506","2009-07-28",4.25
"507","2009-07-29",4.4
"508","2009-07-30",5.05
"509","2009-07-31",5.1
"510","2009-08-03",5.1
"511","2009-08-04",5
"512","2009-08-05",5
"513","2009-08-06",5.5
"514","2009-08-07",5.05
"515","2009-08-10",5.35
"516","2009-08-11",4.8
"517","2009-08-12",5
"518","2009-08-13",4.85
"519","2009-08-14",4.85
"520","2009-08-17",4.85
"521","2009-08-18",4.85
"522","2009-08-19",4.95
"523","2009-08-20",5
"524","2009-08-21",5.1
"525","2009-08-24",5.2
"526","2009-08-25",5.15
"527","2009-08-26",5.2
"528","2009-08-27",5.15
"529","2009-08-28",5.3
"530","2009-08-31",4.9
"531","2009-09-01",5
"532","2009-09-02",4.85
"533","2009-09-03",5.15
"534","2009-09-04",5.25
"535","2009-09-08",5
"536","2009-09-09",5.2
"537","2009-09-10",5.05
"538","2009-09-11",5.05
"539","2009-09-14",5
"540","2009-09-15",5
"541","2009-09-16",5.15
"542","2009-09-17",5.25
"543","2009-09-18",5.3
"544","2009-09-21",5.15
"545","2009-09-22",5.2
"546","2009-09-23",5.2
"547","2009-09-24",5.2
"548","2009-09-25",5.5
"549","2009-09-28",5.45
"550","2009-09-29",5.3
"551","2009-09-30",5.5
"552","2009-10-01",5.4
"553","2009-10-02",5.35
"554","2009-10-05",5.4
"555","2009-10-06",5.55
"556","2009-10-07",5.25
"557","2009-10-08",5.5
"558","2009-10-09",5.25
"559","2009-10-12",5.25
"560","2009-10-13",5.5
"561","2009-10-14",5.5
"562","2009-10-15",5.05
"563","2009-10-16",5.25
"564","2009-10-19",5.3
"565","2009-10-20",5.05
"566","2009-10-21",5.15
"567","2009-10-22",5.2
"568","2009-10-23",5.2
"569","2009-10-26",5.2
"570","2009-10-27",4.65
"571","2009-10-28",5
"572","2009-10-29",5
"573","2009-10-30",4.5
"574","2009-11-02",4.4
"575","2009-11-03",5.15
"576","2009-11-04",4.95
"577","2009-11-05",4.9
"578","2009-11-06",4.65
"579","2009-11-09",4.7
"580","2009-11-10",5
"581","2009-11-11",4.8
"582","2009-11-12",5
"583","2009-11-13",4.95
"584","2009-11-16",4.9
"585","2009-11-17",4.75
"586","2009-11-18",4.55
"587","2009-11-19",4.6
"588","2009-11-20",4.7
"589","2009-11-23",4.7
"590","2009-11-24",4.55
"591","2009-11-25",4.7
"592","2009-11-27",4.65
"593","2009-11-30",4.75
"594","2009-12-01",4.75
"595","2009-12-02",4.8
"596","2009-12-03",4.75
"597","2009-12-04",4.7
"598","2009-12-07",4.55
"599","2009-12-08",4.35
"600","2009-12-09",4.4
"601","2009-12-10",4.35
"602","2009-12-11",4.25
"603","2009-12-14",4.25
"604","2009-12-15",4.05
"605","2009-12-16",4.25
"606","2009-12-17",4
"607","2009-12-18",4
"608","2009-12-21",4.15
"609","2009-12-22",4.2
"610","2009-12-23",4.6
"611","2009-12-24",4.65
"612","2009-12-28",4.65
"613","2009-12-29",4.8
"614","2009-12-30",4.55
"615","2009-12-31",4.6
"616","2010-01-04",4.6
"617","2010-01-05",4.55
"618","2010-01-06",4.6
"619","2010-01-07",4.6
"620","2010-01-08",3.95
"621","2010-01-11",4.1
"622","2010-01-12",3.9
"623","2010-01-13",3.95
"624","2010-01-14",3.65
"625","2010-01-15",3.75
"626","2010-01-19",4.35
"627","2010-01-20",4.2
"628","2010-01-21",3.7
"629","2010-01-22",3.7
"630","2010-01-25",3.55
"631","2010-01-26",3.8
"632","2010-01-27",3.8
"633","2010-01-28",3.45
"634","2010-01-29",3.75
"635","2010-02-01",3.65
"636","2010-02-02",3.75
"637","2010-02-03",3.85
"638","2010-02-04",3.75
"639","2010-02-05",3.55
"640","2010-02-08",3.6
"641","2010-02-09",3.65
"642","2010-02-10",3.65
"643","2010-02-11",3.65
"644","2010-02-12",3.7
"645","2010-02-16",3.65
"646","2010-02-17",3.65
"647","2010-02-18",3.55
"648","2010-02-19",3.65
"649","2010-02-22",3.65
"650","2010-02-23",3.75
"651","2010-02-24",3.65
"652","2010-02-25",3.65
"653","2010-02-26",3.65
"654","2010-03-01",3.6
"655","2010-03-02",3.5
"656","2010-03-03",3.55
"657","2010-03-04",3.55
"658","2010-03-05",3.55
"659","2010-03-08",3.6
"660","2010-03-09",3.6
"661","2010-03-10",3.45
"662","2010-03-11",3.55
"663","2010-03-12",3.45
"664","2010-03-15",3.55
"665","2010-03-16",4.3
"666","2010-03-17",4.25
"667","2010-03-18",4.4
"668","2010-03-19",4.15
"669","2010-03-22",4.4
"670","2010-03-23",4.45
"671","2010-03-24",4.4
"672","2010-03-25",4.5
"673","2010-03-26",4.4
"674","2010-03-29",4.25
"675","2010-03-30",4.4
"676","2010-03-31",4.45
"677","2010-04-01",4.55
"678","2010-04-05",4.75
"679","2010-04-06",4.7
"680","2010-04-07",4.7
"681","2010-04-08",4.65
"682","2010-04-09",4.7
"683","2010-04-12",4.7
"684","2010-04-13",4.55
"685","2010-04-14",4.6
"686","2010-04-15",4.65
"687","2010-04-16",4.45
"688","2010-04-19",4.5
"689","2010-04-20",4.65
"690","2010-04-21",4.7
"691","2010-04-22",4.7
"692","2010-04-23",4.75
"693","2010-04-26",4.7
"694","2010-04-27",4.6
"695","2010-04-28",4.8
"696","2010-04-29",4.8
"697","2010-04-30",4.45
"698","2010-05-03",4.7
"699","2010-05-04",4.65
"700","2010-05-05",4.6
"701","2010-05-06",4.5
"702","2010-05-07",4.55
"703","2010-05-10",4.7
"704","2010-05-11",4.75
"705","2010-05-12",4.9
"706","2010-05-13",6.1
"707","2010-05-14",5.9
"708","2010-05-17",6.1
"709","2010-05-18",5.7
"710","2010-05-19",5.6
"711","2010-05-20",5
"712","2010-05-21",5.05
"713","2010-05-24",5.05
"714","2010-05-25",4.75
"715","2010-05-26",5.2
"716","2010-05-27",5.5
"717","2010-05-28",6.1
"718","2010-06-01",7.35
"719","2010-06-02",6.85
"720","2010-06-03",6.95
"721","2010-06-04",7.1
"722","2010-06-07",6.75
"723","2010-06-08",6.55
"724","2010-06-09",6.85
"725","2010-06-10",6.95
"726","2010-06-11",7.4
"727","2010-06-14",7.45
"728","2010-06-15",8.7
"729","2010-06-16",7.9
"730","2010-06-17",7.75
"731","2010-06-18",8.1
"732","2010-06-21",8.25
"733","2010-06-22",7.75
"734","2010-06-23",7.65
"735","2010-06-24",7
"736","2010-06-25",7.3
"737","2010-06-28",6.8
"738","2010-06-29",6.6
"739","2010-06-30",6.55
"740","2010-07-01",6.55
"741","2010-07-02",6.35
"742","2010-07-06",6.5
"743","2010-07-07",6.45
"744","2010-07-08",6.3
"745","2010-07-09",6.55
"746","2010-07-12",6.5
"747","2010-07-13",6.55
"748","2010-07-14",6.55
"749","2010-07-15",6.55
"750","2010-07-16",8.65
"751","2010-07-19",8.1
"752","2010-07-20",8.45
"753","2010-07-21",8.25
"754","2010-07-22",7.9
"755","2010-07-23",8.1
"756","2010-07-26",8.2
"757","2010-07-27",8.2
"758","2010-07-28",8
"759","2010-07-29",8.05
"760","2010-07-30",8
"761","2010-08-02",8
"762","2010-08-03",8.05
"763","2010-08-04",8.05
"764","2010-08-05",7.9
"765","2010-08-06",8.1
"766","2010-08-09",7.85
"767","2010-08-10",8.05
"768","2010-08-11",8.4
"769","2010-08-12",8
"770","2010-08-13",8
"771","2010-08-16",8.05
"772","2010-08-17",8.15
"773","2010-08-18",8.15
"774","2010-08-19",8.05
"775","2010-08-20",8
"776","2010-08-23",7.8
"777","2010-08-24",7.9
"778","2010-08-25",7.5
"779","2010-08-26",7.4
"780","2010-08-27",7.55
"781","2010-08-30",7.65
"782","2010-08-31",7.6
"783","2010-09-01",7.7
"784","2010-09-02",7.65
"785","2010-09-03",7.95
"786","2010-09-07",7.65
"787","2010-09-08",8.15
"788","2010-09-09",8.1
"789","2010-09-10",7.1
"790","2010-09-13",7.35
"791","2010-09-14",6.9
"792","2010-09-15",6.8
"793","2010-09-16",7.1
"794","2010-09-17",6.9
"795","2010-09-20",7.25
"796","2010-09-21",7
"797","2010-09-22",7.15
"798","2010-09-23",7.05
"799","2010-09-24",7.2
"800","2010-09-27",6.85
"801","2010-09-28",6.65
"802","2010-09-29",6.5
"803","2010-09-30",6
"804","2010-10-01",6.55
"805","2010-10-04",6.3
"806","2010-10-05",6
"807","2010-10-06",6.2
"808","2010-10-07",6.45
"809","2010-10-08",6.5
"810","2010-10-11",6.5
"811","2010-10-12",6.25
"812","2010-10-13",6.1
"813","2010-10-14",6.2
"814","2010-10-15",6.55
"815","2010-10-18",6.6
"816","2010-10-19",6.3
"817","2010-10-20",6.3
"818","2010-10-21",6.35
"819","2010-10-22",6.55
"820","2010-10-25",6
"821","2010-10-26",5.85
"822","2010-10-27",6.15
"823","2010-10-28",6.05
"824","2010-10-29",6
"825","2010-11-01",5.85
"826","2010-11-02",5.7
"827","2010-11-03",5.7
"828","2010-11-04",6.2
"829","2010-11-05",6.26
"830","2010-11-08",7.71
"831","2010-11-09",7.59
"832","2010-11-10",7.33
"833","2010-11-11",7.49
"834","2010-11-12",7.22
"835","2010-11-15",7.04
"836","2010-11-16",6.99
"837","2010-11-17",6.03
"838","2010-11-18",5.51
"839","2010-11-19",5.2
"840","2010-11-22",5.44
"841","2010-11-23",5.38
"842","2010-11-24",5.34
"843","2010-11-26",5.22
"844","2010-11-29",5.21
"845","2010-11-30",5.07
"846","2010-12-01",5.01
"847","2010-12-02",4.94
"848","2010-12-03",4.76
"849","2010-12-06",4.74
"850","2010-12-07",4.93
"851","2010-12-08",4.85
"852","2010-12-09",4.8
"853","2010-12-10",4.72
"854","2010-12-13",4.71
"855","2010-12-14",4.75
"856","2010-12-15",4.7
"857","2010-12-16",4.69
"858","2010-12-17",4.66
"859","2010-12-20",4.5
"860","2010-12-21",4.52
"861","2010-12-22",4.57
"862","2010-12-23",4.67
"863","2010-12-27",4.72
"864","2010-12-28",4.77
"865","2010-12-29",4.64
"866","2010-12-30",4.55
"867","2010-12-31",4.7
"868","2011-01-03",4.63
"869","2011-01-04",4.75
"870","2011-01-05",4.65
"871","2011-01-06",4.85
"872","2011-01-07",5.15
"873","2011-01-10",5.37
"874","2011-01-11",5.75
"875","2011-01-12",5.55
"876","2011-01-13",5.92
"877","2011-01-14",6.01
"878","2011-01-18",6.85
"879","2011-01-19",7.35
"880","2011-01-20",6.7
"881","2011-01-21",6.66
"882","2011-01-24",6.9
"883","2011-01-25",6.95
"884","2011-01-26",6.9
"885","2011-01-27",6.61
"886","2011-01-28",6.07
"887","2011-01-31",5.92
"888","2011-02-01",6.07
"889","2011-02-02",5.93
"890","2011-02-03",5.57
"891","2011-02-04",5.49
"892","2011-02-07",5.14
"893","2011-02-08",5.09
"894","2011-02-09",5.33
"895","2011-02-10",5.28
"896","2011-02-11",5.17
"897","2011-02-14",5.25
"898","2011-02-15",5.2
"899","2011-02-16",5.22
"900","2011-02-17",5.19
"901","2011-02-18",5.25
"902","2011-02-22",5.05
"903","2011-02-23",5
"904","2011-02-24",4.96
"905","2011-02-25",4.99
"906","2011-02-28",4.95
"907","2011-03-01",4.92
"908","2011-03-02",4.81
"909","2011-03-03",4.85
"910","2011-03-04",4.84
"911","2011-03-07",4.68
"912","2011-03-08",4.69
"913","2011-03-09",4.73
"914","2011-03-10",4.75
"915","2011-03-11",4.87
"916","2011-03-14",4.74
"917","2011-03-15",4.57
"918","2011-03-16",4.29
"919","2011-03-17",3.94
"920","2011-03-18",3.71
"921","2011-03-21",3.63
"922","2011-03-22",3.58
"923","2011-03-23",3.5
"924","2011-03-24",3.4
"925","2011-03-25",3.24
"926","2011-03-28",2.96
"927","2011-03-29",3
"928","2011-03-30",3.11
"929","2011-03-31",3.15
"930","2011-04-01",3.16
"931","2011-04-04",3.15
"932","2011-04-05",3.12
"933","2011-04-06",3.1
"934","2011-04-07",3.03
"935","2011-04-08",3.06
"936","2011-04-11",3.1
"937","2011-04-12",3
"938","2011-04-13",3.08
"939","2011-04-14",2.97
"940","2011-04-15",2.96
"941","2011-04-18",2.7
"942","2011-04-19",2.72
"943","2011-04-20",2.72
"944","2011-04-21",2.9
"945","2011-04-25",3.1
"946","2011-04-26",3.13
"947","2011-04-27",3.13
"948","2011-04-28",2.97
"949","2011-04-29",3.01
"950","2011-05-02",3.09
"951","2011-05-03",2.97
"952","2011-05-04",3.07
"953","2011-05-05",2.84
"954","2011-05-06",2.89
"955","2011-05-09",2.94
"956","2011-05-10",2.94
"957","2011-05-11",2.82
"958","2011-05-12",2.74
"959","2011-05-13",2.93
"960","2011-05-16",2.84
"961","2011-05-17",2.77
"962","2011-05-18",2.76
"963","2011-05-19",2.86
"964","2011-05-20",2.89
"965","2011-05-23",2.72
"966","2011-05-24",2.8
"967","2011-05-25",2.9
"968","2011-05-26",2.84
"969","2011-05-27",3.19
"970","2011-05-31",3.33
"971","2011-06-01",3.27
"972","2011-06-02",3.3
"973","2011-06-03",3.07
"974","2011-06-06",3.22
"975","2011-06-07",2.98
"976","2011-06-08",2.95
"977","2011-06-09",2.84
"978","2011-06-10",2.66
"979","2011-06-13",2.7
"980","2011-06-14",2.79
"981","2011-06-15",2.82
"982","2011-06-16",2.75
"983","2011-06-17",2.62
"984","2011-06-20",2.67
"985","2011-06-21",2.63
"986","2011-06-22",2.55
"987","2011-06-23",2.58
"988","2011-06-24",2.5
"989","2011-06-27",2.54
"990","2011-06-28",2.5
"991","2011-06-29",2.6
"992","2011-06-30",2.51
"993","2011-07-01",2.4
"994","2011-07-05",2.46
"995","2011-07-06",2.47
"996","2011-07-07",2.52
"997","2011-07-08",2.45
"998","2011-07-11",2.45
"999","2011-07-12",2.37
"1000","2011-07-13",2.4
"1001","2011-07-14",2.4
"1002","2011-07-15",2.25
"1003","2011-07-18",2.3
"1004","2011-07-19",2.27
"1005","2011-07-20",2.46
"1006","2011-07-21",2.5
"1007","2011-07-22",2.62
"1008","2011-07-25",2.56
