"","date","PBCT"
"196","2007-10-11",18.120001
"197","2007-10-12",18.02
"198","2007-10-15",17.629999
"199","2007-10-16",17.26
"200","2007-10-17",17.17
"201","2007-10-18",17.790001
"202","2007-10-19",17.83
"203","2007-10-22",17.92
"204","2007-10-23",18.49
"205","2007-10-24",18.4
"206","2007-10-25",17.9
"207","2007-10-26",18.049999
"208","2007-10-29",17.879999
"209","2007-10-30",17.65
"210","2007-10-31",17.780001
"211","2007-11-01",17.17
"212","2007-11-02",16.73
"213","2007-11-05",16.67
"214","2007-11-06",17.02
"215","2007-11-07",16.139999
"216","2007-11-08",16.309999
"217","2007-11-09",16.85
"218","2007-11-12",16.52
"219","2007-11-13",16.860001
"220","2007-11-14",16.879999
"221","2007-11-15",16.379999
"222","2007-11-16",16.59
"223","2007-11-19",16.35
"224","2007-11-20",16.35
"225","2007-11-21",16.18
"226","2007-11-23",16.709999
"227","2007-11-26",15.95
"228","2007-11-27",16.389999
"229","2007-11-28",17.09
"230","2007-11-29",16.780001
"231","2007-11-30",16.969999
"232","2007-12-03",16.75
"233","2007-12-04",16.309999
"234","2007-12-05",16.67
"235","2007-12-06",17.1
"236","2007-12-07",17.059999
"237","2007-12-10",17.469999
"238","2007-12-11",16.780001
"239","2007-12-12",16.57
"240","2007-12-13",16.92
"241","2007-12-14",16.700001
"242","2007-12-17",16.33
"243","2007-12-18",16.700001
"244","2007-12-19",16.77
"245","2007-12-20",16.790001
"246","2007-12-21",16.969999
"247","2007-12-24",17.200001
"248","2007-12-26",17.33
"249","2007-12-27",17.299999
"250","2007-12-28",17.469999
"251","2007-12-31",17.799999
"252","2008-01-02",17.370001
"253","2008-01-03",17.389999
"254","2008-01-04",16.93
"255","2008-01-07",17.049999
"256","2008-01-08",16.6
"257","2008-01-09",16.559999
"258","2008-01-10",16.889999
"259","2008-01-11",16.690001
"260","2008-01-14",16.41
"261","2008-01-15",15.97
"262","2008-01-16",16.030001
"263","2008-01-17",15.25
"264","2008-01-18",15.41
"265","2008-01-22",15.09
"266","2008-01-23",16.030001
"267","2008-01-24",16.290001
"268","2008-01-25",16.030001
"269","2008-01-28",15.96
"270","2008-01-29",16.15
"271","2008-01-30",15.72
"272","2008-01-31",16.889999
"273","2008-02-01",17.450001
"274","2008-02-04",16.959999
"275","2008-02-05",16.92
"276","2008-02-06",16.889999
"277","2008-02-07",17.23
"278","2008-02-08",17.08
"279","2008-02-11",17.02
"280","2008-02-12",17.08
"281","2008-02-13",17.01
"282","2008-02-14",16.99
"283","2008-02-15",17.34
"284","2008-02-19",16.790001
"285","2008-02-20",17
"286","2008-02-21",16.85
"287","2008-02-22",16.93
"288","2008-02-25",17.200001
"289","2008-02-26",17.280001
"290","2008-02-27",17.15
"291","2008-02-28",17.120001
"292","2008-02-29",16.860001
"293","2008-03-03",16.540001
"294","2008-03-04",16.58
"295","2008-03-05",16.450001
"296","2008-03-06",16.17
"297","2008-03-07",15.95
"298","2008-03-10",15.74
"299","2008-03-11",16.959999
"300","2008-03-12",16.440001
"301","2008-03-13",16.75
"302","2008-03-14",16.5
"303","2008-03-17",16.690001
"304","2008-03-18",17.469999
"305","2008-03-19",16.76
"306","2008-03-20",17.540001
"307","2008-03-24",17.209999
"308","2008-03-25",18.129999
"309","2008-03-26",17.57
"310","2008-03-27",17.809999
"311","2008-03-28",17.25
"312","2008-03-31",17.309999
"313","2008-04-01",18.32
"314","2008-04-02",18.23
"315","2008-04-03",17.98
"316","2008-04-04",17.860001
"317","2008-04-07",18.049999
"318","2008-04-08",18.1
"319","2008-04-09",17.9
"320","2008-04-10",17.780001
"321","2008-04-11",17.690001
"322","2008-04-14",17.299999
"323","2008-04-15",17.4
"324","2008-04-16",18
"325","2008-04-17",17.27
"326","2008-04-18",17.35
"327","2008-04-21",17.33
"328","2008-04-22",16.959999
"329","2008-04-23",16.91
"330","2008-04-24",17.540001
"331","2008-04-25",17.889999
"332","2008-04-28",17.610001
"333","2008-04-29",17.49
"334","2008-04-30",16.969999
"335","2008-05-01",17.52
"336","2008-05-02",17.290001
"337","2008-05-05",17.48
"338","2008-05-06",17.18
"339","2008-05-07",16.870001
"340","2008-05-08",16.870001
"341","2008-05-09",17.049999
"342","2008-05-12",17.389999
"343","2008-05-13",17.41
"344","2008-05-14",17.08
"345","2008-05-15",17.02
"346","2008-05-16",16.65
"347","2008-05-19",16.469999
"348","2008-05-20",16.690001
"349","2008-05-21",16.379999
"350","2008-05-22",16.690001
"351","2008-05-23",16.43
"352","2008-05-27",16.49
"353","2008-05-28",16.639999
"354","2008-05-29",16.83
"355","2008-05-30",16.530001
"356","2008-06-02",16.629999
"357","2008-06-03",16.709999
"358","2008-06-04",16.76
"359","2008-06-05",17.08
"360","2008-06-06",16.370001
"361","2008-06-09",16.4
"362","2008-06-10",16.700001
"363","2008-06-11",16.469999
"364","2008-06-12",16.870001
"365","2008-06-13",16.99
"366","2008-06-16",17.059999
"367","2008-06-17",16.9
"368","2008-06-18",16.610001
"369","2008-06-19",16.290001
"370","2008-06-20",16.35
"371","2008-06-23",16.02
"372","2008-06-24",16.01
"373","2008-06-25",16.190001
"374","2008-06-26",16.08
"375","2008-06-27",15.83
"376","2008-06-30",15.6
"377","2008-07-01",15.57
"378","2008-07-02",15.6
"379","2008-07-03",15.3
"380","2008-07-07",15.18
"381","2008-07-08",16.1
"382","2008-07-09",15.49
"383","2008-07-10",15.5
"384","2008-07-11",15.26
"385","2008-07-14",14.92
"386","2008-07-15",14.58
"387","2008-07-16",15.79
"388","2008-07-17",16
"389","2008-07-18",16.74
"390","2008-07-21",16.360001
"391","2008-07-22",16.91
"392","2008-07-23",16.92
"393","2008-07-24",16.17
"394","2008-07-25",16.26
"395","2008-07-28",15.78
"396","2008-07-29",16.76
"397","2008-07-30",16.950001
"398","2008-07-31",16.98
"399","2008-08-01",17.379999
"400","2008-08-04",17.26
"401","2008-08-05",17.59
"402","2008-08-06",17.66
"403","2008-08-07",16.73
"404","2008-08-08",17.219999
"405","2008-08-11",17.540001
"406","2008-08-12",17.08
"407","2008-08-13",16.469999
"408","2008-08-14",17.049999
"409","2008-08-15",17.5
"410","2008-08-18",17.209999
"411","2008-08-19",16.959999
"412","2008-08-20",16.629999
"413","2008-08-21",16.780001
"414","2008-08-22",17.059999
"415","2008-08-25",16.959999
"416","2008-08-26",17.07
"417","2008-08-27",17.35
"418","2008-08-28",18.02
"419","2008-08-29",17.92
"420","2008-09-02",17.709999
"421","2008-09-03",18.07
"422","2008-09-04",17.9
"423","2008-09-05",18.43
"424","2008-09-08",19.01
"425","2008-09-09",18.809999
"426","2008-09-10",18.459999
"427","2008-09-11",18.27
"428","2008-09-12",18.93
"429","2008-09-15",18.24
"430","2008-09-16",18.790001
"431","2008-09-17",17.92
"432","2008-09-18",19.629999
"433","2008-09-19",21.75
"434","2008-09-22",18.35
"435","2008-09-23",18.42
"436","2008-09-24",17.66
"437","2008-09-25",18.01
"438","2008-09-26",17.799999
"439","2008-09-29",16.33
"440","2008-09-30",19.25
"441","2008-10-01",19.799999
"442","2008-10-02",18.299999
"443","2008-10-03",18.25
"444","2008-10-06",17.73
"445","2008-10-07",17.549999
"446","2008-10-08",17.93
"447","2008-10-09",16.42
"448","2008-10-10",15
"449","2008-10-13",16.5
"450","2008-10-14",16.4
"451","2008-10-15",15.55
"452","2008-10-16",16.52
"453","2008-10-17",16.969999
"454","2008-10-20",17.68
"455","2008-10-21",17.24
"456","2008-10-22",16.209999
"457","2008-10-23",16.6
"458","2008-10-24",16.09
"459","2008-10-27",15.58
"460","2008-10-28",17.41
"461","2008-10-29",16.540001
"462","2008-10-30",17.16
"463","2008-10-31",17.5
"464","2008-11-03",17.17
"465","2008-11-04",17.790001
"466","2008-11-05",17.08
"467","2008-11-06",16.780001
"468","2008-11-07",16.65
"469","2008-11-10",17.700001
"470","2008-11-11",17.99
"471","2008-11-12",17.940001
"472","2008-11-13",18.629999
"473","2008-11-14",18.15
"474","2008-11-17",18.200001
"475","2008-11-18",17.9
"476","2008-11-19",16.92
"477","2008-11-20",16.77
"478","2008-11-21",17.48
"479","2008-11-24",18.559999
"480","2008-11-25",18.65
"481","2008-11-26",18.84
"482","2008-11-28",19.07
"483","2008-12-01",16.57
"484","2008-12-02",17.99
"485","2008-12-03",18.629999
"486","2008-12-04",17.440001
"487","2008-12-05",18.370001
"488","2008-12-08",18.200001
"489","2008-12-09",17.959999
"490","2008-12-10",17.950001
"491","2008-12-11",16.809999
"492","2008-12-12",17.43
"493","2008-12-15",17.23
"494","2008-12-16",18.129999
"495","2008-12-17",17.85
"496","2008-12-18",17.370001
"497","2008-12-19",17.5
"498","2008-12-22",17.26
"499","2008-12-23",17.02
"500","2008-12-24",17.32
"501","2008-12-26",17.309999
"502","2008-12-29",17.24
"503","2008-12-30",17.58
"504","2008-12-31",17.83
"505","2009-01-02",17.790001
"506","2009-01-05",17.280001
"507","2009-01-06",17.059999
"508","2009-01-07",16.879999
"509","2009-01-08",17.309999
"510","2009-01-09",16.57
"511","2009-01-12",16.299999
"512","2009-01-13",16.66
"513","2009-01-14",16.17
"514","2009-01-15",16.65
"515","2009-01-16",16.83
"516","2009-01-20",16.07
"517","2009-01-21",17.129999
"518","2009-01-22",16.370001
"519","2009-01-23",17.35
"520","2009-01-26",16.959999
"521","2009-01-27",17.51
"522","2009-01-28",17.35
"523","2009-01-29",16.51
"524","2009-01-30",16.360001
"525","2009-02-02",16.700001
"526","2009-02-03",16.75
"527","2009-02-04",16.76
"528","2009-02-05",17.049999
"529","2009-02-06",17.59
"530","2009-02-09",17.700001
"531","2009-02-10",16.969999
"532","2009-02-11",17.43
"533","2009-02-12",17.299999
"534","2009-02-13",17.09
"535","2009-02-17",16.530001
"536","2009-02-18",16.58
"537","2009-02-19",16.08
"538","2009-02-20",16.17
"539","2009-02-23",15.86
"540","2009-02-24",16.629999
"541","2009-02-25",16.879999
"542","2009-02-26",17.200001
"543","2009-02-27",17.41
"544","2009-03-02",17.01
"545","2009-03-03",17.16
"546","2009-03-04",17.440001
"547","2009-03-05",16.66
"548","2009-03-06",16.870001
"549","2009-03-09",17.26
"550","2009-03-10",17.74
"551","2009-03-11",17.459999
"552","2009-03-12",17.85
"553","2009-03-13",17.42
"554","2009-03-16",16.950001
"555","2009-03-17",17.389999
"556","2009-03-18",17.780001
"557","2009-03-19",16.98
"558","2009-03-20",16.639999
"559","2009-03-23",17.809999
"560","2009-03-24",16.84
"561","2009-03-25",17.15
"562","2009-03-26",17.59
"563","2009-03-27",17.440001
"564","2009-03-30",17.459999
"565","2009-03-31",17.969999
"566","2009-04-01",18.23
"567","2009-04-02",18.08
"568","2009-04-03",17.83
"569","2009-04-06",17.790001
"570","2009-04-07",17.9
"571","2009-04-08",17.98
"572","2009-04-09",18.290001
"573","2009-04-13",18.23
"574","2009-04-14",17.040001
"575","2009-04-15",17.33
"576","2009-04-16",17.049999
"577","2009-04-17",16.360001
"578","2009-04-20",15.62
"579","2009-04-21",16.58
"580","2009-04-22",15.94
"581","2009-04-23",16.139999
"582","2009-04-24",15.85
"583","2009-04-27",15.68
"584","2009-04-28",16.040001
"585","2009-04-29",16.08
"586","2009-04-30",15.62
"587","2009-05-01",15.44
"588","2009-05-04",16.23
"589","2009-05-05",16.18
"590","2009-05-06",16.33
"591","2009-05-07",15.83
"592","2009-05-08",16.370001
"593","2009-05-11",16.42
"594","2009-05-12",16.49
"595","2009-05-13",16.35
"596","2009-05-14",16.4
"597","2009-05-15",16.09
"598","2009-05-18",16.67
"599","2009-05-19",16.040001
"600","2009-05-20",15.78
"601","2009-05-21",15.35
"602","2009-05-22",15.54
"603","2009-05-26",15.91
"604","2009-05-27",15.28
"605","2009-05-28",15.5
"606","2009-05-29",15.8
"607","2009-06-01",15.41
"608","2009-06-02",15.53
"609","2009-06-03",15.68
"610","2009-06-04",15.94
"611","2009-06-05",15.61
"612","2009-06-08",15.62
"613","2009-06-09",15.57
"614","2009-06-10",15.51
"615","2009-06-11",15.69
"616","2009-06-12",15.46
"617","2009-06-15",15.32
"618","2009-06-16",15.21
"619","2009-06-17",15.13
"620","2009-06-18",15.19
"621","2009-06-19",15.11
"622","2009-06-22",15.05
"623","2009-06-23",14.94
"624","2009-06-24",14.96
"625","2009-06-25",15.24
"626","2009-06-26",15.05
"627","2009-06-29",15.3
"628","2009-06-30",15.07
"629","2009-07-01",15.25
"630","2009-07-02",15.12
"631","2009-07-06",15.4
"632","2009-07-07",15.14
"633","2009-07-08",15.01
"634","2009-07-09",15.12
"635","2009-07-10",15.2
"636","2009-07-13",15.71
"637","2009-07-14",15.36
"638","2009-07-15",15.51
"639","2009-07-16",15.74
"640","2009-07-17",15.31
"641","2009-07-20",15.24
"642","2009-07-21",15.29
"643","2009-07-22",15.37
"644","2009-07-23",15.83
"645","2009-07-24",15.75
"646","2009-07-27",16.16
"647","2009-07-28",16.23
"648","2009-07-29",16.26
"649","2009-07-30",16.43
"650","2009-07-31",16.25
"651","2009-08-03",16.549999
"652","2009-08-04",16.809999
"653","2009-08-05",17.08
"654","2009-08-06",16.860001
"655","2009-08-07",17.1
"656","2009-08-10",17.08
"657","2009-08-11",16.85
"658","2009-08-12",17.01
"659","2009-08-13",17
"660","2009-08-14",16.75
"661","2009-08-17",16.540001
"662","2009-08-18",16.370001
"663","2009-08-19",16.389999
"664","2009-08-20",16.24
"665","2009-08-21",16.360001
"666","2009-08-24",16.34
"667","2009-08-25",16.209999
"668","2009-08-26",16.24
"669","2009-08-27",16.23
"670","2009-08-28",16.049999
"671","2009-08-31",16.07
"672","2009-09-01",15.74
"673","2009-09-02",15.68
"674","2009-09-03",15.82
"675","2009-09-04",15.86
"676","2009-09-08",15.87
"677","2009-09-09",15.88
"678","2009-09-10",16.02
"679","2009-09-11",15.87
"680","2009-09-14",15.89
"681","2009-09-15",15.96
"682","2009-09-16",16.24
"683","2009-09-17",16.139999
"684","2009-09-18",16.23
"685","2009-09-21",16.030001
"686","2009-09-22",16.030001
"687","2009-09-23",15.81
"688","2009-09-24",15.68
"689","2009-09-25",15.66
"690","2009-09-28",15.89
"691","2009-09-29",15.79
"692","2009-09-30",15.56
"693","2009-10-01",15.35
"694","2009-10-02",15.31
"695","2009-10-05",15.42
"696","2009-10-06",15.33
"697","2009-10-07",15.5
"698","2009-10-08",15.49
"699","2009-10-09",15.69
"700","2009-10-12",15.59
"701","2009-10-13",15.63
"702","2009-10-14",15.68
"703","2009-10-15",15.87
"704","2009-10-16",16.15
"705","2009-10-19",16.549999
"706","2009-10-20",16.559999
"707","2009-10-21",16.5
"708","2009-10-22",16.799999
"709","2009-10-23",16.610001
"710","2009-10-26",16.450001
"711","2009-10-27",16.4
"712","2009-10-28",16.26
"713","2009-10-29",16.379999
"714","2009-10-30",16.030001
"715","2009-11-02",15.91
"716","2009-11-03",15.81
"717","2009-11-04",15.65
"718","2009-11-05",15.99
"719","2009-11-06",15.9
"720","2009-11-09",16.01
"721","2009-11-10",16.02
"722","2009-11-11",16.17
"723","2009-11-12",16.059999
"724","2009-11-13",16.219999
"725","2009-11-16",16.549999
"726","2009-11-17",16.68
"727","2009-11-18",16.709999
"728","2009-11-19",16.469999
"729","2009-11-20",16.469999
"730","2009-11-23",16.030001
"731","2009-11-24",16.450001
"732","2009-11-25",16.48
"733","2009-11-27",16.370001
"734","2009-11-30",16.290001
"735","2009-12-01",16.139999
"736","2009-12-02",16.200001
"737","2009-12-03",16
"738","2009-12-04",16.23
"739","2009-12-07",16.040001
"740","2009-12-08",16.110001
"741","2009-12-09",16.27
"742","2009-12-10",16.360001
"743","2009-12-11",16.5
"744","2009-12-14",16.76
"745","2009-12-15",16.51
"746","2009-12-16",16.639999
"747","2009-12-17",16.629999
"748","2009-12-18",16.969999
"749","2009-12-21",17
"750","2009-12-22",17.030001
"751","2009-12-23",16.84
"752","2009-12-24",16.93
"753","2009-12-28",16.780001
"754","2009-12-29",16.77
"755","2009-12-30",16.790001
"756","2009-12-31",16.700001
"757","2010-01-04",16.75
"758","2010-01-05",16.85
"759","2010-01-06",16.84
"760","2010-01-07",16.92
"761","2010-01-08",17
"762","2010-01-11",16.83
"763","2010-01-12",16.540001
"764","2010-01-13",16.709999
"765","2010-01-14",16.860001
"766","2010-01-15",16.620001
"767","2010-01-19",16.65
"768","2010-01-20",16.629999
"769","2010-01-21",16.58
"770","2010-01-22",16.15
"771","2010-01-25",16.27
"772","2010-01-26",15.91
"773","2010-01-27",15.97
"774","2010-01-28",15.64
"775","2010-01-29",16.17
"776","2010-02-01",15.76
"777","2010-02-02",15.66
"778","2010-02-03",15.51
"779","2010-02-04",15.19
"780","2010-02-05",15.35
"781","2010-02-08",15.24
"782","2010-02-09",15.51
"783","2010-02-10",15.5
"784","2010-02-11",15.58
"785","2010-02-12",15.59
"786","2010-02-16",15.83
"787","2010-02-17",15.83
"788","2010-02-18",15.57
"789","2010-02-19",15.8
"790","2010-02-22",15.68
"791","2010-02-23",15.5
"792","2010-02-24",15.73
"793","2010-02-25",15.66
"794","2010-02-26",15.75
"795","2010-03-01",15.71
"796","2010-03-02",15.61
"797","2010-03-03",15.44
"798","2010-03-04",15.36
"799","2010-03-05",15.6
"800","2010-03-08",15.64
"801","2010-03-09",15.61
"802","2010-03-10",15.58
"803","2010-03-11",15.73
"804","2010-03-12",15.58
"805","2010-03-15",15.54
"806","2010-03-16",15.56
"807","2010-03-17",15.61
"808","2010-03-18",15.55
"809","2010-03-19",15.79
"810","2010-03-22",15.76
"811","2010-03-23",15.71
"812","2010-03-24",15.54
"813","2010-03-25",15.67
"814","2010-03-26",15.68
"815","2010-03-29",15.75
"816","2010-03-30",15.69
"817","2010-03-31",15.62
"818","2010-04-01",15.7
"819","2010-04-05",15.61
"820","2010-04-06",15.81
"821","2010-04-07",16.17
"822","2010-04-08",16.469999
"823","2010-04-09",16.559999
"824","2010-04-12",16.6
"825","2010-04-13",16.65
"826","2010-04-14",16.530001
"827","2010-04-15",16.65
"828","2010-04-16",16.4
"829","2010-04-19",16
"830","2010-04-20",16.27
"831","2010-04-21",16.17
"832","2010-04-22",16.030001
"833","2010-04-23",15.91
"834","2010-04-26",16.049999
"835","2010-04-27",15.65
"836","2010-04-28",15.61
"837","2010-04-29",15.57
"838","2010-04-30",15.52
"839","2010-05-03",15.47
"840","2010-05-04",15.2
"841","2010-05-05",15
"842","2010-05-06",14.6
"843","2010-05-07",14.39
"844","2010-05-10",14.97
"845","2010-05-11",14.71
"846","2010-05-12",14.83
"847","2010-05-13",14.68
"848","2010-05-14",14.55
"849","2010-05-17",14.8
"850","2010-05-18",14.66
"851","2010-05-19",14.65
"852","2010-05-20",14.29
"853","2010-05-21",14.37
"854","2010-05-24",14.2
"855","2010-05-25",14.16
"856","2010-05-26",14.04
"857","2010-05-27",14.14
"858","2010-05-28",13.97
"859","2010-06-01",13.84
"860","2010-06-02",13.98
"861","2010-06-03",13.92
"862","2010-06-04",13.94
"863","2010-06-07",14
"864","2010-06-08",14.14
"865","2010-06-09",14.05
"866","2010-06-10",14.24
"867","2010-06-11",14.18
"868","2010-06-14",14.08
"869","2010-06-15",14.19
"870","2010-06-16",14.58
"871","2010-06-17",14.58
"872","2010-06-18",14.54
"873","2010-06-21",14.66
"874","2010-06-22",14.2
"875","2010-06-23",14.12
"876","2010-06-24",13.87
"877","2010-06-25",14.01
"878","2010-06-28",13.78
"879","2010-06-29",13.53
"880","2010-06-30",13.5
"881","2010-07-01",13.52
"882","2010-07-02",13.36
"883","2010-07-06",13.42
"884","2010-07-07",13.81
"885","2010-07-08",13.72
"886","2010-07-09",13.88
"887","2010-07-12",14.11
"888","2010-07-13",14.11
"889","2010-07-14",14.09
"890","2010-07-15",14.15
"891","2010-07-16",13.63
"892","2010-07-19",13.78
"893","2010-07-20",14.08
"894","2010-07-21",13.63
"895","2010-07-22",13.93
"896","2010-07-23",14.05
"897","2010-07-26",14.18
"898","2010-07-27",14.2
"899","2010-07-28",13.96
"900","2010-07-29",13.84
"901","2010-07-30",13.84
"902","2010-08-02",13.9
"903","2010-08-03",13.75
"904","2010-08-04",13.67
"905","2010-08-05",13.68
"906","2010-08-06",13.57
"907","2010-08-09",13.68
"908","2010-08-10",13.75
"909","2010-08-11",13.4
"910","2010-08-12",13.25
"911","2010-08-13",13.22
"912","2010-08-16",13.36
"913","2010-08-17",13.48
"914","2010-08-18",13.43
"915","2010-08-19",13.13
"916","2010-08-20",13.24
"917","2010-08-23",13.14
"918","2010-08-24",12.84
"919","2010-08-25",12.78
"920","2010-08-26",12.67
"921","2010-08-27",12.79
"922","2010-08-30",12.63
"923","2010-08-31",12.7
"924","2010-09-01",12.73
"925","2010-09-02",12.72
"926","2010-09-03",12.88
"927","2010-09-07",12.95
"928","2010-09-08",13.06
"929","2010-09-09",13.16
"930","2010-09-10",13.1
"931","2010-09-13",13.26
"932","2010-09-14",13.11
"933","2010-09-15",13.14
"934","2010-09-16",13.03
"935","2010-09-17",12.96
"936","2010-09-20",13.1
"937","2010-09-21",13
"938","2010-09-22",12.85
"939","2010-09-23",12.79
"940","2010-09-24",13.16
"941","2010-09-27",12.9
"942","2010-09-28",13.05
"943","2010-09-29",13.04
"944","2010-09-30",13.09
"945","2010-10-01",13.04
"946","2010-10-04",13.11
"947","2010-10-05",13.29
"948","2010-10-06",13.43
"949","2010-10-07",13.39
"950","2010-10-08",13.32
"951","2010-10-11",13.28
"952","2010-10-12",13.33
"953","2010-10-13",13.27
"954","2010-10-14",13.19
"955","2010-10-15",13.15
"956","2010-10-18",13.16
"957","2010-10-19",13.18
"958","2010-10-20",13.19
"959","2010-10-21",13.05
"960","2010-10-22",12.61
"961","2010-10-25",12.66
"962","2010-10-26",12.57
"963","2010-10-27",12.55
"964","2010-10-28",12.23
"965","2010-10-29",12.3
"966","2010-11-01",12.41
"967","2010-11-02",12.47
"968","2010-11-03",12.46
"969","2010-11-04",12.59
"970","2010-11-05",12.69
"971","2010-11-08",12.52
"972","2010-11-09",12.56
"973","2010-11-10",12.67
"974","2010-11-11",12.61
"975","2010-11-12",12.5
"976","2010-11-15",12.66
