"","date","MMC"
"158","2007-08-17",26.450001
"159","2007-08-20",26.51
"160","2007-08-21",26.450001
"161","2007-08-22",26.969999
"162","2007-08-23",26.41
"163","2007-08-24",26.51
"164","2007-08-27",26.780001
"165","2007-08-28",26.02
"166","2007-08-29",26.33
"167","2007-08-30",26.459999
"168","2007-08-31",26.65
"169","2007-09-04",26.83
"170","2007-09-05",26.629999
"171","2007-09-06",26.690001
"172","2007-09-07",26.26
"173","2007-09-10",26.15
"174","2007-09-11",26.42
"175","2007-09-12",26.139999
"176","2007-09-13",26.440001
"177","2007-09-14",26.18
"178","2007-09-17",24.6
"179","2007-09-18",24.879999
"180","2007-09-19",25.15
"181","2007-09-20",24.719999
"182","2007-09-21",24.83
"183","2007-09-24",24.799999
"184","2007-09-25",24.77
"185","2007-09-26",25.01
"186","2007-09-27",25.33
"187","2007-09-28",25.5
"188","2007-10-01",25.76
"189","2007-10-02",25.75
"190","2007-10-03",26.42
"191","2007-10-04",26.33
"192","2007-10-05",26.77
"193","2007-10-08",26.43
"194","2007-10-09",26.6
"195","2007-10-10",26.91
"196","2007-10-11",26.01
"197","2007-10-12",25.98
"198","2007-10-15",25.75
"199","2007-10-16",25.57
"200","2007-10-17",25.370001
"201","2007-10-18",24.83
"202","2007-10-19",24.299999
"203","2007-10-22",25.469999
"204","2007-10-23",25.440001
"205","2007-10-24",25.77
"206","2007-10-25",25.780001
"207","2007-10-26",26.040001
"208","2007-10-29",26.030001
"209","2007-10-30",25.77
"210","2007-10-31",25.889999
"211","2007-11-01",25.370001
"212","2007-11-02",25.4
"213","2007-11-05",25.379999
"214","2007-11-06",25.5
"215","2007-11-07",24.200001
"216","2007-11-08",24.52
"217","2007-11-09",24.51
"218","2007-11-12",24.98
"219","2007-11-13",25.83
"220","2007-11-14",25.200001
"221","2007-11-15",24.98
"222","2007-11-16",25.370001
"223","2007-11-19",25.08
"224","2007-11-20",24.959999
"225","2007-11-21",24.68
"226","2007-11-23",24.92
"227","2007-11-26",24.360001
"228","2007-11-27",24.440001
"229","2007-11-28",24.969999
"230","2007-11-29",25.02
"231","2007-11-30",25.120001
"232","2007-12-03",25.32
"233","2007-12-04",25.24
"234","2007-12-05",25.469999
"235","2007-12-06",25.76
"236","2007-12-07",25.690001
"237","2007-12-10",25.9
"238","2007-12-11",25.25
"239","2007-12-12",25.549999
"240","2007-12-13",25.389999
"241","2007-12-14",24.76
"242","2007-12-17",24.42
"243","2007-12-18",24.540001
"244","2007-12-19",24.76
"245","2007-12-20",24.889999
"246","2007-12-21",26.209999
"247","2007-12-24",26.34
"248","2007-12-26",26.52
"249","2007-12-27",26.190001
"250","2007-12-28",26.41
"251","2007-12-31",26.469999
"252","2008-01-02",26.98
"253","2008-01-03",27.059999
"254","2008-01-04",27
"255","2008-01-07",26.889999
"256","2008-01-08",26.33
"257","2008-01-09",26.5
"258","2008-01-10",26.6
"259","2008-01-11",26.389999
"260","2008-01-14",26.440001
"261","2008-01-15",25.870001
"262","2008-01-16",26.450001
"263","2008-01-17",27.280001
"264","2008-01-18",27.17
"265","2008-01-22",26.809999
"266","2008-01-23",27.93
"267","2008-01-24",27.32
"268","2008-01-25",27.120001
"269","2008-01-28",27.690001
"270","2008-01-29",27.360001
"271","2008-01-30",27.17
"272","2008-01-31",27.549999
"273","2008-02-01",27.950001
"274","2008-02-04",27.49
"275","2008-02-05",27.129999
"276","2008-02-06",26.85
"277","2008-02-07",26.690001
"278","2008-02-08",26.23
"279","2008-02-11",25.299999
"280","2008-02-12",25.99
"281","2008-02-13",25.879999
"282","2008-02-14",25.629999
"283","2008-02-15",25.870001
"284","2008-02-19",25.559999
"285","2008-02-20",25.74
"286","2008-02-21",25.719999
"287","2008-02-22",26.030001
"288","2008-02-25",26.32
"289","2008-02-26",26.379999
"290","2008-02-27",26.51
"291","2008-02-28",26.33
"292","2008-02-29",25.469999
"293","2008-03-03",25.23
"294","2008-03-04",25.48
"295","2008-03-05",25.440001
"296","2008-03-06",24.9
"297","2008-03-07",25.1
"298","2008-03-10",24.66
"299","2008-03-11",25.18
"300","2008-03-12",25.5
"301","2008-03-13",25.51
"302","2008-03-14",24.709999
"303","2008-03-17",24.07
"304","2008-03-18",25.27
"305","2008-03-19",24.85
"306","2008-03-20",25.4
"307","2008-03-24",25.84
"308","2008-03-25",25.92
"309","2008-03-26",25.110001
"310","2008-03-27",24.290001
"311","2008-03-28",24.059999
"312","2008-03-31",24.35
"313","2008-04-01",25.790001
"314","2008-04-02",25.75
"315","2008-04-03",26.190001
"316","2008-04-04",25.26
"317","2008-04-07",25.5
"318","2008-04-08",25.190001
"319","2008-04-09",25.01
"320","2008-04-10",25.82
"321","2008-04-11",25.639999
"322","2008-04-14",26.17
"323","2008-04-15",26.66
"324","2008-04-16",27.41
"325","2008-04-17",28.01
"326","2008-04-18",27.85
"327","2008-04-21",27.52
"328","2008-04-22",28.16
"329","2008-04-23",27.67
"330","2008-04-24",28.24
"331","2008-04-25",28.139999
"332","2008-04-28",27.98
"333","2008-04-29",28.15
"334","2008-04-30",27.59
"335","2008-05-01",28.57
"336","2008-05-02",28.49
"337","2008-05-05",28
"338","2008-05-06",27.58
"339","2008-05-07",27.76
"340","2008-05-08",27.4
"341","2008-05-09",27.200001
"342","2008-05-12",28.27
"343","2008-05-13",28.02
"344","2008-05-14",28.15
"345","2008-05-15",29.25
"346","2008-05-16",28.73
"347","2008-05-19",28.379999
"348","2008-05-20",27.85
"349","2008-05-21",27.25
"350","2008-05-22",27.26
"351","2008-05-23",26.82
"352","2008-05-27",26.950001
"353","2008-05-28",27.040001
"354","2008-05-29",27.530001
"355","2008-05-30",27.23
"356","2008-06-02",26.620001
"357","2008-06-03",26.57
"358","2008-06-04",26.59
"359","2008-06-05",27.16
"360","2008-06-06",26.24
"361","2008-06-09",26.040001
"362","2008-06-10",25.99
"363","2008-06-11",25.379999
"364","2008-06-12",26.15
"365","2008-06-13",26.620001
"366","2008-06-16",26.75
"367","2008-06-17",26.219999
"368","2008-06-18",25.969999
"369","2008-06-19",26.68
"370","2008-06-20",26.32
"371","2008-06-23",26.120001
"372","2008-06-24",26.1
"373","2008-06-25",26.889999
"374","2008-06-26",26.209999
"375","2008-06-27",26.77
"376","2008-06-30",26.549999
"377","2008-07-01",26.59
"378","2008-07-02",26.75
"379","2008-07-03",26.559999
"380","2008-07-07",26.84
"381","2008-07-08",29.08
"382","2008-07-09",29.129999
"383","2008-07-10",29.02
"384","2008-07-11",28.49
"385","2008-07-14",27.950001
"386","2008-07-15",27.620001
"387","2008-07-16",28.59
"388","2008-07-17",28.9
"389","2008-07-18",28.67
"390","2008-07-21",27.780001
"391","2008-07-22",28.950001
"392","2008-07-23",28.200001
"393","2008-07-24",27.18
"394","2008-07-25",27.200001
"395","2008-07-28",26.190001
"396","2008-07-29",27.4
"397","2008-07-30",27.77
"398","2008-07-31",28.25
"399","2008-08-01",27.98
"400","2008-08-04",28.450001
"401","2008-08-05",29.34
"402","2008-08-06",30.07
"403","2008-08-07",29.43
"404","2008-08-08",30.93
"405","2008-08-11",31.120001
"406","2008-08-12",30.540001
"407","2008-08-13",30.629999
"408","2008-08-14",31.559999
"409","2008-08-15",31.9
"410","2008-08-18",31.450001
"411","2008-08-19",31.35
"412","2008-08-20",32.369999
"413","2008-08-21",31.99
"414","2008-08-22",32.360001
"415","2008-08-25",31.809999
"416","2008-08-26",31.690001
"417","2008-08-27",31.940001
"418","2008-08-28",32.349998
"419","2008-08-29",31.93
"420","2008-09-02",32.169998
"421","2008-09-03",32.310001
"422","2008-09-04",32.009998
"423","2008-09-05",32.43
"424","2008-09-08",33.080002
"425","2008-09-09",32.139999
"426","2008-09-10",32.310001
"427","2008-09-11",32.990002
"428","2008-09-12",32.959999
"429","2008-09-15",32.18
"430","2008-09-16",33.09
"431","2008-09-17",32.18
"432","2008-09-18",33.299999
"433","2008-09-19",33.580002
"434","2008-09-22",32.380001
"435","2008-09-23",32.200001
"436","2008-09-24",31.98
"437","2008-09-25",32.810001
"438","2008-09-26",33.57
"439","2008-09-29",30.959999
"440","2008-09-30",31.76
"441","2008-10-01",31.84
"442","2008-10-02",29.85
"443","2008-10-03",30.370001
"444","2008-10-06",30.129999
"445","2008-10-07",28.889999
"446","2008-10-08",28.950001
"447","2008-10-09",27.129999
"448","2008-10-10",27
"449","2008-10-13",26.959999
"450","2008-10-14",27.98
"451","2008-10-15",26.67
"452","2008-10-16",25.98
"453","2008-10-17",25.629999
"454","2008-10-20",27.860001
"455","2008-10-21",27.01
"456","2008-10-22",26.370001
"457","2008-10-23",26.360001
"458","2008-10-24",25.459999
"459","2008-10-27",25.370001
"460","2008-10-28",28.309999
"461","2008-10-29",26.690001
"462","2008-10-30",27.68
"463","2008-10-31",29.280001
"464","2008-11-03",29.030001
"465","2008-11-04",29.700001
"466","2008-11-05",26.059999
"467","2008-11-06",24.93
"468","2008-11-07",25.530001
"469","2008-11-10",24.77
"470","2008-11-11",24.120001
"471","2008-11-12",22.93
"472","2008-11-13",25.040001
"473","2008-11-14",23.85
"474","2008-11-17",23.24
"475","2008-11-18",23.559999
"476","2008-11-19",22.299999
"477","2008-11-20",21.290001
"478","2008-11-21",23.93
"479","2008-11-24",23.83
"480","2008-11-25",24.66
"481","2008-11-26",25.5
"482","2008-11-28",25.5
"483","2008-12-01",22.790001
"484","2008-12-02",24.780001
"485","2008-12-03",24.809999
"486","2008-12-04",24
"487","2008-12-05",24.629999
"488","2008-12-08",24.32
"489","2008-12-09",24.030001
"490","2008-12-10",23.9
"491","2008-12-11",22.83
"492","2008-12-12",22.65
"493","2008-12-15",22.290001
"494","2008-12-16",23.290001
"495","2008-12-17",22.889999
"496","2008-12-18",22.610001
"497","2008-12-19",23.110001
"498","2008-12-22",23.02
"499","2008-12-23",22.76
"500","2008-12-24",22.799999
"501","2008-12-26",23.32
"502","2008-12-29",23.030001
"503","2008-12-30",23.65
"504","2008-12-31",24.27
"505","2009-01-02",24.940001
"506","2009-01-05",24.52
"507","2009-01-06",24.950001
"508","2009-01-07",24.190001
"509","2009-01-08",23.98
"510","2009-01-09",23.41
"511","2009-01-12",22.65
"512","2009-01-13",22.83
"513","2009-01-14",21.469999
"514","2009-01-15",21.309999
"515","2009-01-16",21.85
"516","2009-01-20",21.639999
"517","2009-01-21",21.93
"518","2009-01-22",20.700001
"519","2009-01-23",19.809999
"520","2009-01-26",19.629999
"521","2009-01-27",19.889999
"522","2009-01-28",20.040001
"523","2009-01-29",19.52
"524","2009-01-30",19.33
"525","2009-02-02",19.719999
"526","2009-02-03",20.290001
"527","2009-02-04",19.200001
"528","2009-02-05",19.35
"529","2009-02-06",19.889999
"530","2009-02-09",19.790001
"531","2009-02-10",18.709999
"532","2009-02-11",21.41
"533","2009-02-12",21.459999
"534","2009-02-13",20.52
"535","2009-02-17",19.75
"536","2009-02-18",19.67
"537","2009-02-19",19.34
"538","2009-02-20",18.950001
"539","2009-02-23",18.530001
"540","2009-02-24",19.43
"541","2009-02-25",18.66
"542","2009-02-26",18.209999
"543","2009-02-27",17.93
"544","2009-03-02",17.74
"545","2009-03-03",17.82
"546","2009-03-04",18.17
"547","2009-03-05",17.84
"548","2009-03-06",18.33
"549","2009-03-09",18.040001
"550","2009-03-10",18.08
"551","2009-03-11",18.030001
"552","2009-03-12",18.290001
"553","2009-03-13",19.379999
"554","2009-03-16",18.83
"555","2009-03-17",19.940001
"556","2009-03-18",20.549999
"557","2009-03-19",20.02
"558","2009-03-20",19.75
"559","2009-03-23",20.860001
"560","2009-03-24",20.5
"561","2009-03-25",20.68
"562","2009-03-26",20.76
"563","2009-03-27",20.23
"564","2009-03-30",19.860001
"565","2009-03-31",20.25
"566","2009-04-01",20.290001
"567","2009-04-02",20.58
"568","2009-04-03",20.950001
"569","2009-04-06",20.51
"570","2009-04-07",19.75
"571","2009-04-08",19.93
"572","2009-04-09",20.42
"573","2009-04-13",20.620001
"574","2009-04-14",20.129999
"575","2009-04-15",20.549999
"576","2009-04-16",20.52
"577","2009-04-17",20.66
"578","2009-04-20",20.6
"579","2009-04-21",21.26
"580","2009-04-22",20.74
"581","2009-04-23",20.23
"582","2009-04-24",20.379999
"583","2009-04-27",20.309999
"584","2009-04-28",20.120001
"585","2009-04-29",21.01
"586","2009-04-30",21.09
"587","2009-05-01",20.059999
"588","2009-05-04",20.65
"589","2009-05-05",20.59
"590","2009-05-06",22.290001
"591","2009-05-07",20.66
"592","2009-05-08",20.5
"593","2009-05-11",20.129999
"594","2009-05-12",20.02
"595","2009-05-13",19.5
"596","2009-05-14",19.1
"597","2009-05-15",19.129999
"598","2009-05-18",19.75
"599","2009-05-19",18.98
"600","2009-05-20",19.1
"601","2009-05-21",18.959999
"602","2009-05-22",18.83
"603","2009-05-26",19.09
"604","2009-05-27",18.690001
"605","2009-05-28",18.790001
"606","2009-05-29",18.92
"607","2009-06-01",19.08
"608","2009-06-02",19.530001
"609","2009-06-03",19.52
"610","2009-06-04",19.68
"611","2009-06-05",19.790001
"612","2009-06-08",20.030001
"613","2009-06-09",20.34
"614","2009-06-10",20.440001
"615","2009-06-11",20.58
"616","2009-06-12",20.639999
"617","2009-06-15",20.190001
"618","2009-06-16",20.290001
"619","2009-06-17",20.450001
"620","2009-06-18",20.450001
"621","2009-06-19",20.68
"622","2009-06-22",20.389999
"623","2009-06-23",20.4
"624","2009-06-24",20.299999
"625","2009-06-25",20.530001
"626","2009-06-26",20.32
"627","2009-06-29",20.43
"628","2009-06-30",20.129999
"629","2009-07-01",20.07
"630","2009-07-02",19.57
"631","2009-07-06",19.559999
"632","2009-07-07",19.15
"633","2009-07-08",18.700001
"634","2009-07-09",18.83
"635","2009-07-10",18.65
"636","2009-07-13",19.23
"637","2009-07-14",19.1
"638","2009-07-15",19.43
"639","2009-07-16",19.709999
"640","2009-07-17",19.52
"641","2009-07-20",19.17
"642","2009-07-21",19.200001
"643","2009-07-22",19.27
"644","2009-07-23",19.6
"645","2009-07-24",19.620001
"646","2009-07-27",19.67
"647","2009-07-28",19.6
"648","2009-07-29",20.629999
"649","2009-07-30",20.27
"650","2009-07-31",20.42
"651","2009-08-03",20.9
"652","2009-08-04",21.5
"653","2009-08-05",22.66
"654","2009-08-06",22.65
"655","2009-08-07",23.219999
"656","2009-08-10",23.18
"657","2009-08-11",22.940001
"658","2009-08-12",23.290001
"659","2009-08-13",23.51
"660","2009-08-14",23.49
"661","2009-08-17",23.200001
"662","2009-08-18",23.15
"663","2009-08-19",23.35
"664","2009-08-20",23.49
"665","2009-08-21",23.809999
"666","2009-08-24",23.49
"667","2009-08-25",23.5
"668","2009-08-26",23.4
"669","2009-08-27",23.469999
"670","2009-08-28",23.51
"671","2009-08-31",23.540001
"672","2009-09-01",23
"673","2009-09-02",23
"674","2009-09-03",23.15
"675","2009-09-04",23.120001
"676","2009-09-08",23.120001
"677","2009-09-09",23.17
"678","2009-09-10",23.42
"679","2009-09-11",23.32
"680","2009-09-14",23.809999
"681","2009-09-15",23.610001
"682","2009-09-16",24.1
"683","2009-09-17",23.82
"684","2009-09-18",23.879999
"685","2009-09-21",23.879999
"686","2009-09-22",23.76
"687","2009-09-23",23.870001
"688","2009-09-24",23.870001
"689","2009-09-25",23.719999
"690","2009-09-28",24.74
"691","2009-09-29",24.799999
"692","2009-09-30",24.73
"693","2009-10-01",24.620001
"694","2009-10-02",24
"695","2009-10-05",24.059999
"696","2009-10-06",24.25
"697","2009-10-07",24.26
"698","2009-10-08",24.77
"699","2009-10-09",24.959999
"700","2009-10-12",25.02
"701","2009-10-13",24.98
"702","2009-10-14",25.290001
"703","2009-10-15",25.389999
"704","2009-10-16",25
"705","2009-10-19",25.15
"706","2009-10-20",24.84
"707","2009-10-21",24.540001
"708","2009-10-22",25.27
"709","2009-10-23",24.889999
"710","2009-10-26",24.969999
"711","2009-10-27",24.83
"712","2009-10-28",24.1
"713","2009-10-29",24.709999
"714","2009-10-30",23.459999
"715","2009-11-02",23.48
"716","2009-11-03",23.370001
"717","2009-11-04",22.91
"718","2009-11-05",23.469999
"719","2009-11-06",23.32
"720","2009-11-09",23.91
"721","2009-11-10",24.08
"722","2009-11-11",24.379999
"723","2009-11-12",23.99
"724","2009-11-13",23.940001
"725","2009-11-16",24.02
"726","2009-11-17",23.799999
"727","2009-11-18",23.4
"728","2009-11-19",22.6
"729","2009-11-20",22.57
"730","2009-11-23",22.690001
"731","2009-11-24",22.82
"732","2009-11-25",22.82
"733","2009-11-27",22.26
"734","2009-11-30",22.549999
"735","2009-12-01",22.43
"736","2009-12-02",22.17
"737","2009-12-03",21.870001
"738","2009-12-04",22.209999
"739","2009-12-07",21.799999
"740","2009-12-08",21.540001
"741","2009-12-09",21.610001
"742","2009-12-10",21.629999
"743","2009-12-11",21.91
"744","2009-12-14",21.9
"745","2009-12-15",21.889999
"746","2009-12-16",21.98
"747","2009-12-17",21.860001
"748","2009-12-18",21.690001
"749","2009-12-21",21.76
"750","2009-12-22",21.85
"751","2009-12-23",22.01
"752","2009-12-24",22.139999
"753","2009-12-28",22.120001
"754","2009-12-29",22.23
"755","2009-12-30",22.219999
"756","2009-12-31",22.08
"757","2010-01-04",21.870001
"758","2010-01-05",21.34
"759","2010-01-06",21.99
"760","2010-01-07",22.27
"761","2010-01-08",22.16
"762","2010-01-11",22.08
"763","2010-01-12",21.860001
"764","2010-01-13",21.860001
"765","2010-01-14",21.99
"766","2010-01-15",21.870001
"767","2010-01-19",22.02
"768","2010-01-20",21.82
"769","2010-01-21",21.889999
"770","2010-01-22",21.9
"771","2010-01-25",22.01
"772","2010-01-26",21.950001
"773","2010-01-27",21.809999
"774","2010-01-28",21.709999
"775","2010-01-29",21.559999
"776","2010-02-01",21.68
"777","2010-02-02",22.35
"778","2010-02-03",22.25
"779","2010-02-04",22.02
"780","2010-02-05",22.200001
"781","2010-02-08",21.9
"782","2010-02-09",22.190001
"783","2010-02-10",22.1
"784","2010-02-11",22.139999
"785","2010-02-12",22.049999
"786","2010-02-16",22.389999
"787","2010-02-17",22.780001
"788","2010-02-18",22.870001
"789","2010-02-19",22.790001
"790","2010-02-22",22.75
"791","2010-02-23",22.780001
"792","2010-02-24",23.08
"793","2010-02-25",23.190001
"794","2010-02-26",23.219999
"795","2010-03-01",23.34
"796","2010-03-02",23.379999
"797","2010-03-03",23.389999
"798","2010-03-04",23.379999
"799","2010-03-05",23.790001
"800","2010-03-08",23.719999
"801","2010-03-09",24
"802","2010-03-10",24.01
"803","2010-03-11",24.07
"804","2010-03-12",24.02
"805","2010-03-15",24.23
"806","2010-03-16",24.49
"807","2010-03-17",24.6
"808","2010-03-18",24.6
"809","2010-03-19",24.59
"810","2010-03-22",24.51
"811","2010-03-23",24.620001
"812","2010-03-24",24.469999
"813","2010-03-25",24.469999
"814","2010-03-26",24.58
"815","2010-03-29",24.77
"816","2010-03-30",24.549999
"817","2010-03-31",24.42
"818","2010-04-01",24.43
"819","2010-04-05",24.459999
"820","2010-04-06",24.530001
"821","2010-04-07",24.18
"822","2010-04-08",24.209999
"823","2010-04-09",24.34
"824","2010-04-12",24.530001
"825","2010-04-13",24.67
"826","2010-04-14",25.049999
"827","2010-04-15",25.35
"828","2010-04-16",24.66
"829","2010-04-19",24.75
"830","2010-04-20",24.92
"831","2010-04-21",24.780001
"832","2010-04-22",24.790001
"833","2010-04-23",24.719999
"834","2010-04-26",24.73
"835","2010-04-27",24.09
"836","2010-04-28",24.07
"837","2010-04-29",24.790001
"838","2010-04-30",24.219999
"839","2010-05-03",24.57
"840","2010-05-04",23.969999
"841","2010-05-05",23.49
"842","2010-05-06",22.530001
"843","2010-05-07",22.290001
"844","2010-05-10",23.01
"845","2010-05-11",23.17
"846","2010-05-12",23.48
"847","2010-05-13",23.129999
"848","2010-05-14",22.790001
"849","2010-05-17",22.92
"850","2010-05-18",22.48
"851","2010-05-19",22.25
"852","2010-05-20",21.41
"853","2010-05-21",21.719999
"854","2010-05-24",21.34
"855","2010-05-25",21.32
"856","2010-05-26",21.190001
"857","2010-05-27",21.83
"858","2010-05-28",21.809999
"859","2010-06-01",21.280001
"860","2010-06-02",21.73
"861","2010-06-03",21.860001
"862","2010-06-04",20.99
"863","2010-06-07",20.57
"864","2010-06-08",20.889999
"865","2010-06-09",21.049999
"866","2010-06-10",21.709999
"867","2010-06-11",22.08
"868","2010-06-14",22.85
"869","2010-06-15",23.1
"870","2010-06-16",23.15
"871","2010-06-17",23.200001
"872","2010-06-18",23.139999
"873","2010-06-21",23.09
"874","2010-06-22",22.950001
"875","2010-06-23",23.030001
"876","2010-06-24",22.91
"877","2010-06-25",23.25
"878","2010-06-28",23.24
"879","2010-06-29",22.870001
"880","2010-06-30",22.549999
"881","2010-07-01",22.43
"882","2010-07-02",22.379999
"883","2010-07-06",22.360001
"884","2010-07-07",22.870001
"885","2010-07-08",22.780001
"886","2010-07-09",23.110001
"887","2010-07-12",22.639999
"888","2010-07-13",23.26
"889","2010-07-14",23.059999
"890","2010-07-15",23.030001
"891","2010-07-16",22.469999
"892","2010-07-19",22.559999
"893","2010-07-20",22.809999
"894","2010-07-21",22.42
"895","2010-07-22",23.09
"896","2010-07-23",23.219999
"897","2010-07-26",23.559999
"898","2010-07-27",23.530001
"899","2010-07-28",23.26
"900","2010-07-29",23.200001
"901","2010-07-30",23.52
"902","2010-08-02",23.879999
"903","2010-08-03",23.93
"904","2010-08-04",23.959999
"905","2010-08-05",24.15
"906","2010-08-06",23.99
"907","2010-08-09",24.09
"908","2010-08-10",24.1
"909","2010-08-11",23.6
"910","2010-08-12",23.620001
"911","2010-08-13",23.49
"912","2010-08-16",23.309999
"913","2010-08-17",23.799999
"914","2010-08-18",23.91
"915","2010-08-19",23.209999
"916","2010-08-20",23.139999
"917","2010-08-23",23.450001
"918","2010-08-24",23.27
"919","2010-08-25",23.379999
"920","2010-08-26",23.35
"921","2010-08-27",23.959999
"922","2010-08-30",23.67
"923","2010-08-31",23.719999
"924","2010-09-01",24.33
"925","2010-09-02",24.299999
"926","2010-09-03",24.58
"927","2010-09-07",24.049999
"928","2010-09-08",24.16
"929","2010-09-09",24.24
"930","2010-09-10",24.120001
"931","2010-09-13",24.15
"932","2010-09-14",24.040001
"933","2010-09-15",24.219999
"934","2010-09-16",24.040001
"935","2010-09-17",24.27
"936","2010-09-20",24.48
"937","2010-09-21",24.33
"938","2010-09-22",23.889999
"939","2010-09-23",23.48
"940","2010-09-24",24.34
"941","2010-09-27",24.16
"942","2010-09-28",24.33
"943","2010-09-29",24.23
"944","2010-09-30",24.120001
"945","2010-10-01",23.92
"946","2010-10-04",23.65
"947","2010-10-05",24.01
"948","2010-10-06",23.77
"949","2010-10-07",23.530001
"950","2010-10-08",23.719999
"951","2010-10-11",23.870001
"952","2010-10-12",23.950001
"953","2010-10-13",24.09
"954","2010-10-14",24
"955","2010-10-15",23.92
"956","2010-10-18",24.35
"957","2010-10-19",24.389999
"958","2010-10-20",24.76
"959","2010-10-21",25.15
"960","2010-10-22",25.190001
"961","2010-10-25",25.120001
"962","2010-10-26",24.92
"963","2010-10-27",25.299999
"964","2010-10-28",25.25
"965","2010-10-29",24.98
"966","2010-11-01",25.15
"967","2010-11-02",25.24
"968","2010-11-03",25.379999
"969","2010-11-04",26.02
