"","date","LIND"
"111","2013-12-09",9.64
"112","2013-12-10",9.75
"113","2013-12-11",9.74
"114","2013-12-12",9.74
"115","2013-12-13",9.65
"116","2013-12-16",9.65
"117","2013-12-17",9.65
"118","2013-12-18",9.65
"119","2013-12-19",9.65
"120","2013-12-20",9.65
"121","2013-12-23",9.65
"122","2013-12-24",9.65
"123","2013-12-26",9.62
"124","2013-12-27",9.62
"125","2013-12-30",9.62
"126","2013-12-31",9.62
"127","2014-01-02",9.62
"128","2014-01-03",9.62
"129","2014-01-06",9.62
"130","2014-01-07",9.62
"131","2014-01-08",9.62
"132","2014-01-09",9.62
"133","2014-01-10",9.62
"134","2014-01-13",9.62
"135","2014-01-14",9.62
"136","2014-01-15",9.7
"137","2014-01-16",9.7
"138","2014-01-17",9.7
"139","2014-01-21",9.65
"140","2014-01-22",9.69
"141","2014-01-23",9.69
"142","2014-01-24",9.69
"143","2014-01-27",9.69
"144","2014-01-28",9.7
"145","2014-01-29",9.7
"146","2014-01-30",9.7
"147","2014-01-31",9.67
"148","2014-02-03",9.69
"149","2014-02-04",9.7
"150","2014-02-05",9.69
"151","2014-02-06",9.7
"152","2014-02-07",9.7
"153","2014-02-10",9.7
"154","2014-02-11",9.7
"155","2014-02-12",9.66
"156","2014-02-13",9.7
"157","2014-02-14",9.7
"158","2014-02-18",9.7
"159","2014-02-19",9.7
"160","2014-02-20",9.7
"161","2014-02-21",9.7
"162","2014-02-24",9.7
"163","2014-02-25",9.7
"164","2014-02-26",9.7
"165","2014-02-27",9.7
"166","2014-02-28",9.79
"167","2014-03-03",9.79
"168","2014-03-04",9.8
"169","2014-03-05",9.8
"170","2014-03-06",9.8
"171","2014-03-07",9.8
"172","2014-03-10",9.8
"173","2014-03-11",9.76
"174","2014-03-12",9.77
"175","2014-03-13",9.78
"176","2014-03-14",9.78
"177","2014-03-17",9.76
"178","2014-03-18",9.77
"179","2014-03-19",9.77
"180","2014-03-20",9.77
"181","2014-03-21",9.77
"182","2014-03-24",9.77
"183","2014-03-25",9.77
"184","2014-03-26",9.84
"185","2014-03-27",9.84
"186","2014-03-28",9.82
"187","2014-03-31",9.85
"188","2014-04-01",9.86
"189","2014-04-02",9.89
"190","2014-04-03",9.82
"191","2014-04-04",9.87
"192","2014-04-07",9.88
"193","2014-04-08",9.88
"194","2014-04-09",9.89
"195","2014-04-10",9.89
"196","2014-04-11",9.89
"197","2014-04-14",9.9
"198","2014-04-15",9.93
"199","2014-04-16",9.87
"200","2014-04-17",9.86
"201","2014-04-21",9.66
"202","2014-04-22",9.85
"203","2014-04-23",9.87
"204","2014-04-24",9.88
"205","2014-04-25",9.88
"206","2014-04-28",9.87
"207","2014-04-29",9.88
"208","2014-04-30",9.88
"209","2014-05-01",9.88
"210","2014-05-02",9.88
"211","2014-05-05",9.89
"212","2014-05-06",9.89
"213","2014-05-07",9.85
"214","2014-05-08",9.93
"215","2014-05-09",9.93
"216","2014-05-12",9.84
"217","2014-05-13",9.85
"218","2014-05-14",9.88
"219","2014-05-15",9.87
"220","2014-05-16",9.92
"221","2014-05-19",9.93
"222","2014-05-20",9.94
"223","2014-05-21",9.95
"224","2014-05-22",9.95
"225","2014-05-23",9.89
"226","2014-05-27",9.95
"227","2014-05-28",9.95
"228","2014-05-29",9.95
"229","2014-05-30",9.96
"230","2014-06-02",10.19
"231","2014-06-03",10.19
"232","2014-06-04",10.39
"233","2014-06-05",10.2
"234","2014-06-06",10.2
"235","2014-06-09",10.5
"236","2014-06-10",10.5
"237","2014-06-11",10.2
"238","2014-06-12",10.2
"239","2014-06-13",10.2
"240","2014-06-16",9.92
"241","2014-06-17",9.92
"242","2014-06-18",9.94
"243","2014-06-19",9.84
"244","2014-06-20",9.9
"245","2014-06-23",9.83
"246","2014-06-24",9.79
"247","2014-06-25",9.83
"248","2014-06-26",9.82
"249","2014-06-27",9.82
"250","2014-06-30",9.82
"251","2014-07-01",9.82
"252","2014-07-02",9.82
"253","2014-07-03",9.92
"254","2014-07-07",9.92
"255","2014-07-08",9.92
"256","2014-07-09",9.92
"257","2014-07-10",9.92
"258","2014-07-11",9.92
"259","2014-07-14",9.85
"260","2014-07-15",9.91
"261","2014-07-16",9.89
"262","2014-07-17",9.92
"263","2014-07-18",9.92
"264","2014-07-21",9.92
"265","2014-07-22",9.92
"266","2014-07-23",9.92
"267","2014-07-24",9.92
"268","2014-07-25",9.83
"269","2014-07-28",9.83
"270","2014-07-29",9.83
"271","2014-07-30",9.83
"272","2014-07-31",9.84
"273","2014-08-01",9.84
"274","2014-08-04",9.84
"275","2014-08-05",9.84
"276","2014-08-06",9.88
"277","2014-08-07",9.88
"278","2014-08-08",9.83
"279","2014-08-11",9.83
"280","2014-08-12",9.83
"281","2014-08-13",9.83
"282","2014-08-14",9.83
"283","2014-08-15",9.83
"284","2014-08-18",9.83
"285","2014-08-19",9.83
"286","2014-08-20",9.12
"287","2014-08-21",9.8
"288","2014-08-22",9.07
"289","2014-08-25",9.8
"290","2014-08-26",9.82
"291","2014-08-27",9.83
"292","2014-08-28",9.83
"293","2014-08-29",9.84
"294","2014-09-02",9.82
"295","2014-09-03",9.83
"296","2014-09-04",9.83
"297","2014-09-05",9.89
"298","2014-09-08",9.89
"299","2014-09-09",9.89
"300","2014-09-10",9.89
"301","2014-09-11",9.89
"302","2014-09-12",9.9
"303","2014-09-15",9.83
"304","2014-09-16",9.83
"305","2014-09-17",9.83
"306","2014-09-18",9.83
"307","2014-09-19",9.84
"308","2014-09-22",9.81
"309","2014-09-23",9.81
"310","2014-09-24",9.75
"311","2014-09-25",9.81
"312","2014-09-26",9.73
"313","2014-09-29",9.8
"314","2014-09-30",9.81
"315","2014-10-01",9.81
"316","2014-10-02",9.81
"317","2014-10-03",9.7
"318","2014-10-06",9.7
"319","2014-10-07",9.75
"320","2014-10-08",9.81
"321","2014-10-09",9.81
"322","2014-10-10",9.7
"323","2014-10-13",9.79
"324","2014-10-14",9.75
"325","2014-10-15",9.75
"326","2014-10-16",9.7
"327","2014-10-17",7.86
"328","2014-10-20",9.8
"329","2014-10-21",9.8
"330","2014-10-22",9.75
"331","2014-10-23",9.7
"332","2014-10-24",9.7
"333","2014-10-27",9.7
"334","2014-10-28",9.7
"335","2014-10-29",9.7
"336","2014-10-30",9.7
"337","2014-10-31",9.84
"338","2014-11-03",9.84
"339","2014-11-04",9.84
"340","2014-11-05",9.79
"341","2014-11-06",9.79
"342","2014-11-07",9.79
"343","2014-11-10",9.79
"344","2014-11-11",9.79
"345","2014-11-12",9.79
"346","2014-11-13",9.79
"347","2014-11-14",9.79
"348","2014-11-17",9.79
"349","2014-11-18",9.79
"350","2014-11-19",9.79
"351","2014-11-20",9.79
"352","2014-11-21",9.79
"353","2014-11-24",9.79
"354","2014-11-25",9.79
"355","2014-11-26",9.79
"356","2014-11-28",9.79
"357","2014-12-01",9.79
"358","2014-12-02",9.79
"359","2014-12-03",9.79
"360","2014-12-04",9.79
"361","2014-12-05",9.79
"362","2014-12-08",9.79
"363","2014-12-09",9.79
"364","2014-12-10",9.79
"365","2014-12-11",9.82
"366","2014-12-12",9.8
"367","2014-12-15",9.8
"368","2014-12-16",9.8
"369","2014-12-17",9.8
"370","2014-12-18",9.8
"371","2014-12-19",9.8
"372","2014-12-22",9.8
"373","2014-12-23",9.8
"374","2014-12-24",9.75
"375","2014-12-26",9.8
"376","2014-12-29",9.8
"377","2014-12-30",9.8
"378","2014-12-31",9.88
"379","2015-01-02",9.81
"380","2015-01-05",9.81
"381","2015-01-06",9.81
"382","2015-01-07",9.81
"383","2015-01-08",9.8
"384","2015-01-09",9.8
"385","2015-01-12",9.8
"386","2015-01-13",9.85
"387","2015-01-14",9.88
"388","2015-01-15",9.83
"389","2015-01-16",8.91
"390","2015-01-20",9.84
"391","2015-01-21",9.83
"392","2015-01-22",9.83
"393","2015-01-23",9.9
"394","2015-01-26",9.83
"395","2015-01-27",9.83
"396","2015-01-28",9.83
"397","2015-01-29",9.83
"398","2015-01-30",9.94
"399","2015-02-02",9.94
"400","2015-02-03",9.94
"401","2015-02-04",9.94
"402","2015-02-05",9.83
"403","2015-02-06",9.83
"404","2015-02-09",9.83
"405","2015-02-10",9.83
"406","2015-02-11",9.94
"407","2015-02-12",9.83
"408","2015-02-13",9.83
"409","2015-02-17",9.85
"410","2015-02-18",9.88
"411","2015-02-19",9.88
"412","2015-02-20",9.88
"413","2015-02-23",9.88
"414","2015-02-24",9.88
"415","2015-02-25",9.88
"416","2015-02-26",9.88
"417","2015-02-27",9.88
"418","2015-03-02",9.88
"419","2015-03-03",9.95
"420","2015-03-04",9.95
"421","2015-03-05",9.95
"422","2015-03-06",9.87
"423","2015-03-09",9.87
"424","2015-03-10",9.95
"425","2015-03-11",10
"426","2015-03-12",10
"427","2015-03-13",9.99
"428","2015-03-16",9.93
"429","2015-03-17",10
"430","2015-03-18",9.98
"431","2015-03-19",9.98
"432","2015-03-20",9.98
"433","2015-03-23",9.99
"434","2015-03-24",9.99
"435","2015-03-25",10.01
"436","2015-03-26",10.1
"437","2015-03-27",10.17
"438","2015-03-30",10.12
"439","2015-03-31",10.11
"440","2015-04-01",10.3
"441","2015-04-02",10.3
"442","2015-04-06",10.25
"443","2015-04-07",11.35
"444","2015-04-08",11.59
"445","2015-04-09",11.84
"446","2015-04-10",11.92
"447","2015-04-13",11.85
"448","2015-04-14",11.78
"449","2015-04-15",11.69
"450","2015-04-16",11.59
"451","2015-04-17",11.61
"452","2015-04-20",11.61
"453","2015-04-21",11.43
"454","2015-04-22",11.31
"455","2015-04-23",11.47
"456","2015-04-24",11.38
"457","2015-04-27",11.21
"458","2015-04-28",11.03
"459","2015-04-29",11.03
"460","2015-04-30",11.09
"461","2015-05-01",11.03
"462","2015-05-04",11
"463","2015-05-05",11
"464","2015-05-06",10.98
"465","2015-05-07",10.9
"466","2015-05-08",10.82
"467","2015-05-11",10.76
"468","2015-05-12",10.57
"469","2015-05-13",10.67
"470","2015-05-14",10.74
"471","2015-05-15",10.89
"472","2015-05-18",11
"473","2015-05-19",11.01
"474","2015-05-20",10.93
"475","2015-05-21",10.9
"476","2015-05-22",10.85
"477","2015-05-26",10.83
"478","2015-05-27",10.76
"479","2015-05-28",10.75
"480","2015-05-29",10.72
"481","2015-06-01",10.71
"482","2015-06-02",10.69
"483","2015-06-03",10.69
"484","2015-06-04",10.7
"485","2015-06-05",10.69
"486","2015-06-08",10.5
"487","2015-06-09",10.46
"488","2015-06-10",10.65
"489","2015-06-11",10.7
"490","2015-06-12",10.62
"491","2015-06-15",10.61
"492","2015-06-16",10.5
"493","2015-06-17",10.51
"494","2015-06-18",10.44
"495","2015-06-19",10.75
"496","2015-06-22",10.83
"497","2015-06-23",10.76
"498","2015-06-24",10.77
"499","2015-06-25",10.78
"500","2015-06-26",10.67
"501","2015-06-29",10.68
"502","2015-06-30",10.55
"503","2015-07-01",10.55
"504","2015-07-02",10.51
"505","2015-07-06",10.08
"506","2015-07-07",10.42
"507","2015-07-08",10.56
"508","2015-07-09",10.75
"509","2015-07-10",10.62
"510","2015-07-13",10.51
"511","2015-07-14",10.71
"512","2015-07-15",10.55
"513","2015-07-16",10.5
"514","2015-07-17",10.62
"515","2015-07-20",10.64
"516","2015-07-21",10.6
"517","2015-07-22",10.57
"518","2015-07-23",10.4
"519","2015-07-24",10.09
"520","2015-07-27",9.95
"521","2015-07-28",10.01
"522","2015-07-29",9.94
"523","2015-07-30",10.05
"524","2015-07-31",10.45
"525","2015-08-03",10.39
"526","2015-08-04",10.35
"527","2015-08-05",10.26
"528","2015-08-06",10.16
"529","2015-08-07",10.09
"530","2015-08-10",10.08
"531","2015-08-11",9.92
"532","2015-08-12",9.81
"533","2015-08-13",9.61
"534","2015-08-14",9.6
"535","2015-08-17",9.7
"536","2015-08-18",9.54
"537","2015-08-19",9.52
"538","2015-08-20",9.39
"539","2015-08-21",9.16
"540","2015-08-24",9.03
"541","2015-08-25",8.91
"542","2015-08-26",9.19
"543","2015-08-27",9.47
"544","2015-08-28",9.54
"545","2015-08-31",9.56
"546","2015-09-01",9.61
"547","2015-09-02",9.4
"548","2015-09-03",9.41
"549","2015-09-04",9.12
"550","2015-09-08",9.5
"551","2015-09-09",9.35
"552","2015-09-10",9.43
"553","2015-09-11",9.35
"554","2015-09-14",9.3
"555","2015-09-15",9.36
"556","2015-09-16",9.28
"557","2015-09-17",9.3
"558","2015-09-18",9.4
"559","2015-09-21",9.72
"560","2015-09-22",9.59
"561","2015-09-23",9.91
"562","2015-09-24",9.93
"563","2015-09-25",9.83
"564","2015-09-28",9.49
"565","2015-09-29",9.48
"566","2015-09-30",9.77
"567","2015-10-01",9.56
"568","2015-10-02",9.75
"569","2015-10-05",9.83
"570","2015-10-06",9.84
"571","2015-10-07",9.99
"572","2015-10-08",10.15
"573","2015-10-09",10.13
"574","2015-10-12",10.08
"575","2015-10-13",9.87
"576","2015-10-14",9.91
"577","2015-10-15",10.13
"578","2015-10-16",10.15
"579","2015-10-19",10.06
"580","2015-10-20",10.22
"581","2015-10-21",10.36
"582","2015-10-22",10.38
"583","2015-10-23",10.43
"584","2015-10-26",10.09
"585","2015-10-27",10.17
"586","2015-10-28",10.48
"587","2015-10-29",10.39
"588","2015-10-30",10.6
"589","2015-11-02",10.67
"590","2015-11-03",10.59
"591","2015-11-04",10.56
"592","2015-11-05",10.5
"593","2015-11-06",10.38
"594","2015-11-09",10.75
"595","2015-11-10",10.58
"596","2015-11-11",10.8
"597","2015-11-12",10.53
"598","2015-11-13",10.73
"599","2015-11-16",10.89
"600","2015-11-17",10.77
"601","2015-11-18",10.47
"602","2015-11-19",10.32
"603","2015-11-20",10.52
"604","2015-11-23",10.87
"605","2015-11-24",10.8
"606","2015-11-25",10.88
"607","2015-11-27",10.87
"608","2015-11-30",11.03
"609","2015-12-01",11.03
"610","2015-12-02",11.16
"611","2015-12-03",11
"612","2015-12-04",11.04
"613","2015-12-07",10.94
"614","2015-12-08",10.89
"615","2015-12-09",10.99
"616","2015-12-10",11.02
"617","2015-12-11",11.08
"618","2015-12-14",10.75
"619","2015-12-15",11
"620","2015-12-16",11.04
"621","2015-12-17",10.82
"622","2015-12-18",10.68
"623","2015-12-21",10.4
"624","2015-12-22",10.4
"625","2015-12-23",10.71
"626","2015-12-24",10.88
"627","2015-12-28",11.04
"628","2015-12-29",11.15
"629","2015-12-30",11.09
"630","2015-12-31",11.11
"631","2016-01-04",11.26
"632","2016-01-05",11.24
"633","2016-01-06",11.06
"634","2016-01-07",10.73
"635","2016-01-08",10.82
"636","2016-01-11",10.92
"637","2016-01-12",10.94
"638","2016-01-13",10.63
"639","2016-01-14",10.63
"640","2016-01-15",10.36
"641","2016-01-19",10.41
"642","2016-01-20",10.43
"643","2016-01-21",10.33
"644","2016-01-22",10.58
"645","2016-01-25",10.18
"646","2016-01-26",10.48
"647","2016-01-27",10.39
"648","2016-01-28",10.02
"649","2016-01-29",10.02
"650","2016-02-01",10.32
"651","2016-02-02",10.12
"652","2016-02-03",10.09
"653","2016-02-04",10.23
"654","2016-02-05",9.88
"655","2016-02-08",9.97
"656","2016-02-09",9.8
"657","2016-02-10",9.78
"658","2016-02-11",9.63
"659","2016-02-12",9.91
"660","2016-02-16",10.12
"661","2016-02-17",10.12
"662","2016-02-18",10.19
"663","2016-02-19",9.99
"664","2016-02-22",9.71
"665","2016-02-23",9.89
"666","2016-02-24",9.8
"667","2016-02-25",9.49
"668","2016-02-26",9.47
"669","2016-02-29",9.66
"670","2016-03-01",9.9
"671","2016-03-02",9.75
"672","2016-03-03",9.95
"673","2016-03-04",9.59
"674","2016-03-07",9.66
"675","2016-03-08",9.64
"676","2016-03-09",9.74
"677","2016-03-10",9.73
"678","2016-03-11",10.35
"679","2016-03-14",9.88
"680","2016-03-15",9.81
"681","2016-03-16",9.65
"682","2016-03-17",9.84
"683","2016-03-18",9.24
"684","2016-03-21",10.04
"685","2016-03-22",9.85
"686","2016-03-23",9.9
"687","2016-03-24",9.86
"688","2016-03-28",9.85
"689","2016-03-29",9.75
"690","2016-03-30",9.83
"691","2016-03-31",9.94
"692","2016-04-01",9.76
"693","2016-04-04",9.98
"694","2016-04-05",9.91
"695","2016-04-06",10.05
"696","2016-04-07",9.98
"697","2016-04-08",9.88
"698","2016-04-11",9.96
"699","2016-04-12",10.13
"700","2016-04-13",10.22
"701","2016-04-14",9.75
"702","2016-04-15",9.9
"703","2016-04-18",9.99
"704","2016-04-19",9.87
"705","2016-04-20",9.9
"706","2016-04-21",9.8
"707","2016-04-22",9.83
"708","2016-04-25",10.03
"709","2016-04-26",10.1
"710","2016-04-27",9.91
"711","2016-04-28",9.9
"712","2016-04-29",10
"713","2016-05-02",10.19
"714","2016-05-03",10.03
"715","2016-05-04",10.04
"716","2016-05-05",10.08
"717","2016-05-06",10.23
"718","2016-05-09",10.1
"719","2016-05-10",10.19
"720","2016-05-11",10.06
"721","2016-05-12",10.07
"722","2016-05-13",10.22
"723","2016-05-16",10.14
"724","2016-05-17",9.99
"725","2016-05-18",9.95
"726","2016-05-19",9.83
"727","2016-05-20",9.84
"728","2016-05-23",9.79
"729","2016-05-24",10.15
"730","2016-05-25",10.07
"731","2016-05-26",10.1
"732","2016-05-27",10.06
"733","2016-05-31",10
"734","2016-06-01",10
"735","2016-06-02",9.88
"736","2016-06-03",9.8
"737","2016-06-06",9.86
"738","2016-06-07",9.85
"739","2016-06-08",9.9
"740","2016-06-09",9.75
"741","2016-06-10",9.83
"742","2016-06-13",9.05
"743","2016-06-14",9.05
"744","2016-06-15",9.06
"745","2016-06-16",9.13
"746","2016-06-17",9.13
"747","2016-06-20",9.15
"748","2016-06-21",8.97
"749","2016-06-22",9.19
"750","2016-06-23",9.39
"751","2016-06-24",8.99
"752","2016-06-27",8.77
"753","2016-06-28",9.37
"754","2016-06-29",9.44
"755","2016-06-30",9.63
"756","2016-07-01",9.74
"757","2016-07-05",9.53
"758","2016-07-06",9.73
"759","2016-07-07",9.69
"760","2016-07-08",9.85
"761","2016-07-11",9.94
"762","2016-07-12",10
"763","2016-07-13",9.99
"764","2016-07-14",9.98
"765","2016-07-15",9.98
"766","2016-07-18",9.94
"767","2016-07-19",9.9
"768","2016-07-20",9.86
"769","2016-07-21",9.88
"770","2016-07-22",9.9
"771","2016-07-25",9.74
"772","2016-07-26",9.78
"773","2016-07-27",9.8
"774","2016-07-28",9.81
"775","2016-07-29",9.94
"776","2016-08-01",9.92
"777","2016-08-02",9.93
"778","2016-08-03",9.84
"779","2016-08-04",9.72
"780","2016-08-05",9.77
"781","2016-08-08",9.25
"782","2016-08-09",9.28
"783","2016-08-10",9.2
"784","2016-08-11",9.2
"785","2016-08-12",9.2
"786","2016-08-15",9.01
"787","2016-08-16",8.84
"788","2016-08-17",8.68
"789","2016-08-18",8.75
"790","2016-08-19",8.85
"791","2016-08-22",8.85
"792","2016-08-23",8.97
"793","2016-08-24",9.03
"794","2016-08-25",9
"795","2016-08-26",9
"796","2016-08-29",9.18
"797","2016-08-30",9.28
"798","2016-08-31",9.39
"799","2016-09-01",9.28
"800","2016-09-02",9.48
"801","2016-09-06",9.47
"802","2016-09-07",9.47
"803","2016-09-08",9.38
"804","2016-09-09",9.21
"805","2016-09-12",9.25
"806","2016-09-13",9.15
"807","2016-09-14",9.16
"808","2016-09-15",9.17
"809","2016-09-16",9.08
"810","2016-09-19",9.05
"811","2016-09-20",9.05
"812","2016-09-21",9.05
"813","2016-09-22",9.09
"814","2016-09-23",9.05
"815","2016-09-26",9.07
"816","2016-09-27",9.15
"817","2016-09-28",9.47
"818","2016-09-29",9.2
"819","2016-09-30",9
"820","2016-10-03",8.73
"821","2016-10-04",8.79
"822","2016-10-05",9.16
"823","2016-10-06",8.97
"824","2016-10-07",8.78
"825","2016-10-10",8.79
"826","2016-10-11",8.6
"827","2016-10-12",8.53
"828","2016-10-13",8.32
"829","2016-10-14",8.37
"830","2016-10-17",8.24
"831","2016-10-18",8.2
"832","2016-10-19",8.4
"833","2016-10-20",8.51
"834","2016-10-21",8.47
"835","2016-10-24",8.6
"836","2016-10-25",8.43
"837","2016-10-26",8.36
"838","2016-10-27",8.28
"839","2016-10-28",8.22
"840","2016-10-31",8.19
"841","2016-11-01",7.98
"842","2016-11-02",7.81
"843","2016-11-03",8.05
"844","2016-11-04",8.51
"845","2016-11-07",8.49
"846","2016-11-08",8.48
"847","2016-11-09",8.48
"848","2016-11-10",8.99
"849","2016-11-11",9.29
"850","2016-11-14",9.29
"851","2016-11-15",9.42
"852","2016-11-16",9.86
"853","2016-11-17",9.7
"854","2016-11-18",9.85
"855","2016-11-21",9.77
"856","2016-11-22",9.93
"857","2016-11-23",9.98
"858","2016-11-25",9.94
"859","2016-11-28",9.81
"860","2016-11-29",9.62
"861","2016-11-30",9.56
"862","2016-12-01",9.77
"863","2016-12-02",9.65
"864","2016-12-05",9.81
"865","2016-12-06",9.85
"866","2016-12-07",9.94
"867","2016-12-08",9.95
"868","2016-12-09",9.84
"869","2016-12-12",9.83
"870","2016-12-13",9.77
"871","2016-12-14",9.72
"872","2016-12-15",9.65
"873","2016-12-16",9.52
"874","2016-12-19",9.42
"875","2016-12-20",9.47
"876","2016-12-21",9.49
"877","2016-12-22",9.53
"878","2016-12-23",9.68
"879","2016-12-27",9.72
"880","2016-12-28",9.58
"881","2016-12-29",9.33
"882","2016-12-30",9.45
"883","2017-01-03",9.65
"884","2017-01-04",9.72
"885","2017-01-05",9.69
"886","2017-01-06",9.63
"887","2017-01-09",9.56
"888","2017-01-10",9.65
"889","2017-01-11",9.63
"890","2017-01-12",9.42
"891","2017-01-13",9.49
"892","2017-01-17",9.4
"893","2017-01-18",9.4
"894","2017-01-19",8.99
"895","2017-01-20",9.14
"896","2017-01-23",9.14
"897","2017-01-24",9.51
"898","2017-01-25",9.5
"899","2017-01-26",9.18
"900","2017-01-27",9.13
"901","2017-01-30",8.98
"902","2017-01-31",8.99
"903","2017-02-01",8.99
"904","2017-02-02",9.07
"905","2017-02-03",9.1
"906","2017-02-06",9.09
"907","2017-02-07",9.44
"908","2017-02-08",9.32
"909","2017-02-09",9.49
"910","2017-02-10",9.53
"911","2017-02-13",9.43
"912","2017-02-14",9.34
"913","2017-02-15",9.33
"914","2017-02-16",9.25
"915","2017-02-17",9.25
"916","2017-02-21",9.24
"917","2017-02-22",8.99
"918","2017-02-23",8.97
"919","2017-02-24",9.09
"920","2017-02-27",9
"921","2017-02-28",8.97
"922","2017-03-01",9.03
"923","2017-03-02",8.96
"924","2017-03-03",8.97
"925","2017-03-06",8.85
"926","2017-03-07",9.06
"927","2017-03-08",8.9
"928","2017-03-09",9.18
"929","2017-03-10",9.16
"930","2017-03-13",8.97
"931","2017-03-14",8.85
"932","2017-03-15",8.91
"933","2017-03-16",8.9
"934","2017-03-17",9
"935","2017-03-20",8.76
"936","2017-03-21",8.62
"937","2017-03-22",8.72
"938","2017-03-23",8.99
"939","2017-03-24",8.94
"940","2017-03-27",8.86
"941","2017-03-28",8.9
"942","2017-03-29",8.94
"943","2017-03-30",8.98
"944","2017-03-31",8.96
"945","2017-04-03",8.98
"946","2017-04-04",9.17
"947","2017-04-05",8.97
"948","2017-04-06",9
"949","2017-04-07",9
"950","2017-04-10",8.98
"951","2017-04-11",9.2
"952","2017-04-12",9.26
"953","2017-04-13",9.13
"954","2017-04-17",9.12
"955","2017-04-18",9.16
"956","2017-04-19",9.21
"957","2017-04-20",9.13
"958","2017-04-21",9.3
"959","2017-04-24",9.39
"960","2017-04-25",9.41
"961","2017-04-26",9.39
"962","2017-04-27",9.47
"963","2017-04-28",9.5
"964","2017-05-01",9.4
"965","2017-05-02",9.45
"966","2017-05-03",9.18
"967","2017-05-04",9.09
"968","2017-05-05",9.06
"969","2017-05-08",9.06
"970","2017-05-09",8.95
"971","2017-05-10",9.17
"972","2017-05-11",9.23
"973","2017-05-12",9.08
"974","2017-05-15",9.39
"975","2017-05-16",9.35
"976","2017-05-17",9.29
"977","2017-05-18",9.3
"978","2017-05-19",9.26
"979","2017-05-22",9.31
"980","2017-05-23",9.31
"981","2017-05-24",9.3
"982","2017-05-25",9.31
"983","2017-05-26",9.33
"984","2017-05-30",9.49
"985","2017-05-31",9.52
"986","2017-06-01",9.98
"987","2017-06-02",9.94
"988","2017-06-05",9.64
"989","2017-06-06",9.6
"990","2017-06-07",9.59
"991","2017-06-08",9.68
"992","2017-06-09",9.87
"993","2017-06-12",9.59
"994","2017-06-13",9.65
"995","2017-06-14",9.61
"996","2017-06-15",9.77
"997","2017-06-16",9.63
"998","2017-06-19",9.78
"999","2017-06-20",9.83
"1000","2017-06-21",9.84
"1001","2017-06-22",9.93
