"","date","OSTK"
"214","2007-11-06",36.080002
"215","2007-11-07",33.189999
"216","2007-11-08",32.029999
"217","2007-11-09",31.92
"218","2007-11-12",30.48
"219","2007-11-13",31.959999
"220","2007-11-14",30.280001
"221","2007-11-15",27.940001
"222","2007-11-16",27.92
"223","2007-11-19",26.43
"224","2007-11-20",25.219999
"225","2007-11-21",24.66
"226","2007-11-23",24.030001
"227","2007-11-26",23.379999
"228","2007-11-27",22.15
"229","2007-11-28",25.4
"230","2007-11-29",23.860001
"231","2007-11-30",23.17
"232","2007-12-03",23.059999
"233","2007-12-04",22.51
"234","2007-12-05",23.559999
"235","2007-12-06",23.74
"236","2007-12-07",23.84
"237","2007-12-10",18.74
"238","2007-12-11",17.57
"239","2007-12-12",17.67
"240","2007-12-13",17.17
"241","2007-12-14",16.110001
"242","2007-12-17",15.11
"243","2007-12-18",15.68
"244","2007-12-19",14.97
"245","2007-12-20",16.27
"246","2007-12-21",15.69
"247","2007-12-24",15.76
"248","2007-12-26",16.17
"249","2007-12-27",15.68
"250","2007-12-28",16
"251","2007-12-31",15.53
"252","2008-01-02",15.1
"253","2008-01-03",13.24
"254","2008-01-04",12.32
"255","2008-01-07",12.28
"256","2008-01-08",11.3
"257","2008-01-09",10.97
"258","2008-01-10",11.73
"259","2008-01-11",10.77
"260","2008-01-14",12.21
"261","2008-01-15",10.97
"262","2008-01-16",11.25
"263","2008-01-17",10.76
"264","2008-01-18",10.03
"265","2008-01-22",10
"266","2008-01-23",9.59
"267","2008-01-24",10.17
"268","2008-01-25",10.67
"269","2008-01-28",10.68
"270","2008-01-29",10.71
"271","2008-01-30",10.89
"272","2008-01-31",10.43
"273","2008-02-01",10.95
"274","2008-02-04",10.51
"275","2008-02-05",10.07
"276","2008-02-06",10.08
"277","2008-02-07",10.23
"278","2008-02-08",10.18
"279","2008-02-11",11.4
"280","2008-02-12",11.07
"281","2008-02-13",11.58
"282","2008-02-14",11.34
"283","2008-02-15",11.1
"284","2008-02-19",11.3
"285","2008-02-20",11.56
"286","2008-02-21",11.14
"287","2008-02-22",11.1
"288","2008-02-25",10.73
"289","2008-02-26",10.98
"290","2008-02-27",10.79
"291","2008-02-28",10.61
"292","2008-02-29",10.25
"293","2008-03-03",10.33
"294","2008-03-04",10.13
"295","2008-03-05",10.05
"296","2008-03-06",9.28
"297","2008-03-07",9.9
"298","2008-03-10",8.9
"299","2008-03-11",9.58
"300","2008-03-12",9.1
"301","2008-03-13",9.59
"302","2008-03-14",9.5
"303","2008-03-17",9.48
"304","2008-03-18",10.36
"305","2008-03-19",9.77
"306","2008-03-20",10.22
"307","2008-03-24",10.65
"308","2008-03-25",11.36
"309","2008-03-26",11.45
"310","2008-03-27",11.49
"311","2008-03-28",11.93
"312","2008-03-31",11.91
"313","2008-04-01",12.14
"314","2008-04-02",12.02
"315","2008-04-03",11.85
"316","2008-04-04",11.74
"317","2008-04-07",13.27
"318","2008-04-08",14.66
"319","2008-04-09",14.12
"320","2008-04-10",12.81
"321","2008-04-11",13.16
"322","2008-04-14",13.8
"323","2008-04-15",13.72
"324","2008-04-16",14.31
"325","2008-04-17",14
"326","2008-04-18",18.469999
"327","2008-04-21",17.6
"328","2008-04-22",17.49
"329","2008-04-23",17.49
"330","2008-04-24",17.84
"331","2008-04-25",19.870001
"332","2008-04-28",19.219999
"333","2008-04-29",20.370001
"334","2008-04-30",19.219999
"335","2008-05-01",20.52
"336","2008-05-02",19.950001
"337","2008-05-05",19.98
"338","2008-05-06",20.15
"339","2008-05-07",19.52
"340","2008-05-08",18.85
"341","2008-05-09",19.34
"342","2008-05-12",21.959999
"343","2008-05-13",21.200001
"344","2008-05-14",21.01
"345","2008-05-15",21.799999
"346","2008-05-16",24.809999
"347","2008-05-19",26.889999
"348","2008-05-20",26.459999
"349","2008-05-21",28.120001
"350","2008-05-22",27.35
"351","2008-05-23",27.27
"352","2008-05-27",28.049999
"353","2008-05-28",28.049999
"354","2008-05-29",27.780001
"355","2008-05-30",25.27
"356","2008-06-02",25.469999
"357","2008-06-03",25.24
"358","2008-06-04",25.290001
"359","2008-06-05",26.469999
"360","2008-06-06",24.110001
"361","2008-06-09",23.379999
"362","2008-06-10",22.98
"363","2008-06-11",22.75
"364","2008-06-12",22.58
"365","2008-06-13",22.700001
"366","2008-06-16",26.77
"367","2008-06-17",25.940001
"368","2008-06-18",28.1
"369","2008-06-19",27.27
"370","2008-06-20",26.290001
"371","2008-06-23",27.379999
"372","2008-06-24",26.82
"373","2008-06-25",27.9
"374","2008-06-26",26.200001
"375","2008-06-27",25.73
"376","2008-06-30",25.950001
"377","2008-07-01",26.379999
"378","2008-07-02",24.23
"379","2008-07-03",22.969999
"380","2008-07-07",23.309999
"381","2008-07-08",25.01
"382","2008-07-09",23.559999
"383","2008-07-10",23.280001
"384","2008-07-11",23.5
"385","2008-07-14",23.040001
"386","2008-07-15",23.549999
"387","2008-07-16",26.370001
"388","2008-07-17",27.700001
"389","2008-07-18",16.309999
"390","2008-07-21",15.87
"391","2008-07-22",16.74
"392","2008-07-23",17.450001
"393","2008-07-24",18.200001
"394","2008-07-25",17.559999
"395","2008-07-28",16.99
"396","2008-07-29",17.9
"397","2008-07-30",17.719999
"398","2008-07-31",17.76
"399","2008-08-01",18.459999
"400","2008-08-04",18.83
"401","2008-08-05",19.889999
"402","2008-08-06",20.59
"403","2008-08-07",19.77
"404","2008-08-08",19.77
"405","2008-08-11",20.129999
"406","2008-08-12",20.15
"407","2008-08-13",20.66
"408","2008-08-14",20.76
"409","2008-08-15",20.35
"410","2008-08-18",20.200001
"411","2008-08-19",19.41
"412","2008-08-20",18.940001
"413","2008-08-21",18.030001
"414","2008-08-22",20.35
"415","2008-08-25",19.26
"416","2008-08-26",19.040001
"417","2008-08-27",20.32
"418","2008-08-28",20.99
"419","2008-08-29",21.139999
"420","2008-09-02",20.57
"421","2008-09-03",21.459999
"422","2008-09-04",19.83
"423","2008-09-05",19.110001
"424","2008-09-08",20.280001
"425","2008-09-09",19.040001
"426","2008-09-10",19.440001
"427","2008-09-11",19.139999
"428","2008-09-12",19.049999
"429","2008-09-15",17.68
"430","2008-09-16",18.469999
"431","2008-09-17",17.139999
"432","2008-09-18",20
"433","2008-09-19",21.6
"434","2008-09-22",21.34
"435","2008-09-23",19.58
"436","2008-09-24",19.92
"437","2008-09-25",20.83
"438","2008-09-26",20.190001
"439","2008-09-29",17.9
"440","2008-09-30",19.809999
"441","2008-10-01",19.530001
"442","2008-10-02",18.27
"443","2008-10-03",16.950001
"444","2008-10-06",17.049999
"445","2008-10-07",14.9
"446","2008-10-08",15.62
"447","2008-10-09",14.52
"448","2008-10-10",14.54
"449","2008-10-13",15.98
"450","2008-10-14",15.29
"451","2008-10-15",13.72
"452","2008-10-16",13.33
"453","2008-10-17",13.03
"454","2008-10-20",12.9
"455","2008-10-21",11.54
"456","2008-10-22",10.88
"457","2008-10-23",10.3
"458","2008-10-24",9.03
"459","2008-10-27",8.81
"460","2008-10-28",9.73
"461","2008-10-29",10.46
"462","2008-10-30",11.23
"463","2008-10-31",12.41
"464","2008-11-03",12.42
"465","2008-11-04",12.76
"466","2008-11-05",10.72
"467","2008-11-06",9.64
"468","2008-11-07",10.47
"469","2008-11-10",9.67
"470","2008-11-11",9.94
"471","2008-11-12",8.53
"472","2008-11-13",9.66
"473","2008-11-14",9.04
"474","2008-11-17",8.84
"475","2008-11-18",8.85
"476","2008-11-19",7.93
"477","2008-11-20",7.83
"478","2008-11-21",6.8
"479","2008-11-24",7.04
"480","2008-11-25",7.5
"481","2008-11-26",9.09
"482","2008-11-28",10.49
"483","2008-12-01",8.88
"484","2008-12-02",9.68
"485","2008-12-03",10
"486","2008-12-04",9.36
"487","2008-12-05",10.28
"488","2008-12-08",11.24
"489","2008-12-09",10.85
"490","2008-12-10",11.44
"491","2008-12-11",10.79
"492","2008-12-12",11.54
"493","2008-12-15",10.82
"494","2008-12-16",12
"495","2008-12-17",12.61
"496","2008-12-18",12.49
"497","2008-12-19",12.49
"498","2008-12-22",11.63
"499","2008-12-23",11.55
"500","2008-12-24",11.97
"501","2008-12-26",12.17
"502","2008-12-29",11.21
"503","2008-12-30",11.51
"504","2008-12-31",10.78
"505","2009-01-02",11.11
"506","2009-01-05",11.41
"507","2009-01-06",11.8
"508","2009-01-07",10.85
"509","2009-01-08",10.69
"510","2009-01-09",9.94
"511","2009-01-12",9.59
"512","2009-01-13",9.89
"513","2009-01-14",9.25
"514","2009-01-15",9.49
"515","2009-01-16",9.62
"516","2009-01-20",8.9
"517","2009-01-21",9.33
"518","2009-01-22",8.86
"519","2009-01-23",9.06
"520","2009-01-26",9.18
"521","2009-01-27",9.35
"522","2009-01-28",10.58
"523","2009-01-29",9.76
"524","2009-01-30",10.98
"525","2009-02-02",11.09
"526","2009-02-03",10.5
"527","2009-02-04",10.19
"528","2009-02-05",10.65
"529","2009-02-06",11.22
"530","2009-02-09",10.74
"531","2009-02-10",10.15
"532","2009-02-11",10.49
"533","2009-02-12",10.8
"534","2009-02-13",10.51
"535","2009-02-17",9.46
"536","2009-02-18",8.8
"537","2009-02-19",8.67
"538","2009-02-20",8.59
"539","2009-02-23",8.2
"540","2009-02-24",8.82
"541","2009-02-25",8.43
"542","2009-02-26",8.05
"543","2009-02-27",8.15
"544","2009-03-02",7.5
"545","2009-03-03",6.76
"546","2009-03-04",7.84
"547","2009-03-05",7.67
"548","2009-03-06",7.88
"549","2009-03-09",7.51
"550","2009-03-10",8.74
"551","2009-03-11",9.23
"552","2009-03-12",9.43
"553","2009-03-13",9.47
"554","2009-03-16",8.86
"555","2009-03-17",9.52
"556","2009-03-18",9.64
"557","2009-03-19",9.45
"558","2009-03-20",9.29
"559","2009-03-23",10.38
"560","2009-03-24",9.7
"561","2009-03-25",10.01
"562","2009-03-26",10.85
"563","2009-03-27",10
"564","2009-03-30",9.6
"565","2009-03-31",9.15
"566","2009-04-01",9.22
"567","2009-04-02",9.83
"568","2009-04-03",9.96
"569","2009-04-06",9.55
"570","2009-04-07",9.31
"571","2009-04-08",9.84
"572","2009-04-09",10.5
"573","2009-04-13",10.35
"574","2009-04-14",10.36
"575","2009-04-15",10.82
"576","2009-04-16",12.01
"577","2009-04-17",11.42
"578","2009-04-20",10.65
"579","2009-04-21",11.33
"580","2009-04-22",12.05
"581","2009-04-23",11.75
"582","2009-04-24",12.73
"583","2009-04-27",12.42
"584","2009-04-28",12.52
"585","2009-04-29",12.67
"586","2009-04-30",13.48
"587","2009-05-01",13.01
"588","2009-05-04",13.5
"589","2009-05-05",13.23
"590","2009-05-06",12.84
"591","2009-05-07",12.14
"592","2009-05-08",12.19
"593","2009-05-11",12.07
"594","2009-05-12",11.49
"595","2009-05-13",10.43
"596","2009-05-14",11.14
"597","2009-05-15",10.82
"598","2009-05-18",11.56
"599","2009-05-19",11.66
"600","2009-05-20",11.55
"601","2009-05-21",11.48
"602","2009-05-22",11.24
"603","2009-05-26",12.13
"604","2009-05-27",11.61
"605","2009-05-28",11.42
"606","2009-05-29",11.38
"607","2009-06-01",12.12
"608","2009-06-02",12.1
"609","2009-06-03",12.07
"610","2009-06-04",12.05
"611","2009-06-05",11.95
"612","2009-06-08",11.9
"613","2009-06-09",11.91
"614","2009-06-10",11.65
"615","2009-06-11",11.93
"616","2009-06-12",11.58
"617","2009-06-15",10.8
"618","2009-06-16",10.25
"619","2009-06-17",11.11
"620","2009-06-18",11.41
"621","2009-06-19",12.16
"622","2009-06-22",11.95
"623","2009-06-23",12.06
"624","2009-06-24",11.83
"625","2009-06-25",12.17
"626","2009-06-26",12.11
"627","2009-06-29",12.15
"628","2009-06-30",11.96
"629","2009-07-01",12.76
"630","2009-07-02",12.3
"631","2009-07-06",11.59
"632","2009-07-07",11.01
"633","2009-07-08",11.13
"634","2009-07-09",10.88
"635","2009-07-10",10.77
"636","2009-07-13",11.07
"637","2009-07-14",11.34
"638","2009-07-15",11.8
"639","2009-07-16",12.24
"640","2009-07-17",11.99
"641","2009-07-20",12.82
"642","2009-07-21",12.27
"643","2009-07-22",13.78
"644","2009-07-23",14
"645","2009-07-24",13.33
"646","2009-07-27",13.27
"647","2009-07-28",13.54
"648","2009-07-29",13.64
"649","2009-07-30",13.87
"650","2009-07-31",13.17
"651","2009-08-03",13.11
"652","2009-08-04",12.95
"653","2009-08-05",12.86
"654","2009-08-06",12.57
"655","2009-08-07",12.87
"656","2009-08-10",12.95
"657","2009-08-11",12.86
"658","2009-08-12",12.89
"659","2009-08-13",13.08
"660","2009-08-14",12.62
"661","2009-08-17",12.36
"662","2009-08-18",12.55
"663","2009-08-19",12.76
"664","2009-08-20",12.78
"665","2009-08-21",12.7
"666","2009-08-24",12.62
"667","2009-08-25",12.93
"668","2009-08-26",12.83
"669","2009-08-27",12.77
"670","2009-08-28",12.57
"671","2009-08-31",12.46
"672","2009-09-01",11.93
"673","2009-09-02",11.66
"674","2009-09-03",11.67
"675","2009-09-04",11.55
"676","2009-09-08",12.06
"677","2009-09-09",12.39
"678","2009-09-10",12.4
"679","2009-09-11",11.87
"680","2009-09-14",12.98
"681","2009-09-15",14.48
"682","2009-09-16",14.9
"683","2009-09-17",14.87
"684","2009-09-18",14.99
"685","2009-09-21",15.32
"686","2009-09-22",15.32
"687","2009-09-23",15.6
"688","2009-09-24",15.07
"689","2009-09-25",14.53
"690","2009-09-28",14.89
"691","2009-09-29",15.13
"692","2009-09-30",14.67
"693","2009-10-01",14.52
"694","2009-10-02",14.08
"695","2009-10-05",14.27
"696","2009-10-06",14.78
"697","2009-10-07",15.96
"698","2009-10-08",15.6
"699","2009-10-09",16.09
"700","2009-10-12",15.83
"701","2009-10-13",16.07
"702","2009-10-14",16.290001
"703","2009-10-15",15.99
"704","2009-10-16",16.82
"705","2009-10-19",17.52
"706","2009-10-20",17.65
"707","2009-10-21",16.5
"708","2009-10-22",16.709999
"709","2009-10-23",16.549999
"710","2009-10-26",16.280001
"711","2009-10-27",15.4
"712","2009-10-28",14.85
"713","2009-10-29",14.9
"714","2009-10-30",14
"715","2009-11-02",13.64
"716","2009-11-03",14.53
"717","2009-11-04",14.47
"718","2009-11-05",15.08
"719","2009-11-06",15.78
"720","2009-11-09",15.82
"721","2009-11-10",15.49
"722","2009-11-11",15.42
"723","2009-11-12",15.12
"724","2009-11-13",15.66
"725","2009-11-16",16.25
"726","2009-11-17",15.91
"727","2009-11-18",15.96
"728","2009-11-19",15.54
"729","2009-11-20",15.73
"730","2009-11-23",16.1
"731","2009-11-24",15.5
"732","2009-11-25",15.3
"733","2009-11-27",14.67
"734","2009-11-30",14.62
"735","2009-12-01",15.05
"736","2009-12-02",14.76
"737","2009-12-03",14.49
"738","2009-12-04",14.93
"739","2009-12-07",15.02
"740","2009-12-08",14.64
"741","2009-12-09",14.73
"742","2009-12-10",14.62
"743","2009-12-11",14.77
"744","2009-12-14",15.01
"745","2009-12-15",14.42
"746","2009-12-16",14.14
"747","2009-12-17",13.51
"748","2009-12-18",13.25
"749","2009-12-21",13.22
"750","2009-12-22",13.31
"751","2009-12-23",13.71
"752","2009-12-24",13.56
"753","2009-12-28",12.92
"754","2009-12-29",12.83
"755","2009-12-30",13.52
"756","2009-12-31",13.56
"757","2010-01-04",13.71
"758","2010-01-05",13.81
"759","2010-01-06",13.2
"760","2010-01-07",13.24
"761","2010-01-08",13.1
"762","2010-01-11",13.27
"763","2010-01-12",12.82
"764","2010-01-13",12.94
"765","2010-01-14",12.7
"766","2010-01-15",12.68
"767","2010-01-19",12.64
"768","2010-01-20",12.53
"769","2010-01-21",12.35
"770","2010-01-22",12.18
"771","2010-01-25",11.95
"772","2010-01-26",11.63
"773","2010-01-27",11.87
"774","2010-01-28",11.92
"775","2010-01-29",11.86
"776","2010-02-01",12.07
"777","2010-02-02",11.42
"778","2010-02-03",11.4
"779","2010-02-04",11.1
"780","2010-02-05",11.42
"781","2010-02-08",11.18
"782","2010-02-09",11.45
"783","2010-02-10",11.62
"784","2010-02-11",11.89
"785","2010-02-12",11.8
"786","2010-02-16",11.86
"787","2010-02-17",11.87
"788","2010-02-18",12.23
"789","2010-02-19",12.11
"790","2010-02-22",11.92
"791","2010-02-23",12.02
"792","2010-02-24",12.48
"793","2010-02-25",12.46
"794","2010-02-26",12.31
"795","2010-03-01",12.9
"796","2010-03-02",13.36
"797","2010-03-03",13.28
"798","2010-03-04",13.08
"799","2010-03-05",13.43
"800","2010-03-08",14.19
"801","2010-03-09",14.59
"802","2010-03-10",14.34
"803","2010-03-11",14.53
"804","2010-03-12",14.53
"805","2010-03-15",14.44
"806","2010-03-16",14.97
"807","2010-03-17",14.64
"808","2010-03-18",14.16
"809","2010-03-19",14.01
"810","2010-03-22",14.15
"811","2010-03-23",14.31
"812","2010-03-24",14.02
"813","2010-03-25",13.77
"814","2010-03-26",13.76
"815","2010-03-29",13.74
"816","2010-03-30",13.7
"817","2010-03-31",16.23
"818","2010-04-01",16.9
"819","2010-04-05",18.68
"820","2010-04-06",19.870001
"821","2010-04-07",19.709999
"822","2010-04-08",19.780001
"823","2010-04-09",20.110001
"824","2010-04-12",21.110001
"825","2010-04-13",20.629999
"826","2010-04-14",20.99
"827","2010-04-15",20.780001
"828","2010-04-16",19.889999
"829","2010-04-19",19.870001
"830","2010-04-20",20.15
"831","2010-04-21",19.92
"832","2010-04-22",20.889999
"833","2010-04-23",20.15
"834","2010-04-26",20.200001
"835","2010-04-27",19.799999
"836","2010-04-28",19.26
"837","2010-04-29",19.129999
"838","2010-04-30",18.5
"839","2010-05-03",19.73
"840","2010-05-04",23.879999
"841","2010-05-05",22.950001
"842","2010-05-06",23.02
"843","2010-05-07",21.9
"844","2010-05-10",23.190001
"845","2010-05-11",23.58
"846","2010-05-12",23.92
"847","2010-05-13",23.469999
"848","2010-05-14",22.709999
"849","2010-05-17",22.33
"850","2010-05-18",21.559999
"851","2010-05-19",22.16
"852","2010-05-20",20.82
"853","2010-05-21",23.049999
"854","2010-05-24",22.719999
"855","2010-05-25",22.65
"856","2010-05-26",23.190001
"857","2010-05-27",22.879999
"858","2010-05-28",22.5
"859","2010-06-01",21.690001
"860","2010-06-02",22.209999
"861","2010-06-03",23.18
"862","2010-06-04",21.040001
"863","2010-06-07",19.620001
"864","2010-06-08",20.32
"865","2010-06-09",20.24
"866","2010-06-10",21.24
"867","2010-06-11",21.780001
"868","2010-06-14",21.860001
"869","2010-06-15",22.33
"870","2010-06-16",21.610001
"871","2010-06-17",21.639999
"872","2010-06-18",21.450001
"873","2010-06-21",20.889999
"874","2010-06-22",19.969999
"875","2010-06-23",19.91
"876","2010-06-24",19.370001
"877","2010-06-25",20.450001
"878","2010-06-28",20
"879","2010-06-29",18.360001
"880","2010-06-30",18.07
"881","2010-07-01",18.41
"882","2010-07-02",17.959999
"883","2010-07-06",17.08
"884","2010-07-07",17.969999
"885","2010-07-08",18.450001
"886","2010-07-09",18.780001
"887","2010-07-12",18.73
"888","2010-07-13",19.83
"889","2010-07-14",20.110001
"890","2010-07-15",20.15
"891","2010-07-16",17.860001
"892","2010-07-19",18.4
"893","2010-07-20",18.91
"894","2010-07-21",18.27
"895","2010-07-22",19.370001
"896","2010-07-23",20.27
"897","2010-07-26",20.41
"898","2010-07-27",20.82
"899","2010-07-28",19.99
"900","2010-07-29",19.73
"901","2010-07-30",19.77
"902","2010-08-02",20.209999
"903","2010-08-03",19.780001
"904","2010-08-04",20.25
"905","2010-08-05",20.18
"906","2010-08-06",16.780001
"907","2010-08-09",16.040001
"908","2010-08-10",15.13
"909","2010-08-11",14.69
"910","2010-08-12",14.47
"911","2010-08-13",13.81
"912","2010-08-16",14.03
"913","2010-08-17",14.22
"914","2010-08-18",13.99
"915","2010-08-19",13.87
"916","2010-08-20",13.9
"917","2010-08-23",13.71
"918","2010-08-24",13.53
"919","2010-08-25",14.35
"920","2010-08-26",14.21
"921","2010-08-27",14.71
"922","2010-08-30",13.92
"923","2010-08-31",14.01
"924","2010-09-01",14.66
"925","2010-09-02",14.88
"926","2010-09-03",14.91
"927","2010-09-07",14.63
"928","2010-09-08",14.64
"929","2010-09-09",14.93
"930","2010-09-10",14.85
"931","2010-09-13",14.82
"932","2010-09-14",14.89
"933","2010-09-15",15.16
"934","2010-09-16",14.66
"935","2010-09-17",14.37
"936","2010-09-20",15.33
"937","2010-09-21",15.51
"938","2010-09-22",14.69
"939","2010-09-23",14.49
"940","2010-09-24",15.45
"941","2010-09-27",15.39
"942","2010-09-28",15.72
"943","2010-09-29",16.379999
"944","2010-09-30",15.72
"945","2010-10-01",15.71
"946","2010-10-04",15.29
"947","2010-10-05",15.77
"948","2010-10-06",15.6
"949","2010-10-07",15.51
"950","2010-10-08",16.219999
"951","2010-10-11",16.299999
"952","2010-10-12",17.200001
"953","2010-10-13",17.01
"954","2010-10-14",17.09
"955","2010-10-15",16.75
"956","2010-10-18",16.58
"957","2010-10-19",15.96
"958","2010-10-20",15.86
"959","2010-10-21",15.78
"960","2010-10-22",16.059999
"961","2010-10-25",16.139999
"962","2010-10-26",16.030001
"963","2010-10-27",16.07
"964","2010-10-28",15.87
"965","2010-10-29",13.41
"966","2010-11-01",12.69
"967","2010-11-02",12.89
"968","2010-11-03",13.02
"969","2010-11-04",13.39
"970","2010-11-05",13.9
"971","2010-11-08",13.66
"972","2010-11-09",13.63
"973","2010-11-10",13.87
"974","2010-11-11",14.3
"975","2010-11-12",14.23
"976","2010-11-15",14.07
"977","2010-11-16",13.39
"978","2010-11-17",13.29
"979","2010-11-18",13.61
"980","2010-11-19",13.86
"981","2010-11-22",13.77
"982","2010-11-23",13.5
"983","2010-11-24",13.98
"984","2010-11-26",14.22
