"","date","AWRE"
"3274","2020-01-03",3.36
"3275","2020-01-06",3.39
"3276","2020-01-07",3.4
"3277","2020-01-08",3.46
"3278","2020-01-09",3.48
"3279","2020-01-10",3.5
"3280","2020-01-13",3.49
"3281","2020-01-14",3.39
"3282","2020-01-15",3.38
"3283","2020-01-16",3.5
"3284","2020-01-17",3.45
"3285","2020-01-21",3.44
"3286","2020-01-22",3.41
"3287","2020-01-23",3.45
"3288","2020-01-24",3.39
"3289","2020-01-27",3.36
"3290","2020-01-28",3.39
"3291","2020-01-29",3.6
"3292","2020-01-30",3.64
"3293","2020-01-31",3.62
"3294","2020-02-03",3.5
"3295","2020-02-04",3.47
"3296","2020-02-05",3.48
"3297","2020-02-06",3.47
"3298","2020-02-07",3.47
"3299","2020-02-10",3.38
"3300","2020-02-11",3.36
"3301","2020-02-12",3.39
"3302","2020-02-13",3.36
"3303","2020-02-14",3.34
"3304","2020-02-18",3.33
"3305","2020-02-19",3.33
"3306","2020-02-20",3.28
"3307","2020-02-21",3.18
"3308","2020-02-24",3.12
"3309","2020-02-25",3.09
"3310","2020-02-26",3.05
"3311","2020-02-27",3.05
"3312","2020-02-28",3.05
"3313","2020-03-02",3.01
"3314","2020-03-03",2.97
"3315","2020-03-04",2.95
"3316","2020-03-05",3
"3317","2020-03-06",2.91
"3318","2020-03-09",2.8
"3319","2020-03-10",2.86
"3320","2020-03-11",2.71
"3321","2020-03-12",2.6
"3322","2020-03-13",2.7
"3323","2020-03-16",2.59
"3324","2020-03-17",2.53
"3325","2020-03-18",2.4
"3326","2020-03-19",2.42
"3327","2020-03-20",2.5
"3328","2020-03-23",2.4
"3329","2020-03-24",2.39
"3330","2020-03-25",2.3
"3331","2020-03-26",2.52
"3332","2020-03-27",2.54
"3333","2020-03-30",2.65
"3334","2020-03-31",2.85
"3335","2020-04-01",2.79
"3336","2020-04-02",2.82
"3337","2020-04-03",2.76
"3338","2020-04-06",2.65
"3339","2020-04-07",2.7
"3340","2020-04-08",2.75
"3341","2020-04-09",2.65
"3342","2020-04-13",2.65
"3343","2020-04-14",2.65
"3344","2020-04-15",2.64
"3345","2020-04-16",2.51
"3346","2020-04-17",2.6
"3347","2020-04-20",2.54
"3348","2020-04-21",2.56
"3349","2020-04-22",2.65
"3350","2020-04-23",2.6
"3351","2020-04-24",2.55
"3352","2020-04-27",2.55
"3353","2020-04-28",2.52
"3354","2020-04-29",2.56
"3355","2020-04-30",2.52
"3356","2020-05-01",2.44
"3357","2020-05-04",2.65
"3358","2020-05-05",2.65
"3359","2020-05-06",2.51
"3360","2020-05-07",2.64
"3361","2020-05-08",2.76
"3362","2020-05-11",3.17
"3363","2020-05-12",3.25
"3364","2020-05-13",3.23
"3365","2020-05-14",3.08
"3366","2020-05-15",2.94
"3367","2020-05-18",3.22
"3368","2020-05-19",3.28
"3369","2020-05-20",3.42
"3370","2020-05-21",3.33
"3371","2020-05-22",3.42
"3372","2020-05-26",3.36
"3373","2020-05-27",3.55
"3374","2020-05-28",3.61
"3375","2020-05-29",3.55
"3376","2020-06-01",3.5
"3377","2020-06-02",3.53
"3378","2020-06-03",3.53
"3379","2020-06-04",3.64
"3380","2020-06-05",3.68
"3381","2020-06-08",3.61
"3382","2020-06-09",3.57
"3383","2020-06-10",3.44
"3384","2020-06-11",3.34
"3385","2020-06-12",3.41
"3386","2020-06-15",3.21
"3387","2020-06-16",3.35
"3388","2020-06-17",3.24
"3389","2020-06-18",3.06
"3390","2020-06-19",3.28
"3391","2020-06-22",3.26
"3392","2020-06-23",3.13
"3393","2020-06-24",3.05
"3394","2020-06-25",3.09
"3395","2020-06-26",3.05
"3396","2020-06-29",3.07
"3397","2020-06-30",3.22
"3398","2020-07-01",3.09
"3399","2020-07-02",3.07
"3400","2020-07-06",3.17
"3401","2020-07-07",3
"3402","2020-07-08",2.97
"3403","2020-07-09",3
"3404","2020-07-10",2.99
"3405","2020-07-13",3.13
"3406","2020-07-14",3.19
"3407","2020-07-15",3.3
"3408","2020-07-16",3.22
"3409","2020-07-17",3.48
"3410","2020-07-20",3.45
"3411","2020-07-21",3.43
"3412","2020-07-22",3.38
"3413","2020-07-23",3.31
"3414","2020-07-24",3.42
"3415","2020-07-27",3.37
"3416","2020-07-28",3.35
"3417","2020-07-29",3.05
"3418","2020-07-30",2.98
"3419","2020-07-31",2.97
"3420","2020-08-03",2.95
"3421","2020-08-04",2.95
"3422","2020-08-05",2.95
"3423","2020-08-06",2.9
"3424","2020-08-07",2.85
"3425","2020-08-10",2.89
"3426","2020-08-11",2.85
"3427","2020-08-12",2.8
"3428","2020-08-13",2.76
"3429","2020-08-14",2.75
"3430","2020-08-17",2.68
"3431","2020-08-18",2.78
"3432","2020-08-19",2.74
"3433","2020-08-20",2.75
"3434","2020-08-21",2.8
"3435","2020-08-24",2.76
"3436","2020-08-25",2.74
"3437","2020-08-26",2.78
"3438","2020-08-27",2.72
"3439","2020-08-28",2.71
"3440","2020-08-31",2.7
"3441","2020-09-01",2.72
"3442","2020-09-02",2.79
"3443","2020-09-03",2.71
"3444","2020-09-04",2.7
"3445","2020-09-08",2.62
"3446","2020-09-09",2.77
"3447","2020-09-10",2.8
"3448","2020-09-11",2.79
"3449","2020-09-14",2.89
"3450","2020-09-15",2.99
"3451","2020-09-16",2.84
"3452","2020-09-17",2.7
"3453","2020-09-18",2.65
"3454","2020-09-21",2.64
"3455","2020-09-22",2.62
"3456","2020-09-23",2.73
"3457","2020-09-24",2.72
"3458","2020-09-25",2.64
"3459","2020-09-28",2.76
"3460","2020-09-29",2.75
"3461","2020-09-30",2.7
"3462","2020-10-01",2.65
"3463","2020-10-02",2.73
"3464","2020-10-05",2.69
"3465","2020-10-06",2.67
"3466","2020-10-07",2.74
"3467","2020-10-08",2.73
"3468","2020-10-09",2.69
"3469","2020-10-12",2.7
"3470","2020-10-13",2.72
"3471","2020-10-14",2.67
"3472","2020-10-15",2.71
"3473","2020-10-16",2.68
"3474","2020-10-19",2.61
"3475","2020-10-20",2.64
"3476","2020-10-21",2.64
"3477","2020-10-22",2.61
"3478","2020-10-23",2.61
"3479","2020-10-26",2.56
"3480","2020-10-27",2.63
"3481","2020-10-28",2.66
"3482","2020-10-29",2.66
"3483","2020-10-30",2.64
"3484","2020-11-02",2.64
"3485","2020-11-03",2.6
"3486","2020-11-04",2.72
"3487","2020-11-05",2.65
"3488","2020-11-06",2.64
"3489","2020-11-09",2.68
"3490","2020-11-10",2.71
"3491","2020-11-11",2.7
"3492","2020-11-12",2.67
"3493","2020-11-13",2.67
"3494","2020-11-16",2.61
"3495","2020-11-17",2.6
"3496","2020-11-18",2.73
"3497","2020-11-19",2.68
"3498","2020-11-20",2.69
"3499","2020-11-23",3.01
"3500","2020-11-24",3.08
"3501","2020-11-25",3.11
"3502","2020-11-27",3.1
